date,r_day,r_day_sq,r_night_sq,h_null,h_full,qlike_null,qlike_full,ll_null,ll_full,cum_lrt_chi2
2020-07-31,-0.0023031420258998302,5.304463191465975e-06,1.2379062845533124e-06,7.857190207652203e-05,6.490224571410183e-05,1.7629765206628116,1.5860636888347255,3.7730541965568616,3.861510612470904,-3.5251856892507174
2020-08-03,-0.00704735838965387,4.9665260272224786e-05,6.8960389812263284e-06,6.440529289967837e-05,5.909049717347508e-05,0.031026433013108257,0.01425929795279135,3.520650679166005,3.5290342466961633,-3.508418554190401
2020-08-04,0.008987930857397235,8.078290109735339e-05,2.8921458182203312e-05,8.571040889126705e-05,7.087359168353993e-05,0.0017187612985063438,0.008949236027455454,3.2920747036031606,3.2884594662386863,-3.5156490289193494
2020-08-05,0.0034585791432017263,1.1961769689789988e-05,5.979385886717508e-06,5.833170684248515e-05,6.042427973091537e-05,0.7894947239396297,0.817638268441518,3.85321153133258,3.839139759081636,-3.5437925734212374
2020-08-06,-0.0016348141121077522,2.6726171811466583e-06,2.7448105640016722e-05,9.526590835333124e-05,0.00010085017201047226,2.6016680944156283,2.657078628877405,3.696453593584419,3.6687483263535303,-3.5992031078830147
2020-08-07,-0.007571358808919593,5.732547421340432e-05,5.449655594180077e-06,4.492481121525005e-05,4.6077019933612615e-05,0.0322766287230174,0.025692110176759764,3.4483058808778755,3.4515981401510043,-3.592618589336757
2020-08-10,0.005929642091286641,3.5160655330758215e-05,2.7045250001119724e-06,4.854759817749055e-05,5.24136259004326e-05,0.04686819255614871,0.07006931509911363,3.6854187939121323,3.6738182326406497,-3.6158197118797224
2020-08-11,-0.0068852474492107785,4.740663243686353e-05,4.10606654223018e-06,5.902082839107523e-05,5.327222426162088e-05,0.022346951001557036,0.0065469251699064035,3.548262198406281,3.5561622113221056,-3.600019686048073
2020-08-12,-0.003549599467458252,1.2599656379379905e-05,3.9661342128049943e-07,4.0006169780140064e-05,4.445795906238921e-05,0.470306975899059,0.5442805510677893,3.9868284867740487,3.949841699189683,-3.673993261216804
2020-08-13,-0.007283011165440086,5.304225163592496e-05,4.660842552200806e-05,7.254592708246591e-05,8.27563958655167e-05,0.04428513630575459,0.0857569440259549,3.4811297793074516,3.4603938754473513,-3.7154650689370046
2020-08-14,0.007220247973487097,5.213198079864454e-05,4.1780417527373205e-06,4.174214565854854e-05,4.467642415005263e-05,0.026637863035349874,0.012546335653502938,3.4986085165865193,3.505654280277442,-3.701373541555159
2020-08-17,0.013913403101362012,0.00019358278586099006,4.803907017578009e-06,4.0076425903419134e-05,4.405037727458231e-05,2.2554235918335452,1.9142059129749454,1.728252322419726,1.8988611618490263,-3.3601558626965584
2020-08-18,-0.008353362828316563,6.977867054150089e-05,2.373797637127664e-08,8.013897820443486e-05,7.32305975657856e-05,0.009154713263367587,0.0011471802839306822,3.361575197428431,3.36557896391815,-3.352148329717121
2020-08-19,-0.007701022073966747,5.930574098372309e-05,1.3890542058339137e-05,4.7228541382321306e-05,5.046032655073631e-05,0.028010528853427363,0.013775735816889068,3.4334584244210746,3.440575820939343,-3.337913536680584
2020-08-21,0.006157802655878783,3.79185335487478e-05,0.00011062614288334052,5.414793957321274e-05,5.9578056685677695e-05,0.05655649076989189,0.08829865768272382,3.6428184981918346,3.626947414735419,-3.3696557035934154
2020-08-24,0.0028603229417081995,8.181447330862248e-06,5.13745290935694e-07,4.808622621881385e-05,4.959299660543844e-05,0.9412678898826456,0.9669523845152856,3.9672482656978,3.9544060183814804,-3.3953401982260543
2020-08-25,0.006300721797311104,3.9699095167111266e-05,2.506777333646711e-08,5.4334297736382876e-05,4.722750651271165e-05,0.04447249054761615,0.014240748940170578,3.6259163026671626,3.6410321734708857,-3.365108456618608
2020-08-26,0.004858562962337849,2.360563405900113e-05,3.0191961957516813e-07,3.6335706970478975e-05,3.990772121948841e-05,0.08096941474342079,0.11658984107749792,3.8675893309790608,3.849779117812022,-3.400728882952685
2020-08-27,-0.006094244972942607,3.713982179023624e-05,3.148317836302536e-05,6.911567413478145e-05,7.72187016333333e-05,0.1584492211534072,0.21292117933783228,3.602247256406377,3.5750112773141645,-3.4552008411371107
2020-08-28,-0.0038535693159899662,1.4849996473139376e-05,8.426013631887901e-06,3.7870751184027675e-05,4.0021724349999397e-05,0.3283025529838328,0.36247117988410626,3.9756656554107237,3.9585813419605866,-3.489369468037385
2020-08-31,-0.016462897906008002,0.0002710270074636427,1.310068041092299e-05,3.416141115061375e-05,3.7188044616055395e-05,4.862596347451316,4.301783329016051,0.2564093348260337,0.5368158440436663,-2.9285564496021195
2020-09-01,0.009898326847271972,9.79768743754251e-05,2.536812601976849e-06,0.00010836892294261589,9.464820422151378e-05,0.004914785366642027,0.0006042970866841912,3.193993615562672,3.1961488597026513,-2.9242459613221605
2020-09-02,-0.005813969865419845,3.380224559601005e-05,1.0398480789590804e-05,5.94974324819692e-05,6.0443879212458335e-05,0.13353540569881006,0.14042163759372928,3.6617854239111294,3.65834230796367,-2.9311321932170795
2020-09-03,-0.004701466111806735,2.2103783600467142e-05,3.8509337522956565e-05,0.00010150099968590197,0.00010386380422588842,0.7420889722094268,0.7601467466633856,3.569897860917209,3.5608689736902295,-2.949189967671039
2020-09-04,0.0038149783990007774,1.4554060184842534e-05,0.0001718794671475701,4.925090579649144e-05,5.74607538401692e-05,0.5145662315088362,0.6265191368035341,3.8925986274256497,3.836622174778301,-3.0611428729657364
2020-09-07,-0.0020643119676854657,4.26138389992944e-06,4.26206065967377e-06,4.5151157223947086e-05,4.6985990557330196e-05,1.4548023351210748,1.4909502936030106,4.036618594884756,4.018544615643789,-3.0972908314476717
2020-09-08,0.0007897646911841074,6.237282674411286e-07,3.450346640768511e-05,5.068985412407704e-05,4.625453597376381e-05,3.4100710440527475,3.319684702639427,4.019801460901664,4.064994631608324,-3.0069044900343505
2020-09-09,0.004215891381351682,1.7773740139355397e-05,0.0001162651190843511,2.999062269817174e-05,3.7629501866773666e-05,0.11580591226417702,0.22240152105687128,3.992052742174705,3.938754937778358,-3.1135000988270445
2020-09-10,0.002365185586980103,5.594102860858415e-06,4.974714367762673e-05,6.087741400356876e-05,6.922845226414318e-05,1.4790405229525527,1.5965053680470298,3.888439993140054,3.829707570592816,-3.2309649439215207
2020-09-11,0.00023697618500260052,5.6157712258386745e-08,4.937081902970329e-05,3.052573232293403e-05,3.382788901414326e-05,5.300000951224045,5.402536938257814,4.278611898282521,4.227343904765636,-3.3335009309552905
2020-09-14,0.007143167858871679,5.102484706001741e-05,3.026968582711693e-06,2.8936689753510075e-05,3.1525557851789306e-05,0.19612464536306962,0.1370090749005488,3.42459806742717,3.4541558526584306,-3.2743853604927695
2020-09-15,0.0056232575543622605,3.162102552269223e-05,6.107809429821298e-09,4.1919864393839265e-05,3.7711708456977774e-05,0.03625833822120761,0.014641933814524055,3.743776444677805,3.754584646881147,-3.2527689560860855
2020-09-16,0.0017751712298740784,3.151232895372648e-06,6.134381990358933e-05,2.7361874018815138e-05,3.155013874755249e-05,1.276525566077166,1.403664374721632,4.276657076929503,4.21308767260727,-3.379907764730551
2020-09-18,-0.0003115992858428345,9.709411493776448e-08,1.4047164635615333e-05,2.7964307712997558e-05,2.8751001806489118e-05,4.666475559169119,4.694124194794003,4.321616223084687,4.3077919052722455,-3.4075564003554346
2020-09-21,-0.012638026837832755,0.00015971972235378096,2.0522675660347334e-05,2.706231742914349e-05,2.8897680043975255e-05,3.1266450365515794,2.8174184520099748,1.3887839555703945,1.5433972478411961,-3.0983298158138313
2020-09-22,-0.00954889088977373,9.118131722480372e-05,4.903190311851975e-06,6.63517016896483e-05,5.585647997226365e-05,0.056331575544760204,0.14235699367444754,3.20422594745336,3.161213238388516,-3.184355233943519
2020-09-23,-0.001993541587624061,3.974208061586662e-06,3.0303050217411028e-05,4.500007566155014e-05,4.583206051615355e-05,1.5151542588797469,1.5318707611510294,4.041326867103648,4.032968615968007,-3.201071736214802
2020-09-24,-0.018876160492081035,0.0003563094349228009,7.922896068155286e-05,7.220112579501746e-05,7.454326316887818e-05,2.3386128612175243,2.2154813427916267,1.3816105388994564,1.4431762981124052,-3.077940217788904
2020-09-25,-0.005723646042569026,3.2760124020616074e-05,4.7329364160215316e-05,9.065422551504547e-05,9.096157229771283e-05,0.37921498949900023,0.38137853951925393,3.554603228672567,3.5535214536624404,-3.080103767809157
2020-09-28,0.010117857166466918,0.00010237103364102596,2.2461394478287892e-05,5.83986079516837e-05,5.521832501078043e-05,0.1916586979349717,0.2366233270735174,3.078685497815236,3.056203183245963,-3.125068396947703
2020-09-29,-0.00457850512653789,2.0962709193733738e-05,1.366898474245639e-05,7.784058392010813e-05,6.499976912776929e-05,0.5812209153720838,0.4541429753446371,3.676833734828269,3.7403727048419926,-2.997990456920256
2020-09-30,0.0012836972237781274,1.6478785623356718e-06,1.4291565843804977e-05,4.2702249156519356e-05,4.2961907314203184e-05,2.293352822567758,2.299181842382079,4.092395964059044,4.089481454151883,-3.003819476734577
2020-10-05,-0.003823791801602898,1.4621383742005538e-05,2.1526232906873326e-05,4.479787705535662e-05,4.568442111011332e-05,0.44606129340227096,0.4593241034597275,3.9245435505568933,3.9179121455281654,-3.017082286792033
2020-10-06,0.004507183528629165,2.0314703360746052e-05,6.974938106462454e-05,5.1746563876795126e-05,4.747710120134329e-05,0.3275938251646102,0.27678682739104254,3.8193473695193636,3.8447508684061473,-2.9662752890184656
2020-10-07,0.010640494480707538,0.00011322012279396758,3.906584492633635e-05,3.2006981425974985e-05,3.5671942687352635e-05,1.2739772290619769,1.0189570080307524,2.4871611746621403,2.614671285177752,-2.711255067987242
2020-10-08,0.003267976764616013,1.0679672134070144e-05,3.905665143515368e-05,8.823582240664865e-05,9.242464161002052e-05,1.2327064558006988,1.2736015450724403,3.6882924508752546,3.667844906239384,-2.752150157258983
2020-10-12,-0.0011603172835366851,1.3463361984739521e-06,4.7266355646682984e-06,4.175421250564703e-05,4.2317387698471805e-05,2.4666576887462877,2.479626283347829,4.106794413395656,4.100310116094886,-2.7651187518605234
2020-10-13,-0.0023966921673825195,5.7441333451927186e-06,2.7594066920031413e-05,4.508156326126776e-05,3.9832607385385064e-05,1.187710783067876,1.0807136242485291,4.0208718311591305,4.074370410568804,-2.6581215930411766
2020-10-14,-0.004026643198081299,1.621385544465439e-05,2.401095163514454e-08,2.768256806455952e-05,2.9410187915287692e-05,0.12064308584507577,0.14677563181849873,4.03556212732442,4.022495854337708,-2.6842541390146
2020-10-15,0.00015577537222867007,2.4265966592980714e-08,7.384797932184635e-06,5.931596534353487e-05,6.336099309207624e-05,6.801968058613751,6.867911862820262,3.9471729474976427,3.914201045394387,-2.750197943221111
2020-10-16,-0.005711395253956377,3.262003574691543e-05,1.3676226542005376e-06,2.855257165171987e-05,2.8891324219397808e-05,0.009275577053706296,0.007674560884952886,3.7417156107250564,3.742516118809433,-2.7485969270523576
2020-10-19,0.008801022578387723,7.74579984252905e-05,2.4632961433417813e-08,3.424563703708009e-05,3.5261281810463034e-05,0.44565886212797867,0.40973666936249686,3.09111939789074,3.1090804942734813,-2.7126747342868747
2020-10-20,-0.0027963355179799454,7.81949232911617e-06,2.7120533606399553e-05,4.8156488853090764e-05,4.25887041179254e-05,0.9802129717285675,0.8785742665686436,3.970400443463434,4.021219796043397,-2.611036029126949
2020-10-21,-0.003570600704174636,1.2749189388652406e-05,6.034489072290823e-07,2.7964119221774738e-05,2.8360186147496603e-05,0.24136696414997783,0.24906390837630976,4.095399417591119,4.091550945477953,-2.618732973353281
2020-10-23,-0.002023032124760934,4.0926589778147385e-06,4.747254984073695e-06,3.096863168646622e-05,2.981273190123957e-05,1.155934917936185,1.12301956949808,4.206251848986656,4.222709523205707,-2.5858176249151787
2020-10-26,0.0007780285150891665,6.053283702918533e-07,1.2828728876947164e-05,3.103529318533588e-05,3.0928147824214464e-05,2.9566137700551924,2.9532229954989497,4.261501964439712,4.263197351717834,-2.5824268503589343
2020-10-27,-0.00148246428273646,2.197700349589327e-06,2.116201144914715e-05,3.455699573797466e-05,2.5686784444081948e-05,1.8187948882188922,1.5441227457189868,4.18571354265774,4.323049613907693,-2.3077547078590284
2020-10-28,-0.0032132948217388807,1.0325263611413905e-05,1.7626769337480334e-06,2.2209172870612628e-05,1.9555068320139393e-05,0.23082159328296825,0.16665042232089378,4.206109114189489,4.238194699670525,-2.2435835368969554
2020-10-29,0.00031746032012655356,1.0078105485485387e-07,0.00015790080311993087,4.7626546423428024e-05,5.354699036295552e-05,5.160311261554856,5.277246586755411,4.056063559438934,3.9975958968386567,-2.3605188620975106
2020-10-30,-0.010497311826924611,0.00011019355559169131,4.949267941406185e-06,2.370549540482496e-05,2.097103527107638e-05,2.111907742207382,2.595463439295059,2.08174366677148,1.8399658182276424,-2.844074559185186
2020-11-02,0.003281446779806642,1.076789296870338e-05,3.543104822774787e-05,4.4987325628993504e-05,5.101551397694666e-05,0.6691658894053827,0.766631898385443,3.965949384526473,3.9172163800364426,-2.941540568165247
2020-11-03,0.005850744077507819,3.423120626049282e-05,2.523387575730418e-05,4.330794556664994e-05,3.8936692783967916e-05,0.025612421542285935,0.007949702204346432,3.7094416891144872,3.7182730487834568,-2.923877848827308
2020-11-04,0.00741177568925959,5.493441886789947e-05,3.751405597870039e-05,3.0072667967671083e-05,3.396238032725636e-05,0.22419911730982722,0.13662127287487058,3.3736471423441565,3.417436064561634,-2.8363000043923527
2020-11-05,-0.0026342310111558496,6.93917302013517e-06,2.3926811266339877e-05,6.668179959601117e-05,6.801925613046821e-05,1.3668134134169163,1.3846260102555146,3.8368187360416934,3.8279124376223947,-2.85411260123095
2020-11-06,-0.0004637143602686409,2.1503100791935486e-07,3.188738720795854e-05,3.2390338169938585e-05,3.4565583052129274e-05,4.021471951274252,4.086052472968681,4.246567289326776,4.21427702847956,-2.918693122925381
2020-11-09,0.0023654202017700837,5.595212730942024e-06,1.5467814619969993e-05,3.1065122840301585e-05,3.127296835687808e-05,0.8942867397364331,0.8997580378646726,4.18071769458066,4.17798204551654,-2.9241644210536215
2020-11-10,-0.004503652511290112,2.0282885942449732e-05,2.224999351046452e-05,3.5495884856629244e-05,2.6383331912623828e-05,0.1310544347399223,0.03173148462075104,3.918400791680938,3.9680622667405236,-2.82484147093445
2020-11-11,0.012289640340682232,0.00015103525970332408,2.3340725295655727e-08,2.5019880173960858e-05,2.2963158336162392e-05,3.238767432120592,3.6936637966993873,1.3606763709545602,1.1332281886651625,-3.279737835513245
2020-11-12,-0.002717392976499915,7.384224588731068e-06,5.662594178638359e-07,8.176013514326091e-05,7.72272532628018e-05,1.494759576237958,1.4430233267185173,3.7417640014935,3.76763212625322,-3.2280015859938045
2020-11-13,0.00430010847058992,1.849093285883918e-05,3.0257200258353246e-06,3.597884977684302e-05,3.6407869963191125e-05,0.1795897295931188,0.18538731558630106,3.940381632880965,3.937482839884374,-3.233799171986986
2020-11-16,0.012894798502507104,0.00016627582842025946,2.6804193177460847e-05,3.6551206770553604e-05,3.8487836753691136e-05,2.0341862494588714,1.8569118025045936,1.914899607854093,2.0035368313312327,-3.0565247250327063
2020-11-17,-0.0022726449428317696,5.164915036178817e-06,5.491447986551731e-05,6.624916536195244e-05,5.0457943615077767e-05,1.629496177824668,1.3816123283975434,3.853124330605468,3.9770662553190306,-2.8086408756055814
2020-11-18,0.009055122483059945,8.199524318321771e-05,1.2096211996080165e-06,3.507328504163588e-05,3.395644435480187e-05,0.4886046521623557,0.5331355896896097,3.041183801885861,3.018918333122234,-2.8531718131328354
2020-11-20,0.0008739985989711517,7.638735510035361e-07,8.452970990719553e-08,4.748607430717455e-05,4.1889851397099264e-05,3.145875772740294,3.0226318892788973,4.0505553657430395,4.112177307473738,-2.7299279296714385
2020-11-23,0.006144967827287821,3.77606295984024e-05,5.306222995769597e-07,4.027325069206333e-05,3.8986643302744356e-05,0.002031150048612984,0.0005050744426311482,3.672167663340758,3.672930701143749,-2.7284018540654564
2020-11-24,-0.008440086170673216,7.123505456838928e-05,2.546899833931249e-07,4.822588300554402e-05,3.321946973997348e-05,0.08702333115789052,0.38152773519324246,3.3123125618473686,3.1650603598296922,-3.022906258100809
2020-11-25,-0.012828586877318351,0.0001645726412689046,2.7847331645566176e-05,3.9759999838063176e-05,4.3409382951200634e-05,1.718660270925541,1.4585002552263928,2.0778105798172724,2.2078905876668466,-2.7627462424016604
2020-11-26,0.0038365532599459557,1.4719140916401941e-05,1.1221447607263901e-05,0.00011221134930325604,0.00013005888378578035,1.1624087611460343,1.292011449143883,3.5630379902343745,3.49823664623545,-2.8923489303995096
2020-11-27,0.00701402058434929,4.919648475767555e-05,1.2581219205308121e-05,4.821939967601268e-05,5.9394860539163014e-05,0.00020256913962701795,0.0166808424244842,3.5408043747421476,3.532565238099719,-2.9088272036843668
2020-11-30,-0.011664685783966242,0.00013606489443866414,1.6762086829111155e-06,6.074570909783402e-05,5.772216693790399e-05,0.4334740690500638,0.4997474960020649,2.815513742792824,2.782377029316823,-2.9751006306363683
2020-12-01,0.0042607033222702845,1.815359280040504e-05,1.7286526281410453e-05,9.29777698688193e-05,7.007040505628266e-05,0.82873853244918,0.6097084959372105,3.625013233774476,3.7345282520304606,-2.756070594124399
2020-12-02,0.0017211708207728316,2.9624289942798226e-06,2.122117430608366e-05,5.491266239213006e-05,5.540048978338472e-05,1.973682441035999,1.9820518713744004,3.9589707562602547,3.954786041091054,-2.7644400244628002
2020-12-03,0.0010730766133251355,1.1514934180653424e-06,7.382755233178375e-07,8.437940030537374e-05,8.393883375205563e-05,3.3079101930078583,3.3027468838698315,3.7643317871253186,3.766913441694332,-2.7592767153247735
2020-12-04,0.008238682963986308,6.787589698107822e-05,5.111529684433065e-07,3.8818296070396715e-05,3.865345912257281e-05,0.1897649508810808,0.19296621354633725,3.2850937736581147,3.2834931423254865,-2.76247797799003
2020-12-07,0.0030979395331856125,9.59722935127429e-06,4.192326762145047e-06,4.7319919226530796e-05,4.555784814861246e-05,0.7982727284716706,0.7681687454082533,3.9589431577536955,3.973995149285404,-2.732373994926613
2020-12-08,0.009527884884765005,9.078059037733344e-05,1.1124789121743201e-06,4.632454958351345e-05,3.442095417463113e-05,0.28689137429367495,0.6675841565377243,3.0911483084343025,2.900801917312278,-3.113066777170662
2020-12-09,0.0017379822929457988,3.0205824505931365e-06,1.094092421106016e-06,3.7080419648078735e-05,3.657100559513459e-05,1.5890996899993892,1.5764010590309576,4.141542062164951,4.147891377649167,-3.1003681462022303
2020-12-10,-0.001403410517339225,1.969561080178351e-06,7.244194539611928e-05,5.8717473979071466e-05,6.874751480850359e-05,2.428469663812025,2.5812790684517055,3.9356765558784845,3.8592718535586443,-3.2531775508419107
2020-12-11,-0.0037860242938297668,1.4333979953469184e-05,7.10712900721934e-06,2.868435159912218e-05,3.0298506549185373e-05,0.19343306923936732,0.22155744692111434,4.060783741637469,4.046721552796595,-3.281301928523658
2020-12-14,-0.004496915953624197,2.022225309395982e-05,7.139147606541973e-06,3.264191926843238e-05,3.302791290112344e-05,0.09833158750750282,0.10284706907428398,3.936259133841814,3.934001393058424,-3.285817410090438
2020-12-15,-0.005451919901246313,2.972343060960561e-05,6.012220347154966e-07,3.841148134324672e-05,2.9154091708131485e-05,0.03023707024382305,0.0001882365951024756,3.7777303885567917,3.7927548053811515,-3.255768576441718
2020-12-16,0.008765527180533916,7.683446675267887e-05,5.298277647602245e-05,2.9067296552877898e-05,3.4097806865451666e-05,0.6712907227074427,0.44093483487717444,2.982344721762966,3.0975226656781003,-3.02541268861145
2020-12-18,-0.003742017287055778,1.4002693376624284e-05,1.6102245601777272e-06,3.6414243122524575e-05,3.537820981054937e-05,0.3402492080145709,0.3226463349760542,3.9990672941919727,4.007868730711231,-3.0078098155729327
2020-12-21,0.011030427642555135,0.00012167033397764443,5.436264446275553e-06,3.878087629036747e-05,3.775011755350606e-05,0.9939917381343315,1.0527185510908659,2.5911632733392382,2.5617998668609703,-3.0665366285294686
2020-12-22,-0.014629753136065248,0.00021402967682221095,1.7634408383060446e-05,5.5279616460084575e-05,4.20650158983382e-05,1.5180544252676622,2.4611701055273247,2.0467321920704213,1.5751743519405892,-4.009652308789133
2020-12-23,0.0006379133363008607,4.06933424630495e-07,2.0696491370746117e-05,6.921299450466761e-05,7.358380091528635e-05,4.1421737463869475,4.203060791941273,3.8672827139669805,3.8368391911898176,-4.070539354343459
2020-12-24,0.004010277299118326,1.6082324015823777e-05,2.880056621913285e-06,9.906887870801683e-05,0.00010823641402200812,0.9804293448885328,1.0551822236555126,3.6097416825057707,3.5723652431222805,-4.145292233110439
2020-12-25,-0.0016065382563370313,2.580965169074429e-06,2.159755955510721e-06,4.641478119862848e-05,5.0116093765151e-05,1.9450610785986613,2.0176784912628474,4.042204493719464,4.005895787387371,-4.2179096457746255
2020-12-28,0.007508899913211807,5.638357790663228e-05,2.3957026677595506e-07,4.526621767772903e-05,4.748180471823297e-05,0.02598255900580493,0.015646201076304767,3.459736494156046,3.4649046731207953,-4.207573287845126
2020-12-29,-0.00041488038210914056,1.7212573145902647e-07,8.116787914622125e-07,5.2305929442269874e-05,4.15436168398593e-05,4.7199305605517825,4.490417209259273,4.008616501682546,4.123373177328801,-3.978059936552616
2020-12-30,0.01285727086284192,0.0001653094140404838,4.7816008112994935e-09,3.1120954238828945e-05,3.1150024143430424e-05,2.6418986955122943,2.6378752284298965,1.6139579207971098,1.615969654338309,-3.9740364694702173
2020-12-31,0.0,0.0,2.4622721023802584e-06,8.708003852632352e-05,8.702415167768553e-05,22.025850929940457,22.025850929940457,3.755402906382101,3.7557239029674907,-3.973394476299438
2021-01-04,0.015857213747942977,0.00025145122784795174,7.852300838658256e-07,4.622624751729229e-05,4.57608063196827e-05,2.7458756122282564,2.7910827068031434,1.3522544168253097,1.3296508695378666,-4.018601570874324
2021-01-05,0.006900968729150063,4.762336940070703e-05,1.523624419389744e-05,8.2066210338341e-05,6.217224462820907e-05,0.12450700494247435,0.03257590992930748,3.494901446028549,3.5408669935351322,-3.9266704758611573
2021-01-06,-0.009145896389958925,8.36474207758637e-05,4.8274443803693955e-06,5.01995814640972e-05,4.8714912801386866e-05,0.1556932707805636,0.17645498317953656,3.197664813669573,3.1872839574700866,-3.94743218826013
2021-01-07,0.01188917571218561,0.0001413524991152242,4.914773399323182e-05,0.00010816861372601559,0.00011604447687163634,0.039213726119882164,0.020805760193240985,2.9935815005588244,3.002785483522145,-3.9290242223334895
2021-01-08,0.0050600172834555,2.560377490886838e-05,0.0001024255844662426,5.958043579326238e-05,7.420271808334862e-05,0.27432206646446233,0.4091126953496671,3.7302858135490244,3.6628904991064224,-4.063814851218694
2021-01-11,0.007365801862272129,5.425503707425156e-05,7.755588412567917e-06,5.970810223520912e-05,5.749768452713558e-05,0.004443159397848007,0.0016527007266664562,3.489747247375891,3.4911424767114814,-4.0610243925475125
2021-01-12,-0.0015478880871922047,2.3959575304715423e-06,6.646001662937912e-08,6.284917801340501e-05,4.61949794205337e-05,2.3050772382661617,2.0109543556490648,3.899386649185739,4.046448090494288,-3.766901509930414
2021-01-13,0.013218161227772795,0.00017471978624339598,5.684658480070673e-06,3.817073981762332e-05,3.659463718152923e-05,2.0562082805173514,2.2111824657276458,1.8791208709527862,1.8016337783476386,-3.9218756951407094
2021-01-14,0.0015270092678955662,2.331757304238953e-06,2.3966718325004666e-05,9.697834439172306e-05,9.636379245058998e-05,2.751909611781361,2.745705785207803,3.6895508443199403,3.6926527576067194,-3.915671868567151
2021-01-15,-0.020010799432714898,0.00040043209393634285,0.00012197561897452194,4.387025063162739e-05,5.860947597957985e-05,5.916337687692753,3.910559564089244,-0.4656241975264228,0.5372648642753317,-1.9098937449636422
2021-01-18,-0.001984445166803781,3.938022620050886e-06,6.523512151904057e-06,0.00015661258772508557,0.00011268907829021308,2.7082414317308854,2.3888996945827463,3.4493566677890906,3.60902753636316,-1.5905520078155035
2021-01-19,0.01101207254918704,0.00012126574182855877,2.1829060450167672e-05,0.00012943399721660208,8.242306784105959e-05,0.002079230872596316,0.08514074202241506,3.0887849548889874,3.047254199314078,-1.6736135189653227
2021-01-20,-0.00840049152885556,7.056825792637402e-05,3.970258474827447e-09,8.498573249950547e-05,6.850517681617623e-05,0.01625712702931148,0.00044457386611385097,3.352397962785549,3.3603042393671476,-1.6578009658021253
2021-01-22,-0.004182931024882941,1.749691195892825e-05,3.85572018328783e-09,8.684485354360766e-05,7.458779275199906e-05,0.803572044482864,0.6845338936449048,3.656018520601609,3.7155375960205888,-1.5387628149641657
2021-01-25,-0.0027613924914891585,7.625288492052702e-06,2.5138070327560644e-07,8.112458822606862e-05,7.157591576574858e-05,1.4585107306630123,1.3458227663661542,3.743826302045431,3.8001702841938605,-1.426074850667307
2021-01-26,-0.015179231460606336,0.00023040906773466116,5.1231612510777175e-06,7.577196525177165e-05,5.374336305023326e-05,0.9286942044626665,1.8315736033209369,2.304541501278864,1.8531018018497285,-2.3289542495255784
2021-01-27,-0.004142112023847143,1.7157092018099075e-05,2.8104046433092903e-05,8.569806016727424e-05,9.072083274450073e-05,0.808622545074237,0.8544950510316531,3.66329966479803,3.640363411819322,-2.374826755482994
2021-01-28,-0.0018185365796265065,3.307075291439673e-06,0.0002324064899471568,0.00012334030944063094,0.00017942115975234045,2.6456956847509425,3.0121036024440118,3.5679368028849905,3.3847328440384556,-2.7412346731760637
2021-01-29,-0.0276732407285093,0.0007658082524180259,0.00013547369224235499,5.847556123117629e-05,8.331781319708227e-05,9.523887482657283,5.973141407425094,-2.593592903146397,-0.8182198655303026,0.8095114020561249
2021-02-01,0.01337023456317164,0.00017876317227422952,4.201086650406455e-06,0.00027016010701026635,0.00018108358972427962,0.0746463486243123,8.280833900253803e-05,2.858462636513455,2.8957444066561098,0.8840749423414342
2021-02-03,-0.0058161752021140545,3.382789398168646e-05,3.399963167082001e-05,0.00017491423963206256,0.00014406775541017812,0.8364070940102524,0.6838034336254759,3.3099703348349303,3.3862721650273184,1.0366786027262105
2021-02-04,-0.0012729936159922189,1.6205127463569448e-06,4.387518374433197e-06,0.0002484649707718198,0.00020317300633151353,4.039081361075378,3.8392912786215225,3.227904760608566,3.327799801835494,1.2364686851800668
2021-02-05,-0.0003163255649064136,1.0006186301336167e-07,2.701692176214386e-05,0.00011551232668967843,9.980645833324314e-05,6.052210147013086,5.906202107114287,3.613694999337506,3.686699019286906,1.3824767250788668
2021-02-17,0.003989326185578818,1.5914723414944837e-05,1.9612125464608892e-07,7.951390253665617e-05,6.58212715642654e-05,0.8088373983416814,0.6614853140158528,3.7007757057607567,3.7744517479236714,1.5298288094046963
2021-02-19,0.0007971792542358485,6.354947633840235e-07,8.287244085982133e-06,7.398155393347577e-05,6.25931722240704e-05,3.765757127788545,3.6001604116913875,3.8326138961519933,3.9154122542005725,1.6954255255018547
2021-02-22,-0.005781242330547678,3.342276288451634e-05,1.3420903035610607e-05,6.307134937970456e-05,5.660549163927158e-05,0.1649493197535956,0.11731970401272296,3.6517234902309177,3.675538298101354,1.7430551412427269
2021-02-23,0.013104902796126548,0.0001717384772959254,4.384191431153257e-05,6.736259820115033e-05,5.2558862063906554e-05,0.6135804821947488,1.0835064623510684,2.6090400852442053,2.3740770951660455,1.2731291610864073
2021-02-24,-0.007265594427068762,5.278886237865265e-05,2.694987491780155e-05,5.6216587067343094e-05,5.440799885106731e-05,0.0019380816827612168,0.00045178971634896037,3.5046975906045628,3.5054407365877687,1.274615453052819
2021-02-25,0.0,0.0,0.00012558169285637155,0.00010132572032070578,0.00011671282335989206,22.025850929940457,22.025850929940457,3.6796466050265924,3.608958537590471,1.1332393181805767
