Date,SPY,QQQ,IWM,GLD,TLT,HYG,EEM,USO
2024-05-23,512.1444091796875,448.23931884765625,198.2734375,215.72000122070312,83.31956481933594,67.99325561523438,40.6994743347168,74.44999694824219
2024-05-24,515.5331420898438,452.47796630859375,200.468994140625,215.9199981689453,83.56646728515625,68.23220825195312,40.813316345214844,75.3499984741211
2024-05-28,515.893310546875,454.1872863769531,200.19577026367188,218.19000244140625,82.36848449707031,67.95783996582031,40.75638961791992,77.66000366210938
2024-05-29,512.28076171875,450.9859924316406,197.23907470703125,216.16000366210938,81.37168884277344,67.75425720214844,40.14922332763672,76.56999969482422
2024-05-30,508.88238525390625,446.1544189453125,199.1126708984375,216.57000732421875,82.15813446044922,68.02864074707031,40.035377502441406,75.52999877929688
2024-05-31,513.5173950195312,445.324462890625,200.79103088378906,215.3000030517578,82.7159652709961,68.26759338378906,39.64640808105469,74.81999969482422
2024-06-03,513.93603515625,447.715576171875,199.65908813476562,217.22000122070312,84.05386352539062,68.4792251586914,40.06383514404297,71.83000183105469
2024-06-04,514.5106201171875,448.9407653808594,197.0829620361328,215.27000427246094,85.03572845458984,68.44366455078125,39.50410079956055,71.08999633789062
2024-06-05,520.6255493164062,457.9913024902344,200.09820556640625,217.82000732421875,85.65969848632812,68.6659927368164,40.139732360839844,71.88999938964844
2024-06-06,520.615966796875,457.83319091796875,198.66378784179688,219.42999267578125,85.53123474121094,68.55038452148438,40.338966369628906,73.26000213623047
2024-06-07,519.9829711914062,457.4281005859375,196.3315887451172,211.60000610351562,83.96210479736328,68.37252044677734,39.88358688354492,73.0199966430664
2024-06-10,521.589599609375,459.2757873535156,197.00494384765625,213.5399932861328,83.4023666381836,68.43479919433594,40.120758056640625,75.45999908447266
2024-06-11,522.8456420898438,462.42767333984375,196.33168029785156,214.14999389648438,84.26492309570312,68.52371215820312,39.98702621459961,75.51000213623047
2024-06-12,527.139892578125,468.48443603515625,199.34555053710938,214.72000122070312,84.89807891845703,68.79936981201172,40.38823318481445,75.9800033569336
2024-06-13,528.2012939453125,471.02374267578125,197.60379028320312,212.97000122070312,86.14602661132812,68.79048919677734,40.29270553588867,75.73999786376953
2024-06-14,528.522705078125,473.4642333984375,194.46270751953125,215.72999572753906,86.87096405029297,68.52371215820312,40.34046936035156,76.08000183105469
2024-06-17,532.7291259765625,479.2640686035156,196.09683227539062,214.61000061035156,86.00837707519531,68.56819152832031,40.598384857177734,77.79000091552734
2024-06-18,534.0826416015625,479.4122314453125,196.43931579589844,215.47000122070312,86.79753875732422,68.78157806396484,40.97093963623047,78.66999816894531
2024-06-20,532.6318359375,475.7169494628906,195.6075897216797,218.16000366210938,86.21944427490234,68.73712921142578,40.904075622558594,79.41000366210938
2024-06-21,531.9176635742188,474.4423522949219,196.04791259765625,214.77999877929688,86.21944427490234,68.81715393066406,40.760780334472656,78.6500015258789
2024-06-24,530.1886596679688,469.04095458984375,196.89923095703125,215.6300048828125,86.56814575195312,68.74600982666016,40.760780334472656,79.69999694824219
2024-06-25,532.230224609375,474.40478515625,196.25341796875,214.55999755859375,86.71495819091797,68.83494567871094,40.66525650024414,78.9000015258789
2024-06-26,532.8945922851562,475.38446044921875,195.7347869873047,212.5800018310547,85.47620391845703,68.68376159667969,40.579280853271484,78.75
2024-06-27,533.7347412109375,476.6116027832031,197.72120666503906,214.99000549316406,85.81568145751953,68.76380157470703,40.60793685913086,79.91999816894531
2024-06-28,531.6343994140625,474.13751220703125,198.53338623046875,215.00999450683594,84.21904754638672,68.5948486328125,40.68436050415039,79.58999633789062
2024-07-01,532.728515625,476.9184265136719,196.86988830566406,215.57000732421875,82.7655258178711,68.58145141601562,40.77988052368164,81.54000091552734
2024-07-02,536.3136596679688,481.9259033203125,197.54507446289062,215.55999755859375,83.40990447998047,68.7691650390625,40.904075622558594,81.11000061035156
2024-07-03,538.70703125,485.9437561035156,197.49612426757812,217.99000549316406,84.50533294677734,69.0105209350586,41.50587844848633,81.2699966430664
2024-07-05,541.8133544921875,491.0106201171875,196.55674743652344,220.92999267578125,85.20492553710938,69.21612548828125,41.677825927734375,81.30999755859375
2024-07-08,542.4386596679688,492.1783447265625,197.9364776611328,218.19000244140625,85.3890380859375,69.19824981689453,41.687381744384766,80.41999816894531
2024-07-09,542.9661254882812,492.6039123535156,197.07537841796875,218.55999755859375,85.01163482666016,69.11779022216797,41.85932540893555,79.7699966430664
