proxy,anchor_date,year,horizon,underlying_log_rv_ratio
VNQ,2022-12-13,2022,5,-0.5856813076916125
VNQ,2022-12-13,2022,22,-0.4483635448468782
VNQ,2022-12-14,2022,5,-0.5754190726071989
VNQ,2022-12-14,2022,22,-0.43149291870555284
VNQ,2022-12-15,2022,5,-0.7301400960282874
VNQ,2022-12-15,2022,22,-0.45387019671335277
VNQ,2022-12-16,2022,5,-1.7420812413845892
VNQ,2022-12-16,2022,22,-0.5458034174666382
VNQ,2022-12-19,2022,5,-2.393036021619894
VNQ,2022-12-19,2022,22,-0.5672142036389205
VNQ,2022-12-20,2022,5,-1.4281255424301627
VNQ,2022-12-20,2022,22,-0.5755663141215696
VNQ,2022-12-21,2022,5,-0.7739478740646666
VNQ,2022-12-21,2022,22,-0.553011375824147
VNQ,2022-12-22,2022,5,-0.7248575122150949
VNQ,2022-12-22,2022,22,-0.5212796217401767
VNQ,2022-12-23,2022,5,-0.7950944510579979
VNQ,2022-12-23,2022,22,-0.4915850502505566
VNQ,2022-12-27,2022,5,-0.2669657086896799
VNQ,2022-12-27,2022,22,-0.4083938885158977
VNQ,2022-12-28,2022,5,0.028622708756741222
VNQ,2022-12-28,2022,22,-0.3781573207338257
VNQ,2022-12-29,2022,5,0.15235727328838738
VNQ,2022-12-29,2022,22,-0.4665564194749403
VNQ,2022-12-30,2022,5,0.14664208381864807
VNQ,2022-12-30,2022,22,-0.354877509144548
VNQ,2023-01-03,2023,5,0.16128374127352713
VNQ,2023-01-03,2023,22,-0.27561072126112257
VNQ,2023-01-04,2023,5,0.4879252272240991
VNQ,2023-01-04,2023,22,-0.35306230892936713
VNQ,2023-01-05,2023,5,0.26948817109885354
VNQ,2023-01-05,2023,22,-0.4827941825479147
VNQ,2023-01-06,2023,5,-0.10521651242959011
VNQ,2023-01-06,2023,22,-0.6473754549796363
VNQ,2023-01-09,2023,5,-0.09791387911025179
VNQ,2023-01-09,2023,22,-0.6133729622385357
VNQ,2023-01-10,2023,5,0.04380313176689457
VNQ,2023-01-10,2023,22,-0.6057544616052041
VNQ,2023-01-11,2023,5,-1.241942832255301
VNQ,2023-01-11,2023,22,-0.9526491863522999
VNQ,2023-01-12,2023,5,-1.2433236566590904
VNQ,2023-01-12,2023,22,-0.9478023809172661
VNQ,2023-01-13,2023,5,-1.211465309772859
VNQ,2023-01-13,2023,22,-0.8824996351801468
VNQ,2023-01-17,2023,5,-1.2407414274976192
VNQ,2023-01-17,2023,22,-0.873457224066829
VNQ,2023-01-18,2023,5,-1.9379389840435486
VNQ,2023-01-18,2023,22,-0.9112420196592564
VNQ,2023-01-19,2023,5,-1.5480929530340446
VNQ,2023-01-19,2023,22,-0.7639848925729881
VNQ,2023-01-20,2023,5,-1.6352488467706265
VNQ,2023-01-20,2023,22,-0.8162440213137754
VNQ,2023-01-23,2023,5,-1.267057656292104
VNQ,2023-01-23,2023,22,-0.8547707962524629
VNQ,2023-01-24,2023,5,-0.5131915925023232
VNQ,2023-01-24,2023,22,-0.6961984216318782
VNQ,2023-01-25,2023,5,-0.46977798774686147
VNQ,2023-01-25,2023,22,-0.6955035178208393
VNQ,2023-01-26,2023,5,-0.11134447620000014
VNQ,2023-01-26,2023,22,-0.7360497269686509
VNQ,2023-01-27,2023,5,0.007260915138085437
VNQ,2023-01-27,2023,22,-0.7765353686681656
VNQ,2023-01-30,2023,5,-0.08012370892205664
VNQ,2023-01-30,2023,22,-0.79674029535632
VNQ,2023-01-31,2023,5,-0.4499424716085092
VNQ,2023-01-31,2023,22,-0.8701253517698468
VNQ,2023-02-01,2023,5,-0.41345469592260736
VNQ,2023-02-01,2023,22,-0.8257242176299167
VNQ,2023-02-02,2023,5,-0.9491684268710073
VNQ,2023-02-02,2023,22,-0.8214324032998597
VNQ,2023-02-03,2023,5,-1.9055943738780303
VNQ,2023-02-03,2023,22,-0.896171094487512
VNQ,2023-02-06,2023,5,-1.8048928849583468
VNQ,2023-02-06,2023,22,-0.7336610666637065
VNQ,2023-02-07,2023,5,-1.5855789586907894
VNQ,2023-02-07,2023,22,-0.41974528066132977
VNQ,2023-02-08,2023,5,-1.6007129065003967
VNQ,2023-02-08,2023,22,-0.3782295855188509
VNQ,2023-02-09,2023,5,-1.2652734113726938
VNQ,2023-02-09,2023,22,0.040414593812029484
VNQ,2023-02-10,2023,5,-1.2655436986955342
VNQ,2023-02-10,2023,22,0.024652558275884435
VNQ,2023-02-13,2023,5,-0.407630080664478
VNQ,2023-02-13,2023,22,0.05959209927870557
VNQ,2023-02-14,2023,5,-0.38174780704817857
VNQ,2023-02-14,2023,22,0.1583887873393764
VNQ,2023-02-15,2023,5,-0.35675056498041785
VNQ,2023-02-15,2023,22,0.14475403737975304
VNQ,2023-02-16,2023,5,-0.07132564432019668
VNQ,2023-02-16,2023,22,0.1297604517653395
VNQ,2023-02-17,2023,5,-0.12226802161433259
VNQ,2023-02-17,2023,22,0.35892429981678403
VNQ,2023-02-21,2023,5,-0.7964771396302346
VNQ,2023-02-21,2023,22,0.26328659543967187
VNQ,2023-02-22,2023,5,-0.6403169748266574
VNQ,2023-02-22,2023,22,0.35310902354490586
VNQ,2023-02-23,2023,5,-0.5022846477317054
VNQ,2023-02-23,2023,22,0.34405274849168455
VNQ,2023-02-24,2023,5,-0.6516584708149223
VNQ,2023-02-24,2023,22,0.29573718016807726
VNQ,2023-02-27,2023,5,-0.5644062999194801
VNQ,2023-02-27,2023,22,0.4354132873895581
VNQ,2023-02-28,2023,5,0.16982843287334012
VNQ,2023-02-28,2023,22,0.48833094543472805
VNQ,2023-03-01,2023,5,0.18941221689636897
VNQ,2023-03-01,2023,22,0.5788219455124025
VNQ,2023-03-02,2023,5,0.5030990835397464
VNQ,2023-03-02,2023,22,0.5617755349324535
VNQ,2023-03-03,2023,5,0.9844723294606315
VNQ,2023-03-03,2023,22,0.5275070687174455
VNQ,2023-03-06,2023,5,1.0753229564841877
VNQ,2023-03-06,2023,22,0.5573866918584341
VNQ,2023-03-07,2023,5,0.8809059965524899
VNQ,2023-03-07,2023,22,0.48589459356391623
VNQ,2023-03-08,2023,5,0.7696538686208271
VNQ,2023-03-08,2023,22,0.4214664122227244
VNQ,2023-03-09,2023,5,0.44421317387653964
VNQ,2023-03-09,2023,22,0.32738843078115415
VNQ,2023-03-10,2023,5,-0.13103009279226593
VNQ,2023-03-10,2023,22,0.0952555729058012
VNQ,2023-03-13,2023,5,-0.21157252187410627
VNQ,2023-03-13,2023,22,0.030176389732350154
VNQ,2023-03-14,2023,5,-0.2764225173593344
VNQ,2023-03-14,2023,22,0.10218139038342718
VNQ,2023-03-15,2023,5,0.86929557687366
VNQ,2023-03-15,2023,22,0.19970660804870485
VNQ,2023-03-16,2023,5,0.887837790204179
VNQ,2023-03-16,2023,22,0.20211159020762157
VNQ,2023-03-17,2023,5,1.003081512711831
VNQ,2023-03-17,2023,22,0.15766396686785641
VNQ,2023-03-20,2023,5,0.9379146038895163
VNQ,2023-03-20,2023,22,0.1429657074304624
VNQ,2023-03-21,2023,5,0.9304299515131925
VNQ,2023-03-21,2023,22,0.13730831569717306
VNQ,2023-03-22,2023,5,0.27064101746901137
VNQ,2023-03-22,2023,22,-0.330012273621296
VNQ,2023-03-23,2023,5,0.3631077714845102
VNQ,2023-03-23,2023,22,-0.3219061946177529
VNQ,2023-03-24,2023,5,0.1527795696232132
VNQ,2023-03-24,2023,22,-0.5827190307993093
VNQ,2023-03-27,2023,5,0.09458241852272958
VNQ,2023-03-27,2023,22,-0.5018334000564799
VNQ,2023-03-28,2023,5,0.10301899161408822
VNQ,2023-03-28,2023,22,-0.4406164423331863
VNQ,2023-03-29,2023,5,-0.3519348754186677
VNQ,2023-03-29,2023,22,-0.5582345088101008
VNQ,2023-03-30,2023,5,-0.5356295622150014
VNQ,2023-03-30,2023,22,-0.506051402511708
VNQ,2023-03-31,2023,5,-1.8276941053541047
VNQ,2023-03-31,2023,22,-0.6833052806661326
VNQ,2023-04-03,2023,5,-2.1632920803475555
VNQ,2023-04-03,2023,22,-0.6838929581172182
VNQ,2023-04-04,2023,5,-1.9306750805595239
VNQ,2023-04-04,2023,22,-0.5069406445234238
VNQ,2023-04-05,2023,5,-2.0094274018859974
VNQ,2023-04-05,2023,22,-0.43001571565277
VNQ,2023-04-06,2023,5,-1.1759637729971764
VNQ,2023-04-06,2023,22,-0.5939001677067423
VNQ,2023-04-10,2023,5,-0.3570415494278216
VNQ,2023-04-10,2023,22,-0.5693808667289886
VNQ,2023-04-11,2023,5,-0.3147593476555065
VNQ,2023-04-11,2023,22,-0.4697322285466725
VNQ,2023-04-12,2023,5,-0.2820650158169158
VNQ,2023-04-12,2023,22,-0.462136736942332
VNQ,2023-04-13,2023,5,-0.16183723537028816
VNQ,2023-04-13,2023,22,-0.46105275436806575
VNQ,2023-04-14,2023,5,-0.5714128981951749
VNQ,2023-04-14,2023,22,-0.3688885935984909
VNQ,2023-04-17,2023,5,-1.8719945349430331
VNQ,2023-04-17,2023,22,-0.4480211601052456
VNQ,2023-04-18,2023,5,-1.4367239164402326
VNQ,2023-04-18,2023,22,-0.48283343361489683
VNQ,2023-04-19,2023,5,-1.2169627723986667
VNQ,2023-04-19,2023,22,-0.4870370545126945
VNQ,2023-04-20,2023,5,-0.3721700752583969
VNQ,2023-04-20,2023,22,-0.507514997830343
VNQ,2023-04-21,2023,5,-0.18308341951763052
VNQ,2023-04-21,2023,22,-0.4773986401732998
VNQ,2023-04-24,2023,5,-0.14006166854894592
VNQ,2023-04-24,2023,22,-0.33091699563203314
VNQ,2023-04-25,2023,5,0.0652218209777953
VNQ,2023-04-25,2023,22,-0.3515382810668822
VNQ,2023-04-26,2023,5,0.0018951302587010496
VNQ,2023-04-26,2023,22,-0.3293736043490734
VNQ,2023-04-27,2023,5,-0.5411533958210175
VNQ,2023-04-27,2023,22,-0.4801862727100245
VNQ,2023-04-28,2023,5,-0.3038255844755604
VNQ,2023-04-28,2023,22,-0.48365335849600977
VNQ,2023-05-01,2023,5,-0.3573063130957402
VNQ,2023-05-01,2023,22,-0.5269315280235035
VNQ,2023-05-02,2023,5,-0.8620479185730735
VNQ,2023-05-02,2023,22,-0.41094379043072216
VNQ,2023-05-03,2023,5,-0.6539534403095945
VNQ,2023-05-03,2023,22,-0.3619212995774479
VNQ,2023-05-04,2023,5,-0.5466800011048237
VNQ,2023-05-04,2023,22,-0.3518781678879734
VNQ,2023-05-05,2023,5,-1.2648309987166961
VNQ,2023-05-05,2023,22,-0.3417100596954695
VNQ,2023-05-08,2023,5,-1.3856937802559695
VNQ,2023-05-08,2023,22,-0.33754817690897987
VNQ,2023-05-09,2023,5,-0.07499586744599775
VNQ,2023-05-09,2023,22,-0.32088454103967606
VNQ,2023-05-10,2023,5,0.014260444026826843
VNQ,2023-05-10,2023,22,-0.36163664421640873
VNQ,2023-05-11,2023,5,-0.09684078718352426
VNQ,2023-05-11,2023,22,-0.3918486883479055
VNQ,2023-05-12,2023,5,-0.13940020312263512
VNQ,2023-05-12,2023,22,-0.4325088955633706
VNQ,2023-05-15,2023,5,-0.11375534530043926
VNQ,2023-05-15,2023,22,-0.437198537199601
VNQ,2023-05-16,2023,5,-1.0899620216464878
VNQ,2023-05-16,2023,22,-0.6914509848044159
VNQ,2023-05-17,2023,5,-0.48991918785249994
VNQ,2023-05-17,2023,22,-0.7373940393477989
VNQ,2023-05-18,2023,5,-0.4883894815797782
VNQ,2023-05-18,2023,22,-0.6915317701070683
VNQ,2023-05-19,2023,5,-0.29381928324965195
VNQ,2023-05-19,2023,22,-0.5989598516366567
VNQ,2023-05-22,2023,5,-0.34747925553025955
VNQ,2023-05-22,2023,22,-0.5570120078674012
VNQ,2023-05-23,2023,5,-0.4142695028045582
VNQ,2023-05-23,2023,22,-0.37006058592706004
VNQ,2023-05-24,2023,5,-1.7441530307979356
VNQ,2023-05-24,2023,22,-0.48703157737361646
VNQ,2023-05-25,2023,5,-0.2679553063842231
VNQ,2023-05-25,2023,22,-0.4954307716851752
VNQ,2023-05-26,2023,5,-0.379198784378027
VNQ,2023-05-26,2023,22,-0.49406174092333116
VNQ,2023-05-30,2023,5,-0.2565266905395903
VNQ,2023-05-30,2023,22,-0.47394073484063876
VNQ,2023-05-31,2023,5,0.11173175532416191
VNQ,2023-05-31,2023,22,-0.4240837326255152
VNQ,2023-06-01,2023,5,0.0834064505877973
VNQ,2023-06-01,2023,22,-0.4868328343989043
VNQ,2023-06-02,2023,5,-0.5739246897125475
VNQ,2023-06-02,2023,22,-0.6616024126845651
VNQ,2023-06-05,2023,5,-0.6565494264112324
VNQ,2023-06-05,2023,22,-0.670566054207316
VNQ,2023-06-06,2023,5,-0.7057433486127672
VNQ,2023-06-06,2023,22,-0.6472854851575309
VNQ,2023-06-07,2023,5,-1.8287046590641267
VNQ,2023-06-07,2023,22,-0.5823061599973871
VNQ,2023-06-08,2023,5,-1.9112483921855319
VNQ,2023-06-08,2023,22,-0.5771662448588524
VNQ,2023-06-09,2023,5,-2.293913412195297
VNQ,2023-06-09,2023,22,-0.6205905822771252
VNQ,2023-06-12,2023,5,-1.3005143912635704
VNQ,2023-06-12,2023,22,-0.6185578267650323
VNQ,2023-06-13,2023,5,-1.3348406006601465
VNQ,2023-06-13,2023,22,-0.63284251701259
VNQ,2023-06-14,2023,5,-0.6375158190893738
VNQ,2023-06-14,2023,22,-0.5609309901818736
VNQ,2023-06-15,2023,5,-0.2881935649727347
VNQ,2023-06-15,2023,22,-0.49874596425572293
VNQ,2023-06-16,2023,5,0.3560489249078457
VNQ,2023-06-16,2023,22,-0.49131161357173014
VNQ,2023-06-20,2023,5,0.48418825197076104
VNQ,2023-06-20,2023,22,-0.4306613443834236
VNQ,2023-06-21,2023,5,0.4512445729238652
VNQ,2023-06-21,2023,22,-0.41636829154920413
VNQ,2023-06-22,2023,5,0.4531589042027497
VNQ,2023-06-22,2023,22,-0.4147136987700426
VNQ,2023-06-23,2023,5,0.22284911586783088
VNQ,2023-06-23,2023,22,-0.5649787103949977
VNQ,2023-06-26,2023,5,-0.5051668506792507
VNQ,2023-06-26,2023,22,-0.5943757814421288
VNQ,2023-06-27,2023,5,-0.8835210039446668
VNQ,2023-06-27,2023,22,-0.6217705071783541
VNQ,2023-06-28,2023,5,-0.6537537942714698
VNQ,2023-06-28,2023,22,-0.5673692971112995
VNQ,2023-06-29,2023,5,-1.0567594807361547
VNQ,2023-06-29,2023,22,-0.5809964173752541
VNQ,2023-06-30,2023,5,-1.1115617191120646
VNQ,2023-06-30,2023,22,-0.5700331533190829
VNQ,2023-07-03,2023,5,-0.6622344547220569
VNQ,2023-07-03,2023,22,-0.5574254371337272
VNQ,2023-07-05,2023,5,-0.5777873709380601
VNQ,2023-07-05,2023,22,-0.5097498435940276
VNQ,2023-07-06,2023,5,-0.6560434502716515
VNQ,2023-07-06,2023,22,-0.4637697526679227
VNQ,2023-07-07,2023,5,-0.6630123742310006
VNQ,2023-07-07,2023,22,-0.4435502334409016
VNQ,2023-07-10,2023,5,-0.6166920230018641
VNQ,2023-07-10,2023,22,-0.48797329919614585
VNQ,2023-07-11,2023,5,-1.4165139834810396
VNQ,2023-07-11,2023,22,-0.6411316801370457
VNQ,2023-07-12,2023,5,-0.9903146972933606
VNQ,2023-07-12,2023,22,-0.741525874074658
VNQ,2023-07-13,2023,5,-1.1084376107332994
VNQ,2023-07-13,2023,22,-0.7248029460929107
VNQ,2023-07-14,2023,5,-0.9608422441434952
VNQ,2023-07-14,2023,22,-0.5711240040524471
VNQ,2023-07-17,2023,5,-0.8783653349827004
VNQ,2023-07-17,2023,22,-0.5187616861760203
VNQ,2023-07-18,2023,5,-0.7989266745410732
VNQ,2023-07-18,2023,22,-0.4966653671770563
VNQ,2023-07-19,2023,5,-1.2785347650032175
VNQ,2023-07-19,2023,22,-0.5693370371936386
VNQ,2023-07-20,2023,5,0.041771068236677034
VNQ,2023-07-20,2023,22,-0.5224637206739642
VNQ,2023-07-21,2023,5,0.0012183601235848298
VNQ,2023-07-21,2023,22,-0.5381417266343966
VNQ,2023-07-24,2023,5,-0.025465012169499292
VNQ,2023-07-24,2023,22,-0.41741070348899584
VNQ,2023-07-25,2023,5,-0.0983054480268103
VNQ,2023-07-25,2023,22,-0.4260354923692551
VNQ,2023-07-26,2023,5,-0.023905789331266695
VNQ,2023-07-26,2023,22,-0.38660395501536615
VNQ,2023-07-27,2023,5,-1.0414636401282522
VNQ,2023-07-27,2023,22,-0.626551490327319
VNQ,2023-07-28,2023,5,-0.751792618972408
VNQ,2023-07-28,2023,22,-0.5200544469429972
VNQ,2023-07-31,2023,5,-0.3424558525658286
VNQ,2023-07-31,2023,22,-0.4871166491815471
VNQ,2023-08-01,2023,5,-0.24950568002653467
VNQ,2023-08-01,2023,22,-0.45678044770474213
VNQ,2023-08-02,2023,5,-0.32596236864325423
VNQ,2023-08-02,2023,22,-0.47040122956440567
VNQ,2023-08-03,2023,5,-0.6177668202386858
VNQ,2023-08-03,2023,22,-0.4303192246249682
VNQ,2023-08-04,2023,5,-0.8756243889622572
VNQ,2023-08-04,2023,22,-0.468934059894156
VNQ,2023-08-07,2023,5,-1.6102002956756758
VNQ,2023-08-07,2023,22,-0.5553045662159077
VNQ,2023-08-08,2023,5,-0.9958200243628603
VNQ,2023-08-08,2023,22,-0.5709891379526549
VNQ,2023-08-09,2023,5,-0.384783028896142
VNQ,2023-08-09,2023,22,-0.5571097614353585
VNQ,2023-08-10,2023,5,-0.2515647867763763
VNQ,2023-08-10,2023,22,-0.572619453549862
VNQ,2023-08-11,2023,5,-0.32362657723045185
VNQ,2023-08-11,2023,22,-0.573115332809042
VNQ,2023-08-14,2023,5,-0.10162351010568763
VNQ,2023-08-14,2023,22,-0.265507452332256
VNQ,2023-08-15,2023,5,-0.38754364765122273
VNQ,2023-08-15,2023,22,-0.3078837784947364
VNQ,2023-08-16,2023,5,-0.1360914778395849
VNQ,2023-08-16,2023,22,-0.3527337820942713
VNQ,2023-08-17,2023,5,-0.273016363162697
VNQ,2023-08-17,2023,22,-0.38989460161370776
VNQ,2023-08-18,2023,5,-0.3157112630831047
VNQ,2023-08-18,2023,22,-0.4133853454477476
VNQ,2023-08-21,2023,5,-0.30558866087731096
VNQ,2023-08-21,2023,22,0.1733790608529853
VNQ,2023-08-22,2023,5,0.087642217664877
VNQ,2023-08-22,2023,22,0.2604295375722833
VNQ,2023-08-23,2023,5,-0.557045158200744
VNQ,2023-08-23,2023,22,0.1517662428609274
VNQ,2023-08-24,2023,5,-0.38594616655303604
VNQ,2023-08-24,2023,22,0.3108466104460213
VNQ,2023-08-25,2023,5,-0.37832063723701737
VNQ,2023-08-25,2023,22,0.3274896553077547
VNQ,2023-08-28,2023,5,-0.22155447654515925
VNQ,2023-08-28,2023,22,0.3340602211795639
VNQ,2023-08-29,2023,5,-0.7410978583558822
VNQ,2023-08-29,2023,22,0.2722858935377204
VNQ,2023-08-30,2023,5,-0.5183079070739152
VNQ,2023-08-30,2023,22,0.5008645613331851
VNQ,2023-08-31,2023,5,-0.7241989784387339
VNQ,2023-08-31,2023,22,0.5839843444347559
VNQ,2023-09-01,2023,5,-0.7324324782847856
VNQ,2023-09-01,2023,22,0.6341062235451891
VNQ,2023-09-05,2023,5,-1.8495105289118416
VNQ,2023-09-05,2023,22,0.6845597862859215
VNQ,2023-09-06,2023,5,-0.7737520569218198
VNQ,2023-09-06,2023,22,0.6731029377844896
VNQ,2023-09-07,2023,5,0.1944440061208027
VNQ,2023-09-07,2023,22,0.7034657897798379
VNQ,2023-09-08,2023,5,0.1293359980433712
VNQ,2023-09-08,2023,22,0.6428366966415092
VNQ,2023-09-11,2023,5,0.2978649630630495
VNQ,2023-09-11,2023,22,0.7338344436530566
VNQ,2023-09-12,2023,5,0.3389801025505068
VNQ,2023-09-12,2023,22,0.794480814292192
VNQ,2023-09-13,2023,5,0.08257087537896542
VNQ,2023-09-13,2023,22,0.7496340877770404
VNQ,2023-09-14,2023,5,1.1471906247894184
VNQ,2023-09-14,2023,22,0.6649432914335561
VNQ,2023-09-15,2023,5,1.2106112140631118
VNQ,2023-09-15,2023,22,0.6925591399879043
VNQ,2023-09-18,2023,5,1.1459290694820734
VNQ,2023-09-18,2023,22,0.7896256575884177
VNQ,2023-09-19,2023,5,1.4191586482650524
VNQ,2023-09-19,2023,22,0.9729637572660096
VNQ,2023-09-20,2023,5,1.4612523652688374
VNQ,2023-09-20,2023,22,0.9973926911201909
VNQ,2023-09-21,2023,5,0.48259580871591734
VNQ,2023-09-21,2023,22,0.8651863340278583
VNQ,2023-09-22,2023,5,0.42022678454363505
VNQ,2023-09-22,2023,22,0.9295287405934264
VNQ,2023-09-25,2023,5,0.9516982968220739
VNQ,2023-09-25,2023,22,1.0500922318928714
VNQ,2023-09-26,2023,5,1.0503053364700576
VNQ,2023-09-26,2023,22,1.0947662586715914
VNQ,2023-09-27,2023,5,1.1703360365776023
VNQ,2023-09-27,2023,22,1.1566490364609816
VNQ,2023-09-28,2023,5,1.0984730539180911
VNQ,2023-09-28,2023,22,1.136242135267837
VNQ,2023-09-29,2023,5,0.9988027113412132
VNQ,2023-09-29,2023,22,1.1015720425098419
VNQ,2023-10-02,2023,5,0.7292171199505346
VNQ,2023-10-02,2023,22,1.0442420039986575
VNQ,2023-10-03,2023,5,-0.04565819089256494
VNQ,2023-10-03,2023,22,1.167974371979482
VNQ,2023-10-04,2023,5,0.32886954234196086
VNQ,2023-10-04,2023,22,1.248682887653473
VNQ,2023-10-05,2023,5,0.7186068672958801
VNQ,2023-10-05,2023,22,1.3429689172763457
VNQ,2023-10-06,2023,5,0.4065918818242869
VNQ,2023-10-06,2023,22,1.0436138491516935
VNQ,2023-10-09,2023,5,0.4370585119279001
VNQ,2023-10-09,2023,22,1.0201419249027126
VNQ,2023-10-10,2023,5,0.40679817153115483
VNQ,2023-10-10,2023,22,1.0627386302669564
VNQ,2023-10-11,2023,5,0.5644265603245031
VNQ,2023-10-11,2023,22,0.9595674523939824
VNQ,2023-10-12,2023,5,0.9230462203747986
VNQ,2023-10-12,2023,22,0.9289614360170447
VNQ,2023-10-13,2023,5,0.9629453838523074
VNQ,2023-10-13,2023,22,1.377717087094082
VNQ,2023-10-16,2023,5,0.9273684888260423
VNQ,2023-10-16,2023,22,1.3618560925396976
VNQ,2023-10-17,2023,5,0.988109646647425
VNQ,2023-10-17,2023,22,1.295488632919781
VNQ,2023-10-18,2023,5,0.9338419651640761
VNQ,2023-10-18,2023,22,1.1740889517694608
VNQ,2023-10-19,2023,5,0.741753235619801
VNQ,2023-10-19,2023,22,1.0846196851881382
VNQ,2023-10-20,2023,5,0.9133382589148957
VNQ,2023-10-20,2023,22,1.0832952271261627
VNQ,2023-10-23,2023,5,0.9613016410231716
VNQ,2023-10-23,2023,22,1.1643139853779256
VNQ,2023-10-24,2023,5,1.0281059644829866
VNQ,2023-10-24,2023,22,1.1186251697732796
VNQ,2023-10-25,2023,5,0.6661271060892839
VNQ,2023-10-25,2023,22,1.052813566737859
VNQ,2023-10-26,2023,5,1.1386373882055794
VNQ,2023-10-26,2023,22,0.945401037120438
VNQ,2023-10-27,2023,5,1.2686158638400542
VNQ,2023-10-27,2023,22,0.8759708522290196
VNQ,2023-10-30,2023,5,1.373169478677779
VNQ,2023-10-30,2023,22,0.8988724905217066
VNQ,2023-10-31,2023,5,1.2528432888608738
VNQ,2023-10-31,2023,22,0.9362371847659936
VNQ,2023-11-01,2023,5,1.2669388529205288
VNQ,2023-11-01,2023,22,0.9669175725728781
VNQ,2023-11-02,2023,5,0.6492036246295378
VNQ,2023-11-02,2023,22,0.7142929878306721
VNQ,2023-11-03,2023,5,-0.004132503846772394
VNQ,2023-11-03,2023,22,0.5067374001645469
VNQ,2023-11-06,2023,5,-0.26310140955248446
VNQ,2023-11-06,2023,22,0.45691003218788606
VNQ,2023-11-07,2023,5,1.6435316203628048
VNQ,2023-11-07,2023,22,0.42714973716977184
VNQ,2023-11-08,2023,5,1.6245710772221182
VNQ,2023-11-08,2023,22,0.4081538564524788
VNQ,2023-11-09,2023,5,1.4962213740775345
VNQ,2023-11-09,2023,22,0.29731724285930045
VNQ,2023-11-10,2023,5,1.4387017533267956
VNQ,2023-11-10,2023,22,0.5485035907753825
VNQ,2023-11-13,2023,5,1.4060089055717326
VNQ,2023-11-13,2023,22,0.6490830433455389
VNQ,2023-11-14,2023,5,-1.8398386731096035
VNQ,2023-11-14,2023,22,0.06338290383174479
VNQ,2023-11-15,2023,5,-1.7400315819115242
VNQ,2023-11-15,2023,22,0.03566136088494384
VNQ,2023-11-16,2023,5,-1.7160933313139715
VNQ,2023-11-16,2023,22,0.046992397493940866
VNQ,2023-11-17,2023,5,-1.7279962295642313
VNQ,2023-11-17,2023,22,-0.011542044299294053
VNQ,2023-11-20,2023,5,-1.8589152821847112
VNQ,2023-11-20,2023,22,-0.06758561059919434
VNQ,2023-11-21,2023,5,-1.8950234997449835
VNQ,2023-11-21,2023,22,-0.10045193108312354
VNQ,2023-11-22,2023,5,-1.7052578124426074
VNQ,2023-11-22,2023,22,-0.09005717340634568
VNQ,2023-11-24,2023,5,-0.18279892869823522
VNQ,2023-11-24,2023,22,-0.0710592257999905
VNQ,2023-11-27,2023,5,-0.1576392758319527
VNQ,2023-11-27,2023,22,-0.08744607627472781
VNQ,2023-11-28,2023,5,-0.16007636897608338
VNQ,2023-11-28,2023,22,-0.06471311841730451
VNQ,2023-11-29,2023,5,-0.21813267648104587
VNQ,2023-11-29,2023,22,-0.06531599870447151
VNQ,2023-11-30,2023,5,-0.5403168238187701
VNQ,2023-11-30,2023,22,-0.1966101650031798
VNQ,2023-12-01,2023,5,-2.335864374625376
VNQ,2023-12-01,2023,22,-0.3411214742801286
VNQ,2023-12-04,2023,5,-2.8204166060208675
VNQ,2023-12-04,2023,22,-0.35056765540737855
VNQ,2023-12-05,2023,5,-3.7670156598013187
VNQ,2023-12-05,2023,22,-0.30801766007764486
VNQ,2023-12-06,2023,5,0.1678631704521212
VNQ,2023-12-06,2023,22,-0.3031141772788145
VNQ,2023-12-07,2023,5,0.6078701519436128
VNQ,2023-12-07,2023,22,-0.3089559157839232
VNQ,2023-12-08,2023,5,0.700854921207727
VNQ,2023-12-08,2023,22,-0.27983434255321965
VNQ,2023-12-11,2023,5,0.7262161012993671
VNQ,2023-12-11,2023,22,-0.24644187538570952
VNQ,2023-12-12,2023,5,0.7495535480507588
VNQ,2023-12-12,2023,22,-0.23304174818994072
VNQ,2023-12-13,2023,5,0.04302192889860706
VNQ,2023-12-13,2023,22,-0.5336953511763354
VNQ,2023-12-14,2023,5,-0.8702997024711118
VNQ,2023-12-14,2023,22,-0.8343102538946261
VNQ,2023-12-15,2023,5,-1.349702226326435
VNQ,2023-12-15,2023,22,-0.8655303156133853
VNQ,2023-12-18,2023,5,-1.1467960582406291
VNQ,2023-12-18,2023,22,-0.7986250274459524
VNQ,2023-12-19,2023,5,-1.2466201134926589
VNQ,2023-12-19,2023,22,-0.8026831522759303
VNQ,2023-12-20,2023,5,-1.6233802528645942
VNQ,2023-12-20,2023,22,-0.7807920152713914
VNQ,2023-12-21,2023,5,-1.3384785069941074
VNQ,2023-12-21,2023,22,-0.7141039663410872
VNQ,2023-12-22,2023,5,-1.1492551673336349
VNQ,2023-12-22,2023,22,-0.7137262819494392
VNQ,2023-12-26,2023,5,-0.20721210868507592
VNQ,2023-12-26,2023,22,-0.7104036845320589
VNQ,2023-12-27,2023,5,-0.2304745622970337
VNQ,2023-12-27,2023,22,-0.6828344610185655
VNQ,2023-12-28,2023,5,-0.2503554532629038
VNQ,2023-12-28,2023,22,-0.6328170738707071
VNQ,2023-12-29,2023,5,-0.2728645028690034
