date,btc_usd_adj_close,spy_adj_close,vix_adj_close,btc_usd_close,spy_close,vix_close,btc_usd_high,spy_high,vix_high,btc_usd_low,spy_low,vix_low,btc_usd_open,spy_open,vix_open,btc_usd_volume,spy_volume,vix_volume
2017-08-17,4331.68994140625,211.82020568847656,15.550000190734863,4331.68994140625,243.08999633789062,15.550000190734863,4484.7001953125,246.60000610351562,15.770000457763672,4243.7099609375,243.08999633789062,11.539999961853027,4384.43994140625,246.24000549316406,11.8100004196167,2553359872,128490400.0,0.0
2017-08-18,4160.6201171875,211.48907470703125,14.260000228881836,4160.6201171875,242.7100067138672,14.260000228881836,4370.1298828125,244.19000244140625,16.040000915527344,4015.39990234375,242.1999969482422,13.319999694824219,4324.33984375,242.89999389648438,15.380000114440918,2941710080,136748000.0,0.0
2017-08-19,4193.7001953125,,,4193.7001953125,,,4243.259765625,,,3970.550048828125,,,4137.75,,,2975820032,,
2017-08-20,4087.659912109375,,,4087.659912109375,,,4196.2900390625,,,4069.8798828125,,,4189.31005859375,,,2109769984,,
2017-08-21,4001.739990234375,211.6546630859375,13.1899995803833,4001.739990234375,242.89999389648438,13.1899995803833,4109.14013671875,243.1999969482422,14.739999771118164,3988.60009765625,241.8300018310547,13.069999694824219,4090.47998046875,242.63999938964844,14.59000015258789,2800890112,65469700.0,0.0
2017-08-22,4100.52001953125,213.867919921875,11.350000381469727,4100.52001953125,245.44000244140625,11.350000381469727,4128.759765625,245.6199951171875,12.9399995803833,3674.580078125,243.5500030517578,11.350000381469727,3998.35009765625,243.57000732421875,12.600000381469727,3764239872,63140100.0,0.0
2017-08-23,4151.52001953125,213.1011199951172,12.25,4151.52001953125,244.55999755859375,12.25,4255.77978515625,245.0500030517578,12.59000015258789,4078.409912109375,244.16000366210938,11.390000343322754,4089.010009765625,244.3300018310547,11.510000228881836,2369819904,50203800.0,0.0
2017-08-24,4334.68017578125,212.60446166992188,12.229999542236328,4334.68017578125,243.99000549316406,12.229999542236328,4376.39013671875,245.17999267578125,12.829999923706055,4130.259765625,243.75,11.550000190734863,4137.60009765625,245.0,12.0600004196167,2037750016,50741700.0,0.0
2017-08-25,4371.60009765625,213.1011199951172,11.279999732971191,4371.60009765625,244.55999755859375,11.279999732971191,4455.7001953125,245.61000061035156,12.449999809265137,4307.35009765625,244.38999938964844,11.100000381469727,4332.81982421875,244.89999389648438,12.199999809265137,1727970048,64445900.0,0.0
2017-08-26,4352.39990234375,,,4352.39990234375,,,4379.27978515625,,,4269.52001953125,,,4372.06005859375,,,1511609984,,
2017-08-27,4382.8798828125,,,4382.8798828125,,,4416.58984375,,,4317.2900390625,,,4345.10009765625,,,1537459968,,
2017-08-28,4382.66015625,213.10984802246094,11.319999694824219,4382.66015625,244.57000732421875,11.319999694824219,4403.93017578125,245.1999969482422,12.109999656677246,4224.64013671875,244.08999633789062,11.229999542236328,4384.4501953125,245.1699981689453,12.09000015258789,1959330048,40565600.0,0.0
2017-08-29,4579.02001953125,213.35385131835938,11.699999809265137,4579.02001953125,244.85000610351562,11.699999809265137,4625.68017578125,245.14999389648438,14.34000015258789,4352.1298828125,242.92999267578125,11.479999542236328,4389.2099609375,243.05999755859375,13.329999923706055,2486080000,51135700.0,0.0
2017-08-30,4565.2998046875,214.36456298828125,11.220000267028809,4565.2998046875,246.00999450683594,11.220000267028809,4626.52001953125,246.32000732421875,11.979999542236328,4471.41015625,244.6199951171875,10.960000038146973,4570.35986328125,244.8300018310547,11.399999618530273,1937849984,62030800.0,0.0
2017-08-31,4703.39013671875,215.65423583984375,10.59000015258789,4703.39013671875,247.49000549316406,10.59000015258789,4736.0498046875,247.77000427246094,11.220000267028809,4549.39990234375,246.0500030517578,10.34000015258789,4555.58984375,246.72000122070312,11.069999694824219,1944930048,103803900.0,0.0
2017-09-01,4892.009765625,215.959228515625,10.130000114440918,4892.009765625,247.83999633789062,10.130000114440918,4892.009765625,248.3300018310547,10.460000038146973,4678.52978515625,247.6699981689453,10.020000457763672,4701.759765625,247.9199981689453,10.329999923706055,2599079936,62007000.0,0.0
2017-09-02,4578.77001953125,,,4578.77001953125,,,4975.0400390625,,,4469.240234375,,,4901.419921875,,,2722139904,,
2017-09-03,4582.9599609375,,,4582.9599609375,,,4714.080078125,,,4417.58984375,,,4585.27001953125,,,1933190016,,
2017-09-04,4236.31005859375,,,4236.31005859375,,,4591.6298828125,,,4108.39990234375,,,4591.6298828125,,,2987330048,,
2017-09-05,4376.52978515625,214.4081573486328,12.229999542236328,4376.52978515625,246.05999755859375,12.229999542236328,4427.83984375,247.52000427246094,14.0600004196167,3998.110107421875,244.9499969482422,11.40999984741211,4228.2900390625,247.25999450683594,11.75,2697969920,91398800.0,0.0
2017-09-06,4597.1201171875,215.14010620117188,11.630000114440918,4597.1201171875,246.89999389648438,11.630000114440918,4617.25,247.27999877929688,12.59000015258789,4376.58984375,246.22999572753906,11.350000381469727,4376.58984375,246.83999633789062,12.270000457763672,2172100096,57916900.0,0.0
2017-09-07,4599.8798828125,215.11399841308594,11.550000190734863,4599.8798828125,246.8699951171875,11.550000190734863,4655.0400390625,247.27000427246094,12.069999694824219,4491.330078125,246.39999389648438,11.319999694824219,4589.14013671875,247.25,11.930000305175781,1844620032,58034700.0,0.0
2017-09-08,4228.75,214.8612518310547,12.119999885559082,4228.75,246.5800018310547,12.119999885559082,4661.0,247.11000061035156,12.600000381469727,4075.179931640625,246.3000030517578,11.84000015258789,4605.16015625,246.5399932861328,11.869999885559082,2700890112,63832800.0,0.0
2017-09-09,4226.06005859375,,,4226.06005859375,,,4308.81982421875,,,4114.10986328125,,,4229.81005859375,,,1386230016,,
2017-09-10,4122.93994140625,,,4122.93994140625,,,4245.43994140625,,,3951.0400390625,,,4229.33984375,,,1679090048,,
2017-09-11,4161.27001953125,217.15298461914062,10.729999542236328,4161.27001953125,249.2100067138672,10.729999542236328,4261.669921875,249.3000030517578,11.390000343322754,4099.39990234375,248.02000427246094,10.510000228881836,4122.47021484375,248.0399932861328,11.380000114440918,1557330048,71364800.0,0.0
2017-09-12,4130.81005859375,217.88491821289062,10.579999923706055,4130.81005859375,250.0500030517578,10.579999923706055,4344.64990234375,250.08999633789062,10.949999809265137,4085.219970703125,249.4199981689453,10.289999961853027,4168.8798828125,249.6300048828125,10.65999984741211,1864530048,56896000.0,0.0
2017-09-13,3882.590087890625,217.98951721191406,10.5,3882.590087890625,250.1699981689453,10.5,4131.97998046875,250.2100067138672,10.859999656677246,3789.919921875,249.58999633789062,10.329999923706055,4131.97998046875,249.72000122070312,10.720000267028809,2219409920,59228000.0,0.0
2017-09-14,3154.949951171875,217.91978454589844,10.4399995803833,3154.949951171875,250.08999633789062,10.4399995803833,3920.60009765625,250.32000732421875,11.039999961853027,3153.860107421875,249.60000610351562,10.279999732971191,3875.3701171875,249.8000030517578,10.569999694824219,2716310016,95446300.0,0.0
2017-09-15,3637.52001953125,218.21311950683594,10.170000076293945,3637.52001953125,249.19000244140625,10.170000076293945,3733.449951171875,249.2899932861328,10.739999771118164,2946.6201171875,248.57000732421875,10.0,3166.300048828125,248.69000244140625,10.510000228881836,4148069888,95432400.0,0.0
2017-09-16,3625.0400390625,,,3625.0400390625,,,3808.840087890625,,,3487.7900390625,,,3637.75,,,1818400000,,
2017-09-17,3582.8798828125,,,3582.8798828125,,,3664.81005859375,,,3445.639892578125,,,3606.280029296875,,,1239149952,,
2017-09-18,4065.199951171875,218.67724609375,10.149999618530273,4065.199951171875,249.72000122070312,10.149999618530273,4079.22998046875,250.1199951171875,10.420000076293945,3591.090087890625,249.27999877929688,9.880000114440918,3591.090087890625,249.61000061035156,10.180000305175781,1943209984,46235200.0,0.0
2017-09-19,3924.969970703125,218.89617919921875,10.180000305175781,3924.969970703125,249.97000122070312,10.180000305175781,4094.070068359375,250.07000732421875,10.300000190734863,3868.8701171875,249.60000610351562,9.850000381469727,4073.7900390625,250.0,10.15999984741211,1563980032,47108100.0,0.0
2017-09-20,3905.949951171875,218.9749298095703,9.779999732971191,3905.949951171875,250.05999755859375,9.779999732971191,4031.389892578125,250.19000244140625,10.670000076293945,3857.72998046875,248.9199981689453,9.670000076293945,3916.360107421875,250.07000732421875,10.039999961853027,1213830016,59574100.0,0.0
2017-09-21,3631.0400390625,218.38827514648438,9.670000076293945,3631.0400390625,249.38999938964844,9.670000076293945,3916.419921875,249.97999572753906,10.210000038146973,3613.6298828125,249.19000244140625,9.539999961853027,3901.469970703125,249.8800048828125,9.739999771118164,1411480064,48211400.0,0.0
2017-09-22,3630.699951171875,218.4320831298828,9.59000015258789,3630.699951171875,249.44000244140625,9.59000015258789,3758.27001953125,249.6300048828125,10.199999809265137,3553.530029296875,249.02000427246094,9.5,3628.02001953125,249.0500030517578,9.899999618530273,1194829952,51214000.0,0.0
2017-09-23,3792.39990234375,,,3792.39990234375,,,3819.2099609375,,,3594.580078125,,,3629.919921875,,,928113984,,
2017-09-24,3682.840087890625,,,3682.840087890625,,,3796.14990234375,,,3666.89990234375,,,3796.14990234375,,,768014976,,
2017-09-25,3926.070068359375,217.98544311523438,10.210000038146973,3926.070068359375,248.92999267578125,10.210000038146973,3950.25,249.5500030517578,11.210000038146973,3681.580078125,248.0800018310547,9.789999961853027,3681.580078125,249.14999389648438,10.079999923706055,1374210048,57064400.0,0.0
2017-09-26,3892.35009765625,218.1168212890625,10.170000076293945,3892.35009765625,249.0800018310547,10.170000076293945,3969.889892578125,249.6999969482422,10.680000305175781,3869.89990234375,248.80999755859375,9.9399995803833,3928.409912109375,249.4199981689453,10.420000076293945,1043740032,54082000.0,0.0
2017-09-27,4200.669921875,218.9662322998047,9.869999885559082,4200.669921875,250.0500030517578,9.869999885559082,4210.0498046875,250.49000549316406,10.420000076293945,3884.820068359375,248.8699951171875,9.630000114440918,3892.93994140625,249.8800048828125,9.899999618530273,1686880000,81001400.0,0.0
2017-09-28,4174.72998046875,219.22894287109375,9.550000190734863,4174.72998046875,250.35000610351562,9.550000190734863,4279.31005859375,250.44000244140625,10.130000114440918,4109.7001953125,249.6300048828125,9.550000190734863,4197.1298828125,249.72999572753906,9.739999771118164,1712320000,44778800.0,0.0
2017-09-29,4163.06982421875,219.99954223632812,9.510000228881836,4163.06982421875,251.22999572753906,9.510000228881836,4214.6298828125,251.32000732421875,9.829999923706055,4039.2900390625,250.1300048828125,9.359999656677246,4171.6201171875,250.33999633789062,9.59000015258789,1367049984,85578000.0,0.0
2017-09-30,4338.7099609375,,,4338.7099609375,,,4358.43017578125,,,4160.85986328125,,,4166.10986328125,,,1207449984,,
2017-10-01,4403.740234375,,,4403.740234375,,,4403.740234375,,,4269.81005859375,,,4341.0498046875,,,1208210048,,
2017-10-02,4409.31982421875,220.9540557861328,9.449999809265137,4409.31982421875,252.32000732421875,9.449999809265137,4470.22998046875,252.32000732421875,10.039999961853027,4377.4599609375,251.2899932861328,9.369999885559082,4395.81005859375,251.49000549316406,9.59000015258789,1431730048,59023000.0,0.0
2017-10-03,4317.47998046875,221.42691040039062,9.510000228881836,4317.47998046875,252.86000061035156,9.510000228881836,4432.47021484375,252.88999938964844,9.75,4258.89013671875,252.22999572753906,9.300000190734863,4408.4599609375,252.32000732421875,9.300000190734863,1288019968,66810200.0,0.0
2017-10-04,4229.35986328125,221.68963623046875,9.630000114440918,4229.35986328125,253.16000366210938,9.630000114440918,4352.31005859375,253.44000244140625,9.880000114440918,4210.419921875,252.55999755859375,9.529999732971191,4319.3701171875,252.69000244140625,9.529999732971191,1116770048,55953600.0,0.0
2017-10-05,4328.41015625,223.00318908691406,9.1899995803833,4328.41015625,254.66000366210938,9.1899995803833,4362.64013671875,254.67999267578125,9.619999885559082,4164.0498046875,253.1999969482422,9.130000114440918,4229.8798828125,253.5399932861328,9.479999542236328,1161769984,63522800.0,0.0
2017-10-06,4370.81005859375,222.74917602539062,9.649999618530273,4370.81005859375,254.3699951171875,9.649999618530273,4413.27001953125,254.6999969482422,10.270000457763672,4320.52978515625,253.85000610351562,9.109999656677246,4324.4599609375,254.14999389648438,9.229999542236328,1069939968,80646000.0,0.0
2017-10-07,4426.89013671875,,,4426.89013671875,,,4443.8798828125,,,4321.0498046875,,,4369.35009765625,,,906928000,,
2017-10-08,4610.47998046875,,,4610.47998046875,,,4624.14013671875,,,4405.64013671875,,,4429.669921875,,,1313869952,,
2017-10-09,4772.02001953125,222.38145446777344,10.329999923706055,4772.02001953125,253.9499969482422,10.329999923706055,4878.7099609375,254.6999969482422,10.529999732971191,4564.25,253.64999389648438,9.880000114440918,4614.52001953125,254.6300048828125,9.920000076293945,1968739968,35803100.0,0.0
2017-10-10,4781.990234375,222.96815490722656,10.079999923706055,4781.990234375,254.6199951171875,10.079999923706055,4922.169921875,255.0500030517578,10.65999984741211,4765.10009765625,253.97999572753906,9.9399995803833,4776.2099609375,254.60000610351562,10.149999618530273,1597139968,43057400.0,0.0
2017-10-11,4826.47998046875,223.3184051513672,9.850000381469727,4826.47998046875,255.02000427246094,9.850000381469727,4873.72998046875,255.02000427246094,10.380000114440918,4751.6298828125,254.32000732421875,9.720000267028809,4789.25,254.50999450683594,9.949999809265137,1222279936,47674300.0,0.0
2017-10-12,5446.91015625,222.9856414794922,9.90999984741211,5446.91015625,254.63999938964844,9.90999984741211,5446.91015625,255.05999755859375,10.329999923706055,4822.0,254.3699951171875,9.649999618530273,4829.580078125,254.66000366210938,9.9399995803833,2791610112,47065100.0,0.0
2017-10-13,5647.2099609375,223.25709533691406,9.609999656677246,5647.2099609375,254.9499969482422,9.609999656677246,5840.2998046875,255.27000427246094,9.979999542236328,5436.85009765625,254.63999938964844,9.4399995803833,5464.16015625,255.13999938964844,9.949999809265137,3615480064,54800400.0,0.0
2017-10-14,5831.7900390625,,,5831.7900390625,,,5837.7001953125,,,5591.64013671875,,,5643.52978515625,,,1669030016,,
2017-10-15,5678.18994140625,,,5678.18994140625,,,5852.47998046875,,,5478.60986328125,,,5835.9599609375,,,1976039936,,
2017-10-16,5725.58984375,223.5548858642578,9.90999984741211,5725.58984375,255.2899932861328,9.90999984741211,5776.22998046875,255.50999450683594,10.020000457763672,5544.2099609375,254.82000732421875,9.75,5687.56982421875,255.2100067138672,9.949999809265137,2008070016,38221700.0,0.0
2017-10-17,5605.509765625,223.71246337890625,10.3100004196167,5605.509765625,255.47000122070312,10.3100004196167,5800.35009765625,255.52000427246094,10.460000038146973,5472.72021484375,254.97999572753906,9.779999732971191,5741.580078125,255.22999572753906,9.850000381469727,1821570048,31561000.0,0.0
2017-10-18,5590.68994140625,223.931396484375,10.069999694824219,5590.68994140625,255.72000122070312,10.069999694824219,5603.81982421875,255.9499969482422,10.40999984741211,5151.43994140625,255.5,9.869999885559082,5603.81982421875,255.89999389648438,10.34000015258789,2399269888,40888300.0,0.0
2017-10-19,5708.52001953125,223.99267578125,10.050000190734863,5708.52001953125,255.7899932861328,10.050000190734863,5744.35009765625,255.8300018310547,11.770000457763672,5531.06005859375,254.35000610351562,9.989999771118164,5583.740234375,254.8300018310547,10.220000267028809,1780540032,61903800.0,0.0
2017-10-20,6011.4501953125,225.14862060546875,9.970000267028809,6011.4501953125,257.1099853515625,9.970000267028809,6060.10986328125,257.1400146484375,10.039999961853027,5627.22998046875,255.77000427246094,9.289999961853027,5708.10986328125,256.70001220703125,9.920000076293945,2354429952,89176400.0,0.0
2017-10-21,6031.60009765625,,,6031.60009765625,,,6194.8798828125,,,5965.06982421875,,,5996.7900390625,,,2207099904,,
2017-10-22,6008.419921875,,,6008.419921875,,,6076.259765625,,,5792.33984375,,,6036.66015625,,,2034630016,,
2017-10-23,5930.31982421875,224.27294921875,11.069999694824219,5930.31982421875,256.1099853515625,11.069999694824219,6075.58984375,257.510009765625,11.079999923706055,5732.47021484375,256.0199890136719,9.9399995803833,6006.0,257.4800109863281,10.25,2401840128,63915300.0,0.0
2017-10-24,5526.64013671875,224.6669464111328,11.15999984741211,5526.64013671875,256.55999755859375,11.15999984741211,5935.52001953125,256.8299865722656,11.15999984741211,5504.18017578125,256.1499938964844,10.390000343322754,5935.52001953125,256.6000061035156,10.890000343322754,2735699968,66935900.0,0.0
2017-10-25,5750.7998046875,223.5548858642578,11.229999542236328,5750.7998046875,255.2899932861328,11.229999542236328,5754.330078125,256.30999755859375,13.199999809265137,5397.8798828125,254.0,10.989999771118164,5524.60009765625,256.17999267578125,11.34000015258789,1966989952,103715300.0,0.0
2017-10-26,5904.830078125,223.84376525878906,11.300000190734863,5904.830078125,255.6199951171875,11.300000190734863,5976.7998046875,256.29998779296875,11.8100004196167,5721.22021484375,255.47999572753906,10.600000381469727,5747.9501953125,255.99000549316406,11.170000076293945,1905040000,69798000.0,0.0
2017-10-27,5780.89990234375,225.67398071289062,9.800000190734863,5780.89990234375,257.7099914550781,9.800000190734863,5988.39013671875,257.8900146484375,11.119999885559082,5728.81982421875,255.6300048828125,9.739999771118164,5899.740234375,256.4700012207031,11.119999885559082,1710130048,85562500.0,0.0
2017-10-28,5753.08984375,,,5753.08984375,,,5876.72021484375,,,5689.18994140625,,,5787.81982421875,,,1403920000,,
2017-10-29,6153.85009765625,,,6153.85009765625,,,6255.7099609375,,,5724.580078125,,,5754.43994140625,,,2859040000,,
2017-10-30,6130.52978515625,224.83335876464844,10.5,6130.52978515625,256.75,10.5,6214.990234375,257.6000061035156,10.890000343322754,6040.85009765625,256.4100036621094,10.100000381469727,6114.85009765625,256.4700012207031,10.279999732971191,1772150016,54285700.0,0.0
2017-10-31,6468.39990234375,225.18362426757812,10.180000305175781,6468.39990234375,257.1499938964844,10.180000305175781,6470.43017578125,257.44000244140625,10.369999885559082,6103.330078125,256.80999755859375,9.899999618530273,6132.02001953125,257.17999267578125,10.34000015258789,2311379968,60304800.0,0.0
2017-11-01,6767.31005859375,225.48135375976562,10.199999809265137,6767.31005859375,257.489990234375,10.199999809265137,6767.31005859375,258.42999267578125,10.489999771118164,6377.8798828125,257.07000732421875,9.739999771118164,6440.97021484375,258.0400085449219,9.789999961853027,2870320128,54202700.0,0.0
2017-11-02,7078.5,225.5688934326172,9.930000305175781,7078.5,257.5899963378906,9.930000305175781,7367.330078125,257.75,10.890000343322754,6758.72021484375,256.19000244140625,9.670000076293945,6777.77001953125,257.4100036621094,10.4399995803833,4653770240,56449500.0,0.0
2017-11-03,7207.759765625,226.3220672607422,9.140000343322754,7207.759765625,258.45001220703125,9.140000343322754,7461.2900390625,258.5,9.90999984741211,7002.93994140625,257.29998779296875,8.989999771118164,7087.52978515625,257.7699890136719,9.829999923706055,3369860096,59589700.0,0.0
2017-11-04,7379.9501953125,,,7379.9501953125,,,7492.85986328125,,,7031.27978515625,,,7164.47998046875,,,2483800064,,
2017-11-05,7407.41015625,,,7407.41015625,,,7617.47998046875,,,7333.18994140625,,,7404.52001953125,,,2380410112,,
2017-11-06,7022.759765625,226.6722869873047,9.399999618530273,7022.759765625,258.8500061035156,9.399999618530273,7445.77001953125,259.0,9.739999771118164,7007.31005859375,258.2200012207031,9.380000114440918,7403.22021484375,258.29998779296875,9.630000114440918,3111899904,49652600.0,0.0
2017-11-07,7144.3798828125,226.51467895507812,9.890000343322754,7144.3798828125,258.6700134277344,9.890000343322754,7253.31982421875,259.3500061035156,10.3100004196167,7023.10009765625,258.0899963378906,9.289999961853027,7023.10009765625,258.9700012207031,9.3100004196167,2326340096,57502200.0,0.0
2017-11-08,7459.68994140625,226.8999786376953,9.779999732971191,7459.68994140625,259.1099853515625,9.779999732971191,7776.419921875,259.2200012207031,10.270000457763672,7114.02001953125,258.1499938964844,9.5,7141.3798828125,258.4700012207031,9.789999961853027,4602200064,50469600.0,0.0
2017-11-09,7143.580078125,226.0768280029297,10.5,7143.580078125,258.1700134277344,10.5,7446.830078125,258.3900146484375,12.1899995803833,7101.52001953125,256.3599853515625,9.789999961853027,7446.830078125,257.7300109863281,9.9399995803833,3226249984,95085500.0,0.0
2017-11-10,6618.14013671875,226.00677490234375,11.289999961853027,6618.14013671875,258.0899963378906,11.289999961853027,7312.0,258.2900085449219,11.579999923706055,6436.8701171875,257.3699951171875,10.5,7173.72998046875,257.7300109863281,10.779999732971191,5208249856,59984700.0,0.0
2017-11-11,6357.60009765625,,,6357.60009765625,,,6873.14990234375,,,6204.22021484375,,,6618.60986328125,,,4908680192,,
2017-11-12,5950.06982421875,,,5950.06982421875,,,6625.0498046875,,,5519.009765625,,,6295.4501953125,,,8957349888,,
2017-11-13,6559.490234375,226.21688842773438,11.5,6559.490234375,258.3299865722656,11.5,6811.18994140625,258.5899963378906,12.180000305175781,5844.2900390625,257.2699890136719,11.0,5938.25,257.30999755859375,11.430000305175781,6263249920,50228600.0,0.0
2017-11-14,6635.75,225.69151306152344,11.59000015258789,6635.75,257.7300109863281,11.59000015258789,6764.97998046875,257.8500061035156,12.609999656677246,6461.75,256.5199890136719,11.449999809265137,6561.47998046875,257.4100036621094,11.529999732971191,3197110016,61315200.0,0.0
2017-11-15,7315.5400390625,224.56190490722656,13.130000114440918,7315.5400390625,256.44000244140625,13.130000114440918,7342.25,257.2200012207031,14.510000228881836,6634.759765625,255.6300048828125,12.329999923706055,6634.759765625,256.6199951171875,12.520000457763672,4200880128,80811500.0,0.0
2017-11-16,7871.68994140625,226.47091674804688,11.760000228881836,7871.68994140625,258.6199951171875,11.760000228881836,7967.3798828125,259.0400085449219,12.520000457763672,7176.580078125,257.4700012207031,11.380000114440918,7323.240234375,257.5199890136719,12.470000267028809,5123809792,67777000.0,0.0
2017-11-17,7708.990234375,225.80538940429688,11.430000305175781,7708.990234375,257.8599853515625,11.430000305175781,8004.58984375,258.5899963378906,12.010000228881836,7561.08984375,257.7699890136719,11.15999984741211,7853.56982421875,258.2200012207031,11.75,4651670016,75756800.0,0.0
2017-11-18,7790.14990234375,,,7790.14990234375,,,7884.990234375,,,7463.43994140625,,,7697.2099609375,,,3667190016,,
2017-11-19,8036.490234375,,,8036.490234375,,,8101.91015625,,,7694.10009765625,,,7766.02978515625,,,3149319936,,
2017-11-20,8200.6396484375,226.19065856933594,10.649999618530273,8200.6396484375,258.29998779296875,10.649999618530273,8336.8603515625,258.5199890136719,12.079999923706055,7949.35986328125,257.8599853515625,10.4399995803833,8039.06982421875,258.1400146484375,11.960000038146973,3488450048,48075500.0,0.0
2017-11-21,8071.259765625,227.67056274414062,9.729999542236328,8071.259765625,259.989990234375,9.729999542236328,8348.66015625,260.20001220703125,10.779999732971191,7762.7099609375,258.260009765625,9.670000076293945,8205.740234375,259.17999267578125,10.739999771118164,4277609984,69176800.0,0.0
2017-11-22,8253.5498046875,227.4691925048828,9.880000114440918,8253.5498046875,259.760009765625,9.880000114440918,8302.259765625,260.1499938964844,9.880000114440918,8075.47021484375,259.57000732421875,9.319999694824219,8077.9501953125,260.0,9.600000381469727,3633530112,45033400.0,0.0
2017-11-23,8038.77001953125,,,8038.77001953125,,,8267.400390625,,,8038.77001953125,,,8232.3798828125,,,4225179904,,
2017-11-24,8253.6904296875,227.99461364746094,9.670000076293945,8253.6904296875,260.3599853515625,9.670000076293945,8374.16015625,260.4800109863281,9.960000038146973,7940.93017578125,260.1600036621094,8.5600004196167,8074.02001953125,260.32000732421875,9.819999694824219,5058610176,27856500.0,0.0
2017-11-25,8790.919921875,,,8790.919921875,,,8790.919921875,,,8191.14990234375,,,8241.7099609375,,,4342060032,,
2017-11-26,9330.5498046875,,,9330.5498046875,,,9522.9296875,,,8775.58984375,,,8789.0400390625,,,5475579904,,
2017-11-27,9818.349609375,227.8808135986328,9.869999885559082,9818.349609375,260.2300109863281,9.869999885559082,9818.349609375,260.75,10.260000228881836,9352.7197265625,260.0,9.789999961853027,9352.7197265625,260.4100036621094,10.069999694824219,5653320192,52274900.0,0.0
2017-11-28,10058.7998046875,230.192626953125,10.029999732971191,10058.7998046875,262.8699951171875,10.029999732971191,10125.7001953125,262.8999938964844,10.3100004196167,9736.2998046875,260.6499938964844,9.529999732971191,9823.4296875,260.760009765625,9.720000267028809,6348819968,98971700.0,0.0
2017-11-29,9888.6103515625,230.05245971679688,10.699999809265137,9888.6103515625,262.7099914550781,10.699999809265137,11517.400390625,263.6300048828125,10.930000305175781,9601.0302734375,262.20001220703125,9.8100004196167,10077.400390625,263.0199890136719,9.90999984741211,11568799744,77512100.0,0.0
2017-11-30,10233.599609375,232.06654357910156,11.279999732971191,10233.599609375,265.010009765625,11.279999732971191,10801.0,266.04998779296875,12.050000190734863,9202.0498046875,263.6700134277344,10.25,9906.7900390625,263.760009765625,10.489999771118164,8310689792,127894400.0,0.0
2017-12-01,10975.599609375,231.5849151611328,11.430000305175781,10975.599609375,264.4599914550781,11.430000305175781,11046.7001953125,265.30999755859375,14.579999923706055,9694.650390625,260.760009765625,10.539999961853027,10198.599609375,264.760009765625,11.1899995803833,6783119872,164390900.0,0.0
2017-12-02,11074.599609375,,,11074.599609375,,,11320.2001953125,,,10905.099609375,,,10978.2998046875,,,5138500096,,
2017-12-03,11323.2001953125,,,11323.2001953125,,,11858.7001953125,,,10862.0,,,11082.7001953125,,,6608309760,,
2017-12-04,11657.2001953125,231.30470275878906,11.680000305175781,11657.2001953125,264.1400146484375,11.680000305175781,11657.2001953125,266.79998779296875,11.859999656677246,11081.7998046875,264.0799865722656,10.260000228881836,11315.400390625,266.30999755859375,11.050000190734863,6132409856,94040600.0,0.0
2017-12-05,11916.7001953125,230.47283935546875,11.329999923706055,11916.7001953125,263.19000244140625,11.329999923706055,12032.0,265.1499938964844,11.670000076293945,11604.599609375,263.0400085449219,10.649999618530273,11685.7001953125,263.19000244140625,11.380000114440918,6895260160,77994500.0,0.0
2017-12-06,14291.5,230.5165557861328,11.020000457763672,14291.5,263.239990234375,11.020000457763672,14369.099609375,263.7300109863281,11.680000305175781,11923.400390625,262.7099914550781,10.859999656677246,11923.400390625,263.29998779296875,11.630000114440918,12656300032,75898600.0,0.0
2017-12-07,17899.69921875,231.24342346191406,10.15999984741211,17899.69921875,264.07000732421875,10.15999984741211,17899.69921875,264.42999267578125,11.319999694824219,14057.2998046875,262.94000244140625,10.119999885559082,14266.099609375,264.07000732421875,10.899999618530273,17950699520,77218600.0,0.0
2017-12-08,16569.400390625,232.50437927246094,9.579999923706055,16569.400390625,265.510009765625,9.579999923706055,18353.400390625,265.5199890136719,10.0600004196167,14336.900390625,264.0299987792969,9.430000305175781,17802.900390625,265.1600036621094,10.0,21135998976,76563900.0,0.0
2017-12-09,15178.2001953125,,,15178.2001953125,,,16783.0,,,13674.900390625,,,16523.30078125,,,13911300096,,
2017-12-10,15455.400390625,,,15455.400390625,,,15850.599609375,,,13226.599609375,,,15168.400390625,,,13433299968,,
2017-12-11,16936.80078125,233.20494079589844,9.34000015258789,16936.80078125,266.30999755859375,9.34000015258789,17513.900390625,266.3800048828125,10.079999923706055,15404.7998046875,265.4800109863281,9.279999732971191,15427.400390625,266.30999755859375,9.739999771118164,12153900032,83077500.0,0.0
2017-12-12,17415.400390625,233.6165008544922,9.920000076293945,17415.400390625,266.7799987792969,9.920000076293945,17781.80078125,267.32000732421875,9.920000076293945,16571.599609375,266.3500061035156,9.210000038146973,16919.80078125,267.2099914550781,9.359999656677246,14603799552,85195800.0,0.0
2017-12-13,16408.19921875,233.5902557373047,10.180000305175781,16408.19921875,266.75,10.180000305175781,17653.099609375,267.55999755859375,10.210000038146973,16039.7001953125,266.6499938964844,9.649999618530273,17500.0,267.05999755859375,9.779999732971191,12976900096,102905400.0,0.0
2017-12-14,16564.0,232.63572692871094,10.489999771118164,16564.0,265.6600036621094,10.489999771118164,17085.80078125,267.2200012207031,10.539999961853027,16185.900390625,265.6000061035156,9.779999732971191,16384.599609375,267.0899963378906,9.979999542236328,13777399808,100666700.0,0.0
