Date,SPY,QQQ,GLD,TLT,IWM
2009-10-09,79.6197738647461,36.76918029785156,102.83999633789062,58.911502838134766,48.995361328125
2009-10-12,79.93154907226562,36.84709167480469,103.55999755859375,59.00364303588867,49.00333786010742
2009-10-13,79.76825714111328,36.855751037597656,104.26000213623047,59.31077575683594,48.79591369628906
2009-10-14,81.1415023803711,37.35777282714844,104.18000030517578,58.43233871459961,49.729248046875
2009-10-15,81.43840789794922,37.27122497558594,102.86000061035156,58.16203308105469,49.69734191894531
2009-10-16,80.82975006103516,37.028865814208984,103.18000030517578,58.63506317138672,49.2027473449707
2009-10-19,81.49779510498047,37.401065826416016,104.2300033569336,59.09577178955078,49.60959243774414
2009-10-20,81.0672607421875,37.409706115722656,103.41999816894531,59.415225982666016,48.923545837402344
2009-10-21,80.33984375,37.34046173095703,103.75,59.058963775634766,48.261470794677734
2009-10-22,81.15631866455078,37.487613677978516,103.91999816894531,58.77021026611328,48.93154525756836
2009-10-23,80.22846984863281,37.33180618286133,103.48999786376953,58.32789993286133,47.910465240478516
2009-10-26,79.35997009277344,37.21063995361328,101.86000061035156,57.572349548339844,47.479713439941406
2009-10-27,78.99624633789062,36.64801788330078,101.8499984741211,58.358612060546875,46.89738464355469
2009-10-28,77.50421905517578,35.82572937011719,100.7300033569336,58.63506317138672,45.3338737487793
2009-10-29,79.16698455810547,36.43161392211914,102.69000244140625,57.99617385864258,46.19538116455078
2009-10-30,76.87323760986328,35.453521728515625,102.52999877929688,58.837772369384766,44.93501281738281
2009-11-02,77.43742370605469,35.60066604614258,103.94999694824219,58.57769775390625,44.847267150878906
2009-11-03,77.68238067626953,35.71319580078125,106.45999908447266,57.99222183227539,45.52531814575195
2009-11-04,77.88275146484375,35.7737922668457,107.0999984741211,57.46226119995117,44.87120819091797
2009-11-05,79.31542205810547,36.65665817260742,106.9800033569336,57.46226119995117,46.2990837097168
2009-11-06,79.52327728271484,36.87306213378906,107.43000030517578,57.51771545410156,46.33101272583008
2009-11-09,81.33451843261719,37.66072082519531,108.19000244140625,57.58546829223633,47.24039840698242
2009-11-10,81.349365234375,37.75591278076172,108.38999938964844,57.48072814941406,46.945228576660156
2009-11-11,81.7650375366211,37.9982795715332,109.5999984741211,57.721038818359375,47.27230453491211
2009-11-12,80.93366241455078,37.78189468383789,108.20999908447266,57.61630630493164,46.402801513671875
2009-11-13,81.37162017822266,38.0935173034668,109.73999786376953,57.88130569458008,46.84952926635742
2009-11-16,82.5519027709961,38.483001708984375,111.62999725341797,58.5592041015625,48.085960388183594
2009-11-17,82.64839935302734,38.604183197021484,111.97000122070312,58.873531341552734,48.085960388183594
2009-11-18,82.59639739990234,38.38779830932617,112.25,58.52838134765625,47.99024200439453
2009-11-19,81.52005767822266,37.79054260253906,112.30000305175781,58.633148193359375,46.793670654296875
2009-11-20,81.23058319091797,37.600128173828125,112.94000244140625,58.62083053588867,46.737831115722656
2009-11-23,82.26235961914062,38.206024169921875,114.29000091552734,58.54688262939453,47.5515022277832
2009-11-24,82.3885498046875,38.07621383666992,114.7300033569336,58.916656494140625,47.33610916137695
2009-11-25,82.67809295654297,38.24066162109375,116.62000274658203,59.18783187866211,47.32813262939453
2009-11-27,81.33451843261719,37.66072082519531,115.05999755859375,59.409664154052734,45.93214416503906
2009-11-30,81.6091537475586,37.70401382446289,115.63999938964844,59.551422119140625,46.338985443115234
2009-12-01,82.61871337890625,38.0935173034668,117.37999725341797,58.88804626464844,47.05692672729492
2009-12-02,82.58157348632812,38.14544677734375,119.18000030517578,58.93748092651367,47.61530685424805
2009-12-03,81.935791015625,37.989646911621094,118.69999694824219,58.32546615600586,47.032981872558594
2009-12-04,82.40342712402344,38.188720703125,113.75,57.70719909667969,48.19764709472656
2009-12-07,82.27720642089844,38.00693130493164,113.11000061035156,57.78139114379883,48.26944351196289
2009-12-08,81.36416625976562,37.77324676513672,110.94999694824219,57.86793899536133,47.894508361816406
2009-12-09,81.6685562133789,38.154090881347656,110.83999633789062,57.602073669433594,47.742958068847656
2009-12-10,82.12874603271484,38.344520568847656,110.81999969482422,56.94056701660156,47.5515022277832
2009-12-11,82.47764587402344,38.197364807128906,109.31999969482422,56.934383392333984,47.99821472167969
2009-12-14,83.04182434082031,38.5609016418457,110.23999786376953,57.00239562988281,48.724143981933594
2009-12-15,82.65579223632812,38.344520568847656,110.20999908447266,56.7489013671875,48.58852767944336
2009-12-16,82.7820053100586,38.396461486816406,111.58999633789062,56.680908203125,48.89963150024414
2009-12-17,81.78734588623047,37.92902755737305,107.33999633789062,57.61446762084961,48.35719299316406
2009-12-18,82.25001525878906,38.54722213745117,108.94999694824219,57.367164611816406,48.80390548706055
2009-12-21,83.08586120605469,38.98073196411133,106.94999694824219,56.34703826904297,49.450050354003906
2009-12-22,83.38440704345703,39.214805603027344,106.16999816894531,56.031742095947266,49.912715911865234
2009-12-23,83.548583984375,39.50093460083008,106.55000305175781,56.04411697387695,50.55588150024414
2009-12-24,83.94412994384766,39.86508560180664,108.36000061035156,55.46295928955078,50.74810791015625
2009-12-28,84.12323760986328,40.073158264160156,108.55000305175781,55.30839538574219,50.66801834106445
2009-12-29,84.00382995605469,39.908409118652344,107.47000122070312,55.67320251464844,50.64398193359375
2009-12-30,83.97398376464844,40.029808044433594,106.93000030517578,56.039276123046875,50.61194610595703
2009-12-31,83.16796112060547,39.66566467285156,107.30999755859375,55.7724723815918,50.011234283447266
2010-01-04,84.57845306396484,40.24657440185547,109.80000305175781,55.72285461425781,51.244693756103516
2010-01-05,84.8023681640625,40.24657440185547,109.69999694824219,56.082706451416016,51.0684814453125
2010-01-06,84.86206817626953,40.0037956237793,111.51000213623047,55.33196258544922,51.02043914794922
2010-01-07,85.22030639648438,40.029808044433594,110.81999969482422,55.4250373840332,51.396881103515625
2010-01-08,85.50389099121094,40.35926055908203,111.37000274658203,55.40024185180664,51.67721939086914
2010-01-11,85.62332153320312,40.194541931152344,112.8499984741211,55.09626007080078,51.468971252441406
2010-01-12,84.82476043701172,39.691680908203125,110.48999786376953,56.039276123046875,50.908302307128906
2010-01-13,85.54121398925781,40.185848236083984,111.54000091552734,55.38777160644531,51.565086364746094
2010-01-14,85.77254486083984,40.220558166503906,112.02999877929688,56.16337585449219,51.7573127746582
2010-01-15,84.80980682373047,39.75236129760742,110.86000061035156,56.510868072509766,51.004425048828125
2010-01-19,85.86957550048828,40.393943786621094,111.5199966430664,56.3494987487793,51.9415168762207
2010-01-20,84.99639892578125,39.81306076049805,108.94000244140625,56.92033004760742,51.18864059448242
2010-01-21,83.36199188232422,39.44024658203125,107.37000274658203,57.18088912963867,50.34763717651367
2010-01-22,81.50372314453125,38.2871208190918,107.16999816894531,57.08164596557617,49.442569732666016
2010-01-25,81.92164611816406,38.41716766357422,107.4800033569336,56.82102966308594,49.498626708984375
2010-01-26,81.57836151123047,38.45185470581055,107.55999755859375,56.83967208862305,49.010040283203125
2010-01-27,81.96642303466797,38.755287170410156,106.52999877929688,56.80863571166992,49.53068161010742
2010-01-28,81.02607727050781,37.75825119018555,106.4800033569336,56.777591705322266,48.681663513183594
2010-01-29,80.14545440673828,37.09931945800781,105.95999908447266,57.27398681640625,48.14502716064453
2010-02-01,81.39178466796875,37.50681686401367,108.3499984741211,56.75404357910156,48.713706970214844
2010-02-02,82.37689971923828,37.8449592590332,109.12999725341797,56.91596221923828,49.250335693359375
2010-02-03,81.96642303466797,38.05303955078125,108.69999694824219,56.25597381591797,48.92195129394531
2010-02-04,79.43644714355469,36.951927185058594,104.37000274658203,57.146339416503906,47.28799819946289
2010-02-05,79.60064697265625,37.264041900634766,104.68000030517578,57.2708740234375,47.472225189208984
2010-02-08,79.0259780883789,36.995277404785156,104.04000091552734,57.345619201660156,46.99966812133789
2010-02-09,80.0185546875,37.37676239013672,105.41000366210938,56.77277374267578,47.6484375
2010-02-10,79.86184692382812,37.2987174987793,105.12000274658203,56.231021881103516,47.760581970214844
2010-02-11,80.69770050048828,37.86229705810547,107.12999725341797,55.92595672607422,48.521461486816406
2010-02-12,80.63055419921875,37.94031524658203,107.04000091552734,56.15629959106445,48.873897552490234
2010-02-16,81.89926147460938,38.425846099853516,109.62000274658203,56.26217269897461,49.698883056640625
2010-02-17,82.28734588623047,38.642601013183594,109.25,55.62087631225586,50.03526306152344
2010-02-18,82.77244567871094,38.88536071777344,109.9800033569336,55.396671295166016,50.44375228881836
2010-02-19,82.94407653808594,38.86802673339844,109.47000122070312,55.695579528808594,50.50783920288086
2010-02-22,82.958984375,38.78998565673828,109.06999969482422,55.4652214050293,50.66000747680664
2010-02-23,81.95146942138672,38.2871208190918,107.88999938964844,56.330631256103516,50.06731033325195
2010-02-24,82.70524597167969,38.67728042602539,107.36000061035156,56.46766662597656,50.49182891845703
2010-02-25,82.59329986572266,38.668609619140625,108.30999755859375,56.78520965576172,50.50783920288086
2010-02-26,82.64556884765625,38.80733108520508,109.43000030517578,57.0778694152832,50.29957962036133
2010-03-01,83.50381469726562,39.37088394165039,109.43000030517578,57.052913665771484,51.468971252441406
2010-03-02,83.73517608642578,39.49225616455078,111.0199966430664,56.977901458740234,51.86143493652344
2010-03-03,83.8097915649414,39.53561019897461,111.62999725341797,56.834228515625,52.15779495239258
2010-03-04,84.06350708007812,39.66566467285156,110.83000183105469,57.13408660888672,52.293949127197266
2010-03-05,85.26507568359375,40.2639045715332,110.80999755859375,56.38453674316406,53.359188079833984
2010-03-08,85.28001403808594,40.3419075012207,109.87999725341797,56.09098815917969,53.455326080322266
2010-03-09,85.42179870605469,40.56735610961914,109.72000122070312,56.10342025756836,53.647552490234375
2010-03-10,85.80242156982422,40.896820068359375,108.47000122070312,55.95978927612305,54.10408401489258
2010-03-11,86.16062927246094,41.05286407470703,108.5999984741211,56.16592788696289,54.264278411865234
2010-03-12,86.16814422607422,41.061546325683594,107.94999694824219,56.51571273803711,54.24025344848633
2010-03-15,86.19048309326172,40.957515716552734,108.36000061035156,56.44075012207031,54.05604934692383
2010-03-16,86.87708282470703,41.21760940551758,110.4000015258789,56.89049530029297,54.52058029174805
2010-03-17,87.39205932617188,41.330326080322266,109.58999633789062,57.13408660888672,54.84096145629883
2010-03-18,87.34725952148438,41.469058990478516,110.33999633789062,56.94664001464844,54.67277526855469
2010-03-19,86.90511322021484,41.21820831298828,108.27999877929688,57.00288772583008,53.991947174072266
2010-03-22,87.36972045898438,41.591434478759766,107.75,57.06538391113281,54.75284957885742
2010-03-23,87.98424530029297,41.8778190612793,108.31999969482422,56.79677963256836,55.44968032836914
2010-03-24,87.55709075927734,41.67821502685547,106.30000305175781,55.75990676879883,54.81693649291992
2010-03-25,87.41471862792969,41.61745834350586,106.77999877929688,55.40382385253906,54.47169494628906
2010-03-26,87.36225128173828,41.66085433959961,108.58999633789062,55.56001281738281,54.447608947753906
2010-03-29,87.91678619384766,41.8604850769043,108.75,55.347652435302734,54.74470520019531
2010-03-30,87.97676086425781,41.99934387207031,107.97000122070312,55.522544860839844,54.9133186340332
2010-03-31,87.67696380615234,41.79972839355469,108.94999694824219,55.903564453125,54.439571380615234
2010-04-01,88.2764892578125,41.79972839355469,110.26000213623047,55.76688003540039,54.9454231262207
2010-04-05,88.99588775634766,42.19029998779297,110.88999938964844,54.839027404785156,55.973209381103516
2010-04-06,89.20570373535156,42.31180191040039,111.02999877929688,54.926753997802734,56.302433013916016
2010-04-07,88.69617462158203,42.20766830444336,112.48999786376953,55.628971099853516,56.125770568847656
2010-04-08,89.00337982177734,42.303123474121094,112.6500015258789,55.654052734375,56.06956100463867
2010-04-09,89.58787536621094,42.55482482910156,113.63999938964844,55.785682678222656,56.40678405761719
2010-04-12,89.73026275634766,42.58953857421875,113.01000213623047,56.08041000366211,56.63964080810547
2010-04-13,89.79772186279297,42.80653381347656,112.69000244140625,56.26218795776367,56.76812744140625
2010-04-14,90.81687927246094,43.31861114501953,113.02999877929688,55.867164611816406,57.98055648803711
2010-04-15,90.89183807373047,43.509552001953125,113.6500015258789,55.92987823486328,58.15720748901367
2010-04-16,89.44554138183594,42.98879623413086,111.23999786376953,56.337398529052734,57.37834930419922
2010-04-19,89.78276062011719,42.9627571105957,111.1500015258789,56.19947052001953,57.09733200073242
2010-04-20,90.58458709716797,43.17973327636719,111.45999908447266,56.40013885498047,57.87620544433594
2010-04-21,90.41973114013672,43.42277145385742,112.30999755859375,56.8640251159668,58.27765655517578
2010-04-22,90.68948364257812,43.665775299072266,111.83999633789062,56.694786071777344,58.895904541015625
2010-04-23,91.28148651123047,43.8480339050293,113.19000244140625,56.494171142578125,59.5222282409668
2010-04-26,90.936767578125,43.75258255004883,112.75,56.556819915771484,59.29738998413086
2010-04-27,88.78605651855469,42.82390594482422,114.62999725341797,57.35306930541992,57.9404182434082
2010-04-28,89.46050262451172,42.84992218017578,114.30999755859375,56.8640251159668,58.036766052246094
2010-04-29,90.56959533691406,43.59634780883789,114.27999877929688,57.102317810058594,59.26527404785156
2010-04-30,89.03336334228516,42.73707962036133,115.36000061035156,57.76057052612305,57.5308952331543
2010-05-03,90.18739318847656,43.33597183227539,115.7300033569336,57.68506622314453,58.82366180419922
2010-05-04,88.06664276123047,42.0340576171875,114.87000274658203,58.72314453125,56.97687530517578
2010-05-05,87.5420913696289,41.817081451416016,115.08999633789062,59.06916046142578,56.1418342590332
2010-05-06,84.63453674316406,40.41972351074219,118.48999786376953,60.89363479614258,54.03811264038086
2010-05-07,83.37559509277344,39.41291046142578,118.2699966430664,60.13245391845703,52.48040008544922
2010-05-10,87.04753112792969,41.46122360229492,117.56999969482422,58.88671875,55.42718505859375
2010-05-11,86.80023193359375,41.41783142089844,120.66000366210938,58.735713958740234,55.79656982421875
2010-05-12,88.01416778564453,42.19896697998047,121.4000015258789,58.289085388183594,57.506839752197266
2010-05-13,86.92012786865234,41.53065872192383,120.55999755859375,58.67280960083008,56.95280838012695
2010-05-14,85.34642028808594,40.732200622558594,120.37000274658203,59.692039489746094,55.85275650024414
2010-05-17,85.39137268066406,40.862342834472656,119.36000061035156,59.47181701660156,55.95713806152344
2010-05-18,84.22985076904297,40.29820251464844,119.48999786376953,60.38408279418945,54.881195068359375
2010-05-19,83.75027465820312,39.977073669433594,116.62999725341797,60.585365295410156,54.2308235168457
2010-05-20,80.5879135131836,38.49290084838867,115.83999633789062,61.86256790161133,51.48476028442383
2010-05-21,81.76441192626953,38.918174743652344,115.22000122070312,61.92546844482422,52.2475471496582
2010-05-24,80.71527862548828,38.76195526123047,116.83999633789062,61.71149444580078,51.548973083496094
2010-05-25,80.79772186279297,38.796669006347656,117.36000061035156,62.0135383605957,51.540958404541016
2010-05-26,80.31063079833984,38.3626823425293,118.47000122070312,61.83734130859375,51.669429779052734
2010-05-27,83.0008544921875,39.81214141845703,118.69000244140625,60.43440246582031,53.88553237915039
2010-05-28,81.95925903320312,39.57781982421875,118.87999725341797,60.71119689941406,53.195011138916016
2010-06-01,80.58037567138672,39.213294982910156,119.91000366210938,61.13796615600586,51.58110046386719
2010-06-02,82.67864990234375,40.1419677734375,119.77999877929688,60.557167053222656,53.05049514770508
2010-06-03,82.9634017944336,40.523868560791016,117.95999908447266,60.11529541015625,53.73296356201172
2010-06-04,80.04834747314453,39.135169982910156,119.19000244140625,61.73136901855469,51.035099029541016
2010-06-07,79.0516586303711,38.423465728759766,121.48999786376953,62.20477294921875,49.71826934814453
2010-06-08,79.8984603881836,38.3540153503418,121.0,61.89543151855469,49.694190979003906
2010-06-09,79.47130584716797,38.032875061035156,120.55999755859375,61.8260383605957,49.72630310058594
2010-06-10,81.79438781738281,39.117801666259766,118.97000122070312,60.72132873535156,51.44459533691406
2010-06-11,82.19155883789062,39.49103546142578,120.01000213623047,61.49147033691406,52.14316177368164
2010-06-14,82.06417846679688,39.48234939575195,119.5999984741211,61.17581558227539,52.47237014770508
2010-06-15,83.93010711669922,40.541236877441406,120.98999786376953,60.92332458496094,53.78919219970703
2010-06-16,83.90013885498047,40.70613479614258,120.33000183105469,61.270511627197266,53.540283203125
2010-06-17,84.03502655029297,40.8363151550293,121.9000015258789,61.769187927246094,53.60451126098633
2010-06-18,84.12613677978516,40.87024688720703,122.83000183105469,61.668182373046875,53.63664627075195
2010-06-21,83.88519287109375,40.52239990234375,120.38999938964844,61.49147033691406,53.08259582519531
2010-06-22,82.4997787475586,40.2093620300293,121.44999694824219,62.22373580932617,51.990604400634766
2010-06-23,82.24380493164062,40.044124603271484,120.94999694824219,62.64668655395508,51.846073150634766
2010-06-24,80.88092803955078,39.43544006347656,121.30000305175781,62.274169921875,51.019046783447266
2010-06-25,81.21978759765625,39.44327163696289,122.76000213623047,62.52674865722656,51.89425277709961
2010-06-28,80.9637680053711,39.30385208129883,121.08999633789062,63.11378860473633,51.597164154052734
2010-06-29,78.46399688720703,37.78781509399414,121.2699966430664,63.80186462402344,49.6460075378418
2010-06-30,77.7186279296875,37.2127685546875,121.68000030517578,64.23112487792969,49.075923919677734
2010-07-01,77.37224578857422,37.10821533203125,117.04000091552734,64.33248901367188,48.722633361816406
2010-07-02,76.95059967041016,37.00365447998047,118.48999786376953,63.81955337524414,48.19014358520508
2010-07-06,77.45508575439453,37.11693572998047,116.51000213623047,64.3451156616211,47.561763763427734
2010-07-07,79.89457702636719,38.301876068115234,117.7300033569336,63.59159469604492,49.221282958984375
2010-07-08,80.6851806640625,38.510982513427734,117.20999908447266,63.18635559082031,49.9301872253418
2010-07-09,81.28755187988281,38.87693786621094,118.36000061035156,62.82542419433594,50.70355987548828
2010-07-12,81.3402328491211,38.99020004272461,117.33999633789062,62.80011749267578,50.131587982177734
2010-07-13,82.56753540039062,39.495540618896484,118.36000061035156,62.261905670166016,51.718589782714844
2010-07-14,82.56001281738281,39.69594192504883,118.30000305175781,62.88872528076172,51.5333137512207
2010-07-15,82.58258819580078,39.73078918457031,118.2300033569336,63.515586853027344,51.05802536010742
2010-07-16,80.30872344970703,38.63296890258789,116.66999816894531,63.825931549072266,49.19710922241211
2010-07-19,80.7830581665039,38.96405792236328,115.7300033569336,63.433319091796875,49.406558990478516
2010-07-20,81.67908477783203,39.4345588684082,116.6500015258789,63.52827453613281,50.236328125
2010-07-21,80.61743927001953,38.89436340332031,115.8499984741211,64.60475158691406,49.33407211303711
2010-07-22,82.41695404052734,39.87891387939453,116.86000061035156,63.85755920410156,51.090232849121094
2010-07-23,83.13225555419922,40.13157653808594,116.08999633789062,63.180049896240234,52.346946716308594
2010-07-26,83.99811553955078,40.462669372558594,115.5199966430664,63.07233810424805,53.53923034667969
2010-07-27,83.99061584472656,40.445247650146484,113.51000213623047,62.46452713012695,53.34587860107422
2010-07-28,83.448486328125,40.12287521362305,113.77999877929688,62.667137145996094,52.4838981628418
2010-07-29,83.04192352294922,39.826637268066406,114.29000091552734,62.64817428588867,52.346946716308594
2010-07-30,83.02686309814453,39.91376876831055,115.48999786376953,63.62328338623047,52.379173278808594
2010-08-02,84.90164184570312,40.6630744934082,115.54000091552734,62.73011779785156,53.28949737548828
2010-08-03,84.49507141113281,40.48881530761719,115.98999786376953,63.09217071533203,52.86254119873047
2010-08-04,85.05978393554688,40.898319244384766,116.72000122070312,62.60940170288086,53.41838836669922
2010-08-05,84.96945190429688,40.802486419677734,116.9800033569336,62.90167236328125,52.79002380371094
2010-08-06,84.62307739257812,40.741485595703125,117.83999633789062,63.587703704833984,52.47583770751953
2010-08-09,85.07482147216797,41.020301818847656,117.4000015258789,63.352684020996094,53.05585861206055
2010-08-10,84.61554718017578,40.6630744934082,117.7300033569336,63.486114501953125,52.05696105957031
2010-08-11,82.29646301269531,39.5565299987793,117.33999633789062,64.3372573852539,50.01075744628906
2010-08-12,81.79199981689453,39.24286651611328,118.7699966430664,64.17842102050781,49.76102066040039
2010-08-13,81.55105590820312,38.96405792236328,118.73999786376953,64.97891998291016,49.19710922241211
2010-08-16,81.51342010498047,39.03376007080078,119.7300033569336,66.60509490966797,49.59183883666992
2010-08-17,82.51484680175781,39.53038787841797,119.75,66.22395324707031,50.44576644897461
2010-08-18,82.66541290283203,39.68723678588867,120.22000122070312,66.40180969238281,50.59883499145508
2010-08-19,81.2273178100586,39.08604431152344,120.38999938964844,67.437255859375,49.21322250366211
2010-08-20,80.9637680053711,39.13832092285156,119.97000122070312,67.36103820800781,49.26155471801758
2010-08-23,80.65508270263672,38.75495529174805,119.77999877929688,67.373779296875,48.592933654785156
2010-08-24,79.45789337158203,38.03179168701172,120.36000061035156,68.45365142822266,48.03707504272461
2010-08-25,79.76660919189453,38.3977165222168,121.36000061035156,68.23130798339844,48.762115478515625
2010-08-26,79.23197937011719,37.935935974121094,120.95999908447266,68.8729248046875,48.39958190917969
2010-08-27,80.45928192138672,38.3977165222168,121.01000213623047,66.92272186279297,49.66435241699219
2010-08-30,79.292236328125,37.99693298339844,120.91000366210938,68.20594024658203,48.57680892944336
2010-08-31,79.292236328125,37.866214752197266,122.08000183105469,68.96186065673828,48.48014831542969
2010-09-01,81.66399383544922,38.9989128112793,121.69000244140625,67.53596496582031,50.35715103149414
2010-09-02,82.4244613647461,39.4345588684082,122.29000091552734,66.8223876953125,50.91301345825195
2010-09-03,83.49364471435547,40.0880241394043,121.86000061035156,65.9940414428711,51.823326110839844
2010-09-07,82.55248260498047,39.81792449951172,122.69999694824219,67.34481048583984,50.84050369262695
2010-09-08,83.13225555419922,40.29712677001953,122.70999908447266,66.80963134765625,51.13856887817383
2010-09-09,83.51625061035156,40.45396423339844,121.55999755859375,65.49079132080078,51.17079544067383
2010-09-10,83.93789672851562,40.60209655761719,121.7300033569336,65.19129180908203,51.331912994384766
2010-09-13,84.87153625488281,41.16841506958008,121.62000274658203,65.5098648071289,52.58056640625
2010-09-14,84.81885528564453,41.342681884765625,124.0199966430664,66.14063262939453,52.355010986328125
2010-09-15,85.14259338378906,41.604068756103516,123.94000244140625,65.15943908691406,52.653076171875
2010-09-16,85.12002563476562,41.76960754394531,124.62999725341797,64.51590728759766,52.31472396850586
2010-09-17,85.15180206298828,41.91108322143555,124.54000091552734,64.77714538574219,52.5322265625
2010-09-20,86.45380401611328,42.644683837890625,124.87000274658203,65.153076171875,53.99032974243164
2010-09-21,86.27970123291016,42.63595199584961,126.01000213623047,66.05780029296875,53.67615509033203
2010-09-22,85.85581970214844,42.522422790527344,126.19999694824219,66.6503677368164,53.03974533081055
2010-09-23,85.15935516357422,42.50495910644531,126.30000305175781,66.84147644042969,52.3976936340332
2010-09-24,86.91553497314453,43.36954879760742,126.69000244140625,65.94312286376953,54.10175323486328
2010-09-27,86.4992446899414,43.133750915527344,126.72000122070312,67.0899658203125,53.96446228027344
2010-09-28,86.80197143554688,43.11627960205078,127.8499984741211,67.5486831665039,54.49748229980469
2010-09-29,86.65060424804688,43.04642105102539,127.94999694824219,67.26835632324219,54.65093231201172
2010-09-30,86.39321899414062,42.85429000854492,127.91000366210938,67.22372436523438,54.513633728027344
2010-10-01,86.75657653808594,42.80189895629883,128.91000366210938,66.8989028930664,54.80438995361328
2010-10-04,86.10558319091797,42.33901596069336,128.4600067138672,67.0715560913086,54.06138229370117
2010-10-05,87.83903503417969,43.36954879760742,130.99000549316406,66.66863250732422,55.595863342285156
2010-10-06,87.83147430419922,42.99404525756836,131.80999755859375,67.50640106201172,55.410099029541016
2010-10-07,87.72550201416016,43.151222229003906,130.3699951171875,66.94364929199219,55.248573303222656
2010-10-08,88.21755981445312,43.448150634765625,131.66000366210938,66.64945220947266,55.95119094848633
2010-10-11,88.30082702636719,43.46561813354492,132.2899932861328,66.6622543334961,55.99966049194336
2010-10-12,88.57333374023438,43.76254653930664,131.9600067138672,66.00352478027344,56.145015716552734
2010-10-13,89.26216888427734,44.1206169128418,134.07000732421875,65.9012451171875,57.00106430053711
2010-10-14,88.9139633178711,44.03328323364258,134.75,64.91641235351562,56.96068572998047
2010-10-15,89.0956039428711,44.96775436401367,133.67999267578125,64.1234130859375,56.76688003540039
2010-10-18,89.53468322753906,44.801815032958984,134.27999877929688,64.64141082763672,57.243350982666016
2010-10-19,88.36135864257812,44.382606506347656,130.11000061035156,65.03150939941406,56.12886047363281
2010-10-20,89.22431182861328,44.705745697021484,131.32000732421875,65.17219543457031,56.70226287841797
2010-10-21,89.42118072509766,44.79308319091797,129.47000122070312,64.39840698242188,56.427669525146484
2010-10-22,89.5876693725586,45.0987548828125,129.72999572753906,64.83326721191406,56.791107177734375
2010-10-25,89.85260009765625,45.31708908081055,130.85000610351562,65.01873016357422,57.13029479980469
2010-10-26,89.86773681640625,45.43935012817383,130.8800048828125,64.01467895507812,57.08992004394531
2010-10-27,89.61041259765625,45.57906723022461,129.52000427246094,63.451942443847656,56.94455337524414
2010-10-28,89.6255111694336,45.67515563964844,131.24000549316406,63.62458419799805,56.59727096557617
2010-10-29,89.69366455078125,45.57033920288086,132.6199951171875,64.21932220458984,56.77495193481445
2010-11-01,89.72393035888672,45.60527801513672,131.9199981689453,63.942848205566406,56.38731002807617
2010-11-02,90.43546295166016,46.09434127807617,132.49000549316406,64.78326416015625,57.55832290649414
2010-11-03,90.79881286621094,46.30393981933594,131.57000732421875,63.46164321899414,57.784461975097656
2010-11-04,92.54740905761719,46.8715934753418,136.02999877929688,63.9556884765625,59.24624252319336
2010-11-05,92.89561462402344,46.8715934753418,136.3800048828125,62.85861587524414,59.57735061645508
2010-11-08,92.72151184082031,46.9327278137207,137.77999877929688,63.14092254638672,59.528892517089844
2010-11-09,92.0553970336914,46.67947769165039,135.58999633789062,61.748775482177734,58.7374267578125
2010-11-10,92.42630004882812,46.915279388427734,137.24000549316406,61.83212661743164,59.391605377197266
2010-11-11,92.07809448242188,46.61834716796875,137.66000366210938,61.800071716308594,59.15742492675781
2010-11-12,90.98804473876953,45.858543395996094,133.69000244140625,61.46648025512695,58.17211151123047
2010-11-15,90.859375,45.68388748168945,132.4199981689453,60.18336868286133,58.18018341064453
2010-11-16,89.44384002685547,44.93281555175781,130.97000122070312,61.678157806396484,57.04951858520508
2010-11-17,89.4892807006836,45.06381607055664,130.3800048828125,61.33815383911133,57.2029914855957
2010-11-18,90.80635833740234,45.78867721557617,132.08999633789062,61.5883674621582,58.31748580932617
2010-11-19,91.05619812011719,45.823612213134766,132.1999969482422,61.966888427734375,58.51132583618164
2010-11-22,90.98046875,46.20787811279297,133.47999572753906,62.22987365722656,58.793983459472656
2010-11-23,89.6633529663086,45.474273681640625,134.41000366210938,62.5378532409668,58.23673629760742
2010-11-24,90.98804473876953,46.39126968383789,134.17999267578125,61.42158126831055,59.5450439453125
2010-11-26,89.92829895019531,46.08561325073242,133.11000061035156,62.2747917175293,59.13319396972656
2010-11-29,90.20079803466797,46.0506706237793,133.50999450683594,62.80731964111328,59.22200393676758
2010-11-30,89.69366455078125,45.49175262451172,135.4199981689453,63.13452911376953,58.753578186035156
2010-12-01,91.6012191772461,46.452423095703125,135.3800048828125,61.731056213378906,60.069976806640625
2010-12-02,92.77452087402344,46.92399978637695,135.1999969482422,61.57014465332031,60.675716400146484
2010-12-03,93.0243148803711,47.0462646484375,138.07000732421875,61.0872802734375,61.11180114746094
2010-12-06,92.92587280273438,47.02882385253906,139.11000061035156,61.949954986572266,61.49142074584961
2010-12-07,92.9789047241211,47.05500793457031,136.5,60.6237907409668,61.84673309326172
2010-12-08,93.31954956054688,47.22966003417969,134.7899932861328,60.03791809082031,61.80636215209961
2010-12-09,93.68290710449219,47.27333068847656,135.3699951171875,60.334068298339844,62.01633834838867
2010-12-10,94.2279052734375,47.587730407714844,135.41000366210938,59.967098236083984,62.7916259765625
2010-12-13,94.28846740722656,47.421810150146484,136.0500030517578,60.19249725341797,62.46860885620117
2010-12-14,94.37171173095703,47.50914001464844,136.17999267578125,59.31699752807617,62.436302185058594
2010-12-15,93.94024658203125,47.299537658691406,134.6999969482422,58.54439163208008,62.24245834350586
