ticker,date,provenance
SAP.DE,2014-01-21,YFINANCE
SAP.DE,2014-04-17,YFINANCE
SAP.DE,2014-07-17,YFINANCE
SAP.DE,2014-10-20,YFINANCE
SAP.DE,2015-01-20,YFINANCE
SAP.DE,2015-04-21,YFINANCE
SAP.DE,2015-07-21,YFINANCE
SAP.DE,2015-10-20,YFINANCE
SAP.DE,2016-01-22,YFINANCE
SAP.DE,2016-04-20,YFINANCE
SAP.DE,2016-07-20,YFINANCE
SAP.DE,2016-10-21,YFINANCE
SAP.DE,2017-01-24,YFINANCE
SAP.DE,2017-04-25,YFINANCE
SAP.DE,2017-07-20,YFINANCE
SAP.DE,2017-10-19,YFINANCE
SAP.DE,2018-01-30,YFINANCE
SAP.DE,2018-04-24,YFINANCE
SAP.DE,2018-07-19,YFINANCE
SAP.DE,2018-10-18,YFINANCE
SAP.DE,2019-01-29,YFINANCE
SAP.DE,2019-04-24,YFINANCE
SAP.DE,2019-07-18,YFINANCE
SAP.DE,2019-10-21,YFINANCE
SAP.DE,2020-01-28,YFINANCE
SAP.DE,2020-04-21,YFINANCE
SAP.DE,2020-07-27,YFINANCE
SAP.DE,2020-10-25,YFINANCE
SAP.DE,2021-01-29,YFINANCE
SAP.DE,2021-04-22,YFINANCE
SAP.DE,2021-07-21,YFINANCE
SAP.DE,2021-10-12,YFINANCE
SAP.DE,2022-01-27,YFINANCE
SAP.DE,2022-04-22,YFINANCE
SAP.DE,2022-07-21,YFINANCE
SAP.DE,2022-10-25,YFINANCE
SAP.DE,2023-01-26,YFINANCE
SAP.DE,2023-04-21,YFINANCE
SAP.DE,2023-07-20,YFINANCE
SAP.DE,2023-10-18,YFINANCE
SAP.DE,2024-01-23,YFINANCE
SAP.DE,2024-04-22,YFINANCE
SAP.DE,2024-07-22,YFINANCE
SAP.DE,2024-10-21,YFINANCE
SAP.DE,2025-01-28,YFINANCE
SAP.DE,2025-04-21,YFINANCE
SAP.DE,2025-07-22,YFINANCE
SAP.DE,2025-10-22,YFINANCE
SIE.DE,2014-01-28,YFINANCE
SIE.DE,2014-05-07,YFINANCE
SIE.DE,2014-07-31,YFINANCE
SIE.DE,2014-11-06,YFINANCE
SIE.DE,2015-01-27,YFINANCE
SIE.DE,2015-05-07,YFINANCE
SIE.DE,2015-07-30,YFINANCE
SIE.DE,2015-11-12,YFINANCE
SIE.DE,2016-01-25,YFINANCE
SIE.DE,2016-05-04,YFINANCE
SIE.DE,2016-08-04,YFINANCE
SIE.DE,2016-11-10,YFINANCE
SIE.DE,2017-01-31,YFINANCE
SIE.DE,2017-05-04,YFINANCE
SIE.DE,2017-08-03,YFINANCE
SIE.DE,2017-11-09,YFINANCE
SIE.DE,2018-01-31,YFINANCE
SIE.DE,2018-05-09,YFINANCE
SIE.DE,2018-08-02,YFINANCE
SIE.DE,2018-11-08,YFINANCE
SIE.DE,2019-01-30,YFINANCE
SIE.DE,2019-05-08,YFINANCE
SIE.DE,2019-08-01,YFINANCE
SIE.DE,2019-11-07,YFINANCE
SIE.DE,2020-02-05,YFINANCE
SIE.DE,2020-05-07,YFINANCE
SIE.DE,2020-08-06,YFINANCE
SIE.DE,2020-11-11,YFINANCE
SIE.DE,2021-02-03,YFINANCE
SIE.DE,2021-05-07,YFINANCE
SIE.DE,2021-08-05,YFINANCE
SIE.DE,2021-11-11,YFINANCE
SIE.DE,2022-02-10,YFINANCE
SIE.DE,2022-05-12,YFINANCE
SIE.DE,2022-08-11,YFINANCE
SIE.DE,2022-11-17,YFINANCE
SIE.DE,2023-02-08,YFINANCE
SIE.DE,2023-05-17,YFINANCE
SIE.DE,2023-08-10,YFINANCE
SIE.DE,2023-11-16,YFINANCE
SIE.DE,2024-02-08,YFINANCE
SIE.DE,2024-05-16,YFINANCE
SIE.DE,2024-08-08,YFINANCE
SIE.DE,2024-11-13,YFINANCE
SIE.DE,2025-02-13,YFINANCE
SIE.DE,2025-05-15,YFINANCE
SIE.DE,2025-08-07,YFINANCE
SIE.DE,2025-11-12,YFINANCE
ALV.DE,2014-02-27,YFINANCE
ALV.DE,2014-05-14,YFINANCE
ALV.DE,2014-08-08,YFINANCE
ALV.DE,2014-11-06,YFINANCE
ALV.DE,2015-02-26,YFINANCE
ALV.DE,2015-05-12,YFINANCE
ALV.DE,2015-08-07,YFINANCE
ALV.DE,2015-11-06,YFINANCE
ALV.DE,2016-02-19,YFINANCE
ALV.DE,2016-05-11,YFINANCE
ALV.DE,2016-08-05,YFINANCE
ALV.DE,2016-11-11,YFINANCE
ALV.DE,2017-02-16,YFINANCE
ALV.DE,2017-05-12,YFINANCE
ALV.DE,2017-08-04,YFINANCE
ALV.DE,2017-11-09,YFINANCE
ALV.DE,2018-02-16,YFINANCE
ALV.DE,2018-05-15,YFINANCE
ALV.DE,2018-08-03,YFINANCE
ALV.DE,2018-11-09,YFINANCE
ALV.DE,2019-02-15,YFINANCE
ALV.DE,2019-05-13,YFINANCE
ALV.DE,2019-08-01,YFINANCE
ALV.DE,2019-11-07,YFINANCE
ALV.DE,2020-02-21,YFINANCE
ALV.DE,2020-05-11,YFINANCE
ALV.DE,2020-08-04,YFINANCE
ALV.DE,2020-11-05,YFINANCE
ALV.DE,2021-02-18,YFINANCE
ALV.DE,2021-05-12,YFINANCE
ALV.DE,2021-08-06,YFINANCE
ALV.DE,2021-11-25,YFINANCE
ALV.DE,2022-02-17,YFINANCE
ALV.DE,2022-05-16,YFINANCE
ALV.DE,2022-08-05,YFINANCE
ALV.DE,2022-11-09,YFINANCE
ALV.DE,2023-02-16,YFINANCE
ALV.DE,2023-05-12,YFINANCE
ALV.DE,2023-08-10,YFINANCE
ALV.DE,2023-11-10,YFINANCE
ALV.DE,2024-02-23,YFINANCE
ALV.DE,2024-05-15,YFINANCE
ALV.DE,2024-08-08,YFINANCE
ALV.DE,2024-11-13,YFINANCE
ALV.DE,2025-02-28,YFINANCE
ALV.DE,2025-05-15,YFINANCE
ALV.DE,2025-08-07,YFINANCE
ALV.DE,2025-11-14,YFINANCE
MRK.DE,2014-03-06,YFINANCE
MRK.DE,2014-05-15,YFINANCE
MRK.DE,2014-08-13,YFINANCE
MRK.DE,2014-11-13,YFINANCE
MRK.DE,2015-03-03,YFINANCE
MRK.DE,2015-05-19,YFINANCE
MRK.DE,2015-08-06,YFINANCE
MRK.DE,2015-11-12,YFINANCE
MRK.DE,2016-03-08,YFINANCE
MRK.DE,2016-05-19,YFINANCE
MRK.DE,2016-08-04,YFINANCE
MRK.DE,2016-11-15,YFINANCE
MRK.DE,2017-03-09,YFINANCE
MRK.DE,2017-05-18,YFINANCE
MRK.DE,2017-08-03,YFINANCE
MRK.DE,2017-11-09,YFINANCE
MRK.DE,2018-03-08,YFINANCE
MRK.DE,2018-05-15,YFINANCE
MRK.DE,2018-08-09,YFINANCE
MRK.DE,2018-11-13,YFINANCE
MRK.DE,2019-03-07,YFINANCE
MRK.DE,2019-05-14,YFINANCE
MRK.DE,2019-08-08,YFINANCE
MRK.DE,2019-11-14,YFINANCE
MRK.DE,2020-03-04,YFINANCE
MRK.DE,2020-05-13,YFINANCE
MRK.DE,2020-08-06,YFINANCE
MRK.DE,2020-11-12,YFINANCE
MRK.DE,2021-03-03,YFINANCE
MRK.DE,2021-05-11,YFINANCE
MRK.DE,2021-08-04,YFINANCE
MRK.DE,2021-11-10,YFINANCE
MRK.DE,2022-03-02,YFINANCE
MRK.DE,2022-05-12,YFINANCE
MRK.DE,2022-08-04,YFINANCE
MRK.DE,2022-11-10,YFINANCE
MRK.DE,2023-03-02,YFINANCE
MRK.DE,2023-05-11,YFINANCE
MRK.DE,2023-08-03,YFINANCE
MRK.DE,2023-11-09,YFINANCE
MRK.DE,2024-03-06,YFINANCE
MRK.DE,2024-05-14,YFINANCE
MRK.DE,2024-07-31,YFINANCE
MRK.DE,2024-11-13,YFINANCE
MRK.DE,2025-03-06,YFINANCE
MRK.DE,2025-05-15,YFINANCE
MRK.DE,2025-08-07,YFINANCE
MRK.DE,2025-11-13,YFINANCE
BMW.DE,2014-03-13,YFINANCE
BMW.DE,2014-05-06,YFINANCE
BMW.DE,2014-08-05,YFINANCE
BMW.DE,2014-11-04,YFINANCE
BMW.DE,2015-03-12,YFINANCE
BMW.DE,2015-05-06,YFINANCE
BMW.DE,2015-08-04,YFINANCE
BMW.DE,2015-11-03,YFINANCE
BMW.DE,2016-03-09,YFINANCE
BMW.DE,2016-05-03,YFINANCE
BMW.DE,2016-08-02,YFINANCE
BMW.DE,2016-11-04,YFINANCE
BMW.DE,2017-03-21,YFINANCE
BMW.DE,2017-05-04,YFINANCE
BMW.DE,2017-08-03,YFINANCE
BMW.DE,2017-11-07,YFINANCE
BMW.DE,2018-03-21,YFINANCE
BMW.DE,2018-05-04,YFINANCE
BMW.DE,2018-08-01,YFINANCE
BMW.DE,2018-11-06,YFINANCE
BMW.DE,2019-03-20,YFINANCE
BMW.DE,2019-05-07,YFINANCE
BMW.DE,2019-08-01,YFINANCE
BMW.DE,2019-11-06,YFINANCE
BMW.DE,2020-03-18,YFINANCE
BMW.DE,2020-05-06,YFINANCE
BMW.DE,2020-08-05,YFINANCE
BMW.DE,2020-11-04,YFINANCE
BMW.DE,2021-03-17,YFINANCE
BMW.DE,2021-05-07,YFINANCE
BMW.DE,2021-08-02,YFINANCE
BMW.DE,2021-11-03,YFINANCE
BMW.DE,2022-03-15,YFINANCE
BMW.DE,2022-05-04,YFINANCE
BMW.DE,2022-08-02,YFINANCE
BMW.DE,2022-11-03,YFINANCE
BMW.DE,2023-03-14,YFINANCE
BMW.DE,2023-05-04,YFINANCE
BMW.DE,2023-08-02,YFINANCE
BMW.DE,2023-11-03,YFINANCE
BMW.DE,2024-03-21,YFINANCE
BMW.DE,2024-05-08,YFINANCE
BMW.DE,2024-08-01,YFINANCE
BMW.DE,2024-11-06,YFINANCE
BMW.DE,2025-03-14,YFINANCE
BMW.DE,2025-05-07,YFINANCE
BMW.DE,2025-07-31,YFINANCE
BMW.DE,2025-11-05,YFINANCE
BAS.DE,2014-02-25,YFINANCE
BAS.DE,2014-05-02,YFINANCE
BAS.DE,2014-07-24,YFINANCE
BAS.DE,2014-10-24,YFINANCE
BAS.DE,2015-02-27,YFINANCE
BAS.DE,2015-04-30,YFINANCE
BAS.DE,2015-07-24,YFINANCE
BAS.DE,2015-10-27,YFINANCE
BAS.DE,2016-02-26,YFINANCE
BAS.DE,2016-04-29,YFINANCE
BAS.DE,2016-07-27,YFINANCE
BAS.DE,2016-10-27,YFINANCE
BAS.DE,2017-02-24,YFINANCE
BAS.DE,2017-04-27,YFINANCE
BAS.DE,2017-07-27,YFINANCE
BAS.DE,2017-10-24,YFINANCE
BAS.DE,2018-02-27,YFINANCE
BAS.DE,2018-05-04,YFINANCE
BAS.DE,2018-07-27,YFINANCE
BAS.DE,2018-10-26,YFINANCE
BAS.DE,2019-02-26,YFINANCE
BAS.DE,2019-05-03,YFINANCE
BAS.DE,2019-07-25,YFINANCE
BAS.DE,2019-10-24,YFINANCE
BAS.DE,2020-02-28,YFINANCE
BAS.DE,2020-04-30,YFINANCE
BAS.DE,2020-07-28,YFINANCE
BAS.DE,2020-10-28,YFINANCE
BAS.DE,2021-02-26,YFINANCE
BAS.DE,2021-04-29,YFINANCE
BAS.DE,2021-07-28,YFINANCE
BAS.DE,2021-10-27,YFINANCE
BAS.DE,2022-02-25,YFINANCE
BAS.DE,2022-04-29,YFINANCE
BAS.DE,2022-07-27,YFINANCE
BAS.DE,2022-10-26,YFINANCE
BAS.DE,2023-02-23,YFINANCE
BAS.DE,2023-04-27,YFINANCE
BAS.DE,2023-07-28,YFINANCE
BAS.DE,2023-10-31,YFINANCE
BAS.DE,2024-02-22,YFINANCE
BAS.DE,2024-04-25,YFINANCE
BAS.DE,2024-07-26,YFINANCE
BAS.DE,2024-10-30,YFINANCE
BAS.DE,2025-02-28,YFINANCE
BAS.DE,2025-05-02,YFINANCE
BAS.DE,2025-07-27,YFINANCE
BAS.DE,2025-10-28,YFINANCE
MBG.DE,2014-02-18,YFINANCE
MBG.DE,2014-04-30,YFINANCE
MBG.DE,2014-07-23,YFINANCE
MBG.DE,2014-10-23,YFINANCE
MBG.DE,2015-02-05,YFINANCE
MBG.DE,2015-04-28,YFINANCE
MBG.DE,2015-07-23,YFINANCE
MBG.DE,2015-10-22,YFINANCE
MBG.DE,2016-02-18,YFINANCE
MBG.DE,2016-04-22,YFINANCE
MBG.DE,2016-07-21,YFINANCE
MBG.DE,2016-10-21,YFINANCE
MBG.DE,2017-02-14,YFINANCE
MBG.DE,2017-04-26,YFINANCE
MBG.DE,2017-07-26,YFINANCE
MBG.DE,2017-10-20,YFINANCE
MBG.DE,2018-02-13,YFINANCE
MBG.DE,2018-04-27,YFINANCE
MBG.DE,2018-07-26,YFINANCE
MBG.DE,2018-10-25,YFINANCE
MBG.DE,2019-02-15,YFINANCE
MBG.DE,2019-04-26,YFINANCE
MBG.DE,2019-07-24,YFINANCE
MBG.DE,2019-10-24,YFINANCE
MBG.DE,2020-03-11,YFINANCE
MBG.DE,2020-04-29,YFINANCE
MBG.DE,2020-07-23,YFINANCE
MBG.DE,2020-10-23,YFINANCE
MBG.DE,2021-02-18,YFINANCE
MBG.DE,2021-04-23,YFINANCE
MBG.DE,2021-07-21,YFINANCE
MBG.DE,2021-10-29,YFINANCE
MBG.DE,2022-03-10,YFINANCE
MBG.DE,2022-04-27,YFINANCE
MBG.DE,2022-07-27,YFINANCE
MBG.DE,2022-10-26,YFINANCE
MBG.DE,2023-03-14,YFINANCE
MBG.DE,2023-04-27,YFINANCE
MBG.DE,2023-07-27,YFINANCE
MBG.DE,2023-10-26,YFINANCE
MBG.DE,2024-03-20,YFINANCE
MBG.DE,2024-04-30,YFINANCE
MBG.DE,2024-07-26,YFINANCE
MBG.DE,2024-10-25,YFINANCE
MBG.DE,2025-02-20,YFINANCE
MBG.DE,2025-04-30,YFINANCE
MBG.DE,2025-07-28,YFINANCE
MBG.DE,2025-10-27,YFINANCE
DTE.DE,2014-03-06,YFINANCE
DTE.DE,2014-05-08,YFINANCE
DTE.DE,2014-08-07,YFINANCE
DTE.DE,2014-11-06,YFINANCE
DTE.DE,2015-02-26,YFINANCE
DTE.DE,2015-05-13,YFINANCE
DTE.DE,2015-08-06,YFINANCE
DTE.DE,2015-11-05,YFINANCE
DTE.DE,2016-02-25,YFINANCE
DTE.DE,2016-05-04,YFINANCE
DTE.DE,2016-08-11,YFINANCE
DTE.DE,2016-11-10,YFINANCE
DTE.DE,2017-03-02,YFINANCE
DTE.DE,2017-05-11,YFINANCE
DTE.DE,2017-08-03,YFINANCE
DTE.DE,2017-11-09,YFINANCE
DTE.DE,2018-02-22,YFINANCE
DTE.DE,2018-05-08,YFINANCE
DTE.DE,2018-08-09,YFINANCE
DTE.DE,2018-11-08,YFINANCE
DTE.DE,2019-02-21,YFINANCE
DTE.DE,2019-05-09,YFINANCE
DTE.DE,2019-08-08,YFINANCE
DTE.DE,2019-11-07,YFINANCE
DTE.DE,2020-02-19,YFINANCE
DTE.DE,2020-05-14,YFINANCE
DTE.DE,2020-08-12,YFINANCE
DTE.DE,2020-11-12,YFINANCE
DTE.DE,2021-02-26,YFINANCE
DTE.DE,2021-05-12,YFINANCE
DTE.DE,2021-08-12,YFINANCE
DTE.DE,2021-11-12,YFINANCE
DTE.DE,2022-02-23,YFINANCE
DTE.DE,2022-05-12,YFINANCE
DTE.DE,2022-08-11,YFINANCE
DTE.DE,2022-11-10,YFINANCE
DTE.DE,2023-02-23,YFINANCE
DTE.DE,2023-05-10,YFINANCE
DTE.DE,2023-08-09,YFINANCE
DTE.DE,2023-11-09,YFINANCE
DTE.DE,2024-02-22,YFINANCE
DTE.DE,2024-05-16,YFINANCE
DTE.DE,2024-08-08,YFINANCE
DTE.DE,2024-11-14,YFINANCE
DTE.DE,2025-02-25,YFINANCE
DTE.DE,2025-05-14,YFINANCE
DTE.DE,2025-08-07,YFINANCE
DTE.DE,2025-11-12,YFINANCE
ADS.DE,2014-03-05,YFINANCE
ADS.DE,2014-05-06,YFINANCE
ADS.DE,2014-08-09,YFINANCE
ADS.DE,2014-11-06,YFINANCE
ADS.DE,2015-03-05,YFINANCE
ADS.DE,2015-05-05,YFINANCE
ADS.DE,2015-08-06,YFINANCE
ADS.DE,2015-11-05,YFINANCE
ADS.DE,2016-03-03,YFINANCE
ADS.DE,2016-05-04,YFINANCE
ADS.DE,2016-08-04,YFINANCE
ADS.DE,2016-11-03,YFINANCE
ADS.DE,2017-03-08,YFINANCE
ADS.DE,2017-05-04,YFINANCE
ADS.DE,2017-08-03,YFINANCE
ADS.DE,2017-11-09,YFINANCE
ADS.DE,2018-03-14,YFINANCE
ADS.DE,2018-05-03,YFINANCE
ADS.DE,2018-08-09,YFINANCE
ADS.DE,2018-11-07,YFINANCE
ADS.DE,2019-03-13,YFINANCE
ADS.DE,2019-05-03,YFINANCE
ADS.DE,2019-08-08,YFINANCE
ADS.DE,2019-11-06,YFINANCE
ADS.DE,2020-03-11,YFINANCE
ADS.DE,2020-04-27,YFINANCE
ADS.DE,2020-08-06,YFINANCE
ADS.DE,2020-11-10,YFINANCE
ADS.DE,2021-03-09,YFINANCE
ADS.DE,2021-05-07,YFINANCE
ADS.DE,2021-08-05,YFINANCE
ADS.DE,2021-11-10,YFINANCE
ADS.DE,2022-03-09,YFINANCE
ADS.DE,2022-05-06,YFINANCE
ADS.DE,2022-08-04,YFINANCE
ADS.DE,2022-11-09,YFINANCE
ADS.DE,2023-03-07,YFINANCE
ADS.DE,2023-05-05,YFINANCE
ADS.DE,2023-08-02,YFINANCE
ADS.DE,2023-11-08,YFINANCE
ADS.DE,2024-03-13,YFINANCE
ADS.DE,2024-04-30,YFINANCE
ADS.DE,2024-07-31,YFINANCE
ADS.DE,2024-10-29,YFINANCE
ADS.DE,2025-03-04,YFINANCE
ADS.DE,2025-04-29,YFINANCE
ADS.DE,2025-07-30,YFINANCE
ADS.DE,2025-10-28,YFINANCE
VOW3.DE,2014-03-13,YFINANCE
VOW3.DE,2014-05-20,YFINANCE
VOW3.DE,2014-07-31,YFINANCE
VOW3.DE,2014-10-30,YFINANCE
VOW3.DE,2015-02-27,YFINANCE
VOW3.DE,2015-04-29,YFINANCE
VOW3.DE,2015-07-29,YFINANCE
VOW3.DE,2015-10-28,YFINANCE
VOW3.DE,2016-04-22,YFINANCE
VOW3.DE,2016-05-31,YFINANCE
VOW3.DE,2016-07-28,YFINANCE
VOW3.DE,2016-10-27,YFINANCE
VOW3.DE,2017-02-24,YFINANCE
VOW3.DE,2017-05-03,YFINANCE
VOW3.DE,2017-07-27,YFINANCE
VOW3.DE,2017-10-27,YFINANCE
VOW3.DE,2018-02-23,YFINANCE
VOW3.DE,2018-04-25,YFINANCE
VOW3.DE,2018-08-01,YFINANCE
VOW3.DE,2018-10-29,YFINANCE
VOW3.DE,2019-02-22,YFINANCE
VOW3.DE,2019-05-01,YFINANCE
VOW3.DE,2019-07-25,YFINANCE
VOW3.DE,2019-10-30,YFINANCE
VOW3.DE,2020-02-28,YFINANCE
VOW3.DE,2020-04-29,YFINANCE
VOW3.DE,2020-07-30,YFINANCE
VOW3.DE,2020-10-29,YFINANCE
VOW3.DE,2021-02-25,YFINANCE
VOW3.DE,2021-05-06,YFINANCE
VOW3.DE,2021-07-29,YFINANCE
VOW3.DE,2021-10-28,YFINANCE
VOW3.DE,2022-03-15,YFINANCE
VOW3.DE,2022-05-03,YFINANCE
VOW3.DE,2022-07-27,YFINANCE
VOW3.DE,2022-10-27,YFINANCE
VOW3.DE,2023-03-14,YFINANCE
VOW3.DE,2023-05-04,YFINANCE
VOW3.DE,2023-08-01,YFINANCE
VOW3.DE,2023-10-26,YFINANCE
VOW3.DE,2024-03-13,YFINANCE
VOW3.DE,2024-04-30,YFINANCE
VOW3.DE,2024-08-01,YFINANCE
VOW3.DE,2024-10-30,YFINANCE
VOW3.DE,2025-03-11,YFINANCE
VOW3.DE,2025-04-30,YFINANCE
VOW3.DE,2025-07-25,YFINANCE
VOW3.DE,2025-10-30,YFINANCE
TTE.PA,2014-02-12,YFINANCE
TTE.PA,2014-04-30,YFINANCE
TTE.PA,2014-07-30,YFINANCE
TTE.PA,2014-10-29,YFINANCE
TTE.PA,2015-02-12,YFINANCE
TTE.PA,2015-04-28,YFINANCE
TTE.PA,2015-07-29,YFINANCE
TTE.PA,2015-10-29,YFINANCE
TTE.PA,2016-02-11,YFINANCE
TTE.PA,2016-04-27,YFINANCE
TTE.PA,2016-07-28,YFINANCE
TTE.PA,2016-10-28,YFINANCE
TTE.PA,2017-02-09,YFINANCE
TTE.PA,2017-04-27,YFINANCE
TTE.PA,2017-07-27,YFINANCE
TTE.PA,2017-10-27,YFINANCE
TTE.PA,2018-02-08,YFINANCE
TTE.PA,2018-04-26,YFINANCE
TTE.PA,2018-07-26,YFINANCE
TTE.PA,2018-10-26,YFINANCE
TTE.PA,2019-02-07,YFINANCE
TTE.PA,2019-04-26,YFINANCE
TTE.PA,2019-07-24,YFINANCE
TTE.PA,2019-10-30,YFINANCE
TTE.PA,2020-02-06,YFINANCE
TTE.PA,2020-05-05,YFINANCE
TTE.PA,2020-07-30,YFINANCE
TTE.PA,2020-10-30,YFINANCE
TTE.PA,2021-02-09,YFINANCE
TTE.PA,2021-04-29,YFINANCE
TTE.PA,2021-07-29,YFINANCE
TTE.PA,2021-10-28,YFINANCE
TTE.PA,2022-02-10,YFINANCE
TTE.PA,2022-04-28,YFINANCE
TTE.PA,2022-07-28,YFINANCE
TTE.PA,2022-10-27,YFINANCE
TTE.PA,2023-02-08,YFINANCE
TTE.PA,2023-04-27,YFINANCE
TTE.PA,2023-07-27,YFINANCE
TTE.PA,2023-10-26,YFINANCE
TTE.PA,2024-02-06,YFINANCE
TTE.PA,2024-04-26,YFINANCE
TTE.PA,2024-07-25,YFINANCE
TTE.PA,2024-10-31,YFINANCE
TTE.PA,2025-02-05,YFINANCE
TTE.PA,2025-04-30,YFINANCE
TTE.PA,2025-07-24,YFINANCE
TTE.PA,2025-10-30,YFINANCE
AIR.PA,2014-03-15,YFINANCE
AIR.PA,2014-05-13,YFINANCE
AIR.PA,2014-07-30,YFINANCE
AIR.PA,2014-11-14,YFINANCE
AIR.PA,2015-02-27,YFINANCE
AIR.PA,2015-04-30,YFINANCE
AIR.PA,2015-07-31,YFINANCE
AIR.PA,2015-10-30,YFINANCE
AIR.PA,2016-02-24,YFINANCE
AIR.PA,2016-04-28,YFINANCE
AIR.PA,2016-07-27,YFINANCE
AIR.PA,2016-10-26,YFINANCE
AIR.PA,2017-02-22,YFINANCE
AIR.PA,2017-04-27,YFINANCE
AIR.PA,2017-07-27,YFINANCE
AIR.PA,2017-10-31,YFINANCE
AIR.PA,2018-02-15,YFINANCE
AIR.PA,2018-04-26,YFINANCE
AIR.PA,2018-07-25,YFINANCE
AIR.PA,2018-10-31,YFINANCE
AIR.PA,2019-02-14,YFINANCE
AIR.PA,2019-04-30,YFINANCE
AIR.PA,2019-07-31,YFINANCE
AIR.PA,2019-10-30,YFINANCE
AIR.PA,2020-02-13,YFINANCE
AIR.PA,2020-04-29,YFINANCE
AIR.PA,2020-07-30,YFINANCE
AIR.PA,2020-10-29,YFINANCE
AIR.PA,2021-02-18,YFINANCE
AIR.PA,2021-04-29,YFINANCE
AIR.PA,2021-07-29,YFINANCE
AIR.PA,2021-10-27,YFINANCE
AIR.PA,2022-02-16,YFINANCE
AIR.PA,2022-05-04,YFINANCE
AIR.PA,2022-07-27,YFINANCE
AIR.PA,2022-10-28,YFINANCE
AIR.PA,2023-02-16,YFINANCE
AIR.PA,2023-05-03,YFINANCE
AIR.PA,2023-07-26,YFINANCE
AIR.PA,2023-11-07,YFINANCE
AIR.PA,2024-02-14,YFINANCE
AIR.PA,2024-04-25,YFINANCE
AIR.PA,2024-07-30,YFINANCE
AIR.PA,2024-10-30,YFINANCE
AIR.PA,2025-02-20,YFINANCE
AIR.PA,2025-04-30,YFINANCE
AIR.PA,2025-07-30,YFINANCE
AIR.PA,2025-10-29,YFINANCE
SAN.PA,2014-02-05,YFINANCE
SAN.PA,2014-04-29,YFINANCE
SAN.PA,2014-07-31,YFINANCE
SAN.PA,2014-10-28,YFINANCE
SAN.PA,2015-02-05,YFINANCE
SAN.PA,2015-04-30,YFINANCE
SAN.PA,2015-07-30,YFINANCE
SAN.PA,2015-10-29,YFINANCE
SAN.PA,2016-02-09,YFINANCE
SAN.PA,2016-04-29,YFINANCE
SAN.PA,2016-07-29,YFINANCE
SAN.PA,2016-10-28,YFINANCE
SAN.PA,2017-02-08,YFINANCE
SAN.PA,2017-04-28,YFINANCE
SAN.PA,2017-07-31,YFINANCE
SAN.PA,2017-11-02,YFINANCE
SAN.PA,2018-02-07,YFINANCE
SAN.PA,2018-04-27,YFINANCE
SAN.PA,2018-07-31,YFINANCE
SAN.PA,2018-10-31,YFINANCE
SAN.PA,2019-02-07,YFINANCE
SAN.PA,2019-04-26,YFINANCE
SAN.PA,2019-07-29,YFINANCE
SAN.PA,2019-10-31,YFINANCE
SAN.PA,2020-02-06,YFINANCE
SAN.PA,2020-04-24,YFINANCE
SAN.PA,2020-07-29,YFINANCE
SAN.PA,2020-10-29,YFINANCE
SAN.PA,2021-02-05,YFINANCE
SAN.PA,2021-04-28,YFINANCE
SAN.PA,2021-07-29,YFINANCE
SAN.PA,2021-10-28,YFINANCE
SAN.PA,2022-02-04,YFINANCE
SAN.PA,2022-04-28,YFINANCE
SAN.PA,2022-07-28,YFINANCE
SAN.PA,2022-10-28,YFINANCE
