Price,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close
2013-01-25,32.95355430106935,160.55999755859375,46.06971053037763,75.33910720026742,59.79999537053457,119.02652832666124,81.51470339805084,278.9599914550781,33.01317028712179,161.0399932861328,46.06971053037763,75.51542663574219,60.086162253786846,119.32035827636719,81.63860706056424,279.3599853515625,32.7299865357216,160.30999755859375,45.97754082033089,74.96967234167701,59.683735596779265,118.62150637685211,81.06727321387952,276.32000732421875,32.90884017944336,160.64999389648438,46.011497497558594,75.51542663574219,59.9162483215332,119.32035827636719,81.24624633789062,278.239990234375
2013-01-28,32.8194192440895,160.24000549316406,45.972691432255495,75.57421678233077,59.92517172205638,119.35209951063943,80.5509802534205,279.67999267578125,32.8194192440895,160.72999572753906,46.0066481114208,75.75893425318063,60.2560480125646,119.38387211060022,81.03282999302105,279.9200134277344,32.573495805861725,160.02000427246094,45.933886442495464,75.04525195111637,59.85362832090435,118.73266710606424,80.53721551878553,276.55999755859375,32.677825927734375,160.2899932861328,45.987247467041016,75.5658187866211,60.05036926269531,119.17739868164062,80.95022583007812,279.5199890136719
2013-01-29,32.8641417239009,161.00999450683594,45.943582683228804,75.53221895040423,59.978849552190745,118.93917655620406,80.963977004241,281.5199890136719,33.124969960214024,161.30999755859375,45.96298702688523,75.7001468039267,60.19347301766529,119.7968551620693,81.28061834438329,283.2799987792969,32.69274177346955,160.69000244140625,45.861116998439066,75.27193878468516,59.58536751318995,118.85975715803735,80.44771292215276,280.4800109863281,33.04299545288086,160.99000549316406,45.90962600708008,75.6077880859375,60.0593376159668,119.64596557617188,80.50277709960938,282.32000732421875
2013-01-30,32.90140221063983,162.67999267578125,45.8174314061403,75.54063187388645,60.16662520290605,119.63005523066262,80.31003524893815,283.3599853515625,32.99827858149286,163.0399932861328,45.846539756309674,75.5826090412187,60.345483714794675,119.86830125958302,80.5096579806922,284.239990234375,32.87159278447735,162.02999877929688,45.545778144546915,74.46591902211382,59.799977193354906,119.06620669947424,79.95897947227267,281.9200134277344,32.886497497558594,162.19000244140625,45.579734802246094,74.70101165771484,59.934112548828125,119.17739868164062,80.36510467529297,283.9200134277344
2013-01-31,32.92375807852146,161.6199951171875,45.56519036244329,74.61705852581395,59.907284631740154,119.03447265793704,80.55786165660237,281.2799987792969,32.99082786644282,161.80999755859375,45.65250802606498,75.29714892040641,60.229223125838764,119.42360832886764,80.77124917005672,282.79998779296875,32.82687886423875,160.47000122070312,45.41481138103879,74.52469978015392,59.746315384690845,118.80417578669999,80.22745552297697,280.9599914550781,32.95356750488281,161.1999969482422,45.439064025878906,75.21318817138672,59.79997634887695,118.88358306884766,80.75748443603516,282.239990234375
2013-02-01,33.139878774238504,162.66000366210938,45.61904707500911,75.53224793385588,60.22026945167449,119.63804273624672,81.21967249017493,280.1600036621094,33.266564597401185,162.77000427246094,45.726340702821645,76.15356521582117,60.61375129043084,120.24953830735888,81.3024548212757,284.1600036621094,33.020643887762596,160.8699951171875,45.58003053383688,75.4398891804265,59.97881902873531,119.43156922028096,79.68813620433419,279.5199890136719,33.16968536376953,161.4499969482422,45.589786529541016,75.87649536132812,60.50644302368164,120.10659790039062,79.70883178710938,282.79998779296875
2013-02-04,32.91629651938425,161.19000244140625,45.49710797072587,75.41468411687437,60.157682810975665,119.3759448172532,80.43319420628087,279.1199951171875,32.946105938698885,162.4199981689453,45.55075476670503,75.71694789335832,60.32759669790621,120.13038053934119,80.90921360859387,280.55999755859375,32.63311556424326,161.14999389648438,45.36055384307744,74.85214013511563,59.43332457343784,118.66914376362323,80.31591574185875,277.67999267578125,32.7299919128418,162.0,45.399566650390625,74.96128845214844,59.45121383666992,118.75650024414062,80.72984313964844,278.239990234375
2013-02-05,32.86413787263748,162.75,45.47271938756199,75.32232620082428,59.71055237912538,119.39978141770182,80.21246626548921,280.3999938964844,32.93120765779727,162.7899932861328,45.55075243984404,75.88487018867711,60.51539873159057,120.29715759751905,80.3228497583924,281.1199951171875,32.73745207999299,161.3300018310547,45.453211124491474,75.22156947230692,59.56747237355129,119.35212250857724,79.92961777583042,279.6000061035156,32.76726150512695,161.9600067138672,45.501983642578125,75.63298797607422,60.32760238647461,119.95568084716797,80.01240539550781,280.239990234375
2013-02-06,32.61075707836594,162.1300048828125,45.43372344970703,75.27194376078607,60.130859375,119.53476958199904,80.38496231831812,276.3999938964844,32.7299919128418,162.6300048828125,45.49712253760784,76.00240915307269,60.40808838982256,120.12242942552942,80.69541204418971,280.79998779296875,32.5064269535474,161.99000549316406,45.38495091351337,75.20477261493652,59.952007668393094,119.44741310286653,80.06072254647086,276.0799865722656,32.7299919128418,162.38999938964844,45.43372344970703,75.95203399658203,60.130859375,120.04302215576172,80.66781616210938,280.32000732421875
2013-02-07,32.67783127349508,161.24000549316406,45.409315806103876,75.89328916284032,60.2024222422595,120.08274505199236,80.55742853728972,280.79998779296875,32.68528505072398,162.9600067138672,45.41906807625866,76.02763150466548,60.247138594739766,120.19392493604857,81.12313093272884,281.20001220703125,32.28286636385562,161.1300048828125,45.26300570803959,75.18801108564452,59.52277325655275,119.01064379182998,80.4539505639709,276.7200012207031,32.439361572265625,161.83999633789062,45.345916748046875,75.70018005371094,60.184539794921875,119.88420867919922,80.48844146728516,277.44000244140625
2013-02-08,32.53623545416186,161.4600067138672,45.31663534797287,75.80087428169867,60.48857316132592,120.09070176396871,80.57808934088146,279.0400085449219,32.7299909886707,162.02000427246094,45.40442062942912,76.28785530156344,60.92676464416103,120.62277787585676,80.82644688014304,279.67999267578125,32.528784520934934,161.1999969482422,45.3117610751501,75.76728872110897,60.479628528643985,120.09070176396871,80.18485744761286,276.0,32.677825927734375,161.57000732421875,45.35565185546875,76.23748016357422,60.80156707763672,120.55130767822266,80.7988510131836,277.6000061035156
2013-02-11,32.61821539970955,159.77999877929688,45.30202694835586,76.16193192944415,60.83732518763466,120.50361191320363,80.75058645843505,276.3999938964844,32.70018989285604,159.97999572753906,45.3946902681685,76.19551749924084,60.864152256928556,120.63066595146906,80.9782432257754,281.1199951171875,32.51388526035332,159.25,45.28739668118981,75.78410547936821,60.613757179846644,120.22565621175086,80.66089854510004,275.5199890136719,32.66292953491211,159.6999969482422,45.35079574584961,76.15353393554688,60.81944274902344,120.52743530273438,80.73678588867188,280.9599914550781
2013-02-12,32.6629320484066,159.35000610351562,45.316673102990386,76.18710857440747,60.738968363914026,120.535375797297,80.50220649960792,282.0799865722656,32.88649705605714,160.0500030517578,45.53126035217943,76.60691852794521,60.85522812064519,120.94833475698456,80.72986320378065,283.1199951171875,32.551148123189684,158.8800048828125,45.311798826106674,76.13673342983623,60.50646249596304,120.40037254691174,80.34353157160997,281.3599853515625,32.752357482910156,159.88999938964844,45.506874084472656,76.48937225341797,60.569061279296875,120.7259750366211,80.53669738769531,282.239990234375
2013-02-13,32.938656399421326,159.60000610351562,45.560519264361766,76.56493538064,60.74792350674532,120.9721837513805,79.88823268213659,283.3599853515625,32.99827239779121,159.63999938964844,45.58978352872578,76.8671990359817,61.01620795188149,121.19454351880721,80.21247237464154,283.9200134277344,32.84177720393959,158.77000427246094,45.438595371840464,76.38861598265584,60.60483664993754,120.4877545185512,79.71576240887065,279.9200134277344,32.916297912597656,159.0500030517578,45.57514953613281,76.80842590332031,60.783695220947266,120.82923126220703,79.88133239746094,281.5199890136719
2013-02-14,32.789613793668344,159.30999755859375,45.47760048731418,76.55658153706996,60.506459914472245,120.4639419924987,80.22625103351278,282.0799865722656,32.94610899541567,159.64999389648438,45.62391060991811,77.14431320261549,60.8552255242744,121.0833745601772,80.7436617120013,283.0400085449219,32.744899660547844,158.0399932861328,45.47760048731418,76.53979194910926,60.47068820798544,120.32893870135848,80.01928465676792,281.2799987792969,32.901397705078125,158.35000610351562,45.555633544921875,77.00157928466797,60.76579284667969,120.94042205810547,80.60568237304688,282.1600036621094
2013-02-15,32.93119930022751,156.4199981689453,45.57999409483396,76.96799837528778,60.75686231525306,121.05160563741653,80.48153065681625,277.5199890136719,32.94610400901185,156.5800018310547,45.677535369784984,77.27026222328716,60.90888696896665,121.17867183919353,80.53671714396849,281.6000061035156,32.75979941338145,154.55999755859375,45.48245654070211,76.80007686230817,60.41703447429773,120.35276576304298,80.07449807589644,275.8399963378906,32.78215789794922,155.75999450683594,45.56048583984375,77.02677154541016,60.58694839477539,120.7974853515625,80.37114715576172,277.760009765625
2013-02-19,32.811972332389985,155.8000030517578,45.59955696724599,77.14431291888748,60.70320028636504,121.00396778051655,80.61951354037754,277.2799987792969,32.95356567836663,155.83999633789062,45.64344780293034,77.71525499437244,61.0430281214347,121.72664322409943,80.64710941864334,279.760009765625,32.811972332389985,154.92999267578125,45.55566613156163,77.13592132783535,60.68531784266688,120.83720398135179,79.91583180303873,276.55999755859375,32.84923553466797,155.3300018310547,45.604434967041016,77.70686340332031,61.02513885498047,121.70281982421875,79.97102355957031,279.67999267578125
2013-02-20,32.998280490992116,153.89999389648438,45.63851885980457,77.77402321202494,61.00725426784894,121.61542296938438,79.81232879863154,279.8399963378906,32.998280490992116,153.92999267578125,45.7067958918607,77.816006787793,61.03408134383167,121.65513266191098,80.28144805521852,280.32000732421875,32.52879479429059,150.83999633789062,45.55073357275824,76.18714141606542,60.07721030483128,120.1224257778015,79.72954118980773,271.3599853515625,32.55860137939453,151.44000244140625,45.56048583984375,76.26271057128906,60.08615493774414,120.18595886230469,80.21245574951172,273.3599853515625
2013-02-21,32.29777391694856,152.0,45.560507018135546,76.21230713657741,59.86258119750009,119.88422872362781,80.64708107227176,268.0,32.31267862993454,153.41000366210938,45.64341434976807,76.25429070030187,59.92517997644222,120.24952892473355,80.92992951417142,269.5199890136719,31.954974046621054,151.89999389648438,45.50198594678125,75.03684422180214,59.22764877601418,119.07419679424031,80.53669759800688,266.79998779296875,32.11146926879883,152.6199951171875,45.609275817871094,75.52381896972656,59.4422721862793,119.45538330078125,80.68157196044922,267.44000244140625
2013-02-22,32.32758295123398,152.25999450683594,45.66292600913719,75.91007306775117,59.78208788732069,120.03513808364073,80.70229499101436,267.5199890136719,32.32758295123398,152.99000549316406,45.72145080566406,76.43063354492188,60.050372243581265,120.62281036376952,80.95064734962425,269.0400085449219,32.118919814741815,151.92999267578125,45.604404933431496,75.8764874876443,59.54957523341183,119.51101104212454,80.63330266894889,266.3999938964844,32.25305938720703,152.97000122070312,45.72145080566406,76.43063354492188,60.04142761230469,120.62281036376953,80.73678588867188,268.79998779296875
2013-02-25,32.51388279935454,153.52000427246094,45.73605652112838,76.82523385055008,60.42597157576199,121.21040334968808,80.26762412073391,269.6000061035156,32.54368937778375,154.55999755859375,45.80921154730831,76.85042142688575,60.64059499088526,121.39305337924891,82.33726636843676,270.0,31.738854904537707,153.30999755859375,45.575116207696375,74.70099616900812,59.245532558450996,118.32765197753906,80.22623296005904,265.3599853515625,31.820829391479492,154.33999633789062,45.579994201660156,74.74297332763672,59.29918670654297,118.32765197753906,82.32347106933594,265.67999267578125
2013-02-26,31.999683380126953,154.38999938964844,45.66781290108956,75.07043554798234,59.37968227795119,118.89946449921248,81.90955753002626,267.6000061035156,32.09656258720215,156.8000030517578,45.80436706542969,75.38109088251134,59.63007743112574,119.28065094391586,82.55804196492461,268.9599914550781,31.79102309668789,153.32000732421875,45.584905547143336,74.54986878452762,58.98620028138764,118.11325609666935,81.81296936648994,265.44000244140625,31.999683380126953,156.22000122070312,45.80436706542969,75.03684997558594,59.522762298583984,119.13771057128906,81.84746551513672,266.6400146484375
2013-02-27,32.00714135935812,155.4600067138672,45.77022508809896,75.02846653018813,59.52275402067914,119.03440389016814,82.43387309962934,266.0,32.38720161734149,155.60000610351562,45.91653523652009,76.2794989170314,60.49751424312602,120.97211979707345,82.46836925241945,268.79998779296875,31.984782866923673,154.0800018310547,45.721456278899126,74.98648295510316,59.44227279953261,118.93116115355188,81.40595195964632,265.67999267578125,32.34994125366211,154.57000732421875,45.88239669799805,75.82610321044922,60.130859375,120.63858032226562,81.60601806640625,267.20001220703125
2013-02-28,32.33503297076703,154.08999633789062,45.877510975001144,75.81769442602514,60.13978408415029,120.63073333470467,81.70264362026342,267.1199951171875,32.402102755100735,154.16000366210938,45.9067715114292,76.44740947472704,60.57797539610263,121.40105567368197,81.86131863718975,268.0,32.1710839773328,152.38999938964844,45.814111905800004,75.71693771214746,59.996697308062096,120.24160967654456,81.39219913662163,263.67999267578125,32.20089340209961,153.0,45.86288070678711,75.96882629394531,60.00564193725586,120.40043640136719,81.7578353881836,264.4800109863281
2013-03-01,32.096556032930515,153.16000366210938,45.84130026818949,75.4650616342678,59.799968691193655,119.98745346235911,82.16151759259166,261.2799987792969,32.30521627376015,153.61000061035156,46.0864671379919,76.455813731283,60.36335757234423,120.98013544305446,82.41732361841964,262.239990234375,31.96987027036469,152.13999938964844,45.83639962427712,74.90251763494227,59.50485730560133,119.44744028135683,81.95411200582173,259.2799987792969,32.27540969848633,152.44000244140625,45.954078674316406,76.31307983398438,60.25604248046875,120.7974853515625,82.2030029296875,261.9200134277344
2013-03-04,31.917714075693727,152.4499969482422,45.91977583408706,76.12834769281784,60.05933062115058,120.51947012540752,82.126975239598,260.79998779296875,32.01459044711176,152.74000549316406,45.99332667584788,76.54815771393953,60.5332938459703,121.44068145751953,82.25142073578756,260.8800048828125,31.798476370348403,151.8699951171875,45.90016202688743,75.73372524803663,59.97884256674858,120.32888303441467,81.76055385489505,257.2799987792969,31.969879150390625,152.3000030517578,45.95900344848633,76.51457214355469,60.524349212646484,121.44068145751953,81.76746368408203,259.20001220703125
2013-03-05,32.29776392261727,153.10000610351562,45.98841629633334,76.91761312940785,60.88206661728565,122.02839836575865,81.62923058521605,260.32000732421875,32.52132886265958,153.38999938964844,46.101190996847215,77.53893033301873,61.49910993368752,122.85430433994432,81.71910587785709,261.9200134277344,32.27540828144778,152.11000061035156,45.98841629633334,76.90921513312016,60.88206661728565,122.01251206307282,81.35959943261174,259.20001220703125,32.35737991333008,152.3800048828125,46.05215835571289,77.40459442138672,61.41862869262695,122.52870178222656,81.53244018554688,261.5199890136719
2013-03-06,32.513885498046875,152.1699981689453,46.10609145262031,77.63967993662189,61.60639575360609,122.96554043303276,80.96549664207488,260.7200012207031,32.57350150263636,153.3800048828125,46.120800869611536,77.74882825515517,61.62428501383123,123.02907355511967,81.23512770781156,260.7200012207031,32.40955535792794,151.64999389648438,46.01292682374204,77.34581415149866,61.18608683411341,122.42552707185004,80.78574084002393,257.8399963378906,32.513885498046875,153.22999572753906,46.022735595703125,77.60609436035156,61.26657485961914,122.6955337524414,80.79265594482422,260.32000732421875
2013-03-07,32.52133894596382,153.02000427246094,46.066859071889766,77.64805836467947,61.33813764917429,122.85430595641222,80.48156480039819,262.0799865722656,32.640573807140875,153.2100067138672,46.09137725830078,78.03428278576838,61.5259408480399,123.07666572614556,80.55070004154359,264.0,32.476627649762,152.39999389648438,46.042344626428765,77.51371609345269,61.212940065101634,122.71136558345448,80.13588331999036,261.67999267578125,32.60331344604492,152.69000244140625,46.09137725830078,77.97550964355469,61.42757034301758,122.91783905029297,80.17044830322266,263.5199890136719
2013-03-08,32.8119739321524,151.61000061035156,46.17470919045163,78.58844659659907,61.6332534027704,123.45791817017967,79.41688881869264,262.9599914550781,32.961018220181444,153.2899932861328,46.18451795631561,78.7143909032029,61.7226792800069,123.60879570158302,79.75565529329812,264.79998779296875,32.6629324869067,151.39999389648438,46.05212580378847,78.0175046250161,61.25766062472285,122.82259907179834,79.24404802710256,261.9200134277344,32.886497497558594,152.7100067138672,46.14529037475586,78.69760131835938,61.49911117553711,123.44203186035156,79.33392333984375,264.3999938964844
2013-03-11,32.73745484391044,152.82000732421875,46.130615180476134,78.43730882329521,61.418604470946555,123.34669353167911,79.58969081009188,262.8800048828125,32.74490577943137,153.05999755859375,46.16493840456031,78.71438499587101,61.69582662228067,123.91846718351745,79.66574114329136,265.20001220703125,32.610766197786795,152.64999389648438,46.09138756982255,78.36174608847983,61.23080815977625,123.19580393725947,79.32696955915559,261.6000061035156,32.707645416259766,152.99000549316406,46.11590576171875,78.67240142822266,61.67794418334961,123.91053009033203,79.4099349975586,264.32000732421875
2013-03-12,32.54369370742722,154.07000732421875,46.08646655998901,78.48766795871042,61.49909336438875,123.823129440182,79.6795405250163,267.67999267578125,32.58840784519415,154.69000244140625,46.14040356994505,78.7143625041743,61.642180184732524,123.96608189044056,80.05287696607752,268.79998779296875,32.26051269658642,153.89999389648438,46.07175714653728,78.23577943638057,61.159272400204955,123.25929308258851,79.66571559372281,265.760009765625,32.33503341674805,154.19000244140625,46.096275329589844,78.51285552978516,61.454383850097656,123.63253021240234,79.9837417602539,266.0799865722656
2013-03-13,32.275422586950526,154.25999450683594,46.1404137649421,78.53805403919847,61.534874467979535,123.6960787386224,79.67266682610064,268.0,32.2828735230487,154.60000610351562,46.1747369842299,78.94106804410627,61.60641788907858,123.98197155715384,80.01834830953959,268.4800109863281,32.00714340287684,153.4199981689453,46.06686294048243,78.29456347524527,61.1592817413438,123.27518266102012,79.52748123601798,264.239990234375,32.02949905395508,153.66000366210938,46.1060905456543,78.80673217773438,61.373905181884766,123.80725860595703,79.90081787109375,265.5199890136719
2013-03-14,32.14127579313989,153.02000427246094,46.17474541287976,78.9494819371387,61.58853066168444,124.13286815496329,79.56894818870165,266.0799865722656,32.25305686626843,154.1699981689453,46.28261947631836,79.60438463134832,61.71372822750576,124.52200377154688,79.94919986757444,267.8399963378906,32.11891730428773,153.00999450683594,46.12571276793977,78.815146043713,61.44544383059971,123.81521483533815,79.49290312760706,265.8399963378906,32.163631439208984,153.67999267578125,46.28261947631836,79.59599304199219,61.579586029052734,124.4664077758789,79.65882873535156,267.3599853515625
2013-03-15,31.984766874992967,154.1199951171875,46.2139602847887,79.47002488678679,61.623502546231,124.31805046483223,79.73486408676234,268.8800048828125,32.02203006282481,154.72000122070312,46.28751110239746,79.73030500616484,61.65935704106519,124.46959897449726,80.11511041949646,269.20001220703125,31.843176426691116,153.97000122070312,46.189442098602456,79.25172191897117,61.25599910308975,123.88729777371941,79.7141240490269,267.3599853515625,31.87298583984375,154.0,46.27770233154297,79.55398559570312,61.408382415771484,124.30209350585938,80.03215026855469,268.79998779296875
2013-03-18,31.507843157683922,155.6999969482422,46.09138325365708,78.70599027093341,60.8436900735264,123.11356332078735,80.77190931314202,264.32000732421875,31.68669688192801,155.92999267578125,46.316936382367295,79.43646210012722,61.524911881173075,124.15054668107858,80.80647428496354,270.0,31.478036572629495,155.0,46.09138325365708,78.64721711725988,60.709244249721415,123.00188893870029,80.30178244400106,264.0,31.515296936035156,155.3800048828125,46.28751754760742,79.1174087524414,61.2739372253418,123.61610412597656,80.64054870605469,269.20001220703125
2013-03-19,31.537647700653554,155.22000122070312,46.31202650464813,79.2685363690414,61.46213578965288,123.87931021468222,80.73734258048194,269.5199890136719,31.55255241226393,156.33999633789062,46.35125410697675,79.52041855446382,61.57865772165546,124.04681566281403,81.50475566901835,269.8399963378906,31.090517723474584,155.10000610351562,46.194347438612326,78.09306695302458,60.610614108269175,122.51527642193501,80.68203229354543,264.3999938964844,31.29172706604004,156.0800018310547,46.20905685424805,78.78155517578125,61.15738296508789,123.32891082763672,81.18672943115234,264.55999755859375
2013-03-20,31.53019608514388,155.52999877929688,46.253183258587626,79.2265333497168,61.58766555786133,124.0548030905015,80.68896083117251,267.44000244140625,31.604716798802936,155.8300018310547,46.38557172427769,79.54558660189977,61.72211824207169,124.39779855898763,80.88254159299832,268.0,31.448221594449116,154.8800048828125,46.248278873651074,79.14257264185721,61.30083635620143,123.84739915923804,80.25340411706445,264.79998779296875,31.470577239990234,155.3699951171875,46.36105728149414,79.51200103759766,61.58766555786133,124.1904067993164,80.28105926513672,267.6000061035156
2013-03-21,31.31407636257615,156.1699981689453,46.2728016870657,78.95788893414498,61.02296050081105,123.44858277753396,80.79267338664438,265.8399963378906,31.36624142124353,156.42999267578125,46.36596256448348,79.31892589721578,61.17533698832208,124.15054297058445,81.06230451059002,267.44000244140625,31.11286706080947,155.8800048828125,46.19925086945695,78.53807880991353,60.74508985109221,122.9221248043405,80.56452235109634,262.9599914550781,31.150127410888672,156.25,46.27770233154297,78.81515502929688,60.88850784301758,123.1295166015625,81.05538940429688,264.3999938964844
2013-03-22,31.224661641777118,155.4499969482422,46.27769708304766,79.1341946313891,61.13948361569796,123.5203940814985,81.09685944702399,266.4800109863281,31.3066333028966,155.99000549316406,46.31692468011675,79.23495134973734,61.52491092790891,124.11865234375,81.2351298986818,268.8800048828125,31.150138073327412,155.4199981689453,46.21395504352258,78.87391444956401,61.06777461841537,123.4246644828533,80.73043272823946,264.9599914550781,31.269372940063477,155.5500030517578,46.24337387084961,79.05863189697266,61.4800910949707,124.11865234375,81.11759948730469,268.8800048828125
2013-03-25,31.478024029081485,154.7100067138672,46.23846653540967,79.24721415085575,61.67728613558739,124.44567207152627,80.73039525182045,271.1199951171875,31.522735310238065,155.57000732421875,46.30711294987144,79.7524012118558,61.81173879305958,124.65307602747568,81.42867284030329,273.8399963378906,31.11286579053598,154.36000061035156,46.164915736786625,78.5399471264141,60.960216693312745,123.12153656895701,80.66126005808528,269.20001220703125,31.239551544189453,155.24000549316406,46.174720764160156,79.10407257080078,61.256004333496094,123.60013580322266,81.04151153564453,270.79998779296875
2013-03-26,31.51528947153484,154.47000122070312,46.282605343661864,79.43248755083387,61.4890673786769,124.11061449607269,80.79956989677312,273.9200134277344,31.701594087219792,154.91000366210938,46.28750972894358,79.55878599051482,61.60559622964809,124.62112750716553,81.51858782003843,276.0799865722656,31.507835694949055,154.27999877929688,46.213958913517246,78.93572182490908,61.354614694466534,123.97501080876884,80.73734450381738,272.6400146484375,31.686689376831055,154.72000122070312,46.258087158203125,79.3567123413086,61.58766555786133,124.58922576904297,81.13833618164062,275.6000061035156
2013-03-27,31.485484967518765,154.6699981689453,46.18453466424724,78.8514997113143,61.16636363476653,123.84737951309806,81.78822420311836,274.1600036621094,31.813380118926446,155.6199951171875,46.23356728846116,79.46614207075304,61.713132689840066,124.62911207038887,82.11316029972318,277.20001220703125,31.396059534004536,154.50999450683594,46.17472589483479,78.50628451518298,61.076730820837916,123.63998778632576,81.70525876533941,273.67999267578125,31.80592918395996,155.36000061035156,46.179630279541016,79.4072036743164,61.66831970214844,124.58922576904297,81.82970428466797,276.3999938964844
2013-03-28,31.716490684965578,154.5,46.20907870360255,79.3735197472996,61.6683441446791,124.5094602186693,81.66383107871502,276.7200012207031,31.880436771740854,154.8000030517578,46.27772516966119,79.70189813840956,61.90138818555251,125.11570282164844,81.89197694829434,278.7200012207031,31.649420926763206,154.22000122070312,46.1698548236775,79.26406456613168,61.524926114712635,124.2382528287002,81.35962955303175,276.239990234375,31.87298583984375,154.4499969482422,46.26301574707031,79.50823974609375,61.82072067260742,124.97211456298828,81.4149398803711,278.0
2013-04-01,31.83573855409758,154.57000732421875,46.24721576086962,79.37351166266052,61.86552416994984,124.90827942811082,81.42532113426907,275.44000244140625,31.850643266787944,154.92999267578125,46.37536264160754,79.54191164400072,61.92826783878009,125.16354199409433,82.04889937932806,277.9200134277344,31.47058020014187,154.3000030517578,46.15849666475924,78.06002392721919,61.22912214651541,124.17441780829185,81.40453607378866,274.55999755859375,31.53019905090332,154.6699981689453,46.34579086303711,78.43891906738281,61.39942932128906,124.4775390625,82.02811431884766,277.44000244140625
2013-04-02,31.701596371957596,153.08999633789062,46.30637992903072,78.96092789422217,61.6952071547481,124.92428685633467,81.80637387863752,275.20001220703125,31.701596371957596,153.30999755859375,46.419744731341325,79.07880464678303,62.08959289282649,125.40289827513945,81.85487410071748,278.8800048828125,31.500387031382726,152.25999450683594,46.29159403316429,77.8831939143507,61.641421997043416,124.73283985449396,81.58465782253941,275.0400085449219,31.545101165771484,152.42999267578125,46.311309814453125,77.95055389404297,61.88343811035156,125.09180450439453,81.69551849365234,277.20001220703125
2013-04-03,31.50038618867156,152.02000427246094,46.32609571031956,78.25366425970518,61.91929971691731,125.16360640478328,81.97266976235767,277.0400085449219,31.55255125600472,152.52999877929688,46.3556712624532,78.28734424820885,62.00893253866334,125.2593238304899,82.65167824179014,277.3599853515625,31.105421295211055,149.9199981689453,46.222590678853756,76.55286017117521,61.16636896944956,123.49646299188468,81.93109964860024,269.6000061035156,31.1724910736084,150.72999572753906,46.311309814453125,76.72967529296875,61.31875228881836,123.82350158691406,82.42996215820312,270.0799865722656
2013-04-04,31.14268579249181,149.64999389648438,46.29157509096011,76.83914781286843,61.291869155805436,123.98300401446485,82.85954072181333,265.8399963378906,31.209755579807357,150.60000610351562,46.404939846882606,77.41169485142974,61.489065508175564,124.5732897273457,83.42769384794367,268.8800048828125,30.904216069321713,149.44000244140625,46.26693319473295,76.58655107499067,61.005039962870896,123.71179659432731,82.7764004876509,263.760009765625,31.083066940307617,150.2899932861328,46.296504974365234,77.38643646240234,61.33668899536133,124.32601165771484,83.41383361816406,267.1199951171875
2013-04-05,30.54651020789135,151.5399932861328,46.217626294603484,76.21608395216846,60.36861604682797,122.80245920579846,85.13900508675522,264.6400146484375,31.120326000873526,152.9600067138672,46.34084701538086,77.2517229555939,60.91538506641145,123.91921510437773,85.52008185814192,266.4800109863281,30.494342293018843,151.07000732421875,46.17326864011466,76.13188717376208,60.22520492155987,122.65888308586906,84.96578933360223,263.3599853515625,31.008544921875,152.80999755859375,46.34084701538086,77.2348861694336,60.82575225830078,123.76765441894531,85.0974349975586,266.239990234375
2013-04-08,30.88931287007666,152.38999938964844,46.36552919798813,77.45382641613793,60.85265445923945,123.85542087671729,84.99356028338636,266.4800109863281,31.105426955660516,152.58999633789062,46.404960762203,77.90007529542606,61.16637277413753,124.61321226345329,85.13213614855354,268.0,30.807338365697717,151.60000610351562,46.30638185166584,76.89812232503729,60.67338880459666,123.44062506135604,84.3769122202464,264.7200012207031,31.060712814331055,152.16000366210938,46.390174865722656,77.87481689453125,61.1484489440918,124.60523986816406,84.44619750976562,267.9200134277344
2013-04-09,31.105418052947986,152.32000732421875,46.42959762213592,78.0010836245335,61.30980106277812,124.83653794673451,84.5500751300112,266.6400146484375,31.567452676645807,153.85000610351562,46.53803253173828,78.16106199692813,61.81175045089376,125.4906393872868,84.69557573270733,270.3999938964844,31.02344357203104,152.27999877929688,46.39016982260823,77.4958965405217,61.03193036131622,124.42174220813045,84.0997131010229,265.8399963378906,31.366243362426758,153.33999633789062,46.53803253173828,77.64745330810547,61.56077575683594,125.03595733642578,84.23828887939453,269.1199951171875
2013-04-10,31.58981550105681,152.6699981689453,46.50351448818326,77.89163494659249,61.77587010428445,125.37103381176267,83.5523874176649,268.32000732421875,31.887904073469986,152.7100067138672,46.705598341383755,79.23038115194893,62.8962972615961,126.72708380451553,83.60089292602241,271.3599853515625,31.56000607525883,150.5800018310547,46.50351448818326,77.84111173732046,61.740015614625115,125.33913205133501,83.07431530886538,267.67999267578125,31.664339065551758,150.75,46.685882568359375,79.0535659790039,62.761844635009766,126.56755065917969,83.08124542236328,270.6400146484375
2013-04-11,31.71649796697979,150.75999450683594,46.700668458027856,79.003052932852,62.609475154869685,126.59148663809069,83.26138564019257,269.67999267578125,31.77611396419061,151.7100067138672,46.720384231052236,79.62611687040626,62.878380437986834,127.39714914727874,83.48310169579278,270.1600036621094,31.589809353384815,150.6300048828125,46.646451022310615,78.9356929331696,62.53776616756572,126.46385524651245,83.06738475230834,266.32000732421875,31.69413948059082,151.0500030517578,46.685882568359375,79.16302490234375,62.734962463378906,126.98235321044922,83.2406005859375,267.67999267578125
