date,actual,crps__HAR_forecast,pinball__HAR_forecast,crps__HARQ_forecast,pinball__HARQ_forecast,crps__HARQ_full_forecast,pinball__HARQ_full_forecast,crps__SHARK_like_forecast,pinball__SHARK_like_forecast
2022-06-02,2.8763318833965935e-05,0.1465660839602512,0.0676010769812676,0.16559763589706625,0.07348157649372966,0.16315693186513713,0.07281505938627704,0.1547808723019558,0.07023024706568569
2022-06-06,5.711631080157626e-05,0.43989890995928527,0.18726653416340058,0.41333058034247394,0.17806628133596158,0.41538697894823234,0.17884326967992825,0.47249220215051313,0.19789098587295287
2022-06-07,4.1477394792264346e-05,0.12038589236499538,0.05608444146544699,0.11971626357885398,0.05626419165100626,0.11989928497300213,0.05647711929202875,0.11965290447240104,0.05716398135667214
2022-06-08,2.503385612371989e-05,0.22733316265918443,0.10112850848961136,0.27610996658759734,0.1228248418304927,0.28104911957847895,0.12496235887896,0.2827623408799925,0.12569593714596905
2022-06-09,2.5676492337143137e-05,0.13617178259370433,0.06208035137009438,0.14672169815701297,0.06526514100620429,0.14505898915640147,0.06482051222054631,0.1293378312865556,0.059833066010328
2022-06-10,2.1659052995516033e-05,0.16604369635438535,0.07282970694636796,0.10579850340969327,0.04931681285961514,0.1033135839509964,0.04848985754224457,0.10232271941633406,0.048147048934852645
2022-06-13,3.328133012469244e-05,0.09888402025615585,0.048575105872499025,0.09613321878111514,0.045056424123370256,0.09670374352168484,0.04475594124498085,0.09679485918950882,0.047396783769517815
2022-06-14,6.399203439346885e-05,0.5799337989155318,0.23730540408365777,0.5809690902817028,0.2374898949454458,0.5819779421423961,0.23787242794062918,0.5786830958858559,0.2369014989842779
2022-06-15,2.6364674048596012e-05,0.21353932114477356,0.09426640573202791,0.23853496804275331,0.10610557192136372,0.24311130349225743,0.10820057672993545,0.18553218212393124,0.08023732121162487
2022-06-16,6.435309876741022e-05,0.5861882352781563,0.2395323555512284,0.524690866086713,0.22045284860858236,0.5171390887154785,0.21806088391294146,0.5707564099797124,0.23489040761475738
2022-06-17,7.466355005003662e-05,0.4882768592374371,0.2136895959422321,0.4512569023445358,0.19882212034421645,0.45862924329968907,0.20189279992387396,0.37095799440245975,0.16177567395591075
2022-06-20,0.0001021014163297,0.8820786755756,0.3655197900424076,0.7663888699286602,0.32786467456248186,0.7669851791857625,0.32815900113337,0.8168206041830264,0.34479227635525106
2022-06-21,4.692899653591731e-05,0.26902333188497296,0.11970058568447683,0.2864160515997747,0.1246494008888247,0.2809828846114241,0.12318842971123627,0.3118168664193487,0.13309372814081094
2022-06-22,5.874227788435463e-05,0.18633922472073322,0.0892604909419893,0.21981551332116145,0.09458978223411851,0.22399377879875448,0.09522031173577383,0.27672992768584537,0.11915189388023519
2022-06-23,0.0001851790817515,2.788300120398122,1.3103340966155905,2.6671238150012986,1.2424469814238728,2.654605159194998,1.2351588110657705,2.4360227760163506,1.1104895985238272
2022-06-24,9.775995370930986e-05,0.2857277872064347,0.14019347373396093,0.2843532423888204,0.1304776884672135,0.2857425489552217,0.13018587129019504,0.2831706442100874,0.13247951742021194
2022-06-27,4.260514099158586e-05,0.560509218658916,0.24711655607687208,0.5376935273302959,0.2376374407223383,0.542527759592484,0.23969572673335612,0.4691499088407905,0.2087321943591076
2022-06-28,4.471830906649843e-05,0.22771883585164357,0.10505056871654217,0.2325067775527801,0.10649493384618504,0.23534278948481077,0.10749209536834556,0.2075361381577753,0.09807270398391889
2022-06-29,6.779722581904286e-05,0.20933448463665635,0.10159183430230222,0.22380053212275386,0.10465487321635766,0.2267006382218437,0.10529356033358439,0.21002812863415757,0.1017524461613865
2022-06-30,7.970672786913721e-05,0.25750748606516927,0.12213102724015237,0.24573399688055803,0.11919056001812965,0.24569174585384296,0.11927445895963297,0.2611035187202857,0.12280046089504962
2022-07-01,0.0002055931157424,3.0844512268868267,1.4484601175095042,3.1488958798778213,1.4851212659851363,3.144669779975527,1.482498710405796,2.944862445951128,1.3699456337239544
2022-07-04,0.0003215370167623,4.940504735781896,2.330976044437286,4.5771277102407995,2.126955563672763,4.551472060237392,2.1120875371503365,4.372200014923862,2.0110764832219408
2022-07-05,0.0002197588800547,1.2927294030422818,0.570334747630446,1.3191744841595936,0.5814303806925551,1.3095429796989453,0.5774600402889686,1.416336609889297,0.6207682231066097
2022-07-06,0.0001677975246745,0.5543403442314883,0.25951893031568996,0.5088989400193539,0.24845981719798624,0.5073798189919275,0.24814031086950855,0.5012897699216353,0.2459641476243244
2022-07-07,0.0001468867074709,0.42707750678549355,0.20895107605166602,0.43074907773260174,0.2116131190390065,0.4306414548727723,0.2115150322335111,0.4249011091751591,0.19972718732742967
2022-07-08,0.0001402084018978,0.4053228741451093,0.19178888956255413,0.42162237588942264,0.187172686660314,0.42252495414316055,0.1875929408788222,0.4110851628276737,0.18600801536729628
2022-07-11,0.0001234862407647,0.3880200248129021,0.18025953847776685,0.38170954239565535,0.17527721437261157,0.3823673039433102,0.17551794504148466,0.3932801321729287,0.1845844429169626
2022-07-12,9.426918138276204e-05,0.4051659320721468,0.1946397923637285,0.4209566524417361,0.2005411253970392,0.41960867413690156,0.20015278809642073,0.4365088676527754,0.206386481514104
2022-07-13,8.467823695111459e-05,0.3248167972509692,0.15821036308228817,0.36102084715030214,0.1735593762431989,0.36133969069185307,0.17376351814558877,0.44501950403409324,0.203364861297187
2022-07-14,8.396297992171053e-05,0.2714788685398986,0.12849694718795787,0.26111350609443074,0.12057958306425691,0.2596212834716477,0.11901679831765544,0.25835776135813465,0.11780504715565897
2022-07-15,6.85018940832269e-05,0.31926949221133366,0.15075643982774997,0.32174327268121405,0.15150690588538143,0.32456101751372063,0.15259327995831473,0.25151855793212136,0.12256533886016996
2022-07-18,6.533777406683503e-05,0.248830974594259,0.12124522200776111,0.2787791991676742,0.13400398114411555,0.28038136242921446,0.1346999528019913,0.240418378926195,0.11716476736374788
2022-07-19,3.364031912246819e-05,0.6236647788631113,0.2665855936607602,0.6323757025096691,0.26976615220387223,0.6312608504445184,0.2694407314953096,0.5612052217204201,0.24242709077165261
2022-07-20,6.930968747184747e-05,0.2543308305502853,0.11114523940489295,0.2823384566456217,0.1142724824100733,0.28221243523887035,0.1143910399140495,0.3014424197922591,0.1257965958743445
2022-07-21,4.527775318910032e-05,0.3111144992379329,0.13384119046156892,0.176623822307524,0.08591637284725374,0.177171269444856,0.08617935875734638,0.2320477188541756,0.10682460913011617
2022-07-22,4.941600765413899e-05,0.16418243575518818,0.0786399942931759,0.16900438469715848,0.08169955063494146,0.17665186177740103,0.08594672167449165,0.1565748301407136,0.0732412062924555
2022-07-25,3.874435413890773e-05,0.24179342846236251,0.10458070933739558,0.2603189570520298,0.11149952394955502,0.27762659628347064,0.12049497250299833,0.29062993851513386,0.1271063540646609
2022-07-26,5.5549003747966496e-05,0.17448335799386902,0.08400571374429207,0.1916273309699171,0.08715863391686698,0.18567573026699513,0.08625869917087098,0.2268951883280763,0.09176912631298519
2022-07-27,4.6662553938630786e-05,0.17834040364775808,0.08688185514123688,0.21429735388652257,0.10145122579857298,0.2284348217155736,0.1064938663813571,0.23477606357619907,0.10864584784417443
2022-07-28,5.237296636943619e-05,0.1511907953100579,0.07282186472494041,0.1627155880647425,0.07507303433306346,0.16287376117631455,0.07506715074927042,0.1547866737464268,0.06879896872555027
2022-07-29,4.876902934676724e-05,0.15479692483011648,0.07246098167007439,0.14037464687726378,0.06760334292699224,0.14078310533995572,0.06818861164897877,0.15326030744493158,0.07124862350791517
2022-08-01,6.111981819083447e-05,0.1984061145528863,0.09384873188785801,0.1835329418503055,0.08988988596046606,0.18317737758194783,0.08981798792883784,0.1844842276681413,0.09027734373260142
2022-08-02,5.286652486504655e-05,0.16788200226535568,0.07861383396324977,0.1711954369563663,0.08121688857550771,0.17019465265275066,0.08041718581633607,0.17611135208355863,0.08446346677437361
2022-08-03,4.2449802923367984e-05,0.19866048393199767,0.09371508773057236,0.2202924024223564,0.10095737480294313,0.21995197962696714,0.10092638088648194,0.2388653286426721,0.10688352927764395
2022-08-04,9.332857518969866e-05,0.7612174979705435,0.3199505379194999,0.7313120777252059,0.310058947046541,0.7232234706162077,0.3074340903767617,0.7122728196031026,0.3037716368748406
2022-08-05,2.215653470402895e-05,0.77686205191044,0.3446125916598564,0.8562284405138607,0.3822385902279281,0.8469350965979894,0.3777945935769286,0.8263093991964561,0.3680657574888108
2022-08-08,2.7035661861733376e-05,0.21389226078802256,0.09418242679268359,0.18048022057683935,0.07717898159869462,0.17665911493083458,0.07516322833535605,0.12108709114194072,0.05768388451081057
2022-08-09,3.7804458589810934e-05,0.11796681102021046,0.054487383066289356,0.12157717094677545,0.05748244257343489,0.12060932582426032,0.0566767580630184,0.1194049312534541,0.05572180217465964
2022-08-10,3.493845624422627e-05,0.1456911243081163,0.0703439390056053,0.14856252068767023,0.07145400389736324,0.146327091220542,0.07059184062243817,0.1136481375202103,0.053970792595446945
2022-08-11,2.65278722650765e-05,0.21436415528226316,0.09461061597319809,0.23180082512653463,0.10294022662324814,0.22878583068718908,0.10151084397095865,0.2060857910327049,0.09056563688043529
2022-08-12,2.0641705282131973e-05,0.1646914629936307,0.07258660703992847,0.12386436356731013,0.054215750980629446,0.12136779379030552,0.05353397590164124,0.11445236379738781,0.05145247555863396
2022-08-15,1.544347106185017e-05,0.21390776003639356,0.09395110954506859,0.19500556630943608,0.08618140328261235,0.19420602475466053,0.08586603887425263,0.17529469763772892,0.0779083502059511
2022-08-16,1.4558818457087469e-05,0.1683450405564204,0.0747693564200967,0.17448502481845618,0.07734342166030636,0.17653883545184962,0.07822202707715996,0.17464936252759972,0.07742768411067188
2022-08-17,1.781610420542778e-05,0.08391076266323495,0.03952433912724839,0.09695617175101479,0.04380170793546662,0.09790562125585987,0.04413484980972604,0.10534563331657422,0.04638421631852323
2022-08-18,2.589739302868647e-05,0.08221748056638405,0.03936716273520023,0.07520102386432354,0.036837915654629204,0.07526484889606531,0.036839165338781864,0.07850994851058916,0.03836712046459764
2022-08-19,1.825668283382842e-05,0.10035465209605017,0.04525427544849178,0.06022665447709502,0.028804496184714118,0.058740787539538444,0.027745590578141813,0.05687611628482787,0.02625019737187776
2022-08-22,2.358054714026845e-05,0.06898902022055889,0.033863042339468415,0.06786419155103458,0.03259712114152735,0.06800101302976085,0.03251919456499945,0.07161335738198432,0.034973814988943
2022-08-23,2.64359358642594e-05,0.07765514907056045,0.03814681495971838,0.07843276409812726,0.03851824102301629,0.07827439920592695,0.03845605677725769,0.08753533786370268,0.04090597513024007
2022-08-24,2.318241418935774e-05,0.08055206508190073,0.039044493271715074,0.08432406500713491,0.04108033777508792,0.0868628467530121,0.04233615969189002,0.07445198231051038,0.03512194804508183
2022-08-25,2.402994120482009e-05,0.0754092696755638,0.0349977844983693,0.08571501883871799,0.04170215466834694,0.08989423149148992,0.04381444731470737,0.08960896397046841,0.04367733562563166
2022-08-26,1.5334292987076792e-05,0.15932153856158734,0.07097735479591298,0.16520930061662867,0.07353949487641598,0.1623534454651188,0.07230480192868477,0.1505476711045989,0.06708560267101767
2022-08-29,4.4905906133478064e-05,0.40623484281050287,0.16631009199708266,0.35704690635223496,0.15087458442900903,0.35995233047333003,0.15186772976823015,0.34676456359390057,0.1475204899930466
2022-08-30,2.5327846771474763e-05,0.12253398454872115,0.057324540787479616,0.14294837645311453,0.06384342644677951,0.1385216871905808,0.06253575532835592,0.14597925360435954,0.064816774494087
2022-08-31,4.2564001717035024e-05,0.238576088999043,0.10528507711818941,0.2507749675857534,0.11062742436117101,0.2582523994272285,0.11377210843010908,0.22562596532402182,0.099271988886025
2022-09-01,4.908098406569242e-05,0.2403757144383053,0.10451338110354598,0.20201560370726993,0.08167134984159023,0.20427324817209713,0.08312411884969716,0.2507459269978654,0.1098593900937919
2022-09-02,5.608699967784165e-05,0.28906427938596146,0.12678506735738843,0.2313050356181328,0.09363924867244951,0.2358417306880227,0.09660013268822651,0.2413633751746698,0.10018561308527182
2022-09-05,6.062928987395977e-05,0.2756441105918595,0.11726987025838047,0.2377719998285389,0.09894079516319487,0.24201581169894407,0.09953625465607101,0.22866747012370875,0.09798161913600527
2022-09-06,5.834300321093056e-05,0.22060514694794944,0.09439901384086548,0.2189777387867005,0.09402988980192893,0.22386346705768415,0.09474010931764107,0.2136501564870184,0.09345950147217803
2022-09-07,3.530582191246303e-05,0.19991112082316062,0.08930627836609066,0.24023837661801603,0.10319910390340929,0.2328725510697889,0.09921369225908623,0.25136745878216155,0.10895700334693463
2022-09-08,3.232944213288735e-05,0.15050300596709745,0.07108594793387037,0.19615702950208944,0.08554056477284697,0.19048499887847564,0.08396196582034818,0.22744357462282394,0.09835738535669238
2022-09-12,2.359824912825005e-05,0.2322820321223206,0.10350866219682646,0.25453167819661204,0.11329591106468966,0.24733956865099296,0.11017028845038715,0.23810353490890554,0.10609818988534092
2022-09-13,1.6261610444483556e-05,0.27411357648426443,0.11830227912032587,0.24309639766765542,0.10605431217173335,0.23621413592095497,0.10333524546582301,0.2503032736688786,0.1089494340188312
2022-09-14,4.374327461256218e-05,0.27636030671346723,0.12138853223047136,0.2663609268704464,0.11731215124250138,0.27110054742573764,0.11925453462058486,0.2315418485543507,0.10186193789497412
2022-09-15,2.7562033375740033e-05,0.11917154959199211,0.057189938376220474,0.1430949237040932,0.06557021559635828,0.14156657819679253,0.06512473645182154,0.11493141814089411,0.0554841951359942
2022-09-16,2.7325289184084475e-05,0.08542279816190114,0.03952226281073486,0.09818280989431058,0.04779785528507088,0.0986406448683619,0.04803187568309833,0.08702328255339822,0.040843292999632484
2022-09-19,3.7581846778178295e-05,0.1461225751330843,0.061293129034309314,0.14100132023441544,0.06056285254843849,0.14138022771808678,0.06068068437044329,0.13753721882010592,0.06019077134516034
2022-09-20,2.2381837976040975e-05,0.1624400663915134,0.07065198822302597,0.20458950977615045,0.09103487942441266,0.20223862527328443,0.08995047507954745,0.23328249695622574,0.10391870060886775
2022-09-21,2.4660462413298375e-05,0.0932261593704551,0.04543418310335997,0.11341608877283416,0.05367425176901458,0.11278664401586752,0.05348022762203233,0.11027515479973495,0.052551445651613425
2022-09-22,4.693843641310117e-05,0.30527077101450034,0.133676916167209,0.28525565001660025,0.1256466522922581,0.28853922908616925,0.127009896524639,0.22680225077428692,0.09831855028337302
2022-09-23,4.861379102458591e-05,0.202240905761335,0.08222667874063427,0.16595569154684212,0.0759990540336609,0.16557493523046937,0.0760182409571307,0.16939974071706454,0.07664196233884467
2022-09-26,8.169825279155451e-05,0.7861482481858745,0.3163672141532118,0.6797058714674674,0.2841760077447787,0.6809223851489808,0.28465288640789477,0.6241214814113883,0.26612115550481935
2022-09-27,5.41329540487724e-05,0.15799577456998684,0.07747859225212489,0.15741006913019634,0.07228759956821627,0.1578248501741756,0.0723598593389021,0.15987323116366897,0.07117268929878888
2022-09-28,0.0001098849876744,1.1899258318392336,0.5049272975442256,1.2693811874625431,0.5547621757183069,1.2641311980978347,0.5512459411839753,1.2788745790322327,0.560190151205212
2022-09-29,8.581892235275834e-05,0.31621503538906176,0.13779301876802424,0.2772472038169785,0.1312988659204972,0.27217765308159925,0.1303296306422049,0.25253840875287015,0.12409083407524088
2022-09-30,0.000118122540887,0.8670502481428487,0.3726899313918073,0.789022068878879,0.3442524053466238,0.7650437160975054,0.33512976323413857,0.6470058501059386,0.2853033810329827
2022-10-03,8.091726197049767e-05,0.23427464183929192,0.11006653488919818,0.2364340943914308,0.10726963247722157,0.2413036826057122,0.10523691073326491,0.2334115301118094,0.11234347010402104
2022-10-04,4.48032179267285e-05,0.40918926709901104,0.18205892585113947,0.4375531974963625,0.1949645208765026,0.46649618362709444,0.20780793681494977,0.37604561860806557,0.16653714226042546
2022-10-05,6.066919380488781e-05,0.1756451301342801,0.08253585356825528,0.1751532909259053,0.08526502530757751,0.1750106788577405,0.08453857418403692,0.17558586935335435,0.08238077831425804
2022-10-06,3.3818855892989105e-05,0.44075875503814493,0.19444595320349936,0.5002371273925134,0.21844614107407262,0.520888652673022,0.22670568819879178,0.4178585001138937,0.18495054735954666
2022-10-07,3.2632877016864244e-05,0.24455161619294039,0.10692749663256414,0.24444893858301825,0.10692448988363451,0.25590176673265747,0.11258131637816945,0.30381351313745186,0.13525597085291688
2022-10-11,0.0001011050549235,1.1451502272824832,0.4959005766703325,1.0638064251350907,0.4451756738829054,1.0453368717395777,0.433036743012288,0.968259155288853,0.39012675048020484
2022-10-12,0.0001153952631709,0.9385950965667194,0.3947518087852779,0.8679319824165054,0.3711612343623245,0.849613732360735,0.36492675735886754,0.8519589583368266,0.3657502625957291
2022-10-13,8.516530680645946e-05,0.27990018202336336,0.13144059945023726,0.25604675586372405,0.12536118012481182,0.2539116069569931,0.1246276898548559,0.25964652404265304,0.12662251914132056
2022-10-14,5.028180829074655e-05,0.27776109375099933,0.1250572277661089,0.29732542612201696,0.13077885999311023,0.3098002994783717,0.1345157741985303,0.3595966276290551,0.1560045159849007
2022-10-17,0.0001328128641179,1.3808480225624256,0.573549060986338,1.3821793238982134,0.575027605489365,1.3590621137981882,0.5597106660099592,1.4309730651976178,0.605803471656274
2022-10-18,8.027402354294916e-05,0.2633822097071556,0.12555041966878447,0.25584632376033145,0.12030904346148312,0.26479982044068456,0.12654069841024673,0.23585032955762503,0.10620059382667213
2022-10-19,5.936418217795333e-05,0.27458434511077734,0.12989055482898829,0.36804372196343826,0.1593192800658203,0.3899134496253722,0.165935106018303,0.3703660109977651,0.16015048331825216
2022-10-20,0.0001677430137139,2.0482909019988607,0.9128309825424769,2.127515952920635,0.9601468897063762,2.0929821322206266,0.9397099944553639,1.9948701658511085,0.8808113086081634
2022-10-21,0.0001086422625406,0.32643895201384737,0.15999021879231218,0.3149308684742959,0.15405159056055667,0.3136185526902946,0.15189725352026232,0.3576094703255791,0.16771542114292623
2022-10-24,9.221640645818768e-05,0.26695552834232494,0.12549337754651466,0.26612020121403607,0.12517017774211053,0.2685158143398905,0.12354578531587805,0.2850146390083215,0.13057082859734861
2022-10-25,0.000114794740008,0.49148090987946264,0.2033631918487992,0.4112108148898615,0.18239101217140505,0.4009671763426118,0.18109605500057213,0.3810302183165364,0.17779577420127118
2022-10-26,0.0001380520693035,0.7109377205667202,0.311788574336052,0.6109170608504729,0.25727901366083233,0.5908649518197107,0.24455566236852758,0.5688880919552957,0.22988809301399427
2022-10-27,6.176197180501765e-05,0.6644249633003683,0.29581765164417984,0.4991896233022142,0.22038492500356036,0.5107690528906137,0.2259202981394264,0.39096418077485623,0.16821143370836247
2022-10-28,4.5436384356144104e-05,0.4703301331755076,0.2095426950546351,0.4663916278625774,0.20778989036318857,0.4823979997735572,0.21482920489944918,0.41401282091563074,0.18419455699515036
2022-10-31,6.300064660210575e-05,0.18947217380387793,0.08368064486981036,0.19083624221034404,0.08560737492756419,0.19460281533343363,0.08912404850261219,0.2242749650426786,0.10907533716119425
2022-11-01,4.396433291899259e-05,0.3897557648607249,0.17318713334111663,0.27981138054436394,0.12003263947174166,0.29453198350328197,0.1259941751543344,0.29007378320082167,0.12358506706909914
2022-11-02,2.078016084802485e-05,0.6505522935585971,0.28620249453597174,0.6259195408915798,0.2745556261111954,0.6556724090548172,0.2886814638429661,0.5275592158149294,0.22735286545696368
2022-11-03,4.1511066954383935e-05,0.12190696277188476,0.05988291860441493,0.11952521652435535,0.056912841344718745,0.12020611395568533,0.056244301508550316,0.12142968629731135,0.059615551649442614
2022-11-04,4.64103790714652e-05,0.13396501686515044,0.06439288961492717,0.13790043554458992,0.060327306500390025,0.140002361385085,0.062249460956692974,0.13386652075076233,0.06435637982086673
2022-11-07,2.9518837559914047e-05,0.2542592961511099,0.11279626111148916,0.3340056590497987,0.1484406499499354,0.34496788824790875,0.1531335267919558,0.25154938928878473,0.11151853617185178
2022-11-08,2.441165456056514e-05,0.19749498923760378,0.08717462269191507,0.19733849723427327,0.08712334126361963,0.19638319049710112,0.08664396511461621,0.1519062954446677,0.06574375314006123
2022-11-09,2.7933765540751232e-05,0.11163153637122887,0.05420339039516365,0.13524155182392353,0.06319358962358257,0.13390058619181788,0.06276737344739014,0.11905313591490446,0.057266539463940995
2022-11-10,2.6187731005484503e-05,0.14823664970095687,0.0662281002541976,0.1966163876938585,0.08602944097310039,0.19454361573725476,0.08495701552110053,0.1531159945871085,0.06767034325805263
2022-11-11,7.125466005304447e-05,0.7020168004246601,0.28226178930281765,0.6470823118348925,0.2644961302867667,0.6513627718215643,0.2658622732265309,0.5980701656917532,0.2495997568083914
2022-11-14,4.01321492048892e-05,0.1546109687241169,0.0752902540521014,0.15724283360286054,0.07645890907252677,0.157524615112765,0.07660184101331023,0.14762217315577186,0.07194093549521156
2022-11-15,0.0001396199072676,2.146235664881784,1.0126995984610527,1.996659473140362,0.928731739637713,1.9951260516608853,0.9276867846378469,2.0138489666217314,0.9382079737990614
2022-11-16,9.621776502327624e-05,0.3707717734407731,0.1565244649284818,0.46707249157198083,0.20277187868572777,0.4637756463275244,0.2009403051296103,0.6478189984534521,0.28241539214709505
2022-11-17,4.968217912791201e-05,0.3475285325904146,0.15009339586008336,0.3192567859745758,0.13649895605210186,0.3339502709217778,0.14297841338453643,0.38652004844865473,0.16988661011334824
2022-11-18,0.0001247789554029,1.1452961316889516,0.46703521957867344,1.0987839839322395,0.45285539162745964,1.0716172121162777,0.4446711538659746,1.117825056185271,0.45879364628467106
2022-11-21,6.240801903614648e-05,0.36036116088010894,0.15996225967515718,0.38340463232722577,0.1664839064754137,0.39950339820296826,0.17119734225156533,0.36368671990155227,0.1609046796777005
2022-11-22,4.266640260975934e-05,0.42608469547725303,0.18986721233280127,0.4771926554968321,0.21217471503816965,0.5004468172312644,0.22211022432273592,0.479879694759034,0.21335636811885636
2022-11-23,2.769624559175534e-05,0.4691539774719196,0.20237913614249062,0.4798788890809239,0.20644255370925488,0.4861073768386343,0.20892365851990244,0.4707430973738646,0.20297061503720928
2022-11-24,2.794671826300212e-05,0.26199119338446103,0.11665961492978105,0.16820569431653237,0.07355056974937549,0.1678045204628002,0.07349939288085136,0.2409143748875141,0.10688724855476128
2022-11-25,2.8067301438504587e-05,0.23174635642698546,0.10248080405571501,0.25783201149120727,0.1147433278607882,0.2610990494361466,0.11623748003911336,0.25274259727307613,0.11239377343270811
2022-11-28,9.515143215804824e-05,1.2057750919952919,0.5437642500758861,1.188409138434144,0.5339083418855511,1.1805028388913423,0.5291149788980761,1.1724038452577812,0.5242131958086077
2022-11-29,5.159815061157067e-05,0.16086052498346298,0.07423585313305743,0.17999395525753373,0.08733418844304967,0.18402855264746926,0.08951798441321351,0.1675427896709521,0.07949698303587323
2022-11-30,4.9059761708503264e-05,0.1416950480567915,0.06851093554378358,0.1453231434946422,0.06397845123441256,0.14692912553470452,0.06453261601555417,0.14149908256686705,0.06793205233002592
2022-12-01,8.225246301607781e-05,0.5649242069771863,0.2455793327304125,0.5600064150339288,0.24368715846926947,0.5573012277289798,0.24274851416158438,0.6909652974222233,0.28830940522969667
2022-12-02,3.092001958630235e-05,0.4882655796752346,0.21205459185221318,0.560371076536041,0.2399568859259003,0.5682806680247867,0.24308155103038792,0.49213224170710773,0.21354659461024028
2022-12-05,4.402826179549064e-05,0.13358104593268158,0.05979368818923598,0.14283617419358108,0.06782320455312973,0.14407747361773657,0.06862827719615643,0.13193672278159774,0.0579809066595959
2022-12-06,3.854445004359328e-05,0.16202493365839737,0.07813753310514697,0.13888546380320543,0.06762917610426299,0.13956308964316225,0.06797607519332255,0.11446273717043255,0.05037683073130855
2022-12-07,6.30063727775632e-05,0.2941124948870256,0.12627756810553026,0.24796377123517885,0.10291943993977175,0.24554318719125423,0.10276237100608691,0.23640010452875404,0.10166754330179283
2022-12-08,6.992457619180902e-05,0.28124249029767767,0.11509541824706226,0.2661677867126505,0.11315873202089252,0.2649999611469852,0.1131482240320104,0.24460793978263456,0.1103811213467819
2022-12-09,5.7100339579655376e-05,0.16585660707392796,0.08107978537333527,0.16554099142683643,0.07666012120324453,0.16615420648302945,0.07659001414445137,0.16558446745347155,0.07717006172819607
2022-12-12,5.1296372660914705e-05,0.15292071743931462,0.06688334531255033,0.1672023529703525,0.07877511262102527,0.16624078911106913,0.07866888546071456,0.1798064135512562,0.08102933157127255
2022-12-13,3.686274410341557e-05,0.23268890097484293,0.10024940187258553,0.19551866188857414,0.08902963345919568,0.19928616514892677,0.09028647760306138,0.22858708979615944,0.0990475556362263
2022-12-14,4.460720999963473e-05,0.13572076917998868,0.06099506236419929,0.13249642339607393,0.05800473764797868,0.13474625374901292,0.060029638400267905,0.1373726794110122,0.06269823884823332
2022-12-15,4.643603803744552e-05,0.1390656758014238,0.06096128162092543,0.1462326112049774,0.07021512838540615,0.1438354934416798,0.06968087354981985,0.1706208711119655,0.07446216127838814
2022-12-16,4.681427640231372e-05,0.13558679927024087,0.0636218993676317,0.1377657718315451,0.0614965264517062,0.14186563525374976,0.0634901406709854,0.13503918091050585,0.0649969064958644
2022-12-19,2.5233452920040845e-05,0.30992515706578,0.13723766747846863,0.3201418906615321,0.14144506793832232,0.33151730346718844,0.1461556604180165,0.3464914765552397,0.15226928915522542
2022-12-20,0.0001033129536996,1.415109243493935,0.6519128930369955,1.4043866596671852,0.6460892548679125,1.3938152363309397,0.6398220402170024,1.475902113944857,0.6862029069171967
2022-12-21,2.628579875164872e-05,0.584776715183324,0.24745601057038288,0.6583139978560074,0.28333849876937944,0.6674507401140775,0.28765627338997857,0.6641936805453525,0.286079363569194
2022-12-22,3.125245267948794e-05,0.14159821819796037,0.06729947568954307,0.14934956200602512,0.0700177924929217,0.14660522937523776,0.06909890700319593,0.17444488662674187,0.0782566986095814
2022-12-23,3.720682696732046e-05,0.11771707688723576,0.054970944915438476,0.11299022680121687,0.05086865394727542,0.11225536062791226,0.04992287826495252,0.10843190216963618,0.04980665431943546
2022-12-26,9.970050906137132e-06,0.5969497098090305,0.2713569925156732,0.6393693983396334,0.2912778734807259,0.6364856747955295,0.28988899755899494,0.649186357389265,0.2958314443717661
2022-12-27,2.1707728397092033e-05,0.09837620308670714,0.046754320649590835,0.10564577415731399,0.049294859754983475,0.10428091510361218,0.048856117685741544,0.10329029055971115,0.048513411860861416
2022-12-28,2.439398548215072e-05,0.08328609756138312,0.040220252072282935,0.07749497497869247,0.03636875983189669,0.07682162318657564,0.035777446104269875,0.07776940108632756,0.036523506782728206
2022-12-29,4.070717867992406e-05,0.20095229429361955,0.08752502585041215,0.15599406051463494,0.06600158662136868,0.15726727220383602,0.06623093800239394,0.15043570378057863,0.06539082487431909
2022-12-30,2.6917543774098747e-05,0.11769857169674751,0.05635706140535893,0.1446260814200962,0.0655935650720125,0.14035529556412019,0.06428237277522941,0.13617745590419184,0.06291972329075173
2023-01-03,4.5020155130778855e-05,0.26284098711113557,0.11598078466396104,0.268111457692822,0.11822035250734399,0.27290952356725096,0.12023487043638657,0.26421276585179787,0.11657098366404643
2023-01-04,3.019270617892329e-05,0.12537066458742513,0.06057063614002261,0.1432880905765754,0.06729467111457434,0.14143797600456154,0.06668516489024975,0.12038848142245173,0.058464168172208085
2023-01-05,3.103732143005594e-05,0.09834482146009355,0.04597613359680351,0.10141107637047934,0.0483189299200075,0.09972128684063007,0.04706217022351791,0.09701483478140105,0.04491356240236125
2023-01-06,2.3745453494537824e-05,0.16128424289273496,0.06920152676454798,0.14554366452788872,0.0632486071726329,0.14453566006098756,0.06301899978663378,0.15160877351196345,0.06503488359530672
2023-01-09,2.6258633692926537e-05,0.09440768519958605,0.04595101189316517,0.10000878306554575,0.04871900250078897,0.09999729878635547,0.04872103653523072,0.08783448577401026,0.04218415365071388
2023-01-10,2.6687818423611427e-05,0.09707535784265067,0.04728895105475705,0.07858981588840733,0.03502952893519114,0.07854741812942538,0.03521374681727654,0.07699059324191616,0.0371336643960957
