event_date,event_id,region,announcement_type,ticker,channel,metric,metric_family,effect_value,effect_units,anchor_date,pre_value,post_value,pre_start,pre_end,post_start,post_end,n_pre,n_post,boot_p_value,boot_n_anchors,boot_null_mean,boot_null_p95,boot_null_p99
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,UUP,dollar,t1_r2,rv_ratio,0.0724228553283238,post_pre_rsq_ratio,2024-04-23,1.497625307751878e-05,1.0846230099935069e-06,2024-03-11,2024-04-15,2024-04-24,2024-04-24,25,1,0.786,2989,1.2682267514647914,4.418302147901503,11.763849889769165
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,UUP,dollar,rv5,rv_ratio,0.9925360096246946,post_pre_rsq_ratio,2024-04-23,1.497625307751878e-05,1.4864470468690043e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-30,25,5,0.425,2985,1.193352800093653,3.02426271230852,7.094610549666949
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,UUP,dollar,rv22,rv_ratio,0.7058518951555869,post_pre_rsq_ratio,2024-04-23,1.497625307751878e-05,1.0571016617096321e-05,2024-03-11,2024-04-15,2024-04-24,2024-05-23,25,22,0.713,2968,1.33856285448812,2.4655255341267517,6.0558079756215895
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,XAR,defense,t1_r2,rv_ratio,0.21476912381298988,post_pre_rsq_ratio,2024-04-23,7.186865895880515e-05,1.5435168914197168e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-24,25,1,0.627,2989,1.3014987536807694,4.518914639276608,14.122607795642342
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,XAR,defense,rv5,rv_ratio,0.8628665418613203,post_pre_rsq_ratio,2024-04-23,7.186865895880515e-05,6.201306122399479e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-30,25,5,0.444,2985,1.1548973500999506,3.1249283685734985,6.4306768814776785
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,XAR,defense,rv22,rv_ratio,0.9682254282700331,post_pre_rsq_ratio,2024-04-23,7.186865895880515e-05,6.958506309958207e-05,2024-03-11,2024-04-15,2024-04-24,2024-05-23,25,22,0.497,2968,1.9971833913579757,3.3007761304033276,43.95381615955841
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,XLI,industrials,t1_r2,rv_ratio,1.1962993082131927,post_pre_rsq_ratio,2024-04-23,5.342967473790861e-05,6.391788292701597e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-24,25,1,0.259,2989,1.3365776175923765,5.814041865846292,15.153879503186664
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,XLI,industrials,rv5,rv_ratio,1.4079917470870005,post_pre_rsq_ratio,2024-04-23,5.342967473790861e-05,7.522854108051812e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-30,25,5,0.289,2985,1.430867802855883,4.118119282355566,11.910254554210024
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,XLI,industrials,rv22,rv_ratio,0.7874392422517886,post_pre_rsq_ratio,2024-04-23,5.342967473790861e-05,4.207262258937829e-05,2024-03-11,2024-04-15,2024-04-24,2024-05-23,25,22,0.631,2968,1.6775326861566933,4.110140408788609,12.162812099415941
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,ITA,defense,beta63_delta,beta_delta,0.3048432520060235,post63_beta_minus_pre85_beta_to_SPY,2024-04-23,0.44963393781902855,0.7544771898250521,2023-12-12,2024-04-15,2024-04-24,2024-07-24,85,63,0.071,2867,-0.007835857401795201,0.3487968085988089,0.43545821286332276
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,PPA,defense,beta63_delta,beta_delta,0.16674260902678573,post63_beta_minus_pre85_beta_to_SPY,2024-04-23,0.6587456812489875,0.8254882902757732,2023-12-12,2024-04-15,2024-04-24,2024-07-24,85,63,0.133,2867,-0.013652708026681872,0.2759799565558568,0.3569552953980383
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,XAR,defense,beta63_delta,beta_delta,0.13851156595558134,post63_beta_minus_pre85_beta_to_SPY,2024-04-23,0.7648221697025464,0.9033337356581277,2023-12-12,2024-04-15,2024-04-24,2024-07-24,85,63,0.263,2867,0.004233116614006622,0.38600027542260934,0.5752328656840875
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,XLI,industrials,beta63_delta,beta_delta,-0.06834078469185079,post63_beta_minus_pre85_beta_to_SPY,2024-04-23,0.8672806784329165,0.7989398937410657,2023-12-12,2024-04-15,2024-04-24,2024-07-24,85,63,0.696,2867,-0.012822973138013019,0.1959119322354588,0.35816942950250097
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,IYT,transport_industrials,beta63_delta,beta_delta,-0.5258534741121674,post63_beta_minus_pre85_beta_to_SPY,2024-04-23,1.160559718012627,0.6347062439004596,2023-12-12,2024-04-15,2024-04-24,2024-07-24,85,63,0.992,2867,0.0007101307066972758,0.37179845968776665,0.6267581304399421
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,IEF,rates,t1_r2,rv_ratio,1.715780265092492,post_pre_rsq_ratio,2024-07-10,2.352201860252937e-05,4.035861531335837e-05,2024-05-24,2024-07-01,2024-07-11,2024-07-11,25,1,0.175,2989,1.1440405083215843,4.3942080249855096,12.071550768577877
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,IEF,rates,rv5,rv_ratio,0.6387683386901405,post_pre_rsq_ratio,2024-07-10,2.352201860252937e-05,1.5025120745376265e-05,2024-05-24,2024-07-01,2024-07-11,2024-07-17,25,5,0.622,2985,1.2783601062213121,3.65829716002785,7.331000510260639
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,IEF,rates,rv22,rv_ratio,1.0853839692390592,post_pre_rsq_ratio,2024-07-10,2.352201860252937e-05,2.5530421915328315e-05,2024-05-24,2024-07-01,2024-07-11,2024-08-09,25,22,0.397,2968,1.2376839544904872,2.703844578823113,5.594758275937235
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,ITA,defense,t1_r2,rv_ratio,0.005338617087708853,post_pre_rsq_ratio,2024-07-10,5.142136937858113e-05,2.74519001237882e-07,2024-05-24,2024-07-01,2024-07-11,2024-07-11,25,1,0.931,2989,1.5284284694680377,6.657712937479916,14.171135120512306
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,ITA,defense,rv5,rv_ratio,3.3251862396308702,post_pre_rsq_ratio,2024-07-10,5.142136937858113e-05,0.00017098562988063416,2024-05-24,2024-07-01,2024-07-11,2024-07-17,25,5,0.075,2985,1.560487520659763,4.5478236712079205,14.692940392561017
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,ITA,defense,rv22,rv_ratio,4.678180673112241,post_pre_rsq_ratio,2024-07-10,5.142136937858113e-05,0.00024055845641184382,2024-05-24,2024-07-01,2024-07-11,2024-08-09,25,22,0.036,2968,1.6916551232237544,3.7575685442849194,7.457295363391447
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,IYT,transport_industrials,t1_r2,rv_ratio,7.417288992240359,post_pre_rsq_ratio,2024-07-10,7.935759124268158e-05,0.000588618187975052,2024-05-24,2024-07-01,2024-07-11,2024-07-11,25,1,0.03,2989,1.3125520193130382,5.104481341343693,12.528712891558513
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,IYT,transport_industrials,rv5,rv_ratio,6.026939886541977,post_pre_rsq_ratio,2024-07-10,7.935759124268158e-05,0.00047828343196041197,2024-05-24,2024-07-01,2024-07-11,2024-07-17,25,5,0.024,2985,1.3099755540724995,3.7836649142282743,9.197673044022741
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,IYT,transport_industrials,rv22,rv_ratio,3.998655124809175,post_pre_rsq_ratio,2024-07-10,7.935759124268158e-05,0.0003173236389150604,2024-05-24,2024-07-01,2024-07-11,2024-08-09,25,22,0.032,2968,1.384414344306041,3.2194962052369354,8.018403665945844
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,PPA,defense,t1_r2,rv_ratio,0.40297960865697374,post_pre_rsq_ratio,2024-07-10,5.497439603032993e-05,2.2153560598455846e-05,2024-05-24,2024-07-01,2024-07-11,2024-07-11,25,1,0.494,2989,1.1165078145352332,4.598162280925395,8.948607479315516
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,PPA,defense,rv5,rv_ratio,2.8345565900265766,post_pre_rsq_ratio,2024-07-10,5.497439603032993e-05,0.00015582803655050256,2024-05-24,2024-07-01,2024-07-11,2024-07-17,25,5,0.09,2985,1.4108902913686185,4.867456358936667,10.746242452480612
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,PPA,defense,rv22,rv_ratio,3.747969693303263,post_pre_rsq_ratio,2024-07-10,5.497439603032993e-05,0.00020604237022932778,2024-05-24,2024-07-01,2024-07-11,2024-08-09,25,22,0.061,2968,1.6696036760713595,4.127035382075974,8.644958225827637
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,QQQ,benchmark,t1_r2,rv_ratio,7.961317776493729,post_pre_rsq_ratio,2024-07-10,6.176027938662381e-05,0.0004916932101619474,2024-05-24,2024-07-01,2024-07-11,2024-07-11,25,1,0.033,2989,1.387893947141902,5.461958270496276,16.50694692122771
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,QQQ,benchmark,rv5,rv_ratio,4.6018706828868,post_pre_rsq_ratio,2024-07-10,6.176027938662381e-05,0.0002842128190762021,2024-05-24,2024-07-01,2024-07-11,2024-07-17,25,5,0.053,2985,1.4533482769904218,4.735495720296346,11.111417421586477
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,QQQ,benchmark,rv22,rv_ratio,5.593321018035771,post_pre_rsq_ratio,2024-07-10,6.176027938662381e-05,0.0003454450687729643,2024-05-24,2024-07-01,2024-07-11,2024-08-09,25,22,0.024,2968,1.4754962292158718,4.601734854267126,7.7331652191916
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,SPY,benchmark,t1_r2,rv_ratio,3.2482677473656856,post_pre_rsq_ratio,2024-07-10,2.308584950505727e-05,7.49890203678156e-05,2024-05-24,2024-07-01,2024-07-11,2024-07-11,25,1,0.095,2989,1.3432682135233864,5.776755927147909,15.195699389259817
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,SPY,benchmark,rv5,rv_ratio,3.08770520805805,post_pre_rsq_ratio,2024-07-10,2.308584950505727e-05,7.128229774920969e-05,2024-05-24,2024-07-01,2024-07-11,2024-07-17,25,5,0.097,2985,1.469754985635819,4.709630651536128,15.925002629500312
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,SPY,benchmark,rv22,rv_ratio,7.151192738327463,post_pre_rsq_ratio,2024-07-10,2.308584950505727e-05,0.0001650913593386862,2024-05-24,2024-07-01,2024-07-11,2024-08-09,25,22,0.041,2968,1.8763411901521272,6.413942448797745,15.52481878756751
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,TLT,rates,t1_r2,rv_ratio,0.8031181683358031,post_pre_rsq_ratio,2024-07-10,0.00011639393598360114,9.347808467254446e-05,2024-05-24,2024-07-01,2024-07-11,2024-07-11,25,1,0.381,2989,1.2269701014963852,4.843049012825366,9.419671453289485
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,TLT,rates,rv5,rv_ratio,0.7589421296150732,post_pre_rsq_ratio,2024-07-10,0.00011639393598360114,8.833626164967475e-05,2024-05-24,2024-07-01,2024-07-11,2024-07-17,25,5,0.558,2985,1.1844561133377713,2.9516022482252304,5.505889086433707
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,TLT,rates,rv22,rv_ratio,1.04556549842141,post_pre_rsq_ratio,2024-07-10,0.00011639393598360114,0.00012169748368992361,2024-05-24,2024-07-01,2024-07-11,2024-08-09,25,22,0.385,2968,1.242415431897506,2.4773684520066475,4.434023545351135
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,UUP,dollar,t1_r2,rv_ratio,2.370085529444672,post_pre_rsq_ratio,2024-07-10,1.139392054318113e-05,2.7004566203035975e-05,2024-05-24,2024-07-01,2024-07-11,2024-07-11,25,1,0.143,2989,1.1390231632848538,4.512286436545917,8.753849379130218
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,UUP,dollar,rv5,rv_ratio,1.1005114934834828,post_pre_rsq_ratio,2024-07-10,1.139392054318113e-05,1.25391405136084e-05,2024-05-24,2024-07-01,2024-07-11,2024-07-17,25,5,0.367,2985,1.0998214571543115,2.79909940543687,5.324675914318859
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,UUP,dollar,rv22,rv_ratio,1.1851608634893522,post_pre_rsq_ratio,2024-07-10,1.139392054318113e-05,1.3503628709485619e-05,2024-05-24,2024-07-01,2024-07-11,2024-08-09,25,22,0.371,2968,1.3411577161476027,2.46761577299465,4.954641215511805
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,XAR,defense,t1_r2,rv_ratio,0.8610670390876715,post_pre_rsq_ratio,2024-07-10,8.493541921630689e-05,7.313508993825549e-05,2024-05-24,2024-07-01,2024-07-11,2024-07-11,25,1,0.363,2989,1.4319186730789346,5.1184039699222525,12.029031071987433
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,XAR,defense,rv5,rv_ratio,2.7194385835556147,post_pre_rsq_ratio,2024-07-10,8.493541921630689e-05,0.00023097665612729595,2024-05-24,2024-07-01,2024-07-11,2024-07-17,25,5,0.076,2985,1.1984272063734416,3.6243252101972026,7.637263993099669
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,XAR,defense,rv22,rv_ratio,2.9352771777573166,post_pre_rsq_ratio,2024-07-10,8.493541921630689e-05,0.00024930899760887583,2024-05-24,2024-07-01,2024-07-11,2024-08-09,25,22,0.077,2968,1.3784123992070982,3.3683290028637924,5.95168557528465
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,XLI,industrials,t1_r2,rv_ratio,2.635502699919268,post_pre_rsq_ratio,2024-07-10,6.0556334299548724e-05,0.00015959638254367444,2024-05-24,2024-07-01,2024-07-11,2024-07-11,25,1,0.114,2989,1.1381806857392367,4.413515897915855,11.303004478604295
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,XLI,industrials,rv5,rv_ratio,3.3568637434364685,post_pre_rsq_ratio,2024-07-10,6.0556334299548724e-05,0.00020327936304557334,2024-05-24,2024-07-01,2024-07-11,2024-07-17,25,5,0.069,2985,1.3800767737405768,3.9530619508369247,11.745696179902088
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,XLI,industrials,rv22,rv_ratio,3.010065562236644,post_pre_rsq_ratio,2024-07-10,6.0556334299548724e-05,0.00018227853645036128,2024-05-24,2024-07-01,2024-07-11,2024-08-09,25,22,0.092,2968,1.5364934930066438,4.074327437698224,10.678073789222793
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,ITA,defense,beta63_delta,beta_delta,0.31324815078784324,post63_beta_minus_pre85_beta_to_SPY,2024-07-10,0.47287909664300126,0.7861272474308445,2024-02-29,2024-07-01,2024-07-11,2024-10-08,85,63,0.064,2867,-0.008681123627852285,0.34697324185270856,0.4406164402851928
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,PPA,defense,beta63_delta,beta_delta,0.14792625965888007,post63_beta_minus_pre85_beta_to_SPY,2024-07-10,0.6667656154133401,0.8146918750722202,2024-02-29,2024-07-01,2024-07-11,2024-10-08,85,63,0.17,2867,-0.009184186464598242,0.2487587403180422,0.38451851774847234
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,XAR,defense,beta63_delta,beta_delta,0.09879129813274445,post63_beta_minus_pre85_beta_to_SPY,2024-07-10,0.7585311073694571,0.8573224055022015,2024-02-29,2024-07-01,2024-07-11,2024-10-08,85,63,0.312,2867,-0.000970771107210039,0.3939959334755444,0.6052931994313604
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,XLI,industrials,beta63_delta,beta_delta,0.0400938360969898,post63_beta_minus_pre85_beta_to_SPY,2024-07-10,0.7927767320977825,0.8328705681947723,2024-02-29,2024-07-01,2024-07-11,2024-10-08,85,63,0.347,2867,-0.00617420370909363,0.19575189729099896,0.3475849842086785
2024-07-10,nato_washington_beyond_two_percent,NATO,alliance_spending_target,IYT,transport_industrials,beta63_delta,beta_delta,-0.02461624541783236,post63_beta_minus_pre85_beta_to_SPY,2024-07-10,0.8743263078836314,0.849710062465799,2024-02-29,2024-07-01,2024-07-11,2024-10-08,85,63,0.581,2867,0.0038668981333251505,0.36091830721408225,0.6226554431023426
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,IEF,rates,t1_r2,rv_ratio,0.43536673019761923,post_pre_rsq_ratio,2025-02-25,1.7281079644801936e-05,7.523607139242054e-06,2025-01-10,2025-02-14,2025-02-26,2025-02-26,25,1,0.529,2989,1.1736748198125433,4.490230969055114,9.524893065103022
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,IEF,rates,rv5,rv_ratio,0.715694124817758,post_pre_rsq_ratio,2025-02-25,1.7281079644801936e-05,1.2367967172292492e-05,2025-01-10,2025-02-14,2025-02-26,2025-03-04,25,5,0.568,2985,1.1695056747682102,3.116764043535214,5.447881580310385
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,IEF,rates,rv22,rv_ratio,0.6586772027996541,post_pre_rsq_ratio,2025-02-25,1.7281079644801936e-05,1.1382653201796179e-05,2025-01-10,2025-02-14,2025-02-26,2025-03-27,25,22,0.768,2968,1.2192707686596573,2.6365260680513343,4.571050467664742
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,ITA,defense,t1_r2,rv_ratio,0.17570120035063336,post_pre_rsq_ratio,2025-02-25,0.00011916599102356858,2.09376076638138e-05,2025-01-10,2025-02-14,2025-02-26,2025-02-26,25,1,0.641,2989,1.5044969506289154,6.610500617297249,17.85740391810336
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,ITA,defense,rv5,rv_ratio,1.7942530696360852,post_pre_rsq_ratio,2025-02-25,0.00011916599102356858,0.0002138139451902641,2025-01-10,2025-02-14,2025-02-26,2025-03-04,25,5,0.196,2985,1.4985449181408634,5.09831391394122,13.984987073282117
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,ITA,defense,rv22,rv_ratio,1.5168973904832344,post_pre_rsq_ratio,2025-02-25,0.00011916599102356858,0.0001807625808179997,2025-01-10,2025-02-14,2025-02-26,2025-03-27,25,22,0.246,2968,1.5675543763794175,3.5507227538650183,7.457295363391447
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,IYT,transport_industrials,t1_r2,rv_ratio,0.0015745199574367333,post_pre_rsq_ratio,2025-02-25,0.00011833668469247237,1.8632347174519572e-07,2025-01-10,2025-02-14,2025-02-26,2025-02-26,25,1,0.964,2989,1.3231528792425504,5.152854272549542,14.419215734008903
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,IYT,transport_industrials,rv5,rv_ratio,1.5110252074113049,post_pre_rsq_ratio,2025-02-25,0.00011833668469247237,0.00017880971353180926,2025-01-10,2025-02-14,2025-02-26,2025-03-04,25,5,0.238,2985,1.3026929339897884,3.731805659409812,9.038444832596191
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,IYT,transport_industrials,rv22,rv_ratio,1.6013107712274293,post_pre_rsq_ratio,2025-02-25,0.00011833668469247237,0.00018949380782940005,2025-01-10,2025-02-14,2025-02-26,2025-03-27,25,22,0.229,2968,1.4020297454875694,3.223890247259946,8.29346815060791
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,PPA,defense,t1_r2,rv_ratio,0.1646906361493042,post_pre_rsq_ratio,2025-02-25,9.727250610262303e-05,1.6019870909878062e-05,2025-01-10,2025-02-14,2025-02-26,2025-02-26,25,1,0.673,2989,1.3584280030379554,4.9045846574909175,14.3714679828952
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,PPA,defense,rv5,rv_ratio,1.1370150889450645,post_pre_rsq_ratio,2025-02-25,9.727250610262303e-05,0.00011060030717818326,2025-01-10,2025-02-14,2025-02-26,2025-03-04,25,5,0.36,2985,1.501291556167883,5.222685818032079,10.583299788864462
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,PPA,defense,rv22,rv_ratio,1.5932497392563392,post_pre_rsq_ratio,2025-02-25,9.727250610262303e-05,0.0001549793949848148,2025-01-10,2025-02-14,2025-02-26,2025-03-27,25,22,0.235,2968,1.670401879774361,3.933553385136179,9.551733884328458
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,QQQ,benchmark,t1_r2,rv_ratio,0.04481673044111805,post_pre_rsq_ratio,2025-02-25,0.00012987124392729263,5.820404531142163e-06,2025-01-10,2025-02-14,2025-02-26,2025-02-26,25,1,0.788,2989,1.2981748033961586,5.289448709996656,14.30610032049981
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,QQQ,benchmark,rv5,rv_ratio,2.3764909411888344,post_pre_rsq_ratio,2025-02-25,0.00012987124392729263,0.00030863783471413636,2025-01-10,2025-02-14,2025-02-26,2025-03-04,25,5,0.132,2985,1.3787522663643388,4.760127247396512,10.591795893670078
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,QQQ,benchmark,rv22,rv_ratio,2.293990181994881,post_pre_rsq_ratio,2025-02-25,0.00012987124392729263,0.0002979233584926716,2025-01-10,2025-02-14,2025-02-26,2025-03-27,25,22,0.165,2968,1.5020646968615945,5.104406645048488,9.332111878895393
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,SPY,benchmark,t1_r2,rv_ratio,0.004120460363961044,post_pre_rsq_ratio,2025-02-25,6.183712151534244e-05,2.547974082254112e-07,2025-01-10,2025-02-14,2025-02-26,2025-02-26,25,1,0.927,2989,1.5363903618828507,5.989920919987675,16.80450292307761
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,SPY,benchmark,rv5,rv_ratio,3.08277512077,post_pre_rsq_ratio,2025-02-25,6.183712151534244e-05,0.00019062993974752895,2025-01-10,2025-02-14,2025-02-26,2025-03-04,25,5,0.103,2985,1.5957583021843222,5.668649615631922,18.27089566722671
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,SPY,benchmark,rv22,rv_ratio,2.6603393782251463,post_pre_rsq_ratio,2025-02-25,6.183712151534244e-05,0.0001645077294033589,2025-01-10,2025-02-14,2025-02-26,2025-03-27,25,22,0.133,2968,1.7956097410224963,5.745019485322349,15.513911169569068
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,TLT,rates,t1_r2,rv_ratio,0.5217358841394132,post_pre_rsq_ratio,2025-02-25,6.648961939454616e-05,3.469002036090661e-05,2025-01-10,2025-02-14,2025-02-26,2025-02-26,25,1,0.477,2989,1.2001082607943738,4.307880883286803,10.234477952933162
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,TLT,rates,rv5,rv_ratio,1.2298462327241677,post_pre_rsq_ratio,2025-02-25,6.648961939454616e-05,8.177200792764635e-05,2025-01-10,2025-02-14,2025-02-26,2025-03-04,25,5,0.298,2985,1.1916153183885871,3.0590420536262894,5.618478100766506
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,TLT,rates,rv22,rv_ratio,0.7113556462043006,post_pre_rsq_ratio,2025-02-25,6.648961939454616e-05,4.7297766170285376e-05,2025-01-10,2025-02-14,2025-02-26,2025-03-27,25,22,0.727,2968,1.2461061411485965,2.6513154799790617,4.368295859120277
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,UUP,dollar,t1_r2,rv_ratio,0.19153836262552615,post_pre_rsq_ratio,2025-02-25,2.231870136846383e-05,4.274887516043652e-06,2025-01-10,2025-02-14,2025-02-26,2025-02-26,25,1,0.642,2989,1.0047358990582052,3.772696359775338,8.125183138487733
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,UUP,dollar,rv5,rv_ratio,2.221802571535175,post_pre_rsq_ratio,2025-02-25,2.231870136846383e-05,4.958774809377857e-05,2025-01-10,2025-02-14,2025-02-26,2025-03-04,25,5,0.098,2985,1.2057221926971846,3.06435770063328,6.783934823523466
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,UUP,dollar,rv22,rv_ratio,1.0873440702121124,post_pre_rsq_ratio,2025-02-25,2.231870136846383e-05,2.4268107587834108e-05,2025-01-10,2025-02-14,2025-02-26,2025-03-27,25,22,0.412,2968,1.2991863035725144,2.4463296655571614,5.955137607267511
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,XAR,defense,t1_r2,rv_ratio,0.5872321381807787,post_pre_rsq_ratio,2025-02-25,0.0001904568226636,0.00011184236720386323,2025-01-10,2025-02-14,2025-02-26,2025-02-26,25,1,0.427,2989,1.3105707606104122,5.368336340610011,11.085884772117323
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,XAR,defense,rv5,rv_ratio,1.2215378418318692,post_pre_rsq_ratio,2025-02-25,0.0001904568226636,0.00023265021611864898,2025-01-10,2025-02-14,2025-02-26,2025-03-04,25,5,0.317,2985,1.2628923908355565,3.648417943920414,6.747909145087198
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,XAR,defense,rv22,rv_ratio,1.3475243200159612,post_pre_rsq_ratio,2025-02-25,0.0001904568226636,0.0002566452004521681,2025-01-10,2025-02-14,2025-02-26,2025-03-27,25,22,0.292,2968,1.5057432832402151,3.335960596960491,6.323805951550803
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,XLI,industrials,t1_r2,rv_ratio,0.004810605760446674,post_pre_rsq_ratio,2025-02-25,7.302278595208707e-05,3.512838347449746e-07,2025-01-10,2025-02-14,2025-02-26,2025-02-26,25,1,0.942,2989,1.4801787582648276,5.508871661817474,18.9186137205457
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,XLI,industrials,rv5,rv_ratio,2.1423475683920263,post_pre_rsq_ratio,2025-02-25,7.302278595208707e-05,0.00015644018792166514,2025-01-10,2025-02-14,2025-02-26,2025-03-04,25,5,0.143,2985,1.4353859956557913,4.518484166888338,13.96499120529843
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,XLI,industrials,rv22,rv_ratio,1.8983368779208136,post_pre_rsq_ratio,2025-02-25,7.302278595208707e-05,0.0001386218475013648,2025-01-10,2025-02-14,2025-02-26,2025-03-27,25,22,0.156,2968,1.5174084599638613,3.483192880214055,11.286186970381829
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,ITA,defense,beta63_delta,beta_delta,-0.03563183533467018,post63_beta_minus_pre85_beta_to_SPY,2025-02-25,0.8992540409435447,0.8636222056088745,2024-10-14,2025-02-14,2025-02-26,2025-05-27,85,63,0.567,2867,0.003590921259675837,0.34995322887849495,0.4159525500955619
2025-02-25,uk_two_point_five_by_2027,United_Kingdom,national_spending_target,PPA,defense,beta63_delta,beta_delta,-0.052334232531978664,post63_beta_minus_pre85_beta_to_SPY,2025-02-25,0.8765928844247577,0.824258651892779,2024-10-14,2025-02-14,2025-02-26,2025-05-27,85,63,0.613,2867,-0.000986405166685222,0.28070200221795877,0.38216851097389953
