,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open
2016-02-18,118.29000091552734,99.94999694824219,101.33000183105469,192.08999633789062,130.89999389648438,118.5999984741211,100.63999938964844,102.83999633789062,193.27000427246094,131.0,115.29000091552734,99.54000091552734,101.19999694824219,191.72000122070312,129.36000061035156,115.30000305175781,100.51000213623047,102.81999969482422,193.1999969482422,129.41000366210938
2016-02-19,117.58000183105469,100.44999694824219,101.62999725341797,192.0,131.00999450683594,117.97000122070312,100.55999755859375,101.94000244140625,192.17999267578125,131.82000732421875,117.0999984741211,99.11000061035156,100.62000274658203,190.4499969482422,130.72999572753906,117.26000213623047,99.55999755859375,100.83999633789062,191.1699981689453,130.94000244140625
2016-02-22,115.48999786376953,101.56999969482422,103.27999877929688,194.77999877929688,130.94000244140625,116.19000244140625,102.01000213623047,103.37999725341797,194.9499969482422,131.11000061035156,115.41000366210938,101.23999786376953,102.4800033569336,193.7899932861328,130.6999969482422,115.44000244140625,101.33999633789062,102.58000183105469,193.8699951171875,131.10000610351562
2016-02-23,117.22000122070312,100.63999938964844,101.58000183105469,192.32000732421875,131.47000122070312,117.41999816894531,101.48999786376953,102.95999908447266,194.32000732421875,131.74000549316406,116.5199966430664,100.55000305175781,101.51000213623047,192.17999267578125,129.77999877929688,116.68000030517578,101.23999786376953,102.68000030517578,194.0,129.8800048828125
2016-02-24,117.61000061035156,101.61000061035156,102.55000305175781,193.1999969482422,131.2100067138672,119.86000061035156,101.81999969482422,102.68000030517578,193.52999877929688,133.38999938964844,117.3499984741211,98.97000122070312,99.7699966430664,189.32000732421875,130.9499969482422,119.0,99.62000274658203,100.38999938964844,190.6300048828125,132.39999389648438
2016-02-25,117.91999816894531,102.54000091552734,103.55999755859375,195.5399932861328,131.67999267578125,118.91000366210938,102.5999984741211,103.55999755859375,195.5500030517578,132.55999755859375,117.54000091552734,101.38999938964844,101.83999633789062,192.8300018310547,131.32000732421875,117.62000274658203,101.79000091552734,102.76000213623047,193.72999572753906,131.47999572753906
2016-02-26,117.11000061035156,103.19000244140625,103.43000030517578,195.08999633789062,130.41000366210938,117.72000122070312,103.47000122070312,104.37000274658203,196.67999267578125,130.80999755859375,115.86000061035156,102.69999694824219,103.18000030517578,194.89999389648438,130.0399932861328,117.43000030517578,103.05999755859375,104.3499984741211,196.57000732421875,130.30999755859375
2016-02-29,118.63999938964844,102.7300033569336,102.5,193.55999755859375,130.97999572753906,118.69999694824219,104.02999877929688,104.0999984741211,196.22999572753906,131.1699981689453,117.52999877929688,102.72000122070312,102.5,193.3300018310547,130.4199981689453,117.58999633789062,103.12999725341797,103.33000183105469,195.11000061035156,130.47000122070312
2016-03-01,117.7699966430664,104.94000244140625,105.79000091552734,198.11000061035156,128.42999267578125,119.11000061035156,104.94000244140625,105.79000091552734,198.2100067138672,130.85000610351562,117.33999633789062,103.06999969482422,103.16000366210938,194.4499969482422,128.32000732421875,118.73999786376953,103.62000274658203,103.4800033569336,195.00999450683594,130.82000732421875
2016-03-02,118.68000030517578,106.0199966430664,105.83000183105469,199.0,128.9600067138672,118.97000122070312,106.08999633789062,105.8499984741211,199.05999755859375,128.97000122070312,118.06999969482422,104.58999633789062,105.01000213623047,197.25,128.2100067138672,118.33999633789062,104.79000091552734,105.66000366210938,197.74000549316406,128.32000732421875
2016-03-03,120.7300033569336,107.12999725341797,105.62999725341797,199.77999877929688,129.42999267578125,121.30000305175781,107.1500015258789,105.75,199.8000030517578,129.94000244140625,118.80999755859375,105.91999816894531,104.87000274658203,198.11000061035156,128.77000427246094,118.86000061035156,106.05000305175781,105.72000122070312,198.7899932861328,129.07000732421875
2016-03-04,120.54000091552734,107.72000122070312,105.66999816894531,200.42999267578125,128.60000610351562,122.37000274658203,108.31999969482422,106.3499984741211,201.35000610351562,129.1300048828125,120.22000122070312,106.66999816894531,104.97000122070312,199.02999877929688,127.76000213623047,121.12999725341797,107.06999969482422,105.75,200.00999450683594,128.75
2016-03-07,121.13999938964844,108.88999938964844,105.0199966430664,200.58999633789062,128.55999755859375,121.58000183105469,108.98999786376953,105.73999786376953,201.07000732421875,128.6699981689453,120.41000366210938,107.20999908447266,104.2699966430664,199.25,128.0500030517578,121.18000030517578,107.20999908447266,105.12999725341797,199.33999633789062,128.4499969482422
2016-03-08,120.58000183105469,106.26000213623047,104.1500015258789,198.39999389648438,129.97999572753906,121.87999725341797,108.29000091552734,105.20999908447266,199.9199981689453,130.99000549316406,120.47000122070312,106.13999938964844,103.97000122070312,198.2100067138672,129.9499969482422,121.79000091552734,108.29000091552734,104.30000305175781,199.32000732421875,130.35000610351562
2016-03-09,119.58000183105469,106.80000305175781,104.81999969482422,199.3800048828125,129.19000244140625,120.38999938964844,107.01000213623047,104.83999633789062,199.7899932861328,129.69000244140625,118.83999633789062,106.06999969482422,103.95999908447266,198.42999267578125,128.80999755859375,119.19999694824219,106.62000274658203,104.54000091552734,199.36000061035156,129.0800018310547
2016-03-10,121.5,105.93000030517578,104.66000366210938,199.5399932861328,128.66000366210938,121.76000213623047,107.48999786376953,105.86000061035156,201.07000732421875,129.83999633789062,120.41999816894531,104.80999755859375,103.30999755859375,197.3800048828125,127.91999816894531,120.5,107.0999984741211,105.26000213623047,199.9600067138672,129.5
2016-03-11,119.41000366210938,108.19999694824219,106.48999786376953,202.75999450683594,127.36000061035156,121.38999938964844,108.33000183105469,106.48999786376953,202.80999755859375,128.8800048828125,119.36000061035156,106.66000366210938,105.45999908447266,199.52000427246094,127.20999908447266,121.19000244140625,106.79000091552734,105.79000091552734,201.25999450683594,128.82000732421875
2016-03-14,117.87000274658203,107.91999816894531,106.66999816894531,202.5,127.76000213623047,120.30999755859375,108.33999633789062,106.91999816894531,203.0399932861328,128.38999938964844,117.5,107.4000015258789,106.05999755859375,201.77000427246094,127.66000366210938,120.2699966430664,107.87000274658203,106.08999633789062,202.16000366210938,127.81999969482422
2016-03-15,117.95999908447266,106.23999786376953,106.62999725341797,202.1699981689453,127.87999725341797,118.04000091552734,107.27999877929688,106.75,202.52999877929688,128.66000366210938,117.36000061035156,106.02999877929688,105.94999694824219,201.0500030517578,127.61000061035156,117.77999877929688,107.20999908447266,106.29000091552734,201.36000061035156,128.5
2016-03-16,120.58999633789062,106.98999786376953,107.58000183105469,203.33999633789062,128.25999450683594,120.76000213623047,107.33000183105469,107.86000061035156,203.82000732421875,128.52000427246094,117.33999633789062,105.7300033569336,106.33999633789062,201.5500030517578,127.37000274658203,117.41999816894531,105.7300033569336,106.37000274658203,201.60000610351562,127.75
2016-03-17,120.12999725341797,108.62999725341797,107.5199966430664,204.6300048828125,128.7899932861328,121.18000030517578,109.0999984741211,107.7699966430664,205.22999572753906,129.33999633789062,120.02999877929688,106.33000183105469,106.87000274658203,202.77000427246094,128.49000549316406,121.16000366210938,106.98999786376953,107.2699966430664,203.24000549316406,128.50999450683594
2016-03-18,119.80000305175781,109.61000061035156,107.37000274658203,204.3800048828125,129.05999755859375,120.33999633789062,109.94999694824219,107.63999938964844,204.77999877929688,129.50999450683594,119.51000213623047,108.69999694824219,106.80000305175781,203.8000030517578,128.6999969482422,119.58999633789062,108.7699966430664,107.45999908447266,204.1699981689453,129.0399932861328
2016-03-21,118.95999908447266,109.3499984741211,107.79000091552734,204.6699981689453,128.07000732421875,119.33000183105469,109.94000244140625,107.88999938964844,204.94000244140625,128.6199951171875,118.7300033569336,109.08000183105469,107.12000274658203,203.8000030517578,127.75,119.0,109.44000244140625,107.18000030517578,204.07000732421875,128.25
2016-03-22,119.30999755859375,109.22000122070312,108.12000274658203,204.55999755859375,128.0399932861328,120.16000366210938,109.69000244140625,108.37000274658203,205.22999572753906,129.02000427246094,118.95999908447266,108.47000122070312,107.16000366210938,203.57000732421875,127.91999816894531,119.7300033569336,108.77999877929688,107.18000030517578,203.75999450683594,128.8300018310547
2016-03-23,116.61000061035156,106.87999725341797,107.2300033569336,203.2100067138672,129.49000549316406,117.12000274658203,108.58999633789062,107.98999786376953,204.3300018310547,129.82000732421875,116.16000366210938,106.80000305175781,106.98999786376953,203.00999450683594,128.2899932861328,116.73999786376953,108.54000091552734,107.91000366210938,204.11000061035156,128.41000366210938
2016-03-24,116.33000183105469,107.19999694824219,107.26000213623047,203.1199951171875,129.5399932861328,116.94000244140625,107.22000122070312,107.29000091552734,203.16000366210938,130.63999938964844,116.30000305175781,105.73999786376953,106.52999877929688,201.74000549316406,129.0,116.7699966430664,106.23999786376953,106.70999908447266,202.0,130.5800018310547
2016-03-28,116.5999984741211,107.33000183105469,107.11000061035156,203.24000549316406,129.7100067138672,116.91000366210938,107.77999877929688,107.58000183105469,203.86000061035156,130.16000366210938,116.2699966430664,106.55000305175781,106.91999816894531,202.7100067138672,129.27999877929688,116.7300033569336,107.43000030517578,107.55999755859375,203.61000061035156,129.3800048828125
2016-03-29,118.76000213623047,110.30999755859375,108.83000183105469,205.1199951171875,131.07000732421875,118.80999755859375,110.33999633789062,108.9000015258789,205.25,131.08999633789062,116.80000305175781,106.7699966430664,106.7300033569336,202.39999389648438,130.02000427246094,117.36000061035156,107.04000091552734,106.91000366210938,202.75999450683594,130.3800048828125
2016-03-30,117.0999984741211,110.31999969482422,109.36000061035156,206.02000427246094,129.69000244140625,118.19999694824219,111.12000274658203,110.04000091552734,206.8699951171875,130.07000732421875,116.91000366210938,110.05000305175781,109.12999725341797,205.58999633789062,128.97999572753906,117.87999725341797,110.88999938964844,109.4800033569336,206.3000030517578,130.02999877929688
2016-03-31,117.63999938964844,110.62999725341797,109.19999694824219,205.52000427246094,130.61000061035156,118.38999938964844,111.16999816894531,109.69000244140625,206.41000366210938,130.80999755859375,117.5999984741211,110.33999633789062,109.02999877929688,205.3300018310547,129.7899932861328,118.16000366210938,110.4800033569336,109.27999877929688,205.91000366210938,129.97999572753906
2016-04-01,116.93000030517578,111.12000274658203,110.36000061035156,206.9199981689453,130.67999267578125,116.9800033569336,111.22000122070312,110.4000015258789,207.13999938964844,131.1300048828125,115.55000305175781,109.4800033569336,108.38999938964844,203.97999572753906,129.89999389648438,116.08000183105469,109.61000061035156,108.54000091552734,204.35000610351562,130.97999572753906
2016-04-04,116.1500015258789,110.19000244140625,109.94000244140625,206.25,130.75999450683594,116.7300033569336,111.31999969482422,110.44000244140625,207.07000732421875,130.97000122070312,116.06999969482422,110.0999984741211,109.68000030517578,205.88999938964844,130.27000427246094,116.66999816894531,110.91000366210938,110.36000061035156,206.8300018310547,130.7899932861328
2016-04-05,117.66000366210938,108.94000244140625,108.87999725341797,204.19000244140625,132.19000244140625,117.93000030517578,109.86000061035156,109.5,206.25999450683594,132.36000061035156,117.1500015258789,108.83999633789062,108.73999786376953,203.88999938964844,131.77999877929688,117.76000213623047,109.37000274658203,109.08999633789062,204.6699981689453,132.00999450683594
2016-04-06,116.94000244140625,110.16999816894531,110.66999816894531,206.4199981689453,131.22999572753906,117.38999938964844,110.2699966430664,110.70999908447266,206.49000549316406,131.6699981689453,116.26000213623047,108.58999633789062,108.98999786376953,203.97999572753906,130.74000549316406,116.69999694824219,108.93000030517578,108.98999786376953,204.19000244140625,131.52999877929688
2016-04-07,118.61000061035156,108.68000030517578,109.08000183105469,203.9499969482422,132.85000610351562,118.8499984741211,109.87999725341797,110.2300033569336,205.55999755859375,132.99000549316406,115.0,108.12999725341797,108.61000061035156,203.08999633789062,132.00999450683594,118.6500015258789,109.37000274658203,110.02999877929688,205.13999938964844,132.19000244140625
2016-04-08,118.43000030517578,109.11000061035156,109.0,204.5,132.00999450683594,118.7699966430664,110.06999969482422,110.0199966430664,205.85000610351562,132.39999389648438,117.9800033569336,108.62999725341797,108.62000274658203,203.8699951171875,131.63999938964844,118.06999969482422,109.61000061035156,109.76000213623047,205.33999633789062,132.1699981689453
2016-04-11,120.02999877929688,108.7699966430664,108.5999984741211,204.02000427246094,131.83999633789062,120.30000305175781,110.55000305175781,110.0199966430664,206.07000732421875,132.17999267578125,119.41999816894531,108.75,108.58999633789062,203.91000366210938,131.11000061035156,119.47000122070312,109.73999786376953,109.47000122070312,205.25,131.32000732421875
2016-04-12,120.05000305175781,109.94000244140625,109.51000213623047,205.9199981689453,130.92999267578125,120.3499984741211,110.18000030517578,109.72000122070312,206.25,131.5500030517578,119.55000305175781,108.43000030517578,108.0199966430664,203.6999969482422,130.52999877929688,120.2300033569336,108.79000091552734,108.68000030517578,204.22000122070312,131.0800018310547
2016-04-13,118.7699966430664,112.30999755859375,110.91000366210938,208.0,131.38999938964844,119.43000030517578,112.43000030517578,111.08000183105469,208.10000610351562,131.5800018310547,118.55999755859375,110.51000213623047,110.20999908447266,206.83999633789062,130.52000427246094,119.37000274658203,110.58000183105469,110.3499984741211,207.0,130.69000244140625
2016-04-14,117.11000061035156,112.16999816894531,110.91999816894531,208.00999450683594,130.75999450683594,118.19000244140625,112.69999694824219,111.33000183105469,208.60000610351562,131.30999755859375,116.94999694824219,111.87999725341797,110.0,207.60000610351562,130.49000549316406,118.08999633789062,112.26000213623047,110.93000030517578,208.07000732421875,130.91000366210938
2016-04-15,117.91999816894531,112.44999694824219,110.63999938964844,207.77999877929688,131.8800048828125,118.12000274658203,112.62999725341797,111.05999755859375,208.1699981689453,132.16000366210938,117.19000244140625,111.86000061035156,110.36000061035156,207.39999389648438,131.25,117.33000183105469,111.9000015258789,110.83000183105469,208.00999450683594,131.2899932861328
2016-04-18,117.73999786376953,113.30000305175781,111.2300033569336,209.24000549316406,131.30999755859375,118.55999755859375,113.38999938964844,111.2699966430664,209.27999877929688,131.44000244140625,117.62999725341797,111.87000274658203,110.25,207.0,130.66000366210938,118.52999877929688,111.9800033569336,110.31999969482422,207.77999877929688,131.3300018310547
2016-04-19,119.58000183105469,113.38999938964844,110.55000305175781,209.89999389648438,130.89999389648438,120.08999633789062,114.12999725341797,111.44000244140625,210.1999969482422,131.30999755859375,119.37000274658203,112.88999938964844,109.87999725341797,208.94000244140625,130.2899932861328,119.87000274658203,113.51000213623047,111.44000244140625,209.74000549316406,131.0800018310547
2016-04-20,118.97000122070312,113.55999755859375,110.63999938964844,210.10000610351562,129.4600067138672,120.08000183105469,114.20999908447266,111.1500015258789,210.9199981689453,131.64999389648438,118.72000122070312,112.97000122070312,110.16999816894531,209.38999938964844,129.27000427246094,119.66999816894531,113.38999938964844,110.55000305175781,209.9499969482422,131.16000366210938
2016-04-21,119.41999816894531,112.98999786376953,110.6500015258789,208.97000122070312,128.69000244140625,120.55000305175781,113.91999816894531,111.05000305175781,210.25,129.07000732421875,119.12999725341797,112.66000366210938,110.1500015258789,208.64999389648438,128.2899932861328,120.41999816894531,113.47000122070312,110.58000183105469,210.1199951171875,128.44000244140625
2016-04-22,117.88999938964844,114.11000061035156,108.9800033569336,208.97000122070312,128.36000061035156,119.0199966430664,114.19000244140625,109.72000122070312,209.2899932861328,128.91000366210938,117.27999877929688,112.9800033569336,108.12000274658203,207.91000366210938,128.24000549316406,118.70999908447266,112.9800033569336,109.20999908447266,208.5500030517578,128.85000610351562
2016-04-25,118.2300033569336,113.30000305175781,108.9800033569336,208.61000061035156,127.83000183105469,118.70999908447266,113.91000366210938,108.98999786376953,208.66000366210938,128.52000427246094,118.11000061035156,112.80999755859375,108.44999694824219,207.5399932861328,127.83000183105469,118.13999938964844,113.80000305175781,108.6500015258789,208.25999450683594,128.05999755859375
2016-04-26,118.69999694824219,114.41000366210938,108.44999694824219,208.9199981689453,127.25,118.88999938964844,114.52999877929688,109.38999938964844,209.52000427246094,127.76000213623047,118.44999694824219,113.16999816894531,108.12000274658203,208.36000061035156,127.12000274658203,118.79000091552734,113.66999816894531,109.20999908447266,209.0399932861328,127.76000213623047
2016-04-27,119.04000091552734,114.80999755859375,107.58000183105469,209.35000610351562,128.52000427246094,119.69999694824219,115.05000305175781,107.83000183105469,209.80999755859375,128.82000732421875,118.43000030517578,113.9000015258789,106.69000244140625,208.0500030517578,127.62000274658203,118.97000122070312,114.4800033569336,107.33999633789062,208.47000122070312,127.91999816894531
2016-04-28,121.29000091552734,113.5,106.27999877929688,207.4499969482422,129.0500030517578,121.41999816894531,115.0,108.33000183105469,209.75999450683594,129.13999938964844,119.7300033569336,113.19000244140625,106.06999969482422,206.9600067138672,128.0399932861328,119.91999816894531,114.2699966430664,107.69999694824219,208.4600067138672,128.2100067138672
2016-04-29,123.6500015258789,112.4800033569336,105.72000122070312,206.3300018310547,129.3800048828125,123.93000030517578,113.45999908447266,106.5,207.1300048828125,129.7100067138672,122.33999633789062,111.72000122070312,104.87999725341797,205.02999877929688,128.1999969482422,122.43000030517578,113.01000213623047,106.27999877929688,206.72000122070312,128.4499969482422
2016-05-02,123.23999786376953,113.4800033569336,106.72000122070312,207.97000122070312,127.81999969482422,123.95999908447266,113.51000213623047,106.87000274658203,208.17999267578125,128.89999389648438,123.05000305175781,112.18000030517578,105.55000305175781,206.41000366210938,127.80000305175781,123.77999877929688,112.83000183105469,105.98999786376953,206.9199981689453,128.66000366210938
2016-05-03,122.95999908447266,111.62000274658203,105.7300033569336,206.16000366210938,129.42999267578125,123.81999969482422,112.55999755859375,106.44000244140625,206.8000030517578,130.02000427246094,122.51000213623047,110.93000030517578,105.44999694824219,205.27999877929688,129.35000610351562,123.7300033569336,112.55000305175781,105.95999908447266,206.52000427246094,129.5500030517578
2016-05-04,122.20999908447266,110.69999694824219,105.05000305175781,205.00999450683594,130.13999938964844,123.2300033569336,111.98999786376953,105.4800033569336,205.85000610351562,130.1699981689453,121.51000213623047,110.37000274658203,104.79000091552734,204.4199981689453,129.19000244140625,122.8499984741211,110.98999786376953,105.08999633789062,204.99000549316406,129.67999267578125
2016-05-05,122.06999969482422,110.26000213623047,105.0199966430664,204.97000122070312,131.00999450683594,122.7300033569336,111.33000183105469,105.66000366210938,205.97999572753906,131.07000732421875,121.25,110.0999984741211,104.80999755859375,204.47000122070312,129.6999969482422,122.62999725341797,111.1500015258789,105.43000030517578,205.55999755859375,130.05999755859375
2016-05-06,123.18000030517578,110.91000366210938,105.58000183105469,205.72000122070312,130.4499969482422,123.80999755859375,110.93000030517578,105.5999984741211,205.77000427246094,130.86000061035156,122.58999633789062,109.54000091552734,104.4000015258789,203.8800048828125,130.2899932861328,122.83000183105469,109.80000305175781,104.5,204.05999755859375,130.85000610351562
2016-05-09,120.6500015258789,111.2300033569336,105.87999725341797,205.88999938964844,130.86000061035156,121.29000091552734,111.88999938964844,106.37000274658203,206.39999389648438,130.88999938964844,120.58999633789062,110.62999725341797,105.54000091552734,205.36000061035156,130.32000732421875,121.19999694824219,110.91999816894531,105.58999633789062,205.57000732421875,130.4600067138672
2016-05-10,120.9800033569336,112.3499984741211,107.33000183105469,208.4499969482422,130.8699951171875,121.37999725341797,112.4000015258789,107.37999725341797,208.47000122070312,131.1199951171875,120.08000183105469,111.06999969482422,106.06999969482422,206.63999938964844,130.64999389648438,120.73999786376953,111.66000366210938,106.26000213623047,206.72000122070312,130.85000610351562
2016-05-11,122.12000274658203,110.95999908447266,106.36000061035156,206.5,131.61000061035156,122.16000366210938,112.2699966430664,107.48999786376953,208.5399932861328,132.0,121.37999725341797,110.87000274658203,106.33000183105469,206.5,130.66000366210938,121.8499984741211,112.0999984741211,107.16999816894531,207.91000366210938,130.8300018310547
2016-05-12,121.16000366210938,110.37000274658203,105.88999938964844,206.55999755859375,131.00999450683594,122.38999938964844,111.48999786376953,106.73999786376953,207.49000549316406,131.1699981689453,121.0,109.5,105.13999938964844,205.3699951171875,130.58999633789062,122.0199966430664,111.19000244140625,106.61000061035156,207.2899932861328,130.66000366210938
2016-05-13,121.70999908447266,109.63999938964844,105.5,204.75999450683594,132.27999877929688,121.86000061035156,110.94000244140625,106.44999694824219,206.86000061035156,132.32000732421875,120.66000366210938,109.36000061035156,105.29000091552734,204.3800048828125,131.22999572753906,121.08999633789062,110.05999755859375,105.80000305175781,206.2100067138672,131.47999572753906
2016-05-16,121.80000305175781,111.02999877929688,106.81999969482422,206.77999877929688,131.13999938964844,122.97000122070312,111.5199966430664,107.20999908447266,207.33999633789062,131.66000366210938,121.37999725341797,109.87000274658203,105.55999755859375,204.88999938964844,130.97999572753906,122.93000030517578,109.91999816894531,105.66000366210938,204.9600067138672,131.63999938964844
2016-05-17,122.22000122070312,109.2699966430664,105.4800033569336,204.85000610351562,131.36000061035156,122.5199966430664,111.41999816894531,107.04000091552734,206.8000030517578,131.8300018310547,121.4800033569336,108.7699966430664,105.19999694824219,204.22999572753906,131.2100067138672,121.58000183105469,110.87999725341797,106.7300033569336,206.4600067138672,131.2100067138672
2016-05-18,120.0999984741211,109.83999633789062,105.86000061035156,204.91000366210938,129.49000549316406,121.91999816894531,110.66000366210938,106.43000030517578,206.3000030517578,130.85000610351562,119.87999725341797,108.79000091552734,105.04000091552734,203.6300048828125,128.91000366210938,121.22000122070312,108.80999755859375,105.23999786376953,204.44000244140625,130.80999755859375
2016-05-19,119.87000274658203,108.95999908447266,105.30999755859375,204.1999969482422,130.0500030517578,119.9800033569336,109.7699966430664,105.70999908447266,204.5399932861328,130.3300018310547,118.91999816894531,107.98999786376953,104.54000091552734,202.77999877929688,129.64999389648438,119.0,109.04000091552734,105.44999694824219,204.05999755859375,129.67999267578125
2016-05-20,119.70999908447266,110.79000091552734,106.47000122070312,205.49000549316406,130.14999389648438,120.31999969482422,110.79000091552734,106.9000015258789,206.10000610351562,130.39999389648438,119.30999755859375,109.2300033569336,105.66999816894531,204.86000061035156,129.5500030517578,120.19000244140625,109.29000091552734,105.7300033569336,204.9199981689453,129.64999389648438
2016-05-23,119.37000274658203,110.66000366210938,106.33000183105469,205.2100067138672,130.44000244140625,119.5999984741211,111.38999938964844,106.97000122070312,205.83999633789062,130.72999572753906,118.75,110.5,106.2300033569336,204.99000549316406,129.9199981689453,118.86000061035156,110.7699966430664,106.58999633789062,205.50999450683594,130.36000061035156
2016-05-24,117.30000305175781,112.94000244140625,108.45999908447266,207.8699951171875,129.86000061035156,118.2300033569336,113.22000122070312,108.58999633789062,208.24000549316406,130.19000244140625,117.25,111.2699966430664,106.88999938964844,206.13999938964844,129.24000549316406,118.16999816894531,111.30999755859375,106.91999816894531,206.1699981689453,129.97000122070312
2016-05-25,116.9800033569336,113.5999984741211,109.23999786376953,209.27999877929688,129.3699951171875,117.05999755859375,113.9000015258789,109.56999969482422,209.77000427246094,130.25,116.31999969482422,113.08000183105469,108.68000030517578,207.8699951171875,129.30999755859375,116.58999633789062,113.30000305175781,108.87000274658203,208.6699981689453,129.8300018310547
2016-05-26,116.58000183105469,113.47000122070312,109.55999755859375,209.33999633789062,130.0399932861328,117.62999725341797,114.0199966430664,109.69999694824219,209.7100067138672,130.4499969482422,116.38999938964844,113.25,109.08999633789062,208.97000122070312,129.8000030517578,117.56999969482422,113.7699966430664,109.3499984741211,209.44000244140625,129.80999755859375
2016-05-27,115.62000274658203,114.5999984741211,110.12999725341797,210.24000549316406,129.85000610351562,116.36000061035156,114.5999984741211,110.13999938964844,210.25,130.25999450683594,115.29000091552734,113.51000213623047,109.61000061035156,209.47000122070312,129.6999969482422,116.2699966430664,113.55999755859375,109.62999725341797,209.52999877929688,130.07000732421875
2016-05-31,116.05999755859375,115.0,110.33999633789062,209.83999633789062,130.16000366210938,116.4000015258789,115.54000091552734,110.51000213623047,210.69000244140625,130.44000244140625,115.5,114.5,109.77999877929688,209.17999267578125,128.97999572753906,115.76000213623047,114.81999969482422,110.27999877929688,210.55999755859375,129.02000427246094
2016-06-01,115.94000244140625,115.77999877929688,110.3499984741211,210.27000427246094,130.4199981689453,116.13999938964844,115.94999694824219,110.5999984741211,210.47999572753906,131.27000427246094,115.19999694824219,114.41999816894531,109.91000366210938,208.88999938964844,130.11000061035156,115.97000122070312,114.61000061035156,110.0,209.1199951171875,130.6300048828125
2016-06-02,115.66999816894531,116.66999816894531,110.58000183105469,210.91000366210938,131.36000061035156,115.97000122070312,116.66999816894531,110.58999633789062,210.92999267578125,131.69000244140625,115.58000183105469,115.37000274658203,109.52999877929688,209.24000549316406,130.8699951171875,115.77999877929688,115.48999786376953,110.12999725341797,209.8000030517578,130.89999389648438
2016-06-03,118.87999725341797,115.97000122070312,110.05999755859375,210.27999877929688,133.22999572753906,118.88999938964844,116.47000122070312,110.41999816894531,210.69000244140625,133.22999572753906,118.2300033569336,115.0,109.33999633789062,208.86000061035156,132.60000610351562,118.25,116.47000122070312,110.37000274658203,210.25,132.86000061035156
2016-06-06,118.91999816894531,117.22000122070312,110.45999908447266,211.35000610351562,132.24000549316406,119.16999816894531,117.58000183105469,110.75,211.77000427246094,132.88999938964844,118.45999908447266,116.01000213623047,110.06999969482422,210.50999450683594,132.10000610351562,118.88999938964844,116.08000183105469,110.26000213623047,210.6999969482422,132.77999877929688
2016-06-07,118.81999969482422,117.55999755859375,110.18000030517578,211.67999267578125,132.55999755859375,119.0199966430664,117.9800033569336,110.62999725341797,212.33999633789062,132.97999572753906,118.41000366210938,116.95999908447266,110.12999725341797,211.5,132.5399932861328,118.5,117.29000091552734,110.5199966430664,211.52999877929688,132.63999938964844
2016-06-08,120.58000183105469,118.43000030517578,110.37000274658203,212.3699951171875,133.27000427246094,120.77999877929688,118.63999938964844,110.5999984741211,212.52000427246094,133.42999267578125,120.2300033569336,117.6500015258789,109.95999908447266,211.69000244140625,132.7100067138672,120.30000305175781,117.66000366210938,110.37000274658203,211.83999633789062,132.8699951171875
2016-06-09,121.25,117.66999816894531,110.19000244140625,212.0800018310547,134.1300048828125,121.4800033569336,117.94000244140625,110.30999755859375,212.22000122070312,134.5399932861328,120.55000305175781,117.29000091552734,109.70999908447266,211.19000244140625,133.92999267578125,120.61000061035156,117.94000244140625,109.91999816894531,211.50999450683594,134.32000732421875
2016-06-10,121.73999786376953,116.06999969482422,108.94000244140625,210.07000732421875,134.77999877929688,122.0999984741211,116.87999725341797,109.4000015258789,210.86000061035156,135.3300018310547,121.18000030517578,115.69000244140625,108.55999755859375,209.42999267578125,134.25999450683594,121.55000305175781,116.58000183105469,109.19000244140625,210.4600067138672,134.7899932861328
2016-06-13,122.63999938964844,114.80999755859375,108.02999877929688,208.4499969482422,135.3800048828125,122.83000183105469,116.18000030517578,108.93000030517578,210.3699951171875,135.38999938964844,122.02999877929688,114.58999633789062,107.88999938964844,208.35000610351562,134.77000427246094,122.80000305175781,115.6500015258789,108.31999969482422,209.36000061035156,135.08999633789062
2016-06-14,122.7699966430664,114.4800033569336,108.02999877929688,208.0399932861328,135.27999877929688,123.05999755859375,115.11000061035156,108.41999816894531,208.74000549316406,136.22000122070312,122.30000305175781,113.66999816894531,107.23999786376953,206.9199981689453,135.22000122070312,123.0,114.38999938964844,107.73999786376953,208.0,136.19000244140625
2016-06-15,123.68000030517578,114.55999755859375,107.72000122070312,207.75,135.8000030517578,123.87000274658203,115.55999755859375,108.44000244140625,209.36000061035156,136.22999572753906,122.37999725341797,114.45999908447266,107.54000091552734,207.52999877929688,135.30999755859375,122.5199966430664,114.88999938964844,108.29000091552734,208.0399932861328,135.52000427246094
2016-06-16,122.37999725341797,114.55000305175781,108.04000091552734,208.3699951171875,136.4600067138672,125.66999816894531,114.58999633789062,108.13999938964844,208.57000732421875,137.55999755859375,122.2300033569336,112.88999938964844,106.5,205.58999633789062,136.17999267578125,125.16999816894531,113.72000122070312,107.19000244140625,207.75,136.74000549316406
2016-06-17,123.94999694824219,114.05999755859375,106.48999786376953,206.52000427246094,135.61000061035156,124.0999984741211,114.91999816894531,107.68000030517578,207.1999969482422,136.27000427246094,122.69000244140625,113.68000030517578,106.23999786376953,205.75,135.25999450683594,123.26000213623047,114.41000366210938,107.52999877929688,207.1699981689453,136.1999969482422
