Date,forecast_revision_shock_raw,growth_revision_raw,inflation_revision_raw,labor_revision_raw,speech_count_raw,chair_weighted_shock_raw,forecast_revision_shock_z_l1,chair_weighted_shock_z_l1,growth_revision_z_l1,inflation_revision_z_l1,labor_revision_z_l1,speech_count_z_l1
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.36786457050521976,-0.36041004302321356,-0.03220008150621231,-0.2009211711559197,-0.20967239575096236,-0.4269502533793534
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.36786457050521976,-0.36041004302321356,-0.03220008150621231,-0.2009211711559197,-0.20967239575096236,-0.4269502533793534
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.36786457050521976,-0.36041004302321356,-0.03220008150621231,-0.2009211711559197,-0.20967239575096236,-0.4269502533793534
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.36786457050521976,-0.36041004302321356,-0.03220008150621231,-0.2009211711559197,-0.20967239575096236,-0.4269502533793534
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.36786457050521976,-0.36041004302321356,-0.03220008150621231,-0.2009211711559197,-0.20967239575096236,-0.4269502533793534
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.36786457050521976,-0.36041004302321356,-0.03220008150621231,-0.2009211711559197,-0.20967239575096236,-0.4269502533793534
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.36786457050521976,-0.36041004302321356,-0.03220008150621231,-0.2009211711559197,-0.20967239575096236,-0.4269502533793534
2023-02-07,1.2095554883580284,0.9071666162685214,0.0,0.3023888720895071,1.0,1.451466586029634,-0.36786457050521976,-0.36041004302321356,-0.03220008150621231,-0.2009211711559197,-0.20967239575096236,-0.4269502533793534
2023-02-08,14.102564102564102,4.006410256410256,3.766025641025641,6.330128205128205,1.0,14.102564102564102,-0.008891983922057823,0.009505037308745056,0.6539781305322828,-0.19123622734459403,0.13639753669142662,1.4280749854412857
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,3.494340479165508,3.01161995903958,2.931452779574695,1.9340421463804205,5.704007294118217,1.4031201498063757
2023-02-10,0.0,0.0,0.0,0.0,1.0,0.0,-0.3706126139005213,-0.36519372159829916,-0.07328850835942392,-0.20533693791898622,-0.2124189274695294,-0.4384750468144924
2023-02-13,2.5611368142762725,0.16523463317911435,1.5697290152015864,0.8261731658955718,1.0,2.5611368142762725,-0.3706126139005213,-0.36519372159829916,-0.07328850835942392,-0.20533693791898622,-0.2124189274695294,1.3788880060884863
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.3257637137646621,0.24326796447975518,0.049651791856262666,0.6781617153233571,0.5530491914365872,1.3553372357481401
2023-02-15,0.9115770282588879,0.9115770282588879,0.0,0.0,1.0,0.9115770282588879,-0.37623071693832805,-0.37017162873239395,-0.0742728963559133,-0.21205589270848865,-0.21831736722330722,-0.46139139940362217
2023-02-16,0.0,0.0,0.0,0.0,1.0,0.0,-0.12841992420964776,-0.15363522963309514,0.60310376525797,-0.21205589270848865,-0.21831736722330722,1.3324296396592534
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.3784045992490089,-0.37207471173823564,-0.07958369358078761,-0.21205589270848865,-0.21831736722330722,1.3101298360899978
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.3784045992490089,-0.37207471173823564,-0.07958369358078761,-0.21205589270848865,-0.21831736722330722,-0.4841784176854339
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.3784045992490089,-0.37207471173823564,-0.07958369358078761,-0.21205589270848865,-0.21831736722330722,-0.4841784176854339
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.3784045992490089,-0.37207471173823564,-0.07958369358078761,-0.21205589270848865,-0.21831736722330722,-0.4841784176854339
2023-02-24,1.2394645513138327,-0.37183936539414975,0.7436787307882995,0.12394645513138325,1.0,1.2394645513138327,-0.3784045992490089,-0.37207471173823564,-0.07958369358078761,-0.21205589270848865,-0.21831736722330722,-0.4841784176854339
2023-02-27,2.543485395470955,0.0,2.215293731539219,0.3281916639317361,1.0,2.543485395470955,-0.04122344532857076,-0.07746276590998434,-0.355674645743475,0.20635057113026029,-0.10352713102620009,1.288404993514912
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.3111086347077463,0.23042559292200462,-0.07733608546166147,1.0267637182842504,0.08477900271939445,1.2672245935927744
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.3740020282696195,-0.3658804667958129,-0.1007510761417217,-0.2138303233569007,-0.2077831236862658,-0.49554038212112
2023-03-02,12.215669755686605,1.4743049705139004,2.316764953664701,8.424599831508003,1.0,12.215669755686605,-0.3740020282696195,-0.3658804667958129,-0.1007510761417217,-0.2138303233569007,-0.2077831236862658,-0.4841784176854339
2023-03-03,0.0,0.0,0.0,0.0,1.0,0.0,2.8991530430349193,2.5566367525993474,1.0223843104862145,1.0878702097486899,6.343116019683238,1.288404993514912
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.3873925106932536,-0.3796031157246445,-0.10931137758386769,-0.22325251877478972,-0.222921173412957,1.2672245935927744
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.3873925106932536,-0.3796031157246445,-0.10931137758386769,-0.22325251877478972,-0.222921173412957,-0.5068898374371097
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.3873925106932536,-0.3796031157246445,-0.10931137758386769,-0.22325251877478972,-0.222921173412957,-0.5068898374371097
2023-03-09,0.3286230693394676,-0.3286230693394676,0.0,0.0,1.0,0.39434768320736113,-0.3873925106932536,-0.3796031157246445,-0.10931137758386769,-0.22325251877478972,-0.222921173412957,-0.5068898374371097
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.2866070576023215,-0.2717721953709103,-0.3485135679526839,-0.21777120485961934,-0.20610673652788083,1.3225157298139152
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.37597015489992264,-0.3677913249653157,-0.09255439507498078,-0.21777120485961934,-0.20610673652788083,-0.5086598960822751
2023-03-14,0.0,0.0,0.0,0.0,1.0,0.0,-0.3622476999575792,-0.3543185041850161,-0.0874485052790336,-0.19765489871433203,-0.19364260726833926,-0.4971525378267141
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.3622476999575792,-0.3543185041850161,-0.0874485052790336,-0.19765489871433203,-0.19364260726833926,1.3225157298139152
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.3622476999575792,-0.3543185041850161,-0.0874485052790336,-0.19765489871433203,-0.19364260726833926,-0.5086598960822751
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.3622476999575792,-0.3543185041850161,-0.0874485052790336,-0.19765489871433203,-0.19364260726833926,-0.5086598960822751
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.3622476999575792,-0.3543185041850161,-0.0874485052790336,-0.19765489871433203,-0.19364260726833926,-0.5086598960822751
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.3622476999575792,-0.3543185041850161,-0.0874485052790336,-0.19765489871433203,-0.19364260726833926,-0.5086598960822751
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.3622476999575792,-0.3543185041850161,-0.0874485052790336,-0.19765489871433203,-0.19364260726833926,-0.5086598960822751
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.3622476999575792,-0.3543185041850161,-0.0874485052790336,-0.19765489871433203,-0.19364260726833926,-0.5086598960822751
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.3622476999575792,-0.3543185041850161,-0.0874485052790336,-0.19765489871433203,-0.19364260726833926,-0.5086598960822751
2023-03-27,1.375515818431912,-0.27510316368638243,0.8253094910591472,0.27510316368638243,1.0,1.375515818431912,-0.3622476999575792,-0.3543185041850161,-0.0874485052790336,-0.19765489871433203,-0.19364260726833926,-0.5086598960822751
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.017748727152277065,-0.01593178431049137,-0.3001886439928414,0.2962976023046674,0.02750289850556847,1.3003912165257485
2023-03-29,0.0,0.0,0.0,0.0,1.0,0.0,-0.36548055672869656,-0.3572061546945592,-0.0857172679958758,-0.20156736091964197,-0.19544069360656752,-0.5201564866102993
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.36548055672869656,-0.3572061546945592,-0.0857172679958758,-0.20156736091964197,-0.19544069360656752,1.278830673666977
2023-03-31,17.40097314530445,5.4529504292020965,5.360739899924649,5.627589917905153,2.0,17.40097314530445,-0.364167293227059,-0.35603918240307525,-0.0840594619748717,-0.20156736091964197,-0.19368559097082644,-0.5228798376151322
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,4.1291632738279445,3.704035162324172,3.875232575944403,2.9031209326429366,4.036220960177327,3.0893100543640455
2023-04-04,0.0,0.0,0.0,0.0,1.0,0.0,-0.3618911925659296,-0.3570260468441893,-0.08826302689048367,-0.19961162590479187,-0.2058070682577938,-0.5228798376151322
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.3618911925659296,-0.3570260468441893,-0.08826302689048367,-0.19961162590479187,-0.2058070682577938,1.336306209562122
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.3546164469205687,-0.35027858425131847,-0.09122286441441631,-0.18976367200507777,-0.21225670028234014,-0.5228798376151322
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.3546164469205687,-0.35027858425131847,-0.09122286441441631,-0.18976367200507777,-0.21225670028234014,-0.5228798376151322
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.3408010160988286,-0.3359688513685564,-0.07358836616486512,-0.18333384262072877,-0.19290205413868503,-0.5147701056559165
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.3408010160988286,-0.3359688513685564,-0.07358836616486512,-0.18333384262072877,-0.19290205413868503,-0.5147701056559165
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.3268926033236516,-0.3216006195493571,-0.06081087504377953,-0.16195499703849314,-0.1863536918644427,-0.5029477390894933
2023-04-14,14.549591962571121,4.284870190555992,5.672609400324149,4.592112371690978,2.0,14.549591962571121,-0.3268926033236516,-0.3216006195493571,-0.06081087504377953,-0.16195499703849314,-0.1863536918644427,-0.5029477390894933
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,3.67712672940683,3.3598031732876046,3.154028949994423,3.5982607605556938,3.296930201369878,3.277879001239932
2023-04-18,0.27754648903691365,0.0,0.27754648903691365,0.0,1.0,0.27754648903691365,-0.3405764937781284,-0.3360742964207504,-0.08402044685718858,-0.1832958058548076,-0.20582368895572487,-0.5112288350557692
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.2608664475465315,-0.26273636401085954,-0.07915899948373468,-0.004120060658578861,-0.20582368895572487,1.3833250830920816
2023-04-20,4.692904656319291,0.6929046563192904,1.0,3.0,2.0,4.692904656319291,-0.33749082027717475,-0.33322088795145904,-0.07915899948373468,-0.18954507213040966,-0.20582368895572487,-0.5112288350557692
2023-04-21,8.893280632411066,1.7566974088713219,-3.623188405797101,3.5133948177426437,1.0,8.893280632411066,0.9448486266082796,0.8470299644949187,0.44057356962619454,0.47288060359405276,2.0300971112178026,3.1209389196617976
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,2.046930368604799,1.8673180468212576,1.226773612897335,-2.526981822858148,2.3412335088267526,1.2788306736669772
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5201564866102995
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5201564866102995
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5201564866102995
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5201564866102995
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5201564866102995
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5201564866102995
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5201564866102995
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5201564866102995
2023-05-05,0.0,0.0,0.0,0.0,1.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5201564866102995
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,1.2788306736669772
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5316487070300917
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5316487070300917
2023-05-11,1.399440223910436,0.0,-1.399440223910436,0.0,1.0,1.399440223910436,-0.35491273812392654,-0.35003004341999555,-0.09322817309659631,-0.17095096017878628,-0.22410974988627053,-0.5316487070300917
2023-05-12,13.7611628501013,-1.7617107375136423,-4.458674067378288,3.206974376594174,2.0,13.7611628501013,0.020776260437949404,-0.0032320246412455267,-0.09322817309659631,-1.0689030651881168,-0.22410974988627053,1.2578042767243494
2023-05-15,0.0,0.0,0.0,0.0,2.0,0.0,3.1989110530572096,2.9510243865933155,-1.3954531124690115,-2.9207208238054716,2.0927275603523965,2.927095896885858
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.37152060252871894,-0.3668627085580549,-0.08207288741234267,-0.13519533921246954,-0.23866450953667082,2.809166093596843
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.37152060252871894,-0.3668627085580549,-0.08207288741234267,-0.13519533921246954,-0.23866450953667082,-0.5618332187193685
2023-05-18,8.32766825288919,-4.588715159755268,-2.719238613188307,-1.0197144799456153,1.0,8.32766825288919,-0.37152060252871894,-0.3668627085580549,-0.08207288741234267,-0.13519533921246954,-0.23866450953667082,-0.5618332187193685
2023-05-19,0.32123353678123995,0.32123353678123995,0.0,0.0,1.0,0.32123353678123995,1.7509374859657243,1.608869438888829,-3.318081375111917,-1.7968152229763175,-0.9706045159784802,1.1062065804072625
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.288474851240132,-0.2896547580486252,0.15593524075154605,-0.10603760695387815,-0.22552184916685103,1.1062065804072625
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.35936967469615577,-0.35505655205112496,-0.06761165863984435,-0.0898977176728145,-0.21570108009516778,-0.5636575184338563
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.35936967469615577,-0.35505655205112496,-0.06761165863984435,-0.0898977176728145,-0.21570108009516778,-0.5636575184338563
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.35936967469615577,-0.35505655205112496,-0.06761165863984435,-0.0898977176728145,-0.21570108009516778,-0.5636575184338563
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.35936967469615577,-0.35505655205112496,-0.06761165863984435,-0.0898977176728145,-0.21570108009516778,-0.5636575184338563
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.35936967469615577,-0.35505655205112496,-0.06761165863984435,-0.0898977176728145,-0.21570108009516778,-0.5636575184338563
2023-05-31,9.689792663476874,-1.0,-5.626528442317916,0.936735778841042,2.0,9.689792663476874,-0.35936967469615577,-0.35505655205112496,-0.06761165863984435,-0.0898977176728145,-0.21570108009516778,-0.5636575184338563
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2.319019644037449,2.184333983944734,-0.8544446980343764,-4.036837209509515,0.466078247565544,2.809166093596843
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.3620259468900436,-0.3600841005178084,-0.02660063490112071,-0.012860284733956227,-0.2166296465943321,-0.5618332187193685
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.3479604638235044,-0.3470344355752845,-0.05829617917197591,-0.02954320476873695,-0.20052658514139263,-0.5522822446954448
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.345916569182546,-0.34466353116616505,-0.05829617917197591,-0.024734838874675296,-0.20052658514139263,-0.540923407620958
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.345916569182546,-0.34466353116616505,-0.05829617917197591,-0.024734838874675296,-0.20052658514139263,-0.540923407620958
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.345916569182546,-0.34466353116616505,-0.05829617917197591,-0.024734838874675296,-0.20052658514139263,-0.540923407620958
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.345916569182546,-0.34466353116616505,-0.05829617917197591,-0.024734838874675296,-0.20052658514139263,-0.540923407620958
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.345916569182546,-0.34466353116616505,-0.05829617917197591,-0.024734838874675296,-0.20052658514139263,-0.540923407620958
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.345916569182546,-0.34466353116616505,-0.05829617917197591,-0.024734838874675296,-0.20052658514139263,-0.540923407620958
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.345916569182546,-0.34466353116616505,-0.05829617917197591,-0.024734838874675296,-0.20052658514139263,-0.540923407620958
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.345916569182546,-0.34466353116616505,-0.05829617917197591,-0.024734838874675296,-0.20052658514139263,-0.540923407620958
2023-06-16,4.1544477028347995,-1.2218963831867058,2.932551319648094,0.0,1.0,4.1544477028347995,-0.345916569182546,-0.34466353116616505,-0.05829617917197591,-0.024734838874675296,-0.20052658514139263,-0.540923407620958
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.8245057130221543,0.7949408424472603,-1.113866404385768,2.058898050280832,-0.20052658514139263,1.1874068260952066
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.35449078056070377,-0.3530601262284175,-0.04955772017395741,-0.040974109607862776,-0.20052658514139263,-0.5522822446954448
2023-06-22,16.5,6.25,4.25,6.0,2.0,16.5,-0.35449078056070377,-0.3530601262284175,-0.04955772017395741,-0.040974109607862776,-0.20052658514139263,-0.5522822446954448
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,4.005715011171909,3.9070727333616753,4.823240850364241,2.8770246690362455,3.9644669294624006,2.809166093596843
2023-06-26,1.3289036544850499,0.221483942414175,1.1074197120708749,0.0,1.0,1.3289036544850499,-0.3656232011092873,-0.3646852532920321,-0.08361174559369045,-0.06291615932300915,-0.22063412388101047,-0.5618332187193685
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.016360279311068832,-0.023382520076424437,0.08889412742823029,0.6957118874642961,-0.22063412388101047,1.1062065804072625
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.3686157144123503,-0.3676121453095243,-0.08499148290204028,-0.06886230672881574,-0.22063412388101047,-0.5730949753917143
2023-06-29,3.651856360316494,0.15216068167985392,2.7388922702373706,0.7608034083992696,1.0,5.477784540474741,-0.3686157144123503,-0.3676121453095243,-0.08499148290204028,-0.06886230672881574,-0.22063412388101047,-0.5730949753917143
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.5911968901262067,1.0361055144328817,0.03352161022207832,1.783789541217525,0.3057720845578826,1.089082877952309
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.37597366709501756,-0.37743568969257163,-0.08594169479894821,-0.08278851192313305,-0.22480516598470363,-0.584385934510995
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.37597366709501756,-0.37743568969257163,-0.08594169479894821,-0.08278851192313305,-0.22480516598470363,-0.584385934510995
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.37597366709501756,-0.37743568969257163,-0.08594169479894821,-0.08278851192313305,-0.22480516598470363,-0.584385934510995
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.37597366709501756,-0.37743568969257163,-0.08594169479894821,-0.08278851192313305,-0.22480516598470363,-0.584385934510995
2023-07-10,0.9674482130662417,0.45526974732529024,0.0,0.5121784657409515,1.0,1.16093785567949,-0.37597366709501756,-0.37743568969257163,-0.08594169479894821,-0.08278851192313305,-0.22480516598470363,-0.584385934510995
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.12184694685764873,-0.08027756475019965,0.26858946172305753,-0.08278851192313305,0.12956615771010818,1.072279925215208
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.3644796456215238,-0.36637182702157445,-0.06933560709907688,-0.05131311045513664,-0.22349601256640744,-0.584385934510995
2023-07-13,5.378720895962275,1.8420277040966697,1.7683465959328029,1.7683465959328029,1.0,5.378720895962275,-0.3644796456215238,-0.36637182702157445,-0.06933560709907688,-0.05131311045513664,-0.22349601256640744,-0.584385934510995
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.108321543100336,1.0689556839715075,1.4185669037105333,1.2773213100317111,1.0033658293282333,1.1320406824233078
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.36223240883450974,-0.36371767285842727,-0.06903044465603371,-0.09218614622668309,-0.22662552336044436,-0.5864789077614728
2023-07-18,0.0,0.0,0.0,0.0,1.0,0.0,-0.36223240883450974,-0.36371767285842727,-0.06903044465603371,-0.09218614622668309,-0.22662552336044436,-0.5864789077614728
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.36223240883450974,-0.36371767285842727,-0.06903044465603371,-0.09218614622668309,-0.22662552336044436,1.1143345199298638
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.36223240883450974,-0.36371767285842727,-0.06903044465603371,-0.09218614622668309,-0.22662552336044436,-0.5979355960599269
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.36223240883450974,-0.36371767285842727,-0.06903044465603371,-0.09218614622668309,-0.22662552336044436,-0.5979355960599269
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.3489864056685223,-0.35288892375067354,-0.13238269349192833,-0.1007724794512708,-0.2779195000255211,-0.5864789077614728
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387545202838392,-0.3426883657672207,-0.1459155371736684,-0.11747075407090529,-0.27111284639846667,-0.5750546327852952
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387545202838392,-0.3426883657672207,-0.1459155371736684,-0.11747075407090529,-0.27111284639846667,-0.5636575184338563
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387545202838392,-0.3426883657672207,-0.1459155371736684,-0.11747075407090529,-0.27111284639846667,-0.5636575184338563
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387545202838392,-0.3426883657672207,-0.1459155371736684,-0.11747075407090529,-0.27111284639846667,-0.5636575184338563
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387545202838392,-0.3426883657672207,-0.1459155371736684,-0.11747075407090529,-0.27111284639846667,-0.5636575184338563
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387545202838392,-0.3426883657672207,-0.1459155371736684,-0.11747075407090529,-0.27111284639846667,-0.5636575184338563
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387545202838392,-0.3426883657672207,-0.1459155371736684,-0.11747075407090529,-0.27111284639846667,-0.5636575184338563
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387545202838392,-0.3426883657672207,-0.1459155371736684,-0.11747075407090529,-0.27111284639846667,-0.5636575184338563
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.3387545202838392,-0.3426883657672207,-0.1459155371736684,-0.11747075407090529,-0.27111284639846667,-0.5636575184338563
2023-08-07,25.365079365079367,2.9682539682539684,13.436507936507937,6.9603174603174605,2.0,25.365079365079367,-0.3387545202838392,-0.3426883657672207,-0.1459155371736684,-0.11747075407090529,-0.27111284639846667,-0.5636575184338563
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,5.885156218445749,5.864647136207123,2.5805216633621804,7.61004836135904,4.495339449418645,2.785508136206239
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.33709913857943913,-0.34070139158216406,-0.16373573534120683,-0.14733224794894714,-0.2860623274170942,-0.5730949753917143
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.3345953321429244,-0.3377280830466033,-0.15735295163747456,-0.14733224794894714,-0.2843280174323144,-0.5618332187193685
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.31986358631525347,-0.32309050157244745,-0.13494875834139233,-0.13227667255173176,-0.26824446704266613,-0.5505956402098817
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.31986358631525347,-0.32309050157244745,-0.13494875834139233,-0.13227667255173176,-0.26824446704266613,-0.5505956402098817
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.31986358631525347,-0.32309050157244745,-0.13494875834139233,-0.13227667255173176,-0.26824446704266613,-0.5393771503155738
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.3146892865705471,-0.317925276323139,-0.13365808212610938,-0.1252696167493458,-0.2634593489791312,-0.5281725789385946
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.3146892865705471,-0.317925276323139,-0.13365808212610938,-0.1252696167493458,-0.2634593489791312,-0.5281725789385946
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.31272689956350097,-0.31596568289199906,-0.1268744100427708,-0.1252696167493458,-0.2634593489791312,-0.5169766591882686
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.31272689956350097,-0.31596568289199906,-0.1268744100427708,-0.1252696167493458,-0.2634593489791312,-0.5057840100301786
2023-08-22,5.0,2.0,2.0,1.0,1.0,5.0,-0.31272689956350097,-0.31596568289199906,-0.1268744100427708,-0.1252696167493458,-0.2634593489791312,-0.5057840100301786
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.950370097844387,0.9432766659790724,1.7925902250592614,1.0380071270108813,0.4679176224839242,1.197209105488622
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.3218055256281096,-0.3250227719082555,-0.14057046506537701,-0.13403402515657145,-0.26915010854616506,-0.5169766591882686
2023-08-25,10.182079540009582,-4.671777671298514,-4.312410158121706,-1.1978917105893627,1.0,15.273119310014373,-0.3218055256281096,-0.3250227719082555,-0.14057046506537701,-0.13403402515657145,-0.26915010854616506,-0.5169766591882686
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,2.20620095225152,3.357100140843116,-4.2735478662931605,-2.5675546979525175,-1.1384939034082635,1.197209105488622
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.32807032753379567,-0.33191352059944496,-0.09944715573467836,-0.09807704216915347,-0.258102064821349,-0.5057840100301786
