Date,SPY,TLT,GLD,PDBC,BTC,VIX
2019-06-11,260.2511901855469,106.63961791992188,125.18000030517578,7.927995204925537,7927.71435546875,15.989999771118164
2019-06-12,259.79180908203125,106.72128295898438,125.83000183105469,7.818093776702881,8145.857421875,15.90999984741211
2019-06-13,260.8637390136719,107.08876037597656,126.5999984741211,7.918004989624023,8230.923828125,15.819999694824219
2019-06-14,260.575439453125,107.3582763671875,126.55999755859375,7.9454803466796875,8693.8330078125,15.279999732971191
2019-06-17,260.6745300292969,107.54613494873047,126.4800033569336,7.918004989624023,9320.3525390625,15.350000381469727
2019-06-18,263.4041442871094,108.08509826660156,127.12000274658203,8.007926940917969,9081.7626953125,15.149999618530273
2019-06-19,263.9986877441406,108.240234375,127.88999938964844,7.97795295715332,9273.521484375,14.329999923706055
2019-06-20,266.52105712890625,108.52611541748047,131.11000061035156,8.127820014953613,9527.16015625,14.75
2019-06-21,266.1336364746094,107.33380889892578,131.97999572753906,8.142807006835938,10144.556640625,15.399999618530273
2019-06-24,265.80767822265625,108.13412475585938,133.94000244140625,8.192761421203613,11011.1025390625,15.260000228881836
2019-06-25,263.20062255859375,108.46896362304688,134.1999969482422,8.222735404968262,11790.9169921875,16.280000686645508
2019-06-26,262.9381408691406,107.77481842041016,132.97000122070312,8.282684326171875,13016.2314453125,16.209999084472656
2019-06-27,263.87054443359375,108.53428649902344,132.83999633789062,8.282684326171875,11182.806640625,15.819999694824219
2019-06-28,265.2283935546875,108.46075439453125,133.1999969482422,8.177775382995605,12407.33203125,15.079999923706055
2019-07-01,267.6362609863281,108.2071304321289,130.6199951171875,8.192761421203613,10583.134765625,14.0600004196167
2019-07-02,268.333251953125,109.04168701171875,133.41000366210938,8.057881355285645,10801.677734375,12.930000305175781
2019-07-03,270.4786376953125,109.819091796875,133.6300048828125,8.132816314697266,11961.26953125,12.569999694824219
2019-07-05,270.17083740234375,108.36262512207031,132.13999938964844,8.15279769897461,10978.4599609375,13.279999732971191
2019-07-08,268.6863098144531,108.50988006591797,131.2899932861328,8.132816314697266,12285.9580078125,13.960000038146973
2019-07-09,269.0212707519531,108.46896362304688,131.75,8.172780990600586,12573.8125,14.09000015258789
2019-07-10,270.3066101074219,107.87162780761719,133.8300018310547,8.342630386352539,12156.5126953125,13.029999732971191
2019-07-11,270.9402160644531,106.43148803710938,132.6999969482422,8.347624778747559,11358.662109375,12.930000305175781
2019-07-12,272.15325927734375,106.55422973632812,133.52999877929688,8.377599716186523,11815.986328125,12.390000343322754
2019-07-15,272.2438049316406,107.16790008544922,133.52999877929688,8.262700080871582,10895.08984375,12.680000305175781
2019-07-16,271.36572265625,106.84883117675781,132.39999389648438,8.182770729064941,9477.6416015625,12.859999656677246
2019-07-17,269.5191345214844,108.0025405883789,134.5800018310547,8.1028413772583,9693.802734375,13.970000267028809
2019-07-18,270.50567626953125,108.01072692871094,136.47999572753906,8.037899017333984,10666.482421875,13.529999732971191
2019-07-19,269.0031433105469,107.75708770751953,134.47000122070312,8.092850685119629,10530.732421875,14.449999809265137
2019-07-22,269.6639099121094,107.96163940429688,134.4499969482422,8.077863693237305,10343.1064453125,13.529999732971191
2019-07-23,271.5920104980469,107.37252044677734,133.69000244140625,8.115331649780273,9900.767578125,12.609999656677246
2019-07-24,272.868408203125,107.83892059326172,134.3699951171875,8.077863693237305,9811.92578125,12.069999694824219
2019-07-25,271.56494140625,107.32337188720703,133.4199981689453,8.06287670135498,9911.841796875,12.739999771118164
2019-07-26,273.3843994140625,107.57711029052734,133.63999938964844,8.072868347167969,9870.3037109375,12.15999984741211
2019-07-29,272.8865661621094,107.60977172851562,134.52999877929688,8.1028413772583,9519.1455078125,12.829999923706055
2019-07-30,272.2166442871094,107.87162780761719,134.97999572753906,8.147801399230957,9607.423828125,13.9399995803833
2019-07-31,269.2384948730469,108.73899841308594,133.2100067138672,8.107836723327637,10085.6279296875,16.1200008392334
2019-08-01,266.89398193359375,110.89857482910156,136.41000366210938,7.878040313720703,10399.6689453125,17.8700008392334
2019-08-02,264.88446044921875,111.92347717285156,135.88999938964844,7.893026351928711,10518.1748046875,17.610000610351562
2019-08-05,256.9185485839844,113.85839080810547,137.7899932861328,7.828085422515869,11805.6533203125,24.59000015258789
2019-08-06,260.5212707519531,114.76848602294922,138.91000366210938,7.773132801055908,11478.1689453125,20.170000076293945
2019-08-07,260.67510986328125,114.80943298339844,141.02000427246094,7.678216457366943,11941.96875,19.489999771118164
2019-08-08,265.7896423339844,115.05546569824219,141.72999572753906,7.728174209594727,11966.4072265625,16.90999984741211
2019-08-09,263.9791564941406,114.82589721679688,141.25999450683594,7.775629043579102,11862.9365234375,17.969999313354492
2019-08-12,260.7656555175781,117.2199478149414,142.6300048828125,7.708191394805908,11382.6162109375,21.09000015258789
2019-08-13,264.8210754394531,116.81818389892578,141.77999877929688,7.888031482696533,10895.830078125,17.520000457763672
2019-08-14,256.9909362792969,119.45008087158203,142.75,7.758147239685059,10051.7041015625,22.100000381469727
2019-08-15,257.66986083984375,120.77827453613281,143.6999969482422,7.708191394805908,10311.5458984375,21.18000030517578
2019-08-16,261.4717102050781,119.81085205078125,142.77999877929688,7.718181133270264,10374.3388671875,18.469999313354492
2019-08-19,264.6219177246094,118.09720611572266,141.11000061035156,7.748154163360596,10916.0537109375,16.8799991607666
2019-08-20,262.5941467285156,119.31888580322266,142.2100067138672,7.748154163360596,10763.232421875,17.5
2019-08-21,264.7305603027344,118.52359008789062,141.75999450683594,7.778128147125244,10138.0498046875,15.800000190734863
2019-08-22,264.6490478515625,117.73652648925781,141.39999389648438,7.743160247802734,10131.0556640625,16.68000030517578
2019-08-23,257.8509216308594,119.6714096069336,144.1699981689453,7.6832122802734375,10407.96484375,19.8700008392334
2019-08-26,260.7022399902344,119.18771362304688,144.19000244140625,7.678216457366943,10370.8203125,19.31999969482422
2019-08-27,259.6794128417969,121.0242691040039,145.57000732421875,7.7331671714782715,10185.5,20.309999465942383
2019-08-28,261.50799560546875,121.1800537109375,145.16000366210938,7.818093776702881,9754.4228515625,19.350000381469727
2019-08-29,264.84814453125,120.72087860107422,144.1199951171875,7.828085422515869,9510.2001953125,17.8799991607666
2019-08-30,264.7305603027344,120.75373077392578,143.75,7.713186264038086,9598.173828125,18.979999542236328
2019-09-03,263.1825866699219,120.90969848632812,145.75,7.6582350730896,10623.5400390625,19.65999984741211
2019-09-04,266.1697692871094,121.09049987792969,146.66000366210938,7.8430705070495605,10594.4931640625,17.329999923706055
2019-09-05,269.5915222167969,118.89735412597656,143.13999938964844,7.833080768585205,10575.533203125,16.270000457763672
2019-09-06,269.7997131347656,119.74343872070312,141.9199981689453,7.833080768585205,10353.302734375,15.0
2019-09-09,269.9354553222656,117.61614990234375,141.38999938964844,7.908014297485352,10334.974609375,15.270000457763672
2019-09-10,269.87213134765625,115.55459594726562,140.17999267578125,7.932991981506348,10115.9755859375,15.199999809265137
2019-09-11,271.7911682128906,115.34928131103516,141.02999877929688,7.873044490814209,10178.3720703125,14.609999656677246
2019-09-12,272.73260498046875,114.5936508178711,141.32000732421875,7.8430705070495605,10410.126953125,14.220000267028809
2019-09-13,272.5516052246094,112.14604949951172,140.14999389648438,7.8430705070495605,10360.546875,13.739999771118164
2019-09-16,271.709716796875,113.57513427734375,141.32000732421875,8.182770729064941,10276.7939453125,14.670000076293945
2019-09-17,272.3976745605469,114.19114685058594,141.60000610351562,8.017916679382324,10241.2724609375,14.4399995803833
2019-09-18,272.5606689453125,114.67578887939453,140.7100067138672,7.982946872711182,10198.248046875,13.949999809265137
2019-09-19,272.5425720214844,115.020751953125,141.27999877929688,8.032903671264648,10266.4150390625,14.050000190734863
2019-09-20,271.2548828125,116.54019927978516,142.9499969482422,8.012921333312988,10181.6416015625,15.319999694824219
2019-09-23,271.191162109375,116.51554107666016,143.75,8.042895317077637,9729.32421875,14.90999984741211
2019-09-24,269.06317138671875,117.92008209228516,144.50999450683594,7.942983150482178,8620.56640625,17.049999237060547
2019-09-25,270.6546630859375,116.19522094726562,141.8300018310547,7.913009166717529,8486.9931640625,15.960000038146973
2019-09-26,270.0906982421875,116.94261169433594,141.7899932861328,7.908014297485352,8118.9677734375,16.06999969482422
2019-09-27,268.6357116699219,117.2301025390625,141.05999755859375,7.893026351928711,8251.845703125,17.219999313354492
2019-09-30,269.8817138671875,117.517578125,138.8699951171875,7.803106784820557,8293.8681640625,16.239999771118164
2019-10-01,266.67144775390625,117.87136840820312,139.6300048828125,7.793115139007568,8343.2763671875,18.559999465942383
2019-10-02,261.96075439453125,118.15935516357422,141.25999450683594,7.7331671714782715,8393.0419921875,20.559999465942383
2019-10-03,264.1070251464844,119.23719024658203,141.89999389648438,7.7331671714782715,8259.9921875,19.1200008392334
2019-10-04,267.6808776855469,120.11748504638672,141.89999389648438,7.778128147125244,8205.939453125,17.040000915527344
2019-10-07,266.5259704589844,119.12200927734375,140.69000244140625,7.778128147125244,8245.623046875,17.860000610351562
2019-10-08,262.3882141113281,119.44286346435547,141.9199981689453,7.768136978149414,8228.783203125,20.280000686645508
2019-10-09,264.8799133300781,118.76823425292969,142.0500030517578,7.7981109619140625,8595.740234375,18.639999389648438
2019-10-10,266.67144775390625,116.9992904663086,140.80999755859375,7.848066806793213,8586.4736328125,17.56999969482422
2019-10-11,269.43603515625,115.55117797851562,140.02999877929688,7.937987327575684,8321.7568359375,15.579999923706055
2019-10-14,269.1360168457031,116.39038848876953,140.58999633789062,7.888031482696533,8374.6865234375,14.569999694824219
2019-10-15,271.8003845214844,114.98347473144531,139.61000061035156,7.868049621582031,8205.369140625,13.539999961853027
2019-10-16,271.36395263671875,115.12330627441406,140.41000366210938,7.878040313720703,8047.52685546875,13.680000305175781
2019-10-17,272.1643371582031,114.84358215332031,140.61000061035156,7.913009166717529,8103.9111328125,13.789999961853027
2019-10-18,270.972900390625,114.84358215332031,140.4600067138672,7.913009166717529,7973.20751953125,14.25
2019-10-21,272.8098449707031,113.97966003417969,139.7899932861328,7.908014297485352,8243.720703125,14.0
2019-10-22,271.9186706542969,114.64613342285156,140.1999969482422,7.908014297485352,8078.203125,14.460000038146973
2019-10-23,272.7098693847656,114.76126098632812,140.52999877929688,7.997934818267822,7514.671875,14.010000228881836
2019-10-24,273.1553955078125,114.5308837890625,141.52999877929688,8.042895317077637,7493.48876953125,13.710000038146973
2019-10-25,274.2739562988281,113.97142791748047,141.86000061035156,8.082858085632324,8660.7001953125,12.649999618530273
2019-10-28,275.81988525390625,112.93473052978516,140.63999938964844,8.052886009216309,9256.1484375,13.109999656677246
2019-10-29,275.7380676269531,113.00878143310547,140.25,8.047891616821289,9427.6875,13.199999809265137
2019-10-30,276.58380126953125,114.66256713867188,141.02000427246094,7.987943649291992,9205.7265625,12.329999923706055
2019-10-31,275.84716796875,116.20935821533203,142.42999267578125,7.942983150482178,9199.5849609375,13.220000267028809
2019-11-01,278.40264892578125,115.85165405273438,142.55999755859375,8.082858085632324,9261.1044921875,12.300000190734863
2019-11-04,279.5212707519531,114.32688903808594,142.14999389648438,8.132816314697266,9412.6123046875,12.829999923706055
2019-11-05,279.2120361328125,113.0411376953125,139.85000610351562,8.15279769897461,9342.52734375,13.100000381469727
2019-11-06,279.2757263183594,113.72515106201172,140.4499969482422,8.067872047424316,9360.8798828125,12.619999885559082
2019-11-07,280.2577819824219,111.66463470458984,138.27000427246094,8.057881355285645,9267.5615234375,12.729999542236328
2019-11-08,280.94891357421875,111.19488525390625,137.38999938964844,8.077863693237305,8804.880859375,12.069999694824219
2019-11-11,280.4124755859375,111.26902770996094,137.05999755859375,8.030406951904297,8757.7880859375,12.6899995803833
2019-11-12,281.0035095214844,111.78004455566406,137.42999267578125,8.047891616821289,8815.662109375,12.680000305175781
2019-11-13,281.0945739746094,112.50534057617188,137.97999572753906,8.06287670135498,8808.2626953125,13.0
2019-11-14,281.5036315917969,113.66746520996094,138.55999755859375,8.032903671264648,8708.0947265625,13.050000190734863
2019-11-15,283.5408020019531,113.54388427734375,138.2100067138672,8.067872047424316,8491.9921875,12.050000190734863
2019-11-18,283.7499084472656,113.74993896484375,138.6199951171875,7.982946872711182,8309.2861328125,12.460000038146973
2019-11-19,283.6681213378906,114.69773864746094,138.69000244140625,7.913009166717529,8206.1455078125,12.859999656677246
2019-11-20,282.6131591796875,115.8846664428711,138.75999450683594,8.012921333312988,8027.26806640625,12.779999732971191
2019-11-21,282.1584777832031,115.15933990478516,138.0,8.077863693237305,7642.75,13.130000114440918
2019-11-22,282.78594970703125,115.30770874023438,137.74000549316406,8.072868347167969,7296.57763671875,12.34000015258789
2019-11-25,284.9776916503906,115.64561462402344,137.0800018310547,8.067872047424316,7146.1337890625,11.869999885559082
2019-11-26,285.62322998046875,116.32148742675781,137.74000549316406,8.117829322814941,7218.37109375,11.539999961853027
2019-11-27,286.8964538574219,115.98352813720703,137.00999450683594,8.08785629272461,7531.66357421875,11.75
2019-11-29,285.83245849609375,115.73625946044922,137.86000061035156,7.932991981506348,7761.24365234375,12.619999885559082
2019-12-02,283.4044494628906,114.19314575195312,137.7899932861328,7.913009166717529,7321.98828125,14.90999984741211
2019-12-03,281.5036315917969,116.5875015258789,139.11000061035156,7.923001289367676,7320.1455078125,15.960000038146973
2019-12-04,283.2406311035156,115.42338562011719,138.9199981689453,8.022912979125977,7252.03466796875,14.800000190734863
2019-12-05,283.7499084472656,114.86197662353516,139.0,8.047891616821289,7448.3076171875,14.520000457763672
2019-12-06,286.3416442871094,114.2261962890625,137.6199951171875,8.097845077514648,7546.99658203125,13.619999885559082
2019-12-09,285.44140625,114.47388458251953,137.5800018310547,8.08785629272461,7400.8994140625,15.859999656677246
2019-12-10,285.1231384277344,114.48210144042969,137.97000122070312,8.122824668884277,7278.11962890625,15.680000305175781
2019-12-11,285.9324951171875,115.38211822509766,138.9199981689453,8.08785629272461,7217.42724609375,14.989999771118164
2019-12-12,288.39697265625,113.4831314086914,138.42999267578125,8.142807006835938,7243.13427734375,13.9399995803833
2019-12-13,288.5697021484375,114.79585266113281,139.0500030517578,8.18776798248291,7269.6845703125,12.630000114440918
2019-12-16,290.55218505859375,113.76382446289062,139.0399932861328,8.25270938873291,6932.48046875,12.140000343322754
2019-12-17,290.61590576171875,113.6069564819336,139.00999450683594,8.302665710449219,6640.51513671875,12.289999961853027
2019-12-18,290.634033203125,112.67404174804688,139.02000427246094,8.307661056518555,7276.802734375,12.579999923706055
2019-12-19,291.82537841796875,112.85433959960938,139.3800048828125,8.327643394470215,7202.84423828125,12.5
2019-12-20,293.10479736328125,113.00310516357422,139.52000427246094,8.31765079498291,7218.81640625,12.510000228881836
2019-12-23,293.5525817871094,112.83771514892578,139.9499969482422,8.323731422424316,7355.62841796875,12.609999656677246
2019-12-24,293.5616760253906,113.1603012084961,141.27000427246094,8.374393463134766,7322.5322265625,12.670000076293945
2019-12-26,295.1244201660156,113.43314361572266,142.3800048828125,8.419989585876465,7238.966796875,12.649999618530273
2019-12-27,295.05126953125,113.55720520019531,142.3300018310547,8.445319175720215,7290.08837890625,13.430000305175781
2019-12-30,293.42462158203125,113.14375305175781,142.6300048828125,8.435187339782715,7292.9951171875,14.819999694824219
2019-12-31,294.1374816894531,112.03557586669922,142.89999389648438,8.389591217041016,7193.59912109375,13.779999732971191
2020-01-02,296.88824462890625,113.30085754394531,143.9499969482422,8.430122375488281,6985.47021484375,12.470000267028809
2020-01-03,294.6400451660156,115.04573059082031,145.86000061035156,8.50104808807373,7344.88427734375,14.020000457763672
2020-01-06,295.7641906738281,114.39240264892578,147.38999938964844,8.511180877685547,7769.21923828125,13.850000381469727
2020-01-07,294.9325256347656,113.83004760742188,147.97000122070312,8.49598217010498,8163.6923828125,13.789999961853027
2020-01-08,296.5043640136719,113.07759857177734,146.86000061035156,8.379459381103516,8079.86279296875,13.449999809265137
