Date,TNDM
2021-02-25,94.98999786376953
2021-02-26,95.98999786376953
2021-03-01,95.83000183105469
2021-03-02,93.54000091552734
2021-03-03,89.95999908447266
2021-03-04,83.66000366210938
2021-03-05,86.9800033569336
2021-03-08,85.91000366210938
2021-03-09,89.75
2021-03-10,87.5999984741211
2021-03-11,90.37999725341797
2021-03-12,88.33999633789062
2021-03-15,87.04000091552734
2021-03-16,86.81999969482422
2021-03-17,84.91999816894531
2021-03-18,83.75
2021-03-19,89.69999694824219
2021-03-22,90.29000091552734
2021-03-23,90.97000122070312
2021-03-24,84.18000030517578
2021-03-25,82.5
2021-03-26,82.58999633789062
2021-03-29,81.27999877929688
2021-03-30,84.9800033569336
2021-03-31,88.25
2021-04-01,87.62999725341797
2021-04-05,86.05999755859375
2021-04-06,88.4800033569336
2021-04-07,87.08000183105469
2021-04-08,88.0
2021-04-09,87.98999786376953
2021-04-12,87.69000244140625
2021-04-13,87.98999786376953
2021-04-14,86.31999969482422
2021-04-15,91.44000244140625
2021-04-16,92.05999755859375
2021-04-19,91.0
2021-04-20,92.91999816894531
2021-04-21,94.31999969482422
2021-04-22,93.62000274658203
2021-04-23,94.95999908447266
2021-04-26,94.98999786376953
2021-04-27,94.56999969482422
2021-04-28,95.95999908447266
2021-04-29,93.9800033569336
2021-04-30,91.9000015258789
2021-05-03,92.08999633789062
2021-05-04,91.33999633789062
2021-05-05,88.83999633789062
2021-05-06,86.18000030517578
2021-05-07,84.13999938964844
2021-05-10,80.5
2021-05-11,80.55999755859375
2021-05-12,79.72000122070312
2021-05-13,77.0
2021-05-14,78.9000015258789
2021-05-17,78.52999877929688
2021-05-18,81.62999725341797
2021-05-19,81.7699966430664
2021-05-20,84.48999786376953
2021-05-21,85.73999786376953
2021-05-24,85.02999877929688
2021-05-25,83.45999908447266
2021-05-26,83.72000122070312
2021-05-27,85.6500015258789
2021-05-28,85.38999938964844
2021-06-01,84.06999969482422
2021-06-02,86.0
2021-06-03,86.33000183105469
2021-06-04,86.05000305175781
2021-06-07,88.43000030517578
2021-06-08,88.83000183105469
2021-06-09,87.95999908447266
2021-06-10,91.3499984741211
2021-06-11,92.16000366210938
2021-06-14,92.6500015258789
2021-06-15,91.2300033569336
2021-06-16,93.25
2021-06-17,93.72000122070312
2021-06-18,93.76000213623047
2021-06-21,94.16999816894531
2021-06-22,95.2300033569336
2021-06-23,96.25
2021-06-24,96.22000122070312
2021-06-25,99.36000061035156
2021-06-28,99.48999786376953
2021-06-29,100.19000244140625
2021-06-30,97.4000015258789
2021-07-01,97.58000183105469
2021-07-02,98.61000061035156
2021-07-06,100.48999786376953
2021-07-07,99.66999816894531
2021-07-08,98.58000183105469
2021-07-09,97.2699966430664
2021-07-12,96.01000213623047
2021-07-13,94.94999694824219
2021-07-14,93.51000213623047
2021-07-15,94.51000213623047
2021-07-16,98.48999786376953
2021-07-19,96.86000061035156
2021-07-20,100.9800033569336
2021-07-21,100.5999984741211
2021-07-22,103.5199966430664
2021-07-23,104.0199966430664
2021-07-26,102.3499984741211
2021-07-27,102.05000305175781
2021-07-28,104.54000091552734
2021-07-29,105.33000183105469
2021-07-30,108.66999816894531
2021-08-02,106.62000274658203
2021-08-03,104.98999786376953
2021-08-04,105.0
2021-08-05,109.97000122070312
2021-08-06,107.13999938964844
2021-08-09,107.69000244140625
2021-08-10,103.66999816894531
2021-08-11,102.1500015258789
2021-08-12,105.87000274658203
2021-08-13,107.23999786376953
2021-08-16,108.9000015258789
2021-08-17,111.29000091552734
2021-08-18,111.7699966430664
2021-08-19,111.2300033569336
2021-08-20,112.69000244140625
2021-08-23,111.30000305175781
2021-08-24,112.51000213623047
2021-08-25,111.48999786376953
2021-08-26,111.31999969482422
2021-08-27,110.30999755859375
2021-08-30,112.29000091552734
2021-08-31,112.16999816894531
2021-09-01,114.41999816894531
2021-09-02,113.48999786376953
2021-09-03,114.27999877929688
2021-09-07,129.39999389648438
2021-09-08,127.75
2021-09-09,125.54000091552734
2021-09-10,122.66000366210938
2021-09-13,119.93000030517578
2021-09-14,121.87999725341797
2021-09-15,123.36000061035156
2021-09-16,123.0999984741211
2021-09-17,122.43000030517578
2021-09-20,122.16999816894531
2021-09-21,123.48999786376953
2021-09-22,124.02999877929688
2021-09-23,125.48999786376953
2021-09-24,123.7699966430664
2021-09-27,121.1500015258789
2021-09-28,117.72000122070312
2021-09-29,119.91999816894531
2021-09-30,119.37999725341797
2021-10-01,121.18000030517578
2021-10-04,118.18000030517578
2021-10-05,121.7300033569336
2021-10-06,123.16000366210938
2021-10-07,126.26000213623047
2021-10-08,127.75
2021-10-11,128.32000732421875
2021-10-12,130.36000061035156
2021-10-13,132.77999877929688
2021-10-14,134.3000030517578
2021-10-15,125.3499984741211
2021-10-18,122.76000213623047
2021-10-19,127.05999755859375
2021-10-20,127.37000274658203
2021-10-21,127.4000015258789
2021-10-22,127.18000030517578
2021-10-25,129.27999877929688
2021-10-26,130.69000244140625
2021-10-27,130.13999938964844
2021-10-28,133.91000366210938
2021-10-29,136.3300018310547
2021-11-01,136.72000122070312
2021-11-02,139.2899932861328
2021-11-03,141.41000366210938
2021-11-04,132.50999450683594
2021-11-05,130.64999389648438
2021-11-08,135.6699981689453
2021-11-09,135.14999389648438
2021-11-10,132.22000122070312
2021-11-11,134.02999877929688
2021-11-12,136.47000122070312
2021-11-15,137.4600067138672
2021-11-16,142.3800048828125
2021-11-17,142.49000549316406
2021-11-18,136.97999572753906
2021-11-19,138.8800048828125
2021-11-22,132.8000030517578
2021-11-23,130.63999938964844
2021-11-24,132.8800048828125
2021-11-26,129.66000366210938
2021-11-29,130.64999389648438
2021-11-30,128.52000427246094
2021-12-01,124.66999816894531
2021-12-02,127.56999969482422
2021-12-03,133.33999633789062
2021-12-06,131.00999450683594
2021-12-07,139.3800048828125
2021-12-08,140.16000366210938
2021-12-09,134.27000427246094
2021-12-10,132.2100067138672
2021-12-13,132.8000030517578
2021-12-14,130.66000366210938
2021-12-15,144.33999633789062
2021-12-16,142.86000061035156
2021-12-17,143.92999267578125
2021-12-20,146.22000122070312
2021-12-21,150.19000244140625
2021-12-22,152.82000732421875
2021-12-23,151.8000030517578
2021-12-27,152.75999450683594
2021-12-28,153.2100067138672
2021-12-29,153.0
2021-12-30,151.8800048828125
2021-12-31,150.52000427246094
2022-01-03,150.08999633789062
2022-01-04,145.41000366210938
2022-01-05,138.22000122070312
2022-01-06,136.42999267578125
2022-01-07,131.2899932861328
2022-01-10,127.8499984741211
2022-01-11,129.6699981689453
2022-01-12,128.49000549316406
2022-01-13,124.0999984741211
2022-01-14,120.76000213623047
2022-01-18,116.2300033569336
2022-01-19,123.83000183105469
2022-01-20,123.69000244140625
2022-01-21,123.37000274658203
2022-01-24,125.2300033569336
2022-01-25,117.08000183105469
2022-01-26,114.69000244140625
2022-01-27,111.18000030517578
2022-01-28,113.4800033569336
2022-01-31,118.11000061035156
2022-02-01,120.0999984741211
2022-02-02,120.43000030517578
2022-02-03,116.19000244140625
2022-02-04,117.1500015258789
2022-02-07,116.08999633789062
2022-02-08,117.97000122070312
2022-02-09,122.44000244140625
2022-02-10,120.04000091552734
2022-02-11,116.66000366210938
2022-02-14,115.11000061035156
2022-02-15,117.75
2022-02-16,117.16000366210938
2022-02-17,108.5199966430664
2022-02-18,104.51000213623047
2022-02-22,106.1500015258789
2022-02-23,104.19999694824219
2022-02-24,110.19999694824219
2022-02-25,112.43000030517578
2022-02-28,112.62999725341797
2022-03-01,112.95999908447266
2022-03-02,115.11000061035156
2022-03-03,112.95999908447266
2022-03-04,110.19000244140625
2022-03-07,104.87999725341797
2022-03-08,102.93000030517578
2022-03-09,105.7699966430664
2022-03-10,107.0199966430664
2022-03-11,105.4800033569336
2022-03-14,101.88999938964844
2022-03-15,102.45999908447266
2022-03-16,109.38999938964844
2022-03-17,113.2699966430664
2022-03-18,115.9000015258789
2022-03-21,113.38999938964844
2022-03-22,114.72000122070312
2022-03-23,108.83999633789062
2022-03-24,112.41000366210938
2022-03-25,111.27999877929688
2022-03-28,113.26000213623047
2022-03-29,116.26000213623047
2022-03-30,116.66000366210938
2022-03-31,116.29000091552734
2022-04-01,121.08999633789062
2022-04-04,119.33999633789062
2022-04-05,120.72000122070312
2022-04-06,119.68000030517578
2022-04-07,123.08999633789062
2022-04-08,122.08000183105469
2022-04-11,118.2699966430664
2022-04-12,116.44000244140625
2022-04-13,119.16999816894531
2022-04-14,115.31999969482422
2022-04-18,112.76000213623047
2022-04-19,117.38999938964844
2022-04-20,116.55999755859375
2022-04-21,111.75
2022-04-22,105.45999908447266
2022-04-25,105.81999969482422
2022-04-26,100.61000061035156
2022-04-27,97.5
2022-04-28,98.43000030517578
2022-04-29,96.4800033569336
2022-05-02,97.76000213623047
2022-05-03,95.91999816894531
2022-05-04,94.43000030517578
2022-05-05,80.22000122070312
2022-05-06,76.0
2022-05-09,69.47000122070312
2022-05-10,67.77999877929688
2022-05-11,69.7300033569336
2022-05-12,70.30000305175781
2022-05-13,73.8499984741211
2022-05-16,71.95999908447266
2022-05-17,74.70999908447266
2022-05-18,71.54000091552734
2022-05-19,72.98999786376953
2022-05-20,71.98999786376953
2022-05-23,71.13999938964844
2022-05-24,65.29000091552734
2022-05-25,65.27999877929688
2022-05-26,67.37000274658203
2022-05-27,70.80999755859375
2022-05-31,68.16999816894531
2022-06-01,65.66999816894531
2022-06-02,67.16999816894531
2022-06-03,63.47999954223633
2022-06-06,62.9900016784668
2022-06-07,64.76000213623047
2022-06-08,66.0199966430664
2022-06-09,62.779998779296875
2022-06-10,59.220001220703125
2022-06-13,56.939998626708984
2022-06-14,54.459999084472656
2022-06-15,57.16999816894531
2022-06-16,53.220001220703125
2022-06-17,56.40999984741211
2022-06-21,57.41999816894531
2022-06-22,56.5
2022-06-23,58.72999954223633
2022-06-24,61.52000045776367
2022-06-27,60.9900016784668
2022-06-28,60.34000015258789
2022-06-29,60.189998626708984
2022-06-30,59.189998626708984
2022-07-01,61.810001373291016
2022-07-05,63.22999954223633
2022-07-06,62.970001220703125
2022-07-07,62.06999969482422
2022-07-08,60.70000076293945
2022-07-11,56.72999954223633
2022-07-12,54.79999923706055
2022-07-13,54.5
2022-07-14,53.599998474121094
2022-07-15,54.029998779296875
2022-07-18,54.5
2022-07-19,58.06999969482422
2022-07-20,61.29999923706055
2022-07-21,62.88999938964844
2022-07-22,62.04999923706055
2022-07-25,62.150001525878906
2022-07-26,63.06999969482422
2022-07-27,64.81999969482422
2022-07-28,66.83999633789062
2022-07-29,66.20999908447266
2022-08-01,65.26000213623047
2022-08-02,68.1500015258789
2022-08-03,68.97000122070312
2022-08-04,58.599998474121094
2022-08-05,59.540000915527344
2022-08-08,60.099998474121094
2022-08-09,53.84000015258789
2022-08-10,55.459999084472656
2022-08-11,53.560001373291016
2022-08-12,53.88999938964844
2022-08-15,55.25
2022-08-16,54.75
2022-08-17,52.810001373291016
2022-08-18,51.54999923706055
2022-08-19,48.81999969482422
2022-08-22,47.20000076293945
2022-08-23,45.97999954223633
2022-08-24,47.5099983215332
2022-08-25,48.56999969482422
2022-08-26,46.68000030517578
2022-08-29,46.709999084472656
2022-08-30,45.880001068115234
2022-08-31,45.7400016784668
2022-09-01,44.61000061035156
2022-09-02,44.75
2022-09-06,43.7599983215332
2022-09-07,45.650001525878906
2022-09-08,52.61000061035156
2022-09-09,55.97999954223633
2022-09-12,57.75
2022-09-13,56.849998474121094
2022-09-14,58.029998779296875
2022-09-15,58.650001525878906
2022-09-16,57.2599983215332
2022-09-19,54.68000030517578
2022-09-20,53.33000183105469
2022-09-21,49.150001525878906
2022-09-22,47.31999969482422
2022-09-23,47.41999816894531
2022-09-26,45.33000183105469
2022-09-27,46.529998779296875
2022-09-28,50.29999923706055
2022-09-29,49.75
2022-09-30,47.849998474121094
2022-10-03,50.59000015258789
2022-10-04,52.52000045776367
2022-10-05,52.20000076293945
2022-10-06,53.4900016784668
2022-10-07,52.130001068115234
2022-10-10,49.88999938964844
2022-10-11,50.90999984741211
2022-10-12,51.540000915527344
2022-10-13,53.09000015258789
2022-10-14,51.18000030517578
2022-10-17,55.099998474121094
2022-10-18,54.29999923706055
2022-10-19,52.060001373291016
2022-10-20,51.34000015258789
2022-10-21,54.22999954223633
2022-10-24,54.869998931884766
2022-10-25,55.779998779296875
2022-10-26,55.7599983215332
2022-10-27,53.95000076293945
2022-10-28,56.099998474121094
2022-10-31,56.150001525878906
2022-11-01,56.0
2022-11-02,51.34000015258789
2022-11-03,36.77000045776367
2022-11-04,35.720001220703125
2022-11-07,38.369998931884766
2022-11-08,37.119998931884766
2022-11-09,36.0
2022-11-10,38.66999816894531
2022-11-11,39.779998779296875
2022-11-14,39.529998779296875
2022-11-15,42.27000045776367
2022-11-16,39.56999969482422
2022-11-17,39.36000061035156
2022-11-18,38.72999954223633
2022-11-21,38.599998474121094
2022-11-22,37.45000076293945
2022-11-23,39.54999923706055
2022-11-25,39.540000915527344
2022-11-28,41.18000030517578
2022-11-29,39.939998626708984
2022-11-30,42.04999923706055
2022-12-01,42.619998931884766
2022-12-02,42.75
2022-12-05,42.439998626708984
2022-12-06,41.02000045776367
2022-12-07,42.290000915527344
2022-12-08,44.27000045776367
2022-12-09,43.119998931884766
2022-12-12,43.63999938964844
2022-12-13,41.279998779296875
2022-12-14,40.970001220703125
2022-12-15,40.41999816894531
2022-12-16,41.45000076293945
2022-12-19,40.7599983215332
2022-12-20,41.540000915527344
2022-12-21,42.52000045776367
2022-12-22,42.810001373291016
2022-12-23,41.970001220703125
2022-12-27,42.130001068115234
2022-12-28,41.290000915527344
2022-12-29,43.040000915527344
2022-12-30,44.95000076293945
2023-01-03,44.560001373291016
2023-01-04,46.5
2023-01-05,46.279998779296875
2023-01-06,46.099998474121094
2023-01-09,45.119998931884766
2023-01-10,44.41999816894531
2023-01-11,42.0
2023-01-12,40.40999984741211
2023-01-13,41.25
2023-01-17,42.90999984741211
2023-01-18,41.41999816894531
2023-01-19,41.15999984741211
2023-01-20,42.70000076293945
2023-01-23,41.7400016784668
2023-01-24,41.59000015258789
2023-01-25,39.88999938964844
2023-01-26,39.36000061035156
2023-01-27,40.16999816894531
2023-01-30,40.2400016784668
2023-01-31,40.7400016784668
2023-02-01,41.38999938964844
2023-02-02,44.97999954223633
2023-02-03,45.040000915527344
2023-02-06,43.27000045776367
2023-02-07,44.060001373291016
2023-02-08,42.689998626708984
2023-02-09,41.220001220703125
2023-02-10,40.95000076293945
2023-02-13,41.66999816894531
2023-02-14,41.63999938964844
2023-02-15,43.11000061035156
2023-02-16,43.43000030517578
2023-02-17,41.65999984741211
2023-02-21,39.0
2023-02-22,40.04999923706055
2023-02-23,38.16999816894531
2023-02-24,36.38999938964844
2023-02-27,35.869998931884766
2023-02-28,35.86000061035156
2023-03-01,36.709999084472656
2023-03-02,39.31999969482422
2023-03-03,41.61000061035156
2023-03-06,42.66999816894531
2023-03-07,41.95000076293945
2023-03-08,40.88999938964844
2023-03-09,39.40999984741211
2023-03-10,37.630001068115234
2023-03-13,39.91999816894531
2023-03-14,42.529998779296875
2023-03-15,42.13999938964844
2023-03-16,41.41999816894531
2023-03-17,41.13999938964844
2023-03-20,41.61000061035156
2023-03-21,43.709999084472656
2023-03-22,41.459999084472656
2023-03-23,41.72999954223633
2023-03-24,42.11000061035156
2023-03-27,40.41999816894531
2023-03-28,40.2400016784668
2023-03-29,38.7599983215332
2023-03-30,39.93000030517578
2023-03-31,40.61000061035156
2023-04-03,39.41999816894531
2023-04-04,40.779998779296875
2023-04-05,41.119998931884766
2023-04-06,41.45000076293945
2023-04-10,40.95000076293945
2023-04-11,42.459999084472656
2023-04-12,41.560001373291016
2023-04-13,41.599998474121094
2023-04-14,41.4900016784668
2023-04-17,41.7599983215332
2023-04-18,39.72999954223633
2023-04-19,41.220001220703125
2023-04-20,39.02000045776367
2023-04-21,37.47999954223633
2023-04-24,36.869998931884766
2023-04-25,36.33000183105469
2023-04-26,37.5
2023-04-27,37.5
2023-04-28,39.58000183105469
2023-05-01,39.970001220703125
2023-05-02,38.619998931884766
2023-05-03,39.95000076293945
2023-05-04,37.5099983215332
2023-05-05,35.060001373291016
2023-05-08,33.439998626708984
2023-05-09,32.720001220703125
2023-05-10,33.310001373291016
2023-05-11,32.2599983215332
2023-05-12,32.959999084472656
2023-05-15,32.130001068115234
2023-05-16,29.639999389648438
2023-05-17,30.40999984741211
2023-05-18,29.6200008392334
2023-05-19,28.1200008392334
2023-05-22,29.639999389648438
2023-05-23,29.399999618530273
2023-05-24,28.18000030517578
2023-05-25,26.290000915527344
2023-05-26,26.56999969482422
2023-05-30,26.59000015258789
2023-05-31,25.989999771118164
2023-06-01,24.559999465942383
2023-06-02,24.770000457763672
2023-06-05,24.25
2023-06-06,24.440000534057617
2023-06-07,24.809999465942383
2023-06-08,24.18000030517578
2023-06-09,24.739999771118164
2023-06-12,25.889999389648438
2023-06-13,26.100000381469727
2023-06-14,26.479999542236328
2023-06-15,27.209999084472656
2023-06-16,27.100000381469727
2023-06-20,27.139999389648438
2023-06-21,26.90999984741211
2023-06-22,26.3799991607666
2023-06-23,25.010000228881836
2023-06-26,25.979999542236328
2023-06-27,26.239999771118164
2023-06-28,26.170000076293945
2023-06-29,25.540000915527344
2023-06-30,24.540000915527344
2023-07-03,24.65999984741211
2023-07-05,24.450000762939453
2023-07-06,23.950000762939453
2023-07-07,24.360000610351562
2023-07-10,24.93000030517578
2023-07-11,27.149999618530273
2023-07-12,29.440000534057617
2023-07-13,29.59000015258789
2023-07-14,30.1299991607666
2023-07-17,30.579999923706055
2023-07-18,31.81999969482422
2023-07-19,31.59000015258789
2023-07-20,30.440000534057617
2023-07-21,33.060001373291016
2023-07-24,33.75
2023-07-25,33.4900016784668
2023-07-26,36.220001220703125
2023-07-27,34.58000183105469
2023-07-28,35.66999816894531
2023-07-31,34.91999816894531
2023-08-01,32.25
2023-08-02,32.5
2023-08-03,31.989999771118164
2023-08-04,33.40999984741211
2023-08-07,30.1200008392334
2023-08-08,28.1299991607666
2023-08-09,28.6200008392334
2023-08-10,29.309999465942383
2023-08-11,28.440000534057617
2023-08-14,28.850000381469727
2023-08-15,28.8799991607666
2023-08-16,27.8700008392334
2023-08-17,28.780000686645508
2023-08-18,29.170000076293945
2023-08-21,27.790000915527344
2023-08-22,28.329999923706055
2023-08-23,28.239999771118164
2023-08-24,27.209999084472656
2023-08-25,27.059999465942383
2023-08-28,26.290000915527344
2023-08-29,27.469999313354492
2023-08-30,28.510000228881836
2023-08-31,27.360000610351562
2023-09-01,27.850000381469727
2023-09-05,27.25
2023-09-06,28.149999618530273
2023-09-07,25.489999771118164
2023-09-08,23.489999771118164
2023-09-11,23.610000610351562
2023-09-12,23.260000228881836
2023-09-13,23.780000686645508
2023-09-14,22.75
2023-09-15,21.75
2023-09-18,22.139999389648438
2023-09-19,22.030000686645508
2023-09-20,22.770000457763672
2023-09-21,21.239999771118164
2023-09-22,20.59000015258789
2023-09-25,19.329999923706055
2023-09-26,20.989999771118164
2023-09-27,20.809999465942383
2023-09-28,20.829999923706055
2023-09-29,20.770000457763672
2023-10-02,21.989999771118164
2023-10-03,21.0
2023-10-04,20.350000381469727
2023-10-05,19.5
2023-10-06,19.190000534057617
2023-10-09,18.270000457763672
