Date,NVO
2021-07-13,38.922157287597656
2021-07-14,39.047908782958984
2021-07-15,39.34883499145508
2021-07-16,39.82042694091797
2021-07-19,39.672210693359375
2021-07-20,39.303916931152344
2021-07-21,39.88779067993164
2021-07-22,39.622806549072266
2021-07-23,40.75911331176758
2021-07-26,40.094390869140625
2021-07-27,40.26506805419922
2021-07-28,41.09147644042969
2021-07-29,41.0375862121582
2021-07-30,41.59001922607422
2021-08-02,41.769676208496094
2021-08-03,41.82356643676758
2021-08-04,44.109676361083984
2021-08-05,46.30595016479492
2021-08-06,44.680084228515625
2021-08-09,45.205562591552734
2021-08-10,44.963035583496094
2021-08-11,45.24149703979492
2021-08-12,45.70859909057617
2021-08-13,46.15324783325195
2021-08-16,46.63056564331055
2021-08-17,47.384708404541016
2021-08-18,46.96925735473633
2021-08-19,47.691795349121094
2021-08-20,48.14789581298828
2021-08-23,47.840816497802734
2021-08-24,46.79314422607422
2021-08-25,46.79765701293945
2021-08-26,46.770565032958984
2021-08-27,46.00737762451172
2021-08-30,46.233177185058594
2021-08-31,45.14485168457031
2021-09-01,45.52418518066406
2021-09-02,45.91706085205078
2021-09-03,45.56031799316406
2021-09-07,45.77708435058594
2021-09-08,45.47451400756836
2021-09-09,44.8377799987793
2021-09-10,44.95519256591797
2021-09-13,45.00938034057617
2021-09-14,45.171958923339844
2021-09-15,45.73191833496094
2021-09-16,46.233177185058594
2021-09-17,45.79513168334961
2021-09-20,45.00486755371094
2021-09-21,45.957706451416016
2021-09-22,45.55127716064453
2021-09-23,46.106727600097656
2021-09-24,45.47451400756836
2021-09-27,44.74294662475586
2021-09-28,43.07208251953125
2021-09-29,43.3972282409668
2021-09-30,43.35658264160156
2021-10-01,43.29787826538086
2021-10-04,43.77655792236328
2021-10-05,43.997833251953125
2021-10-06,43.600440979003906
2021-10-07,44.42683792114258
2021-10-08,44.42683792114258
2021-10-11,44.43587112426758
2021-10-12,44.0926628112793
2021-10-13,45.42934799194336
2021-10-14,45.35710144042969
2021-10-15,46.215110778808594
2021-10-18,46.70733642578125
2021-10-19,47.25826644897461
2021-10-20,47.213111877441406
2021-10-21,47.14988708496094
2021-10-22,47.87242889404297
2021-10-25,47.94467544555664
2021-10-26,48.47754669189453
2021-10-27,47.72340393066406
2021-10-28,48.6130256652832
2021-10-29,49.732948303222656
2021-11-01,49.42136001586914
2021-11-02,49.69682312011719
2021-11-03,52.185054779052734
2021-11-04,52.31601333618164
2021-11-05,51.218666076660156
2021-11-08,51.79668426513672
2021-11-09,51.5347785949707
2021-11-10,50.89803695678711
2021-11-11,51.214149475097656
2021-11-12,51.074153900146484
2021-11-15,51.250267028808594
2021-11-16,51.476070404052734
2021-11-17,51.665733337402344
2021-11-18,51.94571304321289
2021-11-19,51.421875
2021-11-22,50.22969055175781
2021-11-23,49.412330627441406
2021-11-24,49.24072265625
2021-11-26,48.847843170166016
2021-11-29,48.90203857421875
2021-11-30,48.24272537231445
2021-12-01,48.4459342956543
2021-12-02,48.156925201416016
2021-12-03,48.355613708496094
2021-12-06,48.65817642211914
2021-12-07,49.74650192260742
2021-12-08,51.214149475097656
2021-12-09,51.27284622192383
2021-12-10,51.63862991333008
2021-12-13,52.248268127441406
2021-12-14,50.94771194458008
2021-12-15,52.59147644042969
2021-12-16,52.8714599609375
2021-12-17,48.522705078125
2021-12-20,46.75249481201172
2021-12-21,47.96274185180664
2021-12-22,49.629085540771484
2021-12-23,48.96525192260742
2021-12-27,50.41032409667969
2021-12-28,50.026485443115234
2021-12-29,50.198081970214844
2021-12-30,50.329044342041016
2021-12-31,50.57741165161133
2022-01-03,49.12783432006836
2022-01-04,47.93112564086914
2022-01-05,46.305423736572266
2022-01-06,46.44993209838867
2022-01-07,45.83125686645508
2022-01-10,45.966739654541016
2022-01-11,45.70933532714844
2022-01-12,45.49709701538086
2022-01-13,44.95970916748047
2022-01-14,43.4965705871582
2022-01-18,43.5281867980957
2022-01-19,43.93461608886719
2022-01-20,43.108211517333984
2022-01-21,43.063053131103516
2022-01-24,43.09918212890625
2022-01-25,42.97274398803711
2022-01-26,42.04247283935547
2022-01-27,43.09918212890625
2022-01-28,43.69527053833008
2022-01-31,45.09970474243164
2022-02-01,46.332523345947266
2022-02-02,48.134342193603516
2022-02-03,47.249237060546875
2022-02-04,45.00938034057617
2022-02-07,45.95319747924805
2022-02-08,45.858360290527344
2022-02-09,47.83177947998047
2022-02-10,46.9918327331543
2022-02-11,44.666175842285156
2022-02-14,44.318458557128906
2022-02-15,45.77255630493164
2022-02-16,46.58992385864258
2022-02-17,46.26477813720703
2022-02-18,45.52418518066406
2022-02-22,44.8151969909668
2022-02-23,44.11072540283203
2022-02-24,44.684242248535156
2022-02-25,46.40026092529297
2022-02-28,46.490577697753906
2022-03-01,46.78410339355469
2022-03-02,47.26729965209961
2022-03-03,47.086666107177734
2022-03-04,47.0144157409668
2022-03-07,45.5422477722168
2022-03-08,46.20155715942383
2022-03-09,47.44341278076172
2022-03-10,47.17246627807617
2022-03-11,45.72740173339844
2022-03-14,45.94416046142578
2022-03-15,46.26477813720703
2022-03-16,47.976287841796875
2022-03-17,49.606510162353516
2022-03-18,50.338069915771484
2022-03-21,49.76004409790039
2022-03-22,49.49812698364258
2022-03-23,49.38975143432617
2022-03-24,49.213626861572266
2022-03-25,48.55984115600586
2022-03-28,49.19813537597656
2022-03-29,50.24217987060547
2022-03-30,51.30903244018555
2022-03-31,50.62971496582031
2022-04-01,51.47772216796875
2022-04-04,51.88804626464844
2022-04-05,52.34395980834961
2022-04-06,53.401695251464844
2022-04-07,55.53539276123047
2022-04-08,54.96548843383789
2022-04-11,55.14330291748047
2022-04-12,53.5247917175293
2022-04-13,54.199554443359375
2022-04-14,53.889522552490234
2022-04-18,53.05520248413086
2022-04-19,52.161598205566406
2022-04-20,52.676780700683594
2022-04-21,50.49293518066406
2022-04-22,50.47013854980469
2022-04-25,51.847015380859375
2022-04-26,50.050697326660156
2022-04-27,50.86222457885742
2022-04-28,50.23762130737305
2022-04-29,51.974674224853516
2022-05-02,51.90172576904297
2022-05-03,51.60082244873047
2022-05-04,51.93363952636719
2022-05-05,51.423011779785156
2022-05-06,50.76648712158203
2022-05-09,48.44130325317383
2022-05-10,48.98385238647461
2022-05-11,47.328861236572266
2022-05-12,47.57505416870117
2022-05-13,48.34556198120117
2022-05-16,47.068992614746094
2022-05-17,48.48234176635742
2022-05-18,47.18752670288086
2022-05-19,47.438289642333984
2022-05-20,49.125179290771484
2022-05-23,49.16621017456055
2022-05-24,49.23004913330078
2022-05-25,47.985389709472656
2022-05-26,48.60087585449219
2022-05-27,49.1206169128418
2022-05-31,50.33336639404297
2022-06-01,50.30144500732422
2022-06-02,51.35918045043945
2022-06-03,51.24976348876953
2022-06-06,51.131221771240234
2022-06-07,52.827239990234375
2022-06-08,52.86827087402344
2022-06-09,51.432125091552734
2022-06-10,50.83031463623047
2022-06-13,49.04767990112305
2022-06-14,48.386592864990234
2022-06-15,48.477779388427734
2022-06-16,48.18598937988281
2022-06-17,48.13583755493164
2022-06-21,49.18901062011719
2022-06-22,48.93824768066406
2022-06-23,49.435203552246094
2022-06-24,51.1175422668457
2022-06-27,51.468605041503906
2022-06-28,49.37593460083008
2022-06-29,50.18747329711914
2022-06-30,50.80295944213867
2022-07-01,50.89870071411133
2022-07-05,50.716331481933594
2022-07-06,50.37439727783203
2022-07-07,50.12364196777344
2022-07-08,49.7087516784668
2022-07-11,49.94127655029297
2022-07-12,49.61757278442383
2022-07-13,50.205711364746094
2022-07-14,49.900238037109375
2022-07-15,52.07952880859375
2022-07-18,51.5096321105957
2022-07-19,52.804443359375
2022-07-20,51.78773880004883
2022-07-21,52.5947151184082
2022-07-22,52.229976654052734
2022-07-25,52.85459518432617
2022-07-26,53.26036071777344
2022-07-27,53.31051254272461
2022-07-28,53.06431198120117
2022-07-29,52.913856506347656
2022-08-01,52.92753982543945
2022-08-02,52.18439483642578
2022-08-03,45.55078887939453
2022-08-04,47.62976837158203
2022-08-05,47.050750732421875
2022-08-08,46.695133209228516
2022-08-09,47.68903732299805
2022-08-10,49.01576614379883
2022-08-11,49.59933853149414
2022-08-12,49.275726318359375
2022-08-15,48.75775146484375
2022-08-16,48.276458740234375
2022-08-17,48.04267883300781
2022-08-18,47.10301208496094
2022-08-19,47.92350387573242
2022-08-22,49.29863739013672
2022-08-23,48.84942626953125
2022-08-24,50.43083190917969
2022-08-25,51.06340026855469
2022-08-26,49.82119369506836
2022-08-29,49.24822235107422
2022-08-30,48.60648727416992
2022-08-31,48.63398742675781
2022-09-01,47.91433334350586
2022-09-02,46.864646911621094
2022-09-06,47.48345184326172
2022-09-07,48.05184555053711
2022-09-08,48.44605255126953
2022-09-09,49.74784469604492
2022-09-12,50.11455535888672
2022-09-13,48.60648727416992
2022-09-14,48.14811325073242
2022-09-15,47.30928039550781
2022-09-16,46.4887809753418
2022-09-19,46.406272888183594
2022-09-20,45.590354919433594
2022-09-21,45.4803466796875
2022-09-22,45.06321716308594
2022-09-23,44.88903045654297
2022-09-26,43.6743278503418
2022-09-27,43.95852279663086
2022-09-28,45.54450988769531
2022-09-29,46.01664352416992
2022-09-30,45.66827392578125
2022-10-03,47.006744384765625
2022-10-04,48.303958892822266
2022-10-05,48.601898193359375
2022-10-06,48.505645751953125
2022-10-07,47.69889450073242
2022-10-10,47.602638244628906
2022-10-11,47.850162506103516
2022-10-12,47.662227630615234
2022-10-13,48.05184555053711
2022-10-14,47.5797233581543
2022-10-17,48.58815383911133
2022-10-18,48.90901565551758
2022-10-19,47.95100784301758
2022-10-20,47.69889450073242
2022-10-21,47.77223587036133
2022-10-24,48.8356819152832
2022-10-25,49.58283233642578
2022-10-26,49.417816162109375
2022-10-27,48.86776351928711
2022-10-28,49.94495391845703
2022-10-31,49.88994598388672
2022-11-01,48.78525161743164
2022-11-02,51.90222930908203
2022-11-03,52.195594787597656
2022-11-04,51.526363372802734
2022-11-07,52.736480712890625
2022-11-08,52.644805908203125
2022-11-09,52.333106994628906
2022-11-10,52.961082458496094
2022-11-11,51.09548568725586
2022-11-14,52.4522819519043
2022-11-15,52.09016799926758
2022-11-16,51.96640396118164
2022-11-17,51.755550384521484
2022-11-18,51.99848937988281
2022-11-21,51.984737396240234
2022-11-22,52.88774490356445
2022-11-23,54.010772705078125
2022-11-25,54.450809478759766
2022-11-28,55.56926345825195
2022-11-29,55.624267578125
2022-11-30,57.11399841308594
2022-12-01,57.81531524658203
2022-12-02,58.168270111083984
2022-12-05,58.25077819824219
2022-12-06,57.65946578979492
2022-12-07,57.40735626220703
2022-12-08,58.576229095458984
2022-12-09,59.0896110534668
2022-12-12,59.50215148925781
2022-12-13,60.89103317260742
2022-12-14,61.752784729003906
2022-12-15,61.27607345581055
2022-12-16,61.0468864440918
2022-12-19,59.86885452270508
2022-12-20,60.59309387207031
2022-12-21,60.730613708496094
2022-12-22,61.248565673828125
2022-12-23,61.422760009765625
2022-12-27,61.0789794921875
2022-12-28,61.21649169921875
2022-12-29,61.972816467285156
2022-12-30,62.036983489990234
2023-01-03,62.77956008911133
2023-01-04,62.692466735839844
2023-01-05,62.4541130065918
2023-01-06,63.54964065551758
2023-01-09,62.903316497802734
2023-01-10,61.26691436767578
2023-01-11,60.77185821533203
2023-01-12,61.248565673828125
2023-01-13,62.486202239990234
2023-01-17,63.70547866821289
2023-01-18,64.06301879882812
2023-01-19,64.4755630493164
2023-01-20,64.67725372314453
2023-01-23,64.66808319091797
2023-01-24,64.12718963623047
2023-01-25,63.66423034667969
2023-01-26,63.04541778564453
2023-01-27,63.29752731323242
2023-01-30,63.742149353027344
2023-01-31,63.613800048828125
2023-02-01,63.751319885253906
2023-02-02,60.661842346191406
2023-02-03,62.701637268066406
2023-02-06,63.288368225097656
2023-02-07,63.98509979248047
2023-02-08,63.98051071166992
2023-02-09,63.957584381103516
2023-02-10,63.96217727661133
2023-02-13,65.54358673095703
2023-02-14,65.52525329589844
2023-02-15,64.61307525634766
2023-02-16,63.57255172729492
2023-02-17,64.9201889038086
2023-02-21,65.36940002441406
2023-02-22,65.20437622070312
2023-02-23,65.49774169921875
2023-02-24,64.90644073486328
2023-02-27,65.71318817138672
2023-02-28,64.62682342529297
2023-03-01,65.48399353027344
2023-03-02,65.82318115234375
2023-03-03,66.41908264160156
2023-03-06,66.35490417480469
2023-03-07,65.96987915039062
2023-03-08,64.84226989746094
2023-03-09,65.1035385131836
2023-03-10,64.76432800292969
2023-03-13,64.4205551147461
2023-03-14,65.52525329589844
2023-03-15,64.62224578857422
2023-03-16,63.66423034667969
2023-03-17,63.91633605957031
2023-03-20,65.81861114501953
2023-03-21,67.51461029052734
2023-03-22,67.23959350585938
2023-03-23,68.56429290771484
2023-03-24,70.5783920288086
2023-03-27,71.4793930053711
2023-03-28,71.76586151123047
2023-03-29,72.34803771972656
2023-03-30,73.04573822021484
2023-03-31,73.53089141845703
2023-04-03,73.7434310913086
2023-04-04,73.27214813232422
2023-04-05,72.95793914794922
2023-04-06,73.63253784179688
2023-04-10,73.42461395263672
2023-04-11,73.17510986328125
2023-04-12,75.5546875
2023-04-13,77.45832824707031
2023-04-14,77.90190887451172
2023-04-17,79.04316711425781
2023-04-18,78.4471206665039
2023-04-19,76.25237274169922
2023-04-20,76.40946960449219
2023-04-21,79.77320861816406
2023-04-24,78.77055358886719
2023-04-25,77.89266204833984
2023-04-26,76.23389434814453
2023-04-27,76.7098159790039
2023-04-28,77.2042007446289
2023-05-01,77.35668182373047
2023-05-02,77.2550277709961
2023-05-03,77.51840209960938
2023-05-04,74.12693786621094
2023-05-05,75.42530822753906
2023-05-08,77.8279800415039
2023-05-09,77.86956024169922
2023-05-10,78.27616119384766
2023-05-11,78.08209991455078
2023-05-12,79.13557434082031
2023-05-15,78.285400390625
2023-05-16,77.46756744384766
2023-05-17,77.20882415771484
2023-05-18,77.87879943847656
2023-05-19,78.79827880859375
2023-05-22,78.7890396118164
2023-05-23,75.53618621826172
2023-05-24,74.7507095336914
2023-05-25,75.0556640625
2023-05-26,75.30055236816406
2023-05-30,73.84046173095703
2023-05-31,74.14080047607422
2023-06-01,72.99490356445312
2023-06-02,72.6067886352539
2023-06-05,72.93484497070312
2023-06-06,74.27940368652344
2023-06-07,72.78699493408203
2023-06-08,73.67412567138672
2023-06-09,73.02725219726562
2023-06-12,73.35070037841797
2023-06-13,72.83318328857422
2023-06-14,73.49855041503906
2023-06-15,75.09725189208984
2023-06-16,74.5242919921875
2023-06-20,74.69988250732422
2023-06-21,74.17777252197266
2023-06-22,73.93750762939453
2023-06-23,73.49855041503906
2023-06-26,72.64374542236328
2023-06-27,72.07080841064453
2023-06-28,72.445068359375
2023-06-29,72.55596160888672
2023-06-30,74.77381134033203
2023-07-03,73.66487884521484
2023-07-05,73.92826080322266
2023-07-06,73.15200805664062
2023-07-07,72.53286743164062
2023-07-10,72.57444763183594
2023-07-11,70.34735870361328
2023-07-12,71.50248718261719
2023-07-13,72.48666381835938
2023-07-14,73.9929428100586
2023-07-17,74.36720275878906
2023-07-18,74.04376983642578
2023-07-19,74.03453063964844
2023-07-20,75.99826049804688
2023-07-21,76.54347229003906
2023-07-24,74.88470458984375
2023-07-25,74.99559783935547
2023-07-26,73.1335220336914
2023-07-27,72.38500213623047
2023-07-28,72.92098999023438
2023-07-31,74.43651580810547
2023-08-01,74.72761535644531
2023-08-02,73.1612548828125
2023-08-03,72.78699493408203
2023-08-04,72.35728454589844
2023-08-07,74.55665588378906
2023-08-08,87.40630340576172
2023-08-09,86.67625427246094
2023-08-10,84.13497924804688
2023-08-11,83.9085693359375
2023-08-14,82.9105453491211
2023-08-15,85.5303726196289
2023-08-16,85.31782531738281
2023-08-17,85.35017395019531
2023-08-18,85.02239990234375
2023-08-21,86.29449462890625
2023-08-22,85.89521789550781
2023-08-23,88.23052215576172
2023-08-24,86.05308532714844
2023-08-25,86.55448913574219
2023-08-28,87.04662322998047
2023-08-29,88.38372802734375
2023-08-30,87.31591033935547
2023-08-31,86.17842864990234
2023-09-01,87.8916015625
2023-09-05,88.26303100585938
2023-09-06,88.79228973388672
2023-09-07,90.7097396850586
2023-09-08,90.71902465820312
2023-09-11,92.64112091064453
2023-09-12,91.34579467773438
2023-09-13,89.43299865722656
2023-09-14,89.5444107055664
2023-09-15,88.41159057617188
