Date,WING
2023-09-21,166.23712158203125
2023-09-22,167.37364196777344
2023-09-25,171.48484802246094
2023-09-26,174.7164764404297
2023-09-27,176.78196716308594
2023-09-28,179.1636962890625
2023-09-29,177.73069763183594
2023-10-02,182.14828491210938
2023-10-03,174.9438018798828
2023-10-04,182.45465087890625
2023-10-05,180.73504638671875
2023-10-06,171.99871826171875
2023-10-09,173.66893005371094
2023-10-10,179.21311950683594
2023-10-11,179.4997100830078
2023-10-12,172.7992401123047
2023-10-13,173.2933807373047
2023-10-16,178.69920349121094
2023-10-17,182.34591674804688
2023-10-18,180.34963989257812
2023-10-19,179.3712615966797
2023-10-20,177.2266845703125
2023-10-23,175.78379821777344
2023-10-24,177.7999267578125
2023-10-25,173.88636779785156
2023-10-26,172.0283966064453
2023-10-27,175.97158813476562
2023-10-30,176.4756317138672
2023-10-31,180.62635803222656
2023-11-01,194.19532775878906
2023-11-02,196.38926696777344
2023-11-03,204.4140167236328
2023-11-06,204.1966094970703
2023-11-07,204.7500457763672
2023-11-08,205.16513061523438
2023-11-09,203.8210906982422
2023-11-10,208.4659423828125
2023-11-13,212.0830535888672
2023-11-14,217.41970825195312
2023-11-15,221.7137451171875
2023-11-16,225.27008056640625
2023-11-17,227.6442413330078
2023-11-20,229.3160400390625
2023-11-21,227.9014434814453
2023-11-22,232.32333374023438
2023-11-24,233.13450622558594
2023-11-27,237.88290405273438
2023-11-28,235.43946838378906
2023-11-29,236.0527801513672
2023-11-30,237.77407836914062
2023-12-01,240.0789794921875
2023-12-04,242.38392639160156
2023-12-05,240.6923370361328
2023-12-06,244.41189575195312
2023-12-07,243.11595153808594
2023-12-08,244.52069091796875
2023-12-11,243.42266845703125
2023-12-12,246.1727294921875
2023-12-13,249.07118225097656
2023-12-14,242.5224151611328
2023-12-15,243.03684997558594
2023-12-18,248.53700256347656
2023-12-19,251.75204467773438
2023-12-20,250.08026123046875
2023-12-21,253.29525756835938
2023-12-22,255.3924560546875
2023-12-26,256.1838684082031
2023-12-27,257.5885925292969
2023-12-28,255.10556030273438
2023-12-29,253.8195343017578
2024-01-02,249.67466735839844
2024-01-03,242.03768920898438
2024-01-04,240.58349609375
2024-01-05,242.5916748046875
2024-01-08,245.71768188476562
2024-01-09,251.1881561279297
2024-01-10,256.6289978027344
2024-01-11,259.7451171875
2024-01-12,258.4590759277344
2024-01-16,268.7768859863281
2024-01-17,270.5476379394531
2024-01-18,272.5162048339844
2024-01-19,272.7832946777344
2024-01-22,278.78802490234375
2024-01-23,280.1432800292969
2024-01-24,277.4525146484375
2024-01-25,277.78887939453125
2024-01-26,270.2508850097656
2024-01-29,275.9884338378906
2024-01-30,276.1961669921875
2024-01-31,278.0856018066406
2024-02-01,284.4959411621094
2024-02-02,284.67401123046875
2024-02-05,282.86370849609375
2024-02-06,283.3978271484375
2024-02-07,289.6400146484375
2024-02-08,290.9853820800781
2024-02-09,292.32086181640625
2024-02-12,290.09503173828125
2024-02-13,296.74273681640625
2024-02-14,304.41925048828125
2024-02-15,311.7594299316406
2024-02-16,315.8252258300781
2024-02-20,320.97918701171875
2024-02-21,306.9813537597656
2024-02-22,330.4560546875
2024-02-23,335.18463134765625
2024-02-26,345.7003173828125
2024-02-27,335.36273193359375
2024-02-28,342.7919616699219
2024-02-29,347.2732238769531
2024-03-01,362.3393249511719
2024-03-04,362.56689453125
2024-03-05,361.0137939453125
2024-03-06,365.4159240722656
2024-03-07,366.9897155761719
2024-03-08,350.3902282714844
2024-03-11,330.8212890625
2024-03-12,346.01519775390625
2024-03-13,340.75921630859375
2024-03-14,346.6288146972656
2024-03-15,344.11474609375
2024-03-18,336.0970153808594
2024-03-19,337.0274963378906
2024-03-20,344.6888732910156
2024-03-21,344.47113037109375
2024-03-22,352.67669677734375
2024-03-25,357.5566711425781
2024-03-26,364.2577819824219
2024-03-27,362.159423828125
2024-03-28,362.674072265625
2024-04-01,364.059814453125
2024-04-02,356.22039794921875
2024-04-03,366.6432800292969
2024-04-04,347.3316650390625
2024-04-05,346.866455078125
2024-04-08,359.6253967285156
2024-04-09,350.7169494628906
2024-04-10,356.388671875
2024-04-11,363.21844482421875
2024-04-12,361.436767578125
2024-04-15,355.2008361816406
2024-04-16,366.900634765625
2024-04-17,355.91351318359375
2024-04-18,352.77569580078125
2024-04-19,343.83758544921875
2024-04-22,351.1425476074219
2024-04-23,361.02105712890625
2024-04-24,359.05126953125
2024-04-25,366.138427734375
2024-04-26,378.6697692871094
2024-04-29,380.9067687988281
2024-04-30,380.8770446777344
2024-05-01,380.0752868652344
2024-05-02,377.66015625
2024-05-03,384.5988464355469
2024-05-06,391.8146667480469
2024-05-07,393.7943420410156
2024-05-08,389.9537658691406
2024-05-09,393.744873046875
2024-05-10,386.0538330078125
2024-05-13,373.58197021484375
2024-05-14,383.3020935058594
2024-05-15,385.222412109375
2024-05-16,385.2322998046875
2024-05-17,382.568115234375
2024-05-20,379.1611633300781
2024-05-21,376.6852111816406
2024-05-22,374.90252685546875
2024-05-23,377.4577331542969
2024-05-24,380.2011413574219
2024-05-28,385.8562316894531
2024-05-29,383.3009948730469
2024-05-30,382.26116943359375
2024-05-31,365.1075134277344
2024-06-03,373.0009460449219
2024-06-04,374.89263916015625
2024-06-05,398.5728759765625
2024-06-06,382.13238525390625
2024-06-07,380.10211181640625
2024-06-10,391.82830810546875
2024-06-11,393.3337097167969
2024-06-12,407.0406799316406
2024-06-13,402.89093017578125
2024-06-14,394.9578857421875
2024-06-17,413.36932373046875
2024-06-18,424.7291259765625
2024-06-20,404.7628173828125
2024-06-21,410.7745056152344
2024-06-24,407.08038330078125
2024-06-25,415.1322021484375
2024-06-26,418.5787658691406
2024-06-27,422.1243591308594
2024-06-28,418.5985412597656
2024-07-01,420.5594787597656
2024-07-02,416.7366638183594
2024-07-03,414.46868896484375
2024-07-05,414.6964111328125
2024-07-08,402.603759765625
2024-07-09,391.25384521484375
2024-07-10,378.9333801269531
2024-07-11,379.9139099121094
2024-07-12,374.2983703613281
2024-07-15,382.48895263671875
2024-07-16,383.02374267578125
2024-07-17,360.1061096191406
2024-07-18,362.6811218261719
2024-07-19,365.7611999511719
2024-07-22,378.98291015625
2024-07-23,381.44903564453125
2024-07-24,366.969482421875
2024-07-25,356.9071350097656
2024-07-26,362.83953857421875
2024-07-29,363.9834899902344
2024-07-30,372.9515075683594
2024-07-31,370.2873229980469
2024-08-01,368.0886535644531
2024-08-02,359.2147521972656
2024-08-05,349.0731506347656
2024-08-06,364.2756042480469
2024-08-07,355.2630615234375
2024-08-08,367.4052429199219
2024-08-09,367.9103698730469
2024-08-12,367.13787841796875
2024-08-13,371.08953857421875
2024-08-14,373.3773498535156
2024-08-15,385.1629333496094
2024-08-16,384.9945068359375
2024-08-19,381.5058898925781
2024-08-20,370.3265380859375
2024-08-21,380.55450439453125
2024-08-22,380.14813232421875
2024-08-23,400.2868347167969
2024-08-26,400.6634826660156
2024-08-27,403.8349609375
2024-08-28,384.7566833496094
2024-08-29,382.586181640625
2024-08-30,382.6654357910156
2024-09-03,369.5634460449219
2024-09-04,376.2729797363281
2024-09-05,370.0193176269531
2024-09-06,359.1769104003906
2024-09-09,361.6545715332031
2024-09-10,376.5406188964844
2024-09-11,387.64068603515625
2024-09-12,392.0113220214844
2024-09-13,391.28790283203125
2024-09-16,405.3512268066406
2024-09-17,412.9429016113281
2024-09-18,409.0182800292969
2024-09-19,417.76947021484375
2024-09-20,416.15399169921875
2024-09-23,424.10247802734375
2024-09-24,423.05194091796875
2024-09-25,418.7803649902344
2024-09-26,422.65545654296875
2024-09-27,407.7695007324219
2024-09-30,412.3680725097656
2024-10-01,417.13519287109375
2024-10-02,419.1767883300781
2024-10-03,410.4355163574219
2024-10-04,411.2878112792969
2024-10-07,392.5465087890625
2024-10-08,399.92010498046875
2024-10-09,399.1966552734375
2024-10-10,391.4761962890625
2024-10-11,400.21746826171875
2024-10-14,395.489990234375
2024-10-15,389.5435485839844
2024-10-16,374.518798828125
2024-10-17,370.2224426269531
2024-10-18,367.383056640625
2024-10-21,365.1531066894531
2024-10-22,362.7051086425781
2024-10-23,363.3394470214844
2024-10-24,356.06494140625
2024-10-25,357.16497802734375
2024-10-28,365.2720642089844
2024-10-29,365.64862060546875
2024-10-30,287.4029541015625
2024-10-31,285.12347412109375
2024-11-01,294.29095458984375
2024-11-04,294.52886962890625
2024-11-05,306.01544189453125
2024-11-06,312.6953125
2024-11-07,328.92919921875
2024-11-08,336.9469909667969
2024-11-11,340.4455261230469
2024-11-12,335.3612365722656
2024-11-13,336.7190246582031
2024-11-14,327.680419921875
2024-11-15,314.11138916015625
2024-11-18,323.9856262207031
2024-11-19,332.8580322265625
2024-11-20,330.5023193359375
2024-11-21,335.6651611328125
2024-11-22,334.8617248535156
2024-11-25,334.4252624511719
2024-11-26,336.04205322265625
2024-11-27,328.5829772949219
2024-11-29,326.1033020019531
2024-12-02,322.2052001953125
2024-12-03,324.8931884765625
2024-12-04,334.5145568847656
2024-12-05,334.56414794921875
2024-12-06,337.3315124511719
2024-12-09,325.875244140625
2024-12-10,325.1412048339844
2024-12-11,327.4919738769531
2024-12-12,320.27105712890625
2024-12-13,298.8858642578125
2024-12-16,297.8741149902344
2024-12-17,293.4404296875
2024-12-18,278.8100280761719
2024-12-19,288.00482177734375
2024-12-20,288.3124084472656
2024-12-23,288.3916931152344
2024-12-24,289.38360595703125
2024-12-26,288.49090576171875
2024-12-27,283.0553283691406
2024-12-30,284.8307800292969
2024-12-31,281.894775390625
2025-01-02,289.69110107421875
2025-01-03,295.5927734375
2025-01-06,288.29248046875
2025-01-07,279.9408264160156
2025-01-08,276.2113342285156
2025-01-10,272.4620056152344
2025-01-13,273.7117614746094
2025-01-14,271.22210693359375
2025-01-15,270.33929443359375
2025-01-16,272.5710754394531
2025-01-17,270.706298828125
2025-01-21,278.2050476074219
2025-01-22,281.2798156738281
2025-01-23,286.1896667480469
2025-01-24,277.56024169921875
2025-01-27,290.1473693847656
2025-01-28,293.4205627441406
2025-01-29,301.2366638183594
2025-01-30,303.27996826171875
2025-01-31,295.4836730957031
2025-02-03,301.2069091796875
2025-02-04,304.4404602050781
2025-02-05,302.9129943847656
2025-02-06,305.64556884765625
2025-02-07,302.44677734375
2025-02-10,305.9778747558594
2025-02-11,297.38812255859375
2025-02-12,301.8515930175781
2025-02-13,309.39990234375
2025-02-14,302.2186584472656
2025-02-18,303.537841796875
2025-02-19,262.8703308105469
2025-02-20,245.0858154296875
2025-02-21,232.12184143066406
2025-02-24,234.59164428710938
2025-02-25,236.92257690429688
2025-02-26,225.96221923828125
2025-02-27,226.76560974121094
2025-02-28,232.87567138671875
2025-03-03,222.4707489013672
2025-03-04,227.6483917236328
2025-03-05,228.72958374023438
2025-03-06,216.50950622558594
2025-03-07,225.55679321289062
2025-03-10,212.30860900878906
2025-03-11,211.89151000976562
2025-03-12,217.8402862548828
2025-03-13,210.75933837890625
2025-03-14,211.73260498046875
2025-03-17,212.68600463867188
2025-03-18,205.57528686523438
2025-03-19,213.17262268066406
2025-03-20,218.67449951171875
2025-03-21,213.97705078125
2025-03-24,221.08778381347656
2025-03-25,218.5652618408203
2025-03-26,218.85325622558594
2025-03-27,227.7118682861328
2025-03-28,222.45828247070312
2025-03-31,224.02740478515625
2025-04-01,234.77291870117188
2025-04-02,234.33596801757812
2025-04-03,241.1090087890625
2025-04-04,230.76072692871094
2025-04-07,219.4789276123047
2025-04-08,220.1840362548828
2025-04-09,244.52532958984375
2025-04-10,238.63613891601562
2025-04-11,235.65679931640625
2025-04-14,231.44102478027344
2025-04-15,223.11373901367188
2025-04-16,216.3307342529297
2025-04-17,217.33377075195312
2025-04-21,209.36898803710938
2025-04-22,208.79299926757812
2025-04-23,214.89073181152344
2025-04-24,216.09237670898438
2025-04-25,225.73556518554688
2025-04-28,223.1236572265625
2025-04-29,228.92344665527344
2025-04-30,262.0736999511719
2025-05-01,257.8827819824219
2025-05-02,268.25091552734375
2025-05-05,267.3670654296875
2025-05-06,265.0133361816406
2025-05-07,268.300537109375
2025-05-08,274.24932861328125
2025-05-09,265.49993896484375
2025-05-12,283.9918212890625
2025-05-13,284.3294677734375
2025-05-14,304.14215087890625
2025-05-15,306.3568420410156
2025-05-16,319.1494140625
2025-05-19,331.6637268066406
2025-05-20,325.80914306640625
2025-05-21,320.5410461425781
2025-05-22,319.2091064453125
2025-05-23,320.53106689453125
2025-05-27,336.6634826660156
2025-05-28,337.29962158203125
2025-05-29,338.5122985839844
2025-05-30,339.64544677734375
2025-06-02,347.0009460449219
2025-06-03,344.3171691894531
2025-06-04,363.4017333984375
2025-06-05,369.4153747558594
2025-06-06,372.5663146972656
2025-06-09,373.8684387207031
2025-06-10,379.1663818359375
2025-06-11,378.70916748046875
2025-06-12,356.2947692871094
2025-06-13,351.93109130859375
2025-06-16,347.7265319824219
2025-06-17,344.0587463378906
2025-06-18,348.213623046875
2025-06-20,347.8955383300781
2025-06-23,358.02423095703125
2025-06-24,361.920654296875
2025-06-25,353.94891357421875
2025-06-26,341.3551025390625
2025-06-27,345.5198974609375
2025-06-30,334.71527099609375
2025-07-01,333.4330139160156
2025-07-02,324.328125
2025-07-03,325.3121337890625
2025-07-07,323.4434509277344
2025-07-08,324.6859130859375
2025-07-09,332.0513610839844
2025-07-10,328.1748046875
2025-07-11,326.236572265625
2025-07-14,316.3563232421875
2025-07-15,315.7499694824219
2025-07-16,324.3777770996094
2025-07-17,326.4850158691406
2025-07-18,327.35980224609375
2025-07-21,320.6304626464844
2025-07-22,318.88104248046875
2025-07-23,317.34039306640625
2025-07-24,297.8283996582031
2025-07-25,300.194091796875
2025-07-28,287.6996765136719
2025-07-29,288.55450439453125
2025-07-30,366.0457763671875
2025-07-31,375.0711364746094
2025-08-01,360.2706604003906
2025-08-04,346.5735778808594
2025-08-05,336.5342712402344
2025-08-06,333.9300231933594
2025-08-07,328.7314453125
2025-08-08,313.46380615234375
2025-08-11,326.57452392578125
2025-08-12,340.1026611328125
2025-08-13,340.6692810058594
2025-08-14,323.6322937011719
2025-08-15,335.1234436035156
2025-08-18,337.8992614746094
2025-08-19,329.233642578125
2025-08-20,327.58209228515625
2025-08-21,317.1455383300781
2025-08-22,330.4971618652344
2025-08-25,318.4389343261719
2025-08-26,323.68206787109375
2025-08-27,337.6007385253906
2025-08-28,336.8944091796875
2025-08-29,326.4478759765625
2025-09-02,316.9863586425781
2025-09-03,321.184814453125
2025-09-04,307.2462463378906
2025-09-05,308.2113342285156
2025-09-08,303.2268371582031
2025-09-09,285.98516845703125
2025-09-10,279.2198181152344
2025-09-11,273.30010986328125
2025-09-12,264.6643371582031
2025-09-15,266.1567077636719
2025-09-16,259.8092346191406
2025-09-17,255.7251739501953
2025-09-18,254.5660858154297
2025-09-19,252.25791931152344
2025-09-22,254.5262908935547
2025-09-23,252.7653045654297
2025-09-24,251.78036499023438
2025-09-25,247.9599151611328
2025-09-26,246.17904663085938
2025-09-29,250.55661010742188
2025-09-30,250.3974151611328
2025-10-01,261.22198486328125
2025-10-02,263.8982849121094
2025-10-03,250.69589233398438
2025-10-06,242.77647399902344
2025-10-07,243.3634796142578
2025-10-08,247.74102783203125
2025-10-09,248.47726440429688
2025-10-10,240.02059936523438
2025-10-13,253.6010284423828
2025-10-14,253.69058227539062
2025-10-15,249.02447509765625
2025-10-16,245.01499938964844
2025-10-17,255.73013305664062
2025-10-20,254.2377471923828
2025-10-21,265.5299377441406
2025-10-22,261.5503234863281
2025-10-23,257.8194274902344
2025-10-24,257.6701965332031
2025-10-27,253.67066955566406
2025-10-28,246.09446716308594
2025-10-29,241.33883666992188
2025-10-30,214.53114318847656
2025-10-31,215.5260467529297
2025-11-03,212.97909545898438
2025-11-04,236.11062622070312
2025-11-05,251.55152893066406
2025-11-06,243.353515625
2025-11-07,236.96621704101562
2025-11-10,236.78713989257812
2025-11-11,237.8914794921875
2025-11-12,240.03053283691406
2025-11-13,233.8024444580078
2025-11-14,231.70318603515625
2025-11-17,226.1317138671875
2025-11-18,229.9223175048828
2025-11-19,230.63864135742188
2025-11-20,227.3256072998047
2025-11-21,245.07810974121094
2025-11-24,241.81053161621094
2025-11-25,261.973876953125
2025-11-26,258.0986022949219
2025-11-28,263.7272033691406
2025-12-01,268.2101745605469
2025-12-02,273.8686218261719
2025-12-03,267.6224060058594
2025-12-04,261.8941650390625
2025-12-05,256.5843505859375
2025-12-08,245.01834106445312
2025-12-09,246.55250549316406
2025-12-10,246.3632354736328
2025-12-11,234.34890747070312
2025-12-12,234.99644470214844
2025-12-15,238.79200744628906
2025-12-16,245.6260223388672
2025-12-17,246.50270080566406
2025-12-18,253.56582641601562
2025-12-19,258.2181701660156
2025-12-22,253.3865203857422
2025-12-23,250.57720947265625
2025-12-24,253.3566436767578
2025-12-26,255.21954345703125
2025-12-29,242.5875701904297
2025-12-30,239.4196319580078
2025-12-31,237.58660888671875
2026-01-02,255.86708068847656
2026-01-05,256.8433837890625
2026-01-06,267.8415222167969
2026-01-07,257.16217041015625
2026-01-08,267.6722106933594
2026-01-09,272.9620666503906
2026-01-12,283.5816955566406
2026-01-13,274.6257629394531
2026-01-14,273.56976318359375
2026-01-15,269.7044677734375
2026-01-16,275.2633361816406
2026-01-20,269.2163391113281
2026-01-21,263.19921875
2026-01-22,267.3533935546875
2026-01-23,270.36199951171875
2026-01-26,272.6632385253906
2026-01-27,273.9184265136719
2026-01-28,271.6670227050781
2026-01-29,271.2884521484375
2026-01-30,264.424560546875
2026-02-02,265.64990234375
2026-02-03,273.6793518066406
2026-02-04,281.78851318359375
2026-02-05,265.1617736816406
2026-02-06,263.00994873046875
2026-02-09,280.6827392578125
2026-02-10,258.656494140625
2026-02-11,242.73703002929688
2026-02-12,223.1514892578125
2026-02-13,220.8103790283203
2026-02-17,250.8262481689453
2026-02-18,278.0228271484375
2026-02-19,259.0051574707031
2026-02-20,259.9017639160156
2026-02-23,247.39927673339844
2026-02-24,245.73561096191406
2026-02-25,253.23709106445312
2026-02-26,270.9696350097656
2026-02-27,258.5269775390625
2026-03-02,239.2901153564453
2026-03-03,246.27357482910156
2026-03-04,238.43338012695312
2026-03-05,235.44473266601562
2026-03-06,228.59205627441406
2026-03-09,223.71438598632812
2026-03-10,216.8218231201172
2026-03-11,208.1337890625
2026-03-12,192.6230010986328
2026-03-13,202.9269561767578
2026-03-16,198.71759033203125
2026-03-17,197.58047485351562
2026-03-18,190.68789672851562
2026-03-19,186.8176727294922
2026-03-20,187.31640625
2026-03-23,182.77789306640625
2026-03-24,171.6360626220703
2026-03-25,165.8905792236328
2026-03-26,155.2774200439453
2026-03-27,154.0704803466797
2026-03-30,154.25001525878906
2026-03-31,154.57919311523438
2026-04-01,144.50465393066406
2026-04-02,152.12538146972656
2026-04-06,164.41432189941406
2026-04-07,165.6212615966797
2026-04-08,168.10498046875
2026-04-09,178.5984649658203
2026-04-10,179.43634033203125
2026-04-13,185.84014892578125
2026-04-14,197.58047485351562
2026-04-15,190.9173126220703
2026-04-16,185.580810546875
2026-04-17,195.8448486328125
2026-04-20,198.528076171875
2026-04-21,188.712890625
2026-04-22,189.52084350585938
2026-04-23,186.26907348632812
2026-04-24,188.89242553710938
2026-04-27,177.2817840576172
2026-04-28,172.53379821777344
2026-04-29,170.7782440185547
2026-04-30,163.64625549316406
2026-05-01,160.3246612548828
2026-05-04,150.12045288085938
2026-05-05,146.3699493408203
2026-05-06,145.063232421875
2026-05-07,134.53985595703125
2026-05-08,129.34298706054688
2026-05-11,127.0088882446289
2026-05-12,123.41796875
2026-05-13,120.30583953857422
2026-05-14,118.65999603271484
2026-05-15,129.2100067138672
2026-05-18,129.0
2026-05-19,126.80000305175781
2026-05-20,128.1300048828125
2026-05-21,132.64999389648438
2026-05-22,140.41000366210938
2026-05-26,140.6300048828125
2026-05-27,152.08999633789062
2026-05-28,157.61000061035156
2026-05-29,156.9600067138672
2026-06-01,158.16000366210938
2026-06-02,151.0
2026-06-03,144.0500030517578
2026-06-04,144.47999572753906
2026-06-05,142.22999572753906
2026-06-08,143.4499969482422
2026-06-09,143.86000061035156
2026-06-10,145.58999633789062
2026-06-11,153.8800048828125
2026-06-12,162.2899932861328
2026-06-15,166.22000122070312
2026-06-16,162.72999572753906
2026-06-17,150.0500030517578
2026-06-18,161.77999877929688
2026-06-22,156.74000549316406
2026-06-23,150.41000366210938
2026-06-24,155.7899932861328
2026-06-25,165.4199981689453
2026-06-26,166.75999450683594
2026-06-29,165.47000122070312
2026-06-30,173.41000366210938
2026-07-01,174.97000122070312
