Date,CPB
2023-09-15,38.23748016357422
2023-09-18,37.95318603515625
2023-09-19,37.59782409667969
2023-09-20,37.91764831542969
2023-09-21,38.113094329833984
2023-09-22,37.8554573059082
2023-09-25,37.295753479003906
2023-09-26,37.100303649902344
2023-09-27,36.833778381347656
2023-09-28,36.656089782714844
2023-09-29,36.49618148803711
2023-10-02,35.09247970581055
2023-10-03,35.421199798583984
2023-10-04,35.797828674316406
2023-10-05,35.12527084350586
2023-10-06,35.385318756103516
2023-10-09,36.08477783203125
2023-10-10,35.474998474121094
2023-10-11,35.35842514038086
2023-10-12,34.12989044189453
2023-10-13,35.6095085144043
2023-10-16,35.959232330322266
2023-10-17,35.53776550292969
2023-10-18,35.7260856628418
2023-10-19,35.67228317260742
2023-10-20,35.61847686767578
2023-10-23,35.43015670776367
2023-10-24,35.510868072509766
2023-10-25,36.67662811279297
2023-10-26,36.70353317260742
2023-10-27,36.264129638671875
2023-10-30,36.22826385498047
2023-10-31,36.23722839355469
2023-11-01,36.47038269042969
2023-11-02,37.017391204833984
2023-11-03,36.7573356628418
2023-11-06,36.49728012084961
2023-11-07,36.255165100097656
2023-11-08,36.111690521240234
2023-11-09,36.443477630615234
2023-11-10,36.246185302734375
2023-11-13,36.246185302734375
2023-11-14,36.380706787109375
2023-11-15,36.317928314208984
2023-11-16,36.88288116455078
2023-11-17,36.6587028503418
2023-11-20,36.5241813659668
2023-11-21,36.45244598388672
2023-11-22,36.730430603027344
2023-11-24,36.900814056396484
2023-11-27,36.613861083984375
2023-11-28,36.264129638671875
2023-11-29,35.65433883666992
2023-11-30,36.03097915649414
2023-12-01,36.4076042175293
2023-12-04,36.775272369384766
2023-12-05,36.201358795166016
2023-12-06,38.775001525878906
2023-12-07,38.954341888427734
2023-12-08,38.479068756103516
2023-12-11,39.3040771484375
2023-12-12,39.806251525878906
2023-12-13,40.65814971923828
2023-12-14,39.824180603027344
2023-12-15,39.34891128540039
2023-12-18,39.24130630493164
2023-12-19,39.1695671081543
2023-12-20,38.20107650756836
2023-12-21,38.35353469848633
2023-12-22,38.559776306152344
2023-12-26,38.541847229003906
2023-12-27,38.42527389526367
2023-12-28,38.550819396972656
2023-12-29,38.76603317260742
2024-01-02,40.12010955810547
2024-01-03,40.26478576660156
2024-01-04,39.30631637573242
2024-01-05,39.43290328979492
2024-01-08,39.72225570678711
2024-01-09,40.50891876220703
2024-01-10,39.532371520996094
2024-01-11,39.297271728515625
2024-01-12,39.26110076904297
2024-01-16,39.369606018066406
2024-01-17,39.8940544128418
2024-01-18,39.5233268737793
2024-01-19,39.0169677734375
2024-01-22,39.0350456237793
2024-01-23,40.0116081237793
2024-01-24,39.8940544128418
2024-01-25,40.002559661865234
2024-01-26,40.23765563964844
2024-01-29,39.58661651611328
2024-01-30,40.40041732788086
2024-01-31,40.35520553588867
2024-02-01,40.870609283447266
2024-02-02,40.52701187133789
2024-02-05,39.532371520996094
2024-02-06,40.11106491088867
2024-02-07,39.45098876953125
2024-02-08,38.97175216674805
2024-02-09,37.968074798583984
2024-02-12,38.402095794677734
2024-02-13,37.732967376708984
2024-02-14,37.00055694580078
2024-02-15,37.326080322265625
2024-02-16,37.479793548583984
2024-02-20,38.121788024902344
2024-02-21,38.51963424682617
2024-02-22,38.157958984375
2024-02-23,38.384010314941406
2024-02-26,38.13987350463867
2024-02-27,38.21221160888672
2024-02-28,38.11275100708008
2024-02-29,38.55581283569336
2024-03-01,38.76377868652344
2024-03-04,39.1345100402832
2024-03-05,38.836124420166016
2024-03-06,39.152591705322266
2024-03-07,38.04041290283203
2024-03-08,38.20316696166992
2024-03-11,38.89037322998047
2024-03-12,38.89037322998047
2024-03-13,38.709529876708984
2024-03-14,37.940948486328125
2024-03-15,38.619110107421875
2024-03-18,39.17068099975586
2024-03-19,39.39673614501953
2024-03-20,39.19780349731445
2024-03-21,39.107391357421875
2024-03-22,39.37865447998047
2024-03-25,39.21588897705078
2024-03-26,39.21588897705078
2024-03-27,39.84884262084961
2024-03-28,40.19244384765625
2024-04-01,40.3823356628418
2024-04-02,40.16532516479492
2024-04-03,39.15320587158203
2024-04-04,40.11061096191406
2024-04-05,39.48146438598633
2024-04-08,39.86442565917969
2024-04-09,40.5300407409668
2024-04-10,39.827945709228516
2024-04-11,39.399391174316406
2024-04-12,38.57876205444336
2024-04-15,38.925254821777344
2024-04-16,39.217037200927734
2024-04-17,39.49058532714844
2024-04-18,39.85530090332031
2024-04-19,40.302093505859375
2024-04-22,41.14095687866211
2024-04-23,40.99507141113281
2024-04-24,41.523921966552734
2024-04-25,41.3689079284668
2024-04-26,40.89476776123047
2024-04-29,40.967716217041016
2024-04-30,41.67892837524414
2024-05-01,41.514801025390625
2024-05-02,41.84305191040039
2024-05-03,40.92212677001953
2024-05-06,40.92212677001953
2024-05-07,41.177425384521484
2024-05-08,41.04065704345703
2024-05-09,41.25949478149414
2024-05-10,41.89775848388672
2024-05-13,42.15306854248047
2024-05-14,41.95246887207031
2024-05-15,41.688045501708984
2024-05-16,42.59073257446289
2024-05-17,42.36278533935547
2024-05-20,42.28984451293945
2024-05-21,41.970706939697266
2024-05-22,42.20777893066406
2024-05-23,41.61509704589844
2024-05-24,41.341556549072266
2024-05-28,40.32033157348633
2024-05-29,39.590877532958984
2024-05-30,39.73677062988281
2024-05-31,40.466217041015625
2024-06-03,40.32033157348633
2024-06-04,40.28385543823242
2024-06-05,40.210914611816406
2024-06-06,39.69117736816406
2024-06-07,39.080265045166016
2024-06-10,38.715538024902344
2024-06-11,39.299095153808594
2024-06-12,39.01643371582031
2024-06-13,39.65470504760742
2024-06-14,40.11061096191406
2024-06-17,40.94947814941406
2024-06-18,40.99507141113281
2024-06-20,40.80358123779297
2024-06-21,40.584747314453125
2024-06-24,41.27772903442383
2024-06-25,40.292972564697266
2024-06-26,41.605987548828125
2024-06-27,41.049774169921875
2024-06-28,41.20478439331055
2024-07-01,41.27772903442383
2024-07-02,41.514801025390625
2024-07-03,41.37690353393555
2024-07-05,41.478023529052734
2024-07-08,41.386104583740234
2024-07-09,41.717041015625
2024-07-10,41.89170455932617
2024-07-11,41.67108154296875
2024-07-12,41.79977798461914
2024-07-15,41.919288635253906
2024-07-16,42.3789176940918
2024-07-17,43.868167877197266
2024-07-18,44.042823791503906
2024-07-19,42.65471649169922
2024-07-22,42.48923873901367
2024-07-23,41.900901794433594
2024-07-24,42.719058990478516
2024-07-25,42.53520202636719
2024-07-26,42.97645950317383
2024-07-29,43.20627975463867
2024-07-30,43.78543472290039
2024-07-31,43.077579498291016
2024-08-01,44.02444076538086
2024-08-02,45.13677215576172
2024-08-05,44.88856887817383
2024-08-06,44.833404541015625
2024-08-07,44.76906204223633
2024-08-08,44.998878479003906
2024-08-09,45.16436004638672
2024-08-12,44.53004455566406
2024-08-13,44.77825164794922
2024-08-14,45.62399673461914
2024-08-15,44.989688873291016
2024-08-16,45.13677215576172
2024-08-19,45.91816329956055
2024-08-20,46.30426025390625
2024-08-21,46.50650405883789
2024-08-22,46.51569747924805
2024-08-23,46.69955062866211
2024-08-26,46.36861038208008
2024-08-27,45.817039489746094
2024-08-28,46.12040328979492
2024-08-29,45.274662017822266
2024-08-30,45.706729888916016
2024-09-03,47.20515823364258
2024-09-04,47.47175216674805
2024-09-05,47.19596862792969
2024-09-06,47.70157241821289
2024-09-09,47.56367874145508
2024-09-10,46.975337982177734
2024-09-11,45.17354202270508
2024-09-12,45.761878967285156
2024-09-13,46.966148376464844
2024-09-16,47.39820861816406
2024-09-17,47.3614387512207
2024-09-18,46.95695495605469
2024-09-19,46.73632049560547
2024-09-20,47.07645797729492
2024-09-23,46.3778076171875
2024-09-24,45.64237976074219
2024-09-25,45.49529266357422
2024-09-26,45.430946350097656
2024-09-27,45.375789642333984
2024-09-30,44.97129821777344
2024-10-01,44.45650863647461
2024-10-02,43.99686050415039
2024-10-03,43.81157684326172
2024-10-04,43.86716079711914
2024-10-07,43.66334533691406
2024-10-08,44.07097625732422
2024-10-09,44.006126403808594
2024-10-10,44.32111740112305
2024-10-11,43.92274856567383
2024-10-14,44.56199645996094
2024-10-15,44.80287170410156
2024-10-16,44.79360580444336
2024-10-17,45.12712478637695
2024-10-18,44.932579040527344
2024-10-21,43.78377914428711
2024-10-22,43.87643051147461
2024-10-23,43.50584411621094
2024-10-24,43.53364181518555
2024-10-25,43.60775375366211
2024-10-28,44.12656784057617
2024-10-29,43.320556640625
2024-10-30,43.24644470214844
2024-10-31,43.218650817871094
2024-11-01,42.92218780517578
2024-11-04,42.968509674072266
2024-11-05,43.302032470703125
2024-11-06,42.838809967041016
2024-11-07,41.80119323730469
2024-11-08,42.23661804199219
2024-11-11,41.46766662597656
2024-11-12,40.98591995239258
2024-11-13,41.013710021972656
2024-11-14,41.18046569824219
2024-11-15,39.97609329223633
2024-11-18,40.318878173828125
2024-11-19,40.32814407348633
2024-11-20,40.587547302246094
2024-11-21,41.189735412597656
2024-11-22,41.95868682861328
2024-11-25,42.55160903930664
2024-11-26,43.17232131958008
2024-11-27,42.681312561035156
2024-11-29,42.80175018310547
2024-12-02,42.82954788208008
2024-12-03,42.181034088134766
2024-12-04,39.5499267578125
2024-12-05,39.494346618652344
2024-12-06,39.58698654174805
2024-12-09,39.93903350830078
2024-12-10,40.33740997314453
2024-12-11,39.837127685546875
2024-12-12,39.763004302978516
2024-12-13,39.82786560058594
2024-12-16,39.42949295043945
2024-12-17,39.883445739746094
2024-12-18,38.5956916809082
2024-12-19,38.521575927734375
2024-12-20,38.44746398925781
2024-12-23,38.373348236083984
2024-12-24,38.57716369628906
2024-12-26,38.65127944946289
2024-12-27,38.734657287597656
2024-12-30,38.373348236083984
2024-12-31,38.79950714111328
2025-01-02,39.30449295043945
2025-01-03,39.033294677734375
2025-01-06,37.87370681762695
2025-01-07,37.359371185302734
2025-01-08,36.68606185913086
2025-01-10,35.29268264770508
2025-01-13,36.11561584472656
2025-01-14,36.29330062866211
2025-01-15,36.18107986450195
2025-01-16,36.71411895751953
2025-01-17,36.4522705078125
2025-01-21,36.5270881652832
2025-01-22,35.816368103027344
2025-01-23,36.087562561035156
2025-01-24,36.4522705078125
2025-01-27,37.39678192138672
2025-01-28,36.798282623291016
2025-01-29,36.16237258911133
2025-01-30,37.0507698059082
2025-01-31,36.25589370727539
2025-02-03,35.65739822387695
2025-02-04,35.021488189697266
2025-02-05,34.871864318847656
2025-02-06,35.04954528808594
2025-02-07,35.09629821777344
2025-02-10,34.96537780761719
2025-02-11,35.489070892333984
2025-02-12,35.59193420410156
2025-02-13,36.10626983642578
2025-02-14,36.09691619873047
2025-02-18,35.68545150756836
2025-02-19,36.13432312011719
2025-02-20,36.7889289855957
2025-02-21,37.95787048339844
2025-02-24,38.64988327026367
2025-02-25,38.9584846496582
2025-02-26,37.443538665771484
2025-02-27,37.26585388183594
2025-02-28,37.462242126464844
2025-03-03,38.61247634887695
2025-03-04,37.7147331237793
2025-03-05,36.639305114746094
2025-03-06,37.20975112915039
2025-03-07,39.098758697509766
2025-03-10,39.3138427734375
2025-03-11,37.36872482299805
2025-03-12,36.07821273803711
2025-03-13,35.975345611572266
2025-03-14,35.928585052490234
2025-03-17,36.48032760620117
2025-03-18,36.2839469909668
2025-03-19,36.00339889526367
2025-03-20,35.517120361328125
2025-03-21,35.61063766479492
2025-03-24,35.58258056640625
2025-03-25,35.70415496826172
2025-03-26,36.601898193359375
2025-03-27,37.01336669921875
2025-03-28,37.144287109375
2025-03-31,37.33131408691406
2025-04-01,37.312618255615234
2025-04-02,36.835689544677734
2025-04-03,37.61017608642578
2025-04-04,36.63734436035156
2025-04-07,35.97618865966797
2025-04-08,34.776668548583984
2025-04-09,36.12731170654297
2025-04-10,35.68339157104492
2025-04-11,36.023414611816406
2025-04-14,36.73179244995117
2025-04-15,35.62672424316406
2025-04-16,34.80500030517578
2025-04-17,35.447261810302734
2025-04-21,35.48504638671875
2025-04-22,35.7778434753418
2025-04-23,35.41893005371094
2025-04-24,34.682212829589844
2025-04-25,34.27607727050781
2025-04-28,33.851051330566406
2025-04-29,34.03995132446289
2025-04-30,34.436641693115234
2025-05-01,33.898277282714844
2025-05-02,33.86994171142578
2025-05-05,33.60548400878906
2025-05-06,33.539363861083984
2025-05-07,33.331573486328125
2025-05-08,33.60548400878906
2025-05-09,33.35990905761719
2025-05-12,33.94550323486328
2025-05-13,33.22768020629883
2025-05-14,32.40596008300781
2025-05-15,33.01988220214844
2025-05-16,33.54881286621094
2025-05-19,33.51103210449219
2025-05-20,33.70937728881836
2025-05-21,32.33039855957031
2025-05-22,32.21706008911133
2025-05-23,31.64090919494629
2025-05-27,32.434295654296875
2025-05-28,31.914817810058594
2025-05-29,32.27372741699219
2025-05-30,32.150943756103516
2025-06-02,32.34928894042969
2025-06-03,32.358734130859375
2025-06-04,32.377620697021484
2025-06-05,32.22650146484375
2025-06-06,32.566524505615234
2025-06-09,32.36817932128906
2025-06-10,32.17927932739258
2025-06-11,31.54646110534668
2025-06-12,31.470901489257812
2025-06-13,30.970312118530273
2025-06-16,30.469724655151367
2025-06-17,30.054140090942383
2025-06-18,30.08247947692871
2025-06-20,30.07303237915039
2025-06-23,30.233596801757812
2025-06-24,30.38471794128418
2025-06-25,29.44965934753418
2025-06-26,29.24186897277832
2025-06-27,29.0813045501709
2025-06-30,28.949071884155273
2025-07-01,29.931358337402344
2025-07-02,30.167484283447266
2025-07-03,29.88062858581543
2025-07-07,29.45990753173828
2025-07-08,29.67983055114746
2025-07-09,29.392976760864258
2025-07-10,29.153932571411133
2025-07-11,29.871065139770508
2025-07-14,29.364290237426758
2025-07-15,29.077436447143555
2025-07-16,29.603334426879883
2025-07-17,29.928436279296875
2025-07-18,29.622459411621094
2025-07-21,29.440786361694336
2025-07-22,30.798561096191406
2025-07-23,31.850358963012695
2025-07-24,31.3244571685791
2025-07-25,31.228843688964844
2025-07-28,30.827247619628906
2025-07-29,31.4105167388916
2025-07-30,30.683820724487305
2025-07-31,30.52126693725586
2025-08-01,30.913305282592773
2025-08-04,30.87505531311035
2025-08-05,31.20016098022461
2025-08-06,31.257526397705078
2025-08-07,31.46788787841797
2025-08-08,31.01848030090332
2025-08-11,30.702943801879883
2025-08-12,30.69338035583496
2025-08-13,31.11410140991211
2025-08-14,30.98023796081543
2025-08-15,31.085412979125977
2025-08-18,30.92286491394043
2025-08-19,31.257526397705078
2025-08-20,30.970672607421875
2025-08-21,31.142784118652344
2025-08-22,31.687808990478516
2025-08-25,31.0949764251709
2025-08-26,30.56907844543457
2025-08-27,30.683820724487305
2025-08-28,30.253536224365234
2025-08-29,30.53083038330078
2025-09-02,30.0814266204834
2025-09-03,32.251956939697266
2025-09-04,31.228843688964844
2025-09-05,32.5388069152832
2025-09-08,32.41450500488281
2025-09-09,32.26151657104492
2025-09-10,32.02247619628906
2025-09-11,32.280635833740234
2025-09-12,31.77386474609375
2025-09-15,31.429641723632812
2025-09-16,32.08940505981445
2025-09-17,31.487010955810547
2025-09-18,32.09896469116211
2025-09-19,31.96510124206543
2025-09-22,31.783428192138672
2025-09-23,32.27107620239258
2025-09-24,32.251956939697266
2025-09-25,30.798561096191406
2025-09-26,30.674259185791016
2025-09-29,29.517282485961914
2025-09-30,30.196168899536133
2025-10-01,30.58820152282715
2025-10-02,30.58820152282715
2025-10-03,30.9269962310791
2025-10-06,30.288127899169922
2025-10-07,30.113889694213867
2025-10-08,29.513742446899414
2025-10-09,28.932952880859375
2025-10-10,29.41694450378418
2025-10-13,28.845834732055664
2025-10-14,29.36854362487793
2025-10-15,29.184627532958984
2025-10-16,29.72669792175293
2025-10-17,29.87189483642578
2025-10-20,30.02677345275879
2025-10-21,30.075170516967773
2025-10-22,30.375246047973633
2025-10-23,30.055810928344727
2025-10-24,29.939653396606445
2025-10-27,30.384923934936523
2025-10-28,29.9493350982666
2025-10-29,29.020071029663086
2025-10-30,29.320146560668945
2025-10-31,29.165267944335938
2025-11-03,28.952312469482422
2025-11-04,28.83615493774414
2025-11-05,29.13623046875
2025-11-06,29.097511291503906
2025-11-07,29.7557373046875
2025-11-10,29.658937454223633
2025-11-11,30.5398006439209
2025-11-12,30.171968460083008
2025-11-13,30.23004722595215
2025-11-14,30.288127899169922
2025-11-17,29.746057510375977
2025-11-18,30.03645133972168
2025-11-19,29.794456481933594
2025-11-20,29.81381607055664
2025-11-21,30.646278381347656
2025-11-24,29.629901885986328
2025-11-25,29.445981979370117
2025-11-26,29.271745681762695
2025-11-28,29.504060745239258
2025-12-01,29.61054039001465
2025-12-02,28.932952880859375
2025-12-03,28.88455581665039
2025-12-04,28.419923782348633
2025-12-05,28.652238845825195
2025-12-08,29.07815170288086
2025-12-09,27.55841827392578
2025-12-10,27.277706146240234
2025-12-11,27.51970100402832
2025-12-12,27.81977653503418
2025-12-15,27.364824295043945
2025-12-16,27.76169776916504
2025-12-17,27.790735244750977
2025-12-18,27.77137565612793
2025-12-19,27.664897918701172
2025-12-22,27.6358585357666
2025-12-23,26.79371452331543
2025-12-24,27.12282943725586
2025-12-26,27.248666763305664
2025-12-29,27.248666763305664
2025-12-30,27.16154670715332
2025-12-31,26.977632522583008
2026-01-02,26.82275390625
2026-01-05,25.816055297851562
2026-01-06,26.14516830444336
2026-01-07,25.4191837310791
2026-01-08,25.9989013671875
2026-01-09,25.969425201416016
2026-01-12,25.93012046813965
2026-01-13,25.655000686645508
2026-01-14,26.342802047729492
2026-01-15,26.43123435974121
2026-01-16,25.62552261352539
2026-01-20,25.9989013671875
2026-01-21,25.743432998657227
2026-01-22,26.087331771850586
2026-01-23,26.323152542114258
2026-01-26,26.667051315307617
2026-01-27,26.893043518066406
2026-01-28,26.50984001159668
2026-01-29,26.539318084716797
2026-01-30,27.492412567138672
2026-02-02,27.050256729125977
2026-02-03,26.43123435974121
2026-02-04,27.934572219848633
2026-02-05,28.209692001342773
2026-02-06,28.327600479125977
2026-02-09,28.425859451293945
2026-02-10,28.642024993896484
2026-02-11,28.80906105041504
2026-02-12,28.51428985595703
2026-02-13,28.976099014282227
2026-02-17,27.286073684692383
2026-02-18,27.050256729125977
2026-02-19,26.49018669128418
2026-02-20,26.36245346069336
2026-02-23,26.637575149536133
2026-02-24,26.80461311340332
2026-02-25,26.028377532958984
2026-02-26,26.391931533813477
2026-02-27,26.480363845825195
2026-03-02,25.86134147644043
2026-03-03,25.596044540405273
2026-03-04,24.652774810791016
2026-03-05,24.6232967376709
2026-03-06,25.35040283203125
2026-03-09,24.84929084777832
2026-03-10,24.249919891357422
2026-03-11,22.54024314880371
2026-03-12,21.272720336914062
2026-03-13,21.331674575805664
2026-03-16,21.01725196838379
2026-03-17,21.203941345214844
2026-03-18,20.71265411376953
2026-03-19,20.66352653503418
2026-03-20,20.702829360961914
2026-03-23,20.634048461914062
2026-03-24,20.545616149902344
2026-03-25,20.447359085083008
2026-03-26,20.58492088317871
2026-03-27,21.606796264648438
2026-03-30,21.793485641479492
2026-03-31,21.88191795349121
2026-04-01,21.989999771118164
2026-04-02,22.010000228881836
2026-04-06,22.020000457763672
2026-04-07,20.8799991607666
2026-04-08,20.690000534057617
2026-04-09,20.790000915527344
2026-04-10,20.43000030517578
2026-04-13,20.170000076293945
2026-04-14,20.0
2026-04-15,20.489999771118164
2026-04-16,20.940000534057617
2026-04-17,20.989999771118164
2026-04-20,21.260000228881836
2026-04-21,20.90999984741211
2026-04-22,20.81999969482422
2026-04-23,20.959999084472656
2026-04-24,20.6200008392334
2026-04-27,20.549999237060547
2026-04-28,20.540000915527344
2026-04-29,20.450000762939453
2026-04-30,20.790000915527344
2026-05-01,20.729999542236328
2026-05-04,20.5
2026-05-05,20.90999984741211
2026-05-06,20.959999084472656
2026-05-07,21.25
2026-05-08,20.84000015258789
2026-05-11,20.6299991607666
2026-05-12,20.389999389648438
2026-05-13,20.350000381469727
2026-05-14,20.1200008392334
2026-05-15,20.010000228881836
2026-05-18,20.34000015258789
2026-05-19,20.209999084472656
2026-05-20,20.0
2026-05-21,20.049999237060547
2026-05-22,20.579999923706055
2026-05-26,20.1299991607666
2026-05-27,20.5
2026-05-28,20.799999237060547
2026-05-29,21.110000610351562
2026-06-01,21.079999923706055
2026-06-02,20.989999771118164
2026-06-03,20.989999771118164
2026-06-04,21.549999237060547
2026-06-05,21.68000030517578
2026-06-08,21.489999771118164
2026-06-09,22.1299991607666
2026-06-10,22.8799991607666
2026-06-11,22.729999542236328
2026-06-12,22.809999465942383
2026-06-15,22.309999465942383
2026-06-16,21.770000457763672
2026-06-17,21.110000610351562
2026-06-18,21.149999618530273
2026-06-22,20.399999618530273
2026-06-23,21.209999084472656
2026-06-24,22.239999771118164
2026-06-25,22.350000381469727
2026-06-26,22.729999542236328
2026-06-29,23.010000228881836
2026-06-30,22.270000457763672
2026-07-01,23.469999313354492
