Date,KHC
2023-09-18,28.73074722290039
2023-09-19,29.177778244018555
2023-09-20,29.246557235717773
2023-09-21,29.650615692138672
2023-09-22,29.366912841796875
2023-09-25,29.504465103149414
2023-09-26,29.659208297729492
2023-09-27,29.25515365600586
2023-09-28,29.01444435119629
2023-09-29,28.91987419128418
2023-10-02,28.447050094604492
2023-10-03,28.464244842529297
2023-10-04,28.61039161682129
2023-10-05,27.785091400146484
2023-10-06,27.535783767700195
2023-10-09,27.93124008178711
2023-10-10,27.914045333862305
2023-10-11,27.88825225830078
2023-10-12,26.48695945739746
2023-10-13,27.019968032836914
2023-10-16,27.148921966552734
2023-10-17,27.0887451171875
2023-10-18,27.27787208557129
2023-10-19,27.03716278076172
2023-10-20,26.91680335998535
2023-10-23,26.75346565246582
2023-10-24,27.260679244995117
2023-10-25,27.57876968383789
2023-10-26,27.389636993408203
2023-10-27,27.028566360473633
2023-10-30,27.18330955505371
2023-10-31,27.045757293701172
2023-11-01,27.681928634643555
2023-11-02,28.80811882019043
2023-11-03,28.60179328918457
2023-11-06,28.618986129760742
2023-11-07,28.447050094604492
2023-11-08,28.515823364257812
2023-11-09,28.326692581176758
2023-11-10,28.275110244750977
2023-11-13,28.57600212097168
2023-11-14,28.868297576904297
2023-11-15,28.851102828979492
2023-11-16,29.066022872924805
2023-11-17,28.937074661254883
2023-11-20,29.048831939697266
2023-11-21,29.358318328857422
2023-11-22,29.81395149230957
2023-11-24,30.03746795654297
2023-11-27,29.994482040405273
2023-11-28,30.19221305847168
2023-11-29,30.157827377319336
2023-11-30,30.531749725341797
2023-12-01,30.888288497924805
2023-12-04,31.149173736572266
2023-12-05,31.166566848754883
2023-12-06,31.47962188720703
2023-12-07,31.740503311157227
2023-12-08,31.505712509155273
2023-12-11,31.983989715576172
2023-12-12,32.401397705078125
2023-12-13,32.74924087524414
2023-12-14,32.17530822753906
2023-12-15,31.81875991821289
2023-12-18,31.92311668395996
2023-12-19,31.7318115234375
2023-12-20,31.088300704956055
2023-12-21,31.270912170410156
2023-12-22,31.618759155273438
2023-12-26,31.740503311157227
2023-12-27,31.75789451599121
2023-12-28,31.94921112060547
2023-12-29,32.15791702270508
2024-01-02,33.14925765991211
2024-01-03,33.114479064941406
2024-01-04,32.85358810424805
2024-01-05,32.99272918701172
2024-01-08,33.262306213378906
2024-01-09,33.523193359375
2024-01-10,32.94924545288086
2024-01-11,32.6796760559082
2024-01-12,32.76663589477539
2024-01-16,32.70576095581055
2024-01-17,32.86228942871094
2024-01-18,32.183998107910156
2024-01-19,32.244869232177734
2024-01-22,31.96660041809082
2024-01-23,32.30574035644531
2024-01-24,32.01877975463867
2024-01-25,32.401397705078125
2024-01-26,32.35791778564453
2024-01-29,32.44488525390625
2024-01-30,32.47966766357422
2024-01-31,32.288352966308594
2024-02-01,32.836204528808594
2024-02-02,32.74054718017578
2024-02-05,32.36661148071289
2024-02-06,32.35791778564453
2024-02-07,31.653549194335938
2024-02-08,31.71441650390625
2024-02-09,31.27961540222168
2024-02-12,31.618759155273438
2024-02-13,31.41875648498535
2024-02-14,29.705631256103516
2024-02-15,30.410009384155273
2024-02-16,30.2708740234375
2024-02-20,30.975252151489258
2024-02-21,31.64484977722168
2024-02-22,31.662242889404297
2024-02-23,31.34917640686035
2024-02-26,31.270912170410156
2024-02-27,31.131786346435547
2024-02-28,30.905685424804688
2024-02-29,30.679588317871094
2024-03-01,30.549144744873047
2024-03-04,30.470882415771484
2024-03-05,30.549144744873047
2024-03-06,30.740455627441406
2024-03-07,30.34465980529785
2024-03-08,30.64371109008789
2024-03-11,30.766847610473633
2024-03-12,30.432613372802734
2024-03-13,30.371044158935547
2024-03-14,30.186338424682617
2024-03-15,30.230321884155273
2024-03-18,30.71407127380371
2024-03-19,31.02191734313965
2024-03-20,31.0922794342041
2024-03-21,31.312170028686523
2024-03-22,31.532058715820312
2024-03-25,31.822309494018555
2024-03-26,31.989421844482422
2024-03-27,32.13016128540039
2024-03-28,32.455596923828125
2024-04-01,32.5963249206543
2024-04-02,32.886573791503906
2024-04-03,32.868980407714844
2024-04-04,32.76343536376953
2024-04-05,32.5963249206543
2024-04-08,32.5875244140625
2024-04-09,32.68427658081055
2024-04-10,32.385223388671875
2024-04-11,32.17413330078125
2024-04-12,31.611215591430664
2024-04-15,31.936655044555664
2024-04-16,32.182926177978516
2024-04-17,32.455596923828125
2024-04-18,32.64030075073242
2024-04-19,33.22959518432617
2024-04-22,33.55503845214844
2024-04-23,33.48467254638672
2024-04-24,33.9244499206543
2024-04-25,33.74854278564453
2024-04-26,33.5638313293457
2024-04-29,33.994815826416016
2024-04-30,33.95963668823242
2024-05-01,31.910266876220703
2024-05-02,32.29727554321289
2024-05-03,31.971839904785156
2024-05-06,31.4353084564209
2024-05-07,31.496875762939453
2024-05-08,31.56723976135254
2024-05-09,31.408924102783203
2024-05-10,31.87508773803711
2024-05-13,32.09497833251953
2024-05-14,31.83110809326172
2024-05-15,31.532058715820312
2024-05-16,31.72556495666504
2024-05-17,31.66399574279785
2024-05-20,31.470489501953125
2024-05-21,31.593629837036133
2024-05-22,31.99822425842285
2024-05-23,31.48808479309082
2024-05-24,31.532058715820312
2024-05-28,30.828413009643555
2024-05-29,30.485387802124023
2024-05-30,30.476594924926758
2024-05-31,31.109867095947266
2024-06-03,30.872390747070312
2024-06-04,31.338558197021484
2024-06-05,30.494182586669922
2024-06-06,30.761131286621094
2024-06-07,30.600963592529297
2024-06-10,29.853515625
2024-06-11,29.942493438720703
2024-06-12,29.292926788330078
2024-06-13,28.954792022705078
2024-06-14,28.812421798706055
2024-06-17,29.292926788330078
2024-06-18,29.070466995239258
2024-06-20,29.043777465820312
2024-06-21,29.31962013244629
2024-06-24,29.550968170166016
2024-06-25,29.186145782470703
2024-06-26,28.759033203125
2024-06-27,28.714540481567383
2024-06-28,28.67005157470703
2024-07-01,28.349716186523438
2024-07-02,28.474292755126953
2024-07-03,28.55437469482422
2024-07-05,28.55437469482422
2024-07-08,28.56327247619629
2024-07-09,28.412002563476562
2024-07-10,28.403104782104492
2024-07-11,28.63446044921875
2024-07-12,28.536577224731445
2024-07-15,28.732337951660156
2024-07-16,29.22174072265625
2024-07-17,30.164953231811523
2024-07-18,30.04927635192871
2024-07-19,29.47088623046875
2024-07-22,29.20393943786621
2024-07-23,29.186145782470703
2024-07-24,29.408599853515625
2024-07-25,29.622159957885742
2024-07-26,29.6844482421875
2024-07-29,29.73783302307129
2024-07-30,30.11156463623047
2024-07-31,31.33061408996582
2024-08-01,31.49968910217285
2024-08-02,32.08696746826172
2024-08-05,31.321720123291016
2024-08-06,30.983585357666016
2024-08-07,30.850109100341797
2024-08-08,31.33061408996582
2024-08-09,31.384008407592773
2024-08-12,30.405200958251953
2024-08-13,30.761131286621094
2024-08-14,30.68994903564453
2024-08-15,30.422998428344727
2024-08-16,30.805625915527344
2024-08-19,31.46409034729004
2024-08-20,31.401805877685547
2024-08-21,31.5352725982666
2024-08-22,31.606464385986328
2024-08-23,31.9534912109375
2024-08-26,31.971284866333008
2024-08-27,31.80221939086914
2024-08-28,31.49078369140625
2024-08-29,31.37510871887207
2024-08-30,31.88812255859375
2024-09-03,32.03213119506836
2024-09-04,32.464149475097656
2024-09-05,32.51814651489258
2024-09-06,32.257137298583984
2024-09-09,32.446144104003906
2024-09-10,31.969131469726562
2024-09-11,31.645116806030273
2024-09-12,31.681119918823242
2024-09-13,32.03213119506836
2024-09-16,32.0681266784668
2024-09-17,31.537120819091797
2024-09-18,31.62711524963379
2024-09-19,31.492111206054688
2024-09-20,31.465110778808594
2024-09-23,31.213104248046875
2024-09-24,31.231101989746094
2024-09-25,31.069095611572266
2024-09-26,31.321107864379883
2024-09-27,31.834125518798828
2024-09-30,31.600122451782227
2024-10-01,31.654117584228516
2024-10-02,30.93408966064453
2024-10-03,30.754085540771484
2024-10-04,31.132099151611328
2024-10-07,31.132099151611328
2024-10-08,31.195100784301758
2024-10-09,31.204097747802734
2024-10-10,31.348112106323242
2024-10-11,31.699121475219727
2024-10-14,31.825124740600586
2024-10-15,32.14913558959961
2024-10-16,32.23013687133789
2024-10-17,32.35614776611328
2024-10-18,32.40114212036133
2024-10-21,31.9421329498291
2024-10-22,32.07713317871094
2024-10-23,31.951129913330078
2024-10-24,31.528112411499023
2024-10-25,31.267107009887695
2024-10-28,31.61811637878418
2024-10-29,31.321107864379883
2024-10-30,30.358074188232422
2024-10-31,30.11506462097168
2024-11-01,30.142065048217773
2024-11-04,30.04306411743164
2024-11-05,30.160064697265625
2024-11-06,30.079059600830078
2024-11-07,29.539039611816406
2024-11-08,29.701045989990234
2024-11-11,29.278032302856445
2024-11-12,28.8010196685791
2024-11-13,28.91802406311035
2024-11-14,28.61201286315918
2024-11-15,28.026988983154297
2024-11-18,27.9639892578125
2024-11-19,27.52297019958496
2024-11-20,27.792978286743164
2024-11-21,27.98198699951172
2024-11-22,28.6300106048584
2024-11-25,28.81901741027832
2024-11-26,28.774015426635742
2024-11-27,28.73801612854004
2024-11-29,29.13905143737793
2024-12-02,28.81093406677246
2024-12-03,28.66510009765625
2024-12-04,28.254947662353516
2024-12-05,28.172916412353516
2024-12-06,28.081769943237305
2024-12-09,28.911191940307617
2024-12-10,28.79270362854004
2024-12-11,28.519268035888672
2024-12-12,28.756244659423828
2024-12-13,28.883846282958984
2024-12-16,28.227602005004883
2024-12-17,28.48280906677246
2024-12-18,27.61693000793457
2024-12-19,27.434640884399414
2024-12-20,27.817453384399414
2024-12-23,27.76276206970215
2024-12-24,27.92682456970215
2024-12-26,27.84479522705078
2024-12-27,27.96328353881836
2024-12-30,27.671619415283203
2024-12-31,27.99062728881836
2025-01-02,28.045310974121094
2025-01-03,27.89948272705078
2025-01-06,27.389068603515625
2025-01-07,27.133865356445312
2025-01-08,27.033607482910156
2025-01-10,25.985437393188477
2025-01-13,26.231531143188477
2025-01-14,26.167724609375
2025-01-15,26.185955047607422
2025-01-16,26.40470314025879
2025-01-17,26.678138732910156
2025-01-21,26.86954116821289
2025-01-22,26.495847702026367
2025-01-23,26.495847702026367
2025-01-24,26.714595794677734
2025-01-27,27.525787353515625
2025-01-28,26.969802856445312
2025-01-29,27.033607482910156
2025-01-30,27.589590072631836
2025-01-31,27.19766616821289
2025-02-03,26.687253952026367
2025-02-04,26.158613204956055
2025-02-05,26.076581954956055
2025-02-06,26.441162109375
2025-02-07,26.705480575561523
2025-02-10,26.39558982849121
2025-02-11,26.9606876373291
2025-02-12,26.085695266723633
2025-02-13,26.659912109375
2025-02-14,26.359130859375
2025-02-18,26.723711013793945
2025-02-19,27.15209197998047
2025-02-20,27.489328384399414
2025-02-21,28.37343406677246
2025-02-24,28.583070755004883
2025-02-25,28.920303344726562
2025-02-26,27.908597946166992
2025-02-27,27.93593978881836
2025-02-28,27.99062728881836
2025-03-03,28.546611785888672
2025-03-04,28.236717224121094
2025-03-05,28.245830535888672
2025-03-06,28.51015281677246
2025-03-07,29.710386276245117
2025-03-10,29.747318267822266
2025-03-11,28.713268280029297
2025-03-12,27.97466278076172
2025-03-13,27.87310791015625
2025-03-14,27.910036087036133
2025-03-17,28.307035446166992
2025-03-18,28.057754516601562
2025-03-19,27.596128463745117
2025-03-20,27.429941177368164
2025-03-21,27.2545223236084
2025-03-24,26.885221481323242
2025-03-25,26.866756439208984
2025-03-26,27.41147804260254
2025-03-27,27.762313842773438
2025-03-28,27.919265747070312
2025-03-31,28.094684600830078
2025-04-01,28.011594772338867
2025-04-02,27.81770896911621
2025-04-03,28.445520401000977
2025-04-04,27.402246475219727
2025-04-07,26.34050178527832
2025-04-08,25.56496810913086
2025-04-09,26.866756439208984
2025-04-10,26.626708984375
2025-04-11,27.079103469848633
2025-04-14,27.51303482055664
2025-04-15,27.16219711303711
2025-04-16,26.59901237487793
2025-04-17,27.199127197265625
2025-04-21,27.642290115356445
2025-04-22,27.88233757019043
2025-04-23,27.780776977539062
2025-04-24,27.365314483642578
2025-04-25,27.226823806762695
2025-04-28,26.59901237487793
2025-04-29,26.654409408569336
2025-04-30,26.866756439208984
2025-05-01,26.312801361083984
2025-05-02,26.442058563232422
2025-05-05,26.395896911621094
2025-05-06,26.220476150512695
2025-05-07,26.063522338867188
2025-05-08,26.303569793701172
2025-05-09,25.915803909301758
2025-05-12,25.98966407775879
2025-05-13,25.472639083862305
2025-05-14,25.084871292114258
2025-05-15,25.380311965942383
2025-05-16,25.611125946044922
2025-05-19,25.74038314819336
2025-05-20,25.75885009765625
2025-05-21,24.586313247680664
2025-05-22,24.466289520263672
2025-05-23,24.28163719177246
2025-05-27,24.770963668823242
2025-05-28,24.50322151184082
2025-05-29,24.94638442993164
2025-05-30,25.049467086791992
2025-06-02,24.955753326416016
2025-06-03,25.105697631835938
2025-06-04,25.021352767944336
2025-06-05,24.94638442993164
2025-06-06,25.049467086791992
2025-06-09,24.815185546875
2025-06-10,24.918270111083984
2025-06-11,24.75895881652832
2025-06-12,24.79644203186035
2025-06-13,24.44033432006836
2025-06-16,24.16856575012207
2025-06-17,24.131080627441406
2025-06-18,24.065481185913086
2025-06-20,24.177934646606445
2025-06-23,24.290390014648438
2025-06-24,24.393476486206055
2025-06-25,24.112337112426758
2025-06-26,24.16856575012207
2025-06-27,23.9998836517334
2025-06-30,24.196678161621094
2025-07-01,24.937013626098633
2025-07-02,25.358720779418945
2025-07-03,24.98386573791504
2025-07-07,24.44033432006836
2025-07-08,24.768327713012695
2025-07-09,24.787071228027344
2025-07-10,24.805810928344727
2025-07-11,25.43368911743164
2025-07-14,26.052194595336914
2025-07-15,25.414949417114258
2025-07-16,25.846025466918945
2025-07-17,26.361448287963867
2025-07-18,26.070938110351562
2025-07-21,25.752315521240234
2025-07-22,26.970582962036133
2025-07-23,27.12052345275879
2025-07-24,26.970582962036133
2025-07-25,26.876869201660156
2025-07-28,26.473901748657227
2025-07-29,26.764413833618164
2025-07-30,26.698814392089844
2025-07-31,25.733570098876953
2025-08-01,25.68671417236328
2025-08-04,25.11506462097168
2025-08-05,25.339977264404297
2025-08-06,25.546146392822266
2025-08-07,25.9116268157959
2025-08-08,26.01470947265625
2025-08-11,25.70545768737793
2025-08-12,25.6304874420166
2025-08-13,26.258363723754883
2025-08-14,25.9116268157959
2025-08-15,25.930368423461914
2025-08-18,25.555517196655273
2025-08-19,25.930368423461914
2025-08-20,25.696086883544922
2025-08-21,25.77105712890625
2025-08-22,26.295848846435547
2025-08-25,25.949113845825195
2025-08-26,25.95848274230957
2025-08-27,26.13653564453125
2025-08-28,25.902252197265625
2025-08-29,26.596405029296875
2025-09-02,24.742168426513672
2025-09-03,25.607479095458984
2025-09-04,25.636003494262695
2025-09-05,25.949800491333008
2025-09-08,25.578950881958008
2025-09-09,25.360248565673828
2025-09-10,25.341228485107422
2025-09-11,25.217615127563477
2025-09-12,24.846765518188477
2025-09-15,24.371320724487305
2025-09-16,24.656587600708008
2025-09-17,24.46640968322754
2025-09-18,24.79922103881836
2025-09-19,25.12252426147461
2025-09-22,25.084487915039062
2025-09-23,25.255647659301758
2025-09-24,25.426807403564453
2025-09-25,24.54248046875
2025-09-26,24.770692825317383
2025-09-29,24.437883377075195
2025-09-30,24.761186599731445
2025-10-01,24.98940086364746
2025-10-02,24.789710998535156
2025-10-03,24.78020477294922
2025-10-06,24.029001235961914
2025-10-07,24.171632766723633
2025-10-08,23.848329544067383
2025-10-09,23.8102970123291
2025-10-10,23.914894104003906
2025-10-13,23.87685775756836
2025-10-14,24.190650939941406
2025-10-15,23.952930450439453
2025-10-16,23.895875930786133
2025-10-17,24.2667236328125
2025-10-20,24.447389602661133
2025-10-21,24.323776245117188
2025-10-22,24.380828857421875
2025-10-23,24.162124633789062
2025-10-24,24.00998306274414
2025-10-27,24.33328628540039
2025-10-28,24.2667236328125
2025-10-29,23.18270492553711
2025-10-30,23.372886657714844
2025-10-31,23.515518188476562
2025-11-03,23.135164260864258
2025-11-04,22.983020782470703
2025-11-05,22.954492568969727
2025-11-06,22.555118560791016
2025-11-07,23.08761978149414
2025-11-10,23.18270492553711
2025-11-11,23.458465576171875
2025-11-12,23.534536361694336
2025-11-13,23.734224319458008
2025-11-14,23.629627227783203
2025-11-17,23.28730583190918
2025-11-18,23.743732452392578
2025-11-19,23.68667984008789
2025-11-20,23.75324249267578
2025-11-21,24.048017501831055
2025-11-24,23.990962982177734
2025-11-25,24.190650939941406
2025-11-26,24.34279441833496
2025-11-28,24.642250061035156
2025-12-01,24.50701332092285
2025-12-02,24.1109561920166
2025-12-03,24.178577423095703
2025-12-04,23.753543853759766
2025-12-05,23.512048721313477
2025-12-08,23.676265716552734
2025-12-09,23.40578842163086
2025-12-10,23.52170753479004
2025-12-11,23.560346603393555
2025-12-12,23.61830711364746
2025-12-15,23.66660499572754
2025-12-16,23.840482711791992
2025-12-17,23.908100128173828
2025-12-18,23.908100128173828
2025-12-19,23.676265716552734
2025-12-22,23.328510284423828
2025-12-23,22.89381980895996
2025-12-24,23.202932357788086
2025-12-26,23.30919075012207
2025-12-29,23.42510986328125
2025-12-30,23.598987579345703
2025-12-31,23.42510986328125
2026-01-02,23.560346603393555
2026-01-05,22.96143913269043
2026-01-06,22.710281372070312
2026-01-07,22.2272891998291
2026-01-08,22.63300323486328
2026-01-09,22.623342514038086
2026-01-12,22.594362258911133
2026-01-13,22.710281372070312
2026-01-14,23.492727279663086
2026-01-15,23.415449142456055
2026-01-16,22.729602813720703
2026-01-20,22.951778411865234
2026-01-21,21.638038635253906
2026-01-22,21.947153091430664
2026-01-23,22.410825729370117
2026-01-26,22.77790069580078
2026-01-27,22.89381980895996
2026-01-28,22.401166915893555
2026-01-29,22.35286521911621
2026-01-30,22.932458877563477
2026-02-02,22.70062255859375
2026-02-03,23.058034896850586
2026-02-04,23.64728546142578
2026-02-05,23.613475799560547
2026-02-06,23.801843643188477
2026-02-09,23.743885040283203
2026-02-10,24.052997589111328
2026-02-11,24.139936447143555
2026-02-12,23.492727279663086
2026-02-13,23.95639991760254
2026-02-17,22.971097946166992
2026-02-18,23.13531494140625
2026-02-19,23.173952102661133
2026-02-20,23.57000732421875
2026-02-23,23.705245971679688
2026-02-24,23.93708038330078
2026-02-25,23.71973419189453
2026-02-26,23.734224319458008
2026-02-27,23.772865295410156
2026-03-02,23.676265716552734
2026-03-03,23.396129608154297
2026-03-04,23.222253799438477
2026-03-05,23.40578842163086
2026-03-06,24.103151321411133
2026-03-09,24.00493049621582
2026-03-10,23.238815307617188
2026-03-11,22.728071212768555
2026-03-12,21.932491302490234
2026-03-13,22.178041458129883
2026-03-16,22.305727005004883
2026-03-17,22.48252296447754
2026-03-18,21.68694305419922
2026-03-19,21.372638702392578
2026-03-20,21.186019897460938
2026-03-23,20.832427978515625
2026-03-24,20.940471649169922
2026-03-25,21.12708854675293
2026-03-26,21.176198959350586
2026-03-27,21.647655487060547
2026-03-30,21.94231414794922
2026-03-31,22.089643478393555
2026-04-01,21.873559951782227
2026-04-02,22.38430404663086
2026-04-06,23.15041732788086
2026-04-07,22.76736068725586
2026-04-08,22.54145622253418
2026-04-09,22.855758666992188
2026-04-10,22.64949607849121
2026-04-13,22.020889282226562
2026-04-14,21.71640968322754
2026-04-15,21.618188858032227
2026-04-16,22.187864303588867
2026-04-17,22.06999969482422
2026-04-20,21.814626693725586
2026-04-21,21.588722229003906
2026-04-22,21.500324249267578
2026-04-23,21.578899383544922
2026-04-24,21.549434661865234
2026-04-27,21.5297908782959
2026-04-28,22.06999969482422
2026-04-29,22.020889282226562
2026-04-30,22.256616592407227
2026-05-01,22.089643478393555
2026-05-04,22.020889282226562
2026-05-05,22.13875389099121
2026-05-06,22.659318923950195
2026-05-07,23.21917152404785
2026-05-08,23.53347396850586
2026-05-11,22.845937728881836
2026-05-12,22.9539794921875
2026-05-13,22.76736068725586
2026-05-14,22.89504623413086
2026-05-15,22.51198959350586
2026-05-18,22.934335708618164
2026-05-19,22.865581512451172
2026-05-20,23.11113166809082
2026-05-21,23.120952606201172
2026-05-22,23.36650276184082
2026-05-26,23.425434112548828
2026-05-27,23.94599723815918
2026-05-28,24.034395217895508
2026-05-29,23.58258628845215
2026-06-01,23.209348678588867
2026-06-02,22.914690017700195
2026-06-03,22.35483741760254
2026-06-04,22.06999969482422
2026-06-05,22.579999923706055
2026-06-08,23.350000381469727
2026-06-09,23.43000030517578
2026-06-10,24.049999237060547
2026-06-11,24.219999313354492
2026-06-12,24.389999389648438
2026-06-15,23.989999771118164
2026-06-16,23.799999237060547
2026-06-17,23.200000762939453
2026-06-18,22.81999969482422
2026-06-22,22.030000686645508
2026-06-23,22.469999313354492
2026-06-24,22.940000534057617
2026-06-25,23.469999313354492
2026-06-26,23.700000762939453
2026-06-29,24.190000534057617
2026-06-30,23.6200008392334
2026-07-01,25.010000228881836
