Date,HSY
2023-09-21,191.8689727783203
2023-09-22,191.67539978027344
2023-09-25,189.85948181152344
2023-09-26,189.1497039794922
2023-09-27,186.71620178222656
2023-09-28,186.05250549316406
2023-09-29,184.43019104003906
2023-10-02,183.4438934326172
2023-10-03,181.75698852539062
2023-10-04,183.36094665527344
2023-10-05,180.21763610839844
2023-10-06,179.78439331054688
2023-10-09,180.41122436523438
2023-10-10,179.13917541503906
2023-10-11,176.77020263671875
2023-10-12,172.9724578857422
2023-10-13,175.9313507080078
2023-10-16,176.8255157470703
2023-10-17,175.84840393066406
2023-10-18,176.2447509765625
2023-10-19,176.5950469970703
2023-10-20,176.00509643554688
2023-10-23,174.40115356445312
2023-10-24,175.4059295654297
2023-10-25,179.2589569091797
2023-10-26,174.26292419433594
2023-10-27,169.7093048095703
2023-10-30,171.4330596923828
2023-10-31,172.69589233398438
2023-11-01,173.15679931640625
2023-11-02,174.72381591796875
2023-11-03,173.2858428955078
2023-11-06,172.98167419433594
2023-11-07,172.824951171875
2023-11-08,174.2352752685547
2023-11-09,173.86654663085938
2023-11-10,176.50283813476562
2023-11-13,179.47097778320312
2023-11-14,182.36537170410156
2023-11-15,180.41122436523438
2023-11-16,181.6280059814453
2023-11-17,181.77638244628906
2023-11-20,179.0590362548828
2023-11-21,176.75897216796875
2023-11-22,177.70497131347656
2023-11-24,177.76991271972656
2023-11-27,174.7279052734375
2023-11-28,175.27511596679688
2023-11-29,172.242431640625
2023-11-30,174.28273010253906
2023-12-01,177.1206817626953
2023-12-04,176.78680419921875
2023-12-05,174.29202270507812
2023-12-06,175.46987915039062
2023-12-07,175.33999633789062
2023-12-08,172.2609405517578
2023-12-11,172.7617645263672
2023-12-12,171.2871551513672
2023-12-13,175.08963012695312
2023-12-14,172.69686889648438
2023-12-15,168.52342224121094
2023-12-18,169.0334930419922
2023-12-19,169.30245971679688
2023-12-20,166.4923553466797
2023-12-21,167.8649139404297
2023-12-22,169.27462768554688
2023-12-26,170.0907440185547
2023-12-27,170.57301330566406
2023-12-28,170.74923706054688
2023-12-29,172.91017150878906
2024-01-02,178.09451293945312
2024-01-03,177.9182891845703
2024-01-04,176.67550659179688
2024-01-05,174.0230712890625
2024-01-08,177.5565948486328
2024-01-09,179.0775604248047
2024-01-10,175.8779296875
2024-01-11,176.592041015625
2024-01-12,176.80535888671875
2024-01-16,177.63076782226562
2024-01-17,177.64002990722656
2024-01-18,177.57510375976562
2024-01-19,176.63844299316406
2024-01-22,174.59808349609375
2024-01-23,178.09451293945312
2024-01-24,175.5718994140625
2024-01-25,175.61825561523438
2024-01-26,176.40658569335938
2024-01-29,178.79934692382812
2024-01-30,183.0562286376953
2024-01-31,179.49490356445312
2024-02-01,184.03004455566406
2024-02-02,183.31593322753906
2024-02-05,182.13807678222656
2024-02-06,180.64495849609375
2024-02-07,180.1626739501953
2024-02-08,187.62847900390625
2024-02-09,181.2663116455078
2024-02-12,179.661865234375
2024-02-13,180.70057678222656
2024-02-14,177.37109375
2024-02-15,178.60459899902344
2024-02-16,178.55787658691406
2024-02-20,180.8090057373047
2024-02-21,179.8002166748047
2024-02-22,180.7809600830078
2024-02-23,181.05186462402344
2024-02-26,176.17599487304688
2024-02-27,174.83090209960938
2024-02-28,173.93421936035156
2024-02-29,175.5314483642578
2024-03-01,175.65289306640625
2024-03-04,171.86990356445312
2024-03-05,175.19520568847656
2024-03-06,180.11778259277344
2024-03-07,179.82821655273438
2024-03-08,181.73373413085938
2024-03-11,185.8997039794922
2024-03-12,183.517822265625
2024-03-13,182.97605895996094
2024-03-14,182.2007598876953
2024-03-15,180.7809600830078
2024-03-18,184.05960083007812
2024-03-19,188.88876342773438
2024-03-20,184.97499084472656
2024-03-21,186.1705780029297
2024-03-22,184.93763732910156
2024-03-25,179.5853729248047
2024-03-26,178.31500244140625
2024-03-27,180.9397735595703
2024-03-28,181.67770385742188
2024-04-01,185.19915771484375
2024-04-02,187.32884216308594
2024-04-03,182.02330017089844
2024-04-04,183.0321044921875
2024-04-05,180.96780395507812
2024-04-08,181.3881072998047
2024-04-09,181.75241088867188
2024-04-10,179.37054443359375
2024-04-11,177.00730895996094
2024-04-12,173.55123901367188
2024-04-15,170.5341796875
2024-04-16,171.2253875732422
2024-04-17,170.4220733642578
2024-04-18,172.67320251464844
2024-04-19,172.82269287109375
2024-04-22,174.0463104248047
2024-04-23,174.74684143066406
2024-04-24,175.7369842529297
2024-04-25,174.81224060058594
2024-04-26,173.88751220703125
2024-04-29,179.7815399169922
2024-04-30,181.13592529296875
2024-05-01,180.93040466308594
2024-05-02,182.9667205810547
2024-05-03,184.87222290039062
2024-05-06,183.53652954101562
2024-05-07,185.09640502929688
2024-05-08,186.77772521972656
2024-05-09,186.899169921875
2024-05-10,191.27999877929688
2024-05-13,195.6981658935547
2024-05-14,195.11904907226562
2024-05-15,191.86843872070312
2024-05-16,195.7521209716797
2024-05-17,194.6894989013672
2024-05-20,195.67686462402344
2024-05-21,194.9810028076172
2024-05-22,193.3072052001953
2024-05-23,189.0474090576172
2024-05-24,185.2484130859375
2024-05-28,185.822021484375
2024-05-29,182.00421142578125
2024-05-30,181.60928344726562
2024-05-31,186.02890014648438
2024-06-03,184.70301818847656
2024-06-04,188.13526916503906
2024-06-05,186.5272674560547
2024-06-06,185.54934692382812
2024-06-07,184.36448669433594
2024-06-10,179.71917724609375
2024-06-11,179.23960876464844
2024-06-12,176.0518035888672
2024-06-13,174.51904296875
2024-06-14,175.8261260986328
2024-06-17,172.13058471679688
2024-06-18,171.82965087890625
2024-06-20,171.14320373535156
2024-06-21,171.22784423828125
2024-06-24,176.12704467773438
2024-06-25,174.82936096191406
2024-06-26,172.13058471679688
2024-06-27,172.7229461669922
2024-06-28,172.86404418945312
2024-07-01,171.56634521484375
2024-07-02,173.63511657714844
2024-07-03,172.788818359375
2024-07-05,173.1649627685547
2024-07-08,173.73855590820312
2024-07-09,171.8484344482422
2024-07-10,174.60366821289062
2024-07-11,175.6474609375
2024-07-12,177.66921997070312
2024-07-15,177.65037536621094
2024-07-16,178.6377716064453
2024-07-17,182.42733764648438
2024-07-18,181.8067626953125
2024-07-19,179.74737548828125
2024-07-22,179.87901306152344
2024-07-23,178.6095428466797
2024-07-24,180.64071655273438
2024-07-25,181.17669677734375
2024-07-26,181.9853973388672
2024-07-29,181.0732879638672
2024-07-30,182.39915466308594
2024-07-31,185.69976806640625
2024-08-01,187.71209716796875
2024-08-02,187.204345703125
2024-08-05,184.32688903808594
2024-08-06,187.49583435058594
2024-08-07,187.9001922607422
2024-08-08,190.044189453125
2024-08-09,189.47999572753906
2024-08-12,186.81878662109375
2024-08-13,187.56167602539062
2024-08-14,188.64308166503906
2024-08-15,184.92869567871094
2024-08-16,183.2241973876953
2024-08-19,186.70895385742188
2024-08-20,187.4097137451172
2024-08-21,186.99302673339844
2024-08-22,185.1843719482422
2024-08-23,185.9134979248047
2024-08-26,185.98927307128906
2024-08-27,180.9894256591797
2024-08-28,181.4250030517578
2024-08-29,181.5291748046875
2024-08-30,182.8170166015625
2024-09-03,186.86993408203125
2024-09-04,188.1483154296875
2024-09-05,187.58961486816406
2024-09-06,189.19943237304688
2024-09-09,192.46636962890625
2024-09-10,192.0686492919922
2024-09-11,188.08200073242188
2024-09-12,187.9304962158203
2024-09-13,190.1747589111328
2024-09-16,190.1558380126953
2024-09-17,188.70701599121094
2024-09-18,187.14456176757812
2024-09-19,185.146484375
2024-09-20,185.06126403808594
2024-09-23,184.7866668701172
2024-09-24,183.0821533203125
2024-09-25,180.86630249023438
2024-09-26,180.41175842285156
2024-09-27,183.10107421875
2024-09-30,181.60491943359375
2024-10-01,181.63331604003906
2024-10-02,183.14845275878906
2024-10-03,180.85682678222656
2024-10-04,181.66171264648438
2024-10-07,177.58041381835938
2024-10-08,177.62774658203125
2024-10-09,177.0501251220703
2024-10-10,177.61827087402344
2024-10-11,176.1126251220703
2024-10-14,176.13157653808594
2024-10-15,174.55018615722656
2024-10-16,175.0047149658203
2024-10-17,174.14297485351562
2024-10-18,175.82855224609375
2024-10-21,174.8721466064453
2024-10-22,173.73580932617188
2024-10-23,172.32484436035156
2024-10-24,172.53318786621094
2024-10-25,171.64306640625
2024-10-28,173.14871215820312
2024-10-29,170.46885681152344
2024-10-30,168.0825653076172
2024-10-31,168.1583251953125
2024-11-01,169.74917602539062
2024-11-04,169.5029754638672
2024-11-05,170.5540771484375
2024-11-06,167.4386444091797
2024-11-07,163.67930603027344
2024-11-08,166.34967041015625
2024-11-11,169.03897094726562
2024-11-12,171.87034606933594
2024-11-13,174.66380310058594
2024-11-14,169.4461669921875
2024-11-15,161.85166931152344
2024-11-18,162.27169799804688
2024-11-19,162.51034545898438
2024-11-20,166.09962463378906
2024-11-21,167.0064697265625
2024-11-22,166.87283325195312
2024-11-25,167.5697021484375
2024-11-26,165.4218292236328
2024-11-27,166.18551635742188
2024-11-29,168.13291931152344
2024-12-02,169.74618530273438
2024-12-03,171.33079528808594
2024-12-04,169.79388427734375
2024-12-05,166.57691955566406
2024-12-06,166.76785278320312
2024-12-09,184.857421875
2024-12-10,178.69073486328125
2024-12-11,168.96340942382812
2024-12-12,175.59783935546875
2024-12-13,174.78643798828125
2024-12-16,170.10891723632812
2024-12-17,169.56478881835938
2024-12-18,164.62954711914062
2024-12-19,161.2693634033203
2024-12-20,162.5294189453125
2024-12-23,161.32664489746094
2024-12-24,162.7490234375
2024-12-26,162.45306396484375
2024-12-27,163.96133422851562
2024-12-30,161.0116424560547
2024-12-31,161.66075134277344
2025-01-02,161.12615966796875
2025-01-03,161.3552703857422
2025-01-06,159.16928100585938
2025-01-07,158.004638671875
2025-01-08,154.8544921875
2025-01-10,151.01699829101562
2025-01-13,150.1387939453125
2025-01-14,148.25823974609375
2025-01-15,144.85986328125
2025-01-16,147.0268096923828
2025-01-17,145.9290008544922
2025-01-21,146.5972442626953
2025-01-22,144.25848388671875
2025-01-23,143.08433532714844
2025-01-24,143.8671112060547
2025-01-27,146.74041748046875
2025-01-28,142.93157958984375
2025-01-29,142.45428466796875
2025-01-30,145.232177734375
2025-01-31,142.47337341308594
2025-02-03,141.0796661376953
2025-02-04,138.1681671142578
2025-02-05,139.29457092285156
2025-02-06,145.42306518554688
2025-02-07,147.89547729492188
2025-02-10,147.45635986328125
2025-02-11,151.0742950439453
2025-02-12,150.90248107910156
2025-02-13,153.50851440429688
2025-02-14,152.0065460205078
2025-02-18,156.9264373779297
2025-02-19,157.80258178710938
2025-02-20,159.92074584960938
2025-02-21,166.4292449951172
2025-02-24,171.22398376464844
2025-02-25,172.00384521484375
2025-02-26,164.91766357421875
2025-02-27,165.92860412597656
2025-02-28,166.28482055664062
2025-03-03,171.8594207763672
2025-03-04,169.81829833984375
2025-03-05,170.4441375732422
2025-03-06,173.31326293945312
2025-03-07,178.17538452148438
2025-03-10,179.42703247070312
2025-03-11,172.86073303222656
2025-03-12,164.58067321777344
2025-03-13,165.54347229003906
2025-03-14,163.88746643066406
2025-03-17,164.14744567871094
2025-03-18,163.11721801757812
2025-03-19,161.12425231933594
2025-03-20,158.3513946533203
2025-03-21,160.96055603027344
2025-03-24,161.75967407226562
2025-03-25,159.08309936523438
2025-03-26,162.25071716308594
2025-03-27,164.2725830078125
2025-03-28,163.54086303710938
2025-03-31,164.66734313964844
2025-04-01,163.3097686767578
2025-04-02,157.85072326660156
2025-04-03,160.6235809326172
2025-04-04,156.204345703125
2025-04-07,156.55093383789062
2025-04-08,153.18115234375
2025-04-09,158.05291748046875
2025-04-10,157.9855194091797
2025-04-11,159.4874725341797
2025-04-14,163.96450805664062
2025-04-15,161.701904296875
2025-04-16,158.12030029296875
2025-04-17,160.39251708984375
2025-04-21,160.27696228027344
2025-04-22,161.2108917236328
2025-04-23,160.4021453857422
2025-04-24,157.88922119140625
2025-04-25,157.2056427001953
2025-04-28,156.99383544921875
2025-04-29,158.92906188964844
2025-04-30,160.97018432617188
2025-05-01,160.9124298095703
2025-05-02,157.27305603027344
2025-05-05,160.45989990234375
2025-05-06,163.68527221679688
2025-05-07,162.3951416015625
2025-05-08,163.7911834716797
2025-05-09,164.5421600341797
2025-05-12,161.34568786621094
2025-05-13,157.2248992919922
2025-05-14,155.7036895751953
2025-05-15,157.60040283203125
2025-05-16,153.88177490234375
2025-05-19,151.9981689453125
2025-05-20,151.1728973388672
2025-05-21,146.89111328125
2025-05-22,149.38638305664062
2025-05-23,150.8330535888672
2025-05-27,153.62933349609375
2025-05-28,151.3670654296875
2025-05-29,156.62948608398438
2025-05-30,156.01779174804688
2025-06-02,156.75567626953125
2025-06-03,158.3383026123047
2025-06-04,156.78482055664062
2025-06-05,158.04702758789062
2025-06-06,157.04696655273438
2025-06-09,162.05694580078125
2025-06-10,163.6395263671875
2025-06-11,163.16380310058594
2025-06-12,167.11546325683594
2025-06-13,164.20266723632812
2025-06-16,165.45518493652344
2025-06-17,163.9599609375
2025-06-18,164.78524780273438
2025-06-20,166.46493530273438
2025-06-23,168.09609985351562
2025-06-24,167.04750061035156
2025-06-25,162.6686248779297
2025-06-26,162.14431762695312
2025-06-27,162.13461303710938
2025-06-30,161.12484741210938
2025-07-01,170.6981658935547
2025-07-02,171.9312286376953
2025-07-03,171.33897399902344
2025-07-07,170.4457244873047
2025-07-08,164.98912048339844
2025-07-09,157.2411651611328
2025-07-10,159.8529510498047
2025-07-11,159.9694366455078
2025-07-14,160.11509704589844
2025-07-15,158.17324829101562
2025-07-16,159.49371337890625
2025-07-17,166.25132751464844
2025-07-18,166.30958557128906
2025-07-21,171.61082458496094
2025-07-22,176.40719604492188
2025-07-23,177.9024200439453
2025-07-24,178.5529327392578
2025-07-25,181.67930603027344
2025-07-28,179.19374084472656
2025-07-29,180.815185546875
2025-07-30,183.339599609375
2025-07-31,180.71810913085938
2025-08-01,183.51437377929688
2025-08-04,184.8736572265625
2025-08-05,183.44639587402344
2025-08-06,183.1065673828125
2025-08-07,182.0482635498047
2025-08-08,178.9121856689453
2025-08-11,170.3195037841797
2025-08-12,171.33897399902344
2025-08-13,174.82456970214844
2025-08-14,175.01876831054688
2025-08-15,174.1382598876953
2025-08-18,174.53936767578125
2025-08-19,176.8581085205078
2025-08-20,177.6603546142578
2025-08-21,175.4785919189453
2025-08-22,177.50379943847656
2025-08-25,176.77003479003906
2025-08-26,179.43116760253906
2025-08-27,177.7288360595703
2025-08-28,176.094970703125
2025-08-29,179.77362060546875
2025-09-02,181.75967407226562
2025-09-03,180.69326782226562
2025-09-04,181.29006958007812
2025-09-05,181.46615600585938
2025-09-08,183.4718017578125
2025-09-09,183.6283416748047
2025-09-10,181.58358764648438
2025-09-11,181.53465270996094
2025-09-12,181.00633239746094
2025-09-15,181.54444885253906
2025-09-16,189.26368713378906
2025-09-17,186.95477294921875
2025-09-18,184.98826599121094
2025-09-19,186.064453125
2025-09-22,188.17770385742188
2025-09-23,186.6123504638672
2025-09-24,186.75909423828125
2025-09-25,181.2509307861328
2025-09-26,184.0392608642578
2025-09-29,180.12582397460938
2025-09-30,183.00221252441406
2025-10-01,184.74366760253906
2025-10-02,184.9295654296875
2025-10-03,190.90733337402344
2025-10-06,190.9562530517578
2025-10-07,190.18336486816406
2025-10-08,191.32803344726562
2025-10-09,188.41253662109375
2025-10-10,187.97225952148438
2025-10-13,185.10568237304688
2025-10-14,185.33067321777344
2025-10-15,187.4537353515625
2025-10-16,182.7576141357422
2025-10-17,183.67727661132812
2025-10-20,182.1803741455078
2025-10-21,182.10211181640625
2025-10-22,180.21385192871094
2025-10-23,177.6505584716797
2025-10-24,175.4981689453125
2025-10-27,177.52337646484375
2025-10-28,176.34933471679688
2025-10-29,171.4868927001953
2025-10-30,167.45606994628906
2025-10-31,165.95916748046875
2025-11-03,158.79757690429688
2025-11-04,162.35879516601562
2025-11-05,166.20375061035156
2025-11-06,164.01222229003906
2025-11-07,166.91795349121094
2025-11-10,165.25474548339844
2025-11-11,168.9822998046875
2025-11-12,174.40240478515625
2025-11-13,174.28500366210938
2025-11-14,175.3220672607422
2025-11-17,176.47555541992188
2025-11-18,180.35012817382812
2025-11-19,179.906494140625
2025-11-20,180.08395385742188
2025-11-21,183.37684631347656
2025-11-24,183.17965698242188
2025-11-25,184.11627197265625
2025-11-26,185.54580688476562
2025-11-28,185.42750549316406
2025-12-01,182.46981811523438
2025-12-02,180.19241333007812
2025-12-03,178.08258056640625
2025-12-04,179.88677978515625
2025-12-05,179.72901916503906
2025-12-08,178.23045349121094
2025-12-09,176.2586669921875
2025-12-10,177.52061462402344
2025-12-11,179.01918029785156
2025-12-12,179.26564025878906
2025-12-15,185.45709228515625
2025-12-16,185.4965057373047
2025-12-17,186.275390625
2025-12-18,185.50637817382812
2025-12-19,186.5908660888672
2025-12-22,183.75148010253906
2025-12-23,180.0445098876953
2025-12-24,182.1937713623047
2025-12-26,181.6022186279297
2025-12-29,178.22061157226562
2025-12-30,179.62059020996094
2025-12-31,179.4135284423828
2026-01-02,179.83746337890625
2026-01-05,177.45159912109375
2026-01-06,176.75161743164062
2026-01-07,177.53048706054688
2026-01-08,182.14447021484375
2026-01-09,186.40354919433594
2026-01-12,190.40628051757812
2026-01-13,192.53582763671875
2026-01-14,196.3118133544922
2026-01-15,198.23431396484375
2026-01-16,194.9709930419922
2026-01-20,196.06532287597656
2026-01-21,193.30482482910156
2026-01-22,187.9612579345703
2026-01-23,188.50350952148438
2026-01-26,187.2908477783203
2026-01-27,188.92745971679688
2026-01-28,189.292236328125
2026-01-29,187.85281372070312
2026-01-30,192.00344848632812
2026-02-02,195.2174530029297
2026-02-03,198.62867736816406
2026-02-04,202.8877410888672
2026-02-05,221.215576171875
2026-02-06,228.2647247314453
2026-02-09,227.2886962890625
2026-02-10,225.77041625976562
2026-02-11,227.59432983398438
2026-02-12,223.06906127929688
2026-02-13,219.4409637451172
2026-02-17,217.72613525390625
2026-02-18,220.3459930419922
2026-02-19,218.2322540283203
2026-02-20,220.07806396484375
2026-02-23,224.3452606201172
2026-02-24,228.45367431640625
2026-02-25,227.8880157470703
2026-02-26,229.73382568359375
2026-02-27,234.47735595703125
2026-03-02,233.89186096191406
2026-03-03,232.37353515625
2026-03-04,230.27963256835938
2026-03-05,224.8513641357422
2026-03-06,223.27349853515625
2026-03-09,221.08035278320312
2026-03-10,217.32919311523438
2026-03-11,216.18797302246094
2026-03-12,213.85589599609375
2026-03-13,215.4337615966797
2026-03-16,218.43072509765625
2026-03-17,216.04904174804688
2026-03-18,211.09710693359375
2026-03-19,208.9734344482422
2026-03-20,208.5367889404297
2026-03-23,213.52841186523438
2026-03-24,213.5581817626953
2026-03-25,215.34445190429688
2026-03-26,208.82456970214844
2026-03-27,212.09939575195312
2026-03-30,211.9207763671875
2026-03-31,206.303955078125
2026-04-01,201.34210205078125
2026-04-02,204.61692810058594
2026-04-06,206.3833465576172
2026-04-07,205.40089416503906
2026-04-08,207.39556884765625
2026-04-09,209.2314453125
2026-04-10,200.7665252685547
2026-04-13,196.10238647460938
2026-04-14,196.17184448242188
2026-04-15,190.42601013183594
2026-04-16,189.90005493164062
2026-04-17,191.16038513183594
2026-04-20,189.98936462402344
2026-04-21,187.27027893066406
2026-04-22,187.21072387695312
2026-04-23,190.63441467285156
2026-04-24,190.01913452148438
2026-04-27,185.0672149658203
2026-04-28,186.48629760742188
2026-04-29,187.7168426513672
2026-04-30,184.32293701171875
2026-05-01,180.94886779785156
2026-05-04,180.6213836669922
2026-05-05,183.499267578125
2026-05-06,184.98782348632812
2026-05-07,185.6328582763672
2026-05-08,184.5214080810547
2026-05-11,187.7863006591797
2026-05-12,190.44586181640625
2026-05-13,194.17718505859375
2026-05-14,188.8679962158203
2026-05-15,186.97999572753906
2026-05-18,191.72999572753906
2026-05-19,192.8000030517578
2026-05-20,190.83999633789062
2026-05-21,190.38999938964844
2026-05-22,194.77999877929688
2026-05-26,191.1199951171875
2026-05-27,197.82000732421875
2026-05-28,197.0399932861328
2026-05-29,194.02999877929688
2026-06-01,186.39999389648438
2026-06-02,184.08999633789062
2026-06-03,183.1999969482422
2026-06-04,182.7100067138672
2026-06-05,184.5800018310547
2026-06-08,175.89999389648438
2026-06-09,175.83999633789062
2026-06-10,176.61000061035156
2026-06-11,180.83999633789062
2026-06-12,181.66000366210938
2026-06-15,181.11000061035156
2026-06-16,182.52000427246094
2026-06-17,175.30999755859375
2026-06-18,172.6300048828125
2026-06-22,170.88999938964844
2026-06-23,179.27000427246094
2026-06-24,183.0399932861328
2026-06-25,176.67999267578125
2026-06-26,179.11000061035156
2026-06-29,181.5800018310547
2026-06-30,175.4499969482422
2026-07-01,178.6699981689453
