Date,PPH
2023-09-19,76.9088363647461
2023-09-20,77.47344970703125
2023-09-21,76.27836608886719
2023-09-22,75.94901275634766
2023-09-25,76.35364532470703
2023-09-26,75.96784210205078
2023-09-27,75.30912017822266
2023-09-28,75.271484375
2023-09-29,75.1491470336914
2023-10-02,74.80892181396484
2023-10-03,73.85445404052734
2023-10-04,73.94896697998047
2023-10-05,74.43091583251953
2023-10-06,75.09244537353516
2023-10-09,75.21530151367188
2023-10-10,75.75397491455078
2023-10-11,76.30208587646484
2023-10-12,75.93351745605469
2023-10-13,75.68781280517578
2023-10-16,76.07528686523438
2023-10-17,75.91462707519531
2023-10-18,74.87508392333984
2023-10-19,73.74104309082031
2023-10-20,73.54258728027344
2023-10-23,73.2307357788086
2023-10-24,73.6370849609375
2023-10-25,73.4480972290039
2023-10-26,72.34239196777344
2023-10-27,70.23497009277344
2023-10-30,71.11385345458984
2023-10-31,71.17054748535156
2023-11-01,71.28395080566406
2023-11-02,71.98326873779297
2023-11-03,72.34239196777344
2023-11-06,72.82435607910156
2023-11-07,73.03226470947266
2023-11-08,73.29688262939453
2023-11-09,71.80372619628906
2023-11-10,72.08722686767578
2023-11-13,72.16283416748047
2023-11-14,72.5030517578125
2023-11-15,72.44635009765625
2023-11-16,72.5975570678711
2023-11-17,73.09841918945312
2023-11-20,73.48588562011719
2023-11-21,73.53313446044922
2023-11-22,73.76940155029297
2023-11-24,74.56321716308594
2023-11-27,74.18521118164062
2023-11-28,73.65599060058594
2023-11-29,73.52368927001953
2023-11-30,74.1946792602539
2023-12-01,74.39311981201172
2023-12-04,74.89398193359375
2023-12-05,74.41201782226562
2023-12-06,74.01509857177734
2023-12-07,73.93006134033203
2023-12-08,74.11905670166016
2023-12-11,74.25138092041016
2023-12-12,74.55377197265625
2023-12-13,75.75397491455078
2023-12-14,75.37596130371094
2023-12-15,74.47816467285156
2023-12-18,75.17750549316406
2023-12-19,75.99967956542969
2023-12-20,75.13970947265625
2023-12-21,76.11309051513672
2023-12-22,76.3304443359375
2023-12-26,76.40604400634766
2023-12-27,76.962890625
2023-12-28,77.1336441040039
2023-12-29,77.19056701660156
2024-01-02,78.38583374023438
2024-01-03,79.16372680664062
2024-01-04,79.49575805664062
2024-01-05,80.16928100585938
2024-01-08,80.68155670166016
2024-01-09,80.64361572265625
2024-01-10,81.28868103027344
2024-01-11,81.04204559326172
2024-01-12,81.184326171875
2024-01-16,80.40644073486328
2024-01-17,79.99852752685547
2024-01-18,79.98902893066406
2024-01-19,80.04595184326172
2024-01-22,80.33055114746094
2024-01-23,80.23568725585938
2024-01-24,79.92263793945312
2024-01-25,79.97956085205078
2024-01-26,80.52975463867188
2024-01-29,80.93767547607422
2024-01-30,80.69103240966797
2024-01-31,80.91871643066406
2024-02-01,81.8768310546875
2024-02-02,81.43096160888672
2024-02-05,82.20884704589844
2024-02-06,82.93930053710938
2024-02-07,83.23338317871094
2024-02-08,82.47445678710938
2024-02-09,82.77803802490234
2024-02-12,82.8918685913086
2024-02-13,82.37012481689453
2024-02-14,83.0057144165039
2024-02-15,83.89743041992188
2024-02-16,84.58043670654297
2024-02-20,84.38124084472656
2024-02-21,84.42866516113281
2024-02-22,85.41524505615234
2024-02-23,85.9369888305664
2024-02-26,85.76626586914062
2024-02-27,85.49114227294922
2024-02-28,84.8365707397461
2024-02-29,84.23894500732422
2024-03-01,85.11167907714844
2024-03-04,84.95989990234375
2024-03-05,84.67530059814453
2024-03-06,85.05477142333984
2024-03-07,86.10774993896484
2024-03-08,85.85162353515625
2024-03-11,85.51959991455078
2024-03-12,85.95597076416016
2024-03-13,85.5765151977539
2024-03-14,85.38679504394531
2024-03-15,84.9504165649414
2024-03-18,84.7037582397461
2024-03-19,84.97887420654297
2024-03-20,84.94092559814453
2024-03-21,84.89349365234375
2024-03-22,84.91246795654297
2024-03-25,85.12116241455078
2024-03-26,85.3014144897461
2024-03-27,86.22158813476562
2024-03-28,86.04133605957031
2024-04-01,85.19493103027344
2024-04-02,84.70825958251953
2024-04-03,84.65101623535156
2024-04-04,83.75401306152344
2024-04-05,84.27886199951172
2024-04-08,84.00212860107422
2024-04-09,83.66814422607422
2024-04-10,83.08605194091797
2024-04-11,82.82840728759766
2024-04-12,81.56881713867188
2024-04-15,81.5306396484375
2024-04-16,81.20620727539062
2024-04-17,81.29207611083984
2024-04-18,80.9867172241211
2024-04-19,81.2443618774414
2024-04-22,81.9886703491211
2024-04-23,82.94290924072266
2024-04-24,82.41809844970703
2024-04-25,82.56122589111328
2024-04-26,82.82840728759766
2024-04-29,83.14330291748047
2024-04-30,83.55362701416016
2024-05-01,83.93533325195312
2024-05-02,83.41049194335938
2024-05-03,83.12422943115234
2024-05-06,83.62042999267578
2024-05-07,84.29794311523438
2024-05-08,84.50788116455078
2024-05-09,85.21401977539062
2024-05-10,85.16631317138672
2024-05-13,85.68159484863281
2024-05-14,85.83426666259766
2024-05-15,86.55949401855469
2024-05-16,86.11100769042969
2024-05-17,86.10147857666016
2024-05-20,86.17781066894531
2024-05-21,86.31139373779297
2024-05-22,86.60722351074219
2024-05-23,86.03467559814453
2024-05-24,85.75794219970703
2024-05-28,84.81324005126953
2024-05-29,84.6319351196289
2024-05-30,85.06134033203125
2024-05-31,86.32093048095703
2024-06-03,86.56904602050781
2024-06-04,86.99845886230469
2024-06-05,87.57099151611328
2024-06-06,87.90498352050781
2024-06-07,88.02904510498047
2024-06-10,88.42028045654297
2024-06-11,88.05766296386719
2024-06-12,87.82865905761719
2024-06-13,87.72368621826172
2024-06-14,87.48511505126953
2024-06-17,87.42787170410156
2024-06-18,87.56146240234375
2024-06-20,87.7141342163086
2024-06-21,87.94316864013672
2024-06-24,88.77335357666016
2024-06-25,88.96419525146484
2024-06-26,88.18172454833984
2024-06-27,87.73322296142578
2024-06-28,87.29427337646484
2024-07-01,87.83648681640625
2024-07-02,87.13716125488281
2024-07-03,86.78270721435547
2024-07-05,87.57783508300781
2024-07-08,87.6832046508789
2024-07-09,87.73111724853516
2024-07-10,88.68909454345703
2024-07-11,88.91899108886719
2024-07-12,89.57040405273438
2024-07-15,89.07227325439453
2024-07-16,89.24471282958984
2024-07-17,89.58958435058594
2024-07-18,87.625732421875
2024-07-19,88.03765869140625
2024-07-22,88.46874237060547
2024-07-23,88.2867431640625
2024-07-24,88.66991424560547
2024-07-25,88.73698425292969
2024-07-26,89.35965728759766
2024-07-29,89.30218505859375
2024-07-30,88.9956283569336
2024-07-31,89.1680679321289
2024-08-01,90.49964904785156
2024-08-02,90.22184753417969
2024-08-05,87.9418716430664
2024-08-06,88.22925567626953
2024-08-07,87.67363739013672
2024-08-08,89.35008239746094
2024-08-09,90.4613265991211
2024-08-12,89.94403076171875
2024-08-13,91.28519439697266
2024-08-14,91.802490234375
2024-08-15,92.1473617553711
2024-08-16,92.18568420410156
2024-08-19,92.69341278076172
2024-08-20,93.2490234375
2024-08-21,93.34481811523438
2024-08-22,93.66094970703125
2024-08-23,93.9866714477539
2024-08-26,93.8142318725586
2024-08-27,94.10162353515625
2024-08-28,94.33153533935547
2024-08-29,94.54228973388672
2024-08-30,95.25118255615234
2024-09-03,94.91590881347656
2024-09-04,94.75305938720703
2024-09-05,93.15323638916016
2024-09-06,92.59761047363281
2024-09-09,92.98079681396484
2024-09-10,92.95204162597656
2024-09-11,93.01911163330078
2024-09-12,93.21070861816406
2024-09-13,93.42146301269531
2024-09-16,94.16868591308594
2024-09-17,93.15323638916016
2024-09-18,93.0670166015625
2024-09-19,93.09575653076172
2024-09-20,92.33895111083984
2024-09-23,92.03241729736328
2024-09-24,91.9653549194336
2024-09-25,91.37139129638672
2024-09-26,91.3235092163086
2024-09-27,90.85409545898438
2024-09-30,91.03611755371094
2024-10-01,90.95818328857422
2024-10-02,90.45787811279297
2024-10-03,89.7266845703125
2024-10-04,89.87098693847656
2024-10-07,89.70743560791016
2024-10-08,89.91910552978516
2024-10-09,90.75614929199219
2024-10-10,90.22698211669922
2024-10-11,90.64068603515625
2024-10-14,90.98704528808594
2024-10-15,91.06401824951172
2024-10-16,91.20834350585938
2024-10-17,90.92931365966797
2024-10-18,91.083251953125
2024-10-21,90.08265686035156
2024-10-22,90.04417419433594
2024-10-23,89.69781494140625
2024-10-24,88.96660614013672
2024-10-25,88.64911651611328
2024-10-28,89.26486206054688
2024-10-29,88.81266021728516
2024-10-30,88.4278335571289
2024-10-31,87.8505630493164
2024-11-01,87.92752838134766
2024-11-04,87.37911987304688
2024-11-05,87.31177520751953
2024-11-06,85.75315856933594
2024-11-07,87.31177520751953
2024-11-08,87.50418853759766
2024-11-11,87.2540512084961
2024-11-12,86.13800048828125
2024-11-13,86.08988952636719
2024-11-14,84.82952117919922
2024-11-15,83.30938720703125
2024-11-18,83.3286361694336
2024-11-19,83.57878112792969
2024-11-20,84.1271743774414
2024-11-21,84.60823822021484
2024-11-22,85.22399139404297
2024-11-25,85.41641235351562
2024-11-26,86.01292419433594
2024-11-27,86.59981536865234
2024-11-29,86.72489929199219
2024-12-02,86.77298736572266
2024-12-03,87.052001953125
2024-12-04,86.6864013671875
2024-12-05,86.77298736572266
2024-12-06,86.82109832763672
2024-12-09,86.57096099853516
2024-12-10,85.65694427490234
2024-12-11,85.31057739257812
2024-12-12,84.646728515625
2024-12-13,84.49278259277344
2024-12-16,83.77120208740234
2024-12-17,85.39717864990234
2024-12-18,83.95399475097656
2024-12-19,83.64612579345703
2024-12-20,83.26128387451172
2024-12-23,84.47354888916016
2024-12-24,84.37733459472656
2024-12-26,84.52165222167969
2024-12-27,84.26161193847656
2024-12-30,83.15966033935547
2024-12-31,83.40132141113281
2025-01-02,83.45930480957031
2025-01-03,83.71063995361328
2025-01-06,83.63330841064453
2025-01-07,84.1552963256836
2025-01-08,84.16495513916016
2025-01-10,83.48831939697266
2025-01-13,83.43031311035156
2025-01-14,82.39601135253906
2025-01-15,82.74400329589844
2025-01-16,83.59465026855469
2025-01-17,82.46368408203125
2025-01-21,83.39164733886719
2025-01-22,83.01465606689453
2025-01-23,83.96196746826172
2025-01-24,84.78360748291016
2025-01-27,86.83287048339844
2025-01-28,85.88556671142578
2025-01-29,85.47958374023438
2025-01-30,86.53321075439453
2025-01-31,85.95323181152344
2025-02-03,85.92424011230469
2025-02-04,85.51825714111328
2025-02-05,87.10353088378906
2025-02-06,86.76520538330078
2025-02-07,86.41722106933594
2025-02-10,86.2045669555664
2025-02-11,86.47521209716797
2025-02-12,86.32056427001953
2025-02-13,86.44621276855469
2025-02-14,84.95761108398438
2025-02-18,86.08856201171875
2025-02-19,86.70720672607422
2025-02-20,87.32585144042969
2025-02-21,88.21516418457031
2025-02-24,89.14312744140625
2025-02-25,90.33208465576172
2025-02-26,89.86811065673828
2025-02-27,89.32679748535156
2025-02-28,90.52543640136719
2025-03-03,91.41472625732422
2025-03-04,90.85407257080078
2025-03-05,91.69505310058594
2025-03-06,91.35672760009766
2025-03-07,91.35672760009766
2025-03-10,90.56410217285156
2025-03-11,89.43311309814453
2025-03-12,88.44715881347656
2025-03-13,88.5341567993164
2025-03-14,88.78547668457031
2025-03-17,90.17743682861328
2025-03-18,90.36109924316406
2025-03-19,90.06143951416016
2025-03-20,90.2547607421875
2025-03-21,89.54911804199219
2025-03-24,89.51045989990234
2025-03-25,87.94451141357422
2025-03-26,87.30652618408203
2025-03-27,87.35486602783203
2025-03-28,87.62551879882812
2025-03-31,88.08948516845703
2025-04-01,86.26655578613281
2025-04-02,86.74295043945312
2025-04-03,86.422119140625
2025-04-04,81.56092071533203
2025-04-07,80.04425048828125
2025-04-08,78.47895050048828
2025-04-09,80.73452758789062
2025-04-10,78.05115509033203
2025-04-11,79.7331314086914
2025-04-14,80.96786499023438
2025-04-15,80.78314971923828
2025-04-16,79.87895965576172
2025-04-17,81.6484375
2025-04-21,80.9289779663086
2025-04-22,82.41650390625
2025-04-23,82.52344512939453
2025-04-24,83.6998519897461
2025-04-25,84.38042449951172
2025-04-28,85.0220947265625
2025-04-29,86.32489013671875
2025-04-30,86.97628784179688
2025-05-01,84.74015045166016
2025-05-02,86.58738708496094
2025-05-05,86.15960693359375
2025-05-06,83.6220703125
2025-05-07,84.70126342773438
2025-05-08,83.34984588623047
2025-05-09,82.44567108154297
2025-05-12,84.07903289794922
2025-05-13,82.41650390625
2025-05-14,80.4623031616211
2025-05-15,82.58179473876953
2025-05-16,83.7095718383789
2025-05-19,84.4193115234375
2025-05-20,84.69153594970703
2025-05-21,83.81652069091797
2025-05-22,83.78736114501953
2025-05-23,83.9040298461914
2025-05-27,85.12903594970703
2025-05-28,84.4679183959961
2025-05-29,85.07070922851562
2025-05-30,85.54710388183594
2025-06-02,86.06238555908203
2025-06-03,85.66376495361328
2025-06-04,85.99432373046875
2025-06-05,85.9554443359375
2025-06-06,86.82073211669922
2025-06-09,86.76239013671875
2025-06-10,88.0165786743164
2025-06-11,87.90962982177734
2025-06-12,89.23187255859375
2025-06-13,88.2596435546875
2025-06-16,87.5499038696289
2025-06-17,85.7415542602539
2025-06-18,85.36238098144531
2025-06-20,84.78875732421875
2025-06-23,84.92486572265625
2025-06-24,85.57625579833984
2025-06-25,85.23597717285156
2025-06-26,85.48877716064453
2025-06-27,85.04154205322266
2025-06-30,85.51793670654297
2025-07-01,86.55272674560547
2025-07-02,86.52336120605469
2025-07-03,86.2198715209961
2025-07-07,85.9555435180664
2025-07-08,86.18070983886719
2025-07-09,86.90515899658203
2025-07-10,87.48277282714844
2025-07-11,86.37651062011719
2025-07-14,86.68000030517578
2025-07-15,84.90802764892578
2025-07-16,86.04365539550781
2025-07-17,84.76116943359375
2025-07-18,84.43810272216797
2025-07-21,84.0465087890625
2025-07-22,85.6814193725586
2025-07-23,87.49256134033203
2025-07-24,87.67857360839844
2025-07-25,87.7862548828125
2025-07-28,86.59188079833984
2025-07-29,84.56537628173828
2025-07-30,83.87028503417969
2025-07-31,81.18785095214844
2025-08-01,82.74444580078125
2025-08-04,83.8507080078125
2025-08-05,83.60596466064453
2025-08-06,82.0787353515625
2025-08-07,80.84520721435547
2025-08-08,81.09973907470703
2025-08-11,81.47175598144531
2025-08-12,81.80461883544922
2025-08-13,83.48848724365234
2025-08-14,84.34020233154297
2025-08-15,85.5149917602539
2025-08-18,85.49542236328125
2025-08-19,86.20030212402344
2025-08-20,86.90515899658203
2025-08-21,87.24781036376953
2025-08-22,87.53173065185547
2025-08-25,86.0534439086914
2025-08-26,86.84642791748047
2025-08-27,86.99327087402344
2025-08-28,86.5429458618164
2025-08-29,87.01285552978516
2025-09-02,87.28697967529297
2025-09-03,87.54150390625
2025-09-04,87.15970611572266
2025-09-05,87.15970611572266
2025-09-08,87.13034057617188
2025-09-09,87.46318817138672
2025-09-10,87.26739501953125
2025-09-11,88.226806640625
2025-09-12,87.19886779785156
2025-09-15,86.42545318603516
2025-09-16,86.5625228881836
2025-09-17,86.71916198730469
2025-09-18,87.00305938720703
2025-09-19,86.74851989746094
2025-09-22,86.65062713623047
2025-09-23,86.52336120605469
2025-09-24,86.18070983886719
2025-09-25,84.18356323242188
2025-09-26,85.12340545654297
2025-09-29,85.49542236328125
2025-09-30,88.46176147460938
2025-10-01,92.68294525146484
2025-10-02,91.7586669921875
2025-10-03,92.47645568847656
2025-10-06,92.1519775390625
2025-10-07,91.83733367919922
2025-10-08,91.83733367919922
2025-10-09,91.88648986816406
2025-10-10,90.56890869140625
2025-10-13,90.35259246826172
2025-10-14,90.31326293945312
2025-10-15,90.58856964111328
2025-10-16,90.26409912109375
2025-10-17,90.30342102050781
2025-10-20,90.8245620727539
2025-10-21,90.55908203125
2025-10-22,90.7950668334961
2025-10-23,90.94255065917969
2025-10-24,90.88356018066406
2025-10-27,91.00155639648438
2025-10-28,89.9002914428711
2025-10-29,89.44798278808594
2025-10-30,90.80489349365234
2025-10-31,90.99171447753906
2025-11-03,91.28669738769531
2025-11-04,91.19821166992188
2025-11-05,92.1126480102539
2025-11-06,92.72227478027344
2025-11-07,92.31912994384766
2025-11-10,93.96118927001953
2025-11-11,96.55701446533203
2025-11-12,97.6681137084961
2025-11-13,97.76644134521484
2025-11-14,97.20597839355469
2025-11-17,97.44196319580078
2025-11-18,97.56979370117188
2025-11-19,97.44196319580078
2025-11-20,96.63568115234375
2025-11-21,98.54322814941406
2025-11-24,98.69071197509766
2025-11-25,101.48320007324219
2025-11-26,101.43403625488281
2025-11-28,100.79491424560547
2025-12-01,99.40850067138672
2025-12-02,98.72021484375
2025-12-03,98.85787200927734
2025-12-04,98.17941284179688
2025-12-05,97.94343566894531
2025-12-08,97.02899169921875
2025-12-09,95.93756103515625
2025-12-10,97.57962036132812
2025-12-11,98.48423767089844
2025-12-12,99.10369110107422
2025-12-15,100.92273712158203
2025-12-16,99.82147216796875
2025-12-17,99.31017303466797
2025-12-18,99.7428207397461
2025-12-19,100.46060180664062
2025-12-22,101.2472152709961
2025-12-23,101.89617156982422
2025-12-24,102.55496978759766
2025-12-26,102.68278503417969
2025-12-29,102.48653411865234
2025-12-30,102.3386001586914
2025-12-31,101.74687957763672
2026-01-02,102.28929901123047
2026-01-05,101.63839721679688
2026-01-06,103.5417709350586
2026-01-07,104.63646697998047
2026-01-08,104.04473876953125
2026-01-09,103.7784652709961
2026-01-12,104.1630859375
2026-01-13,104.00528717041016
2026-01-14,105.25778198242188
2026-01-15,103.5910873413086
2026-01-16,103.86722564697266
2026-01-20,103.09798431396484
2026-01-21,104.3405990600586
2026-01-22,104.9520492553711
2026-01-23,104.85343170166016
2026-01-26,105.5339126586914
2026-01-27,105.79032135009766
2026-01-28,103.9362564086914
2026-01-29,104.19267272949219
2026-01-30,105.336669921875
2026-02-02,106.63845825195312
2026-02-03,104.65619659423828
2026-02-04,107.13156127929688
2026-02-05,106.35245513916016
2026-02-06,108.92646026611328
2026-02-09,108.3446044921875
2026-02-10,108.13749694824219
2026-02-11,108.76866912841797
2026-02-12,108.77853393554688
2026-02-13,109.65625
2026-02-17,110.10990905761719
2026-02-18,109.71542358398438
2026-02-19,109.4195556640625
2026-02-20,108.857421875
2026-02-23,109.37025451660156
2026-02-24,109.281494140625
2026-02-25,108.6799087524414
2026-02-26,107.98956298828125
2026-02-27,110.15921020507812
2026-03-02,108.74893951416016
2026-03-03,107.08226013183594
2026-03-04,107.33866882324219
2026-03-05,104.86328887939453
2026-03-06,104.47866821289062
2026-03-09,105.66211700439453
2026-03-10,105.03094482421875
2026-03-11,104.57728576660156
2026-03-12,103.23604583740234
2026-03-13,102.92046356201172
2026-03-16,103.7784652709961
2026-03-17,102.78239440917969
2026-03-18,100.79025268554688
2026-03-19,100.593017578125
2026-03-20,99.34053802490234
2026-03-23,99.53778076171875
2026-03-24,99.85336303710938
2026-03-25,101.22418975830078
2026-03-26,100.5535659790039
2026-03-27,99.57723236083984
2026-03-30,100.49440002441406
2026-03-31,102.44708251953125
2026-04-01,104.03197479248047
2026-04-02,103.56466674804688
2026-04-06,102.70957946777344
2026-04-07,101.93403625488281
2026-04-08,104.1910629272461
2026-04-09,104.29048919677734
2026-04-10,103.2365493774414
2026-04-13,103.13712310791016
2026-04-14,103.44535064697266
2026-04-15,102.74934387207031
2026-04-16,102.22237396240234
2026-04-17,103.93254852294922
2026-04-20,102.97803497314453
2026-04-21,100.82044219970703
2026-04-22,100.60169219970703
2026-04-23,100.72100830078125
2026-04-24,99.61735534667969
2026-04-27,98.8616943359375
2026-04-28,99.15998840332031
2026-04-29,98.30490112304688
2026-04-30,101.26786041259766
2026-05-01,101.73517608642578
2026-05-04,101.53632354736328
2026-05-05,102.01358032226562
2026-05-06,101.64569854736328
2026-05-07,100.25370025634766
2026-05-08,99.26934814453125
2026-05-11,99.1202163696289
2026-05-12,100.59175109863281
2026-05-13,101.53632354736328
2026-05-14,101.21815490722656
2026-05-15,100.26363372802734
2026-05-18,100.54203796386719
2026-05-19,101.87437438964844
2026-05-20,102.01358032226562
2026-05-21,103.20672607421875
2026-05-22,104.3899154663086
2026-05-26,103.53482818603516
2026-05-27,104.21094512939453
2026-05-28,105.10580444335938
2026-05-29,104.14134216308594
2026-06-01,101.69540405273438
2026-06-02,100.64146423339844
2026-06-03,100.9695816040039
2026-06-04,104.41974639892578
2026-06-05,105.14557647705078
2026-06-08,104.06180572509766
2026-06-09,105.28477478027344
2026-06-10,104.68820190429688
2026-06-11,106.5872802734375
2026-06-12,105.86145782470703
2026-06-15,104.75780487060547
2026-06-16,104.48934173583984
2026-06-17,103.64420318603516
2026-06-18,101.94397735595703
2026-06-22,102.87860870361328
2026-06-23,104.71803283691406
2026-06-24,105.12569427490234
2026-06-25,106.19951629638672
2026-06-26,108.81448364257812
2026-06-29,109.81871032714844
2026-06-30,108.7249984741211
2026-07-01,107.94999694824219
