Date,MNST
2023-10-02,52.540000915527344
2023-10-03,50.66999816894531
2023-10-04,52.33000183105469
2023-10-05,50.09000015258789
2023-10-06,49.970001220703125
2023-10-09,49.63999938964844
2023-10-10,50.400001525878906
2023-10-11,49.599998474121094
2023-10-12,47.540000915527344
2023-10-13,47.720001220703125
2023-10-16,48.66999816894531
2023-10-17,49.790000915527344
2023-10-18,49.84000015258789
2023-10-19,50.400001525878906
2023-10-20,49.97999954223633
2023-10-23,50.29999923706055
2023-10-24,50.04999923706055
2023-10-25,50.08000183105469
2023-10-26,50.060001373291016
2023-10-27,49.900001525878906
2023-10-30,50.68000030517578
2023-10-31,51.099998474121094
2023-11-01,51.650001525878906
2023-11-02,52.65999984741211
2023-11-03,55.560001373291016
2023-11-06,56.13999938964844
2023-11-07,55.97999954223633
2023-11-08,55.65999984741211
2023-11-09,55.08000183105469
2023-11-10,55.279998779296875
2023-11-13,55.540000915527344
2023-11-14,55.68000030517578
2023-11-15,55.41999816894531
2023-11-16,55.099998474121094
2023-11-17,54.790000915527344
2023-11-20,54.81999969482422
2023-11-21,54.79999923706055
2023-11-22,55.220001220703125
2023-11-24,55.16999816894531
2023-11-27,54.720001220703125
2023-11-28,55.279998779296875
2023-11-29,54.709999084472656
2023-11-30,55.150001525878906
2023-12-01,55.220001220703125
2023-12-04,55.16999816894531
2023-12-05,54.2599983215332
2023-12-06,54.29999923706055
2023-12-07,54.29999923706055
2023-12-08,53.91999816894531
2023-12-11,55.2599983215332
2023-12-12,55.79999923706055
2023-12-13,56.54999923706055
2023-12-14,55.560001373291016
2023-12-15,55.09000015258789
2023-12-18,55.29999923706055
2023-12-19,55.58000183105469
2023-12-20,54.36000061035156
2023-12-21,55.380001068115234
2023-12-22,56.0099983215332
2023-12-26,56.790000915527344
2023-12-27,57.34000015258789
2023-12-28,57.41999816894531
2023-12-29,57.61000061035156
2024-01-02,58.59000015258789
2024-01-03,57.47999954223633
2024-01-04,57.709999084472656
2024-01-05,57.540000915527344
2024-01-08,57.959999084472656
2024-01-09,58.7400016784668
2024-01-10,58.90999984741211
2024-01-11,58.630001068115234
2024-01-12,59.04999923706055
2024-01-16,58.16999816894531
2024-01-17,57.11000061035156
2024-01-18,57.25
2024-01-19,57.18000030517578
2024-01-22,56.31999969482422
2024-01-23,55.56999969482422
2024-01-24,55.06999969482422
2024-01-25,55.13999938964844
2024-01-26,55.439998626708984
2024-01-29,55.59000015258789
2024-01-30,55.310001373291016
2024-01-31,55.02000045776367
2024-02-01,55.939998626708984
2024-02-02,55.349998474121094
2024-02-05,55.119998931884766
2024-02-06,56.34000015258789
2024-02-07,56.459999084472656
2024-02-08,56.4900016784668
2024-02-09,55.65999984741211
2024-02-12,55.93000030517578
2024-02-13,56.15999984741211
2024-02-14,55.869998931884766
2024-02-15,56.16999816894531
2024-02-16,55.02000045776367
2024-02-20,55.400001525878906
2024-02-21,55.13999938964844
2024-02-22,55.11000061035156
2024-02-23,55.290000915527344
2024-02-26,55.720001220703125
2024-02-27,56.11000061035156
2024-02-28,55.849998474121094
2024-02-29,59.099998474121094
2024-03-01,58.790000915527344
2024-03-04,58.5
2024-03-05,57.88999938964844
2024-03-06,58.310001373291016
2024-03-07,59.380001068115234
2024-03-08,59.18000030517578
2024-03-11,59.15999984741211
2024-03-12,59.81999969482422
2024-03-13,60.849998474121094
2024-03-14,60.29999923706055
2024-03-15,60.45000076293945
2024-03-18,60.790000915527344
2024-03-19,60.540000915527344
2024-03-20,60.13999938964844
2024-03-21,59.880001068115234
2024-03-22,59.5
2024-03-25,59.09000015258789
2024-03-26,59.31999969482422
2024-03-27,59.20000076293945
2024-03-28,59.279998779296875
2024-04-01,57.7400016784668
2024-04-02,56.900001525878906
2024-04-03,55.95000076293945
2024-04-04,55.75
2024-04-05,55.900001525878906
2024-04-08,55.650001525878906
2024-04-09,55.75
2024-04-10,54.810001373291016
2024-04-11,54.72999954223633
2024-04-12,55.0099983215332
2024-04-15,54.11000061035156
2024-04-16,54.689998626708984
2024-04-17,54.25
2024-04-18,53.459999084472656
2024-04-19,53.13999938964844
2024-04-22,53.599998474121094
2024-04-23,53.72999954223633
2024-04-24,54.33000183105469
2024-04-25,53.150001525878906
2024-04-26,53.369998931884766
2024-04-29,54.130001068115234
2024-04-30,53.45000076293945
2024-05-01,53.540000915527344
2024-05-02,53.38999938964844
2024-05-03,55.0
2024-05-06,54.220001220703125
2024-05-07,54.66999816894531
2024-05-08,54.29999923706055
2024-05-09,55.20000076293945
2024-05-10,55.459999084472656
2024-05-13,54.720001220703125
2024-05-14,54.47999954223633
2024-05-15,54.2400016784668
2024-05-16,54.09000015258789
2024-05-17,54.11000061035156
2024-05-20,53.58000183105469
2024-05-21,53.380001068115234
2024-05-22,53.099998474121094
2024-05-23,52.63999938964844
2024-05-24,52.70000076293945
2024-05-28,51.650001525878906
2024-05-29,52.130001068115234
2024-05-30,51.2400016784668
2024-05-31,51.91999816894531
2024-06-03,51.88999938964844
2024-06-04,52.189998626708984
2024-06-05,52.0
2024-06-06,52.45000076293945
2024-06-07,52.689998626708984
2024-06-10,51.0
2024-06-11,51.15999984741211
2024-06-12,49.77000045776367
2024-06-13,48.720001220703125
2024-06-14,48.029998779296875
2024-06-17,49.130001068115234
2024-06-18,48.41999816894531
2024-06-20,48.68000030517578
2024-06-21,49.09000015258789
2024-06-24,49.4900016784668
2024-06-25,50.13999938964844
2024-06-26,50.459999084472656
2024-06-27,50.56999969482422
2024-06-28,49.95000076293945
2024-07-01,49.900001525878906
2024-07-02,49.34000015258789
2024-07-03,49.15999984741211
2024-07-05,49.75
2024-07-08,50.18000030517578
2024-07-09,49.79999923706055
2024-07-10,49.849998474121094
2024-07-11,50.279998779296875
2024-07-12,50.83000183105469
2024-07-15,49.86000061035156
2024-07-16,50.4900016784668
2024-07-17,50.720001220703125
2024-07-18,51.0099983215332
2024-07-19,50.88999938964844
2024-07-22,50.36000061035156
2024-07-23,50.310001373291016
2024-07-24,49.59000015258789
2024-07-25,50.099998474121094
2024-07-26,51.0
2024-07-29,51.27000045776367
2024-07-30,51.56999969482422
2024-07-31,51.45000076293945
2024-08-01,51.380001068115234
2024-08-02,51.61000061035156
2024-08-05,50.470001220703125
2024-08-06,50.79999923706055
2024-08-07,50.529998779296875
2024-08-08,45.0099983215332
2024-08-09,46.060001373291016
2024-08-12,45.88999938964844
2024-08-13,46.5
2024-08-14,46.2400016784668
2024-08-15,46.9900016784668
2024-08-16,46.7400016784668
2024-08-19,46.599998474121094
2024-08-20,46.709999084472656
2024-08-21,47.0099983215332
2024-08-22,46.47999954223633
2024-08-23,46.650001525878906
2024-08-26,47.279998779296875
2024-08-27,47.59000015258789
2024-08-28,47.04999923706055
2024-08-29,47.0
2024-08-30,47.130001068115234
2024-09-03,48.29999923706055
2024-09-04,48.380001068115234
2024-09-05,48.220001220703125
2024-09-06,48.650001525878906
2024-09-09,50.7400016784668
2024-09-10,50.33000183105469
2024-09-11,49.650001525878906
2024-09-12,49.90999984741211
2024-09-13,50.83000183105469
2024-09-16,50.75
2024-09-17,51.06999969482422
2024-09-18,52.349998474121094
2024-09-19,51.83000183105469
2024-09-20,51.18000030517578
2024-09-23,52.33000183105469
2024-09-24,52.45000076293945
2024-09-25,51.66999816894531
2024-09-26,52.0099983215332
2024-09-27,52.459999084472656
2024-09-30,52.16999816894531
2024-10-01,51.59000015258789
2024-10-02,50.939998626708984
2024-10-03,50.310001373291016
2024-10-04,50.95000076293945
2024-10-07,49.2400016784668
2024-10-08,49.4900016784668
2024-10-09,49.77000045776367
2024-10-10,50.77000045776367
2024-10-11,51.310001373291016
2024-10-14,51.68000030517578
2024-10-15,52.619998931884766
2024-10-16,53.58000183105469
2024-10-17,53.439998626708984
2024-10-18,54.04999923706055
2024-10-21,53.77000045776367
2024-10-22,53.599998474121094
2024-10-23,53.560001373291016
2024-10-24,53.439998626708984
2024-10-25,53.369998931884766
2024-10-28,53.099998474121094
2024-10-29,52.47999954223633
2024-10-30,52.599998474121094
2024-10-31,52.68000030517578
2024-11-01,52.29999923706055
2024-11-04,54.060001373291016
2024-11-05,54.11000061035156
2024-11-06,54.439998626708984
2024-11-07,54.72999954223633
2024-11-08,54.13999938964844
2024-11-11,55.7400016784668
2024-11-12,56.02000045776367
2024-11-13,56.380001068115234
2024-11-14,55.959999084472656
2024-11-15,52.0
2024-11-18,53.27000045776367
2024-11-19,53.72999954223633
2024-11-20,53.70000076293945
2024-11-21,53.97999954223633
2024-11-22,54.060001373291016
2024-11-25,54.97999954223633
2024-11-26,54.83000183105469
2024-11-27,55.13999938964844
2024-11-29,55.130001068115234
2024-12-02,54.97999954223633
2024-12-03,54.189998626708984
2024-12-04,53.75
2024-12-05,53.099998474121094
2024-12-06,52.27000045776367
2024-12-09,53.209999084472656
2024-12-10,53.0099983215332
2024-12-11,52.099998474121094
2024-12-12,52.91999816894531
2024-12-13,52.7599983215332
2024-12-16,52.25
2024-12-17,51.95000076293945
2024-12-18,51.540000915527344
2024-12-19,50.900001525878906
2024-12-20,51.720001220703125
2024-12-23,51.86000061035156
2024-12-24,52.5099983215332
2024-12-26,52.66999816894531
2024-12-27,52.54999923706055
2024-12-30,52.529998779296875
2024-12-31,52.560001373291016
2025-01-02,52.310001373291016
2025-01-03,52.38999938964844
2025-01-06,51.869998931884766
2025-01-07,51.54999923706055
2025-01-08,51.599998474121094
2025-01-10,49.7400016784668
2025-01-13,49.9900016784668
2025-01-14,50.099998474121094
2025-01-15,49.2599983215332
2025-01-16,49.650001525878906
2025-01-17,49.41999816894531
2025-01-21,49.220001220703125
2025-01-22,49.209999084472656
2025-01-23,48.11000061035156
2025-01-24,48.279998779296875
2025-01-27,49.34000015258789
2025-01-28,48.650001525878906
2025-01-29,49.099998474121094
2025-01-30,49.36000061035156
2025-01-31,48.709999084472656
2025-02-03,47.5
2025-02-04,46.61000061035156
2025-02-05,46.15999984741211
2025-02-06,46.29999923706055
2025-02-07,46.56999969482422
2025-02-10,47.810001373291016
2025-02-11,48.060001373291016
2025-02-12,48.16999816894531
2025-02-13,49.52000045776367
2025-02-14,49.25
2025-02-18,51.04999923706055
2025-02-19,51.689998626708984
2025-02-20,51.209999084472656
2025-02-21,53.0
2025-02-24,52.560001373291016
2025-02-25,52.130001068115234
2025-02-26,51.650001525878906
2025-02-27,51.91999816894531
2025-02-28,54.650001525878906
2025-03-03,55.16999816894531
2025-03-04,54.81999969482422
2025-03-05,55.349998474121094
2025-03-06,55.689998626708984
2025-03-07,55.06999969482422
2025-03-10,55.77000045776367
2025-03-11,55.22999954223633
2025-03-12,54.400001525878906
2025-03-13,54.34000015258789
2025-03-14,55.09000015258789
2025-03-17,56.209999084472656
2025-03-18,56.79999923706055
2025-03-19,56.81999969482422
2025-03-20,56.869998931884766
2025-03-21,57.310001373291016
2025-03-24,57.83000183105469
2025-03-25,57.84000015258789
2025-03-26,57.7599983215332
2025-03-27,58.58000183105469
2025-03-28,57.86000061035156
2025-03-31,58.52000045776367
2025-04-01,59.040000915527344
2025-04-02,59.36000061035156
2025-04-03,59.650001525878906
2025-04-04,57.08000183105469
2025-04-07,57.11000061035156
2025-04-08,55.0099983215332
2025-04-09,58.25
2025-04-10,57.77000045776367
2025-04-11,58.150001525878906
2025-04-14,58.58000183105469
2025-04-15,58.63999938964844
2025-04-16,57.95000076293945
2025-04-17,58.40999984741211
2025-04-21,58.0099983215332
2025-04-22,59.279998779296875
2025-04-23,59.09000015258789
2025-04-24,58.59000015258789
2025-04-25,58.66999816894531
2025-04-28,58.4900016784668
2025-04-29,59.25
2025-04-30,60.119998931884766
2025-05-01,59.52000045776367
2025-05-02,60.04999923706055
2025-05-05,60.90999984741211
2025-05-06,60.02000045776367
2025-05-07,60.560001373291016
2025-05-08,60.13999938964844
2025-05-09,61.0
2025-05-12,61.36000061035156
2025-05-13,60.22999954223633
2025-05-14,61.0
2025-05-15,62.33000183105469
2025-05-16,62.86000061035156
2025-05-19,62.900001525878906
2025-05-20,62.9900016784668
2025-05-21,63.099998474121094
2025-05-22,62.869998931884766
2025-05-23,63.36000061035156
2025-05-27,64.23999786376953
2025-05-28,63.77000045776367
2025-05-29,63.63999938964844
2025-05-30,63.95000076293945
2025-06-02,63.83000183105469
2025-06-03,63.9900016784668
2025-06-04,63.15999984741211
2025-06-05,63.0
2025-06-06,63.40999984741211
2025-06-09,63.0
2025-06-10,63.040000915527344
2025-06-11,62.59000015258789
2025-06-12,63.689998626708984
2025-06-13,63.060001373291016
2025-06-16,63.880001068115234
2025-06-17,62.779998779296875
2025-06-18,63.189998626708984
2025-06-20,63.09000015258789
2025-06-23,63.209999084472656
2025-06-24,63.56999969482422
2025-06-25,62.20000076293945
2025-06-26,62.189998626708984
2025-06-27,61.709999084472656
2025-06-30,62.63999938964844
2025-07-01,63.540000915527344
2025-07-02,63.040000915527344
2025-07-03,63.08000183105469
2025-07-07,62.849998474121094
2025-07-08,61.59000015258789
2025-07-09,59.56999969482422
2025-07-10,59.16999816894531
2025-07-11,58.83000183105469
2025-07-14,59.66999816894531
2025-07-15,58.939998626708984
2025-07-16,58.650001525878906
2025-07-17,59.09000015258789
2025-07-18,59.0
2025-07-21,59.43000030517578
2025-07-22,59.59000015258789
2025-07-23,59.189998626708984
2025-07-24,60.18000030517578
2025-07-25,60.65999984741211
2025-07-28,60.209999084472656
2025-07-29,61.38999938964844
2025-07-30,61.040000915527344
2025-07-31,58.75
2025-08-01,59.02000045776367
2025-08-04,60.349998474121094
2025-08-05,59.040000915527344
2025-08-06,59.5
2025-08-07,60.79999923706055
2025-08-08,64.69000244140625
2025-08-11,63.65999984741211
2025-08-12,64.02999877929688
2025-08-13,64.1500015258789
2025-08-14,64.19999694824219
2025-08-15,64.63999938964844
2025-08-18,64.12000274658203
2025-08-19,63.9900016784668
2025-08-20,64.38999938964844
2025-08-21,64.36000061035156
2025-08-22,62.84000015258789
2025-08-25,62.29999923706055
2025-08-26,62.119998931884766
2025-08-27,61.72999954223633
2025-08-28,62.02000045776367
2025-08-29,62.40999984741211
2025-09-02,62.66999816894531
2025-09-03,63.5099983215332
2025-09-04,63.45000076293945
2025-09-05,62.459999084472656
2025-09-08,63.02000045776367
2025-09-09,63.349998474121094
2025-09-10,62.83000183105469
2025-09-11,63.79999923706055
2025-09-12,64.69000244140625
2025-09-15,64.3499984741211
2025-09-16,66.16000366210938
2025-09-17,66.5199966430664
2025-09-18,64.63999938964844
2025-09-19,64.12999725341797
2025-09-22,63.97999954223633
2025-09-23,64.4800033569336
2025-09-24,64.93000030517578
2025-09-25,64.58999633789062
2025-09-26,65.33999633789062
2025-09-29,66.95999908447266
2025-09-30,67.30999755859375
2025-10-01,67.43000030517578
2025-10-02,67.58000183105469
2025-10-03,67.16999816894531
2025-10-06,67.08999633789062
2025-10-07,68.1500015258789
2025-10-08,68.7300033569336
2025-10-09,69.02999877929688
2025-10-10,69.62000274658203
2025-10-13,67.1500015258789
2025-10-14,68.61000061035156
2025-10-15,68.6500015258789
2025-10-16,70.16000366210938
2025-10-17,70.22000122070312
2025-10-20,69.76000213623047
2025-10-21,68.9000015258789
2025-10-22,69.72000122070312
2025-10-23,69.88999938964844
2025-10-24,69.69000244140625
2025-10-27,69.68000030517578
2025-10-28,69.31999969482422
2025-10-29,66.55999755859375
2025-10-30,66.56999969482422
2025-10-31,66.83000183105469
2025-11-03,66.51000213623047
2025-11-04,66.87000274658203
2025-11-05,67.87000274658203
2025-11-06,66.30999755859375
2025-11-07,69.7300033569336
2025-11-10,70.02999877929688
2025-11-11,71.91000366210938
2025-11-12,70.4800033569336
2025-11-13,71.08000183105469
2025-11-14,71.30999755859375
2025-11-17,71.83999633789062
2025-11-18,72.9000015258789
2025-11-19,72.30000305175781
2025-11-20,72.22000122070312
2025-11-21,72.04000091552734
2025-11-24,73.23999786376953
2025-11-25,74.81999969482422
2025-11-26,75.04000091552734
2025-11-28,74.98999786376953
2025-12-01,75.94999694824219
2025-12-02,74.70999908447266
2025-12-03,73.98999786376953
2025-12-04,73.26000213623047
2025-12-05,73.73999786376953
2025-12-08,73.94000244140625
2025-12-09,73.56999969482422
2025-12-10,73.86000061035156
2025-12-11,72.48999786376953
2025-12-12,73.97000122070312
2025-12-15,74.8499984741211
2025-12-16,75.33999633789062
2025-12-17,74.33999633789062
2025-12-18,75.45999908447266
2025-12-19,76.26000213623047
2025-12-22,77.66000366210938
2025-12-23,77.66999816894531
2025-12-24,77.41999816894531
2025-12-26,77.30999755859375
2025-12-29,77.62999725341797
2025-12-30,77.41000366210938
2025-12-31,76.66999816894531
2026-01-02,76.16000366210938
2026-01-05,75.66999816894531
2026-01-06,75.72000122070312
2026-01-07,76.1500015258789
2026-01-08,76.5999984741211
2026-01-09,77.33999633789062
2026-01-12,77.5
2026-01-13,78.43000030517578
2026-01-14,77.7300033569336
2026-01-15,77.91000366210938
2026-01-16,78.16999816894531
2026-01-20,81.47000122070312
2026-01-21,81.5999984741211
2026-01-22,80.88999938964844
2026-01-23,82.0
2026-01-26,81.16000366210938
2026-01-27,81.41000366210938
2026-01-28,80.91999816894531
2026-01-29,80.04000091552734
2026-01-30,80.76000213623047
2026-02-02,81.0999984741211
2026-02-03,81.97000122070312
2026-02-04,81.44000244140625
2026-02-05,81.75
2026-02-06,82.54000091552734
2026-02-09,80.9000015258789
2026-02-10,80.16999816894531
2026-02-11,80.79000091552734
2026-02-12,81.16999816894531
2026-02-13,81.4800033569336
2026-02-17,82.9000015258789
2026-02-18,83.18000030517578
2026-02-19,81.98999786376953
2026-02-20,83.76000213623047
2026-02-23,84.69000244140625
2026-02-24,85.54000091552734
2026-02-25,85.41000366210938
2026-02-26,86.66000366210938
2026-02-27,85.30000305175781
2026-03-02,81.05999755859375
2026-03-03,78.98999786376953
2026-03-04,78.61000061035156
2026-03-05,76.69999694824219
2026-03-06,75.61000061035156
2026-03-09,75.7300033569336
2026-03-10,76.69999694824219
2026-03-11,77.5199966430664
2026-03-12,76.98999786376953
2026-03-13,77.11000061035156
2026-03-16,77.05000305175781
2026-03-17,77.58999633789062
2026-03-18,74.08999633789062
2026-03-19,73.73999786376953
2026-03-20,73.69000244140625
2026-03-23,73.95999908447266
2026-03-24,73.0
2026-03-25,73.20999908447266
2026-03-26,71.9800033569336
2026-03-27,71.83000183105469
2026-03-30,71.31999969482422
2026-03-31,72.45999908447266
2026-04-01,72.7699966430664
2026-04-02,72.37000274658203
2026-04-06,74.16000366210938
2026-04-07,72.44000244140625
2026-04-08,75.13999938964844
2026-04-09,76.19000244140625
2026-04-10,75.72000122070312
2026-04-13,75.16999816894531
2026-04-14,75.06999969482422
2026-04-15,74.93000030517578
2026-04-16,75.36000061035156
2026-04-17,76.72000122070312
2026-04-20,77.2300033569336
2026-04-21,75.2699966430664
2026-04-22,75.94999694824219
2026-04-23,77.55999755859375
2026-04-24,78.2300033569336
2026-04-27,76.86000061035156
2026-04-28,77.19000244140625
2026-04-29,76.88999938964844
2026-04-30,77.06999969482422
2026-05-01,77.12000274658203
2026-05-04,75.19999694824219
2026-05-05,75.80000305175781
2026-05-06,77.19999694824219
2026-05-07,75.97000122070312
2026-05-08,86.29000091552734
2026-05-11,86.41000366210938
2026-05-12,85.87000274658203
2026-05-13,85.93000030517578
2026-05-14,85.81999969482422
2026-05-15,87.08999633789062
2026-05-18,88.54000091552734
2026-05-19,86.3499984741211
2026-05-20,86.87999725341797
2026-05-21,86.31999969482422
2026-05-22,86.79000091552734
2026-05-26,87.41999816894531
2026-05-27,89.23999786376953
2026-05-28,87.98999786376953
2026-05-29,88.08000183105469
2026-06-01,89.0999984741211
2026-06-02,88.23999786376953
2026-06-03,89.04000091552734
2026-06-04,88.54000091552734
2026-06-05,89.55000305175781
2026-06-08,88.47000122070312
2026-06-09,90.1500015258789
2026-06-10,91.20999908447266
2026-06-11,92.02999877929688
2026-06-12,92.83000183105469
2026-06-15,93.2300033569336
2026-06-16,92.94999694824219
2026-06-17,91.66000366210938
2026-06-18,91.33999633789062
2026-06-22,93.0199966430664
2026-06-23,93.69000244140625
2026-06-24,94.69999694824219
2026-06-25,95.83000183105469
2026-06-26,96.37999725341797
2026-06-29,97.63999938964844
2026-06-30,96.12000274658203
2026-07-01,97.3499984741211
