Date,IYH
2023-09-18,53.42376708984375
2023-09-19,53.471927642822266
2023-09-20,53.439178466796875
2023-09-21,52.897891998291016
2023-09-22,52.75918960571289
2023-09-25,52.994205474853516
2023-09-26,52.615028381347656
2023-09-27,52.3906364440918
2023-09-28,52.65372848510742
2023-09-29,52.24554443359375
2023-10-02,52.152687072753906
2023-10-03,51.632301330566406
2023-10-04,51.81800842285156
2023-10-05,52.152687072753906
2023-10-06,52.665340423583984
2023-10-09,52.812355041503906
2023-10-10,53.10833740234375
2023-10-11,52.889739990234375
2023-10-12,52.38869094848633
2023-10-13,52.68661117553711
2023-10-16,53.11220932006836
2023-10-17,53.05611038208008
2023-10-18,52.52798080444336
2023-10-19,51.97857666015625
2023-10-20,51.84123229980469
2023-10-23,51.454322814941406
2023-10-24,51.659393310546875
2023-10-25,51.1622200012207
2023-10-26,50.65150451660156
2023-10-27,49.76162338256836
2023-10-30,50.030521392822266
2023-10-31,50.318763732910156
2023-11-01,50.41355514526367
2023-11-02,51.208641052246094
2023-11-03,51.481407165527344
2023-11-06,51.78319549560547
2023-11-07,51.84703826904297
2023-11-08,51.77738571166992
2023-11-09,50.60700225830078
2023-11-10,50.9049186706543
2023-11-13,51.208641052246094
2023-11-14,51.70193862915039
2023-11-15,51.77545928955078
2023-11-16,51.9360237121582
2023-11-17,51.87412643432617
2023-11-20,52.2010498046875
2023-11-21,52.452537536621094
2023-11-22,52.74852752685547
2023-11-24,53.00968551635742
2023-11-27,52.65953063964844
2023-11-28,52.40611267089844
2023-11-29,52.46028137207031
2023-11-30,53.06190872192383
2023-12-01,53.32500457763672
2023-12-04,53.466224670410156
2023-12-05,53.33854675292969
2023-12-06,53.37724304199219
2023-12-07,53.3056640625
2023-12-08,53.3927116394043
2023-12-11,53.70417404174805
2023-12-12,54.03497314453125
2023-12-13,55.060272216796875
2023-12-14,54.8397331237793
2023-12-15,54.367706298828125
2023-12-18,54.464439392089844
2023-12-19,54.8552131652832
2023-12-20,54.005027770996094
2023-12-21,54.6493034362793
2023-12-22,54.983097076416016
2023-12-26,55.144168853759766
2023-12-27,55.44107437133789
2023-12-28,55.55557632446289
2023-12-29,55.547813415527344
2024-01-02,56.421085357666016
2024-01-03,56.25419235229492
2024-01-04,56.558868408203125
2024-01-05,56.58020782470703
2024-01-08,57.07894515991211
2024-01-09,57.08671569824219
2024-01-10,57.338985443115234
2024-01-11,57.27494430541992
2024-01-12,57.17791748046875
2024-01-16,56.803382873535156
2024-01-17,56.642311096191406
2024-01-18,56.67918014526367
2024-01-19,56.749046325683594
2024-01-22,56.987728118896484
2024-01-23,56.941158294677734
2024-01-24,56.45600891113281
2024-01-25,56.38032913208008
2024-01-26,56.690826416015625
2024-01-29,57.09641647338867
2024-01-30,57.17597198486328
2024-01-31,57.042076110839844
2024-02-01,57.76398468017578
2024-02-02,57.71934509277344
2024-02-05,57.944461822509766
2024-02-06,58.55768585205078
2024-02-07,58.63725280761719
2024-02-08,58.62948989868164
2024-02-09,58.57515335083008
2024-02-12,58.63919448852539
2024-02-13,58.095821380615234
2024-02-14,58.652774810791016
2024-02-15,59.044776916503906
2024-02-16,59.25630187988281
2024-02-20,59.02149200439453
2024-02-21,59.10881423950195
2024-02-22,59.8908805847168
2024-02-23,60.11599349975586
2024-02-26,59.88311767578125
2024-02-27,59.71040344238281
2024-02-28,59.4018440246582
2024-02-29,58.85847473144531
2024-03-01,59.50275802612305
2024-03-04,59.46976852416992
2024-03-05,58.986549377441406
2024-03-06,59.40961456298828
2024-03-07,59.71234130859375
2024-03-08,59.58620834350586
2024-03-11,59.47947692871094
2024-03-12,59.7802619934082
2024-03-13,59.59590530395508
2024-03-14,59.3436279296875
2024-03-15,59.03313446044922
2024-03-18,59.08164978027344
2024-03-19,59.46006393432617
2024-03-20,59.353328704833984
2024-03-21,59.379600524902344
2024-03-22,59.292030334472656
2024-03-25,59.18500900268555
2024-03-26,59.428245544433594
2024-03-27,60.22607421875
2024-03-28,60.22607421875
2024-04-01,59.71040725708008
2024-04-02,58.815284729003906
2024-04-03,58.79582977294922
2024-04-04,57.94934844970703
2024-04-05,58.47474670410156
2024-04-08,58.35799026489258
2024-04-09,58.59150695800781
2024-04-10,57.861793518066406
2024-04-11,57.618553161621094
2024-04-12,56.82072830200195
2024-04-15,56.62612533569336
2024-04-16,56.55802536010742
2024-04-17,56.48991394042969
2024-04-18,56.480186462402344
2024-04-19,56.58720779418945
2024-04-22,56.849910736083984
2024-04-23,57.608821868896484
2024-04-24,57.49205780029297
2024-04-25,57.0931510925293
2024-04-26,57.02504348754883
2024-04-29,57.26828384399414
2024-04-30,57.23910140991211
2024-05-01,57.579627990722656
2024-05-02,57.5212516784668
2024-05-03,57.657470703125
2024-05-06,57.920166015625
2024-05-07,58.3774528503418
2024-05-08,58.1536750793457
2024-05-09,58.63041687011719
2024-05-10,58.64015197753906
2024-05-13,58.562313079833984
2024-05-14,58.825016021728516
2024-05-15,59.72013854980469
2024-05-16,59.632568359375
2024-05-17,59.68122100830078
2024-05-20,59.583919525146484
2024-05-21,59.7298698425293
2024-05-22,59.797977447509766
2024-05-23,59.15581512451172
2024-05-24,58.96122741699219
2024-05-28,58.309349060058594
2024-05-29,57.83259201049805
2024-05-30,57.82286834716797
2024-05-31,58.60123825073242
2024-06-03,58.96122741699219
2024-06-04,59.116905212402344
2024-06-05,59.40879440307617
2024-06-06,59.574195861816406
2024-06-07,59.65203094482422
2024-06-10,59.866085052490234
2024-06-11,59.618438720703125
2024-06-12,59.55994415283203
2024-06-13,59.433197021484375
2024-06-14,59.403953552246094
2024-06-17,59.3357048034668
2024-06-18,59.37470245361328
2024-06-20,59.55019760131836
2024-06-21,59.81342697143555
2024-06-24,60.20341491699219
2024-06-25,60.03767395019531
2024-06-26,59.842681884765625
2024-06-27,59.803680419921875
2024-06-28,59.735435485839844
2024-07-01,59.433197021484375
2024-07-02,59.18946075439453
2024-07-03,58.77998352050781
2024-07-05,59.25770950317383
2024-07-08,59.16995620727539
2024-07-09,59.44294738769531
2024-07-10,60.04742431640625
2024-07-11,60.49589157104492
2024-07-12,60.895626068115234
2024-07-15,60.70063400268555
2024-07-16,61.539100646972656
2024-07-17,61.695091247558594
2024-07-18,60.25215530395508
2024-07-19,60.59339904785156
2024-07-22,60.954124450683594
2024-07-23,60.92488479614258
2024-07-24,61.46110534667969
2024-07-25,61.09062194824219
2024-07-26,61.451358795166016
2024-07-29,61.44160461425781
2024-07-30,61.43185043334961
2024-07-31,61.25636291503906
2024-08-01,61.97783279418945
2024-08-02,61.75358963012695
2024-08-05,60.1546630859375
2024-08-06,60.38865661621094
2024-08-07,59.8621826171875
2024-08-08,61.324615478515625
2024-08-09,61.7048454284668
2024-08-12,61.43185043334961
2024-08-13,62.18256759643555
2024-08-14,62.436058044433594
2024-08-15,62.83578109741211
2024-08-16,62.913787841796875
2024-08-19,63.352516174316406
2024-08-20,63.59626007080078
2024-08-21,63.72300338745117
2024-08-22,63.732749938964844
2024-08-23,64.05448150634766
2024-08-26,63.96675109863281
2024-08-27,64.10323333740234
2024-08-28,64.12272644042969
2024-08-29,64.34697723388672
2024-08-30,64.71743774414062
2024-09-03,64.48346710205078
2024-09-04,64.366455078125
2024-09-05,63.56699752807617
2024-09-06,63.31352233886719
2024-09-09,63.800994873046875
2024-09-10,64.04473876953125
2024-09-11,63.908233642578125
2024-09-12,64.16172790527344
2024-09-13,64.31771850585938
2024-09-16,64.68820190429688
2024-09-17,64.09347534179688
2024-09-18,63.93748092651367
2024-09-19,64.25923156738281
2024-09-20,63.98623275756836
2024-09-23,63.8594856262207
2024-09-24,63.742496490478516
2024-09-25,63.110416412353516
2024-09-26,63.266971588134766
2024-09-27,63.218040466308594
2024-09-30,63.599639892578125
2024-10-01,63.22783279418945
2024-10-02,63.110416412353516
2024-10-03,62.47441864013672
2024-10-04,62.58204650878906
2024-10-07,62.239585876464844
2024-10-08,62.55269241333008
2024-10-09,63.15934371948242
2024-10-10,62.93429946899414
2024-10-11,63.48223114013672
2024-10-14,63.834476470947266
2024-10-15,63.061485290527344
2024-10-16,63.25718688964844
2024-10-17,62.924503326416016
2024-10-18,63.30610656738281
2024-10-21,62.55269241333008
2024-10-22,62.47441864013672
2024-10-23,62.17110061645508
2024-10-24,61.77971267700195
2024-10-25,61.3687629699707
2024-10-28,61.47639083862305
2024-10-29,61.37854766845703
2024-10-30,61.33940505981445
2024-10-31,60.71318817138672
2024-11-01,61.0654411315918
2024-11-04,60.732765197753906
2024-11-05,61.16328430175781
2024-11-06,61.10457992553711
2024-11-07,61.50575256347656
2024-11-08,62.04389572143555
2024-11-11,61.711219787597656
2024-11-12,60.840396881103516
2024-11-13,60.65449142456055
2024-11-14,59.6760368347168
2024-11-15,58.4725341796875
2024-11-18,58.41382598876953
2024-11-19,58.208351135253906
2024-11-20,58.87369918823242
2024-11-21,59.34335708618164
2024-11-22,59.43142318725586
2024-11-25,59.9793586730957
2024-11-26,60.351173400878906
2024-11-27,60.615360260009766
2024-11-29,60.78169250488281
2024-12-02,60.68384552001953
2024-12-03,60.52729415893555
2024-12-04,60.634918212890625
2024-12-05,59.910865783691406
2024-12-06,59.69559860229492
2024-12-09,59.891292572021484
2024-12-10,59.656463623046875
2024-12-11,58.89326858520508
2024-12-12,58.42360305786133
2024-12-13,58.4040412902832
2024-12-16,57.82675552368164
2024-12-17,57.85620880126953
2024-12-18,56.844974517822266
2024-12-19,56.50135040283203
2024-12-20,57.23768615722656
2024-12-23,57.73839569091797
2024-12-24,57.974021911621094
2024-12-26,58.07219696044922
2024-12-27,57.8071174621582
2024-12-30,57.11005401611328
2024-12-31,57.208229064941406
2025-01-02,57.276954650878906
2025-01-03,57.81692886352539
2025-01-06,57.8071174621582
2025-01-07,58.12129211425781
2025-01-08,58.425636291503906
2025-01-10,58.07219696044922
2025-01-13,58.80853271484375
2025-01-14,58.19001388549805
2025-01-15,58.406002044677734
2025-01-16,58.64162826538086
2025-01-17,58.229286193847656
2025-01-21,59.2110595703125
2025-01-22,59.12269973754883
2025-01-23,59.83940124511719
2025-01-24,59.927764892578125
2025-01-27,61.20406723022461
2025-01-28,60.78190231323242
2025-01-29,60.428466796875
2025-01-30,61.16480255126953
2025-01-31,60.91935348510742
2025-02-03,61.18444061279297
2025-02-04,60.958621978759766
2025-02-05,61.616416931152344
2025-02-06,61.06662368774414
2025-02-07,60.693546295166016
2025-02-10,60.605186462402344
2025-02-11,60.38919448852539
2025-02-12,60.261566162109375
2025-02-13,60.47755432128906
2025-02-14,59.819766998291016
2025-02-18,59.682315826416016
2025-02-19,60.41864776611328
2025-02-20,60.772090911865234
2025-02-21,60.43828582763672
2025-02-24,60.8899040222168
2025-02-25,61.351341247558594
2025-02-26,60.93899154663086
2025-02-27,60.61500549316406
2025-02-28,61.29243087768555
2025-03-03,61.439701080322266
2025-03-04,60.8899040222168
2025-03-05,61.498600006103516
2025-03-06,61.341522216796875
2025-03-07,61.36115646362305
2025-03-10,60.605186462402344
2025-03-11,59.90812301635742
2025-03-12,59.338687896728516
2025-03-13,58.97543716430664
2025-03-14,59.48595428466797
2025-03-17,60.23210906982422
2025-03-18,60.20454788208008
2025-03-19,60.25376510620117
2025-03-20,60.27345657348633
2025-03-21,60.18486404418945
2025-03-24,60.67705154418945
2025-03-25,59.87970733642578
2025-03-26,59.545021057128906
2025-03-27,59.67298126220703
2025-03-28,59.42688751220703
2025-03-31,59.93876647949219
2025-04-01,58.86579132080078
2025-04-02,59.230010986328125
2025-04-03,58.63938903808594
2025-04-04,55.41062927246094
2025-04-07,55.105472564697266
2025-04-08,54.436092376708984
2025-04-09,56.916725158691406
2025-04-10,55.21375274658203
2025-04-11,56.020938873291016
2025-04-14,56.74938201904297
2025-04-15,56.326107025146484
2025-04-16,55.804378509521484
2025-04-17,55.45000457763672
2025-04-21,54.28843688964844
2025-04-22,55.312191009521484
2025-04-23,55.66656494140625
2025-04-24,56.41469955444336
2025-04-25,56.680477142333984
2025-04-28,56.90688705444336
2025-04-29,57.22188949584961
2025-04-30,57.645164489746094
2025-05-01,56.020938873291016
2025-05-02,56.916725158691406
2025-05-05,56.739540100097656
2025-05-06,55.14484786987305
2025-05-07,55.538597106933594
2025-05-08,55.12515640258789
2025-05-09,54.485313415527344
2025-05-12,55.99140930175781
2025-05-13,54.347503662109375
2025-05-14,53.12687301635742
2025-05-15,53.7962532043457
2025-05-16,54.84953689575195
2025-05-19,55.351566314697266
2025-05-20,55.47953796386719
2025-05-21,54.121097564697266
2025-05-22,53.756874084472656
2025-05-23,53.63874816894531
2025-05-27,54.436092376708984
2025-05-28,54.10140609741211
2025-05-29,54.564064025878906
2025-05-30,54.652652740478516
2025-06-02,54.69203186035156
2025-06-03,54.84953689575195
2025-06-04,54.98735046386719
2025-06-05,54.94797134399414
2025-06-06,55.430320739746094
2025-06-09,55.351566314697266
2025-06-10,55.961883544921875
2025-06-11,55.942195892333984
2025-06-12,56.355628967285156
2025-06-13,56.01110076904297
2025-06-16,55.88078308105469
2025-06-17,54.952720642089844
2025-06-18,54.85399627685547
2025-06-20,54.65653610229492
2025-06-23,54.69602966308594
2025-06-24,55.37725830078125
2025-06-25,55.4266242980957
2025-06-26,55.525352478027344
2025-06-27,55.456241607666016
2025-06-30,55.762306213378906
2025-07-01,56.54226303100586
2025-07-02,56.09798049926758
2025-07-03,56.12760543823242
2025-07-07,55.564842224121094
2025-07-08,55.84128952026367
2025-07-09,56.10786056518555
2025-07-10,56.53239059448242
2025-07-11,55.969635009765625
2025-07-14,55.9893798828125
2025-07-15,54.93297576904297
2025-07-16,55.643829345703125
2025-07-17,55.011962890625
2025-07-18,54.64665985107422
2025-07-21,54.310977935791016
2025-07-22,55.397003173828125
2025-07-23,56.53239059448242
2025-07-24,56.315189361572266
2025-07-25,56.63111877441406
2025-07-28,56.18683624267578
2025-07-29,55.762306213378906
2025-07-30,55.624080657958984
2025-07-31,54.15301513671875
2025-08-01,54.46894454956055
2025-08-04,55.24890899658203
2025-08-05,55.02183151245117
2025-08-06,54.18263626098633
2025-08-07,53.66924285888672
2025-08-08,54.12339401245117
2025-08-11,54.16289138793945
2025-08-12,54.607173919677734
2025-08-13,55.50560760498047
2025-08-14,55.762306213378906
2025-08-15,56.70022964477539
2025-08-18,56.5521354675293
2025-08-19,56.84832763671875
2025-08-20,57.134639739990234
2025-08-21,56.95692825317383
2025-08-22,57.49006652832031
2025-08-25,56.6508674621582
2025-08-26,57.00629425048828
2025-08-27,57.026039123535156
2025-08-28,56.779212951660156
2025-08-29,57.134639739990234
2025-09-02,57.25312042236328
2025-09-03,56.98654556274414
2025-09-04,57.233367919921875
2025-09-05,57.47032165527344
2025-09-08,57.460445404052734
2025-09-09,57.805999755859375
2025-09-10,57.20375061035156
2025-09-11,58.210792541503906
2025-09-12,57.50981140136719
2025-09-15,57.05565643310547
2025-09-16,57.06853103637695
2025-09-17,57.207218170166016
2025-09-18,57.3657112121582
2025-09-19,57.217124938964844
2025-09-22,57.22703170776367
2025-09-23,57.24684143066406
2025-09-24,56.95956802368164
2025-09-25,56.05812072753906
2025-09-26,56.59304428100586
2025-09-29,56.761444091796875
2025-09-30,58.1681022644043
2025-10-01,59.92146682739258
2025-10-02,59.862030029296875
2025-10-03,60.585166931152344
2025-10-06,60.297889709472656
2025-10-07,60.33751678466797
2025-10-08,60.43657684326172
2025-10-09,60.31770324707031
2025-10-10,59.307289123535156
2025-10-13,59.2775764465332
2025-10-14,59.396446228027344
2025-10-15,59.51531982421875
2025-10-16,59.45588302612305
2025-10-17,59.812496185302734
2025-10-20,60.4662971496582
2025-10-21,60.585166931152344
2025-10-22,60.872440338134766
2025-10-23,60.96159744262695
2025-10-24,60.97150421142578
2025-10-27,61.11017990112305
2025-10-28,60.704036712646484
2025-10-29,60.12948989868164
2025-10-30,60.22854995727539
2025-10-31,60.28799057006836
2025-11-03,60.297889709472656
2025-11-04,60.43657684326172
2025-11-05,60.75356674194336
2025-11-06,60.79319381713867
2025-11-07,60.89225387573242
2025-11-10,61.38755416870117
2025-11-11,62.804115295410156
2025-11-12,63.68574905395508
2025-11-13,63.62631607055664
2025-11-14,63.26969528198242
2025-11-17,63.180538177490234
2025-11-18,63.60649871826172
2025-11-19,63.566871643066406
2025-11-20,63.1211051940918
2025-11-21,64.46833038330078
2025-11-24,64.78531646728516
2025-11-25,66.2315902709961
2025-11-26,66.10281372070312
2025-11-28,65.75609588623047
2025-12-01,64.91409301757812
2025-12-02,64.54757690429688
2025-12-03,64.97352600097656
2025-12-04,64.4881362915039
2025-12-05,64.23057556152344
2025-12-08,63.398475646972656
2025-12-09,62.69514846801758
2025-12-10,63.527252197265625
2025-12-11,64.101806640625
2025-12-12,64.27020263671875
2025-12-15,65.06268310546875
2025-12-16,64.25723266601562
2025-12-17,64.16773986816406
2025-12-18,64.13790893554688
2025-12-19,64.6152114868164
2025-12-22,65.08257293701172
2025-12-23,64.94335174560547
2025-12-24,65.28144836425781
2025-12-26,65.34111022949219
2025-12-29,65.21184539794922
2025-12-30,65.13229370117188
2025-12-31,64.73453521728516
2026-01-02,64.99308013916016
2026-01-05,64.85386657714844
2026-01-06,66.20623016357422
2026-01-07,66.95201873779297
2026-01-08,66.25594329833984
2026-01-09,65.94769287109375
2026-01-12,65.81842041015625
2026-01-13,65.55988311767578
2026-01-14,65.98747253417969
2026-01-15,65.57976531982422
2026-01-16,65.10246276855469
2026-01-20,64.99308013916016
2026-01-21,66.15650939941406
2026-01-22,66.21617126464844
2026-01-23,65.79853057861328
2026-01-26,66.0073471069336
2026-01-27,65.05274200439453
2026-01-28,64.5058364868164
2026-01-29,64.31689453125
2026-01-30,64.60527038574219
2026-02-02,64.9035873413086
2026-02-03,64.25723266601562
2026-02-04,65.1422348022461
2026-02-05,64.31689453125
2026-02-06,65.49027252197266
2026-02-09,64.88369750976562
2026-02-10,64.54560852050781
2026-02-11,64.86381530761719
2026-02-12,64.7245864868164
2026-02-13,65.38088989257812
2026-02-17,65.34111022949219
2026-02-18,65.47037506103516
2026-02-19,65.36100769042969
2026-02-20,65.21184539794922
2026-02-23,65.82835388183594
2026-02-24,65.64936828613281
2026-02-25,65.56982421875
2026-02-26,65.40077209472656
2026-02-27,66.46476745605469
2026-03-02,65.70903778076172
2026-03-03,64.99308013916016
2026-03-04,65.1422348022461
2026-03-05,63.9290885925293
2026-03-06,63.4517822265625
2026-03-09,64.08818054199219
2026-03-10,63.690433502197266
2026-03-11,63.521385192871094
2026-03-12,62.29829406738281
2026-03-13,62.15907669067383
2026-03-16,62.6761589050293
2026-03-17,62.182411193847656
2026-03-18,61.23481369018555
2026-03-19,61.02534484863281
2026-03-20,60.466758728027344
2026-03-23,60.54655838012695
2026-03-24,60.466758728027344
2026-03-25,61.184940338134766
2026-03-26,60.985443115234375
2026-03-27,59.90817642211914
2026-03-30,60.19744110107422
2026-03-31,61.48418045043945
2026-04-01,61.96296691894531
2026-04-02,61.49415588378906
2026-04-06,61.34453582763672
2026-04-07,61.37445831298828
2026-04-08,62.65122604370117
2026-04-09,62.45172882080078
2026-04-10,61.63380432128906
2026-04-13,62.06271743774414
2026-04-14,62.481651306152344
2026-04-15,62.132537841796875
2026-04-16,61.573951721191406
2026-04-17,62.49163055419922
2026-04-20,61.92306900024414
2026-04-21,61.28468322753906
2026-04-22,61.544029235839844
2026-04-23,61.28468322753906
2026-04-24,60.506656646728516
2026-04-27,60.177494049072266
2026-04-28,60.23733901977539
2026-04-29,59.82837677001953
2026-04-30,61.12508773803711
2026-05-01,60.91562271118164
2026-05-04,60.81587600708008
2026-05-05,61.035316467285156
2026-05-06,61.30463409423828
2026-05-07,60.79592514038086
2026-05-08,60.26726150512695
2026-05-11,60.07774353027344
2026-05-12,61.23481369018555
2026-05-13,61.573951721191406
2026-05-14,61.514102935791016
2026-05-15,60.75602722167969
2026-05-18,60.99542236328125
2026-05-19,61.68367385864258
2026-05-20,61.73354721069336
2026-05-21,62.132537841796875
2026-05-22,62.82079315185547
2026-05-26,62.34200668334961
2026-05-27,62.44175338745117
2026-05-28,63.35942840576172
2026-05-29,62.87066650390625
2026-06-01,62.142513275146484
2026-06-02,61.43430709838867
2026-06-03,62.0228157043457
2026-06-04,63.81826400756836
2026-06-05,64.07760620117188
2026-06-08,63.8980598449707
2026-06-09,64.76586151123047
2026-06-10,63.927982330322266
2026-06-11,64.44667053222656
2026-06-12,64.31700134277344
2026-06-15,64.0199966430664
2026-06-16,63.970001220703125
2026-06-17,63.130001068115234
2026-06-18,62.68000030517578
2026-06-22,63.18000030517578
2026-06-23,64.02999877929688
2026-06-24,64.63999938964844
2026-06-25,65.66000366210938
2026-06-26,67.63999938964844
2026-06-29,67.93000030517578
2026-06-30,67.01000213623047
2026-07-01,67.44000244140625
