Date,PBJ
2023-09-15,41.72695541381836
2023-09-18,41.92394256591797
2023-09-19,41.78940963745117
2023-09-20,41.79902267456055
2023-09-21,41.45309829711914
2023-09-22,41.22248458862305
2023-09-25,41.14561080932617
2023-09-26,40.85734176635742
2023-09-27,40.597896575927734
2023-09-28,40.81890106201172
2023-09-29,40.70359420776367
2023-10-02,40.38650894165039
2023-10-03,39.91566848754883
2023-10-04,40.117454528808594
2023-10-05,39.41599655151367
2023-10-06,39.214210510253906
2023-10-09,39.425601959228516
2023-10-10,39.86762237548828
2023-10-11,39.63699722290039
2023-10-12,38.59922790527344
2023-10-13,38.75297546386719
2023-10-16,39.31990432739258
2023-10-17,39.70426940917969
2023-10-18,39.53130340576172
2023-10-19,39.2718620300293
2023-10-20,38.99319839477539
2023-10-23,38.801025390625
2023-10-24,39.17577362060547
2023-10-25,39.281471252441406
2023-10-26,39.281471252441406
2023-10-27,39.1085090637207
2023-10-30,39.41599655151367
2023-10-31,39.60817337036133
2023-11-01,39.6850471496582
2023-11-02,40.540245056152344
2023-11-03,41.001468658447266
2023-11-06,40.99186706542969
2023-11-07,40.886173248291016
2023-11-08,40.482582092285156
2023-11-09,40.597896575927734
2023-11-10,40.809295654296875
2023-11-13,40.92460250854492
2023-11-14,41.635677337646484
2023-11-15,41.74135971069336
2023-11-16,41.39545440673828
2023-11-17,41.43388366699219
2023-11-20,41.73175811767578
2023-11-21,41.760589599609375
2023-11-22,42.21220397949219
2023-11-24,42.20259475708008
2023-11-27,42.23142623901367
2023-11-28,42.116119384765625
2023-11-29,41.904727935791016
2023-11-30,42.375553131103516
2023-12-01,42.70226287841797
2023-12-04,42.990535736083984
2023-12-05,43.04818344116211
2023-12-06,42.98091506958008
2023-12-07,43.24997329711914
2023-12-08,42.94248962402344
2023-12-11,43.480594635009766
2023-12-12,43.49980926513672
2023-12-13,44.4607048034668
2023-12-14,43.999473571777344
2023-12-15,43.66315460205078
2023-12-18,43.852394104003906
2023-12-19,44.19997024536133
2023-12-20,43.38896179199219
2023-12-21,43.7558479309082
2023-12-22,44.08411407470703
2023-12-26,44.335140228271484
2023-12-27,44.41238021850586
2023-12-28,44.383419036865234
2023-12-29,44.267555236816406
2024-01-02,44.61513137817383
2024-01-03,44.05514907836914
2024-01-04,43.96825408935547
2024-01-05,43.833091735839844
2024-01-08,44.15169906616211
2024-01-09,43.948951721191406
2024-01-10,43.948951721191406
2024-01-11,43.977909088134766
2024-01-12,44.02618408203125
2024-01-16,43.919986724853516
2024-01-17,43.833091735839844
2024-01-18,43.80412673950195
2024-01-19,43.524131774902344
2024-01-22,43.041385650634766
2024-01-23,43.17655563354492
2024-01-24,42.86760330200195
2024-01-25,43.224830627441406
2024-01-26,43.20552444458008
2024-01-29,43.60136795043945
2024-01-30,43.74619674682617
2024-01-31,43.28276062011719
2024-02-01,44.06480407714844
2024-02-02,43.948951721191406
2024-02-05,43.31172180175781
2024-02-06,43.31172180175781
2024-02-07,43.31172180175781
2024-02-08,43.446895599365234
2024-02-09,43.30207061767578
2024-02-12,43.7751579284668
2024-02-13,43.1475944519043
2024-02-14,43.26345443725586
2024-02-15,44.01652908325195
2024-02-16,43.65929412841797
2024-02-20,43.80412673950195
2024-02-21,43.7751579284668
2024-02-22,43.8813591003418
2024-02-23,44.21928024291992
2024-02-26,44.383419036865234
2024-02-27,44.373756408691406
2024-02-28,44.373756408691406
2024-02-29,44.81787872314453
2024-03-01,44.914432525634766
2024-03-04,44.9047737121582
2024-03-05,44.702022552490234
2024-03-06,44.9047737121582
2024-03-07,45.4454460144043
2024-03-08,45.387516021728516
2024-03-11,45.31028366088867
2024-03-12,45.61924362182617
2024-03-13,45.918540954589844
2024-03-14,45.696475982666016
2024-03-15,45.9474983215332
2024-03-18,46.171836853027344
2024-03-19,46.423240661621094
2024-03-20,46.84870147705078
2024-03-21,47.061431884765625
2024-03-22,47.09043884277344
2024-03-25,46.96473693847656
2024-03-26,46.906715393066406
2024-03-27,47.16779327392578
2024-03-28,47.10978317260742
2024-04-01,46.906715393066406
2024-04-02,46.693992614746094
2024-04-03,46.60696029663086
2024-04-04,46.31688690185547
2024-04-05,46.703651428222656
2024-04-08,46.80035400390625
2024-04-09,46.703651428222656
2024-04-10,46.53927993774414
2024-04-11,46.68431854248047
2024-04-12,45.97844314575195
2024-04-15,45.552982330322266
2024-04-16,45.611000061035156
2024-04-17,45.47563171386719
2024-04-18,45.56265640258789
2024-04-19,45.93009567260742
2024-04-22,46.336212158203125
2024-04-23,46.55861282348633
2024-04-24,46.71333312988281
2024-04-25,46.4522590637207
2024-04-26,46.55861282348633
2024-04-29,46.722999572753906
2024-04-30,46.00745391845703
2024-05-01,45.8720817565918
2024-05-02,46.05580520629883
2024-05-03,46.26852798461914
2024-05-06,46.18150329589844
2024-05-07,46.65531539916992
2024-05-08,46.00745391845703
2024-05-09,46.37489700317383
2024-05-10,46.44258117675781
2024-05-13,46.34589385986328
2024-05-14,46.210514068603516
2024-05-15,46.00745391845703
2024-05-16,46.25886154174805
2024-05-17,46.12348937988281
2024-05-20,45.79472351074219
2024-05-21,45.8624153137207
2024-05-22,45.63034439086914
2024-05-23,45.195220947265625
2024-05-24,45.25323486328125
2024-05-28,44.798770904541016
2024-05-29,44.43132781982422
2024-05-30,44.421653747558594
2024-05-31,45.127532958984375
2024-06-03,44.866451263427734
2024-06-04,44.731075286865234
2024-06-05,44.81809997558594
2024-06-06,44.67306137084961
2024-06-07,44.30562210083008
2024-06-10,44.06388854980469
2024-06-11,44.0445442199707
2024-06-12,43.947853088378906
2024-06-13,43.79313659667969
2024-06-14,43.43537139892578
2024-06-17,44.08322525024414
2024-06-18,44.276615142822266
2024-06-20,43.91884231567383
2024-06-21,44.17991638183594
2024-06-24,44.618438720703125
2024-06-25,44.54082489013672
2024-06-26,44.43410873413086
2024-06-27,44.15275192260742
2024-06-28,44.27888107299805
2024-07-01,44.230369567871094
2024-07-02,44.27888107299805
2024-07-03,44.307979583740234
2024-07-05,44.3467903137207
2024-07-08,44.201263427734375
2024-07-09,43.483333587646484
2024-07-10,43.667659759521484
2024-07-11,44.01692581176758
2024-07-12,43.94902038574219
2024-07-15,43.61915969848633
2024-07-16,44.25947952270508
2024-07-17,44.39529800415039
2024-07-18,44.13335418701172
2024-07-19,43.73558044433594
2024-07-22,43.8422966003418
2024-07-23,43.71617889404297
2024-07-24,43.483333587646484
2024-07-25,43.79378890991211
2024-07-26,44.230369567871094
2024-07-29,44.240074157714844
2024-07-30,44.67665100097656
2024-07-31,44.99680709838867
2024-08-01,44.7736701965332
2024-08-02,44.55052185058594
2024-08-05,43.754981994628906
2024-08-06,43.881099700927734
2024-08-07,43.91020965576172
2024-08-08,44.24977493286133
2024-08-09,44.38560104370117
2024-08-12,44.04603958129883
2024-08-13,44.32738494873047
2024-08-14,44.5699348449707
2024-08-15,44.82217788696289
2024-08-16,44.94830322265625
2024-08-19,45.18114471435547
2024-08-20,44.89009094238281
2024-08-21,45.26845932006836
2024-08-22,44.79307174682617
2024-08-23,45.724449157714844
2024-08-26,46.02519607543945
2024-08-27,45.99609375
2024-08-28,45.88936996459961
2024-08-29,45.71474075317383
2024-08-30,46.16102600097656
2024-09-03,45.81175994873047
2024-09-04,46.112510681152344
2024-09-05,46.08340835571289
2024-09-06,45.782649993896484
2024-09-09,45.85055923461914
2024-09-10,45.66623306274414
2024-09-11,45.31697082519531
2024-09-12,45.75354766845703
2024-09-13,46.20953369140625
2024-09-16,46.510284423828125
2024-09-17,46.55879592895508
2024-09-18,46.47148132324219
2024-09-19,46.80134582519531
2024-09-20,46.61700439453125
2024-09-23,46.76582717895508
2024-09-24,46.795005798339844
2024-09-25,46.55183792114258
2024-09-26,46.795005798339844
2024-09-27,47.038177490234375
2024-09-30,47.0284423828125
2024-10-01,46.98953628540039
2024-10-02,46.4156608581543
2024-10-03,45.74452209472656
2024-10-04,46.30867004394531
2024-10-07,45.9293327331543
2024-10-08,46.03633117675781
2024-10-09,45.968231201171875
2024-10-10,45.76396942138672
2024-10-11,46.114139556884766
2024-10-14,46.34757995605469
2024-10-15,46.53239059448242
2024-10-16,46.814453125
2024-10-17,46.72692108154297
2024-10-18,46.51293182373047
2024-10-21,45.99741744995117
2024-10-22,46.007144927978516
2024-10-23,45.900150299072266
2024-10-24,45.666709899902344
2024-10-25,45.52081298828125
2024-10-28,45.86124801635742
2024-10-29,45.50135040283203
2024-10-30,45.063655853271484
2024-10-31,45.00530242919922
2024-11-01,45.190101623535156
2024-11-04,45.70561981201172
2024-11-05,46.191951751708984
2024-11-06,46.7852783203125
2024-11-07,46.59074401855469
2024-11-08,46.84363555908203
2024-11-11,46.69773483276367
2024-11-12,46.52265548706055
2024-11-13,46.34757995605469
2024-11-14,45.95851516723633
2024-11-15,45.54026412963867
2024-11-18,45.78342819213867
2024-11-19,45.90987777709961
2024-11-20,46.114139556884766
2024-11-21,46.68801498413086
2024-11-22,46.999263763427734
2024-11-25,47.55368423461914
2024-11-26,47.60231018066406
2024-11-27,47.485599517822266
2024-11-29,47.74821472167969
2024-12-02,47.60231018066406
2024-12-03,47.59259033203125
2024-12-04,47.485599517822266
2024-12-05,47.54395294189453
2024-12-06,47.271610260009766
2024-12-09,46.999263763427734
2024-12-10,47.47587585449219
2024-12-11,47.59259033203125
2024-12-12,47.631500244140625
2024-12-13,47.4272346496582
2024-12-16,47.19379806518555
2024-12-17,46.9700813293457
2024-12-18,45.54998779296875
2024-12-19,45.63753128051758
2024-12-20,45.734798431396484
2024-12-23,45.5112419128418
2024-12-24,45.87244415283203
2024-12-26,45.84315490722656
2024-12-27,45.550289154052734
2024-12-30,45.22814178466797
2024-12-31,45.37457275390625
2025-01-02,45.657676696777344
2025-01-03,45.87244415283203
2025-01-06,45.34528350830078
2025-01-07,44.808372497558594
2025-01-08,45.218379974365234
2025-01-10,44.13477325439453
2025-01-13,44.62288284301758
2025-01-14,44.857177734375
2025-01-15,44.915748596191406
2025-01-16,45.26719284057617
2025-01-17,45.5795783996582
2025-01-21,45.72601318359375
2025-01-22,45.276947021484375
2025-01-23,45.5210075378418
2025-01-24,45.638153076171875
2025-01-27,46.38007736206055
2025-01-28,46.21411895751953
2025-01-29,46.770565032958984
2025-01-30,47.278202056884766
2025-01-31,46.67294692993164
2025-02-03,46.46792984008789
2025-02-04,46.30197525024414
2025-02-05,46.21411895751953
2025-02-06,46.145782470703125
2025-02-07,46.07745361328125
2025-02-10,45.84315490722656
2025-02-11,46.233646392822266
2025-02-12,46.06768798828125
2025-02-13,46.85842514038086
2025-02-14,46.585079193115234
2025-02-18,46.506988525390625
2025-02-19,46.72175598144531
2025-02-20,46.585079193115234
2025-02-21,46.341033935546875
2025-02-24,46.311737060546875
2025-02-25,46.428890228271484
2025-02-26,45.970069885253906
2025-02-27,45.54053497314453
2025-02-28,46.06768798828125
2025-03-03,45.481964111328125
2025-03-04,44.788841247558594
2025-03-05,44.69122314453125
2025-03-06,44.164066314697266
2025-03-07,44.83765411376953
2025-03-10,44.23240280151367
2025-03-11,43.96882629394531
2025-03-12,43.70524597167969
2025-03-13,43.09999084472656
2025-03-14,43.63690948486328
2025-03-17,44.4666862487793
2025-03-18,44.05668640136719
2025-03-19,44.26168441772461
2025-03-20,44.03715515136719
2025-03-21,43.920013427734375
2025-03-24,44.609710693359375
2025-03-25,44.55084991455078
2025-03-26,44.766685485839844
2025-03-27,44.943275451660156
2025-03-28,44.47236251831055
2025-03-31,45.100250244140625
2025-04-01,45.424007415771484
2025-04-02,45.737953186035156
2025-04-03,45.247413635253906
2025-04-04,43.24601364135742
2025-04-07,42.90262985229492
2025-04-08,42.35322570800781
2025-04-09,44.6195182800293
2025-04-10,44.22709274291992
2025-04-11,44.72743606567383
2025-04-14,45.247413635253906
2025-04-15,44.854976654052734
2025-04-16,44.59989929199219
2025-04-17,45.198360443115234
2025-04-21,44.80592346191406
2025-04-22,45.74776077270508
2025-04-23,45.894920349121094
2025-04-24,45.796817779541016
2025-04-25,45.64965057373047
2025-04-28,45.492679595947266
2025-04-29,45.90473556518555
2025-04-30,46.36583709716797
2025-05-01,46.01265335083008
2025-05-02,46.58168029785156
2025-05-05,46.56205749511719
2025-05-06,46.26773452758789
2025-05-07,46.16962814331055
2025-05-08,45.963600158691406
2025-05-09,46.35603332519531
2025-05-12,46.31678771972656
2025-05-13,46.08133316040039
2025-05-14,46.15000915527344
2025-05-15,46.87600326538086
2025-05-16,47.60200500488281
2025-05-19,47.45484161376953
2025-05-20,47.611812591552734
2025-05-21,47.01335144042969
2025-05-22,46.67979431152344
2025-05-23,46.86619567871094
2025-05-27,47.2390022277832
2025-05-28,47.03297805786133
2025-05-29,47.121273040771484
2025-05-30,47.59218978881836
2025-06-02,47.53333282470703
2025-06-03,47.17033004760742
2025-06-04,46.70922088623047
2025-06-05,46.38546371459961
2025-06-06,46.768089294433594
2025-06-09,46.62091827392578
2025-06-10,46.1303825378418
2025-06-11,45.85567855834961
2025-06-12,46.15000915527344
2025-06-13,45.94397735595703
2025-06-16,46.29716491699219
2025-06-17,46.03227615356445
2025-06-18,45.993038177490234
2025-06-20,46.41490173339844
2025-06-23,47.00605392456055
2025-06-24,46.946834564208984
2025-06-25,46.02901840209961
2025-06-26,46.14744186401367
2025-06-27,46.354698181152344
2025-06-30,46.700111389160156
2025-07-01,47.24290466308594
2025-07-02,47.42054748535156
2025-07-03,47.42054748535156
2025-07-07,47.51923751831055
2025-07-08,47.14421844482422
2025-07-09,47.07513427734375
2025-07-10,47.24290466308594
2025-07-11,47.08500289916992
2025-07-14,47.37120056152344
2025-07-15,46.68037796020508
2025-07-16,47.16395568847656
2025-07-17,47.72649002075195
2025-07-18,47.4995002746582
2025-07-21,47.51923751831055
2025-07-22,48.150856018066406
2025-07-23,48.36797332763672
2025-07-24,47.86465072631836
2025-07-25,48.03242492675781
2025-07-28,47.42054748535156
2025-07-29,47.440284729003906
2025-07-30,47.59819030761719
2025-07-31,47.16395568847656
2025-08-01,47.1146125793457
2025-08-04,47.252777099609375
2025-08-05,46.818538665771484
2025-08-06,47.26264190673828
2025-08-07,47.2922477722168
2025-08-08,47.48963165283203
2025-08-11,47.32185745239258
2025-08-12,47.59819030761719
2025-08-13,47.4995002746582
2025-08-14,46.83827590942383
2025-08-15,46.93696975708008
2025-08-18,47.1146125793457
2025-08-19,47.2922477722168
2025-08-20,47.56858444213867
2025-08-21,47.47976303100586
2025-08-22,47.77582931518555
2025-08-25,47.2330436706543
2025-08-26,46.87775421142578
2025-08-27,46.93696975708008
2025-08-28,46.6507682800293
2025-08-29,46.80867004394531
2025-09-02,46.85801696777344
2025-09-03,46.77906799316406
2025-09-04,46.83827590942383
2025-09-05,46.78893280029297
2025-09-08,46.73958969116211
2025-09-09,46.473121643066406
2025-09-10,46.13758087158203
2025-09-11,46.6606330871582
2025-09-12,46.6507682800293
2025-09-15,45.94020080566406
2025-09-16,46.226402282714844
2025-09-17,46.2066650390625
2025-09-18,46.17705535888672
2025-09-19,45.63425827026367
2025-09-22,45.189208984375
2025-09-23,45.31806564331055
2025-09-24,45.387451171875
2025-09-25,44.792720794677734
2025-09-26,45.238765716552734
2025-09-29,45.12973403930664
2025-09-30,45.45683288574219
2025-10-01,45.347801208496094
2025-10-02,45.45683288574219
2025-10-03,45.595603942871094
2025-10-06,45.25859069824219
2025-10-07,45.437007904052734
2025-10-08,45.437007904052734
2025-10-09,45.030616760253906
2025-10-10,44.76298904418945
2025-10-13,44.703514099121094
2025-10-14,45.47665786743164
2025-10-15,45.536128997802734
2025-10-16,45.11981964111328
2025-10-17,45.486568450927734
2025-10-20,45.46674728393555
2025-10-21,45.030616760253906
2025-10-22,45.099998474121094
2025-10-23,44.792720794677734
2025-10-24,44.51518630981445
2025-10-27,44.57466125488281
2025-10-28,44.336769104003906
2025-10-29,43.58344650268555
2025-10-30,42.94907760620117
2025-10-31,42.94907760620117
2025-11-03,42.86977767944336
2025-11-04,42.89951705932617
2025-11-05,43.147315979003906
2025-11-06,42.33452224731445
2025-11-07,43.008548736572266
2025-11-10,43.157230377197266
2025-11-11,43.56362533569336
2025-11-12,43.692481994628906
2025-11-13,43.603275299072266
2025-11-14,43.791603088378906
2025-11-17,43.206787109375
2025-11-18,43.67266082763672
2025-11-19,43.49424362182617
2025-11-20,43.08784484863281
2025-11-21,43.801513671875
2025-11-24,43.83125305175781
2025-11-25,44.65395736694336
2025-11-26,45.16938400268555
2025-11-28,45.22885513305664
2025-12-01,45.040523529052734
2025-12-02,44.88193130493164
2025-12-03,44.77289962768555
2025-12-04,44.55483627319336
2025-12-05,44.36650466918945
2025-12-08,44.207908630371094
2025-12-09,44.22773361206055
2025-12-10,44.336769104003906
2025-12-11,44.802635192871094
2025-12-12,45.090091705322266
2025-12-15,45.288326263427734
2025-12-16,45.07026290893555
2025-12-17,45.21894073486328
2025-12-18,45.288326263427734
2025-12-19,45.199119567871094
2025-12-22,45.02918243408203
2025-12-23,44.71116638183594
2025-12-24,44.9099235534668
2025-12-26,44.88010787963867
2025-12-29,44.88010787963867
2025-12-30,44.721099853515625
2025-12-31,44.5223388671875
2026-01-02,44.432899475097656
2026-01-05,44.075130462646484
2026-01-06,44.124820709228516
2026-01-07,43.767051696777344
2026-01-08,44.41302490234375
2026-01-09,44.55215835571289
2026-01-12,45.0788688659668
2026-01-13,45.317378997802734
2026-01-14,45.93354415893555
2026-01-15,46.35093688964844
2026-01-16,46.052799224853516
2026-01-20,46.35093688964844
2026-01-21,46.6192626953125
2026-01-22,46.420501708984375
2026-01-23,46.62919998168945
2026-01-26,46.80808639526367
2026-01-27,47.48387145996094
2026-01-28,47.03666305541992
2026-01-29,47.14597702026367
2026-01-30,47.57331085205078
2026-02-02,47.88139343261719
2026-02-03,48.61680603027344
2026-02-04,49.054080963134766
2026-02-05,49.23296356201172
2026-02-06,49.888877868652344
2026-02-09,49.789493560791016
2026-02-10,49.511226654052734
2026-02-11,49.83918380737305
2026-02-12,49.90875244140625
2026-02-13,50.41558837890625
2026-02-17,49.59073257446289
2026-02-18,49.700050354003906
2026-02-19,49.660301208496094
2026-02-20,49.91868591308594
2026-02-23,50.05781936645508
2026-02-24,50.614349365234375
2026-02-25,49.98825454711914
2026-02-26,50.15719985961914
2026-02-27,50.65410232543945
2026-03-02,50.226768493652344
2026-03-03,49.21308898925781
2026-03-04,49.01432800292969
2026-03-05,48.437923431396484
2026-03-06,48.53730392456055
2026-03-09,48.59693145751953
2026-03-10,48.17953109741211
2026-03-11,48.34848403930664
2026-03-12,48.41804885864258
2026-03-13,48.606868743896484
2026-03-16,48.577056884765625
2026-03-17,48.70624923706055
2026-03-18,47.89133071899414
2026-03-19,47.62300109863281
2026-03-20,46.907466888427734
2026-03-23,47.428916931152344
2026-03-24,47.967315673828125
2026-03-25,48.41598129272461
2026-03-26,48.555564880371094
2026-03-27,48.76494216918945
2026-03-30,48.58547592163086
2026-03-31,48.81479263305664
2026-04-01,48.994258880615234
2026-04-02,49.492774963378906
2026-04-06,50.011234283447266
2026-04-07,49.7320671081543
2026-04-08,50.23058319091797
2026-04-09,50.489810943603516
2026-04-10,49.88161849975586
2026-04-13,49.43295669555664
2026-04-14,49.263458251953125
2026-04-15,48.60541534423828
2026-04-16,48.93444061279297
2026-04-17,49.512718200683594
2026-04-20,49.54262924194336
2026-04-21,49.462867736816406
2026-04-22,49.5825080871582
2026-04-23,49.781917572021484
2026-04-24,49.60245132446289
2026-04-27,49.363162994384766
2026-04-28,49.492774963378906
2026-04-29,49.32328414916992
2026-04-30,50.11093521118164
2026-05-01,49.821800231933594
2026-05-04,49.48280715942383
2026-05-05,49.90156173706055
2026-05-06,49.333251953125
2026-05-07,48.39604187011719
2026-05-08,48.69514846801758
2026-05-11,48.33621597290039
2026-05-12,48.31627655029297
2026-05-13,48.4658317565918
2026-05-14,48.206600189208984
2026-05-15,47.857643127441406
2026-05-18,48.39604187011719
2026-05-19,48.27639389038086
2026-05-20,48.515682220458984
2026-05-21,48.27639389038086
2026-05-22,48.32624816894531
2026-05-26,47.83769989013672
2026-05-27,48.475799560546875
2026-05-28,48.196632385253906
2026-05-29,47.6382942199707
2026-06-01,47.737998962402344
2026-06-02,47.53858947753906
2026-06-03,47.36909103393555
2026-06-04,47.23948287963867
2026-06-05,47.718055725097656
2026-06-08,47.259422302246094
2026-06-09,47.389034271240234
2026-06-10,47.967315673828125
2026-06-11,48.11686706542969
2026-06-12,48.41598129272461
2026-06-15,47.927433013916016
2026-06-16,47.72802734375
2026-06-17,46.641258239746094
2026-06-18,46.391998291015625
2026-06-22,46.16999816894531
2026-06-23,46.88999938964844
2026-06-24,47.220001220703125
2026-06-25,46.95000076293945
2026-06-26,47.84000015258789
2026-06-29,47.650001525878906
2026-06-30,47.130001068115234
2026-07-01,47.380001068115234
