Date,CAKE
2023-09-18,27.523069381713867
2023-09-19,27.682109832763672
2023-09-20,27.71017074584961
2023-09-21,27.279834747314453
2023-09-22,27.083375930786133
2023-09-25,27.06466293334961
2023-09-26,27.06466293334961
2023-09-27,27.251768112182617
2023-09-28,28.280839920043945
2023-09-29,28.346324920654297
2023-10-02,27.691465377807617
2023-10-03,26.746583938598633
2023-10-04,27.794368743896484
2023-10-05,27.785017013549805
2023-10-06,27.345321655273438
2023-10-09,27.672754287719727
2023-10-10,28.45859146118164
2023-10-11,28.42116928100586
2023-10-12,27.130149841308594
2023-10-13,27.12079429626465
2023-10-16,28.131160736083984
2023-10-17,29.375402450561523
2023-10-18,28.94506072998047
2023-10-19,29.01990509033203
2023-10-20,28.823444366455078
2023-10-23,28.449235916137695
2023-10-24,28.4024600982666
2023-10-25,28.45859146118164
2023-10-26,28.131160736083984
2023-10-27,28.000185012817383
2023-10-30,28.62698745727539
2023-10-31,29.066680908203125
2023-11-01,28.87021827697754
2023-11-02,28.290197372436523
2023-11-03,29.085391998291016
2023-11-06,28.823444366455078
2023-11-07,28.767314910888672
2023-11-08,28.4024600982666
2023-11-09,28.673763275146484
2023-11-10,28.767314910888672
2023-11-13,29.36604881286621
2023-11-14,30.734325408935547
2023-11-15,31.225017547607422
2023-11-16,30.34743309020996
2023-11-17,30.734325408935547
2023-11-20,30.885313034057617
2023-11-21,30.38517951965332
2023-11-22,30.800386428833008
2023-11-24,30.677705764770508
2023-11-27,30.649396896362305
2023-11-28,30.413484573364258
2023-11-29,30.073780059814453
2023-11-30,29.583084106445312
2023-12-01,31.036291122436523
2023-12-04,31.14952278137207
2023-12-05,30.43235969543457
2023-12-06,31.33824920654297
2023-12-07,31.90443992614746
2023-12-08,31.394868850708008
2023-12-11,31.470365524291992
2023-12-12,30.97023582458496
2023-12-13,31.54585838317871
2023-12-14,32.42344284057617
2023-12-15,32.15922546386719
2023-12-18,32.206398010253906
2023-12-19,33.2066650390625
2023-12-20,32.74427795410156
2023-12-21,33.49918746948242
2023-12-22,33.716217041015625
2023-12-26,33.895511627197266
2023-12-27,34.11255645751953
2023-12-28,33.32933044433594
2023-12-29,33.036800384521484
2024-01-02,32.42344284057617
2024-01-03,31.319381713867188
2024-01-04,31.54585838317871
2024-01-05,31.54585838317871
2024-01-08,32.44231033325195
2024-01-09,32.16865539550781
2024-01-10,32.30076217651367
2024-01-11,31.215579986572266
2024-01-12,30.564472198486328
2024-01-16,30.300251007080078
2024-01-17,30.32855987548828
2024-01-18,30.819257736206055
2024-01-19,30.85700035095215
2024-01-22,32.140350341796875
2024-01-23,31.847822189331055
2024-01-24,31.479793548583984
2024-01-25,31.725147247314453
2024-01-26,31.66853141784668
2024-01-29,32.88582229614258
2024-01-30,32.60272979736328
2024-01-31,32.43287658691406
2024-02-01,33.72565841674805
2024-02-02,33.42369079589844
2024-02-05,32.26301574707031
2024-02-06,32.16865539550781
2024-02-07,32.27245330810547
2024-02-08,33.631290435791016
2024-02-09,33.13117218017578
2024-02-12,33.18778610229492
2024-02-13,32.253578186035156
2024-02-14,31.895000457763672
2024-02-15,32.94244384765625
2024-02-16,32.9613151550293
2024-02-20,32.8008918762207
2024-02-21,32.30076217651367
2024-02-22,33.33877182006836
2024-02-23,33.829463958740234
2024-02-26,33.65017318725586
2024-02-27,33.480316162109375
2024-02-28,33.23497772216797
2024-02-29,33.385948181152344
2024-03-01,33.41426086425781
2024-03-04,33.216094970703125
2024-03-05,34.09095001220703
2024-03-06,35.156005859375
2024-03-07,34.908756256103516
2024-03-08,35.09894561767578
2024-03-11,34.528385162353516
2024-03-12,34.385746002197266
2024-03-13,34.861209869384766
2024-03-14,34.195556640625
2024-03-15,34.00537109375
2024-03-18,33.90077209472656
2024-03-19,34.36672592163086
2024-03-20,34.680538177490234
2024-03-21,33.49186706542969
2024-03-22,32.97836685180664
2024-03-25,32.7596435546875
2024-03-26,32.88327407836914
2024-03-27,34.5854377746582
2024-03-28,34.37623977661133
2024-04-01,34.80414581298828
2024-04-02,35.11796569824219
2024-04-03,35.24158477783203
2024-04-04,33.178062438964844
2024-04-05,32.60750198364258
2024-04-08,32.80719757080078
2024-04-09,32.731117248535156
2024-04-10,32.75013732910156
2024-04-11,32.17957305908203
2024-04-12,31.8087158203125
2024-04-15,31.97037696838379
2024-04-16,32.550445556640625
2024-04-17,31.83724021911621
2024-04-18,32.15104675292969
2024-04-19,32.331729888916016
2024-04-22,32.626522064208984
2024-04-23,33.739112854003906
2024-04-24,33.56793975830078
2024-04-25,33.16855239868164
2024-04-26,33.61548614501953
2024-04-29,33.0449333190918
2024-04-30,32.82621765136719
2024-05-01,32.160560607910156
2024-05-02,31.827735900878906
2024-05-03,32.01791000366211
2024-05-06,32.930816650390625
2024-05-07,32.35074234008789
2024-05-08,32.30320739746094
2024-05-09,34.290653228759766
2024-05-10,35.802635192871094
2024-05-13,37.210018157958984
2024-05-14,38.05634307861328
2024-05-15,38.997764587402344
2024-05-16,38.69347381591797
2024-05-17,36.553871154785156
2024-05-20,36.6775016784668
2024-05-21,35.9975700378418
2024-05-22,35.537906646728516
2024-05-23,35.260189056396484
2024-05-24,35.89223098754883
2024-05-28,36.304012298583984
2024-05-29,35.671974182128906
2024-05-30,36.830711364746094
2024-05-31,36.84986877441406
2024-06-03,37.347835540771484
2024-06-04,37.299957275390625
2024-06-05,37.855384826660156
2024-06-06,37.58724594116211
2024-06-07,37.15631103515625
2024-06-10,36.17952346801758
2024-06-11,37.47233200073242
2024-06-12,38.58319091796875
2024-06-13,38.61191940307617
2024-06-14,37.79792785644531
2024-06-17,39.0620002746582
2024-06-18,37.884117126464844
2024-06-20,38.72683334350586
2024-06-21,38.31504440307617
2024-06-24,38.688533782958984
2024-06-25,39.023704528808594
2024-06-26,38.07564163208008
2024-06-27,38.152252197265625
2024-06-28,37.625553131103516
2024-07-01,36.86902618408203
2024-07-02,36.2274055480957
2024-07-03,35.64324951171875
2024-07-05,35.94010925292969
2024-07-08,36.361473083496094
2024-07-09,35.91138458251953
2024-07-10,35.260189056396484
2024-07-11,36.15079879760742
2024-07-12,36.361473083496094
2024-07-15,37.012664794921875
2024-07-16,38.497005462646484
2024-07-17,38.152252197265625
2024-07-18,38.07564163208008
2024-07-19,38.104373931884766
2024-07-22,37.53936767578125
2024-07-23,37.11800765991211
2024-07-24,35.39426040649414
2024-07-25,35.13570022583008
2024-07-26,35.79646682739258
2024-07-29,36.62961196899414
2024-07-30,37.27122497558594
2024-07-31,37.24250030517578
2024-08-01,35.28892517089844
2024-08-02,33.613059997558594
2024-08-05,32.789493560791016
2024-08-06,33.268306732177734
2024-08-07,33.115089416503906
2024-08-08,34.407894134521484
2024-08-09,34.225948333740234
2024-08-12,34.56111526489258
2024-08-13,34.86756134033203
2024-08-14,34.11501693725586
2024-08-15,35.89023971557617
2024-08-16,35.88058853149414
2024-08-19,37.15411376953125
2024-08-20,36.83573532104492
2024-08-21,37.38566589355469
2024-08-22,37.0093994140625
2024-08-23,39.18017578125
2024-08-26,39.1415901184082
2024-08-27,39.15123748779297
2024-08-28,38.44693374633789
2024-08-29,37.906654357910156
2024-08-30,37.92594528198242
2024-09-03,37.559329986572266
2024-09-04,37.45319747924805
2024-09-05,37.298831939697266
2024-09-06,36.141082763671875
2024-09-09,35.205238342285156
2024-09-10,34.77108383178711
2024-09-11,34.983333587646484
2024-09-12,35.40784454345703
2024-09-13,36.05424880981445
2024-09-16,36.256866455078125
2024-09-17,36.94186019897461
2024-09-18,36.797142028808594
2024-09-19,37.829463958740234
2024-09-20,37.36636734008789
2024-09-23,38.167144775390625
2024-09-24,38.514469146728516
2024-09-25,38.72672653198242
2024-09-26,39.68186950683594
2024-09-27,38.39869689941406
2024-09-30,39.122291564941406
2024-10-01,39.527503967285156
2024-10-02,40.00025177001953
2024-10-03,39.102996826171875
2024-10-04,41.1001091003418
2024-10-07,39.102996826171875
2024-10-08,38.54340744018555
2024-10-09,38.147850036621094
2024-10-10,37.337425231933594
2024-10-11,38.17679214477539
2024-10-14,37.790870666503906
2024-10-15,39.16088104248047
2024-10-16,40.2896842956543
2024-10-17,40.63701248168945
2024-10-18,41.50532531738281
2024-10-21,40.95539474487305
2024-10-22,40.55982971191406
2024-10-23,40.04848861694336
2024-10-24,40.04848861694336
2024-10-25,40.55982971191406
2024-10-28,41.727230072021484
2024-10-29,41.3509521484375
2024-10-30,44.997867584228516
2024-10-31,44.59265899658203
2024-11-01,44.20674133300781
2024-11-04,43.94624710083008
2024-11-05,45.08470153808594
2024-11-06,47.66069412231445
2024-11-07,45.63462829589844
2024-11-08,44.911041259765625
2024-11-11,45.28730392456055
2024-11-12,46.31963348388672
2024-11-13,46.88237380981445
2024-11-14,46.668922424316406
2024-11-15,46.6301155090332
2024-11-18,45.57254409790039
2024-11-19,45.184444427490234
2024-11-20,45.24265670776367
2024-11-21,44.961280822753906
2024-11-22,45.17474365234375
2024-11-25,47.31898880004883
2024-11-26,47.3966064453125
2024-11-27,48.2601318359375
2024-11-29,49.13335037231445
2024-12-02,48.07577896118164
2024-12-03,48.619117736816406
2024-12-04,49.6475830078125
2024-12-05,48.92959976196289
2024-12-06,48.43477249145508
2024-12-09,47.30928039550781
2024-12-10,49.269187927246094
2024-12-11,48.5803108215332
2024-12-12,48.473575592041016
2024-12-13,48.38625717163086
2024-12-16,49.83192825317383
2024-12-17,48.89078903198242
2024-12-18,46.15468978881836
2024-12-19,47.08612823486328
2024-12-20,46.93089294433594
2024-12-23,46.05766677856445
2024-12-24,46.63981246948242
2024-12-26,47.06671905517578
2024-12-27,46.56218719482422
2024-12-30,45.96063995361328
2024-12-31,46.02855682373047
2025-01-02,47.0570182800293
2025-01-03,48.00786590576172
2025-01-06,48.76466369628906
2025-01-07,48.949005126953125
2025-01-08,48.250431060791016
2025-01-10,47.43541717529297
2025-01-13,47.12493896484375
2025-01-14,48.16310501098633
2025-01-15,47.513038635253906
2025-01-16,46.56218719482422
2025-01-17,47.30928039550781
2025-01-21,50.2491340637207
2025-01-22,49.43413162231445
2025-01-23,49.99686813354492
2025-01-24,49.93865966796875
2025-01-27,50.28794860839844
2025-01-28,51.52015686035156
2025-01-29,52.247840881347656
2025-01-30,54.498817443847656
2025-01-31,54.47941970825195
2025-02-03,55.02275466918945
2025-02-04,54.62495422363281
2025-02-05,53.96518325805664
2025-02-06,53.91667556762695
2025-02-07,51.72391128540039
2025-02-10,51.432838439941406
2025-02-11,50.4334831237793
2025-02-12,49.9095458984375
2025-02-13,50.947715759277344
2025-02-14,51.75301742553711
2025-02-18,54.120426177978516
2025-02-19,52.67475509643555
2025-02-20,53.33452606201172
2025-02-21,53.024051666259766
2025-02-24,53.43154525756836
2025-02-25,52.79118728637695
2025-02-26,52.05379867553711
2025-02-27,50.908905029296875
2025-02-28,52.4224853515625
2025-03-03,49.764015197753906
2025-03-04,48.75495910644531
2025-03-05,48.706180572509766
2025-03-06,47.0380973815918
2025-03-07,47.95505142211914
2025-03-10,47.798973083496094
2025-03-11,45.7211799621582
2025-03-12,46.511329650878906
2025-03-13,43.770198822021484
2025-03-14,45.0578498840332
2025-03-17,46.11138153076172
2025-03-18,45.662654876708984
2025-03-19,47.08687210083008
2025-03-20,47.340492248535156
2025-03-21,47.50632858276367
2025-03-24,49.94505310058594
2025-03-25,49.55485534667969
2025-03-26,49.24269485473633
2025-03-27,49.837745666503906
2025-03-28,48.462310791015625
2025-03-31,47.467308044433594
2025-04-01,49.61338424682617
2025-04-02,50.3840217590332
2025-04-03,45.64314651489258
2025-04-04,44.56035232543945
2025-04-07,43.311729431152344
2025-04-08,43.14588928222656
2025-04-09,46.5893669128418
2025-04-10,44.199424743652344
2025-04-11,44.9505500793457
2025-04-14,45.8382453918457
2025-04-15,45.86750411987305
2025-04-16,45.662654876708984
2025-04-17,46.69667053222656
2025-04-21,47.66240310668945
2025-04-22,49.174415588378906
2025-04-23,50.042598724365234
2025-04-24,49.24269485473633
2025-04-25,48.9207878112793
2025-04-28,49.8182373046875
2025-04-29,48.43304443359375
2025-04-30,49.13539123535156
2025-05-01,46.97956085205078
2025-05-02,49.076866149902344
2025-05-05,49.1646614074707
2025-05-06,48.286720275878906
2025-05-07,48.88176727294922
2025-05-08,48.69641876220703
2025-05-09,48.901283264160156
2025-05-12,51.24245071411133
2025-05-13,52.461814880371094
2025-05-14,53.18731689453125
2025-05-15,53.95204162597656
2025-05-16,54.96186447143555
2025-05-19,53.47163772583008
2025-05-20,52.589263916015625
2025-05-21,51.491207122802734
2025-05-22,51.32453155517578
2025-05-23,51.55003356933594
2025-05-27,54.33439636230469
2025-05-28,54.050079345703125
2025-05-29,54.52067184448242
2025-05-30,54.08929443359375
2025-06-02,54.834407806396484
2025-06-03,55.3148078918457
2025-06-04,55.94227600097656
2025-06-05,55.58932876586914
2025-06-06,56.677581787109375
2025-06-09,57.68740463256836
2025-06-10,56.20698547363281
2025-06-11,56.48149871826172
2025-06-12,57.63838577270508
2025-06-13,55.90305709838867
2025-06-16,57.981529235839844
2025-06-17,57.84427261352539
2025-06-18,57.76583480834961
2025-06-20,58.81488037109375
2025-06-23,58.932525634765625
2025-06-24,58.520751953125
2025-06-25,58.60898971557617
2025-06-26,60.05019760131836
2025-06-27,61.03060531616211
2025-06-30,61.432579040527344
2025-07-01,62.45220184326172
2025-07-02,63.99144744873047
2025-07-03,64.41303253173828
2025-07-07,62.28553009033203
2025-07-08,61.98160934448242
2025-07-09,62.88358688354492
2025-07-10,62.91299819946289
2025-07-11,63.50123977661133
2025-07-14,63.04045486450195
2025-07-15,61.1972770690918
2025-07-16,61.13845443725586
2025-07-17,60.697265625
2025-07-18,61.45219039916992
2025-07-21,62.6580924987793
2025-07-22,64.71695709228516
2025-07-23,67.1679916381836
2025-07-24,64.19733428955078
2025-07-25,64.49146270751953
2025-07-28,64.59930419921875
2025-07-29,61.9423942565918
2025-07-30,65.16793823242188
2025-07-31,62.6580924987793
2025-08-01,61.15806198120117
2025-08-04,61.363948822021484
2025-08-05,60.422752380371094
2025-08-06,60.540401458740234
2025-08-07,60.71687698364258
2025-08-08,60.33451843261719
2025-08-11,60.38353729248047
2025-08-12,61.40765380859375
2025-08-13,63.79069519042969
2025-08-14,62.40222930908203
2025-08-15,62.02803421020508
2025-08-18,60.99406433105469
2025-08-19,61.131927490234375
2025-08-20,60.97437286376953
2025-08-21,61.18116760253906
2025-08-22,61.75230407714844
2025-08-25,60.678951263427734
2025-08-26,60.99406433105469
2025-08-27,60.96452713012695
2025-08-28,61.0925407409668
2025-08-29,60.52139663696289
2025-09-02,60.157047271728516
2025-09-03,60.757728576660156
2025-09-04,60.14720153808594
2025-09-05,59.70407485961914
2025-09-08,59.192012786865234
2025-09-09,58.2072868347168
2025-09-10,57.754310607910156
2025-09-11,57.32102584838867
2025-09-12,55.666683197021484
2025-09-15,55.4401969909668
2025-09-16,53.83509063720703
2025-09-17,53.569217681884766
2025-09-18,54.27821731567383
2025-09-19,53.746463775634766
2025-09-22,53.0670051574707
2025-09-23,53.608604431152344
2025-09-24,54.091121673583984
2025-09-25,53.470741271972656
2025-09-26,53.91386795043945
2025-09-29,54.65242004394531
2025-09-30,53.80554962158203
2025-10-01,53.83509063720703
2025-10-02,54.327457427978516
2025-10-03,54.65242004394531
2025-10-06,53.539669036865234
2025-10-07,53.19501876831055
2025-10-08,52.52540588378906
2025-10-09,52.84051513671875
2025-10-10,51.28464889526367
2025-10-13,52.94883728027344
2025-10-14,53.667686462402344
2025-10-15,53.58890914916992
2025-10-16,53.44120407104492
2025-10-17,53.145782470703125
2025-10-20,53.569217681884766
2025-10-21,54.5539436340332
2025-10-22,55.80454635620117
2025-10-23,55.066001892089844
2025-10-24,55.2924919128418
2025-10-27,55.056156158447266
2025-10-28,53.50028610229492
2025-10-29,49.62045669555664
2025-10-30,48.360008239746094
2025-10-31,49.03946304321289
2025-11-03,46.75489807128906
2025-11-04,47.02077102661133
2025-11-05,47.46390151977539
2025-11-06,46.223140716552734
2025-11-07,46.7253532409668
2025-11-10,45.51710891723633
2025-11-11,45.427978515625
2025-11-12,45.566627502441406
2025-11-13,45.447784423828125
2025-11-14,44.50693893432617
2025-11-17,43.92262649536133
2025-11-18,44.54655456542969
2025-11-19,43.61561584472656
2025-11-20,42.72428512573242
2025-11-21,44.96250915527344
2025-11-24,44.56636047363281
2025-11-25,46.547088623046875
2025-11-26,47.27996063232422
2025-11-28,47.20072937011719
2025-12-01,46.92342758178711
2025-12-02,47.3988037109375
2025-12-03,47.93360137939453
2025-12-04,47.31957244873047
2025-12-05,46.52728271484375
2025-12-08,46.36882400512695
2025-12-09,47.0125617980957
2025-12-10,48.42877960205078
2025-12-11,48.48820114135742
2025-12-12,49.37953186035156
2025-12-15,49.775672912597656
2025-12-16,48.67637252807617
2025-12-17,49.775672912597656
2025-12-18,51.16218566894531
2025-12-19,51.518714904785156
2025-12-22,51.72669219970703
2025-12-23,50.59767532348633
2025-12-24,51.152278900146484
2025-12-26,52.04360580444336
2025-12-29,50.260955810546875
2025-12-30,49.528079986572266
2025-12-31,49.993553161621094
2026-01-02,52.30110549926758
2026-01-05,54.1431770324707
2026-01-06,55.985252380371094
2026-01-07,55.11373519897461
2026-01-08,56.440826416015625
2026-01-09,57.054847717285156
2026-01-12,59.342586517333984
2026-01-13,59.174224853515625
2026-01-14,59.58027267456055
2026-01-15,60.164588928222656
2026-01-16,58.73846435546875
2026-01-20,57.11426544189453
2026-01-21,59.253456115722656
2026-01-22,58.33241653442383
2026-01-23,58.3126106262207
2026-01-26,56.817161560058594
2026-01-27,56.52995681762695
2026-01-28,57.32225036621094
2026-01-29,57.94617462158203
2026-01-30,57.40147399902344
2026-02-02,58.03530502319336
2026-02-03,59.24354934692383
2026-02-04,61.22427749633789
2026-02-05,62.21464157104492
2026-02-06,62.640499114990234
2026-02-09,62.8781852722168
2026-02-10,59.986324310302734
2026-02-11,60.976688385009766
2026-02-12,58.12443923950195
2026-02-13,58.10463333129883
2026-02-17,61.957149505615234
2026-02-18,63.45259475708008
2026-02-19,61.8184928894043
2026-02-20,62.927703857421875
2026-02-23,63.33375549316406
2026-02-24,63.71998977661133
2026-02-25,65.30457305908203
2026-02-26,64.45286560058594
2026-02-27,64.15575408935547
2026-03-02,62.343387603759766
2026-03-03,62.927703857421875
2026-03-04,63.7237548828125
2026-03-05,62.67893981933594
2026-03-06,61.40525817871094
2026-03-09,62.67893981933594
2026-03-10,62.21126174926758
2026-03-11,60.32064437866211
2026-03-12,56.32049560546875
2026-03-13,57.28570556640625
2026-03-16,58.917606353759766
2026-03-17,57.793190002441406
2026-03-18,55.972225189208984
2026-03-19,56.92748260498047
2026-03-20,56.86778259277344
2026-03-23,56.24089050292969
2026-03-24,56.70857238769531
2026-03-25,56.04187774658203
2026-03-26,55.05677032470703
2026-03-27,53.8029899597168
2026-03-30,54.101505279541016
2026-03-31,54.47962951660156
2026-04-01,55.026912689208984
2026-04-02,54.95726013183594
2026-04-06,56.77822494506836
2026-04-07,55.50454330444336
2026-04-08,57.265804290771484
2026-04-09,58.47977828979492
2026-04-10,58.85790252685547
2026-04-13,58.60913848876953
2026-04-14,60.957481384277344
2026-04-15,61.166446685791016
2026-04-16,59.94252014160156
2026-04-17,62.3704719543457
2026-04-20,61.83313751220703
2026-04-21,61.53461837768555
2026-04-22,62.957557678222656
2026-04-23,61.57442092895508
2026-04-24,61.41521453857422
2026-04-27,62.20130920410156
2026-04-28,62.3704719543457
2026-04-29,62.36051940917969
2026-04-30,62.559532165527344
2026-05-01,59.90271759033203
2026-05-04,58.99721145629883
2026-05-05,60.828125
2026-05-06,60.32064437866211
2026-05-07,60.499755859375
2026-05-08,61.345558166503906
2026-05-11,60.86792755126953
2026-05-12,60.45000076293945
2026-05-13,56.529998779296875
2026-05-14,58.279998779296875
2026-05-15,59.4900016784668
2026-05-18,59.70000076293945
2026-05-19,58.470001220703125
2026-05-20,60.29999923706055
2026-05-21,60.56999969482422
2026-05-22,61.13999938964844
2026-05-26,64.62999725341797
2026-05-27,64.94999694824219
2026-05-28,64.26000213623047
2026-05-29,66.04000091552734
2026-06-01,65.87999725341797
2026-06-02,64.48999786376953
2026-06-03,64.87999725341797
2026-06-04,63.84000015258789
2026-06-05,66.12999725341797
2026-06-08,67.22000122070312
2026-06-09,67.94000244140625
2026-06-10,70.62000274658203
2026-06-11,74.9800033569336
2026-06-12,75.27999877929688
2026-06-15,73.75
2026-06-16,73.2699966430664
2026-06-17,75.5199966430664
2026-06-18,77.19000244140625
2026-06-22,76.91000366210938
2026-06-23,77.05000305175781
2026-06-24,78.16999816894531
2026-06-25,79.05000305175781
2026-06-26,80.37999725341797
2026-06-29,79.36000061035156
2026-06-30,79.54000091552734
2026-07-01,79.63999938964844
