Date,CAG
2022-11-15,28.171968460083008
2022-11-16,28.712793350219727
2022-11-17,28.630849838256836
2022-11-18,29.458477020263672
2022-11-21,29.827224731445312
2022-11-22,29.974714279174805
2022-11-23,30.21234703063965
2022-11-25,30.41720199584961
2022-11-28,30.35165786743164
2022-11-29,30.286104202270508
2022-11-30,31.12191390991211
2022-12-01,30.99900245666504
2022-12-02,31.236635208129883
2022-12-05,31.343158721923828
2022-12-06,30.777751922607422
2022-12-07,31.326772689819336
2022-12-08,31.539825439453125
2022-12-09,31.15468978881836
2022-12-12,31.52342987060547
2022-12-13,31.326772689819336
2022-12-14,31.531631469726562
2022-12-15,31.3923282623291
2022-12-16,31.146499633789062
2022-12-19,31.24483871459961
2022-12-20,31.539825439453125
2022-12-21,31.777463912963867
2022-12-22,31.76107406616211
2022-12-23,31.826627731323242
2022-12-27,31.97412109375
2022-12-28,31.670934677124023
2022-12-29,31.76926612854004
2022-12-30,31.71190643310547
2023-01-03,31.81842803955078
2023-01-04,31.670934677124023
2023-01-05,32.75258255004883
2023-01-06,33.56381607055664
2023-01-09,33.12132263183594
2023-01-10,33.137718200683594
2023-01-11,33.20326614379883
2023-01-12,32.88368606567383
2023-01-13,32.703407287597656
2023-01-17,32.8017463684082
2023-01-18,31.507051467895508
2023-01-19,31.35955047607422
2023-01-20,31.12191390991211
2023-01-23,30.67123031616211
2023-01-24,30.53192901611328
2023-01-25,30.433597564697266
2023-01-26,30.18777084350586
2023-01-27,30.14642333984375
2023-01-30,30.5681095123291
2023-01-31,30.75001335144043
2023-02-01,30.518503189086914
2023-02-02,29.98105812072754
2023-02-03,30.138153076171875
2023-02-06,30.518503189086914
2023-02-07,29.98105812072754
2023-02-08,30.00587272644043
2023-02-09,29.73300552368164
2023-02-10,30.072011947631836
2023-02-13,30.411014556884766
2023-02-14,29.815690994262695
2023-02-15,29.6668643951416
2023-02-16,29.617252349853516
2023-02-17,30.105087280273438
2023-02-21,30.063745498657227
2023-02-22,29.972789764404297
2023-02-23,30.08854866027832
2023-02-24,30.204299926757812
2023-02-27,30.394472122192383
2023-02-28,30.105087280273438
2023-03-01,29.551105499267578
2023-03-02,29.64205551147461
2023-03-03,29.633785247802734
2023-03-06,29.691665649414062
2023-03-07,29.625518798828125
2023-03-08,29.683399200439453
2023-03-09,29.005395889282227
2023-03-10,28.947511672973633
2023-03-13,29.021928787231445
2023-03-14,29.33612823486328
2023-03-15,29.49323081970215
2023-03-16,29.6668643951416
2023-03-17,29.36920166015625
2023-03-20,29.89011001586914
2023-03-21,30.113351821899414
2023-03-22,30.03066635131836
2023-03-23,30.237375259399414
2023-03-24,30.766555786132812
2023-03-27,30.75001335144043
2023-03-28,30.824430465698242
2023-03-29,31.05594253540039
2023-03-30,30.915382385253906
2023-03-31,31.05594253540039
2023-04-03,30.956724166870117
2023-04-04,31.072479248046875
2023-04-05,31.64299774169922
2023-04-06,31.733951568603516
2023-04-10,31.06421661376953
2023-04-11,31.345333099365234
2023-04-12,31.10555076599121
2023-04-13,31.039405822753906
2023-04-14,30.5681095123291
2023-04-17,30.81616973876953
2023-04-18,30.758281707763672
2023-04-19,30.882305145263672
2023-04-20,30.92365264892578
2023-04-21,30.964996337890625
2023-04-24,31.1882381439209
2023-04-25,31.535507202148438
2023-04-26,31.27092742919922
2023-04-27,31.6129150390625
2023-04-28,31.662961959838867
2023-05-01,31.87982177734375
2023-05-02,32.07167053222656
2023-05-03,31.771390914916992
2023-05-04,31.37935447692871
2023-05-05,31.546186447143555
2023-05-08,31.479450225830078
2023-05-09,31.537839889526367
2023-05-10,30.65367317199707
2023-05-11,30.445154190063477
2023-05-12,30.65367317199707
2023-05-15,30.478515625
2023-05-16,30.395105361938477
2023-05-17,30.603628158569336
2023-05-18,29.861265182495117
2023-05-19,29.894634246826172
2023-05-22,29.519283294677734
2023-05-23,29.37748908996582
2023-05-24,29.2440242767334
2023-05-25,28.968769073486328
2023-05-26,29.060523986816406
2023-05-30,28.601764678955078
2023-05-31,29.08554458618164
2023-06-01,28.710189819335938
2023-06-02,29.302413940429688
2023-06-05,29.210664749145508
2023-06-06,28.62678337097168
2023-06-07,28.443273544311523
2023-06-08,28.74355697631836
2023-06-09,28.67682647705078
2023-06-12,28.62678337097168
2023-06-13,28.768583297729492
2023-06-14,29.15227508544922
2023-06-15,29.018815994262695
2023-06-16,28.893695831298828
2023-06-20,28.5600528717041
2023-06-21,28.685171127319336
2023-06-22,28.685171127319336
2023-06-23,28.4349308013916
2023-06-26,28.593412399291992
2023-06-27,28.5600528717041
2023-06-28,27.567455291748047
2023-06-29,27.784326553344727
2023-06-30,28.126312255859375
2023-07-03,28.4349308013916
2023-07-05,28.084606170654297
2023-07-06,27.884418487548828
2023-07-07,27.709259033203125
2023-07-10,27.450681686401367
2023-07-11,27.62584686279297
2023-07-12,27.509069442749023
2023-07-13,27.659208297729492
2023-07-14,27.442340850830078
2023-07-17,26.925189971923828
2023-07-18,26.85011863708496
2023-07-19,27.167081832885742
2023-07-20,27.609163284301758
2023-07-21,27.767648696899414
2023-07-24,27.742618560791016
2023-07-25,27.801010131835938
2023-07-26,27.66754722595215
2023-07-27,27.617502212524414
2023-07-28,27.84511947631836
2023-07-31,27.65965461730957
2023-08-01,27.45733070373535
2023-08-02,27.684947967529297
2023-08-03,27.4067440032959
2023-08-04,27.238143920898438
2023-08-07,27.061105728149414
2023-08-08,26.319242477416992
2023-08-09,26.369827270507812
2023-08-10,26.184364318847656
2023-08-11,26.369827270507812
2023-08-14,26.049476623535156
2023-08-15,25.53523063659668
2023-08-16,25.3160457611084
2023-08-17,25.24860382080078
2023-08-18,25.450929641723633
2023-08-21,25.113719940185547
2023-08-22,25.088428497314453
2023-08-23,24.96197509765625
2023-08-24,25.004125595092773
2023-08-25,25.307619094848633
2023-08-28,25.552091598510742
2023-08-29,25.52680015563965
2023-08-30,25.38348960876465
2023-08-31,25.189592361450195
2023-09-01,24.717498779296875
2023-09-05,24.57418441772461
2023-09-06,24.489877700805664
2023-09-07,24.3465633392334
2023-09-08,24.532033920288086
2023-09-11,24.4814510345459
2023-09-12,24.13580894470215
2023-09-13,24.085229873657227
2023-09-14,24.498308181762695
