Date,PODD
2023-10-12,127.7699966430664
2023-10-13,132.3800048828125
2023-10-16,135.91000366210938
2023-10-17,141.3800048828125
2023-10-18,144.8699951171875
2023-10-19,145.24000549316406
2023-10-20,144.72999572753906
2023-10-23,147.0
2023-10-24,141.0
2023-10-25,139.63999938964844
2023-10-26,135.13999938964844
2023-10-27,133.42999267578125
2023-10-30,130.75999450683594
2023-10-31,132.57000732421875
2023-11-01,137.72000122070312
2023-11-02,140.44000244140625
2023-11-03,162.5800018310547
2023-11-06,158.9199981689453
2023-11-07,161.8699951171875
2023-11-08,154.97000122070312
2023-11-09,152.8800048828125
2023-11-10,155.10000610351562
2023-11-13,163.7100067138672
2023-11-14,172.9499969482422
2023-11-15,173.49000549316406
2023-11-16,174.75999450683594
2023-11-17,174.05999755859375
2023-11-20,181.25999450683594
2023-11-21,181.32000732421875
2023-11-22,186.30999755859375
2023-11-24,187.9499969482422
2023-11-27,187.74000549316406
2023-11-28,185.72000122070312
2023-11-29,188.9199981689453
2023-11-30,189.08999633789062
2023-12-01,192.19000244140625
2023-12-04,193.99000549316406
2023-12-05,191.13999938964844
2023-12-06,189.3000030517578
2023-12-07,194.5399932861328
2023-12-08,194.66000366210938
2023-12-11,195.17999267578125
2023-12-12,197.2899932861328
2023-12-13,204.8300018310547
2023-12-14,206.80999755859375
2023-12-15,206.97000122070312
2023-12-18,209.6300048828125
2023-12-19,214.61000061035156
2023-12-20,207.97000122070312
2023-12-21,218.97000122070312
2023-12-22,216.17999267578125
2023-12-26,220.7100067138672
2023-12-27,221.4199981689453
2023-12-28,219.42999267578125
2023-12-29,216.97999572753906
2024-01-02,209.11000061035156
2024-01-03,194.66000366210938
2024-01-04,199.80999755859375
2024-01-05,197.8699951171875
2024-01-08,202.42999267578125
2024-01-09,204.67999267578125
2024-01-10,205.07000732421875
2024-01-11,207.5500030517578
2024-01-12,200.5
2024-01-16,199.60000610351562
2024-01-17,200.89999389648438
2024-01-18,203.91000366210938
2024-01-19,204.4600067138672
2024-01-22,206.02999877929688
2024-01-23,204.2899932861328
2024-01-24,201.19000244140625
2024-01-25,198.6699981689453
2024-01-26,195.4600067138672
2024-01-29,199.36000061035156
2024-01-30,192.1199951171875
2024-01-31,190.8699951171875
2024-02-01,195.39999389648438
2024-02-02,194.02000427246094
2024-02-05,193.5399932861328
2024-02-06,199.6300048828125
2024-02-07,198.75
2024-02-08,196.63999938964844
2024-02-09,192.5500030517578
2024-02-12,192.11000061035156
2024-02-13,190.0
2024-02-14,188.7899932861328
2024-02-15,190.52999877929688
2024-02-16,191.00999450683594
2024-02-20,192.2100067138672
2024-02-21,192.49000549316406
2024-02-22,197.13999938964844
2024-02-23,184.2100067138672
2024-02-26,168.8300018310547
2024-02-27,166.6199951171875
2024-02-28,163.60000610351562
2024-02-29,164.0
2024-03-01,169.25
2024-03-04,167.82000732421875
2024-03-05,163.92999267578125
2024-03-06,165.6999969482422
2024-03-07,175.49000549316406
2024-03-08,179.58999633789062
2024-03-11,181.13999938964844
2024-03-12,181.8300018310547
2024-03-13,175.5399932861328
2024-03-14,167.6999969482422
2024-03-15,165.86000061035156
2024-03-18,171.67999267578125
2024-03-19,170.61000061035156
2024-03-20,167.1999969482422
2024-03-21,166.63999938964844
2024-03-22,164.30999755859375
2024-03-25,164.75
2024-03-26,165.52000427246094
2024-03-27,169.17999267578125
2024-03-28,171.39999389648438
2024-04-01,168.10000610351562
2024-04-02,164.0500030517578
2024-04-03,164.86000061035156
2024-04-04,163.25
2024-04-05,165.0
2024-04-08,170.0399932861328
2024-04-09,178.00999450683594
2024-04-10,177.41000366210938
2024-04-11,179.64999389648438
2024-04-12,175.22000122070312
2024-04-15,173.94000244140625
2024-04-16,172.7100067138672
2024-04-17,166.25999450683594
2024-04-18,164.72999572753906
2024-04-19,166.25
2024-04-22,164.4199981689453
2024-04-23,167.27000427246094
2024-04-24,167.25
2024-04-25,164.1699981689453
2024-04-26,166.19000244140625
2024-04-29,170.25999450683594
2024-04-30,171.94000244140625
2024-05-01,170.27000427246094
2024-05-02,173.4199981689453
2024-05-03,174.42999267578125
2024-05-06,176.39999389648438
2024-05-07,184.27999877929688
2024-05-08,175.57000732421875
2024-05-09,177.52999877929688
2024-05-10,165.89999389648438
2024-05-13,161.02000427246094
2024-05-14,172.27000427246094
2024-05-15,180.55999755859375
2024-05-16,185.3800048828125
2024-05-17,187.27000427246094
2024-05-20,184.13999938964844
2024-05-21,182.7899932861328
2024-05-22,181.0800018310547
2024-05-23,170.7899932861328
2024-05-24,180.07000732421875
2024-05-28,177.82000732421875
2024-05-29,172.25
2024-05-30,175.9499969482422
2024-05-31,177.19000244140625
2024-06-03,181.4199981689453
2024-06-04,181.80999755859375
2024-06-05,187.67999267578125
2024-06-06,192.4199981689453
2024-06-07,191.4199981689453
2024-06-10,192.0399932861328
2024-06-11,192.16000366210938
2024-06-12,200.6699981689453
2024-06-13,201.83999633789062
2024-06-14,200.4499969482422
2024-06-17,198.39999389648438
2024-06-18,196.39999389648438
2024-06-20,199.30999755859375
2024-06-21,204.10000610351562
2024-06-24,203.94000244140625
2024-06-25,205.75
2024-06-26,206.80999755859375
2024-06-27,206.97999572753906
2024-06-28,201.8000030517578
2024-07-01,196.16000366210938
2024-07-02,197.19000244140625
2024-07-03,196.72000122070312
2024-07-05,196.89999389648438
2024-07-08,198.6699981689453
2024-07-09,195.1699981689453
2024-07-10,197.6699981689453
2024-07-11,203.6199951171875
2024-07-12,201.97999572753906
2024-07-15,198.8699951171875
2024-07-16,201.38999938964844
2024-07-17,197.64999389648438
2024-07-18,194.9600067138672
2024-07-19,195.02999877929688
2024-07-22,194.22999572753906
2024-07-23,196.75999450683594
2024-07-24,194.3800048828125
2024-07-25,190.8800048828125
2024-07-26,193.3000030517578
2024-07-29,191.8300018310547
2024-07-30,193.7899932861328
2024-07-31,194.35000610351562
2024-08-01,197.25
2024-08-02,196.4499969482422
2024-08-05,190.5800018310547
2024-08-06,196.35000610351562
2024-08-07,190.38999938964844
2024-08-08,199.7899932861328
2024-08-09,182.19000244140625
2024-08-12,188.0500030517578
2024-08-13,194.58999633789062
2024-08-14,191.5399932861328
2024-08-15,195.02999877929688
2024-08-16,193.50999450683594
2024-08-19,195.9199981689453
2024-08-20,182.47000122070312
2024-08-21,185.8000030517578
2024-08-22,185.66000366210938
2024-08-23,185.0399932861328
2024-08-26,180.69000244140625
2024-08-27,192.5800018310547
2024-08-28,204.4199981689453
2024-08-29,205.14999389648438
2024-08-30,202.77000427246094
2024-09-03,206.69000244140625
2024-09-04,212.50999450683594
2024-09-05,216.11000061035156
2024-09-06,214.75
2024-09-09,219.1300048828125
2024-09-10,226.5
2024-09-11,227.72999572753906
2024-09-12,230.4499969482422
2024-09-13,233.8699951171875
2024-09-16,233.88999938964844
2024-09-17,235.5399932861328
2024-09-18,236.11000061035156
2024-09-19,237.67999267578125
2024-09-20,236.5800018310547
2024-09-23,238.97000122070312
2024-09-24,239.00999450683594
2024-09-25,238.8000030517578
2024-09-26,235.42999267578125
2024-09-27,232.02999877929688
2024-09-30,232.75
2024-10-01,234.55999755859375
2024-10-02,232.6300048828125
2024-10-03,229.99000549316406
2024-10-04,229.94000244140625
2024-10-07,227.7899932861328
2024-10-08,229.3300018310547
2024-10-09,231.83999633789062
2024-10-10,231.1999969482422
2024-10-11,233.10000610351562
2024-10-14,232.50999450683594
2024-10-15,230.07000732421875
2024-10-16,230.60000610351562
2024-10-17,229.1300048828125
2024-10-18,236.58999633789062
2024-10-21,236.47999572753906
2024-10-22,236.60000610351562
2024-10-23,234.83999633789062
2024-10-24,237.6300048828125
2024-10-25,233.6300048828125
2024-10-28,233.3699951171875
2024-10-29,232.3699951171875
2024-10-30,230.5800018310547
2024-10-31,231.52999877929688
2024-11-01,235.61000061035156
2024-11-04,237.44000244140625
2024-11-05,241.32000732421875
2024-11-06,239.3000030517578
2024-11-07,244.97999572753906
2024-11-08,268.0
2024-11-11,275.70001220703125
2024-11-12,275.1000061035156
2024-11-13,269.05999755859375
2024-11-14,261.1600036621094
2024-11-15,260.1199951171875
2024-11-18,260.67999267578125
2024-11-19,261.989990234375
2024-11-20,266.5799865722656
2024-11-21,262.0
2024-11-22,262.92999267578125
2024-11-25,266.5799865722656
2024-11-26,266.4200134277344
2024-11-27,266.9200134277344
2024-11-29,266.7799987792969
2024-12-02,266.489990234375
2024-12-03,269.6600036621094
2024-12-04,269.2099914550781
2024-12-05,267.5799865722656
2024-12-06,265.4599914550781
2024-12-09,265.1199951171875
2024-12-10,274.7900085449219
2024-12-11,273.4700012207031
2024-12-12,271.7300109863281
2024-12-13,269.3399963378906
2024-12-16,265.5
2024-12-17,263.3500061035156
2024-12-18,256.44000244140625
2024-12-19,256.55999755859375
2024-12-20,266.57000732421875
2024-12-23,263.3299865722656
2024-12-24,263.2300109863281
2024-12-26,265.67999267578125
2024-12-27,265.1199951171875
2024-12-30,263.3599853515625
2024-12-31,261.07000732421875
2025-01-02,256.8500061035156
2025-01-03,266.29998779296875
2025-01-06,268.4100036621094
2025-01-07,265.6499938964844
2025-01-08,270.3599853515625
2025-01-10,271.8299865722656
2025-01-13,267.989990234375
2025-01-14,267.0400085449219
2025-01-15,264.3800048828125
2025-01-16,272.8599853515625
2025-01-17,275.80999755859375
2025-01-21,276.0799865722656
2025-01-22,278.8900146484375
2025-01-23,277.20001220703125
2025-01-24,280.3500061035156
2025-01-27,275.8999938964844
2025-01-28,275.9700012207031
2025-01-29,277.1099853515625
2025-01-30,280.0299987792969
2025-01-31,278.3800048828125
2025-02-03,278.8999938964844
2025-02-04,278.4800109863281
2025-02-05,284.70001220703125
2025-02-06,287.6700134277344
2025-02-07,283.0799865722656
2025-02-10,285.3399963378906
2025-02-11,284.260009765625
2025-02-12,279.54998779296875
2025-02-13,282.1199951171875
2025-02-14,280.55999755859375
2025-02-18,280.7099914550781
2025-02-19,283.67999267578125
2025-02-20,288.2900085449219
2025-02-21,282.79998779296875
2025-02-24,283.4800109863281
2025-02-25,266.67999267578125
2025-02-26,270.6400146484375
2025-02-27,267.0899963378906
2025-02-28,272.2699890136719
2025-03-03,272.6400146484375
2025-03-04,269.70001220703125
2025-03-05,270.80999755859375
2025-03-06,259.6700134277344
2025-03-07,251.80999755859375
2025-03-10,237.05999755859375
2025-03-11,245.35000610351562
2025-03-12,248.3800048828125
2025-03-13,244.6699981689453
2025-03-14,255.44000244140625
2025-03-17,261.6300048828125
2025-03-18,260.4700012207031
2025-03-19,265.82000732421875
2025-03-20,265.3900146484375
2025-03-21,268.32000732421875
2025-03-24,274.0400085449219
2025-03-25,272.7099914550781
2025-03-26,264.8800048828125
2025-03-27,260.2699890136719
2025-03-28,258.75
2025-03-31,262.6099853515625
2025-04-01,263.17999267578125
2025-04-02,269.1300048828125
2025-04-03,256.79998779296875
2025-04-04,245.25999450683594
2025-04-07,256.2300109863281
2025-04-08,247.0399932861328
2025-04-09,264.7200012207031
2025-04-10,251.47000122070312
2025-04-11,253.99000549316406
2025-04-14,255.47000122070312
2025-04-15,256.42999267578125
2025-04-16,250.72999572753906
2025-04-17,246.8000030517578
2025-04-21,238.57000732421875
2025-04-22,244.02000427246094
2025-04-23,246.49000549316406
2025-04-24,259.3800048828125
2025-04-25,260.7099914550781
2025-04-28,259.5199890136719
2025-04-29,251.27000427246094
2025-04-30,252.2899932861328
2025-05-01,250.25
2025-05-02,257.010009765625
2025-05-05,258.7900085449219
2025-05-06,258.8699951171875
2025-05-07,264.30999755859375
2025-05-08,257.0
2025-05-09,310.6700134277344
2025-05-12,316.6700134277344
2025-05-13,314.4599914550781
2025-05-14,321.4100036621094
2025-05-15,322.0199890136719
2025-05-16,324.75
2025-05-19,325.8399963378906
2025-05-20,327.4700012207031
2025-05-21,324.5
2025-05-22,321.0
2025-05-23,321.3599853515625
2025-05-27,326.6400146484375
2025-05-28,323.54998779296875
2025-05-29,323.8500061035156
2025-05-30,325.0299987792969
2025-06-02,325.0
2025-06-03,323.239990234375
2025-06-04,319.2099914550781
2025-06-05,317.1600036621094
2025-06-06,311.7699890136719
2025-06-09,305.6600036621094
2025-06-10,298.7300109863281
2025-06-11,302.239990234375
2025-06-12,303.6199951171875
2025-06-13,304.6300048828125
2025-06-16,306.5899963378906
2025-06-17,304.3900146484375
2025-06-18,301.7900085449219
2025-06-20,303.1499938964844
2025-06-23,307.6700134277344
2025-06-24,310.8999938964844
2025-06-25,306.2300109863281
2025-06-26,309.8299865722656
2025-06-27,313.0799865722656
2025-06-30,314.17999267578125
2025-07-01,299.989990234375
2025-07-02,301.6199951171875
2025-07-03,301.04998779296875
2025-07-07,300.70001220703125
2025-07-08,296.510009765625
2025-07-09,297.4599914550781
2025-07-10,297.3999938964844
2025-07-11,289.32000732421875
2025-07-14,292.010009765625
2025-07-15,289.989990234375
2025-07-16,288.2699890136719
2025-07-17,283.45001220703125
2025-07-18,284.2300109863281
2025-07-21,280.9599914550781
2025-07-22,285.57000732421875
2025-07-23,286.6700134277344
2025-07-24,286.5799865722656
2025-07-25,290.2200012207031
2025-07-28,292.2699890136719
2025-07-29,291.489990234375
2025-07-30,298.2699890136719
2025-07-31,288.3999938964844
2025-08-01,284.9100036621094
2025-08-04,287.7699890136719
2025-08-05,281.0
2025-08-06,277.29998779296875
2025-08-07,303.54998779296875
2025-08-08,307.1000061035156
2025-08-11,304.8399963378906
2025-08-12,309.6300048828125
2025-08-13,308.67999267578125
2025-08-14,315.7799987792969
2025-08-15,321.2699890136719
2025-08-18,323.07000732421875
2025-08-19,327.4800109863281
2025-08-20,333.0
2025-08-21,327.8500061035156
2025-08-22,330.7699890136719
2025-08-25,329.0
2025-08-26,331.8299865722656
2025-08-27,334.3500061035156
2025-08-28,337.6000061035156
2025-08-29,339.8800048828125
2025-09-02,344.9200134277344
2025-09-03,343.5299987792969
2025-09-04,346.4700012207031
2025-09-05,348.42999267578125
2025-09-08,349.55999755859375
2025-09-09,352.82000732421875
2025-09-10,337.6099853515625
2025-09-11,337.94000244140625
2025-09-12,341.7799987792969
2025-09-15,340.2900085449219
2025-09-16,332.1300048828125
2025-09-17,322.2200012207031
2025-09-18,333.510009765625
2025-09-19,330.8399963378906
2025-09-22,335.1199951171875
2025-09-23,327.79998779296875
2025-09-24,326.9700012207031
2025-09-25,323.5799865722656
2025-09-26,318.0
2025-09-29,310.6199951171875
2025-09-30,308.7300109863281
2025-10-01,305.9800109863281
2025-10-02,312.2099914550781
2025-10-03,309.1199951171875
2025-10-06,311.69000244140625
2025-10-07,313.45001220703125
2025-10-08,315.489990234375
2025-10-09,320.3800048828125
2025-10-10,314.5199890136719
2025-10-13,314.55999755859375
2025-10-14,318.29998779296875
2025-10-15,312.45001220703125
2025-10-16,316.2900085449219
2025-10-17,318.5899963378906
2025-10-20,326.8500061035156
2025-10-21,328.9700012207031
2025-10-22,329.2200012207031
2025-10-23,323.4599914550781
2025-10-24,320.9100036621094
2025-10-27,325.79998779296875
2025-10-28,324.3399963378906
2025-10-29,316.1700134277344
2025-10-30,311.95001220703125
2025-10-31,313.010009765625
2025-11-03,318.7699890136719
2025-11-04,320.2699890136719
2025-11-05,314.44000244140625
2025-11-06,323.3999938964844
2025-11-07,319.82000732421875
2025-11-10,320.3500061035156
2025-11-11,326.2799987792969
2025-11-12,336.8399963378906
2025-11-13,332.6700134277344
2025-11-14,332.70001220703125
2025-11-17,328.0199890136719
2025-11-18,333.4700012207031
2025-11-19,346.3599853515625
2025-11-20,312.8900146484375
2025-11-21,331.1700134277344
2025-11-24,337.5299987792969
2025-11-25,328.8500061035156
2025-11-26,326.79998779296875
2025-11-28,327.19000244140625
2025-12-01,310.8299865722656
2025-12-02,309.0
2025-12-03,307.55999755859375
2025-12-04,315.9200134277344
2025-12-05,304.489990234375
2025-12-08,296.19000244140625
2025-12-09,294.20001220703125
2025-12-10,295.19000244140625
2025-12-11,294.1700134277344
2025-12-12,295.70001220703125
2025-12-15,291.510009765625
2025-12-16,288.7300109863281
2025-12-17,289.57000732421875
2025-12-18,292.8800048828125
2025-12-19,289.6199951171875
2025-12-22,291.57000732421875
2025-12-23,285.5
2025-12-24,288.82000732421875
2025-12-26,288.6300048828125
2025-12-29,287.3599853515625
2025-12-30,287.0299987792969
2025-12-31,284.239990234375
2026-01-02,282.9200134277344
2026-01-05,283.510009765625
2026-01-06,294.3500061035156
2026-01-07,299.1700134277344
2026-01-08,292.8900146484375
2026-01-09,289.0400085449219
2026-01-12,278.54998779296875
2026-01-13,278.1700134277344
2026-01-14,282.8900146484375
2026-01-15,286.489990234375
2026-01-16,287.70001220703125
2026-01-20,284.25
2026-01-21,284.9599914550781
2026-01-22,280.0
2026-01-23,271.6000061035156
2026-01-26,271.30999755859375
2026-01-27,264.9100036621094
2026-01-28,258.20001220703125
2026-01-29,255.10000610351562
2026-01-30,255.80999755859375
2026-02-02,256.6199951171875
2026-02-03,251.22000122070312
2026-02-04,251.24000549316406
2026-02-05,243.14999389648438
2026-02-06,241.92999267578125
2026-02-09,245.57000732421875
2026-02-10,252.41000366210938
2026-02-11,250.85000610351562
2026-02-12,240.82000732421875
2026-02-13,242.74000549316406
2026-02-17,246.33999633789062
2026-02-18,258.07000732421875
2026-02-19,249.10000610351562
2026-02-20,241.88999938964844
2026-02-23,249.3800048828125
2026-02-24,245.25
2026-02-25,248.1199951171875
2026-02-26,251.5
2026-02-27,246.61000061035156
2026-03-02,245.4499969482422
2026-03-03,241.83999633789062
2026-03-04,242.88999938964844
2026-03-05,240.94000244140625
2026-03-06,237.00999450683594
2026-03-09,240.3800048828125
2026-03-10,238.24000549316406
2026-03-11,238.82000732421875
2026-03-12,236.07000732421875
2026-03-13,219.83999633789062
2026-03-16,224.66000366210938
2026-03-17,230.49000549316406
2026-03-18,230.27999877929688
2026-03-19,228.6300048828125
2026-03-20,227.10000610351562
2026-03-23,227.0800018310547
2026-03-24,225.5
2026-03-25,216.0
2026-03-26,218.11000061035156
2026-03-27,208.22000122070312
2026-03-30,208.00999450683594
2026-03-31,209.83999633789062
2026-04-01,207.0399932861328
2026-04-02,204.30999755859375
2026-04-06,203.5
2026-04-07,202.4600067138672
2026-04-08,203.50999450683594
2026-04-09,199.4199981689453
2026-04-10,196.92999267578125
2026-04-13,197.80999755859375
2026-04-14,201.49000549316406
2026-04-15,202.5
2026-04-16,201.47000122070312
2026-04-17,203.72999572753906
2026-04-20,200.8699951171875
2026-04-21,192.3300018310547
2026-04-22,193.6199951171875
2026-04-23,192.2100067138672
2026-04-24,189.55999755859375
2026-04-27,188.30999755859375
2026-04-28,182.8699951171875
2026-04-29,160.02000427246094
2026-04-30,172.13999938964844
2026-05-01,175.0399932861328
2026-05-04,171.38999938964844
2026-05-05,167.52999877929688
2026-05-06,151.27999877929688
2026-05-07,160.39999389648438
2026-05-08,154.16000366210938
2026-05-11,154.1699981689453
2026-05-12,158.35000610351562
2026-05-13,148.83999633789062
2026-05-14,148.67999267578125
2026-05-15,147.4600067138672
2026-05-18,152.49000549316406
2026-05-19,154.61000061035156
2026-05-20,156.58999633789062
2026-05-21,156.88999938964844
2026-05-22,154.8699951171875
2026-05-26,153.8000030517578
2026-05-27,146.00999450683594
2026-05-28,142.64999389648438
2026-05-29,144.94000244140625
2026-06-01,148.1300048828125
2026-06-02,142.42999267578125
2026-06-03,143.3000030517578
2026-06-04,146.41000366210938
2026-06-05,153.22000122070312
2026-06-08,151.50999450683594
2026-06-09,159.61000061035156
2026-06-10,150.7100067138672
2026-06-11,149.19000244140625
2026-06-12,149.6999969482422
2026-06-15,148.13999938964844
2026-06-16,147.69000244140625
2026-06-17,143.52000427246094
2026-06-18,145.75999450683594
2026-06-22,138.97000122070312
2026-06-23,143.89999389648438
2026-06-24,148.8800048828125
2026-06-25,153.82000732421875
2026-06-26,158.25
2026-06-29,157.74000549316406
2026-06-30,152.25
2026-07-01,159.7899932861328
