Date,DRI
2023-09-20,136.6608428955078
2023-09-21,133.03082275390625
2023-09-22,131.21124267578125
2023-09-25,129.1722412109375
2023-09-26,129.25448608398438
2023-09-27,129.31849670410156
2023-09-28,130.8455047607422
2023-09-29,130.9552001953125
2023-10-02,130.214599609375
2023-10-03,127.85552978515625
2023-10-04,129.1082000732422
2023-10-05,129.02590942382812
2023-10-06,126.38634490966797
2023-10-09,126.51554870605469
2023-10-10,127.55845642089844
2023-10-11,126.9216537475586
2023-10-12,123.90365600585938
2023-10-13,123.67291259765625
2023-10-16,128.11221313476562
2023-10-17,129.95806884765625
2023-10-18,129.8750457763672
2023-10-19,131.2963104248047
2023-10-20,129.828857421875
2023-10-23,130.8533172607422
2023-10-24,131.13943481445312
2023-10-25,131.24093627929688
2023-10-26,131.23171997070312
2023-10-27,131.5086212158203
2023-10-30,132.30230712890625
2023-10-31,134.31431579589844
2023-11-01,134.43429565429688
2023-11-02,135.56028747558594
2023-11-03,139.0951385498047
2023-11-06,137.78453063964844
2023-11-07,137.09234619140625
2023-11-08,136.28939819335938
2023-11-09,136.7416229248047
2023-11-10,138.53211975097656
2023-11-13,139.59347534179688
2023-11-14,142.8606414794922
2023-11-15,143.81129455566406
2023-11-16,143.68206787109375
2023-11-17,143.84820556640625
2023-11-20,142.15924072265625
2023-11-21,142.90682983398438
2023-11-22,144.41119384765625
2023-11-24,143.98663330078125
2023-11-27,144.66038513183594
2023-11-28,143.45132446289062
2023-11-29,143.7282257080078
2023-11-30,144.41119384765625
2023-12-01,147.58607482910156
2023-12-04,148.59207153320312
2023-12-05,147.70606994628906
2023-12-06,148.83204650878906
2023-12-07,148.6751251220703
2023-12-08,146.7000732421875
2023-12-11,148.7766571044922
2023-12-12,148.66592407226562
2023-12-13,149.93955993652344
2023-12-14,150.52099609375
2023-12-15,149.96725463867188
2023-12-18,154.28659057617188
2023-12-19,152.70835876464844
2023-12-20,149.6442413330078
2023-12-21,149.70884704589844
2023-12-22,149.3673095703125
2023-12-26,151.35165405273438
2023-12-27,150.94557189941406
2023-12-28,151.6100616455078
2023-12-29,151.6377716064453
2024-01-02,149.7734375
2024-01-03,148.03834533691406
2024-01-04,148.59207153320312
2024-01-05,149.58883666992188
2024-01-08,151.31475830078125
2024-01-09,150.34716796875
2024-01-10,149.8261260986328
2024-01-11,148.84925842285156
2024-01-12,146.18841552734375
2024-01-16,146.2256317138672
2024-01-17,146.72802734375
2024-01-18,148.7841339111328
2024-01-19,148.15147399902344
2024-01-22,150.33786010742188
2024-01-23,150.40296936035156
2024-01-24,150.40296936035156
2024-01-25,150.8309326171875
2024-01-26,149.7796173095703
2024-01-29,152.22650146484375
2024-01-30,152.38465881347656
2024-01-31,151.25892639160156
2024-02-01,155.5850830078125
2024-02-02,154.924560546875
2024-02-05,153.05450439453125
2024-02-06,154.3663330078125
2024-02-07,154.47796630859375
2024-02-08,156.46893310546875
2024-02-09,155.98516845703125
2024-02-12,153.83602905273438
2024-02-13,150.9890899658203
2024-02-14,149.92845153808594
2024-02-15,151.0728302001953
2024-02-16,151.14724731445312
2024-02-20,153.798828125
2024-02-21,154.85011291503906
2024-02-22,156.73876953125
2024-02-23,157.7063446044922
2024-02-26,157.7342529296875
2024-02-27,157.7249298095703
2024-02-28,158.58090209960938
2024-02-29,158.82278442382812
2024-03-01,159.36236572265625
2024-03-04,161.9302215576172
2024-03-05,162.26515197753906
2024-03-06,163.6420440673828
2024-03-07,161.13011169433594
2024-03-08,159.6229248046875
2024-03-11,159.84617614746094
2024-03-12,160.3206787109375
2024-03-13,162.41400146484375
2024-03-14,159.80897521972656
2024-03-15,159.98574829101562
2024-03-18,160.83236694335938
2024-03-19,161.9674072265625
2024-03-20,162.42332458496094
2024-03-21,151.8729705810547
2024-03-22,153.6127471923828
2024-03-25,151.37054443359375
2024-03-26,152.11485290527344
2024-03-27,155.3432159423828
2024-03-28,155.5106658935547
2024-04-01,155.5944366455078
2024-04-02,152.56143188476562
2024-04-03,151.63104248046875
2024-04-04,147.47230529785156
2024-04-05,145.4627227783203
2024-04-08,146.94203186035156
2024-04-09,148.51808166503906
2024-04-10,146.2571563720703
2024-04-11,145.42221069335938
2024-04-12,143.5834503173828
2024-04-15,144.53097534179688
2024-04-16,144.60601806640625
2024-04-17,143.5083770751953
2024-04-18,142.8704376220703
2024-04-19,143.0674591064453
2024-04-22,144.9906768798828
2024-04-23,146.2571563720703
2024-04-24,146.92324829101562
2024-04-25,146.85757446289062
2024-04-26,146.4447784423828
2024-04-29,145.87254333496094
2024-04-30,143.92117309570312
2024-05-01,141.80096435546875
2024-05-02,138.71444702148438
2024-05-03,140.0184783935547
2024-05-06,138.3579559326172
2024-05-07,137.93580627441406
2024-05-08,138.82701110839844
2024-05-09,137.8325653076172
2024-05-10,139.08033752441406
2024-05-13,139.84022521972656
2024-05-14,139.7276611328125
2024-05-15,142.39199829101562
2024-05-16,142.05426025390625
2024-05-17,144.47467041015625
2024-05-20,142.57960510253906
2024-05-21,140.43125915527344
2024-05-22,139.51187133789062
2024-05-23,138.52685546875
2024-05-24,138.4705352783203
2024-05-28,139.1460418701172
2024-05-29,136.95074462890625
2024-05-30,138.89271545410156
2024-05-31,141.08798217773438
2024-06-03,141.79159545898438
2024-06-04,140.54383850097656
2024-06-05,141.29437255859375
2024-06-06,140.82528686523438
2024-06-07,139.35240173339844
2024-06-10,138.5455780029297
2024-06-11,137.5417938232422
2024-06-12,138.08590698242188
2024-06-13,138.3579559326172
2024-06-14,139.57754516601562
2024-06-17,144.08067321777344
2024-06-18,142.5608673095703
2024-06-20,144.74673461914062
2024-06-21,143.79920959472656
2024-06-24,144.5966339111328
2024-06-25,143.6209716796875
2024-06-26,142.72035217285156
2024-06-27,142.7109832763672
2024-06-28,141.96044921875
2024-07-01,139.1553955078125
2024-07-02,137.69187927246094
2024-07-03,136.4253692626953
2024-07-05,136.2377471923828
2024-07-08,135.83433532714844
2024-07-09,131.61268615722656
2024-07-10,130.82615661621094
2024-07-11,132.62661743164062
2024-07-12,134.81558227539062
2024-07-15,135.76316833496094
2024-07-16,137.70578002929688
2024-07-17,139.62940979003906
2024-07-18,135.38414001464844
2024-07-19,135.37466430664062
2024-07-22,136.07591247558594
2024-07-23,132.85403442382812
2024-07-24,132.12435913085938
2024-07-25,134.4649658203125
2024-07-26,134.81558227539062
2024-07-29,139.0608367919922
2024-07-30,140.37802124023438
2024-07-31,138.6249237060547
2024-08-01,137.73419189453125
2024-08-02,136.4833526611328
2024-08-05,133.8206024169922
2024-08-06,135.9527130126953
2024-08-07,134.42706298828125
2024-08-08,136.9192657470703
2024-08-09,135.60211181640625
2024-08-12,134.63552856445312
2024-08-13,136.6444549560547
2024-08-14,133.4415740966797
2024-08-15,136.69183349609375
2024-08-16,135.8484649658203
2024-08-19,141.83731079101562
2024-08-20,147.0207061767578
2024-08-21,147.47557067871094
2024-08-22,145.83621215820312
2024-08-23,145.99729919433594
2024-08-26,148.0157012939453
2024-08-27,148.5274200439453
2024-08-28,148.7358856201172
2024-08-29,148.536865234375
2024-08-30,149.86354064941406
2024-09-03,149.9582977294922
2024-09-04,151.0006561279297
2024-09-05,149.66456604003906
2024-09-06,149.18124389648438
2024-09-09,148.49899291992188
2024-09-10,147.45663452148438
2024-09-11,149.1907196044922
2024-09-12,150.2046661376953
2024-09-13,151.85348510742188
2024-09-16,151.74925231933594
2024-09-17,153.06642150878906
2024-09-18,150.80166625976562
2024-09-19,163.24368286132812
2024-09-20,161.2537384033203
2024-09-23,163.68907165527344
2024-09-24,162.1444549560547
2024-09-25,159.3016357421875
2024-09-26,159.15003967285156
2024-09-27,157.97503662109375
2024-09-30,155.5301971435547
2024-10-01,155.52072143554688
2024-10-02,154.1751251220703
2024-10-03,153.36016845703125
2024-10-04,156.20298767089844
2024-10-07,151.19017028808594
2024-10-08,150.7921905517578
2024-10-09,150.25205993652344
2024-10-10,149.07608032226562
2024-10-11,149.83139038085938
2024-10-14,150.04171752929688
2024-10-15,153.10105895996094
2024-10-16,155.76841735839844
2024-10-17,157.04954528808594
2024-10-18,157.35545349121094
2024-10-21,156.8296356201172
2024-10-22,154.03797912597656
2024-10-23,155.22349548339844
2024-10-24,155.42425537109375
2024-10-25,152.89071655273438
2024-10-28,155.0705108642578
2024-10-29,154.82192993164062
2024-10-30,153.16799926757812
2024-10-31,152.98635864257812
2024-11-01,152.63258361816406
2024-11-04,151.79129028320312
2024-11-05,154.28659057617188
2024-11-06,163.4359130859375
2024-11-07,161.07449340820312
2024-11-08,161.03623962402344
2024-11-11,161.8106231689453
2024-11-12,159.73602294921875
2024-11-13,162.2217254638672
2024-11-14,161.27523803710938
2024-11-15,159.44918823242188
2024-11-18,157.2216033935547
2024-11-19,153.77984619140625
2024-11-20,155.443359375
2024-11-21,157.3267822265625
2024-11-22,160.31919860839844
2024-11-25,167.51821899414062
2024-11-26,166.20843505859375
2024-11-27,167.2887725830078
2024-11-29,168.52206420898438
2024-12-02,164.43975830078125
2024-12-03,163.26382446289062
2024-12-04,163.69403076171875
2024-12-05,163.646240234375
2024-12-06,162.2886505126953
2024-12-09,161.22744750976562
2024-12-10,160.9119415283203
2024-12-11,160.4530487060547
2024-12-12,157.73788452148438
2024-12-13,159.36314392089844
2024-12-16,160.20449829101562
2024-12-17,158.18722534179688
2024-12-18,152.8429412841797
2024-12-19,175.37692260742188
2024-12-20,179.34449768066406
2024-12-23,176.6675567626953
2024-12-24,178.44578552246094
2024-12-26,180.3674774169922
2024-12-27,179.33494567871094
2024-12-30,178.56053161621094
2024-12-31,178.48406982421875
2025-01-02,178.3119659423828
2025-01-03,179.46878051757812
2025-01-06,175.87405395507812
2025-01-07,176.2373504638672
2025-01-08,175.65415954589844
2025-01-10,173.4287567138672
2025-01-13,176.07806396484375
2025-01-14,175.37478637695312
2025-01-15,174.2091064453125
2025-01-16,174.43064880371094
2025-01-17,175.09539794921875
2025-01-21,179.661865234375
2025-01-22,178.85260009765625
2025-01-23,179.3535614013672
2025-01-24,180.74082946777344
2025-01-27,185.56739807128906
2025-01-28,185.35545349121094
2025-01-29,186.70420837402344
2025-01-30,189.00669860839844
2025-01-31,188.0914764404297
2025-02-03,191.39588928222656
2025-02-04,192.25331115722656
2025-02-05,193.08180236816406
2025-02-06,193.09144592285156
2025-02-07,189.9989776611328
2025-02-10,188.15892028808594
2025-02-11,187.0606689453125
2025-02-12,187.67721557617188
2025-02-13,186.37664794921875
2025-02-14,184.1897430419922
2025-02-18,193.0625457763672
2025-02-19,189.6425323486328
2025-02-20,187.9566192626953
2025-02-21,184.20904541015625
2025-02-24,187.80245971679688
2025-02-25,190.45176696777344
2025-02-26,186.93540954589844
2025-02-27,187.78318786621094
2025-02-28,193.12034606933594
2025-03-03,188.73695373535156
2025-03-04,185.6637420654297
2025-03-05,187.54234313964844
2025-03-06,185.2687530517578
2025-03-07,187.54234313964844
2025-03-10,188.36123657226562
2025-03-11,182.45567321777344
2025-03-12,182.8699188232422
2025-03-13,174.4980926513672
2025-03-14,179.18016052246094
2025-03-17,180.731201171875
2025-03-18,181.18402099609375
2025-03-19,181.2610626220703
2025-03-20,191.72341918945312
2025-03-21,192.6097412109375
2025-03-24,200.9237823486328
2025-03-25,199.5846710205078
2025-03-26,199.8544158935547
2025-03-27,200.37464904785156
2025-03-28,197.61935424804688
2025-03-31,200.15304565429688
2025-04-01,201.8678741455078
2025-04-02,201.8968048095703
2025-04-03,193.332275390625
2025-04-04,185.33619689941406
2025-04-07,182.0606689453125
2025-04-08,179.74855041503906
2025-04-09,189.16082763671875
2025-04-10,186.32754516601562
2025-04-11,188.69509887695312
2025-04-14,193.35255432128906
2025-04-15,193.63394165039062
2025-04-16,191.99412536621094
2025-04-17,194.27435302734375
2025-04-21,191.2178955078125
2025-04-22,196.63218688964844
2025-04-23,195.77830505371094
2025-04-24,194.48780822753906
2025-04-25,193.18759155273438
2025-04-28,194.41989135742188
2025-04-29,192.91592407226562
2025-04-30,194.68186950683594
2025-05-01,193.92501831054688
2025-05-02,197.83535766601562
2025-05-05,196.66128540039062
2025-05-06,192.6054229736328
2025-05-07,192.12025451660156
2025-05-08,193.09056091308594
2025-05-09,192.51809692382812
2025-05-12,197.79653930664062
2025-05-13,198.91238403320312
2025-05-14,201.26051330566406
2025-05-15,202.79360961914062
2025-05-16,205.36492919921875
2025-05-19,202.5316162109375
2025-05-20,200.8917999267578
2025-05-21,197.1076202392578
2025-05-22,197.82565307617188
2025-05-23,197.9615020751953
2025-05-27,207.69366455078125
2025-05-28,207.4122772216797
2025-05-29,207.36375427246094
2025-05-30,207.84890747070312
2025-06-02,210.41050720214844
2025-06-03,210.75982666015625
2025-06-04,209.8283233642578
2025-06-05,208.67364501953125
2025-06-06,211.07029724121094
2025-06-09,213.17587280273438
2025-06-10,209.77978515625
2025-06-11,211.2061309814453
2025-06-12,211.34197998046875
2025-06-13,211.04119873046875
2025-06-16,218.08560180664062
2025-06-17,218.1050262451172
2025-06-18,216.13528442382812
2025-06-20,219.07530212402344
2025-06-23,214.7671661376953
2025-06-24,214.27230834960938
2025-06-25,211.00238037109375
2025-06-26,209.55665588378906
2025-06-27,209.71188354492188
2025-06-30,211.49725341796875
2025-07-01,213.07884216308594
2025-07-02,212.81687927246094
2025-07-03,213.72894287109375
2025-07-07,209.6051483154297
2025-07-08,211.16734313964844
2025-07-09,209.42079162597656
2025-07-10,208.00401306152344
2025-07-11,204.54507446289062
2025-07-14,204.68186950683594
2025-07-15,201.975341796875
2025-07-16,203.4800567626953
2025-07-17,202.38571166992188
2025-07-18,204.74049377441406
2025-07-21,202.07301330566406
2025-07-22,204.4669189453125
2025-07-23,203.7340850830078
2025-07-24,198.15487670898438
2025-07-25,199.79640197753906
2025-07-28,198.45777893066406
2025-07-29,198.08648681640625
2025-07-30,198.54571533203125
2025-07-31,197.05076599121094
2025-08-01,198.82908630371094
2025-08-04,200.11883544921875
2025-08-05,199.56190490722656
2025-08-06,200.4510498046875
2025-08-07,201.9264678955078
2025-08-08,197.37319946289062
2025-08-11,196.9335174560547
2025-08-12,200.4315185546875
2025-08-13,202.18051147460938
2025-08-14,201.3402099609375
2025-08-15,202.6006622314453
2025-08-18,200.70510864257812
2025-08-19,203.07943725585938
2025-08-20,202.73745727539062
2025-08-21,201.80921936035156
2025-08-22,203.802490234375
2025-08-25,200.53900146484375
2025-08-26,201.2620391845703
2025-08-27,201.53562927246094
2025-08-28,201.975341796875
2025-08-29,202.20004272460938
2025-09-02,203.29440307617188
2025-09-03,203.49960327148438
2025-09-04,205.37562561035156
2025-09-05,205.32676696777344
2025-09-08,205.96185302734375
2025-09-09,206.9976043701172
2025-09-10,206.6165313720703
2025-09-11,208.5120849609375
2025-09-12,207.7401885986328
2025-09-15,207.3004913330078
2025-09-16,205.22903442382812
2025-09-17,204.00765991210938
2025-09-18,188.3253173828125
2025-09-19,180.49876403808594
2025-09-22,180.96778869628906
2025-09-23,182.24777221679688
2025-09-24,182.33572387695312
2025-09-25,182.73634338378906
2025-09-26,183.81112670898438
2025-09-29,188.55979919433594
2025-09-30,185.99981689453125
2025-10-01,187.9930877685547
2025-10-02,189.05813598632812
2025-10-03,188.75521850585938
2025-10-06,188.84315490722656
2025-10-07,187.15277099609375
2025-10-08,183.61570739746094
2025-10-09,182.41387939453125
2025-10-10,178.45413208007812
2025-10-13,182.236572265625
2025-10-14,184.19674682617188
2025-10-15,185.53636169433594
2025-10-16,184.63999938964844
2025-10-17,185.36891174316406
2025-10-20,185.1029510498047
2025-10-21,184.6793975830078
2025-10-22,184.60060119628906
2025-10-23,183.6648406982422
2025-10-24,182.0494384765625
2025-10-27,180.8772735595703
2025-10-28,178.61175537109375
2025-10-29,179.67555236816406
2025-10-30,175.52865600585938
2025-10-31,177.44943237304688
2025-11-03,174.90811157226562
2025-11-04,177.5183868408203
2025-11-05,177.4001922607422
2025-11-06,174.8489990234375
2025-11-07,175.39076232910156
2025-11-10,170.98776245117188
2025-11-11,169.0177459716797
2025-11-12,173.0365753173828
2025-11-13,172.79034423828125
2025-11-14,171.22418212890625
2025-11-17,169.21475219726562
2025-11-18,168.47598266601562
2025-11-19,167.4515838623047
2025-11-20,166.67343139648438
2025-11-21,172.10084533691406
2025-11-24,170.72181701660156
2025-11-25,176.59246826171875
2025-11-26,177.3016815185547
2025-11-28,176.88796997070312
2025-12-01,171.33251953125
2025-12-02,172.0220184326172
2025-12-03,174.66184997558594
2025-12-04,173.61773681640625
2025-12-05,175.0558624267578
2025-12-08,177.19332885742188
2025-12-09,174.49440002441406
2025-12-10,176.43487548828125
2025-12-11,180.55221557617188
2025-12-12,179.54750061035156
2025-12-15,183.63528442382812
2025-12-16,182.748779296875
2025-12-17,186.68881225585938
2025-12-18,189.9886016845703
2025-12-19,187.02371215820312
2025-12-22,186.42286682128906
2025-12-23,184.19674682617188
2025-12-24,187.06314086914062
2025-12-26,185.54620361328125
2025-12-29,184.10809326171875
2025-12-30,182.17747497558594
2025-12-31,181.2614288330078
2026-01-02,184.40359497070312
2026-01-05,189.77191162109375
2026-01-06,197.2481231689453
2026-01-07,196.7753143310547
2026-01-08,199.4644012451172
2026-01-09,200.8140106201172
2026-01-12,207.820068359375
2026-01-13,204.9720001220703
2026-01-14,206.2819061279297
2026-01-15,212.6925506591797
2026-01-16,212.98033142089844
2026-01-20,207.28419494628906
2026-01-21,205.75595092773438
2026-01-22,203.59262084960938
2026-01-23,204.5948944091797
2026-01-26,194.92930603027344
2026-01-27,195.3957061767578
2026-01-28,194.998779296875
2026-01-29,197.80715942382812
2026-01-30,197.82701110839844
2026-02-02,199.3651580810547
2026-02-03,203.92010498046875
2026-02-04,210.5986785888672
2026-02-05,211.92843627929688
2026-02-06,214.61773681640625
2026-02-09,216.3444366455078
2026-02-10,208.63380432128906
2026-02-11,211.16432189941406
2026-02-12,211.23377990722656
2026-02-13,209.88417053222656
2026-02-17,216.98948669433594
2026-02-18,214.7566680908203
2026-02-19,211.3528594970703
2026-02-20,215.61009216308594
2026-02-23,212.6230926513672
2026-02-24,212.2856903076172
2026-02-25,210.4398956298828
2026-02-26,213.18873596191406
2026-02-27,212.2162322998047
2026-03-02,208.26663208007812
2026-03-03,208.99105834960938
2026-03-04,201.85598754882812
2026-03-05,204.6345977783203
2026-03-06,201.6277313232422
2026-03-09,200.09950256347656
2026-03-10,201.91552734375
2026-03-11,201.88575744628906
2026-03-12,196.9140167236328
2026-03-13,200.8239288330078
2026-03-16,205.11093139648438
2026-03-17,202.30255126953125
2026-03-18,199.17662048339844
2026-03-19,202.85826110839844
2026-03-20,201.4987335205078
2026-03-23,194.4728240966797
2026-03-24,198.98806762695312
2026-03-25,200.11935424804688
2026-03-26,197.3506622314453
2026-03-27,191.0194091796875
2026-03-30,193.5598602294922
2026-03-31,194.5422821044922
2026-04-01,191.58505249023438
2026-04-02,194.830078125
2026-04-06,195.06825256347656
2026-04-07,189.1736297607422
2026-04-08,194.15525817871094
2026-04-09,194.83999633789062
2026-04-10,192.38999938964844
2026-04-13,191.88999938964844
2026-04-14,197.97999572753906
2026-04-15,199.67999267578125
2026-04-16,196.66000366210938
2026-04-17,201.07000732421875
2026-04-20,201.85000610351562
2026-04-21,196.9499969482422
2026-04-22,199.72999572753906
2026-04-23,202.33999633789062
2026-04-24,201.05999755859375
2026-04-27,198.6999969482422
2026-04-28,196.50999450683594
2026-04-29,196.2899932861328
2026-04-30,200.55999755859375
2026-05-01,194.75999450683594
2026-05-04,192.08999633789062
2026-05-05,194.5
2026-05-06,195.6999969482422
2026-05-07,195.1699981689453
2026-05-08,196.22999572753906
2026-05-11,195.8000030517578
2026-05-12,199.1199951171875
2026-05-13,192.80999755859375
2026-05-14,194.61000061035156
2026-05-15,195.88999938964844
2026-05-18,193.75
2026-05-19,193.72999572753906
2026-05-20,197.27000427246094
2026-05-21,197.07000732421875
2026-05-22,203.50999450683594
2026-05-26,203.8300018310547
2026-05-27,205.92999267578125
2026-05-28,204.47000122070312
2026-05-29,203.91000366210938
2026-06-01,201.91000366210938
2026-06-02,198.27000427246094
2026-06-03,198.27000427246094
2026-06-04,193.4600067138672
2026-06-05,198.1199951171875
2026-06-08,196.0
2026-06-09,200.91000366210938
2026-06-10,203.63999938964844
2026-06-11,210.83999633789062
2026-06-12,211.47000122070312
2026-06-15,208.75999450683594
2026-06-16,209.0500030517578
2026-06-17,211.3300018310547
2026-06-18,213.4499969482422
2026-06-22,212.0
2026-06-23,210.58999633789062
2026-06-24,213.4499969482422
2026-06-25,212.75999450683594
2026-06-26,213.72000122070312
2026-06-29,205.6999969482422
2026-06-30,206.00999450683594
2026-07-01,201.9499969482422
