date,raw_cb,vm_cb_net,beta_rep_net,vm_beta_rep_net,vm_weight,vm_weight_turnover,beta_turnover,vm_beta_turnover,beta_rep_gross,beta_SPY,beta_QQQ,beta_HYG,beta_LQD,umcsent_lag1m,umcsent_pct_lag,sentiment_regime
2010-07-01,-0.0036741227136517507,-0.0025024844456881428,-0.0018060462661887338,-0.0012301319098179766,0.6799182999995951,0.008762352464291356,0.0275016192959332,0.023034859819559855,-0.0017922954565407672,0.45485540318900775,0.08289597298969896,0.08189770835030016,0.06848939805627262,76.0,0.25833333333333336,low
2010-07-02,0.0,-1.7645522389762525e-05,-0.0028986047085907914,-0.0020825573661239598,0.7152093447791201,0.03529104477952505,0.007299291478147438,0.024116904913571935,-0.0028949550628517176,0.4538959337848189,0.08496644117107675,0.07908992932252018,0.06995097292107344,76.0,0.25833333333333336,low
2010-07-06,-0.001675814185957858,-0.0011989204703397782,0.004250817514052998,0.0030409011278328844,0.715375951115104,0.00016660633598386543,0.04221238814662727,0.03026071591827495,0.0042719237081263114,0.4668544310379026,0.073991623296733,0.09095483834488534,0.06353680892423876,76.0,0.25833333333333336,low
2010-07-07,0.01259146828144142,0.009883709133418352,0.01819183143443958,0.01431514984564457,0.7878299753291174,0.07245402421401337,0.05143915202960682,0.07436583495728834,0.018217551010454382,0.4798541191231961,0.07185956589118977,0.063260181036492,0.0721495581546155,76.0,0.25833333333333336,low
2010-07-08,0.008289155600459175,0.006290767059697825,0.005161365672113833,0.0039218127084567,0.7605602120655542,0.027269763263563118,0.06054223610587661,0.053479339279746026,0.005191636790166771,0.46044698764046643,0.08998878816903759,0.07566171699881592,0.08275390453759073,76.0,0.25833333333333336,low
2010-07-09,-0.0005481377425708978,-0.0004161475434380281,0.003973554131415676,0.002959056530674324,0.7451001125037187,0.015460099561835583,0.04010591877157507,0.03316112395498933,0.003993607090801463,0.4502642470992201,0.09865384023298475,0.08086751078022994,0.09880623692255827,76.0,0.25833333333333336,low
2010-07-12,0.006580300028723229,0.004975193140071379,0.0006261762543785169,0.0004708457729358522,0.7569763107209704,0.011876198217251721,0.004108246773529667,0.009419481415504541,0.0006282303777652818,0.4509461366531283,0.0966616259258437,0.08143191466837325,0.09967597594689533,76.0,0.25833333333333336,low
2010-07-13,0.00817212815638646,0.006331155382374783,0.00871679349278804,0.006761052357146226,0.7758821419137997,0.018905831192829292,0.02003084309998869,0.01984567076561925,0.008726808914338035,0.4468257932402921,0.10278827109836741,0.07676300019959655,0.10479091599274735,76.0,0.25833333333333336,low
2010-07-14,0.0072952783106281505,0.005699596037655117,0.0008193166170577692,0.000639357535662502,0.7816684944883754,0.005786352574575715,0.05536031403062076,0.04542631512742527,0.0008469967740730795,0.47219533823237203,0.09195176195092143,0.06083278497284212,0.10801496065708777,76.0,0.25833333333333336,low
2010-07-15,-0.004827950650454826,-0.003785018623584352,0.0004898795207151403,0.0003842985238004618,0.7837634289033933,0.002094934415017957,0.03625986609553009,0.02772141519218537,0.0005080094537629053,0.46345122715563264,0.10234968951323208,0.055173392488859316,0.11947339562958502,76.0,0.25833333333333336,low
2010-07-16,0.00215621815139011,0.0017875036513959512,-0.015658765258338005,-0.013210106426266315,0.842655863765815,0.05889243486242168,0.0353386322444533,0.06009042966898663,-0.01564109594221578,0.4684657646276205,0.0983171694311119,0.04240297025649363,0.13299454808756458,76.0,0.25833333333333336,low
2010-07-19,-0.0024206086610446542,-0.0020435279531727307,0.0035896626867360157,0.0030299321993195855,0.8439528095400495,0.0012969457742344481,0.04492798699984885,0.03706452176021635,0.0036121266802359403,0.4651377347467459,0.08051517909258726,0.05913920142443626,0.1259328124750576,76.0,0.25833333333333336,low
2010-07-20,0.013480351886663744,0.011478922524168654,0.006725245239566124,0.0057276057467655,0.851821754598097,0.007868945058047472,0.004753974610742201,0.006258445602666571,0.0067276222268714955,0.4630664459235706,0.08050790647883144,0.059437445234434026,0.1283099818388709,76.0,0.25833333333333336,low
2010-07-21,-0.008512727303897072,-0.007055833801479384,-0.006528575398799781,-0.0054079537557560784,0.8274240059256484,0.024397748672448594,0.008751137053340706,0.01934839346413135,-0.006524199830273111,0.46236376619144454,0.08121835183520873,0.065772855396116,0.12931258364202627,76.0,0.25833333333333336,low
2010-07-22,0.012879428801307657,0.010287058860415876,0.012813940465649485,0.010243375271269194,0.7997928029881847,0.027631202937463684,0.009071948594138901,0.01749986134733815,0.012818476439946555,0.4625075221425038,0.0829625639470443,0.06360130142699173,0.13432501020414608,76.0,0.25833333333333336,low
2010-07-23,0.006092768881975186,0.004842433391069608,0.005008541718165737,0.003983652222814072,0.7951635930839889,0.004629209904195797,0.016488250942500393,0.0110264686904104,0.005016785843636987,0.4694357208611766,0.07652086540086643,0.0626216477323954,0.1364637101871995,76.0,0.25833333333333336,low
2010-07-26,0.005002881223597377,0.003947394137469091,0.005672927602410635,0.004477993789765623,0.7895819948609868,0.005581598223002082,0.0016870325788497231,0.0038274570444455647,0.0056737711187000595,0.4698230276575453,0.07597840115985366,0.06253024316164581,0.13712956715791813,76.0,0.25833333333333336,low
2010-07-27,-0.0044544237041734824,-0.003789206625245274,-0.0006310830628859415,-0.0005492442152874965,0.8444973366228796,0.05491534176189283,0.015174559847572544,0.04540737436071878,-0.0006234957829621552,0.4755445063664208,0.06928523203275842,0.06511481603296412,0.1373049062982016,76.0,0.25833333333333336,low
2010-07-28,0.000526633178056013,0.0004359834740285731,-0.003245760993316009,-0.0027113107364119073,0.835967666625701,0.008529669997178635,0.019166996287327293,0.011941973972152069,-0.0032361774951723456,0.4812568726858755,0.06351976807201999,0.0640740433072908,0.14395329957966244,76.0,0.25833333333333336,low
2010-07-29,-0.008417181976296262,-0.007055334798969004,-0.0025561072710992856,-0.00214288546878082,0.8380807582650551,0.0021130916393541366,0.009417789102521584,0.00921516545444069,-0.002551398376548025,0.4824224006623296,0.061154848818738616,0.06445485560464571,0.14945982915509365,76.0,0.25833333333333336,low
2010-07-30,0.0005303595296939356,0.0004475984812268284,0.000613414926020956,0.0005474310191588816,0.9406635208846934,0.10258276261963828,0.021148684714849618,0.07906584605637992,0.0006239892683783809,0.4782033176140098,0.06840866711555976,0.05882261294796986,0.15350336986812646,76.0,0.25833333333333336,low
2010-08-02,0.013044441070908741,0.012250053033921352,0.012050198267508961,0.011316585127794338,0.9391590784565499,0.0015044424281435154,0.006183460679051643,0.006743197909192339,0.012053289997848486,0.47630718709588055,0.07009873891569028,0.05817944694957532,0.15154927750572914,67.8,0.13333333333333333,low
2010-08-03,0.008424196847192977,0.007623477408144066,-0.002164116957377731,-0.0019644395933877757,0.906866700269833,0.03229237818671693,0.04788811658132154,0.04717611677152339,-0.0021401728990870705,0.4802350681240942,0.06059013556938271,0.07396275038664105,0.1702176062754637,67.8,0.13333333333333333,low
2010-08-04,0.003134103606196037,0.0028172156602749594,0.0031359102987153866,0.0028216775985803544,0.8999878277640511,0.006878872505781897,0.041476300026487986,0.03853516361137532,0.003156648448728631,0.4694829294209868,0.06501622873733466,0.07841758873936279,0.19206083607817057,67.8,0.13333333333333333,low
2010-08-05,-0.002602973944619502,-0.0023835435347468576,-0.0003400510247358843,-0.0003131943663895843,0.9131683021516127,0.013180474387561647,0.0040063401114713015,0.008999561770635593,-0.00033804785468014866,0.470604320816346,0.0641246003753158,0.07810879729792296,0.19037630716551718,67.8,0.13333333333333333,low
2010-08-06,-0.0036539827994646057,-0.0034370284165169355,-0.000943296521064348,-0.0008899315795331203,0.937320339432936,0.024152037281323313,0.007728822612128955,0.018765511080573727,-0.0009394321097582834,0.4677354542692574,0.06688914888646923,0.07887059850104487,0.1890427008147522,67.8,0.13333333333333333,low
2010-08-09,-0.0018330534595156767,-0.001710996257319564,0.00340866360762629,0.0031749640288032325,0.931947686519984,0.0053726529129519696,0.00598221372691328,0.009039379140967141,0.003411654714489747,0.4676902677985515,0.06665396644438759,0.08112481372231987,0.18559507122190144,67.8,0.13333333333333333,low
2010-08-10,-0.005247291886057437,-0.00486778720606452,-0.0033417857023755495,-0.0031000993012941253,0.9272261888367214,0.004721497683262688,0.014143186285179979,0.016130093860012122,-0.0033347141092329594,0.46650391143579584,0.06427320081307739,0.08567579345856499,0.17956998666703244,67.8,0.13333333333333333,low
2010-08-11,-0.012926144893809166,-0.011775620856099102,-0.015675901236002182,-0.014274683556676009,0.9103392772537603,0.016886911582961073,0.002988815977519016,0.011310746961727264,-0.015674406828013424,0.46679898790200064,0.06394957677985798,0.08622473109396357,0.18139116450972867,67.8,0.13333333333333333,low
2010-08-12,0.0034736738112288723,0.0028978020195835185,-0.004270273400806583,-0.0036218263377732623,0.8437964003828187,0.06654287687094163,0.030390485546863258,0.06281340935466914,-0.0042550781580331515,0.4762535440765343,0.05607149537756494,0.0841108326623268,0.1704472149713289,67.8,0.13333333333333333,low
2010-08-13,-0.004260198914346924,-0.0036601161616225584,-0.0008235187441080203,-0.0007073295233770441,0.8575302073010115,0.013733806918192815,0.016477209544811182,0.016404352968353714,-0.0008152801393356147,0.4776864783946369,0.054620509819830416,0.08266971546268949,0.15829504250199214,67.8,0.13333333333333333,low
2010-08-16,0.003744309242070143,0.0032185251372766712,0.0015737436175277575,0.0013538409618151373,0.8598933780572852,0.0023631707562736803,0.033672911438513184,0.027776620879683446,0.001590580073247014,0.4701648572383796,0.058584319092221095,0.09061422855713111,0.14405207458656857,67.8,0.13333333333333333,low
2010-08-17,0.006128007725957119,0.00525075485818325,0.006616414196960194,0.005670260378721207,0.8570752754201972,0.002818102637087927,0.010838720297928671,0.010298882049657565,0.006621833557109158,0.4690861364886778,0.060050861451028684,0.08941713554931631,0.15114843876817308,67.8,0.13333333333333333,low
2010-08-18,0.006885990781557938,0.005857795892973309,0.001388167784968465,0.0011800887910232932,0.8511158105395608,0.005959464880636478,0.03097187885149784,0.02916617266272272,0.001403653724394214,0.4626372444933415,0.06364711852726146,0.103574082309893,0.14437865574882103,67.8,0.13333333333333333,low
2010-08-19,-0.003945493537357958,-0.0035859817249713,-0.008974101388586696,-0.00808680662880982,0.9023834128944016,0.05126760235484085,0.09758913804406066,0.06551559968275965,-0.008925306819564665,0.4342184903622516,0.0808202400077035,0.13799815163125526,0.12680546263765458,67.8,0.13333333333333333,low
2010-08-20,-0.00501691885311395,-0.004703980602011458,-0.0007104920717692344,-0.0006665436428911735,0.9344296056754382,0.0320461927810366,0.01943150264012361,0.02343500421433732,-0.0007007763204491726,0.42554657908683063,0.08435585489798228,0.14334570854337061,0.12492904307534604,67.8,0.13333333333333333,low
2010-08-23,-0.003450904340366323,-0.003489368038308261,-0.0021689748065077856,-0.0021892348754331686,1.0014372660764372,0.06700766040099904,0.01562730532518103,0.04993511595167516,-0.0021611611538451952,0.4322574584116039,0.07954232543352541,0.1398728246645616,0.12429903041820416,67.8,0.13333333333333333,low
2010-08-24,-0.011717285208984296,-0.011934859215432164,-0.008389346230479934,-0.008542268618594391,1.0178675242291602,0.01643025815272292,0.024343618398339054,0.03082966073898366,-0.008377174421280765,0.4365906218922604,0.07481114209832153,0.146685868935118,0.11583280310628187,67.8,0.13333333333333333,low
2010-08-25,0.0029645444090704576,0.0028247914630150552,0.0024801293380442946,0.002375804158451705,0.9622405810130974,0.05562694321606276,0.02028767880980377,0.040875501396683486,0.0024902731774491963,0.4382394808329314,0.07774019498630877,0.13864851455621172,0.12350521570852109,67.8,0.13333333333333333,low
2010-08-26,0.0005370237771906705,0.0005158093016684209,-0.003954578166649242,-0.0038018461328815797,0.9613372558107421,0.000903325202355254,0.0017386813176561433,0.0019970796584876105,-0.003953708825990414,0.4379484574804706,0.07780614353296376,0.13905525602386876,0.12253024775763777,67.8,0.13333333333333333,low
2010-08-27,0.010472325403444449,0.010067282334160675,0.006494564457455149,0.006243379852789017,0.9613231994336239,1.4056377118265573e-05,0.02834486181273395,0.027239834004650465,0.006508736888361516,0.4442258801403288,0.06932521392043028,0.14235904534784374,0.13281296797400505,67.8,0.13333333333333333,low
2010-08-30,-0.01195869876140132,-0.011204309022422459,-0.006111059826652102,-0.00572308330949197,0.9358521107848914,0.025471088648732487,0.016156714875555214,0.02319043889333184,-0.006102981469214325,0.4490041091774354,0.0654505475173321,0.1440025002900957,0.12695260348090653,67.8,0.13333333333333333,low
2010-08-31,0.00403482334832761,0.0034801939799199637,0.0001214158540789079,9.085502029028459e-05,0.8706226752511605,0.06522943553373084,0.03876024488818106,0.06345029890953582,0.00014079597652299843,0.4613671483781185,0.0589671587743699,0.13537944930265217,0.11566183752381431,67.8,0.13333333333333333,low
