start,end,ticker
2022-06-30,2022-09-29,2887.TW
2022-06-30,2022-09-29,2891.TW
2022-06-30,2022-09-29,2892.TW
2022-06-30,2022-09-29,2912.TW
2022-06-30,2022-09-29,3008.TW
2022-06-30,2022-09-29,3034.TW
2022-06-30,2022-09-29,3037.TW
2022-06-30,2022-09-29,3045.TW
2022-06-30,2022-09-29,3711.TW
2022-06-30,2022-09-29,4904.TW
2022-06-30,2022-09-29,5871.TW
2022-06-30,2022-09-29,5876.TW
2022-06-30,2022-09-29,5880.TW
2022-06-30,2022-09-29,6415.TW
2022-06-30,2022-09-29,6505.TW
2022-06-30,2022-09-29,6770.TW
2022-06-30,2022-09-29,8046.TW
2022-06-30,2022-09-29,9910.TW
2022-09-30,2022-12-30,1101.TW
2022-09-30,2022-12-30,1216.TW
2022-09-30,2022-12-30,1301.TW
2022-09-30,2022-12-30,1303.TW
2022-09-30,2022-12-30,1326.TW
2022-09-30,2022-12-30,1590.TW
2022-09-30,2022-12-30,2002.TW
2022-09-30,2022-12-30,2207.TW
2022-09-30,2022-12-30,2303.TW
2022-09-30,2022-12-30,2308.TW
2022-09-30,2022-12-30,2317.TW
2022-09-30,2022-12-30,2327.TW
2022-09-30,2022-12-30,2330.TW
2022-09-30,2022-12-30,2357.TW
2022-09-30,2022-12-30,2379.TW
2022-09-30,2022-12-30,2382.TW
2022-09-30,2022-12-30,2395.TW
2022-09-30,2022-12-30,2408.TW
2022-09-30,2022-12-30,2409.TW
2022-09-30,2022-12-30,2412.TW
2022-09-30,2022-12-30,2454.TW
2022-09-30,2022-12-30,2603.TW
2022-09-30,2022-12-30,2609.TW
2022-09-30,2022-12-30,2615.TW
2022-09-30,2022-12-30,2801.TW
2022-09-30,2022-12-30,2880.TW
2022-09-30,2022-12-30,2881.TW
2022-09-30,2022-12-30,2882.TW
2022-09-30,2022-12-30,2883.TW
2022-09-30,2022-12-30,2884.TW
2022-09-30,2022-12-30,2885.TW
2022-09-30,2022-12-30,2886.TW
2022-09-30,2022-12-30,2887.TW
2022-09-30,2022-12-30,2890.TW
2022-09-30,2022-12-30,2891.TW
2022-09-30,2022-12-30,2892.TW
2022-09-30,2022-12-30,2912.TW
2022-09-30,2022-12-30,3008.TW
2022-09-30,2022-12-30,3034.TW
2022-09-30,2022-12-30,3037.TW
2022-09-30,2022-12-30,3045.TW
2022-09-30,2022-12-30,3711.TW
2022-09-30,2022-12-30,4904.TW
2022-09-30,2022-12-30,5871.TW
2022-09-30,2022-12-30,5876.TW
2022-09-30,2022-12-30,5880.TW
2022-09-30,2022-12-30,6415.TW
2022-09-30,2022-12-30,6505.TW
2022-09-30,2022-12-30,8046.TW
2022-09-30,2022-12-30,9910.TW
2022-12-31,2023-03-30,1101.TW
2022-12-31,2023-03-30,1216.TW
2022-12-31,2023-03-30,1301.TW
2022-12-31,2023-03-30,1303.TW
2022-12-31,2023-03-30,1326.TW
2022-12-31,2023-03-30,1402.TW
2022-12-31,2023-03-30,1590.TW
2022-12-31,2023-03-30,2002.TW
2022-12-31,2023-03-30,2207.TW
2022-12-31,2023-03-30,2303.TW
2022-12-31,2023-03-30,2308.TW
2022-12-31,2023-03-30,2317.TW
2022-12-31,2023-03-30,2327.TW
2022-12-31,2023-03-30,2330.TW
2022-12-31,2023-03-30,2357.TW
2022-12-31,2023-03-30,2379.TW
2022-12-31,2023-03-30,2382.TW
2022-12-31,2023-03-30,2395.TW
2022-12-31,2023-03-30,2408.TW
2022-12-31,2023-03-30,2412.TW
2022-12-31,2023-03-30,2454.TW
2022-12-31,2023-03-30,2603.TW
2022-12-31,2023-03-30,2609.TW
2022-12-31,2023-03-30,2615.TW
2022-12-31,2023-03-30,2801.TW
2022-12-31,2023-03-30,2880.TW
2022-12-31,2023-03-30,2881.TW
2022-12-31,2023-03-30,2882.TW
2022-12-31,2023-03-30,2883.TW
2022-12-31,2023-03-30,2884.TW
2022-12-31,2023-03-30,2885.TW
2022-12-31,2023-03-30,2886.TW
2022-12-31,2023-03-30,2887.TW
2022-12-31,2023-03-30,2890.TW
2022-12-31,2023-03-30,2891.TW
2022-12-31,2023-03-30,2892.TW
2022-12-31,2023-03-30,2912.TW
2022-12-31,2023-03-30,3008.TW
2022-12-31,2023-03-30,3034.TW
2022-12-31,2023-03-30,3037.TW
2022-12-31,2023-03-30,3045.TW
2022-12-31,2023-03-30,3711.TW
2022-12-31,2023-03-30,4904.TW
2022-12-31,2023-03-30,5871.TW
2022-12-31,2023-03-30,5876.TW
2022-12-31,2023-03-30,5880.TW
2022-12-31,2023-03-30,6415.TW
2022-12-31,2023-03-30,6505.TW
2022-12-31,2023-03-30,8046.TW
2022-12-31,2023-03-30,9910.TW
2023-03-31,2023-06-29,1101.TW
2023-03-31,2023-06-29,1216.TW
2023-03-31,2023-06-29,1301.TW
2023-03-31,2023-06-29,1303.TW
2023-03-31,2023-06-29,1326.TW
2023-03-31,2023-06-29,1402.TW
2023-03-31,2023-06-29,1590.TW
2023-03-31,2023-06-29,1605.TW
2023-03-31,2023-06-29,2002.TW
2023-03-31,2023-06-29,2207.TW
2023-03-31,2023-06-29,2303.TW
2023-03-31,2023-06-29,2308.TW
2023-03-31,2023-06-29,2317.TW
2023-03-31,2023-06-29,2327.TW
2023-03-31,2023-06-29,2330.TW
2023-03-31,2023-06-29,2357.TW
2023-03-31,2023-06-29,2379.TW
2023-03-31,2023-06-29,2382.TW
2023-03-31,2023-06-29,2395.TW
2023-03-31,2023-06-29,2408.TW
2023-03-31,2023-06-29,2412.TW
2023-03-31,2023-06-29,2454.TW
2023-03-31,2023-06-29,2603.TW
2023-03-31,2023-06-29,2609.TW
2023-03-31,2023-06-29,2615.TW
2023-03-31,2023-06-29,2801.TW
2023-03-31,2023-06-29,2880.TW
2023-03-31,2023-06-29,2881.TW
2023-03-31,2023-06-29,2882.TW
2023-03-31,2023-06-29,2883.TW
2023-03-31,2023-06-29,2884.TW
2023-03-31,2023-06-29,2885.TW
2023-03-31,2023-06-29,2886.TW
2023-03-31,2023-06-29,2887.TW
2023-03-31,2023-06-29,2890.TW
2023-03-31,2023-06-29,2891.TW
2023-03-31,2023-06-29,2892.TW
2023-03-31,2023-06-29,2912.TW
2023-03-31,2023-06-29,3008.TW
2023-03-31,2023-06-29,3034.TW
2023-03-31,2023-06-29,3037.TW
2023-03-31,2023-06-29,3045.TW
2023-03-31,2023-06-29,3711.TW
2023-03-31,2023-06-29,4904.TW
2023-03-31,2023-06-29,5871.TW
2023-03-31,2023-06-29,5876.TW
2023-03-31,2023-06-29,5880.TW
2023-03-31,2023-06-29,6415.TW
2023-03-31,2023-06-29,6505.TW
2023-03-31,2023-06-29,9910.TW
2023-06-30,2023-09-29,1101.TW
2023-06-30,2023-09-29,1216.TW
2023-06-30,2023-09-29,1301.TW
2023-06-30,2023-09-29,1303.TW
2023-06-30,2023-09-29,1326.TW
2023-06-30,2023-09-29,1402.TW
2023-06-30,2023-09-29,1590.TW
2023-06-30,2023-09-29,1605.TW
2023-06-30,2023-09-29,2002.TW
2023-06-30,2023-09-29,2207.TW
2023-06-30,2023-09-29,2303.TW
2023-06-30,2023-09-29,2308.TW
2023-06-30,2023-09-29,2317.TW
2023-06-30,2023-09-29,2327.TW
2023-06-30,2023-09-29,2330.TW
2023-06-30,2023-09-29,2357.TW
2023-06-30,2023-09-29,2379.TW
2023-06-30,2023-09-29,2382.TW
2023-06-30,2023-09-29,2395.TW
2023-06-30,2023-09-29,2408.TW
2023-06-30,2023-09-29,2412.TW
2023-06-30,2023-09-29,2454.TW
2023-06-30,2023-09-29,2603.TW
2023-06-30,2023-09-29,2609.TW
2023-06-30,2023-09-29,2615.TW
2023-06-30,2023-09-29,2801.TW
2023-06-30,2023-09-29,2880.TW
2023-06-30,2023-09-29,2881.TW
2023-06-30,2023-09-29,2882.TW
2023-06-30,2023-09-29,2883.TW
2023-06-30,2023-09-29,2884.TW
2023-06-30,2023-09-29,2885.TW
2023-06-30,2023-09-29,2886.TW
2023-06-30,2023-09-29,2887.TW
2023-06-30,2023-09-29,2890.TW
2023-06-30,2023-09-29,2891.TW
2023-06-30,2023-09-29,2892.TW
2023-06-30,2023-09-29,2912.TW
2023-06-30,2023-09-29,3008.TW
2023-06-30,2023-09-29,3034.TW
2023-06-30,2023-09-29,3037.TW
2023-06-30,2023-09-29,3045.TW
2023-06-30,2023-09-29,3711.TW
2023-06-30,2023-09-29,4904.TW
2023-06-30,2023-09-29,4938.TW
2023-06-30,2023-09-29,5871.TW
2023-06-30,2023-09-29,5876.TW
2023-06-30,2023-09-29,5880.TW
2023-06-30,2023-09-29,6505.TW
2023-06-30,2023-09-29,9910.TW
2023-09-30,2024-03-30,1101.TW
2023-09-30,2024-03-30,1216.TW
2023-09-30,2024-03-30,1301.TW
2023-09-30,2024-03-30,1303.TW
2023-09-30,2024-03-30,1326.TW
2023-09-30,2024-03-30,1590.TW
2023-09-30,2024-03-30,2002.TW
2023-09-30,2024-03-30,2207.TW
2023-09-30,2024-03-30,2301.TW
2023-09-30,2024-03-30,2303.TW
2023-09-30,2024-03-30,2308.TW
2023-09-30,2024-03-30,2317.TW
2023-09-30,2024-03-30,2327.TW
2023-09-30,2024-03-30,2330.TW
2023-09-30,2024-03-30,2345.TW
2023-09-30,2024-03-30,2357.TW
2023-09-30,2024-03-30,2379.TW
2023-09-30,2024-03-30,2382.TW
2023-09-30,2024-03-30,2395.TW
2023-09-30,2024-03-30,2408.TW
2023-09-30,2024-03-30,2412.TW
2023-09-30,2024-03-30,2454.TW
2023-09-30,2024-03-30,2603.TW
2023-09-30,2024-03-30,2801.TW
2023-09-30,2024-03-30,2880.TW
2023-09-30,2024-03-30,2881.TW
2023-09-30,2024-03-30,2882.TW
2023-09-30,2024-03-30,2883.TW
2023-09-30,2024-03-30,2884.TW
2023-09-30,2024-03-30,2885.TW
2023-09-30,2024-03-30,2886.TW
2023-09-30,2024-03-30,2887.TW
2023-09-30,2024-03-30,2890.TW
2023-09-30,2024-03-30,2891.TW
2023-09-30,2024-03-30,2892.TW
2023-09-30,2024-03-30,2912.TW
2023-09-30,2024-03-30,3008.TW
2023-09-30,2024-03-30,3034.TW
2023-09-30,2024-03-30,3037.TW
2023-09-30,2024-03-30,3045.TW
2023-09-30,2024-03-30,3231.TW
2023-09-30,2024-03-30,3711.TW
2023-09-30,2024-03-30,4904.TW
2023-09-30,2024-03-30,4938.TW
2023-09-30,2024-03-30,5871.TW
2023-09-30,2024-03-30,5876.TW
2023-09-30,2024-03-30,5880.TW
2023-09-30,2024-03-30,6505.TW
2023-09-30,2024-03-30,6669.TW
2023-09-30,2024-03-30,9910.TW
2024-03-31,2024-06-29,1101.TW
2024-03-31,2024-06-29,1216.TW
2024-03-31,2024-06-29,1301.TW
2024-03-31,2024-06-29,1303.TW
2024-03-31,2024-06-29,1326.TW
2024-03-31,2024-06-29,1590.TW
2024-03-31,2024-06-29,2002.TW
2024-03-31,2024-06-29,2207.TW
2024-03-31,2024-06-29,2301.TW
2024-03-31,2024-06-29,2303.TW
2024-03-31,2024-06-29,2308.TW
2024-03-31,2024-06-29,2317.TW
2024-03-31,2024-06-29,2327.TW
2024-03-31,2024-06-29,2330.TW
2024-03-31,2024-06-29,2345.TW
2024-03-31,2024-06-29,2357.TW
2024-03-31,2024-06-29,2379.TW
2024-03-31,2024-06-29,2382.TW
2024-03-31,2024-06-29,2395.TW
2024-03-31,2024-06-29,2408.TW
2024-03-31,2024-06-29,2412.TW
2024-03-31,2024-06-29,2454.TW
2024-03-31,2024-06-29,2603.TW
2024-03-31,2024-06-29,2801.TW
2024-03-31,2024-06-29,2880.TW
2024-03-31,2024-06-29,2881.TW
2024-03-31,2024-06-29,2882.TW
2024-03-31,2024-06-29,2883.TW
2024-03-31,2024-06-29,2884.TW
2024-03-31,2024-06-29,2885.TW
2024-03-31,2024-06-29,2886.TW
2024-03-31,2024-06-29,2887.TW
2024-03-31,2024-06-29,2890.TW
2024-03-31,2024-06-29,2891.TW
2024-03-31,2024-06-29,2892.TW
2024-03-31,2024-06-29,2912.TW
2024-03-31,2024-06-29,3008.TW
2024-03-31,2024-06-29,3034.TW
2024-03-31,2024-06-29,3037.TW
2024-03-31,2024-06-29,3045.TW
2024-03-31,2024-06-29,3231.TW
2024-03-31,2024-06-29,3661.TW
2024-03-31,2024-06-29,3711.TW
2024-03-31,2024-06-29,4904.TW
2024-03-31,2024-06-29,4938.TW
2024-03-31,2024-06-29,5871.TW
2024-03-31,2024-06-29,5876.TW
2024-03-31,2024-06-29,5880.TW
2024-03-31,2024-06-29,6505.TW
2024-03-31,2024-06-29,6669.TW
2024-06-30,2024-09-29,1101.TW
2024-06-30,2024-09-29,1216.TW
2024-06-30,2024-09-29,1301.TW
2024-06-30,2024-09-29,1303.TW
2024-06-30,2024-09-29,1326.TW
2024-06-30,2024-09-29,1590.TW
2024-06-30,2024-09-29,2002.TW
2024-06-30,2024-09-29,2207.TW
2024-06-30,2024-09-29,2301.TW
2024-06-30,2024-09-29,2303.TW
2024-06-30,2024-09-29,2308.TW
2024-06-30,2024-09-29,2317.TW
2024-06-30,2024-09-29,2327.TW
2024-06-30,2024-09-29,2330.TW
2024-06-30,2024-09-29,2345.TW
2024-06-30,2024-09-29,2357.TW
2024-06-30,2024-09-29,2379.TW
2024-06-30,2024-09-29,2382.TW
2024-06-30,2024-09-29,2395.TW
2024-06-30,2024-09-29,2408.TW
2024-06-30,2024-09-29,2412.TW
2024-06-30,2024-09-29,2454.TW
2024-06-30,2024-09-29,2603.TW
2024-06-30,2024-09-29,2880.TW
2024-06-30,2024-09-29,2881.TW
2024-06-30,2024-09-29,2882.TW
2024-06-30,2024-09-29,2883.TW
2024-06-30,2024-09-29,2884.TW
2024-06-30,2024-09-29,2885.TW
2024-06-30,2024-09-29,2886.TW
2024-06-30,2024-09-29,2887.TW
2024-06-30,2024-09-29,2890.TW
2024-06-30,2024-09-29,2891.TW
2024-06-30,2024-09-29,2892.TW
2024-06-30,2024-09-29,2912.TW
2024-06-30,2024-09-29,3008.TW
2024-06-30,2024-09-29,3017.TW
2024-06-30,2024-09-29,3034.TW
2024-06-30,2024-09-29,3037.TW
2024-06-30,2024-09-29,3045.TW
2024-06-30,2024-09-29,3231.TW
2024-06-30,2024-09-29,3661.TW
2024-06-30,2024-09-29,3711.TW
2024-06-30,2024-09-29,4904.TW
2024-06-30,2024-09-29,4938.TW
2024-06-30,2024-09-29,5871.TW
2024-06-30,2024-09-29,5876.TW
2024-06-30,2024-09-29,5880.TW
2024-06-30,2024-09-29,6505.TW
2024-06-30,2024-09-29,6669.TW
2024-09-30,2024-12-30,1101.TW
2024-09-30,2024-12-30,1216.TW
2024-09-30,2024-12-30,1301.TW
2024-09-30,2024-12-30,1303.TW
2024-09-30,2024-12-30,1326.TW
2024-09-30,2024-12-30,1590.TW
2024-09-30,2024-12-30,2002.TW
2024-09-30,2024-12-30,2207.TW
2024-09-30,2024-12-30,2301.TW
2024-09-30,2024-12-30,2303.TW
2024-09-30,2024-12-30,2308.TW
2024-09-30,2024-12-30,2317.TW
2024-09-30,2024-12-30,2327.TW
2024-09-30,2024-12-30,2330.TW
2024-09-30,2024-12-30,2345.TW
2024-09-30,2024-12-30,2357.TW
2024-09-30,2024-12-30,2379.TW
2024-09-30,2024-12-30,2382.TW
2024-09-30,2024-12-30,2395.TW
2024-09-30,2024-12-30,2412.TW
2024-09-30,2024-12-30,2454.TW
2024-09-30,2024-12-30,2603.TW
2024-09-30,2024-12-30,2880.TW
2024-09-30,2024-12-30,2881.TW
2024-09-30,2024-12-30,2882.TW
2024-09-30,2024-12-30,2883.TW
2024-09-30,2024-12-30,2884.TW
2024-09-30,2024-12-30,2885.TW
2024-09-30,2024-12-30,2886.TW
2024-09-30,2024-12-30,2887.TW
2024-09-30,2024-12-30,2890.TW
2024-09-30,2024-12-30,2891.TW
2024-09-30,2024-12-30,2892.TW
2024-09-30,2024-12-30,2912.TW
2024-09-30,2024-12-30,3008.TW
2024-09-30,2024-12-30,3017.TW
2024-09-30,2024-12-30,3034.TW
2024-09-30,2024-12-30,3037.TW
2024-09-30,2024-12-30,3045.TW
2024-09-30,2024-12-30,3231.TW
2024-09-30,2024-12-30,3661.TW
2024-09-30,2024-12-30,3711.TW
2024-09-30,2024-12-30,4904.TW
2024-09-30,2024-12-30,4938.TW
2024-09-30,2024-12-30,5871.TW
2024-09-30,2024-12-30,5876.TW
2024-09-30,2024-12-30,5880.TW
2024-09-30,2024-12-30,6446.TW
2024-09-30,2024-12-30,6505.TW
2024-09-30,2024-12-30,6669.TW
2024-12-31,2025-03-30,1101.TW
2024-12-31,2025-03-30,1216.TW
2024-12-31,2025-03-30,1301.TW
2024-12-31,2025-03-30,1303.TW
2024-12-31,2025-03-30,1326.TW
2024-12-31,2025-03-30,2002.TW
2024-12-31,2025-03-30,2207.TW
2024-12-31,2025-03-30,2301.TW
2024-12-31,2025-03-30,2303.TW
2024-12-31,2025-03-30,2308.TW
2024-12-31,2025-03-30,2317.TW
2024-12-31,2025-03-30,2327.TW
2024-12-31,2025-03-30,2330.TW
2024-12-31,2025-03-30,2345.TW
2024-12-31,2025-03-30,2357.TW
2024-12-31,2025-03-30,2379.TW
2024-12-31,2025-03-30,2382.TW
2024-12-31,2025-03-30,2395.TW
2024-12-31,2025-03-30,2412.TW
2024-12-31,2025-03-30,2454.TW
2024-12-31,2025-03-30,2603.TW
2024-12-31,2025-03-30,2609.TW
2024-12-31,2025-03-30,2880.TW
2024-12-31,2025-03-30,2881.TW
2024-12-31,2025-03-30,2882.TW
2024-12-31,2025-03-30,2883.TW
2024-12-31,2025-03-30,2884.TW
2024-12-31,2025-03-30,2885.TW
2024-12-31,2025-03-30,2886.TW
2024-12-31,2025-03-30,2887.TW
2024-12-31,2025-03-30,2890.TW
2024-12-31,2025-03-30,2891.TW
2024-12-31,2025-03-30,2892.TW
2024-12-31,2025-03-30,2912.TW
2024-12-31,2025-03-30,3008.TW
2024-12-31,2025-03-30,3017.TW
2024-12-31,2025-03-30,3034.TW
2024-12-31,2025-03-30,3037.TW
2024-12-31,2025-03-30,3045.TW
2024-12-31,2025-03-30,3231.TW
2024-12-31,2025-03-30,3661.TW
2024-12-31,2025-03-30,3711.TW
2024-12-31,2025-03-30,4904.TW
2024-12-31,2025-03-30,4938.TW
2024-12-31,2025-03-30,5871.TW
2024-12-31,2025-03-30,5876.TW
2024-12-31,2025-03-30,5880.TW
2024-12-31,2025-03-30,6446.TW
2024-12-31,2025-03-30,6505.TW
2024-12-31,2025-03-30,6669.TW
2025-03-31,2025-06-29,1101.TW
2025-03-31,2025-06-29,1216.TW
2025-03-31,2025-06-29,1301.TW
2025-03-31,2025-06-29,1303.TW
2025-03-31,2025-06-29,2002.TW
2025-03-31,2025-06-29,2207.TW
2025-03-31,2025-06-29,2301.TW
2025-03-31,2025-06-29,2303.TW
2025-03-31,2025-06-29,2308.TW
2025-03-31,2025-06-29,2317.TW
2025-03-31,2025-06-29,2327.TW
2025-03-31,2025-06-29,2330.TW
2025-03-31,2025-06-29,2345.TW
2025-03-31,2025-06-29,2357.TW
2025-03-31,2025-06-29,2379.TW
2025-03-31,2025-06-29,2382.TW
2025-03-31,2025-06-29,2395.TW
2025-03-31,2025-06-29,2412.TW
2025-03-31,2025-06-29,2454.TW
2025-03-31,2025-06-29,2603.TW
2025-03-31,2025-06-29,2609.TW
2025-03-31,2025-06-29,2615.TW
2025-03-31,2025-06-29,2880.TW
2025-03-31,2025-06-29,2881.TW
2025-03-31,2025-06-29,2882.TW
2025-03-31,2025-06-29,2883.TW
2025-03-31,2025-06-29,2884.TW
2025-03-31,2025-06-29,2885.TW
2025-03-31,2025-06-29,2886.TW
2025-03-31,2025-06-29,2887.TW
2025-03-31,2025-06-29,2890.TW
2025-03-31,2025-06-29,2891.TW
2025-03-31,2025-06-29,2892.TW
2025-03-31,2025-06-29,2912.TW
2025-03-31,2025-06-29,3008.TW
2025-03-31,2025-06-29,3017.TW
2025-03-31,2025-06-29,3034.TW
2025-03-31,2025-06-29,3037.TW
2025-03-31,2025-06-29,3045.TW
2025-03-31,2025-06-29,3231.TW
2025-03-31,2025-06-29,3661.TW
2025-03-31,2025-06-29,3711.TW
2025-03-31,2025-06-29,4904.TW
2025-03-31,2025-06-29,4938.TW
2025-03-31,2025-06-29,5871.TW
2025-03-31,2025-06-29,5876.TW
2025-03-31,2025-06-29,5880.TW
2025-03-31,2025-06-29,6446.TW
2025-03-31,2025-06-29,6505.TW
2025-03-31,2025-06-29,6669.TW
2025-06-30,2025-09-29,1101.TW
2025-06-30,2025-09-29,1216.TW
2025-06-30,2025-09-29,1301.TW
2025-06-30,2025-09-29,1303.TW
2025-06-30,2025-09-29,2002.TW
2025-06-30,2025-09-29,2207.TW
2025-06-30,2025-09-29,2301.TW
2025-06-30,2025-09-29,2303.TW
2025-06-30,2025-09-29,2308.TW
2025-06-30,2025-09-29,2317.TW
2025-06-30,2025-09-29,2327.TW
2025-06-30,2025-09-29,2330.TW
2025-06-30,2025-09-29,2345.TW
2025-06-30,2025-09-29,2357.TW
2025-06-30,2025-09-29,2379.TW
2025-06-30,2025-09-29,2382.TW
2025-06-30,2025-09-29,2383.TW
2025-06-30,2025-09-29,2395.TW
2025-06-30,2025-09-29,2412.TW
2025-06-30,2025-09-29,2454.TW
2025-06-30,2025-09-29,2603.TW
2025-06-30,2025-09-29,2609.TW
2025-06-30,2025-09-29,2615.TW
2025-06-30,2025-09-29,2880.TW
2025-06-30,2025-09-29,2881.TW
2025-06-30,2025-09-29,2882.TW
2025-06-30,2025-09-29,2883.TW
2025-06-30,2025-09-29,2884.TW
2025-06-30,2025-09-29,2885.TW
2025-06-30,2025-09-29,2886.TW
2025-06-30,2025-09-29,2887.TW
2025-06-30,2025-09-29,2890.TW
2025-06-30,2025-09-29,2891.TW
2025-06-30,2025-09-29,2892.TW
2025-06-30,2025-09-29,2912.TW
2025-06-30,2025-09-29,3008.TW
2025-06-30,2025-09-29,3017.TW
2025-06-30,2025-09-29,3034.TW
2025-06-30,2025-09-29,3045.TW
2025-06-30,2025-09-29,3231.TW
2025-06-30,2025-09-29,3661.TW
2025-06-30,2025-09-29,3711.TW
2025-06-30,2025-09-29,4904.TW
2025-06-30,2025-09-29,4938.TW
2025-06-30,2025-09-29,5871.TW
2025-06-30,2025-09-29,5876.TW
2025-06-30,2025-09-29,5880.TW
2025-06-30,2025-09-29,6446.TW
2025-06-30,2025-09-29,6505.TW
2025-06-30,2025-09-29,6669.TW
2025-09-30,2025-12-30,1216.TW
2025-09-30,2025-12-30,1301.TW
2025-09-30,2025-12-30,1303.TW
2025-09-30,2025-12-30,2002.TW
2025-09-30,2025-12-30,2059.TW
2025-09-30,2025-12-30,2207.TW
2025-09-30,2025-12-30,2301.TW
2025-09-30,2025-12-30,2303.TW
2025-09-30,2025-12-30,2308.TW
2025-09-30,2025-12-30,2317.TW
2025-09-30,2025-12-30,2327.TW
2025-09-30,2025-12-30,2330.TW
2025-09-30,2025-12-30,2345.TW
2025-09-30,2025-12-30,2357.TW
2025-09-30,2025-12-30,2379.TW
2025-09-30,2025-12-30,2382.TW
2025-09-30,2025-12-30,2383.TW
2025-09-30,2025-12-30,2395.TW
2025-09-30,2025-12-30,2412.TW
2025-09-30,2025-12-30,2454.TW
2025-09-30,2025-12-30,2603.TW
2025-09-30,2025-12-30,2609.TW
2025-09-30,2025-12-30,2615.TW
2025-09-30,2025-12-30,2880.TW
2025-09-30,2025-12-30,2881.TW
2025-09-30,2025-12-30,2882.TW
2025-09-30,2025-12-30,2883.TW
2025-09-30,2025-12-30,2884.TW
2025-09-30,2025-12-30,2885.TW
2025-09-30,2025-12-30,2886.TW
2025-09-30,2025-12-30,2887.TW
2025-09-30,2025-12-30,2890.TW
2025-09-30,2025-12-30,2891.TW
2025-09-30,2025-12-30,2892.TW
2025-09-30,2025-12-30,2912.TW
2025-09-30,2025-12-30,3008.TW
2025-09-30,2025-12-30,3017.TW
2025-09-30,2025-12-30,3034.TW
2025-09-30,2025-12-30,3045.TW
2025-09-30,2025-12-30,3231.TW
2025-09-30,2025-12-30,3661.TW
2025-09-30,2025-12-30,3711.TW
2025-09-30,2025-12-30,4904.TW
2025-09-30,2025-12-30,4938.TW
2025-09-30,2025-12-30,5871.TW
2025-09-30,2025-12-30,5876.TW
2025-09-30,2025-12-30,5880.TW
2025-09-30,2025-12-30,6505.TW
2025-09-30,2025-12-30,6669.TW
2025-09-30,2025-12-30,6919.TW
2025-12-31,2026-03-30,1216.TW
2025-12-31,2026-03-30,1301.TW
2025-12-31,2026-03-30,1303.TW
2025-12-31,2026-03-30,2002.TW
2025-12-31,2026-03-30,2059.TW
2025-12-31,2026-03-30,2207.TW
2025-12-31,2026-03-30,2301.TW
2025-12-31,2026-03-30,2303.TW
2025-12-31,2026-03-30,2308.TW
2025-12-31,2026-03-30,2317.TW
2025-12-31,2026-03-30,2327.TW
2025-12-31,2026-03-30,2330.TW
2025-12-31,2026-03-30,2345.TW
2025-12-31,2026-03-30,2357.TW
2025-12-31,2026-03-30,2379.TW
2025-12-31,2026-03-30,2382.TW
2025-12-31,2026-03-30,2383.TW
2025-12-31,2026-03-30,2395.TW
2025-12-31,2026-03-30,2412.TW
2025-12-31,2026-03-30,2454.TW
2025-12-31,2026-03-30,2603.TW
2025-12-31,2026-03-30,2609.TW
2025-12-31,2026-03-30,2615.TW
2025-12-31,2026-03-30,2880.TW
2025-12-31,2026-03-30,2881.TW
2025-12-31,2026-03-30,2882.TW
2025-12-31,2026-03-30,2883.TW
2025-12-31,2026-03-30,2884.TW
2025-12-31,2026-03-30,2885.TW
2025-12-31,2026-03-30,2886.TW
2025-12-31,2026-03-30,2887.TW
2025-12-31,2026-03-30,2890.TW
2025-12-31,2026-03-30,2891.TW
2025-12-31,2026-03-30,2892.TW
2025-12-31,2026-03-30,2912.TW
2025-12-31,2026-03-30,3008.TW
2025-12-31,2026-03-30,3017.TW
2025-12-31,2026-03-30,3034.TW
2025-12-31,2026-03-30,3045.TW
2025-12-31,2026-03-30,3231.TW
2025-12-31,2026-03-30,3661.TW
2025-12-31,2026-03-30,3665.TW
2025-12-31,2026-03-30,3711.TW
2025-12-31,2026-03-30,4904.TW
2025-12-31,2026-03-30,4938.TW
2025-12-31,2026-03-30,5871.TW
2025-12-31,2026-03-30,5876.TW
2025-12-31,2026-03-30,5880.TW
2025-12-31,2026-03-30,6505.TW
2025-12-31,2026-03-30,6669.TW
2025-12-31,2026-03-30,6919.TW
2026-03-31,2026-06-29,1216.TW
2026-03-31,2026-06-29,1301.TW
2026-03-31,2026-06-29,1303.TW
2026-03-31,2026-06-29,2002.TW
2026-03-31,2026-06-29,2059.TW
2026-03-31,2026-06-29,2207.TW
2026-03-31,2026-06-29,2301.TW
2026-03-31,2026-06-29,2303.TW
2026-03-31,2026-06-29,2308.TW
2026-03-31,2026-06-29,2317.TW
2026-03-31,2026-06-29,2327.TW
2026-03-31,2026-06-29,2330.TW
2026-03-31,2026-06-29,2345.TW
2026-03-31,2026-06-29,2357.TW
2026-03-31,2026-06-29,2379.TW
2026-03-31,2026-06-29,2382.TW
2026-03-31,2026-06-29,2383.TW
2026-03-31,2026-06-29,2395.TW
2026-03-31,2026-06-29,2412.TW
2026-03-31,2026-06-29,2454.TW
2026-03-31,2026-06-29,2603.TW
2026-03-31,2026-06-29,2609.TW
2026-03-31,2026-06-29,2615.TW
2026-03-31,2026-06-29,2880.TW
2026-03-31,2026-06-29,2881.TW
2026-03-31,2026-06-29,2882.TW
2026-03-31,2026-06-29,2883.TW
2026-03-31,2026-06-29,2884.TW
2026-03-31,2026-06-29,2885.TW
2026-03-31,2026-06-29,2886.TW
