date,active_contract,rv_1min,rv_5min,rv_5min_canonical_convention,rv_10min,parkinson,r2_day,day_return,n_ticks,source_file,source_size,source_mtime_ns,source_sha256,builder_collector_sha256,builder_proxy_code_sha256,builder_mcs_sha256,builder_evaluation_sha256
2021-05-03,202105,9.650010318297397e-05,8.873218469935263e-05,8.818094656352586e-05,8.153145966258267e-05,0.000113276329743179,0.0002069642871471486,-0.0143862534089716,116568,Daily_2021_05_03TX.csv,8744239,1620041284000000000,8baa387cf1f9c338649d8a6b50f7f1ae5eb928ab930fc1df64898326d7ca6088,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-04,202105,0.0002379746435517333,0.0003388198101874766,0.0003379624712446673,0.0003537185225823383,0.0005135983281936274,0.0003929240740093537,-0.0198223125293027,162317,Daily_2021_05_04TX.csv,11827366,1620131486000000000,95329c7d6dd8ca48ffc1d701697963969aed8ef6b4a5b807f9bdb78250bccff8,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-05,202105,0.0001103293996847921,9.647552580128049e-05,9.216838111374485e-05,0.0001002574606637924,8.814215196354659e-05,2.153568476066004e-05,-0.0046406556390945,98243,Daily_2021_05_05TX.csv,9256604,1620222942000000000,959ff4aa9445101e9b48a6282951ec7f88820cb76597b3d673d80b202ebff95b,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-06,202105,0.0001526763796589061,0.0001310161185422527,0.0001276507911603715,0.0001222916764251408,0.0001835339108105631,1.300749405365436e-05,0.0036065903639939,125075,Daily_2021_05_06TX.csv,9422599,1620304794000000000,54661a373e7a63be7c696a55f882e0d88bfe78bde4e1aaaeeca4b0ab639b94ae,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-07,202105,8.033839506033114e-05,7.660284272712851e-05,7.643569038288462e-05,6.092721025182816e-05,6.357027381716281e-05,9.651554384528839e-05,0.009824232481231701,91381,Daily_2021_05_07TX.csv,7673570,1620397485000000000,34a3a8faac5a180fce1117eb931b25649353143e9c846a88f9fee46f072fef01,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-10,202105,8.596391408241717e-05,4.918335035998839e-05,4.902086227994347e-05,6.449173526721742e-05,4.595489107300474e-05,6.643946742761802e-05,-0.008151040880011401,83527,Daily_2021_05_10TX.csv,6848744,1620661177000000000,f06acde5abd236db09a16885e4ab9b1986aa0809611babdacbd0ed22f924508b,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-11,202105,0.0002166461512017021,0.0001921367638475035,0.0001823509385343605,0.0002123695705825755,0.0003843100741367481,0.0006071087105948151,-0.024639576104203,160939,Daily_2021_05_11TX.csv,12337507,1620743929000000000,bc4533b5fd6806264ebd7c04db808330f776f3a479e8a000c02bc6658169c056,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-12,202105,0.001670557864059873,0.002878171850388711,0.002860110199109445,0.003528857989233698,0.003281780483901112,0.002557620522879959,-0.0505729228231863,258042,Daily_2021_05_12TX.csv,21811374,1620829401000000000,d63c38342bcf9a4a715317a1591bd974a741ff0ef99920495d2a9b4e5f5ee7dd,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-13,202105,0.0007416862064102881,0.000656989003767103,0.0006265078452861297,0.000872331489753697,0.000607502573030302,4.234864084326195e-06,0.0020578785397409,169027,Daily_2021_05_13TX.csv,15358881,1620909547000000000,11578521dfd3e20c2bda1d5efe1947db23712c4e98cc4efa171cd33d4fb93749,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-14,202105,0.0003084075867029165,0.0002951682583728312,0.0002950681458471867,0.000319792488486649,0.0001947616460447951,3.146096890399444e-06,-0.0017737240175403,151657,Daily_2021_05_14TX.csv,14533109,1621002933000000000,22a36d1e5c8bcdc38001ca4e67e88ff3d0b7649473e82994cd669bbabc38700d,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-17,202105,0.0007335897562103496,0.0005845277598105157,0.000459095700358165,0.0005770198485200436,0.0006199054107681814,2.761731657367782e-05,0.0052552180329342,182462,Daily_2021_05_17TX.csv,14857395,1621259599000000000,38631072df49eea843d67ef511b99839eed555f20f020b5a73e98cf4fb106619,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-18,202105,0.0002936505490037458,0.0003164919297348961,0.0003164258450532576,0.0002695393122615784,0.0006629020252847016,0.001361774483377349,0.0369022287047455,137935,Daily_2021_05_18TX.csv,12817328,1621350753000000000,5f4e0d9a9f7eb2f446b5536df183e91bfd2ab997c4390e7014702fc37b9cb178,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-19,202105,0.0002117862494656042,0.0002727545481855362,0.0002631134363497344,0.0002188363529994684,0.0001005216280532964,3.842109695672787e-07,0.0006198475373567,82684,Daily_2021_05_19TX.csv,10651562,1621431546000000000,ce8738c88034506e8ed4185478d4099884028c38ad5067295db4f8f54860668c,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-20,202106,0.0002061032346184725,0.0001810942982158507,0.0001792196410718562,0.0001330757241974284,9.470857702481935e-05,3.737556891294816e-05,-0.0061135561593027,110512,Daily_2021_05_20TX.csv,9903117,1621522035000000000,bafd06e513adb2e5b988847402c056f238d16fe361912540e8e134a3b1bf7fa3,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-21,202106,0.0001741086382773392,0.0001581720059566352,0.0001524059698380216,0.0001834827671352175,0.0001702439054784418,4.645057750365452e-06,0.0021552396039339,124136,Daily_2021_05_21TX.csv,10010459,1621607194000000000,b46bbcfef374c1f8a5a528bdfd1cce861c508db568b0fe89ee7061644a85b133,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-24,202106,0.0001225401455667725,0.0001132842634218425,0.000104025515184131,0.0001108516801383503,0.0001225914426856079,0.0001764346122231082,0.0132828691261755,92359,Daily_2021_05_24TX.csv,8231929,1621860098000000000,5ac94470024b816bc8cb013b14a32758df762271998bddec1eef87ba9ff2db08,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-25,202106,0.0001060773425620401,0.0001190052256554211,0.0001178081883228215,9.446468033934494e-05,5.178750026330802e-05,5.632090714282326e-05,0.0075047256540677,95238,Daily_2021_05_25TX.csv,7668988,1621954363000000000,cde84b082263a972ca05636f4f34ec7e7ad2b73e1d5b14bd410b71312540d10b,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-26,202106,5.686110614559219e-05,4.61155639209371e-05,4.506975345678944e-05,5.320044761947761e-05,3.357242190569148e-05,3.622206209380831e-09,6.018476725368996e-05,68967,Daily_2021_05_26TX.csv,6148306,1622018715000000000,cb0f9e558996ffd62f5f63e15fd77632598ecc24962db79e751a5513b7af4a46,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-27,202106,0.0001664530547010751,0.0001986617794984784,0.0001024269160884406,0.0001457337777315119,0.0001894392205139988,1.356138324094664e-05,-0.003682578341454,97099,Daily_2021_05_27TX.csv,7367983,1622118864000000000,c16e31f3ed9d8cb65ac6ed62ab48e463b6a357d852ac62aacc0c2268a027ecb4,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-28,202106,6.284227224551292e-05,5.175107674251213e-05,4.89546861370762e-05,6.522039056386296e-05,5.386195743194859e-05,6.270038849593358e-05,0.007918357689314801,80968,Daily_2021_05_28TX.csv,6786549,1622213051000000000,c4d61522a6aa769241bd18eba8d4736adce43a101a40cde7d5176bae394f6c3b,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-05-31,202106,8.754616028973735e-05,8.848732480979134e-05,8.826308381545367e-05,0.0001113899436780382,5.721576340084222e-05,5.264992608751967e-05,0.0072560268802919,94263,Daily_2021_05_31TX.csv,7840187,1622468191000000000,df0465d303e0137b66d2e99b50a7b1ff53d8ee2c70d7d91a96470aeb5631e315,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-01,202106,5.285015871418234e-05,6.620212276745563e-05,6.552844716222493e-05,7.113548391616315e-05,2.186604347135935e-05,2.19127777858736e-05,0.0046811086065026,76236,Daily_2021_06_01TX.csv,5594558,1622555482000000000,ab0819771c9aa32100b537ac6f399b5dad23d593e11ae847252b86be10fc47e5,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-02,202106,4.781999474222995e-05,5.554343394057651e-05,5.532629356710537e-05,6.320452185681816e-05,4.082421153337931e-05,1.865076164653259e-05,-0.0043186527582722,75527,Daily_2021_06_02TX.csv,6283815,1622645920000000000,10beb0b0d106c830cb938cc39169b352b5f702021dd895dbf09e25fac2e91c6d,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-03,202106,5.231064963783536e-05,5.048027881705211e-05,4.939042109024212e-05,5.070261590036539e-05,3.347856908781266e-05,1.483675697907005e-06,-0.0012180622717689,82933,Daily_2021_06_03TX.csv,6645147,1622732525000000000,55a8d9f542e6d8383253306353809442b9be5ca3c8086c609eab14719fa04e02,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-04,202106,3.765839426867535e-05,4.486794450528347e-05,4.428724139754813e-05,4.916387174292649e-05,2.216883265410851e-05,7.575277370612653e-06,0.0027523221778368,66714,Daily_2021_06_04TX.csv,6338477,1622818288000000000,b5f10b2f5d97de648bb8dfb804782833061443ddaa5a6d96160da89a30065b4c,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-07,202106,0.0002118387723312563,0.0001500294580167816,0.0001499079119893979,0.0002354205166609056,0.0003256505788128649,5.142919542388836e-05,-0.0071714151618692,117271,Daily_2021_06_07TX.csv,9127946,1623075578000000000,68828a244e67a2b92bad5368e18b56431da9441c5d1210a8c054e1cf3d97bad1,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-08,202106,5.752947141633343e-05,6.197072947162458e-05,6.169647059396102e-05,3.643443523638741e-05,3.475657960142934e-05,3.403931631822745e-05,-0.0058343222672584,66806,Daily_2021_06_08TX.csv,5764864,1623167499000000000,e6d8aacecb943ec40a1da7ea1743afc38a290cc98a43d4e682ec227d350bb1c9,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-09,202106,5.916047519357174e-05,5.050755929596645e-05,4.739776268129356e-05,3.86782139053302e-05,4.234792822165326e-05,4.00943107904899e-06,-0.0020023563816286,76398,Daily_2021_06_09TX.csv,6744517,1623254053000000000,4d4b1c24ba616958812ebab73d734e01cd11694c2e565038093ceea969e0266e,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-10,202106,5.088541026148014e-05,6.140772924550021e-05,6.073286720882204e-05,6.893363705428342e-05,4.138770348307427e-05,5.26026174148448e-05,0.0072527661905541,78492,Daily_2021_06_10TX.csv,6622746,1623350643000000000,ee6075173aef3126fbae2c352848dc55c8f4bd68ed7fb3f4859a2a248ea6e86f,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-11,202106,3.897587892704871e-05,4.176624243338132e-05,3.689032573951877e-05,3.652528806726707e-05,1.441184534510509e-05,2.841267281436185e-06,0.0016856059092908,66486,Daily_2021_06_11TX.csv,6071770,1623684014000000000,5abd3425bd3b62575fe4727107071ff6f16c000a554d1ea79afa2b8debe053d5,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-15,202106,3.763193497834218e-05,3.693764295887061e-05,3.517695144973121e-05,1.91837115914748e-05,1.90463327311028e-05,1.916589613012775e-05,0.0043778871764959,62338,Daily_2021_06_15TX.csv,5512850,1623772610000000000,6ae52e5b6e4f8cc3710ac973fc7004ce1c47006a20e6a05c5f6764179406f85a,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-16,202106,9.30003578138729e-05,0.0001114017933197439,0.0001105495910898103,0.0001429059132275138,0.000162141256372412,1.467628230836573e-06,0.0012114570693328,44346,Daily_2021_06_16TX.csv,5828873,1623845510000000000,e7d09b80465757ed75000549687d567e0eec199293d1b41504a8ead45e8b04b5,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-17,202107,3.114065140973828e-05,3.411686682210348e-05,3.377347698349632e-05,3.837068810236238e-05,8.208538574144254e-05,0.0001745183474194454,0.0132105392554371,61993,Daily_2021_06_17TX.csv,5388998,1623939109000000000,8df46242378dce39da7c460fd2d0089a44e10801309500a4dbe631fbd8ef3e62,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-18,202107,3.326658193023972e-05,3.074686526976525e-05,3.05334947746409e-05,3.256890801149413e-05,1.740985984765428e-05,1.328674722128319e-05,-0.0036450990687885,58808,Daily_2021_06_18TX.csv,5255034,1624024605000000000,589a3b4cf44b565304878f7dde01527f112590b992cbdad6eddfba77ee13b314,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-21,202107,8.800230907493771e-05,0.000116766622609305,0.0001159917721283496,8.772894549642151e-05,8.288033175567161e-05,2.557675723006266e-05,-0.0050573468568076,93284,Daily_2021_06_21TX.csv,8169395,1624290253000000000,f8d1925ff0d121a17963a385f84312564a0218a48045d48c59e3f2571495b761,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-22,202107,3.293145911276457e-05,2.571918451908079e-05,2.522942122661181e-05,3.183620462273117e-05,4.555615080898415e-05,5.349514399235209e-05,-0.0073140374617821,64763,Daily_2021_06_22TX.csv,5677238,1624374327000000000,7736c96c88d870668df37badf053d460645aba52a5695e0d9cd50d7d6bd03621,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-23,202107,4.001809015513032e-05,4.895117883154851e-05,4.878369405992652e-05,6.951234349877441e-05,8.252329904639203e-05,9.899756250519419e-05,0.009949751881589501,76986,Daily_2021_06_23TX.csv,6692773,1624463115000000000,22360b6ac85fe6fd269d5562d8296d3eaede65e1977d03cb6a57809694967db3,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-24,202107,3.064547336505068e-05,3.060576437496341e-05,3.059239168242319e-05,3.234148904342852e-05,2.254177657730598e-05,5.336115417900361e-06,0.0023100033372054,57410,Daily_2021_06_24TX.csv,4876770,1624549251000000000,1f7108d43d7a90fc10763b7bb0431d35bba482e604a779c0d96e7113f1ee6bb5,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-25,202107,4.724121546862615e-05,3.938430360611309e-05,3.89104239202146e-05,5.986961652561294e-05,4.044875621388639e-05,1.188467380846835e-06,-0.0010901685102986,73487,Daily_2021_06_25TX.csv,5579990,1624637922000000000,d53c0e605fdc803a97e60f6af07141371d0f76e93dd333707e9ac865d826ab20,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-28,202107,3.095702414642802e-05,2.441165529998976e-05,2.33505452587577e-05,3.262149892967438e-05,3.098258356566686e-05,8.820326066515934e-06,0.0029699033766296,52421,Daily_2021_06_28TX.csv,4213661,1624907372000000000,18e3d9b9aa8402c696a7f1d8d4f7b122db6299c39b9cd4abefe379d2949f63b6,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-29,202107,4.4476650556452e-05,5.330331535683935e-05,5.304177799851429e-05,4.943240531014361e-05,3.469507257510126e-05,1.369949281157823e-05,-0.003701282590073,73445,Daily_2021_06_29TX.csv,5470810,1624968928000000000,d514dc6f17b7f0d699f12a7c995b19cffaa1973a208d06458080aa2a5a2d8b40,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-06-30,202107,2.586299279243163e-05,2.74140631318319e-05,2.715270401847849e-05,2.734297132286537e-05,3.866608606943381e-05,3.601924263622828e-05,0.0060016033387944,63910,Daily_2021_06_30TX.csv,4844056,1625066255000000000,44227eff7014df4e5c168296f81f26895ecd4c4f4c55a1b5ae752a0484a82171,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2021-07-01,202107,4.725430401199263e-05,4.205538724504808e-05,4.159439584436977e-05,4.926870601389268e-05,5.543846601235473e-05,3.705349382025104e-06,-0.0019249284095843,78212,Daily_2021_07_01TX.csv,6444725,1625154327000000000,8cabae22eafe4c3594d1a8ec7be94b2e67b8b1929518df9b273226f84724866c,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
