date,spy_close,spy_log_ret,spy_r2,log_r2,ann_abs_ret_vol,rv5_var_lag1,rv21_var_lag1,log_rv5_lag1,log_rv21_lag1,vix_close,log_vix_lag1,fwd5_var,log_fwd5_var,blackout_coverage,blackout_firm_count,blackout_coverage_lag1,opex_window,dow,month
2020-03-04,285.17791748046875,0.041173369091232814,0.0016952463223228857,-6.37992716681524,0.6536069715244531,0.0009568132952622035,0.00036097651795749546,-6.951902174800895,-7.926697371929917,31.989999771118164,3.606041167519332,0.0026150726101853566,-5.946463376809603,0.069049981942197,5,0.07548408368334947,0.0,2,3
2020-03-05,275.6982116699219,-0.03380642585196636,0.0011428744288844994,-6.77420867369939,0.5366603731214872,0.0012931465267976522,0.0004390942699648958,-6.650676785159542,-7.730796202239458,39.619998931884766,3.4654233468097595,0.004409319055427176,-5.4240349879666585,0.069049981942197,5,0.069049981942197,0.0,3,3
2020-03-06,271.1405334472656,-0.016669571428336027,0.00027787461160439685,-8.188340223541372,0.2646212427684293,0.001099414425345776,0.0004826214346257628,-6.812977490558615,-7.636277783668252,41.939998626708984,3.6793340143139375,0.005699469269112326,-5.167382201613257,0.069049981942197,5,0.069049981942197,0.0,4,3
2020-03-09,249.96597290039062,-0.08131245987280078,0.006611716130565837,-5.018912017281625,1.2907952838860974,0.001151444407292378,0.0004895758749841584,-6.766738031534458,-7.621970898672455,54.459999084472656,3.736239992731975,0.007063072046302866,-4.952875173924969,0.05830569969920463,4,0.069049981942197,0.0,0,3
2020-03-10,262.900390625,0.05045041736562528,0.0025452446123657847,-5.973528479430935,0.8008755473331532,0.0021143233156218945,0.0008038820792158486,-6.1590204157133055,-7.126057842787691,47.29999923706055,3.9974664704364447,0.007107060353171839,-4.946666559028651,0.10390256018912694,7,0.05830569969920463,0.0,1,3
2020-03-11,250.08445739746094,-0.04997652716532297,0.002497653267506265,-5.992403640916068,0.7933527736206503,0.002454591221148681,0.0009237242359742191,-6.00979499955686,-6.987096868524371,53.900001525878906,3.856510279370203,0.007147495603070859,-4.940993234947301,0.12434685538069873,9,0.10390256018912694,0.0,2,3
2020-03-12,226.15707397460938,-0.10056891495434161,0.010114106655093597,-4.593824121199747,1.5964820315567558,0.0026150726101853566,0.0010400259022331569,-5.946463376809603,-6.868509563994138,75.47000122070312,3.987130506226248,0.005125575538503998,-5.273512440556955,0.12857712567002813,10,0.12434685538069873,0.0,3,3
2020-03-13,245.4904327392578,0.08202820051683535,0.006728625680030147,-5.001384349336216,1.3021573143701175,0.004409319055427176,0.0015215072267393958,-5.4240349879666585,-6.488053773167666,57.83000183105469,4.323735242472782,0.004167934411989457,-5.480334686749168,0.13755280734816888,11,0.12857712567002813,0.0,4,3
2020-03-16,218.62791442871094,-0.1158867119928706,0.013429730016518537,-4.310284364217149,1.839644521140612,0.005699469269112326,0.0018399540869817963,-5.167382201613257,-6.298014606050671,82.69000244140625,4.057507703834569,0.0016161599700038483,-6.427702270568476,0.08831424968682153,9,0.13755280734816888,0.0,0,3
2020-03-17,230.43211364746094,0.05258503728923891,0.002765186146710647,-5.890647287610637,0.8347615881023055,0.007063072046302866,0.0024794107839362497,-4.952875173924969,-5.999734293823855,75.91000366210938,4.415098705260091,0.002567579117052494,-5.9647917628683,0.11987632556984953,13,0.08831424968682153,0.0,1,3
2020-03-18,218.76463317871094,-0.05195988372775062,0.002699829517001364,-5.914566612777356,0.8248375829727594,0.007107060353171839,0.0026109642882320688,-4.946666559028651,-5.948035628487968,76.44999694824219,4.329548476272772,0.002071771175018768,-6.179351349182616,0.12482838524877146,14,0.11987632556984953,1.0,2,3
2020-03-19,219.22952270507812,0.002122812346699199,4.506332259298559e-06,-12.310004790839567,0.033698601296541036,0.007147495603070858,0.0027392105615707796,-4.940993234947301,-5.900085479803785,72.0,4.336636892458029,0.002714953169759715,-5.9089805376192395,0.15238612556806255,15,0.12482838524877146,1.0,3,3
2020-03-20,209.7820281982422,-0.04405019917613817,0.001940420047457444,-6.24485075850063,0.6992752333375435,0.005125575538503999,0.002738341844706018,-5.273512440556954,-5.900402671416349,66.04000091552734,4.276666119017444,0.002509737949700558,-5.987576893953707,0.1569102487157204,16,0.15238612556806255,1.0,4,3
2020-03-23,204.41824340820312,-0.025900922890709666,0.0006708578065904879,-7.3069532070682195,0.4111644041752678,0.004167934411989459,0.002829935862145828,-5.480334686749167,-5.867501195800035,61.59000015258789,4.190260632916666,0.0025798462361535535,-5.960025441452761,0.1547705275065755,15,0.1569102487157204,0.0,0,3
2020-03-24,222.93922424316406,0.08673108947749864,0.007522281881953874,-4.889885732006501,1.376813362170914,0.0016161599700038483,0.002856778695115586,-6.427702270568476,-5.85806058431184,61.66999816894531,4.120499522178054,0.0011204938331248237,-6.793985679173628,0.30476509205828867,20,0.1547705275065755,0.0,1,3
2020-03-25,226.276611328125,0.014858997504298088,0.00022078980683273681,-8.418298956414407,0.2358792727686129,0.002567579117052494,0.0031608125136909425,-5.9647917628683,-5.756926128211002,63.95000076293945,4.1217975593138485,0.001500439671949429,-6.501997032543592,0.47355125429658723,26,0.30476509205828867,0.0,2,3
2020-03-26,239.48886108398438,0.05674871193220188,0.0032204163059640317,-5.738244609164382,0.9008578739750994,0.002071771175018768,0.0031262385590480396,-6.179351349182616,-5.767924703432591,61.0,4.1581015399566645,0.0009604448158114752,-6.948113926893726,0.685317321958966,32,0.47355125429658723,0.0,3,3
2020-03-27,232.35556030273438,-0.030238120761080012,0.000914343947161658,-6.997303638123995,0.4800152858865412,0.002714953169759715,0.003278945041967962,-5.9089805376192395,-5.720233511369987,65.54000091552734,4.110873864174951,0.0008199734262480558,-7.106238503290496,0.7201043170424709,35,0.685317321958966,0.0,4,3
2020-03-30,239.90142822265625,0.03195933727184386,0.001021399238855468,-6.886581691043413,0.507338750926418,0.002509737949700558,0.0032219359472545235,-5.987576893953707,-5.737772843196994,57.08000183105469,4.18266065724118,0.0014608704779976655,-6.528722734670157,0.7479857099776374,36,0.7201043170424709,0.0,0,3
2020-03-31,236.32566833496094,-0.015017318895536036,0.00022551986681022368,-8.39710185832842,0.23839254693923712,0.0025798462361535535,0.0032697299728251935,-5.960025441452761,-5.723047844016766,53.540000915527344,4.044453824689131,0.001415974286382118,-6.559937372587405,0.7523843547959431,37,0.7479857099776374,0.0,1,3
2020-04-01,225.68984985351562,-0.046049093378217165,0.002120519000955764,-6.156094361329876,0.7310066950725229,0.0011204938331248237,0.00319488227177243,-6.793985679173628,-5.746205008177035,57.060001373291016,3.98042905519395,0.0012098929178668764,-6.717223338268375,0.7559506912531939,38,0.7523843547959431,0.0,2,4
2020-04-02,230.89773559570312,0.022813198488468522,0.0005204420252742625,-7.56083186672681,0.362148298862654,0.001500439671949429,0.0032556734106402355,-6.501997032543592,-5.727356109014422,50.90999984741211,4.0441033698545965,0.0011514222396039285,-6.766757283788213,0.7623847929943464,39,0.7559506912531939,0.0,3,4
2020-04-03,227.56027221679688,-0.01455977332737568,0.00021198699934456028,-8.45898513729213,0.2311292362182448,0.0009604448158114752,0.0031997303488760153,-6.948113926893726,-5.744688707450645,46.79999923706055,3.9300593649190003,0.0011258486114077884,-6.789218117609788,0.7623847929943464,39,0.7623847929943464,0.0,4,4
2020-04-06,242.8446502685547,0.06500680347166377,0.004225884497603517,-5.466526667874453,1.0319510130796357,0.0008199734262480558,0.00315540237604078,-7.106238503290496,-5.758639223441736,45.2400016784668,3.8458831866236127,0.00044963870296656596,-7.7070659575782825,0.7623847929943464,39,0.7623847929943464,0.0,0,4
2020-04-07,243.09230041503906,0.0010192687243737453,1.038908732486482e-06,-13.77724344117944,0.016180389383033816,0.0014608704779976657,0.0033434028468026433,-6.528722734670157,-5.700766144317104,46.70000076293945,3.8119816883515174,0.0005416834067020823,-7.5208286630556564,0.7623847929943464,39,0.7623847929943464,0.0,1,4
2020-04-08,251.25241088867188,0.033016846584426496,0.0010901121583795556,-6.82147459870508,0.5241261908277891,0.0014159742863821183,0.0030286086933820075,-6.559937372587405,-5.7996519089981335,43.349998474121094,3.843744181014026,0.0003282930952564352,-8.021603460883128,0.7736920663039938,40,0.7623847929943464,0.0,2,4
2020-04-09,255.07577514648438,0.015102603549041582,0.0002280886339595234,-8.385775820689298,0.23974639884219304,0.0012098929178668764,0.0029593166717636157,-6.717223338268375,-5.822796857639415,41.66999816894531,3.769306668029805,0.0004247956290966574,-7.763902142002676,0.7736920663039938,40,0.7736920663039938,0.0,3,4
2020-04-13,252.74700927734375,-0.009171633353108888,8.411885836385938e-05,-9.383278589947057,0.1455951658115494,0.0011514222396039285,0.0028512421654042466,-6.766757283788213,-5.860000497072821,41.16999816894531,3.729781401494964,0.0004711610896062764,-7.660310294031228,0.7736920663039938,40,0.7736920663039938,0.0,0,4
2020-04-14,260.201171875,0.02906604471539609,0.0008448349553974049,-7.0763691503743695,0.4614091554793273,0.0011258486114077884,0.002373623698893307,-6.789218117609788,-6.043337462540915,37.7599983215332,3.7177097913087813,0.0004923398715849087,-7.616341080945642,0.8054351894837247,42,0.7736920663039938,0.0,1,4
2020-04-15,254.6724090576172,-0.02147702091562209,0.0004612624274100688,-7.681543203281729,0.3409371374716127,0.0004496387029665662,0.0020934431881965095,-7.7070659575782825,-6.168945062341069,40.84000015258789,3.631250296829026,0.0004964624603817043,-7.608002484408499,0.8054351894837247,42,0.8054351894837247,1.0,2,4
2020-04-16,255.90098571777344,0.004812546223291747,2.3160601151319657e-05,-10.673053631481135,0.07639680287899851,0.0005416834067020827,0.0014758971125246778,-7.520828663055656,-6.518489194439701,40.11000061035156,3.7096619970351496,0.000491831369325012,-7.617374442175219,0.9274866563487298,44,0.8054351894837247,1.0,3,4
2020-04-17,262.8143005371094,0.026657106053745494,0.0007106013031606347,-7.249398899765401,0.4231684397453099,0.0003282930952564354,0.0013453244674980433,-8.021603460883128,-6.611119980914966,38.150001525878906,3.691625695001397,0.00038803595232437036,-7.854412304295865,0.8818897958588073,41,0.9274866563487298,1.0,4,4
2020-04-20,258.18408203125,-0.01777487442745951,0.000315946160911954,-8.059938419244482,0.28216738392275675,0.0004247956290966577,0.0012505993144580085,-7.763902142002675,-6.684132311040039,43.83000183105469,3.6415257977299125,0.000365832428257584,-7.91333490234812,0.8482395486997655,37,0.8818897958588073,0.0,0,4
2020-04-21,250.34474182128906,-0.030833891504164157,0.0009507288652905666,-6.958281535733477,0.489472853234194,0.0004711610896062766,0.0012654297824890874,-7.660310294031228,-6.6723433864765145,45.40999984741211,3.780318556209286,0.0001799353269427204,-8.622912510643475,0.8482395486997655,37,0.8482395486997655,0.0,1,4
2020-04-22,255.90098571777344,0.02195165987787817,0.0004818753713940463,-7.637824835397517,0.34847179741164086,0.0004923398715849089,0.0012183016309573313,-7.6163410809456416,-6.710297413807638,41.97999954223633,3.8157323417518354,0.00021711799948370014,-8.435069115215121,0.8482395486997655,37,0.8482395486997655,0.0,2,4
2020-04-23,255.88262939453125,-7.173470469901133e-05,5.145867858254359e-09,-19.065825144866945,0.001138753134037443,0.0004964624603817045,0.0012093024673765485,-7.608002484408498,-6.7177114761483,41.380001068115234,3.7371933034905416,0.0002346169078591939,-8.357556127104182,0.855519771823119,38,0.8482395486997655,0.0,3,4
2020-04-24,259.44940185546875,0.013842839959973041,0.00019162421815742642,-8.559973778991665,0.21974827183773588,0.0004918313693250122,0.0008510988132772142,-7.617374442175218,-7.068982204327181,35.93000030517578,3.722797698132168,0.0003402651268617701,-7.985785165452349,0.8239576959400909,34,0.855519771823119,0.0,4,4
2020-04-27,263.1902160644531,0.014315325374507637,0.0002049285405780222,-8.492848734166259,0.2272487452675187,0.00038803595232437047,0.0008497099757212471,-7.854412304295865,-7.070615354050213,33.290000915527344,3.5815726096218308,0.00030079698644474434,-8.109074651956961,0.7869237727942199,31,0.8239576959400909,0.0,0,4
2020-04-28,261.9799499511719,-0.004609051823992516,2.124335871624874e-05,-10.759461535099431,0.07316642943655706,0.00036583242825758414,0.0007061153202266753,-7.913334902348119,-7.255731849092872,33.56999969482422,3.5052570790915096,0.0003134636618239543,-8.067826796840688,0.7869237727942199,31,0.7869237727942199,0.0,1,4
2020-04-29,268.8381652832031,0.025841608581877118,0.0006677887340989451,-7.311538551021364,0.41022281871311617,0.00017993532694272055,0.0006635867207768939,-8.622912510643474,-7.317850860036741,31.229999542236328,3.513632801904193,0.00018915817732245499,-8.572926447216455,0.7869237727942199,31,0.7869237727942199,0.0,2,4
2020-04-30,266.33514404296875,-0.009354126776205618,8.749968774532691e-05,-9.34387419037134,0.14849215909206245,0.00021711799948370033,0.0006467481253122976,-8.435069115215121,-7.3435534809107175,34.150001525878906,3.4413791566403704,0.0002004335487714646,-8.515027294807302,0.8305803147257319,32,0.7869237727942199,0.0,3,4
2020-05-01,259.2843017578125,-0.026830305871724747,0.0007198653131703074,-7.236446289579394,0.4259179016182784,0.000234616907859194,0.0006401757358330167,-8.357556127104182,-7.353767675856549,37.189998626708984,3.5307626307013926,0.00011032319951291905,-9.112095416361225,0.6805857501740185,27,0.8305803147257319,0.0,4,5
2020-05-04,259.99951171875,0.0027546031461707088,7.587838492893567e-06,-11.788950611763372,0.0437279693126628,0.00034026512686177024,0.0005734779411765663,-7.985785165452348,-7.463790911270762,35.970001220703125,3.6160398710133155,0.0001088140149286628,-9.125869499156794,0.2652465251898365,12,0.6805857501740185,0.0,0,5
2020-05-05,262.4016418457031,0.009196561075331289,8.457673561229858e-05,-9.377850139574429,0.14599088113406003,0.0003007969864447445,0.0005490563132345965,-8.109074651956961,-7.507309365386645,33.61000061035156,3.582685291647013,0.00017296266575920024,-8.662434213456544,0.23736513225467012,11,0.2652465251898365,0.0,1,5
2020-05-06,260.6229553222656,-0.006801566848267271,4.626131159144838e-05,-9.981202387328038,0.10797152643657953,0.0003134636618239545,0.0005429891578187746,-8.067826796840688,-7.51842102124854,34.119998931884766,3.5148236598998097,0.00022739395659656113,-8.38882611332818,0.23736513225467012,11,0.23736513225467012,0.0,2,5
2020-05-07,263.7679138183594,0.011994854938279786,0.000143876544990375,-8.846554257518433,0.19041241907389994,0.00018915817732245515,0.00034395948229439026,-8.572926447216455,-7.974986400824019,31.440000534057617,3.529883691321742,0.00022692280865429276,-8.390900207615676,0.23958856959670635,12,0.23736513225467012,0.0,3,5
2020-05-08,268.13226318359375,0.01641077593770568,0.00026931356687757974,-8.219633809796195,0.2605129917166322,0.00020043354877146476,0.00035076127449714685,-8.5150272948073,-7.955404410435108,27.979999542236328,3.4480809845507516,0.00017726653632403795,-8.637855538992877,0.2351899247784006,11,0.23958856959670635,0.0,4,5
2020-05-11,268.1871643066406,0.00020473292752321015,4.191557161222402e-08,-16.98522553470283,0.0032500344684757505,0.00011032319951291923,0.0003116756272827671,-9.112095416361223,-8.073547246270754,27.56999969482422,3.33148995288052,0.000357320598253481,-7.936876864992052,0.22518948657999732,9,0.2351899247784006,0.0,0,5
2020-05-12,262.84185791015625,-0.02013256043738565,0.00040531998976498586,-7.810833457917227,0.31959448903380117,0.00010881401492866295,0.00030081625974048555,-9.125869499156792,-8.109010579932407,33.040000915527344,3.3167282139702072,0.00029757425441122857,-8.119846433412041,0.2354754857965089,10,0.22518948657999732,0.0,1,5
