earnings_datetime,eps_estimate,reported_eps,surprise_pct,ticker,earnings_date,is_future_or_unreported,fetch_failure_count
2019-03-07 16:00:00-05:00,1.69,2.01,19.01,COST,2019-03-07,False,0
2019-05-30 16:00:00-04:00,1.81,2.05,12.97,COST,2019-05-30,False,0
2019-10-03 16:00:00-04:00,2.55,2.47,-2.99,COST,2019-10-03,False,0
2019-12-12 16:00:00-05:00,1.71,1.9,11.02,COST,2019-12-12,False,0
2020-03-05 16:00:00-05:00,2.06,2.1,1.92,COST,2020-03-05,False,0
2020-05-28 16:00:00-04:00,1.89,1.89,0.13,COST,2020-05-28,False,0
2020-09-24 16:00:00-04:00,2.81,3.13,11.26,COST,2020-09-24,False,0
2020-12-10 16:00:00-05:00,2.07,2.62,26.68,COST,2020-12-10,False,0
2021-03-04 16:00:00-05:00,2.44,2.14,-12.17,COST,2021-03-04,False,0
2021-05-27 16:00:00-04:00,2.34,2.75,17.59,COST,2021-05-27,False,0
2021-09-23 16:00:00-04:00,3.58,3.76,4.93,COST,2021-09-23,False,0
2021-12-09 16:00:00-05:00,2.65,2.98,12.55,COST,2021-12-09,False,0
2022-03-03 16:00:00-05:00,2.79,2.92,4.62,COST,2022-03-03,False,0
2022-05-26 16:00:00-04:00,3.04,3.04,0.06,COST,2022-05-26,False,0
2022-09-22 16:00:00-04:00,4.2,4.2,-0.08,COST,2022-09-22,False,0
2022-12-08 16:00:00-05:00,3.13,3.07,-1.81,COST,2022-12-08,False,0
2023-03-02 16:00:00-05:00,3.23,3.3,2.25,COST,2023-03-02,False,0
2023-06-01 06:00:00-04:00,3.19,2.93,-8.27,COST,2023-06-01,False,0
2023-09-26 16:00:00-04:00,4.78,4.86,1.76,COST,2023-09-26,False,0
2023-12-14 16:00:00-05:00,3.42,3.58,4.83,COST,2023-12-14,False,0
2024-03-07 16:00:00-05:00,3.61,3.92,8.51,COST,2024-03-07,False,0
2024-06-06 06:00:00-04:00,3.77,3.78,0.31,COST,2024-06-06,False,0
2024-09-26 16:00:00-04:00,5.06,5.29,4.49,COST,2024-09-26,False,0
2024-12-12 16:00:00-05:00,3.8,4.04,6.37,COST,2024-12-12,False,0
2025-03-06 16:00:00-05:00,4.1,4.02,-1.94,COST,2025-03-06,False,0
2025-05-29 16:00:00-04:00,4.23,4.28,1.23,COST,2025-05-29,False,0
2025-09-25 16:00:00-04:00,5.8,5.87,1.13,COST,2025-09-25,False,0
2025-12-11 16:00:00-05:00,4.28,4.5,5.26,COST,2025-12-11,False,0
2026-03-05 16:00:00-05:00,4.54,4.58,0.78,COST,2026-03-05,False,0
2026-05-28 16:00:00-04:00,4.92,4.93,0.14,COST,2026-05-28,False,0
2026-09-24 16:00:00-04:00,6.55,,,COST,2026-09-24,True,0
2014-05-20 16:00:00-04:00,0.1,0.11,13.22,CRM,2014-05-20,False,0
2014-08-21 16:00:00-04:00,0.12,0.13,9.42,CRM,2014-08-21,False,0
2014-11-19 16:00:00-05:00,0.13,0.14,8.9,CRM,2014-11-19,False,0
2015-02-25 16:00:00-05:00,0.14,0.14,2.67,CRM,2015-02-25,False,0
2015-05-20 16:00:00-04:00,0.14,0.16,15.55,CRM,2015-05-20,False,0
2015-08-20 16:00:00-04:00,0.17,0.19,8.74,CRM,2015-08-20,False,0
2015-11-18 16:00:00-05:00,0.19,0.21,12.17,CRM,2015-11-18,False,0
2016-02-24 16:00:00-05:00,0.19,0.19,-0.51,CRM,2016-02-24,False,0
2016-05-18 16:00:00-04:00,0.23,0.24,2.78,CRM,2016-05-18,False,0
2016-08-31 16:00:00-04:00,0.22,0.24,9.35,CRM,2016-08-31,False,0
2016-11-17 16:00:00-05:00,0.21,0.24,13.96,CRM,2016-11-17,False,0
2017-02-28 16:00:00-05:00,0.25,0.28,12.82,CRM,2017-02-28,False,0
2017-05-18 16:00:00-04:00,0.26,0.28,7.68,CRM,2017-05-18,False,0
2017-08-22 16:00:00-04:00,0.32,0.33,4.43,CRM,2017-08-22,False,0
2017-11-21 16:00:00-05:00,0.37,0.39,6.45,CRM,2017-11-21,False,0
2018-02-28 16:00:00-05:00,0.34,0.35,3.79,CRM,2018-02-28,False,0
2018-05-29 16:00:00-04:00,0.46,0.74,61.89,CRM,2018-05-29,False,0
2018-08-29 16:00:00-04:00,0.47,0.71,50.56,CRM,2018-08-29,False,0
2018-11-27 16:00:00-05:00,0.5,0.61,21.65,CRM,2018-11-27,False,0
2019-03-04 16:00:00-05:00,0.55,0.7,26.3,CRM,2019-03-04,False,0
2019-06-04 16:00:00-04:00,0.61,0.93,52.62,CRM,2019-06-04,False,0
2019-08-22 16:00:00-04:00,0.47,0.66,40.37,CRM,2019-08-22,False,0
2019-12-03 16:00:00-05:00,0.66,0.75,13.56,CRM,2019-12-03,False,0
2020-02-25 16:00:00-05:00,0.56,0.66,18.38,CRM,2020-02-25,False,0
2020-05-28 16:00:00-04:00,0.69,0.7,0.74,CRM,2020-05-28,False,0
2020-08-25 16:00:00-04:00,0.67,1.44,115.91,CRM,2020-08-25,False,0
2020-12-01 16:00:00-05:00,0.75,1.74,132.27,CRM,2020-12-01,False,0
2021-02-25 16:00:00-05:00,0.75,1.04,38.5,CRM,2021-02-25,False,0
2021-05-27 16:00:00-04:00,0.88,1.21,36.96,CRM,2021-05-27,False,0
2021-08-25 16:00:00-04:00,0.93,1.48,59.49,CRM,2021-08-25,False,0
2021-11-30 16:00:00-05:00,0.92,1.27,37.89,CRM,2021-11-30,False,0
2022-03-01 16:00:00-05:00,0.75,0.84,11.85,CRM,2022-03-01,False,0
2022-05-31 16:00:00-04:00,0.94,0.98,3.73,CRM,2022-05-31,False,0
2022-08-24 16:00:00-04:00,1.03,1.19,15.75,CRM,2022-08-24,False,0
2022-11-30 16:00:00-05:00,1.22,1.4,14.55,CRM,2022-11-30,False,0
2023-03-01 16:00:00-05:00,1.36,1.68,23.43,CRM,2023-03-01,False,0
2023-05-31 16:00:00-04:00,1.61,1.69,4.84,CRM,2023-05-31,False,0
2023-08-30 16:00:00-04:00,1.9,2.12,11.45,CRM,2023-08-30,False,0
2023-11-29 16:00:00-05:00,2.06,2.11,2.52,CRM,2023-11-29,False,0
2024-02-28 16:00:00-05:00,2.27,2.29,0.96,CRM,2024-02-28,False,0
2024-05-29 16:00:00-04:00,2.37,2.44,2.75,CRM,2024-05-29,False,0
2024-08-28 16:00:00-04:00,2.36,2.56,8.63,CRM,2024-08-28,False,0
2024-12-03 16:00:00-05:00,2.45,2.41,-1.47,CRM,2024-12-03,False,0
2025-02-26 16:00:00-05:00,2.61,2.78,6.43,CRM,2025-02-26,False,0
2025-05-28 16:00:00-04:00,2.55,2.58,1.31,CRM,2025-05-28,False,0
2025-09-03 16:00:00-04:00,2.78,2.91,4.7,CRM,2025-09-03,False,0
2025-12-03 16:00:00-05:00,2.86,3.25,13.55,CRM,2025-12-03,False,0
2026-02-25 16:00:00-05:00,3.05,3.81,24.85,CRM,2026-02-25,False,0
2026-05-27 16:00:00-04:00,3.13,3.88,24.07,CRM,2026-05-27,False,0
2026-09-02 16:00:00-04:00,3.27,,,CRM,2026-09-02,True,0
2014-05-14 16:00:00-04:00,0.48,0.51,6.81,CSCO,2014-05-14,False,0
2014-08-13 16:00:00-04:00,0.53,0.55,4.11,CSCO,2014-08-13,False,0
2014-11-12 16:00:00-05:00,0.53,0.54,2.63,CSCO,2014-11-12,False,0
2015-02-11 16:00:00-05:00,0.51,0.53,3.0,CSCO,2015-02-11,False,0
2015-05-13 16:00:00-04:00,0.53,0.54,2.48,CSCO,2015-05-13,False,0
2015-08-12 16:00:00-04:00,0.56,0.59,4.8,CSCO,2015-08-12,False,0
2015-11-12 16:00:00-05:00,0.56,0.59,4.75,CSCO,2015-11-12,False,0
2016-02-10 16:00:00-05:00,0.54,0.57,5.99,CSCO,2016-02-10,False,0
2016-05-18 16:00:00-04:00,0.55,0.57,3.39,CSCO,2016-05-18,False,0
2016-08-17 16:00:00-04:00,0.6,0.63,5.09,CSCO,2016-08-17,False,0
2016-11-16 16:00:00-05:00,0.59,0.61,3.0,CSCO,2016-11-16,False,0
2017-02-15 16:00:00-05:00,0.56,0.57,1.44,CSCO,2017-02-15,False,0
2017-05-17 16:00:00-04:00,0.58,0.6,3.81,CSCO,2017-05-17,False,0
2017-08-16 16:00:00-04:00,0.61,0.61,0.56,CSCO,2017-08-16,False,0
2017-11-15 16:00:00-05:00,0.6,0.61,1.62,CSCO,2017-11-15,False,0
2018-02-14 16:00:00-05:00,0.59,0.63,6.59,CSCO,2018-02-14,False,0
2018-05-16 16:00:00-04:00,0.65,0.66,1.42,CSCO,2018-05-16,False,0
2018-08-15 16:00:00-04:00,0.69,0.7,1.9,CSCO,2018-08-15,False,0
2018-11-14 16:00:00-05:00,0.72,0.75,4.51,CSCO,2018-11-14,False,0
2019-02-13 16:00:00-05:00,0.72,0.73,0.98,CSCO,2019-02-13,False,0
2019-05-15 16:00:00-04:00,0.77,0.78,0.75,CSCO,2019-05-15,False,0
2019-08-14 16:00:00-04:00,0.82,0.83,1.69,CSCO,2019-08-14,False,0
2019-11-13 16:00:00-05:00,0.81,0.84,3.85,CSCO,2019-11-13,False,0
2020-02-12 16:00:00-05:00,0.76,0.77,1.21,CSCO,2020-02-12,False,0
2020-05-13 16:00:00-04:00,0.71,0.79,12.03,CSCO,2020-05-13,False,0
2020-08-12 16:00:00-04:00,0.74,0.8,8.42,CSCO,2020-08-12,False,0
2020-11-12 16:00:00-05:00,0.7,0.76,8.04,CSCO,2020-11-12,False,0
2021-02-09 16:00:00-05:00,0.76,0.79,4.61,CSCO,2021-02-09,False,0
2021-05-19 16:00:00-04:00,0.82,0.83,1.11,CSCO,2021-05-19,False,0
2021-08-18 16:00:00-04:00,0.83,0.84,1.46,CSCO,2021-08-18,False,0
2021-11-17 16:00:00-05:00,0.8,0.82,1.92,CSCO,2021-11-17,False,0
2022-02-16 16:00:00-05:00,0.81,0.84,3.78,CSCO,2022-02-16,False,0
2022-05-18 16:00:00-04:00,0.86,0.87,0.93,CSCO,2022-05-18,False,0
2022-08-17 16:00:00-04:00,0.82,0.83,1.07,CSCO,2022-08-17,False,0
2022-11-16 16:00:00-05:00,0.84,0.86,2.85,CSCO,2022-11-16,False,0
2023-02-15 16:00:00-05:00,0.86,0.88,2.84,CSCO,2023-02-15,False,0
2023-05-17 16:00:00-04:00,0.97,1.0,3.25,CSCO,2023-05-17,False,0
2023-08-16 16:00:00-04:00,1.06,1.14,7.68,CSCO,2023-08-16,False,0
2023-11-15 16:00:00-05:00,1.03,1.11,7.71,CSCO,2023-11-15,False,0
2024-02-14 16:00:00-05:00,0.84,0.87,3.96,CSCO,2024-02-14,False,0
2024-05-15 16:00:00-04:00,0.82,0.88,7.71,CSCO,2024-05-15,False,0
2024-08-14 16:00:00-04:00,0.85,0.87,2.49,CSCO,2024-08-14,False,0
2024-11-13 16:00:00-05:00,0.87,0.91,4.47,CSCO,2024-11-13,False,0
2025-02-12 16:00:00-05:00,0.91,0.94,3.41,CSCO,2025-02-12,False,0
2025-05-14 16:00:00-04:00,0.92,0.96,4.64,CSCO,2025-05-14,False,0
2025-08-13 16:00:00-04:00,0.98,0.99,1.3,CSCO,2025-08-13,False,0
2025-11-12 16:00:00-05:00,0.98,1.0,1.82,CSCO,2025-11-12,False,0
2026-02-11 16:00:00-05:00,1.02,1.04,1.75,CSCO,2026-02-11,False,0
2026-05-13 16:00:00-04:00,1.04,1.06,2.29,CSCO,2026-05-13,False,0
2026-08-12 16:00:00-04:00,1.17,,,CSCO,2026-08-12,True,0
2014-05-02 08:00:00-04:00,2.48,2.36,-4.7,CVX,2014-05-02,False,0
2014-08-01 08:00:00-04:00,2.67,2.98,11.78,CVX,2014-08-01,False,0
2014-10-31 08:00:00-04:00,2.53,2.95,16.51,CVX,2014-10-31,False,0
2015-01-30 08:00:00-05:00,1.65,1.85,12.1,CVX,2015-01-30,False,0
2015-05-01 08:00:00-04:00,0.81,1.37,69.6,CVX,2015-05-01,False,0
2015-07-31 08:00:00-04:00,1.16,0.97,-16.02,CVX,2015-07-31,False,0
2015-10-30 08:00:00-04:00,0.74,1.09,46.97,CVX,2015-10-30,False,0
2016-01-29 08:00:00-05:00,0.51,0.27,-46.8,CVX,2016-01-29,False,0
2016-04-29 08:00:00-04:00,-0.16,-0.11,31.35,CVX,2016-04-29,False,0
2016-07-29 08:00:00-04:00,0.32,0.35,9.69,CVX,2016-07-29,False,0
2016-10-28 08:00:00-04:00,0.39,0.49,24.89,CVX,2016-10-28,False,0
2017-01-27 08:00:00-05:00,0.64,0.21,-66.94,CVX,2017-01-27,False,0
2017-04-28 08:00:00-04:00,0.87,1.23,41.44,CVX,2017-04-28,False,0
2017-07-28 08:00:00-04:00,0.87,0.91,4.62,CVX,2017-07-28,False,0
2017-10-27 08:00:00-04:00,0.97,0.85,-12.69,CVX,2017-10-27,False,0
2018-02-02 08:00:00-05:00,1.24,0.72,-41.72,CVX,2018-02-02,False,0
2018-04-27 08:00:00-04:00,1.49,1.9,27.57,CVX,2018-04-27,False,0
2018-07-27 08:00:00-04:00,2.09,1.78,-14.83,CVX,2018-07-27,False,0
2018-11-02 08:00:00-04:00,2.06,2.44,18.36,CVX,2018-11-02,False,0
2019-02-01 08:00:00-05:00,1.89,1.95,3.32,CVX,2019-02-01,False,0
2019-04-26 08:00:00-04:00,1.33,1.47,10.25,CVX,2019-04-26,False,0
2019-08-02 08:00:00-04:00,1.82,1.77,-2.78,CVX,2019-08-02,False,0
2019-11-01 08:00:00-04:00,1.46,1.55,6.07,CVX,2019-11-01,False,0
2020-01-31 08:00:00-05:00,1.46,1.49,2.0,CVX,2020-01-31,False,0
2020-05-01 07:00:00-04:00,0.67,1.29,93.81,CVX,2020-05-01,False,0
2020-07-31 06:00:00-04:00,-0.92,-1.59,-73.22,CVX,2020-07-31,False,0
2020-10-30 06:00:00-04:00,-0.27,0.11,141.06,CVX,2020-10-30,False,0
2021-01-29 07:00:00-05:00,0.09,-0.01,-111.36,CVX,2021-01-29,False,0
2021-04-30 06:00:00-04:00,0.94,0.9,-4.57,CVX,2021-04-30,False,0
2021-07-30 06:00:00-04:00,1.6,1.71,6.57,CVX,2021-07-30,False,0
2021-10-29 06:00:00-04:00,2.19,2.96,35.04,CVX,2021-10-29,False,0
2022-01-28 06:00:00-05:00,3.12,2.56,-18.04,CVX,2022-01-28,False,0
2022-04-29 06:00:00-04:00,3.45,3.36,-2.68,CVX,2022-04-29,False,0
2022-07-29 06:00:00-04:00,5.03,5.82,15.68,CVX,2022-07-29,False,0
2022-10-28 06:00:00-04:00,4.92,5.56,13.09,CVX,2022-10-28,False,0
2023-01-27 06:00:00-05:00,4.3,4.09,-4.82,CVX,2023-01-27,False,0
2023-04-28 06:00:00-04:00,3.38,3.55,5.06,CVX,2023-04-28,False,0
2023-07-23 16:00:00-04:00,2.98,3.08,3.52,CVX,2023-07-23,False,0
2023-10-27 03:00:00-04:00,3.68,3.05,-17.07,CVX,2023-10-27,False,0
2024-02-02 06:00:00-05:00,3.22,3.45,7.26,CVX,2024-02-02,False,0
2024-04-26 03:00:00-04:00,2.91,2.93,0.59,CVX,2024-04-26,False,0
2024-08-02 06:00:00-04:00,3.0,2.55,-14.9,CVX,2024-08-02,False,0
2024-11-01 06:00:00-04:00,2.42,2.51,3.86,CVX,2024-11-01,False,0
2025-01-31 06:00:00-05:00,2.11,2.06,-2.28,CVX,2025-01-31,False,0
2025-05-02 06:00:00-04:00,2.15,2.18,1.31,CVX,2025-05-02,False,0
2025-08-01 06:00:00-04:00,1.74,1.77,1.71,CVX,2025-08-01,False,0
2025-10-31 06:00:00-04:00,1.71,1.85,8.39,CVX,2025-10-31,False,0
2026-01-30 06:00:00-05:00,1.44,1.52,5.2,CVX,2026-01-30,False,0
2026-05-01 06:00:00-04:00,0.97,1.41,45.56,CVX,2026-05-01,False,0
2026-07-31 08:00:00-04:00,5.11,,,CVX,2026-07-31,True,0
2014-04-16 16:00:00-04:00,0.8,0.81,1.37,DHR,2014-04-16,False,0
2014-07-17 06:00:00-04:00,0.94,0.93,-0.96,DHR,2014-07-17,False,0
2014-10-16 06:00:00-04:00,0.89,0.9,0.86,DHR,2014-10-16,False,0
2015-01-27 06:00:00-05:00,1.04,1.04,0.46,DHR,2015-01-27,False,0
2015-04-23 06:00:00-04:00,0.93,0.93,-0.19,DHR,2015-04-23,False,0
2015-07-23 06:00:00-04:00,1.04,1.08,4.31,DHR,2015-07-23,False,0
2015-10-22 06:00:00-04:00,1.04,1.05,1.33,DHR,2015-10-22,False,0
2016-01-26 06:00:00-05:00,1.27,1.27,0.2,DHR,2016-01-26,False,0
2016-04-21 06:00:00-04:00,1.03,1.08,4.92,DHR,2016-04-21,False,0
2016-07-25 06:00:00-04:00,1.22,1.25,2.11,DHR,2016-07-25,False,0
2016-10-20 06:00:00-04:00,0.82,0.87,5.47,DHR,2016-10-20,False,0
2017-01-31 06:00:00-05:00,1.03,1.05,1.91,DHR,2017-01-31,False,0
2017-04-20 06:00:00-04:00,0.84,0.85,0.85,DHR,2017-04-20,False,0
2017-07-20 06:00:00-04:00,0.97,0.99,2.28,DHR,2017-07-20,False,0
2017-10-19 06:00:00-04:00,0.95,1.0,4.87,DHR,2017-10-19,False,0
2018-01-30 06:00:00-05:00,1.16,1.19,2.82,DHR,2018-01-30,False,0
2018-04-19 06:00:00-04:00,0.94,0.99,5.2,DHR,2018-04-19,False,0
2018-07-19 06:00:00-04:00,1.09,1.15,5.87,DHR,2018-07-19,False,0
2018-10-18 06:00:00-04:00,1.08,1.1,2.28,DHR,2018-10-18,False,0
2019-01-29 06:00:00-05:00,1.27,1.28,0.64,DHR,2019-01-29,False,0
2019-04-18 06:00:00-04:00,1.02,1.07,5.01,DHR,2019-04-18,False,0
2019-07-18 06:00:00-04:00,1.16,1.19,2.52,DHR,2019-07-18,False,0
2019-10-24 06:00:00-04:00,1.15,1.16,0.79,DHR,2019-10-24,False,0
2020-01-30 06:00:00-05:00,1.25,1.28,2.31,DHR,2020-01-30,False,0
2020-05-06 17:00:00-04:00,1.02,1.05,2.68,DHR,2020-05-06,False,0
2020-07-23 06:00:00-04:00,1.09,1.44,31.94,DHR,2020-07-23,False,0
2020-10-22 06:00:00-04:00,1.36,1.72,26.39,DHR,2020-10-22,False,0
2021-01-28 06:00:00-05:00,1.88,2.08,10.9,DHR,2021-01-28,False,0
2021-04-22 06:00:00-04:00,1.77,2.52,42.07,DHR,2021-04-22,False,0
2021-07-22 06:00:00-04:00,2.05,2.46,19.99,DHR,2021-07-22,False,0
2021-10-21 06:00:00-04:00,2.15,2.39,11.04,DHR,2021-10-21,False,0
2022-01-27 06:00:00-05:00,2.54,2.69,5.99,DHR,2022-01-27,False,0
2022-04-21 06:00:00-04:00,2.66,2.76,3.6,DHR,2022-04-21,False,0
2022-07-21 06:00:00-04:00,2.34,2.76,18.09,DHR,2022-07-21,False,0
2022-10-20 06:00:00-04:00,2.25,2.56,13.54,DHR,2022-10-20,False,0
2023-01-24 06:00:00-05:00,2.55,2.87,12.62,DHR,2023-01-24,False,0
2023-04-25 06:00:00-04:00,2.26,2.36,4.36,DHR,2023-04-25,False,0
2023-07-25 06:00:00-04:00,2.02,2.05,1.73,DHR,2023-07-25,False,0
2023-10-24 06:00:00-04:00,1.88,2.02,7.55,DHR,2023-10-24,False,0
2024-01-30 06:00:00-05:00,1.91,2.09,9.15,DHR,2024-01-30,False,0
2024-04-23 06:00:00-04:00,1.71,1.92,12.41,DHR,2024-04-23,False,0
2024-07-23 06:00:00-04:00,1.57,1.72,9.3,DHR,2024-07-23,False,0
2024-10-22 06:00:00-04:00,1.57,1.71,8.94,DHR,2024-10-22,False,0
2025-01-29 06:00:00-05:00,2.16,2.14,-1.12,DHR,2025-01-29,False,0
2025-04-22 06:00:00-04:00,1.64,1.88,14.38,DHR,2025-04-22,False,0
2025-07-22 06:00:00-04:00,1.64,1.8,9.49,DHR,2025-07-22,False,0
2025-10-21 06:00:00-04:00,1.72,1.89,9.78,DHR,2025-10-21,False,0
2026-01-28 06:00:00-05:00,2.19,2.23,1.99,DHR,2026-01-28,False,0
2026-04-21 06:00:00-04:00,1.94,2.06,6.45,DHR,2026-04-21,False,0
2026-07-21 08:00:00-04:00,1.84,,,DHR,2026-07-21,True,0
2014-05-06 16:00:00-04:00,0.96,1.11,15.42,DIS,2014-05-06,False,0
2014-08-05 16:00:00-04:00,1.17,1.28,9.48,DIS,2014-08-05,False,0
2014-11-06 16:00:00-05:00,0.89,0.89,0.48,DIS,2014-11-06,False,0
2015-02-03 16:00:00-05:00,1.06,1.27,19.27,DIS,2015-02-03,False,0
2015-05-05 08:00:00-04:00,1.11,1.23,10.95,DIS,2015-05-05,False,0
2015-08-04 16:00:00-04:00,1.42,1.45,2.04,DIS,2015-08-04,False,0
2015-11-05 16:00:00-05:00,1.14,1.2,5.67,DIS,2015-11-05,False,0
2016-02-09 16:00:00-05:00,1.45,1.63,12.05,DIS,2016-02-09,False,0
2016-05-10 16:00:00-04:00,1.4,1.36,-2.82,DIS,2016-05-10,False,0
2016-08-09 16:00:00-04:00,1.61,1.62,0.6,DIS,2016-08-09,False,0
2016-11-10 16:00:00-05:00,1.16,1.1,-4.85,DIS,2016-11-10,False,0
2017-02-07 16:00:00-05:00,1.49,1.55,3.7,DIS,2017-02-07,False,0
2017-05-09 16:00:00-04:00,1.41,1.5,6.3,DIS,2017-05-09,False,0
2017-08-08 16:00:00-04:00,1.55,1.58,1.97,DIS,2017-08-08,False,0
2017-11-09 16:00:00-05:00,1.12,1.07,-4.32,DIS,2017-11-09,False,0
2018-02-06 16:00:00-05:00,1.61,1.89,17.48,DIS,2018-02-06,False,0
2018-05-08 16:00:00-04:00,1.7,1.84,8.33,DIS,2018-05-08,False,0
2018-08-07 16:00:00-04:00,1.95,1.87,-3.9,DIS,2018-08-07,False,0
2018-11-08 16:00:00-05:00,1.35,1.48,9.72,DIS,2018-11-08,False,0
2019-02-05 16:00:00-05:00,1.57,1.84,17.36,DIS,2019-02-05,False,0
2019-05-08 16:00:00-04:00,1.57,1.61,2.53,DIS,2019-05-08,False,0
2019-08-06 16:00:00-04:00,1.74,1.35,-22.44,DIS,2019-08-06,False,0
2019-11-07 16:00:00-05:00,0.96,1.07,10.99,DIS,2019-11-07,False,0
2020-02-04 16:00:00-05:00,1.44,1.53,6.29,DIS,2020-02-04,False,0
2020-05-05 17:00:00-04:00,0.9,0.6,-32.97,DIS,2020-05-05,False,0
2020-08-04 16:00:00-04:00,-0.67,0.08,111.92,DIS,2020-08-04,False,0
2020-11-12 16:00:00-05:00,-0.65,-0.2,69.3,DIS,2020-11-12,False,0
2021-02-11 16:00:00-05:00,-0.34,0.32,194.77,DIS,2021-02-11,False,0
2021-05-13 16:00:00-04:00,0.26,0.79,204.08,DIS,2021-05-13,False,0
2021-08-12 16:00:00-04:00,0.55,0.8,45.48,DIS,2021-08-12,False,0
2021-11-10 16:00:00-05:00,0.5,0.38,-23.41,DIS,2021-11-10,False,0
2022-02-09 16:00:00-05:00,0.62,1.06,71.97,DIS,2022-02-09,False,0
2022-05-11 16:00:00-04:00,1.19,1.08,-9.15,DIS,2022-05-11,False,0
2022-08-10 16:00:00-04:00,0.99,1.09,9.99,DIS,2022-08-10,False,0
2022-11-08 16:00:00-05:00,0.56,0.3,-46.87,DIS,2022-11-08,False,0
2023-02-08 16:00:00-05:00,0.79,0.99,25.97,DIS,2023-02-08,False,0
2023-05-10 16:00:00-04:00,0.94,0.93,-0.91,DIS,2023-05-10,False,0
2023-08-09 16:00:00-04:00,0.98,1.04,6.77,DIS,2023-08-09,False,0
2023-11-08 16:00:00-05:00,0.71,0.82,15.11,DIS,2023-11-08,False,0
2024-02-07 16:00:00-05:00,1.03,1.22,18.24,DIS,2024-02-07,False,0
2024-05-07 06:00:00-04:00,1.1,1.21,9.8,DIS,2024-05-07,False,0
2024-08-07 06:00:00-04:00,1.19,1.39,16.38,DIS,2024-08-07,False,0
2024-11-14 06:00:00-05:00,1.11,1.14,2.75,DIS,2024-11-14,False,0
2025-02-05 06:00:00-05:00,1.43,1.76,22.94,DIS,2025-02-05,False,0
2025-05-07 06:00:00-04:00,1.21,1.45,19.79,DIS,2025-05-07,False,0
2025-08-06 06:00:00-04:00,1.45,1.61,11.3,DIS,2025-08-06,False,0
2025-11-13 06:00:00-05:00,1.02,1.11,8.42,DIS,2025-11-13,False,0
2026-02-02 06:00:00-05:00,1.58,1.63,3.44,DIS,2026-02-02,False,0
2026-05-06 06:00:00-04:00,1.5,1.57,4.98,DIS,2026-05-06,False,0
2026-08-05 08:00:00-04:00,1.86,,,DIS,2026-08-05,True,0
2014-04-16 16:00:00-04:00,0.26,0.25,-4.8,GOOGL,2014-04-16,False,0
2014-07-17 16:00:00-04:00,0.25,0.25,-1.72,GOOGL,2014-07-17,False,0
2014-10-16 16:00:00-04:00,0.27,0.2,-23.93,GOOGL,2014-10-16,False,0
2015-01-29 16:00:00-05:00,0.28,0.35,22.56,GOOGL,2015-01-29,False,0
2015-04-23 16:00:00-04:00,0.27,0.26,-2.05,GOOGL,2015-04-23,False,0
2015-07-16 16:00:00-04:00,0.27,0.25,-8.25,GOOGL,2015-07-16,False,0
2015-10-22 16:00:00-04:00,0.29,0.29,-0.74,GOOGL,2015-10-22,False,0
2016-02-01 16:00:00-05:00,0.4,0.43,7.13,GOOGL,2016-02-01,False,0
2016-04-21 16:00:00-04:00,0.31,0.3,-4.21,GOOGL,2016-04-21,False,0
2016-07-28 16:00:00-04:00,0.4,0.42,4.78,GOOGL,2016-07-28,False,0
2016-10-27 16:00:00-04:00,0.34,0.36,8.13,GOOGL,2016-10-27,False,0
2017-01-26 16:00:00-05:00,0.38,0.38,-0.52,GOOGL,2017-01-26,False,0
2017-04-27 16:00:00-04:00,0.37,0.39,4.97,GOOGL,2017-04-27,False,0
2017-07-24 16:00:00-04:00,0.22,0.25,13.25,GOOGL,2017-07-24,False,0
2017-10-26 16:00:00-04:00,0.42,0.48,14.66,GOOGL,2017-10-26,False,0
2018-02-01 16:00:00-05:00,0.5,-0.22,-143.27,GOOGL,2018-02-01,False,0
2018-04-23 16:00:00-04:00,0.46,0.67,43.72,GOOGL,2018-04-23,False,0
2018-07-23 16:00:00-04:00,0.19,0.23,21.83,GOOGL,2018-07-23,False,0
2018-10-25 16:00:00-04:00,0.52,0.65,25.5,GOOGL,2018-10-25,False,0
2019-02-04 16:00:00-05:00,0.54,0.64,17.57,GOOGL,2019-02-04,False,0
2019-04-29 16:00:00-04:00,0.5,0.48,-4.97,GOOGL,2019-04-29,False,0
2019-07-25 16:00:00-04:00,0.56,0.71,27.2,GOOGL,2019-07-25,False,0
2019-10-28 16:00:00-04:00,0.62,0.51,-18.75,GOOGL,2019-10-28,False,0
2020-02-03 16:00:00-05:00,0.63,0.77,22.57,GOOGL,2020-02-03,False,0
2020-04-28 16:00:00-04:00,0.51,0.49,-3.38,GOOGL,2020-04-28,False,0
2020-07-30 16:00:00-04:00,0.41,0.51,24.14,GOOGL,2020-07-30,False,0
2020-10-29 16:00:00-04:00,0.56,0.82,46.24,GOOGL,2020-10-29,False,0
2021-02-02 16:00:00-05:00,0.79,1.12,41.85,GOOGL,2021-02-02,False,0
2021-04-27 16:00:00-04:00,0.78,1.31,67.76,GOOGL,2021-04-27,False,0
2021-07-27 16:00:00-04:00,0.96,1.36,41.37,GOOGL,2021-07-27,False,0
2021-10-26 16:00:00-04:00,1.17,1.4,20.02,GOOGL,2021-10-26,False,0
2022-02-01 16:00:00-05:00,1.36,1.53,12.65,GOOGL,2022-02-01,False,0
2022-04-26 16:00:00-04:00,1.29,1.23,-4.43,GOOGL,2022-04-26,False,0
