date,blackout_coverage,blackout_firm_count,any_blackout
2022-12-14,0.06457067799512438,7,True
2022-12-15,0.0715842076801307,8,True
2022-12-16,0.0715842076801307,8,True
2022-12-19,0.06722104912894956,6,True
2022-12-20,0.1720671900790678,11,True
2022-12-21,0.22363477008294225,15,True
2022-12-22,0.2554633933316622,18,True
2022-12-23,0.264042066916326,19,True
2022-12-27,0.313748621879463,24,True
2022-12-28,0.3563690048516833,26,True
2022-12-29,0.690461510270732,32,True
2022-12-30,0.690461510270732,32,True
2023-01-03,0.6968956120118844,33,True
2023-01-04,0.7012942568301902,34,True
2023-01-05,0.7252874570955594,37,True
2023-01-06,0.7252874570955594,37,True
2023-01-09,0.7252874570955594,37,True
2023-01-10,0.7345034000591799,38,True
2023-01-11,0.7458106733688273,39,True
2023-01-12,0.7458106733688273,39,True
2023-01-13,0.7458106733688273,39,True
2023-01-17,0.7276322763211268,37,True
2023-01-18,0.8477663139745949,38,True
2023-01-19,0.8496837431861317,39,True
2023-01-20,0.8496837431861317,39,True
2023-01-23,0.8602656072197803,38,True
2023-01-24,0.8602656072197803,38,True
2023-01-25,0.8637289689288538,39,True
2023-01-26,0.918129793103358,41,True
2023-01-27,0.8132836521532396,36,True
2023-01-30,0.7213087753159814,28,True
2023-01-31,0.7213087753159814,28,True
2023-02-01,0.7213087753159814,28,True
2023-02-02,0.731594774532493,29,True
2023-02-03,0.681888219569356,24,True
2023-02-06,0.3051753311780868,16,True
2023-02-07,0.3051753311780868,16,True
2023-02-08,0.30739876852012304,17,True
2023-02-09,0.30739876852012304,17,True
2023-02-10,0.3009646667789706,16,True
2023-02-13,0.27257282169529573,12,True
2023-02-14,0.27257282169529573,12,True
2023-02-15,0.27257282169529573,12,True
2023-02-16,0.27471254290444064,13,True
2023-02-17,0.26549659994082014,12,True
2023-02-21,0.25418932663117266,11,True
2023-02-22,0.25418932663117266,11,True
2023-02-23,0.25418932663117266,11,True
2023-02-24,0.22244620345144167,9,True
2023-02-27,0.10039473658643683,7,True
2023-02-28,0.07251334365127052,6,True
2023-03-01,0.07251334365127052,6,True
2023-03-02,0.07251334365127052,6,True
2023-03-03,0.07251334365127052,6,True
2023-03-06,0.014649157767692702,3,True
2023-03-07,0.014649157767692702,3,True
2023-03-08,0.014649157767692702,3,True
2023-03-09,0.014649157767692702,3,True
2023-03-10,0.05396037168655793,6,True
2023-03-13,0.04367437247004635,5,True
2023-03-14,0.07872816145605238,8,True
2023-03-15,0.1275043450036053,11,True
2023-03-16,0.1347363143671053,12,True
2023-03-17,0.14371199604524604,13,True
2023-03-20,0.15070450166683025,13,True
2023-03-21,0.3788634302327272,21,True
2023-03-22,0.4242752096612691,24,True
2023-03-23,0.5640482947474641,32,True
2023-03-24,0.5870927842094141,34,True
2023-03-27,0.5849530630002693,33,True
2023-03-28,0.6099771130651712,35,True
2023-03-29,0.6147063155165698,36,True
2023-03-30,0.7301047552408741,37,True
2023-03-31,0.7301047552408741,37,True
2023-04-03,0.7579861481760406,38,True
2023-04-04,0.7579861481760406,38,True
2023-04-05,0.7623847929943464,39,True
2023-04-06,0.7623847929943464,39,True
2023-04-10,0.7623847929943464,39,True
2023-04-11,0.7714698120515184,40,True
2023-04-12,0.7827770853611659,41,True
2023-04-13,0.8054351894837247,42,True
2023-04-14,0.8054351894837247,42,True
2023-04-17,0.7661239755648594,39,True
2023-04-18,0.7680414047763963,40,True
2023-04-19,0.8881754424298646,41,True
2023-04-20,0.8881754424298646,41,True
2023-04-21,0.8531216534438586,38,True
2023-04-24,0.7881378188546647,33,True
2023-04-25,0.7881378188546647,33,True
2023-04-26,0.7916011805637382,34,True
2023-04-27,0.8367860617746221,35,True
2023-04-28,0.6086271332087247,27,True
2023-05-01,0.40039777923203806,14,True
2023-05-02,0.40039777923203806,14,True
2023-05-03,0.40039777923203806,14,True
2023-05-04,0.40039777923203806,14,True
2023-05-05,0.37537372916713607,12,True
2023-05-08,0.2655320862079448,11,True
2023-05-09,0.23765069327277843,10,True
2023-05-10,0.23765069327277843,10,True
2023-05-11,0.23987413061481466,11,True
2023-05-12,0.23987413061481466,11,True
2023-05-15,0.2354754857965089,10,True
2023-05-16,0.2354754857965089,10,True
2023-05-17,0.2354754857965089,10,True
2023-05-18,0.2376152070056538,11,True
2023-05-19,0.22853018794848165,10,True
2023-05-22,0.19456481051627536,8,True
2023-05-23,0.19456481051627536,8,True
2023-05-24,0.19456481051627536,8,True
2023-05-25,0.19456481051627536,8,True
2023-05-26,0.19264738130473852,7,True
2023-05-30,0.07251334365127052,6,True
2023-05-31,0.07251334365127052,6,True
2023-06-01,0.07251334365127052,6,True
2023-06-02,0.07251334365127052,6,True
2023-06-05,0.014649157767692702,3,True
2023-06-06,0.014649157767692702,3,True
2023-06-07,0.014649157767692702,3,True
2023-06-08,0.01966788304800709,4,True
2023-06-09,0.05897909696687231,7,True
2023-06-12,0.05897909696687231,7,True
2023-06-13,0.06958940327543876,8,True
2023-06-14,0.12245916375703944,11,True
2023-06-15,0.13975503964741967,13,True
2023-06-16,0.13975503964741967,13,True
2023-06-20,0.364174498770818,19,True
2023-06-21,0.41880222116298027,23,True
2023-06-22,0.4563513019055981,28,True
