week_end,obs_date,release_date,value
2017-02-17,2017-02-16,2017-02-17,5.08
2017-02-24,2017-02-23,2017-02-24,4.94
2017-03-03,2017-03-02,2017-03-03,15.18
2017-03-10,2017-03-09,2017-03-10,21.77
2017-03-17,2017-03-16,2017-03-17,20.87
2017-03-24,2017-03-23,2017-03-24,10.65
2017-03-31,2017-03-30,2017-03-31,5.11
2017-04-07,2017-04-06,2017-04-07,15.45
2017-04-14,2017-04-13,2017-04-14,9.8
2017-04-21,2017-04-20,2017-04-21,14.66
2017-04-28,2017-04-27,2017-04-28,10.68
2017-05-05,2017-05-04,2017-05-05,5.04
2017-05-12,2017-05-11,2017-05-12,21.78
2017-05-19,2017-05-18,2017-05-19,43.71
2017-05-26,2017-05-25,2017-05-26,5.65
2017-06-02,2017-06-01,2017-06-02,5.84
2017-06-09,2017-06-08,2017-06-09,17.41
2017-06-16,2017-06-15,2017-06-16,5.87
2017-06-23,2017-06-22,2017-06-23,12.01
2017-06-30,2017-06-29,2017-06-30,6.14
2017-07-07,2017-07-06,2017-07-07,12.54
2017-07-14,2017-07-13,2017-07-14,6.23
2017-07-21,2017-07-20,2017-07-21,6.13
2017-07-28,2017-07-27,2017-07-28,5.9
2017-08-04,2017-08-03,2017-08-04,6.16
2017-08-11,2017-08-10,2017-08-11,12.49
2017-08-18,2017-08-17,2017-08-18,5.97
2017-08-25,2017-08-24,2017-08-25,5.93
2017-09-01,2017-08-31,2017-09-01,16.26
2017-09-08,2017-09-07,2017-09-08,5.4
2017-09-15,2017-09-14,2017-09-15,5.45
2017-09-22,2017-09-21,2017-09-22,5.38
2017-09-29,2017-09-28,2017-09-29,5.52
2017-10-06,2017-10-05,2017-10-06,5.38
2017-10-13,2017-10-12,2017-10-13,5.49
2017-10-20,2017-10-19,2017-10-20,27.07
2017-10-27,2017-10-26,2017-10-27,5.36
2017-11-03,2017-11-02,2017-11-03,27.31
2017-11-10,2017-11-09,2017-11-10,10.68
2017-11-17,2017-11-16,2017-11-17,11.0
2017-11-24,2017-11-23,2017-11-24,16.27
2017-12-01,2017-11-30,2017-12-01,5.55
2017-12-08,2017-12-07,2017-12-08,16.87
2017-12-15,2017-12-14,2017-12-15,22.81
2017-12-22,2017-12-21,2017-12-22,39.72
2017-12-29,2017-12-28,2017-12-29,12.77
2018-01-05,2018-01-04,2018-01-05,70.37
2018-01-12,2018-01-11,2018-01-12,5.75
2018-01-19,2018-01-18,2018-01-19,5.63
2018-01-26,2018-01-25,2018-01-26,31.49
2018-02-02,2018-02-01,2018-02-02,16.34
2018-02-09,2018-02-08,2018-02-09,54.51
2018-02-16,2018-02-15,2018-02-16,5.29
2018-02-23,2018-02-22,2018-02-23,10.99
2018-03-02,2018-03-01,2018-03-02,20.79
2018-03-09,2018-03-08,2018-03-09,16.63
2018-03-16,2018-03-15,2018-03-16,11.0
2018-03-23,2018-03-22,2018-03-23,5.38
2018-03-30,2018-03-29,2018-03-30,5.5
2018-04-06,2018-04-05,2018-04-06,56.15
2018-04-13,2018-04-12,2018-04-13,21.24
2018-04-20,2018-04-19,2018-04-20,5.32
2018-04-27,2018-04-26,2018-04-27,10.26
2018-05-04,2018-05-03,2018-05-04,21.44
2018-05-11,2018-05-10,2018-05-11,10.5
2018-05-18,2018-05-17,2018-05-18,15.86
2018-05-25,2018-05-24,2018-05-25,16.05
2018-06-01,2018-05-31,2018-06-01,15.62
2018-06-08,2018-06-07,2018-06-08,16.33
2018-06-15,2018-06-14,2018-06-15,10.8
2018-06-22,2018-06-21,2018-06-22,5.7
2018-06-29,2018-06-28,2018-06-29,12.02
2018-07-06,2018-07-05,2018-07-06,33.91
2018-07-13,2018-07-12,2018-07-13,32.79
2018-07-20,2018-07-19,2018-07-20,12.63
2018-07-27,2018-07-26,2018-07-27,26.16
2018-08-03,2018-08-02,2018-08-03,12.9
2018-08-10,2018-08-09,2018-08-10,6.56
2018-08-17,2018-08-16,2018-08-17,6.24
2018-08-24,2018-08-23,2018-08-24,78.54
2018-08-31,2018-08-30,2018-08-31,30.45
2018-09-07,2018-09-06,2018-09-07,24.8
2018-09-14,2018-09-13,2018-09-14,6.0
2018-09-21,2018-09-20,2018-09-21,5.93
2018-09-28,2018-09-27,2018-09-28,54.23
2018-10-05,2018-10-04,2018-10-05,6.03
2018-10-12,2018-10-11,2018-10-12,17.95
2018-10-19,2018-10-18,2018-10-19,65.72
2018-10-26,2018-10-25,2018-10-26,156.69
2018-11-02,2018-11-01,2018-11-02,47.78
2018-11-09,2018-11-08,2018-11-09,141.71
2018-11-16,2018-11-15,2018-11-16,12.56
2018-11-23,2018-11-22,2018-11-23,57.25
2018-11-30,2018-11-29,2018-11-30,52.0
2018-12-07,2018-12-06,2018-12-07,75.46
2018-12-14,2018-12-13,2018-12-14,43.84
2018-12-21,2018-12-20,2018-12-21,104.2
2018-12-28,2018-12-27,2018-12-28,175.0
2019-01-04,2019-01-03,2019-01-04,265.43
2019-01-11,2019-01-10,2019-01-11,136.76
2019-01-18,2019-01-17,2019-01-18,139.37
2019-01-25,2019-01-24,2019-01-25,97.13
2019-02-01,2019-01-31,2019-02-01,142.96
2019-02-08,2019-02-07,2019-02-08,18.94
2019-02-15,2019-02-14,2019-02-15,6.3
2019-02-22,2019-02-21,2019-02-22,62.04
2019-03-01,2019-02-28,2019-03-01,62.04
2019-03-08,2019-03-07,2019-03-08,37.71
2019-03-15,2019-03-14,2019-03-15,30.81
2019-03-22,2019-03-21,2019-03-22,19.41
2019-03-29,2019-03-28,2019-03-29,109.02
2019-04-05,2019-04-04,2019-04-05,50.15
2019-04-12,2019-04-11,2019-04-12,8.43
2019-04-19,2019-04-18,2019-04-19,33.23
2019-04-26,2019-04-25,2019-04-26,40.07
2019-05-03,2019-05-02,2019-05-03,17.62
2019-05-10,2019-05-09,2019-05-10,79.69
2019-05-17,2019-05-16,2019-05-17,72.19
2019-05-24,2019-05-23,2019-05-24,8.88
2019-05-31,2019-05-30,2019-05-31,17.79
2019-06-07,2019-06-06,2019-06-07,83.26
2019-06-14,2019-06-13,2019-06-14,59.64
2019-06-21,2019-06-20,2019-06-21,18.56
2019-06-28,2019-06-27,2019-06-28,102.81
2019-07-05,2019-07-04,2019-07-05,14.12
2019-07-12,2019-07-11,2019-07-12,136.3
2019-07-19,2019-07-18,2019-07-19,50.56
2019-07-26,2019-07-25,2019-07-26,48.54
2019-08-02,2019-08-01,2019-08-02,59.15
2019-08-09,2019-08-08,2019-08-09,98.17
2019-08-16,2019-08-15,2019-08-16,330.15
2019-08-23,2019-08-22,2019-08-23,112.72
2019-08-30,2019-08-29,2019-08-30,131.59
2019-09-06,2019-09-05,2019-09-06,27.98
2019-09-13,2019-09-12,2019-09-13,65.85
2019-09-20,2019-09-19,2019-09-20,121.3
2019-09-27,2019-09-26,2019-09-27,64.93
2019-10-04,2019-10-03,2019-10-04,96.11
2019-10-11,2019-10-10,2019-10-11,138.91
2019-10-18,2019-10-17,2019-10-18,54.89
2019-10-25,2019-10-24,2019-10-25,121.66
2019-11-01,2019-10-31,2019-11-01,119.71
2019-11-08,2019-11-07,2019-11-08,93.74
2019-11-15,2019-11-14,2019-11-15,9.41
2019-11-22,2019-11-21,2019-11-22,19.01
2019-11-29,2019-11-28,2019-11-29,59.96
2019-12-06,2019-12-05,2019-12-06,9.68
2019-12-13,2019-12-12,2019-12-13,65.49
2019-12-20,2019-12-19,2019-12-20,19.49
2019-12-27,2019-12-26,2019-12-27,51.04
2020-01-03,2020-01-02,2020-01-03,109.58
2020-01-10,2020-01-09,2020-01-10,29.81
2020-01-17,2020-01-16,2020-01-17,40.2
2020-01-24,2020-01-23,2020-01-24,58.59
2020-01-31,2020-01-30,2020-01-31,137.4
2020-02-07,2020-02-06,2020-02-07,58.53
2020-02-14,2020-02-13,2020-02-14,39.25
2020-02-21,2020-02-20,2020-02-21,77.78
2020-02-28,2020-02-27,2020-02-28,212.21
2020-03-06,2020-03-05,2020-03-06,197.17
2020-03-13,2020-03-12,2020-03-13,321.78
2020-03-20,2020-03-19,2020-03-20,621.34
2020-03-27,2020-03-26,2020-03-27,712.53
2020-04-03,2020-04-02,2020-04-03,393.89
2020-04-10,2020-04-09,2020-04-10,203.41
2020-04-17,2020-04-16,2020-04-17,173.1
2020-04-24,2020-04-23,2020-04-24,314.33
2020-05-01,2020-04-30,2020-05-01,297.41
2020-05-08,2020-05-07,2020-05-08,322.31
2020-05-15,2020-05-14,2020-05-15,241.45
2020-05-22,2020-05-21,2020-05-22,34.27
2020-05-29,2020-05-28,2020-05-29,132.94
2020-06-05,2020-06-04,2020-06-05,21.68
2020-06-12,2020-06-11,2020-06-12,286.11
2020-06-19,2020-06-18,2020-06-19,60.56
2020-06-26,2020-06-25,2020-06-26,96.75
2020-07-03,2020-07-02,2020-07-03,48.56
2020-07-10,2020-07-09,2020-07-10,60.54
2020-07-17,2020-07-16,2020-07-17,131.3
2020-07-24,2020-07-23,2020-07-24,47.78
2020-07-31,2020-07-30,2020-07-31,140.52
2020-08-07,2020-08-06,2020-08-07,92.26
2020-08-14,2020-08-13,2020-08-14,70.69
2020-08-21,2020-08-20,2020-08-21,80.68
2020-08-28,2020-08-27,2020-08-28,69.39
2020-09-04,2020-09-03,2020-09-04,148.25
2020-09-11,2020-09-10,2020-09-11,91.61
2020-09-18,2020-09-17,2020-09-18,188.28
2020-09-25,2020-09-24,2020-09-25,79.39
2020-10-02,2020-10-01,2020-10-02,65.93
2020-10-09,2020-10-08,2020-10-09,67.32
2020-10-16,2020-10-15,2020-10-16,76.31
2020-10-23,2020-10-22,2020-10-23,77.08
2020-10-30,2020-10-29,2020-10-30,239.34
2020-11-06,2020-11-05,2020-11-06,204.6
2020-11-13,2020-11-12,2020-11-13,287.93
2020-11-20,2020-11-19,2020-11-20,63.19
2020-11-27,2020-11-26,2020-11-27,89.91
2020-12-04,2020-12-03,2020-12-04,23.74
2020-12-11,2020-12-10,2020-12-11,35.36
2020-12-18,2020-12-17,2020-12-18,59.1
2020-12-25,2020-12-24,2020-12-25,14.8
2021-01-01,2020-12-31,2021-01-01,42.09
2021-01-08,2021-01-07,2021-01-08,121.55
2021-01-15,2021-01-14,2021-01-15,46.44
2021-01-22,2021-01-21,2021-01-22,48.44
2021-01-29,2021-01-28,2021-01-29,141.53
2021-02-05,2021-02-04,2021-02-05,77.71
2021-02-12,2021-02-11,2021-02-12,46.27
2021-02-19,2021-02-18,2021-02-19,119.0
2021-02-26,2021-02-25,2021-02-26,45.56
2021-03-05,2021-03-04,2021-03-05,33.79
2021-03-12,2021-03-11,2021-03-12,173.5
2021-03-19,2021-03-18,2021-03-19,46.48
2021-03-26,2021-03-25,2021-03-26,35.28
2021-04-02,2021-04-01,2021-04-02,118.55
2021-04-09,2021-04-08,2021-04-09,58.53
2021-04-16,2021-04-15,2021-04-16,22.77
2021-04-23,2021-04-22,2021-04-23,58.7
2021-04-30,2021-04-29,2021-04-30,68.15
2021-05-07,2021-05-06,2021-05-07,23.76
2021-05-14,2021-05-13,2021-05-14,11.46
2021-05-21,2021-05-20,2021-05-21,119.84
2021-05-28,2021-05-27,2021-05-28,11.65
2021-06-04,2021-06-03,2021-06-04,48.38
2021-06-11,2021-06-10,2021-06-11,23.33
2021-06-18,2021-06-17,2021-06-18,50.22
2021-06-25,2021-06-24,2021-06-25,24.95
2021-07-02,2021-07-01,2021-07-02,25.94
2021-07-09,2021-07-08,2021-07-09,38.62
2021-07-16,2021-07-15,2021-07-16,13.2
2021-07-23,2021-07-22,2021-07-23,38.21
2021-07-30,2021-07-29,2021-07-30,38.28
2021-08-06,2021-08-05,2021-08-06,99.84
2021-08-13,2021-08-12,2021-08-13,76.19
2021-08-20,2021-08-19,2021-08-20,49.09
2021-08-27,2021-08-26,2021-08-27,12.16
2021-09-03,2021-09-02,2021-09-03,48.52
2021-09-10,2021-09-09,2021-09-10,58.05
2021-09-17,2021-09-16,2021-09-17,35.72
2021-09-24,2021-09-23,2021-09-24,23.55
2021-10-01,2021-09-30,2021-10-01,68.98
2021-10-08,2021-10-07,2021-10-08,82.45
2021-10-15,2021-10-14,2021-10-15,11.43
2021-10-22,2021-10-21,2021-10-22,92.46
2021-10-29,2021-10-28,2021-10-29,57.06
2021-11-05,2021-11-04,2021-11-05,187.34
2021-11-12,2021-11-11,2021-11-12,12.28
2021-11-19,2021-11-18,2021-11-19,35.75
2021-11-26,2021-11-25,2021-11-26,38.3
2021-12-03,2021-12-02,2021-12-03,106.94
2021-12-10,2021-12-09,2021-12-10,24.22
2021-12-17,2021-12-16,2021-12-17,62.91
2021-12-24,2021-12-23,2021-12-24,66.7
2021-12-31,2021-12-30,2021-12-31,86.41
2022-01-07,2022-01-06,2022-01-07,86.93
2022-01-14,2022-01-13,2022-01-14,83.55
2022-01-21,2022-01-20,2022-01-21,49.95
2022-01-28,2022-01-27,2022-01-28,169.89
2022-02-04,2022-02-03,2022-02-04,115.14
2022-02-11,2022-02-10,2022-02-11,49.65
2022-02-18,2022-02-17,2022-02-18,66.56
2022-02-25,2022-02-24,2022-02-25,85.22
2022-03-04,2022-03-03,2022-03-04,164.71
2022-03-11,2022-03-10,2022-03-11,142.35
2022-03-18,2022-03-17,2022-03-18,111.31
2022-03-25,2022-03-24,2022-03-25,70.71
2022-04-01,2022-03-31,2022-04-01,96.02
2022-04-08,2022-04-07,2022-04-08,78.46
2022-04-15,2022-04-14,2022-04-15,103.15
2022-04-22,2022-04-21,2022-04-22,69.98
2022-04-29,2022-04-28,2022-04-29,60.13
2022-05-06,2022-05-05,2022-05-06,130.68
2022-05-13,2022-05-12,2022-05-13,68.63
2022-05-20,2022-05-19,2022-05-20,131.05
2022-05-27,2022-05-26,2022-05-27,166.85
2022-06-03,2022-06-02,2022-06-03,116.11
2022-06-10,2022-06-09,2022-06-10,113.22
2022-06-17,2022-06-16,2022-06-17,152.05
2022-06-24,2022-06-23,2022-06-24,55.0
2022-07-01,2022-06-30,2022-07-01,172.69
2022-07-08,2022-07-07,2022-07-08,95.37
2022-07-15,2022-07-14,2022-07-15,141.31
2022-07-22,2022-07-21,2022-07-22,119.9
2022-07-29,2022-07-28,2022-07-29,180.36
2022-08-05,2022-08-04,2022-08-05,104.16
2022-08-12,2022-08-11,2022-08-12,141.42
2022-08-19,2022-08-18,2022-08-19,9.12
2022-08-26,2022-08-25,2022-08-26,79.66
2022-09-02,2022-09-01,2022-09-02,42.39
2022-09-09,2022-09-08,2022-09-09,38.83
2022-09-16,2022-09-15,2022-09-16,181.06
2022-09-23,2022-09-22,2022-09-23,171.54
2022-09-30,2022-09-29,2022-09-30,34.05
2022-10-07,2022-10-06,2022-10-07,77.47
2022-10-14,2022-10-13,2022-10-14,50.96
2022-10-21,2022-10-20,2022-10-21,83.43
2022-10-28,2022-10-27,2022-10-28,196.18
2022-11-04,2022-11-03,2022-11-04,110.46
2022-11-11,2022-11-10,2022-11-11,97.71
2022-11-18,2022-11-17,2022-11-18,147.22
2022-11-25,2022-11-24,2022-11-25,197.36
2022-12-02,2022-12-01,2022-12-02,78.72
2022-12-09,2022-12-08,2022-12-09,95.78
2022-12-16,2022-12-15,2022-12-16,80.71
2022-12-23,2022-12-22,2022-12-23,116.9
2022-12-30,2022-12-29,2022-12-30,82.15
2023-01-06,2023-01-05,2023-01-06,292.52
2023-01-13,2023-01-12,2023-01-13,229.38
2023-01-20,2023-01-19,2023-01-20,34.0
2023-01-27,2023-01-26,2023-01-27,43.55
2023-02-03,2023-02-02,2023-02-03,249.98
2023-02-10,2023-02-09,2023-02-10,122.55
2023-02-17,2023-02-16,2023-02-17,67.3
2023-02-24,2023-02-23,2023-02-24,163.06
2023-03-03,2023-03-02,2023-03-03,243.76
2023-03-10,2023-03-09,2023-03-10,25.43
2023-03-17,2023-03-16,2023-03-17,271.32
2023-03-24,2023-03-23,2023-03-24,341.16
2023-03-31,2023-03-30,2023-03-31,168.79
2023-04-07,2023-04-06,2023-04-07,24.48
2023-04-14,2023-04-13,2023-04-14,188.66
2023-04-21,2023-04-20,2023-04-21,8.38
2023-04-28,2023-04-27,2023-04-28,301.22
2023-05-05,2023-05-04,2023-05-05,145.94
2023-05-12,2023-05-11,2023-05-12,172.4
2023-05-19,2023-05-18,2023-05-19,293.47
2023-05-26,2023-05-25,2023-05-26,32.44
2023-06-02,2023-06-01,2023-06-02,24.44
2023-06-09,2023-06-08,2023-06-09,180.41
2023-06-16,2023-06-15,2023-06-16,93.19
2023-06-23,2023-06-22,2023-06-23,17.36
2023-06-30,2023-06-29,2023-06-30,25.8
2023-07-07,2023-07-06,2023-07-07,8.92
2023-07-14,2023-07-13,2023-07-14,164.72
2023-07-21,2023-07-20,2023-07-21,389.07
2023-07-28,2023-07-27,2023-07-28,43.15
2023-08-04,2023-08-03,2023-08-04,214.88
2023-08-11,2023-08-10,2023-08-11,17.49
2023-08-18,2023-08-17,2023-08-18,25.06
2023-08-25,2023-08-24,2023-08-25,16.06
2023-09-01,2023-08-31,2023-09-01,8.13
2023-09-08,2023-09-07,2023-09-08,39.24
2023-09-15,2023-09-14,2023-09-15,31.7
2023-09-22,2023-09-21,2023-09-22,23.3
2023-09-29,2023-09-28,2023-09-29,23.19
2023-10-06,2023-10-05,2023-10-06,7.87
2023-10-13,2023-10-12,2023-10-13,55.34
2023-10-20,2023-10-19,2023-10-20,152.95
2023-10-27,2023-10-26,2023-10-27,153.1
2023-11-03,2023-11-02,2023-11-03,48.19
2023-11-10,2023-11-09,2023-11-10,252.32
2023-11-17,2023-11-16,2023-11-17,32.65
2023-11-24,2023-11-23,2023-11-24,27.03
2023-12-01,2023-11-30,2023-12-01,24.24
2023-12-08,2023-12-07,2023-12-08,72.51
2023-12-15,2023-12-14,2023-12-15,33.73
2023-12-22,2023-12-21,2023-12-22,25.2
2023-12-29,2023-12-28,2023-12-29,344.24
2024-01-05,2024-01-04,2024-01-05,142.64
2024-01-12,2024-01-11,2024-01-12,33.25
2024-01-19,2024-01-18,2024-01-19,201.24
2024-01-26,2024-01-25,2024-01-26,158.74
2024-02-02,2024-02-01,2024-02-02,152.74
2024-02-09,2024-02-08,2024-02-09,8.07
2024-02-16,2024-02-15,2024-02-16,185.68
2024-02-23,2024-02-22,2024-02-23,176.15
2024-03-01,2024-02-29,2024-03-01,57.22
2024-03-08,2024-03-07,2024-03-08,8.27
2024-03-15,2024-03-14,2024-03-15,16.63
2024-03-22,2024-03-21,2024-03-22,186.73
2024-03-29,2024-03-28,2024-03-29,8.65
2024-04-05,2024-04-04,2024-04-05,17.47
2024-04-12,2024-04-11,2024-04-12,169.67
2024-04-19,2024-04-18,2024-04-19,16.66
2024-04-26,2024-04-25,2024-04-26,296.07
2024-05-03,2024-05-02,2024-05-03,16.26
2024-05-10,2024-05-09,2024-05-10,25.37
2024-05-17,2024-05-16,2024-05-17,25.56
2024-05-24,2024-05-23,2024-05-24,35.25
2024-05-31,2024-05-30,2024-05-31,63.15
2024-06-07,2024-06-06,2024-06-07,9.15
2024-06-14,2024-06-13,2024-06-14,114.15
2024-06-21,2024-06-20,2024-06-21,39.35
2024-06-28,2024-06-27,2024-06-28,9.73
2024-07-05,2024-07-04,2024-07-05,88.61
2024-07-12,2024-07-11,2024-07-12,38.81
2024-07-19,2024-07-18,2024-07-19,32.98
2024-07-26,2024-07-25,2024-07-26,72.98
2024-08-02,2024-08-01,2024-08-02,18.81
2024-08-09,2024-08-08,2024-08-09,19.52
2024-08-16,2024-08-15,2024-08-16,383.63
2024-08-23,2024-08-22,2024-08-23,36.6
2024-08-30,2024-08-29,2024-08-30,8.97
2024-09-06,2024-09-05,2024-09-06,80.97
2024-09-13,2024-09-12,2024-09-13,27.09
2024-09-20,2024-09-19,2024-09-20,130.65
2024-09-27,2024-09-26,2024-09-27,26.93
2024-10-04,2024-10-03,2024-10-04,45.74
2024-10-11,2024-10-10,2024-10-11,18.13
2024-10-18,2024-10-17,2024-10-18,25.83
2024-10-25,2024-10-24,2024-10-25,26.52
2024-11-01,2024-10-31,2024-11-01,105.97
2024-11-08,2024-11-07,2024-11-08,348.68
2024-11-15,2024-11-14,2024-11-15,124.71
2024-11-22,2024-11-21,2024-11-22,35.53
2024-11-29,2024-11-28,2024-11-29,13.78
2024-12-06,2024-12-05,2024-12-06,35.27
2024-12-13,2024-12-12,2024-12-13,45.74
2024-12-20,2024-12-19,2024-12-20,119.6
2024-12-27,2024-12-26,2024-12-27,24.82
2025-01-03,2025-01-02,2025-01-03,21.56
2025-01-10,2025-01-09,2025-01-10,104.1
2025-01-17,2025-01-16,2025-01-17,54.39
2025-01-24,2025-01-23,2025-01-24,9.27
2025-01-31,2025-01-30,2025-01-31,163.17
2025-02-07,2025-02-06,2025-02-07,87.13
2025-02-14,2025-02-13,2025-02-14,19.42
2025-02-21,2025-02-20,2025-02-21,56.82
2025-02-28,2025-02-27,2025-02-28,55.43
2025-03-07,2025-03-06,2025-03-07,368.43
2025-03-14,2025-03-13,2025-03-14,709.6
2025-03-21,2025-03-20,2025-03-21,248.18
2025-03-28,2025-03-27,2025-03-28,108.4
2025-04-04,2025-04-03,2025-04-04,473.43
2025-04-11,2025-04-10,2025-04-11,966.08
2025-04-18,2025-04-17,2025-04-18,531.73
2025-04-25,2025-04-24,2025-04-25,613.41
2025-05-02,2025-05-01,2025-05-02,1067.08
2025-05-09,2025-05-08,2025-05-09,203.26
2025-05-16,2025-05-15,2025-05-16,228.66
2025-05-23,2025-05-22,2025-05-23,220.68
2025-05-30,2025-05-29,2025-05-30,251.07
2025-06-06,2025-06-05,2025-06-06,205.04
2025-06-13,2025-06-12,2025-06-13,160.22
2025-06-20,2025-06-19,2025-06-20,245.58
2025-06-27,2025-06-26,2025-06-27,67.81
2025-07-04,2025-07-03,2025-07-04,79.19
2025-07-11,2025-07-10,2025-07-11,678.73
2025-07-18,2025-07-17,2025-07-18,118.78
2025-07-25,2025-07-24,2025-07-25,88.03
2025-08-01,2025-07-31,2025-08-01,337.52
2025-08-08,2025-08-07,2025-08-08,552.5
2025-08-15,2025-08-14,2025-08-15,76.18
2025-08-22,2025-08-21,2025-08-22,101.57
2025-08-29,2025-08-28,2025-08-29,108.71
2025-09-05,2025-09-04,2025-09-05,82.0
2025-09-12,2025-09-11,2025-09-12,53.92
2025-09-19,2025-09-18,2025-09-19,108.37
2025-09-26,2025-09-25,2025-09-26,125.21
2025-10-03,2025-10-02,2025-10-03,165.93
2025-10-10,2025-10-09,2025-10-10,241.58
2025-10-17,2025-10-16,2025-10-17,215.95
2025-10-24,2025-10-23,2025-10-24,27.44
2025-10-31,2025-10-30,2025-10-31,299.52
2025-11-07,2025-11-06,2025-11-07,142.81
2025-11-14,2025-11-13,2025-11-14,589.11
2025-11-21,2025-11-20,2025-11-21,151.67
2025-11-28,2025-11-27,2025-11-28,109.83
2025-12-05,2025-12-04,2025-12-05,216.59
2025-12-12,2025-12-11,2025-12-12,104.45
2025-12-19,2025-12-18,2025-12-19,182.07
2025-12-26,2025-12-25,2025-12-26,20.7
2026-01-02,2026-01-01,2026-01-02,84.04
2026-01-09,2026-01-08,2026-01-09,93.01
2026-01-16,2026-01-15,2026-01-16,209.78
2026-01-23,2026-01-22,2026-01-23,72.74
2026-01-30,2026-01-29,2026-01-30,241.72
2026-02-06,2026-02-05,2026-02-06,186.97
2026-02-13,2026-02-12,2026-02-13,490.58
2026-02-20,2026-02-19,2026-02-20,43.5
2026-02-27,2026-02-26,2026-02-27,122.17
2026-03-06,2026-03-05,2026-03-06,163.98
2026-03-13,2026-03-12,2026-03-13,244.73
2026-03-20,2026-03-19,2026-03-20,125.83
2026-03-27,2026-03-26,2026-03-27,230.46
2026-04-03,2026-04-02,2026-04-03,279.42
2026-04-10,2026-04-09,2026-04-10,202.97
2026-04-17,2026-04-12,2026-04-13,51.79
2026-04-24,2026-04-12,2026-04-13,51.79
