week_end,obs_date,release_date,value
2017-02-03,2017-02-02,2017-02-03,113.53
2017-02-10,2017-02-09,2017-02-10,74.34
2017-02-17,2017-02-16,2017-02-17,89.07
2017-02-24,2017-02-23,2017-02-24,84.74
2017-03-03,2017-03-02,2017-03-03,125.27
2017-03-10,2017-03-09,2017-03-10,95.37
2017-03-17,2017-03-16,2017-03-17,91.44
2017-03-24,2017-03-23,2017-03-24,48.67
2017-03-31,2017-03-30,2017-03-31,91.55
2017-04-07,2017-04-06,2017-04-07,82.38
2017-04-14,2017-04-13,2017-04-14,59.73
2017-04-21,2017-04-20,2017-04-21,55.86
2017-04-28,2017-04-27,2017-04-28,63.06
2017-05-05,2017-05-04,2017-05-05,184.47
2017-05-12,2017-05-11,2017-05-12,49.78
2017-05-19,2017-05-18,2017-05-19,89.48
2017-05-26,2017-05-25,2017-05-26,51.65
2017-06-02,2017-06-01,2017-06-02,100.04
2017-06-09,2017-06-08,2017-06-09,33.16
2017-06-16,2017-06-15,2017-06-16,67.05
2017-06-23,2017-06-22,2017-06-23,93.79
2017-06-30,2017-06-29,2017-06-30,65.45
2017-07-07,2017-07-06,2017-07-07,76.45
2017-07-14,2017-07-13,2017-07-14,73.54
2017-07-21,2017-07-20,2017-07-21,100.4
2017-07-28,2017-07-27,2017-07-28,40.48
2017-08-04,2017-08-03,2017-08-04,61.0
2017-08-11,2017-08-10,2017-08-11,66.59
2017-08-18,2017-08-17,2017-08-18,56.82
2017-08-25,2017-08-24,2017-08-25,42.9
2017-09-01,2017-08-31,2017-09-01,43.34
2017-09-08,2017-09-07,2017-09-08,88.44
2017-09-15,2017-09-14,2017-09-15,120.33
2017-09-22,2017-09-21,2017-09-22,55.35
2017-09-29,2017-09-28,2017-09-29,103.05
2017-10-06,2017-10-05,2017-10-06,40.99
2017-10-13,2017-10-12,2017-10-13,37.61
2017-10-20,2017-10-19,2017-10-20,82.48
2017-10-27,2017-10-26,2017-10-27,114.37
2017-11-03,2017-11-02,2017-11-03,85.31
2017-11-10,2017-11-09,2017-11-10,65.11
2017-11-17,2017-11-16,2017-11-17,83.79
2017-11-24,2017-11-23,2017-11-24,61.97
2017-12-01,2017-11-30,2017-12-01,101.48
2017-12-08,2017-12-07,2017-12-08,40.69
2017-12-15,2017-12-14,2017-12-15,32.59
2017-12-22,2017-12-21,2017-12-22,92.94
2017-12-29,2017-12-28,2017-12-29,63.24
2018-01-05,2018-01-04,2018-01-05,243.48
2018-01-12,2018-01-11,2018-01-12,111.72
2018-01-19,2018-01-18,2018-01-19,115.86
2018-01-26,2018-01-25,2018-01-26,77.97
2018-02-02,2018-02-01,2018-02-02,49.78
2018-02-09,2018-02-08,2018-02-09,89.29
2018-02-16,2018-02-15,2018-02-16,88.63
2018-02-23,2018-02-22,2018-02-23,50.25
2018-03-02,2018-03-01,2018-03-02,69.3
2018-03-09,2018-03-08,2018-03-09,57.0
2018-03-16,2018-03-15,2018-03-16,43.98
2018-03-23,2018-03-22,2018-03-23,57.36
2018-03-30,2018-03-29,2018-03-30,16.75
2018-04-06,2018-04-05,2018-04-06,109.08
2018-04-13,2018-04-12,2018-04-13,190.11
2018-04-20,2018-04-19,2018-04-20,46.61
2018-04-27,2018-04-26,2018-04-27,68.42
2018-05-04,2018-05-03,2018-05-04,57.16
2018-05-11,2018-05-10,2018-05-11,74.02
2018-05-18,2018-05-17,2018-05-18,74.49
2018-05-25,2018-05-24,2018-05-25,48.9
2018-06-01,2018-05-31,2018-06-01,77.32
2018-06-08,2018-06-07,2018-06-08,55.99
2018-06-15,2018-06-14,2018-06-15,96.72
2018-06-22,2018-06-21,2018-06-22,71.67
2018-06-29,2018-06-28,2018-06-29,89.28
2018-07-06,2018-07-05,2018-07-06,80.07
2018-07-13,2018-07-12,2018-07-13,84.92
2018-07-20,2018-07-19,2018-07-20,55.33
2018-07-27,2018-07-26,2018-07-27,104.65
2018-08-03,2018-08-02,2018-08-03,117.93
2018-08-10,2018-08-09,2018-08-10,69.96
2018-08-17,2018-08-16,2018-08-17,30.89
2018-08-24,2018-08-23,2018-08-24,89.75
2018-08-31,2018-08-30,2018-08-31,90.46
2018-09-07,2018-09-06,2018-09-07,68.5
2018-09-14,2018-09-13,2018-09-14,29.73
2018-09-21,2018-09-20,2018-09-21,54.24
2018-09-28,2018-09-27,2018-09-28,22.95
2018-10-05,2018-10-04,2018-10-05,119.36
2018-10-12,2018-10-11,2018-10-12,68.38
2018-10-19,2018-10-18,2018-10-19,100.13
2018-10-26,2018-10-25,2018-10-26,89.53
2018-11-02,2018-11-01,2018-11-02,84.17
2018-11-09,2018-11-08,2018-11-09,51.63
2018-11-16,2018-11-15,2018-11-16,55.04
2018-11-23,2018-11-22,2018-11-23,21.81
2018-11-30,2018-11-29,2018-11-30,183.21
2018-12-07,2018-12-06,2018-12-07,110.19
2018-12-14,2018-12-13,2018-12-14,121.67
2018-12-21,2018-12-20,2018-12-21,79.38
2018-12-28,2018-12-27,2018-12-28,161.1
2019-01-04,2019-01-03,2019-01-04,212.58
2019-01-11,2019-01-10,2019-01-11,148.84
2019-01-18,2019-01-17,2019-01-18,168.92
2019-01-25,2019-01-24,2019-01-25,106.06
2019-02-01,2019-01-31,2019-02-01,126.24
2019-02-08,2019-02-07,2019-02-08,93.79
2019-02-15,2019-02-14,2019-02-15,35.99
2019-02-22,2019-02-21,2019-02-22,87.44
2019-03-01,2019-02-28,2019-03-01,125.24
2019-03-08,2019-03-07,2019-03-08,138.86
2019-03-15,2019-03-14,2019-03-15,56.33
2019-03-22,2019-03-21,2019-03-22,91.17
2019-03-29,2019-03-28,2019-03-29,53.74
2019-04-05,2019-04-04,2019-04-05,82.78
2019-04-12,2019-04-11,2019-04-12,54.57
2019-04-19,2019-04-18,2019-04-19,56.96
2019-04-26,2019-04-25,2019-04-26,76.31
2019-05-03,2019-05-02,2019-05-03,30.2
2019-05-10,2019-05-09,2019-05-10,67.46
2019-05-17,2019-05-16,2019-05-17,94.72
2019-05-24,2019-05-23,2019-05-24,71.04
2019-05-31,2019-05-30,2019-05-31,50.84
2019-06-07,2019-06-06,2019-06-07,137.43
2019-06-14,2019-06-13,2019-06-14,143.87
2019-06-21,2019-06-20,2019-06-21,116.67
2019-06-28,2019-06-27,2019-06-28,64.08
2019-07-05,2019-07-04,2019-07-05,96.84
2019-07-12,2019-07-11,2019-07-12,103.84
2019-07-19,2019-07-18,2019-07-19,61.63
2019-07-26,2019-07-25,2019-07-26,40.68
2019-08-02,2019-08-01,2019-08-02,150.2
2019-08-09,2019-08-08,2019-08-09,93.48
2019-08-16,2019-08-15,2019-08-16,144.25
2019-08-23,2019-08-22,2019-08-23,186.06
2019-08-30,2019-08-29,2019-08-30,100.25
2019-09-06,2019-09-05,2019-09-06,106.57
2019-09-13,2019-09-12,2019-09-13,100.33
2019-09-20,2019-09-19,2019-09-20,184.82
2019-09-27,2019-09-26,2019-09-27,60.07
2019-10-04,2019-10-03,2019-10-04,46.59
2019-10-11,2019-10-10,2019-10-11,119.93
2019-10-18,2019-10-17,2019-10-18,156.8
2019-10-25,2019-10-24,2019-10-25,56.27
2019-11-01,2019-10-31,2019-11-01,133.29
2019-11-08,2019-11-07,2019-11-08,67.84
2019-11-15,2019-11-14,2019-11-15,53.75
2019-11-22,2019-11-21,2019-11-22,65.17
2019-11-29,2019-11-28,2019-11-29,97.06
2019-12-06,2019-12-05,2019-12-06,36.86
2019-12-13,2019-12-12,2019-12-13,99.79
2019-12-20,2019-12-19,2019-12-20,70.52
2019-12-27,2019-12-26,2019-12-27,106.92
2020-01-03,2020-01-02,2020-01-03,139.13
2020-01-10,2020-01-09,2020-01-10,71.92
2020-01-17,2020-01-16,2020-01-17,88.05
2020-01-24,2020-01-23,2020-01-24,70.67
2020-01-31,2020-01-30,2020-01-31,142.05
2020-02-07,2020-02-06,2020-02-07,81.75
2020-02-14,2020-02-13,2020-02-14,82.23
2020-02-21,2020-02-20,2020-02-21,103.7
2020-02-28,2020-02-27,2020-02-28,106.55
2020-03-06,2020-03-05,2020-03-06,118.02
2020-03-13,2020-03-12,2020-03-13,187.08
2020-03-20,2020-03-19,2020-03-20,514.67
2020-03-27,2020-03-26,2020-03-27,670.3
2020-04-03,2020-04-02,2020-04-03,738.02
2020-04-10,2020-04-09,2020-04-10,417.54
2020-04-17,2020-04-16,2020-04-17,505.52
2020-04-24,2020-04-23,2020-04-24,505.54
2020-05-01,2020-04-30,2020-05-01,440.07
2020-05-08,2020-05-07,2020-05-08,504.24
2020-05-15,2020-05-14,2020-05-15,508.02
2020-05-22,2020-05-21,2020-05-22,361.11
2020-05-29,2020-05-28,2020-05-29,421.99
2020-06-05,2020-06-04,2020-06-05,231.24
2020-06-12,2020-06-11,2020-06-12,317.86
2020-06-19,2020-06-18,2020-06-19,322.96
2020-06-26,2020-06-25,2020-06-26,225.72
2020-07-03,2020-07-02,2020-07-03,249.7
2020-07-10,2020-07-09,2020-07-10,267.49
2020-07-17,2020-07-16,2020-07-17,313.71
2020-07-24,2020-07-23,2020-07-24,282.1
2020-07-31,2020-07-30,2020-07-31,307.77
2020-08-07,2020-08-06,2020-08-07,285.63
2020-08-14,2020-08-13,2020-08-14,282.72
2020-08-21,2020-08-20,2020-08-21,250.25
2020-08-28,2020-08-27,2020-08-28,180.61
2020-09-04,2020-09-03,2020-09-04,243.52
2020-09-11,2020-09-10,2020-09-11,218.1
2020-09-18,2020-09-17,2020-09-18,248.91
2020-09-25,2020-09-24,2020-09-25,246.25
2020-10-02,2020-10-01,2020-10-02,259.5
2020-10-09,2020-10-08,2020-10-09,294.91
2020-10-16,2020-10-15,2020-10-16,141.19
2020-10-23,2020-10-22,2020-10-23,167.77
2020-10-30,2020-10-29,2020-10-30,298.36
2020-11-06,2020-11-05,2020-11-06,303.07
2020-11-13,2020-11-12,2020-11-13,184.25
2020-11-20,2020-11-19,2020-11-20,224.65
2020-11-27,2020-11-26,2020-11-27,157.55
2020-12-04,2020-12-03,2020-12-04,189.91
2020-12-11,2020-12-10,2020-12-11,256.04
2020-12-18,2020-12-17,2020-12-18,195.87
2020-12-25,2020-12-24,2020-12-25,256.16
2021-01-01,2020-12-31,2021-01-01,307.12
2021-01-08,2021-01-07,2021-01-08,124.29
2021-01-15,2021-01-14,2021-01-15,157.94
2021-01-22,2021-01-21,2021-01-22,280.95
2021-01-29,2021-01-28,2021-01-29,150.0
2021-02-05,2021-02-04,2021-02-05,129.36
2021-02-12,2021-02-11,2021-02-12,121.93
2021-02-19,2021-02-18,2021-02-19,148.02
2021-02-26,2021-02-25,2021-02-26,124.74
2021-03-05,2021-03-04,2021-03-05,76.48
2021-03-12,2021-03-11,2021-03-12,275.24
2021-03-19,2021-03-18,2021-03-19,180.02
2021-03-26,2021-03-25,2021-03-26,142.05
2021-04-02,2021-04-01,2021-04-02,76.09
2021-04-09,2021-04-08,2021-04-09,115.07
2021-04-16,2021-04-15,2021-04-16,111.93
2021-04-23,2021-04-22,2021-04-23,70.82
2021-04-30,2021-04-29,2021-04-30,153.32
2021-05-07,2021-05-06,2021-05-07,142.39
2021-05-14,2021-05-13,2021-05-14,94.65
2021-05-21,2021-05-20,2021-05-21,189.22
2021-05-28,2021-05-27,2021-05-28,70.25
2021-06-04,2021-06-03,2021-06-04,109.44
2021-06-11,2021-06-10,2021-06-11,122.88
2021-06-18,2021-06-17,2021-06-18,94.44
2021-06-25,2021-06-24,2021-06-25,113.04
2021-07-02,2021-07-01,2021-07-02,82.66
2021-07-09,2021-07-08,2021-07-09,67.69
2021-07-16,2021-07-15,2021-07-16,153.82
2021-07-23,2021-07-22,2021-07-23,91.1
2021-07-30,2021-07-29,2021-07-30,144.4
2021-08-06,2021-08-05,2021-08-06,179.01
2021-08-13,2021-08-12,2021-08-13,90.39
2021-08-20,2021-08-19,2021-08-20,78.58
2021-08-27,2021-08-26,2021-08-27,54.9
2021-09-03,2021-09-02,2021-09-03,72.75
2021-09-10,2021-09-09,2021-09-10,56.89
2021-09-17,2021-09-16,2021-09-17,44.76
2021-09-24,2021-09-23,2021-09-24,79.1
2021-10-01,2021-09-30,2021-10-01,142.53
2021-10-08,2021-10-07,2021-10-08,100.93
2021-10-15,2021-10-14,2021-10-15,94.34
2021-10-22,2021-10-21,2021-10-22,69.73
2021-10-29,2021-10-28,2021-10-29,90.49
2021-11-05,2021-11-04,2021-11-05,156.8
2021-11-12,2021-11-11,2021-11-12,65.66
2021-11-19,2021-11-18,2021-11-19,141.8
2021-11-26,2021-11-25,2021-11-26,58.34
2021-12-03,2021-12-02,2021-12-03,90.4
2021-12-10,2021-12-09,2021-12-10,59.47
2021-12-17,2021-12-16,2021-12-17,152.15
2021-12-24,2021-12-23,2021-12-24,171.54
2021-12-31,2021-12-30,2021-12-31,131.66
2022-01-07,2022-01-06,2022-01-07,235.1
2022-01-14,2022-01-13,2022-01-14,57.28
2022-01-21,2022-01-20,2022-01-21,72.93
2022-01-28,2022-01-27,2022-01-28,164.89
2022-02-04,2022-02-03,2022-02-04,93.56
2022-02-11,2022-02-10,2022-02-11,84.38
2022-02-18,2022-02-17,2022-02-18,107.1
2022-02-25,2022-02-24,2022-02-25,156.68
2022-03-04,2022-03-03,2022-03-04,204.82
2022-03-11,2022-03-10,2022-03-11,150.53
2022-03-18,2022-03-17,2022-03-18,137.82
2022-03-25,2022-03-24,2022-03-25,128.23
2022-04-01,2022-03-31,2022-04-01,81.85
2022-04-08,2022-04-07,2022-04-08,171.04
2022-04-15,2022-04-14,2022-04-15,142.29
2022-04-22,2022-04-21,2022-04-22,89.05
2022-04-29,2022-04-28,2022-04-29,80.21
2022-05-06,2022-05-05,2022-05-06,87.92
2022-05-13,2022-05-12,2022-05-13,144.73
2022-05-20,2022-05-19,2022-05-20,157.59
2022-05-27,2022-05-26,2022-05-27,132.56
2022-06-03,2022-06-02,2022-06-03,144.13
2022-06-10,2022-06-09,2022-06-10,112.11
2022-06-17,2022-06-16,2022-06-17,189.54
2022-06-24,2022-06-23,2022-06-24,96.96
2022-07-01,2022-06-30,2022-07-01,158.37
2022-07-08,2022-07-07,2022-07-08,93.67
2022-07-15,2022-07-14,2022-07-15,203.03
2022-07-22,2022-07-21,2022-07-22,132.76
2022-07-29,2022-07-28,2022-07-29,111.0
2022-08-05,2022-08-04,2022-08-05,78.43
2022-08-12,2022-08-11,2022-08-12,99.36
2022-08-19,2022-08-18,2022-08-19,92.67
2022-08-26,2022-08-25,2022-08-26,66.37
2022-09-02,2022-09-01,2022-09-02,75.93
2022-09-09,2022-09-08,2022-09-09,47.62
2022-09-16,2022-09-15,2022-09-16,118.58
2022-09-23,2022-09-22,2022-09-23,139.2
2022-09-30,2022-09-29,2022-09-30,93.12
2022-10-07,2022-10-06,2022-10-07,168.97
2022-10-14,2022-10-13,2022-10-14,169.02
2022-10-21,2022-10-20,2022-10-21,78.35
2022-10-28,2022-10-27,2022-10-28,150.79
2022-11-04,2022-11-03,2022-11-04,140.73
2022-11-11,2022-11-10,2022-11-11,119.57
2022-11-18,2022-11-17,2022-11-18,91.22
2022-11-25,2022-11-24,2022-11-25,226.25
2022-12-02,2022-12-01,2022-12-02,177.11
2022-12-09,2022-12-08,2022-12-09,81.81
2022-12-16,2022-12-15,2022-12-16,114.95
2022-12-23,2022-12-22,2022-12-23,98.69
2022-12-30,2022-12-29,2022-12-30,123.69
2023-01-06,2023-01-05,2023-01-06,176.01
2023-01-13,2023-01-12,2023-01-13,189.12
2023-01-20,2023-01-19,2023-01-20,106.09
2023-01-27,2023-01-26,2023-01-27,72.53
2023-02-03,2023-02-02,2023-02-03,116.99
2023-02-10,2023-02-09,2023-02-10,129.06
2023-02-17,2023-02-16,2023-02-17,223.17
2023-02-24,2023-02-23,2023-02-24,188.33
2023-03-03,2023-03-02,2023-03-03,158.83
2023-03-10,2023-03-09,2023-03-10,99.01
2023-03-17,2023-03-16,2023-03-17,191.67
2023-03-24,2023-03-23,2023-03-24,190.0
2023-03-31,2023-03-30,2023-03-31,82.78
2023-04-07,2023-04-06,2023-04-07,40.4
2023-04-14,2023-04-13,2023-04-14,258.05
2023-04-21,2023-04-20,2023-04-21,98.98
2023-04-28,2023-04-27,2023-04-28,157.01
2023-05-05,2023-05-04,2023-05-05,105.0
2023-05-12,2023-05-11,2023-05-12,155.22
2023-05-19,2023-05-18,2023-05-19,210.79
2023-05-26,2023-05-25,2023-05-26,237.84
2023-06-02,2023-06-01,2023-06-02,108.62
2023-06-09,2023-06-08,2023-06-09,96.83
2023-06-16,2023-06-15,2023-06-16,71.0
2023-06-23,2023-06-22,2023-06-23,72.75
2023-06-30,2023-06-29,2023-06-30,117.91
2023-07-07,2023-07-06,2023-07-07,40.77
2023-07-14,2023-07-13,2023-07-14,75.95
2023-07-21,2023-07-20,2023-07-21,260.18
2023-07-28,2023-07-27,2023-07-28,95.33
2023-08-04,2023-08-03,2023-08-04,62.21
2023-08-11,2023-08-10,2023-08-11,46.74
2023-08-18,2023-08-17,2023-08-18,101.81
2023-08-25,2023-08-24,2023-08-25,76.47
2023-09-01,2023-08-31,2023-09-01,167.14
2023-09-08,2023-09-07,2023-09-08,95.66
2023-09-15,2023-09-14,2023-09-15,111.69
2023-09-22,2023-09-21,2023-09-22,106.49
2023-09-29,2023-09-28,2023-09-29,111.89
2023-10-06,2023-10-05,2023-10-06,47.99
2023-10-13,2023-10-12,2023-10-13,189.71
2023-10-20,2023-10-19,2023-10-20,279.65
2023-10-27,2023-10-26,2023-10-27,37.91
2023-11-03,2023-11-02,2023-11-03,58.14
2023-11-10,2023-11-09,2023-11-10,142.71
2023-11-17,2023-11-16,2023-11-17,149.23
2023-11-24,2023-11-23,2023-11-24,15.44
2023-12-01,2023-11-30,2023-12-01,147.72
2023-12-08,2023-12-07,2023-12-08,73.65
2023-12-15,2023-12-14,2023-12-15,89.93
2023-12-22,2023-12-21,2023-12-22,95.99
2023-12-29,2023-12-28,2023-12-29,168.59
2024-01-05,2024-01-04,2024-01-05,118.85
2024-01-12,2024-01-11,2024-01-12,57.0
2024-01-19,2024-01-18,2024-01-19,121.41
2024-01-26,2024-01-25,2024-01-26,114.57
2024-02-02,2024-02-01,2024-02-02,97.99
2024-02-09,2024-02-08,2024-02-09,153.72
2024-02-16,2024-02-15,2024-02-16,83.03
2024-02-23,2024-02-22,2024-02-23,70.29
2024-03-01,2024-02-29,2024-03-01,105.86
2024-03-08,2024-03-07,2024-03-08,56.71
2024-03-15,2024-03-14,2024-03-15,69.68
2024-03-22,2024-03-21,2024-03-22,77.59
2024-03-29,2024-03-28,2024-03-29,59.31
2024-04-05,2024-04-04,2024-04-05,79.84
2024-04-12,2024-04-11,2024-04-12,116.38
2024-04-19,2024-04-18,2024-04-19,73.0
2024-04-26,2024-04-25,2024-04-26,228.77
2024-05-03,2024-05-02,2024-05-03,80.5
2024-05-10,2024-05-09,2024-05-10,51.54
2024-05-17,2024-05-16,2024-05-17,55.17
2024-05-24,2024-05-23,2024-05-24,77.2
2024-05-31,2024-05-30,2024-05-31,92.78
2024-06-07,2024-06-06,2024-06-07,80.15
2024-06-14,2024-06-13,2024-06-14,94.21
2024-06-21,2024-06-20,2024-06-21,89.94
2024-06-28,2024-06-27,2024-06-28,88.91
2024-07-05,2024-07-04,2024-07-05,33.75
2024-07-12,2024-07-11,2024-07-12,29.57
2024-07-19,2024-07-18,2024-07-19,376.84
2024-07-26,2024-07-25,2024-07-26,39.71
2024-08-02,2024-08-01,2024-08-02,60.98
2024-08-09,2024-08-08,2024-08-09,18.65
2024-08-16,2024-08-15,2024-08-16,221.13
2024-08-23,2024-08-22,2024-08-23,87.14
2024-08-30,2024-08-29,2024-08-30,92.28
2024-09-06,2024-09-05,2024-09-06,54.83
2024-09-13,2024-09-12,2024-09-13,58.47
2024-09-20,2024-09-19,2024-09-20,126.07
2024-09-27,2024-09-26,2024-09-27,82.08
2024-10-04,2024-10-03,2024-10-04,76.65
2024-10-11,2024-10-10,2024-10-11,96.67
2024-10-18,2024-10-17,2024-10-18,114.8
2024-10-25,2024-10-24,2024-10-25,67.34
2024-11-01,2024-10-31,2024-11-01,107.64
2024-11-08,2024-11-07,2024-11-08,323.52
2024-11-15,2024-11-14,2024-11-15,135.73
2024-11-22,2024-11-21,2024-11-22,219.91
2024-11-29,2024-11-28,2024-11-29,162.72
2024-12-06,2024-12-05,2024-12-06,97.39
2024-12-13,2024-12-12,2024-12-13,125.44
2024-12-20,2024-12-19,2024-12-20,171.71
2024-12-27,2024-12-26,2024-12-27,118.16
2025-01-03,2025-01-02,2025-01-03,188.9
2025-01-10,2025-01-09,2025-01-10,230.71
2025-01-17,2025-01-16,2025-01-17,134.68
2025-01-24,2025-01-23,2025-01-24,176.52
2025-01-31,2025-01-30,2025-01-31,293.51
2025-02-07,2025-02-06,2025-02-07,372.45
2025-02-14,2025-02-13,2025-02-14,236.69
2025-02-21,2025-02-20,2025-02-21,367.92
2025-02-28,2025-02-27,2025-02-28,288.54
2025-03-07,2025-03-06,2025-03-07,726.26
2025-03-14,2025-03-13,2025-03-14,463.36
2025-03-21,2025-03-20,2025-03-21,458.66
2025-03-28,2025-03-27,2025-03-28,313.11
2025-04-04,2025-04-03,2025-04-04,438.93
2025-04-11,2025-04-10,2025-04-11,623.53
2025-04-18,2025-04-17,2025-04-18,508.01
2025-04-25,2025-04-24,2025-04-25,419.9
2025-05-02,2025-05-01,2025-05-02,890.82
2025-05-09,2025-05-08,2025-05-09,567.82
2025-05-16,2025-05-15,2025-05-16,469.0
2025-05-23,2025-05-22,2025-05-23,283.69
2025-05-30,2025-05-29,2025-05-30,340.04
2025-06-06,2025-06-05,2025-06-06,340.8
2025-06-13,2025-06-12,2025-06-13,484.65
2025-06-20,2025-06-19,2025-06-20,315.71
2025-06-27,2025-06-26,2025-06-27,239.86
2025-07-04,2025-07-03,2025-07-04,750.31
2025-07-11,2025-07-10,2025-07-11,539.55
2025-07-18,2025-07-17,2025-07-18,444.91
2025-07-25,2025-07-24,2025-07-25,301.78
2025-08-01,2025-07-31,2025-08-01,378.15
2025-08-08,2025-08-07,2025-08-08,280.6
2025-08-15,2025-08-14,2025-08-15,199.49
2025-08-22,2025-08-21,2025-08-22,158.27
2025-08-29,2025-08-28,2025-08-29,279.5
2025-09-05,2025-09-04,2025-09-05,388.69
2025-09-12,2025-09-11,2025-09-12,311.82
2025-09-19,2025-09-18,2025-09-19,284.37
2025-09-26,2025-09-25,2025-09-26,190.78
2025-10-03,2025-10-02,2025-10-03,438.91
2025-10-10,2025-10-09,2025-10-10,391.93
2025-10-17,2025-10-16,2025-10-17,363.38
2025-10-24,2025-10-23,2025-10-24,226.47
2025-10-31,2025-10-30,2025-10-31,280.03
2025-11-07,2025-11-06,2025-11-07,316.74
2025-11-14,2025-11-13,2025-11-14,475.99
2025-11-21,2025-11-20,2025-11-21,312.65
2025-11-28,2025-11-27,2025-11-28,334.67
2025-12-05,2025-12-04,2025-12-05,520.11
2025-12-12,2025-12-11,2025-12-12,524.45
2025-12-19,2025-12-18,2025-12-19,350.41
2025-12-26,2025-12-25,2025-12-26,181.39
2026-01-02,2026-01-01,2026-01-02,288.09
2026-01-09,2026-01-08,2026-01-09,474.73
2026-01-16,2026-01-15,2026-01-16,409.97
2026-01-23,2026-01-22,2026-01-23,474.48
2026-01-30,2026-01-29,2026-01-30,248.94
2026-02-06,2026-02-05,2026-02-06,291.35
2026-02-13,2026-02-12,2026-02-13,438.29
2026-02-20,2026-02-19,2026-02-20,493.8
2026-02-27,2026-02-26,2026-02-27,319.09
2026-03-06,2026-03-05,2026-03-06,387.92
2026-03-13,2026-03-12,2026-03-13,362.89
2026-03-20,2026-03-19,2026-03-20,373.31
2026-03-27,2026-03-26,2026-03-27,512.73
2026-04-03,2026-04-02,2026-04-03,268.11
2026-04-10,2026-04-09,2026-04-10,339.48
2026-04-17,2026-04-09,2026-04-10,339.48
