date,rv2_true,garch_baseline,garch_plus_h,garch_plus_vix,garch_plus_h_vix
2023-03-22,0.0002956151150469208,0.0001240757480442108,0.0001246345690028074,0.00013402379878819714,0.00013395748429962444
2023-03-23,7.288634683422457e-06,0.00014471154067765662,0.00013868622024921942,0.0001475772799187921,0.00014751149444918794
2023-03-24,4.277913828688898e-05,0.00011325522965609216,0.00012176558162015163,0.0001303921162847562,0.00013032634936654717
2023-03-27,3.489785222951347e-06,9.595973369563031e-05,0.00011088354785346187,0.00011938429903225385,0.00011931847021414336
2023-03-28,5.0498191597886775e-06,7.695403980569929e-05,9.779310024050014e-05,0.00010597313712215157,0.00010590753362024096
2023-03-29,0.00020823253665661176,6.329326429623505e-05,8.687451564932091e-05,9.456509749476999e-05,9.450021528639343e-05
2023-03-30,3.4084325999471735e-05,8.61054856256366e-05,9.787013954569882e-05,0.0001050955968491686,0.00010503180558639249
2023-03-31,0.0001958943037247905,7.468121085539814e-05,8.982534021057189e-05,9.65090055753514e-05,9.644657650984013e-05
2023-04-03,1.446508768138373e-05,9.244926534917115e-05,9.898568090284427e-05,0.00010537696601835121,0.00010531623089652485
2023-04-04,3.0953255955847086e-05,7.615669613083182e-05,8.852477842435721e-05,9.472561982112024e-05,9.466678441579028e-05
2023-04-05,6.873315797523002e-06,6.689277288377499e-05,8.110278510303794e-05,8.729914012309033e-05,8.724247554114794e-05
2023-04-06,1.515767194391113e-05,5.622261042998339e-05,7.235362460771032e-05,7.864359458679561e-05,7.858859702936292e-05
2023-04-10,1.0523680383226401e-06,4.974960211527041e-05,6.582790817123225e-05,7.212636423794828e-05,7.207252071243093e-05
2023-04-11,7.211954283029716e-08,4.27332883966568e-05,5.892023216860843e-05,6.507803210313854e-05,6.502543706113488e-05
2023-04-12,1.6681641664021198e-05,3.7438845559465764e-05,5.2900601154600266e-05,5.907120263774528e-05,5.90194665316259e-05
2023-04-13,0.00017411534549966845,3.62454608854818e-05,4.9438783200560534e-05,5.564511505769401e-05,5.559404894927593e-05
2023-04-14,5.9817064388347955e-06,6.0796086208526414e-05,6.224455444321833e-05,6.847486749599787e-05,6.842436379603997e-05
2023-04-17,1.2829513492468739e-05,5.161567518740682e-05,5.640085464434e-05,6.238058550716079e-05,6.233109240646944e-05
2023-04-18,4.2514218547641177e-07,4.600121666703597e-05,5.194723765883293e-05,5.777985333854967e-05,5.77320940623493e-05
2023-04-19,2.8545685282902696e-08,3.988807207232072e-05,4.696410594659574e-05,5.261147238865084e-05,5.256514485839508e-05
2023-04-20,2.994343669415921e-05,3.534902957136651e-05,4.265086710263755e-05,4.816136718001701e-05,4.811642598659494e-05
2023-04-21,6.031719064579005e-07,3.685732438213314e-05,4.1976732879989076e-05,4.7316858373068444e-05,4.727331026133458e-05
2023-04-24,1.0870593895193814e-06,3.32232334572714e-05,3.848128768662169e-05,4.37674858627583e-05,4.3724676395057325e-05
2023-04-25,0.0002560373778177271,3.064111941369053e-05,3.5663313930698495e-05,4.074116926549395e-05,4.069894747177997e-05
2023-04-26,1.801677686960028e-05,6.992326707582794e-05,5.875621301253129e-05,6.368115347651008e-05,6.363937897629374e-05
2023-04-27,0.00038858166950549736,6.0240593350404054e-05,5.457108556924906e-05,5.964800881733333e-05,5.9605552583764204e-05
2023-04-28,7.223215503179862e-05,0.00011299570930397166,8.834775480121789e-05,9.32878728629662e-05,9.324406437354154e-05
2023-05-01,1.020613882124399e-06,0.00010052617149096237,8.548242059455047e-05,8.998553801138186e-05,8.99414829104483e-05
2023-05-02,0.0001277548592375773,7.989805162765273e-05,7.568492832747842e-05,7.987696548843737e-05,7.983406156906987e-05
2023-05-03,4.743999113109031e-05,8.526419477934242e-05,7.990226917226837e-05,8.400140748216292e-05,8.395964205339225e-05
2023-05-04,5.0525804622816605e-05,7.622218945488717e-05,7.547985675329959e-05,7.972108623551824e-05,7.967923086293255e-05
2023-05-05,0.00033647680771423344,7.010151757051367e-05,7.223616809910147e-05,7.647222872157572e-05,7.642942854554474e-05
2023-05-08,7.102845000712395e-08,0.0001117996897642108,9.81635021964773e-05,0.00010255840724891785,0.00010251354697510601
2023-05-09,1.931571946043447e-05,8.799723721818356e-05,8.666172343395779e-05,9.06724750659853e-05,9.062729628900947e-05
2023-05-10,2.1729393755675883e-05,7.368102123057427e-05,7.859204945573219e-05,8.246358881576451e-05,8.241883139987597e-05
2023-05-11,3.0467710871950383e-06,6.359093249181555e-05,7.196841144564557e-05,7.583277611606875e-05,7.578796514757435e-05
2023-05-12,1.7191040238310705e-06,5.318761473088652e-05,6.452268744417142e-05,6.821717613749695e-05,6.817263219715012e-05
2023-05-15,1.186203182295588e-05,4.5357683543903675e-05,5.8001313120868395e-05,6.16097059471672e-05,6.15655511071244e-05
2023-05-16,4.4958358202173244e-05,4.126394886631334e-05,5.349139733278557e-05,5.702208381208331e-05,5.697815164021921e-05
2023-05-17,0.00014558546174141357,4.3611996663265766e-05,5.297769346864359e-05,5.644522887975548e-05,5.64014069531141e-05
2023-05-18,9.191270696168004e-05,6.158126380314349e-05,6.255797145827825e-05,6.614319420496348e-05,6.609907705918015e-05
2023-05-19,2.1203612389040457e-06,6.60675801167005e-05,6.542060205755471e-05,6.885752086035336e-05,6.881358093062294e-05
2023-05-22,1.6487323560436352e-07,5.4850983764094063e-05,5.872847830622962e-05,6.206709924180435e-05,6.202417165334814e-05
2023-05-23,0.00012738031283087285,4.632432175165856e-05,5.2710278531913884e-05,5.6209395755805775e-05,5.616723571363102e-05
2023-05-24,5.286995595125374e-05,6.062678464791133e-05,6.0346594707178795e-05,6.400963046403738e-05,6.396780984502128e-05
2023-05-25,7.434951460942712e-05,5.9063798902967e-05,5.9387161996811025e-05,6.337933244002019e-05,6.33370265944325e-05
2023-05-26,0.00016557324741745365,6.138841669606775e-05,6.091515369720246e-05,6.520805536119253e-05,6.51639484650831e-05
2023-05-30,1.4506228424446554e-07,7.78219672568742e-05,7.143608327454439e-05,7.575637418147812e-05,7.571099581369637e-05
2023-05-31,3.092074401118804e-05,6.313653493352956e-05,6.372354804157367e-05,6.800785403219058e-05,6.79623850183715e-05
2023-06-01,8.941913341317613e-05,5.7356394601378955e-05,6.007361295093886e-05,6.442844984629186e-05,6.438363982783386e-05
2023-06-02,0.00020614049057218783,6.257216471962226e-05,6.282215261669859e-05,6.730508195796465e-05,6.726054842916458e-05
2023-06-05,3.6791132263867463e-06,8.523977243297529e-05,7.693814966750315e-05,8.109180039628388e-05,8.104855938873348e-05
2023-06-06,4.731023439580598e-06,6.913729850290353e-05,6.855085069614367e-05,7.241280918136941e-05,7.2371646350584e-05
2023-06-07,1.1997349274594084e-05,5.7519704779160883e-05,6.137618550515876e-05,6.515962264810733e-05,6.512054434562732e-05
2023-06-08,3.636512074124978e-05,5.0188746541434677e-05,5.603896225078731e-05,5.9609899623692494e-05,5.9572952859948366e-05
2023-06-09,3.2137539277001404e-06,4.875746664711904e-05,5.3923865034344026e-05,5.7326525195185816e-05,5.729144178612943e-05
2023-06-12,8.155825564961367e-05,4.235606266075205e-05,4.887078097079182e-05,5.202865964912688e-05,5.199517300304384e-05
2023-06-13,4.318196224919891e-05,5.0322030073238046e-05,5.234680254405547e-05,5.5385906596309566e-05,5.5353837556716667e-05
2023-06-14,1.4163956755073786e-06,4.995589645109389e-05,5.145337859659772e-05,5.4572266567698164e-05,5.4540739777372935e-05
2023-06-15,0.00015181809458117808,4.2943089107463065e-05,4.644123668603754e-05,4.9646377036543736e-05,4.9615744306199714e-05
2023-06-16,5.069098789863557e-05,6.209812216408203e-05,5.717493861063614e-05,6.0394167642158474e-05,6.036484241702884e-05
2023-06-20,2.705755988501461e-05,5.978897478010839e-05,5.61860755376908e-05,5.95065740608108e-05,5.9477997169726104e-05
2023-06-21,2.6387707649832477e-05,5.4282013781095114e-05,5.2913773998729786e-05,5.6250203669305235e-05,5.6223003173744254e-05
2023-06-22,1.298312765625854e-05,5.0142586393799466e-05,5.0153460639252686e-05,5.3464381586875435e-05,5.343792169320429e-05
2023-06-23,5.7588788638140616e-05,4.494768121541574e-05,4.653982909857691e-05,4.965781886972063e-05,4.96321948859129e-05
2023-06-26,1.676183883115143e-05,4.834830149674279e-05,4.8011785913360525e-05,5.0840946057850374e-05,5.0815985102885855e-05
2023-06-27,0.00011888957698280086,4.4244443717649034e-05,4.5142886910630945e-05,4.7840413014624274e-05,4.78158034877748e-05
2023-06-28,2.5428430926746144e-07,5.7733072535315574e-05,5.3054549947652234e-05,5.561965480652916e-05,5.559451081836892e-05
2023-06-29,1.5473322689236577e-05,4.8448531742590756e-05,4.7997345585931164e-05,5.0294864101498054e-05,5.026935105765164e-05
2023-06-30,0.00013763125608069345,4.410973060368072e-05,4.506866121661381e-05,4.724594837298334e-05,4.7220700413583386e-05
2023-07-03,1.322212564800627e-06,6.066108198647977e-05,5.4796941721235926e-05,5.6886041454218405e-05,5.686094961153106e-05
2023-07-05,2.215052032423865e-06,5.076437925673392e-05,4.938817668565621e-05,5.145643359507364e-05,5.14315678975506e-05
2023-07-06,6.18029067542823e-05,4.3663897761867476e-05,4.4773138812332424e-05,4.692766385714448e-05,4.690328164178991e-05
2023-07-07,6.390312278721071e-06,4.808908011086149e-05,4.680764085063054e-05,4.912504675967141e-05,4.910072276003004e-05
2023-07-10,6.390312278721612e-06,4.2379772139984894e-05,4.3024745495315775e-05,4.563343979029099e-05,4.560835258388921e-05
2023-07-11,4.0301373881419496e-05,3.8200396513493894e-05,3.994722282112044e-05,4.2577522296396544e-05,4.255178220382132e-05
2023-07-12,6.421977014467259e-05,4.0617325577466484e-05,4.0772995686351275e-05,4.340574181394028e-05,4.337917417683967e-05
2023-07-13,6.249774906256232e-05,4.624920579962166e-05,4.383240334612402e-05,4.6468368305301475e-05,4.6441321564876565e-05
2023-07-14,3.881570841497819e-07,5.009381021754934e-05,4.617985078396776e-05,4.8711747694879984e-05,4.8685265323216514e-05
2023-07-17,1.201456026077326e-05,4.2877994032707685e-05,4.1882048037447145e-05,4.441776521833439e-05,4.439193658799438e-05
2023-07-18,5.4806138660147055e-05,3.947337775799228e-05,3.9327445761008046e-05,4.189154683487842e-05,4.186659946099419e-05
2023-07-19,4.934136182561561e-06,4.389158132227952e-05,4.145331281201452e-05,4.404362752917976e-05,4.401929996213231e-05
2023-07-20,4.4310259368786974e-05,3.907192361148871e-05,3.8248008881425404e-05,4.0859713520095516e-05,4.0836083669743754e-05
2023-07-21,0.0,4.190270940356914e-05,3.940775923238224e-05,4.2157398518404884e-05,4.213423232953157e-05
2023-07-24,1.9867898567508454e-05,3.681919144261011e-05,3.5953051514747376e-05,3.886260455496573e-05,3.8839722766812016e-05
2023-07-25,7.432894113406187e-06,3.630641011463666e-05,3.510519450850876e-05,3.7992524333195485e-05,3.796984588062936e-05
2023-07-26,2.3624240666426303e-08,3.3922891159623124e-05,3.315417855942102e-05,3.605420316651787e-05,3.603148185723439e-05
2023-07-27,4.4249768250274014e-05,3.098155291070087e-05,3.071593820686966e-05,3.365848581417802e-05,3.3635859200561046e-05
2023-07-28,9.492036671294033e-05,3.597055941079877e-05,3.304645264516933e-05,3.5948028020124803e-05,3.592592491245906e-05
2023-07-31,3.618486933424706e-06,4.780552865519032e-05,4.0105350885115895e-05,4.313730201894747e-05,4.3114902032506226e-05
2023-08-01,8.212069208359027e-06,4.172457797829747e-05,3.709530197837799e-05,3.996210228045541e-05,3.993976732538619e-05
2023-08-02,0.0001962372528159556,3.801497417019651e-05,3.490187464326598e-05,3.776584483291761e-05,3.774363627426997e-05
2023-08-03,8.236740100691314e-06,6.566392185857698e-05,5.182902824709272e-05,5.474484846594703e-05,5.4722600581945994e-05
2023-08-04,2.054832270777157e-05,5.554323810820357e-05,4.746838284053468e-05,5.0688739601583326e-05,5.066506105953744e-05
2023-08-07,7.552749024681172e-05,5.0122826958582557e-05,4.527823490658573e-05,4.844766634064959e-05,4.842212497666112e-05
2023-08-08,1.8993544614888847e-05,5.503360437595851e-05,4.894808112941263e-05,5.221100022908181e-05,5.2183097735322194e-05
2023-08-09,4.499301202320045e-05,4.9498677025591865e-05,4.6471796673791115e-05,4.956445808222146e-05,4.953517524466049e-05
2023-08-10,1.288016046002619e-07,4.9645647910735896e-05,4.6868855306217276e-05,4.9946600220885444e-05,4.9916271934661944e-05
2023-08-11,3.4020303747359655e-07,4.250804276768143e-05,4.2774672491890476e-05,4.578066962792143e-05,4.5749327061245774e-05
2023-08-14,3.030313593326093e-05,3.7317252586016e-05,3.9413701415341604e-05,4.224489065585861e-05,4.221249405715093e-05
2023-08-15,0.00013729371350262992,3.835620793943783e-05,3.953513641144487e-05,4.208998139979312e-05,4.205732660088576e-05
2023-08-16,5.4246491705153965e-05,5.639482966578447e-05,5.033429536941764e-05,5.2654479284648334e-05,5.262162486891377e-05
2023-08-17,5.850818124973228e-05,5.618818656042781e-05,5.1128310130238584e-05,5.35663091631016e-05,5.353253685752843e-05
2023-08-18,2.3154943307534876e-07,5.672514489407125e-05,5.224328769335179e-05,5.481372475901058e-05,5.477894878921601e-05
2023-08-21,4.20580417537837e-05,4.770702858470972e-05,4.726070210140471e-05,5.0206589724722804e-05,5.0170580145181395e-05
2023-08-22,7.356510962591776e-06,4.786013738261645e-05,4.708636473163372e-05,5.038800947448651e-05,5.035161489098775e-05
2023-08-23,0.00012268179696459897,4.236821250635185e-05,4.348580518910332e-05,4.704752419573479e-05,4.701085524747542e-05
2023-08-24,0.00019477005869242126,5.697202956607312e-05,5.209234879575946e-05,5.571754482426838e-05,5.568038440750986e-05
2023-08-25,4.935153618413249e-05,7.930408545633823e-05,6.657880244165063e-05,7.015298511632699e-05,7.01160850450448e-05
2023-08-28,3.995932712611841e-05,7.216791853528812e-05,6.456341974233614e-05,6.80573605289151e-05,6.801941126301155e-05
2023-08-29,0.00020595967632585133,6.54272789881548e-05,6.172028716567562e-05,6.511745134362395e-05,6.507999822495097e-05
2023-08-30,1.689501001416456e-05,8.730059720908006e-05,7.603098217928532e-05,7.913195525071985e-05,7.909494162113343e-05
2023-08-31,2.1446491722641657e-06,7.278013677220221e-05,6.937727953229836e-05,7.204687836624476e-05,7.201037470649665e-05
2023-09-01,3.472522103620255e-06,5.976868822494794e-05,6.208617548884416e-05,6.446724923151267e-05,6.443193197218372e-05
2023-09-05,1.8760141255828882e-05,5.0458378546270356e-05,5.595763059949376e-05,5.811260415523244e-05,5.8078643734955636e-05
2023-09-06,4.549688229269463e-05,4.611178906772293e-05,5.231002289750955e-05,5.417063130144685e-05,5.413801880795099e-05
2023-09-07,9.455294549551682e-06,4.724772051326902e-05,5.185675493982986e-05,5.362642765423442e-05,5.3594492225002384e-05
2023-09-08,2.264887176256135e-06,4.225884182751411e-05,4.793356157837802e-05,4.9623208362780645e-05,4.959141788182512e-05
2023-09-11,4.2969403693488145e-05,3.744565069157959e-05,4.397013701858298e-05,4.549421385432623e-05,4.546233951999108e-05
2023-09-12,3.0257826312971337e-05,4.049569453153759e-05,4.470830721034519e-05,4.597418597733111e-05,4.5942471985370155e-05
2023-09-13,1.357947409661165e-06,4.067560061578634e-05,4.403121879615231e-05,4.5105230672653256e-05,4.507376366609781e-05
2023-09-14,7.370930016315815e-05,3.614021001595312e-05,4.048099759991161e-05,4.1538699854126706e-05,4.1507412948355775e-05
2023-09-15,0.0002446911076804564,4.450430917094852e-05,4.477122705249839e-05,4.563402374584104e-05,4.5603138066812164e-05
2023-09-18,3.4370994329021435e-07,7.823918877198598e-05,6.549037410265425e-05,6.611796086220402e-05,6.608786943810236e-05
2023-09-19,4.309708937468648e-06,6.347403285850037e-05,5.856997352342573e-05,5.92345841856111e-05,5.920485428256346e-05
2023-09-20,8.530082087871636e-05,5.330599470107411e-05,5.324292945714954e-05,5.381062676804156e-05,5.378066623655737e-05
2023-09-21,0.0002777714619658354,5.894208414962061e-05,5.6816247458644565e-05,5.731525226856217e-05,5.72850256462436e-05
2023-09-22,5.067360866688702e-06,9.415024872766266e-05,7.90604059279675e-05,7.968992547651598e-05,7.965897565666583e-05
2023-09-25,1.760953816804624e-05,7.58842105802797e-05,7.055409468810117e-05,7.178442027719712e-05,7.175182765071574e-05
2023-09-26,0.00021904744384533724,6.453840771665708e-05,6.437078074825311e-05,6.626988061404718e-05,6.623663232936374e-05
2023-09-27,1.5924386401410437e-07,8.876348237829129e-05,7.924296607802163e-05,8.16830082277441e-05,8.164941934940323e-05
2023-09-28,3.3416540287045565e-05,7.114832503805058e-05,7.006585516854949e-05,7.318981454446159e-05,7.315455932334938e-05
2023-09-29,5.904202122695187e-06,6.362430263105166e-05,6.546371611279789e-05,6.919239959940139e-05,6.91564820442527e-05
2023-10-02,1.5823683053958324e-07,5.3673493659462917e-05,5.881726545948609e-05,6.291633791369016e-05,6.288032848903878e-05
2023-10-03,0.00018161525255251573,4.546129382105386e-05,5.268027980088143e-05,5.7033071440766315e-05,5.69966508512755e-05
2023-10-04,5.264356133146238e-05,6.875350952671177e-05,6.559401413378925e-05,7.0190987755543e-05,7.015420567747267e-05
2023-10-05,1.4201714792274792e-07,6.497623155705063e-05,6.368157232018617e-05,6.879128032229401e-05,6.875290109619416e-05
2023-10-06,0.0001393080418697642,5.3732599711713706e-05,5.6696137174808744e-05,6.217815817493734e-05,6.21394099986434e-05
2023-10-09,4.072725074067639e-05,6.797608232122461e-05,6.478005525498936e-05,7.046061557729153e-05,7.042133191883725e-05
2023-10-10,2.695002016258302e-05,6.248274899053637e-05,6.17992972829388e-05,6.749250460568479e-05,6.745335821021285e-05
2023-10-11,1.6711056505520233e-05,5.623656626954862e-05,5.811951412642917e-05,6.362797395130663e-05,6.358819225338318e-05
2023-10-12,3.739457646264863e-05,5.0010676705886284e-05,5.408447993416473e-05,5.9222514083857254e-05,5.9182278916212775e-05
2023-10-13,2.4933193263579473e-05,4.879336289477966e-05,5.2807245637117435e-05,5.741053901299955e-05,5.737024778251172e-05
2023-10-16,0.00010954744083050014,4.588984620245925e-05,5.040650473012501e-05,5.47108300882371e-05,5.467032075420768e-05
2023-10-17,2.1080216633189715e-09,5.742887761526028e-05,5.6853729318428206e-05,6.125713452992114e-05,6.121483289180265e-05
2023-10-18,0.0001799527529587557,4.8185128073557314e-05,5.129208291608277e-05,5.556238794111941e-05,5.552002482335322e-05
2023-10-19,7.788472037834477e-05,7.047895390107952e-05,6.462190587961015e-05,6.881363027986333e-05,6.877066055401845e-05
2023-10-20,0.00015287259073304096,7.031554038791502e-05,6.573666336183772e-05,7.006380790080237e-05,7.001956203934839e-05
2023-10-23,3.009233944917993e-06,8.230582635104653e-05,7.410454251113996e-05,7.893992223757007e-05,7.889352222050723e-05
2023-10-24,5.6416841951618135e-05,6.688138676218016e-05,6.611765937534089e-05,7.154303121225135e-05,7.149491513815902e-05
2023-10-25,0.00020898102197135555,6.421513754021157e-05,6.452483594841251e-05,7.040301002567297e-05,7.035459741790624e-05
2023-10-26,0.00014512749610551598,8.690119710150948e-05,7.841733656718335e-05,8.4488324114739e-05,8.444050425090326e-05
2023-10-27,2.063954285586589e-05,9.319623070522204e-05,8.397734908128856e-05,9.025159191902414e-05,9.020320484712872e-05
2023-10-30,0.00014125046602173692,7.770061848300626e-05,7.609939535766348e-05,8.2772304184086e-05,8.272355438276506e-05
2023-10-31,3.919545867118196e-05,8.583503808861345e-05,8.137173199540208e-05,8.8561166629134e-05,8.851200548857052e-05
2023-11-01,0.00011253530359000035,7.530864044104491e-05,7.562298974489515e-05,8.305679159218171e-05,8.300823425254503e-05
2023-11-02,0.00036035547099368614,7.944678539944605e-05,7.824275656906671e-05,8.547965867788949e-05,8.543210545807805e-05
2023-11-03,8.24831934379034e-05,0.00012249689424259728,0.00010535751393968825,0.00011213779206551969,0.00011209155780334499
2023-11-06,5.2801050433203684e-06,0.0001091367651173001,0.00010078350654483055,0.0001068353177764775,0.00010679047872974344
2023-11-07,8.076938673694244e-06,8.688912271132468e-05,8.924016198361403e-05,9.449964560345414e-05,9.445626132528112e-05
2023-11-08,5.360164792194371e-07,7.105488152042086e-05,7.953074083855097e-05,8.429112075266562e-05,8.424944841887034e-05
2023-11-09,6.12982486411947e-05,5.824597174169311e-05,7.049159155549717e-05,7.484823466769043e-05,7.480814810008305e-05
2023-11-10,0.00023976364238163073,5.868207448264952e-05,6.884620859925244e-05,7.284603973337199e-05,7.2807611828e-05
2023-11-13,9.094287810325232e-07,8.78219716141854e-05,8.528982819311088e-05,8.911196484569324e-05,8.907446701495562e-05
2023-11-14,0.00036921382749407377,7.058026095585886e-05,7.55539804432385e-05,7.889091130039043e-05,7.885440766940042e-05
2023-11-15,4.472410165116872e-06,0.00011743689641094362,0.00010387363629344468,0.00010711862036133331,0.00010708323238101739
2023-11-16,1.4942258169550162e-06,9.283461869291943e-05,9.149316827524834e-05,9.455142312487591e-05,9.45172768068954e-05
2023-11-17,1.5451245370066698e-06,7.43441008127864e-05,8.051580555240363e-05,8.357437404349608e-05,8.354167990631395e-05
2023-11-20,5.880013721662656e-05,6.081673615457623e-05,7.118261710813172e-05,7.426918067663533e-05,7.423765870603106e-05
2023-11-21,4.76021920782755e-06,6.016052311522876e-05,6.897514972196991e-05,7.201020725741544e-05,7.197998504485514e-05
2023-11-22,1.4848689265125314e-05,5.0953165050936024e-05,6.169321030363722e-05,6.462979270294442e-05,6.460090750656561e-05
2023-11-24,3.784287715520382e-07,4.5842320302276495e-05,5.646148867829893e-05,5.935662659943476e-05,5.932904615060794e-05
2023-11-27,3.249305859442538e-06,3.9764211596546065e-05,5.060241942839781e-05,5.335523590350675e-05,5.332896549630009e-05
2023-11-28,9.79332780681725e-07,3.577848581798076e-05,4.588541092329945e-05,4.848484617350114e-05,4.845997982455134e-05
2023-11-29,4.95149424144169e-07,3.2494239792397836e-05,4.165491990080725e-05,4.41512173199969e-05,4.41273943382274e-05
2023-11-30,1.544276451115187e-05,3.0011886868896092e-05,3.8038862652784984e-05,4.0419214458866166e-05,4.039620436585877e-05
2023-12-01,3.4791829604220166e-05,3.060864791384178e-05,3.645900759753349e-05,3.878363413608229e-05,3.876114796550604e-05
2023-12-04,2.7701647555351762e-05,3.417020495033347e-05,3.706814149787311e-05,3.9319636633081146e-05,3.929758613622961e-05
2023-12-05,3.8841165783419476e-08,3.563236121204687e-05,3.684518850450193e-05,3.902435995016761e-05,3.90029322611304e-05
2023-12-06,1.630478765283844e-05,3.223539095744118e-05,3.38445253602516e-05,3.607205021593502e-05,3.6051006176487e-05
2023-12-07,5.778184003852571e-05,3.237552554758221e-05,3.29944373800506e-05,3.515598186566834e-05,3.513520514623837e-05
2023-12-08,1.84035739019289e-05,3.9176302568875586e-05,3.643104229345741e-05,3.854235062005096e-05,3.8521700942330904e-05
2023-12-11,1.5070083635295995e-05,3.77954063239102e-05,3.548159758712594e-05,3.749592869218918e-05,3.7475158410655215e-05
2023-12-12,2.0764742581199767e-05,3.624622044991908e-05,3.4261966834059254e-05,3.6170634710139496e-05,3.615038437675075e-05
2023-12-13,0.0001875776665931338,3.603181182323853e-05,3.3757201058296045e-05,3.5654017818253533e-05,3.563414393795499e-05
2023-12-14,1.0267112103444947e-05,6.28137404634577e-05,4.997871123797104e-05,5.1815351527143824e-05,5.179620545994223e-05
2023-12-15,3.242249408865859e-05,5.378471233089651e-05,4.600202152688367e-05,4.783875134427761e-05,4.7820242476938674e-05
2023-12-18,3.146435518089013e-05,5.075311477216455e-05,4.4768791073012586e-05,4.671603998783889e-05,4.6698082579605676e-05
2023-12-19,3.6753550298320745e-05,4.8379167875218235e-05,4.361059152952755e-05,4.563705208818551e-05,4.561971734965539e-05
2023-12-20,0.00019471912296602833,4.749553175735824e-05,4.3227179012458406e-05,4.5289249121148975e-05,4.527209122938451e-05
2023-12-21,8.906160373644393e-05,7.23587941583563e-05,5.8662768558891735e-05,6.078584335929983e-05,6.0768945062279334e-05
2023-12-22,4.030762166759606e-06,7.349660935755523e-05,6.118273705514489e-05,6.355675207391271e-05,6.353949819305495e-05
2023-12-26,1.775474001316075e-05,6.059775786950407e-05,5.502164125471039e-05,5.740605331994834e-05,5.7387985668490924e-05
2023-12-27,3.263272103239479e-06,5.3371738944706986e-05,5.108412655616717e-05,5.3460862091587665e-05,5.3442656164338793e-05
2023-12-28,1.4262694820599457e-07,4.5741837834443386e-05,4.6278606545318704e-05,4.865252888531037e-05,4.863425362541159e-05
2023-12-29,8.405198010449922e-06,3.9652575567690906e-05,4.185547593748311e-05,4.4172546947941836e-05,4.415460918286753e-05
2024-01-02,3.1495370627911224e-05,3.6529398217986e-05,3.891532971715588e-05,4.119659327858499e-05,4.1178936633104766e-05
2024-01-03,6.724358759895638e-05,3.797201201915563e-05,3.873113878786649e-05,4.0973162916957284e-05,4.095574144195296e-05
2024-01-04,1.0408870282966077e-05,4.4801082169552866e-05,4.2193241479719204e-05,4.44663289945617e-05,4.444855419501705e-05
2024-01-05,1.8734018615796994e-06,4.062182750221279e-05,3.954980461810801e-05,4.187329986138524e-05,4.185447919192878e-05
2024-01-08,0.00020093025731722443,3.618408812054711e-05,3.66127317359003e-05,3.8828669500619835e-05,3.880847979360687e-05
2024-01-09,2.304996436646126e-06,6.508154194671644e-05,5.410334332127716e-05,5.603382868266836e-05,5.601271833461404e-05
2024-01-10,3.1803879120149826e-05,5.415899284088699e-05,4.907773093956002e-05,5.075671416564055e-05,5.073505789610564e-05
2024-01-11,1.9424930729689363e-07,5.0927197632509854e-05,4.756025978465286e-05,4.917486412507113e-05,4.9153442568098355e-05
2024-01-12,4.795560999526742e-07,4.345674282328118e-05,4.31394289941221e-05,4.46592242314927e-05,4.463796467835946e-05
2024-01-16,1.3527548101375e-05,3.8034232323238334e-05,3.93537637693916e-05,4.081337427192317e-05,4.079254636993411e-05
2024-01-17,3.107156678612183e-05,3.61719413730485e-05,3.745572273806488e-05,3.8886731237937294e-05,3.8866079042004065e-05
2024-01-18,7.838436013505631e-05,3.7641902703970805e-05,3.7604781499777e-05,3.9168042062666936e-05,3.914685174481543e-05
2024-01-19,0.00015348983181110595,4.635857367768856e-05,4.2541464731247264e-05,4.42755651423673e-05,4.425315606848481e-05
2024-01-22,4.460986801402362e-06,6.486832537605926e-05,5.4381990002007015e-05,5.603223798439827e-05,5.6008828876154856e-05
2024-01-23,8.4811248237434e-06,5.4351086533950465e-05,4.9392761227773034e-05,5.100271746891094e-05,5.097933808909415e-05
2024-01-24,1.1936926668058286e-06,4.730138734586339e-05,4.543094073161574e-05,4.7113760583990254e-05,4.70907925196229e-05
2024-01-25,2.9421459404763036e-05,4.0963948372653074e-05,4.132036370379229e-05,4.298702207722267e-05,4.296481521497471e-05
2024-01-26,1.6159782937899023e-06,4.0883309520415545e-05,4.0627094654428314e-05,4.238723572342796e-05,4.236538859997443e-05
2024-01-29,6.222349314742302e-05,3.6333928648704056e-05,3.725455968146568e-05,3.914161667884318e-05,3.911990115835813e-05
2024-01-30,5.986929472485401e-07,4.2791255647061453e-05,4.040567230287768e-05,4.241616612261351e-05,4.23947860013163e-05
2024-01-31,0.000270665482757345,3.756631640199972e-05,3.6946903878807984e-05,3.908613110366983e-05,3.9064771177623276e-05
2024-02-01,0.00016908433046041837,7.735502371188146e-05,6.095608524435202e-05,6.32204197180883e-05,6.319939705609672e-05
2024-02-02,0.00010967015481222536,9.007698750774365e-05,7.122503778215547e-05,7.372657059900902e-05,7.370517612300642e-05
2024-02-05,1.330664307193302e-05,8.979493760707717e-05,7.433544999971158e-05,7.664753819335208e-05,7.662525697871009e-05
2024-02-06,8.404776522038639e-06,7.402657377399721e-05,6.71877324614895e-05,6.948967910554786e-05,6.946706773319226e-05
2024-02-07,6.898663846380969e-05,6.169207334548437e-05,6.05363762045671e-05,6.28893297367841e-05,6.286676692352602e-05
