Date,ABNB,APARTMENT_REIT_BASKET,AVB,BKNG,CPT,EQR,ESS,EXPE,H,HLT,JETS,MAA,MAR,SPY,TRAVEL_PRICING_BASKET,UDR,VNQ,XLY,^VIX,ABNB_rv,ABNB_downside,APARTMENT_REIT_BASKET_rv,APARTMENT_REIT_BASKET_downside,AVB_rv,AVB_downside,BKNG_rv,BKNG_downside,CPT_rv,CPT_downside,EQR_rv,EQR_downside,ESS_rv,ESS_downside,EXPE_rv,EXPE_downside,H_rv,H_downside,HLT_rv,HLT_downside,JETS_rv,JETS_downside,MAA_rv,MAA_downside,MAR_rv,MAR_downside,SPY_rv,SPY_downside,TRAVEL_PRICING_BASKET_rv,TRAVEL_PRICING_BASKET_downside,UDR_rv,UDR_downside,VNQ_rv,VNQ_downside,XLY_rv,XLY_downside,^VIX_rv,^VIX_downside,log_spy_rv,abs_spy_ret,log_vnq_rv,log_xly_rv,d_vix,residential_window,travel_window,any_event_window,event_count
2022-01-19,-0.0007113565070691052,-0.013772065436252682,-0.00813834583648454,-0.002990794658430218,-0.013265131213122672,-0.011478064065663318,-0.009557611577318603,-0.006214413747384739,-0.03292342320496289,-0.016113110115034246,-0.0156974836818895,-0.02362390987223062,-0.03385568096824265,-0.010437661429156364,-0.015500894697573335,-0.01656933005269634,-0.01357040956811062,-0.01821470441309536,0.045462349898968135,5.06028080149558e-07,5.06028080149558e-07,0.00018966978638042576,0.00018966978638042576,6.623267295422523e-05,6.623267295422523e-05,8.944852688894725e-06,8.944852688894725e-06,0.00017596370610136136,0.00017596370610136136,0.00013174595469547153,0.00013174595469547153,9.13479390628946e-05,9.13479390628946e-05,3.861893822368444e-05,3.861893822368444e-05,0.0010839517955330887,0.0010839517955330887,0.00025963231757921893,0.00025963231757921893,0.00024641099394318716,0.00024641099394318716,0.0005580891176512753,0.0005580891176512753,0.0011462071338234276,0.0011462071338234276,0.00010894477610969847,0.00010894477610969847,0.00024027773642525715,0.00024027773642525715,0.0002745426983951861,0.0002745426983951861,0.00018415601584626824,0.00018415601584626824,0.00033177545685643563,0.00033177545685643563,0.002066825258336208,0.0,-9.124669445316574,0.010437661429156364,-8.599727247421791,-8.011052152635095,0.045462349898968135,0,0,0,0
2022-01-20,0.021883259502889274,-0.01582760727893325,-0.010626778028065331,0.023511036652245743,-0.024923878650991327,-0.009799309296904646,-0.010899902018005392,0.005876528297082295,0.01699312292581734,0.0002111598533600656,-0.00513179174820344,-0.025224752334619183,0.016082680936041704,-0.011129761772697755,0.011346570917033283,-0.01349102334501362,-0.012903274286175659,-0.01839143507149732,0.07041742280560337,0.00047887704647079374,0.0,0.0002505131521761407,0.0002505131521761407,0.00011292841125777209,0.00011292841125777209,0.0005527688444632427,0.0,0.0006211997270093412,0.0006211997270093412,9.602646269640183e-05,9.602646269640183e-05,0.00011880786400211801,0.00011880786400211801,3.453358482640894e-05,0.0,0.0002887662267719388,0.0,4.458848367104441e-08,0.0,2.6335286546928923e-05,2.6335286546928923e-05,0.0006362881303428759,0.0006362881303428759,0.0002586526260905193,0.0,0.00012387159711700426,0.00012387159711700426,0.0001287446715752655,0.0,0.00018200771089570247,0.00018200771089570247,0.00016649448730428196,0.00016649448730428196,0.0003382448839891016,0.0003382448839891016,0.00495861343458311,0.0,-8.996265035988074,0.011129761772697755,-8.700548358375492,-7.991740415967592,0.07041742280560337,0,0,0,0
2022-01-21,-0.008070480620998133,-0.006130258278295608,-0.00564529999432839,-0.03673606404933594,-0.005186676554409075,-0.0032877884958866233,-0.011080380759809216,-0.01750452789560253,-0.016188188525335434,0.0001403498780163659,-0.024622466631108786,-0.005210806129113621,0.0018488099251641188,-0.019825908752111765,-0.014447509702742905,-0.006370597736226724,-0.002467643899159988,-0.02976008481351311,0.11990835004213807,6.51326574539064e-05,6.51326574539064e-05,3.7580066558611835e-05,3.7580066558611835e-05,3.186941202596412e-05,3.186941202596412e-05,0.0013495384018369122,0.0013495384018369122,2.69016136800568e-05,2.69016136800568e-05,1.0809553193684424e-05,1.0809553193684424e-05,0.00012277483778235028,0.00012277483778235028,0.0003064084968479271,0.0003064084968479271,0.00026205744773180183,0.00026205744773180183,1.9698088259208785e-08,0.0,0.0006062658630000657,0.0006062658630000657,2.715250051520808e-05,2.715250051520808e-05,3.4180981393853547e-06,0.0,0.0003930666578470619,0.0003930666578470619,0.00020873053661085036,0.00020873053661085036,4.058451551681706e-05,4.058451551681706e-05,6.089266413061509e-06,6.089266413061509e-06,0.0008856626481074936,0.0008856626481074936,0.014378012409827912,0.0,-7.841531347635248,0.019825908752111765,-12.008982941123438,-7.029174438209743,0.11990835004213807,0,0,0,0
2022-01-24,-0.05798822395706971,-0.00033370655963338436,-0.00667489005771138,0.0016016079236154113,0.00196410833619165,0.0031746391185896172,0.002466368951063558,-0.017757981594654915,0.009038264218607317,-0.012591048222751589,-0.005769206501592183,-0.00044387866482420435,-0.00799395251342716,0.004237733627770801,-0.013065791521038974,-0.0024885870411095468,0.0018986215723826305,0.011955911651492457,0.03574846146182642,0.003362634117695273,0.003362634117695273,1.1136006794234952e-07,1.1136006794234952e-07,4.455415728253423e-05,4.455415728253423e-05,2.565147940987669e-06,0.0,3.8577215562975315e-06,0.0,1.0078333533279462e-05,0.0,6.082975802770355e-06,0.0,0.0003153459103161027,0.0003153459103161027,8.169022008535734e-05,0.0,0.00015853449534765593,0.00015853449534765593,3.328374365801352e-05,3.328374365801352e-05,1.9702826908611835e-07,1.9702826908611835e-07,6.390327678692842e-05,6.390327678692842e-05,1.7958386299939475e-05,0.0,0.00017071490807125397,0.00017071490807125397,6.193065461178369e-06,6.193065461178369e-06,3.6047638751166925e-06,0.0,0.00014294382341829308,0.0,0.0012779524968876887,0.0,-10.927453348796238,0.004237733627770801,-12.533254288646681,-8.853058848116202,0.03574846146182642,0,0,0,0
2022-01-25,-0.022841699053458342,-0.007709209148804019,0.004606792800798232,-0.00880613248201012,-0.014215573233417267,-0.00818361576072224,-0.007114605111848249,0.01649588640522115,-0.0012535451849711166,0.013504526016164142,0.003849833487428622,-0.01796108842646227,0.008248989224263426,-0.012284273529359346,0.0013139797732339658,-0.003387165161172323,-0.003991467972864093,-0.017068153758912352,0.041276748467176105,0.0005217432156487597,0.0005217432156487597,5.943190570000359e-05,5.943190570000359e-05,2.1222539909486417e-05,0.0,7.754796929071373e-05,7.754796929071373e-05,0.00020208252235464944,0.00020208252235464944,6.697156691914145e-05,6.697156691914145e-05,5.0617605897537234e-05,5.0617605897537234e-05,0.0002721142682939599,0.0,1.571375530764271e-06,1.571375530764271e-06,0.00018237222292125416,0.0,1.4821217880926828e-05,0.0,0.0003226006974631968,0.0003226006974631968,6.80458232220141e-05,0.0,0.00015090337614411873,0.00015090337614411873,1.7265428444679843e-06,0.0,1.1472887829059529e-05,1.1472887829059529e-05,1.5931816578399795e-05,1.5931816578399795e-05,0.00029132187273787387,0.00029132187273787387,0.001703769964022525,0.0,-8.798870819053615,0.012284273529359346,-11.047192405490474,-8.141081810178974,0.041276748467176105,0,0,0,0
2022-01-26,-0.016882146290708278,-0.004935241930934753,-0.004149441915383356,0.017708204624137913,-0.008381067104976658,-0.002628674469002057,-0.007896826650393152,0.016510578664481024,0.029883066458563867,0.016921896864757535,-0.006747012831997079,-0.001004398080853619,0.010767413272089854,-0.00251173799387594,0.009737428680189262,-0.005551043364999675,-0.015740794323725105,-0.004858389438370914,0.025349876146404604,0.00028500686338087523,0.00028500686338087523,2.4356612916856586e-05,2.4356612916856586e-05,1.7217868209140294e-05,1.7217868209140294e-05,0.0003135805110103394,0.0,7.024228581812182e-05,7.024228581812182e-05,6.9099294639832455e-06,6.9099294639832455e-06,6.235987114635952e-05,6.235987114635952e-05,0.00027259920783601597,0.0,0.0008929976609669448,0.0,0.0002863505935014909,0.0,4.5522182155133244e-05,4.5522182155133244e-05,1.008815504822433e-06,1.008815504822433e-06,0.00011593718857197674,0.0,6.308827749879931e-06,6.308827749879931e-06,9.481751730177239e-05,0.0,3.081408244010691e-05,3.081408244010691e-05,0.00024777260594181647,0.00024777260594181647,2.3603947934874043e-05,2.3603947934874043e-05,0.0006426162206380531,0.0,-11.97356067523395,0.00251173799387594,-8.302999143944731,-10.65409657454733,0.025349876146404604,0,0,0,0
2022-01-27,-0.026592161737705844,-0.01737225027263471,-0.013774331337415013,-0.00464240544167005,-0.02590568378836622,-0.008272948481013565,-0.0221688002438869,-0.033706944182928744,-0.04077581601268587,-0.053687536880398845,-0.014613060719506965,-0.014528000757157322,-0.032136604302327676,-0.004950344896363035,-0.029450647039603428,-0.019583737027969228,-0.016681001697081754,-0.024538747499935454,-0.047086338758656865,0.0007071430658843067,0.0007071430658843067,0.0003017950795350567,0.0003017950795350567,0.00018973220379289328,0.00018973220379289328,2.1551928284847693e-05,2.1551928284847693e-05,0.0006711044525428203,0.0006711044525428203,6.844167656950465e-05,6.844167656950465e-05,0.0004914557042533599,0.0004914557042533599,0.0011361580861510739,0.0011361580861510739,0.0016626671715004096,0.0016626671715004096,0.002882351616284186,0.002882351616284186,0.00021354154359199743,0.00021354154359199743,0.00021106280599996372,0.00021106280599996372,0.0010327613360843857,0.0010327613360843857,2.4505914592947546e-05,2.4505914592947546e-05,0.0008673406110513022,0.0008673406110513022,0.000383522755980653,0.000383522755980653,0.0002782558176180444,0.0002782558176180444,0.0006021501288655885,0.0006021501288655885,0.0022171232976949916,0.0022171232976949916,-10.616596057591728,0.004950344896363035,-8.186969660145625,-7.415003760248693,-0.047086338758656865,0,0,0,0
2022-01-28,0.031014652359583117,0.03529978947274041,0.025596299180340232,0.022332648665982724,0.05065178075120258,0.025291682743512567,0.034894824576765515,0.018114491414933376,0.03299818384894415,0.04376396167356589,0.0019608655278871012,0.04311180342690779,0.03622325378890334,0.024532188448602277,0.026629722468542814,0.032252346157713774,0.03185017200341633,0.021567376468318855,-0.09741143277332176,0.0009619086609857946,0.0,0.0012460751368197946,0.0,0.000655170531729486,0.0,0.00049874719643822,0.0,0.002565602893267896,0.0,0.0006396692159984914,0.0,0.0012176487822432387,0.0,0.00032813479922169495,0.0,0.0010888801373287187,0.0,0.001915284341365344,0.0,3.84499361845596e-06,0.0,0.0018586275947203384,0.0,0.0013121241150553004,0.0,0.000601828270077735,0.0,0.000709142118751614,0.0,0.0010402138326769945,0.0,0.0010144334566472056,0.0,0.0004651517277261939,0.0,0.009488987234951384,0.009488987234951384,-7.415538419003042,0.024532188448602277,-6.893424993114624,-7.673146909414577,-0.09741143277332176,0,0,0,0
2022-01-31,0.0755228124434062,0.005168190186326231,0.003568395870664709,0.0177410211407798,0.011054702338967104,-0.001801323876365224,0.0010830181385710347,0.049947448740643274,0.021627164740258387,0.011923895374481575,0.03842923719544089,0.009333113734363074,0.010858253762092929,0.017850662408741336,0.032292833342443296,0.007771234911756686,0.012216593985241886,0.03774011699561797,-0.10793472427263451,0.00570369519936191,0.0,2.671018980203876e-05,0.0,1.2733449089776946e-05,0.0,0.0003147438311175958,0.0,0.00012220644380316477,0.0,3.2447677075634367e-06,3.2447677075634367e-06,1.172928288473869e-06,0.0,0.0024947476356991876,0.0,0.00046773425470227563,0.0,0.0001421792809015831,0.0,0.0014768062714234577,0.0,8.710701197855665e-05,0.0,0.00011790167476200524,0.0,0.000318646148430851,0.0,0.0010428270852828173,0.0,6.039209205370595e-05,0.0,0.00014924516860024824,0.0,0.0014243164308429322,0.0,0.011649904703809636,0.011649904703809636,-8.05142932342326,0.017850662408741336,-8.809920177403137,-6.554063278007333,-0.10793472427263451,0,0,0,0
2022-02-01,0.019105796085614912,-0.004739608791645145,0.001023207556225536,0.003864492472760439,-0.0036922547301729836,-0.007125592206463693,-0.0030420576757279605,0.025691404751522207,0.013983350652541304,0.004194899101990224,0.020061383420503454,-0.006942810783869824,0.011723565037956796,0.006734225226427526,0.014089270217555619,-0.008658144909861942,-0.0035832186831141755,0.00603748711797536,-0.12283002149677502,0.0003650314440650981,0.0,2.2463891497839948e-05,2.2463891497839948e-05,1.0469537031170335e-06,0.0,1.4934302072022093e-05,0.0,1.3632744992484772e-05,1.3632744992484772e-05,5.0774064292816126e-05,5.0774064292816126e-05,9.2541149024554e-06,9.2541149024554e-06,0.0006600482781065378,0.0,0.00019553409547192732,0.0,1.7597178475878385e-05,0.0,0.00040245910474445083,0.0,4.820262158061912e-05,4.820262158061912e-05,0.00013744197719920293,0.0,4.5349789400252863e-05,0.0,0.00019850753526329975,0.0,7.496347328016826e-05,7.496347328016826e-05,1.2839456131018486e-05,1.2839456131018486e-05,3.645125069971842e-05,0.0,0.015087214180898215,0.015087214180898215,-10.001105025289261,0.006734225226427526,-11.262987617996872,-10.219534787348799,-0.12283002149677502,0,0,0,0
2022-02-02,-0.033563292825261826,0.029289564816278757,0.02882622885234376,-0.010051876760841516,0.022442396474333215,0.043315976004087986,0.02048312729088675,-0.014622936849026047,0.0,-0.007784692427344808,-0.005093769318784691,0.03249887754577152,-0.013276684552598006,0.009667220734819182,-0.012056178961979556,0.02817078273024931,0.012672101728175456,-0.005983403317469715,0.005902449388932585,0.001126494625274272,0.001126494625274272,0.0008578786071269945,0.0,0.0008309514698476958,0.0,0.00010104022641514573,0.00010104022641514573,0.0005036611595111639,0.0,0.0018762737771867261,0.0,0.00041955850361466955,0.0,0.0002138302820906038,0.0002138302820906038,0.0,0.0,6.06014361883596e-05,6.06014361883596e-05,2.5946485872992256e-05,2.5946485872992256e-05,0.0010561770417350524,0.0,0.00017627035270919452,0.00017627035270919452,9.345515673571793e-05,0.0,0.00014535145116327845,0.00014535145116327845,0.0007935929996349128,0.0,0.00016058216220922738,0.0,3.58011152595076e-05,3.58011152595076e-05,3.483890878891064e-05,0.0,-9.278028843822527,0.009667220734819182,-8.736704832301331,-10.237531512542636,0.005902449388932585,0,0,0,0
