Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2017-01-13,195.52684020996094,21.155019760131836,,25.23796272277832,19.78901481628418,53.978172302246094,22.56996726989746,40.20779037475586,22.523887634277344,18.114097595214844,60.752342224121094,38.27961730957031,11.229999542236328,227.0500030517578,25.434999465942383,,37.189998626708984,23.510000228881836,63.220001220703125,24.829999923706055,51.52000045776367,30.690000534057617,24.2549991607666,70.91999816894531,41.97999954223633,11.229999542236328,227.39999389648438,25.5049991607666,,37.33000183105469,23.790000915527344,63.279998779296875,24.875,51.619998931884766,30.829999923706055,24.325000762939453,71.16000366210938,42.02000045776367,11.619999885559082,226.69000244140625,25.3700008392334,,37.095001220703125,23.40999984741211,63.0,24.7549991607666,51.38999938964844,30.6299991607666,24.100000381469727,70.75,41.849998474121094,10.9399995803833,226.72999572753906,25.479999542236328,,37.25,23.540000915527344,63.02000045776367,24.7549991607666,51.4900016784668,30.670000076293945,24.239999771118164,70.91000366210938,41.849998474121094,11.449999809265137,62717900.0,4896800.0,,19813400.0,72479700.0,7130200.0,9665800.0,6517700.0,1469600.0,24346600.0,5279000.0,5616800.0,0
2017-01-17,194.83787536621094,21.059370040893555,,25.394054412841797,19.317657470703125,53.559810638427734,22.483612060546875,40.777503967285156,22.70737075805664,18.3120059967041,60.44394302368164,38.34345626831055,11.869999885559082,226.25,25.31999969482422,,37.41999816894531,22.950000762939453,62.72999954223633,24.735000610351562,52.25,30.940000534057617,24.520000457763672,70.55999755859375,42.04999923706055,11.869999885559082,226.77999877929688,25.43000030517578,,37.5099983215332,23.350000381469727,62.9900016784668,24.80500030517578,52.279998779296875,30.959999084472656,24.600000381469727,70.68000030517578,42.189998626708984,12.75,225.8000030517578,25.239999771118164,,37.275001525878906,22.940000534057617,62.54999923706055,24.68000030517578,51.5099983215332,30.600000381469727,24.315000534057617,69.9800033569336,41.85499954223633,11.789999961853027,226.30999755859375,25.3700008392334,,37.30500030517578,23.34000015258789,62.880001068115234,24.764999389648438,51.560001373291016,30.670000076293945,24.334999084472656,70.4800033569336,41.86000061035156,12.199999809265137,61240800.0,7363400.0,,19566000.0,96657800.0,10689400.0,9651600.0,19030100.0,1759100.0,30652000.0,6038200.0,8651800.0,0
2017-01-18,195.2684783935547,21.19244956970215,,25.33637046813965,19.477577209472656,53.76472473144531,22.542699813842773,40.9179801940918,22.758739471435547,18.28960418701172,60.36685562133789,38.27507019042969,12.479999542236328,226.75,25.479999542236328,,37.334999084472656,23.139999389648438,62.970001220703125,24.799999237060547,52.43000030517578,31.010000228881836,24.489999771118164,70.47000122070312,41.974998474121094,12.479999542236328,226.8000030517578,25.5049991607666,,37.435001373291016,23.170000076293945,63.09000015258789,24.834999084472656,52.45000076293945,31.139999389648438,24.610000610351562,70.86000061035156,42.064998626708984,12.8100004196167,225.89999389648438,25.30500030517578,,37.16999816894531,22.850000381469727,62.5099983215332,24.739999771118164,52.20000076293945,30.889999389648438,24.450000762939453,70.33000183105469,41.83000183105469,11.6899995803833,226.5399932861328,25.389999389648438,,37.21500015258789,23.06999969482422,62.63999938964844,24.80500030517578,52.20000076293945,30.979999542236328,24.450000762939453,70.69999694824219,42.064998626708984,11.789999961853027,54793300.0,6073400.0,,17450400.0,68289100.0,8098600.0,12315400.0,11652100.0,1575700.0,26461800.0,6174200.0,5820200.0,0
2017-01-19,194.54515075683594,21.059370040893555,,25.197254180908203,19.39340591430664,54.15746307373047,22.51088523864746,40.76969528198242,22.5385684967041,18.129037857055664,59.98136901855469,38.15652084350586,12.779999732971191,225.91000366210938,25.31999969482422,,37.130001068115234,23.040000915527344,63.43000030517578,24.764999389648438,52.2400016784668,30.709999084472656,24.274999618530273,70.0199966430664,41.845001220703125,12.779999732971191,227.0,25.565000534057617,,37.349998474121094,23.25,63.75,24.889999389648438,52.369998931884766,30.90999984741211,24.489999771118164,70.61000061035156,42.18000030517578,13.279999732971191,225.41000366210938,25.225000381469727,,37.040000915527344,22.959999084472656,63.060001373291016,24.719999313354492,52.119998931884766,30.645000457763672,24.21500015258789,69.91000366210938,41.75,12.170000076293945,226.83999633789062,25.510000228881836,,37.334999084472656,23.190000534057617,63.63999938964844,24.799999237060547,52.369998931884766,30.8799991607666,24.350000381469727,70.44999694824219,42.03499984741211,12.579999923706055,66608800.0,6606400.0,,18001800.0,56729700.0,8833200.0,14500000.0,17283400.0,1631100.0,27601000.0,6470700.0,8326000.0,0
2017-01-20,195.2598876953125,21.246511459350586,,25.292253494262695,19.485998153686523,54.166015625,22.633590698242188,41.035037994384766,22.678007125854492,18.16264533996582,59.827171325683594,38.26594161987305,11.539999961853027,226.74000549316406,25.545000076293945,,37.27000045776367,23.149999618530273,63.439998626708984,24.899999618530273,52.58000183105469,30.899999618530273,24.31999969482422,69.83999633789062,41.96500015258789,11.539999961853027,227.30999755859375,25.59000015258789,,37.494998931884766,23.229999542236328,63.5099983215332,24.96500015258789,52.77000045776367,30.93000030517578,24.389999389648438,70.37000274658203,42.07500076293945,12.59000015258789,225.97000122070312,25.389999389648438,,37.14500045776367,23.030000686645508,63.08000183105469,24.834999084472656,52.310001373291016,30.649999618530273,24.165000915527344,69.77999877929688,41.83000183105469,11.529999732971191,226.6999969482422,25.40999984741211,,37.369998931884766,23.110000610351562,63.40999984741211,24.875,52.4900016784668,30.690000534057617,24.309999465942383,70.0199966430664,41.994998931884766,12.579999923706055,129168600.0,10013800.0,,18364400.0,74805200.0,11620300.0,17510800.0,11015600.0,1605100.0,23748400.0,7006900.0,10983800.0,0
2017-01-23,194.75181579589844,21.288095474243164,,25.02420997619629,19.3597354888916,53.867183685302734,22.67449378967285,41.01943588256836,22.81744956970215,18.069290161132812,59.578765869140625,38.293296813964844,11.770000457763672,226.14999389648438,25.594999313354492,,36.875,23.0,63.09000015258789,24.94499969482422,52.560001373291016,31.09000015258789,24.19499969482422,69.55000305175781,41.994998931884766,11.770000457763672,226.80999755859375,25.635000228881836,,37.17499923706055,23.190000534057617,63.5,24.954999923706055,52.61000061035156,31.149999618530273,24.40999984741211,69.94000244140625,42.0099983215332,12.619999885559082,225.27000427246094,25.450000762939453,,36.69499969482422,22.920000076293945,62.7400016784668,24.770000457763672,52.38999938964844,30.84000015258789,24.170000076293945,69.29000091552734,41.73500061035156,11.59000015258789,226.74000549316406,25.545000076293945,,37.099998474121094,23.049999237060547,63.369998931884766,24.875,52.58000183105469,30.84000015258789,24.354999542236328,69.75,41.775001525878906,12.300000190734863,75061600.0,8322200.0,,30414000.0,46651200.0,14303700.0,23955200.0,16203800.0,3551400.0,21251000.0,10003700.0,17105800.0,0
2017-01-24,196.00050354003906,21.8370418548584,,25.299043655395508,19.603839874267578,54.40507888793945,22.815391540527344,41.2925910949707,22.82479476928711,18.065553665161133,59.16757583618164,38.607887268066406,11.069999694824219,227.60000610351562,26.2549991607666,,37.279998779296875,23.290000915527344,63.720001220703125,25.100000381469727,52.90999984741211,31.100000381469727,24.190000534057617,69.06999969482422,42.34000015258789,11.069999694824219,228.0800018310547,26.315000534057617,,37.439998626708984,23.3799991607666,63.869998931884766,25.139999389648438,52.959999084472656,31.209999084472656,24.295000076293945,69.52999877929688,42.3849983215332,11.890000343322754,226.27000427246094,25.690000534057617,,36.95000076293945,23.010000228881836,63.02000045776367,24.915000915527344,52.58000183105469,30.969999313354492,24.145000457763672,68.75,41.98500061035156,11.039999961853027,226.39999389648438,25.690000534057617,,37.02000045776367,23.110000610351562,63.099998474121094,24.924999237060547,52.599998474121094,31.020000457763672,24.190000534057617,69.4800033569336,42.060001373291016,11.819999694824219,95555300.0,15962000.0,,23714400.0,45229500.0,9199500.0,13021800.0,10242500.0,1890200.0,22098800.0,8703500.0,9594400.0,0
2017-01-25,197.69699096679688,21.982589721679688,,25.43138313293457,19.932113647460938,54.97713851928711,23.03354263305664,41.28478240966797,22.68534278869629,18.065553665161133,59.7243766784668,38.8449821472168,10.8100004196167,229.57000732421875,26.43000030517578,,37.474998474121094,23.68000030517578,64.38999938964844,25.34000015258789,52.900001525878906,30.90999984741211,24.190000534057617,69.72000122070312,42.599998474121094,10.8100004196167,229.57000732421875,26.454999923706055,,37.59000015258789,23.690000534057617,64.47000122070312,25.34000015258789,53.099998474121094,31.25,24.21500015258789,69.75,42.64500045776367,11.050000190734863,228.50999450683594,26.200000762939453,,37.279998779296875,23.43000030517578,64.02999877929688,25.21500015258789,52.88999938964844,30.822999954223633,24.05500030517578,69.08999633789062,42.474998474121094,10.510000228881836,228.6999969482422,26.364999771118164,,37.290000915527344,23.540000915527344,64.1500015258789,25.235000610351562,53.029998779296875,31.25,24.079999923706055,69.12999725341797,42.505001068115234,10.789999961853027,84437700.0,16441800.0,,18820600.0,92850100.0,12955600.0,18395600.0,8816800.0,1630800.0,38460000.0,6553800.0,7338200.0,0
2017-01-26,197.4902801513672,22.040809631347656,,25.45174217224121,19.982620239257812,55.10521697998047,22.969913482666016,41.105289459228516,22.670677185058594,18.073020935058594,59.26179885864258,38.904232025146484,10.630000114440918,229.3300018310547,26.5,,37.505001068115234,23.739999771118164,64.54000091552734,25.270000457763672,52.66999816894531,30.889999389648438,24.200000762939453,69.18000030517578,42.665000915527344,10.630000114440918,229.7100067138672,26.6299991607666,,37.654998779296875,23.799999237060547,64.8499984741211,25.354999542236328,52.93000030517578,31.100000381469727,24.315000534057617,69.69000244140625,42.81999969482422,11.010000228881836,229.00999450683594,26.3700008392334,,37.42499923706055,23.610000610351562,64.2699966430664,25.200000762939453,52.66999816894531,30.860000610351562,24.09000015258789,69.16999816894531,42.53499984741211,10.600000381469727,229.39999389648438,26.434999465942383,,37.595001220703125,23.719999313354492,64.45999908447266,25.334999084472656,52.91999816894531,30.90999984741211,24.18000030517578,69.56999969482422,42.6349983215332,10.609999656677246,59970700.0,10641200.0,,17303400.0,70704400.0,10141800.0,14253000.0,9985400.0,1486000.0,22976400.0,6612500.0,7809800.0,0
2017-01-27,197.18028259277344,21.96179962158203,,25.187074661254883,19.906862258911133,55.062522888183594,23.06081199645996,40.87896728515625,22.47985076904297,18.069290161132812,59.750099182128906,38.7811393737793,10.579999923706055,228.97000122070312,26.405000686645508,,37.1150016784668,23.649999618530273,64.48999786376953,25.3700008392334,52.380001068115234,30.6299991607666,24.19499969482422,69.75,42.529998779296875,10.579999923706055,229.58999633789062,26.485000610351562,,37.314998626708984,23.75,64.7699966430664,25.415000915527344,52.68000030517578,31.0,24.31999969482422,69.80000305175781,42.75,10.819999694824219,228.75999450683594,26.350000381469727,,37.005001068115234,23.579999923706055,64.37999725341797,25.315000534057617,52.2400016784668,30.520000457763672,24.145000457763672,69.31999969482422,42.375,10.300000190734863,229.4199981689453,26.434999465942383,,37.275001525878906,23.739999771118164,64.62000274658203,25.360000610351562,52.540000915527344,30.969999313354492,24.2450008392334,69.33999633789062,42.69499969482422,10.569999694824219,59711100.0,9305200.0,,19901800.0,43944500.0,8697700.0,12046000.0,16358700.0,1649800.0,14457600.0,7264900.0,9021600.0,0
2017-01-30,195.95742797851562,21.737232208251953,,24.725616455078125,19.746931076049805,54.59292221069336,22.874479293823242,40.847740173339844,22.355083465576172,18.084228515625,59.45884323120117,38.73554992675781,11.880000114440918,227.5500030517578,26.135000228881836,,36.435001373291016,23.459999084472656,63.939998626708984,25.165000915527344,52.34000015258789,30.459999084472656,24.21500015258789,69.41000366210938,42.47999954223633,11.880000114440918,228.1999969482422,26.309999465942383,,36.96500015258789,23.510000228881836,64.23999786376953,25.28499984741211,52.40999984741211,30.65999984741211,24.295000076293945,69.72000122070312,42.51499938964844,12.899999618530273,226.41000366210938,26.024999618530273,,36.18000030517578,23.25,63.439998626708984,25.049999237060547,52.189998626708984,30.3700008392334,24.06999969482422,69.12000274658203,42.095001220703125,11.100000381469727,228.1699981689453,26.309999465942383,,36.94499969482422,23.5,64.16999816894531,25.28499984741211,52.22999954223633,30.510000228881836,24.204999923706055,69.58000183105469,42.46500015258789,11.100000381469727,79737300.0,12086200.0,,26572800.0,46168800.0,13354500.0,16893200.0,9951700.0,2281100.0,18639800.0,7281900.0,7579200.0,0
2017-01-31,195.94021606445312,21.608306884765625,,24.735794067382812,19.62067413330078,54.11478805541992,22.760852813720703,41.04286193847656,22.5385684967041,18.364282608032227,60.40968704223633,38.67628860473633,11.989999771118164,227.52999877929688,25.979999542236328,,36.45000076293945,23.309999465942383,63.380001068115234,25.040000915527344,52.59000015258789,30.709999084472656,24.59000015258789,70.5199966430664,42.415000915527344,11.989999771118164,227.60000610351562,26.145000457763672,,36.5099983215332,23.520000457763672,63.720001220703125,25.110000610351562,52.59000015258789,30.8799991607666,24.610000610351562,70.5199966430664,42.415000915527344,12.989999771118164,226.32000732421875,25.875,,36.064998626708984,23.18000030517578,63.060001373291016,24.93000030517578,52.25,30.510000228881836,24.209999084472656,68.98999786376953,42.11000061035156,11.789999961853027,226.97999572753906,26.125,,36.45500183105469,23.34000015258789,63.720001220703125,25.084999084472656,52.34000015258789,30.520000457763672,24.235000610351562,69.04000091552734,42.290000915527344,12.289999961853027,75880800.0,11053400.0,,28014800.0,56477300.0,19335200.0,19115600.0,12061300.0,1712200.0,31833000.0,14342500.0,9490000.0,0
2017-02-01,196.0177001953125,21.716440200805664,,24.552560806274414,19.64592742919922,54.020870208740234,22.933555603027344,40.722869873046875,22.289030075073242,18.046884536743164,60.93223190307617,38.60331344604492,11.8100004196167,227.6199951171875,26.110000610351562,,36.18000030517578,23.34000015258789,63.27000045776367,25.229999542236328,52.18000030517578,30.3700008392334,24.165000915527344,71.12999725341797,42.334999084472656,11.8100004196167,228.58999633789062,26.15999984741211,,36.69499969482422,23.610000610351562,63.709999084472656,25.309999465942383,52.5,30.8700008392334,24.469999313354492,71.12999725341797,42.560001373291016,12.050000190734863,226.94000244140625,25.895000457763672,,35.95500183105469,23.270000457763672,62.95000076293945,25.09000015258789,52.16999816894531,30.350000381469727,24.094999313354492,70.37999725341797,42.18000030517578,9.970000267028809,227.52999877929688,25.969999313354492,,36.64500045776367,23.489999771118164,63.47999954223633,25.270000457763672,52.34000015258789,30.670000076293945,24.459999084472656,70.5199966430664,42.48500061035156,11.789999961853027,79117700.0,20149800.0,,36848600.0,72132200.0,15358800.0,23362200.0,18479800.0,1835900.0,48759000.0,19490500.0,10413600.0,0
2017-02-02,196.14686584472656,21.620786666870117,,24.691675186157227,19.570165634155273,53.91840744018555,22.888111114501953,41.09748077392578,22.553245544433594,18.237327575683594,60.915103912353516,38.57140350341797,11.930000305175781,227.77000427246094,25.9950008392334,,36.3849983215332,23.25,63.150001525878906,25.18000030517578,52.65999984741211,30.729999542236328,24.420000076293945,71.11000061035156,42.29999923706055,11.930000305175781,228.10000610351562,26.100000381469727,,36.45000076293945,23.360000610351562,63.34000015258789,25.225000381469727,52.869998931884766,30.770000457763672,24.420000076293945,71.1500015258789,42.48500061035156,12.470000267028809,226.82000732421875,25.905000686645508,,35.95000076293945,23.100000381469727,62.88999938964844,25.049999237060547,52.41999816894531,30.31999969482422,24.094999313354492,70.55999755859375,42.220001220703125,11.619999885559082,227.6199951171875,26.100000381469727,,36.2400016784668,23.209999084472656,63.16999816894531,25.155000686645508,52.41999816894531,30.31999969482422,24.239999771118164,70.77999877929688,42.27000045776367,12.369999885559082,69657600.0,10131400.0,,25760200.0,39396500.0,9568400.0,17197800.0,18747500.0,2040600.0,31322200.0,14539400.0,8162000.0,0
2017-02-03,197.49893188476562,21.658218383789062,,24.90545082092285,19.965784072875977,54.31969451904297,23.0380916595459,41.36281967163086,22.70002555847168,18.259729385375977,61.180660247802734,38.521263122558594,10.970000267028809,229.33999633789062,26.040000915527344,,36.70000076293945,23.719999313354492,63.619998931884766,25.344999313354492,53.0,30.93000030517578,24.450000762939453,71.41999816894531,42.244998931884766,10.970000267028809,229.5500030517578,26.079999923706055,,36.88999938964844,23.739999771118164,63.70000076293945,25.3799991607666,53.150001525878906,31.020000457763672,24.549999237060547,71.48999786376953,42.314998626708984,11.84000015258789,228.4600067138672,25.954999923706055,,36.314998626708984,23.440000534057617,63.2400016784668,25.270000457763672,52.790000915527344,30.809999465942383,24.395000457763672,71.0,42.09000015258789,10.720000267028809,228.82000732421875,26.03499984741211,,36.529998779296875,23.649999618530273,63.29999923706055,25.274999618530273,52.93000030517578,30.90999984741211,24.489999771118164,71.33999633789062,42.16999816894531,11.84000015258789,80563200.0,11083600.0,,23657200.0,86346600.0,9874200.0,13667200.0,17954700.0,1745200.0,22673200.0,15104800.0,7304200.0,0
