Date,SPY,QQQ,TLT,GLD,HYG,EEM,CL=F
2010-07-13,82.7802734375,39.53895568847656,62.247047424316406,118.36000061035156,35.433902740478516,28.69258689880371,77.1500015258789
2010-07-14,82.77272033691406,39.739559173583984,62.873687744140625,118.30000305175781,35.401424407958984,28.635351181030273,77.04000091552734
2010-07-15,82.79534149169922,39.774452209472656,63.50047302246094,118.2300033569336,35.45423889160156,28.499431610107422,76.62000274658203
2010-07-16,80.51558685302734,38.67542266845703,63.810638427734375,116.66999816894531,35.238887786865234,27.648168563842773,76.01000213623047
2010-07-19,80.99118041992188,39.006874084472656,63.41814041137695,115.7300033569336,35.35668182373047,28.012998580932617,76.54000091552734
2010-07-20,81.8895034790039,39.477874755859375,63.51311111450195,116.6500015258789,35.641151428222656,28.671112060546875,77.44000244140625
2010-07-21,80.8250961303711,38.937103271484375,64.58930969238281,115.8499984741211,35.62492370605469,28.377822875976562,76.55999755859375
2010-07-22,82.62925720214844,39.92274475097656,63.842288970947266,116.86000061035156,35.94185256958008,29.23624038696289,79.30000305175781
2010-07-23,83.34642791748047,40.17569351196289,63.16490173339844,116.08999633789062,36.104373931884766,29.436540603637695,78.9800033569336
2010-07-26,84.21453857421875,40.50714874267578,63.057342529296875,115.5199966430664,36.12062454223633,29.6368408203125,78.9800033569336
2010-07-27,84.20697021484375,40.48969268798828,62.44957733154297,113.51000213623047,36.071868896484375,29.586753845214844,77.5
2010-07-28,83.6634521484375,40.166961669921875,62.65217590332031,113.77999877929688,35.99470138549805,29.4222354888916,76.98999786376953
2010-07-29,83.25582885742188,39.87039566040039,62.633216857910156,114.29000091552734,36.104373931884766,29.47231674194336,78.36000061035156
2010-07-30,83.24072265625,39.957618713378906,63.608070373535156,115.48999786376953,36.01092529296875,29.615379333496094,78.94999694824219
2010-08-02,85.12041473388672,40.707763671875,62.715145111083984,115.54000091552734,36.19871520996094,30.38080406188965,81.33999633789062
2010-08-03,84.71277618408203,40.53330993652344,63.077091217041016,115.98999786376953,36.19871520996094,30.23773193359375,82.55000305175781
2010-08-04,85.2789077758789,40.943275451660156,62.59442138671875,116.72000122070312,36.178226470947266,30.280643463134766,82.47000122070312
2010-08-05,85.1883316040039,40.847320556640625,62.886600494384766,116.9800033569336,36.16189193725586,30.144733428955078,82.01000213623047
2010-08-06,84.84107971191406,40.78627014160156,63.572505950927734,117.83999633789062,36.153724670410156,30.101816177368164,80.69999694824219
2010-08-09,85.29400634765625,41.065391540527344,63.33750915527344,117.4000015258789,36.08824157714844,30.25918960571289,81.4800033569336
2010-08-10,84.83353424072266,40.707763671875,63.47085189819336,117.7300033569336,36.07597732543945,29.844287872314453,80.25
2010-08-11,82.50850677490234,39.60000991821289,64.3218994140625,117.33999633789062,35.60550308227539,28.892868041992188,78.0199966430664
2010-08-12,82.00269317626953,39.28599166870117,64.16316223144531,118.7699966430664,35.482749938964844,28.942941665649414,75.73999786376953
2010-08-13,81.76116180419922,39.006874084472656,64.9633560180664,118.73999786376953,35.638214111328125,29.100330352783203,75.38999938964844
2010-08-16,81.7234115600586,39.076663970947266,66.58922576904297,119.7300033569336,35.683223724365234,29.37215805053711,75.23999786376953
2010-08-17,82.72743225097656,39.57382583618164,66.20813751220703,119.75,35.818233489990234,29.679759979248047,75.7699966430664
2010-08-18,82.8783950805664,39.7308464050293,66.38594055175781,120.22000122070312,35.87957763671875,29.65830421447754,75.41999816894531
2010-08-19,81.43657684326172,39.12899398803711,67.42112731933594,120.38999938964844,35.80596923828125,29.42938232421875,74.43000030517578
2010-08-20,81.1723403930664,39.181339263916016,67.34493255615234,119.97000122070312,35.89188003540039,29.343549728393555,73.45999908447266
2010-08-23,80.86286926269531,38.797542572021484,67.35765838623047,119.77999877929688,35.89188003540039,29.078876495361328,73.0999984741211
2010-08-24,79.66259765625,38.07358932495117,68.43730926513672,120.36000061035156,35.703697204589844,28.706880569458008,71.62999725341797
2010-08-25,79.97211456298828,38.439910888671875,68.21497344970703,121.36000061035156,35.65458679199219,28.520883560180664,72.5199966430664
2010-08-26,79.43612670898438,37.977630615234375,68.85647583007812,120.95999908447266,35.60550308227539,28.342052459716797,73.36000061035156
2010-08-27,80.66659545898438,38.439910888671875,66.90668487548828,121.01000213623047,35.60140609741211,28.96440887451172,75.16999816894531
2010-08-30,79.49653625488281,38.0386848449707,68.18960571289062,120.91000366210938,35.6668586730957,28.485122680664062,74.69999694824219
2010-08-31,79.49653625488281,37.90785598754883,68.94535827636719,122.08000183105469,35.65458679199219,28.656818389892578,71.91999816894531
2010-09-01,81.87439727783203,39.04176330566406,67.51981353759766,121.69000244140625,36.03987121582031,29.665449142456055,73.91000366210938
2010-09-02,82.6368408203125,39.477874755859375,66.80635070800781,122.29000091552734,36.097572326660156,29.71552848815918,75.0199966430664
2010-09-03,83.70875549316406,40.132076263427734,65.97834014892578,121.86000061035156,36.20469665527344,30.066041946411133,74.5999984741211
2010-09-07,82.7651596069336,39.86168670654297,67.32868957519531,122.69999694824219,36.151123046875,29.629682540893555,74.08999633789062
2010-09-08,83.34642791748047,40.34141159057617,66.79362487792969,122.70999908447266,36.15940475463867,29.951589584350586,74.66999816894531
2010-09-09,83.7314224243164,40.4984245300293,65.47506713867188,121.55999755859375,36.3036003112793,30.123275756835938,74.25
2010-09-10,84.15415954589844,40.646705627441406,65.17574310302734,121.7300033569336,36.39836120605469,30.230573654174805,76.44999694824219
2010-09-13,85.09020233154297,41.21367645263672,65.49417114257812,121.62000274658203,36.58795166015625,30.953081130981445,77.19000244140625
2010-09-14,85.03733825683594,41.38812255859375,66.12483215332031,124.0199966430664,36.579681396484375,30.938766479492188,76.80000305175781
2010-09-15,85.36193084716797,41.64978790283203,65.14383697509766,123.94000244140625,36.54670333862305,30.9816951751709,76.0199966430664
2010-09-16,85.33930969238281,41.81550979614258,64.50049591064453,124.62999725341797,36.608524322509766,30.824323654174805,74.56999969482422
2010-09-17,85.37117004394531,41.957157135009766,64.76167297363281,124.54000091552734,36.67446517944336,30.774240493774414,73.66000366210938
2010-09-20,86.6765365600586,42.691551208496094,65.13748931884766,124.87000274658203,36.732154846191406,31.260677337646484,74.86000061035156
2010-09-21,86.50198364257812,42.68281555175781,66.04197692871094,126.01000213623047,36.67034912109375,31.167673110961914,73.5199966430664
2010-09-22,86.07695770263672,42.56915283203125,66.63441467285156,126.19999694824219,36.52201461791992,31.18914794921875,74.70999908447266
2010-09-23,85.37876892089844,42.551658630371094,66.82549285888672,126.30000305175781,36.42721939086914,30.988840103149414,75.18000030517578
2010-09-24,87.13945770263672,43.417198181152344,65.92733001708984,126.69000244140625,36.57145309448242,31.561120986938477,76.48999786376953
2010-09-27,86.7220458984375,43.181148529052734,67.07389831542969,126.72000122070312,36.6332893371582,31.503908157348633,76.5199966430664
2010-09-28,87.025634765625,43.163658142089844,67.53254699707031,127.8499984741211,36.68683624267578,31.732803344726562,76.18000030517578
2010-09-29,86.87381744384766,43.093727111816406,67.25227355957031,127.94999694824219,36.77337646484375,31.840105056762695,77.86000061035156
2010-09-30,86.61581420898438,42.901390075683594,67.20767974853516,127.91000366210938,36.95882797241211,32.02610397338867,79.97000122070312
2010-10-01,86.9800796508789,42.84891128540039,66.88290405273438,128.91000366210938,37.00733947753906,32.49821853637695,81.58000183105469
2010-10-04,86.3274154663086,42.38554000854492,67.05548095703125,128.4600067138672,36.87874984741211,32.39807891845703,81.47000122070312
2010-10-05,88.0653305053711,43.417198181152344,66.65275573730469,130.99000549316406,37.0114631652832,32.98466110229492,82.81999969482422
2010-10-06,88.05776977539062,43.041263580322266,67.4902572631836,131.80999755859375,36.978302001953125,32.97035217285156,83.2300033569336
2010-10-07,87.95152282714844,43.19863510131836,66.9276123046875,130.3699951171875,37.052955627441406,32.67705535888672,81.66999816894531
2010-10-08,88.44483184814453,43.49589920043945,66.63352966308594,131.66000366210938,37.17741012573242,33.07050704956055,82.66000366210938
2010-10-11,88.52828979492188,43.513389587402344,66.6463394165039,132.2899932861328,37.256187438964844,33.049049377441406,82.20999908447266
2010-10-12,88.80152893066406,43.81064987182617,65.98778533935547,131.9600067138672,37.223026275634766,32.91313552856445,81.66999816894531
2010-10-13,89.49211120605469,44.169090270996094,65.88541412353516,134.07000732421875,37.347469329833984,33.52117156982422,83.01000213623047
2010-10-14,89.14301300048828,44.0816650390625,64.90087127685547,134.75,37.16911315917969,33.463958740234375,82.69000244140625
2010-10-15,89.32516479492188,45.017173767089844,64.10809326171875,133.67999267578125,37.264503479003906,33.421024322509766,81.25
2010-10-18,89.76532745361328,44.851043701171875,64.62593841552734,134.27999877929688,37.21474838256836,33.43532943725586,83.08000183105469
2010-10-19,88.58900451660156,44.43138885498047,65.01594543457031,130.11000061035156,37.210575103759766,32.37660598754883,79.48999786376953
2010-10-20,89.45418548583984,44.75487518310547,65.15663146972656,131.32000732421875,37.32672882080078,32.89166259765625,81.7699966430664
2010-10-21,89.65150451660156,44.84230041503906,64.3830337524414,129.47000122070312,37.2686653137207,32.89166259765625,80.55999755859375
2010-10-22,89.81847381591797,45.14829635620117,64.81771087646484,129.72999572753906,37.43870544433594,32.92744064331055,81.69000244140625
2010-10-25,90.0841064453125,45.366886138916016,65.00318908691406,130.85000610351562,37.583900451660156,33.28511047363281,82.5199966430664
2010-10-26,90.0992202758789,45.489295959472656,63.99939727783203,130.8800048828125,37.641937255859375,33.25649642944336,82.55000305175781
2010-10-27,89.8412094116211,45.629154205322266,63.43674087524414,129.52000427246094,37.6004524230957,32.691375732421875,81.94000244140625
2010-10-28,89.85639190673828,45.72533416748047,63.60942077636719,131.24000549316406,37.621185302734375,32.89881896972656,82.18000030517578
2010-10-29,89.92472839355469,45.62041473388672,64.20399475097656,132.6199951171875,37.6378059387207,32.99181365966797,81.43000030517578
2010-11-01,89.95506286621094,45.6553840637207,63.92755126953125,131.9199981689453,37.56724166870117,33.35663986206055,82.94999694824219
2010-11-02,90.66846466064453,46.14500427246094,64.76774597167969,132.49000549316406,37.7509651184082,33.771549224853516,83.9000015258789
2010-11-03,91.03273010253906,46.35483169555664,63.446502685546875,131.57000732421875,37.87624740600586,33.9789924621582,84.69000244140625
2010-11-04,92.78585815429688,46.92311477661133,63.94038009643555,136.02999877929688,38.368927001953125,34.75157165527344,86.48999786376953
2010-11-05,93.13496398925781,46.92311477661133,62.84358215332031,136.3800048828125,38.32721710205078,34.68719482421875,86.8499984741211
2010-11-08,92.96038818359375,46.98430633544922,63.12580108642578,137.77999877929688,38.214447021484375,34.544124603271484,87.05999755859375
2010-11-09,92.29253387451172,46.730777740478516,61.73397445678711,135.58999633789062,38.10590744018555,34.107757568359375,86.72000122070312
2010-11-10,92.66443634033203,46.966819763183594,61.817352294921875,137.24000549316406,37.792701721191406,34.35812759399414,87.80999755859375
2010-11-11,92.3153076171875,46.66958236694336,61.78529739379883,137.66000366210938,37.642391204833984,34.02191925048828,87.80999755859375
2010-11-12,91.22247314453125,45.908939361572266,61.45179748535156,133.69000244140625,37.50458908081055,33.19926452636719,84.87999725341797
2010-11-15,91.09343719482422,45.734073638916016,60.16899108886719,132.4199981689453,37.433589935302734,33.184959411621094,84.86000061035156
2010-11-16,89.67428588867188,44.98218536376953,61.66343688964844,130.97000122070312,37.020233154296875,32.31222915649414,82.33999633789062
2010-11-17,89.71977233886719,45.11333084106445,61.32345962524414,130.3800048828125,37.2081413269043,32.47676467895508,80.44000244140625
2010-11-18,91.04032897949219,45.8390007019043,61.573646545410156,132.08999633789062,37.67998123168945,33.249332427978516,81.8499984741211
2010-11-19,91.29077911376953,45.87397003173828,61.95206069946289,132.1999969482422,37.66746520996094,33.27080535888672,81.51000213623047
2010-11-22,91.21488952636719,46.2586555480957,62.215049743652344,133.47999572753906,37.404396057128906,33.170650482177734,81.73999786376953
2010-11-23,89.89433288574219,45.524261474609375,62.52287292480469,134.41000366210938,36.890804290771484,32.11908721923828,81.25
2010-11-24,91.22247314453125,46.4422607421875,61.40687561035156,134.17999267578125,37.11211395263672,32.86305236816406,83.86000061035156
2010-11-26,90.15998840332031,46.136260986328125,62.25990676879883,133.11000061035156,36.97848129272461,32.04755783081055,83.76000213623047
2010-11-29,90.43317413330078,46.10128402709961,62.792266845703125,133.50999450683594,37.07453918457031,32.29792785644531,85.7300033569336
2010-11-30,89.92472839355469,45.541751861572266,63.11936569213867,135.4199981689453,37.15802001953125,32.033241271972656,84.11000061035156
2010-12-01,91.83722686767578,46.50346374511719,61.7162971496582,135.3800048828125,37.50188064575195,32.94890594482422,86.75
2010-12-02,93.01348876953125,46.97557830810547,61.55538558959961,135.1999969482422,37.522884368896484,33.59986114501953,88.0
2010-12-03,93.26396179199219,47.09796905517578,61.07271957397461,138.07000732421875,37.5859375,33.721466064453125,89.19000244140625
2010-12-06,93.16532897949219,47.08047866821289,61.93516159057617,139.11000061035156,37.56490707397461,33.66425323486328,89.37999725341797
2010-12-07,93.21844482421875,47.10670852661133,60.60928726196289,136.5,37.758262634277344,33.50685501098633,88.69000244140625
2010-12-08,93.5599594116211,47.281578063964844,60.023658752441406,134.7899932861328,37.63640213012695,33.292266845703125,88.27999877929688
2010-12-09,93.92424774169922,47.32529830932617,60.31970977783203,135.3699951171875,37.55654525756836,33.17781066894531,88.37000274658203
2010-12-10,94.47067260742188,47.640045166015625,59.9527587890625,135.41000366210938,37.573333740234375,33.32801818847656,87.79000091552734
2010-12-13,94.53135681152344,47.47391128540039,60.17809295654297,136.0500030517578,37.38417434692383,33.542625427246094,88.61000061035156
2010-12-14,94.61486053466797,47.56134796142578,59.302711486816406,136.17999267578125,37.569095611572266,33.59270477294922,88.27999877929688
2010-12-15,94.18225860595703,47.35151672363281,58.53042221069336,134.6999969482422,37.4219970703125,33.049049377441406,88.62000274658203
2010-12-16,94.72869873046875,47.71871566772461,58.9359016418457,133.80999755859375,37.560733795166016,33.14203643798828,87.69999694824219
2010-12-17,94.83019256591797,47.760772705078125,60.010684967041016,134.1999969482422,37.6153450012207,33.192108154296875,88.0199966430664
2010-12-20,95.05904388427734,47.795814514160156,59.94633483886719,135.11000061035156,37.682579040527344,33.04188919067383,88.80999755859375
2010-12-21,95.66173553466797,48.08489990234375,60.36468505859375,135.32000732421875,37.762474060058594,33.524208068847656,89.81999969482422
2010-12-22,95.95928192138672,48.076133728027344,59.9334716796875,135.0500030517578,37.86756134033203,33.63956069946289,90.4800033569336
2010-12-23,95.82193756103516,47.95347595214844,59.81119918823242,134.66000366210938,37.90536880493164,33.60350036621094,91.51000213623047
2010-12-27,95.860107421875,47.97977066040039,60.34541320800781,135.02000427246094,37.93480682373047,33.49536895751953,91.0
2010-12-28,95.9974136352539,47.89216613769531,59.16357421875,137.22000122070312,37.95894241333008,33.524208068847656,91.48999786376953
2010-12-29,96.06607055664062,47.99729537963867,60.16463088989258,137.7100067138672,38.0858268737793,33.953399658203125,91.12000274658203
2010-12-30,95.91346740722656,47.88341522216797,60.1193733215332,137.02999877929688,38.12812423706055,34.126529693603516,89.83999633789062
2010-12-31,95.93638610839844,47.708213806152344,60.784549713134766,138.72000122070312,38.195823669433594,34.36456298828125,91.37999725341797
2011-01-03,96.92816162109375,48.452816009521484,60.32600784301758,138.0,38.2254524230957,34.696380615234375,91.55000305175781
2011-01-04,96.87477111816406,48.41777801513672,60.39707565307617,134.75,38.39886474609375,34.85507583618164,89.37999725341797
2011-01-05,97.37828826904297,48.82950973510742,59.06669998168945,134.3699951171875,38.49617004394531,34.768516540527344,90.30000305175781
2011-01-06,97.18756103515625,48.98719024658203,59.32497787475586,133.8300018310547,38.54270935058594,34.400630950927734,88.37999725341797
2011-01-07,96.996826171875,48.94339370727539,59.641475677490234,133.5800018310547,38.39466857910156,34.083251953125,88.02999877929688
2011-01-10,96.87477111816406,49.127376556396484,59.96435546875,134.1199951171875,38.365028381347656,33.72978591918945,89.25
2011-01-11,97.21807861328125,49.19744873046875,59.62852478027344,134.91000366210938,38.513118743896484,34.0904541015625,91.11000061035156
2011-01-12,98.09541320800781,49.547847747802734,59.16357421875,135.4600067138672,38.593475341796875,34.775726318359375,91.86000061035156
2011-01-13,97.9352035522461,49.56537628173828,59.6931266784668,134.0500030517578,38.58499526977539,34.4727668762207,91.4000015258789
2011-01-14,98.64472198486328,49.93329620361328,59.312095642089844,132.69000244140625,38.64845657348633,34.573753356933594,91.54000091552734
2011-01-18,98.81256866455078,50.0734748840332,59.03439712524414,133.42999267578125,38.64423751831055,34.52326202392578,91.37999725341797
2011-01-19,97.8436508178711,49.504058837890625,59.46062088012695,133.72000122070312,38.52580642700195,34.25636291503906,90.86000061035156
2011-01-20,97.71400451660156,49.15365219116211,58.640419006347656,131.1999969482422,38.44965744018555,33.88127136230469,88.86000061035156
2011-01-21,97.9352035522461,48.7769660949707,59.105384826660156,131.02999877929688,38.606170654296875,33.527809143066406,89.11000061035156
2011-01-24,98.49214935302734,49.45148468017578,59.13126754760742,130.36000061035156,38.66115188598633,33.78749084472656,87.87000274658203
2011-01-25,98.54553985595703,49.521575927734375,59.6931266784668,130.10000610351562,38.72038269042969,33.58552551269531,86.19000244140625
2011-01-26,98.92699432373047,49.78437805175781,58.78897476196289,131.16000366210938,38.80075454711914,33.88127136230469,87.33000183105469
2011-01-27,99.17118072509766,50.09099197387695,59.05379104614258,127.93000030517578,38.85152816772461,33.7658576965332,85.63999938964844
2011-01-28,97.43933868408203,48.82075881958008,59.36375427246094,130.27999877929688,38.61885070800781,32.69827651977539,89.33999633789062
2011-01-31,98.1717300415039,49.057281494140625,58.911685943603516,129.8699951171875,38.82615280151367,33.04450988769531,92.19000244140625
2011-02-01,99.74332427978516,49.97710418701172,58.619998931884766,130.8000030517578,38.902366638183594,33.84520721435547,90.7699966430664
2011-02-02,99.5525894165039,49.898258209228516,58.633026123046875,130.4499969482422,38.94493865966797,33.592735290527344,90.86000061035156
2011-02-03,99.77383422851562,49.98585891723633,58.14695358276367,132.1999969482422,38.94493865966797,33.5494499206543,90.54000091552734
2011-02-04,100.05611419677734,50.26620101928711,57.55718994140625,131.66000366210938,39.115230560302734,33.542240142822266,89.02999877929688
2011-02-07,100.68169403076172,50.502708435058594,57.85527801513672,131.67999267578125,39.1876220703125,33.58552551269531,87.4800033569336
2011-02-08,101.13945770263672,50.835594177246094,57.32387924194336,133.13999938964844,39.230194091796875,33.599952697753906,86.94000244140625
2011-02-09,100.91059112548828,50.74799728393555,57.822914123535156,133.07000732421875,39.008811950683594,32.828121185302734,86.70999908447266
2011-02-10,100.94874572753906,50.82685089111328,57.15532302856445,132.85000610351562,39.051361083984375,32.517940521240234,86.7300033569336
2011-02-11,101.55143737792969,51.19478225708008,57.978397369384766,132.32000732421875,39.14928436279297,32.914676666259766,85.58000183105469
2011-02-14,101.79554748535156,51.31742477416992,58.01729965209961,132.9499969482422,39.17910385131836,32.74876022338867,84.80999755859375
2011-02-15,101.47514343261719,51.2473258972168,58.27659225463867,133.97000122070312,39.10247039794922,32.81369400024414,84.31999969482422
2011-02-16,102.11599731445312,51.58023452758789,58.088565826416016,134.10000610351562,39.115230560302734,33.087791442871094,84.98999786376953
2011-02-17,102.42115020751953,51.562705993652344,58.17934036254883,135.0399932861328,39.20465850830078,33.20321273803711,86.36000061035156
2011-02-18,102.63478088378906,51.448822021484375,57.997894287109375,135.41000366210938,39.323848724365234,33.40518569946289,86.19999694824219
2011-02-22,100.57491302490234,49.9595832824707,58.86630630493164,136.2899932861328,39.00028991699219,32.33759689331055,93.56999969482422
2011-02-23,99.95694732666016,49.547847747802734,59.080135345458984,137.50999450683594,39.03860092163086,32.366455078125,98.0999984741211
2011-02-24,99.88827514648438,49.81064987182617,59.45606994628906,136.47999572753906,39.06840896606445,32.4458122253418,97.27999877929688
2011-02-25,100.95636749267578,50.502708435058594,59.80611038208008,137.3800048828125,39.1876220703125,32.83533477783203,97.87999725341797
2011-02-28,101.58193969726562,50.60783767700195,59.883853912353516,137.66000366210938,39.38347625732422,33.030086517333984,96.97000122070312
2011-03-01,99.88827514648438,49.79314422607422,60.05743408203125,140.02999877929688,39.32307815551758,32.69106674194336,99.62999725341797
2011-03-02,100.10188293457031,50.05595016479492,59.13416290283203,139.9199981689453,39.35734939575195,33.13829040527344,102.2300033569336
2011-03-03,101.82608795166016,51.045867919921875,58.55549621582031,138.08999633789062,39.49873733520508,33.794708251953125,101.91000366210938
2011-03-04,101.06315612792969,50.78304672241211,59.04313278198242,139.35000610351562,39.41732406616211,33.830780029296875,104.41999816894531
2011-03-07,100.26971435546875,50.09975051879883,58.666072845458984,139.72000122070312,39.425880432128906,33.35469055175781,105.44000244140625
2011-03-08,101.14707946777344,50.30123519897461,58.30842971801758,139.36000061035156,39.39161682128906,33.80192947387695,105.0199966430664
2011-03-09,101.00211334228516,49.9595832824707,58.8741340637207,139.41000366210938,39.28020477294922,33.86684799194336,104.37999725341797
2011-03-10,99.13299560546875,49.179935455322266,59.862361907958984,137.77000427246094,39.07455825805664,32.86418151855469,102.69999694824219
2011-03-11,99.81959533691406,49.48651885986328,59.52426528930664,138.22000122070312,39.06596755981445,33.20321273803711,101.16000366210938
2011-03-14,99.2168960571289,49.311317443847656,59.49821853637695,138.86000061035156,38.90746307373047,33.39797592163086,101.19000244140625
2011-03-15,98.08016204833984,48.610511779785156,60.38896560668945,136.27000427246094,38.70610427856445,32.842529296875,97.18000030517578
2011-03-16,96.26445770263672,47.43663787841797,61.071720123291016,136.24000549316406,38.466182708740234,32.17169189453125,97.9800033569336
2011-03-17,97.53850555419922,47.8746452331543,60.60361862182617,136.97000122070312,38.88176345825195,32.56843566894531,101.41999816894531
2011-03-18,97.89328002929688,47.7667350769043,60.76610565185547,138.3699951171875,39.06596755981445,32.62614822387695,101.06999969482422
2011-03-21,99.410400390625,48.68787384033203,60.40855026245117,139.13999938964844,39.30592727661133,33.25370788574219,102.33000183105469
2011-03-22,99.06558990478516,48.60014343261719,60.610042572021484,139.0500030517578,39.32736587524414,33.35469055175781,104.0
2011-03-23,99.34910583496094,48.872093200683594,60.53207015991211,140.33999633789062,39.28020477294922,33.794708251953125,105.75
2011-03-24,100.29924774169922,49.7405891418457,60.07695007324219,139.22000122070312,39.314483642578125,34.184234619140625,105.5999984741211
2011-03-25,100.60568237304688,49.863399505615234,59.927398681640625,139.25999450683594,39.32736587524414,34.14817428588867,105.4000015258789
2011-03-28,100.36048889160156,49.59145736694336,60.01195526123047,138.5399932861328,39.34020233154297,33.97503662109375,103.9800033569336
2011-03-29,101.03482055664062,50.07393264770508,59.550289154052734,138.2100067138672,39.36162185668945,34.36456298828125,104.79000091552734
2011-03-30,101.7320785522461,50.31079864501953,60.024932861328125,138.6699981689453,39.421607971191406,34.8045768737793,104.2699966430664
2011-03-31,101.59416198730469,50.380977630615234,59.90140914916992,139.86000061035156,39.40019226074219,35.107547760009766,106.72000122070312
2011-04-01,102.02323913574219,50.407291412353516,60.192596435546875,139.1999969482422,39.352745056152344,35.67018508911133,107.94000244140625
2011-04-04,102.1075210571289,50.24061584472656,60.25787353515625,139.83999633789062,39.594181060791016,35.973148345947266,108.47000122070312
2011-04-05,102.09221649169922,50.10902404785156,60.016319274902344,142.0500030517578,39.551082611083984,35.90102005004883,108.33999633789062
2011-04-06,102.41400909423828,50.231842041015625,59.115230560302734,142.3800048828125,39.63730239868164,36.09577941894531,108.83000183105469
2011-04-07,102.15347290039062,50.19676971435547,58.99772262573242,142.50999450683594,39.67609405517578,36.059715270996094,110.30000305175781
2011-04-08,101.8010482788086,49.959896087646484,58.684364318847656,143.66000366210938,39.67609405517578,36.09577941894531,112.79000091552734
2011-04-11,101.49458312988281,49.793216705322266,58.736541748046875,142.63999938964844,39.63730239868164,35.67018508911133,109.91999816894531
2011-04-12,100.73600006103516,49.451072692871094,59.369903564453125,141.61000061035156,39.51226806640625,34.99933624267578,106.25
2011-04-13,100.72831726074219,49.872161865234375,59.742103576660156,141.89999389648438,39.70197677612305,35.28787612915039,107.11000061035156
2011-04-14,100.80492401123047,49.7844352722168,59.69635772705078,143.80999755859375,39.54245376586914,35.39607620239258,108.11000061035156
2011-04-15,101.17272186279297,49.69672775268555,60.50603103637695,145.0500030517578,39.594181060791016,35.43935775756836,109.66000366210938
2011-04-18,100.0386962890625,49.345821380615234,60.643089294433594,145.92999267578125,39.456241607666016,34.55211639404297,107.12000274658203
2011-04-19,100.61334991455078,49.6528434753418,60.904266357421875,145.92999267578125,39.594181060791016,35.049835205078125,108.1500015258789
2011-04-20,101.98492431640625,50.77574920654297,60.51251220703125,146.5,39.74509048461914,35.87937545776367,111.44999694824219
2011-04-21,102.50592803955078,51.179290771484375,60.460289001464844,146.74000549316406,39.839908599853516,36.19677734375,112.29000091552734
2011-04-25,102.39865112304688,51.310882568359375,60.68880081176758,146.8699951171875,39.79679870605469,35.90102005004883,112.27999877929688
2011-04-26,103.27984619140625,51.60035705566406,61.27643585205078,146.3800048828125,39.887332916259766,36.211185455322266,112.20999908447266
2011-04-27,103.9541244506836,51.9512825012207,60.649662017822266,149.1999969482422,39.91322708129883,36.146270751953125,112.76000213623047
2011-04-28,104.29126739501953,51.872318267822266,61.11322021484375,149.82000732421875,39.934776306152344,35.85052490234375,112.86000061035156
2011-04-29,104.53643035888672,51.82844161987305,61.30253219604492,152.3699951171875,40.02962875366211,36.066932678222656,113.93000030517578
2011-05-02,104.37554931640625,51.73196029663086,61.40091323852539,150.41000366210938,40.00924301147461,36.07413101196289,113.5199966430664
2011-05-03,104.00011444091797,51.48632049560547,61.74842071533203,149.8800048828125,40.017906188964844,35.27346420288086,111.05000305175781
2011-05-04,103.31050109863281,51.40738296508789,62.02384948730469,147.72999572753906,40.0048828125,34.68916702270508,109.23999786376953
2011-05-05,102.37567901611328,51.12665557861328,62.61397171020508,143.47000122070312,39.84005355834961,34.35734939575195,99.80000305175781
2011-05-06,102.8277359008789,51.293331146240234,62.33857727050781,145.3000030517578,40.043941497802734,34.8045768737793,97.18000030517578
2011-05-09,103.22618865966797,51.48632049560547,62.27299499511719,147.3800048828125,40.0959587097168,34.869503021240234,102.55000305175781
2011-05-10,104.10739135742188,51.924957275390625,61.82712936401367,147.89999389648438,40.182762145996094,35.280662536621094,103.87999725341797
2011-05-11,103.01165008544922,51.54772186279297,62.181209564208984,146.5399932861328,40.12201690673828,34.50162124633789,98.20999908447266
2011-05-12,103.50203704833984,51.85477066040039,61.78776168823242,146.58999633789062,40.16107940673828,34.60261917114258,98.97000122070312
2011-05-13,102.70513153076172,51.24068832397461,62.34511184692383,145.6300048828125,39.9962158203125,33.84520721435547,99.6500015258789
2011-05-16,102.05386352539062,50.354671478271484,62.69266891479492,145.3699951171875,40.074310302734375,33.794708251953125,97.37000274658203
2011-05-17,102.0385513305664,50.49502944946289,63.33522415161133,144.74000549316406,40.14369583129883,33.90290832519531,96.91000366210938
2011-05-18,102.95038604736328,50.916107177734375,62.49593734741211,145.60000610351562,40.19144058227539,34.451133728027344,100.0999984741211
2011-05-19,103.19554138183594,51.06523895263672,62.469722747802734,145.64999389648438,40.17407989501953,34.227508544921875,98.44000244140625
2011-05-20,102.37567901611328,50.67924880981445,62.50246810913086,147.49000549316406,40.14369583129883,33.953399658203125,99.48999786376953
2011-05-23,101.18804931640625,49.93357849121094,62.80415725708008,147.8300018310547,39.952842712402344,33.24648666381836,97.69999694824219
2011-05-24,101.1037826538086,49.62654113769531,63.040199279785156,148.58999633789062,39.88777542114258,33.57830810546875,99.58999633789062
2011-05-25,101.4408950805664,49.81953430175781,62.74507522583008,148.5800018310547,39.88777542114258,33.65043640136719,101.31999969482422
2011-05-26,101.90827941894531,50.126564025878906,63.282779693603516,148.22000122070312,39.85307312011719,34.083251953125,100.2300033569336
2011-05-27,102.29905700683594,50.380977630615234,63.25656509399414,149.6999969482422,39.974525451660156,34.44392013549805,100.58999633789062
