date,USDT_mcap_usd
2020-10-06,14579775579.0
2020-10-07,14579775579.0
2020-10-08,14579767123.0
2020-10-09,14729767123.0
2020-10-10,14729767123.0
2020-10-11,14729767123.0
2020-10-12,14729767123.0
2020-10-13,14729767123.0
2020-10-14,14729767123.0
2020-10-15,14729767123.0
2020-10-16,14729767123.0
2020-10-17,14729767123.0
2020-10-18,14729767123.0
2020-10-19,14729767123.0
2020-10-20,14879767123.0
2020-10-21,15179767123.0
2020-10-22,15179767123.0
2020-10-23,15329767123.0
2020-10-24,15329767123.0
2020-10-25,15329767123.0
2020-10-26,15329767123.0
2020-10-27,15479767123.0
2020-10-28,15479767123.0
2020-10-29,15629767123.0
2020-10-30,15629767123.0
2020-10-31,15779767123.0
2020-11-01,15774190425.0
2020-11-02,15774190425.0
2020-11-03,15774190425.0
2020-11-04,15924190425.0
2020-11-05,15924190425.0
2020-11-06,16224180913.0
2020-11-07,16372592157.0
2020-11-08,16372592157.0
2020-11-09,16372592157.0
2020-11-10,16372592157.0
2020-11-11,16522592157.0
2020-11-12,16672592157.0
2020-11-13,16872592157.0
2020-11-14,16867724989.0
2020-11-15,16867724989.0
2020-11-16,16867724989.0
2020-11-17,17017724989.0
2020-11-18,17017724989.0
2020-11-19,17017724989.0
2020-11-20,17217724989.0
2020-11-21,17587724989.0
2020-11-22,17587724989.0
2020-11-23,17587724989.0
2020-11-24,17787724989.0
2020-11-25,17987724989.0
2020-11-26,17987724989.0
2020-11-27,17987724989.0
2020-11-28,17987724989.0
2020-11-29,17987724989.0
2020-11-30,17987724989.0
2020-12-01,18387724989.0
2020-12-02,18587724989.0
2020-12-03,18587724989.0
2020-12-04,18587724989.0
2020-12-05,18737724989.0
2020-12-06,18737724989.0
2020-12-07,18737724989.0
2020-12-08,18737724989.0
2020-12-09,18737724989.0
2020-12-10,18737724989.0
2020-12-11,18887711955.0
2020-12-12,18887511915.0
2020-12-13,18887511915.0
2020-12-14,18887511915.0
2020-12-15,18887511915.0
2020-12-16,19087511915.0
2020-12-17,19087511915.0
2020-12-18,19087511915.0
2020-12-19,19287511915.0
2020-12-20,19287511915.0
2020-12-21,19287511915.0
2020-12-22,19437511915.0
2020-12-23,19437511915.0
2020-12-24,19637511915.0
2020-12-25,19837511915.0
2020-12-26,19837511915.0
2020-12-27,19837511915.0
2020-12-28,19837511915.0
2020-12-29,20037511915.0
2020-12-30,20037511915.0
2020-12-31,20037511915.0
2021-01-01,20037511915.0
2021-01-02,20537511915.0
2021-01-03,21337511915.0
2021-01-04,21337511915.0
2021-01-05,21337511915.0
2021-01-06,21937511915.0
2021-01-07,22635815112.0
2021-01-08,22635815112.0
2021-01-09,23335815112.0
2021-01-10,23335815112.0
2021-01-11,23335781472.0
2021-01-12,23335292613.0
2021-01-13,23735292613.0
2021-01-14,23735292613.0
2021-01-15,23735292613.0
2021-01-16,23735292613.0
2021-01-17,23735292613.0
2021-01-18,23735292613.0
2021-01-19,24135292613.0
2021-01-20,24135292613.0
2021-01-21,24135292613.0
2021-01-22,24134292613.0
2021-01-23,24114508571.0
2021-01-24,24114508571.0
2021-01-25,24114508571.0
2021-01-26,24114487168.0
2021-01-27,24514487168.0
2021-01-28,24914487168.0
2021-01-29,25414487168.0
2021-01-30,25812442493.0
2021-01-31,25812442493.0
2021-02-01,26162355430.0
2021-02-02,26162355430.0
2021-02-03,24562355430.0
2021-02-04,26962355430.0
2021-02-05,27312355430.0
2021-02-06,28212355430.0
2021-02-07,28212355430.0
2021-02-08,29612355430.0
2021-02-09,29612355430.0
2021-02-10,30612355430.0
2021-02-11,30712355430.0
2021-02-12,30712355430.0
2021-02-13,31712355430.0
2021-02-14,31712355430.0
2021-02-15,31712355430.0
2021-02-16,32112355430.0
2021-02-17,33112355430.0
2021-02-18,33112355430.0
2021-02-19,33512355430.0
2021-02-20,34312355430.0
2021-02-21,34312355430.0
2021-02-22,34312355430.0
2021-02-23,34312355430.0
2021-02-24,34312355430.0
2021-02-25,34312355430.0
2021-02-26,34312355430.0
2021-02-27,34312355430.0
2021-02-28,34312355430.0
2021-03-01,35062355430.0
2021-03-02,35062355430.0
2021-03-03,36212355430.0
2021-03-04,36212355430.0
2021-03-05,36212355430.0
2021-03-06,36212355430.0
2021-03-07,36212355430.0
2021-03-08,36212355430.0
2021-03-09,36212355430.0
2021-03-10,37212355430.0
2021-03-11,37612355430.0
2021-03-12,37612355430.0
2021-03-13,37612355430.0
2021-03-14,37612355430.0
2021-03-15,38612355430.0
2021-03-16,39212355430.0
2021-03-17,39212355430.0
2021-03-18,39210524739.0
2021-03-19,39210478983.0
2021-03-20,39210478983.0
2021-03-21,40210478983.0
2021-03-22,40210478983.0
2021-03-23,40210478983.0
2021-03-24,40210478983.0
2021-03-25,40210478983.0
2021-03-26,40210478983.0
2021-03-27,41010478983.0
2021-03-28,41010478983.0
2021-03-29,41010478983.0
2021-03-30,41010478983.0
2021-03-31,41010478983.0
2021-04-01,42210478983.0
2021-04-02,42210478983.0
2021-04-03,42210478983.0
2021-04-04,42210478983.0
2021-04-05,42210478983.0
2021-04-06,43410478983.0
2021-04-07,43410478983.0
2021-04-08,44410478983.0
2021-04-09,44410478983.0
2021-04-10,44410478983.0
2021-04-11,44410478983.0
2021-04-12,45410478983.0
2021-04-13,45410478983.0
2021-04-14,47410478983.0
2021-04-15,47410478983.0
2021-04-16,47410478983.0
2021-04-17,48410478983.0
2021-04-18,48410478983.0
2021-04-19,50410478983.0
2021-04-20,50410478983.0
2021-04-21,50410478984.0
2021-04-22,50410478984.0
2021-04-23,50410478984.0
2021-04-24,50410478984.0
2021-04-25,50410478984.0
2021-04-26,50410478984.0
2021-04-27,50410478984.0
2021-04-28,50410478984.0
2021-04-29,50910478984.0
2021-04-30,50910478984.0
2021-05-01,51910478984.0
2021-05-02,51910478984.0
2021-05-03,52910478984.0
2021-05-04,52910478984.0
2021-05-05,54910478984.0
2021-05-06,54910478984.0
2021-05-07,54910478984.0
2021-05-08,54910478984.0
2021-05-09,54910478984.0
2021-05-10,55910478984.0
2021-05-11,56910478984.0
2021-05-12,57910478984.0
2021-05-13,57910478984.0
2021-05-14,57910478984.0
2021-05-15,57910478984.0
2021-05-16,57910478984.0
2021-05-17,57910478984.0
2021-05-18,58910478984.0
2021-05-19,58910478984.0
2021-05-20,58910478984.0
2021-05-21,58910478984.0
2021-05-22,59910478984.0
2021-05-23,59910478984.0
2021-05-24,60910478984.0
2021-05-25,60910478984.0
2021-05-26,60910478984.0
2021-05-27,60910478984.0
2021-05-28,61910478984.0
2021-05-29,61910478984.0
2021-05-30,61910478984.0
2021-05-31,59910478984.0
2021-06-01,62910478984.0
2021-06-02,62910478984.0
2021-06-03,62910478984.0
2021-06-04,62910478984.0
2021-06-05,62910478984.0
2021-06-06,62910478984.0
2021-06-07,62909700685.0
2021-06-08,62905955597.0
2021-06-09,62905955597.0
2021-06-10,62905955597.0
2021-06-11,62905955597.0
2021-06-12,62905955597.0
2021-06-13,62905955597.0
2021-06-14,62905955597.0
2021-06-15,62905955597.0
2021-06-16,62905955597.0
2021-06-17,62905955597.0
2021-06-18,62905955597.0
2021-06-19,62905955597.0
2021-06-20,62905955597.0
2021-06-21,62905955597.0
2021-06-22,62905955597.0
2021-06-23,62905955597.0
2021-06-24,62905955597.0
2021-06-25,62905955597.0
2021-06-26,62905955597.0
2021-06-27,62905955597.0
2021-06-28,62905955597.0
2021-06-29,62905955597.0
2021-06-30,62905955597.0
2021-07-01,62905955597.0
2021-07-02,62905955597.0
2021-07-03,62905955597.0
2021-07-04,62903955597.0
2021-07-05,62903955597.0
2021-07-06,62903955597.0
2021-07-07,62903955597.0
2021-07-08,62903955597.0
2021-07-09,62903955597.0
2021-07-10,62903955597.0
2021-07-11,62903955597.0
2021-07-12,62903955597.0
2021-07-13,62903955597.0
2021-07-14,62903955597.0
2021-07-15,62903955597.0
2021-07-16,62903955597.0
2021-07-17,62903955597.0
2021-07-18,62903955597.0
2021-07-19,62903955597.0
2021-07-20,62903955597.0
2021-07-21,62903955597.0
2021-07-22,62903955597.0
2021-07-23,62903955597.0
2021-07-24,62903925765.0
2021-07-25,62903925765.0
2021-07-26,62903925765.0
2021-07-27,62903925765.0
2021-07-28,62903925765.0
2021-07-29,62903925765.0
2021-07-30,62903925765.0
2021-07-31,62903925765.0
2021-08-01,62903925765.0
2021-08-02,62903925765.0
2021-08-03,62903925765.0
2021-08-04,62903925765.0
2021-08-05,61903638976.0
2021-08-06,61903035039.0
2021-08-07,61903035039.0
2021-08-08,62903035039.0
2021-08-09,62903035039.0
2021-08-10,62903035039.0
2021-08-11,62903035039.0
2021-08-12,62903035039.0
2021-08-13,62903035039.0
2021-08-14,62903035039.0
2021-08-15,63903035039.0
2021-08-16,63903035039.0
2021-08-17,63903035039.0
2021-08-18,63903035039.0
2021-08-19,63903035039.0
2021-08-20,63903035039.0
2021-08-21,64903035039.0
2021-08-22,64903035039.0
2021-08-23,65903035039.0
2021-08-24,63903035039.0
2021-08-25,65903035039.0
2021-08-26,65867856076.0
2021-08-27,65866273216.0
2021-08-28,65866273216.0
2021-08-29,65866273216.0
2021-08-30,65866273216.0
2021-08-31,65866273216.0
2021-09-01,65866273216.0
2021-09-02,65866273216.0
2021-09-03,66866273216.0
2021-09-04,66866273216.0
2021-09-05,66866273216.0
2021-09-06,67866273216.0
2021-09-07,69866273216.0
2021-09-08,69866273216.0
2021-09-09,69866273216.0
2021-09-10,69866273216.0
2021-09-11,69866273216.0
2021-09-12,69866273216.0
2021-09-13,69866273216.0
2021-09-14,69866273216.0
2021-09-15,69854865455.0
2021-09-16,69854865455.0
2021-09-17,69854865455.0
2021-09-18,69854865455.0
2021-09-19,69854866565.0
2021-09-20,69854867148.0
2021-09-21,69854866237.0
2021-09-22,69854866237.0
2021-09-23,69854866237.0
2021-09-24,69854866677.0
2021-09-25,69854866777.0
2021-09-26,69854866826.0
2021-09-27,69854866829.0
2021-09-28,69854867329.0
2021-09-29,69854866928.0
2021-09-30,69854866928.0
2021-10-01,69854866948.0
2021-10-02,69854866961.0
2021-10-03,69854867398.0
2021-10-04,69854867416.0
2021-10-05,69854867916.0
2021-10-06,69854867916.0
2021-10-07,69854868849.0
2021-10-08,69854868949.0
2021-10-09,69854868949.0
2021-10-10,69854868949.0
2021-10-11,69854869292.0
2021-10-12,69854869385.0
2021-10-13,69854868418.0
2021-10-14,69854868510.0
2021-10-15,69854868514.0
2021-10-16,69854868220.0
2021-10-17,69854868215.0
2021-10-18,69854868216.0
2021-10-19,69854868235.0
2021-10-20,69851688810.0
2021-10-21,69851687895.0
2021-10-22,69827036382.0
2021-10-23,69827036366.0
2021-10-24,69827036480.0
2021-10-25,69827036293.0
2021-10-26,69827036429.0
2021-10-27,69827037411.0
2021-10-28,69827037345.0
2021-10-29,69827041933.0
2021-10-30,69827037366.0
2021-10-31,69827038133.0
2021-11-01,69827036482.0
2021-11-02,70827036542.0
2021-11-03,70827066350.0
2021-11-04,70827038739.0
2021-11-05,71827038872.0
2021-11-06,72827041833.0
2021-11-07,72827040355.0
2021-11-08,73827043696.0
2021-11-09,72826247458.0
2021-11-10,74826247595.0
2021-11-11,74827256205.0
2021-11-12,74827254378.0
2021-11-13,74827254413.0
2021-11-14,74827267246.0
2021-11-15,74827248400.0
2021-11-16,74827248042.0
2021-11-17,74827248495.0
2021-11-18,74828257862.0
2021-11-19,74829258657.0
2021-11-20,74830266435.0
2021-11-21,74830281044.0
2021-11-22,74830286300.0
2021-11-23,74830333625.0
2021-11-24,74830359667.0
2021-11-25,74825327934.0
2021-11-26,75825324253.0
2021-11-27,75825372956.0
2021-11-28,75825215934.0
2021-11-29,75825282561.0
2021-11-30,74825288076.0
2021-12-01,74825304935.0
2021-12-02,74825346385.0
2021-12-03,74825349042.0
2021-12-04,75825357980.0
2021-12-05,76825212404.0
2021-12-06,76825217045.0
2021-12-07,77825497682.0
2021-12-08,77825511845.0
2021-12-09,75826548664.0
2021-12-10,77826563879.0
2021-12-11,77826566388.0
2021-12-12,77826583952.0
2021-12-13,77826576923.0
2021-12-14,77826582576.0
2021-12-15,78826668918.0
2021-12-16,78826503907.0
2021-12-17,78826506202.0
2021-12-18,78826510608.0
2021-12-19,78826516825.0
2021-12-20,78826515056.0
2021-12-21,78826513846.0
2021-12-22,78826518047.0
2021-12-23,77326660026.0
2021-12-24,77326526474.0
2021-12-25,77326549331.0
2021-12-26,77326548012.0
2021-12-27,78326568755.0
2021-12-28,78326826932.0
2021-12-29,78326603400.0
2021-12-30,78326516689.0
2021-12-31,79326548035.0
2022-01-01,79326554298.0
2022-01-02,78778422990.0
2022-01-03,78481342990.0
2022-01-04,78388221317.0
2022-01-05,78502373121.0
2022-01-06,78772213379.0
2022-01-07,78639572254.0
2022-01-08,78498478180.0
2022-01-09,78296609765.0
2022-01-10,78054241928.0
2022-01-11,78481657327.0
2022-01-12,78555065237.0
2022-01-13,78482021770.0
2022-01-14,78355483483.0
2022-01-15,78464443412.0
2022-01-16,78324639023.0
2022-01-17,78423364533.0
2022-01-18,78444685550.0
2022-01-19,78383467334.0
2022-01-20,78380618748.0
2022-01-21,78282598757.0
2022-01-22,78144826788.0
2022-01-23,78448336905.0
2022-01-24,78310182894.0
2022-01-25,78669518056.0
2022-01-26,78269272661.0
2022-01-27,78752828372.0
2022-01-28,78718773466.0
2022-01-29,78249351193.0
2022-01-30,78366901631.0
2022-01-31,78198382293.0
2022-02-01,78062781790.0
2022-02-02,78016936425.0
2022-02-03,78038075904.0
2022-02-04,78064010106.0
2022-02-05,78063205577.0
2022-02-06,78062854578.0
2022-02-07,78163472784.0
2022-02-08,78096593702.0
2022-02-09,78040221425.0
2022-02-10,78012911279.0
2022-02-11,78515301962.0
2022-02-12,78510632875.0
2022-02-13,78531121017.0
2022-02-14,78636273860.0
2022-02-15,78558940144.0
2022-02-16,78623518666.0
2022-02-17,78732790424.0
2022-02-18,78772769798.0
2022-02-19,78727591077.0
2022-02-20,79138436958.0
2022-02-21,79163080615.0
2022-02-22,79390647858.0
2022-02-23,79377609211.0
2022-02-24,79629945704.0
2022-02-25,79631571239.0
2022-02-26,79474403713.0
2022-02-27,79679402405.0
2022-02-28,79854422104.0
2022-03-01,79537958060.0
2022-03-02,79425591344.0
2022-03-03,79854759317.0
2022-03-04,79609484426.0
2022-03-05,79843809462.0
2022-03-06,79862020238.0
2022-03-07,80091190392.0
2022-03-08,79896920564.0
2022-03-09,80070927071.0
2022-03-10,80044018130.0
2022-03-11,80042053180.0
2022-03-12,80132712134.0
2022-03-13,80116438308.0
2022-03-14,80129528500.0
2022-03-15,80072305020.0
2022-03-16,80062438312.0
2022-03-17,80082861271.0
2022-03-18,80158683653.0
2022-03-19,80532285250.0
2022-03-20,80740243739.0
2022-03-21,80827449077.0
2022-03-22,80724926155.0
2022-03-23,80845440415.0
2022-03-24,80751116254.0
2022-03-25,80927589777.0
2022-03-26,81291023435.0
2022-03-27,81304845677.0
2022-03-28,81196385911.0
2022-03-29,81349955673.0
2022-03-30,81664851060.0
2022-03-31,81930453189.0
2022-04-01,82044965080.0
2022-04-02,82105881308.0
2022-04-03,82272678352.0
2022-04-04,82388674421.0
2022-04-05,82449008616.0
2022-04-06,82412689459.0
2022-04-07,82422893105.0
2022-04-08,82509660677.0
2022-04-09,82582177981.0
2022-04-10,82608650899.0
2022-04-11,82714703438.0
2022-04-12,82634863680.0
2022-04-13,82881751671.0
2022-04-14,82736682157.0
2022-04-15,82795954521.0
2022-04-16,82766275586.0
2022-04-17,82797938661.0
2022-04-18,82811298303.0
2022-04-19,82792973865.0
2022-04-20,82787027489.0
2022-04-21,83021908772.0
2022-04-22,83120398074.0
2022-04-23,83182809348.0
2022-04-24,83198500617.0
2022-04-25,83221428016.0
2022-04-26,83139688331.0
2022-04-27,83214573094.0
2022-04-28,83154011772.0
2022-04-29,83139556788.0
2022-04-30,83229249235.0
2022-05-01,83424696945.0
2022-05-02,83267550080.0
2022-05-03,83147512568.0
2022-05-04,83241023586.0
2022-05-05,83185453774.0
2022-05-06,83270750871.0
2022-05-07,83284503885.0
2022-05-08,83355823233.0
2022-05-09,83246318700.0
2022-05-10,83173635948.0
2022-05-11,82690895711.0
2022-05-12,79485744715.0
2022-05-13,79485744715.0
2022-05-14,76734593140.0
2022-05-15,75778562416.0
2022-05-16,75778562416.0
2022-05-17,75778562416.0
2022-05-18,74235444120.0
2022-05-19,74239609934.0
2022-05-20,74227359934.0
2022-05-21,73301536761.0
2022-05-22,73301536752.0
2022-05-23,73301536752.0
2022-05-24,73301536751.0
2022-05-25,73301536751.0
2022-05-26,73301536751.0
2022-05-27,73301737670.0
2022-05-28,72563691346.0
2022-05-29,72563691346.0
2022-05-30,72563691346.0
2022-05-31,72563691346.0
2022-06-01,72564891346.0
2022-06-02,72643774670.0
2022-06-03,72564891346.0
2022-06-04,72569891345.0
2022-06-05,72569891345.0
2022-06-06,72569891345.0
2022-06-07,72446991345.0
2022-06-08,72446991345.0
2022-06-09,72456991345.0
2022-06-10,72523923241.0
2022-06-11,72521423239.0
2022-06-12,72521423239.0
2022-06-13,72320423093.0
2022-06-14,71625572083.0
2022-06-15,70896956466.0
2022-06-16,70065257821.0
2022-06-17,69250758856.0
2022-06-18,68257437389.0
2022-06-19,68199671483.0
2022-06-20,67950741493.0
2022-06-21,67521526405.0
2022-06-22,67007466804.0
2022-06-23,67006166804.0
2022-06-24,67003866803.0
2022-06-25,66893892036.0
2022-06-26,66893892036.0
2022-06-27,66893702036.0
2022-06-28,66861361158.0
2022-06-29,66851361158.0
2022-06-30,66535427995.0
2022-07-01,66352543726.0
2022-07-02,66705660402.0
2022-07-03,66703760402.0
2022-07-04,66554981805.0
2022-07-05,66516981805.0
2022-07-06,66467721853.0
2022-07-07,66467721853.0
2022-07-08,66465721853.0
2022-07-09,66464371853.0
2022-07-10,66464371853.0
2022-07-11,66464371853.0
2022-07-12,66464371853.0
2022-07-13,66424371853.0
2022-07-14,66404371853.0
2022-07-15,66349759464.0
2022-07-16,66349759464.0
2022-07-17,66349759464.0
2022-07-18,66369719504.0
2022-07-19,66339719504.0
2022-07-20,66319719504.0
2022-07-21,66319719504.0
2022-07-22,66284219403.0
2022-07-23,66284219403.0
2022-07-24,66284219403.0
2022-07-25,66289219402.0
2022-07-26,66289219402.0
2022-07-27,66289219401.0
2022-07-28,66279219400.0
2022-07-29,66366919400.0
2022-07-30,66489919400.0
2022-07-31,66630919400.0
2022-08-01,66630919400.0
2022-08-02,66740569600.0
2022-08-03,66845569599.0
2022-08-04,66859367154.0
2022-08-05,66909367154.0
2022-08-06,66909367154.0
2022-08-07,66909367154.0
2022-08-08,66909367153.0
2022-08-09,66909367153.0
2022-08-10,66950804389.0
2022-08-11,67190804388.0
2022-08-12,67332804384.0
2022-08-13,67470804384.0
2022-08-14,67717804384.0
2022-08-15,67409100679.0
2022-08-16,67560100679.0
2022-08-17,67560100679.0
2022-08-18,67543600679.0
2022-08-19,67543600678.0
2022-08-20,67543700675.0
2022-08-21,67543700675.0
2022-08-22,67543700675.0
2022-08-23,67543700675.0
2022-08-24,67543700675.0
2022-08-25,67543700675.0
2022-08-26,67637693999.0
2022-08-27,67543810675.0
2022-08-28,67543810675.0
2022-08-29,67543810675.0
2022-08-30,67548911675.0
2022-08-31,67548911675.0
2022-09-01,67549551675.0
2022-09-02,67549551675.0
2022-09-03,67549551675.0
2022-09-04,67549551675.0
2022-09-05,67549551675.0
2022-09-06,67544851675.0
2022-09-07,67544851675.0
2022-09-08,67544851675.0
2022-09-09,67545351175.0
2022-09-10,67545351175.0
2022-09-11,67651351175.0
2022-09-12,67723351175.0
2022-09-13,67817481045.0
2022-09-14,67882481045.0
2022-09-15,67880481045.0
2022-09-16,67920586030.0
2022-09-17,67920695920.0
2022-09-18,67920695918.0
2022-09-19,67920695918.0
2022-09-20,67950695918.0
2022-09-21,67959715798.0
2022-09-22,67966741908.0
2022-09-23,67951850744.0
2022-09-24,67949850742.0
2022-09-25,67949850742.0
2022-09-26,67949850742.0
2022-09-27,67951354338.0
2022-09-28,67951354336.0
2022-09-29,67951354336.0
2022-09-30,67951354326.0
2022-10-01,67944572025.0
2022-10-02,67944572025.0
2022-10-03,67944572025.0
2022-10-04,67944722036.0
2022-10-05,68057722036.0
2022-10-06,68207722035.0
2022-10-07,68218071686.0
2022-10-08,68328206686.0
2022-10-09,68367006686.0
2022-10-10,68367006686.0
2022-10-11,68417006686.0
2022-10-12,68417006686.0
2022-10-13,68417006686.0
2022-10-14,68417606686.0
2022-10-15,68427706686.0
2022-10-16,68427706686.0
2022-10-17,68427706685.0
2022-10-18,68437706685.0
2022-10-19,68447706685.0
2022-10-20,68447706562.0
2022-10-21,68447806562.0
2022-10-22,68448256112.0
2022-10-23,68448256112.0
2022-10-24,68448256112.0
2022-10-25,68468256112.0
2022-10-26,68509056112.0
2022-10-27,68715726112.0
2022-10-28,68882440613.0
2022-10-29,68972240613.0
2022-10-30,69098240613.0
2022-10-31,69258582034.0
2022-11-01,69415082044.0
2022-11-02,69349642963.0
2022-11-03,69345491008.0
2022-11-04,69345840658.0
2022-11-05,69355840658.0
2022-11-06,69421840658.0
2022-11-07,69421840658.0
2022-11-08,69514640653.0
2022-11-09,69853060833.0
2022-11-10,68261959893.0
2022-11-11,68261959893.0
2022-11-12,67410067070.0
2022-11-13,66458360239.0
2022-11-14,66372513988.0
2022-11-15,66048734131.0
2022-11-16,65960834131.0
2022-11-17,65934833971.0
2022-11-18,65934833971.0
2022-11-19,65935083722.0
2022-11-20,65878083722.0
2022-11-21,65875083722.0
2022-11-22,65496800213.0
2022-11-23,65498800213.0
2022-11-24,65352699103.0
2022-11-25,65352829103.0
2022-11-26,65352829103.0
2022-11-27,65352829103.0
2022-11-28,65352829103.0
2022-11-29,65352829103.0
2022-11-30,65282829103.0
2022-12-01,65352829103.0
2022-12-02,65352829103.0
2022-12-03,65434579462.0
2022-12-04,65486363712.0
2022-12-05,65486363712.0
2022-12-06,65566863712.0
2022-12-07,65675363712.0
2022-12-08,65675362712.0
2022-12-09,65697842712.0
2022-12-10,65698342212.0
2022-12-11,65698342212.0
2022-12-12,65698342212.0
2022-12-13,65782208212.0
2022-12-14,65977518212.0
2022-12-15,65962268212.0
2022-12-16,66030168212.0
2022-12-17,66042368212.0
2022-12-18,66147253212.0
2022-12-19,66147253212.0
2022-12-20,66200693212.0
2022-12-21,66233093212.0
2022-12-22,66237845405.0
2022-12-23,66237845405.0
2022-12-24,66237795405.0
2022-12-25,66237795405.0
2022-12-26,66237795405.0
2022-12-27,66240295405.0
2022-12-28,66240295405.0
2022-12-29,66247817799.0
2022-12-30,66256361891.0
2022-12-31,66256361891.0
2023-01-01,66256361891.0
2023-01-02,66256361891.0
2023-01-03,66256361891.0
2023-01-04,66256361891.0
2023-01-05,66256361891.0
2023-01-06,66265138847.0
2023-01-07,66265138847.0
2023-01-08,66265138847.0
2023-01-09,66265138847.0
2023-01-10,66265138847.0
2023-01-11,66265235155.0
2023-01-12,66265235023.0
2023-01-13,66265234655.0
2023-01-14,66265234518.0
2023-01-15,66348034455.0
2023-01-16,66348038279.0
2023-01-17,66477485277.0
2023-01-18,66477485276.0
2023-01-19,66477485276.0
2023-01-20,66477485276.0
2023-01-21,66477485276.0
2023-01-22,66690157269.0
2023-01-23,66736957267.0
2023-01-24,66847026263.0
2023-01-25,67025890257.0
2023-01-26,67181010253.0
2023-01-27,67317930248.0
2023-01-28,67497094240.0
2023-01-29,67612864237.0
2023-01-30,67768684232.0
2023-01-31,67803984798.0
2023-02-01,67785626780.0
2023-02-02,67807926779.0
2023-02-03,68021246768.0
2023-02-04,68021246768.0
2023-02-05,68057281686.0
2023-02-06,68057281686.0
2023-02-07,68175431684.0
2023-02-08,68175031684.0
2023-02-09,68175031684.0
2023-02-10,68177031683.0
2023-02-11,68312091683.0
2023-02-12,68379291680.0
2023-02-13,68404291680.0
2023-02-14,69122316678.0
2023-02-15,69484915674.0
2023-02-16,69778380670.0
2023-02-17,70146890659.0
2023-02-18,70286590658.0
2023-02-19,70395855657.0
2023-02-20,70395855657.0
2023-02-21,70432115656.0
2023-02-22,70452425653.0
2023-02-23,70583245569.0
2023-02-24,70680398565.0
2023-02-25,70790878484.0
2023-02-26,70839528483.0
2023-02-27,70876378483.0
2023-02-28,70919778481.0
2023-03-01,70961078475.0
2023-03-02,71055458455.0
2023-03-03,71109278154.0
2023-03-04,71351777828.0
2023-03-05,71435397827.0
2023-03-06,71472117827.0
2023-03-07,71584111032.0
2023-03-08,71729084555.0
2023-03-09,71733132005.0
2023-03-10,71799456169.0
2023-03-11,72075147930.0
2023-03-12,72120358309.0
2023-03-13,72557454192.0
2023-03-14,72892204290.0
2023-03-15,73400359945.0
2023-03-16,74246550264.0
2023-03-17,75163840900.0
2023-03-18,76173667892.0
2023-03-19,76213483077.0
2023-03-20,76102599077.0
2023-03-21,76849069864.0
2023-03-22,77428990195.0
2023-03-23,77776431260.0
2023-03-24,78478753061.0
2023-03-25,79014941308.0
2023-03-26,79078783060.0
2023-03-27,79097783049.0
2023-03-28,79448607421.0
2023-03-29,79513544279.0
2023-03-30,79633547900.0
2023-03-31,79665014575.0
2023-04-01,79686510462.0
2023-04-02,79686510462.0
2023-04-03,79795510453.0
2023-04-04,79901325455.0
2023-04-05,79997214449.0
2023-04-06,80100433550.0
2023-04-07,80188035456.0
2023-04-08,80193187657.0
2023-04-09,80203187657.0
2023-04-10,80203187657.0
2023-04-11,80343238527.0
2023-04-12,80443266292.0
2023-04-13,80570447403.0
2023-04-14,80756955086.0
2023-04-15,80896461591.0
2023-04-16,80913461589.0
2023-04-17,80923461589.0
2023-04-18,81052922317.0
2023-04-19,81164195713.0
2023-04-20,81291398302.0
2023-04-21,81397398449.0
2023-04-22,80620559312.0
2023-04-23,81431518639.0
2023-04-24,81441518639.0
2023-04-25,81528400004.0
2023-04-26,81566488286.0
2023-04-27,81581156971.0
2023-04-28,81605185849.0
2023-04-29,81687767335.0
2023-04-30,81697767321.0
2023-05-01,81707767325.0
2023-05-02,81790847851.0
2023-05-03,81854781265.0
2023-05-04,81975475257.0
2023-05-05,82052222893.0
2023-05-06,82068081639.0
2023-05-07,82073081634.0
2023-05-08,82078081629.0
2023-05-09,82325354103.0
2023-05-10,82466060394.0
2023-05-11,82599114600.0
2023-05-12,82713159758.0
2023-05-13,82783885203.0
2023-05-14,82783885203.0
2023-05-15,82804277277.0
2023-05-16,82809277270.0
2023-05-17,82832082711.0
2023-05-18,82840018135.0
2023-05-19,82843573932.0
2023-05-20,82895728300.0
2023-05-21,82900728295.0
2023-05-22,82905728289.0
2023-05-23,82949208885.0
2023-05-24,83013573950.0
2023-05-25,83049248000.0
2023-05-26,83063200196.0
2023-05-27,83098239535.0
2023-05-28,83103239529.0
2023-05-29,83103239529.0
2023-05-30,83118939765.0
2023-05-31,83160474162.0
2023-06-01,83198487627.0
2023-06-02,83225841346.0
2023-06-03,83128645073.0
2023-06-04,83133645068.0
2023-06-05,83138645060.0
2023-06-06,83195143057.0
2023-06-07,83266980941.0
2023-06-08,83277591266.0
2023-06-09,83297749826.0
2023-06-10,83332664064.0
2023-06-11,83343664057.0
2023-06-12,83348664057.0
2023-06-13,83478930155.0
2023-06-14,83505217924.0
2023-06-15,83539459054.0
2023-06-16,83544985808.0
2023-06-17,83549735056.0
2023-06-18,83156027042.0
2023-06-19,83156027042.0
2023-06-20,83159185882.0
2023-06-21,83166935125.0
2023-06-22,83174169306.0
2023-06-23,83184169317.0
2023-06-24,83184169317.0
2023-06-25,83189169317.0
2023-06-26,83194169312.0
2023-06-27,83216257484.0
2023-06-28,83222640434.0
2023-06-29,83307731669.0
2023-06-30,83359863360.0
2023-07-01,83320859006.0
