date,rv_aligned,active_delivery,n_returns,anchor_ok,rolled
2019-07-03,5.974839370740925e-05,201907,229,True,False
2019-07-04,2.3738474993098323e-05,201907,229,True,False
2019-07-05,1.8385158443791308e-05,201907,226,True,False
2019-07-08,6.832540784390052e-05,201907,229,True,False
2019-07-09,2.0766927077918232e-05,201907,230,True,False
2019-07-10,2.2877855051055484e-05,201907,229,True,False
2019-07-11,2.921506148018323e-05,201907,229,True,False
2019-07-12,2.18635028344084e-05,201907,230,True,False
2019-07-15,3.86869957369344e-05,201907,229,True,False
2019-07-16,1.555669922166452e-05,201907,229,True,False
2019-07-17,2.8758032178630608e-05,201907,228,True,False
2019-07-18,1.6987658158308044e-05,201908,229,True,True
2019-07-19,3.0399044901278603e-05,201908,229,True,False
2019-07-22,2.9899744168697255e-05,201908,229,True,False
2019-07-23,1.7419351441598876e-05,201908,230,True,False
2019-07-24,1.1789816276717275e-05,201908,230,True,False
2019-07-25,2.131634826219191e-05,201908,229,True,False
2019-07-26,1.443500726306749e-05,201908,230,True,False
2019-07-29,2.5904031454174878e-05,201908,230,True,False
2019-07-30,2.8053923474284642e-05,201908,229,True,False
2019-07-31,3.269957157215062e-05,201908,230,True,False
2019-08-01,5.567877985481796e-05,201908,231,True,False
2019-08-02,0.00010643923115519332,201908,229,True,False
2019-08-05,7.078909426983184e-05,201908,229,True,False
2019-08-06,0.00014391895948185878,201908,229,True,False
2019-08-07,8.89906987364025e-05,201908,229,True,False
2019-08-08,0.00011560195851097418,201908,229,True,False
2019-08-12,8.623973309709456e-05,201908,229,True,False
2019-08-13,6.899500449305881e-05,201908,230,True,False
2019-08-14,0.00012158384204289292,201908,230,True,False
2019-08-15,0.00010607888885935107,201908,229,True,False
2019-08-16,0.00012884962368532206,201908,229,True,False
2019-08-19,4.447471580982824e-05,201908,229,True,False
2019-08-20,2.5686154007305563e-05,201908,230,True,False
2019-08-21,2.3313538334833842e-05,201908,228,True,False
2019-08-22,3.651008554574459e-05,201909,229,True,True
2019-08-23,3.2908446724357597e-05,201909,230,True,False
2019-08-26,9.161962408500341e-05,201909,229,True,False
2019-08-27,5.197861778659485e-05,201909,229,True,False
2019-08-28,3.0888487721714055e-05,201909,229,True,False
2019-08-29,3.973705101034605e-05,201909,229,True,False
2019-08-30,3.0289236122029983e-05,201909,230,True,False
2019-09-02,3.166233493532716e-05,201909,229,True,False
2019-09-03,2.490920774171096e-05,201909,229,True,False
2019-09-04,2.80472464112835e-05,201909,229,True,False
2019-09-05,4.6065391988425755e-05,201909,229,True,False
2019-09-06,2.1070264993646417e-05,201909,229,True,False
2019-09-09,3.482348572242234e-05,201909,229,True,False
2019-09-10,2.4672685635115584e-05,201909,230,True,False
2019-09-11,2.301078520116571e-05,201909,229,True,False
2019-09-12,3.496672719992039e-05,201909,229,True,False
2019-09-16,2.9734771521912292e-05,201909,229,True,False
2019-09-17,1.907689376131155e-05,201909,230,True,False
2019-09-18,1.7931515510919266e-05,201909,228,True,False
2019-09-19,3.706716172175952e-05,201910,229,True,True
2019-09-20,1.640587480817809e-05,201910,229,True,False
2019-09-23,3.6475983683228635e-05,201910,229,True,False
2019-09-24,2.3429099031285802e-05,201910,229,True,False
2019-09-25,2.933939593340851e-05,201910,229,True,False
2019-09-26,2.2985360058024185e-05,201910,229,True,False
2019-09-27,2.858974120471687e-05,201910,230,True,False
2019-10-01,0.00010359887735282683,201910,229,True,False
2019-10-02,2.1572854764176556e-05,201910,229,True,False
2019-10-03,4.5530765288820283e-05,201910,229,True,False
2019-10-04,4.203347552622313e-05,201910,230,True,False
2019-10-07,3.178320819734363e-05,201910,229,True,False
2019-10-08,2.958497398779575e-05,201910,229,True,False
2019-10-09,3.225737540564116e-05,201910,229,True,False
2019-10-14,0.0002843298690214567,201910,229,True,False
2019-10-15,2.0077132518635562e-05,201910,229,True,False
2019-10-16,2.7020306866123836e-05,201910,228,True,False
2019-10-17,1.5208733021386958e-05,201911,230,True,True
2019-10-18,6.0275291236367896e-05,201911,229,True,False
2019-10-21,2.2968472111763977e-05,201911,229,True,False
2019-10-22,2.1863429056938538e-05,201911,229,True,False
2019-10-23,2.2090891831629762e-05,201911,230,True,False
2019-10-24,1.9610907104322283e-05,201911,229,True,False
2019-10-25,2.1832258418179308e-05,201911,230,True,False
2019-10-28,1.2099504081399659e-05,201911,229,True,False
2019-10-29,1.8386529356857085e-05,201911,229,True,False
2019-10-30,1.5621551851697733e-05,201911,230,True,False
2019-10-31,1.9302787475738456e-05,201911,229,True,False
2019-11-01,1.7175231798781264e-05,201911,229,True,False
2019-11-04,1.861140688255571e-05,201911,230,True,False
2019-11-05,3.3253890400213245e-05,201911,230,True,False
2019-11-06,2.35845322586549e-05,201911,229,True,False
2019-11-07,2.9209229995959843e-05,201911,229,True,False
2019-11-08,3.095876643423041e-05,201911,229,True,False
2019-11-11,4.0269002301449826e-05,201911,229,True,False
2019-11-12,2.0914200793017047e-05,201911,231,True,False
2019-11-13,3.63281305768865e-05,201911,229,True,False
2019-11-14,3.935452468550273e-05,201911,229,True,False
2019-11-15,4.3428184937853475e-05,201911,230,True,False
2019-11-18,2.43018035228485e-05,201911,229,True,False
2019-11-19,3.4522335668499926e-05,201911,229,True,False
2019-11-20,1.9038876329308398e-05,201911,229,True,False
2019-11-21,5.213742831260537e-05,201912,229,True,True
2019-11-22,3.154601259047407e-05,201912,229,True,False
2019-11-25,5.4233280828567514e-05,201912,229,True,False
2019-11-26,1.7857893861468735e-05,201912,230,True,False
2019-11-27,1.3879763303614695e-05,201912,230,True,False
2019-11-28,2.542651981235871e-05,201912,230,True,False
2019-11-29,3.1568136571127806e-05,201912,229,True,False
2019-12-02,4.860211527633138e-05,201912,229,True,False
2019-12-03,3.738467578414961e-05,201912,229,True,False
2019-12-04,3.945157484038645e-05,201912,229,True,False
2019-12-05,2.9445451997683917e-05,201912,229,True,False
2019-12-06,2.88666257739345e-05,201912,229,True,False
2019-12-09,2.221104303334701e-05,201912,229,True,False
2019-12-10,1.5443604311452165e-05,201912,229,True,False
2019-12-11,2.9847983378214044e-05,201912,229,True,False
2019-12-12,3.551817331372826e-05,201912,230,True,False
2019-12-13,9.829897162991396e-05,201912,229,True,False
2019-12-16,5.23256235347416e-05,201912,229,True,False
2019-12-17,2.7455245426777107e-05,201912,229,True,False
2019-12-18,1.665609994132358e-05,201912,229,True,False
2019-12-19,2.7427080486558404e-05,202001,229,True,True
2019-12-20,5.735585493321898e-05,202001,229,True,False
2019-12-23,2.437000951776756e-05,202001,229,True,False
2019-12-24,1.5050660974777676e-05,202001,229,True,False
2019-12-25,1.1222809227927691e-05,202001,229,True,False
2019-12-26,9.141147495318572e-06,202001,220,True,False
2019-12-27,2.1262496145910967e-05,202001,229,True,False
2019-12-30,1.5950733892182568e-05,202001,228,True,False
2019-12-31,2.1083251670066336e-05,202001,229,True,False
2020-01-02,3.48266996915247e-05,202001,230,True,False
2020-01-03,6.888333022170466e-05,202001,229,True,False
2020-01-06,4.60898794599672e-05,202001,229,True,False
2020-01-07,6.789047230998624e-05,202001,229,True,False
2020-01-08,0.00025931876107677314,202001,229,True,False
2020-01-09,4.9659199847851247e-05,202001,229,True,False
2020-01-10,4.4855823883838366e-05,202001,230,True,False
2020-01-13,7.393253209578648e-05,202001,229,True,False
2020-01-14,1.921737540516604e-05,202001,229,True,False
2020-01-15,2.899382765516451e-05,202001,228,True,False
2020-01-16,4.3125207355121156e-05,202002,229,True,True
2020-01-17,3.494646259331732e-05,202002,230,True,False
2020-01-20,2.1442870627619883e-05,202002,229,True,False
2020-01-30,0.0010774488308371495,202002,229,True,False
2020-01-31,0.00023593281803241855,202002,229,True,False
2020-02-03,0.0003790575951997877,202002,229,True,False
2020-02-04,7.968892320132432e-05,202002,229,True,False
2020-02-05,0.00012228929082043147,202002,229,True,False
2020-02-06,8.95202795991705e-05,202002,229,True,False
2020-02-07,8.565520623198527e-05,202002,229,True,False
2020-02-10,0.00013194751702826288,202002,229,True,False
2020-02-11,5.984931881728869e-05,202002,230,True,False
2020-02-12,4.522590487453442e-05,202002,229,True,False
2020-02-13,6.613090316181765e-05,202002,230,True,False
2020-02-14,4.885917927700656e-05,202002,230,True,False
2020-02-17,3.641757768331053e-05,202002,229,True,False
2020-02-18,9.879204127625487e-05,202002,228,True,False
2020-02-19,6.811903187588785e-05,202002,228,True,False
2020-02-20,5.1405433984002143e-05,202003,229,True,True
2020-02-21,9.257482000574195e-05,202003,229,True,False
2020-02-24,0.00014789265996011827,202003,229,True,False
2020-02-25,0.00016185643465589937,202003,230,True,False
2020-02-26,0.00015120237995773213,202003,229,True,False
2020-02-27,0.00018287341869300034,202003,229,True,False
2020-03-02,0.00030476348337612097,202003,230,True,False
2020-03-03,0.00022861232525151723,202003,230,True,False
2020-03-04,0.00030874086554430404,202003,229,True,False
2020-03-05,5.3118190772802424e-05,202003,229,True,False
2020-03-06,8.017689507901413e-05,202003,229,True,False
2020-03-09,0.0006194211954331869,202003,229,True,False
2020-03-10,0.0005199457701636857,202003,229,True,False
2020-03-11,0.0002680597859340309,202003,229,True,False
2020-03-12,0.0006052938011983143,202003,230,True,False
2020-03-13,0.002454028800431515,202003,229,True,False
2020-03-16,0.0026282977621967974,202003,229,True,False
2020-03-17,0.002530680271208411,202003,230,True,False
2020-03-18,0.0018045230485637291,202003,228,True,False
2020-03-19,0.0029146121384850295,202004,229,True,True
2020-03-20,0.001887535256730384,202004,229,True,False
2020-03-23,0.0023557390737642967,202004,230,True,False
2020-03-24,0.002188804456541173,202004,229,True,False
2020-03-25,0.0007896340044451144,202004,229,True,False
2020-03-26,0.0012070397748053358,202004,229,True,False
2020-03-27,0.0007174342973981165,202004,229,True,False
2020-03-30,0.0007020669771107847,202004,230,True,False
2020-03-31,0.00048081399318883924,202004,229,True,False
2020-04-01,0.0002723281527606857,202004,230,True,False
2020-04-06,0.0014639806865138127,202004,230,True,False
2020-04-07,0.00021089398723600874,202004,230,True,False
2020-04-08,0.0003556559978625059,202004,229,True,False
2020-04-09,0.00025574723905441566,202004,229,True,False
2020-04-10,0.00013804470256731615,202004,230,True,False
2020-04-13,0.00012999484260520789,202004,230,True,False
2020-04-14,0.00012096862982755901,202004,229,True,False
2020-04-15,0.0001197413906524409,202004,229,True,False
2020-04-16,0.0001265027084739544,202005,230,True,True
2020-04-17,0.0004880029945802196,202005,229,True,False
2020-04-20,0.00015444833260356658,202005,230,True,False
2020-04-21,0.0002650136779632306,202005,229,True,False
2020-04-22,0.000239546257535271,202005,230,True,False
2020-04-23,0.0002489411983853153,202005,229,True,False
2020-04-24,0.0001802508866490749,202005,230,True,False
2020-04-27,9.690144437991386e-05,202005,230,True,False
2020-04-28,0.0001114594841017655,202005,230,True,False
2020-04-29,0.00013772378072857285,202005,229,True,False
2020-04-30,9.586266899880272e-05,202005,230,True,False
2020-05-04,0.000815982945787564,202005,229,True,False
2020-05-05,0.00014338623529712742,202005,229,True,False
2020-05-06,0.00014285839254706646,202005,229,True,False
2020-05-07,0.00012516658895938502,202005,229,True,False
2020-05-08,0.00015501491057385788,202005,229,True,False
2020-05-11,7.601641841629345e-05,202005,231,True,False
2020-05-12,0.00013530547243141515,202005,230,True,False
2020-05-13,0.00010925025211738927,202005,230,True,False
2020-05-14,0.00013611568462464183,202005,229,True,False
2020-05-15,0.0001964200350520652,202005,229,True,False
2020-05-18,0.00012409991454824637,202005,229,True,False
2020-05-19,8.443679651100005e-05,202005,230,True,False
2020-05-20,0.00010945182719228065,202005,229,True,False
2020-05-21,9.094518272272498e-05,202006,229,True,True
2020-05-22,0.00011725732346147061,202006,230,True,False
2020-05-25,0.00018074909341033411,202006,230,True,False
2020-05-26,0.00010604319146287962,202006,230,True,False
2020-05-27,6.938981527499649e-05,202006,230,True,False
2020-05-28,0.0001633025559734552,202006,230,True,False
2020-05-29,0.000111386840391885,202006,230,True,False
2020-06-01,0.00014255411738529778,202006,229,True,False
2020-06-02,6.150259745266122e-05,202006,228,True,False
2020-06-03,6.528211875446911e-05,202006,229,True,False
2020-06-04,8.232435166896122e-05,202006,229,True,False
2020-06-05,6.209509191422452e-05,202006,230,True,False
2020-06-08,0.00010106216177578372,202006,229,True,False
2020-06-09,9.517908392246814e-05,202006,229,True,False
2020-06-10,6.499374984138895e-05,202006,230,True,False
2020-06-11,0.00012478097344792826,202006,229,True,False
2020-06-12,0.0001733417763256481,202006,229,True,False
2020-06-15,0.0002327324876053887,202006,230,True,False
2020-06-16,0.0001589005171260249,202006,229,True,False
2020-06-17,0.00013667122488673206,202006,228,True,False
2020-06-18,0.00012845258683763622,202007,230,True,True
2020-06-19,7.714694872995256e-05,202007,230,True,False
2020-06-22,0.00011625994906430527,202007,229,True,False
2020-06-23,0.00010992980896123265,202007,230,True,False
2020-06-24,4.7064262764350984e-05,202007,230,True,False
2020-06-29,0.00013879023608543377,202007,230,True,False
2020-06-30,4.734553048583378e-05,202007,230,True,False
2020-07-01,5.5295635437730156e-05,202007,230,True,False
2020-07-02,7.302420835882333e-05,202007,229,True,False
2020-07-03,8.242313504850534e-05,202007,230,True,False
2020-07-06,6.937359022415619e-05,202007,229,True,False
2020-07-07,0.0001381317686788474,202007,229,True,False
2020-07-08,0.00012077072302956117,202007,230,True,False
2020-07-09,5.7478589265194536e-05,202007,230,True,False
2020-07-10,0.0001380177627672194,202007,229,True,False
2020-07-13,6.620550427529628e-05,202007,230,True,False
2020-07-14,0.00011255778660578398,202007,229,True,False
2020-07-15,9.359444485987257e-05,202007,229,True,False
2020-07-16,0.00010165780952615445,202008,230,True,True
2020-07-17,9.802893751669286e-05,202008,230,True,False
2020-07-20,0.00011918198720820853,202008,230,True,False
2020-07-21,5.036463244108584e-05,202008,230,True,False
2020-07-22,8.436835398476758e-05,202008,230,True,False
2020-07-23,6.909228688259873e-05,202008,230,True,False
2020-07-24,0.00015020712410153468,202008,230,True,False
2020-07-27,0.00029856932902657025,202008,230,True,False
2020-07-28,0.0003492377930575135,202008,229,True,False
2020-07-29,0.0003068237163461878,202008,229,True,False
2020-07-30,0.00013022875551289113,202008,230,True,False
2020-07-31,0.0001550064082620798,202008,229,True,False
2020-08-03,0.00012654376468838278,202008,229,True,False
2020-08-04,8.23059141236015e-05,202008,230,True,False
2020-08-05,6.207392351636852e-05,202008,230,True,False
2020-08-06,0.00010502610550680084,202008,229,True,False
2020-08-07,7.566684812428267e-05,202008,230,True,False
2020-08-10,6.750287094565275e-05,202008,230,True,False
2020-08-11,6.306986674852442e-05,202008,230,True,False
2020-08-12,9.133641551859827e-05,202008,229,True,False
2020-08-13,0.00010209906201239075,202008,229,True,False
2020-08-14,6.986501491882451e-05,202008,230,True,False
2020-08-17,6.618244682653783e-05,202008,229,True,False
2020-08-18,8.277982076207781e-05,202008,229,True,False
2020-08-19,8.092152110261204e-05,202008,229,True,False
2020-08-20,0.0003297070100145649,202009,229,True,True
2020-08-21,0.00015523245570852863,202009,229,True,False
2020-08-24,0.00011309894704345561,202009,230,True,False
2020-08-25,8.106222438937681e-05,202009,230,True,False
2020-08-26,6.468987973435478e-05,202009,229,True,False
2020-08-27,0.00011008712376961009,202009,229,True,False
2020-08-28,0.0001123877836061973,202009,229,True,False
2020-08-31,0.0001450409038085473,202009,230,True,False
2020-09-01,0.000164614704578662,202009,230,True,False
2020-09-02,5.9070028938589753e-05,202009,229,True,False
2020-09-03,0.0001064014129479255,202009,230,True,False
2020-09-04,0.00020789180504269159,202009,229,True,False
2020-09-07,0.00017940678778117076,202009,230,True,False
2020-09-08,4.995975569160451e-05,202009,229,True,False
2020-09-09,0.00013484871932277235,202009,230,True,False
2020-09-10,6.13913980797711e-05,202009,231,True,False
2020-09-11,9.038986753963984e-05,202009,230,True,False
2020-09-14,0.00011189951306716256,202009,230,True,False
2020-09-15,3.41958970995026e-05,202009,229,True,False
2020-09-16,4.968753078373716e-05,202009,229,True,False
2020-09-17,6.067524380191767e-05,202010,230,True,True
2020-09-18,6.880867184524693e-05,202010,230,True,False
2020-09-21,7.367052924093597e-05,202010,229,True,False
2020-09-22,0.00017086333667860253,202010,230,True,False
2020-09-23,9.984918779376299e-05,202010,229,True,False
2020-09-24,0.0001787425776580905,202010,230,True,False
2020-09-25,0.0002333784036101227,202010,229,True,False
2020-09-28,0.00010122397939845921,202010,229,True,False
2020-09-29,8.404645667033035e-05,202010,229,True,False
2020-09-30,6.656452476815339e-05,202010,230,True,False
2020-10-05,8.732464258500515e-05,202010,229,True,False
2020-10-06,4.9994441004626164e-05,202010,229,True,False
2020-10-07,7.239749137751168e-05,202010,230,True,False
2020-10-08,5.172548402327273e-05,202010,229,True,False
2020-10-12,9.857660102595672e-05,202010,229,True,False
2020-10-13,6.86034912343324e-05,202010,229,True,False
2020-10-14,5.288690577426451e-05,202010,229,True,False
2020-10-15,6.699180946622598e-05,202010,229,True,False
2020-10-16,8.477340620983283e-05,202010,230,True,False
2020-10-19,6.797750441355451e-05,202010,230,True,False
2020-10-20,6.63722635649139e-05,202010,230,True,False
2020-10-21,4.595657447291441e-05,202010,228,True,False
2020-10-22,8.139967005047364e-05,202011,231,True,True
2020-10-23,4.00311261705895e-05,202011,230,True,False
2020-10-26,5.7040919393381416e-05,202011,230,True,False
2020-10-27,4.4876072724643346e-05,202011,229,True,False
2020-10-28,3.2125116654011004e-05,202011,229,True,False
2020-10-29,0.00011300231310712589,202011,230,True,False
2020-10-30,0.00011237356101928003,202011,230,True,False
2020-11-02,0.0001108117903518252,202011,230,True,False
2020-11-03,6.777777398670793e-05,202011,230,True,False
2020-11-04,0.00013319526652283013,202011,229,True,False
2020-11-05,8.861582408291443e-05,202011,229,True,False
2020-11-06,5.4482001180329636e-05,202011,229,True,False
2020-11-09,0.00015320579999016285,202011,229,True,False
2020-11-10,0.00013491949339072753,202011,230,True,False
2020-11-11,8.223565431553693e-05,202011,229,True,False
2020-11-12,0.00010501601387130032,202011,230,True,False
2020-11-13,4.523882181829282e-05,202011,230,True,False
2020-11-16,6.868654318425039e-05,202011,229,True,False
2020-11-17,9.205904181567727e-05,202011,230,True,False
2020-11-18,5.446584100291054e-05,202011,229,True,False
2020-11-19,7.013571693131239e-05,202012,230,True,True
2020-11-20,6.934523215162428e-05,202012,229,True,False
2020-11-23,0.0001218719191042115,202012,229,True,False
2020-11-24,5.7979712370525235e-05,202012,229,True,False
2020-11-25,6.553261962233461e-05,202012,229,True,False
2020-11-26,5.435196573922761e-05,202012,229,True,False
2020-11-27,4.664918409919561e-05,202012,229,True,False
2020-11-30,0.00010435899518202383,202012,229,True,False
2020-12-01,8.153652502158835e-05,202012,229,True,False
2020-12-02,5.738947756704028e-05,202012,230,True,False
2020-12-03,6.439806754235298e-05,202012,230,True,False
2020-12-04,5.073926250247072e-05,202012,229,True,False
2020-12-07,0.00010543668654066805,202012,229,True,False
2020-12-08,5.055298693965473e-05,202012,230,True,False
2020-12-09,4.07593501306018e-05,202012,230,True,False
2020-12-10,0.00010299668526182431,202012,229,True,False
2020-12-11,0.00011943333570186639,202012,229,True,False
2020-12-14,0.0001024550643900183,202012,230,True,False
2020-12-15,7.661930768257226e-05,202012,230,True,False
2020-12-16,4.160083221098648e-05,202012,229,True,False
2020-12-17,7.01436208141023e-05,202101,229,True,True
2020-12-18,3.606287383867091e-05,202101,230,True,False
2020-12-21,8.870686740644516e-05,202101,231,True,False
2020-12-22,0.00010373856120860314,202101,231,True,False
2020-12-23,9.194817666027787e-05,202101,230,True,False
2020-12-24,6.299426282418437e-05,202101,229,True,False
2020-12-25,3.994328235662984e-05,202101,230,True,False
2020-12-28,2.8142935930533757e-05,202101,228,True,False
2020-12-29,4.247893461876488e-05,202101,230,True,False
2020-12-30,2.532399402983513e-05,202101,230,True,False
2020-12-31,4.5482342071105e-05,202101,230,True,False
2021-01-04,7.290122401414126e-05,202101,230,True,False
2021-01-05,0.00014629687297478878,202101,229,True,False
2021-01-06,0.00018291394993781568,202101,230,True,False
2021-01-07,0.00010852477283724363,202101,229,True,False
2021-01-08,0.00014097193465904714,202101,230,True,False
2021-01-11,0.00013575297414103777,202101,230,True,False
2021-01-12,0.00012503889491247158,202101,229,True,False
2021-01-13,6.125093248518775e-05,202101,230,True,False
2021-01-14,8.523667740520738e-05,202101,230,True,False
2021-01-15,0.0002589069408694144,202101,230,True,False
2021-01-18,0.0003195122255040323,202101,229,True,False
2021-01-19,9.016850067925052e-05,202101,230,True,False
2021-01-20,0.00016337734001917772,202101,228,True,False
2021-01-21,0.00017947657937672712,202102,229,True,True
2021-01-22,0.0001371132440624408,202102,229,True,False
2021-01-25,0.00021373391924714034,202102,230,True,False
2021-01-26,0.00018731174749340735,202102,229,True,False
2021-01-27,0.00015707933443355078,202102,229,True,False
2021-01-28,0.000196698575706595,202102,229,True,False
2021-01-29,0.0002604189065072927,202102,229,True,False
2021-02-01,0.00029328523734911726,202102,229,True,False
2021-02-03,0.0007426779007072126,202102,229,True,False
2021-02-04,0.0001356506960401145,202102,230,True,False
2021-02-05,0.0001426941051381807,202102,229,True,False
2021-02-17,0.0006927617827740135,202102,228,True,False
2021-02-18,0.0001354727440532289,202103,229,True,True
2021-02-19,0.00011129084100849841,202103,229,True,False
2021-02-22,0.0001428494311282465,202103,229,True,False
2021-02-23,0.0001165739350240864,202103,230,True,False
2021-02-24,0.00016824741760613333,202103,229,True,False
2021-02-25,0.00012825032383904526,202103,229,True,False
2021-02-26,0.0002385488142407941,202103,230,True,False
2021-03-02,0.0006130620577704856,202103,230,True,False
2021-03-03,0.00015743142698234198,202103,230,True,False
2021-03-04,0.00020783797604401007,202103,230,True,False
2021-03-05,0.0003095343732241051,202103,230,True,False
2021-03-08,0.00028876190669018014,202103,229,True,False
2021-03-09,0.0002894954050560031,202103,230,True,False
2021-03-10,9.398569133759741e-05,202103,229,True,False
2021-03-11,9.9412754907772e-05,202103,229,True,False
2021-03-12,8.131461073216439e-05,202103,230,True,False
2021-03-15,7.817025894534958e-05,202103,229,True,False
2021-03-16,5.219976683533619e-05,202103,230,True,False
2021-03-17,5.74992133788288e-05,202103,228,True,False
2021-03-18,9.907528794789232e-05,202104,229,True,True
2021-03-19,0.0001267282913718367,202104,230,True,False
2021-03-22,0.00014438866152741817,202104,230,True,False
2021-03-23,4.9731287452441924e-05,202104,230,True,False
2021-03-24,7.218210855954965e-05,202104,230,True,False
2021-03-25,9.504833629597771e-05,202104,229,True,False
2021-03-26,5.786283068455793e-05,202104,229,True,False
2021-03-29,7.333480763065311e-05,202104,230,True,False
2021-03-30,6.551481545177647e-05,202104,229,True,False
2021-03-31,3.5829399999609104e-05,202104,229,True,False
2021-04-01,5.692688442904177e-05,202104,229,True,False
2021-04-06,9.015918840694636e-05,202104,229,True,False
2021-04-07,3.475647243382493e-05,202104,230,True,False
2021-04-08,4.546026532451246e-05,202104,229,True,False
2021-04-09,4.736595373074968e-05,202104,230,True,False
2021-04-12,5.906603105235292e-05,202104,230,True,False
2021-04-13,7.371851350590642e-05,202104,229,True,False
2021-04-14,0.0001548394958797637,202104,230,True,False
2021-04-15,6.998448696055253e-05,202104,229,True,False
2021-04-16,7.42206094055151e-05,202104,230,True,False
2021-04-19,3.585936825386658e-05,202104,230,True,False
2021-04-20,3.9904438616645245e-05,202104,230,True,False
2021-04-21,5.342952990880807e-05,202104,229,True,False
2021-04-22,0.00011284818569674595,202105,230,True,True
2021-04-23,8.651905846949893e-05,202105,230,True,False
2021-04-26,5.749488118515234e-05,202105,230,True,False
2021-04-27,4.236020980979074e-05,202105,230,True,False
2021-04-28,3.649512340148805e-05,202105,229,True,False
2021-04-29,6.337953810626181e-05,202105,231,True,False
2021-05-03,0.00011436458809011075,202105,230,True,False
2021-05-04,0.0003612160498377685,202105,230,True,False
2021-05-05,0.00018143026193560879,202105,229,True,False
2021-05-06,0.00018457589507898223,202105,229,True,False
2021-05-07,0.00011334181191977898,202105,229,True,False
2021-05-10,6.596883892690397e-05,202105,230,True,False
2021-05-11,0.0002529582390790634,202105,229,True,False
2021-05-12,0.0031622590177720496,202105,229,True,False
2021-05-13,0.0012134220506334293,202105,229,True,False
2021-05-14,0.0006052679334869489,202105,230,True,False
2021-05-17,0.0019893069792865296,202105,229,True,False
2021-05-18,0.000479548023049263,202105,229,True,False
2021-05-19,0.0003884375194427704,202105,228,True,False
2021-05-20,0.00029221920739530105,202106,229,True,True
2021-05-21,0.00024776654586580336,202106,230,True,False
2021-05-24,0.0002085074368381107,202106,229,True,False
2021-05-25,0.00015189499652390066,202106,229,True,False
2021-05-26,0.0001124410303579315,202106,230,True,False
2021-05-27,0.00025076670813962466,202106,229,True,False
2021-05-28,0.00012472993469044767,202106,230,True,False
2021-05-31,0.0001424660362511017,202106,230,True,False
2021-06-01,9.876981373984144e-05,202106,229,True,False
2021-06-02,7.459369519772542e-05,202106,229,True,False
2021-06-03,7.686393699966579e-05,202106,229,True,False
2021-06-04,8.796131734645045e-05,202106,228,True,False
2021-06-07,0.00018160395035308818,202106,229,True,False
2021-06-08,8.878268300342167e-05,202106,229,True,False
2021-06-09,7.68836318752977e-05,202106,229,True,False
2021-06-10,9.565276742118083e-05,202106,229,True,False
2021-06-11,6.002860526258418e-05,202106,229,True,False
2021-06-15,9.304576249434317e-05,202106,229,True,False
2021-06-16,0.00011958156780082747,202106,229,True,False
2021-06-17,9.12255777483e-05,202107,229,True,True
2021-06-18,5.605071947362652e-05,202107,229,True,False
2021-06-21,0.00015194596943443516,202107,229,True,False
2021-06-22,5.848035563204794e-05,202107,229,True,False
2021-06-23,7.395268352682914e-05,202107,230,True,False
2021-06-24,5.548522746910157e-05,202107,229,True,False
2021-06-25,4.7560060750004445e-05,202107,229,True,False
2021-06-28,3.8466780865314345e-05,202107,229,True,False
2021-06-29,6.269326977351104e-05,202107,230,True,False
2021-06-30,3.600140362801061e-05,202107,229,True,False
2021-07-01,6.283397051176676e-05,202107,229,True,False
2021-07-02,5.7558732807821945e-05,202107,229,True,False
2021-07-05,4.8204019374016254e-05,202107,229,True,False
2021-07-06,6.337146052491332e-05,202107,230,True,False
2021-07-07,9.07786148735923e-05,202107,229,True,False
2021-07-08,7.598194608799674e-05,202107,229,True,False
2021-07-09,0.0001080614842713888,202107,229,True,False
2021-07-12,7.708500054270359e-05,202107,230,True,False
2021-07-13,6.210678456102202e-05,202107,229,True,False
2021-07-14,6.062601672004515e-05,202107,229,True,False
2021-07-15,4.1071795303855514e-05,202107,230,True,False
2021-07-16,5.90323366252334e-05,202107,230,True,False
2021-07-19,6.720241233435839e-05,202107,229,True,False
2021-07-20,0.00013184830350889554,202107,229,True,False
2021-07-21,8.269593196681678e-05,202107,228,True,False
2021-07-22,5.625467323142166e-05,202108,229,True,True
2021-07-23,7.891356196426925e-05,202108,229,True,False
2021-07-26,6.257034785050967e-05,202108,229,True,False
2021-07-27,7.382318729628619e-05,202108,229,True,False
2021-07-28,0.00034090333637538966,202108,230,True,False
2021-07-29,0.00012790289156867842,202108,229,True,False
2021-07-30,0.00011215351479337563,202108,229,True,False
2021-08-02,0.00011019683439892147,202108,229,True,False
2021-08-03,6.53968166124559e-05,202108,229,True,False
2021-08-04,3.992037275280645e-05,202108,230,True,False
2021-08-05,2.2246754851590526e-05,202108,229,True,False
2021-08-06,0.00011121470152674778,202108,229,True,False
2021-08-09,0.00011498038267576102,202108,229,True,False
2021-08-10,4.3558975366638874e-05,202108,229,True,False
2021-08-11,9.225646953525693e-05,202108,229,True,False
2021-08-12,4.978562248454255e-05,202108,230,True,False
2021-08-13,9.74864516791785e-05,202108,229,True,False
2021-08-16,0.00014909130529373283,202108,230,True,False
2021-08-17,6.528727870884488e-05,202108,229,True,False
2021-08-18,0.00019473752780766124,202108,229,True,False
2021-08-19,0.00018512284058646504,202109,229,True,True
