date,rv_day,rv_night,rv_total
2021-04-22,0.00010484191576107412,6.868851649349553e-06,0.00011171076741042367
2021-04-23,4.0654429748472255e-05,4.188750193002494e-05,8.25419316784972e-05
2021-04-26,4.315645854893353e-05,1.0613760604420646e-05,5.377021915335418e-05
2021-04-27,3.0171487583693157e-05,1.0930988698466829e-05,4.1102476282159986e-05
2021-04-28,2.9125543382455588e-05,6.7951999421254275e-06,3.5920743324581014e-05
2021-04-29,4.483461948332106e-05,1.1921447097550283e-05,5.675606658087135e-05
2021-05-03,8.831529810505938e-05,1.2230413069349633e-05,0.00010054571117440902
2021-05-04,0.0003379624712446673,1.916895082807233e-05,0.0003571314220727396
2021-05-05,9.216838111374485e-05,6.201061857296646e-05,0.00015417899968671133
2021-05-06,0.00012765079116037155,2.7997738354195658e-05,0.00015564852951456721
2021-05-07,7.643569038288462e-05,2.879981354501101e-05,0.00010523550392789563
2021-05-10,4.9020862279943474e-05,1.3654232993139654e-05,6.267509527308313e-05
2021-05-11,0.00018235093853436054,3.307771966649294e-05,0.00021542865820085348
2021-05-12,0.0028601101991094446,0.000250496570443959,0.0031106067695534038
2021-05-13,0.0006251980320889916,0.0004439436556933656,0.0010691416877823571
2021-05-14,0.00029506814584718665,0.00026641223963374665,0.0005614803854809333
2021-05-17,0.00045909570035816504,8.403069068872788e-05,0.0005431263910468929
2021-05-18,0.0003164258450532576,8.039074251147316e-05,0.00039681658756473073
2021-05-19,0.0002631134363497344,7.02902363880168e-05,0.00033340367273775116
2021-05-20,0.00017921964107185616,0.00010896321943138198,0.0002881828605032381
2021-05-21,0.00015240596983802157,5.469570304163934e-05,0.0002071016728796609
2021-05-24,0.00010402551518413104,8.045103272561176e-05,0.0001844765479097428
2021-05-25,0.0001178808969518447,3.297853965749172e-05,0.0001508594366093364
2021-05-26,4.506975345678944e-05,4.3027783221115635e-05,8.809753667790507e-05
2021-05-27,0.00010249277210524524,1.687369175157156e-05,0.0001193664638568168
2021-05-28,4.8954686137076205e-05,3.390997626736624e-05,8.286466240444245e-05
2021-05-31,8.826308381545367e-05,3.504166330941811e-05,0.00012330474712487179
2021-06-01,6.552844716222493e-05,1.4621370253153923e-05,8.014981741537885e-05
2021-06-02,5.532629356710537e-05,1.872786697148762e-05,7.405416053859299e-05
2021-06-03,4.9390421090242116e-05,2.077899454175485e-05,7.016941563199697e-05
2021-06-04,4.4287241397548135e-05,3.412549924433244e-05,7.841274064188057e-05
2021-06-07,0.0001499079119893979,2.313200676972529e-05,0.0001730399187591232
2021-06-08,6.169647059396102e-05,2.4639118250725478e-05,8.633558884468649e-05
2021-06-09,4.739776268129356e-05,2.7196628318521834e-05,7.45943909998154e-05
2021-06-10,6.073286720882204e-05,2.846420028361153e-05,8.919706749243358e-05
2021-06-11,3.6890325739518774e-05,1.878703393132484e-05,5.5677359670843614e-05
2021-06-15,3.517695144973121e-05,8.607228461081668e-06,4.378417991081288e-05
2021-06-16,0.00011054959108981028,7.737681188784315e-06,0.0001182872722785946
2021-06-17,3.3773476983496324e-05,3.917274386016821e-05,7.294622084366454e-05
2021-06-18,3.0533494774640895e-05,1.8372322816057068e-05,4.8905817590697963e-05
2021-06-21,0.00011599177212834964,3.6240155814279406e-05,0.00015223192794262905
2021-06-22,2.522942122661181e-05,1.935323821645919e-05,4.4582659443071e-05
2021-06-23,4.878369405992652e-05,2.2175044646149547e-05,7.095873870607607e-05
2021-06-24,3.059239168242319e-05,1.8286457951112437e-05,4.887884963353563e-05
2021-06-25,3.89104239202146e-05,6.624153057885117e-06,4.553457697809971e-05
2021-06-28,2.3350545258757702e-05,1.2544954308537663e-05,3.589549956729536e-05
2021-06-29,5.3041777998514295e-05,9.028925611975158e-06,6.207070361048946e-05
2021-06-30,2.7152704018478487e-05,7.271759004359311e-06,3.44244630228378e-05
2021-07-01,4.159439584436977e-05,2.0268287166463287e-05,6.186268301083306e-05
2021-07-02,3.7686411531416954e-05,1.964071666729631e-05,5.7327128198713264e-05
2021-07-05,3.342368584935298e-05,8.798416849953612e-06,4.2222102699306595e-05
2021-07-06,4.6536419667090585e-05,1.5812606502254107e-05,6.23490261693447e-05
2021-07-07,5.907493736420881e-05,2.6940387147458687e-05,8.60153245116675e-05
2021-07-08,5.619607890006857e-05,1.5744835507422305e-05,7.194091440749088e-05
2021-07-09,5.938099630732743e-05,2.6666405834438675e-05,8.60474021417661e-05
2021-07-12,4.6887332244838866e-05,8.83666945387869e-06,5.572400169871755e-05
2021-07-13,4.578765996811085e-05,8.90285231107381e-06,5.4690512279184655e-05
2021-07-14,4.09191475150432e-05,1.8670360604815826e-05,5.958950811985903e-05
2021-07-15,2.75050775882524e-05,1.2916681463633644e-05,4.042175905188604e-05
2021-07-16,2.980818071352299e-05,2.537979249334327e-05,5.518797320686626e-05
2021-07-19,3.8916565368014535e-05,2.1254822467971326e-05,6.0171387835985865e-05
2021-07-20,7.023470842477731e-05,5.0523655086129606e-05,0.00012075836351090692
2021-07-21,4.245799011638718e-05,3.515740624725989e-05,7.761539636364707e-05
2021-07-22,3.3329650567391535e-05,2.1489516583742315e-05,5.4819167151133854e-05
2021-07-23,5.34221438461813e-05,1.7655056258039825e-05,7.107720010422113e-05
2021-07-26,4.702062196115379e-05,1.3220792241995435e-05,6.0241414203149225e-05
2021-07-27,4.21402207053728e-05,2.766041869656228e-05,6.980063940193509e-05
2021-07-28,0.00026683438161133745,6.498194321051558e-05,0.00033181632482185303
2021-07-29,5.663483374391941e-05,5.2244683310363936e-05,0.00010887951705428335
2021-07-30,4.321195540088664e-05,2.041948344479807e-05,6.363143884568471e-05
2021-08-02,6.374434548190692e-05,3.3146643129635895e-05,9.689098861154281e-05
2021-08-03,3.8462219653912164e-05,2.2163234394087474e-05,6.0625454047999634e-05
2021-08-04,2.4182687654620644e-05,1.54935331340712e-05,3.9676220788691845e-05
2021-08-05,9.987354654174322e-06,8.979063596289923e-06,1.8966418250464245e-05
2021-08-06,6.0407883729550855e-05,1.2838301007518249e-05,7.32461847370691e-05
2021-08-09,5.3213964579089616e-05,1.0150551249525118e-05,6.336451582861474e-05
2021-08-10,3.260478403108102e-05,1.0434031605774315e-05,4.3038815636855335e-05
2021-08-11,6.804731591248757e-05,2.0914538255670195e-05,8.896185416815776e-05
2021-08-12,2.2380171343110398e-05,2.5843683575348523e-05,4.822385491845892e-05
2021-08-13,7.769515789880772e-05,1.3403047485585334e-05,9.109820538439306e-05
2021-08-16,8.402390795544438e-05,2.5566772127870883e-05,0.00010959068008331526
2021-08-17,4.3457897774563886e-05,2.1169499730084686e-05,6.462739750464857e-05
2021-08-18,0.0001317595726705079,5.165097073274883e-05,0.00018341054340325673
2021-08-19,0.00014569904509916263,3.66521490045283e-05,0.00018235119410369094
2021-08-20,0.000210982293607441,0.0001287753587470265,0.00033975765235446753
2021-08-23,9.568075524751667e-05,3.2821940136493845e-05,0.00012850269538401053
2021-08-24,2.8312703430921695e-05,2.101941106799528e-05,4.9332114498916975e-05
2021-08-25,3.675497476390601e-05,1.4480194301471316e-05,5.123516906537733e-05
2021-08-26,7.46236271144017e-05,2.4993388954606136e-05,9.961701606900784e-05
2021-08-27,6.552777908275167e-05,3.2039772217697084e-05,9.756755130044874e-05
2021-08-30,4.146463168188068e-05,2.2900481642305023e-05,6.43651133241857e-05
2021-08-31,6.103827691410935e-05,1.0774799370836643e-05,7.1813076284946e-05
2021-09-01,3.596971644292103e-05,1.7900728588637035e-05,5.3870445031558064e-05
2021-09-02,6.075089870981432e-05,1.12734650903257e-05,7.202436380014001e-05
2021-09-03,3.814058373639265e-05,1.531901090697043e-05,5.345959464336308e-05
2021-09-06,5.182373519321215e-05,1.4172116465170562e-05,6.599585165838271e-05
2021-09-07,6.088725150817133e-05,6.7400885471037515e-06,6.762734005527508e-05
2021-09-08,5.920391831086896e-05,2.019873102390844e-05,7.940264933477739e-05
2021-09-09,5.783369834875684e-05,5.876011077511571e-05,0.00011659380912387254
2021-09-10,4.18502455694094e-05,2.6853452370182517e-05,6.870369793959191e-05
2021-09-13,3.425320111984763e-05,1.2355994859821226e-05,4.6609195979668854e-05
2021-09-14,3.0204783404110552e-05,1.3938570976867174e-05,4.414335438097773e-05
2021-09-15,5.012746273038167e-05,2.2652027714465094e-05,7.277949044484676e-05
2021-09-16,3.862043472644732e-05,1.4730202318568809e-05,5.335063704501613e-05
2021-09-17,4.623612136955742e-05,1.3576761348636786e-05,5.98128827181942e-05
2021-09-22,6.48633994828087e-05,1.8855619579752736e-05,8.371901906256143e-05
2021-09-23,4.4599768009867905e-05,3.29355203261845e-05,7.75352883360524e-05
2021-09-24,3.079770902223762e-05,1.4809037297662483e-05,4.56067463199001e-05
2021-09-27,3.993372646552653e-05,9.956973263343738e-06,4.989069972887026e-05
2021-09-28,3.3225259103680285e-05,1.0566128047751013e-05,4.37913871514313e-05
2021-09-29,5.7146621791572134e-05,3.400751154151613e-05,9.115413333308827e-05
2021-09-30,5.787410625555689e-05,5.39355066574668e-05,0.00011180961291302369
2021-10-01,7.196273712163198e-05,5.362910930784565e-05,0.00012559184642947763
2021-10-04,0.00012577470009222526,0.00010698583431886227,0.00023276053441108753
2021-10-05,9.785848881373031e-05,0.00012187110308661106,0.00021972959190034137
2021-10-06,7.616303736684274e-05,2.9737232160751835e-05,0.00010590026952759458
2021-10-07,4.350827916480509e-05,8.20942969562906e-05,0.0001256025761210957
2021-10-08,3.7727895079222695e-05,2.3794710844171933e-05,6.152260592339463e-05
2021-10-12,0.00011759346294129821,4.230604995722873e-05,0.00015989951289852695
2021-10-13,5.493360662543409e-05,3.924939807743174e-05,9.418300470286583e-05
2021-10-14,4.655517110666318e-05,4.574355598112766e-05,9.229872708779084e-05
2021-10-15,5.2492493618749504e-05,1.8357155088548077e-05,7.084964870729758e-05
2021-10-18,3.1424409232505484e-05,1.925191690929737e-05,5.0676326141802855e-05
2021-10-19,3.056312229069326e-05,1.74210823571285e-05,4.798420464782177e-05
2021-10-20,1.9817959513956926e-05,1.0751775285014348e-05,3.0569734798971274e-05
2021-10-21,4.2201420761322144e-05,9.10945756063722e-06,5.131087832195936e-05
2021-10-22,3.811622265135856e-05,1.412627306612215e-05,5.224249571748071e-05
2021-10-25,5.150052960195752e-05,2.0168091865075226e-05,7.166862146703275e-05
2021-10-26,4.1707930277909805e-05,1.2645318922661202e-05,5.4353249200571006e-05
2021-10-27,2.2864463616192484e-05,1.7228656036020472e-05,4.009311965221295e-05
2021-10-28,2.3106912848497247e-05,1.5616166788204007e-05,3.8723079636701254e-05
2021-10-29,3.872580180535278e-05,8.555611843651476e-06,4.7281413649004254e-05
2021-11-01,2.2829648121716904e-05,1.6239239348415956e-05,3.906888747013286e-05
2021-11-02,4.856086214195788e-05,8.07694839905146e-06,5.663781054100934e-05
2021-11-03,2.681104085164672e-05,9.154050761600968e-06,3.596509161324769e-05
2021-11-04,2.7541821981364518e-05,2.216897973129974e-05,4.9710801712664256e-05
2021-11-05,2.7983728714657392e-05,1.1270779068041906e-05,3.92545077826993e-05
2021-11-08,1.467955239267675e-05,1.8473164309199917e-05,3.315271670187667e-05
2021-11-09,2.1904233083325666e-05,1.1346258117410911e-05,3.3250491200736575e-05
2021-11-10,2.0488363076601354e-05,1.674371861197833e-05,3.723208168857969e-05
2021-11-11,2.157000950909761e-05,2.293960733490135e-05,4.450961684399896e-05
2021-11-12,3.239758000518386e-05,1.8474628473529454e-05,5.087220847871331e-05
2021-11-15,1.3723389183529452e-05,9.664879115554874e-06,2.3388268299084325e-05
2021-11-16,1.207826945893633e-05,1.200432120452911e-05,2.4082590663465442e-05
2021-11-17,1.3282990693479603e-05,4.8088694813316875e-06,1.809186017481129e-05
2021-11-18,1.216688026005451e-05,7.158924053951097e-06,1.9325804314005605e-05
2021-11-19,1.7663119879222455e-05,8.772296557228793e-06,2.6435416436451248e-05
2021-11-22,1.3441818757723828e-05,1.8999689383640623e-05,3.244150814136445e-05
2021-11-23,2.626372624851922e-05,2.299739305666568e-05,4.92611193051849e-05
2021-11-24,2.6696790274376317e-05,3.1789828916111915e-05,5.848661919048823e-05
2021-11-25,1.634641915823322e-05,2.1817802782493494e-05,3.816422194072671e-05
2021-11-26,6.180209421467812e-05,6.1375185071323426e-06,6.793961272181046e-05
2021-11-29,6.775833301153641e-05,6.542126795079791e-05,0.00013317960096233432
2021-11-30,4.9936979608894393e-05,2.0218755949862432e-05,7.015573555875683e-05
2021-12-01,3.404154883949423e-05,6.450040964530418e-05,9.854195848479841e-05
2021-12-02,5.769950313163786e-05,4.507956852840126e-05,0.00010277907166003912
2021-12-03,2.5676544540462546e-05,5.3142480517711545e-05,7.881902505817409e-05
2021-12-06,3.664150726245697e-05,4.2027110442702654e-05,7.866861770515962e-05
2021-12-07,3.36228284485076e-05,2.139792699685008e-05,5.5020755445357676e-05
2021-12-08,2.7899476176018654e-05,1.1528271183513639e-05,3.942774735953229e-05
2021-12-09,1.9490499902799062e-05,1.3899123006106228e-05,3.338962290890529e-05
2021-12-10,2.460120409286232e-05,1.4922679481568159e-05,3.952388357443048e-05
2021-12-13,2.3295210385668644e-05,1.884894123372908e-05,4.214415161939772e-05
2021-12-14,4.1568575344651084e-05,1.8477587584229346e-05,6.004616292888043e-05
2021-12-15,2.2856733570286458e-05,2.6057655150658738e-05,4.8914388720945196e-05
2021-12-16,2.259802673407234e-05,2.8533580314674508e-05,5.113160704874685e-05
2021-12-17,1.435900550958193e-05,2.2608130147779853e-05,3.696713565736178e-05
2021-12-20,3.322430233447339e-05,2.406460264827161e-05,5.7288904982745e-05
2021-12-21,2.9918411783859676e-05,3.3314486402505695e-05,6.323289818636538e-05
2021-12-22,4.523410485343733e-06,1.1142511502450116e-05,1.566592198779385e-05
2021-12-23,3.5601768052922376e-05,7.4460135336580635e-06,4.304778158658044e-05
2021-12-24,9.448520919240655e-06,5.187755386043285e-06,1.463627630528394e-05
2021-12-27,1.1188632867266507e-05,4.629342784859254e-06,1.5817975652125762e-05
2021-12-28,1.020789997085852e-05,4.597860383065493e-06,1.4805760353924013e-05
2021-12-29,1.0116892897370822e-05,8.974661342496428e-06,1.9091554239867248e-05
2021-12-30,1.3447712297377826e-05,6.255631470779916e-06,1.9703343768157743e-05
2022-01-03,3.1763297452614034e-05,5.727846324673569e-06,3.74911437772876e-05
2022-01-04,1.739892174675284e-05,1.0608459847028932e-05,2.8007381593781772e-05
2022-01-05,1.814282807951919e-05,1.564959973818005e-05,3.379242781769924e-05
2022-01-06,4.034996578329575e-05,2.2414784107319485e-05,6.276474989061523e-05
2022-01-07,8.401581612496388e-05,2.9066415397186655e-05,0.00011308223152215053
2022-01-10,3.782350850433433e-05,4.045372687446833e-05,7.827723537880265e-05
2022-01-11,5.3671954700359846e-05,3.358514865392513e-05,8.725710335428498e-05
2022-01-12,2.5408635774651663e-05,2.2198258891071656e-05,4.760689466572332e-05
2022-01-13,3.182545390804716e-05,1.7566488921019685e-05,4.939194282906685e-05
2022-01-14,8.540924584162831e-05,2.365381639802881e-05,0.00010906306223965712
2022-01-17,2.4023525811232324e-05,3.763554406584508e-05,6.16590698770774e-05
2022-01-18,3.222828570897675e-05,6.153639307090047e-06,3.83819250160668e-05
2022-01-19,2.397293503490633e-05,3.0199406056237134e-05,5.4172341091143464e-05
2022-01-20,5.544714332114339e-05,2.2404057975185617e-05,7.785120129632901e-05
2022-01-21,5.289845964324902e-05,2.310649032867042e-05,7.600494997191945e-05
2022-01-24,2.995204033761265e-05,6.667895870042622e-05,9.663099903803886e-05
2022-01-25,0.00010138973701712612,0.00014236612325214677,0.00024375586026927288
2022-01-26,5.371605453039158e-05,0.00012440654313203482,0.0001781225976624264
2022-02-07,4.735948313851821e-05,0.000144604591091936,0.00019196407423045423
2022-02-08,2.931033554528057e-05,2.8173475703507e-05,5.7483811248787566e-05
2022-02-09,1.3502901297550484e-05,1.2292873701084015e-05,2.57957749986345e-05
2022-02-10,1.7872743550716147e-05,1.1582625367599897e-05,2.9455368918316043e-05
2022-02-11,2.2525827752974964e-05,5.9459653753242894e-05,8.198548150621785e-05
2022-02-14,4.313766538398185e-05,4.302513266121799e-05,8.616279804519984e-05
2022-02-15,2.170990297560355e-05,7.604224095773803e-05,9.775214393334159e-05
2022-02-16,1.6171423281775622e-05,2.5693238263075637e-05,4.186466154485126e-05
2022-02-17,4.041680366851038e-05,3.4798803457444105e-05,7.52156071259545e-05
2022-02-18,2.6529865211391725e-05,2.8737067024727527e-05,5.5266932236119255e-05
2022-02-21,4.13727270181847e-05,4.434125407767015e-05,8.571398109585485e-05
2022-02-22,6.439872128639484e-05,3.4567444332666306e-05,9.896616561906115e-05
2022-02-23,2.883647895542635e-05,8.158219970683847e-05,0.00011041867866226483
2022-02-24,0.00011070997889891896,3.529119386117564e-05,0.0001460011727600946
2022-02-25,8.31521783419359e-05,0.0002025738898775519,0.0002857260682194878
2022-03-01,4.288705980063535e-05,7.172540590965262e-05,0.00011461246571028797
2022-03-02,3.000223822785349e-05,8.086571993008631e-05,0.0001108679581579398
2022-03-03,2.108607086928932e-05,6.988136323444859e-05,9.096743410373791e-05
2022-03-04,4.8961118793786075e-05,6.443195648873436e-05,0.00011339307528252044
2022-03-07,0.00012279091020090765,8.852310287431073e-05,0.0002113140130752184
2022-03-08,0.00013590348231265676,0.00013976679447511036,0.0002756702767877671
2022-03-09,4.318066395329303e-05,0.00022063602718479857,0.0002638166911380916
2022-03-10,3.381401048972532e-05,4.7957588487870144e-05,8.177159897759546e-05
2022-03-11,4.066303396622634e-05,0.00013503817659789704,0.00017570121056412338
2022-03-14,5.3314435351627325e-05,8.500691244125046e-05,0.00013832134779287778
2022-03-15,6.994519267890332e-05,7.465506962754873e-05,0.00014460026230645205
2022-03-16,8.683235400177761e-05,9.412467468112283e-05,0.00018095702868290044
2022-03-17,4.625857543159579e-05,0.000154876704662437,0.00020113528009403278
2022-03-18,3.520940645894377e-05,7.087528115849053e-05,0.0001060846876174343
2022-03-21,2.9576361890107897e-05,3.3232525423485925e-05,6.280888731359383e-05
2022-03-22,1.6075665999334733e-05,3.98597492198195e-05,5.593541521915423e-05
2022-03-23,2.4445784446669962e-05,1.6342490248890258e-05,4.078827469556022e-05
2022-03-24,2.0546902601877137e-05,3.252696880145798e-05,5.307387140333512e-05
2022-03-25,2.8858782642592573e-05,2.0593922465488548e-05,4.945270510808112e-05
2022-03-28,5.0349836390561426e-05,3.369518409669654e-05,8.404502048725797e-05
2022-03-29,1.4872057644947552e-05,2.0069365201614576e-05,3.494142284656213e-05
2022-03-30,2.4411632507387026e-05,2.482082772202831e-05,4.9232460229415334e-05
2022-03-31,1.9720571551747775e-05,2.4675214493766017e-05,4.439578604551379e-05
2022-04-01,1.8680932905344014e-05,2.6952570878217873e-05,4.5633503783561886e-05
2022-04-06,2.6586191664013225e-05,3.2191805640596584e-05,5.877799730460981e-05
2022-04-07,4.792815179461786e-05,6.108795047929098e-05,0.00010901610227390885
2022-04-08,2.4778383615966045e-05,4.4695632413780853e-05,6.94740160297469e-05
2022-04-11,6.247509820177176e-05,2.7870155438536838e-05,9.03452536403086e-05
2022-04-12,8.355421389643738e-05,5.0625392737215535e-05,0.00013417960663365293
2022-04-13,3.3909664482907794e-05,4.1038456161449646e-05,7.494812064435743e-05
2022-04-14,2.690641977241472e-05,2.751428856898306e-05,5.442070834139778e-05
2022-04-15,4.3555733405540704e-05,3.5812260380999235e-05,7.936799378653993e-05
2022-04-18,8.880302168032439e-05,1.4661795100542218e-05,0.00010346481678086661
2022-04-19,3.2854837203948394e-05,3.966548154942819e-05,7.252031875337658e-05
2022-04-20,2.324953783265697e-05,3.3044104177708185e-05,5.6293642010365157e-05
2022-04-21,3.0476658248192096e-05,2.7181880677607015e-05,5.765853892579911e-05
2022-04-22,3.774858350922853e-05,2.9094274102811296e-05,6.684285761203982e-05
2022-04-25,5.455459030269971e-05,6.339456731019703e-05,0.00011794915761289674
2022-04-26,2.7506153198669825e-05,9.845944849342072e-05,0.00012596560169209054
2022-04-27,7.245191497283323e-05,7.231359943494814e-05,0.00014476551440778139
2022-04-28,4.784965757043474e-05,0.00010648741729559265,0.00015433707486602738
2022-04-29,5.328480120253518e-05,6.626091212271132e-05,0.00011954571332524651
2022-05-03,4.337047613279854e-05,5.456194350072333e-05,9.793241963352187e-05
2022-05-04,1.9923328036651085e-05,5.829960542117372e-05,7.822293345782481e-05
2022-05-05,1.901004884815084e-05,0.0001266473035549283,0.00014565735240307912
2022-05-06,2.454043178524084e-05,9.466989645152538e-05,0.00011921032823676622
2022-05-09,3.443445497909464e-05,0.0001408464748628745,0.00017528092984196914
2022-05-10,9.871737176125978e-05,9.389980815074419e-05,0.00019261717991200398
2022-05-11,4.055855566419333e-05,0.00011325499643731842,0.00015381355210151174
2022-05-12,5.988061087399078e-05,0.00020457017703752478,0.00026445078791151555
2022-05-13,3.8896182146671364e-05,0.00013453431838932986,0.00017343050053600124
2022-05-16,3.5464746841325685e-05,5.6230232339845045e-05,9.169497918117074e-05
2022-05-17,1.944755461057183e-05,4.721511833730915e-05,6.666267294788098e-05
2022-05-18,1.95375483386084e-05,3.2960774230338155e-05,5.2498322568946554e-05
2022-05-19,6.040664727490873e-05,5.117286498292815e-05,0.00011157951225783688
2022-05-20,2.8768597982894782e-05,0.0001426791493112779,0.0001714477472941727
2022-05-23,4.7182762572665004e-05,0.00011726949454534859,0.0001644522571180136
2022-05-24,3.164281701324048e-05,5.927854963925754e-05,9.092136665249801e-05
2022-05-25,3.4239420789341626e-05,7.929569563583862e-05,0.00011353511642518025
2022-05-26,4.7126984326097785e-05,9.879938935762828e-05,0.00014592637368372605
2022-05-27,2.7636173858020792e-05,4.792055494988178e-05,7.555672880790257e-05
2022-05-30,1.7139613994812868e-05,2.7289969526950648e-05,4.442958352176352e-05
2022-05-31,3.404566585053754e-05,1.6761251236451467e-05,5.0806917086989006e-05
2022-06-01,4.6898391479754535e-05,5.822712578635785e-05,0.00010512551726611238
2022-06-02,2.8763318833965938e-05,5.782191937851948e-05,8.658523821248542e-05
2022-06-06,5.711631080157626e-05,4.766482481995589e-05,0.00010478113562153215
2022-06-07,4.1477394792264346e-05,3.832487593815589e-05,7.980227073042024e-05
2022-06-08,2.503385612371989e-05,2.8881689837647797e-05,5.391554596136768e-05
2022-06-09,2.5676492337143134e-05,4.909739792495364e-05,7.477389026209677e-05
2022-06-10,2.1659052995516033e-05,4.623332705672757e-05,6.78923800522436e-05
2022-06-13,3.328133012469244e-05,8.262706111484746e-05,0.0001159083912395399
2022-06-14,6.399203439346885e-05,9.377865866495408e-05,0.00015777069305842294
2022-06-15,2.6364674048596012e-05,8.501481081622531e-05,0.00011137948486482133
2022-06-16,6.435309876741022e-05,0.00010923509375310132,0.00017358819252051154
2022-06-17,7.466355005003662e-05,0.0001179182982754707,0.00019258184832550733
2022-06-20,0.00010210141632970891,0.00010105711944249354,0.00020315853577220245
2022-06-21,4.692899653591731e-05,2.2757101459200842e-05,6.968609799511816e-05
2022-06-22,5.874227788435463e-05,2.625471870082703e-05,8.499699658518166e-05
2022-06-23,0.00018517908175152552,0.00011472641029276626,0.00029990549204429175
2022-06-24,9.775995370930986e-05,0.00012685966501123233,0.0002246196187205422
2022-06-27,4.260514099158586e-05,3.941542600634442e-05,8.202056699793027e-05
2022-06-28,4.471830906649843e-05,6.282833211808842e-05,0.00010754664118458685
2022-06-29,6.779722581904286e-05,6.420354605227808e-05,0.00013200077187132094
2022-06-30,7.970672786913721e-05,6.600020465378046e-05,0.00014570693252291767
2022-07-01,0.00020559311574244228,0.0002012185388760718,0.0004068116546185141
2022-07-04,0.0003215370167623936,0.00014424377286709433,0.00046578078962948794
2022-07-05,0.00021993673284037433,3.984318771473667e-05,0.000259779920555111
2022-07-06,0.00016779752467450422,0.00013033895847973088,0.0002981364831542351
2022-07-07,0.00014620077426245502,0.00010386729544475137,0.00025006806970720636
2022-07-08,0.0001402084018978526,4.449775295337404e-05,0.00018470615485122665
2022-07-11,0.0001234862407647284,9.142798018908476e-05,0.00021491422095381316
2022-07-12,9.406239823062339e-05,5.357972263360799e-05,0.00014764212086423138
2022-07-13,8.467823695111459e-05,0.000235367058758026,0.0003200452957091406
2022-07-14,8.396297992171053e-05,0.0003375225674570368,0.00042148554737874734
2022-07-15,6.85018940832269e-05,9.623679069633803e-05,0.00016473868477956491
2022-07-18,6.533777406683503e-05,5.0506574952038366e-05,0.0001158443490188734
2022-07-19,3.364031912246819e-05,4.49737505314259e-05,7.861406965389409e-05
2022-07-20,6.930968747184747e-05,2.4254359131196266e-05,9.356404660304374e-05
2022-07-21,4.5277753189100316e-05,4.8728402612913344e-05,9.400615580201366e-05
2022-07-22,4.9416007654138996e-05,4.540313193498107e-05,9.481913958912008e-05
2022-07-25,3.874435413890773e-05,4.280062601648092e-05,8.154498015538865e-05
2022-07-26,5.5549003747966496e-05,2.7919153946985166e-05,8.346815769495167e-05
2022-07-27,4.674481406469033e-05,2.9487861400866846e-05,7.623267546555718e-05
2022-07-28,5.237296636943619e-05,5.2767607022107945e-05,0.00010514057339154414
2022-07-29,4.876902934676724e-05,3.640930098304e-05,8.517833032980724e-05
2022-08-01,6.111981819083447e-05,2.297689377510375e-05,8.409671196593822e-05
2022-08-02,5.286652486504655e-05,4.559935303983194e-05,9.846587790487849e-05
2022-08-03,4.2449802923367984e-05,7.141671875533744e-05,0.00011386652167870543
2022-08-04,9.332857518969866e-05,2.4084114325786233e-05,0.00011741268951548489
2022-08-05,2.2156534704028954e-05,2.5351250605350316e-05,4.750778530937927e-05
2022-08-08,2.7035661861733376e-05,2.94167674608536e-05,5.6452429322586976e-05
2022-08-09,3.7804458589810934e-05,3.60493994116764e-05,7.385385800148734e-05
2022-08-10,3.493845624422627e-05,2.2415191922369417e-05,5.7353648166595684e-05
2022-08-11,2.65278722650765e-05,3.5910190762453035e-05,6.243806302752954e-05
2022-08-12,2.0641705282131973e-05,3.748478932528957e-05,5.812649460742154e-05
2022-08-15,1.544347106185017e-05,1.6556898321620716e-05,3.2000369383470885e-05
2022-08-16,1.4558818457087467e-05,1.9630891861918058e-05,3.4189710319005527e-05
2022-08-17,1.781610420542778e-05,1.5531143730450994e-05,3.3347247935878775e-05
2022-08-18,2.589739302868647e-05,2.0899635225216508e-05,4.679702825390298e-05
2022-08-19,1.825668283382842e-05,1.926793825439122e-05,3.752462108821964e-05
2022-08-22,2.358054714026845e-05,1.5643493605485993e-05,3.922404074575444e-05
2022-08-23,2.64359358642594e-05,2.62974537463938e-05,5.27333896106532e-05
2022-08-24,2.318241418935774e-05,2.743325195647436e-05,5.06156661458321e-05
2022-08-25,2.4029941204820086e-05,2.127982219144531e-05,4.5309763396265394e-05
2022-08-26,1.5334292987076792e-05,1.9994592682947844e-05,3.5328885670024636e-05
2022-08-29,4.4905906133478064e-05,7.484393277699436e-05,0.00011974983891047242
2022-08-30,2.5327846771474763e-05,4.118239596931537e-05,6.651024274079013e-05
2022-08-31,4.2617064087511504e-05,9.850735678190084e-05,0.00014112442086941236
2022-09-01,4.908098406569242e-05,6.129700913499404e-05,0.00011037799320068645
2022-09-02,5.608699967784165e-05,8.753492310710999e-05,0.00014362192278495164
2022-09-05,6.062928987395977e-05,0.00010963470190212152,0.0001702639917760813
2022-09-06,5.834300321093056e-05,1.760122960701493e-05,7.59442328179455e-05
2022-09-07,3.530582191246303e-05,5.835589011914573e-05,9.366171203160876e-05
2022-09-08,3.232944213288735e-05,6.492345898114094e-05,9.72529011140283e-05
2022-09-12,2.359824912825005e-05,6.294094616519813e-05,8.653919529344818e-05
2022-09-13,1.6261610444483556e-05,2.2887051332392892e-05,3.914866177687645e-05
2022-09-14,4.374327461256218e-05,0.00011688139461929683,0.000160624669231859
