date,spy_open,spy_high,spy_low,spy_close,spy_adj_close,vix_close,log_ret,rv_parkinson,rv_garman_klass_raw,rv_garman_klass,range_variance_proxy,squared_return,log_rv,log_rv_lag1,log_rv_week_lag1,log_rv_month_lag1,log_vix_var_lag1,abs_ret_lag1,aqi_lag1,pm25_defining_lag1,aqi_pm25_lag1,high_aqi_150_lag1,high_aqi_p90_lag1,high_aqi_p95_lag1,consec_p90_lag1,aqi_lag1_per10,aqi_pm25_lag1_per10
2020-11-06,349.92999267578125,351.510009765625,347.6499938964844,350.1600036621094,323.7581481933594,24.86000061035156,-0.00022836691319990768,4.3975257630113225e-05,6.079586252665914e-05,6.079586252665914e-05,0.00012192530336284081,5.2151447044454164e-08,-9.707988821856066,-10.078594457581806,-8.789823276106535,-9.505978461045983,-8.10558772028985,0.01931498643102475,55.0,1.0,55.0,0.0,0.0,0.0,0.0,5.5,5.5
2020-11-09,363.9700012207031,364.3800048828125,354.05999755859375,354.55999755859375,327.8263854980469,25.75,0.01248737488102108,0.00029772361590128956,0.00014768868028816617,0.00014768868028816617,0.0008254651397923638,0.00015593453141915623,-8.820404011254473,-9.707988821856066,-9.051890591194123,-9.475188409440772,-8.313249238219374,0.00022836691319990768,77.0,1.0,77.0,0.0,1.0,1.0,1.0,7.7,7.7
2020-11-10,353.489990234375,355.17999267578125,350.510009765625,354.0400085449219,327.34552001953125,24.799999237060547,-0.0014679065473088026,6.318149114153669e-05,8.665436802325006e-05,8.665436802325006e-05,0.00017517628979331725,2.15474963163205e-06,-9.353583133110705,-8.820404011254473,-9.011216836166353,-9.36812845964718,-8.242900205268116,0.01248737488102108,75.0,1.0,75.0,0.0,1.0,1.0,1.0,7.5,7.5
2020-11-11,356.3999938964844,357.55999755859375,355.05999755859375,356.6700134277344,329.77728271484375,23.450000762939453,0.007401276552742185,1.775587634642895e-05,2.4393304591285928e-05,2.4393304591285928e-05,4.9229742511592995e-05,5.4778894610171244e-05,-10.621201865316714,-9.353583133110705,-9.234546276146208,-9.301241581565497,-8.31808221467311,0.0014679065473088026,55.0,1.0,55.0,0.0,0.0,0.0,0.0,5.5,5.5
2020-11-12,355.5799865722656,356.7200012207031,351.260009765625,353.2099914550781,326.57818603515625,25.350000381469727,-0.009748138516794675,8.580916846095595e-05,0.00010168083925383089,0.00010168083925383089,0.00023791353273962,9.502620454261589e-05,-9.1936716772439,-10.621201865316714,-9.716354457823954,-9.351839277770631,-8.430028404633568,0.007401276552742185,38.0,1.0,38.0,0.0,0.0,0.0,0.0,3.8,3.8
2020-11-13,355.2699890136719,358.8999938964844,354.7099914550781,358.1000061035156,331.0994567871094,23.100000381469727,0.01374941668944493,4.973833418589023e-05,4.4633776149091006e-05,4.4633776149091006e-05,0.00013790394442679261,0.0001890464592999868,-10.01701967279498,-9.1936716772439,-9.539369901756372,-9.299213880733369,-8.27421196931699,0.009748138516794675,19.0,1.0,19.0,0.0,0.0,0.0,0.0,1.9,1.9
2020-11-16,360.9800109863281,362.7799987792969,359.5899963378906,362.5700073242187,335.2323303222656,22.450000762939453,0.012405010877969958,2.8134734361301195e-05,3.1541373346661036e-05,3.1541373346661036e-05,7.800604719335575e-05,0.000153884294882553,-10.364210434363368,-10.01701967279498,-9.601176071944154,-9.318835229395269,-8.46010419140443,0.01374941668944493,52.0,1.0,52.0,0.0,0.0,0.0,0.0,5.2,5.2
2020-11-17,359.9700012207031,361.9200134277344,358.3399963378906,360.6199951171875,333.429443359375,22.709999084472656,-0.005392535965902114,3.564292087423619e-05,4.8154332968958754e-05,4.8154332968958754e-05,9.882316044359213e-05,2.9079444143547844e-05,-9.941099434797797,-10.364210434363368,-9.909937356565933,-9.342990001884024,-8.517188163143201,0.012405010877969958,51.0,1.0,51.0,0.0,0.0,0.0,0.0,5.1,5.1
2020-11-18,360.9100036621094,361.5,356.239990234375,356.2799987792969,329.4166564941406,23.84000015258789,-0.012107896204762065,7.748700970646725e-05,4.301995234989331e-05,4.301995234989331e-05,0.00021483960923223555,0.0001466011505052916,-10.053846541752144,-9.941099434797797,-10.027440616903352,-9.340735827859556,-8.494158827880357,0.005392535965902114,57.0,1.0,57.0,0.0,0.0,0.0,0.0,5.7,5.7
2020-11-19,355.6000061035156,358.17999267578125,354.1499938964844,357.7799987792969,330.8034973144531,23.11000061035156,0.004201152758172971,4.617758126937264e-05,4.958628746470003e-05,4.958628746470003e-05,0.00012803144104777355,1.7649684497504362e-05,-9.91179622486141,-10.053846541752144,-9.913969552190439,-9.39614954082664,-8.39703976229231,0.012107896204762065,37.0,1.0,37.0,0.0,0.0,0.0,0.0,3.7,3.7
2020-11-20,357.5,357.7200012207031,355.25,355.3299865722656,328.5382385253906,23.700000762939453,-0.006871300810275669,1.731529263855488e-05,9.684391084644267e-06,9.684391084644267e-06,4.800818509193877e-05,4.721477482529506e-05,-11.544995135085532,-9.91179622486141,-10.05759446171394,-9.415323265927144,-8.459238558093604,0.004201152758172971,36.0,1.0,36.0,0.0,0.0,0.0,0.0,3.6,3.6
2020-11-23,357.2799987792969,358.82000732421875,354.8699951171875,357.4599914550781,330.5076599121094,22.65999984741211,0.005976601185612124,4.419377063226384e-05,6.116758273995874e-05,6.116758273995874e-05,0.00012253115004826637,3.5719761731860254e-05,-9.701893202574833,-11.544995135085532,-10.363189554172049,-9.484116862365651,-8.40881929882236,0.006871300810275669,27.0,1.0,27.0,0.0,0.0,0.0,0.0,2.7,2.7
2020-11-24,360.2099914550781,363.80999755859375,359.2900085449219,363.2200012207031,335.8333740234375,21.63999938964844,0.01598529055255072,5.637205668954415e-05,5.139811804295201e-05,5.139811804295201e-05,0.00015629652862689171,0.00025552951404946727,-9.875909000123812,-9.701893202574833,-10.230726107814345,-9.496696846024015,-8.498566961755484,0.005976601185612124,38.0,1.0,38.0,0.0,0.0,0.0,0.0,3.8,3.8
2020-11-25,363.1300048828125,363.1600036621094,361.4800109863281,362.6600036621094,335.3155517578125,21.25,-0.0015430922958643695,7.754365144675944e-06,1.0101863295607234e-05,1.0101863295607234e-05,2.149966534825777e-05,2.381133833555971e-06,-11.502790666418685,-9.875909000123812,-10.217688020879546,-9.47841314047258,-8.590682607940616,0.01598529055255072,33.0,1.0,33.0,0.0,0.0,0.0,0.0,3.3,3.3
2020-11-27,363.8399963378906,364.1799926757813,362.5799865722656,363.6700134277344,336.2495422363281,20.84000015258789,0.002781535517715284,6.992576290100318e-06,9.609414057323973e-06,9.609414057323973e-06,1.938753816133343e-05,7.736939836311633e-06,-11.55276730902368,-11.502790666418685,-10.507476845812855,-9.616406626440806,-8.627055668746754,0.0015430922958643695,38.0,1.0,38.0,0.0,0.0,0.0,0.0,3.8,3.8
2020-11-30,362.8299865722656,363.1199951171875,359.1700134277344,362.05999755859375,334.7608642578125,20.56999969482422,-0.004437130651171444,4.314695464039604e-05,5.80709538079423e-05,5.80709538079423e-05,0.00011962875983495345,1.9688128415565123e-05,-9.75384495357413,-11.55276730902368,-10.835671062645307,-9.625588861156743,-8.666021011073521,0.002781535517715284,51.0,1.0,51.0,0.0,0.0,0.0,0.0,5.1,5.1
2020-12-01,365.5700073242187,367.6799926757813,364.9299926757813,366.0199890136719,338.4223327636719,20.770000457763672,0.010878181833997328,2.032817256357499e-05,2.7596266228812394e-05,2.7596266228812394e-05,5.636166199351216e-05,0.00011833484001350948,-10.497830075957314,-9.75384495357413,-10.477441026343028,-9.728629911740128,-8.692102081829804,0.004437130651171444,46.0,1.0,46.0,0.0,0.0,0.0,0.0,4.6,4.6
2020-12-02,364.8200073242187,366.9599914550781,364.2000122070313,366.7900085449219,339.13427734375,21.170000076293945,0.0021015065943505566,2.0557270245887575e-05,1.7294916304699943e-05,1.7294916304699943e-05,5.69968556437833e-05,4.416329966098875e-06,-10.965097954864103,-10.497830075957314,-10.636628401019525,-9.834725842756464,-8.672750139632251,0.010878181833997328,42.0,1.0,42.0,0.0,0.0,0.0,0.0,4.2,4.2
2020-12-03,366.6799926757813,368.19000244140625,365.5,366.69000244140625,339.0417785644531,21.280000686645508,-0.0002727869232911737,1.9393606382819596e-05,2.6884959311221618e-05,2.6884959311221618e-05,5.377049434056305e-05,7.44127055186647e-08,-10.523943561141694,-10.965097954864103,-10.854466191967582,-9.9514279204131,-8.634599281986317,0.0021015065943505566,38.0,1.0,38.0,0.0,0.0,0.0,0.0,3.8,3.8
2020-12-04,367.3200073242187,369.8500061035156,367.2200012207031,369.8500061035156,341.96356201171875,20.790000915527344,0.00858084717096728,1.8368506916973855e-05,7.263500269930812e-06,7.263500269930812e-06,5.092831512238512e-05,7.363093817149717e-05,-11.832648714470837,-10.523943561141694,-10.658696770912183,-10.01961750108348,-8.624234066006368,0.0002727869232911737,46.0,1.0,46.0,0.0,0.0,0.0,0.0,4.6,4.6
2020-12-07,369.0199890136719,369.6199951171875,367.7200012207031,369.0899963378906,341.2608642578125,21.299999237060547,-0.0020570049157004507,9.57955396285906e-06,1.3266181373237946e-05,1.3266181373237946e-05,2.6560163281510433e-05,4.231269223215818e-06,-11.23029251491774,-11.832648714470837,-10.714673052001617,-10.183058991140726,-8.670825167673947,0.00858084717096728,27.0,1.0,27.0,0.0,0.0,0.0,0.0,2.7,2.7
2020-12-08,367.7200012207031,370.7799987792969,367.6700134277344,370.1700134277344,342.2593994140625,20.68000030517578,0.0029217447372413418,2.5589049664268014e-05,1.8439243804050446e-05,1.8439243804050446e-05,7.094791051198315e-05,8.536592309597476e-06,-10.90102934913383,-11.23029251491774,-11.009962564270339,-10.320246789231168,-8.622355385694355,0.0020570049157004507,35.0,1.0,35.0,0.0,0.0,0.0,0.0,3.5,3.5
2020-12-09,370.8800048828125,371.0499877929687,365.9500122070313,366.8500061035156,339.18975830078125,22.270000457763672,-0.009009217609390822,6.908593217549857e-05,4.966271570677719e-05,4.966271570677719e-05,0.00019154687641520976,8.116600193335769e-05,-9.910256093379132,-10.90102934913383,-11.090602418905641,-10.357630193392625,-8.68143533069305,0.0029217447372413418,27.0,1.0,27.0,0.0,0.0,0.0,0.0,2.7,2.7
2020-12-10,365.3699951171875,367.8599853515625,364.4299926757813,366.7300109863281,339.07879638671875,22.520000457763672,-0.0003271916832516153,3.165199550528432e-05,3.854653659484934e-05,3.854653659484934e-05,8.775796577433555e-05,1.0705439758902535e-07,-10.163644303888514,-9.910256093379132,-10.879634046608647,-10.366824160280038,-8.533288455838711,0.009009217609390822,55.0,1.0,55.0,0.0,0.0,0.0,0.0,5.5,5.5
2020-12-11,364.8999938964844,366.739990234375,363.260009765625,366.2999877929687,338.6811828613281,23.309999465942383,-0.0011733167586762637,3.278604354739468e-05,3.978663623397037e-05,3.978663623397037e-05,9.090221458636883e-05,1.3766722161905736e-06,-10.131979475074083,-10.163644303888514,-10.80757419515801,-10.427880537217948,-8.51096181229066,0.0003271916832516153,54.0,1.0,54.0,0.0,0.0,0.0,0.0,5.4,5.4
2020-12-14,368.6400146484375,369.7999877929687,364.4700012207031,364.6600036621094,337.16485595703125,24.719999313354492,-0.004487203775632253,7.602045569667131e-05,5.986779963830286e-05,5.986779963830286e-05,0.0002107734581241198,2.013499772404835e-05,-9.723371766027386,-10.131979475074083,-10.467440347278659,-10.463262189125375,-8.442004599214464,0.0011733167586762637,56.0,1.0,56.0,0.0,0.0,0.0,0.0,5.6,5.6
2020-12-15,367.3999938964844,369.5899963378906,365.9200134277344,369.5899963378906,341.72308349609375,22.88999938964844,0.013428714145167983,3.5919696313690144e-05,3.6151108296503153e-05,3.6151108296503153e-05,9.959054490561514e-05,0.00018033036359263468,-10.227802951558276,-9.723371766027386,-10.16605619750059,-10.422451730066769,-8.32454424986247,0.004487203775632253,36.0,1.0,36.0,0.0,0.0,0.0,0.0,3.6,3.6
2020-12-16,369.8200073242187,371.1600036621094,368.8699951171875,370.1700134277344,342.2593994140625,22.5,0.0015682156817828723,1.3815062906305886e-05,1.8806060875644494e-05,1.8806060875644494e-05,3.8303487611056834e-05,2.459300424589719e-06,-10.881331353081528,-10.227802951558276,-10.031410917985479,-10.469457697081058,-8.478369244887757,0.013428714145167983,39.0,1.0,39.0,0.0,0.0,0.0,0.0,3.9,3.9
2020-12-17,371.94000244140625,372.4599914550781,371.0499877929687,372.239990234375,344.17327880859375,21.93000030517578,0.005576320634618664,5.188507604992628e-06,6.941708733414159e-06,6.941708733414159e-06,1.4385597670857897e-05,3.10953518200739e-05,-11.877962598562187,-10.881331353081528,-10.225625969925957,-10.50874459163954,-8.512738841066858,0.0015682156817828723,27.0,1.0,27.0,0.0,0.0,0.0,0.0,2.7,2.7
2020-12-18,370.9700012207031,371.1499938964844,367.0199890136719,369.1799926757813,342.7990417480469,21.56999969482422,-0.004000856664891165,4.5161875641312406e-05,5.3570102105412196e-05,5.3570102105412196e-05,0.00012521530707829825,1.6006854053004057e-05,-9.8345194420547,-11.877962598562187,-10.568489628860693,-10.577551508194029,-8.564058306796204,0.005576320634618664,33.0,1.0,33.0,0.0,0.0,0.0,0.0,3.3,3.3
2020-12-21,364.9700012207031,378.4599914550781,362.0299987792969,367.8599853515625,341.5733642578125,25.15999984741211,-0.003581905962123918,0.0007104826259481596,0.0009609073085955529,0.0009609073085955529,0.0019698761160511723,1.2830050321498871e-05,-6.947632606720225,-9.8345194420547,-10.508997622256816,-10.572706963069344,-8.597162566981794,0.004000856664891165,65.0,1.0,65.0,0.0,1.0,0.0,0.0,6.5,6.5
2020-12-22,368.2099914550781,368.3299865722656,366.0299987792969,367.239990234375,340.9976806640625,24.229999542236328,-0.0016868097014473777,1.4151759261208705e-05,1.6930579090781308e-05,1.6930579090781308e-05,3.923700812747963e-05,2.8453269688969915e-06,-10.986389157396452,-6.947632606720225,-9.953849790395383,-10.431515420567893,-8.28925860795253,0.003581905962123918,66.0,1.0,66.0,0.0,1.0,0.0,1.0,6.6,6.6
2020-12-23,368.2799987792969,369.6199951171875,367.2200012207031,367.5700073242187,341.30413818359375,23.309999465942383,0.0008983049192418663,1.5305640262084812e-05,1.9779634674803315e-05,1.9779634674803315e-05,4.243624557731547e-05,8.069517279341359e-07,-10.830857701363763,-10.986389157396452,-10.105567031563018,-10.480360553864939,-8.364586427615606,0.0016868097014473777,61.0,1.0,61.0,0.0,0.0,0.0,0.0,6.1,6.1
2020-12-24,368.0799865722656,369.0299987792969,367.4500122070313,369.0,342.6319274902344,21.530000686645508,0.0038827926802974372,6.63988772010759e-06,6.797496286147497e-06,6.797496286147497e-06,1.8409677809708716e-05,1.5076078998171356e-05,-11.89895620679558,-10.830857701363763,-10.095472301219464,-10.447899761423042,-8.442004599214464,0.0008983049192418663,46.0,1.0,46.0,0.0,0.0,0.0,0.0,4.6,4.6
2020-12-28,371.739990234375,372.5899963378906,371.0700073242187,372.1700134277344,345.575439453125,21.700000762939453,0.00855419471909549,6.027091677404418e-06,7.839000268903332e-06,7.839000268903332e-06,1.6710646412676734e-05,7.317424729220119e-05,-11.75639924845442,-11.89895620679558,-10.099671022866143,-10.547766261614894,-8.600874772950066,0.0038827926802974372,52.0,1.0,52.0,0.0,0.0,0.0,0.0,5.2,5.2
2020-12-29,373.80999755859375,374.0,370.8299865722656,371.4599914550781,344.9161376953125,23.079999923706055,-0.0019096596685423321,2.6132904501999696e-05,2.086433489344299e-05,2.086433489344299e-05,7.245579630161357e-05,3.64680004965721e-06,-10.77746932109104,-11.75639924845442,-10.484046984146088,-10.633243091084466,-8.58514486807778,0.00855419471909549,52.0,1.0,52.0,0.0,0.0,0.0,0.0,5.2,5.2
2020-12-30,372.3399963378906,373.1000061035156,371.5700073242187,371.989990234375,345.4082946777344,22.770000457763672,0.0014258717864416002,6.09018097119964e-06,8.101120004890308e-06,8.101120004890308e-06,1.688556707714744e-05,2.03311035137016e-06,-11.723508233635922,-10.77746932109104,-11.250014327020251,-10.600273939024119,-8.46183658281907,0.0019096596685423321,52.0,1.0,52.0,0.0,0.0,0.0,0.0,5.2,5.2
2020-12-31,371.7799987792969,374.6600036621094,371.2300109863281,373.8800048828125,347.16326904296875,22.75,0.005068005137645238,3.050826151203111e-05,3.0037675832007095e-05,3.0037675832007095e-05,8.458686180339943e-05,2.5684676075198524e-05,-10.413058103169105,-11.723508233635922,-11.397438142268145,-10.608034890142857,-8.488881659128698,0.0014258717864416002,34.0,1.0,34.0,0.0,0.0,0.0,0.0,3.4,3.4
2021-01-04,375.30999755859375,375.4500122070313,364.8200073242187,368.7900085449219,342.4369201660156,26.969999313354492,-0.013707719220628176,0.0002975232099078201,0.00029381459424120804,0.00029381459424120804,0.0008249094963950011,0.00018790156623157912,-8.132561621390112,-10.413058103169105,-11.313878222629214,-10.637999124215357,-8.490639168693686,0.005068005137645238,52.0,1.0,52.0,0.0,0.0,0.0,0.0,5.2,5.2
2021-01-05,368.1000061035156,372.5,368.0499877929687,371.3299865722656,344.79541015625,25.34000015258789,0.006863761046860846,5.209531160722806e-05,4.273522288994126e-05,4.273522288994126e-05,0.00014443887344376769,4.71112157084043e-05,-10.060487085730053,-8.132561621390112,-10.56059930554812,-10.530486921735028,-8.150319236103536,0.013707719220628176,49.0,1.0,49.0,0.0,0.0,0.0,0.0,4.9,4.9
2021-01-06,369.7099914550781,376.9800109863281,369.1199951171875,373.5499877929687,346.85675048828125,25.06999969482422,0.0059606448225921205,0.00016012510655280754,0.0001807360163651282,0.0001807360163651282,0.00044396106457575743,3.552928670109425e-05,-8.61847306442647,-10.060487085730053,-10.221416873003246,-10.4893682458653,-8.275001097658377,0.006863761046860846,48.0,1.0,48.0,0.0,0.0,0.0,0.0,4.8,4.8
2021-01-07,376.1000061035156,379.8999938964844,375.9100036621094,379.1000061035156,352.01019287109375,22.3700008392334,0.014748260287277274,4.0206938792190105e-05,3.13548483597495e-05,3.13548483597495e-05,0.00011147730505101146,0.00021751118150127995,-10.37014165021924,-8.61847306442647,-9.789617621670331,-10.402755950560062,-8.296425659493096,0.0059606448225921205,55.0,1.0,55.0,0.0,0.0,0.0,0.0,5.5,5.5
2021-01-08,380.5899963378906,381.489990234375,377.1000061035156,381.260009765625,354.015869140625,21.559999465942383,0.005681608010884375,4.831654968334404e-05,6.578585377113506e-05,6.578585377113506e-05,0.00013396192074957775,3.228066958934551e-05,-9.629105731026918,-10.37014165021924,-9.518944304986997,-10.336278356730444,-8.524327833451489,0.014748260287277274,51.0,1.0,51.0,0.0,0.0,0.0,0.0,5.1,5.1
2021-01-11,377.8500061035156,380.5799865722656,377.7200012207031,378.69000244140625,351.6294860839844,24.079999923706055,-0.006763715332699856,2.0522212344426762e-05,2.654493812661944e-05,2.654493812661944e-05,5.689965450156766e-05,4.574784510179913e-05,-10.536671482817797,-9.629105731026918,-9.362153830558558,-10.26349713928086,-8.598090016947536,0.005681608010884375,52.0,1.0,52.0,0.0,0.0,0.0,0.0,5.2,5.2
2021-01-12,378.8900146484375,379.8599853515625,376.3599853515625,378.7699890136719,351.70379638671875,23.329999923706055,0.00021130893379557922,3.0904416285338795e-05,4.2803840721134565e-05,4.2803840721134565e-05,8.568523606013378e-05,4.4651465501824484e-08,-10.058882722927493,-10.536671482817797,-9.842975802844096,-10.246935418084677,-8.377006224943072,0.006763715332699856,59.0,1.0,59.0,0.0,0.0,0.0,0.0,5.9,5.9
2021-01-13,378.69000244140625,380.8599853515625,377.8500061035156,379.7900085449219,352.65093994140625,22.209999084472656,0.002689395205897769,2.270672456980073e-05,2.8228222804095948e-05,2.8228222804095948e-05,6.295640846123445e-05,7.232846573505904e-06,-10.475188271839412,-10.058882722927493,-9.842654930283583,-10.25369117397324,-8.440289293961344,0.00021130893379557922,69.0,1.0,69.0,0.0,1.0,0.0,0.0,6.9,6.9
2021-01-14,380.5899963378906,381.1300048828125,378.1000061035156,378.4599914550781,351.4159240722656,23.25,-0.003508238205636576,2.297826978764077e-05,1.9687153462850822e-05,1.9687153462850822e-05,6.37092916697959e-05,1.2307735307488142e-05,-10.83554424342028,-10.475188271839412,-10.213997971766172,-10.267852263425551,-8.53868426611774,0.002689395205897769,72.0,1.0,72.0,0.0,1.0,0.0,1.0,7.2,7.2
2021-01-15,376.7200012207031,377.5799865722656,373.7000122070313,375.7000122070313,348.8531494140625,24.34000015258789,-0.007319432477464684,3.848011135788719e-05,5.0505213468320404e-05,5.0505213468320404e-05,0.00010668952278140894,5.3574091792164804e-05,-9.893433990015088,-10.83554424342028,-10.30707849040638,-10.299832480168561,-8.447159195420875,0.003508238205636576,68.0,1.0,68.0,0.0,1.0,0.0,1.0,6.8,6.8
2021-01-19,378.3399963378906,379.2300109863281,376.75,378.6499938964844,351.59234619140625,23.239999771118164,0.007821338728945864,1.5526166513541152e-05,2.126470888533576e-05,2.126470888533576e-05,4.304767417506114e-05,6.117333951290852e-05,-10.758461719202572,-9.893433990015088,-10.359944142204014,-10.307562581258912,-8.355527271830809,0.007319432477464684,53.0,1.0,53.0,0.0,0.0,0.0,0.0,5.3,5.3
2021-01-20,381.1099853515625,384.7900085449219,380.69000244140625,383.8900146484375,356.4578552246094,21.579999923706055,0.013743617639518396,4.138892463374167e-05,3.6971224549070116e-05,3.6971224549070116e-05,0.0001147544656651444,0.00018888702582128123,-10.20537066278716,-10.758461719202572,-10.404302189480969,-10.331683434333653,-8.448019615217417,0.007821338728945864,53.0,1.0,53.0,0.0,0.0,0.0,0.0,5.3,5.3
2021-01-21,384.489990234375,384.9500122070313,383.25,384.239990234375,356.7829284667969,21.31999969482422,0.0009115386335980247,7.065313176879698e-06,9.631181722972719e-06,9.631181722972719e-06,1.9589207633308772e-05,8.309026805417538e-07,-11.550504627016913,-10.20537066278716,-10.433599777452903,-10.300957948411181,-8.59623554689843,0.013743617639518396,52.0,1.0,52.0,0.0,0.0,0.0,0.0,5.2,5.2
2021-01-22,382.25,384.1300048828125,381.8399963378906,382.8800048828125,355.5200500488281,21.90999984741211,-0.003545906108180073,1.2895191928332349e-05,1.682893081683039e-05,1.682893081683039e-05,3.5753063711611726e-05,1.2573450128028753e-05,-10.992411080191316,-11.550504627016913,-10.648663048488402,-10.286073495159124,-8.62047828952044,0.0009115386335980247,52.0,1.0,52.0,0.0,0.0,0.0,0.0,5.2,5.2
2021-01-25,383.6700134277344,384.7699890136719,378.4599914550781,384.3900146484375,356.9220886230469,23.190000534057617,0.003935871583219027,9.861474784603926e-05,0.0001353512096213789,0.0001353512096213789,0.0002734181377244482,1.5491085119591054e-05,-8.907637604955505,-10.992411080191316,-10.68003641584261,-10.338704933256242,-8.565883166201463,0.003545906108180073,35.0,1.0,35.0,0.0,0.0,0.0,0.0,3.5,3.5
2021-01-26,385.4100036621094,385.8500061035156,383.5400085449219,383.7900085449219,356.36505126953125,23.020000457763672,-0.001561888433430435,1.3004902465519821e-05,1.1174869301990838e-05,1.1174869301990838e-05,3.605724590972858e-05,2.4394954784837782e-06,-11.401843113104325,-8.907637604955505,-10.482877138830693,-10.427796069539664,-8.452327110893423,0.003935871583219027,50.0,1.0,50.0,0.0,0.0,0.0,0.0,5.0,5.0
2021-01-27,380.2200012207031,380.3200073242187,372.010009765625,374.4100036621094,347.65533447265625,37.209999084472656,-0.02474405957316984,0.0001760333191824434,0.00015243741233526045,0.00015243741233526045,0.00048806799550367826,0.0006122684841605781,-8.788756457074744,-11.401843113104325,-10.611553417611043,-10.446680340253659,-8.46704261312918,0.001561888433430435,41.0,1.0,41.0,0.0,0.0,0.0,0.0,4.1,4.1
2021-01-28,376.3599853515625,381.9299926757813,375.8900146484375,377.6300048828125,350.6452331542969,30.209999084472656,0.008563409773663983,9.16497986287106e-05,0.0001226696164491871,0.0001226696164491871,0.00025410719807350996,7.333198695168382e-05,-9.006015861612468,-8.788756457074744,-10.32823057646856,-10.353857556422339,-7.506614423979216,0.02474405957316984,54.0,1.0,54.0,0.0,0.0,0.0,0.0,5.4,5.4
2021-01-29,375.6300048828125,376.6700134277344,368.2699890136719,370.0700073242187,343.62548828125,33.09000015258789,-0.02022261312228218,0.0001834551295282314,0.0001684184217264807,0.0001684184217264807,0.0005086456231670126,0.00040895408149349945,-8.689059069463926,-9.006015861612468,-9.819332823387672,-10.222360268004925,-7.923423529301326,0.008563409773663983,42.0,1.0,42.0,0.0,0.0,0.0,0.0,4.2,4.2
2021-02-01,373.7200012207031,377.3399963378906,370.3800048828125,376.2300109863281,349.3453369140625,30.239999771118164,0.016508569562093258,0.0001250083557170588,0.0001559895454336899,0.0001559895454336899,0.0003465967572468561,0.000272532868986472,-8.765721569411145,-8.689059069463926,-9.358662421242194,-10.082935714414448,-7.741307206397966,0.02022261312228218,42.0,1.0,42.0,0.0,0.0,0.0,0.0,4.2,4.2
2021-02-02,379.6499938964844,383.2200012207031,376.3200073242187,381.5499877929687,354.2851257324219,25.559999465942383,0.014041091845447272,0.00011906785686324059,0.00015543618577949398,0.00015543618577949398,0.0003301261971202814,0.00019715226021228585,-8.769275291413514,-8.765721569411145,-9.330279214133324,-9.991492634792634,-7.921438372002629,0.016508569562093258,30.0,1.0,30.0,0.0,0.0,0.0,0.0,3.0,3.0
2021-02-03,382.44000244140625,383.7000122070313,380.4800109863281,381.8500061035156,354.5635986328125,22.90999984741211,0.0007857047777460633,2.5615355730872725e-05,3.4589632770910915e-05,3.4589632770910915e-05,7.102084641557787e-05,6.173319977729908e-07,-10.27195655169743,-8.769275291413514,-8.80376564979516,-9.85720931923707,-8.257712242257485,0.014041091845447272,30.0,1.0,30.0,0.0,0.0,0.0,0.0,3.0,3.0
2021-02-04,382.9599914550781,386.239990234375,381.9700012207031,386.19000244140625,358.5936279296875,21.770000457763672,0.011302058074069076,4.457353691001781e-05,3.4541862383916225e-05,3.4541862383916225e-05,0.000123584085747054,0.00012773651670962998,-10.273338567072363,-10.27195655169743,-9.100405668719697,-9.850795612351995,-8.476622479877435,0.0007857047777460633,40.0,1.0,40.0,0.0,0.0,0.0,0.0,4.0,4.0
2021-02-05,388.2000122070313,388.4700012207031,386.1400146484375,387.7099914550781,360.00494384765625,20.8700008392334,0.003927972550998315,1.30532236314016e-05,1.7479320886483817e-05,1.7479320886483817e-05,3.619122062929788e-05,1.542896836139621e-05,-10.954492039379254,-10.273338567072363,-9.353870209811676,-9.948103655337551,-8.578703666940154,0.011302058074069076,62.0,1.0,62.0,0.0,0.0,0.0,0.0,6.2,6.2
2021-02-08,389.2699890136719,390.55999755859375,388.3500061035156,390.510009765625,362.6048278808594,21.239999771118164,0.007195848585123045,1.1614044762421205e-05,1.219304028595962e-05,1.219304028595962e-05,3.220096952787703e-05,5.1780236860017327e-05,-11.314645237368016,-10.954492039379254,-9.806956803794742,-9.988740244139787,-8.66314393688453,0.003927972550998315,53.0,1.0,53.0,0.0,0.0,0.0,0.0,5.3,5.3
2021-02-09,389.6099853515625,390.8900146484375,389.1700134277344,390.25,362.3634033203125,21.6299991607666,-0.0006660279970375595,7.0141881008246155e-06,8.68303048056942e-06,8.68303048056942e-06,1.9447458824014798e-05,4.435932928378634e-07,-11.65413995651885,-11.314645237368016,-10.316741537386115,-10.111293524728039,-8.627997088292092,0.007195848585123045,53.0,1.0,53.0,0.0,0.0,0.0,0.0,5.3,5.3
2021-02-10,392.1199951171875,392.2799987792969,387.5,390.0799865722656,362.2055969238281,21.989999771118164,-0.00043558694596736516,5.421217194247226e-05,6.464388346576436e-05,6.464388346576436e-05,0.00015030805653582248,1.897359874971763e-07,-9.646617067187188,-11.65413995651885,-10.893714470407183,-10.169657084105294,-8.591607057156692,0.0006660279970375595,58.0,1.0,58.0,0.0,0.0,0.0,0.0,5.8,5.8
