,date,session_type,r,x
910,2019-03-21,0,-0.0006640421436438809,4.116451374574957e-05
911,2019-03-21,1,0.004922387826221075,9.77564355617069e-06
912,2019-03-22,0,0.005180138732127701,1.6236425107090224e-05
913,2019-03-22,1,-0.003010633565757401,2.1613098192182614e-05
914,2019-03-25,0,-0.012801843793657426,4.107379742377653e-05
915,2019-03-25,1,-0.003824827764806529,2.02370263138791e-05
916,2019-03-26,0,0.0042065071587529595,2.773277418858822e-05
917,2019-03-26,1,0.0038088029286408843,1.2246964089906428e-05
918,2019-03-27,0,-0.0015217807768456465,2.3555358056387966e-05
919,2019-03-27,1,0.001331684777794019,1.4296967104526919e-05
920,2019-03-28,0,-0.006676228898743821,4.272275903174281e-05
921,2019-03-28,1,0.0041063897649538505,1.501762058810587e-05
922,2019-03-29,0,0.005512273984181061,1.3209614105934672e-05
923,2019-03-29,1,0.00444466191061521,2.4204478373755194e-05
924,2019-04-01,0,0.007613892118837891,3.558822467640312e-05
925,2019-04-01,1,-0.0038466998692823617,2.627859214040129e-05
926,2019-04-02,0,0.004689120474164157,8.271577921918555e-06
927,2019-04-02,1,-0.0011233852520121954,1.62354777831259e-05
928,2019-04-03,0,0.0011233852520121158,1.5418086547034066e-05
929,2019-04-03,1,0.0004677049802296916,1.307134187556877e-05
930,2019-04-08,0,0.008010475024971885,2.6987655340405607e-05
931,2019-04-08,1,-0.0008353056311941992,1.4441565634081785e-05
932,2019-04-09,0,0.0028742312680399115,6.506315178945807e-06
933,2019-04-09,1,0.003880988053707752,7.919204470728336e-06
934,2019-04-10,0,-0.0021234370717094168,1.285491767323439e-05
935,2019-04-10,1,0.0038741861943180525,7.034539438794631e-06
936,2019-04-11,0,0.0005522319514477358,7.650266360863285e-06
937,2019-04-11,1,-0.005721156142227288,2.177504172878848e-05
938,2019-04-12,0,0.0011098780273611913,1.322057016054675e-05
939,2019-04-12,1,-0.0014801112785358009,1.4394335508966285e-05
940,2019-04-15,0,0.005815311537693477,8.799293071691552e-06
941,2019-04-15,1,0.0010119130618314166,9.80169871420383e-06
942,2019-04-16,0,-0.0005518256371062372,6.92914537216861e-06
943,2019-04-16,1,0.005596088178580346,1.3601964502938634e-05
944,2019-04-17,0,0.002101897049831213,5.382833029915818e-06
945,2019-04-17,1,0.004554156700798575,8.865099024084389e-06
946,2019-04-18,0,0.0016344323987154716,1.140838294089501e-05
947,2019-04-18,1,-0.007558890323389802,2.464936092824483e-05
948,2019-04-19,0,0.0073774185871146505,1.2435609659019939e-05
949,2019-04-19,1,-0.004365230649411586,1.4836574967837103e-05
950,2019-04-22,0,0.0032757081156309883,6.553976013580295e-06
951,2019-04-22,1,-0.0027290110632904267,1.1770188870677576e-05
952,2019-04-23,0,0.0009104981053300553,8.659451448122566e-06
953,2019-04-23,1,0.0032709460382752756,2.2790252149580407e-05
954,2019-04-24,0,0.0023557136924589835,6.9572311404402724e-06
955,2019-04-24,1,-0.003717307875495688,1.587729826780484e-05
956,2019-04-25,0,-0.0017273516727361175,1.3910467157269864e-05
957,2019-04-25,1,0.0037237225717146666,9.703179850354734e-06
958,2019-04-26,0,-0.006274744363320021,2.0970970248021907e-05
959,2019-04-26,1,-0.002649008171576953,1.94578873402788e-05
960,2019-04-29,0,0.0023752980289074833,1.4422250695814616e-05
961,2019-04-29,1,-0.0024667684154335108,1.9754532757051644e-05
962,2019-04-30,0,-0.001831166964715318,6.4695549184677155e-06
963,2019-04-30,1,0.0036589868850414767,1.2909987624969726e-05
964,2019-05-02,0,-0.00045664186372749527,9.904814085153561e-06
965,2019-05-02,1,0.002827824005277284,2.2839202707364196e-05
966,2019-05-03,0,0.0012744653522960097,1.4629531009213709e-05
967,2019-05-03,1,0.009056392273538164,2.121348462842177e-05
968,2019-05-06,0,-0.010148691672147023,0.00019609580712770142
969,2019-05-06,1,-0.011265402831669543,4.524361137406175e-05
970,2019-05-07,0,0.003952755985383003,2.349906404552397e-05
971,2019-05-07,1,0.006401485052040889,1.4957090212561399e-05
972,2019-05-08,0,-0.011091364446825276,3.758769911318333e-05
973,2019-05-08,1,0.004047471259994821,2.3250643238829882e-05
974,2019-05-09,0,-0.0035867054590953767,3.380077545921317e-05
975,2019-05-09,1,-0.01000008333458331,4.59698211797724e-05
976,2019-05-10,0,0.00037216226704201355,9.890828545641588e-05
977,2019-05-10,1,-0.0004652244791980109,0.00012393007852498183
978,2019-05-13,0,-0.005506056558894194,0.00013915138037043205
979,2019-05-13,1,-0.01034719042624909,5.182431623237469e-05
980,2019-05-14,0,-0.014380515424465298,9.193939126077474e-05
981,2019-05-14,1,0.010211473949197733,0.00011281138637636756
982,2019-05-15,0,0.0006644203177367311,3.203792555207137e-05
983,2019-05-15,1,0.0037882420528379027,2.2752593736395425e-05
984,2019-05-16,0,-0.003978031387246964,4.108885788659859e-05
985,2019-05-16,1,-0.0046611261559918234,4.4083731695713694e-05
986,2019-05-17,0,0.007030907823342649,2.8046896895051133e-05
987,2019-05-17,1,-0.014399714792125535,4.395387732433382e-05
988,2019-05-20,0,0.002973195495744837,5.00819899304115e-05
989,2019-05-20,1,-0.0008622755025283156,5.42840772629938e-05
990,2019-05-21,0,-0.0033603795243082528,3.2742352278354714e-05
991,2019-05-21,1,0.008522914890743994,3.793934718785703e-05
992,2019-05-22,0,-0.001526863546943024,2.6280852927468073e-05
993,2019-05-22,1,0.0008591475875711955,2.7301445182267286e-05
994,2019-05-23,0,-0.00554972240587325,2.1819837884535147e-05
995,2019-05-23,1,-0.01080465845815438,4.9041410925865655e-05
996,2019-05-24,0,0.0005817899902297259,3.556582083898937e-05
997,2019-05-24,1,0.002710553450458002,2.8792519129924088e-05
998,2019-05-27,0,0.0005798782418216589,2.0870038358578573e-05
999,2019-05-27,1,-0.0016438624791602322,3.131868929000603e-05
1000,2019-05-28,0,0.0034779283439231486,1.2441800744357877e-05
1001,2019-05-28,1,-0.0028007164958580746,2.445785202805027e-05
1002,2019-05-29,0,-0.011673284304724734,4.960365277364898e-05
1003,2019-05-29,1,0.006923142078396199,1.8472147899098434e-05
1004,2019-05-30,0,0.0019415596818518348,3.661559112505408e-05
1005,2019-05-30,1,0.005416397805168451,3.072550831333078e-05
1006,2019-05-31,0,-0.003381809107380968,3.47567525191317e-05
1007,2019-05-31,1,0.011834457647002798,2.877125999865062e-05
1008,2019-06-03,0,-0.00229819118676288,1.9307092167131705e-05
1009,2019-06-03,1,0.0038273896114910245,4.939982132949621e-05
1010,2019-06-04,0,-0.0009554749437012532,2.0225568958263492e-05
1011,2019-06-04,1,-0.004310970895410373,1.9640747803659482e-05
1012,2019-06-05,0,0.007555867806382963,9.632589014498693e-06
1013,2019-06-05,1,-0.0037229769506755177,1.2502177146688604e-05
1014,2019-06-06,0,-0.002202116836088532,1.614984600830483e-05
1015,2019-06-06,1,-0.007021622654495318,1.8425254856846453e-05
1016,2019-06-10,0,0.011230141539490842,9.854125582303897e-05
1017,2019-06-10,1,0.005900283580971882,2.570951487460106e-05
1018,2019-06-11,0,0.001517019348484197,9.769489459415343e-06
1019,2019-06-11,1,0.0034993178943684344,1.271394573130754e-05
1020,2019-06-12,0,-0.00047216583340970277,1.1381858522032279e-05
1021,2019-06-12,1,0.00047216583340976403,1.727479053337716e-05
1022,2019-06-13,0,-0.0029310284303149733,9.315844704752532e-06
1023,2019-06-13,1,-0.0030346158897151133,1.733150000732249e-05
1024,2019-06-14,0,0.00047476618657536047,1.0089246370611383e-05
1025,2019-06-14,1,-0.0004747661865753049,1.2232007481709689e-05
1026,2019-06-17,0,-0.004950976503794442,7.998146407316548e-06
1027,2019-06-17,1,0.006469435559910064,1.9617014027948676e-05
1028,2019-06-18,0,-0.0005691519789382926,4.41698126766034e-06
1029,2019-06-18,1,0.0013275177371533608,1.1956477668241804e-05
1030,2019-06-19,0,0.01196265384309559,1.6874448780071076e-05
1031,2019-06-19,1,0.00839165763624838,2.9948885290590634e-05
1032,2019-06-20,0,-0.018271766235955476,0.000363610487849796
1033,2019-06-20,1,0.0015118589291904627,1.012040015601894e-05
1034,2019-06-21,0,0.0034874440360348155,2.6914399681890835e-05
1035,2019-06-21,1,-0.004054123310738603,1.6128723295190897e-05
1036,2019-06-24,0,0.0018876834298171916,1.4084768750919418e-05
1037,2019-06-24,1,0.0016958737812305725,1.8866720818739602e-05
1038,2019-06-25,0,-0.00028244598408360425,7.654391454269537e-06
1039,2019-06-25,1,-0.007561472700576475,1.8558543192019228e-05
1040,2019-06-26,0,-0.0014241635447711908,1.879590692472954e-05
1041,2019-06-26,1,-0.002092448927806789,1.4750327795275864e-05
1042,2019-06-27,0,0.0030421166155140305,1.0746589483512815e-05
1043,2019-06-27,1,0.008224274744055089,1.8125300054535722e-05
1044,2019-06-28,0,-9.414866080489504e-05,1.773354557573841e-05
1045,2019-06-28,1,-0.003867746909249299,1.6814585419496237e-05
1046,2019-07-01,0,0.01193230674597959,0.00012302765702716488
1047,2019-07-01,1,0.005588167657446866,1.3964613852586555e-05
1048,2019-07-02,0,-0.002697048833202192,1.0144649923524242e-05
1049,2019-07-02,1,0.001023874990548687,8.446755398857466e-06
1050,2019-07-03,0,-0.0014896194915391295,1.4094510330997775e-05
1051,2019-07-03,1,-0.008608643039792854,2.439851865588221e-05
1052,2019-07-04,0,0.004687801571768298,5.859617622732443e-06
1053,2019-07-04,1,0.001775618428294629,1.5715163888969962e-05
1054,2019-07-05,0,0.0002800728207636825,3.0704586159601355e-06
1055,2019-07-05,1,0.0004666137922373886,1.4034650069703779e-05
1056,2019-07-08,0,-0.0058953055220780795,1.9120262458016942e-05
1057,2019-07-08,1,0.0009380863727333207,3.485067244546079e-05
1058,2019-07-09,0,0.002154264870975975,9.005006733677024e-06
1059,2019-07-09,1,-0.0035617246388557544,1.2569372050851669e-05
1060,2019-07-10,0,0.004590387001035429,9.568730054167839e-06
1061,2019-07-10,1,0.0029864697885209415,8.643778942958299e-06
1062,2019-07-11,0,0.006501973491346824,1.8752231917989834e-05
1063,2019-07-11,1,0.0012028685234761036,1.094114493201581e-05
1064,2019-07-12,0,-0.002314494390610063,1.3499143006164345e-05
1065,2019-07-12,1,0.0019445350819138672,1.0037892817090293e-05
1066,2019-07-15,0,-0.00018503099321922497,7.894982910457391e-06
1067,2019-07-15,1,0.0037863091824159364,2.9858196136391787e-05
1068,2019-07-16,0,0.001289609611300134,5.314385221549395e-06
1069,2019-07-16,1,0.0011960073186103998,9.487485829736083e-06
1070,2019-07-17,0,-0.003592321829366173,7.705882552787653e-06
1071,2019-07-17,1,-0.0005538120872580876,2.1879445571365552e-05
1072,2019-07-18,0,-0.019202678043119502,0.00024233283777042193
1073,2019-07-18,1,0.0024440696505481896,1.0669656818581155e-05
1074,2019-07-19,0,0.009902920988839641,1.5177099615464553e-05
1075,2019-07-19,1,-0.001209246228931964,1.4202145752434343e-05
1076,2019-07-22,0,-0.0008380278901920909,1.3235590191303589e-05
1077,2019-07-22,1,0.005480992865706677,7.966497714058447e-06
1078,2019-07-23,0,0.0025906750240924626,7.828779452470634e-06
1079,2019-07-23,1,-0.0017572258856956245,9.982865296273604e-06
1080,2019-07-24,0,0.0012950973133046197,5.4376458707522635e-06
1081,2019-07-24,1,-0.0012025347177833387,6.385882909057674e-06
1082,2019-07-25,0,0.0019418379581843186,5.115111966524726e-06
1083,2019-07-25,1,-0.0002771746680100603,1.638063914743857e-05
1084,2019-07-26,0,-0.0037957736635626247,6.530714405659997e-06
1085,2019-07-26,1,0.0005563798363110411,7.20737107855141e-06
1086,2019-07-29,0,-0.0007419085938006769,6.360956694354443e-06
1087,2019-07-29,1,0.0002782802299855913,1.3076033250480277e-05
1088,2019-07-30,0,0.0034257706759594038,8.30575286082546e-06
1089,2019-07-30,1,-0.006212063924642666,1.4059012854056217e-05
1090,2019-07-31,0,-0.0028873489066910418,1.250632001711405e-05
1091,2019-07-31,1,0.001491285577895691,1.7732108251364597e-05
1092,2019-08-01,0,-0.009545271799797929,3.411153061700717e-05
1093,2019-08-01,1,0.0008459044632423229,1.540218087573495e-05
1094,2019-08-02,0,-0.011908277948290285,7.558475578684584e-05
1095,2019-08-02,1,-0.004669565829934544,3.3244763114769904e-05
1096,2019-08-05,0,-0.00459550832692745,3.174588796965184e-05
1097,2019-08-05,1,-0.004038467027138442,3.829500677817939e-05
1098,2019-08-06,0,-0.02764522818429461,7.35072396793882e-05
1099,2019-08-06,1,0.02300977806845102,9.170660730961725e-05
1100,2019-08-07,0,-9.680073576115305e-05,5.394094251049362e-05
1101,2019-08-07,1,0.0016443394912663467,4.366488509652437e-05
1102,2019-08-08,0,0.002413245053604369,6.72355443187551e-05
1103,2019-08-08,1,0.006438924749743483,3.9051209570933086e-05
1104,2019-08-12,0,0.0,2.6738502611226653e-05
1105,2019-08-12,1,0.00019157088181194956,3.7746562524667445e-05
1106,2019-08-13,0,-0.005377905979897622,2.913473062564989e-05
1107,2019-08-13,1,-0.004149183354045882,3.8116002994814594e-05
1108,2019-08-14,0,0.011058336642421887,9.495152032760211e-05
1109,2019-08-14,1,-0.00268122347737587,2.3604795720605956e-05
1110,2019-08-15,0,-0.0168249956147319,6.513997974913972e-05
1111,2019-08-15,1,0.004475586377212406,2.9150398583465902e-05
1112,2019-08-16,0,0.0013581686216587484,9.474361481211013e-05
1113,2019-08-16,1,0.00955190821749209,3.193635714291559e-05
1114,2019-08-19,0,0.0021103125337746174,3.41534874797683e-05
1115,2019-08-19,1,0.0045889181866779665,1.1362110448386364e-05
1116,2019-08-20,0,0.00028610939110814245,1.373402666378837e-05
1117,2019-08-20,1,0.0038069904169197736,9.412059604474365e-06
1118,2019-08-21,0,-0.0012356828719314106,1.1827921455335019e-05
1119,2019-08-21,1,0.0013306721857051724,1.0546810866050576e-05
1120,2019-08-22,0,0.0009493972041327312,2.0752739795599015e-05
1121,2019-08-22,1,-0.005805393416266222,2.3711007903668016e-05
1122,2019-08-23,0,0.0007632859830553896,2.0903456049672984e-05
1123,2019-08-23,1,0.001334350178921009,1.3215049453775847e-05
1124,2019-08-26,0,-0.01574382139907264,6.362990608309862e-05
1125,2019-08-26,1,-0.0027129170790758696,3.1007606189876056e-05
1126,2019-08-27,0,0.006286591621762257,2.8868356921861867e-05
1127,2019-08-27,1,-0.0007716049765543645,9.043469071391956e-06
1128,2019-08-28,0,0.0025055424112725446,1.610174969192903e-05
1129,2019-08-28,1,0.002211220436622839,1.1241495540220135e-05
1130,2019-08-29,0,0.0006720107774620242,1.6233461469075116e-05
1131,2019-08-29,1,0.0009592326874601342,1.7532223785112543e-05
1132,2019-08-30,0,0.008591938296882633,2.035551963751724e-05
1133,2019-08-30,1,0.005309075799766693,8.081226021506005e-06
1134,2019-09-02,0,-0.0011352886744446986,1.7248880397395924e-05
1135,2019-09-02,1,0.0038735935817600783,1.1955948916875354e-05
1136,2019-09-03,0,-0.0005659309715278657,6.674867240156198e-06
1137,2019-09-03,1,-0.005297524450305267,1.7016439294004623e-05
1138,2019-09-04,0,0.0018951962462124686,1.3860158269446183e-05
1139,2019-09-04,1,0.0076390242744175845,1.1587740170357874e-05
1140,2019-09-05,0,0.007021514593939716,2.9004655568143935e-05
1141,2019-09-05,1,0.0014915636213619543,1.5983873260804864e-05
1142,2019-09-06,0,0.0038120077773184666,1.2010129736105497e-05
1143,2019-09-06,1,-0.0007426662056908944,9.85134187608726e-06
1144,2019-09-09,0,0.003152529268327379,1.4633447826579163e-05
1145,2019-09-09,1,-0.0009261832652446273,1.3696494417333276e-05
1146,2019-09-10,0,0.0008336035308823367,6.723099856153317e-06
1147,2019-09-10,1,-0.005384342751931718,1.460646326089127e-05
1148,2019-09-11,0,0.00482868428236528,1.3193317632236863e-05
1149,2019-09-11,1,-0.002040060054715225,1.0712491796719105e-05
1150,2019-09-12,0,0.006384476926091018,1.0631348641311717e-05
1151,2019-09-12,1,-0.0016615899696594734,1.1164671225850623e-05
1152,2019-09-16,0,-0.002034588697787574,1.6026231628373534e-05
1153,2019-09-16,1,0.007286846798175704,1.5098522123456365e-05
1154,2019-09-17,0,0.0023866359777309533,1.0705591666604763e-05
1155,2019-09-17,1,-0.004042265494992,7.558586313259171e-06
1156,2019-09-18,0,0.004500581649492375,4.820024402615532e-06
1157,2019-09-18,1,0.004297935380148934,1.2730302058319016e-05
1158,2019-09-19,0,-0.004023046479347919,4.580654384869466e-05
1159,2019-09-19,1,-0.004131288868789098,1.795993476333585e-05
1160,2019-09-20,0,0.0028478270131033693,1.0530380975962257e-05
1161,2019-09-20,1,0.0,6.915479719130726e-06
1162,2019-09-23,0,-0.0006423491847387334,2.0816568221889624e-05
1163,2019-09-23,1,0.0,1.610918404750015e-05
1164,2019-09-24,0,0.0015592757114790117,7.281877981536862e-06
1165,2019-09-24,1,-0.00027498968961959646,1.843461977612879e-05
1166,2019-09-25,0,-0.003949851274949139,1.1970898287107937e-05
1167,2019-09-25,1,-0.0022113710292382726,1.6266239079699458e-05
1168,2019-09-26,0,0.0032232840910694743,1.245070327258909e-05
1169,2019-09-26,1,-0.0030388162801794068,1.0723202199769449e-05
1170,2019-09-27,0,0.003038816280179457,1.1816362018877883e-05
1171,2019-09-27,1,-0.004792635901737311,1.882689408337989e-05
1172,2019-10-01,0,0.002952031664081078,5.27070679623984e-05
1173,2019-10-01,1,0.008986763828961472,1.0168350636549834e-05
1174,2019-10-02,0,-0.0034750835154375302,1.2271534824464631e-05
1175,2019-10-02,1,0.0005495008838699505,6.810409278612121e-06
1176,2019-10-03,0,-0.008736089401200766,1.5920520635486214e-05
1177,2019-10-03,1,0.00221422730930929,1.704622405819883e-05
1178,2019-10-04,0,0.0027609073308043695,2.660341156160143e-05
1179,2019-10-04,1,-9.190754107847327e-05,1.6649422622096396e-05
1180,2019-10-07,0,0.002478543518809256,1.673717775370978e-05
1181,2019-10-07,1,0.0007332050553012704,1.1919254373153545e-05
1182,2019-10-08,0,0.003931793114316693,1.7038159046451246e-05
1183,2019-10-08,1,0.003916394641074719,1.2377953477419618e-05
1184,2019-10-09,0,-0.003460211064895731,1.724795333422919e-05
1185,2019-10-09,1,-0.00759972526460639,1.750512276720706e-05
1186,2019-10-14,0,0.017312505292749043,0.00022839221959873585
1187,2019-10-14,1,0.0005418585881699307,1.3655959907255093e-05
1188,2019-10-15,0,0.0006317974848005941,9.504037760445257e-06
1189,2019-10-15,1,0.0022531666510370563,8.207302927204322e-06
1190,2019-10-16,0,0.004491159978783558,6.9993641471187726e-06
1191,2019-10-16,1,-0.0011657625855043807,1.9369596351372886e-05
1192,2019-10-17,0,0.000269142781869579,9.293899110301787e-06
1193,2019-10-17,1,0.0008069939913409674,7.460867007120493e-06
1194,2019-10-18,0,0.0034001464396754433,2.4775154949209455e-05
1195,2019-10-18,1,-0.004027752144590357,3.411477418007019e-05
1196,2019-10-21,0,0.0006276057049150039,1.686793314472746e-05
1197,2019-10-21,1,-0.00017927572654679954,8.7798111280859e-06
1198,2019-10-22,0,0.005185991594247893,6.5881215047557064e-06
1199,2019-10-22,1,0.0025829451011395517,1.3975669752254366e-05
1200,2019-10-23,0,-0.001513330951565283,1.2730951244905147e-05
1201,2019-10-23,1,-0.002140373598715603,1.0133805962223117e-05
1202,2019-10-24,0,0.0027637872538529575,7.904471278231742e-06
1203,2019-10-24,1,0.005150530878115252,1.1137074497211672e-05
1204,2019-10-25,0,0.0027420299344018055,8.921874472685209e-06
1205,2019-10-25,1,-0.0032736149562224742,9.393566309227991e-06
1206,2019-10-28,0,0.004421264607677539,6.0574988348852644e-06
1207,2019-10-28,1,-0.002031354198183527,6.064567284661524e-06
1208,2019-10-29,0,0.0032658133973608046,4.061282168709952e-06
1209,2019-10-29,1,-0.001940549254991699,1.4038237935537626e-05
1210,2019-10-30,0,-0.0012368585373963583,6.5141120692764365e-06
1211,2019-10-30,1,0.002295806747894967,8.958853959497543e-06
1212,2019-10-31,0,0.002906338740473765,9.447691620242818e-06
1213,2019-10-31,1,-0.0022009957382103365,1.028843755126689e-05
1214,2019-11-01,0,-0.0011464351535640902,1.3919401002939882e-05
1215,2019-11-01,1,0.003347430891774422,3.7068996504625078e-06
1216,2019-11-04,0,0.0039496255319495825,4.356625411067114e-06
1217,2019-11-04,1,0.011149941297034477,1.2930761621392554e-05
1218,2019-11-05,0,0.004321901445971412,1.7922573704385307e-05
1219,2019-11-05,1,0.004389180418763187,1.4281255721518462e-05
1220,2019-11-06,0,-8.587745292747639e-05,1.0536515405549356e-05
1221,2019-11-06,1,0.0007726317077494271,1.3394818139641691e-05
1222,2019-11-07,0,-0.0014599169581711172,9.795287718681425e-06
1223,2019-11-07,1,-0.0034435295735461245,1.8236896598453826e-05
1224,2019-11-08,0,0.0043025623555191135,1.4269562758161658e-05
1225,2019-11-08,1,-0.006287974548987498,1.5401451949392882e-05
1226,2019-11-11,0,0.0003455723576505955,1.1440167970258393e-05
1227,2019-11-11,1,-0.0121666574245117,2.549909652817704e-05
1228,2019-11-12,0,0.004013966994972626,9.41388141334896e-06
1229,2019-11-12,1,0.0034773572378251536,1.0429775265950666e-05
1230,2019-11-13,0,-0.005220580899004797,1.026369142730116e-05
1231,2019-11-13,1,0.0002616773533185005,2.2099857087048418e-05
1232,2019-11-14,0,0.0023520199004305954,1.7102607594418503e-05
1233,2019-11-14,1,-0.0032245441683317875,2.1349233591846863e-05
1234,2019-11-15,0,0.002528225922771712,1.4491843181234602e-05
1235,2019-11-15,1,0.004083943635094214,1.1021855968474104e-05
1236,2019-11-18,0,8.671146764597013e-05,6.6128139908582525e-06
1237,2019-11-18,1,0.005188976444462759,1.3191942083231404e-05
1238,2019-11-19,0,-0.0016402645366173742,2.015597492506729e-05
1239,2019-11-19,1,0.006029822731729782,1.0864784073666377e-05
1240,2019-11-20,0,-0.0019772196426401283,8.159250882652676e-06
1241,2019-11-20,1,-0.001205441854251069,1.1219645847321143e-05
1242,2019-11-21,0,-0.0067427641356690386,2.1611824038940525e-05
1243,2019-11-21,1,0.0013002212207532473,2.474857987744171e-05
1244,2019-11-22,0,0.0018174742118327073,1.4306840423732881e-05
1245,2019-11-22,1,-0.0007785130794136867,1.1003184436263411e-05
1246,2019-11-25,0,0.005092583618383616,2.9972949074498756e-05
1247,2019-11-25,1,-0.004314070538970013,1.5223287838244592e-05
1248,2019-11-26,0,0.0047444557403626495,4.5391584135775455e-06
1249,2019-11-26,1,-0.0001721318534244637,1.3171621788108048e-05
1250,2019-11-27,0,-0.0004304593067200514,5.505513811801301e-06
1251,2019-11-27,1,0.002923475856893983,8.810188298228025e-06
1252,2019-11-28,0,0.0009440035028432206,7.572852867106102e-06
1253,2019-11-28,1,-0.0037813726734999597,1.4455393632856682e-05
1254,2019-11-29,0,-0.0008614006907005833,5.925095100110169e-06
1255,2019-11-29,1,-0.012050949949289874,2.626132522186264e-05
1256,2019-12-02,0,0.005393193309007764,3.293122524864282e-05
1257,2019-12-02,1,-0.0021711763273130915,1.697348129306506e-05
1258,2019-12-03,0,-0.005055358103698605,1.6787710602931573e-05
1259,2019-12-03,1,0.006966242034418261,2.034351745869987e-05
1260,2019-12-04,0,-0.0027806761052389674,2.055921313173529e-05
1261,2019-12-04,1,0.0009567297968300762,1.680418830221575e-05
1262,2019-12-05,0,0.0032113901660803783,1.3153784401743956e-05
1263,2019-12-05,1,0.005013408374295389,1.6488020559645836e-05
1264,2019-12-06,0,0.004044233882055425,1.008614088950343e-05
1265,2019-12-06,1,-0.0028378571739208834,1.3949476746606997e-05
1266,2019-12-09,0,0.004982400136081133,7.720064122096151e-06
1267,2019-12-09,1,8.56861317519044e-05,1.0401968459841172e-05
1268,2019-12-10,0,-0.0020584963097017646,5.9601681003133844e-06
1269,2019-12-10,1,-0.0018906846470947833,7.901328393808158e-06
1270,2019-12-11,0,-0.0021528533611010897,1.6961061097091158e-05
1271,2019-12-11,1,0.009096432756710232,1.1979783859859752e-05
1272,2019-12-12,0,0.00502749131029665,1.139036045702968e-05
1273,2019-12-12,1,0.007451977918037612,2.1981181886700188e-05
1274,2019-12-13,0,0.010407143868006365,5.222965091663142e-05
1275,2019-12-13,1,-0.0010024226050330727,3.433536436381905e-05
1276,2019-12-16,0,-0.0027618547078345325,3.5196799533245674e-05
1277,2019-12-16,1,0.002427490414825497,1.5732069855193916e-05
1278,2019-12-17,0,0.0010862754358327256,5.578179655130315e-06
1279,2019-12-17,1,0.01046782009953508,2.0033286067469114e-05
1280,2019-12-18,0,-0.0019026353094571899,7.98579703846291e-06
1281,2019-12-18,1,0.0033891332295590423,8.273681107746394e-06
1282,2019-12-19,0,-0.0006603929577964768,1.7834109402811584e-05
1283,2019-12-19,1,-0.00662802757841334,1.926568061044053e-05
1284,2019-12-20,0,0.002739386596659191,8.140224074552709e-06
1285,2019-12-20,1,-0.006987799834052703,4.802752964790843e-05
1286,2019-12-23,0,0.0017515330388062744,7.182234514414714e-06
1287,2019-12-23,1,0.0016652793190612488,1.7448153269676274e-05
1288,2019-12-24,0,0.0008316008795259878,5.343761777130084e-06
1289,2019-12-24,1,-0.00391455128620798,8.898657447313e-06
1290,2019-12-25,0,0.0005005840251370609,5.88302360027232e-06
1291,2019-12-25,1,0.0025823663815449753,5.109873742287305e-06
1292,2019-12-26,0,0.0007484719048739295,2.5129211219762453e-06
1293,2019-12-26,1,-0.0016640323333893363,4.7000219413452826e-06
1294,2019-12-27,0,0.0024119444470328748,4.0017783824414415e-06
1295,2019-12-27,1,0.004889174852132206,1.590619859531467e-05
1296,2019-12-30,0,-0.0004961137856015249,4.988787556313864e-06
1297,2019-12-30,1,-0.0018211925563488256,1.1202201201942296e-05
1298,2019-12-31,0,-0.0033197806238252745,7.10812714144054e-06
1299,2019-12-31,1,-0.0028305047202776667,1.4301376042533996e-05
1300,2020-01-02,0,0.004076714327829424,1.2773215741579682e-05
1301,2020-01-02,1,0.004804117580642314,1.4326470903746078e-05
1302,2020-01-03,0,0.006424534081621297,1.0168673446718492e-05
1303,2020-01-03,1,-0.007747504342384142,5.890854675130141e-05
1304,2020-01-06,0,-0.005725444010204099,2.5289838756538106e-05
1305,2020-01-06,1,-0.005591035551643017,2.3949347365181938e-05
1306,2020-01-07,0,0.0037586179141382266,1.9881081722640958e-05
1307,2020-01-07,1,-0.010391445220260991,4.368533804151508e-05
1308,2020-01-08,0,-0.01211930592710121,0.00024950171748736255
1309,2020-01-08,1,0.005102919731152583,5.068845297414244e-05
1310,2020-01-09,0,0.01105170062512332,2.2417475292199453e-05
1311,2020-01-09,1,0.004102655731549953,2.340993856868325e-05
1312,2020-01-10,0,0.003086808441095189,1.654665441448354e-05
1313,2020-01-10,1,0.00041640641867564404,2.919468955366427e-05
1314,2020-01-13,0,0.006225378063554103,4.276124999199944e-05
1315,2020-01-13,1,0.0026444110939392064,3.186127136898585e-05
1316,2020-01-14,0,0.00485737586994456,5.966192309545253e-06
1317,2020-01-14,1,0.00041055959849190524,1.140118396247744e-05
1318,2020-01-15,0,-0.0018077244035407103,1.0511557604382838e-05
1319,2020-01-15,1,-0.007926719731034513,1.8875004671763144e-05
1320,2020-01-16,0,-0.001908476702571652,1.0175221360046407e-05
1321,2020-01-16,1,0.0013280214435193206,3.029364645826785e-05
1322,2020-01-17,0,0.0038908944322723496,1.1527341778960986e-05
1323,2020-01-17,1,-0.0025646342909189795,2.2023720474625204e-05
1324,2020-01-20,0,0.003885747520802495,5.999364451105011e-06
1325,2020-01-20,1,-0.00066033844743691,1.6415834558114152e-05
1326,2020-01-30,0,-0.028560209266728077,0.0007647984399731462
1327,2020-01-30,1,-0.03457561350974067,0.0002589430703734889
1328,2020-01-31,0,0.007884403524148835,0.00011675923119082981
1329,2020-01-31,1,0.0006978367345298013,9.133223597288363e-05
1330,2020-02-03,0,-0.01608613775162438,0.00010077689686511475
1331,2020-02-03,1,0.003538261099598604,0.000251276687555748
