date,Symbol,short_volume,short_exempt_volume,offex_total_volume
2024-03-20,HOOD,2057793.0,109279.0,5923802.0
2024-03-21,HOOD,2394399.0,108347.0,6708979.0
2024-03-22,HOOD,1255782.0,87664.0,4221980.0
2024-03-25,HOOD,1690600.0,11450.0,6789637.0
2024-03-26,HOOD,1349817.0,71806.0,4545718.0
2024-03-27,HOOD,5156461.0,112138.0,12915107.0
2024-03-28,HOOD,2513701.0,341320.0,5954403.0
2024-04-01,HOOD,2149561.0,124434.0,6007985.0
2024-04-02,HOOD,2080160.0,43729.0,5647557.0
2024-04-03,HOOD,969350.0,35771.0,3320270.0
2024-04-04,HOOD,2022512.0,569634.0,5252921.0
2024-04-05,HOOD,1305940.0,129032.0,3956602.0
2024-04-08,HOOD,1012591.0,105201.0,3153957.0
2024-04-09,HOOD,878671.0,65818.0,3115115.0
2024-04-10,HOOD,1097091.0,50206.0,2658124.0
2024-04-11,HOOD,2138082.0,47428.0,5035316.0
2024-04-12,HOOD,1206736.0,57517.0,3758579.0
2024-04-15,HOOD,1736107.0,112960.0,5230196.0
2024-04-16,HOOD,1092718.0,121680.0,3471467.0
2024-04-17,HOOD,1420856.0,90246.0,3921317.0
2024-04-18,HOOD,1153382.0,62637.0,2865505.0
2024-04-19,HOOD,1091557.0,23950.0,3335548.0
2024-04-22,HOOD,965053.0,99735.0,2650913.0
2024-04-23,HOOD,900595.0,10328.0,2410573.0
2024-04-24,HOOD,847811.0,17648.0,2811384.0
2024-04-25,HOOD,930742.0,18998.0,2909161.0
2024-04-26,HOOD,1363506.0,23352.0,3095264.0
2024-04-29,HOOD,1427508.0,7928.0,3366338.0
2024-04-30,HOOD,1131714.0,47923.0,3545151.0
2024-05-01,HOOD,1278093.0,39779.0,3125741.0
2024-05-02,HOOD,1273261.0,28721.0,2910763.0
2024-05-03,HOOD,1312766.0,33559.0,3418580.0
2024-05-06,HOOD,2655801.0,63080.0,7016887.0
2024-05-07,HOOD,1694123.0,50121.0,4238983.0
2024-05-08,HOOD,3045506.0,368230.0,6505288.0
2024-05-09,HOOD,10597742.0,337291.0,26496619.0
2024-05-10,HOOD,3510453.0,119048.0,11056479.0
2024-05-13,HOOD,5178766.0,63968.0,10440620.0
2024-05-14,HOOD,5416500.0,116241.0,13884167.0
2024-05-15,HOOD,3180754.0,157759.0,8774570.0
2024-05-16,HOOD,3727460.0,79457.0,8387495.0
2024-05-17,HOOD,9123419.0,132196.0,25319378.0
2024-05-20,HOOD,4464792.0,144667.0,12177830.0
2024-05-21,HOOD,3247383.0,34462.0,8755376.0
2024-05-22,HOOD,3223011.0,110750.0,9072954.0
2024-05-23,HOOD,2393560.0,95023.0,7666735.0
2024-05-24,HOOD,4171570.0,105214.0,10038150.0
2024-05-28,HOOD,2681518.0,56095.0,7518459.0
2024-05-29,HOOD,4192458.0,40407.0,10607524.0
2024-05-30,HOOD,6431652.0,298823.0,16499305.0
2024-05-31,HOOD,3444197.0,120602.0,10775410.0
2024-06-03,HOOD,3432711.0,90601.0,9684882.0
2024-06-04,HOOD,2116573.0,80261.0,6956796.0
2024-06-05,HOOD,1850295.0,74296.0,5723080.0
2024-06-06,HOOD,8142417.0,360866.0,18703957.0
2024-06-07,HOOD,4181905.0,100339.0,10920119.0
2024-06-10,HOOD,3031574.0,67978.0,7629448.0
2024-06-11,HOOD,2508317.0,17688.0,6260341.0
2024-06-12,HOOD,3090382.0,53784.0,7929297.0
2024-06-13,HOOD,1823399.0,74597.0,5315481.0
2024-06-14,HOOD,1802433.0,30937.0,5412219.0
2024-06-17,HOOD,1334068.0,65760.0,5286695.0
2024-06-18,HOOD,1014010.0,21741.0,3806546.0
2024-06-20,HOOD,1543746.0,61799.0,5476873.0
2024-06-21,HOOD,4692853.0,164982.0,7498489.0
2024-06-24,HOOD,2228787.0,148859.0,7195395.0
2024-06-25,HOOD,1738971.0,38187.0,4551083.0
2024-06-26,HOOD,2860222.0,28007.0,6893101.0
2024-06-27,HOOD,1197860.0,22809.0,2976860.0
2024-06-28,HOOD,1562713.0,75273.0,4047455.0
2024-07-01,HOOD,1341378.0,40635.0,4859847.0
2024-07-02,HOOD,1166055.0,28375.0,3930268.0
2024-07-03,HOOD,1050124.0,29463.0,3027028.0
2024-07-05,HOOD,1646874.0,27701.0,4251547.0
2024-07-08,HOOD,1575563.0,21830.0,4657147.0
2024-07-09,HOOD,1630755.0,30880.0,5544545.0
2024-07-10,HOOD,1441343.0,8715.0,4533059.0
2024-07-11,HOOD,1550292.0,37242.0,5382946.0
2024-07-12,HOOD,1277930.0,21254.0,4102148.0
2024-07-15,HOOD,2969408.0,44832.0,8422483.0
2024-07-16,HOOD,3091880.0,35631.0,7966591.0
2024-07-17,HOOD,2325312.0,20507.0,6389028.0
2024-07-18,HOOD,1812950.0,86328.0,6072587.0
2024-07-19,HOOD,1623614.0,20690.0,4264642.0
2024-07-22,HOOD,1700241.0,4132.0,7194138.0
2024-07-23,HOOD,1156189.0,29353.0,4290035.0
2024-07-24,HOOD,1422877.0,20274.0,5264360.0
2024-07-25,HOOD,1031233.0,11890.0,3805631.0
2024-07-26,HOOD,1209210.0,23762.0,3625877.0
2024-07-29,HOOD,984511.0,18034.0,2998029.0
2024-07-30,HOOD,1183528.0,32406.0,4650129.0
2024-07-31,HOOD,1082300.0,22450.0,3586336.0
2024-08-01,HOOD,1633882.0,39985.0,5477671.0
2024-08-02,HOOD,2676446.0,189126.0,11416475.0
2024-08-05,HOOD,4810954.0,253407.0,15384900.0
2024-08-06,HOOD,2852305.0,83066.0,8802779.0
2024-08-07,HOOD,4296940.0,32176.0,10673005.0
2024-08-08,HOOD,8633252.0,190119.0,23490595.0
2024-08-09,HOOD,2821247.0,59528.0,7356791.0
2024-08-12,HOOD,2869566.0,52691.0,8481045.0
2024-08-13,HOOD,2495426.0,60807.0,5856328.0
2024-08-14,HOOD,2072181.0,40568.0,5436264.0
2024-08-15,HOOD,3073949.0,35734.0,8777824.0
2024-08-16,HOOD,1815408.0,34083.0,5078126.0
2024-08-19,HOOD,1181739.0,10713.0,3773868.0
2024-08-20,HOOD,1293006.0,30338.0,3411710.0
2024-08-21,HOOD,1095087.0,20052.0,3160048.0
2024-08-22,HOOD,1131653.0,24393.0,2933434.0
2024-08-23,HOOD,2201520.0,60749.0,5607258.0
2024-08-26,HOOD,1111101.0,39218.0,3107670.0
2024-08-27,HOOD,1315962.0,28342.0,3255343.0
2024-08-28,HOOD,2140967.0,24903.0,4854856.0
2024-08-29,HOOD,1499812.0,33172.0,3234074.0
2024-08-30,HOOD,1578612.0,35826.0,3750393.0
2024-09-03,HOOD,1609609.0,30410.0,3690998.0
2024-09-04,HOOD,1673410.0,37014.0,3635479.0
2024-09-05,HOOD,1940251.0,34215.0,4722080.0
2024-09-06,HOOD,2250968.0,32043.0,4944178.0
2024-09-09,HOOD,1591104.0,26284.0,3698694.0
2024-09-10,HOOD,2487377.0,19092.0,4648868.0
2024-09-11,HOOD,1924746.0,71516.0,4778638.0
2024-09-12,HOOD,2811862.0,141777.0,5669165.0
2024-09-13,HOOD,2102374.0,38452.0,5323903.0
2024-09-16,HOOD,1576987.0,29905.0,3356190.0
2024-09-17,HOOD,1632807.0,42139.0,3660525.0
2024-09-18,HOOD,2742832.0,79772.0,5206763.0
2024-09-19,HOOD,2334269.0,25502.0,5302074.0
2024-09-20,HOOD,1452123.0,22703.0,3387637.0
2024-09-23,HOOD,1562110.0,5461.0,3524632.0
2024-09-24,HOOD,1112638.0,14333.0,2664370.0
2024-09-25,HOOD,1088990.0,38850.0,2110457.0
2024-09-26,HOOD,1815002.0,4540.0,3791598.0
2024-09-27,HOOD,4279329.0,50920.0,8432944.0
2024-09-30,HOOD,2292546.0,48142.0,4535960.0
2024-10-01,HOOD,2409033.0,49835.0,5119965.0
2024-10-02,HOOD,4281950.0,60044.0,6218729.0
2024-10-03,HOOD,1358240.0,8868.0,2972255.0
2024-10-04,HOOD,1977576.0,17404.0,3787365.0
2024-10-07,HOOD,2063579.0,43813.0,3853126.0
2024-10-08,HOOD,8151961.0,267858.0,16992421.0
2024-10-09,HOOD,5085718.0,295826.0,9540356.0
2024-10-10,HOOD,3314193.0,134364.0,6183903.0
2024-10-11,HOOD,3916949.0,338661.0,7964062.0
2024-10-14,HOOD,3644754.0,170476.0,7216546.0
2024-10-15,HOOD,2221130.0,32977.0,6780220.0
2024-10-16,HOOD,1536600.0,29499.0,4773920.0
2024-10-17,HOOD,2357039.0,25213.0,5524558.0
2024-10-18,HOOD,2375373.0,79505.0,4887000.0
2024-10-21,HOOD,1472886.0,46771.0,4353064.0
2024-10-22,HOOD,1742035.0,84662.0,4867500.0
2024-10-23,HOOD,1698322.0,60352.0,5037787.0
2024-10-24,HOOD,1429360.0,18315.0,3548965.0
2024-10-25,HOOD,1575755.0,15343.0,3912747.0
2024-10-28,HOOD,2090415.0,27787.0,6363861.0
2024-10-29,HOOD,1571134.0,27482.0,5327067.0
2024-10-30,HOOD,3109284.0,78863.0,8835478.0
2024-10-31,HOOD,7065699.0,415257.0,19786661.0
2024-11-01,HOOD,3465603.0,360229.0,9358120.0
2024-11-04,HOOD,2651103.0,58339.0,6442050.0
2024-11-05,HOOD,3262600.0,48792.0,5687200.0
2024-11-06,HOOD,7071489.0,239811.0,18232213.0
2024-11-07,HOOD,3908718.0,283775.0,10179141.0
2024-11-08,HOOD,2732853.0,73798.0,8157590.0
2024-11-11,HOOD,8742770.0,549136.0,17495130.0
2024-11-12,HOOD,4418043.0,392871.0,10435866.0
2024-11-13,HOOD,4762390.0,489729.0,9740305.0
2024-11-14,HOOD,2313590.0,68134.0,4916481.0
2024-11-15,HOOD,2634916.0,57347.0,5058228.0
2024-11-18,HOOD,6432161.0,65832.0,13679789.0
2024-11-19,HOOD,5216500.0,129082.0,10441175.0
2024-11-20,HOOD,6411073.0,33330.0,13653897.0
2024-11-21,HOOD,5098411.0,368106.0,10300875.0
2024-11-22,HOOD,4113576.0,59183.0,8706527.0
2024-11-25,HOOD,5293252.0,41007.0,11037469.0
2024-11-26,HOOD,2690689.0,119414.0,6574877.0
2024-11-27,HOOD,3430671.0,116783.0,6225688.0
2024-11-29,HOOD,3269569.0,14752.0,6253627.0
2024-12-02,HOOD,3431036.0,36866.0,7173082.0
2024-12-03,HOOD,3422851.0,31236.0,6851702.0
2024-12-04,HOOD,6958150.0,35268.0,14414717.0
2024-12-05,HOOD,11110337.0,1633977.0,18344410.0
2024-12-06,HOOD,8196167.0,1383173.0,15126904.0
2024-12-09,HOOD,5329417.0,156076.0,11188190.0
2024-12-10,HOOD,4276601.0,74460.0,10928337.0
2024-12-11,HOOD,3453630.0,91689.0,8076909.0
2024-12-12,HOOD,5013528.0,231119.0,11193179.0
2024-12-13,HOOD,3781263.0,82961.0,7608620.0
2024-12-16,HOOD,7012929.0,159682.0,14550548.0
2024-12-17,HOOD,4614822.0,540689.0,10458980.0
2024-12-18,HOOD,6420985.0,311363.0,13843091.0
2024-12-19,HOOD,4030801.0,679614.0,9014132.0
2024-12-20,HOOD,3189731.0,35342.0,7958718.0
2024-12-23,HOOD,2492136.0,351.0,6062739.0
2024-12-24,HOOD,2229941.0,64116.0,4516640.0
2024-12-26,HOOD,1919532.0,46736.0,4126282.0
2024-12-27,HOOD,2632564.0,20810.0,5734521.0
2024-12-30,HOOD,1412976.0,7468.0,3860103.0
2024-12-31,HOOD,2547392.0,57355.0,5292001.0
2025-01-02,HOOD,3118133.0,44126.0,7049147.0
2025-01-03,HOOD,4654981.0,69897.0,8732007.0
2025-01-06,HOOD,4504209.0,109749.0,8943366.0
2025-01-07,HOOD,3082401.0,42133.0,7131740.0
2025-01-08,HOOD,2654616.0,41623.0,5814351.0
2025-01-10,HOOD,2775096.0,12310.0,5991368.0
2025-01-13,HOOD,2094962.0,22748.0,5288820.0
2025-01-14,HOOD,5220765.0,129595.0,13443508.0
2025-01-15,HOOD,6296937.0,52426.0,12649322.0
2025-01-16,HOOD,4500323.0,24827.0,7607716.0
2025-01-17,HOOD,8882036.0,80294.0,14854615.0
2025-01-21,HOOD,6090504.0,147979.0,11716387.0
2025-01-22,HOOD,4105077.0,37392.0,7896162.0
2025-01-23,HOOD,2829166.0,42511.0,7419164.0
2025-01-24,HOOD,3891200.0,103185.0,7795148.0
2025-01-27,HOOD,4240235.0,25694.0,12064471.0
2025-01-28,HOOD,2755084.0,25533.0,6853847.0
2025-01-29,HOOD,2043603.0,16140.0,6386181.0
2025-01-30,HOOD,3261661.0,16608.0,7018887.0
2025-01-31,HOOD,2400058.0,57535.0,5788511.0
2025-02-03,HOOD,2455954.0,26588.0,7265099.0
2025-02-04,HOOD,2113069.0,7073.0,6052996.0
2025-02-05,HOOD,2469074.0,15306.0,7143534.0
2025-02-06,HOOD,2131702.0,3420.0,6416157.0
2025-02-07,HOOD,3508231.0,93284.0,10176496.0
2025-02-10,HOOD,5172586.0,16815.0,9796047.0
2025-02-11,HOOD,4161876.0,17996.0,9546522.0
2025-02-12,HOOD,8662304.0,264528.0,14525434.0
2025-02-13,HOOD,19106599.0,276417.0,35620810.0
2025-02-14,HOOD,10429305.0,116953.0,17921623.0
2025-02-18,HOOD,8379371.0,78876.0,18394666.0
2025-02-19,HOOD,4634729.0,26565.0,11571158.0
2025-02-20,HOOD,5523067.0,50424.0,16878860.0
2025-02-21,HOOD,6501140.0,68403.0,16102485.0
2025-02-24,HOOD,6130416.0,59148.0,18455291.0
2025-02-25,HOOD,6511158.0,374656.0,25672145.0
2025-02-26,HOOD,8677957.0,852831.0,19516605.0
2025-02-27,HOOD,10791705.0,57147.0,22621064.0
2025-02-28,HOOD,7367928.0,59173.0,17522061.0
2025-03-03,HOOD,13310388.0,69946.0,24947290.0
2025-03-04,HOOD,11160947.0,764022.0,27187037.0
2025-03-05,HOOD,8071941.0,716158.0,14306297.0
2025-03-06,HOOD,9593123.0,56778.0,17318199.0
2025-03-07,HOOD,12087081.0,85457.0,23782323.0
2025-03-10,HOOD,10591098.0,1322713.0,40677302.0
2025-03-11,HOOD,6758610.0,818815.0,32319614.0
2025-03-12,HOOD,7549761.0,87317.0,23142795.0
2025-03-13,HOOD,7502019.0,41858.0,20392378.0
2025-03-14,HOOD,9417466.0,66581.0,18776030.0
2025-03-17,HOOD,11071264.0,49704.0,22568569.0
2025-03-18,HOOD,8970169.0,25731.0,22070509.0
2025-03-19,HOOD,11872001.0,14583.0,23288672.0
2025-03-20,HOOD,13705306.0,31016.0,22842865.0
2025-03-21,HOOD,9432468.0,52342.0,17520963.0
2025-03-24,HOOD,12797888.0,44400.0,22067702.0
2025-03-25,HOOD,11535554.0,58592.0,19183330.0
2025-03-26,HOOD,9253152.0,37024.0,22878837.0
2025-03-27,HOOD,13307758.0,43617.0,26338476.0
2025-03-28,HOOD,9019733.0,80448.0,22677613.0
2025-03-31,HOOD,6413056.0,52062.0,19692471.0
2025-04-01,HOOD,10170349.0,42294.0,22487018.0
2025-04-02,HOOD,7483747.0,79643.0,20503456.0
2025-04-03,HOOD,8291458.0,394423.0,27097375.0
2025-04-04,HOOD,13268650.0,1440373.0,40145416.0
2025-04-07,HOOD,7637444.0,1065454.0,37370767.0
2025-04-08,HOOD,10335866.0,798458.0,28912509.0
2025-04-09,HOOD,15535847.0,105118.0,40943087.0
2025-04-10,HOOD,12532651.0,616757.0,29568386.0
2025-04-11,HOOD,11057432.0,921745.0,25329992.0
2025-04-14,HOOD,9551702.0,63768.0,22081722.0
2025-04-15,HOOD,6830280.0,17430.0,15085570.0
2025-04-16,HOOD,7459908.0,84153.0,21246672.0
2025-04-17,HOOD,5049937.0,22007.0,11689974.0
2025-04-21,HOOD,4422145.0,35461.0,11995412.0
2025-04-22,HOOD,9860440.0,36474.0,17283044.0
2025-04-23,HOOD,12523867.0,26358.0,21673579.0
2025-04-24,HOOD,13129809.0,31201.0,20363155.0
2025-04-25,HOOD,10164480.0,12353.0,16382547.0
2025-04-28,HOOD,8617795.0,24309.0,16878828.0
2025-04-29,HOOD,6784759.0,59184.0,13157586.0
2025-04-30,HOOD,8886401.0,53251.0,16576308.0
2025-05-01,HOOD,27810235.0,211683.0,44944789.0
2025-05-02,HOOD,13887477.0,146359.0,25078836.0
2025-05-05,HOOD,9420885.0,58648.0,17602705.0
2025-05-06,HOOD,5570142.0,26892.0,14338748.0
2025-05-07,HOOD,7441494.0,51449.0,18641889.0
2025-05-08,HOOD,11646349.0,78064.0,22576306.0
2025-05-09,HOOD,11183893.0,117132.0,20196149.0
2025-05-12,HOOD,10754276.0,112057.0,18098447.0
2025-05-13,HOOD,11813286.0,130347.0,23323680.0
2025-05-14,HOOD,8966020.0,75946.0,17018680.0
2025-05-15,HOOD,5376128.0,60386.0,16711298.0
2025-05-16,HOOD,6361635.0,18327.0,10533729.0
2025-05-19,HOOD,8191300.0,45486.0,14982988.0
2025-05-20,HOOD,8379583.0,71641.0,14456502.0
2025-05-21,HOOD,11196537.0,52600.0,19171371.0
2025-05-22,HOOD,7990921.0,38537.0,13128453.0
2025-05-23,HOOD,4772000.0,43460.0,11820176.0
2025-05-27,HOOD,8386541.0,32654.0,13820838.0
2025-05-28,HOOD,4333150.0,20429.0,8414444.0
2025-05-29,HOOD,5851418.0,28489.0,10207839.0
2025-05-30,HOOD,5931329.0,22939.0,10953294.0
2025-06-02,HOOD,8878753.0,38366.0,14770516.0
2025-06-03,HOOD,12753372.0,96536.0,20984480.0
2025-06-04,HOOD,8583373.0,42246.0,14125048.0
2025-06-05,HOOD,18924244.0,80222.0,33744259.0
2025-06-06,HOOD,17203180.0,79479.0,29579382.0
2025-06-09,HOOD,19392664.0,113118.0,32386757.0
2025-06-10,HOOD,11692838.0,42235.0,19924107.0
2025-06-11,HOOD,9412354.0,23801.0,16969314.0
2025-06-12,HOOD,6359448.0,26541.0,11960932.0
2025-06-13,HOOD,7671538.0,76285.0,14924768.0
2025-06-16,HOOD,6993195.0,20044.0,13003337.0
2025-06-17,HOOD,7588373.0,34458.0,13537289.0
2025-06-18,HOOD,10900595.0,50901.0,18039483.0
2025-06-20,HOOD,9336449.0,42102.0,17164882.0
2025-06-23,HOOD,8561901.0,38524.0,16452071.0
2025-06-24,HOOD,9646052.0,46985.0,20712567.0
2025-06-25,HOOD,10119622.0,104823.0,18911270.0
2025-06-26,HOOD,4758638.0,34014.0,12573064.0
2025-06-27,HOOD,6040298.0,63661.0,15130922.0
2025-06-30,HOOD,29488952.0,159338.0,50938881.0
2025-07-01,HOOD,36632543.0,119803.0,65759931.0
2025-07-02,HOOD,37665544.0,93198.0,63340127.0
2025-07-03,HOOD,18863082.0,177038.0,29523601.0
2025-07-07,HOOD,14039487.0,141483.0,26305923.0
2025-07-08,HOOD,18709832.0,95210.0,31726872.0
2025-07-09,HOOD,14122784.0,48892.0,22381634.0
2025-07-10,HOOD,8168273.0,58084.0,14179842.0
2025-07-11,HOOD,19051681.0,163352.0,33857810.0
2025-07-14,HOOD,14132458.0,39934.0,24999554.0
2025-07-15,HOOD,14594358.0,60409.0,23889589.0
2025-07-16,HOOD,17166822.0,58041.0,29059711.0
2025-07-17,HOOD,12750063.0,34194.0,20492985.0
2025-07-18,HOOD,21524177.0,67552.0,36582623.0
2025-07-21,HOOD,12449717.0,61460.0,23920271.0
2025-07-22,HOOD,8873003.0,86993.0,22403026.0
2025-07-23,HOOD,6050510.0,53469.0,16652127.0
2025-07-24,HOOD,4614520.0,62716.0,12300537.0
2025-07-25,HOOD,7108713.0,63207.0,18131358.0
2025-07-28,HOOD,5719332.0,46159.0,15076670.0
2025-07-29,HOOD,5798557.0,23822.0,15199339.0
2025-07-30,HOOD,7818024.0,69958.0,16945476.0
2025-07-31,HOOD,12614948.0,65008.0,29798294.0
2025-08-01,HOOD,18996885.0,209773.0,40440096.0
2025-08-04,HOOD,13872816.0,23889.0,24509530.0
2025-08-05,HOOD,10508829.0,59791.0,18258478.0
2025-08-06,HOOD,10606528.0,96722.0,17818759.0
2025-08-07,HOOD,12462925.0,9955.0,23294773.0
2025-08-08,HOOD,12291597.0,20702.0,21834705.0
2025-08-11,HOOD,10538083.0,106249.0,18547221.0
2025-08-12,HOOD,9487029.0,89327.0,16326579.0
2025-08-13,HOOD,16328122.0,87857.0,27024032.0
2025-08-14,HOOD,9968804.0,40516.0,17528689.0
2025-08-15,HOOD,9674115.0,85803.0,16954022.0
2025-08-18,HOOD,9894163.0,67238.0,19829707.0
2025-08-19,HOOD,14345182.0,178963.0,28308453.0
2025-08-20,HOOD,5369102.0,69982.0,29305359.0
2025-08-21,HOOD,6154910.0,35958.0,18809538.0
2025-08-22,HOOD,8056144.0,74660.0,21626763.0
2025-08-25,HOOD,6837347.0,47846.0,15174896.0
2025-08-26,HOOD,6701726.0,48723.0,12120803.0
2025-08-27,HOOD,10494541.0,60529.0,18155083.0
2025-08-28,HOOD,5959486.0,23288.0,11695331.0
2025-08-29,HOOD,5693145.0,18475.0,10654742.0
2025-09-02,HOOD,10666682.0,110750.0,21244667.0
2025-09-03,HOOD,6996278.0,24303.0,12362618.0
2025-09-04,HOOD,7794472.0,47971.0,15674567.0
2025-09-05,HOOD,17342863.0,68950.0,29421090.0
2025-09-08,HOOD,26197082.0,122432.0,50059891.0
2025-09-09,HOOD,12318388.0,50503.0,25255687.0
2025-09-10,HOOD,12901669.0,70477.0,23744340.0
2025-09-11,HOOD,10129595.0,30066.0,17257432.0
2025-09-12,HOOD,12092303.0,82338.0,19251796.0
2025-09-15,HOOD,9379215.0,20509.0,16508387.0
2025-09-16,HOOD,9255633.0,3277.0,15716438.0
2025-09-17,HOOD,9285229.0,27936.0,15986288.0
2025-09-18,HOOD,8722380.0,29978.0,14928527.0
2025-09-19,HOOD,13012994.0,21201.0,20838232.0
2025-09-22,HOOD,8156334.0,17330.0,12969294.0
2025-09-23,HOOD,8247567.0,30363.0,13797200.0
2025-09-24,HOOD,7477895.0,12920.0,12641001.0
2025-09-25,HOOD,7920281.0,37263.0,13917374.0
2025-09-26,HOOD,5746118.0,22809.0,9860002.0
2025-09-29,HOOD,15238853.0,24979.0,30811418.0
2025-09-30,HOOD,13899451.0,32483.0,25147394.0
2025-10-01,HOOD,9455299.0,42777.0,16309894.0
2025-10-02,HOOD,9961930.0,14466.0,16914016.0
2025-10-03,HOOD,10157854.0,74127.0,17371543.0
2025-10-06,HOOD,7043694.0,60153.0,13590197.0
2025-10-07,HOOD,6884128.0,86784.0,11191755.0
2025-10-08,HOOD,6539792.0,21567.0,10841698.0
2025-10-09,HOOD,4644091.0,12507.0,8464789.0
2025-10-10,HOOD,10328737.0,24950.0,19695619.0
2025-10-13,HOOD,7747787.0,29223.0,13875011.0
2025-10-14,HOOD,5962515.0,18567.0,14187951.0
2025-10-15,HOOD,5269598.0,19186.0,10471361.0
2025-10-16,HOOD,5957266.0,21929.0,10888999.0
2025-10-17,HOOD,4959249.0,40516.0,10846738.0
2025-10-20,HOOD,7294797.0,13274.0,13080597.0
2025-10-21,HOOD,5201828.0,35170.0,9487186.0
2025-10-22,HOOD,8741120.0,83521.0,18545309.0
2025-10-23,HOOD,6625279.0,31898.0,12057827.0
2025-10-24,HOOD,7187367.0,16652.0,11331147.0
2025-10-27,HOOD,6789896.0,35342.0,11616357.0
2025-10-28,HOOD,3310977.0,13420.0,5692230.0
2025-10-29,HOOD,4790215.0,25958.0,8653897.0
2025-10-30,HOOD,5162080.0,25155.0,8747022.0
2025-10-31,HOOD,6536152.0,27805.0,12023484.0
2025-11-03,HOOD,4573503.0,14312.0,8409345.0
2025-11-04,HOOD,7046092.0,32849.0,11450238.0
2025-11-05,HOOD,7457735.0,37275.0,13007957.0
2025-11-06,HOOD,14792056.0,948789.0,25628734.0
2025-11-07,HOOD,12398564.0,1845828.0,23415953.0
2025-11-10,HOOD,8485617.0,39537.0,14872565.0
2025-11-11,HOOD,4433393.0,14410.0,8324448.0
2025-11-12,HOOD,6132034.0,27679.0,11371964.0
2025-11-13,HOOD,9101895.0,370967.0,18203063.0
2025-11-14,HOOD,7466412.0,325122.0,15208628.0
2025-11-17,HOOD,9505187.0,27163.0,20411302.0
2025-11-18,HOOD,6219679.0,23629.0,14562491.0
2025-11-19,HOOD,6289849.0,19474.0,12583009.0
2025-11-20,HOOD,9767657.0,154293.0,22669873.0
2025-11-21,HOOD,10020837.0,881804.0,19700039.0
2025-11-24,HOOD,7385660.0,6635.0,13088231.0
2025-11-25,HOOD,7000315.0,18698.0,11121426.0
2025-11-26,HOOD,16586829.0,48596.0,24274519.0
2025-11-28,HOOD,3929982.0,7981.0,6427542.0
2025-12-01,HOOD,10302387.0,61507.0,16289734.0
2025-12-02,HOOD,7870450.0,21904.0,13234990.0
2025-12-03,HOOD,8276919.0,18869.0,13041032.0
2025-12-04,HOOD,6715409.0,20776.0,10825020.0
2025-12-05,HOOD,8197364.0,26781.0,12521159.0
2025-12-08,HOOD,7363722.0,43850.0,11273829.0
2025-12-09,HOOD,7074986.0,16529.0,10608669.0
2025-12-10,HOOD,5471488.0,11164.0,8662811.0
2025-12-11,HOOD,12844030.0,59358.0,22873263.0
2025-12-12,HOOD,9076328.0,66396.0,16917325.0
2025-12-15,HOOD,6873291.0,63120.0,12931022.0
2025-12-16,HOOD,6552610.0,41693.0,10997093.0
2025-12-17,HOOD,10177403.0,60340.0,17366243.0
2025-12-18,HOOD,6644344.0,23399.0,11651682.0
2025-12-19,HOOD,6101622.0,12830.0,10183515.0
2025-12-22,HOOD,4810732.0,4600.0,7667134.0
2025-12-23,HOOD,5457441.0,23490.0,9043268.0
2025-12-24,HOOD,2254494.0,4820.0,4004327.0
2025-12-26,HOOD,3671541.0,14580.0,6197972.0
2025-12-29,HOOD,3570276.0,35759.0,7316989.0
2025-12-30,HOOD,4257826.0,22801.0,7943633.0
2025-12-31,HOOD,4348396.0,32229.0,7567392.0
2026-01-02,HOOD,8067432.0,63780.0,13042937.0
2026-01-05,HOOD,8512388.0,32795.0,12802270.0
2026-01-06,HOOD,6001843.0,21370.0,9640095.0
2026-01-07,HOOD,5252733.0,16172.0,8437329.0
2026-01-08,HOOD,5829563.0,8536.0,9029825.0
2026-01-09,HOOD,5138793.0,28501.0,8766846.0
2026-01-12,HOOD,4784808.0,29248.0,7860102.0
2026-01-13,HOOD,5805742.0,6623.0,8968103.0
2026-01-14,HOOD,4618036.0,18340.0,7809584.0
2026-01-15,HOOD,10081408.0,73095.0,16768357.0
2026-01-16,HOOD,8733665.0,45925.0,14678268.0
2026-01-20,HOOD,5802255.0,49984.0,10257333.0
2026-01-21,HOOD,5211981.0,48268.0,9095640.0
2026-01-22,HOOD,3589935.0,7398.0,6478409.0
2026-01-23,HOOD,4085726.0,12610.0,8452080.0
2026-01-26,HOOD,2956042.0,13278.0,5330845.0
2026-01-27,HOOD,4121783.0,19284.0,8566192.0
2026-01-28,HOOD,4990834.0,5528.0,10198219.0
2026-01-29,HOOD,5049772.0,18843.0,12447475.0
2026-01-30,HOOD,5833490.0,26066.0,10754905.0
2026-02-02,HOOD,9805439.0,444924.0,29028203.0
2026-02-03,HOOD,6304368.0,770334.0,18110913.0
2026-02-04,HOOD,9456521.0,568861.0,27573664.0
2026-02-05,HOOD,5974516.0,547240.0,25631747.0
2026-02-06,HOOD,7929719.0,298612.0,22897273.0
2026-02-09,HOOD,7792880.0,13025.0,16742645.0
2026-02-10,HOOD,6562985.0,8314.0,15037396.0
2026-02-11,HOOD,13638497.0,1662218.0,32747732.0
2026-02-12,HOOD,10305681.0,1304933.0,28035807.0
2026-02-13,HOOD,10646838.0,25714.0,19586365.0
2026-02-17,HOOD,6915413.0,26234.0,13986173.0
2026-02-18,HOOD,7132912.0,17008.0,12604478.0
2026-02-19,HOOD,5272788.0,12317.0,9589701.0
