market,ticker,converged,theta0,alpha,gamma,beta,persistence,theta_eav_noVIX,theta_eav_noVIX_se,theta_eav_noVIX_t,loglik_noVIX,theta_vix_full,theta_eav,theta_eav_full_se,theta_eav_full_t,loglik_full,LR_stat,LR_p,n_obs,n_events,sigma2_sample,analyst_count,market_cap,median_daily_turnover
TW,2882.TW,True,0.0002304301216651366,0.059116248610197826,0.06899438214261946,0.8591733306592763,0.9527867703407839,0.0001386163843905197,6.538639070875519e-05,2.1199577295518024,11188.416793525146,2.249916375717504e-07,9.992873763796924e-05,4.91320845232992e-05,2.033879462015935,11204.180081222215,31.52657539413849,1.967292995175285e-08,3911,60,0.00022224093881812598,9.0,1056183091200.0,578478305.317893
TW,2883.TW,True,0.0002662109252660032,0.09049942379453799,0.04838496843001393,0.8524202655135945,0.9671121735231395,-2.3581506416992274e-05,4.359660571333497e-05,-0.5409023485004787,11288.797240324098,2.978699829359336e-07,-6.676187069632314e-06,4.113666990791147e-05,-0.1622928419966327,11320.37252950682,63.150578365442925,1.887379141862766e-15,3911,59,0.00022668611803987917,2.0,357320523776.0,195176184.63979053
TW,2886.TW,True,0.00016827962017174674,0.05944485355790939,0.09916888027516055,0.8529140012113327,0.9619432949068223,5.1545969772727144e-05,3.8676391926334344e-05,1.3327502180375321,12045.088544672994,1.8531308027780866e-07,2.424005061478678e-05,2.9078003733211665e-05,0.8336215524692577,12069.89483614525,49.612582944511814,1.8730572648451016e-12,3911,59,0.00015271525510473228,8.0,584916729856.0,342089126.6033764
TW,2887.TW,True,0.0034981043677400894,0.09232319693153578,0.09137387980676989,0.860900469912227,0.9989106067471477,-4.4537385147912905e-06,0.0007040415500822087,-0.0063259597594364165,11804.487352315067,4.059991644704179e-07,-1.3517052482792378e-05,2.458408330325355e-05,-0.5498294289054692,11851.664857740818,94.35501085150099,0.0,3911,60,0.0001872141874359024,4.0,600520523776.0,177892484.0479896
TW,2603.TW,True,0.0006576630261548177,0.03902743028655309,0.0,0.9574786738864586,0.9965061041730117,0.0006769617024036772,0.00023043968267480585,2.9376958627347127,9446.576135306941,8.079757014579027e-07,0.0008267164781047,0.000280347900512,2.9488948431390285,9438.931624440593,-15.28902173269671,1.0,3911,60,0.0006321126524062798,8.0,433008574464.0,94793865.88936615
TW,2615.TW,True,0.0007784790398010524,0.07875504755961758,0.0,0.9137260132558064,0.992481060815424,0.00012635183489940438,0.0001581522603578632,0.7989252547734597,9403.378548614006,1.0123754094209865e-06,4.408306037066177e-05,0.0001590564384621,0.2771535738942184,9403.822985110672,0.8888729933314607,0.3457828988187711,3911,60,0.0006896123940087359,4.0,214670196736.0,42512478.76411438
TW,2609.TW,True,0.0007965799299476423,0.1082906619811465,0.012140658709967833,0.8676369658868985,0.981997957223029,0.0009284999972316261,0.000279636960372688,3.3203765195922657,9311.886704785102,1.1970240136381655e-06,0.0009713659927451,0.0002807366833441,3.4600607985185636,9325.777952793273,27.78249601634161,1.3574876023270122e-07,3911,60,0.0007126496040877573,5.0,176700473344.0,80090384.90998888
TW,1301.TW,True,0.00024386861369356805,0.0768557052213565,0.07303779010615409,0.8522217954671163,0.9655963957415499,8.110249065755417e-05,5.634870469891438e-05,1.439296450395899,11284.5666475091,2.025047301201722e-07,3.595064176836597e-05,4.14628724547888e-05,0.8670562274132508,11299.33809028104,29.542885543880402,5.469304109606554e-08,3911,60,0.00022386927882334415,5.0,327199096832.0,400564603.72372437
TW,1303.TW,True,0.0003958923499517199,0.07289148881735898,0.06018132132478357,0.8860045177241073,0.9889866672038581,0.00031364470426722485,0.00012060219618601455,2.600654997886317,11076.831446458717,5.299607074995107e-07,0.0002147158984843,9.704057880535975e-05,2.212640331783367,11106.722924954502,59.782956991570245,1.0547118733938987e-14,3911,60,0.00026572003661310935,5.0,679671431168.0,313919911.3669815
TW,1326.TW,True,0.00038544914460205467,0.07218794984165526,0.058002704758257785,0.8866062178181533,0.9877955200389374,6.53961219012868e-05,7.91569935337119e-05,0.8261572222729187,11153.33204560123,2.701621769625105e-07,3.6910133361614995e-05,4.6873551275292454e-05,0.7874405151177594,11176.036714282904,45.40933736334773,1.598698950999733e-11,3911,60,0.00023984655904376863,6.0,292158373888.0,271773775.2117615
TW,2002.TW,True,0.00018982336997233084,0.06719447265334678,0.04109911838701402,0.8986330335551108,0.9863770654019646,8.948739493390319e-05,4.8855817072123094e-05,1.8316630505185898,12154.133975858647,2.6419953334102277e-07,5.559624065414248e-05,3.872563265634021e-05,1.435644477328899,12192.04058742104,75.81322312478369,0.0,3911,60,0.0001630834216153107,9.0,309467807744.0,343698986.9151592
TW,2027.TW,True,0.0005474945170296769,0.057653542801893685,0.0,0.9366033559015917,0.9942568987034854,1.3920891300432225e-05,0.00010186125620075067,0.13666522306574141,10317.130872066296,5.429536141774099e-07,0.0002271821669819,0.0002138898230347,1.0621457522316664,10314.310167727108,-5.641408678377047,1.0,3911,58,0.00040013273718554474,2.0,90152017920.0,69117603.1404829
TW,2317.TW,True,0.0003181917144749512,0.06543558624236691,0.05982472445611086,0.8716823730702878,0.9670303215407102,0.0005511041734579932,0.0001531906618016071,3.5975050109236593,10660.149372286422,3.287194679541008e-07,0.0002459056299894,6.44070296376799e-05,3.8179936471655767,10668.2891324736,16.279520374355343,5.4651441398489986e-05,3911,60,0.0002979237281833934,17.0,2792547680256.0,2157076923.9395103
TW,3045.TW,True,0.00019769557395232367,0.09501192445801065,0.0,0.8982965485827153,0.993308473040726,-9.068928973428695e-06,3.132793794747012e-05,-0.28948375053076403,12861.254720588331,2.09314848564728e-07,-3.995293781225209e-05,2.8364270677268656e-05,-1.408565665827984,12859.424868608843,-3.6597039589760243,1.0,3911,61,0.00010079491204528165,7.0,332696125440.0,260099521.63817215
TW,2382.TW,True,0.00034998077309808393,0.05687822403814702,0.04543346929562005,0.8947047764820756,0.9742997351680326,0.0018214861751476084,0.00039224642125214006,4.6437292387091995,10375.64406872751,2.1617615323443658e-07,0.0019548517015182,0.0004208073252091,4.645479259532026,10388.24236650011,25.19659554519967,5.177351025675847e-07,3911,59,0.0003663956939626926,18.0,1229591281664.0,320020863.90875244
TW,2912.TW,True,0.00021291037318689907,0.06903833194720058,0.0,0.91650474913796,0.9855430810851605,0.00031249732591752177,9.472371588967658e-05,3.299039981513005,11493.343901386836,2.104749812073687e-07,0.0001394243131765,6.487655831343923e-05,2.1490707398950613,11479.24037128539,-28.207060202890716,1.0,3911,60,0.00019233871104332623,9.0,233915006976.0,212190831.68842316
TW,2637.TW,True,0.0005082978998880041,0.0790042879884969,0.010961136385307957,0.9106320042660602,0.995116860447211,0.000159386845474363,0.00012031826832215996,1.3247102680001541,10421.0847275397,8.541316072421205e-07,0.0003503496750565,0.0002135423883738,1.6406563480183725,10436.544006662629,30.91855824585582,2.6908630768041064e-08,3684,57,0.000384261630684907,4.0,52621836288.0,21231116.70172119
TW,1215.TW,True,0.000347873694522209,0.12453690301749704,0.017794132784180777,0.8383879222543171,0.9718218916639045,0.00037928475717153757,0.00012046204205384321,3.148583161175433,11154.660034726501,1.8724642691188258e-07,0.0003075690000672,9.528650387408964e-05,3.2278338228641754,11154.866495247505,0.4129210420069285,0.5204906109166485,3911,59,0.00023178610609304358,1.0,42744553472.0,26789599.529556274
TW,2347.TW,True,0.00025639182919171406,0.03635754277540444,0.027789335185903857,0.9381419742306215,0.9883941845989779,0.0007040185844899126,0.0001683956063293802,4.1807420029288584,11104.390352308497,2.0226353982955962e-07,0.000997997303528,0.0003517851253854,2.8369513987679427,11105.280084291984,1.779463966973708,0.1822151619811826,3911,60,0.0002255620487499316,3.0,136771657728.0,130530519.66755676
