Date,MTUM,QUAL,VLUE,USMV,SIZE,SPY
2011-06-20,,,,,,98.3323974609375
2011-06-21,,,,,,99.67994689941406
2011-06-22,,,,,,99.07930755615234
2011-06-23,,,,,,98.79441833496094
2011-06-24,,,,,,97.64704132080078
2011-06-27,,,,,,98.5172119140625
2011-06-28,,,,,,99.80314636230469
2011-06-29,,,,,,100.65786743164062
2011-06-30,,,,,,101.62042236328125
2011-07-01,,,,,,103.12195587158203
2011-07-05,,,,,,103.0372543334961
2011-07-06,,,,,,103.1604995727539
2011-07-07,,,,,,104.23079681396484
2011-07-08,,,,,,103.49153900146484
2011-07-11,,,,,,101.62042236328125
2011-07-12,,,,,,101.18147277832031
2011-07-13,,,,,,101.52030181884766
2011-07-14,,,,,,100.819580078125
2011-07-15,,,,,,101.40478515625
2011-07-18,,,,,,100.57315063476562
2011-07-19,,,,,,102.20563507080078
2011-07-20,,,,,,102.14401245117188
2011-07-21,,,,,,103.56089782714844
2011-07-22,,,,,,103.63018798828125
2011-07-25,,,,,,103.05265808105469
2011-07-26,,,,,,102.66766357421875
2011-07-27,,,,,,100.56546783447266
2011-07-28,,,,,,100.27285766601562
2011-07-29,,,,,,99.5875473022461
2011-08-01,,,,,,99.16400146484375
2011-08-02,,,,,,96.63062286376953
2011-08-03,,,,,,97.15426635742188
2011-08-04,,,,,,92.60340118408203
2011-08-05,,,,,,92.46479797363281
2011-08-08,,,,,,86.44318389892578
2011-08-09,,,,,,90.46270751953125
2011-08-10,,,,,,86.46629333496094
2011-08-11,,,,,,90.34720611572266
2011-08-12,,,,,,90.95553588867188
2011-08-15,,,,,,92.88062286376953
2011-08-16,,,,,,92.08748626708984
2011-08-17,,,,,,92.14907836914062
2011-08-18,,,,,,88.17575073242188
2011-08-19,,,,,,86.73580169677734
2011-08-22,,,,,,86.80509948730469
2011-08-23,,,,,,89.66191101074219
2011-08-24,,,,,,90.92472076416016
2011-08-25,,,,,,89.5386734008789
2011-08-26,,,,,,90.84000396728516
2011-08-29,,,,,,93.450439453125
2011-08-30,,,,,,93.69683837890625
2011-08-31,,,,,,94.11262512207031
2011-09-01,,,,,,93.12702178955078
2011-09-02,,,,,,90.74761199951172
2011-09-06,,,,,,90.08538055419922
2011-09-07,,,,,,92.62647247314453
2011-09-08,,,,,,91.66394805908203
2011-09-09,,,,,,89.26148223876953
2011-09-12,,,,,,89.83899688720703
2011-09-13,,,,,,90.66292572021484
2011-09-14,,,,,,91.91807556152344
2011-09-15,,,,,,93.50434112548828
2011-09-16,,,,,,94.0577392578125
2011-09-19,,,,,,93.12117767333984
2011-09-20,,,,,,93.01280975341797
2011-09-21,,,,,,90.2728271484375
2011-09-22,,,,,,87.35480499267578
2011-09-23,,,,,,87.88113403320312
2011-09-26,,,,,,89.97093963623047
2011-09-27,,,,,,90.9771957397461
2011-09-28,,,,,,89.1195297241211
2011-09-29,,,,,,89.82394409179688
2011-09-30,,,,,,87.57926940917969
2011-10-03,,,,,,85.08695983886719
2011-10-04,,,,,,86.95230865478516
2011-10-05,,,,,,88.56226348876953
2011-10-06,,,,,,90.16447448730469
2011-10-07,,,,,,89.56073760986328
2011-10-10,,,,,,92.55615997314453
2011-10-11,,,,,,92.64906311035156
2011-10-12,,,,,,93.46176147460938
2011-10-13,,,,,,93.2760009765625
2011-10-14,,,,,,94.87042999267578
2011-10-17,,,,,,93.05925750732422
2011-10-18,,,,,,94.878173828125
2011-10-19,,,,,,93.75584411621094
2011-10-20,,,,19.300004959106445,,94.16609954833984
2011-10-21,,,,19.53593635559082,,95.95407104492188
2011-10-24,,,,19.53593635559082,,97.13053131103516
2011-10-25,,,,19.467432022094727,,95.24197387695312
2011-10-26,,,,19.551151275634766,,96.20948791503906
2011-10-27,,,,19.809904098510742,,99.56096649169922
2011-10-28,,,,19.802291870117188,,99.5377426147461
2011-10-31,,,,19.756624221801758,,97.1383056640625
2011-11-01,,,,19.756624221801758,,94.42924499511719
2011-11-02,,,,19.756624221801758,,95.96955108642578
2011-11-03,,,,19.756624221801758,,97.71879577636719
2011-11-04,,,,19.634864807128906,,97.12284088134766
2011-11-07,,,,19.55875587463379,,97.7265625
2011-11-08,,,,19.863178253173828,,98.98042297363281
2011-11-09,,,,19.490272521972656,,95.32711791992188
2011-11-10,,,,19.589208602905273,,96.22498321533203
2011-11-11,,,,19.93928337097168,,98.03616333007812
2011-11-14,,,,19.809904098510742,,97.1073226928711
2011-11-15,,,,19.809904098510742,,97.58723449707031
2011-11-16,,,,19.665307998657227,,96.03921508789062
2011-11-17,,,,19.322834014892578,,94.51441192626953
2011-11-18,,,,19.42938804626465,,94.4137954711914
2011-11-21,,,,19.1325740814209,,92.61808013916016
2011-11-22,,,,19.1325740814209,,92.25430297851562
2011-11-23,,,,18.873830795288086,,90.21866607666016
2011-11-25,,,,18.866209030151367,,90.04837799072266
2011-11-28,,,,19.26195526123047,,92.65675354003906
2011-11-29,,,,19.284786224365234,,92.91993713378906
2011-11-30,,,,19.787078857421875,,96.7435531616211
2011-12-01,,,,19.93928337097168,,96.72807312011719
2011-12-02,,,,19.878400802612305,,96.64293670654297
2011-12-05,,,,19.84034538269043,,97.695556640625
2011-12-06,,,,20.007780075073242,,97.7265625
2011-12-07,,,,20.007780075073242,,98.09032440185547
2011-12-08,,,,20.14476776123047,,95.9385757446289
2011-12-09,,,,20.022994995117188,,97.56398010253906
2011-12-12,,,,19.74141502380371,,96.13983154296875
2011-12-13,,,,19.695751190185547,,95.24197387695312
2011-12-14,,,,19.627254486083984,,94.22802734375
2011-12-15,,,,19.71097755432129,,94.56858825683594
2011-12-16,,,,19.718582153320312,,94.70881652832031
2011-12-19,,,,19.718582153320312,,93.69620513916016
2011-12-20,,,,19.718582153320312,,96.53146362304688
2011-12-21,,,,20.129545211791992,,96.71839904785156
2011-12-22,,,,20.196706771850586,,97.57523345947266
2011-12-23,,,,20.35700798034668,,98.44759368896484
2011-12-27,,,,20.48676300048828,,98.52549743652344
2011-12-28,,,,20.334104537963867,,97.23249816894531
2011-12-29,,,,20.418071746826172,,98.2373046875
2011-12-30,,,,20.39516830444336,,97.7543716430664
2012-01-03,,,,20.387535095214844,,99.31217956542969
2012-01-04,,,,20.303577423095703,,99.46797180175781
2012-01-05,,,,20.303577423095703,,99.73280334472656
2012-01-06,,,,20.372268676757812,,99.47576141357422
2012-01-09,,,,20.364641189575195,,99.71723937988281
2012-01-10,,,,20.479127883911133,,100.58186340332031
2012-01-11,,,,20.47150421142578,,100.63634490966797
2012-01-12,,,,20.54783058166504,,100.8778305053711
2012-01-13,,,,20.45623207092285,,100.35592651367188
2012-01-17,,,,20.5783634185791,,100.74540710449219
2012-01-18,,,,20.685218811035156,,101.8592758178711
2012-01-19,,,,20.75391960144043,,102.39671325683594
2012-01-20,,,,20.738645553588867,,102.77841186523438
2012-01-23,,,,20.70047950744629,,102.51356506347656
2012-01-24,,,,20.662322998046875,,102.39671325683594
2012-01-25,,,,20.807350158691406,,103.25353240966797
2012-01-26,,,,20.738645553588867,,102.7238540649414
2012-01-27,,,,20.723386764526367,,102.67713928222656
2012-01-30,,,,20.624156951904297,,102.32662963867188
2012-01-31,,,,20.662322998046875,,102.28766632080078
2012-02-01,,,,20.853147506713867,,103.18342590332031
2012-02-02,,,,20.776819229125977,,103.34701538085938
2012-02-03,,,,20.906574249267578,,104.79581451416016
2012-02-06,,,,20.822614669799805,,104.7256851196289
2012-02-07,,,,20.95236587524414,,104.9905014038086
2012-02-08,,,,20.87604522705078,,105.3021011352539
2012-02-09,,,,20.937103271484375,,105.43451690673828
2012-02-10,,,,20.784452438354492,,104.6556167602539
2012-02-13,,,,20.853147506713867,,105.43451690673828
2012-02-14,,,,20.906574249267578,,105.3021011352539
2012-02-15,,,,20.87604522705078,,104.81133270263672
2012-02-16,,,,21.0134334564209,,105.97195434570312
2012-02-17,,,,21.05159568786621,,106.25242614746094
2012-02-21,,,,20.975265502929688,,106.29911804199219
2012-02-22,,,,20.990535736083984,,105.95637512207031
2012-02-23,,,,21.097393035888672,,106.42371368408203
2012-02-24,,,,21.1431941986084,,106.65739440917969
2012-02-27,,,,21.097393035888672,,106.83653259277344
2012-02-28,,,,21.181352615356445,,107.14810943603516
2012-02-29,,,,21.097393035888672,,106.72750091552734
2012-03-01,,,,21.1431941986084,,107.28054809570312
2012-03-02,,,,21.097393035888672,,106.95340728759766
2012-03-05,,,,21.188993453979492,,106.51722717285156
2012-03-06,,,,21.0134334564209,,104.95940399169922
2012-03-07,,,,21.105030059814453,,105.69155883789062
2012-03-08,,,,21.250051498413086,,106.74308013916016
2012-03-09,,,,21.303485870361328,,107.1559066772461
2012-03-12,,,,21.4179744720459,,107.16368865966797
2012-03-13,,,,21.41034507751465,,109.09540557861328
2012-03-14,,,,21.44851303100586,,108.97859191894531
2012-03-15,,,,21.471406936645508,,109.60948944091797
2012-03-16,,,,21.47904396057129,,109.76128387451172
2012-03-19,,,,21.540109634399414,,110.19154357910156
2012-03-20,,,,21.501949310302734,,109.87086486816406
2012-03-21,,,,21.50957489013672,,109.69086456298828
2012-03-22,,,,21.433244705200195,,108.90074920654297
2012-03-23,,,,21.43248176574707,,109.25281524658203
2012-03-26,,,,21.63944435119629,,110.7861557006836
2012-03-27,,,,21.64710235595703,,110.44190979003906
2012-03-28,,,,21.570457458496094,,109.8943099975586
2012-03-29,,,,21.501462936401367,,109.7065200805664
2012-03-30,,,,21.63944435119629,,110.1602783203125
2012-04-02,,,,21.762083053588867,,110.966064453125
2012-04-03,,,,21.654775619506836,,110.51229095458984
2012-04-04,,,,21.654775619506836,,109.41705322265625
2012-04-05,,,,21.63944435119629,,109.3623046875
2012-04-09,,,,21.486133575439453,,108.13402557373047
2012-04-10,,,,21.22551155090332,,106.31904602050781
2012-04-11,,,,21.348163604736328,,107.17959594726562
2012-04-12,,,,21.501462936401367,,108.57997131347656
2012-04-13,,,,21.394153594970703,,107.28913879394531
2012-04-16,,,,21.409488677978516,,107.21874237060547
2012-04-17,,,,21.69310760498047,,108.806884765625
2012-04-18,,,,21.67777442932129,,108.43917846679688
2012-04-19,,,,21.501462936401367,,107.74288177490234
2012-04-20,,,,21.700763702392578,,107.9228286743164
2012-04-23,,,,21.539794921875,,107.01526641845703
2012-04-24,,,,21.56279182434082,,107.422119140625
2012-04-25,,,,21.769758224487305,,108.89289855957031
2012-04-26,,,,21.961397171020508,,109.65174865722656
2012-04-27,,,,22.00739097595215,,109.8316879272461
2012-04-30,,,,21.923065185546875,,109.42486572265625
2012-05-01,,,,22.061038970947266,,110.10555267333984
2012-05-02,,,,22.061038970947266,,109.7769546508789
2012-05-03,,,,21.984394073486328,,108.93985748291016
2012-05-04,,,,21.739091873168945,,107.17959594726562
2012-05-07,,,,21.762083053588867,,107.2578125
2012-05-08,,,,21.723764419555664,,106.82752990722656
2012-05-09,,,,21.63178062438965,,106.1938705444336
2012-05-10,,,,21.731433868408203,,106.41288757324219
2012-05-11,,,,21.74675941467285,,106.09213256835938
2012-05-14,,,,21.55512809753418,,104.91861724853516
2012-05-15,,,,21.539794921875,,104.31623840332031
2012-05-16,,,,21.585792541503906,,103.917236328125
2012-05-17,,,,21.256175994873047,,102.37602996826172
2012-05-18,,,,21.087533950805664,,101.49983215332031
2012-05-21,,,,21.286842346191406,,103.24446105957031
2012-05-22,,,,21.325162887573242,,103.4244155883789
2012-05-23,,,,21.394153594970703,,103.47916412353516
2012-05-24,,,,21.493804931640625,,103.68254852294922
2012-05-25,,,,21.463138580322266,,103.34613800048828
2012-05-29,,,,21.55512809753418,,104.59788513183594
2012-05-30,,,,21.44780731201172,,103.08016967773438
2012-05-31,,,,21.44780731201172,,102.8532943725586
2012-06-01,,,,21.0568790435791,,100.2637939453125
2012-06-04,,,,21.141193389892578,,100.21684265136719
2012-06-05,,,,21.179515838623047,,100.97570037841797
2012-06-06,,,,21.51679801940918,,103.24446105957031
2012-06-07,,,,21.53213119506836,,103.30702209472656
2012-06-08,,,,21.654775619506836,,104.12852478027344
2012-06-11,,,,21.524463653564453,,102.80635070800781
2012-06-12,,,,21.66244125366211,,103.98766326904297
2012-06-13,,,,21.63178062438965,,103.32268524169922
2012-06-14,,,,21.838747024536133,,104.4179458618164
2012-06-15,,,,21.984394073486328,,105.48588562011719
2012-06-18,,,,22.091699600219727,,105.69031524658203
2012-06-19,,,,22.183685302734375,,106.71265411376953
2012-06-20,,,,22.068714141845703,,106.53961944580078
2012-06-21,,,,21.739091873168945,,104.14900207519531
2012-06-22,,,,21.934946060180664,,104.95113372802734
2012-06-25,,,,21.696853637695312,,103.26827239990234
2012-06-26,,,,21.812057495117188,,103.78730773925781
2012-06-27,,,,21.86582374572754,,104.72305297851562
2012-06-28,,,,21.850461959838867,,104.42424774169922
2012-06-29,,,,22.226791381835938,,107.0271987915039
2012-07-02,,,,22.388078689575195,,107.34957122802734
2012-07-03,,,,22.4034481048584,,108.05734252929688
2012-07-05,,,,22.426481246948242,,107.56977844238281
2012-07-06,,,,22.288236618041992,,106.54749298095703
2012-07-09,,,,22.303598403930664,,106.41380310058594
2012-07-10,,,,22.24215316772461,,105.48588562011719
