Date,RKT
2024-04-19,11.052886009216309
2024-04-22,11.327315330505371
2024-04-23,11.951879501342773
2024-04-24,11.876174926757812
2024-04-25,11.544966697692871
2024-04-26,11.68691349029541
2024-04-29,11.743691444396973
2024-04-30,11.620671272277832
2024-05-01,11.696375846862793
2024-05-02,12.046509742736816
2024-05-03,12.585906028747559
2024-05-06,13.068524360656738
2024-05-07,13.229395866394043
2024-05-08,13.134765625
2024-05-09,13.333490371704102
2024-05-10,12.936040878295898
2024-05-13,13.645771980285645
2024-05-14,13.816107749938965
2024-05-15,13.626845359802246
2024-05-16,13.134765625
2024-05-17,13.361879348754883
2024-05-20,13.863422393798828
2024-05-21,13.759328842163086
2024-05-22,13.314563751220703
2024-05-23,12.86979866027832
2024-05-24,13.09691333770752
2024-05-28,13.17261791229248
2024-05-29,12.841408729553223
2024-05-30,13.077986717224121
2024-05-31,13.153691291809082
2024-06-03,13.390268325805664
2024-06-04,13.579530715942383
2024-06-05,13.759328842163086
2024-06-06,13.778255462646484
2024-06-07,13.475436210632324
2024-06-10,13.579530715942383
2024-06-11,13.768792152404785
2024-06-12,14.090537071228027
2024-06-13,13.939126968383789
2024-06-14,13.901274681091309
2024-06-17,13.806644439697266
2024-06-18,13.532215118408203
2024-06-20,13.1253023147583
2024-06-21,13.352416038513184
2024-06-24,13.3429536819458
2024-06-25,12.9171142578125
2024-06-26,13.115839004516602
2024-06-27,13.04959774017334
2024-06-28,12.96442985534668
2024-07-01,12.453422546386719
2024-07-02,12.60483169555664
2024-07-03,13.106376647949219
2024-07-05,13.18208122253418
2024-07-08,12.557517051696777
2024-07-09,12.538590431213379
2024-07-10,12.79409408569336
2024-07-11,13.399731636047363
2024-07-12,13.560604095458984
2024-07-15,13.778255462646484
2024-07-16,14.70563793182373
2024-07-17,14.289261817932129
2024-07-18,14.071610450744629
2024-07-19,13.929664611816406
2024-07-22,14.09999942779541
2024-07-23,14.336576461791992
2024-07-24,13.882349014282227
2024-07-25,14.40281867980957
2024-07-26,15.055771827697754
2024-07-29,15.178792953491211
2024-07-30,15.282885551452637
2024-07-31,15.320738792419434
2024-08-01,14.53530216217041
2024-08-02,16.32382583618164
2024-08-05,16.80644416809082
2024-08-06,17.336376190185547
2024-08-07,16.361679077148438
2024-08-08,16.986242294311523
2024-08-09,17.00516700744629
2024-08-12,16.692886352539062
2024-08-13,17.629730224609375
2024-08-14,18.036643981933594
2024-08-15,17.49724769592285
2024-08-16,17.818992614746094
2024-08-19,18.159664154052734
2024-08-20,18.263757705688477
2024-08-21,18.841007232666016
2024-08-22,18.680133819580078
2024-08-23,19.692684173583984
2024-08-26,19.664295196533203
2024-08-27,19.257383346557617
2024-08-28,18.509798049926758
2024-08-29,18.282684326171875
2024-08-30,18.594966888427734
2024-09-03,18.547651290893555
2024-09-04,19.105974197387695
2024-09-05,18.717987060546875
2024-09-06,18.273221969604492
2024-09-09,18.07449722290039
2024-09-10,17.847383499145508
2024-09-11,17.46885871887207
2024-09-12,17.743288040161133
2024-09-13,18.566577911376953
2024-09-16,19.276309967041016
2024-09-17,19.56020164489746
2024-09-18,19.323623657226562
2024-09-19,18.159664154052734
2024-09-20,17.818992614746094
2024-09-23,18.131275177001953
2024-09-24,18.4151668548584
2024-09-25,18.301610946655273
2024-09-26,17.80953025817871
2024-09-27,17.913623809814453
2024-09-30,18.159664154052734
2024-10-01,18.235370635986328
2024-10-02,17.837919235229492
2024-10-03,17.09979820251465
2024-10-04,16.579328536987305
2024-10-07,16.569866180419922
2024-10-08,16.6171817779541
2024-10-09,16.361679077148438
2024-10-10,16.598255157470703
2024-10-11,16.787517547607422
2024-10-14,16.872684478759766
2024-10-15,17.48778533935547
2024-10-16,17.59187889099121
2024-10-17,17.043020248413086
2024-10-18,17.043020248413086
2024-10-21,15.453221321105957
2024-10-22,15.784429550170898
2024-10-23,15.528925895690918
2024-10-24,15.793892860412598
2024-10-25,15.415369987487793
2024-10-28,15.443758010864258
2024-10-29,15.434294700622559
2024-10-30,15.462684631347656
2024-10-31,15.235570907592773
2024-11-01,14.866510391235352
2024-11-04,15.140939712524414
2024-11-05,15.42483139038086
2024-11-06,14.904362678527832
2024-11-07,15.226107597351074
2024-11-08,15.017919540405273
2024-11-11,14.904362678527832
2024-11-12,14.70563793182373
2024-11-13,13.371342658996582
2024-11-14,12.9265775680542
2024-11-15,12.86979866027832
2024-11-18,12.7089262008667
2024-11-19,12.973893165588379
2024-11-20,12.945504188537598
2024-11-21,12.87926197052002
2024-11-22,13.00228214263916
2024-11-25,13.787717819213867
2024-11-26,13.30510139465332
2024-11-27,13.570067405700684
2024-11-29,13.749865531921387
2024-12-02,13.418658256530762
2024-12-03,13.286174774169922
2024-12-04,13.01174545288086
2024-12-05,12.775167465209961
2024-12-06,12.841408729553223
2024-12-09,12.60483169555664
2024-12-10,11.904563903808594
2024-12-11,12.084362983703613
2024-12-12,11.838322639465332
2024-12-13,11.459798812866211
2024-12-16,11.56389331817627
2024-12-17,11.47872543334961
2024-12-18,10.95825481414795
2024-12-19,11.005570411682129
2024-12-20,11.185368537902832
2024-12-23,10.740604400634766
2024-12-24,10.513489723205566
2024-12-26,10.598657608032227
2024-12-27,10.504027366638184
2024-12-30,10.437785148620605
2024-12-31,10.655436515808105
2025-01-02,10.267450332641602
2025-01-03,10.390469551086426
2025-01-06,10.239060401916504
2025-01-07,10.011946678161621
2025-01-08,9.88892650604248
2025-01-10,9.728053092956543
2025-01-13,9.8605375289917
2025-01-14,10.485100746154785
2025-01-15,10.95825481414795
2025-01-16,11.109663963317871
2025-01-17,11.232684135437012
2025-01-21,11.327315330505371
2025-01-22,11.308388710021973
2025-01-23,11.261073112487793
2025-01-24,11.37463092803955
2025-01-27,12.055973052978516
2025-01-28,12.320940017700195
2025-01-29,11.734228134155273
2025-01-30,12.150604248046875
2025-01-31,11.923490524291992
2025-02-03,11.535503387451172
2025-02-04,11.51657772064209
2025-02-05,12.018120765686035
2025-02-06,12.472349166870117
2025-02-07,12.046509742736816
2025-02-10,12.226308822631836
2025-02-11,12.112751960754395
2025-02-12,11.535503387451172
2025-02-13,12.169529914855957
2025-02-14,12.396644592285156
2025-02-18,12.453422546386719
2025-02-19,12.396644592285156
2025-02-20,12.046509742736816
2025-02-21,12.538590431213379
2025-02-24,12.396644592285156
2025-02-25,13.04013442993164
2025-02-26,12.377717971801758
2025-02-27,12.141140937805176
2025-02-28,13.248322486877441
2025-03-03,13.30510139465332
2025-03-04,12.718388557434082
2025-03-05,14.09999942779541
2025-03-06,14.052684783935547
2025-03-07,14.92328929901123
2025-03-10,12.633221626281738
2025-03-11,12.472349166870117
2025-03-12,13.484899520874023
2025-03-13,13.730939865112305
2025-03-14,14.071610450744629
2025-03-17,14.866510391235352
2025-03-18,14.450135231018066
2025-03-19,14.09999942779541
2025-03-20,14.34000015258789
2025-03-21,14.109999656677246
2025-03-24,13.760000228881836
2025-03-25,13.380000114440918
2025-03-26,13.220000267028809
2025-03-27,13.15999984741211
2025-03-28,13.029999732971191
2025-03-31,12.069999694824219
2025-04-01,12.600000381469727
2025-04-02,13.859999656677246
2025-04-03,13.850000381469727
2025-04-04,15.399999618530273
2025-04-07,14.65999984741211
2025-04-08,13.1899995803833
2025-04-09,12.75
2025-04-10,11.880000114440918
2025-04-11,11.899999618530273
2025-04-14,12.850000381469727
2025-04-15,12.5
2025-04-16,12.25
2025-04-17,12.039999961853027
2025-04-21,11.550000190734863
2025-04-22,12.34000015258789
2025-04-23,12.100000381469727
2025-04-24,13.15999984741211
2025-04-25,12.829999923706055
2025-04-28,12.609999656677246
2025-04-29,12.9399995803833
2025-04-30,12.90999984741211
2025-05-01,12.779999732971191
2025-05-02,12.619999885559082
2025-05-05,11.920000076293945
2025-05-06,11.529999732971191
2025-05-07,11.619999885559082
2025-05-08,11.649999618530273
2025-05-09,11.109999656677246
2025-05-12,11.670000076293945
2025-05-13,12.609999656677246
2025-05-14,12.600000381469727
2025-05-15,12.770000457763672
2025-05-16,13.239999771118164
2025-05-19,12.949999809265137
2025-05-20,13.170000076293945
2025-05-21,12.239999771118164
2025-05-22,12.569999694824219
2025-05-23,12.680000305175781
2025-05-27,13.09000015258789
2025-05-28,12.869999885559082
2025-05-29,13.069999694824219
2025-05-30,12.75
2025-06-02,12.520000457763672
2025-06-03,12.6899995803833
2025-06-04,12.470000267028809
2025-06-05,12.800000190734863
2025-06-06,12.770000457763672
2025-06-09,12.75
2025-06-10,13.09000015258789
2025-06-11,13.6899995803833
2025-06-12,14.15999984741211
2025-06-13,13.760000228881836
2025-06-16,13.729999542236328
2025-06-17,13.1899995803833
2025-06-18,13.789999961853027
2025-06-20,14.399999618530273
2025-06-23,14.6899995803833
2025-06-24,14.949999809265137
2025-06-25,14.329999923706055
2025-06-26,14.489999771118164
2025-06-27,14.220000267028809
2025-06-30,14.180000305175781
2025-07-01,14.479999542236328
2025-07-02,14.569999694824219
2025-07-03,14.239999771118164
2025-07-07,13.510000228881836
2025-07-08,13.739999771118164
2025-07-09,13.949999809265137
2025-07-10,13.789999961853027
2025-07-11,13.680000305175781
2025-07-14,13.949999809265137
2025-07-15,13.3100004196167
2025-07-16,13.600000381469727
2025-07-17,13.779999732971191
2025-07-18,13.989999771118164
2025-07-21,15.039999961853027
2025-07-22,16.0
2025-07-23,16.209999084472656
2025-07-24,14.859999656677246
2025-07-25,15.0
2025-07-28,15.039999961853027
2025-07-29,15.199999809265137
2025-07-30,14.65999984741211
2025-07-31,14.770000457763672
2025-08-01,16.540000915527344
2025-08-04,16.8799991607666
2025-08-05,18.030000686645508
2025-08-06,18.1200008392334
2025-08-07,17.549999237060547
2025-08-08,16.809999465942383
2025-08-11,17.110000610351562
2025-08-12,18.270000457763672
2025-08-13,19.6200008392334
2025-08-14,18.719999313354492
2025-08-15,18.530000686645508
2025-08-18,17.829999923706055
2025-08-19,18.440000534057617
2025-08-20,17.760000228881836
2025-08-21,17.579999923706055
2025-08-22,19.209999084472656
2025-08-25,18.729999542236328
2025-08-26,18.940000534057617
2025-08-27,18.079999923706055
2025-08-28,17.889999389648438
2025-08-29,17.770000457763672
2025-09-02,17.15999984741211
2025-09-03,17.8799991607666
2025-09-04,19.149999618530273
2025-09-05,20.260000228881836
2025-09-08,20.479999542236328
2025-09-09,20.459999084472656
2025-09-10,20.899999618530273
2025-09-11,21.110000610351562
2025-09-12,21.100000381469727
2025-09-15,21.100000381469727
2025-09-16,20.770000457763672
2025-09-17,21.15999984741211
2025-09-18,21.139999389648438
2025-09-19,20.510000228881836
2025-09-22,19.81999969482422
2025-09-23,19.6200008392334
2025-09-24,19.59000015258789
2025-09-25,19.049999237060547
2025-09-26,19.510000228881836
2025-09-29,20.139999389648438
2025-09-30,19.3799991607666
2025-10-01,19.59000015258789
2025-10-02,18.3700008392334
2025-10-03,17.799999237060547
2025-10-06,16.940000534057617
2025-10-07,16.280000686645508
2025-10-08,16.219999313354492
2025-10-09,16.260000228881836
2025-10-10,16.389999389648438
2025-10-13,16.459999084472656
2025-10-14,16.920000076293945
2025-10-15,16.729999542236328
2025-10-16,16.549999237060547
2025-10-17,16.65999984741211
2025-10-20,17.1299991607666
2025-10-21,17.040000915527344
2025-10-22,17.34000015258789
2025-10-23,17.610000610351562
2025-10-24,17.8700008392334
2025-10-27,18.15999984741211
2025-10-28,17.510000228881836
2025-10-29,16.239999771118164
2025-10-30,15.9399995803833
2025-10-31,16.65999984741211
2025-11-03,16.889999389648438
2025-11-04,16.760000228881836
2025-11-05,16.299999237060547
2025-11-06,15.609999656677246
2025-11-07,16.15999984741211
2025-11-10,17.079999923706055
2025-11-11,17.850000381469727
2025-11-12,17.93000030517578
2025-11-13,17.149999618530273
2025-11-14,17.049999237060547
2025-11-17,16.420000076293945
2025-11-18,16.969999313354492
2025-11-19,16.780000686645508
2025-11-20,16.170000076293945
2025-11-21,17.440000534057617
2025-11-24,18.1200008392334
2025-11-25,19.65999984741211
2025-11-26,19.739999771118164
2025-11-28,19.979999542236328
2025-12-01,20.309999465942383
2025-12-02,19.75
2025-12-03,19.709999084472656
2025-12-04,19.389999389648438
2025-12-05,19.030000686645508
2025-12-08,18.809999465942383
2025-12-09,18.989999771118164
2025-12-10,19.239999771118164
2025-12-11,19.360000610351562
2025-12-12,18.709999084472656
2025-12-15,18.200000762939453
2025-12-16,18.219999313354492
2025-12-17,18.15999984741211
2025-12-18,18.649999618530273
2025-12-19,19.079999923706055
2025-12-22,19.229999542236328
2025-12-23,19.079999923706055
2025-12-24,19.450000762939453
2025-12-26,19.40999984741211
2025-12-29,19.3700008392334
2025-12-30,20.059999465942383
2025-12-31,19.360000610351562
2026-01-02,19.8799991607666
2026-01-05,21.100000381469727
2026-01-06,21.209999084472656
2026-01-07,21.280000686645508
2026-01-08,21.239999771118164
2026-01-09,23.290000915527344
2026-01-12,23.18000030517578
2026-01-13,22.760000228881836
2026-01-14,22.670000076293945
2026-01-15,23.440000534057617
2026-01-16,23.239999771118164
2026-01-20,22.049999237060547
2026-01-21,21.219999313354492
2026-01-22,21.5
2026-01-23,21.06999969482422
2026-01-26,21.209999084472656
2026-01-27,21.030000686645508
2026-01-28,20.760000228881836
2026-01-29,20.770000457763672
2026-01-30,17.93000030517578
2026-02-02,18.770000457763672
2026-02-03,20.350000381469727
2026-02-04,20.0
2026-02-05,19.200000762939453
2026-02-06,18.8799991607666
2026-02-09,19.610000610351562
2026-02-10,20.25
2026-02-11,18.59000015258789
2026-02-12,17.75
2026-02-13,18.68000030517578
2026-02-17,18.3700008392334
2026-02-18,18.450000762939453
2026-02-19,18.350000381469727
2026-02-20,17.979999542236328
2026-02-23,17.09000015258789
2026-02-24,17.709999084472656
2026-02-25,17.329999923706055
2026-02-26,17.770000457763672
2026-02-27,18.190000534057617
2026-03-02,16.790000915527344
2026-03-03,16.43000030517578
2026-03-04,16.6299991607666
2026-03-05,15.65999984741211
2026-03-06,14.949999809265137
2026-03-09,15.59000015258789
2026-03-10,15.5
2026-03-11,15.149999618530273
2026-03-12,14.579999923706055
2026-03-13,14.140000343322754
2026-03-16,14.760000228881836
2026-03-17,14.84000015258789
2026-03-18,14.229999542236328
2026-03-19,14.649999618530273
2026-03-20,13.649999618530273
2026-03-23,14.260000228881836
2026-03-24,14.170000076293945
2026-03-25,14.289999961853027
2026-03-26,13.949999809265137
2026-03-27,13.670000076293945
2026-03-30,13.489999771118164
2026-03-31,14.25
2026-04-01,14.430000305175781
2026-04-02,14.960000038146973
2026-04-06,15.029999732971191
2026-04-07,14.510000228881836
2026-04-08,15.199999809265137
2026-04-09,15.020000457763672
2026-04-10,14.850000381469727
2026-04-13,15.319999694824219
2026-04-14,15.399999618530273
2026-04-15,15.5
2026-04-16,15.760000228881836
2026-04-17,16.6299991607666
2026-04-20,17.1200008392334
2026-04-21,15.90999984741211
2026-04-22,15.3100004196167
2026-04-23,15.279999732971191
2026-04-24,15.600000381469727
2026-04-27,15.449999809265137
2026-04-28,15.3100004196167
2026-04-29,14.399999618530273
2026-04-30,14.619999885559082
2026-05-01,14.640000343322754
2026-05-04,14.010000228881836
2026-05-05,14.09000015258789
2026-05-06,14.649999618530273
2026-05-07,14.149999618530273
2026-05-08,15.6899995803833
2026-05-11,14.829999923706055
2026-05-12,14.800000190734863
2026-05-13,13.84000015258789
2026-05-14,14.279999732971191
2026-05-15,13.350000381469727
2026-05-18,13.039999961853027
2026-05-19,12.670000076293945
2026-05-20,13.630000114440918
2026-05-21,13.869999885559082
2026-05-22,13.789999961853027
2026-05-26,14.039999961853027
2026-05-27,14.270000457763672
2026-05-28,14.399999618530273
2026-05-29,14.510000228881836
2026-06-01,14.180000305175781
2026-06-02,14.029999732971191
2026-06-03,12.9399995803833
2026-06-04,13.229999542236328
2026-06-05,12.649999618530273
2026-06-08,12.350000381469727
2026-06-09,13.180000305175781
2026-06-10,12.539999961853027
2026-06-11,13.430000305175781
2026-06-12,13.069999694824219
2026-06-15,13.90999984741211
2026-06-16,13.920000076293945
2026-06-17,13.220000267028809
2026-06-18,14.420000076293945
2026-06-22,13.34000015258789
2026-06-23,13.470000267028809
2026-06-24,14.729999542236328
2026-06-25,14.779999732971191
2026-06-26,15.0
2026-06-29,15.5
2026-06-30,15.75
2026-07-01,15.850000381469727
