Date,UWMC
2023-12-19,5.9441962242126465
2023-12-20,5.76554536819458
2023-12-21,5.814268589019775
2023-12-22,5.78178596496582
2023-12-26,5.838629245758057
2023-12-27,5.862990379333496
2023-12-28,5.862990379333496
2023-12-29,5.806148052215576
2024-01-02,5.7005815505981445
2024-01-03,5.400123119354248
2024-01-04,5.3270392417907715
2024-01-05,5.4244842529296875
2024-01-08,5.456966400146484
2024-01-09,5.4244842529296875
2024-01-10,5.367641448974609
2024-01-11,5.3270392417907715
2024-01-12,5.351400375366211
2024-01-16,5.07530403137207
2024-01-17,4.953495979309082
2024-01-18,5.034700870513916
2024-01-19,5.156508445739746
2024-01-22,5.302677631378174
2024-01-23,5.278315544128418
2024-01-24,5.205231666564941
2024-01-25,5.286437034606934
2024-01-26,5.3270392417907715
2024-01-29,5.448846340179443
2024-01-30,5.538171768188477
2024-01-31,5.440725803375244
2024-02-01,5.733062744140625
2024-02-02,5.741183280944824
2024-02-05,5.481328010559082
2024-02-06,5.603135585784912
2024-02-07,5.595014572143555
2024-02-08,5.5868940353393555
2024-02-09,5.733062744140625
2024-02-12,5.741183280944824
2024-02-13,5.465086460113525
2024-02-14,5.570653438568115
2024-02-15,5.7005815505981445
2024-02-16,5.570653438568115
2024-02-20,5.497569561004639
2024-02-21,5.4163641929626465
2024-02-22,5.38388204574585
2024-02-23,5.432604789733887
2024-02-26,5.318918704986572
2024-02-27,5.448846340179443
2024-02-28,5.1727495193481445
2024-02-29,5.180870532989502
2024-03-01,5.3351593017578125
2024-03-04,5.197110652923584
2024-03-05,5.164629936218262
2024-03-06,5.270194053649902
2024-03-07,5.343279838562012
2024-03-08,5.408243656158447
2024-03-11,5.530050754547119
2024-03-12,5.497569561004639
2024-03-13,5.611255168914795
2024-03-14,5.448846340179443
2024-03-15,5.473207473754883
2024-03-18,5.513809680938721
2024-03-19,5.56326150894165
2024-03-20,5.8929362297058105
2024-03-21,6.173159122467041
2024-03-22,6.280303955078125
2024-03-25,6.123708248138428
2024-03-26,6.008321762084961
2024-03-27,5.942387104034424
2024-03-28,5.9835968017578125
2024-04-01,5.406665325164795
2024-04-02,4.945120811462402
2024-04-03,5.027538776397705
2024-04-04,5.316004753112793
2024-04-05,5.316004753112793
2024-04-08,5.217103481292725
2024-04-09,5.571502685546875
2024-04-10,5.159409046173096
2024-04-11,5.2583112716674805
2024-04-12,5.175893306732178
2024-04-15,5.002814292907715
2024-04-16,5.035782337188721
2024-04-17,5.027538776397705
2024-04-18,5.085233211517334
2024-04-19,5.06874942779541
2024-04-22,5.151167869567871
2024-04-23,5.2830376625061035
2024-04-24,5.406665325164795
2024-04-25,5.266554355621338
2024-04-26,5.266554355621338
2024-04-29,5.217103481292725
2024-04-30,5.19237756729126
2024-05-01,5.266554355621338
2024-05-02,5.56326150894165
2024-05-03,5.604470252990723
2024-05-06,5.835242748260498
2024-05-07,5.8764519691467285
2024-05-08,5.8929362297058105
2024-05-09,6.189642906188965
2024-05-10,5.851726531982422
2024-05-13,5.728097438812256
2024-05-14,6.057773113250732
2024-05-15,6.0824995040893555
2024-05-16,5.950628757476807
2024-05-17,5.8929362297058105
2024-05-20,5.8929362297058105
2024-05-21,5.917661190032959
2024-05-22,5.785791873931885
2024-05-23,5.728097438812256
2024-05-24,5.9835968017578125
2024-05-28,6.115466117858887
2024-05-29,5.8929362297058105
2024-05-30,6.107224464416504
2024-05-31,6.074256896972656
2024-06-03,6.197885513305664
2024-06-04,6.230853080749512
2024-06-05,6.272061824798584
2024-06-06,6.18140172958374
2024-06-07,6.057773113250732
2024-06-10,5.9835968017578125
2024-06-11,5.9835968017578125
2024-06-12,6.115466117858887
2024-06-13,6.066014766693115
2024-06-14,6.016563892364502
2024-06-17,6.0824995040893555
2024-06-18,5.9835968017578125
2024-06-20,5.833170413970947
2024-06-21,5.8248138427734375
2024-06-24,5.891670227050781
2024-06-25,5.749600410461426
2024-06-26,5.6743879318237305
2024-06-27,5.7078166007995605
2024-06-28,5.791386604309082
2024-07-01,5.640960693359375
2024-07-02,5.691102504730225
2024-07-03,5.7746710777282715
2024-07-05,5.666031360626221
2024-07-08,5.53231954574585
2024-07-09,5.732887268066406
2024-07-10,5.925097465515137
2024-07-11,6.234306335449219
2024-07-12,6.401445388793945
2024-07-15,6.593655586242676
2024-07-16,6.844365119934082
2024-07-17,6.735724925994873
2024-07-18,6.710652828216553
2024-07-19,6.585299015045166
2024-07-22,6.5017290115356445
2024-07-23,6.52679967880249
2024-07-24,6.351303577423096
2024-07-25,6.61872673034668
2024-07-26,6.760795593261719
2024-07-29,6.877792835235596
2024-07-30,6.961363315582275
2024-07-31,7.019861221313477
2024-08-01,6.810937404632568
2024-08-02,7.362497806549072
2024-08-05,7.303997993469238
2024-08-06,7.103431224822998
2024-08-07,6.827651023864746
2024-08-08,7.078361511230469
2024-08-09,7.028218746185303
2024-08-12,6.89450740814209
2024-08-13,7.37085485458374
2024-08-14,7.7636332511901855
2024-08-15,7.4711384773254395
2024-08-16,7.554708480834961
2024-08-19,7.629920959472656
2024-08-20,7.721848011016846
2024-08-21,7.914058208465576
2024-08-22,7.855559825897217
2024-08-23,7.955842971801758
2024-08-26,7.797060966491699
2024-08-27,7.813774585723877
2024-08-28,7.654991626739502
2024-08-29,7.613206386566162
2024-08-30,7.855559825897217
2024-09-03,7.654991626739502
2024-09-04,7.738563060760498
2024-09-05,7.4711384773254395
2024-09-06,7.345783710479736
2024-09-09,7.37085485458374
2024-09-10,7.404282093048096
2024-09-11,7.479496002197266
2024-09-12,7.454423904418945
2024-09-13,7.638278484344482
2024-09-16,7.613206386566162
2024-09-17,7.4711384773254395
2024-09-18,7.454423904418945
2024-09-19,7.192420959472656
2024-09-20,7.1163554191589355
2024-09-23,7.2938408851623535
2024-09-24,7.2938408851623535
2024-09-25,7.099451065063477
2024-09-26,7.082549095153809
2024-09-27,7.091000080108643
2024-09-30,7.20087194442749
2024-10-01,7.040289878845215
2024-10-02,6.820544719696045
2024-10-03,6.643059253692627
2024-10-04,6.3895063400268555
2024-10-07,6.22047233581543
2024-10-08,6.1951165199279785
2024-10-09,6.1951165199279785
2024-10-10,6.1359543800354
2024-10-11,6.237375736236572
2024-10-14,6.254279136657715
2024-10-15,6.338796615600586
2024-10-16,6.254279136657715
2024-10-17,6.22047233581543
2024-10-18,6.16131067276001
2024-10-21,5.814789295196533
2024-10-22,5.704916477203369
2024-10-23,5.56968879699707
2024-10-24,5.6542067527771
2024-10-25,5.603496074676514
2024-10-28,5.603496074676514
2024-10-29,5.527430534362793
2024-10-30,5.586592197418213
2024-10-31,5.44291353225708
2024-11-01,5.316136837005615
2024-11-04,5.392202377319336
2024-11-05,5.5443339347839355
2024-11-06,5.603496074676514
2024-11-07,5.206264972686768
2024-11-08,5.2654266357421875
2024-11-11,5.231619834899902
2024-11-12,5.087940692901611
2024-11-13,4.986519813537598
2024-11-14,4.851291656494141
2024-11-15,4.927356719970703
2024-11-18,4.99497127532959
2024-11-19,5.27387809753418
2024-11-20,5.130199432373047
2024-11-21,5.087940692901611
2024-11-22,5.197813034057617
2024-11-25,5.426009654998779
2024-11-26,5.417557716369629
2024-11-27,5.5443339347839355
2024-11-29,5.5020751953125
2024-12-02,5.5443339347839355
2024-12-03,5.527430534362793
2024-12-04,5.358395576477051
2024-12-05,5.299233913421631
2024-12-06,5.468267917633057
2024-12-09,5.307685375213623
2024-12-10,5.180908679962158
2024-12-11,5.341492176055908
2024-12-12,5.28233003616333
2024-12-13,5.087940692901611
2024-12-16,5.045681476593018
2024-12-17,5.037230014801025
2024-12-18,4.851291656494141
2024-12-19,4.859893798828125
2024-12-20,5.057729721069336
2024-12-23,4.937307357788086
2024-12-24,4.954510688781738
2024-12-26,5.0233235359191895
2024-12-27,4.971714019775391
2024-12-30,4.937307357788086
2024-12-31,5.04912805557251
2025-01-02,4.851292133331299
2025-01-03,4.9631123542785645
2025-01-06,4.902901649475098
2025-01-07,4.791080951690674
2025-01-08,4.885697841644287
2025-01-10,4.696463584899902
2025-01-13,4.670659065246582
2025-01-14,4.997519493103027
2025-01-15,5.229761600494385
2025-01-16,5.315777778625488
2025-01-17,5.281370639801025
2025-01-21,5.350183010101318
2025-01-22,5.298574447631836
2025-01-23,5.307175636291504
2025-01-24,5.28997278213501
2025-01-27,5.479207515716553
2025-01-28,5.401793479919434
2025-01-29,5.28997278213501
2025-01-30,5.4620041847229
2025-01-31,5.186753749847412
2025-02-03,5.057729721069336
2025-02-04,5.135143756866455
2025-02-05,5.178152561187744
2025-02-06,5.410394668579102
2025-02-07,5.393191814422607
2025-02-10,5.393191814422607
2025-02-11,5.393191814422607
2025-02-12,5.281370639801025
2025-02-13,5.43619966506958
2025-02-14,5.496410846710205
2025-02-18,5.599629878997803
2025-02-19,5.642637729644775
2025-02-20,5.7028489112854
2025-02-21,5.548020362854004
2025-02-24,5.539419174194336
2025-02-25,5.659840106964111
2025-02-26,5.332980155944824
2025-02-27,5.229761600494385
2025-02-28,5.401793479919434
2025-03-03,5.651239395141602
2025-03-04,5.513613700866699
2025-03-05,5.539419174194336
2025-03-06,5.358785152435303
2025-03-07,5.496410846710205
2025-03-10,5.160949230194092
2025-03-11,5.126542568206787
2025-03-12,5.0233235359191895
2025-03-13,4.971714019775391
2025-03-14,5.117940902709961
2025-03-17,5.332980155944824
2025-03-18,5.255566596984863
2025-03-19,5.16955041885376
2025-03-20,5.178297519683838
2025-03-21,5.134562015533447
2025-03-24,5.055838108062744
2025-03-25,4.959619522094727
2025-03-26,4.950872421264648
2025-03-27,4.977113723754883
2025-03-28,4.915883541107178
2025-03-31,4.775929927825928
2025-04-01,4.67971134185791
2025-04-02,5.0645856857299805
2025-04-03,4.863400936126709
2025-04-04,4.837159633636475
2025-04-07,4.3123321533203125
2025-04-08,4.041171550750732
2025-04-09,4.1198954582214355
2025-04-10,3.8312408924102783
2025-04-11,3.822493314743042
2025-04-14,4.1198954582214355
2025-04-15,4.014930248260498
2025-04-16,3.9799413681030273
2025-04-17,3.9624478816986084
2025-04-21,3.8574819564819336
2025-04-22,3.9274587631225586
2025-04-23,3.8662283420562744
2025-04-24,3.9624478816986084
2025-04-25,3.892470359802246
2025-04-28,3.9974358081817627
2025-04-29,4.0324249267578125
2025-04-30,4.111148357391357
2025-05-01,4.137389659881592
2025-05-02,4.26859712600708
2025-05-05,4.1723785400390625
2025-05-06,3.560079574584961
2025-05-07,3.568826913833618
2025-05-08,3.6825389862060547
2025-05-09,3.700033664703369
2025-05-12,3.7175278663635254
2025-05-13,3.7087810039520264
2025-05-14,3.6038153171539307
2025-05-15,3.621309518814087
2025-05-16,3.7875046730041504
2025-05-19,3.691286325454712
2025-05-20,3.7087810039520264
2025-05-21,3.4726083278656006
2025-05-22,3.5950679779052734
2025-05-23,3.5513322353363037
2025-05-27,3.5863211154937744
2025-05-28,3.6650452613830566
2025-05-29,3.7350223064422607
2025-05-30,3.761263370513916
2025-06-02,3.5775740146636963
2025-06-03,3.6038153171539307
2025-06-04,3.6038153171539307
2025-06-05,3.5950679779052734
2025-06-06,3.6737921237945557
2025-06-09,3.7087810039520264
2025-06-10,3.770010471343994
2025-06-11,3.8312408924102783
2025-06-12,3.8312408924102783
2025-06-13,3.6562979221343994
2025-06-16,3.5863211154937744
2025-06-17,3.4463672637939453
2025-06-18,3.5630409717559814
2025-06-20,3.6258652210235596
2025-06-23,3.7784385681152344
2025-06-24,3.8322885036468506
2025-06-25,3.7156145572662354
2025-06-26,3.7604892253875732
2025-06-27,3.6797149181365967
2025-06-30,3.7156145572662354
2025-07-01,3.85921311378479
2025-07-02,3.850238084793091
2025-07-03,3.8233137130737305
2025-07-07,3.580990791320801
2025-07-08,3.7245893478393555
2025-07-09,3.8233137130737305
2025-07-10,3.7245893478393555
2025-07-11,3.7245893478393555
2025-07-14,3.796388864517212
2025-07-15,3.751514196395874
2025-07-16,3.7784385681152344
2025-07-17,3.742539405822754
2025-07-18,3.805363893508911
2025-07-21,3.9489622116088867
2025-07-22,4.173335075378418
2025-07-23,4.119485855102539
2025-07-24,3.9310128688812256
2025-07-25,3.8322885036468506
2025-07-28,3.8233137130737305
2025-07-29,3.7604892253875732
2025-07-30,3.634840488433838
2025-07-31,3.6079156398773193
2025-08-01,3.742539405822754
2025-08-04,3.8412632942199707
2025-08-05,3.904088020324707
2025-08-06,3.7874135971069336
2025-08-07,4.0387115478515625
2025-08-08,4.056661128997803
2025-08-11,4.074611186981201
2025-08-12,4.541306972503662
2025-08-13,5.016977310180664
2025-08-14,4.918252944946289
2025-08-15,4.8285040855407715
2025-08-18,4.819529056549072
2025-08-19,5.025951385498047
2025-08-20,4.972102642059326
2025-08-21,4.8285040855407715
2025-08-22,5.223400592803955
2025-08-25,5.106726169586182
2025-08-26,5.178525447845459
2025-08-27,5.106726169586182
2025-08-28,5.008002281188965
2025-08-29,5.115701198577881
2025-09-02,5.008002281188965
2025-09-03,5.097750663757324
2025-09-04,5.295199394226074
2025-09-05,5.66317081451416
2025-09-08,5.797794342041016
2025-09-09,5.743945121765137
2025-09-10,6.102941989898682
2025-09-11,6.20166540145874
2025-09-12,6.147815704345703
2025-09-15,6.058067321777344
2025-09-16,5.96831750869751
2025-09-17,6.031142711639404
2025-09-18,5.98559045791626
2025-09-19,5.830711841583252
2025-09-22,5.757828235626221
2025-09-23,5.830711841583252
2025-09-24,5.867153644561768
2025-09-25,5.675833702087402
2025-09-26,5.684943675994873
2025-09-29,5.666722774505615
2025-09-30,5.5482869148254395
2025-10-01,5.703165054321289
2025-10-02,5.530065536499023
2025-10-03,5.448071479797363
2025-10-06,5.101872444152832
2025-10-07,4.874110221862793
2025-10-08,4.919662952423096
2025-10-09,4.8194475173950195
2025-10-10,4.874110221862793
2025-10-13,4.828557968139648
2025-10-14,4.956104755401611
2025-10-15,4.8467793464660645
2025-10-16,4.810337543487549
2025-10-17,4.919662952423096
2025-10-20,5.0745415687561035
2025-10-21,5.156535625457764
2025-10-22,5.220309257507324
2025-10-23,5.247641086578369
2025-10-24,5.3387451171875
2025-10-27,5.329635143280029
2025-10-28,5.3205246925354
2025-10-29,5.138314247131348
2025-10-30,5.092762470245361
2025-10-31,5.129204273223877
2025-11-03,5.329635143280029
2025-11-04,5.265861511230469
2025-11-05,5.156535625457764
2025-11-06,4.637238025665283
2025-11-07,4.783006191253662
2025-11-10,4.956104755401611
2025-11-11,4.98343563079834
2025-11-12,5.019878387451172
2025-11-13,4.6827898025512695
2025-11-14,4.646348476409912
2025-11-17,4.464138507843018
2025-11-18,4.518801212310791
2025-11-19,4.555243492126465
2025-11-20,4.418586254119873
2025-11-21,4.691900730133057
2025-11-24,4.783006191253662
2025-11-25,5.211198329925537
2025-11-26,5.256750583648682
2025-11-28,5.329635143280029
2025-12-01,5.3387451171875
2025-12-02,5.138314247131348
2025-12-03,5.165646553039551
2025-12-04,5.284082412719727
2025-12-05,5.220309257507324
2025-12-08,5.138314247131348
2025-12-09,5.056320667266846
2025-12-10,5.110983371734619
2025-12-11,5.0745415687561035
2025-12-12,4.901442050933838
2025-12-15,4.801226615905762
2025-12-16,4.66456937789917
2025-12-17,4.418586254119873
2025-12-18,4.511609077453613
2025-12-19,4.530213356018066
2025-12-22,4.530213356018066
2025-12-23,4.3069586753845215
2025-12-24,4.325563430786133
2025-12-26,4.269750118255615
2025-12-29,4.093006134033203
2025-12-30,4.111610412597656
2025-12-31,4.07440185546875
2026-01-02,4.10230827331543
2026-01-05,4.139517307281494
2026-01-06,4.195331573486328
2026-01-07,4.3069586753845215
2026-01-08,4.381377220153809
2026-01-09,4.986025810241699
2026-01-12,4.967421531677246
2026-01-13,4.995327949523926
2026-01-14,5.069746017456055
2026-01-15,5.395326137542725
2026-01-16,5.674394607543945
2026-01-20,5.367419242858887
2026-01-21,5.386023998260498
2026-01-22,5.395326137542725
2026-01-23,5.386023998260498
2026-01-26,5.3767218589782715
2026-01-27,5.4511399269104
2026-01-28,5.479046821594238
2026-01-29,5.302303314208984
2026-01-30,4.567422389984131
2026-02-02,4.772073268890381
2026-02-03,4.725561618804932
2026-02-04,4.781374931335449
2026-02-05,4.790677547454834
2026-02-06,4.418586254119873
2026-02-09,4.3069586753845215
2026-02-10,4.502306938171387
2026-02-11,4.344168186187744
2026-02-12,4.372074604034424
2026-02-13,4.548818111419678
2026-02-17,4.502306938171387
2026-02-18,4.474399566650391
2026-02-19,4.465097904205322
2026-02-20,4.297656536102295
2026-02-23,4.2139363288879395
2026-02-24,4.241842746734619
2026-02-25,3.869751214981079
2026-02-26,4.232540607452393
2026-02-27,4.10230827331543
2026-03-02,4.027889728546143
2026-03-03,3.9534718990325928
2026-03-04,3.8883559703826904
2026-03-05,3.74882173538208
2026-03-06,3.5906825065612793
2026-03-09,3.6185896396636963
2026-03-10,3.7581238746643066
2026-03-11,3.6371941566467285
2026-03-12,3.479055166244507
2026-03-13,3.404637098312378
2026-03-16,3.37673020362854
2026-03-17,3.404637098312378
2026-03-18,3.432543992996216
2026-03-19,3.528157949447632
2026-03-20,3.4038596153259277
2026-03-23,3.57596492767334
2026-03-24,3.4516665935516357
2026-03-25,3.3751754760742188
2026-03-26,3.3751754760742188
2026-03-27,3.2699999809265137
2026-03-30,3.3178069591522217
2026-03-31,3.4612278938293457
2026-04-01,3.480350971221924
2026-04-02,3.556842088699341
2026-04-06,3.58552622795105
2026-04-07,3.4612278938293457
2026-04-08,3.738508701324463
2026-04-09,3.748070240020752
2026-04-10,3.528157949447632
2026-04-13,3.566403388977051
2026-04-14,3.556842088699341
2026-04-15,3.642894744873047
2026-04-16,3.58552622795105
2026-04-17,3.748070240020752
2026-04-20,3.80543851852417
2026-04-21,3.57596492767334
2026-04-22,3.5185964107513428
2026-04-23,3.509035110473633
2026-04-24,3.614210367202759
2026-04-27,3.57596492767334
2026-04-28,3.489912271499634
2026-04-29,3.3178069591522217
2026-04-30,3.3847367763519287
2026-05-01,3.499473810195923
2026-05-04,3.3847367763519287
2026-05-05,3.2795615196228027
2026-05-06,3.3369297981262207
2026-05-07,3.2317545413970947
2026-05-08,3.2317545413970947
2026-05-11,3.1839473247528076
2026-05-12,3.1074562072753906
2026-05-13,2.9640350341796875
2026-05-14,2.8971052169799805
2026-05-15,2.8684210777282715
2026-05-18,2.7919299602508545
2026-05-19,2.7919299602508545
2026-05-20,2.8779823780059814
2026-05-21,2.9353508949279785
2026-05-22,2.9544734954833984
2026-05-26,2.9735963344573975
2026-05-27,2.9640350341796875
2026-05-28,3.0022807121276855
2026-05-29,2.9257893562316895
2026-06-01,2.8779823780059814
2026-06-02,2.8397369384765625
2026-06-03,2.6102631092071533
2026-06-04,2.5050876140594482
2026-06-05,2.4764034748077393
2026-06-08,2.447719097137451
2026-06-09,2.371227979660034
2026-06-10,2.323421001434326
2026-06-11,2.2851755619049072
2026-06-12,2.275614023208618
2026-06-15,2.24692964553833
2026-06-16,2.323421001434326
2026-06-17,2.179999828338623
2026-06-18,2.2200000286102295
2026-06-22,2.049999952316284
2026-06-23,2.0299999713897705
2026-06-24,2.0199999809265137
2026-06-25,2.119999885559082
2026-06-26,2.180000066757202
2026-06-29,2.0999999046325684
2026-06-30,2.2899999618530273
2026-07-01,2.2200000286102295
