date,n_bars,open,close,oc_ret,oc_r2,rv_5m,range_var,close30_ret,close30_vol_share,close30_rv_share,close30_range_share,is_friday,is_monthly_opex,is_triple_witching,close30_vol_share_z,high_close_concentration,next_oc_r2,next_rv_5m,next_reversal_payoff
2026-05-28,78,750.25,754.6400146484375,0.005834349432280749,3.4039633297954704e-05,1.9504524984543652e-05,6.006851081869004e-05,-0.00015899710547163235,0.18911897071973255,0.02431695783606356,0.022076810120493822,0,0,0,0.6561640284020207,0.0,4.3724424225721913e-07,1.761656138332874e-05,-0.0006612444648216113
2026-05-29,78,755.9000244140625,756.4000244140625,0.0006612444648216113,4.3724424225721913e-07,1.761656138332874e-05,5.151655908838399e-05,-0.0006079073638325282,0.2395023621345905,0.07459073152694154,0.06735340716526848,1,0,0,1.4164970802848416,1.0,1.6558860505088463e-05,1.4760127039436697e-05,-0.004069257979667603
2026-06-01,78,755.3599853515625,758.4400024414062,0.004069257979667603,1.6558860505088463e-05,1.4760127039436697e-05,4.975482381559519e-05,-0.0016204105759810505,0.16378246216395606,0.06782988472300491,0.04410650962252025,0,0,0,0.22498646976574826,0.0,1.0354632881581448e-05,7.117738506875101e-06,-0.0032178615385969373
2026-06-02,78,757.030029296875,759.469970703125,0.0032178615385969373,1.0354632881581448e-05,7.117738506875101e-06,1.9317202416697056e-05,0.0001842949892049162,0.17071547430778172,0.0310112154361763,0.04588388663612038,0,0,0,0.3249668967576656,0.0,2.7425734939199907e-05,2.071031799712842e-05,0.005236958558094565
2026-06-03,78,758.1500244140625,754.1900024414062,-0.005236958558094565,2.7425734939199907e-05,2.071031799712842e-05,5.314037632852043e-05,-0.0008482520821853621,0.27500384807781725,0.0832109850746988,0.08273852079075411,0,0,0,1.8872378660189444,1.0,4.3033914339302364e-05,1.1968612739917046e-05,0.0065600239587445385
2026-06-04,78,752.0999755859375,757.0499877929688,0.0065600239587445385,4.3033914339302364e-05,1.1968612739917046e-05,4.138595357850985e-05,-0.001636583920586105,0.24067017057191625,0.07023937113512724,0.052890021899532604,0,0,0,1.265797885735127,1.0,0.00040071835798356954,6.548429660439363e-05,0.0200179508937246
2026-06-05,78,752.3099975585938,737.4000244140625,-0.0200179508937246,0.00040071835798356954,6.548429660439363e-05,0.00016576905299475682,-0.0014228924945858957,0.19534793150914212,0.1558257143291448,0.15578746413316286,1,0,0,0.5857505621802632,0.0,2.984561892961953e-05,5.932594929423917e-05,-0.005463114398364685
2026-06-08,78,743.3599853515625,739.3099975585938,-0.005463114398364685,2.984561892961953e-05,5.932594929423917e-05,0.00017529612237823666,0.00013523737895889868,0.14064949255643902,0.0032277508309499045,0.0510389711319076,0,0,0,-0.20322910178366274,0.0,7.875336344564779e-05,0.0002547046219247205,-0.008874309181319286
2026-06-09,78,743.6300048828125,737.0599975585938,-0.008874309181319286,7.875336344564779e-05,0.0002547046219247205,0.0005162084793858812,0.003370366110799352,0.1447635808599554,0.08415046301042665,0.06412901361375088,0,0,0,-0.14630012798591763,0.0,0.00011909505325016286,0.0001172986930429856,-0.01091306800355257
2026-06-10,78,733.3900146484375,725.4299926757812,-0.01091306800355257,0.00011909505325016286,0.0001172986930429856,0.0003932179052015705,-0.0007716547835569207,0.2035652804195286,0.0544513326945217,0.07361176203095512,0,0,0,0.7050086745174085,0.0,0.00014668715976095826,0.0002054409531852995,0.012111447467621625
2026-06-11,78,728.760009765625,737.6400146484375,0.012111447467621625,0.00014668715976095826,0.0002054409531852995,0.0004546882453796039,-0.0003930386625335839,0.22230982726466766,0.055823705052693524,0.04599368195637355,0,0,0,1.0173150718530792,1.0,1.6426666663216677e-06,0.00012795813607748043,-0.0012816655828731876
2026-06-12,78,740.7100219726562,741.6599731445312,0.0012816655828731876,1.6426666663216677e-06,0.00012795813607748043,0.00031193053615573545,0.00033713851864298957,0.13745246602114686,0.01610847108218467,0.035076129708940425,1,0,0,-0.2583900569760711,0.0,1.3916463207342581e-05,1.2068517584649253e-05,-0.0037304776111568585
2026-06-15,78,751.8499755859375,754.6599731445312,0.0037304776111568585,1.3916463207342581e-05,1.2068517584649253e-05,4.5949238671871854e-05,0.0003843237536853085,0.2594142030244581,0.18894211996151297,0.13366529088409476,0,0,0,1.5158110011898047,1.0,3.115645865976761e-05,1.9436731528360838e-05,0.005581797081565005
2026-06-16,78,754.5499877929688,750.3499755859375,-0.005581797081565005,3.115645865976761e-05,1.9436731528360838e-05,6.337562129188772e-05,-0.00115878080363568,0.25804646928262787,0.11960034918336124,0.10903658464210171,0,0,0,1.414932939454848,1.0,0.00019280865892197977,0.0001523862056233695,-0.013885555765686146
2026-06-17,78,751.2899780273438,740.9299926757812,-0.013885555765686146,0.00019280865892197977,0.0001523862056233695,0.0003274813634119256,-0.001523955129772994,0.27460019921292783,0.06811597338570699,0.11951286504762605,0,0,0,1.5670822809557177,1.0,2.451966474805357e-06,3.004641572590045e-05,-0.0015658756255863225
2026-06-18,78,747.760009765625,746.5900268554688,-0.0015658756255863225,2.451966474805357e-06,3.004641572590045e-05,0.00010803189848822886,0.00077719027845152,0.1700468120324558,0.10610784003258314,0.09218985540045023,0,1,1,0.09236551287698792,0.0,1.9804107736665e-05,4.74390249756151e-05,-0.004450180640902681
2026-06-22,78,747.7000122070312,744.3800048828125,-0.004450180640902681,1.9804107736665e-05,4.74390249756151e-05,0.00011520222820389209,0.0013106405873225043,0.22618372164841383,0.05300302161814955,0.052117356223870745,0,0,0,0.880376897588881,1.0,,,
