date,dow,r_day,r_night,r_combined,r_day_abs,r_night_abs
2018-05-15,1,-0.007059392140676572,9.128668590016694e-05,-0.008155082535174135,0.007059392140676572,9.128668590016694e-05
2018-05-16,2,0.002486532570004878,-0.0023034054501766834,0.00027597626779264146,0.002486532570004878,0.0023034054501766834
2018-05-17,3,-0.008645321941972801,0.0033036645629615714,,0.008645321941972801,0.0033036645629615714
2018-05-18,4,-0.001293063817371716,0.00046229948583506727,-0.0005543749564506479,0.001293063817371716,0.00046229948583506727
2018-05-21,0,0.009161768161458453,-0.0015710922320412123,0.013312108451515947,0.009161768161458453,0.0015710922320412123
2018-05-22,1,-0.004294008699235118,0.0010027805206957326,-0.00392927813988955,0.004294008699235118,0.0010027805206957326
2018-05-23,2,-0.006883602969088449,-0.0016492582078137513,-0.0058769682467026095,0.006883602969088449,0.0016492582078137513
2018-05-24,3,0.003486881859186789,0.003218837560981336,0.0054190718148731,0.003486881859186789,0.003218837560981336
2018-05-25,4,0.0010067268502302119,-0.0011904218245681292,0.001373060767689104,0.0010067268502302119,0.0011904218245681292
2018-05-28,0,0.0003642655536134397,0.0003657310089225214,0.004654354740387167,0.0003642655536134397,0.0003657310089225214
2018-05-29,1,-0.004656054424161051,-0.00018214936298086842,-0.0050203199777745676,0.004656054424161051,0.00018214936298086842
2018-05-30,2,-0.005368394973618921,-0.00477503202975173,-0.014099666838622744,0.005368394973618921,0.00477503202975173
2018-05-31,3,0.0028567498578658855,0.006379754429487628,0.008502038090903087,0.0028567498578658855,0.006379754429487628
2018-06-01,4,0.0056043143606940545,-0.0029495827449626238,0.004407315921192649,0.0056043143606940545,0.0029495827449626238
2018-06-04,0,0.009881772084745435,0.0038373733703982544,0.015454853066367577,0.009881772084745435,0.0038373733703982544
2018-06-05,1,-0.0028867859470232187,0.0029707002987724063,-0.0014444346647879004,0.0028867859470232187,0.0029707002987724063
2018-06-06,2,0.009419221916491558,0.0012638802801865298,0.011765369897561875,0.009419221916491558,0.0012638802801865298
2018-06-07,3,-0.0016019939346365686,0.004096906336044628,0.0024078131755936516,0.0016019939346365686,0.004096906336044628
2018-06-08,4,-0.0071652792005864625,-0.0023168785983341774,-0.009126763424338482,0.0071652792005864625,0.0023168785983341774
2018-06-11,0,-0.002064725362083014,0.0017079423451561158,0.0002696265688378957,0.002064725362083014,0.0017079423451561158
2018-06-12,1,-0.0006281125425222871,0.0006287331235097691,0.0011675424560376464,0.0006281125425222871,0.0006287331235097691
2018-06-13,2,-0.0005381648708234109,-0.00044881289744003584,0.0004486920701651367,0.0005381648708234109,0.00044881289744003584
2018-06-14,3,-0.010504488513936604,-0.0022481013020171537,-0.014549983310771043,0.010504488513936604,0.0022481013020171537
2018-06-15,4,0.004896636552111065,0.0039121188956681,0.00635210847283617,0.004896636552111065,0.0039121188956681
2018-06-19,1,-0.006325363712577015,-0.002084561411036842,-0.016508195585680712,0.006325363712577015,0.002084561411036842
2018-06-20,2,0.002930405027417004,0.0020272767724591042,0.005685480697919481,0.002930405027417004,0.0020272767724591042
2018-06-21,3,-0.0017731328428911462,-0.00037296037728361655,,0.0017731328428911462,0.00037296037728361655
2018-06-22,4,0.0023490731967237928,-0.005444489183500487,-0.004775066420609081,0.0023490731967237928,0.005444489183500487
2018-06-25,0,-0.003772165921423524,0.0002812280309136796,-0.006685838737925951,0.003772165921423524,0.0002812280309136796
2018-06-26,1,0.0039731392725770006,-0.004925185178591547,0.0007555723819978115,0.0039731392725770006,0.004925185178591547
2018-06-27,2,-0.002932969603352406,-0.0013230015159756915,-0.0035940642111762684,0.002932969603352406,0.0013230015159756915
2018-06-28,3,0.0009507511649812941,-0.0019947762492026674,-0.0029415972248010365,0.0009507511649812941,0.0019947762492026674
2018-06-29,4,0.012819479923113093,0.0052239279172213915,0.014528557437490085,0.012819479923113093,0.0052239279172213915
2018-07-02,0,-0.006481634640595488,-0.0012170576796017034,-0.006200696304712029,0.006481634640595488,0.0012170576796017034
2018-07-03,1,-0.0027264624608212187,0.0060258161807431165,0.001036123108754109,0.0027264624608212187,0.0060258161807431165
2018-07-04,2,0.0018853700909095008,-0.0028277896117430523,-0.00037664783872764785,0.0018853700909095008,0.0028277896117430523
2018-07-05,3,-0.011834457647002796,0.0019767503024613765,-0.011175416998002015,0.011834457647002796,0.0019767503024613765
2018-07-06,4,0.00037961469564727445,0.0038022859497384787,0.003707404788322052,0.00037961469564727445,0.0038022859497384787
2018-07-09,0,0.007343282856750628,0.005029189325765231,0.011509561016538413,0.007343282856750628,0.005029189325765231
2018-07-10,1,-0.0022385980806493306,0.004208957249444354,0.004492286450399893,0.0022385980806493306,0.004208957249444354
2018-07-12,3,0.009354605167220318,0.0011310086031272148,0.011518599049282693,0.009354605167220318,0.0011310086031272148
2018-07-13,4,0.003694130540142098,0.0036236973450715516,0.01000564211732117,0.003694130540142098,0.0036236973450715516
2018-07-16,0,-0.003599616236191032,0.00036890159968309803,-0.003046671793017691,0.003599616236191032,0.00036890159968309803
2018-07-17,1,-0.003800347531693845,0.000277277140276413,-0.004355286502650127,0.003800347531693845,0.000277277140276413
2018-07-18,2,0.0013842109901766814,0.004725950509386923,0.007033158734047078,0.0013842109901766814,0.004725950509386923
2018-07-19,3,-0.0032593035325155827,0.003631796141668333,,0.0032593035325155827,0.003631796141668333
2018-07-20,4,0.004630066610145001,0.004751487953665978,0.009561455994384143,0.004630066610145001,0.004751487953665978
2018-07-23,0,-0.001476287405969706,0.002027837361866897,0.0005541701444122678,0.001476287405969706,0.002027837361866897
2018-07-24,1,0.0027634505427085636,0.00027668895726441035,0.003778632208964021,0.0027634505427085636,0.00027668895726441035
2018-07-25,2,0.0004602992026036075,0.001012006158407474,-0.0005520795134703874,0.0004602992026036075,0.001012006158407474
2018-07-26,3,0.0005498533862874983,0.00431094453458022,0.004591376293514316,0.0005498533862874983,0.00431094453458022
2018-07-27,4,0.005839432651559166,0.0011903128265270606,0.007029745478086412,0.005839432651559166,0.0011903128265270606
2018-07-30,0,-0.0027384772933036873,-0.0004546901365109419,-0.004741938486158343,0.0027384772933036873,0.0004546901365109419
2018-07-31,1,0.0052919831530886,-0.0016454889899855025,0.004468975470951825,0.0052919831530886,0.0016454889899855025
2018-08-01,2,0.0011774830398990634,0.003817145414621948,0.005264125425351031,0.0011774830398990634,0.003817145414621948
2018-08-02,3,-0.016150722885127707,-0.000633857041188762,-0.016060204668274753,0.016150722885127707,0.000633857041188762
2018-08-03,4,0.0032870738143313915,0.0062374078575472384,0.009065581065275587,0.0032870738143313915,0.0062374078575472384
2018-08-06,0,-0.0007281995588491006,0.003365934494670478,0.001093294569541894,0.0007281995588491006,0.003365934494670478
2018-08-07,1,-0.0016397926604153977,0.0012743493441313965,-0.0012756265966675604,0.0016397926604153977,0.0012743493441313965
2018-08-08,2,0.00444465333266743,0.0008190381310568593,0.007357983871024672,0.00444465333266743,0.0008190381310568593
2018-08-09,3,-0.001269956629316801,0.0003621220390829972,-0.0029003917731100655,0.001269956629316801,0.0003621220390829972
2018-08-10,4,-0.0010032378058837696,-0.0011812277053813414,-0.0052784978766727345,0.0010032378058837696,0.0011812277053813414
2018-08-13,0,-0.014031431165751354,-0.0020104182957079828,-0.01860433103138673,0.014031431165751354,0.0020104182957079828
2018-08-14,1,0.0026838200367388806,-9.284620033599672e-05,0.005839567968467044,0.0026838200367388806,9.284620033599672e-05
2018-08-15,2,-0.009085914536323975,0.0008306031579000425,-0.007700552966337016,0.009085914536323975,0.0008306031579000425
2018-08-16,3,0.007511772411062185,-0.00459727788160358,,0.007511772411062185,0.00459727788160358
2018-08-17,4,-0.005704948837439318,0.005320899368195538,-0.0026227066363845716,0.005704948837439318,0.005320899368195538
2018-08-20,0,-0.001498267908331862,0.0026249194784979126,0.0008437632338584808,0.001498267908331862,0.0026249194784979126
2018-08-21,1,0.006429092724521587,0.0007477334678696184,0.008956119199152034,0.006429092724521587,0.0007477334678696184
2018-08-22,2,0.0011154490838656155,0.0007431491284887364,-0.0002786679689205254,0.0011154490838656155,0.0007431491284887364
2018-08-23,3,0.004344416871375724,0.0008353056311942492,0.007220247973487097,0.004344416871375724,0.0008353056311942492
2018-08-24,4,-0.002129729033150829,-0.002308297040809718,-0.004993075560662862,0.002129729033150829,0.002308297040809718
2018-08-27,0,0.005065167158408261,0.004446510336803149,0.009043154734524834,0.005065167158408261,0.004446510336803149
2018-08-28,1,0.0008219553867034008,0.0045816995754161425,0.006227126349521272,0.0008219553867034008,0.0045816995754161425
2018-08-29,2,0.006085119362728635,0.0013680516521005679,0.00818260770637837,0.006085119362728635,0.0013680516521005679
2018-08-30,3,-0.005879443466369052,0.004065597143608775,-0.0019032950867295896,0.005879443466369052,0.004065597143608775
2018-08-31,4,0.004273316499808509,-0.006089543925842605,-9.072352013480318e-05,0.004273316499808509,0.006089543925842605
2018-09-03,0,-0.007107739054075717,0.0013617177901904714,-0.007924621332312465,0.007107739054075717,0.0013617177901904714
2018-09-04,1,0.003551107760863363,0.0012787725527770174,0.006108420324535103,0.003551107760863363,0.0012787725527770174
2018-09-05,2,-0.002098253746152297,-0.002091575354414285,-0.004737618190756565,0.002098253746152297,0.002091575354414285
2018-09-06,3,-0.0017414421705374953,-0.0005498030011126224,-0.004484928116288353,0.0017414421705374953,0.0005498030011126224
2018-09-07,4,-0.0017504265375026058,-0.00036717459564333463,-0.005150383867383811,0.0017504265375026058,0.00036717459564333463
2018-09-10,0,-0.01213033995375589,0.0,-0.010287870524200556,0.01213033995375589,0.0
2018-09-11,1,-0.0016745747703321883,0.0012117259253984125,0.0005588153260815102,0.0016745747703321883,0.0012117259253984125
2018-09-12,2,-0.0033507105064944313,0.0035332440290160904,-0.0013043885199852051,0.0033507105064944313,0.0035332440290160904
2018-09-13,3,-0.0021438233498586334,0.0010261673553121748,-0.0008394348298734255,0.0021438233498586334,0.0010261673553121748
2018-09-14,4,0.008954594798923738,0.003629430255592975,0.01518688323801494,0.008954594798923738,0.003629430255592975
2018-09-17,0,-0.003136533936705666,0.000459368835309384,-0.005344649655865623,0.003136533936705666,0.000459368835309384
2018-09-18,1,-0.0005563798363111376,-0.003518522148455483,-0.003888173756028539,0.0005563798363111376,0.003518522148455483
2018-09-19,2,0.0034087277927636276,0.0028628176730189996,0.008497326458631613,0.0034087277927636276,0.0028628176730189996
2018-09-20,3,-0.005699068646939645,0.0023868550760733046,,0.005699068646939645,0.0023868550760733046
2018-09-21,4,0.006307438983191258,0.0053357992280198266,0.011548107438743868,0.006307438983191258,0.0053357992280198266
2018-09-25,1,0.0019142250957067865,-0.0023709659109858137,0.0006376679787926286,0.0019142250957067865,0.0023709659109858137
2018-09-26,2,0.0008206063829538106,-0.0016396432895467827,-0.0008199335402193732,0.0008206063829538106,0.0016396432895467827
2018-09-27,3,0.0024615958092510624,-0.003562786393248371,0.0009109957813241612,0.0024615958092510624,0.003562786393248371
2018-09-28,4,-0.005098800084024181,0.0018186783225108414,-0.0024615958092509835,0.005098800084024181,0.0018186783225108414
2018-10-01,0,0.0034586363775538117,0.0004568087421266718,0.004644605590137169,0.0034586363775538117,0.0004568087421266718
2018-10-02,1,-0.011606253198621432,0.0002724919404661685,-0.011606253198621432,0.011606253198621432,0.0002724919404661685
2018-10-03,2,-0.002208318895228543,0.0011960073186103998,-0.0021164029063776126,0.002208318895228543,0.0011960073186103998
2018-10-04,3,-0.011990662786469534,-0.0006445375666252353,-0.01503508600602822,0.011990662786469534,0.0006445375666252353
2018-10-05,4,-0.01436426134282073,-0.004692641178192175,-0.017736313994769996,0.01436426134282073,0.004692641178192175
2018-10-08,0,-0.0008599685208217095,-0.006680689096282272,-0.004292466170145961,0.0008599685208217095,0.006680689096282272
2018-10-09,1,-0.0029592881125716348,0.006015773692521869,-9.55977248469851e-05,0.0029592881125716348,0.006015773692521869
2018-10-11,3,-0.03905316285788109,0.0002867657621334501,-0.08142990265334632,0.03905316285788109,0.0002867657621334501
2018-10-12,4,0.021541170255932232,-0.002785948249846776,0.031242969957727726,0.021541170255932232,0.002785948249846776
2018-10-15,0,-0.003947573323126252,-0.003213176777990636,-0.008885357326614229,0.003947573323126252,0.003213176777990636
2018-10-16,1,0.006654592010444906,-0.0008122652492486814,0.009186880018480992,0.006654592010444906,0.0008122652492486814
2018-10-17,2,-0.00886680778078685,0.01417755376676277,0.004211799246627313,0.00886680778078685,0.01417755376676277
2018-10-18,3,-0.003938006805740803,-0.003714304325436063,,0.003938006805740803,0.003714304325436063
2018-10-19,4,0.015464750160636243,-0.009464274582586559,0.002122392024150512,0.015464750160636243,0.009464274582586559
2018-10-22,0,0.012355838779423521,-0.0033378880937754074,0.0030241958532660033,0.012355838779423521,0.0033378880937754074
2018-10-23,1,-0.009921832531513707,-0.004238577341746254,-0.021055550779968957,0.009921832531513707,0.004238577341746254
2018-10-24,2,-0.0039038471604746195,0.004111425259126631,-0.0013372423944077658,0.0039038471604746195,0.004111425259126631
2018-10-25,3,0.0066635182307706944,-0.023157392386621477,-0.023854055374013486,0.0066635182307706944,0.023157392386621477
2018-10-26,4,-0.012967342106665248,0.007232356874891909,-0.006557400546159052,0.012967342106665248,0.007232356874891909
2018-10-29,0,-0.005684225831244859,-0.0021179717755311217,0.00518601998416663,0.005684225831244859,0.0021179717755311217
2018-10-30,1,0.006214143963330118,-0.005405132125018902,0.005369281731218857,0.006214143963330118,0.005405132125018902
2018-10-31,2,0.013354926994213763,0.011916102115078918,0.02078212782926049,0.013354926994213763,0.011916102115078918
2018-11-01,3,0.0037876894339265526,0.0021579415454188984,0.0064579179898055445,0.0037876894339265526,0.0021579415454188984
2018-11-02,4,0.0006078411695608068,0.006935264921422347,0.00885006539298868,0.0006078411695608068,0.006935264921422347
2018-11-05,0,0.001427115430795222,-0.005072033596027675,-0.005789463126286784,0.001427115430795222,0.005072033596027675
2018-11-06,1,-0.007644128339602265,0.00315409530445278,-0.0043897778624212794,0.007644128339602265,0.00315409530445278
2018-11-07,2,0.006417788034112902,0.002144061263438305,0.007542590034189326,0.006417788034112902,0.002144061263438305
2018-11-08,3,-0.005627024493818017,0.013624876460886776,0.007687676947402267,0.005627024493818017,0.013624876460886776
2018-11-09,4,-0.010972374635260818,-0.0026249384077723075,-0.013696759550261292,0.010972374635260818,0.0026249384077723075
2018-11-12,0,0.006338841386486959,-0.004613263602258018,0.002346820116949657,0.006338841386486959,0.004613263602258018
2018-11-13,1,0.013245226750020723,-0.017052287873075493,-0.00859780117243163,0.013245226750020723,0.017052287873075493
2018-11-14,2,0.00010236986240203961,0.0021559476550683347,0.004205781446994251,0.00010236986240203961,0.0021559476550683347
2018-11-15,3,0.0037722428378708815,0.00010234890751474703,0.0059195927094844265,0.0037722428378708815,0.00010234890751474703
2018-11-16,4,-0.009562636450698507,0.006581968980038872,-0.004487513904998024,0.009562636450698507,0.006581968980038872
2018-11-19,0,0.0017328376997974282,0.002960545268915906,0.0036730987118612844,0.0017328376997974282,0.002960545268915906
2018-11-20,1,-0.002360549153798325,-0.008174989325142112,-0.008899859265877002,0.002360549153798325,0.008174989325142112
2018-11-21,2,0.00845191590783158,-0.00845889095768498,0.001129653521928017,0.00845191590783158,0.00845889095768498
2018-11-22,3,-0.005338821715915441,0.0015385407414619718,,0.005338821715915441,0.0015385407414619718
2018-11-23,4,-0.0098268181517883,-0.000617474548794676,-0.009723879245937917,0.0098268181517883,0.000617474548794676
2018-11-26,0,0.010290273967166934,0.0012466238888501574,0.01526747213078838,0.010290273967166934,0.0012466238888501574
2018-11-27,1,0.0014382579015152217,0.0038827064206379434,-0.00276795501958491,0.0014382579015152217,0.0038827064206379434
2018-11-28,2,0.009160369398664195,0.0035910365374230953,0.013156071656571679,0.009160369398664195,0.0035910365374230953
2018-11-29,3,-0.010774989701081625,0.011673675890026528,0.000708968480599987,0.010774989701081625,0.011673675890026528
2018-11-30,4,-0.004758779800206712,0.002124969178053448,-0.0024328445856527598,0.004758779800206712,0.002124969178053448
2018-12-03,0,0.01092689922235837,0.0021286308782496217,0.026935295451548717,0.01092689922235837,0.0021286308782496217
2018-12-04,1,-0.003776965030708789,-0.0004940955681329111,-0.007934975179372467,0.003776965030708789,0.0004940955681329111
2018-12-05,2,-0.0022246950221111624,-0.015048438070116384,-0.016466235494080633,0.0022246950221111624,0.015048438070116384
2018-12-06,3,-0.01426616282356504,0.0008085708950736759,-0.020868187717641633,0.01426616282356504,0.0008085708950736759
2018-12-07,4,0.001129305597151487,0.007937776846847332,0.007415070020522986,0.001129305597151487,0.007937776846847332
2018-12-10,0,0.006357167988701402,-0.00938006155984255,-0.012389173540396864,0.006357167988701402,0.00938006155984255
2018-12-11,1,0.0034124432059467213,0.0064202353698734295,0.006317009563330232,0.0034124432059467213,0.0064202353698734295
2018-12-12,2,0.006027499476536721,0.002268276052442507,0.013432655191612986,0.006027499476536721,0.002268276052442507
2018-12-13,3,0.002539748406376714,0.0026441589696343123,0.003862971155303286,0.002539748406376714,0.0026441589696343123
2018-12-14,4,-0.00767856345039586,-0.0016235417061914743,-0.012866510593250299,0.00767856345039586,0.0016235417061914743
2018-12-17,0,0.0037865265525410165,-0.004121592645550787,0.006147560344505219,0.0037865265525410165,0.004121592645550787
2018-12-18,1,0.0,-0.00975116784780392,-0.007381620558707802,0.0,0.00975116784780392
2018-12-19,2,0.0010242754147581923,0.002054021467769661,0.005131900824692237,0.0010242754147581923,0.002054021467769661
2018-12-20,3,0.0003112194641022312,-0.013633757970107975,,0.0003112194641022312,0.013633757970107975
2018-12-21,4,0.0037336695520488092,-0.004049639509747266,0.0019688105421833096,0.0037336695520488092,0.004049639509747266
2018-12-22,5,0.0005217845148386374,-0.007682762041747214,-0.007794271726818797,0.0005217845148386374,0.007682762041747214
2018-12-25,1,-0.0003165057788726057,-0.013812085225908655,-0.014976454189557249,0.0003165057788726057,0.013812085225908655
2018-12-26,2,-0.006743255980875449,-0.0002109704649175202,-0.0019011412570244187,0.006743255980875449,0.0002109704649175202
2018-12-27,3,0.004578095603942424,0.014244061525921331,0.01822803454445301,0.004578095603942424,0.014244061525921331
2018-12-28,4,0.004248490924791989,0.0012463649307670552,0.003937012959339599,0.004248490924791989,0.0012463649307670552
2019-01-02,2,-0.02321829010200722,0.0013448509759834025,-0.014057606411832187,0.02321829010200722,0.0013448509759834025
2019-01-03,3,-0.00507186209796034,0.004502861160770395,-0.010118130165584667,0.00507186209796034,0.004502861160770395
2019-01-04,4,0.0,-0.008502548831437636,-0.0077631059304158565,0.0,0.008502548831437636
2019-01-07,0,0.0023031835976966572,0.011544903952512163,0.0207086111404122,0.0023031835976966572,0.011544903952512163
2019-01-08,1,-0.004070774370481472,0.003651352447559738,-0.00020916126409652202,0.004070774370481472,0.003651352447559738
2019-01-09,2,0.01035420308667258,0.0046960691572100035,0.015257963761045868,0.01035420308667258,0.0046960691572100035
2019-01-10,3,-0.0016491448800493508,0.004944385845464066,-0.0014431504411707209,0.0016491448800493508,0.004944385845464066
2019-01-11,4,-0.001025115415245297,0.00852730291715025,0.005760147586571501,0.001025115415245297,0.00852730291715025
2019-01-14,0,-0.004838138008096198,0.001433692001848616,-0.006069665257342782,0.004838138008096198,0.001433692001848616
2019-01-15,1,0.0051187662954533236,0.0008257638784671963,0.010470224986244442,0.0051187662954533236,0.0008257638784671963
2019-01-16,2,0.0003066700765153549,-0.0010204082518055196,-0.000919446353786205,0.0003066700765153549,0.0010204082518055196
2019-01-17,3,0.00020454080660387952,0.0024527350058065906,,0.00020454080660387952,0.0024527350058065906
2019-01-18,4,-0.0005090353889503616,0.00889894892201788,0.0041838930362364055,0.0005090353889503616,0.00889894892201788
2019-01-21,0,-0.001923953811033709,0.008314791363528392,0.004673380445171895,0.001923953811033709,0.008314791363528392
2019-01-22,1,0.0006095083488166492,0.00020263424588082117,-0.0019276625458815384,0.0006095083488166492,0.00020263424588082117
2019-01-23,2,-0.001221498523214451,-0.004476556463358883,-0.0029494046298042904,0.001221498523214451,0.004476556463358883
2019-01-24,3,0.003046306173837219,0.002034795696475229,0.004572946335995725,0.003046306173837219,0.002034795696475229
2019-01-25,4,0.004020914142791259,0.005257848310900908,0.010589580073240885,0.004020914142791259,0.005257848310900908
2019-01-28,0,-0.0015011261262670914,0.004902215810062786,0.0017040048226811759,0.0015011261262670914,0.004902215810062786
2019-01-29,1,-0.0009065727138157151,-0.002106848032898321,-0.006228671935674124,0.0009065727138157151,0.002106848032898321
2019-01-30,2,0.00010075059199499008,-0.0016133914964917692,0.0003022822331446471,0.00010075059199499008,0.0016133914964917692
2019-02-11,0,-0.0010995053334168876,0.008128902206142149,0.007327510828463206,0.0010995053334168876,0.008128902206142149
2019-02-12,1,0.0034768822588518433,0.001197963605382553,0.008464921331961124,0.0034768822588518433,0.001197963605382553
2019-02-13,2,-0.0040576036669294395,0.003858143975578113,0.0,0.0040576036669294395,0.003858143975578113
2019-02-14,3,0.0035778213478839024,-0.002877699827615169,-0.0003967466824508001,0.0035778213478839024,0.002877699827615169
2019-02-15,4,0.00019918334893070653,-0.0007932573544377455,-0.003776965030708789,0.00019918334893070653,0.0007932573544377455
2019-02-18,0,0.0023708397947013854,0.005957717949747872,0.009218482291449618,0.0023708397947013854,0.005957717949747872
2019-02-19,1,0.0018751547562127096,-0.0005917743539894417,0.0006904374688640115,0.0018751547562127096,0.0005917743539894417
2019-02-20,2,0.007143236988785742,0.0030501327331673724,0.011177682805486968,0.007143236988785742,0.0030501327331673724
2019-02-21,3,0.006705890332023605,0.001753361057024307,,0.006705890332023605,0.001753361057024307
2019-02-22,4,0.003692551081263288,-0.002623270875247634,-0.0013569838274988515,0.003692551081263288,0.002623270875247634
2019-02-25,0,0.001737619898540878,0.0018401051146332019,0.0056098415810503215,0.001737619898540878,0.0018401051146332019
2019-02-26,1,-0.002507717363560833,0.0004815795903331083,-0.001254644762371395,0.002507717363560833,0.0004815795903331083
2019-02-27,2,-0.0012537977241653992,0.0007724990727922891,0.0006757735450490002,0.0012537977241653992,0.0007724990727922891
2019-03-04,0,-0.007632518575329485,-0.001935921619041803,-0.004933981856790077,0.007632518575329485,0.001935921619041803
2019-03-05,1,0.001363592302452543,-0.0037924876495957003,-0.003594854490730393,0.001363592302452543,0.0037924876495957003
2019-03-06,2,0.003785493479481886,0.0015547568966110788,0.004661107681459289,0.003785493479481886,0.0015547568966110788
2019-03-07,3,-0.005151394003442068,-0.002132403638308811,-0.0058297872067623975,0.005151394003442068,0.002132403638308811
2019-03-08,4,-0.0029368596733097135,-0.003708768647021158,-0.006060032229547678,0.0029368596733097135,0.003708768647021158
2019-03-11,0,0.005784613414401836,0.00029436295164231546,0.0028391031846450154,0.005784613414401836,0.00029436295164231546
2019-03-12,1,0.004552286422226458,0.004874729356771401,0.01156644084891227,0.004552286422226458,0.004874729356771401
2019-03-13,2,0.0038666070406463654,-0.001547389090188595,0.0016414815639602344,0.0038666070406463654,0.001547389090188595
2019-03-14,3,-0.005017378337288414,0.00366230170323456,-0.0026083191138953758,0.005017378337288414,0.00366230170323456
2019-03-15,4,0.0056815598931597615,0.0007736196111587376,0.007324627966859654,0.0056815598931597615,0.0007736196111587376
2019-03-18,0,0.00382519353291315,0.0020146790524420625,0.006031323630120482,0.00382519353291315,0.0020146790524420625
2019-03-19,1,0.0017155932534208178,0.0008578373494651872,0.0022881123530284118,0.0017155932534208178,0.0008578373494651872
2019-03-20,2,0.004943445754964068,0.0005709935442535406,0.004181323206881704,0.004943445754964068,0.0005709935442535406
2019-03-21,3,0.004922387826221075,-0.0019027691022944463,,0.004922387826221075,0.0019027691022944463
2019-03-22,4,-0.003010633565757401,0.007447595112444932,0.0021695051663704556,0.003010633565757401,0.007447595112444932
2019-03-25,0,-0.003824827764806529,-0.008330226133942862,-0.016626671558463913,0.003824827764806529,0.008330226133942862
2019-03-26,1,0.0038088029286408843,0.003544234755648433,0.008015310087393892,0.0038088029286408843,0.003544234755648433
2019-03-27,2,0.001331684777794019,0.0018996966199415408,-0.0001900959990517191,0.001331684777794019,0.0018996966199415408
2019-03-28,3,0.0041063897649538505,-0.0021876643527775266,-0.002569839133789864,0.0041063897649538505,0.0021876643527775266
2019-03-29,4,0.00444466191061521,0.0033277900926747457,0.00995693589479638,0.00444466191061521,0.0033277900926747457
2019-04-01,0,-0.0038466998692823617,0.0033920695862057464,0.003767192249555473,0.0038466998692823617,0.0033920695862057464
2019-04-02,1,-0.0011233852520121954,0.004125650483852413,0.0035657352221518234,0.0011233852520121954,0.004125650483852413
2019-04-03,2,0.0004677049802296916,-0.001874063517009336,0.0015910902322419035,0.0004677049802296916,0.001874063517009336
2019-04-08,0,-0.0008353056311941992,0.002799031497148826,0.007175169393777574,0.0008353056311941992,0.002799031497148826
2019-04-09,1,0.003880988053707752,0.0012049869372936575,0.006755219321747689,0.003880988053707752,0.0012049869372936575
2019-04-10,2,0.0038741861943180525,-0.0033244097474461553,0.0017507491226087513,0.0038741861943180525,0.0033244097474461553
2019-04-11,3,-0.005721156142227288,0.0013801354723252269,-0.005168924190779558,0.005721156142227288,0.0013801354723252269
2019-04-12,4,-0.0014801112785358009,0.0,-0.0003702332511746467,0.0014801112785358009,0.0
2019-04-15,0,0.0010119130618314166,0.005077324546940078,0.006827224599524978,0.0010119130618314166,0.005077324546940078
2019-04-16,1,0.005596088178580346,-0.00036818851667782366,0.0050442625414740426,0.005596088178580346,0.00036818851667782366
2019-04-17,2,0.004554156700798575,0.0019194741051748294,0.006656053750629584,0.004554156700798575,0.0019194741051748294
2019-04-18,3,-0.007558890323389802,0.001999273657579652,,0.007558890323389802,0.001999273657579652
2019-04-19,4,-0.004365230649411586,0.006105637047419612,0.0030121879377030753,0.004365230649411586,0.006105637047419612
2019-04-22,0,-0.0027290110632904267,0.0011834859590658423,0.0005466970523405842,0.0027290110632904267,0.0011834859590658423
2019-04-23,1,0.0032709460382752756,0.0020940509313676077,0.004181444143605223,0.0032709460382752756,0.0020940509313676077
2019-04-24,2,-0.003717307875495688,0.0028982902273550853,-0.0013615941830366937,0.003717307875495688,0.0028982902273550853
2019-04-25,3,0.0037237225717146666,-0.0014549425136380096,0.001996370898978445,0.0037237225717146666,0.0014549425136380096
2019-04-26,4,-0.002649008171576953,-0.002090244774312942,-0.008923752534896887,0.002649008171576953,0.002090244774312942
2019-04-29,0,-0.0024667684154335108,0.002743485945750834,-9.147038652611113e-05,0.0024667684154335108,0.002743485945750834
2019-04-30,1,0.0036589868850414767,-0.001189115164127814,0.0018278199203260988,0.0036589868850414767,0.001189115164127814
2019-05-02,3,0.002827824005277284,0.001186293883703739,0.0023711821415496746,0.002827824005277284,0.001186293883703739
2019-05-03,4,0.009056392273538164,-0.0008196348530441279,0.010330857625834118,0.009056392273538164,0.0008196348530441279
2019-05-06,0,-0.011265402831669543,0.003509564907121829,-0.021414094503816584,0.011265402831669543,0.003509564907121829
2019-05-07,1,0.006401485052040889,0.007438392348133648,0.010354241037423714,0.006401485052040889,0.007438392348133648
2019-05-08,2,0.004047471259994821,-0.011069042258130246,-0.007043893186830457,0.004047471259994821,0.011069042258130246
2019-05-09,3,-0.01000008333458331,-0.0011021308977490726,-0.013586788793678658,0.01000008333458331,0.0011021308977490726
2019-05-10,4,-0.0004652244791980109,-0.0031740131202402148,-9.306221215598517e-05,0.0004652244791980109,0.0031740131202402148
2019-05-13,0,-0.01034719042624909,0.0013930812561730908,-0.015853246985143343,0.01034719042624909,0.0013930812561730908
2019-05-14,1,0.010211473949197733,-0.015539661576321823,-0.004169041475267543,0.010211473949197733,0.015539661576321823
2019-05-15,2,0.0037882420528379027,0.0027518165109068475,0.004452662370574599,0.0037882420528379027,0.0027518165109068475
2019-05-16,3,-0.0046611261559918234,-0.0002835404773025145,,0.0046611261559918234,0.0002835404773025145
