date_utc,ticker,count
2024-03-14,INFY.NS,1
2024-03-14,ICICIBANK.NS,0
2024-03-15,2330.TW,0
2024-03-15,2454.TW,2
2024-03-15,2317.TW,0
2024-03-15,2303.TW,0
2024-03-15,AMZN,1
2024-03-15,META,44
2024-03-15,NVDA,1
2024-03-15,AAPL,2
2024-03-15,7974.T,0
2024-03-15,6758.T,4
2024-03-15,8035.T,0
2024-03-15,7203.T,3
2024-03-15,ADS.DE,0
2024-03-15,SAP.DE,5
2024-03-15,MBG.DE,1
2024-03-15,ASML.AS,0
2024-03-15,MC.PA,0
2024-03-15,000660.KS,0
2024-03-15,005930.KS,0
2024-03-15,005380.KS,1
2024-03-15,ENB.TO,0
2024-03-15,CP.TO,0
2024-03-15,CNQ.TO,0
2024-03-15,0700.HK,0
2024-03-15,0388.HK,0
2024-03-15,0939.HK,0
2024-03-15,ABEV3.SA,0
2024-03-15,RENT3.SA,0
2024-03-15,B3SA3.SA,0
2024-03-15,TCS.NS,1
2024-03-15,INFY.NS,1
2024-03-15,ICICIBANK.NS,0
2024-03-16,2330.TW,0
2024-03-16,2454.TW,0
2024-03-16,2317.TW,0
2024-03-16,2303.TW,0
2024-03-16,AMZN,0
2024-03-16,META,18
2024-03-16,NVDA,3
2024-03-16,AAPL,0
2024-03-16,7974.T,0
2024-03-16,6758.T,1
2024-03-16,8035.T,0
2024-03-16,7203.T,2
2024-03-16,ADS.DE,1
2024-03-16,SAP.DE,0
2024-03-16,MBG.DE,0
2024-03-16,ASML.AS,0
2024-03-16,MC.PA,1
2024-03-16,000660.KS,0
2024-03-16,005930.KS,0
2024-03-16,005380.KS,0
2024-03-16,ENB.TO,0
2024-03-16,CP.TO,0
2024-03-16,CNQ.TO,0
2024-03-16,0700.HK,0
2024-03-16,0388.HK,0
2024-03-16,0939.HK,0
2024-03-16,ABEV3.SA,0
2024-03-16,RENT3.SA,0
2024-03-16,B3SA3.SA,0
2024-03-16,TCS.NS,0
2024-03-16,INFY.NS,0
2024-03-16,ICICIBANK.NS,0
2024-03-17,2330.TW,0
2024-03-17,2454.TW,0
2024-03-17,2317.TW,0
2024-03-17,2303.TW,0
2024-03-17,AMZN,0
2024-03-17,META,17
2024-03-17,NVDA,1
2024-03-17,AAPL,2
2024-03-17,7974.T,0
2024-03-17,6758.T,1
2024-03-17,8035.T,0
2024-03-17,7203.T,4
2024-03-17,ADS.DE,0
2024-03-17,SAP.DE,0
2024-03-17,MBG.DE,0
2024-03-17,ASML.AS,0
2024-03-17,MC.PA,0
2024-03-17,000660.KS,0
2024-03-17,005930.KS,0
2024-03-17,005380.KS,0
2024-03-17,ENB.TO,0
2024-03-17,CP.TO,0
2024-03-17,CNQ.TO,0
2024-03-17,0700.HK,0
2024-03-17,0388.HK,0
2024-03-17,0939.HK,0
2024-03-17,ABEV3.SA,0
2024-03-17,RENT3.SA,0
2024-03-17,B3SA3.SA,0
2024-03-17,TCS.NS,0
2024-03-17,INFY.NS,0
2024-03-17,ICICIBANK.NS,0
2024-03-18,2330.TW,3
2024-03-18,2454.TW,1
2024-03-18,2317.TW,0
2024-03-18,2303.TW,0
2024-03-18,AMZN,1
2024-03-18,META,48
2024-03-18,NVDA,5
2024-03-18,AAPL,1
2024-03-18,7974.T,0
2024-03-18,6758.T,4
2024-03-18,8035.T,0
2024-03-18,7203.T,7
2024-03-18,ADS.DE,1
2024-03-18,SAP.DE,3
2024-03-18,MBG.DE,1
2024-03-18,ASML.AS,0
2024-03-18,MC.PA,1
2024-03-18,000660.KS,0
2024-03-18,005930.KS,1
2024-03-18,005380.KS,1
2024-03-18,ENB.TO,0
2024-03-18,CP.TO,0
2024-03-18,CNQ.TO,0
2024-03-18,0700.HK,1
2024-03-18,0388.HK,0
2024-03-18,0939.HK,0
2024-03-18,ABEV3.SA,0
2024-03-18,RENT3.SA,0
2024-03-18,B3SA3.SA,0
2024-03-18,TCS.NS,4
2024-03-18,INFY.NS,2
2024-03-18,ICICIBANK.NS,0
2024-03-19,2330.TW,0
2024-03-19,2454.TW,7
2024-03-19,2317.TW,0
2024-03-19,2303.TW,0
2024-03-19,AMZN,1
2024-03-19,META,38
2024-03-19,NVDA,23
2024-03-19,AAPL,31
2024-03-19,7974.T,0
2024-03-19,6758.T,6
2024-03-19,8035.T,0
2024-03-19,7203.T,5
2024-03-19,ADS.DE,1
2024-03-19,SAP.DE,2
2024-03-19,MBG.DE,0
2024-03-19,ASML.AS,0
2024-03-19,MC.PA,0
2024-03-19,000660.KS,0
2024-03-19,005930.KS,0
2024-03-19,005380.KS,0
2024-03-19,ENB.TO,0
2024-03-19,CP.TO,0
2024-03-19,CNQ.TO,0
2024-03-19,0700.HK,0
2024-03-19,0388.HK,0
2024-03-19,0939.HK,0
2024-03-19,ABEV3.SA,0
2024-03-19,RENT3.SA,0
2024-03-19,B3SA3.SA,0
2024-03-19,TCS.NS,1
2024-03-19,INFY.NS,2
2024-03-19,ICICIBANK.NS,0
2024-03-20,2330.TW,0
2024-03-20,2454.TW,1
2024-03-20,2317.TW,0
2024-03-20,2303.TW,0
2024-03-20,AMZN,4
2024-03-20,META,49
2024-03-20,NVDA,11
2024-03-20,AAPL,1
2024-03-20,7974.T,0
2024-03-20,6758.T,7
2024-03-20,8035.T,0
2024-03-20,7203.T,9
2024-03-20,ADS.DE,0
2024-03-20,SAP.DE,0
2024-03-20,MBG.DE,0
2024-03-20,ASML.AS,0
2024-03-20,MC.PA,1
2024-03-20,000660.KS,0
2024-03-20,005930.KS,3
2024-03-20,005380.KS,0
2024-03-20,ENB.TO,0
2024-03-20,CP.TO,0
2024-03-20,CNQ.TO,0
2024-03-20,0700.HK,0
2024-03-20,0388.HK,0
2024-03-20,0939.HK,0
2024-03-20,ABEV3.SA,0
2024-03-20,RENT3.SA,0
2024-03-20,B3SA3.SA,0
2024-03-20,TCS.NS,1
2024-03-20,INFY.NS,2
2024-03-20,ICICIBANK.NS,0
2024-03-21,2330.TW,0
2024-03-21,2454.TW,0
2024-03-21,2317.TW,0
2024-03-21,2303.TW,0
2024-03-21,AMZN,2
2024-03-21,META,47
2024-03-21,NVDA,6
2024-03-21,AAPL,6
2024-03-21,7974.T,0
2024-03-21,6758.T,2
2024-03-21,8035.T,0
2024-03-21,7203.T,1
2024-03-21,ADS.DE,0
2024-03-21,SAP.DE,5
2024-03-21,MBG.DE,2
2024-03-21,ASML.AS,0
2024-03-21,MC.PA,0
2024-03-21,000660.KS,0
2024-03-21,005930.KS,0
2024-03-21,005380.KS,0
2024-03-21,ENB.TO,0
2024-03-21,CP.TO,0
2024-03-21,CNQ.TO,0
2024-03-21,0700.HK,0
2024-03-21,0388.HK,0
2024-03-21,0939.HK,0
2024-03-21,ABEV3.SA,0
2024-03-21,RENT3.SA,0
2024-03-21,B3SA3.SA,0
2024-03-21,TCS.NS,1
2024-03-21,INFY.NS,1
2024-03-21,ICICIBANK.NS,0
2024-03-22,2330.TW,0
2024-03-22,2454.TW,0
2024-03-22,2317.TW,0
2024-03-22,2303.TW,0
2024-03-22,AMZN,1
2024-03-22,META,48
2024-03-22,NVDA,6
2024-03-22,AAPL,4
2024-03-22,7974.T,0
2024-03-22,6758.T,3
2024-03-22,8035.T,0
2024-03-22,7203.T,5
2024-03-22,ADS.DE,3
2024-03-22,SAP.DE,1
2024-03-22,MBG.DE,1
2024-03-22,ASML.AS,0
2024-03-22,MC.PA,0
2024-03-22,000660.KS,0
2024-03-22,005930.KS,2
2024-03-22,005380.KS,0
2024-03-22,ENB.TO,0
2024-03-22,CP.TO,0
2024-03-22,CNQ.TO,0
2024-03-22,0700.HK,0
2024-03-22,0388.HK,0
2024-03-22,0939.HK,0
2024-03-22,ABEV3.SA,0
2024-03-22,RENT3.SA,0
2024-03-22,B3SA3.SA,0
2024-03-22,TCS.NS,1
2024-03-22,INFY.NS,3
2024-03-22,ICICIBANK.NS,0
2024-03-26,2330.TW,3
2024-03-26,2454.TW,0
2024-03-26,2317.TW,0
2024-03-26,2303.TW,0
2024-03-26,AMZN,2
2024-03-26,META,74
2024-03-26,NVDA,9
2024-03-26,AAPL,0
2024-03-26,7974.T,0
2024-03-26,6758.T,1
2024-03-26,8035.T,0
2024-03-26,7203.T,3
2024-03-26,ADS.DE,0
2024-03-26,SAP.DE,0
2024-03-26,MBG.DE,0
2024-03-26,ASML.AS,0
2024-03-26,MC.PA,1
2024-03-26,000660.KS,0
2024-03-26,005930.KS,1
2024-03-26,005380.KS,0
2024-03-26,ENB.TO,3
2024-03-26,CP.TO,0
2024-03-26,CNQ.TO,0
2024-03-26,0700.HK,0
2024-03-26,0388.HK,0
2024-03-26,0939.HK,0
2024-03-26,ABEV3.SA,0
2024-03-26,RENT3.SA,0
2024-03-26,B3SA3.SA,0
2024-03-26,TCS.NS,1
2024-03-26,INFY.NS,3
2024-03-26,ICICIBANK.NS,0
2024-03-27,2330.TW,1
2024-03-27,2454.TW,1
2024-03-27,2317.TW,0
2024-03-27,2303.TW,0
2024-03-27,AMZN,0
2024-03-27,META,59
2024-03-27,NVDA,7
2024-03-27,AAPL,4
2024-03-27,7974.T,0
2024-03-27,6758.T,3
2024-03-27,8035.T,0
2024-03-27,7203.T,7
2024-03-27,ADS.DE,0
2024-03-27,SAP.DE,1
2024-03-27,MBG.DE,3
2024-03-27,ASML.AS,0
2024-03-27,MC.PA,1
2024-03-27,000660.KS,0
2024-03-27,005930.KS,2
2024-03-27,005380.KS,1
2024-03-27,ENB.TO,0
2024-03-27,CP.TO,0
2024-03-27,CNQ.TO,0
2024-03-27,0700.HK,0
2024-03-27,0388.HK,0
2024-03-27,0939.HK,0
2024-03-27,ABEV3.SA,0
2024-03-27,RENT3.SA,0
2024-03-27,B3SA3.SA,0
2024-03-27,TCS.NS,0
2024-03-27,INFY.NS,0
2024-03-27,ICICIBANK.NS,0
2024-03-28,2330.TW,0
2024-03-28,2454.TW,0
2024-03-28,2317.TW,0
2024-03-28,2303.TW,0
2024-03-28,AMZN,5
2024-03-28,META,40
2024-03-28,NVDA,1
2024-03-28,AAPL,2
2024-03-28,7974.T,0
2024-03-28,6758.T,3
2024-03-28,8035.T,0
2024-03-28,7203.T,9
2024-03-28,ADS.DE,1
2024-03-28,SAP.DE,0
2024-03-28,MBG.DE,0
2024-03-28,ASML.AS,0
2024-03-28,MC.PA,0
2024-03-28,000660.KS,0
2024-03-28,005930.KS,0
2024-03-28,005380.KS,0
2024-03-28,ENB.TO,0
2024-03-28,CP.TO,0
2024-03-28,CNQ.TO,0
2024-03-28,0700.HK,0
2024-03-28,0388.HK,0
2024-03-28,0939.HK,0
2024-03-28,ABEV3.SA,0
2024-03-28,RENT3.SA,0
2024-03-28,B3SA3.SA,0
2024-03-28,TCS.NS,0
2024-03-28,INFY.NS,0
2024-03-28,ICICIBANK.NS,0
2024-03-29,2330.TW,0
2024-03-29,2454.TW,1
2024-03-29,2317.TW,0
2024-03-29,2303.TW,0
2024-03-29,AMZN,0
2024-03-29,META,38
2024-03-29,NVDA,4
2024-03-29,AAPL,3
2024-03-29,7974.T,0
2024-03-29,6758.T,1
2024-03-29,8035.T,0
2024-03-29,7203.T,4
2024-03-29,ADS.DE,1
2024-03-29,SAP.DE,1
2024-03-29,MBG.DE,0
2024-03-29,ASML.AS,0
2024-03-29,MC.PA,0
2024-03-29,000660.KS,0
2024-03-29,005930.KS,0
2024-03-29,005380.KS,0
2024-03-29,ENB.TO,0
2024-03-29,CP.TO,0
2024-03-29,CNQ.TO,0
2024-03-29,0700.HK,0
2024-03-29,0388.HK,0
2024-03-29,0939.HK,0
2024-03-29,ABEV3.SA,0
2024-03-29,RENT3.SA,0
2024-03-29,B3SA3.SA,0
2024-03-29,TCS.NS,0
2024-03-29,INFY.NS,0
2024-03-29,ICICIBANK.NS,0
2024-03-30,2330.TW,0
2024-03-30,2454.TW,0
2024-03-30,2317.TW,0
2024-03-30,2303.TW,0
2024-03-30,AMZN,1
2024-03-30,META,28
2024-03-30,NVDA,1
2024-03-30,AAPL,3
2024-03-30,7974.T,0
2024-03-30,6758.T,2
2024-03-30,8035.T,0
2024-03-30,7203.T,1
2024-03-30,ADS.DE,0
2024-03-30,SAP.DE,2
2024-03-30,MBG.DE,0
2024-03-30,ASML.AS,0
2024-03-30,MC.PA,0
2024-03-30,000660.KS,0
2024-03-30,005930.KS,0
2024-03-30,005380.KS,0
2024-03-30,ENB.TO,0
2024-03-30,CP.TO,0
2024-03-30,CNQ.TO,0
2024-03-30,0700.HK,0
2024-03-30,0388.HK,0
2024-03-30,0939.HK,0
2024-03-30,ABEV3.SA,0
2024-03-30,RENT3.SA,0
2024-03-30,B3SA3.SA,0
2024-03-30,TCS.NS,0
2024-03-30,INFY.NS,0
2024-03-30,ICICIBANK.NS,0
2024-04-10,2330.TW,3
2024-04-10,2454.TW,1
2024-04-10,2317.TW,0
2024-04-10,2303.TW,0
2024-04-10,AMZN,1
2024-04-10,META,53
2024-04-10,NVDA,8
2024-04-10,AAPL,2
2024-04-10,7974.T,1
2024-04-10,6758.T,3
2024-04-10,8035.T,0
2024-04-10,7203.T,8
2024-04-10,ADS.DE,3
2024-04-10,SAP.DE,0
2024-04-10,MBG.DE,1
2024-04-10,ASML.AS,0
2024-04-10,MC.PA,1
2024-04-10,000660.KS,0
2024-04-10,005930.KS,1
2024-04-10,005380.KS,2
2024-04-10,ENB.TO,1
2024-04-10,CP.TO,0
2024-04-10,CNQ.TO,0
2024-04-10,0700.HK,0
2024-04-10,0388.HK,0
2024-04-10,0939.HK,0
2024-04-10,ABEV3.SA,0
2024-04-10,RENT3.SA,0
2024-04-10,B3SA3.SA,0
2024-04-10,TCS.NS,0
2024-04-10,INFY.NS,1
2024-04-10,ICICIBANK.NS,0
2024-04-11,2330.TW,2
2024-04-11,2454.TW,0
2024-04-11,2317.TW,0
2024-04-11,2303.TW,0
2024-04-11,AMZN,5
2024-04-11,META,55
2024-04-11,NVDA,5
2024-04-11,AAPL,1
2024-04-11,7974.T,0
2024-04-11,6758.T,5
2024-04-11,8035.T,0
2024-04-11,7203.T,11
2024-04-11,ADS.DE,1
2024-04-11,SAP.DE,4
2024-04-11,MBG.DE,0
2024-04-11,ASML.AS,0
2024-04-11,MC.PA,0
2024-04-11,000660.KS,0
2024-04-11,005930.KS,0
2024-04-11,005380.KS,1
2024-04-11,ENB.TO,0
2024-04-11,CP.TO,0
2024-04-11,CNQ.TO,0
2024-04-11,0700.HK,0
2024-04-11,0388.HK,0
2024-04-11,0939.HK,0
2024-04-11,ABEV3.SA,0
2024-04-11,RENT3.SA,0
2024-04-11,B3SA3.SA,0
2024-04-11,TCS.NS,0
2024-04-11,INFY.NS,0
2024-04-11,ICICIBANK.NS,0
2024-04-12,2330.TW,2
2024-04-12,2454.TW,1
2024-04-12,2317.TW,0
2024-04-12,2303.TW,0
2024-04-12,AMZN,8
2024-04-12,META,41
2024-04-12,NVDA,19
2024-04-12,AAPL,6
2024-04-12,7974.T,0
2024-04-12,6758.T,1
2024-04-12,8035.T,0
2024-04-12,7203.T,12
2024-04-12,ADS.DE,1
2024-04-12,SAP.DE,1
2024-04-12,MBG.DE,3
2024-04-12,ASML.AS,0
2024-04-12,MC.PA,1
2024-04-12,000660.KS,0
2024-04-12,005930.KS,0
2024-04-12,005380.KS,0
2024-04-12,ENB.TO,0
2024-04-12,CP.TO,0
2024-04-12,CNQ.TO,0
2024-04-12,0700.HK,0
2024-04-12,0388.HK,0
2024-04-12,0939.HK,0
2024-04-12,ABEV3.SA,0
2024-04-12,RENT3.SA,0
2024-04-12,B3SA3.SA,0
2024-04-12,TCS.NS,7
2024-04-12,INFY.NS,1
2024-04-12,ICICIBANK.NS,0
2024-04-13,2330.TW,1
2024-04-13,2454.TW,1
2024-04-13,2317.TW,0
2024-04-13,2303.TW,0
2024-04-13,AMZN,0
2024-04-13,META,24
2024-04-13,NVDA,4
2024-04-13,AAPL,1
2024-04-13,7974.T,0
2024-04-13,6758.T,2
2024-04-13,8035.T,0
2024-04-13,7203.T,0
2024-04-13,ADS.DE,1
2024-04-13,SAP.DE,7
2024-04-13,MBG.DE,0
2024-04-13,ASML.AS,0
2024-04-13,MC.PA,0
2024-04-13,000660.KS,0
2024-04-13,005930.KS,1
2024-04-13,005380.KS,0
2024-04-13,ENB.TO,0
2024-04-13,CP.TO,0
2024-04-13,CNQ.TO,0
2024-04-13,0700.HK,0
2024-04-13,0388.HK,0
2024-04-13,0939.HK,0
2024-04-13,ABEV3.SA,0
2024-04-13,RENT3.SA,0
2024-04-13,B3SA3.SA,0
2024-04-13,TCS.NS,1
2024-04-13,INFY.NS,0
2024-04-13,ICICIBANK.NS,0
2024-04-14,2330.TW,0
2024-04-14,2454.TW,0
2024-04-14,2317.TW,0
2024-04-14,2303.TW,0
2024-04-14,AMZN,1
2024-04-14,META,54
2024-04-14,NVDA,1
2024-04-14,AAPL,0
2024-04-14,7974.T,0
2024-04-14,6758.T,1
2024-04-14,8035.T,0
2024-04-14,7203.T,1
2024-04-14,ADS.DE,0
2024-04-14,SAP.DE,0
2024-04-14,MBG.DE,0
2024-04-14,ASML.AS,0
2024-04-14,MC.PA,1
2024-04-14,000660.KS,0
2024-04-14,005930.KS,0
2024-04-14,005380.KS,0
2024-04-14,ENB.TO,0
2024-04-14,CP.TO,0
2024-04-14,CNQ.TO,0
2024-04-14,0700.HK,0
2024-04-14,0388.HK,0
2024-04-14,0939.HK,0
2024-04-14,ABEV3.SA,0
2024-04-14,RENT3.SA,0
2024-04-14,B3SA3.SA,0
2024-04-14,TCS.NS,0
2024-04-14,INFY.NS,1
2024-04-14,ICICIBANK.NS,0
2024-04-15,2330.TW,3
2024-04-15,2454.TW,0
2024-04-15,2317.TW,0
2024-04-15,2303.TW,1
2024-04-15,AMZN,5
2024-04-15,META,54
2024-04-15,NVDA,4
2024-04-15,AAPL,3
2024-04-15,7974.T,0
2024-04-15,6758.T,5
2024-04-15,8035.T,0
2024-04-15,7203.T,9
2024-04-15,ADS.DE,3
2024-04-15,SAP.DE,1
2024-04-15,MBG.DE,2
2024-04-15,ASML.AS,0
2024-04-15,MC.PA,1
2024-04-15,000660.KS,1
2024-04-15,005930.KS,5
2024-04-15,005380.KS,0
2024-04-15,ENB.TO,0
2024-04-15,CP.TO,0
2024-04-15,CNQ.TO,0
2024-04-15,0700.HK,0
2024-04-15,0388.HK,0
2024-04-15,0939.HK,0
2024-04-15,ABEV3.SA,0
2024-04-15,RENT3.SA,0
2024-04-15,B3SA3.SA,0
2024-04-15,TCS.NS,1
2024-04-15,INFY.NS,2
2024-04-15,ICICIBANK.NS,0
2024-04-16,2330.TW,0
2024-04-16,2454.TW,1
2024-04-16,2317.TW,0
2024-04-16,2303.TW,0
2024-04-16,AMZN,5
2024-04-16,META,63
2024-04-16,NVDA,6
2024-04-16,AAPL,5
2024-04-16,7974.T,0
2024-04-16,6758.T,4
2024-04-16,8035.T,0
2024-04-16,7203.T,7
2024-04-16,ADS.DE,1
2024-04-16,SAP.DE,4
2024-04-16,MBG.DE,2
2024-04-16,ASML.AS,0
2024-04-16,MC.PA,0
2024-04-16,000660.KS,0
2024-04-16,005930.KS,2
2024-04-16,005380.KS,0
2024-04-16,ENB.TO,0
2024-04-16,CP.TO,0
2024-04-16,CNQ.TO,0
2024-04-16,0700.HK,0
2024-04-16,0388.HK,0
2024-04-16,0939.HK,1
2024-04-16,ABEV3.SA,0
2024-04-16,RENT3.SA,0
2024-04-16,B3SA3.SA,0
2024-04-16,TCS.NS,5
2024-04-16,INFY.NS,5
2024-04-16,ICICIBANK.NS,0
2024-04-17,2330.TW,1
2024-04-17,2454.TW,2
2024-04-17,2317.TW,1
2024-04-17,2303.TW,0
2024-04-17,AMZN,1
2024-04-17,META,50
2024-04-17,NVDA,5
2024-04-17,AAPL,4
2024-04-17,7974.T,0
2024-04-17,6758.T,3
2024-04-17,8035.T,0
2024-04-17,7203.T,3
2024-04-17,ADS.DE,3
2024-04-17,SAP.DE,2
2024-04-17,MBG.DE,0
2024-04-17,ASML.AS,0
2024-04-17,MC.PA,2
2024-04-17,000660.KS,0
2024-04-17,005930.KS,3
2024-04-17,005380.KS,0
2024-04-17,ENB.TO,0
2024-04-17,CP.TO,0
2024-04-17,CNQ.TO,0
2024-04-17,0700.HK,0
2024-04-17,0388.HK,0
2024-04-17,0939.HK,0
2024-04-17,ABEV3.SA,0
2024-04-17,RENT3.SA,0
2024-04-17,B3SA3.SA,0
2024-04-17,TCS.NS,1
2024-04-17,INFY.NS,3
2024-04-17,ICICIBANK.NS,0
2024-04-18,2330.TW,2
2024-04-18,2454.TW,0
2024-04-18,2317.TW,0
2024-04-18,2303.TW,0
2024-04-18,AMZN,0
2024-04-18,META,91
2024-04-18,NVDA,9
2024-04-18,AAPL,4
2024-04-18,7974.T,0
2024-04-18,6758.T,4
2024-04-18,8035.T,0
2024-04-18,7203.T,5
2024-04-18,ADS.DE,0
2024-04-18,SAP.DE,4
2024-04-18,MBG.DE,2
2024-04-18,ASML.AS,0
2024-04-18,MC.PA,0
2024-04-18,000660.KS,0
2024-04-18,005930.KS,0
2024-04-18,005380.KS,1
2024-04-18,ENB.TO,0
2024-04-18,CP.TO,0
2024-04-18,CNQ.TO,0
2024-04-18,0700.HK,0
2024-04-18,0388.HK,0
2024-04-18,0939.HK,0
2024-04-18,ABEV3.SA,0
2024-04-18,RENT3.SA,0
2024-04-18,B3SA3.SA,0
2024-04-18,TCS.NS,3
2024-04-18,INFY.NS,11
2024-04-18,ICICIBANK.NS,0
2024-04-19,2330.TW,2
2024-04-19,2454.TW,0
2024-04-19,2317.TW,1
2024-04-19,2303.TW,0
2024-04-19,AMZN,0
2024-04-19,META,65
2024-04-19,NVDA,5
2024-04-19,AAPL,4
2024-04-19,7974.T,0
2024-04-19,6758.T,6
2024-04-19,8035.T,0
2024-04-19,7203.T,10
2024-04-19,ADS.DE,3
2024-04-19,SAP.DE,2
2024-04-19,MBG.DE,1
2024-04-19,ASML.AS,0
2024-04-19,MC.PA,1
2024-04-19,000660.KS,0
2024-04-19,005930.KS,2
2024-04-19,005380.KS,0
2024-04-19,ENB.TO,0
2024-04-19,CP.TO,0
2024-04-19,CNQ.TO,1
2024-04-19,0700.HK,0
2024-04-19,0388.HK,0
2024-04-19,0939.HK,0
2024-04-19,ABEV3.SA,0
2024-04-19,RENT3.SA,0
2024-04-19,B3SA3.SA,0
2024-04-19,TCS.NS,2
2024-04-19,INFY.NS,3
2024-04-19,ICICIBANK.NS,0
2024-04-20,2330.TW,0
2024-04-20,2454.TW,0
2024-04-20,2317.TW,0
2024-04-20,2303.TW,0
2024-04-20,AMZN,1
2024-04-20,META,20
2024-04-20,NVDA,6
2024-04-20,AAPL,2
2024-04-20,7974.T,0
2024-04-20,6758.T,2
2024-04-20,8035.T,0
2024-04-20,7203.T,1
2024-04-20,ADS.DE,0
2024-04-20,SAP.DE,1
2024-04-20,MBG.DE,0
2024-04-20,ASML.AS,0
2024-04-20,MC.PA,0
2024-04-20,000660.KS,0
2024-04-20,005930.KS,0
2024-04-20,005380.KS,1
2024-04-20,ENB.TO,0
2024-04-20,CP.TO,0
2024-04-20,CNQ.TO,0
2024-04-20,0700.HK,0
2024-04-20,0388.HK,0
2024-04-20,0939.HK,0
2024-04-20,ABEV3.SA,0
2024-04-20,RENT3.SA,0
2024-04-20,B3SA3.SA,0
2024-04-20,TCS.NS,0
2024-04-20,INFY.NS,0
2024-04-20,ICICIBANK.NS,0
2024-04-21,2330.TW,0
2024-04-21,2454.TW,0
2024-04-21,2317.TW,0
2024-04-21,2303.TW,0
2024-04-21,AMZN,0
2024-04-21,META,12
2024-04-21,NVDA,4
2024-04-21,AAPL,0
2024-04-21,7974.T,0
2024-04-21,6758.T,1
2024-04-21,8035.T,0
2024-04-21,7203.T,2
2024-04-21,ADS.DE,0
2024-04-21,SAP.DE,1
2024-04-21,MBG.DE,0
2024-04-21,ASML.AS,0
2024-04-21,MC.PA,0
2024-04-21,000660.KS,0
2024-04-21,005930.KS,0
2024-04-21,005380.KS,0
2024-04-21,ENB.TO,0
2024-04-21,CP.TO,0
2024-04-21,CNQ.TO,0
2024-04-21,0700.HK,0
2024-04-21,0388.HK,0
2024-04-21,0939.HK,0
2024-04-21,ABEV3.SA,0
2024-04-21,RENT3.SA,0
2024-04-21,B3SA3.SA,0
2024-04-21,TCS.NS,0
2024-04-21,INFY.NS,1
2024-04-21,ICICIBANK.NS,0
2024-04-22,2330.TW,1
2024-04-22,2454.TW,0
2024-04-22,2317.TW,0
2024-04-22,2303.TW,0
2024-04-22,AMZN,0
2024-04-22,META,32
2024-04-22,NVDA,7
2024-04-22,AAPL,0
2024-04-22,7974.T,0
2024-04-22,6758.T,1
2024-04-22,8035.T,0
2024-04-22,7203.T,4
2024-04-22,ADS.DE,1
2024-04-22,SAP.DE,3
2024-04-22,MBG.DE,1
2024-04-22,ASML.AS,0
2024-04-22,MC.PA,1
2024-04-22,000660.KS,0
2024-04-22,005930.KS,0
2024-04-22,005380.KS,0
2024-04-22,ENB.TO,0
2024-04-22,CP.TO,0
2024-04-22,CNQ.TO,0
2024-04-22,0700.HK,0
2024-04-22,0388.HK,0
2024-04-22,0939.HK,0
2024-04-22,ABEV3.SA,0
2024-04-22,RENT3.SA,0
2024-04-22,B3SA3.SA,0
2024-04-22,TCS.NS,0
2024-04-22,INFY.NS,2
2024-04-22,ICICIBANK.NS,0
2024-04-23,2330.TW,2
2024-04-23,2454.TW,1
2024-04-23,2317.TW,0
2024-04-23,2303.TW,0
2024-04-23,AMZN,1
2024-04-23,META,45
2024-04-23,NVDA,4
2024-04-23,AAPL,1
2024-04-23,7974.T,0
2024-04-23,6758.T,3
2024-04-23,8035.T,0
2024-04-23,7203.T,18
2024-04-23,ADS.DE,1
2024-04-23,SAP.DE,7
2024-04-23,MBG.DE,2
2024-04-23,ASML.AS,0
2024-04-23,MC.PA,1
2024-04-23,000660.KS,0
2024-04-23,005930.KS,1
2024-04-23,005380.KS,1
2024-04-23,ENB.TO,0
2024-04-23,CP.TO,0
2024-04-23,CNQ.TO,0
2024-04-23,0700.HK,0
2024-04-23,0388.HK,0
2024-04-23,0939.HK,0
2024-04-23,ABEV3.SA,0
2024-04-23,RENT3.SA,0
2024-04-23,B3SA3.SA,0
2024-04-23,TCS.NS,0
2024-04-23,INFY.NS,0
2024-04-23,ICICIBANK.NS,0
2024-04-24,2330.TW,0
2024-04-24,2454.TW,0
2024-04-24,2317.TW,0
2024-04-24,2303.TW,1
2024-04-24,AMZN,4
2024-04-24,META,65
2024-04-24,NVDA,8
2024-04-24,AAPL,2
2024-04-24,7974.T,0
2024-04-24,6758.T,4
2024-04-24,8035.T,0
2024-04-24,7203.T,1
2024-04-24,ADS.DE,0
2024-04-24,SAP.DE,6
2024-04-24,MBG.DE,2
2024-04-24,ASML.AS,1
2024-04-24,MC.PA,0
2024-04-24,000660.KS,1
2024-04-24,005930.KS,1
2024-04-24,005380.KS,1
2024-04-24,ENB.TO,0
2024-04-24,CP.TO,0
2024-04-24,CNQ.TO,0
2024-04-24,0700.HK,0
2024-04-24,0388.HK,0
2024-04-24,0939.HK,0
2024-04-24,ABEV3.SA,0
2024-04-24,RENT3.SA,0
2024-04-24,B3SA3.SA,0
2024-04-24,TCS.NS,1
2024-04-24,INFY.NS,2
2024-04-24,ICICIBANK.NS,0
2024-04-25,2330.TW,0
2024-04-25,2454.TW,2
2024-04-25,2317.TW,0
2024-04-25,2303.TW,1
2024-04-25,AMZN,6
2024-04-25,META,57
2024-04-25,NVDA,13
2024-04-25,AAPL,6
2024-04-25,7974.T,0
2024-04-25,6758.T,1
2024-04-25,8035.T,0
2024-04-25,7203.T,7
2024-04-25,ADS.DE,0
2024-04-25,SAP.DE,2
