Date,GS
2007-09-20,148.7704620361328
2007-09-21,153.48507690429688
2007-09-24,153.8140106201172
2007-09-25,154.15757751464844
2007-09-26,156.86935424804688
2007-09-27,158.45553588867188
2007-09-28,158.42636108398438
2007-10-01,162.98744201660156
2007-10-02,166.67144775390625
2007-10-03,166.1816864013672
2007-10-04,165.15834045410156
2007-10-05,167.02232360839844
2007-10-08,165.8966064453125
2007-10-09,174.84347534179688
2007-10-10,172.4605712890625
2007-10-11,167.39505004882812
2007-10-12,170.72085571289062
2007-10-15,167.63626098632812
2007-10-16,164.33966064453125
2007-10-17,166.37905883789062
2007-10-18,166.5472412109375
2007-10-19,159.12069702148438
2007-10-22,162.40264892578125
2007-10-23,163.55764770507812
2007-10-24,164.55162048339844
2007-10-25,165.93531799316406
2007-10-26,172.71446228027344
2007-10-29,178.49063110351562
2007-10-30,175.94296264648438
2007-10-31,181.49952697753906
2007-11-01,175.85513305664062
2007-11-02,168.08766174316406
2007-11-05,159.88092041015625
2007-11-06,163.373046875
2007-11-07,156.7988739013672
2007-11-08,153.69483947753906
2007-11-09,154.71241760253906
2007-11-12,157.18685913085938
2007-11-13,170.60610961914062
2007-11-14,170.8037109375
2007-11-15,166.19886779785156
2007-11-16,164.9031219482422
2007-11-19,161.4549102783203
2007-11-20,159.2147674560547
2007-11-21,153.37271118164062
2007-11-23,158.48263549804688
2007-11-26,151.87191772460938
2007-11-27,156.1765594482422
2007-11-28,166.56492614746094
2007-11-29,164.2661590576172
2007-11-30,165.92066955566406
2007-12-03,166.10369873046875
2007-12-04,157.5602264404297
2007-12-05,159.78582763671875
2007-12-06,162.89712524414062
2007-12-07,159.5148162841797
2007-12-10,164.14170837402344
2007-12-11,154.5806121826172
2007-12-12,155.6274871826172
2007-12-13,152.6259002685547
2007-12-14,154.2292022705078
2007-12-17,152.73574829101562
2007-12-18,147.52328491210938
2007-12-19,149.4633331298828
2007-12-20,148.3724822998047
2007-12-21,153.44593811035156
2007-12-24,156.90139770507812
2007-12-26,158.6364288330078
2007-12-27,155.16632080078125
2007-12-28,155.1588897705078
2007-12-31,157.43576049804688
2008-01-02,151.98170471191406
2008-01-03,149.9611358642578
2008-01-04,146.3665771484375
2008-01-07,142.55967712402344
2008-01-08,138.7309112548828
2008-01-09,140.37808227539062
2008-01-10,144.1556396484375
2008-01-11,145.49534606933594
2008-01-14,147.62574768066406
2008-01-15,141.50547790527344
2008-01-16,144.58758544921875
2008-01-17,139.81436157226562
2008-01-18,137.0543975830078
2008-01-22,139.60211181640625
2008-01-23,145.97125244140625
2008-01-24,145.83218383789062
2008-01-25,140.34645080566406
2008-01-28,143.92538452148438
2008-01-29,143.77867126464844
2008-01-30,145.61212158203125
2008-01-31,146.34544372558594
2008-02-01,152.38124084472656
2008-02-04,147.26223754882812
2008-02-05,139.2390594482422
2008-02-06,137.2663116455078
2008-02-07,139.67910766601562
2008-02-08,137.19293212890625
2008-02-11,136.3129119873047
2008-02-12,132.48468017578125
2008-02-13,132.1399688720703
2008-02-14,129.48516845703125
2008-02-15,130.8418731689453
2008-02-19,127.46102142333984
2008-02-20,129.99119567871094
2008-02-21,128.46578979492188
2008-02-22,130.32852172851562
2008-02-25,130.0718536376953
2008-02-26,126.65431213378906
2008-02-27,132.59461975097656
2008-02-28,129.5877685546875
2008-02-29,124.40286254882812
2008-03-03,121.0660171508789
2008-03-04,119.9806137084961
2008-03-05,120.98527526855469
2008-03-06,116.35037231445312
2008-03-07,117.39176940917969
2008-03-10,114.09884643554688
2008-03-11,119.59192657470703
2008-03-12,119.5478744506836
2008-03-13,121.33003997802734
2008-03-14,115.03763580322266
2008-03-17,110.75473022460938
2008-03-18,128.77377319335938
2008-03-19,122.10005187988281
2008-03-20,131.7366180419922
2008-03-24,131.18666076660156
2008-03-25,131.7366180419922
2008-03-26,128.693115234375
2008-03-27,123.31011962890625
2008-03-28,120.60392761230469
2008-03-31,121.29329681396484
2008-04-01,129.70526123046875
2008-04-02,129.71249389648438
2008-04-03,129.4631805419922
2008-04-04,128.63442993164062
2008-04-07,131.07655334472656
2008-04-08,131.2012481689453
2008-04-09,127.71044921875
2008-04-10,125.07756805419922
2008-04-11,122.69407653808594
2008-04-14,119.9732666015625
2008-04-15,120.42057800292969
2008-04-16,123.9774398803711
2008-04-17,126.21430206298828
2008-04-18,131.95664978027344
2008-04-21,132.30130004882812
2008-04-22,131.83193969726562
2008-04-23,131.53121948242188
2008-04-24,138.45436096191406
2008-04-25,141.070068359375
2008-04-28,139.7769317626953
2008-04-29,141.5696258544922
2008-04-30,140.6071319580078
2008-05-01,146.24996948242188
2008-05-02,147.1463623046875
2008-05-05,144.8318634033203
2008-05-06,145.19195556640625
2008-05-07,139.42416381835938
2008-05-08,137.9253387451172
2008-05-09,138.19720458984375
2008-05-12,141.12881469726562
2008-05-13,139.84300231933594
2008-05-14,139.696044921875
2008-05-15,138.5865936279297
2008-05-16,137.4992218017578
2008-05-19,135.48599243164062
2008-05-20,134.0386199951172
2008-05-21,131.22450256347656
2008-05-22,130.19586181640625
2008-05-23,126.84547424316406
2008-05-27,127.78594207763672
2008-05-28,128.4545440673828
2008-05-29,129.49058532714844
2008-05-30,129.61550903320312
2008-06-02,126.62499237060547
2008-06-03,125.3319091796875
2008-06-04,126.44876098632812
2008-06-05,129.75506591796875
2008-06-06,124.49434661865234
2008-06-09,121.79047393798828
2008-06-10,122.8558349609375
2008-06-11,119.32176208496094
2008-06-12,122.517822265625
2008-06-13,130.99679565429688
2008-06-16,133.78875732421875
2008-06-17,131.8417510986328
2008-06-18,134.28836059570312
2008-06-19,137.34495544433594
2008-06-20,135.02316284179688
2008-06-23,131.2171630859375
2008-06-24,133.70791625976562
2008-06-25,134.93496704101562
2008-06-26,129.50523376464844
2008-06-27,128.25611877441406
2008-06-30,128.50601196289062
2008-07-01,128.8218994140625
2008-07-02,131.3640899658203
2008-07-03,131.4376220703125
2008-07-07,124.77350616455078
2008-07-08,128.50601196289062
2008-07-09,124.18577575683594
2008-07-10,125.02336883544922
2008-07-11,119.38053894042969
2008-07-14,116.58116912841797
2008-07-15,115.94197082519531
2008-07-16,127.00711059570312
2008-07-17,133.1642608642578
2008-07-18,134.33982849121094
2008-07-21,132.8262481689453
2008-07-22,138.16041564941406
2008-07-23,138.03550720214844
2008-07-24,132.44418334960938
2008-07-25,131.5240020751953
2008-07-28,127.28362274169922
2008-07-29,133.7103729248047
2008-07-30,137.0526580810547
2008-07-31,135.4845733642578
2008-08-01,133.98272705078125
2008-08-04,130.93502807617188
2008-08-05,133.07730102539062
2008-08-06,132.1791229248047
2008-08-07,126.86408233642578
2008-08-08,129.5289764404297
2008-08-11,131.03817749023438
2008-08-12,123.16104888916016
2008-08-13,121.394287109375
2008-08-14,122.63837432861328
2008-08-15,120.12808227539062
2008-08-18,117.81654357910156
2008-08-19,116.314697265625
2008-08-20,116.49879455566406
2008-08-21,115.15154266357422
2008-08-22,117.64718627929688
2008-08-25,114.6289291381836
2008-08-26,114.77613067626953
2008-08-27,114.4595947265625
2008-08-28,119.1342544555664
2008-08-29,120.70965576171875
2008-09-02,121.70349884033203
2008-09-03,123.38927459716797
2008-09-04,118.44957733154297
2008-09-05,120.17223358154297
2008-09-08,124.94996643066406
2008-09-09,119.0164566040039
2008-09-10,116.01287078857422
2008-09-11,115.60059356689453
2008-09-12,113.52464294433594
2008-09-15,99.75092315673828
2008-09-16,97.9178695678711
2008-09-17,84.29137420654297
2008-09-18,79.50628662109375
2008-09-19,95.55476379394531
2008-09-22,88.91448211669922
2008-09-23,92.0579605102539
2008-09-24,97.9104995727539
2008-09-25,99.75092315673828
2008-09-26,101.58402252197266
2008-09-29,88.8556137084961
2008-09-30,94.22965240478516
2008-10-01,99.01473999023438
2008-10-02,96.83567810058594
2008-10-03,94.22965240478516
2008-10-06,91.28498840332031
2008-10-07,84.65946197509766
2008-10-08,83.1871337890625
2008-10-09,74.61073303222656
2008-10-10,65.37181091308594
2008-10-13,81.71479034423828
2008-10-14,90.47516632080078
2008-10-15,83.29753875732422
2008-10-16,82.74539184570312
2008-10-17,84.14415740966797
2008-10-20,89.44452667236328
2008-10-21,89.3341293334961
2008-10-22,84.70364379882812
2008-10-23,80.17716217041016
2008-10-24,74.13690948486328
2008-10-27,68.58402252197266
2008-10-28,69.0935287475586
2008-10-29,72.11363220214844
2008-10-30,67.27701568603516
2008-10-31,68.30342102050781
2008-11-03,65.78540802001953
2008-11-04,70.1494369506836
2008-11-05,64.55963897705078
2008-11-06,59.604888916015625
2008-11-07,57.433929443359375
2008-11-10,52.582557678222656
2008-11-11,55.144866943359375
2008-11-12,49.31875228881836
2008-11-13,51.68170928955078
2008-11-14,49.27446365356445
2008-11-17,46.14358139038086
2008-11-18,45.80390167236328
2008-11-19,40.74575424194336
2008-11-20,38.39759063720703
2008-11-21,39.36491394042969
2008-11-24,49.783939361572266
2008-11-25,53.00344467163086
2008-11-26,56.48877716064453
2008-11-28,58.32741928100586
2008-12-01,48.558189392089844
2008-12-02,47.99699783325195
2008-12-03,50.91374206542969
2008-12-04,49.86518096923828
2008-12-05,52.22073745727539
2008-12-08,56.96873474121094
2008-12-09,53.7344856262207
2008-12-10,52.81884765625
2008-12-11,51.47492980957031
2008-12-12,50.020259857177734
2008-12-15,49.0750732421875
2008-12-16,56.11955642700195
2008-12-17,58.17234420776367
2008-12-18,59.11016082763672
2008-12-19,59.61225509643555
2008-12-22,56.85798645019531
2008-12-23,55.528839111328125
2008-12-24,56.444461822509766
2008-12-26,56.09743118286133
2008-12-29,56.53307342529297
2008-12-30,60.594364166259766
2008-12-31,62.31484603881836
2009-01-02,64.06489562988281
2009-01-05,65.5565185546875
2009-01-06,65.50484466552734
2009-01-07,62.39608383178711
2009-01-08,63.06803894042969
2009-01-09,61.96781921386719
2009-01-12,57.35271072387695
2009-01-13,57.53733825683594
2009-01-14,55.89065170288086
2009-01-15,54.5172233581543
2009-01-16,53.94123840332031
2009-01-20,43.71418762207031
2009-01-21,51.61521530151367
2009-01-22,52.449623107910156
2009-01-23,55.314697265625
2009-01-26,54.790409088134766
2009-01-27,57.788394927978516
2009-01-28,64.75902557373047
2009-01-29,61.08173370361328
2009-01-30,59.61225509643555
2009-02-02,61.70936965942383
2009-02-03,61.14818572998047
2009-02-04,64.9583969116211
2009-02-05,68.56185150146484
2009-02-06,71.30875396728516
2009-02-09,72.28348541259766
2009-02-10,66.75271606445312
2009-02-11,69.93529510498047
2009-02-12,70.57771301269531
2009-02-13,71.22013854980469
2009-02-17,63.28955841064453
2009-02-18,62.39608383178711
2009-02-19,63.51108169555664
2009-02-20,62.80354309082031
2009-02-23,59.44770812988281
2009-02-24,69.03267669677734
2009-02-25,66.7607421875
2009-02-26,68.41644287109375
2009-02-27,67.62203216552734
2009-03-02,64.05085754394531
2009-03-03,61.15528106689453
2009-03-04,63.4568977355957
2009-03-05,60.67271423339844
2009-03-06,56.166099548339844
2009-03-09,54.903900146484375
2009-03-10,63.315834045410156
2009-03-11,68.59461212158203
2009-03-12,72.20292663574219
2009-03-13,73.35374450683594
2009-03-16,69.71573638916016
2009-03-17,73.49475860595703
2009-03-18,78.14250946044922
2009-03-19,73.72493743896484
2009-03-20,72.25489044189453
2009-03-23,83.10202026367188
2009-03-24,82.11457824707031
2009-03-25,83.85932159423828
2009-03-26,83.14659881591797
2009-03-27,80.24362182617188
2009-03-30,74.58617401123047
2009-03-31,78.71414947509766
2009-04-01,81.88440704345703
2009-04-02,84.80226135253906
2009-04-03,88.64812469482422
2009-04-06,86.60639190673828
2009-04-07,86.18318176269531
2009-04-08,85.19573211669922
2009-04-09,92.30836486816406
2009-04-13,96.62939453125
2009-04-14,85.4630355834961
2009-04-15,89.97708129882812
2009-04-16,89.97708129882812
2009-04-17,89.53904724121094
2009-04-20,85.38875579833984
2009-04-21,89.3608627319336
2009-04-22,89.45738220214844
2009-04-23,91.17984771728516
2009-04-24,90.05876922607422
2009-04-27,89.76175689697266
2009-04-28,89.59103393554688
2009-04-29,94.42434692382812
2009-04-30,95.40438842773438
2009-05-01,94.35009002685547
2009-05-04,99.60663604736328
2009-05-05,100.37874603271484
2009-05-06,103.36341857910156
2009-05-07,99.28738403320312
2009-05-08,103.63812255859375
2009-05-11,100.80937957763672
2009-05-12,100.5346450805664
2009-05-13,95.96863555908203
2009-05-14,99.19085693359375
2009-05-15,99.78475952148438
2009-05-18,106.28118896484375
2009-05-19,104.79631042480469
2009-05-20,101.29940795898438
2009-05-21,102.09587097167969
2009-05-22,101.49292755126953
2009-05-26,105.7357406616211
2009-05-27,104.21726989746094
2009-05-28,107.67108917236328
2009-05-29,107.61155700683594
2009-06-01,107.43291473388672
2009-06-02,106.5396728515625
2009-06-03,105.81018829345703
2009-06-04,111.25885009765625
2009-06-05,110.91651916503906
2009-06-08,110.42520904541016
2009-06-09,111.13978576660156
2009-06-10,109.18212127685547
2009-06-11,108.04327392578125
2009-06-12,108.40801239013672
2009-06-15,106.45032501220703
2009-06-16,107.3063735961914
2009-06-17,104.00885009765625
2009-06-18,106.5098876953125
2009-06-19,106.5396728515625
2009-06-22,101.9842300415039
2009-06-23,105.0955810546875
2009-06-24,106.18238067626953
2009-06-25,107.50733184814453
2009-06-26,109.22681427001953
2009-06-29,111.17698669433594
2009-06-30,109.74781799316406
2009-07-01,109.65853118896484
2009-07-02,106.80766296386719
2009-07-06,109.01834869384766
2009-07-07,106.10050201416016
2009-07-08,103.13053131103516
2009-07-09,106.59923553466797
2009-07-10,105.60179138183594
2009-07-13,111.23655700683594
2009-07-14,111.40034484863281
2009-07-15,115.56866455078125
2009-07-16,116.74479675292969
2009-07-17,116.74479675292969
2009-07-20,119.11931610107422
2009-07-21,118.94810485839844
2009-07-22,119.43942260742188
2009-07-23,123.15367126464844
2009-07-24,122.61030578613281
2009-07-27,121.97758483886719
2009-07-28,119.49887084960938
2009-07-29,118.68010711669922
2009-07-30,120.89828491210938
2009-07-31,121.55332946777344
2009-08-03,122.14884185791016
2009-08-04,122.94527435302734
2009-08-05,125.52819061279297
2009-08-06,124.121337890625
2009-08-07,121.8138427734375
2009-08-10,119.36495208740234
2009-08-11,118.5163803100586
2009-08-12,121.89569091796875
2009-08-13,122.43165588378906
2009-08-14,121.1290512084961
2009-08-17,117.04989624023438
2009-08-18,119.45423126220703
2009-08-19,119.04485321044922
2009-08-20,120.83128356933594
2009-08-21,121.97265625
2009-08-24,121.27885437011719
2009-08-25,123.03934478759766
2009-08-26,123.79276275634766
2009-08-27,123.0989761352539
2009-08-28,122.65142059326172
2009-08-31,123.42727661132812
2009-09-01,119.4811019897461
2009-09-02,118.26518249511719
2009-09-03,120.59256744384766
2009-09-04,121.56983184814453
2009-09-08,124.74015045166016
2009-09-09,127.0153579711914
2009-09-10,130.44679260253906
2009-09-11,130.31991577148438
2009-09-14,132.5653076171875
2009-09-15,131.78199768066406
2009-09-16,134.17660522460938
2009-09-17,135.3626708984375
2009-09-18,136.64569091796875
2009-09-21,136.05648803710938
2009-09-22,138.39129638671875
2009-09-23,136.9888916015625
2009-09-24,136.55618286132812
2009-09-25,133.9005889892578
2009-09-28,136.1384735107422
2009-09-29,136.94412231445312
2009-09-30,137.5185089111328
2009-10-01,133.52020263671875
2009-10-02,133.98263549804688
2009-10-05,139.1000213623047
2009-10-06,139.48040771484375
2009-10-07,142.09129333496094
2009-10-08,140.36807250976562
2009-10-09,141.21102905273438
2009-10-12,141.8451385498047
2009-10-13,139.6668701171875
2009-10-14,143.43402099609375
2009-10-15,140.71124267578125
2009-10-16,137.533447265625
2009-10-19,138.3763885498047
2009-10-20,137.97360229492188
2009-10-21,133.72158813476562
2009-10-22,137.0261993408203
2009-10-23,134.54209899902344
2009-10-26,133.80361938476562
2009-10-27,133.2366485595703
2009-10-28,128.4251708984375
2009-10-29,133.2142791748047
2009-10-30,126.94075775146484
2009-11-02,127.32123565673828
2009-11-03,128.01499938964844
2009-11-04,126.44097137451172
2009-11-05,129.35015869140625
2009-11-06,128.14169311523438
2009-11-09,131.71495056152344
2009-11-10,131.67015075683594
2009-11-11,134.1616668701172
2009-11-12,133.13967895507812
2009-11-13,131.8566131591797
2009-11-16,132.22216796875
2009-11-17,131.73728942871094
2009-11-18,131.96112060546875
2009-11-19,128.9250030517578
2009-11-20,126.82140350341797
2009-11-23,128.30587768554688
2009-11-24,127.6568832397461
2009-11-25,126.00826263427734
2009-11-27,122.45756530761719
2009-11-30,126.83071899414062
2009-12-01,125.31317138671875
2009-12-02,124.5880126953125
2009-12-03,122.82381439208984
2009-12-04,125.02161407470703
2009-12-07,122.4874038696289
2009-12-08,120.98477172851562
2009-12-09,124.42359161376953
2009-12-10,124.64037322998047
2009-12-11,124.09465026855469
2009-12-14,124.16942596435547
2009-12-15,121.6575927734375
2009-12-16,123.33966827392578
2009-12-17,120.30448913574219
2009-12-18,121.99403381347656
2009-12-21,123.6834716796875
2009-12-22,123.04806518554688
2009-12-23,122.32291412353516
2009-12-24,122.57707977294922
2009-12-28,122.42013549804688
2009-12-29,122.68920135498047
2009-12-30,124.61790466308594
2009-12-31,126.21765899658203
2010-01-04,129.3873291015625
2010-01-05,131.67494201660156
2010-01-06,130.2694854736328
2010-01-07,132.8186492919922
2010-01-08,130.30682373046875
2010-01-11,128.25106811523438
2010-01-12,125.45516204833984
2010-01-13,126.38967895507812
2010-01-14,125.98596954345703
2010-01-15,123.5040054321289
2010-01-19,124.73754119873047
2010-01-20,125.4327621459961
2010-01-21,120.25965881347656
2010-01-22,115.21363067626953
2010-01-25,115.85653686523438
2010-01-26,112.79157257080078
2010-01-27,113.25502014160156
2010-01-28,114.59318542480469
2010-01-29,111.1768569946289
2010-02-01,114.47360229492188
2010-02-02,117.32173919677734
2010-02-03,117.53855895996094
2010-02-04,112.64202880859375
2010-02-05,115.24354553222656
2010-02-08,112.9560317993164
2010-02-09,113.99514770507812
2010-02-10,114.84738159179688
2010-02-11,115.16133880615234
2010-02-12,115.07166290283203
2010-02-16,117.66561889648438
2010-02-17,117.56094360351562
2010-02-18,116.41722106933594
2010-02-19,116.75364685058594
2010-02-22,117.14986419677734
2010-02-23,117.14232635498047
2010-02-24,118.36087799072266
2010-02-25,116.94799041748047
2010-02-26,117.14276885986328
2010-03-01,117.28514099121094
2010-03-02,118.94096374511719
2010-03-03,118.16928100585938
2010-03-04,122.5822525024414
2010-03-05,125.25696563720703
2010-03-08,127.2499771118164
2010-03-09,126.50829315185547
2010-03-10,128.8233642578125
2010-03-11,129.9996795654297
2010-03-12,131.08609008789062
2010-03-15,130.01458740234375
2010-03-16,132.0076141357422
2010-03-17,132.34474182128906
2010-03-18,132.9516143798828
2010-03-19,133.28880310058594
2010-03-22,131.98509216308594
2010-03-23,130.9886932373047
2010-03-24,130.6739501953125
2010-03-25,131.0410919189453
2010-03-26,129.52008056640625
2010-03-29,130.40426635742188
2010-03-30,128.40382385253906
2010-03-31,127.84185028076172
2010-04-01,127.53469848632812
2010-04-05,129.73741149902344
2010-04-06,129.5426025390625
2010-04-07,132.13499450683594
2010-04-08,134.4875946044922
2010-04-09,134.20281982421875
2010-04-12,133.24386596679688
2010-04-13,134.30030822753906
2010-04-14,138.5484161376953
2010-04-15,138.06143188476562
2010-04-16,120.4019546508789
2010-04-19,122.36497497558594
2010-04-20,119.86251831054688
2010-04-21,119.07581329345703
2010-04-22,119.16574096679688
2010-04-23,117.92951202392578
2010-04-26,113.90611267089844
2010-04-27,114.66284942626953
2010-04-28,117.63726043701172
2010-04-29,120.05728912353516
2010-04-30,108.78883361816406
2010-05-03,112.01055145263672
2010-05-04,111.97307586669922
2010-05-05,111.029052734375
2010-05-06,106.63106536865234
2010-05-07,107.1330337524414
2010-05-10,107.76239013671875
2010-05-11,106.36880493164062
2010-05-12,110.28724670410156
2010-05-13,108.37674713134766
2010-05-14,107.3128433227539
2010-05-17,106.87081146240234
2010-05-18,102.9148178100586
2010-05-19,104.96774291992188
2010-05-20,101.9708023071289
2010-05-21,105.35733795166016
2010-05-24,102.41289520263672
2010-05-25,106.81087493896484
2010-05-26,105.11759185791016
2010-05-27,108.87310791015625
2010-05-28,108.3548355102539
2010-06-01,106.55219268798828
2010-06-02,108.78296661376953
2010-06-03,108.18962097167969
2010-06-04,106.84513092041016
2010-06-07,104.1636734008789
2010-06-08,103.4876480102539
2010-06-09,102.75159454345703
2010-06-10,100.47570037841797
2010-06-11,101.88030242919922
2010-06-14,100.22785949707031
2010-06-15,102.82669067382812
2010-06-16,102.94686126708984
2010-06-17,103.1421890258789
2010-06-18,103.78811645507812
2010-06-21,103.4576187133789
2010-06-22,101.24186706542969
2010-06-23,101.4521713256836
2010-06-24,101.38455963134766
2010-06-25,104.89972686767578
2010-06-28,102.64640045166016
2010-06-29,100.46818542480469
2010-06-30,98.59796905517578
2010-07-01,98.50032043457031
2010-07-02,98.45526123046875
2010-07-06,99.34153747558594
2010-07-07,102.02303314208984
2010-07-08,101.74510192871094
2010-07-09,103.6979751586914
2010-07-12,103.0895767211914
2010-07-13,105.34294128417969
2010-07-14,104.44910430908203
2010-07-15,109.07594299316406
2010-07-16,109.78948974609375
2010-07-19,109.42143249511719
2010-07-20,111.84749603271484
2010-07-21,110.40535736083984
2010-07-22,110.07489013671875
2010-07-23,110.6983413696289
2010-07-26,111.31421661376953
2010-07-27,110.58565521240234
2010-07-28,110.56304168701172
2010-07-29,114.60411071777344
2010-07-30,113.28211975097656
2010-08-02,114.7242660522461
2010-08-03,115.06224822998047
2010-08-04,117.48076629638672
2010-08-05,117.11276245117188
2010-08-06,116.55694580078125
2010-08-09,116.72216033935547
2010-08-10,115.59556579589844
2010-08-11,112.10287475585938
2010-08-12,112.23054504394531
2010-08-13,111.2240982055664
2010-08-16,110.98372650146484
2010-08-17,111.6071548461914
2010-08-18,112.0653305053711
2010-08-19,110.45045471191406
2010-08-20,111.34426879882812
2010-08-23,110.21758270263672
2010-08-24,108.12195587158203
2010-08-25,108.6702880859375
2010-08-26,106.51464080810547
2010-08-27,104.96735382080078
2010-08-30,102.90412902832031
2010-08-31,103.10745239257812
2010-09-01,105.22337341308594
2010-09-02,105.25347137451172
2010-09-03,110.90848541259766
2010-09-07,109.34225463867188
2010-09-08,111.09677124023438
2010-09-09,112.30150604248047
2010-09-10,113.2427978515625
2010-09-13,116.23968505859375
2010-09-14,114.85419464111328
2010-09-15,114.87674713134766
2010-09-16,114.6283187866211
2010-09-17,113.68705749511719
2010-09-20,114.3797836303711
2010-09-21,114.00325012207031
2010-09-22,111.49581146240234
2010-09-23,109.11638641357422
2010-09-24,110.90094757080078
2010-09-27,109.93710327148438
2010-09-28,109.1916732788086
2010-09-29,108.74738311767578
2010-09-30,108.86786651611328
2010-10-01,111.2171859741211
2010-10-04,110.36627960205078
2010-10-05,112.62529754638672
2010-10-06,113.58158874511719
2010-10-07,113.784912109375
2010-10-08,114.95207977294922
2010-10-11,114.60562896728516
2010-10-12,116.87220001220703
2010-10-13,116.5107650756836
2010-10-14,114.14636993408203
2010-10-15,113.46863555908203
2010-10-18,115.73519134521484
2010-10-19,118.00919342041016
2010-10-20,120.1778793334961
2010-10-21,119.9519271850586
2010-10-22,118.79232025146484
2010-10-25,118.51374053955078
2010-10-26,119.19139862060547
2010-10-27,120.59201049804688
2010-10-28,122.91867065429688
2010-10-29,121.3299560546875
2010-11-01,121.66121673583984
2010-11-02,122.60247039794922
2010-11-03,122.45938873291016
2010-11-04,125.29069519042969
2010-11-05,128.814697265625
2010-11-08,127.4065170288086
2010-11-09,125.41114044189453
2010-11-10,125.91568756103516
2010-11-11,126.28462982177734
2010-11-12,124.86894989013672
2010-11-15,125.91568756103516
2010-11-16,124.31928253173828
2010-11-17,124.16114044189453
2010-11-18,126.01351928710938
2010-11-19,125.50149536132812
2010-11-22,121.26966857910156
2010-11-23,118.8073959350586
2010-11-24,120.67481994628906
2010-11-26,119.13868713378906
2010-11-29,119.93685150146484
2010-11-30,117.83140563964844
2010-12-01,119.57465362548828
2010-12-02,122.63098907470703
2010-12-03,122.48758697509766
2010-12-06,122.7441635131836
2010-12-07,121.94427490234375
2010-12-08,125.37789916992188
2010-12-09,125.61186218261719
2010-12-10,127.13619995117188
2010-12-13,127.89842987060547
2010-12-14,126.27593994140625
2010-12-15,124.6761245727539
2010-12-16,124.1100845336914
2010-12-17,123.79313659667969
2010-12-20,125.30999755859375
2010-12-21,126.95513916015625
2010-12-22,127.98900604248047
2010-12-23,126.47972869873047
2010-12-27,128.16261291503906
2010-12-28,127.67967224121094
2010-12-29,126.50232696533203
2010-12-30,126.50990295410156
2010-12-31,126.90232849121094
2011-01-03,130.59259033203125
2011-01-04,130.6151885986328
2011-01-05,131.30946350097656
2011-01-06,129.9586639404297
2011-01-07,128.81163024902344
2011-01-10,128.1097412109375
2011-01-11,127.80791473388672
2011-01-12,129.5511474609375
2011-01-13,129.4757080078125
2011-01-14,132.0641326904297
2011-01-18,131.8226318359375
2011-01-19,125.64208984375
2011-01-20,125.0383071899414
2011-01-21,125.42320251464844
2011-01-24,125.49869537353516
2011-01-25,122.23853302001953
2011-01-26,121.73296356201172
2011-01-27,123.7856216430664
2011-01-28,122.08006286621094
2011-01-31,123.47613525390625
2011-02-01,124.76669311523438
2011-02-02,124.5553207397461
2011-02-03,124.24596405029297
2011-02-04,124.3893051147461
2011-02-07,126.12503051757812
2011-02-08,127.19662475585938
2011-02-09,125.27982330322266
2011-02-10,124.77416229248047
2011-02-11,125.7703857421875
2011-02-14,126.4192886352539
2011-02-15,126.71363830566406
2011-02-16,127.39282989501953
2011-02-17,126.1476821899414
2011-02-18,126.81175231933594
2011-02-22,122.9630355834961
2011-02-23,123.07627868652344
2011-02-24,123.3403549194336
2011-02-25,124.60818481445312
2011-02-28,123.8595199584961
2011-03-01,121.99154663085938
2011-03-02,122.27891540527344
2011-03-03,124.39644622802734
2011-03-04,121.75709533691406
2011-03-07,120.35802459716797
2011-03-08,121.98400115966797
2011-03-09,122.7780532836914
2011-03-10,121.20504760742188
2011-03-11,121.51505279541016
2011-03-14,119.81346893310547
2011-03-15,118.9211196899414
2011-03-16,116.75068664550781
2011-03-17,117.78673553466797
2011-03-18,120.97061157226562
2011-03-21,121.15966033935547
2011-03-22,121.59825134277344
2011-03-23,120.64535522460938
2011-03-24,120.9327163696289
2011-03-25,119.46563720703125
2011-03-28,118.33124542236328
2011-03-29,119.84371948242188
2011-03-30,120.2975082397461
2011-03-31,119.94210052490234
2011-04-01,121.17481231689453
2011-04-04,120.1689224243164
2011-04-05,120.17655944824219
2011-04-06,122.43019104003906
2011-04-07,122.81582641601562
2011-04-08,121.726806640625
2011-04-11,122.112548828125
2011-04-12,121.3184585571289
2011-04-13,121.12937927246094
2011-04-14,117.8170166015625
2011-04-15,117.31787109375
2011-04-18,116.29695892333984
2011-04-19,114.84490966796875
2011-04-20,115.4802017211914
2011-04-21,116.09273529052734
2011-04-25,115.09449768066406
2011-04-26,115.91126251220703
2011-04-27,115.60121154785156
2011-04-28,113.89204406738281
2011-04-29,114.20206451416016
2011-05-02,114.42140197753906
2011-05-03,114.85254669189453
2011-05-04,114.5877914428711
2011-05-05,113.74833679199219
2011-05-06,113.513916015625
2011-05-09,112.77274322509766
2011-05-10,113.74079132080078
2011-05-11,111.83502197265625
2011-05-12,107.9554672241211
2011-05-13,106.97990417480469
2011-05-16,106.32951354980469
2011-05-17,106.48834228515625
2011-05-18,106.510986328125
2011-05-19,105.37661743164062
2011-05-20,102.08688354492188
2011-05-23,102.72969818115234
2011-05-24,103.10785675048828
2011-05-25,103.03221893310547
2011-05-26,103.04735565185547
2011-05-27,105.13239288330078
2011-05-31,106.70184326171875
2011-06-01,103.24447631835938
2011-06-02,101.88727569580078
2011-06-03,102.60760498046875
