Date,MO
2004-04-12,3.4479026794433594
2004-04-13,3.415041923522949
2004-04-14,3.4460434913635254
2004-04-15,3.4466633796691895
2004-04-16,3.4658851623535156
2004-04-19,3.4999845027923584
2004-04-20,3.4925451278686523
2004-04-21,3.461544990539551
2004-04-22,3.503084659576416
2004-04-23,3.4658851623535156
2004-04-26,3.4460434913635254
2004-04-27,3.4665043354034424
2004-04-28,3.427442789077759
2004-04-29,3.4038827419281006
2004-04-30,3.433642625808716
2004-05-03,3.4937829971313477
2004-05-04,3.491922616958618
2004-05-05,3.48758602142334
2004-05-06,3.4937829971313477
2004-05-07,3.450382709503174
2004-05-10,3.40326189994812
2004-05-11,3.310880422592163
2004-05-12,3.087674617767334
2004-05-13,3.031874895095825
2004-05-14,3.0926342010498047
2004-05-17,3.0672149658203125
2004-05-18,3.095735549926758
2004-05-19,3.057295083999634
2004-05-20,3.0535738468170166
2004-05-21,3.0579147338867188
2004-05-24,2.7869672775268555
2004-05-25,2.8923702239990234
2004-05-26,2.955611228942871
2004-05-27,3.00211238861084
2004-05-28,2.974213123321533
2004-06-01,3.0045933723449707
2004-06-02,3.0070719718933105
2004-06-03,3.0169925689697266
2004-06-04,2.999013662338257
2004-06-07,3.0467538833618164
2004-06-08,3.0455129146575928
2004-06-09,3.0157527923583984
2004-06-10,3.0058345794677734
2004-06-14,2.9945144653320312
2004-06-15,2.9901123046875
2004-06-16,3.0064611434936523
2004-06-17,2.9989163875579834
2004-06-18,2.9919989109039307
2004-06-21,3.002060651779175
2004-06-22,3.0077197551727295
2004-06-23,3.047964096069336
2004-06-24,3.0467073917388916
2004-06-25,3.0058329105377197
2004-06-28,3.119023323059082
2004-06-29,3.158010244369507
2004-06-30,3.1473217010498047
2004-07-01,3.1334872245788574
2004-07-02,3.1240546703338623
2004-07-06,3.1077048778533936
2004-07-07,3.100158929824829
2004-07-08,3.106445789337158
2004-07-09,3.1284573078155518
2004-07-12,3.1278269290924072
2004-07-13,3.098271131515503
2004-07-14,3.0812926292419434
2004-07-15,3.030986785888672
2004-07-16,3.0605413913726807
2004-07-19,3.070603132247925
2004-07-20,3.066830635070801
2004-07-21,3.0171520709991455
2004-07-22,2.9737634658813477
2004-07-23,2.974391460418701
2004-07-26,2.953010320663452
2004-07-27,2.9618144035339355
2004-07-28,2.9366626739501953
2004-07-29,2.9681034088134766
2004-07-30,2.993255615234375
2004-08-02,3.0058329105377197
2004-08-03,2.9882256984710693
2004-08-04,2.975019693374634
2004-08-05,2.9429500102996826
2004-08-06,2.9328880310058594
2004-08-09,2.9272286891937256
2004-08-10,2.9498672485351562
2004-08-11,2.9668450355529785
2004-08-12,2.9794225692749023
2004-08-13,2.9592995643615723
2004-08-16,2.9901123046875
2004-08-17,2.996400833129883
2004-08-18,3.039161443710327
2004-08-19,3.0404186248779297
2004-08-20,3.055511474609375
2004-08-23,3.0636870861053467
2004-08-24,3.069345474243164
2004-08-25,3.068715810775757
2004-08-26,3.080036163330078
2004-08-27,3.0894689559936523
2004-08-30,3.080036163330078
2004-08-31,3.0781497955322266
2004-09-01,3.0812926292419434
2004-09-02,3.090096950531006
2004-09-03,3.0938706398010254
2004-09-07,3.1146223545074463
2004-09-08,3.1196515560150146
2004-09-09,3.123425245285034
2004-09-10,3.1410322189331055
2004-09-13,3.1167824268341064
2004-09-14,3.1333749294281006
2004-09-15,3.123802423477173
2004-09-16,3.1212494373321533
2004-09-17,3.0938093662261963
2004-09-20,3.004467010498047
2004-09-21,2.9451181888580322
2004-09-22,2.8959784507751465
2004-09-23,2.9183144569396973
2004-09-24,2.885131359100342
2004-09-27,2.881300449371338
2004-09-28,2.9502224922180176
2004-09-29,2.968729019165039
2004-09-30,3.0019140243530273
2004-10-01,3.0631771087646484
2004-10-04,3.052328586578369
2004-10-05,3.034459352493286
2004-10-06,3.0472240447998047
2004-10-07,2.98978853225708
2004-10-08,2.968090057373047
2004-10-11,2.9999992847442627
2004-10-12,2.997445821762085
2004-10-13,3.009570360183716
2004-10-14,2.9968080520629883
2004-10-15,3.034459352493286
2004-10-18,3.0248875617980957
2004-10-19,3.0248875617980957
2004-10-20,3.0255258083343506
2004-10-21,3.0197818279266357
2004-10-22,2.9865972995758057
2004-10-25,2.9451181888580322
2004-10-26,2.9993605613708496
2004-10-27,3.065091848373413
2004-10-28,3.107210636138916
2004-10-29,3.092531681060791
2004-11-01,3.0982754230499268
2004-11-02,3.099552869796753
2004-11-03,3.1908085346221924
2004-11-04,3.46075177192688
2004-11-05,3.449902296066284
2004-11-08,3.4728775024414062
2004-11-09,3.439692735671997
2004-11-10,3.4467132091522217
2004-11-11,3.481172800064087
2004-11-12,3.4932973384857178
2004-11-15,3.4652183055877686
2004-11-16,3.4709620475769043
2004-11-17,3.664323329925537
2004-11-18,3.746009588241577
2004-11-19,3.704529047012329
2004-11-22,3.6853854656219482
2004-11-23,3.6496469974517822
2004-11-24,3.6604959964752197
2004-11-26,3.7134640216827393
2004-11-29,3.694319248199463
2004-11-30,3.668792486190796
2004-12-01,3.6432673931121826
2004-12-02,3.7013394832611084
2004-12-03,3.7204816341400146
2004-12-06,3.6981475353240967
2004-12-07,3.6847453117370605
2004-12-08,3.703254461288452
2004-12-09,3.7555837631225586
2004-12-10,3.774087905883789
2004-12-13,3.819398880004883
2004-12-14,3.8781092166900635
2004-12-15,3.8800244331359863
2004-12-16,3.8870444297790527
2004-12-17,3.8270559310913086
2004-12-20,3.8449268341064453
2004-12-21,3.895339012145996
2004-12-22,3.9392597675323486
2004-12-23,3.9289262294769287
2004-12-27,3.9302170276641846
2004-12-28,3.9773685932159424
2004-12-29,3.978661060333252
2004-12-30,3.9483022689819336
2004-12-31,3.9463648796081543
2005-01-03,3.9160099029541016
2005-01-04,3.943133592605591
2005-01-05,3.9360291957855225
2005-01-06,3.908259153366089
2005-01-07,3.965740203857422
2005-01-10,4.017412185668945
2005-01-11,3.978661060333252
2005-01-12,3.980597972869873
2005-01-13,4.02386999130249
2005-01-14,4.091689586639404
2005-01-18,4.131088733673096
2005-01-19,4.105253219604492
2005-01-20,4.075542449951172
2005-01-21,4.052937030792236
2005-01-24,4.014828205108643
2005-01-25,4.023226261138916
2005-01-26,3.9941611289978027
2005-01-27,4.045185089111328
2005-01-28,4.08200216293335
2005-01-31,4.122692108154297
2005-02-01,4.127858638763428
2005-02-02,4.127213478088379
2005-02-03,4.116879463195801
2005-02-04,4.327437877655029
2005-02-07,4.298373222351074
2005-02-08,4.288684368133545
2005-02-09,4.21634578704834
2005-02-10,4.288684368133545
2005-02-11,4.275766849517822
2005-02-14,4.2693095207214355
2005-02-15,4.266725063323975
2005-02-16,4.231200695037842
2005-02-17,4.180174827575684
2005-02-18,4.191803455352783
2005-02-22,4.0768351554870605
2005-02-23,4.156277179718018
2005-02-24,4.210534572601318
2005-02-25,4.243473529815674
2005-02-28,4.240243434906006
2005-03-01,4.2693095207214355
2005-03-02,4.253807067871094
2005-03-03,4.242827892303467
2005-03-04,4.266078948974609
2005-03-07,4.240243434906006
2005-03-08,4.243473529815674
2005-03-09,4.1976141929626465
2005-03-10,4.2299089431762695
2005-03-11,4.25473165512085
2005-03-14,4.256689548492432
2005-03-15,4.261916160583496
2005-03-16,4.214234352111816
2005-03-17,4.239054203033447
2005-03-18,4.227297306060791
2005-03-21,4.13323974609375
2005-03-22,4.150875568389893
2005-03-23,4.173736572265625
2005-03-24,4.161979675292969
2005-03-28,4.21292781829834
2005-03-29,4.2050886154174805
2005-03-30,4.26844596862793
2005-03-31,4.271057605743408
2005-04-01,4.25734281539917
2005-04-04,4.21096658706665
2005-04-05,4.245586395263672
2005-04-06,4.28085470199585
2005-04-07,4.289999485015869
2005-04-08,4.280202388763428
2005-04-11,4.2815070152282715
2005-04-12,4.257998466491699
2005-04-13,4.3024115562438965
2005-04-14,4.277590274810791
2005-04-15,4.244279384613037
2005-04-18,4.162633895874023
2005-04-19,4.188107013702393
2005-04-20,4.0986223220825195
2005-04-21,4.265832424163818
2005-04-22,4.232522010803223
2005-04-25,4.265832424163818
2005-04-26,4.180267810821533
2005-04-27,4.235134601593018
2005-04-28,4.21096658706665
2005-04-29,4.244932651519775
2005-05-02,4.272365093231201
2005-05-03,4.310249328613281
2005-05-04,4.359889507293701
2005-05-05,4.365114688873291
2005-05-06,4.330497741699219
2005-05-09,4.318739414215088
2005-05-10,4.295225620269775
2005-05-11,4.271057605743408
2005-05-12,4.25473165512085
2005-05-13,4.242319107055664
2005-05-16,4.317433834075928
2005-05-17,4.330497741699219
2005-05-18,4.358583450317383
2005-05-19,4.40234375
2005-05-20,4.426513671875
2005-05-23,4.437618255615234
2005-05-24,4.441534996032715
2005-05-25,4.429777145385742
2005-05-26,4.420633316040039
2005-05-27,4.412144660949707
2005-05-31,4.3853631019592285
2005-06-01,4.379484176635742
2005-06-02,4.416716575622559
2005-06-03,4.3918938636779785
2005-06-06,4.387322902679443
2005-06-07,4.42716646194458
2005-06-08,4.490522384643555
2005-06-09,4.523182392120361
2005-06-10,4.518609046936035
2005-06-13,4.510024547576904
2005-06-14,4.4195876121521
2005-06-15,4.388562202453613
2005-06-16,4.397803783416748
2005-06-17,4.425530910491943
2005-06-20,4.412985801696777
2005-06-21,4.418928146362305
2005-06-22,4.440053462982178
2005-06-23,4.3700785636901855
2005-06-24,4.300764083862305
2005-06-27,4.288880825042725
2005-06-28,4.303408622741699
2005-06-29,4.297462463378906
2005-06-30,4.2684173583984375
2005-07-01,4.292844295501709
2005-07-05,4.294164180755615
2005-07-06,4.265778064727783
2005-07-07,4.238053798675537
2005-07-08,4.282280921936035
2005-07-11,4.3456549644470215
2005-07-12,4.2954840660095215
2005-07-13,4.3456549644470215
2005-07-14,4.398463726043701
2005-07-15,4.399784088134766
2005-07-18,4.350935935974121
2005-07-19,4.308028221130371
2005-07-20,4.374039173126221
2005-07-21,4.343674182891846
2005-07-22,4.3912034034729
2005-07-25,4.372718811035156
2005-07-26,4.382622718811035
2005-07-27,4.393184185028076
2005-07-28,4.430151462554932
2005-07-29,4.420250415802002
2005-08-01,4.3846025466918945
2005-08-02,4.4195876121521
2005-08-03,4.455895900726318
2005-08-04,4.459199905395508
2005-08-05,4.378659248352051
2005-08-08,4.366778373718262
2005-08-09,4.383280277252197
2005-08-10,4.418270587921143
2005-08-11,4.453256130218506
2005-08-12,4.412326812744141
2005-08-15,4.424208164215088
2005-08-16,4.4473137855529785
2005-08-17,4.479661464691162
2005-08-18,4.646675109863281
2005-08-19,4.618949890136719
2005-08-22,4.599804878234863
2005-08-23,4.601122856140137
2005-08-24,4.595185279846191
2005-08-25,4.614987850189209
2005-08-26,4.586601257324219
2005-08-29,4.592543125152588
2005-08-30,4.614324569702148
2005-08-31,4.667138576507568
2005-09-01,4.624230861663818
2005-09-02,4.624890327453613
2005-09-06,4.66648006439209
2005-09-07,4.690904140472412
2005-09-08,4.78860330581665
2005-09-09,4.796524524688721
2005-09-12,4.7945427894592285
2005-09-13,4.740478038787842
2005-09-14,4.781192302703857
2005-09-15,4.822577476501465
2005-09-16,4.881986141204834
2005-09-19,4.871305465698242
2005-09-20,4.8632941246032715
2005-09-21,4.781192302703857
2005-09-22,4.79988431930542
2005-09-23,4.79988431930542
2005-09-26,4.840601921081543
2005-09-27,4.905345916748047
2005-09-28,4.904012203216553
2005-09-29,4.9160261154174805
2005-09-30,4.920030117034912
2005-10-03,4.950067520141602
2005-10-04,4.950067520141602
2005-10-05,4.944727420806885
2005-10-06,4.855951309204102
2005-10-07,4.8365960121154785
2005-10-10,4.773852348327637
2005-10-11,4.809895038604736
2005-10-12,4.733802318572998
2005-10-13,4.645697116851807
2005-10-14,4.716450214385986
2005-10-17,5.003467559814453
2005-10-18,4.837932109832764
2005-10-19,4.929376125335693
2005-10-20,4.8526153564453125
2005-10-21,4.870639324188232
2005-10-24,4.943392753601074
2005-10-25,4.966087818145752
2005-10-26,4.987447261810303
2005-10-27,4.899341106414795
2005-10-28,5.013479709625244
2005-10-31,5.009476184844971
2005-11-01,4.953403472900391
2005-11-02,4.982776165008545
2005-11-03,4.958745956420898
2005-11-04,4.941390037536621
2005-11-07,4.952070713043213
2005-11-08,4.974097728729248
2005-11-09,4.926039218902588
2005-11-10,4.973430633544922
2005-11-11,4.996124744415283
2005-11-14,4.97943639755249
2005-11-15,4.965421676635742
2005-11-16,4.9320478439331055
2005-11-17,4.792541027069092
2005-11-18,4.755831241607666
2005-11-21,4.779860496520996
2005-11-22,4.880650997161865
2005-11-23,4.9000091552734375
2005-11-25,4.904012203216553
2005-11-28,4.865297317504883
2005-11-29,4.869971752166748
2005-11-30,4.858623504638672
2005-12-01,4.872640132904053
2005-12-02,4.89400053024292
2005-12-05,4.855951309204102
2005-12-06,4.8345947265625
2005-12-07,4.805891036987305
2005-12-08,4.79788064956665
2005-12-09,4.81990909576416
2005-12-12,4.839932441711426
2005-12-13,4.941390037536621
2005-12-14,4.921367168426514
2005-12-15,5.11427116394043
2005-12-16,5.160991668701172
2005-12-19,5.111599445343018
2005-12-20,5.076890468597412
2005-12-21,5.093575954437256
2005-12-22,5.128952980041504
2005-12-23,5.130302906036377
2005-12-27,5.0689263343811035
2005-12-28,5.0689263343811035
2005-12-29,5.065547943115234
2005-12-30,5.039918422698975
2006-01-03,5.05745792388916
2006-01-04,5.093879222869873
2006-01-05,5.081063270568848
2006-01-06,5.122884273529053
2006-01-09,5.138396263122559
2006-01-10,5.131656169891357
2006-01-11,5.157958507537842
2006-01-12,5.149863243103027
2006-01-13,5.155937671661377
2006-01-17,5.112765789031982
2006-01-18,5.11748743057251
2006-01-19,5.096578598022461
2006-01-20,5.048014163970947
2006-01-23,5.039918422698975
2006-01-24,5.005517959594727
2006-01-25,4.981236934661865
2006-01-26,4.974490642547607
2006-01-27,5.040594100952148
2006-01-30,4.985287666320801
2006-01-31,4.879386901855469
2006-02-01,4.957629203796387
2006-02-02,4.858475685119629
2006-02-03,4.836219787597656
2006-02-06,4.814634323120117
2006-02-07,4.792376518249512
2006-02-08,4.812610149383545
2006-02-09,4.844311714172363
2006-02-10,4.847683429718018
2006-02-13,4.80586576461792
2006-02-14,4.896247863769531
2006-02-15,4.949536323547363
2006-02-16,4.9373955726623535
2006-02-17,4.915135383605957
2006-02-21,4.8699445724487305
2006-02-22,4.949536323547363
2006-02-23,4.949536323547363
2006-02-24,4.886806011199951
2006-02-27,4.905017852783203
2006-02-28,4.849708557128906
2006-03-01,4.859827518463135
2006-03-02,4.830148696899414
2006-03-03,4.863873481750488
2006-03-06,4.822729110717773
2006-03-07,4.842288970947266
2006-03-08,4.900298118591309
2006-03-09,4.912435531616211
2006-03-10,4.981913089752197
2006-03-13,5.0119147300720215
2006-03-14,5.07737922668457
2006-03-15,5.037146091461182
2006-03-16,5.039188385009766
2006-03-17,5.015326499938965
2006-03-20,5.0180535316467285
2006-03-21,4.9409966468811035
2006-03-22,4.997596740722656
2006-03-23,4.9607720375061035
2006-03-24,4.973729610443115
2006-03-27,4.913043022155762
2006-03-28,4.911675453186035
2006-03-29,4.965546131134033
2006-03-30,4.890536308288574
2006-03-31,4.831897735595703
2006-04-03,4.862578868865967
2006-04-04,4.846896648406982
2006-04-05,4.853716850280762
2006-04-06,4.804618835449219
2006-04-07,4.756204605102539
2006-04-10,4.775981426239014
2006-04-11,4.726883411407471
2006-04-12,4.745294094085693
2006-04-13,4.705064296722412
2006-04-17,4.683243274688721
2006-04-18,4.735067367553711
2006-04-19,4.702337265014648
2006-04-20,4.775981426239014
2006-04-21,4.810074806213379
2006-04-24,4.862578868865967
2006-04-25,4.883719444274902
2006-04-26,4.866672039031982
2006-04-27,4.904857635498047
2006-04-28,4.988731861114502
2006-05-01,4.936911582946777
2006-05-02,4.971002101898193
2006-05-03,4.986686706542969
2006-05-04,5.022143840789795
2006-05-05,5.033053398132324
2006-05-08,5.01873254776001
2006-05-09,5.034417629241943
2006-05-10,4.9566826820373535
2006-05-11,4.865307331085205
2006-05-12,4.800528049468994
2006-05-15,4.867353439331055
2006-05-16,4.892584800720215
2006-05-17,4.842123985290527
2006-05-18,4.8059844970703125
2006-05-19,4.841440677642822
2006-05-22,4.83121395111084
2006-05-23,4.835306644439697
2006-05-24,4.895992755889893
2006-05-25,4.917815685272217
2006-05-26,4.941678524017334
2006-05-30,4.868034362792969
2006-05-31,4.933496952056885
2006-06-01,4.9375901222229
2006-06-02,4.96759033203125
2006-06-05,4.885080337524414
2006-06-06,4.911675453186035
2006-06-07,4.838030815124512
2006-06-08,4.861217498779297
2006-06-09,4.846213340759277
2006-06-12,4.8475799560546875
2006-06-13,4.797234058380127
2006-06-14,4.824820518493652
2006-06-15,4.867578983306885
2006-06-16,4.888269424438477
2006-06-19,4.9199934005737305
2006-06-20,4.95792293548584
2006-06-21,4.967577934265137
2006-06-22,4.980682849884033
2006-06-23,4.913785934448242
2006-06-26,4.976545810699463
2006-06-27,4.999991416931152
2006-06-28,5.0379252433776855
2006-06-29,5.095853805541992
2006-06-30,5.064129829406738
2006-07-03,5.108267784118652
2006-07-05,5.057232856750488
2006-07-06,5.362749099731445
2006-07-07,5.365511417388916
2006-07-10,5.33378267288208
2006-07-11,5.375854969024658
2006-07-12,5.330336570739746
2006-07-13,5.290336608886719
2006-07-14,5.337233543395996
2006-07-17,5.306887626647949
2006-07-18,5.347578525543213
2006-07-19,5.3420610427856445
2006-07-20,5.454473972320557
2006-07-21,5.494471073150635
2006-07-24,5.482060432434082
2006-07-25,5.520683288574219
2006-07-26,5.502750396728516
2006-07-27,5.508270740509033
2006-07-28,5.564818382263184
2006-07-31,5.515162944793701
2006-08-01,5.504819393157959
2006-08-02,5.517233371734619
2006-08-03,5.528957366943359
2006-08-04,5.510338306427002
2006-08-07,5.455164909362793
2006-08-08,5.537923336029053
2006-08-09,5.528267860412598
2006-08-10,5.555854797363281
2006-08-11,5.575165748596191
2006-08-14,5.555854797363281
2006-08-15,5.583439826965332
2006-08-16,5.568268299102783
2006-08-17,5.568958282470703
2006-08-18,5.7910261154174805
2006-08-21,5.773783206939697
2006-08-22,5.767578601837158
2006-08-23,5.770334243774414
2006-08-24,5.824819564819336
2006-08-25,5.799991607666016
2006-08-28,5.796544551849365
2006-08-29,5.76068115234375
2006-08-30,5.822060585021973
2006-08-31,5.76068115234375
2006-09-01,5.779989242553711
2006-09-05,5.698614120483398
2006-09-06,5.697233200073242
2006-09-07,5.663440704345703
2006-09-08,5.7220611572265625
2006-09-11,5.748266696929932
2006-09-12,5.728268146514893
2006-09-13,5.765897274017334
2006-09-14,5.786804676055908
2006-09-15,5.793774604797363
2006-09-18,5.779139041900635
2006-09-19,5.750567436218262
2006-09-20,5.755446434020996
2006-09-21,5.709451675415039
2006-09-22,5.736629962921143
2006-09-25,5.370075702667236
2006-09-26,5.279483795166016
2006-09-27,5.386103630065918
2006-09-28,5.363804817199707
2006-09-29,5.334537029266357
2006-10-02,5.333840370178223
2006-10-03,5.271123886108398
2006-10-04,5.358928203582764
2006-10-05,5.463456153869629
2006-10-06,5.478788375854492
2006-10-09,5.487849235534668
2006-10-10,5.439065933227539
2006-10-11,5.493422985076904
2006-10-12,5.489938735961914
2006-10-13,5.54917049407959
2006-10-16,5.5108442306518555
2006-10-17,5.453000545501709
2006-10-18,5.459275722503662
2006-10-19,5.588197231292725
2006-10-20,5.551955699920654
2006-10-23,5.586106300354004
2006-10-24,5.562411785125732
2006-10-25,5.72130012512207
2006-10-26,5.684362411499023
2006-10-27,5.7038750648498535
2006-10-30,5.693423271179199
2006-10-31,5.667641639709473
2006-11-01,5.676003456115723
2006-11-02,5.669733047485352
2006-11-03,5.65718936920166
2006-11-06,5.664155006408691
2006-11-07,5.597952842712402
2006-11-08,5.676003456115723
2006-11-09,5.634888172149658
2006-11-10,5.639766693115234
2006-11-13,5.633495330810547
2006-11-14,5.6543989181518555
2006-11-15,5.731752395629883
2006-11-16,5.823740005493164
2006-11-17,5.924088478088379
2006-11-20,5.915725231170654
2006-11-21,5.86137056350708
2006-11-22,5.862064361572266
2006-11-24,5.836281776428223
2006-11-27,5.8132853507995605
2006-11-28,5.829314708709717
2006-11-29,5.876699924468994
2006-11-30,5.868338108062744
2006-12-01,5.853703022003174
2006-12-04,5.881577968597412
2006-12-05,5.8557963371276855
2006-12-06,5.864851951599121
2006-12-07,5.920603275299072
2006-12-08,5.9115447998046875
2006-12-11,5.9247846603393555
2006-12-12,5.908753395080566
2006-12-13,5.894123077392578
2006-12-14,5.921300411224365
2006-12-15,5.93802547454834
2006-12-18,5.967295169830322
2006-12-19,5.987502574920654
2006-12-20,5.970777988433838
2006-12-21,5.973565578460693
2006-12-22,5.967935562133789
2006-12-26,5.997498989105225
2006-12-27,6.040438175201416
2006-12-28,6.070003032684326
2006-12-29,6.041141510009766
2007-01-03,6.089713096618652
2007-01-04,6.169963359832764
2007-01-05,6.134764671325684
2007-01-08,6.193193435668945
2007-01-09,6.203044414520264
2007-01-10,6.278367519378662
2007-01-11,6.293153762817383
2007-01-12,6.224164962768555
2007-01-16,6.285408020019531
2007-01-17,6.234725475311279
2007-01-18,6.191079616546631
2007-01-19,6.142507076263428
2007-01-22,6.129134178161621
2007-01-23,6.177707195281982
2007-01-24,6.188967704772949
2007-01-25,6.184041500091553
2007-01-26,6.194599151611328
2007-01-29,6.198825836181641
2007-01-30,6.162219047546387
2007-01-31,6.1516594886779785
2007-02-01,6.157995700836182
2007-02-02,6.093235015869141
2007-02-05,6.115757942199707
2007-02-06,6.0552215576171875
2007-02-07,6.052407741546631
2007-02-08,5.9989094734191895
2007-02-09,6.010873317718506
2007-02-12,6.025655746459961
2007-02-13,6.0573344230651855
2007-02-14,6.081265449523926
2007-02-15,6.059444904327393
2007-02-16,6.0678911209106445
2007-02-20,6.050291538238525
2007-02-21,6.008761405944824
2007-02-22,5.9721574783325195
2007-02-23,6.010168552398682
2007-02-26,6.03058385848999
2007-02-27,5.819401264190674
2007-02-28,5.932736873626709
2007-03-01,5.936960220336914
2007-03-02,5.876424312591553
2007-03-05,5.787023544311523
2007-03-06,5.942593097686768
2007-03-07,5.98905086517334
2007-03-08,6.050999641418457
2007-03-09,6.114351749420166
2007-03-12,6.100273609161377
2007-03-13,5.975139617919922
2007-03-14,5.965184688568115
2007-03-15,6.025618553161621
2007-03-16,6.024199485778809
2007-03-19,6.059038162231445
2007-03-20,6.102405071258545
2007-03-21,6.121601104736328
2007-03-22,6.125158309936523
2007-03-23,6.076809883117676
2007-03-26,6.039839744567871
2007-03-27,6.049080848693848
2007-03-28,6.129423141479492
2007-03-29,6.195547580718994
2007-03-30,6.243180751800537
2007-04-02,6.462873935699463
2007-04-03,6.598347187042236
2007-04-04,6.673187732696533
2007-04-05,6.702555179595947
2007-04-09,6.6220293045043945
2007-04-10,6.646659851074219
2007-04-11,6.584136009216309
2007-04-12,6.626766204833984
2007-04-13,6.589820384979248
2007-04-16,6.57181978225708
2007-04-17,6.590766429901123
2007-04-18,6.639081954956055
2007-04-19,6.574660301208496
2007-04-20,6.588871002197266
2007-04-23,6.568030834197998
2007-04-24,6.623925685882568
2007-04-25,6.676029682159424
2007-04-26,6.568030834197998
2007-04-27,6.593610763549805
2007-04-30,6.529188632965088
2007-05-01,6.518768310546875
2007-05-02,6.547189235687256
2007-05-03,6.609715938568115
2007-05-04,6.570871829986572
2007-05-07,6.553817272186279
2007-05-08,6.5045576095581055
2007-05-09,6.496031761169434
2007-05-10,6.445824146270752
2007-05-11,6.4979248046875
2007-05-14,6.5206618309021
2007-05-15,6.57560920715332
2007-05-16,6.630558013916016
2007-05-17,6.60308313369751
2007-05-18,6.626766204833984
2007-05-21,6.712029457092285
2007-05-22,6.790660381317139
2007-05-23,6.763185501098633
2007-05-24,6.676029682159424
2007-05-25,6.7053985595703125
2007-05-29,6.758450031280518
2007-05-30,6.772657871246338
2007-05-31,6.735713005065918
2007-06-01,6.803924560546875
2007-06-04,6.802029609680176
2007-06-05,6.695925712585449
2007-06-06,6.708240032196045
2007-06-07,6.588871002197266
2007-06-08,6.65992546081543
2007-06-11,6.652346611022949
2007-06-12,6.644764423370361
2007-06-13,6.722263336181641
2007-06-14,6.74235725402832
2007-06-15,6.7614946365356445
2007-06-18,6.712697982788086
2007-06-19,6.651463031768799
2007-06-20,6.5318684577941895
2007-06-21,6.5615315437316895
2007-06-22,6.525171279907227
2007-06-25,6.577791690826416
2007-06-26,6.661991119384766
2007-06-27,6.7165207862854
2007-06-28,6.68973445892334
2007-06-29,6.710781097412109
2007-07-02,6.783499240875244
2007-07-03,6.792108058929443
2007-07-05,6.808372974395752
2007-07-06,6.850473403930664
2007-07-09,6.860039234161377
2007-07-10,6.738529682159424
2007-07-11,6.7825398445129395
2007-07-12,6.895440578460693
2007-07-13,6.860039234161377
2007-07-16,6.822724342346191
2007-07-17,6.819854736328125
2007-07-18,6.72609281539917
2007-07-19,6.757665157318115
2007-07-20,6.678253650665283
2007-07-23,6.661028861999512
2007-07-24,6.511775493621826
2007-07-25,6.491684436798096
2007-07-26,6.391221523284912
2007-07-27,6.235267162322998
2007-07-30,6.293633460998535
2007-07-31,6.359649181365967
2007-08-01,6.370171546936035
2007-08-02,6.423752307891846
2007-08-03,6.372085094451904
2007-08-06,6.599796772003174
2007-08-07,6.62276029586792
2007-08-08,6.65911865234375
2007-08-09,6.474460124969482
2007-08-10,6.4476704597473145
2007-08-13,6.449586868286133
2007-08-14,6.393136024475098
2007-08-15,6.312766075134277
2007-08-16,6.349123954772949
2007-08-17,6.466805458068848
2007-08-20,6.410357475280762
2007-08-21,6.431407928466797
2007-08-22,6.528997421264648
2007-08-23,6.566309452056885
2007-08-24,6.619889259338379
2007-08-27,6.705039978027344
2007-08-28,6.608407497406006
2007-08-29,6.678253650665283
2007-08-30,6.625631332397461
2007-08-31,6.640936851501465
2007-09-04,6.6658124923706055
2007-09-05,6.566309452056885
2007-09-06,6.5318684577941895
2007-09-07,6.4476704597473145
2007-09-10,6.439060211181641
2007-09-11,6.481160640716553
2007-09-12,6.530502796173096
2007-09-13,6.494702339172363
2007-09-14,6.485026836395264
2007-09-17,6.482126235961914
2007-09-18,6.58467960357666
2007-09-19,6.649500370025635
2007-09-20,6.638859272003174
2007-09-21,6.631117343902588
2007-09-24,6.621442794799805
2007-09-25,6.602093696594238
2007-09-26,6.636923313140869
2007-09-27,6.722063064575195
2007-09-28,6.726898193359375
2007-10-01,6.750120162963867
2007-10-02,6.767530918121338
2007-10-03,6.760761737823486
2007-10-04,6.742376804351807
2007-10-05,6.72980260848999
2007-10-08,6.7027082443237305
2007-10-09,6.765597343444824
2007-10-10,6.772371292114258
2007-10-11,6.767530918121338
2007-10-12,6.778177261352539
2007-10-15,6.808165073394775
2007-10-16,6.843963623046875
2007-10-17,6.867184162139893
2007-10-18,6.858475685119629
2007-10-19,6.820744514465332
2007-10-22,6.914589881896973
2007-10-23,6.974573612213135
2007-10-24,7.000693321228027
2007-10-25,6.991021156311035
2007-10-26,7.059711933135986
2007-10-29,7.059711933135986
2007-10-30,7.039395809173584
2007-10-31,7.055843830108643
2007-11-01,6.954253673553467
2007-11-02,6.976511001586914
2007-11-05,7.000693321228027
2007-11-06,7.056811332702637
2007-11-07,6.963932991027832
2007-11-08,7.035523891448975
2007-11-09,7.034558296203613
2007-11-12,7.0113372802734375
2007-11-13,7.048101425170898
2007-11-14,6.987151622772217
2007-11-15,6.991988182067871
2007-11-16,7.0800299644470215
2007-11-19,7.143881797790527
2007-11-20,7.140980243682861
2007-11-21,7.0055341720581055
2007-11-23,7.059711933135986
2007-11-26,6.91168737411499
2007-11-27,7.096478462219238
2007-11-28,7.1680684089660645
2007-11-29,7.350926876068115
2007-11-30,7.503789901733398
2007-12-03,7.504756927490234
2007-12-04,7.489272117614746
