Date,SO
2007-09-17,15.871466636657715
2007-09-18,16.138029098510742
2007-09-19,16.325927734375
2007-09-20,16.151142120361328
2007-09-21,16.18610191345215
2007-09-24,16.111806869506836
2007-09-25,16.107431411743164
2007-09-26,16.194835662841797
2007-09-27,16.155508041381836
2007-09-28,15.853984832763672
2007-10-01,16.116186141967773
2007-10-02,16.0899600982666
2007-10-03,16.124916076660156
2007-10-04,16.1336612701416
2007-10-05,16.05062484741211
2007-10-08,16.00693130493164
2007-10-09,16.25164794921875
2007-10-10,16.08121681213379
2007-10-11,16.055002212524414
2007-10-12,16.015676498413086
2007-10-15,15.902052879333496
2007-10-16,15.788431167602539
2007-10-17,15.792803764343262
2007-10-18,15.762218475341797
2007-10-19,15.46943187713623
2007-10-22,15.55246353149414
2007-10-23,15.565569877624512
2007-10-24,15.609274864196777
2007-10-25,15.779699325561523
2007-10-26,15.819026947021484
2007-10-29,15.928275108337402
2007-10-30,15.858349800109863
2007-10-31,16.020044326782227
2007-11-01,15.729745864868164
2007-11-02,15.782772064208984
2007-11-05,15.86230754852295
2007-11-06,15.82253360748291
2007-11-07,15.55300235748291
2007-11-08,15.990436553955078
2007-11-09,15.840205192565918
2007-11-12,15.910903930664062
2007-11-13,16.047874450683594
2007-11-14,16.08322525024414
2007-11-15,16.273216247558594
2007-11-16,16.357168197631836
2007-11-19,16.653209686279297
2007-11-20,16.887386322021484
2007-11-21,16.816699981689453
2007-11-23,16.80785369873047
2007-11-26,16.626697540283203
2007-11-27,16.706233978271484
2007-11-28,16.75483512878418
2007-11-29,16.71064567565918
2007-11-30,16.622276306152344
2007-12-03,16.706233978271484
2007-12-04,16.86971664428711
2007-12-05,17.15250015258789
2007-12-06,17.20551300048828
2007-12-07,17.187841415405273
2007-12-10,17.302722930908203
2007-12-11,16.989017486572266
2007-12-12,17.006683349609375
2007-12-13,17.19667625427246
2007-12-14,17.006683349609375
2007-12-17,16.838783264160156
2007-12-18,17.139238357543945
2007-12-19,16.971338272094727
2007-12-20,17.050867080688477
2007-12-21,17.32040023803711
2007-12-24,17.29388427734375
2007-12-26,17.276208877563477
2007-12-27,17.17900848388672
2007-12-28,17.29830551147461
2007-12-31,17.121559143066406
2008-01-02,16.84320068359375
2008-01-03,16.838783264160156
2008-01-04,17.10388946533203
2008-01-07,17.44853401184082
2008-01-08,17.54132080078125
2008-01-09,17.894804000854492
2008-01-10,17.76666831970215
2008-01-11,17.567829132080078
2008-01-14,17.50155258178711
2008-01-15,17.369001388549805
2008-01-16,17.31597137451172
2008-01-17,16.940410614013672
2008-01-18,16.6752986907959
2008-01-22,16.34833526611328
2008-01-23,16.5825138092041
2008-01-24,16.149503707885742
2008-01-25,15.946255683898926
2008-01-28,15.9639253616333
2008-01-29,16.145090103149414
2008-01-30,16.078807830810547
2008-01-31,16.249929428100586
2008-02-01,16.66544532775879
2008-02-04,16.795015335083008
2008-02-05,16.334819793701172
2008-02-06,16.20077896118164
2008-02-07,16.048870086669922
2008-02-08,15.972914695739746
2008-02-11,15.941638946533203
2008-02-12,16.178447723388672
2008-02-13,16.147167205810547
2008-02-14,15.999723434448242
2008-02-15,15.986316680908203
2008-02-19,15.972914695739746
2008-02-20,15.98184871673584
2008-02-21,15.704840660095215
2008-02-22,15.870150566101074
2008-02-25,15.995254516601562
2008-02-26,16.169506072998047
2008-02-27,15.950575828552246
2008-02-28,15.722711563110352
2008-02-29,15.427827835083008
2008-03-03,15.4814453125
2008-03-04,15.628874778747559
2008-03-05,15.624417304992676
2008-03-06,15.369742393493652
2008-03-07,15.320599555969238
2008-03-10,15.244638442993164
2008-03-11,15.69590950012207
2008-03-12,15.48591136932373
2008-03-13,15.472509384155273
2008-03-14,15.392084121704102
2008-03-17,15.843344688415527
2008-03-18,16.057804107666016
2008-03-19,15.762919425964355
2008-03-20,16.142698287963867
2008-03-24,15.98184871673584
2008-03-25,15.955042839050293
2008-03-26,15.932708740234375
2008-03-27,15.932708740234375
2008-03-28,15.803136825561523
2008-03-31,15.91036605834961
2008-04-01,16.263334274291992
2008-04-02,16.370561599731445
2008-04-03,16.321414947509766
2008-04-04,16.312482833862305
2008-04-07,16.196311950683594
2008-04-08,16.205251693725586
2008-04-09,16.415245056152344
2008-04-10,16.223121643066406
2008-04-11,16.218650817871094
2008-04-14,16.165035247802734
2008-04-15,16.30354881286621
2008-04-16,16.509063720703125
2008-04-17,16.44205093383789
2008-04-18,16.509063720703125
2008-04-21,16.415245056152344
2008-04-22,16.33035659790039
2008-04-23,16.348222732543945
2008-04-24,16.424177169799805
2008-04-25,16.576086044311523
2008-04-28,16.48672866821289
2008-04-29,16.43758773803711
2008-04-30,16.63416862487793
2008-05-01,16.683879852294922
2008-05-02,16.769739151000977
2008-05-05,16.634170532226562
2008-05-06,16.566387176513672
2008-05-07,16.417261123657227
2008-05-08,16.44438362121582
2008-05-09,16.399194717407227
2008-05-12,16.66128158569336
2008-05-13,16.5844669342041
2008-05-14,16.711002349853516
2008-05-15,16.593503952026367
2008-05-16,16.6025390625
2008-05-19,16.73811149597168
2008-05-20,16.652252197265625
2008-05-21,16.489566802978516
2008-05-22,16.634170532226562
2008-05-23,16.268138885498047
2008-05-27,16.3539981842041
2008-05-28,16.326887130737305
2008-05-29,16.394668579101562
2008-05-30,16.358524322509766
2008-06-02,16.091901779174805
2008-06-03,15.978925704956055
2008-06-04,16.1235408782959
2008-06-05,16.245546340942383
2008-06-06,15.7800931930542
2008-06-09,15.929217338562012
2008-06-10,15.879511833190918
2008-06-11,15.798172950744629
2008-06-12,15.834321975708008
2008-06-13,15.856919288635254
2008-06-16,15.94277572631836
2008-06-17,15.88403034210205
2008-06-18,15.825282096862793
2008-06-19,15.811727523803711
2008-06-20,15.585779190063477
2008-06-23,15.757501602172852
2008-06-24,15.7755708694458
2008-06-25,16.00604248046875
2008-06-26,15.680681228637695
2008-06-27,15.558670997619629
2008-06-30,15.7800931930542
2008-07-01,15.888548851013184
2008-07-02,15.911142349243164
2008-07-03,15.960850715637207
2008-07-07,15.888548851013184
2008-07-08,16.18227767944336
2008-07-09,16.54831886291504
2008-07-10,16.49408531188965
2008-07-11,16.26361656188965
2008-07-14,16.105459213256836
2008-07-15,16.055749893188477
2008-07-16,15.974410057067871
2008-07-17,15.762016296386719
2008-07-18,15.74393367767334
2008-07-21,16.060274124145508
2008-07-22,16.109975814819336
2008-07-23,15.92018985748291
2008-07-24,16.051233291625977
2008-07-25,15.874992370605469
2008-07-28,15.978925704956055
2008-07-29,16.1461238861084
2008-07-30,16.209396362304688
2008-07-31,16.181962966918945
2008-08-01,15.816165924072266
2008-08-04,16.140804290771484
2008-08-05,16.410581588745117
2008-08-06,16.28713035583496
2008-08-07,16.154525756835938
2008-08-08,16.721508026123047
2008-08-11,17.169612884521484
2008-08-12,17.133033752441406
2008-08-13,17.101028442382812
2008-08-14,16.918128967285156
2008-08-15,17.119312286376953
2008-08-18,17.197040557861328
2008-08-19,17.128456115722656
2008-08-20,17.15589141845703
2008-08-21,17.174184799194336
2008-08-22,17.27935218811035
2008-08-25,17.041582107543945
2008-08-26,17.183332443237305
2008-08-27,17.219913482666016
2008-08-28,17.375370025634766
2008-08-29,17.15132713317871
2008-09-02,17.046152114868164
2008-09-03,17.201622009277344
2008-09-04,17.0552978515625
2008-09-05,16.963857650756836
2008-09-08,17.375370025634766
2008-09-09,17.30677604675293
2008-09-10,17.242778778076172
2008-09-11,17.370803833007812
2008-09-12,17.43938446044922
2008-09-15,17.421096801757812
2008-09-16,17.846338272094727
2008-09-17,17.43024253845215
2008-09-18,18.06124496459961
2008-09-19,17.55826187133789
2008-09-22,17.238197326660156
2008-09-23,17.105600357055664
2008-09-24,17.36165428161621
2008-09-25,17.658870697021484
2008-09-26,17.658870697021484
2008-09-29,17.032434463500977
2008-09-30,17.233627319335938
2008-10-01,17.274776458740234
2008-10-02,17.137603759765625
2008-10-03,16.98671531677246
2008-10-06,16.5157470703125
2008-10-07,16.31456756591797
2008-10-08,16.19110870361328
2008-10-09,15.326910972595215
2008-10-10,14.750777244567871
2008-10-13,16.383146286010742
2008-10-14,15.747570037841797
2008-10-15,14.901663780212402
2008-10-16,15.427508354187012
2008-10-17,15.313188552856445
2008-10-20,16.355710983276367
2008-10-21,16.031070709228516
2008-10-22,15.354347229003906
2008-10-23,16.566051483154297
2008-10-24,15.82530689239502
2008-10-27,15.061697006225586
2008-10-28,16.42429542541504
2008-10-29,15.907608032226562
2008-10-30,16.31953239440918
2008-10-31,15.893728256225586
2008-11-03,16.106637954711914
2008-11-04,16.282512664794922
2008-11-05,16.0233154296875
2008-11-06,15.629907608032227
2008-11-07,16.120512008666992
2008-11-10,16.018695831298828
2008-11-11,16.078861236572266
2008-11-12,15.828923225402832
2008-11-13,16.282512664794922
2008-11-14,16.296396255493164
2008-11-17,16.421361923217773
2008-11-18,16.19919204711914
2008-11-19,15.953899383544922
2008-11-20,15.653057098388672
2008-11-21,16.472272872924805
2008-11-24,16.43062400817871
2008-11-25,16.555572509765625
2008-11-26,16.71294403076172
2008-11-28,16.81013298034668
2008-12-01,16.277877807617188
2008-12-02,16.43986701965332
2008-12-03,16.861051559448242
2008-12-04,16.398212432861328
2008-12-05,17.073957443237305
2008-12-08,17.120237350463867
2008-12-09,16.921215057373047
2008-12-10,16.99064064025879
2008-12-11,16.828649520874023
2008-12-12,16.819395065307617
2008-12-15,16.592605590820312
2008-12-16,17.217430114746094
2008-12-17,16.800874710083008
2008-12-18,16.717567443847656
2008-12-19,16.58797836303711
2008-12-22,16.717567443847656
2008-12-23,16.527799606323242
2008-12-24,16.527799606323242
2008-12-26,16.648147583007812
2008-12-29,16.754600524902344
2008-12-30,16.90733528137207
2008-12-31,17.124866485595703
2009-01-02,17.342397689819336
2009-01-05,16.972135543823242
2009-01-06,16.564836502075195
2009-01-07,16.537063598632812
2009-01-08,16.472272872924805
2009-01-09,16.44449806213379
2009-01-12,16.564836502075195
2009-01-13,16.134395599365234
2009-01-14,15.893728256225586
2009-01-15,16.055723190307617
2009-01-16,16.21308135986328
2009-01-20,16.074230194091797
2009-01-21,16.171428680419922
2009-01-22,16.176054000854492
2009-01-23,16.03720474243164
2009-01-26,16.171428680419922
2009-01-27,16.171428680419922
2009-01-28,15.907611846923828
2009-01-29,15.865442276000977
2009-01-30,15.673327445983887
2009-02-02,15.598361015319824
2009-02-03,15.682705879211426
2009-02-04,15.720183372497559
2009-02-05,15.62178897857666
2009-02-06,15.738923072814941
2009-02-09,15.490589141845703
2009-02-10,15.05014705657959
2009-02-11,15.064203262329102
2009-02-12,14.815869331359863
2009-02-13,14.708097457885742
2009-02-17,14.24891471862793
2009-02-18,14.394158363342285
2009-02-19,14.464449882507324
2009-02-20,14.136452674865723
2009-02-23,13.92092227935791
2009-02-24,14.511300086975098
2009-02-25,14.62375259399414
2009-02-26,14.361367225646973
2009-02-27,14.202052116394043
2009-03-02,13.953718185424805
2009-03-03,13.3399019241333
2009-03-04,13.47109603881836
2009-03-05,13.030656814575195
2009-03-06,13.143102645874023
2009-03-09,12.566776275634766
2009-03-10,12.768257141113281
2009-03-11,12.716712951660156
2009-03-12,12.562093734741211
2009-03-13,12.716712951660156
2009-03-16,13.194652557373047
2009-03-17,13.503900527954102
2009-03-18,13.930289268493652
2009-03-19,14.197362899780273
2009-03-20,14.32856273651123
2009-03-23,14.90958023071289
2009-03-24,14.394158363342285
2009-03-25,14.267651557922363
2009-03-26,14.389477729797363
2009-03-27,14.323878288269043
2009-03-30,14.216109275817871
2009-03-31,14.347307205200195
2009-04-01,14.43632984161377
2009-04-02,14.558156967163086
2009-04-03,14.56284236907959
2009-04-06,14.5159912109375
2009-04-07,14.497248649597168
2009-04-08,14.703409194946289
2009-04-09,14.4738187789917
2009-04-13,14.305139541625977
2009-04-14,13.986512184143066
2009-04-15,14.080232620239258
2009-04-16,13.991204261779785
2009-04-17,13.888117790222168
2009-04-20,13.986512184143066
2009-04-21,14.075543403625488
2009-04-22,13.813151359558105
2009-04-23,13.827204704284668
2009-04-24,13.803778648376465
2009-04-27,13.939659118652344
2009-04-28,14.070853233337402
2009-04-29,14.070853233337402
2009-04-30,13.732303619384766
2009-05-01,13.703776359558105
2009-05-04,13.789358139038086
2009-05-05,13.74656867980957
2009-05-06,13.870198249816895
2009-05-07,13.917753219604492
2009-05-08,13.675243377685547
2009-05-11,13.7846097946167
2009-05-12,13.727548599243164
2009-05-13,13.618185997009277
2009-05-14,13.542105674743652
2009-05-15,13.370929718017578
2009-05-18,13.370929718017578
2009-05-19,13.304357528686523
2009-05-20,13.05234146118164
2009-05-21,13.009547233581543
2009-05-22,13.171220779418945
2009-05-26,13.46126937866211
2009-05-27,13.356663703918457
2009-05-28,13.451764106750488
2009-05-29,13.50882339477539
2009-06-01,13.75607681274414
2009-06-02,13.803633689880371
2009-06-03,13.660981178283691
2009-06-04,13.660981178283691
2009-06-05,13.74656867980957
2009-06-08,13.703776359558105
2009-06-09,13.613429069519043
2009-06-10,13.813142776489258
2009-06-11,14.222058296203613
2009-06-12,14.526381492614746
2009-06-15,14.331432342529297
2009-06-16,14.321919441223145
2009-06-17,14.440790176391602
2009-06-18,14.783143043518066
2009-06-19,14.554912567138672
2009-06-22,14.773636817932129
2009-06-23,14.787901878356934
2009-06-24,14.883003234863281
2009-06-25,15.11124324798584
2009-06-26,15.168299674987793
2009-06-29,15.149276733398438
2009-06-30,14.816434860229492
2009-07-01,14.9876127243042
2009-07-02,14.745107650756836
2009-07-06,15.058937072753906
2009-07-07,14.778390884399414
2009-07-08,14.702319145202637
2009-07-09,14.630987167358398
2009-07-10,14.59770679473877
2009-07-13,14.607211112976074
2009-07-14,14.664276123046875
2009-07-15,14.992366790771484
2009-07-16,15.12075138092041
2009-07-17,14.968592643737793
2009-07-20,15.115999221801758
2009-07-21,15.182564735412598
2009-07-22,15.11124324798584
2009-07-23,15.358495712280273
2009-07-24,15.51540756225586
2009-07-27,15.510660171508789
2009-07-28,15.21584415435791
2009-07-29,15.125507354736328
2009-07-30,15.355968475341797
2009-07-31,15.13900375366211
2009-08-03,15.071511268615723
2009-08-04,15.114901542663574
2009-08-05,15.061864852905273
2009-08-06,15.095610618591309
2009-08-07,15.192034721374512
2009-08-10,15.110077857971191
2009-08-11,15.057046890258789
2009-08-12,15.143829345703125
2009-08-13,15.124544143676758
2009-08-14,15.172752380371094
2009-08-17,14.984720230102539
2009-08-18,14.893115997314453
2009-08-19,14.994372367858887
2009-08-20,15.114901542663574
2009-08-21,15.192034721374512
2009-08-24,15.225791931152344
2009-08-25,15.20168399810791
2009-08-26,15.249895095825195
2009-08-27,15.216151237487793
2009-08-28,15.225791931152344
2009-08-31,15.042572975158691
2009-09-01,15.004002571105957
2009-09-02,14.979894638061523
2009-09-03,15.008827209472656
2009-09-04,15.14864444732666
2009-09-08,15.158291816711426
2009-09-09,15.018474578857422
2009-09-10,15.047396659851074
2009-09-11,14.96061897277832
2009-09-14,15.196864128112793
2009-09-15,15.408997535705566
2009-09-16,15.505426406860352
2009-09-17,15.462037086486816
2009-09-18,15.442741394042969
2009-09-21,15.447569847106934
2009-09-22,15.327038764953613
2009-09-23,15.336675643920898
2009-09-24,15.394535064697266
2009-09-25,15.380073547363281
2009-09-28,15.413823127746582
2009-09-29,15.413823127746582
2009-09-30,15.269180297851562
2009-10-01,15.269180297851562
2009-10-02,15.298102378845215
2009-10-05,15.298102378845215
2009-10-06,15.375251770019531
2009-10-07,15.346321105957031
2009-10-08,15.341500282287598
2009-10-09,15.351140022277832
2009-10-12,15.389710426330566
2009-10-13,15.307750701904297
2009-10-14,15.355968475341797
2009-10-15,15.481321334838867
2009-10-16,15.669355392456055
2009-10-19,16.040597915649414
2009-10-20,16.01167106628418
2009-10-21,16.14183807373047
2009-10-22,16.04541778564453
2009-10-23,15.751314163208008
2009-10-26,15.707934379577637
2009-10-27,15.741671562194824
2009-10-28,15.683819770812988
2009-10-29,15.497130393981934
2009-10-30,15.242998123168945
2009-11-02,15.169686317443848
2009-11-03,15.145251274108887
2009-11-04,15.242998123168945
2009-11-05,15.394495964050293
2009-11-06,15.438482284545898
2009-11-09,15.682842254638672
2009-11-10,15.736594200134277
2009-11-11,15.624195098876953
2009-11-12,15.438482284545898
2009-11-13,15.433591842651367
2009-11-16,15.589982032775879
2009-11-17,15.526447296142578
2009-11-18,15.50201416015625
2009-11-19,15.389604568481445
2009-11-20,15.345634460449219
2009-11-23,15.565545082092285
2009-11-24,15.629083633422852
2009-11-25,15.653515815734863
2009-11-27,15.448256492614746
2009-11-30,15.682842254638672
2009-12-01,15.83923053741455
2009-12-02,15.95163345336914
2009-12-03,16.191102981567383
2009-12-04,16.044490814208984
2009-12-07,16.132455825805664
2009-12-08,16.210649490356445
2009-12-09,16.411026000976562
2009-12-10,16.508766174316406
2009-12-11,16.723804473876953
2009-12-14,16.699363708496094
2009-12-15,16.665151596069336
2009-12-16,16.557641983032227
2009-12-17,16.371925354003906
2009-12-18,16.513654708862305
2009-12-21,16.489213943481445
2009-12-22,16.323062896728516
2009-12-23,16.269298553466797
2009-12-24,16.347490310668945
2009-12-28,16.342607498168945
2009-12-29,16.381702423095703
2009-12-30,16.459897994995117
2009-12-31,16.283958435058594
2010-01-04,16.24974822998047
2010-01-05,15.922310829162598
2010-01-06,16.147117614746094
2010-01-07,16.078699111938477
2010-01-08,16.044490814208984
2010-01-11,16.2546329498291
2010-01-12,16.152008056640625
2010-01-13,16.381702423095703
2010-01-14,16.342607498168945
2010-01-15,16.293729782104492
2010-01-19,16.445232391357422
2010-01-20,16.33771514892578
2010-01-21,16.20088005065918
2010-01-22,15.902762413024902
2010-01-25,16.029827117919922
2010-01-26,16.112905502319336
2010-01-27,16.083576202392578
2010-01-28,15.825026512145996
2010-01-29,15.849793434143066
2010-02-01,15.849793434143066
2010-02-02,15.924093246459961
2010-02-03,15.849793434143066
2010-02-04,15.64177417755127
2010-02-05,15.70120620727539
2010-02-08,15.418886184692383
2010-02-09,15.498130798339844
2010-02-10,15.493178367614746
2010-02-11,15.512984275817871
2010-02-12,15.438694953918457
2010-02-16,15.790365219116211
2010-02-17,15.671487808227539
2010-02-18,15.755693435668945
2010-02-19,15.993436813354492
2010-02-22,16.018205642700195
2010-02-23,15.859705924987793
2010-02-24,15.91419506072998
2010-02-25,15.854753494262695
2010-02-26,15.735876083374023
2010-03-01,15.87951946258545
2010-03-02,15.963719367980957
2010-03-03,15.938956260681152
2010-03-04,15.993436813354492
2010-03-05,15.95876693725586
2010-03-08,16.023155212402344
2010-03-09,16.003341674804688
2010-03-10,16.02811050415039
2010-03-11,16.09745216369629
2010-03-12,16.087543487548828
2010-03-15,16.275772094726562
2010-03-16,16.44912338256836
2010-03-17,16.567995071411133
2010-03-18,16.533327102661133
2010-03-19,16.43425941467285
2010-03-22,16.399595260620117
2010-03-23,16.518461227416992
2010-03-24,16.35996437072754
2010-03-25,16.350061416625977
2010-03-26,16.394634246826172
2010-03-29,16.513513565063477
2010-03-30,16.44912338256836
2010-03-31,16.424354553222656
2010-04-01,16.553131103515625
2010-04-05,16.587806701660156
2010-04-06,16.780981063842773
2010-04-07,16.62247657775879
2010-04-08,16.597705841064453
2010-04-09,16.805740356445312
2010-04-12,16.81565284729004
2010-04-13,16.79583168029785
2010-04-14,16.835460662841797
2010-04-15,16.81565284729004
2010-04-16,16.776020050048828
2010-04-19,16.884979248046875
2010-04-20,17.038541793823242
2010-04-21,17.06330108642578
2010-04-22,17.11282730102539
2010-04-23,17.20199203491211
2010-04-26,17.271333694458008
2010-04-27,17.08806610107422
2010-04-28,17.464492797851562
2010-04-29,17.38170623779297
2010-04-30,17.341569900512695
2010-05-03,17.366657257080078
2010-05-04,17.22113800048828
2010-05-05,17.070602416992188
2010-05-06,16.79963493347168
2010-05-07,17.020418167114258
2010-05-10,17.497114181518555
2010-05-11,17.502132415771484
2010-05-12,17.592453002929688
2010-05-13,17.376689910888672
2010-05-14,17.296401977539062
2010-05-17,17.376689910888672
2010-05-18,17.196044921875
2010-05-19,17.02543830871582
2010-05-20,16.764511108398438
2010-05-21,16.86988639831543
2010-05-24,16.613985061645508
2010-05-25,16.55376625061035
2010-05-26,16.393192291259766
2010-05-27,16.518640518188477
2010-05-28,16.408245086669922
2010-06-01,16.192481994628906
2010-06-02,16.403226852416992
2010-06-03,16.47348403930664
2010-06-04,16.122238159179688
2010-06-07,16.19750213623047
2010-06-08,16.478496551513672
2010-06-09,16.343015670776367
2010-06-10,16.568819046020508
2010-06-11,16.573833465576172
2010-06-14,16.644084930419922
2010-06-15,16.915048599243164
2010-06-16,16.990320205688477
2010-06-17,17.070602416992188
2010-06-18,17.11575698852539
2010-06-21,17.020418167114258
2010-06-22,16.82974624633789
2010-06-23,16.72939109802246
2010-06-24,16.70932388305664
2010-06-25,16.69927978515625
2010-06-28,16.96522331237793
2010-06-29,16.879924774169922
2010-06-30,16.69927978515625
2010-07-01,16.74444007873535
2010-07-02,16.749465942382812
2010-07-06,16.809682846069336
2010-07-07,17.326505661010742
2010-07-08,17.321495056152344
2010-07-09,17.416826248168945
2010-07-12,17.451953887939453
2010-07-13,17.50714683532715
2010-07-14,17.51717758178711
2010-07-15,17.5723819732666
2010-07-16,17.451953887939453
2010-07-19,17.77309226989746
2010-07-20,17.983840942382812
2010-07-21,17.74800682067871
2010-07-22,17.88850975036621
2010-07-23,18.008934020996094
2010-07-26,18.104270935058594
2010-07-27,18.430423736572266
2010-07-28,18.360185623168945
2010-07-29,18.032461166381836
2010-07-30,17.95116424560547
2010-08-02,18.21029281616211
2010-08-03,18.093429565429688
2010-08-04,18.174718856811523
2010-08-05,18.25093650817871
2010-08-06,18.23061180114746
2010-08-09,18.367801666259766
2010-08-10,18.474502563476562
2010-08-11,18.220457077026367
2010-08-12,18.17980194091797
2010-08-13,18.21029281616211
2010-08-16,18.225528717041016
2010-08-17,18.32206916809082
2010-08-18,18.26618003845215
2010-08-19,18.032461166381836
2010-08-20,18.17980194091797
2010-08-23,18.23061180114746
2010-08-24,18.504987716674805
2010-08-25,18.43385124206543
2010-08-26,18.362722396850586
2010-08-27,18.784433364868164
2010-08-30,18.555795669555664
2010-08-31,18.64217185974121
2010-09-01,18.748882293701172
2010-09-02,18.71839141845703
2010-09-03,18.794605255126953
2010-09-07,18.748882293701172
2010-09-08,18.779361724853516
2010-09-09,18.865745544433594
2010-09-10,18.855567932128906
2010-09-13,18.926706314086914
2010-09-14,18.911468505859375
2010-09-15,18.8809757232666
2010-09-16,18.804763793945312
2010-09-17,18.830169677734375
2010-09-20,19.038496017456055
2010-09-21,18.89621925354004
2010-09-22,19.038496017456055
2010-09-23,18.799686431884766
2010-09-24,19.04865074157715
2010-09-27,19.06389617919922
2010-09-28,19.06389617919922
2010-09-29,19.013080596923828
2010-09-30,18.92162322998047
2010-10-01,18.870813369750977
2010-10-04,19.008005142211914
2010-10-05,19.201086044311523
2010-10-06,19.175682067871094
2010-10-07,19.201086044311523
2010-10-08,19.160432815551758
2010-10-11,19.074066162109375
2010-10-12,19.04865074157715
2010-10-13,19.058807373046875
2010-10-14,19.079133987426758
2010-10-15,19.145193099975586
2010-10-18,19.282381057739258
2010-10-19,19.241727828979492
2010-10-20,19.312868118286133
2010-10-21,19.373844146728516
2010-10-22,19.470375061035156
2010-10-25,19.399234771728516
2010-10-26,19.450050354003906
2010-10-27,19.460216522216797
2010-10-28,19.442214965820312
2010-10-29,19.47307014465332
2010-11-01,19.32395362854004
2010-11-02,19.529626846313477
2010-11-03,19.493640899658203
2010-11-04,19.771310806274414
2010-11-05,19.781593322753906
2010-11-08,19.7044677734375
2010-11-09,19.668466567993164
2010-11-10,19.524492263793945
2010-11-11,19.673606872558594
2010-11-12,19.586191177368164
2010-11-15,19.709604263305664
2010-11-16,19.606765747070312
2010-11-17,19.493640899658203
2010-11-18,19.55533790588379
2010-11-19,19.57590675354004
2010-11-22,19.658184051513672
2010-11-23,19.519344329833984
2010-11-24,19.54505729675293
2010-11-26,19.45250129699707
2010-11-29,19.30851936340332
2010-11-30,19.39593505859375
2010-12-01,19.658184051513672
2010-12-02,19.581056594848633
2010-12-03,19.60162353515625
2010-12-06,19.581056594848633
2010-12-07,19.483360290527344
2010-12-08,19.32395362854004
2010-12-09,19.503921508789062
2010-12-10,19.44736099243164
2010-12-13,19.488494873046875
2010-12-14,19.46792221069336
2010-12-15,19.385650634765625
2010-12-16,19.431930541992188
2010-12-17,19.488494873046875
2010-12-20,19.683895111083984
2010-12-21,19.714750289916992
2010-12-22,19.6633243560791
2010-12-23,19.673606872558594
2010-12-27,19.683895111083984
2010-12-28,19.755889892578125
2010-12-29,19.755889892578125
2010-12-30,19.694185256958008
2010-12-31,19.658184051513672
2011-01-03,19.755889892578125
2011-01-04,19.797027587890625
2011-01-05,19.591333389282227
2011-01-06,19.483360290527344
2011-01-07,19.581056594848633
2011-01-10,19.416505813598633
2011-01-11,19.457645416259766
2011-01-12,19.581056594848633
2011-01-13,19.683895111083984
2011-01-14,19.797027587890625
2011-01-18,19.74559783935547
2011-01-19,19.771310806274414
2011-01-20,19.74559783935547
2011-01-21,19.668466567993164
2011-01-24,19.74559783935547
2011-01-25,19.776458740234375
2011-01-26,19.622188568115234
2011-01-27,19.622188568115234
2011-01-28,19.421646118164062
2011-01-31,19.34451675415039
2011-02-01,19.509061813354492
2011-02-02,19.34451675415039
2011-02-03,19.56572723388672
2011-02-04,19.435604095458984
2011-02-07,19.50326919555664
2011-02-08,19.446020126342773
2011-02-09,19.56572723388672
2011-02-10,19.451221466064453
2011-02-11,19.794748306274414
2011-02-14,19.763525009155273
2011-02-15,19.852005004882812
2011-02-16,19.716676712036133
2011-02-17,19.68544578552246
2011-02-18,19.711467742919922
2011-02-22,19.721885681152344
2011-02-23,19.6750431060791
2011-02-24,19.649015426635742
2011-02-25,19.810367584228516
2011-02-28,19.836393356323242
2011-03-01,19.62819480895996
2011-03-02,19.690650939941406
2011-03-03,19.88844108581543
2011-03-04,19.763525009155273
2011-03-07,19.815568923950195
2011-03-08,19.982135772705078
2011-03-09,20.04459571838379
2011-03-10,19.992544174194336
2011-03-11,19.924875259399414
2011-03-14,19.596965789794922
2011-03-15,19.263839721679688
2011-03-16,19.15452766418457
2011-03-17,19.19096565246582
2011-03-18,19.258638381958008
2011-03-21,19.477243423461914
2011-03-22,19.461631774902344
2011-03-23,19.513689041137695
2011-03-24,19.539710998535156
2011-03-25,19.560529708862305
2011-03-28,19.544904708862305
2011-03-29,19.62299156188965
2011-03-30,19.841598510742188
2011-03-31,19.836393356323242
2011-04-01,19.94049644470215
2011-04-04,19.94049644470215
2011-04-05,19.914464950561523
2011-04-06,20.12787437438965
2011-04-07,20.148698806762695
2011-04-08,19.987335205078125
2011-04-11,19.664630889892578
2011-04-12,19.508480072021484
2011-04-13,19.560529708862305
2011-04-14,19.69586181640625
2011-04-15,19.950902938842773
2011-04-18,19.924875259399414
2011-04-19,19.878036499023438
2011-04-20,20.03419303894043
2011-04-21,20.070619583129883
2011-04-25,20.055007934570312
2011-04-26,20.101850509643555
2011-04-27,20.252790451049805
2011-04-28,20.47041130065918
2011-04-29,20.57052993774414
2011-05-02,20.575786590576172
2011-05-03,20.702247619628906
2011-05-04,20.82344627380371
2011-05-05,20.702247619628906
2011-05-06,20.812902450561523
2011-05-09,20.928817749023438
2011-05-10,21.028934478759766
2011-05-11,21.07108497619629
2011-05-12,21.29765510559082
2011-05-13,21.33454132080078
2011-05-16,21.21335792541504
2011-05-17,21.392498016357422
2011-05-18,21.33454132080078
2011-05-19,21.5084228515625
2011-05-20,21.32400894165039
2011-05-23,21.13959312438965
2011-05-24,21.134309768676758
2011-05-25,21.044736862182617
2011-05-26,21.01838493347168
2011-05-27,20.970979690551758
