Date,C
2004-06-22,283.2703552246094
2004-06-23,284.7775573730469
2004-06-24,285.9832458496094
2004-06-25,282.1251525878906
2004-06-28,280.4371032714844
2004-06-29,279.291748046875
2004-06-30,280.3166809082031
2004-07-01,277.4832458496094
2004-07-02,275.85552978515625
2004-07-06,273.9869384765625
2004-07-07,275.0720520019531
2004-07-08,272.29901123046875
2004-07-09,271.45489501953125
2004-07-12,270.67132568359375
2004-07-13,273.0826721191406
2004-07-14,271.876953125
2004-07-15,266.51177978515625
2004-07-16,262.9550476074219
2004-07-19,265.1855163574219
2004-07-20,265.5471496582031
2004-07-21,264.8841857910156
2004-07-22,268.8627014160156
2004-07-23,267.11456298828125
2004-07-26,264.100341796875
2004-07-27,264.6429748535156
2004-07-28,265.9090270996094
2004-07-29,269.3765869140625
2004-07-30,268.220703125
2004-08-02,269.61981201171875
2004-08-03,267.9164123535156
2004-08-04,270.1064758300781
2004-08-05,266.638916015625
2004-08-06,262.7455139160156
2004-08-09,264.448974609375
2004-08-10,268.76806640625
2004-08-11,269.80230712890625
2004-08-12,267.0647888183594
2004-08-13,267.73388671875
2004-08-16,272.3573913574219
2004-08-17,274.7299499511719
2004-08-18,277.6500244140625
2004-08-19,276.5550231933594
2004-08-20,279.53594970703125
2004-08-23,278.74493408203125
2004-08-24,279.3533630371094
2004-08-25,281.6651611328125
2004-08-26,282.63848876953125
2004-08-27,284.2203369140625
2004-08-30,282.3343505859375
2004-08-31,283.36846923828125
2004-09-01,282.5776062011719
2004-09-02,286.0452575683594
2004-09-03,284.9501647949219
2004-09-07,287.201171875
2004-09-08,284.82861328125
2004-09-09,285.6193542480469
2004-09-10,287.38360595703125
2004-09-13,285.9236145019531
2004-09-14,287.07940673828125
2004-09-15,285.8019104003906
2004-09-16,287.0185546875
2004-09-17,285.6193542480469
2004-09-20,276.1899719238281
2004-09-21,277.7109375
2004-09-22,269.98480224609375
2004-09-23,266.9432067871094
2004-09-24,268.58575439453125
2004-09-27,265.3005065917969
2004-09-28,269.5589599609375
2004-09-29,271.9315490722656
2004-09-30,268.4031066894531
2004-10-01,272.9657897949219
2004-10-04,272.1141357421875
2004-10-05,270.8366394042969
2004-10-06,272.1749572753906
2004-10-07,272.29656982421875
2004-10-08,271.0799865722656
2004-10-11,272.90496826171875
2004-10-12,272.539794921875
2004-10-13,268.34234619140625
2004-10-14,265.8481140136719
2004-10-15,267.3081359863281
2004-10-18,269.011474609375
2004-10-19,265.17889404296875
2004-10-20,263.3538818359375
2004-10-21,261.285400390625
2004-10-22,258.9129333496094
2004-10-25,259.03466796875
2004-10-26,263.6579284667969
2004-10-27,267.3689880371094
2004-10-28,271.7279357910156
2004-10-29,272.4033203125
2004-11-01,272.03485107421875
2004-11-02,275.6570739746094
2004-11-03,278.0515441894531
2004-11-04,282.9630126953125
2004-11-05,283.20849609375
2004-11-08,283.9452209472656
2004-11-09,283.6995544433594
2004-11-10,282.7174072265625
2004-11-11,284.0067443847656
2004-11-12,288.9795227050781
2004-11-15,286.5238037109375
2004-11-16,282.7174072265625
2004-11-17,283.5154724121094
2004-11-18,281.8578186035156
2004-11-19,277.19189453125
2004-11-22,277.31475830078125
2004-11-23,277.560302734375
2004-11-24,279.4635009765625
2004-11-26,278.849609375
2004-11-29,276.02545166015625
2004-11-30,274.73614501953125
2004-12-01,282.04217529296875
2004-12-02,280.9370422363281
2004-12-03,280.2616271972656
2004-12-06,283.4540710449219
2004-12-07,282.4102478027344
2004-12-08,284.19085693359375
2004-12-09,285.1117248535156
2004-12-10,281.8578186035156
2004-12-13,287.1377868652344
2004-12-14,287.7515869140625
2004-12-15,290.4528503417969
2004-12-16,288.85675048828125
2004-12-17,286.2168273925781
2004-12-20,286.64654541015625
2004-12-21,289.7161865234375
2004-12-22,296.5922546386719
2004-12-23,299.293701171875
2004-12-27,296.5922546386719
2004-12-28,296.837890625
2004-12-29,294.7504577636719
2004-12-30,294.8733215332031
2004-12-31,295.79412841796875
2005-01-03,296.34661865234375
2005-01-04,293.8294982910156
2005-01-05,297.51324462890625
2005-01-06,300.398681640625
2005-01-07,298.6796875
2005-01-10,296.7764892578125
2005-01-11,296.0396423339844
2005-01-12,295.1187744140625
2005-01-13,292.23333740234375
2005-01-14,291.6807556152344
2005-01-18,295.7328796386719
2005-01-19,294.9347229003906
2005-01-20,293.2770690917969
2005-01-21,294.2593078613281
2005-01-24,296.8993225097656
2005-01-25,297.820068359375
2005-01-26,297.6360168457031
2005-01-27,298.12725830078125
2005-01-28,297.0221252441406
2005-01-31,301.13525390625
2005-02-01,303.77532958984375
2005-02-02,305.0032043457031
2005-02-03,304.44580078125
2005-02-04,308.3480224609375
2005-02-07,308.038330078125
2005-02-08,306.4898986816406
2005-02-09,304.6316223144531
2005-02-10,303.3926696777344
2005-02-11,305.9942932128906
2005-02-14,305.0652160644531
2005-02-15,305.9942932128906
2005-02-16,304.6316223144531
2005-02-17,302.2778625488281
2005-02-18,300.8530578613281
2005-02-22,297.0126647949219
2005-02-23,299.6761474609375
2005-02-24,299.1806945800781
2005-02-25,299.056640625
2005-02-28,295.5880126953125
2005-03-01,296.5790710449219
2005-03-02,298.1276550292969
2005-03-03,297.1365661621094
2005-03-04,299.7999572753906
2005-03-07,300.2336730957031
2005-03-08,300.2336730957031
2005-03-09,296.5790710449219
2005-03-10,298.25146484375
2005-03-11,296.0215759277344
2005-03-14,298.6850280761719
2005-03-15,296.0835266113281
2005-03-16,293.4200134277344
2005-03-17,292.6147155761719
2005-03-18,290.1990051269531
2005-03-21,283.4472961425781
2005-03-22,275.27099609375
2005-03-23,275.3328857421875
2005-03-24,275.7664794921875
2005-03-28,277.3150939941406
2005-03-29,274.71356201171875
2005-03-30,278.24420166015625
2005-03-31,278.36822509765625
2005-04-01,276.3859558105469
2005-04-04,276.2000427246094
2005-04-05,278.36822509765625
2005-04-06,279.6688537597656
2005-04-07,281.5892028808594
2005-04-08,281.2174072265625
2005-04-11,282.5182189941406
2005-04-12,287.7212829589844
2005-04-13,283.7571105957031
2005-04-14,281.2174072265625
2005-04-15,283.38531494140625
2005-04-18,286.2346496582031
2005-04-19,287.1019592285156
2005-04-20,285.7392272949219
2005-04-21,286.6065673828125
2005-04-22,286.91607666015625
2005-04-25,289.765380859375
2005-04-26,288.7743835449219
2005-04-27,291.43792724609375
2005-04-28,288.8116455078125
2005-04-29,293.6263732910156
2005-05-02,290.9377746582031
2005-05-03,292.6258239746094
2005-05-04,293.6888427734375
2005-05-05,293.1260986328125
2005-05-06,291.3128356933594
2005-05-09,292.9385070800781
2005-05-10,289.9998474121094
2005-05-11,292.0007019042969
2005-05-12,290.1874084472656
2005-05-13,287.06103515625
2005-05-16,292.6258239746094
2005-05-17,294.8767395019531
2005-05-18,298.5035400390625
2005-05-19,299.1286926269531
2005-05-20,298.8785705566406
2005-05-23,297.628173828125
2005-05-24,298.31591796875
2005-05-25,296.690185546875
2005-05-26,296.2524108886719
2005-05-27,295.6272277832031
2005-05-31,294.5641784667969
2005-06-01,298.3783874511719
2005-06-02,298.31591796875
2005-06-03,297.3778991699219
2005-06-06,298.1908264160156
2005-06-07,298.00323486328125
2005-06-08,298.5658874511719
2005-06-09,298.1282958984375
2005-06-10,297.8782043457031
2005-06-13,297.628173828125
2005-06-14,296.4399108886719
2005-06-15,296.37762451171875
2005-06-16,297.2528991699219
2005-06-17,296.7525634765625
2005-06-20,296.18994140625
2005-06-21,295.8772888183594
2005-06-22,296.627685546875
2005-06-23,293.1260986328125
2005-06-24,293.5636901855469
2005-06-27,292.43829345703125
2005-06-28,294.0013732910156
2005-06-29,292.5007629394531
2005-06-30,289.06182861328125
2005-07-01,288.62408447265625
2005-07-05,290.4999694824219
2005-07-06,289.49945068359375
2005-07-07,289.3121337890625
2005-07-08,290.8125915527344
2005-07-11,288.31146240234375
2005-07-12,287.6236877441406
2005-07-13,285.9979553222656
2005-07-14,290.75006103515625
2005-07-15,290.2499084472656
2005-07-18,281.3709716796875
2005-07-19,277.6194152832031
2005-07-20,276.431396484375
2005-07-21,276.05633544921875
2005-07-22,277.7445068359375
2005-07-25,278.4322204589844
2005-07-26,278.8699645996094
2005-07-27,277.55682373046875
2005-07-28,276.988525390625
2005-07-29,274.7149658203125
2005-08-01,275.9780578613281
2005-08-02,278.31475830078125
2005-08-03,278.1884460449219
2005-08-04,277.3674011230469
2005-08-05,275.5360412597656
2005-08-08,273.4518737792969
2005-08-09,275.3465270996094
2005-08-10,273.4518737792969
2005-08-11,274.77813720703125
2005-08-12,275.4728698730469
2005-08-15,276.54644775390625
2005-08-16,278.7568054199219
2005-08-17,278.5041809082031
2005-08-18,279.19879150390625
2005-08-19,278.883056640625
2005-08-22,279.1357727050781
2005-08-23,275.09393310546875
2005-08-24,271.8730163574219
2005-08-25,273.2624206542969
2005-08-26,272.18890380859375
2005-08-29,274.9676513671875
2005-08-30,273.19940185546875
2005-08-31,276.4201354980469
2005-09-01,276.0412292480469
2005-09-02,277.1148681640625
2005-09-06,279.7671813964844
2005-09-07,280.7777404785156
2005-09-08,280.6513671875
2005-09-09,281.7249755859375
2005-09-12,284.2511901855469
2005-09-13,284.8195495605469
2005-09-14,284.0616760253906
2005-09-15,284.3774108886719
2005-09-16,287.02978515625
2005-09-19,286.4615173339844
2005-09-20,285.1352233886719
2005-09-21,283.0511779785156
2005-09-22,285.32464599609375
2005-09-23,285.7035827636719
2005-09-26,284.75634765625
2005-09-27,284.75634765625
2005-09-28,285.32464599609375
2005-09-29,288.2297058105469
2005-09-30,287.4720764160156
2005-10-03,287.40869140625
2005-10-04,286.3351745605469
2005-10-05,285.8931579589844
2005-10-06,286.9034729003906
2005-10-07,286.7771911621094
2005-10-10,285.64044189453125
2005-10-11,282.92498779296875
2005-10-12,281.661865234375
2005-10-13,282.4197082519531
2005-10-14,284.4404602050781
2005-10-17,282.988037109375
2005-10-18,280.7777404785156
2005-10-19,283.4932861328125
2005-10-20,280.0198974609375
2005-10-21,279.8304748535156
2005-10-24,284.50372314453125
2005-10-25,285.2615966796875
2005-10-26,288.2928771972656
2005-10-27,286.7771911621094
2005-10-28,289.87164306640625
2005-10-31,289.1138000488281
2005-11-01,286.7141418457031
2005-11-02,287.6612548828125
2005-11-03,289.8294677734375
2005-11-04,290.7860107421875
2005-11-07,296.0788879394531
2005-11-08,297.1629333496094
2005-11-09,298.5658874511719
2005-11-10,304.36871337890625
2005-11-11,306.0906982421875
2005-11-14,307.6209716796875
2005-11-15,303.9224853515625
2005-11-16,304.11376953125
2005-11-17,305.7079162597656
2005-11-18,308.705078125
2005-11-21,309.3428039550781
2005-11-22,311.9573974609375
2005-11-23,314.6354675292969
2005-11-25,315.7834167480469
2005-11-28,314.3803405761719
2005-11-29,313.0412292480469
2005-11-30,309.5977783203125
2005-12-01,311.510986328125
2005-12-02,311.00091552734375
2005-12-05,311.510986328125
2005-12-06,311.76605224609375
2005-12-07,310.5544738769531
2005-12-08,309.27899169921875
2005-12-09,311.8934326171875
2005-12-12,310.4268798828125
2005-12-13,315.2733154296875
2005-12-14,316.5486755371094
2005-12-15,313.1051940917969
2005-12-16,314.82696533203125
2005-12-19,313.55145263671875
2005-12-20,313.8065185546875
2005-12-21,314.1891174316406
2005-12-22,313.6790771484375
2005-12-23,313.997802734375
2005-12-27,310.23565673828125
2005-12-28,309.0876770019531
2005-12-29,309.7891540527344
2005-12-30,309.47027587890625
2006-01-03,314.3166809082031
2006-01-04,308.5137634277344
2006-01-05,310.04425048828125
2006-01-06,310.04425048828125
2006-01-09,308.57763671875
2006-01-10,309.5340881347656
2006-01-11,312.3399658203125
2006-01-12,312.65875244140625
2006-01-13,311.9573974609375
2006-01-17,308.8326416015625
2006-01-18,308.38629150390625
2006-01-19,305.7079162597656
2006-01-20,291.3598937988281
2006-01-23,293.3367614746094
2006-01-24,293.4004821777344
2006-01-25,294.803466796875
2006-01-26,299.7774658203125
2006-01-27,298.8846740722656
2006-01-30,298.5658874511719
2006-01-31,297.0355224609375
2006-02-01,295.44110107421875
2006-02-02,291.18743896484375
2006-02-03,290.41400146484375
2006-02-06,291.1229553222656
2006-02-07,290.349609375
2006-02-08,292.3475341796875
2006-02-09,295.1189270019531
2006-02-10,296.214599609375
2006-02-13,294.4100036621094
2006-02-14,297.2457275390625
2006-02-15,298.08355712890625
2006-02-16,299.30816650390625
2006-02-17,298.0191650390625
2006-02-21,297.5681457519531
2006-02-22,302.14404296875
2006-02-23,301.62835693359375
2006-02-24,301.95068359375
2006-02-27,301.4993896484375
2006-02-28,298.85699462890625
2006-03-01,299.88836669921875
2006-03-02,296.7945251464844
2006-03-03,295.9566955566406
2006-03-06,297.0523681640625
2006-03-07,299.0503845214844
2006-03-08,300.8550109863281
2006-03-09,299.6304626464844
2006-03-10,302.85296630859375
2006-03-13,301.88629150390625
2006-03-14,304.0774841308594
2006-03-15,302.98187255859375
2006-03-16,304.9797668457031
2006-03-17,305.55987548828125
2006-03-20,305.49554443359375
2006-03-21,304.33526611328125
2006-03-22,307.2355041503906
2006-03-23,307.88018798828125
2006-03-24,308.137939453125
2006-03-27,307.04229736328125
2006-03-28,306.7845153808594
2006-03-29,306.977783203125
2006-03-30,304.7220764160156
2006-03-31,304.39990234375
2006-04-03,305.55987548828125
2006-04-04,310.7159118652344
2006-04-05,311.0382385253906
2006-04-06,308.39581298828125
2006-04-07,307.17120361328125
2006-04-10,308.9112854003906
2006-04-11,305.9466247558594
2006-04-12,306.7845153808594
2006-04-13,309.6848449707031
2006-04-17,311.61834716796875
2006-04-18,312.4560852050781
2006-04-19,310.8449401855469
2006-04-20,311.2960205078125
2006-04-21,309.4268493652344
2006-04-24,309.3625793457031
2006-04-25,305.8822326660156
2006-04-26,307.7511901855469
2006-04-27,313.5468444824219
2006-04-28,325.2682189941406
2006-05-01,322.077392578125
2006-05-02,322.9890441894531
2006-05-03,324.61700439453125
2006-05-04,321.55633544921875
2006-05-05,328.0032043457031
2006-05-08,326.6357116699219
2006-05-09,327.8728332519531
2006-05-10,327.5472717285156
2006-05-11,322.2075500488281
2006-05-12,319.0167236328125
2006-05-15,322.40283203125
2006-05-16,322.5982971191406
2006-05-17,317.974853515625
2006-05-18,317.32366943359375
2006-05-19,317.77947998046875
2006-05-22,318.03997802734375
2006-05-23,316.02130126953125
2006-05-24,316.86773681640625
2006-05-25,319.5377197265625
2006-05-26,322.7936096191406
2006-05-30,319.2120361328125
2006-05-31,321.0353088378906
2006-06-01,324.48681640625
2006-06-02,326.50537109375
2006-06-05,323.11920166015625
2006-06-06,324.0309753417969
2006-06-07,325.2682189941406
2006-06-08,325.2682189941406
2006-06-09,324.0960388183594
2006-06-12,321.2308044433594
2006-06-13,313.9374694824219
2006-06-14,311.267578125
2006-06-15,316.9980773925781
2006-06-16,314.9143371582031
2006-06-19,311.39794921875
2006-06-20,312.63507080078125
2006-06-21,314.9794616699219
2006-06-22,313.67706298828125
2006-06-23,310.8770446777344
2006-06-26,314.52362060546875
2006-06-27,311.0072021484375
2006-06-28,311.5932922363281
2006-06-29,318.1702575683594
2006-06-30,314.197998046875
2006-07-03,318.88653564453125
2006-07-05,319.1471252441406
2006-07-06,320.8400573730469
2006-07-07,319.60272216796875
2006-07-10,321.29583740234375
2006-07-11,322.9890441894531
2006-07-12,317.974853515625
2006-07-13,311.7235107421875
2006-07-14,309.8348693847656
2006-07-17,302.1509704589844
2006-07-18,303.12774658203125
2006-07-19,307.68603515625
2006-07-20,306.7744445800781
2006-07-21,305.60223388671875
2006-07-24,309.0536193847656
2006-07-25,308.98834228515625
2006-07-26,309.5093688964844
2006-07-27,308.0767822265625
2006-07-28,314.7189025878906
2006-07-31,314.5887145996094
2006-08-01,315.8910827636719
2006-08-02,317.2586364746094
2006-08-03,318.8371887207031
2006-08-04,319.0345764160156
2006-08-07,317.2586669921875
2006-08-08,317.7847595214844
2006-08-09,314.62725830078125
2006-08-10,315.5483093261719
2006-08-11,313.37744140625
2006-08-14,313.90374755859375
2006-08-15,318.4425964355469
2006-08-16,319.23193359375
2006-08-17,319.49505615234375
2006-08-18,319.6924743652344
2006-08-21,318.96881103515625
2006-08-22,318.5083923339844
2006-08-23,319.5607604980469
2006-08-24,320.4817810058594
2006-08-25,319.95550537109375
2006-08-28,323.11297607421875
2006-08-29,324.0340270996094
2006-08-30,325.74420166015625
2006-08-31,324.6258850097656
2006-09-01,324.7574768066406
2006-09-05,325.08642578125
2006-09-06,323.17864990234375
2006-09-07,319.3634338378906
2006-09-08,320.4817810058594
2006-09-11,321.7973937988281
2006-09-12,322.2578430175781
2006-09-13,324.2969665527344
2006-09-14,324.2312316894531
2006-09-15,323.5734558105469
2006-09-18,326.2046203613281
2006-09-19,326.9281311035156
2006-09-20,328.24395751953125
2006-09-21,327.2572021484375
2006-09-22,325.6126403808594
2006-09-25,329.42791748046875
2006-09-26,330.41461181640625
2006-09-27,328.7044372558594
2006-09-28,328.44122314453125
2006-09-29,326.7309875488281
2006-10-02,325.5469055175781
2006-10-03,329.49365234375
2006-10-04,335.67706298828125
2006-10-05,335.4137878417969
2006-10-06,335.8087158203125
2006-10-09,336.005859375
2006-10-10,334.29559326171875
2006-10-11,331.4013366699219
2006-10-12,330.085693359375
2006-10-13,331.4013366699219
2006-10-16,329.8883056640625
2006-10-17,329.23052978515625
2006-10-18,330.1515197753906
2006-10-19,328.0465087890625
2006-10-20,328.30963134765625
2006-10-23,332.98004150390625
2006-10-24,331.99322509765625
2006-10-25,334.62451171875
2006-10-26,334.3614196777344
2006-10-27,331.26971435546875
2006-10-30,329.69110107421875
2006-10-31,329.9541320800781
2006-11-01,329.49365234375
2006-11-02,330.4236755371094
2006-11-03,329.42724609375
2006-11-06,333.61236572265625
2006-11-07,335.33941650390625
2006-11-08,335.9374084472656
2006-11-09,336.2030944824219
2006-11-10,336.3359069824219
2006-11-13,336.7346496582031
2006-11-14,337.1331787109375
2006-11-15,335.2730712890625
2006-11-16,336.5352783203125
2006-11-17,337.46527099609375
2006-11-20,337.0002746582031
2006-11-21,336.2030944824219
2006-11-22,337.26593017578125
2006-11-24,334.2101135253906
2006-11-27,331.4200134277344
2006-11-28,329.2279357910156
2006-11-29,331.2209167480469
2006-11-30,329.42724609375
2006-12-01,328.0322570800781
2006-12-04,332.1509094238281
2006-12-05,335.5388488769531
2006-12-06,337.33245849609375
2006-12-07,336.86737060546875
2006-12-08,344.4403991699219
2006-12-11,351.2826843261719
2006-12-12,347.09765625
2006-12-13,347.5625
2006-12-14,352.81060791015625
2006-12-15,359.1879577636719
2006-12-18,368.2889404296875
2006-12-19,366.8938903808594
2006-12-20,366.4288635253906
2006-12-21,363.7716979980469
2006-12-22,362.3765869140625
2006-12-26,366.1631164550781
2006-12-27,374.7327575683594
2006-12-28,371.2118225097656
2006-12-29,370.0159912109375
2007-01-03,367.0267028808594
2007-01-04,365.7646484375
2007-01-05,363.8380126953125
2007-01-08,365.6981201171875
2007-01-09,362.5093994140625
2007-01-10,359.58660888671875
2007-01-11,359.852294921875
2007-01-12,361.247314453125
2007-01-16,363.8380126953125
2007-01-17,361.3136901855469
2007-01-18,361.3136901855469
2007-01-19,362.044189453125
2007-01-22,363.240234375
2007-01-23,361.97808837890625
2007-01-24,364.23663330078125
2007-01-25,358.2579650878906
2007-01-26,363.1739196777344
2007-01-29,359.12158203125
2007-01-30,360.5166015625
2007-01-31,366.2296447753906
2007-02-01,367.168701171875
2007-02-02,366.69915771484375
2007-02-05,367.3028869628906
2007-02-06,368.6446838378906
2007-02-07,368.6446838378906
2007-02-08,365.22320556640625
2007-02-09,358.2463073730469
2007-02-12,358.4474792480469
2007-02-13,360.3259582519531
2007-02-14,363.4789733886719
2007-02-15,363.68023681640625
2007-02-16,362.9422607421875
2007-02-20,363.5461730957031
2007-02-21,360.5942077636719
2007-02-22,359.5208740234375
2007-02-23,360.7283935546875
2007-02-26,353.4158630371094
2007-02-27,339.4616394042969
2007-02-28,337.9186706542969
2007-03-01,342.6819152832031
2007-03-02,335.2352294921875
2007-03-05,330.4049072265625
2007-03-06,339.3276062011719
2007-03-07,336.9123840332031
2007-03-08,338.79083251953125
2007-03-09,337.650390625
2007-03-12,337.8515319824219
2007-03-13,327.0506286621094
2007-03-14,329.2643127441406
2007-03-15,336.3085021972656
2007-03-16,332.283447265625
2007-03-19,335.83905029296875
2007-03-20,339.7301025390625
2007-03-21,349.0552062988281
2007-03-22,347.7806396484375
2007-03-23,346.9756164550781
2007-03-26,345.76800537109375
2007-03-27,342.5477600097656
2007-03-28,341.87689208984375
2007-03-29,344.82867431640625
2007-03-30,344.42620849609375
2007-04-02,342.480712890625
2007-04-03,344.895751953125
2007-04-04,344.5603332519531
2007-04-05,345.9691467285156
2007-04-09,346.0362243652344
2007-04-10,351.53741455078125
2007-04-11,347.51220703125
2007-04-12,346.505859375
2007-04-13,346.17041015625
2007-04-16,355.0930480957031
2007-04-17,352.4095458984375
2007-04-18,355.49566650390625
2007-04-19,356.1664733886719
2007-04-20,358.3802795410156
2007-04-23,356.300537109375
2007-04-24,354.2879638671875
2007-04-25,360.9297790527344
2007-04-26,359.31951904296875
2007-04-27,358.0449523925781
2007-04-30,359.72210693359375
2007-05-01,363.613037109375
2007-05-02,364.2840881347656
2007-05-03,365.571533203125
2007-05-04,366.5201721191406
2007-05-07,365.0972595214844
2007-05-08,364.0130920410156
2007-05-09,366.7232666015625
2007-05-10,360.489501953125
2007-05-11,359.8794860839844
2007-05-14,358.1854553222656
2007-05-15,357.7111511230469
2007-05-16,372.07672119140625
2007-05-17,371.3310852050781
2007-05-18,372.6863708496094
2007-05-21,371.6022644042969
2007-05-22,373.22845458984375
2007-05-23,372.7541809082031
2007-05-24,372.2121276855469
2007-05-25,373.4996032714844
2007-05-29,372.07672119140625
2007-05-30,374.04156494140625
2007-05-31,369.2305603027344
2007-06-01,369.3661804199219
2007-06-04,366.92669677734375
2007-06-05,365.232666015625
2007-06-06,361.3702392578125
2007-06-07,355.88165283203125
2007-06-08,361.3702392578125
2007-06-11,362.31903076171875
2007-06-12,356.4236755371094
2007-06-13,363.7417907714844
2007-06-14,363.67413330078125
2007-06-15,365.7747802734375
2007-06-18,365.6392822265625
2007-06-19,367.6720275878906
2007-06-20,362.1156921386719
2007-06-21,363.6065368652344
2007-06-22,355.1363220214844
2007-06-25,350.2574768066406
2007-06-26,346.598388671875
2007-06-27,351.070556640625
2007-06-28,351.070556640625
2007-06-29,347.54693603515625
2007-07-02,349.91876220703125
2007-07-03,351.4093933105469
2007-07-05,348.97003173828125
2007-07-06,350.3251953125
2007-07-09,349.6476745605469
2007-07-10,345.5819396972656
2007-07-11,348.3600769042969
2007-07-12,358.0500793457031
2007-07-13,355.88165283203125
2007-07-16,353.64556884765625
2007-07-17,355.4750061035156
2007-07-18,349.6476745605469
2007-07-19,346.4627380371094
2007-07-20,343.75238037109375
2007-07-23,344.63323974609375
2007-07-24,334.13031005859375
2007-07-25,333.45263671875
2007-07-26,323.9662170410156
2007-07-27,318.2740783691406
2007-07-30,319.7649230957031
2007-07-31,315.56378173828125
2007-08-01,317.4610595703125
2007-08-02,323.8363952636719
2007-08-03,313.41656494140625
2007-08-06,331.4454650878906
2007-08-07,333.0907287597656
2007-08-08,339.26031494140625
2007-08-09,321.5057067871094
2007-08-10,322.191162109375
2007-08-13,319.03778076171875
2007-08-14,313.0052490234375
2007-08-15,312.6624755859375
2007-08-16,325.9614562988281
2007-08-17,334.598876953125
2007-08-20,331.7196960449219
2007-08-21,329.4575500488281
2007-08-22,331.9938049316406
2007-08-23,331.4454650878906
2007-08-24,332.47381591796875
2007-08-27,327.6066589355469
2007-08-28,316.2956848144531
2007-08-29,321.8482971191406
2007-08-30,316.9126281738281
2007-08-31,321.36846923828125
2007-09-04,323.6306457519531
2007-09-05,315.3358459472656
2007-09-06,313.0052490234375
2007-09-07,311.771240234375
2007-09-10,310.537353515625
2007-09-11,315.404541015625
2007-09-12,313.6907958984375
2007-09-13,317.8038635253906
2007-09-14,319.723388671875
2007-09-17,315.5416259765625
2007-09-18,331.5824890136719
2007-09-19,330.8971252441406
2007-09-20,323.5621643066406
2007-09-21,325.6872863769531
2007-09-24,319.3805236816406
2007-09-25,317.4610900878906
2007-09-26,319.1062927246094
2007-09-27,321.36846923828125
2007-09-28,319.9289855957031
2007-10-01,327.126708984375
2007-10-02,328.0865783691406
2007-10-03,328.2922668457031
2007-10-04,326.50982666015625
2007-10-05,331.1026306152344
2007-10-08,327.6752014160156
2007-10-09,326.4413146972656
2007-10-10,323.1508483886719
2007-10-11,331.23992919921875
2007-10-12,328.15509033203125
2007-10-15,316.98126220703125
2007-10-16,307.0412902832031
2007-10-17,306.1501159667969
2007-10-18,300.4603271484375
2007-10-19,290.3832092285156
2007-10-22,292.0969543457031
2007-10-23,290.931640625
2007-10-24,286.6814880371094
2007-10-25,282.636962890625
2007-10-26,292.23406982421875
2007-10-29,292.64556884765625
2007-10-30,288.6695251464844
2007-10-31,287.229736328125
2007-11-01,267.4376220703125
2007-11-02,262.020751953125
2007-11-05,249.31236267089844
2007-11-06,243.61767578125
2007-11-07,232.02011108398438
2007-11-08,228.4783172607422
2007-11-09,229.86727905273438
2007-11-12,233.1313018798828
2007-11-13,249.31236267089844
2007-11-14,250.28448486328125
2007-11-15,240.14535522460938
2007-11-16,236.1173858642578
2007-11-19,222.2281951904297
2007-11-20,218.06141662597656
2007-11-21,213.40858459472656
2007-11-23,220.144775390625
2007-11-26,213.20021057128906
2007-11-27,210.56121826171875
2007-11-28,224.24212646484375
2007-11-29,224.24212646484375
2007-11-30,231.2561492919922
2007-12-03,229.58953857421875
2007-12-04,226.04776000976562
2007-12-05,233.96461486816406
2007-12-06,238.54806518554688
2007-12-07,238.27037048339844
2007-12-10,241.46481323242188
2007-12-11,230.77011108398438
2007-12-12,218.5475311279297
2007-12-13,215.3529510498047
2007-12-14,213.20021057128906
2007-12-17,213.68629455566406
2007-12-18,210.9778594970703
2007-12-19,209.79736328125
2007-12-20,207.57496643066406
2007-12-21,210.005615234375
2007-12-24,215.14474487304688
2007-12-26,211.4639434814453
2007-12-27,205.28326416015625
2007-12-28,203.408203125
2007-12-31,204.44996643066406
2008-01-02,200.83880615234375
2008-01-03,200.90818786621094
2008-01-04,196.1164093017578
2008-01-07,196.25531005859375
2008-01-08,188.47723388671875
2008-01-09,190.9079132080078
2008-01-10,195.21359252929688
2008-01-11,198.3386688232422
2008-01-14,201.81100463867188
2008-01-15,187.08839416503906
2008-01-16,182.22711181640625
2008-01-17,173.33804321289062
2008-01-18,169.79620361328125
2008-01-22,169.44903564453125
2008-01-23,183.0605010986328
2008-01-24,189.79678344726562
2008-01-25,185.00498962402344
2008-01-28,192.01904296875
2008-01-29,193.82460021972656
2008-01-30,193.61636352539062
2008-01-31,197.90171813964844
2008-02-01,208.58009338378906
2008-02-04,205.27822875976562
2008-02-05,190.0333709716797
2008-02-06,189.1201629638672
2008-02-07,187.57455444335938
2008-02-08,182.86769104003906
2008-02-11,181.3220672607422
2008-02-12,184.13221740722656
2008-02-13,185.0454559326172
2008-02-14,180.830322265625
2008-02-15,179.00376892089844
2008-02-19,177.8797149658203
2008-02-20,179.07398986816406
2008-02-21,175.9828643798828
2008-02-22,176.47463989257812
2008-02-25,173.80508422851562
2008-02-26,175.28030395507812
2008-02-27,180.6898193359375
2008-02-28,175.70191955566406
2008-02-29,166.56900024414062
2008-03-03,162.21334838867188
2008-03-04,155.25830078125
2008-03-05,155.6095733642578
2008-03-06,148.72486877441406
2008-03-07,146.8982696533203
2008-03-10,138.327392578125
2008-03-11,150.97299194335938
2008-03-12,149.0058135986328
2008-03-13,148.02230834960938
2008-03-14,138.9597625732422
2008-03-17,130.8104248046875
2008-03-18,145.49325561523438
2008-03-19,143.3856964111328
