alarm_date,fire_count,acres_total,max_fire_acres,large_fire_count,very_large_fire_count,log1p_acres_total
2016-10-14,1,175.3267,175.3267,0,0,5.172338524335161
2016-10-18,2,97.43283,68.74748,0,0,4.589374386624738
2016-10-19,1,61.8065,61.8065,0,0,4.140058571302781
2016-10-20,1,1704.502,1704.502,0,0,7.4416147745346475
2016-10-24,1,0.07943252,0.07943252,0,0,0.07643545859737574
2016-10-29,2,7114.0779999999995,4346.275,0,0,8.869971473218605
2016-11-05,2,71.76572458,71.68799,0,0,4.287245028125097
2016-11-09,1,0.5850569,0.5850569,0,0,0.4606203057385161
2016-11-10,1,0.9183477,0.9183477,0,0,0.6514642426175712
2016-11-13,2,84.58464,55.2786,0,0,4.449505827794211
2016-11-14,1,41.84724,41.84724,0,0,3.7576412322342057
2016-11-19,1,4.446684,4.446684,0,0,1.6950069831332244
2016-12-02,1,1.167387,1.167387,0,0,0.773522294518852
2016-12-20,1,40.23864,40.23864,0,0,3.7193756809134215
2016-12-29,1,4.798984,4.798984,0,0,1.7576827297941013
2017-01-30,1,0.003896726,0.003896726,0,0,0.0038891534290217663
2017-02-14,1,16.0521,16.0521,0,0,2.8362733633004997
2017-03-08,2,86.70773,53.36273,0,0,4.474010036885019
2017-03-26,1,66.99863,66.99863,0,0,4.219487557914329
2017-04-01,1,401.2877,401.2877,0,0,5.997167504289982
2017-04-03,1,45.21847,45.21847,0,0,3.8333795017453256
2017-04-10,1,23.86314,23.86314,0,0,3.2133863854274645
2017-04-16,1,2.227261,2.227261,0,0,1.1716337898735805
2017-04-20,1,4533.284,4533.284,0,0,8.419422466953181
2017-04-25,1,4.67176,4.67176,0,0,1.7354994752175348
2017-04-28,1,1.534435,1.534435,0,0,0.9299707325173603
2017-04-29,3,183.49202599999998,160.164,0,0,5.217606243034397
2017-04-30,4,1116.83202,999.6262,0,0,7.019146391979088
2017-05-02,1,117.0671,117.0671,0,0,4.771253106916689
2017-05-05,1,9.054397,9.054397,0,0,2.3080100512622357
2017-05-06,1,25.18853,25.18853,0,0,3.2653215286511275
2017-05-07,1,12.07228,12.07228,0,0,2.570493957716887
2017-05-08,1,9.457086,9.457086,0,0,2.347279834738701
2017-05-12,2,1761.0519399999998,1730.466,0,0,7.474234283927722
2017-05-13,1,24.40058,24.40058,0,0,3.2347720084094536
2017-05-14,3,63.238409999999995,34.28937,0,0,4.162601318398199
2017-05-15,3,259.403856,253.9364,0,0,5.562233718212489
2017-05-16,2,32.213509,24.03971,0,0,3.502956690752429
2017-05-17,1,16.81539,16.81539,0,0,2.880062690482508
2017-05-18,2,11170.20427,11146.75,1,0,9.32109469914353
2017-05-19,1,7.373501,7.373501,0,0,2.1250720766167635
2017-05-20,4,2385.1008542,1912.906,0,0,7.777415870917941
2017-05-21,3,37.1316825,34.84784,0,0,3.641045498256586
2017-05-22,1,20.62749,20.62749,0,0,3.0739651906979937
2017-05-23,1,10.04382,10.04382,0,0,2.4018709954924935
2017-05-24,1,12.65132,12.65132,0,0,2.61383622025221
2017-05-25,1,193.6728,193.6728,0,0,5.271320200513102
2017-05-26,1,3.358492,3.358492,0,0,1.4721261259739467
2017-05-28,4,46.149618,17.98286,0,0,3.8533259072438897
2017-05-29,2,16.121399,14.05736,0,0,2.84032908466464
2017-06-01,2,25.70710181,25.6586,0,0,3.284929515431619
2017-06-02,1,14.04068,14.04068,0,0,2.710758530265585
2017-06-03,5,117.9974,42.07929,0,0,4.7791016441333465
2017-06-04,3,83.63960180000001,71.22992,0,0,4.438402263467543
2017-06-06,4,145.499269,66.61312,0,0,4.987020438683581
2017-06-07,1,340.5638,340.5638,0,0,5.833534484402041
2017-06-08,1,105.0879,105.0879,0,0,4.664267995761175
2017-06-09,4,46.371971,17.19416,0,0,3.8580307246830925
2017-06-10,2,1428.7945252,1428.533,0,0,7.265286024258418
2017-06-11,3,153.21017999999998,76.29654,0,0,5.038316477108363
2017-06-12,1,3.594825,3.594825,0,0,1.5249306702075391
2017-06-13,1,9.507282,9.507282,0,0,2.3520685405964956
2017-06-14,2,167.98665,147.667,0,0,5.129819717720037
2017-06-15,2,30.18604,20.33025,0,0,3.4399705587886906
2017-06-16,4,169.86433,143.6004,0,0,5.140869849787938
2017-06-17,5,823.2883800000001,733.2616,0,0,6.7145204444104065
2017-06-18,4,1658.98147,1522.259,0,0,7.4145617186376835
2017-06-19,3,1597.46484,1505.491,0,0,7.376798972637094
2017-06-20,2,16.048273000000002,12.45355,0,0,2.836048908276734
2017-06-21,7,177.29009055,75.16344,0,0,5.183411945926969
2017-06-22,3,65.2358264,43.80302,0,0,4.1932215008455875
2017-06-23,3,380.34377,356.9353,0,0,5.943701251778231
2017-06-24,5,15858.877778,15833.21,1,0,9.671547788853974
2017-06-25,5,1070.0407440000001,759.7584,0,0,6.976386112674648
2017-06-26,5,9554.67909285,6303.659,1,0,9.164890926137367
2017-06-27,7,928.9298,669.2087,0,0,6.835109099427283
2017-06-28,4,1916.525609,702.3066,0,0,7.558790888562919
2017-06-29,5,90.198139,42.10419,0,0,4.513034491170332
2017-06-30,4,89.773528,53.14948,0,0,4.508367701250441
2017-07-01,3,49.335493,30.00042,0,0,3.918710454511092
2017-07-02,6,1623.795525,1561.663,0,0,7.393137256077251
2017-07-03,2,518.998,310.7712,0,0,6.25382496541423
2017-07-04,9,233.02997715,80.11019,0,0,5.455449214631272
2017-07-05,5,607.719176013,469.3559,0,0,6.4113570382285685
2017-07-06,4,31222.815025,28834.17,1,0,10.348936384714028
2017-07-07,4,9066.05247,6028.49,1,0,9.112402514548911
2017-07-08,8,20346.567688500003,18412.4,1,0,9.920716659820556
2017-07-09,6,49279.81056956,48886.66,1,0,10.805290046318072
2017-07-10,4,106.8600922,102.559,0,0,4.680834944720509
2017-07-11,4,84053.32518,83581.41,1,1,11.339218597120139
2017-07-12,6,145.81373236,59.38209,0,0,4.989164656492032
2017-07-13,4,438.15833999999995,381.0148,0,0,6.084860031415859
2017-07-14,1,460.2896,460.2896,0,0,6.134026045328059
2017-07-15,1,15.62878,15.62878,0,0,2.8111349291186882
2017-07-16,4,82726.80684080001,81826.27,1,1,11.323311061991182
2017-07-17,6,1916.66241,1648.704,0,0,7.558862228481265
2017-07-18,7,1451.0598220000002,1175.391,0,0,7.280738394260574
2017-07-19,3,354.915357,318.873,0,0,5.8746929413463915
2017-07-20,3,473.72197,415.2116,0,0,6.1627293063485284
2017-07-21,2,16.365508,10.82112,0,0,2.8544859400151887
2017-07-22,3,303.08895,250.5664,0,0,5.717320257291785
2017-07-23,3,218.93052429999997,157.5895,0,0,5.393311697841108
2017-07-24,9,2205.8505195,1492.398,0,0,7.699321673786234
2017-07-25,6,35496.51517851,30890.86,1,0,10.477217978042196
2017-07-26,9,49163.810710000005,45704.01,1,0,10.802933417110232
2017-07-27,9,4809.581405,4665.485,0,0,8.478573230015481
2017-07-28,4,189.27896,149.61,0,0,5.248491205919546
2017-07-29,6,5337.6480044,4339.355,0,0,8.582727717201461
2017-07-30,4,3929.2239,2284.596,0,0,8.276451675250641
2017-07-31,8,9247.5170425,8577.552,1,0,9.132218497924159
2017-08-01,4,68.087681,29.1444,0,0,4.235376437022062
2017-08-02,9,620.91188633,450.84,0,0,6.432798420855318
2017-08-03,9,10388.368491610001,7693.319,1,0,9.248538301842798
2017-08-04,1,0.3168842,0.3168842,0,0,0.2752684917882678
2017-08-05,3,98.03184999999999,50.46431,0,0,4.595441515566434
2017-08-06,4,1888.541676,1019.992,0,0,7.544089579175037
2017-08-07,10,9065.05748,3372.92,0,0,9.112292771652767
2017-08-08,3,9202.60324,9129.377,1,0,9.127350342881476
2017-08-09,2,385.7315,265.481,0,0,5.957730653790645
2017-08-10,5,54325.540550000005,32893.26,2,0,10.902768162752922
2017-08-11,6,155538.633653,91125.33,2,2,11.954655856922772
2017-08-12,3,148.14387,90.6049,0,0,5.0049114105519505
2017-08-13,7,8349.8426983,7560.077,1,0,9.030117734704719
2017-08-14,3,553.46696,521.0856,0,0,6.31800721980325
2017-08-15,3,23.94613064,23.79608,0,0,3.216718725601534
2017-08-16,1,150.2368,150.2368,0,0,5.018846820375192
2017-08-17,2,24.26942,13.96419,0,0,3.229594969019564
2017-08-18,2,4557.512199999999,4423.208,0,0,8.42475157734034
2017-08-19,2,11.5578808,11.08747,0,0,2.530348420689551
2017-08-20,4,1086.37314,867.0196,0,0,6.991520103284801
2017-08-21,1,142.9097,142.9097,0,0,4.969186019543678
2017-08-22,4,327.70008,203.9681,0,0,5.795145724053168
2017-08-23,6,686.2180900000001,313.2321,0,0,6.532651694537773
2017-08-24,3,19.2712598,10.06964,0,0,3.0092041094946302
2017-08-26,5,346.45596,148.6008,0,0,5.850637923160489
2017-08-27,6,161.7293848,60.17172,0,0,5.092088605170078
2017-08-28,1,0.170771,0.170771,0,0,0.15766250614037502
2017-08-29,11,68294.453133,36619.43,4,0,11.131598471351653
2017-08-30,8,37645.3682334,18601.98,2,0,10.535991767311076
2017-08-31,2,33.79312913,33.77041,0,0,3.549419928493721
2017-09-01,7,8546.3838138,7051.351,1,0,9.053380528417268
2017-09-02,2,3877.595711,3872.152,0,0,8.263228436950154
2017-09-03,7,3738.70368,1747.87,0,0,8.226761657323195
2017-09-04,1,0.2580093,0.2580093,0,0,0.22953055093772745
2017-09-05,2,467.44837,446.1815,0,0,6.149425892830892
2017-09-06,3,110.81406199999999,83.51285,0,0,4.7168373309869
2017-09-07,7,438.63763,145.1785,0,0,6.0859508194119
2017-09-08,2,449.20526,426.7024,0,0,6.109703612100513
2017-09-09,2,1.329406,1.190109,0,0,0.8456132994536819
2017-09-11,10,641.79566826,510.1094,0,0,6.465826894979419
2017-09-12,12,14548.576187886001,13357.28,1,0,9.585317144195066
2017-09-13,2,51.25302808,51.23803,0,0,3.956097842849881
2017-09-15,2,0.09951302000000001,0.07936616,0,0,0.0948673726888142
2017-09-16,1,13.68829,13.68829,0,0,2.687050577691939
2017-09-17,1,130.7719,130.7719,0,0,4.881072397516727
2017-09-18,3,513.26557,482.3408,0,0,6.242739805177301
2017-09-19,3,432.99683,236.9534,0,0,6.073037229926264
2017-09-20,3,258.89527185,244.789,0,0,5.560278749292661
2017-09-21,1,8.266294,8.266294,0,0,2.2263835153924654
2017-09-23,4,83.68911299999999,42.80334,0,0,4.438987057387103
2017-09-24,1,37.42143,37.42143,0,0,3.64861537684557
2017-09-25,4,21751.028120000003,18913.58,1,0,9.987462279066161
2017-09-26,5,210.924324,105.6661,0,0,5.356229248681667
2017-09-27,1,2.374051,2.374051,0,0,1.2161140995993416
2017-09-28,2,147.32482389999998,147.0237,0,0,4.999404624886291
2017-09-29,2,469.46257,429.7042,0,0,6.153716402194561
2017-10-01,1,0.3852446,0.3852446,0,0,0.325876730544405
2017-10-02,1,125.7918,125.7918,0,0,4.842546371142294
2017-10-05,2,4.69634984,4.643873,0,0,1.7398255907629592
2017-10-06,1,54.95659,54.95659,0,0,4.024576211557453
2017-10-07,1,18.28065,18.28065,0,0,2.959102002307052
2017-10-08,12,224369.34801000002,55798.19,7,2,12.321053304906682
2017-10-09,9,13397.59466721,9198.028,1,0,9.502905104857831
2017-10-10,3,99.64982,51.14223,0,0,4.611647363708642
2017-10-11,1,57.05462,57.05462,0,0,4.0613842915403655
2017-10-14,2,154.90636,147.5612,0,0,5.049255570613277
2017-10-15,1,27.39173,27.39173,0,0,3.3460979055779294
2017-10-16,2,317.27230744,317.201,0,0,5.762907329058025
2017-10-17,1,45.1162,45.1162,0,0,3.8311642982508856
2017-10-18,2,46.20346000000001,28.24179,0,0,3.854467194989569
2017-10-19,1,71.18116,71.18116,0,0,4.279179070019283
2017-10-20,1,30.651,30.651,0,0,3.4547697436676748
2017-10-21,3,42.26138479,41.04634,0,0,3.767260430877116
2017-10-23,2,41.86494703,41.77808,0,0,3.7580544063898413
2017-10-24,1,86.39403,86.39403,0,0,4.47042697369233
2017-10-25,1,4.446725,4.446725,0,0,1.695014510620717
2017-10-26,2,913.09221,866.273,0,0,6.81793145257992
2017-10-28,1,28.04709,28.04709,0,0,3.368918306163319
2017-10-29,2,0.6159052,0.3732139,0,0,0.47989529501180445
2017-10-30,1,194.0017,194.0017,0,0,5.273008276474464
2017-10-31,2,35.61509241,35.51982,0,0,3.60046051633888
2017-11-06,1,0.1501368,0.1501368,0,0,0.13988089182213184
2017-11-10,1,0.002960623,0.002960623,0,0,0.002956248986802038
2017-11-12,1,0.247208,0.247208,0,0,0.22090745310904247
2017-11-13,1,0.07016324,0.07016324,0,0,0.06781119758527096
2017-11-15,1,0.2216782,0.2216782,0,0,0.2002254872807855
2017-11-16,1,3.979895,3.979895,0,0,1.6054088064769343
2017-11-23,1,4.666061,4.666061,0,0,1.7344941673228396
2017-11-25,1,48.32974,48.32974,0,0,3.8985271446053633
2017-11-29,1,325.5135,325.5135,0,0,5.788471295488036
2017-12-01,1,22.35438,22.35438,0,0,3.1507845468237075
2017-12-04,1,281790.9,281790.9,1,1,12.548924134243684
2017-12-05,4,21685.177824,15619.15,2,0,9.984430369943173
2017-12-06,1,419.9208,419.9208,0,0,6.042444692469494
2017-12-07,1,4080.615,4080.615,0,0,8.314248022410194
2017-12-08,1,25.13168,25.13168,0,0,3.263148371380796
2017-12-14,1,13.04565,13.04565,0,0,2.64231273930021
2017-12-16,1,13.53869,13.53869,0,0,2.676813371760352
2017-12-18,1,0.1799399,0.1799399,0,0,0.16546350497709486
2017-12-20,1,0.009493228,0.009493228,0,0,0.009448450476833084
2017-12-21,2,1.27633152,1.25824,0,0,0.8225651647078016
2017-12-22,3,0.919127287,0.5389289,0,0,0.6518705446851367
2018-01-03,1,0.03201193,0.03201193,0,0,0.03151022707007319
2018-01-20,1,0.6356196,0.6356196,0,0,0.49202169280656727
2018-01-23,1,0.1679536,0.1679536,0,0,0.15525315758953853
2018-01-24,1,0.09832976,0.09832976,0,0,0.09379062586680445
2018-01-28,4,3.383389,1.48225,0,0,1.4778221694947964
2018-01-29,2,2.602354366,2.600558,0,0,1.2815876222589888
2018-01-31,2,0.031658821000000004,0.02883826,0,0,0.03116801259300609
2018-02-02,1,12.39872,12.39872,0,0,2.5951591800062523
2018-02-07,1,0.2350992,0.2350992,0,0,0.21115129074078956
2018-02-08,1,12.29894,12.29894,0,0,2.587684332803434
2018-02-11,1,13.00193,13.00193,0,0,2.639195177256693
2018-02-12,2,5.2625599020000005,5.25598,0,0,1.8345890315548579
2018-02-13,1,0.02526989,0.02526989,0,0,0.024955885248156954
2018-02-14,1,0.5393313,0.5393313,0,0,0.4313481013451751
2018-02-15,1,0.1679282,0.1679282,0,0,0.1552314099137777
2018-02-17,1,15.67677,15.67677,0,0,2.8140167330950376
2018-02-18,1,2075.696,2075.696,0,0,7.638533448214272
2018-02-19,1,0.007379493,0.007379493,0,0,0.007352397759305084
2018-02-20,1,0.02049659,0.02049659,0,0,0.020289361762914543
2018-02-25,1,0.2079522,0.2079522,0,0,0.1889265291933046
2018-03-07,1,1.086734,1.086734,0,0,0.7356001642938919
2018-03-12,1,2.126607,2.126607,0,0,1.1399483910122876
2018-03-27,2,258.452919541,258.4481,0,0,5.5585752585582995
2018-03-28,1,0.02353987,0.02353987,0,0,0.023267079928157693
2018-03-30,1,0.2215543,0.2215543,0,0,0.20012406426835735
2018-03-31,1,23.98479,23.98479,0,0,3.21826723971782
2018-04-10,1,4.71712,4.71712,0,0,1.7434651820912825
2018-04-12,1,49.1616,49.1616,0,0,3.915249793742572
2018-04-14,1,0.3926331,0.3926331,0,0,0.33119627173443633
2018-04-15,1,7.518083,7.518083,0,0,2.142191315524927
2018-04-19,2,1261.692941,1253.925,0,0,7.141001974027488
2018-04-23,1,1.094254,1.094254,0,0,0.7391974040416016
2018-04-24,1,244.0183,244.0183,0,0,5.501332901632829
2018-04-26,1,20.24249,20.24249,0,0,3.0560034211410647
2018-05-02,1,1739.069,1739.069,0,0,7.461680046594743
2018-05-04,1,17.8683,17.8683,0,0,2.937483265232013
2018-05-05,1,13.65057,13.65057,0,0,2.684479242556015
2018-05-06,1,14.20331,14.20331,0,0,2.7215131673031707
2018-05-07,1,0.3439097,0.3439097,0,0,0.29558305234377663
2018-05-09,1,13.08842,13.08842,0,0,2.645353183355992
2018-05-13,1,1.055311,1.055311,0,0,0.7204271746972413
2018-05-15,1,2.701591,2.701591,0,0,1.3087627272266726
2018-05-17,2,1320.45214,1260.987,0,0,7.186486516967779
2018-05-18,1,107.0562,107.0562,0,0,4.68265146214888
2018-05-20,1,189.5374,189.5374,0,0,5.249848500756753
2018-05-21,2,110.13651,97.18737,0,0,4.710759265523205
2018-05-22,1,59.08208,59.08208,0,0,4.095711627362595
2018-05-24,1,87.86208,87.86208,0,0,4.487085504841281
2018-05-26,1,108.4346,108.4346,0,0,4.695327110551616
2018-05-27,1,0.1131595,0.1131595,0,0,0.10720236840518496
2018-05-28,3,84.172616,76.9834,0,0,4.4446799737218
2018-05-29,1,0.8739471,0.8739471,0,0,0.6280469550293282
2018-05-30,3,39.557402,25.31846,0,0,3.7027183039769924
2018-05-31,2,2.4024005,1.946541,0,0,1.2244812119123665
2018-06-01,3,127.85368,113.0089,0,0,4.8586774970320175
2018-06-02,2,188.01509000000001,175.7186,0,0,5.2418268531423395
2018-06-03,2,45.601877,35.76863,0,0,3.8416408192903813
2018-06-04,6,2583.297582,1350.647,0,0,7.857209021584401
2018-06-05,2,12.6994495,12.10395,0,0,2.6173556495449897
2018-06-06,5,383.23042699999996,248.3807,0,0,5.95124244293003
2018-06-07,1,20.33479,20.33479,0,0,3.060339073610504
2018-06-08,2,43.02286,29.90837,0,0,3.7847090444557954
2018-06-09,3,5159.9369,2725.726,0,0,8.548873411761255
2018-06-11,3,177.76036,154.9657,0,0,5.1860461379365725
2018-06-12,8,300.93013,194.3561,0,0,5.710195632991674
2018-06-13,4,230.268037,156.3773,0,0,5.443577371188699
2018-06-14,3,702.5911485,645.414,0,0,6.556197432482963
2018-06-15,2,4616.946,4564.095,0,0,8.437705296472318
2018-06-16,1,0.8802599,0.8802599,0,0,0.6314100119677936
2018-06-18,5,13611.612955,13461.37,1,0,9.518752065094759
2018-06-19,3,15.336222399999999,12.85658,0,0,2.7933848754334583
2018-06-21,2,1313.7537467999998,1312.841,0,0,7.18140466228475
2018-06-23,3,15595.65935,15196.92,1,0,9.65481202607471
2018-06-24,8,5534.589196,3416.661,0,0,8.618953288619254
2018-06-25,2,366.40415,287.0119,0,0,5.9064624683078675
2018-06-26,1,357.3438,357.3438,0,0,5.881492860769396
2018-06-27,5,601.6891305,431.5368,0,0,6.401401525649086
2018-06-28,2,129.8489797,129.755,0,0,4.874043831467726
2018-06-29,6,11939.682990000001,11759.62,1,0,9.387706587153176
2018-06-30,5,89869.45601689999,89831.15,1,1,11.406124534823366
2018-07-01,3,253.027246,225.5981,0,0,5.537441528982302
2018-07-02,2,0.9197386,0.663654,0,0,0.6521890309376716
2018-07-03,1,19.92144,19.92144,0,0,3.0407744704798025
2018-07-04,2,324.832986,315.9945,0,0,5.786384937206188
2018-07-05,1,38008.79,38008.79,1,0,10.545599037106154
2018-07-06,10,4221.43240537,1343.208,0,0,8.34816664035252
2018-07-07,1,13.88662,13.88662,0,0,2.7004628229427503
2018-07-08,3,2988.0015141999997,2942.354,0,0,8.002694668874643
2018-07-09,6,1586.8807044,722.3575,0,0,7.3701555158113905
2018-07-10,1,10.91887,10.91887,0,0,2.478122858485809
2018-07-11,2,213.5586467,213.3461,0,0,5.3685831121868555
2018-07-12,4,1075.238758,954.6071,0,0,6.98122761015893
2018-07-13,3,96845.4632056,96831.23,1,1,11.480882149898845
2018-07-14,4,2195.73474,2097.884,0,0,7.694727327726127
2018-07-15,9,529.931570838,223.8636,0,0,6.27463314445934
2018-07-16,2,107.5181448,106.9955,0,0,4.686917392178328
2018-07-17,4,61.898114,28.34346,0,0,4.141516179155114
2018-07-18,5,1012.37994,822.23,0,0,6.921046498095546
2018-07-19,5,649.44143,281.6225,0,0,6.477651255466881
2018-07-20,2,102.14125,90.147,0,0,4.636099407998665
2018-07-21,2,51.695074,50.16753,0,0,3.9645219786927233
2018-07-22,3,546.567892,321.4045,0,0,6.305486457655807
2018-07-23,5,229765.17503541798,229651.4,1,1,12.344817440505468
2018-07-24,3,166.46423000000001,87.34658,0,0,5.120769776220789
2018-07-25,3,13292.72265,13229.16,1,0,9.49504722158865
2018-07-26,2,503.1957,256.1456,0,0,6.222964486355692
2018-07-27,2,459122.89,410202.5,2,1,13.037075365476792
2018-07-28,4,659.61807,222.283,0,0,6.493175866503256
2018-07-29,4,334.406949,327.5861,0,0,5.815344567719503
2018-07-30,3,4.697875014,4.401677,0,0,1.7400933007702044
2018-07-31,4,2921.871,1237.57,0,0,7.980321631397032
2018-08-01,6,37470.627969,36461.42,1,0,10.531339338108406
2018-08-02,2,200.463911,197.5548,0,0,5.305610263609133
2018-08-03,1,3516.185,3516.185,0,0,8.165416232739696
2018-08-04,3,39.73599874,22.00858,0,0,3.7071121914441236
2018-08-05,6,18866.62352443,18701.9,1,0,9.845202691079688
2018-08-06,6,25628.327110000002,23025.4,1,0,10.151492565014255
2018-08-07,1,117.0756,117.0756,0,0,4.7713250972852554
2018-08-08,1,40.67442,40.67442,0,0,3.7298875113234558
2018-08-09,4,47962.334670000004,40608.43,2,0,10.778192136957864
2018-08-10,1,2158.429,2158.429,0,0,7.677599113879249
2018-08-11,1,683.0506,683.0506,0,0,6.528031891494603
2018-08-12,2,24.440706,15.85888,0,0,3.2363504896591806
2018-08-15,3,40108.136510000004,39584.29,1,0,10.5993594304845
2018-08-16,2,124.34459,111.3694,0,0,4.831066664518551
2018-08-18,2,376.82981,367.6508,0,0,5.9344438561367445
2018-08-19,3,1170.9304,1013.329,0,0,7.06640758270803
2018-08-20,2,10.186137,7.95544,0,0,2.414675243776569
2018-08-25,1,0.07621309,0.07621309,0,0,0.07344848116590914
2018-08-26,1,103.5501,103.5501,0,0,4.649666382354338
2018-08-28,1,1.613114,1.613114,0,0,0.9605426136005786
2018-08-30,5,84.149857,58.4351,0,0,4.444412727717974
2018-08-31,1,69.48309,69.48309,0,0,4.255372822891626
2018-09-01,2,224.92318,165.2615,0,0,5.420195029984852
2018-09-02,3,101.50389,46.9971,0,0,4.629900749077846
2018-09-03,2,1144.24221,1119.772,0,0,7.043371430735423
2018-09-04,4,2259.17916,1752.566,0,0,7.72319936346057
2018-09-05,2,67182.293,63505.61,1,1,11.115179879529714
2018-09-06,2,1.3349133,0.9207027,0,0,0.8479747598105171
2018-09-08,3,2543.0584196,2488.218,0,0,7.841515887875596
2018-09-09,4,947.5883,574.9939,0,0,6.854974879401573
2018-09-11,2,14.559683,12.19321,0,0,2.7446831457920755
2018-09-12,1,201.6082,201.6082,0,0,5.311274064835619
2018-09-13,1,411.9871,411.9871,0,0,6.023416357606386
2018-09-14,3,6995.943071000001,6972.252,1,0,8.853228628511568
2018-09-15,2,15.551350919999999,15.45422,0,0,2.806467725077906
2018-09-16,1,51.21738,51.21738,0,0,3.955415389664549
2018-09-18,2,60.459919902,60.45642,0,0,4.11838525344734
2018-09-20,1,10.13181,10.13181,0,0,2.409806775605661
2018-09-22,3,3762.49748,3350.528,0,0,8.233103984884885
2018-09-25,1,25.00915,25.00915,0,0,3.258448399188004
2018-09-26,2,57.698817,51.38762,0,0,4.072419573308994
2018-09-28,2,321.61854,261.3726,0,0,5.776470634591506
2018-09-29,2,80.11330807,80.10158,0,0,4.395847042233925
2018-10-02,2,496.72141000000005,466.3767,0,0,6.210040502821524
2018-10-03,1,46.22608,46.22608,0,0,3.854946282369062
2018-10-04,2,6431.782,4654.187,0,0,8.769162383070592
2018-10-08,1,3866.888,3866.888,0,0,8.26046390062139
2018-10-10,2,15.2454066,15.11181,0,0,2.7878101980476035
2018-10-12,3,62.950799,34.76906,0,0,4.158114022082844
2018-10-13,3,1529.75338,1270.737,0,0,7.333515298423567
2018-10-15,1,9.709066,9.709066,0,0,2.3710906724401797
2018-10-16,2,2.21952123,2.155347,0,0,1.169232662166004
2018-10-17,1,19.13519,19.13519,0,0,3.0024690305638377
2018-10-19,4,38183.432981,38117.85,1,0,10.550183197952052
2018-10-22,1,0.3801489,0.3801489,0,0,0.32219139189920804
2018-10-24,1,14.02408,14.02408,0,0,2.709654247265362
2018-10-29,1,1.74101,1.74101,0,0,1.0083264656175326
2018-10-30,2,452.66803600000003,450.773,0,0,6.117365732347648
2018-10-31,2,1.5493043,1.347234,0,0,0.9358204984178136
2018-11-01,1,0.08640093,0.08640093,0,0,0.08287033386021983
2018-11-02,1,14.01697,14.01697,0,0,2.709180894960249
2018-11-03,1,15.64786,15.64786,0,0,2.812281679637425
2018-11-04,1,41.26192,41.26192,0,0,3.7438864441894633
2018-11-05,1,55.53146,55.53146,0,0,4.034797297348205
2018-11-07,1,6.980345,6.980345,0,0,2.0769816436099013
2018-11-08,5,247197.8685348,153335.6,2,2,12.417948427430602
2018-11-11,1,10.33024,10.33024,0,0,2.427475257516359
2018-11-12,2,192.27515000000002,182.1956,0,0,5.264114821302473
2018-11-13,1,40.30326,40.30326,0,0,3.720941431476511
2018-11-15,1,154.4603,154.4603,0,0,5.046390393557062
2018-11-16,4,91.61207003,81.15428,0,0,4.528419479054174
2018-11-26,1,0.7929642,0.7929642,0,0,0.5838702278871309
2018-11-27,1,44.07315,44.07315,0,0,3.8082867255405057
2018-12-14,1,0.009721164,0.009721164,0,0,0.009674217489856803
2018-12-25,1,2.18085,2.18085,0,0,1.1571484566724661
2019-03-13,1,30.28639,30.28639,0,0,3.4431831787014664
2019-03-14,1,22.74746,22.74746,0,0,3.1674755773929517
2019-03-15,1,564.2154,564.2154,0,0,6.337206897431395
2019-04-18,1,1.908545,1.908545,0,0,1.0676529561417187
2019-04-20,1,44.81123,44.81123,0,0,3.824529257570939
2019-04-24,1,50.13959,50.13959,0,0,3.934558952623237
2019-04-25,1,3.236623,3.236623,0,0,1.4437664896351332
2019-04-28,1,160.9124,160.9124,0,0,5.087055448238643
2019-05-03,1,169.9031,169.9031,0,0,5.141096729219758
2019-05-05,1,13.33649,13.33649,0,0,2.662808035335962
2019-05-07,1,3283.456,3283.456,0,0,8.09695631598766
2019-05-08,1,12.59625,12.59625,0,0,2.609794019425923
2019-05-10,1,64.90493,64.90493,0,0,4.188213249028974
2019-05-13,2,33.319289999999995,23.3554,0,0,3.5357075867600813
2019-05-15,1,4.472729,4.472729,0,0,1.699777395130973
2019-05-16,1,55.86135,55.86135,0,0,4.040615848466506
2019-05-23,1,732.4003,732.4003,0,0,6.597691664690864
2019-05-24,1,7.526093,7.526093,0,0,2.1431312260949293
2019-05-25,1,30.35799,30.35799,0,0,3.445469099040319
2019-05-27,1,38.42611,38.42611,0,0,3.674428287176925
2019-05-29,5,998.58956,832.636,0,0,6.907344754728586
2019-05-30,4,224.69519,135.3394,0,0,5.419185372120987
2019-06-02,4,131.772322,84.13815,0,0,4.888635796645445
2019-06-05,1,1110.843,1110.843,0,0,7.013774277792338
2019-06-07,2,27.4529624,26.63998,0,0,3.348252281689334
2019-06-08,9,3203.3014175,2422.018,0,0,8.072249379137972
2019-06-09,4,874.171735,590.9153,0,0,6.774420135670887
2019-06-10,2,95.95257,73.93117,0,0,4.574221889846857
2019-06-11,1,46.80063,46.80063,0,0,3.867038819326874
2019-06-12,4,1841.8305129999999,1763.821,0,0,7.519057990879966
2019-06-13,1,23.71169,23.71169,0,0,3.2072764110248104
2019-06-14,2,31.561300000000003,16.37956,0,0,3.483124466627233
2019-06-15,1,24.50135,24.50135,0,0,3.2387313919395164
2019-06-16,2,33.287465,23.59244,0,0,3.534779835483033
2019-06-17,3,212.815155,186.4314,0,0,5.365111880082535
2019-06-18,1,121.2937,121.2937,0,0,4.80642552869255
