date,TLT,IEF,ZN=F,SPY
2012-03-14,74.66669464111328,75.29570770263672,129.234375,108.69853973388672
2012-03-15,74.78094482421875,75.27374267578125,129.34375,109.32786560058594
2012-03-16,74.92892456054688,75.25173950195312,129.046875,109.47926330566406
2012-03-19,74.03460693359375,74.789794921875,128.53125,109.90840911865234
2012-03-20,74.33042907714844,74.82646179199219,128.546875,109.58847045898438
2012-03-21,75.17095947265625,75.207763671875,128.96875,109.40898895263672
2012-03-22,75.41307830810547,75.30300903320312,128.734375,108.620849609375
2012-03-23,76.1258544921875,75.58165740966797,129.046875,108.97203063964844
2012-03-26,75.73584747314453,75.49368286132812,129.0625,110.50144958496094
2012-03-27,76.28050994873047,75.91156005859375,129.59375,110.1581039428711
2012-03-28,76.17291259765625,75.77958679199219,129.578125,109.6119384765625
2012-03-29,76.74446868896484,76.0948486328125,129.90625,109.42457580566406
2012-03-30,75.4466781616211,75.72093200683594,129.484375,109.8772201538086
2012-04-02,75.86470031738281,75.90231323242188,129.703125,110.6809310913086
2012-04-03,74.55001068115234,75.34420013427734,128.921875,110.22833251953125
2012-04-04,75.57473754882812,75.7260971069336,129.375,109.13591003417969
2012-04-05,76.12086486816406,76.0638427734375,129.96875,109.08125305175781
2012-04-09,77.90070343017578,76.84239959716797,131.140625,107.8561782836914
2012-04-10,78.78385162353516,77.2022705078125,131.59375,106.0457992553711
2012-04-11,77.84002685546875,76.90113067626953,131.328125,106.90420532226562
2012-04-12,77.51638793945312,76.74691772460938,131.140625,108.30094909667969
2012-04-13,78.77037811279297,77.20962524414062,131.53125,107.013427734375
2012-04-16,78.65575408935547,77.1876220703125,131.6875,106.94317626953125
2012-04-17,78.60856628417969,77.1068115234375,131.421875,108.52723693847656
2012-04-18,78.83777618408203,77.26097869873047,131.5625,108.1604995727539
2012-04-19,78.91197204589844,77.34911346435547,131.765625,107.46599578857422
2012-04-20,78.92539978027344,77.35653686523438,131.671875,107.64550018310547
2012-04-23,79.49848937988281,77.51069641113281,131.984375,106.74031829833984
2012-04-24,78.93887329101562,77.3124008178711,131.78125,107.14608764648438
2012-04-25,78.53441619873047,77.21697998046875,131.6875,108.61305236816406
2012-04-26,79.00634765625,77.47401428222656,131.921875,109.37000274658203
2012-04-27,79.07376098632812,77.55477142333984,132.15625,109.54947662353516
2012-04-30,79.093994140625,77.62088775634766,132.28125,109.14369201660156
2012-05-01,78.68372344970703,77.47964477539062,131.96875,109.82261657714844
2012-05-02,79.23792266845703,77.62678527832031,132.1875,109.4948501586914
2012-05-03,79.21763610839844,77.61946105957031,132.1875,108.65990447998047
2012-05-04,79.83938598632812,77.92838287353516,132.640625,106.90420532226562
2012-05-07,79.8529052734375,77.90629577636719,132.640625,106.9822006225586
2012-05-08,80.27864837646484,78.08284759521484,132.921875,106.55303192138672
2012-05-09,80.33275604248047,78.14903259277344,132.90625,105.92101287841797
2012-05-10,80.09619903564453,78.0386734008789,132.78125,106.13945007324219
2012-05-11,80.75851440429688,78.29613494873047,133.078125,105.8195571899414
2012-05-14,81.88702392578125,78.64191436767578,133.421875,104.64901733398438
2012-05-15,82.21820831298828,78.66399383544922,133.375,104.0481948852539
2012-05-16,82.45474243164062,78.72284698486328,133.421875,103.65026092529297
2012-05-17,83.91447448730469,79.01702117919922,133.765625,102.11300659179688
2012-05-18,83.93476867675781,78.96552276611328,133.8125,101.23905181884766
2012-05-21,83.75900268554688,78.75956726074219,133.625,102.97916412353516
2012-05-22,82.82646179199219,78.59039306640625,133.3125,103.15863037109375
2012-05-23,83.40084075927734,78.79634094238281,133.796875,103.2132568359375
2012-05-24,83.0832290649414,78.6271743774414,133.546875,103.41615295410156
2012-05-25,83.39405059814453,78.8552474975586,133.765625,103.08064270019531
2012-05-29,83.1373062133789,78.78900909423828,133.828125,104.3291244506836
2012-05-30,85.2458267211914,79.53929901123047,134.671875,102.81529998779297
2012-05-31,86.232421875,79.84821319580078,134.90625,102.58900451660156
2012-06-01,88.27962493896484,80.5341567993164,135.65625,100.00614929199219
2012-06-04,87.5821533203125,80.06999969482422,135.0,99.95931243896484
2012-06-05,86.41056060791016,79.80477142333984,134.796875,100.71622467041016
2012-06-06,84.6837158203125,79.28170013427734,134.1875,102.97916412353516
2012-06-07,84.81239318847656,79.47323608398438,134.296875,103.04159545898438
2012-06-08,84.7921371459961,79.53219604492188,134.34375,103.86090850830078
2012-06-11,85.17808532714844,79.7458267211914,134.640625,102.54219055175781
2012-06-12,84.39930725097656,79.31854248046875,134.109375,103.72046661376953
2012-06-13,85.2322769165039,79.73847198486328,134.5625,103.05718994140625
