date,rv_c2c,n_returns,path_start_ts,path_end_ts,path_start_hhmmss,path_end_hhmmss,active_contract,active_volume_share,active_choice_differs_from_full_day,rolled,anchor_complete,rv_post_close_1330_1345,rv_gap_1345_to_1500,rv_night,rv_gap_0500_to_0845,rv_day_0845_1330
2022-05-10,0.00021076806415804952,229,2022-05-09 13:30:00,2022-05-10 13:30:00,133000,133000,202205,0.9805502560031937,False,False,True,2.804237187176074e-07,7.861448656456213e-06,9.547192301899633e-05,9.195517646527764e-06,9.795875111735161e-05
2022-05-11,0.000157018447988184,229,2022-05-10 13:30:00,2022-05-11 13:30:00,133000,133000,202205,0.9813651840242122,False,False,True,6.885846762962536e-07,1.7120470638362032e-06,0.00011453385545509256,2.511602836588414e-07,3.983280050930012e-05
2022-05-12,0.00027241196295283966,229,2022-05-11 13:30:00,2022-05-12 13:30:00,133000,133000,202205,0.9716700572555106,False,False,True,7.257551548932128e-07,4.519582170782431e-06,0.0002047632812756575,2.920021702090262e-06,5.948332264941623e-05
2022-05-13,0.00022140013151675773,229,2022-05-12 13:30:00,2022-05-13 13:30:00,133000,133000,202205,0.9638053932103507,False,False,True,4.01388684664475e-07,3.214144949032202e-06,0.00013522658677366311,4.452672224372837e-05,3.8031288865669566e-05
2022-05-16,9.294426430401528e-05,229,2022-05-13 13:30:00,2022-05-16 13:30:00,133000,133000,202205,0.9116460007698678,False,False,True,9.327412934890292e-07,3.125866711167254e-06,5.6234158932631315e-05,6.254690203246037e-08,3.258895046469519e-05
2022-05-17,8.546279746314087e-05,229,2022-05-16 13:30:00,2022-05-17 13:30:00,133000,133000,202205,0.8562199257442331,False,False,True,3.03763995421958e-06,3.551269777960974e-08,4.721906121992173e-05,1.609849522633086e-05,1.907208836488908e-05
2022-05-18,5.5556006933975334e-05,229,2022-05-17 13:30:00,2022-05-18 13:29:59,133000,132959,202205,0.6245461283110056,False,False,True,3.251570190058264e-07,2.044243819523055e-06,3.309886753238847e-05,5.50190224449582e-07,1.95375483386084e-05
2022-05-19,0.00011055224838770653,230,2022-05-18 13:30:00,2022-05-19 13:30:00,133000,133000,202206,0.9913119951602604,False,True,True,3.693786589359509e-07,7.465609356271007e-07,5.1207957598946454e-05,3.5597618932357755e-08,5.819275357526468e-05
2022-05-20,0.0001901990566252995,229,2022-05-19 13:30:00,2022-05-20 13:30:00,133000,133000,202206,0.99249923927376,False,False,True,2.217824232196651e-06,3.5617797383864786e-06,0.0001429289931448929,1.309478183972862e-05,2.8395677670094887e-05
2022-05-23,0.0001981917577885955,229,2022-05-20 13:30:00,2022-05-23 13:30:00,133000,133000,202206,0.9929025953907386,False,False,True,3.4599384599236455e-07,0.0,0.00011853401311629795,3.226330290913931e-05,4.704844791716591e-05
2022-05-24,0.00012450964376392815,230,2022-05-23 13:30:00,2022-05-24 13:30:00,133000,133000,202206,0.9883057056394801,False,False,True,1.496754752994951e-07,1.8538316318674587e-06,6.165286031723206e-05,2.9529712033204436e-05,3.1323564306324696e-05
2022-05-25,0.00011209392513791492,230,2022-05-24 13:30:00,2022-05-25 13:30:00,133000,133000,202206,0.9910841893702546,False,False,True,3.546941276197612e-07,3.547703239174493e-08,7.996020565141347e-05,9.780901848457042e-08,3.16457393080054e-05
2022-05-26,0.00016328613623854742,230,2022-05-25 13:30:00,2022-05-26 13:30:00,133000,133000,202206,0.9927057751619339,False,False,True,2.6284476966699416e-06,3.1387058426278307e-07,9.889619066825314e-05,1.5719777687365006e-05,4.572784960199655e-05
2022-05-27,8.23130758806381e-05,229,2022-05-26 13:30:00,2022-05-27 13:30:00,133000,133000,202206,0.9924963024275072,False,False,True,1.3991347241012332e-06,1.572114460475157e-08,4.8059231683699645e-05,5.267359184578002e-06,2.7571629143654465e-05
2022-05-30,5.506299282743493e-05,229,2022-05-27 13:30:00,2022-05-30 13:30:00,133000,133000,202206,0.9863372810264002,False,False,True,6.834220546596401e-08,4.379371524051017e-06,2.7349969025055295e-05,6.559403146672992e-06,1.6705906926189662e-05
2022-05-31,5.330883766446955e-05,229,2022-05-30 13:30:00,2022-05-31 13:30:00,133000,133000,202206,0.98991383851945,False,False,True,4.774218156762975e-07,1.3132252142609754e-07,1.7128204797115795e-05,2.678823495964209e-06,3.289306503428715e-05
2022-06-01,0.00011631842792436884,230,2022-05-31 13:30:00,2022-06-01 13:30:00,133000,133000,202206,0.9887348408892068,False,False,True,1.1669709109449264e-06,6.661335866689661e-06,5.893481909163426e-05,6.386887514278618e-06,4.316841454082136e-05
2022-06-02,9.229653671091788e-05,229,2022-06-01 13:30:00,2022-06-02 13:30:00,133000,133000,202206,0.9911401401062642,False,False,True,3.921829738556556e-06,1.7519882511675687e-06,5.795453630050576e-05,9.152203826559745e-08,2.8576660382422403e-05
2022-06-06,0.00012377237395472327,229,2022-06-02 13:30:00,2022-06-06 13:30:00,133000,133000,202206,0.9889324686419945,False,False,True,1.8299978408610023e-07,6.747730569014769e-06,4.7794918709908086e-05,1.2551449672094545e-05,5.6495275219619766e-05
2022-06-07,0.00010318599343952525,229,2022-06-06 13:30:00,2022-06-07 13:30:00,133000,133000,202206,0.9835737127194414,False,False,True,7.191375728867636e-07,1.4498425168949785e-06,4.441967837291277e-05,1.5448564025140027e-05,4.11487709516907e-05
2022-06-08,5.427022292198776e-05,229,2022-06-07 13:30:00,2022-06-08 13:30:00,133000,133000,202206,0.9837729725650024,False,False,True,3.3231458484280704e-07,2.360498718099647e-07,2.8914629798461546e-05,1.180619036604471e-06,2.3606609630268966e-05
2022-06-09,7.66649035389943e-05,229,2022-06-08 13:30:00,2022-06-09 13:30:00,133000,133000,202206,0.9824322561711286,False,False,True,1.3621843378666245e-06,3.610028907604174e-09,4.9111804263079825e-05,1.6086041265563652e-06,2.457870078258389e-05
2022-06-10,7.514155861570514e-05,229,2022-06-09 13:30:00,2022-06-10 13:30:00,133000,133000,202206,0.9704808197582764,False,False,True,1.1086852559220638e-06,1.3087947930874844e-07,4.623698971086764e-05,7.54326192722455e-06,2.012174224238214e-05
2022-06-13,0.0002235704082447831,229,2022-06-10 13:30:00,2022-06-13 13:30:00,133000,133000,202206,0.9327437983811863,False,False,True,1.7144284070055736e-06,1.1955834703785551e-06,8.272109227055884e-05,0.00010786588088977239,3.0073423207067675e-05
2022-06-14,0.00020634264496319324,229,2022-06-13 13:30:00,2022-06-14 13:30:00,133000,133000,202206,0.868203306867558,False,False,True,3.304968490755713e-06,1.902274032889643e-07,9.379452669824352e-05,4.5398603851246764e-05,6.365431851965829e-05
2022-06-15,0.0001180016386149785,228,2022-06-14 13:30:00,2022-06-15 13:29:58,133000,132958,202206,0.6649142146471071,False,False,True,3.5324947987763654e-07,9.701852296215225e-08,8.642329432654233e-05,4.763402237000353e-06,2.6364674048596012e-05
2022-06-16,0.00020656944239611132,229,2022-06-15 13:30:00,2022-06-16 13:30:00,133000,133000,202207,0.9907316190514486,False,True,True,5.128717913005686e-06,3.353506694417519e-07,0.00011056628432430028,2.6497863657273143e-05,6.404122583209051e-05
2022-06-17,0.00023226806560051183,229,2022-06-16 13:30:00,2022-06-17 13:30:00,133000,133000,202207,0.9912760554682496,False,False,True,3.962063799233281e-07,2.9876246287562904e-05,0.00011835140868567275,1.0822080547213065e-05,7.282212370013977e-05
2022-06-20,0.00022553679326349472,231,2022-06-17 13:30:00,2022-06-20 13:30:00,133000,133000,202207,0.9915046987705793,False,False,True,1.8587052494186166e-06,2.512557553278719e-05,0.00010133606968502681,8.49902960017022e-07,9.636653983624506e-05
2022-06-21,7.520931045621193e-05,229,2022-06-20 13:30:00,2022-06-21 13:30:00,133000,133000,202207,0.9911697299240552,False,False,True,5.739332516039624e-06,5.346722301722134e-07,2.3192903679613115e-05,1.0871358704085548e-07,4.5633688443346115e-05
2022-06-22,0.0001296366130976605,229,2022-06-21 13:30:00,2022-06-22 13:30:00,133000,133000,202207,0.9906805336546127,False,False,True,1.2359175453745776e-06,1.0635813704540058e-07,2.627163984569599e-05,4.330260314345288e-05,5.872009442609165e-05
2022-06-23,0.00031145660506170386,229,2022-06-22 13:30:00,2022-06-23 13:30:00,133000,133000,202207,0.9902588550551907,False,False,True,2.2183458262986036e-08,1.4985095420528229e-05,0.00011472641029276626,1.579714985202325e-07,0.00018156494439162615
2022-06-24,0.00026366640037094925,229,2022-06-23 13:30:00,2022-06-24 13:30:00,133000,133000,202207,0.989683041468782,False,False,True,3.6186431734019842e-06,3.776199142525424e-06,0.0001351697152197049,2.9729796605186457e-05,9.137204623013047e-05
2022-06-27,9.518477991010388e-05,230,2022-06-24 13:30:00,2022-06-27 13:30:00,133000,133000,202207,0.9888236355811015,False,False,True,6.4544354023014115e-06,6.725439349632592e-06,3.941977569700998e-05,1.5557144247302505e-07,4.242955801868687e-05
2022-06-28,0.00011176443117422608,229,2022-06-27 13:30:00,2022-06-28 13:30:00,133000,133000,202207,0.9888267024932319,False,False,True,2.1411278309668554e-07,1.5418985621461365e-07,6.670588628186924e-05,6.180531470085352e-07,4.4072189106036996e-05
2022-06-29,0.0001592814127271564,229,2022-06-28 13:30:00,2022-06-29 13:30:00,133000,133000,202207,0.9892512519848541,False,False,True,7.329459114393961e-07,1.305947006765232e-05,6.764792186874163e-05,1.0629280400872036e-05,6.7211794478451e-05
2022-06-30,0.00018799830375230425,229,2022-06-29 13:30:00,2022-06-30 13:30:00,133000,133000,202207,0.9897685580940953,False,False,True,6.607619208219953e-07,1.2029026343078038e-05,6.616056794219896e-05,3.0133180681772367e-05,7.90147668644329e-05
2022-07-01,0.0004296616534067471,229,2022-06-30 13:30:00,2022-07-01 13:30:00,133000,133000,202207,0.989556397243175,False,False,True,6.26519773601541e-07,3.6439473222689436e-05,0.0002012372784434614,1.3400483382237654e-06,0.00019001833362877087
2022-07-04,0.0004903499210298575,229,2022-07-01 13:30:00,2022-07-04 13:30:00,133000,133000,202207,0.9881585014796277,False,False,True,1.602779517835371e-05,1.2437717997593912e-07,0.0001446456203878592,1.604166779020489e-05,0.00031351046049346375
2022-07-05,0.00032279204616997314,229,2022-07-04 13:30:00,2022-07-05 13:30:00,133000,133000,202207,0.9898733380206312,False,False,True,8.071751868535897e-06,1.996930634394454e-08,3.98879445555752e-05,5.69523527513334e-05,0.00021786002768818468
2022-07-06,0.0003093114543407323,231,2022-07-05 13:30:00,2022-07-06 13:30:00,133000,133000,202207,0.987736394784853,False,False,True,2.575730153233917e-06,1.2654868505293856e-06,0.000130663723705765,1.1861396675027155e-05,0.00016294511695617676
2022-07-07,0.0002573220110292895,229,2022-07-06 13:30:00,2022-07-07 13:30:00,133000,133000,202207,0.9877639155470249,False,False,True,5.26632228923985e-06,9.140494530812702e-06,0.00010394969142835757,5.082780654102474e-09,0.0001389604200002253
2022-07-08,0.00019409156965730583,230,2022-07-07 13:30:00,2022-07-08 13:30:00,133000,133000,202207,0.9875039424028538,False,False,True,7.245288198498555e-06,8.401971053197061e-07,4.45413219820534e-05,6.631031079941677e-06,0.00013483373129149248
2022-07-11,0.00022553470928255858,229,2022-07-08 13:30:00,2022-07-11 13:30:00,133000,133000,202207,0.9862731604023293,False,False,True,5.452024364712392e-06,4.976215866873993e-06,9.223786192676308e-05,1.5534255406447686e-06,0.00012131518158356436
2022-07-12,0.0001719227645629037,229,2022-07-11 13:30:00,2022-07-12 13:30:00,133000,133000,202207,0.9783104763634712,False,False,True,2.220102526293408e-06,1.59176812202876e-06,5.3659083147249945e-05,2.3048764872709792e-05,9.140304589462182e-05
2022-07-13,0.0003254118437102938,230,2022-07-12 13:30:00,2022-07-13 13:30:00,133000,133000,202207,0.9721814448676619,False,False,True,2.5817794890293705e-06,1.858708391897841e-07,0.00023536705875802603,3.6054471852741407e-06,8.36716874387745e-05
2022-07-14,0.0005352869076205369,229,2022-07-13 13:30:00,2022-07-14 13:30:00,133000,133000,202207,0.9745454863755328,False,False,True,1.1243302477287163e-06,1.765412099111576e-07,0.0003386257184228086,0.00012330319784443531,7.205711989565316e-05
2022-07-15,0.00017815090765940027,230,2022-07-14 13:30:00,2022-07-15 13:30:00,133000,133000,202207,0.9634354368526357,False,False,True,1.1910684231851646e-05,1.2350827195594042e-06,9.624162497003701e-05,1.2240054160700613e-06,6.753951032188214e-05
2022-07-18,0.0001316422377666828,229,2022-07-15 13:30:00,2022-07-18 13:30:00,133000,133000,202207,0.9341780639937246,False,False,True,9.67142300865483e-07,1.0131190716514799e-05,5.062486836490916e-05,4.832993517675988e-06,6.508604286671734e-05
2022-07-19,7.94860452513782e-05,229,2022-07-18 13:30:00,2022-07-19 13:30:00,133000,133000,202207,0.8634674855334342,False,False,True,2.517312001176839e-07,2.28416979712704e-07,4.504811717581457e-05,3.8242840847283874e-07,3.357535148726039e-05
2022-07-20,0.00010478977222006128,228,2022-07-19 13:30:00,2022-07-20 13:29:59,133000,132959,202207,0.6217433020887151,False,False,True,6.49676352078014e-08,9.088835338513524e-07,2.5735342028645068e-05,8.770891550509592e-06,6.930968747184747e-05
2022-07-21,0.00010265031900254968,229,2022-07-20 13:30:00,2022-07-21 13:30:00,133000,133000,202208,0.9909999031503798,False,True,True,3.739886604856673e-06,9.183646527572803e-07,4.9195803477116646e-05,4.790772612640227e-06,4.400549165517885e-05
2022-07-22,9.907863310577164e-05,229,2022-07-21 13:30:00,2022-07-22 13:30:00,133000,133000,202208,0.9901669732954229,False,False,True,1.276846406027828e-06,4.138706242659283e-08,4.672941723779126e-05,2.6289472616214064e-06,4.8402035137904564e-05
2022-07-25,8.624828804048273e-05,229,2022-07-22 13:30:00,2022-07-25 13:30:00,133000,133000,202208,0.9918035241103642,False,False,True,9.4523791011311e-07,3.5962462363419074e-06,4.2818951852801245e-05,2.257580248690331e-07,3.866209401635743e-05
2022-07-26,0.00011519374997960206,229,2022-07-25 13:30:00,2022-07-26 13:30:00,133000,133000,202208,0.9915102207814689,False,False,True,1.0053397246385501e-07,1.6473220250742848e-06,2.8813121967551784e-05,2.9333393006521846e-05,5.529937900799027e-05
2022-07-27,9.620593975097617e-05,229,2022-07-26 13:30:00,2022-07-27 13:30:00,133000,133000,202208,0.9897702762847068,False,False,True,3.2361761976748816e-07,7.397275662647535e-08,3.1557155745633265e-05,1.8438831585630823e-05,4.58123620433181e-05
2022-07-28,0.00010548343064733574,230,2022-07-27 13:30:00,2022-07-28 13:30:00,133000,133000,202208,0.9878809360412063,False,False,True,9.278851024342207e-07,1.1426562020897118e-07,5.288130312370093e-05,7.574098048276225e-07,5.0802566996163974e-05
2022-07-29,8.70257807769436e-05,229,2022-07-28 13:30:00,2022-07-29 13:30:00,133000,133000,202208,0.9904664836231523,False,False,True,1.3014885770277491e-06,7.272136037019735e-08,3.648185593862745e-05,2.168714904129041e-06,4.7000999996789175e-05
2022-08-01,0.00010543995629461639,230,2022-07-29 13:30:00,2022-08-01 13:30:00,133000,133000,202208,0.9883227930552595,False,False,True,1.5927746921374316e-06,4.4817142591599325e-09,2.30487502514202e-05,2.1976660959526688e-05,5.881728867727291e-05
2022-08-02,0.000129414644825889,229,2022-08-01 13:30:00,2022-08-02 13:30:00,133000,133000,202208,0.9900678325519603,False,False,True,2.3971086682448404e-06,2.6007587677586037e-06,4.5617562831537175e-05,2.7888826044903975e-05,5.091038851344442e-05
2022-08-03,0.00011720640397203981,229,2022-08-02 13:30:00,2022-08-03 13:30:00,133000,133000,202208,0.9905596525198783,False,False,True,1.9747686389245175e-06,7.888824372790163e-07,7.245590065748895e-05,2.286667095666582e-07,4.1758185528780655e-05
2022-08-04,0.0001243132703919049,229,2022-08-03 13:30:00,2022-08-04 13:30:00,133000,133000,202208,0.9893041023085866,False,False,True,6.916173945873293e-07,4.6504516104692866e-07,2.4381256700144176e-05,7.059376919366691e-06,9.17159742167598e-05
2022-08-05,0.00010988942673978034,229,2022-08-04 13:30:00,2022-08-05 13:30:00,133000,133000,202208,0.9853025400721485,False,False,True,1.5146945951276558e-06,2.2816765873615457e-07,2.557719262833652e-05,6.053712767061265e-05,2.2032244186967377e-05
2022-08-08,6.33886443743977e-05,230,2022-08-05 13:30:00,2022-08-08 13:30:00,133000,133000,202208,0.9861457062855375,False,False,True,9.765049685813734e-08,7.100693026918252e-08,2.9528660454301342e-05,7.531754114495905e-06,2.615957237847314e-05
2022-08-09,7.567127228352314e-05,229,2022-08-08 13:30:00,2022-08-09 13:30:00,133000,133000,202208,0.9832899860186117,False,False,True,9.698500573241741e-07,3.616617525705975e-07,3.612156507242496e-05,8.840294637865298e-07,3.7334165937416875e-05
2022-08-10,6.306298085725206e-05,229,2022-08-09 13:30:00,2022-08-10 13:30:00,133000,133000,202208,0.9810114286196964,False,False,True,3.9484394275196775e-07,3.9906830011702495e-08,2.263488416466201e-05,6.85887390627516e-06,3.3134472013551215e-05
2022-08-11,8.062803028752044e-05,229,2022-08-10 13:30:00,2022-08-11 13:30:00,133000,133000,202208,0.9678178846182686,False,False,True,1.8670613873384063e-06,6.512393020613535e-07,3.6267826493431606e-05,1.577001839236033e-05,2.6071884712328745e-05
2022-08-12,6.872155494952001e-05,229,2022-08-11 13:30:00,2022-08-12 13:30:00,133000,133000,202208,0.962010314755331,False,False,True,4.5598755274775175e-07,5.9242174258310596e-06,3.748478932528957e-05,4.420495692745403e-06,2.0436064952906235e-05
2022-08-15,3.563789161935253e-05,229,2022-08-12 13:30:00,2022-08-15 13:30:00,133000,133000,202208,0.9091440914409145,False,False,True,2.0564032922573953e-07,1.544120972786329e-07,1.6625096466768094e-05,3.804784939819939e-06,1.4847957786260132e-05
2022-08-16,3.4672188088624804e-05,229,2022-08-15 13:30:00,2022-08-16 13:30:00,133000,133000,202208,0.8511838751726687,False,False,True,6.334850758551857e-07,1.519935897209124e-07,1.9647742790090757e-05,3.790720699629629e-08,1.4201059425961651e-05
2022-08-17,3.4887190594286196e-05,229,2022-08-16 13:30:00,2022-08-17 13:29:59,133000,132959,202208,0.6385420210956108,False,False,True,5.09402626606929e-07,4.2072690510423305e-07,1.5871866214496823e-05,2.6909064265043706e-07,1.781610420542778e-05
2022-08-18,5.5973599508294225e-05,229,2022-08-17 13:30:00,2022-08-18 13:30:00,133000,133000,202209,0.9905367909016168,False,True,True,1.522132950146484e-07,4.2308368384660903e-07,2.2139627468343898e-05,7.55729049544077e-06,2.570138456564829e-05
2022-08-19,4.4193775239260775e-05,229,2022-08-18 13:30:00,2022-08-19 13:30:00,133000,133000,202209,0.990691637307621,False,False,True,2.1306022562176011e-07,3.113577931853788e-06,1.926793825439122e-05,3.5844330845738014e-06,1.80147657428202e-05
2022-08-22,4.9482012915593574e-05,229,2022-08-19 13:30:00,2022-08-22 13:30:00,133000,133000,202209,0.9906296456145399,False,False,True,2.4191709100822355e-07,3.098170718780542e-06,1.579804737916138e-05,7.63103439943216e-06,2.2712843327211272e-05
2022-08-23,5.951692972850287e-05,229,2022-08-22 13:30:00,2022-08-23 13:30:00,133000,133000,202209,0.9900126386209649,False,False,True,9.067119811890547e-07,1.5626920944704554e-07,2.6512370841913153e-05,5.7179966386409736e-06,2.6223581057312637e-05
2022-08-24,5.133539024167938e-05,229,2022-08-23 13:30:00,2022-08-24 13:30:00,133000,133000,202209,0.9912228206662677,False,False,True,1.2832218188417889e-07,1.5946800128125722e-07,2.7789229995164577e-05,4.390423747047525e-07,2.2819327688644604e-05
2022-08-25,5.2508968199879895e-05,229,2022-08-24 13:30:00,2022-08-25 13:30:00,133000,133000,202209,0.9904281342959181,False,False,True,3.055093812195284e-07,4.242499878911268e-06,2.1319192394401453e-05,3.1898319568831833e-06,2.345193458846446e-05
2022-08-26,5.442873879048337e-05,229,2022-08-25 13:30:00,2022-08-26 13:30:00,133000,133000,202209,0.9912748424624334,False,False,True,6.518481928410686e-07,1.9998126011870864e-05,1.9994592682947844e-05,4.276611724058233e-09,1.377989529109953e-05
2022-08-29,0.00017612871888255502,229,2022-08-26 13:30:00,2022-08-29 13:30:00,133000,133000,202209,0.9882653737409436,False,False,True,1.765107569641044e-06,3.489109603196887e-07,7.547590254500289e-05,5.567349094951031e-05,4.286530685808111e-05
2022-08-30,7.875323002755783e-05,229,2022-08-29 13:30:00,2022-08-30 13:30:00,133000,133000,202209,0.9869613052739998,False,False,True,2.045137320962529e-06,8.790998124488536e-06,4.265104071007197e-05,7.247684502138933e-08,2.5193577027013398e-05
2022-08-31,0.0001490119556066903,229,2022-08-30 13:30:00,2022-08-31 13:30:00,133000,133000,202209,0.9857393227482317,False,False,True,2.776564055203233e-07,4.47242808239386e-07,9.850735678190085e-05,7.264306807469679e-06,4.2515392803560066e-05
2022-09-01,0.0002757952874628399,230,2022-08-31 13:30:00,2022-09-01 13:30:00,133000,133000,202209,0.9854598524364206,False,False,True,1.723858399843334e-07,4.4243649198027394e-07,6.136824366663276e-05,0.00016557931660194934,4.823290486229315e-05
2022-09-02,0.00016879582027763118,229,2022-09-01 13:30:00,2022-09-02 13:30:00,133000,133000,202209,0.9868462465779456,False,False,True,7.973894489699385e-07,2.883089368738882e-06,8.887844567791531e-05,2.2446194696273692e-05,5.37907010857334e-05
2022-09-05,0.00022542555281635884,229,2022-09-02 13:30:00,2022-09-05 13:30:00,133000,133000,202209,0.9886442986824181,False,False,True,2.4558585010883263e-06,1.6920570364517174e-06,0.00011019332298426761,5.062369593194081e-05,6.0460618362610384e-05
2022-09-06,0.00011426839808428178,229,2022-09-05 13:30:00,2022-09-06 13:30:00,133000,133000,202209,0.9870356071896715,False,False,True,1.6867151134938313e-07,2.922655115718021e-06,1.7605899463958083e-05,3.6733672098310154e-05,5.6837499894946155e-05
2022-09-07,0.0001440530651679056,229,2022-09-06 13:30:00,2022-09-07 13:30:00,133000,133000,202209,0.9867510628922579,False,False,True,1.6223634391690673e-06,1.865265621719545e-06,5.8398097468849796e-05,4.7628475033502076e-05,3.4538863604665116e-05
2022-09-08,0.0001058461284682087,229,2022-09-07 13:30:00,2022-09-08 13:30:00,133000,133000,202209,0.9853281585695475,False,False,True,8.690159640639312e-07,9.496955781529814e-07,6.494270363906223e-05,8.427178453099177e-06,3.065753483383037e-05
2022-09-12,0.0002752400927742534,229,2022-09-08 13:30:00,2022-09-12 13:30:00,133000,133000,202209,0.9814877658579828,False,False,True,1.6766533893919306e-06,5.712819615013202e-07,7.167311282474198e-05,0.00017797671462546603,2.3342329973152102e-05
2022-09-13,4.1441432811522175e-05,229,2022-09-12 13:30:00,2022-09-13 13:30:00,133000,133000,202209,0.971205004676798,False,False,True,2.604903978923859e-07,8.946929575445059e-07,2.3000365031109462e-05,1.625725977231606e-06,1.566015844774422e-05
2022-09-14,0.0001624822517663225,229,2022-09-13 13:30:00,2022-09-14 13:30:00,133000,133000,202209,0.9653524425917395,False,False,True,5.697930126810024e-07,1.4625334016212395e-06,0.00011744667911531707,1.0733354041644572e-06,4.192991083253877e-05
2022-09-15,0.00012309530207990367,229,2022-09-14 13:30:00,2022-09-15 13:30:00,133000,133000,202209,0.960690752101795,False,False,True,1.9308135294648966e-06,9.215158867397784e-07,8.051098222564511e-05,1.2197948777049855e-05,2.7534041661004024e-05
2022-09-16,0.00010029381520943386,229,2022-09-15 13:30:00,2022-09-16 13:30:00,133000,133000,202209,0.9439741959412918,False,False,True,4.664181799315947e-08,1.0484240863218375e-06,6.757370938635258e-05,5.484596054932604e-06,2.6140443863833685e-05
2022-09-19,0.00010628034706888766,229,2022-09-16 13:30:00,2022-09-19 13:30:00,133000,133000,202209,0.8903278993697311,False,False,True,1.0564644681829437e-06,3.8640070125906457e-07,6.408532863396876e-05,3.9679210411716895e-06,3.678423222430522e-05
2022-09-20,7.150877504556689e-05,229,2022-09-19 13:30:00,2022-09-20 13:30:00,133000,133000,202209,0.8125467085174983,False,False,True,7.735957307393516e-07,4.631560560299985e-06,4.393383891821064e-05,7.587993274834254e-08,2.2093899903568577e-05
2022-09-21,6.326142072006351e-05,228,2022-09-20 13:30:00,2022-09-21 13:29:59,133000,132959,202209,0.6398154911668426,False,False,True,2.9266005944344047e-07,1.6986311458212454e-07,3.539770418370068e-05,2.7407309490388913e-06,2.4660462413298378e-05
2022-09-22,0.000267648956952437,229,2022-09-21 13:30:00,2022-09-22 13:30:00,133000,133000,202210,0.9880636219129221,False,True,True,9.093212286903771e-07,1.8592053366588432e-05,0.00019785066683049925,5.052000120478799e-06,4.524491540618022e-05
2022-09-23,0.00013563710278316504,229,2022-09-22 13:30:00,2022-09-23 13:30:00,133000,133000,202210,0.9887656381929629,False,False,True,1.6984646614678188e-06,3.3388597663795418e-06,8.051792437204365e-05,1.4329449630051277e-06,4.864890902026889e-05
2022-09-26,0.0001710720072579457,229,2022-09-23 13:30:00,2022-09-26 13:30:00,133000,133000,202210,0.9877384268470619,False,False,True,5.519070092193405e-08,2.215527090819486e-06,7.419412865502212e-05,1.4412882181773932e-05,8.01942786294082e-05
2022-09-27,0.0001681607235989163,230,2022-09-26 13:30:00,2022-09-27 13:30:00,133000,133000,202210,0.9921119196326887,False,False,True,1.8049167005631118e-06,6.455380020482734e-06,0.00010078441417683592,6.0421055940741144e-06,5.307390710696043e-05
2022-09-28,0.00019468432884498055,229,2022-09-27 13:30:00,2022-09-28 13:30:00,133000,133000,202210,0.9890855164661821,False,False,True,1.0957579277122168e-06,1.4655419312050532e-05,6.847087921171834e-05,1.701323733838438e-06,0.00010876094865966101
2022-09-29,0.00019483685029601797,229,2022-09-28 13:30:00,2022-09-29 13:30:00,133000,133000,202210,0.9898972088656758,False,False,True,1.1844123362313043e-06,1.5802279768540773e-06,0.00010164966283255372,7.748877955049816e-06,8.267366919532902e-05
2022-09-30,0.00026857839528437305,229,2022-09-29 13:30:00,2022-09-30 13:30:00,133000,133000,202210,0.987676682424455,False,False,True,3.461619119096081e-06,2.6930134344643023e-05,0.00012019747810352468,5.628658561215407e-07,0.0001174262978609877
2022-10-03,0.00020151615576759522,229,2022-09-30 13:30:00,2022-10-03 13:30:00,133000,133000,202210,0.9849793485116686,False,False,True,8.355658156019414e-07,5.004783739126348e-06,9.448089696891675e-05,2.3246522981968906e-05,7.794838626198127e-05
2022-10-04,0.0001549123419808463,230,2022-10-03 13:30:00,2022-10-04 13:30:00,133000,133000,202210,0.9860313031904683,False,False,True,3.1845754823671678e-06,2.4876486727438928e-06,6.926610994365864e-05,3.5912376019517414e-05,4.4061631862559214e-05
2022-10-05,0.00013931531107621371,229,2022-10-04 13:30:00,2022-10-05 13:30:00,133000,133000,202210,0.9815580250886313,False,False,True,8.282409282772711e-07,2.1639024622275988e-08,4.323464401263645e-05,3.891554983699587e-05,5.631523727368185e-05
2022-10-06,0.0002050682840806822,230,2022-10-05 13:30:00,2022-10-06 13:30:00,133000,133000,202210,0.9832187650747709,False,False,True,4.443386958656728e-06,0.0,0.00010238992128426197,6.621800358001166e-05,3.201697225775186e-05
2022-10-07,0.00012959601517447978,230,2022-10-06 13:30:00,2022-10-07 13:30:00,133000,133000,202210,0.9870912452595921,False,False,True,1.8018836352372453e-06,2.5603679996429406e-05,7.203872910190188e-05,1.3212568618123046e-07,3.0019596754730038e-05
2022-10-11,0.0003357118573667056,229,2022-10-07 13:30:00,2022-10-11 13:30:00,133000,133000,202210,0.9707338617820033,False,False,True,2.634591999649312e-06,3.341414243699183e-06,7.546869982044824e-05,0.00015325562681610635,0.00010101152448680254
2022-10-12,0.00029065879152631515,229,2022-10-11 13:30:00,2022-10-12 13:30:00,133000,133000,202210,0.9747154518837376,False,False,True,2.3928747159333764e-07,2.3376434407016926e-06,0.0001339244575322443,3.942250386090317e-05,0.00011473489922087267
2022-10-13,0.00018482642164722586,229,2022-10-12 13:30:00,2022-10-13 13:30:00,133000,133000,202210,0.9713514435098886,False,False,True,6.662102908305187e-07,2.575086113380896e-06,0.00010522072636495776,2.3487617713890735e-08,7.63409112603428e-05
