Date,SPY,QQQ,IWM,EFA,EEM,TLT,GLD,XLF,XLK,XLE
2005-03-30,80.05731964111328,31.25861358642578,46.15692901611328,28.47219467163086,14.552643775939941,44.34015655517578,42.61000061035156,15.177518844604492,7.474238395690918,11.455946922302246
2005-03-31,79.90827178955078,31.12246322631836,46.14937210083008,28.459657669067383,14.708581924438477,44.66011428833008,42.81999969482422,15.092458724975586,7.485718250274658,11.687689781188965
2005-04-01,79.54928588867188,30.80757713317871,45.95668029785156,28.393369674682617,14.795615196228027,44.81068801879883,42.619998931884766,14.885124206542969,7.420658111572266,11.976677894592285
2005-04-04,79.6847152709961,31.028839111328125,46.12668991088867,28.402334213256836,14.828253746032715,44.80062484741211,42.400001525878906,14.991451263427734,7.447446346282959,11.873075485229492
2005-04-05,80.06410217285156,31.113954544067383,46.20980453491211,28.55459213256836,14.824625015258789,44.68520736694336,42.45000076293945,15.033979415893555,7.462756156921387,11.723132133483887
2005-04-06,80.34182739257812,31.062894821166992,46.35337448120117,28.63521957397461,15.027706146240234,44.84083557128906,42.630001068115234,15.134990692138672,7.451274394989014,11.908517837524414
2005-04-07,80.77538299560547,31.437347412109375,46.534725189208984,28.75165557861328,15.17928695678711,44.479454040527344,42.56999969482422,15.193465232849121,7.550778865814209,11.862174987792969
2005-04-08,79.93539428710938,31.182037353515625,45.82823181152344,28.75165557861328,15.1074857711792,44.635074615478516,42.689998626708984,15.055251121520996,7.49719762802124,11.646796226501465
2005-04-11,79.99634552001953,31.04587745666504,45.60154342651367,28.859130859375,14.962430953979492,44.87590789794922,42.779998779296875,15.087141036987305,7.455103397369385,11.734036445617676
2005-04-12,80.40957641601562,31.19905662536621,46.02845001220703,28.930788040161133,15.151004791259766,45.29240036010742,42.84000015258789,15.294472694396973,7.501029968261719,11.548646926879883
2005-04-13,79.4612045288086,30.68842315673828,45.20484161376953,28.626249313354492,14.849287986755371,45.1820182800293,42.900001525878906,15.071195602416992,7.393869876861572,11.26511001586914
2005-04-14,78.42473602294922,30.254413604736328,44.2980842590332,28.25005340576172,14.469244003295898,45.11178207397461,42.310001373291016,14.901083946228027,7.290532112121582,11.259653091430664
2005-04-15,77.32733917236328,29.565052032470703,43.6898307800293,27.904327392578125,14.164627075195312,45.70891571044922,42.400001525878906,14.741595268249512,7.068568706512451,10.831624031066895
2005-04-18,77.5644302368164,29.573575973510742,43.969390869140625,27.802215576171875,14.332170486450195,45.67375564575195,42.689998626708984,14.863862037658691,7.0762224197387695,11.027921676635742
2005-04-19,78.18087768554688,29.777807235717773,44.69478988647461,28.171245574951172,14.572229385375977,46.11537551879883,43.279998779296875,14.885124206542969,7.164245128631592,11.286924362182617
2005-04-20,77.09021759033203,29.531028747558594,43.995849609375,27.811176300048828,14.22845458984375,45.99991226196289,43.400001525878906,14.699064254760742,7.099185943603516,11.05518627166748
2005-04-21,78.58729553222656,30.313962936401367,45.07259750366211,28.31455421447754,14.638230323791504,45.51823043823242,43.189998626708984,14.784128189086914,7.290532112121582,11.436871528625488
2005-04-22,78.28926086425781,29.862924575805664,44.34343719482422,28.214237213134766,14.476491928100586,45.89960861206055,43.38999938964844,14.746912956237793,7.20251989364624,11.461405754089355
2005-04-25,78.80413055419922,30.1097412109375,44.7514762878418,28.362924575805664,14.750649452209473,46.03507995605469,43.439998626708984,14.932977676391602,7.2522687911987305,11.622259140014648
2005-04-26,78.0385971069336,29.82887077331543,44.12053680419922,28.008228302001953,14.599793434143066,45.96482849121094,43.63999938964844,14.847918510437012,7.20251989364624,11.431422233581543
2005-04-27,78.34349822998047,29.871437072753906,44.10162353515625,27.932985305786133,14.467790603637695,46.12539291381836,43.20000076293945,15.055251121520996,7.229304790496826,11.136975288391113
2005-04-28,77.36119842529297,29.573575973510742,42.97576904296875,27.556804656982422,14.23715591430664,46.466636657714844,43.0,14.890446662902832,7.156593322753906,10.91341495513916
2005-04-29,78.4111328125,29.769309997558594,43.53871154785156,27.999265670776367,14.525086402893066,46.38633346557617,43.349998474121094,15.119041442871094,7.221649169921875,11.05518627166748
2005-05-02,78.85149383544922,29.888458251953125,43.98451232910156,27.990312576293945,14.621552467346191,46.37627029418945,42.880001068115234,15.156253814697266,7.2139973640441895,11.2542085647583
2005-05-03,78.98699951171875,30.041648864746094,44.20363998413086,28.05121612548828,14.607770919799805,46.50215530395508,42.7599983215332,15.172202110290527,7.263749599456787,10.989752769470215
2005-05-04,79.59668731689453,30.407602310180664,44.69478988647461,28.384408950805664,15.005946159362793,46.09425354003906,42.900001525878906,15.46458625793457,7.313504219055176,11.117889404296875
2005-05-05,79.56959533691406,30.433122634887695,44.6872444152832,28.42561912536621,15.085000991821289,46.199989318847656,42.90999984741211,15.395476341247559,7.30202054977417,11.237852096557617
2005-05-06,79.31893157958984,30.518211364746094,44.84593200683594,28.30201530456543,15.125614166259766,45.857547760009766,42.52000045776367,15.283844947814941,7.32115364074707,11.205131530761719
2005-05-09,79.81342315673828,30.662904739379883,45.276615142822266,28.366498947143555,15.13939380645752,45.90283966064453,42.54999923706055,15.416736602783203,7.351771831512451,11.355082511901855
2005-05-10,78.98699951171875,30.441635131835938,44.736351013183594,27.972396850585938,14.799241065979004,46.23021697998047,42.63999938964844,15.214734077453613,7.2752299308776855,11.164238929748535
2005-05-11,79.42054748535156,30.594818115234375,44.75901412963867,28.097801208496094,14.868144035339355,46.371219635009766,42.689998626708984,15.283844947814941,7.309671878814697,11.232394218444824
2005-05-12,78.54667663574219,30.509708404541016,44.052528381347656,27.74847412109375,14.614297866821289,46.55253219604492,42.15999984741211,15.140308380126953,7.317325592041016,10.74166202545166
2005-05-13,78.3908462524414,30.84163475036621,43.89384460449219,27.58724594116211,14.464164733886719,46.73380661010742,41.95000076293945,15.007402420043945,7.409178733825684,10.578080177307129
2005-05-16,79.12248992919922,31.04587745666504,44.570133209228516,27.698322296142578,14.636053085327148,46.67842102050781,41.880001068115234,15.273201942443848,7.478065490722656,10.531736373901367
2005-05-17,79.65087890625,31.233112335205078,44.8345832824707,27.694734573364258,14.639680862426758,46.80934524536133,41.86000061035156,15.368901252746582,7.504852771759033,10.719843864440918
2005-05-18,80.47052764892578,31.658611297607422,45.733787536621094,28.008228302001953,14.93124008178711,47.121620178222656,42.04999923706055,15.549649238586426,7.6120100021362305,10.698037147521973
2005-05-19,80.80924987792969,31.922435760498047,45.84710693359375,28.02793312072754,14.985640525817871,47.0007438659668,41.97999954223633,15.565595626831055,7.654110431671143,10.891608238220215
2005-05-20,80.69408416748047,32.050113677978516,45.79045104980469,27.90970230102539,14.947922706604004,47.05611038208008,41.650001525878906,15.549649238586426,7.665591239929199,10.809820175170898
2005-05-23,81.14120483398438,32.211788177490234,46.09268569946289,28.140790939331055,14.997245788574219,47.42374801635742,41.619998931884766,15.570920944213867,7.692379474639893,10.989752769470215
2005-05-24,80.9515380859375,32.31392288208008,45.903785705566406,28.067338943481445,14.95372486114502,47.55465316772461,41.72999954223633,15.51774787902832,7.730649948120117,11.036103248596191
2005-05-25,80.89057159423828,32.1777458190918,45.55997848510742,27.990312576293945,14.846380233764648,47.22229766845703,41.869998931884766,15.46458625793457,7.696204662322998,11.205131530761719
2005-05-26,81.3240737915039,32.501136779785156,46.194698333740234,28.008228302001953,15.013197898864746,47.2071647644043,41.689998626708984,15.565595626831055,7.784226417541504,11.262388229370117
2005-05-27,81.45960998535156,32.51816177368164,46.451576232910156,28.124664306640625,15.11473560333252,47.257564544677734,41.880001068115234,15.592177391052246,7.7727484703063965,11.450499534606934
2005-05-31,80.93795776367188,32.407535552978516,46.35337448120117,27.757442474365234,14.984190940856934,47.84170913696289,41.650001525878906,15.565595626831055,7.722994804382324,11.363262176513672
2005-06-01,81.62893676757812,32.67135238647461,46.878543853759766,27.925825119018555,15.16115951538086,48.42753219604492,41.529998779296875,15.687870979309082,7.799533843994141,11.57863712310791
2005-06-02,81.8050537109375,32.90113830566406,47.00698471069336,28.164072036743164,15.276474952697754,48.543819427490234,42.099998474121094,15.64533805847168,7.833981990814209,11.5568265914917
2005-06-03,81.3918228149414,32.42455291748047,46.663177490234375,27.9007511138916,15.197423934936523,48.14449691772461,42.16999816894531,15.565595626831055,7.749785900115967,11.622259140014648
2005-06-06,81.31731414794922,32.43305206298828,46.83695983886719,28.08525276184082,15.350455284118652,48.397212982177734,42.47999954223633,15.602813720703125,7.738304138183594,11.657695770263672
2005-06-07,81.37830352783203,32.16073226928711,46.931427001953125,28.228572845458984,15.274298667907715,48.7813835144043,42.380001068115234,15.592177391052246,7.707685470581055,11.545920372009277
2005-06-08,81.2292709350586,32.092647552490234,46.632965087890625,28.124664306640625,15.216275215148926,48.5488395690918,42.34000015258789,15.602813720703125,7.722994804382324,11.57863712310791
2005-06-09,81.61537170410156,32.29689407348633,47.090110778808594,28.235727310180664,15.296058654785156,48.50843048095703,42.27000045776367,15.650656700134277,7.761270523071289,11.913972854614258
2005-06-10,81.42570495605469,31.956472396850586,47.188350677490234,28.128246307373047,15.339574813842773,47.962520599365234,42.619998931884766,15.602813720703125,7.719168186187744,11.900338172912598
2005-06-13,81.6831283569336,32.10966873168945,47.39990997314453,28.031509399414062,15.40049934387207,47.67443084716797,42.779998779296875,15.602813720703125,7.749785900115967,11.946687698364258
2005-06-14,81.8728256225586,31.98201560974121,47.807952880859375,27.999265670776367,15.463597297668457,47.36102294921875,42.599998474121094,15.64533805847168,7.703857898712158,12.020302772521973
2005-06-15,82.02861022949219,32.08413314819336,47.936405181884766,28.16585922241211,15.578914642333984,47.44697952270508,42.7400016784668,15.6825532913208,7.749785900115967,12.16479206085205
2005-06-16,82.23861694335938,32.25434112548828,48.404876708984375,28.257230758666992,15.718165397644043,47.68454360961914,43.459999084472656,15.762292861938477,7.765091419219971,12.336553573608398
2005-06-17,82.54332733154297,32.25859069824219,48.37465286254883,28.681785583496094,15.907464981079102,47.679500579833984,43.630001068115234,15.845181465148926,7.768921852111816,12.53647232055664
2005-06-20,82.5705337524414,32.25859069824219,48.227725982666016,28.413074493408203,15.763855934143066,47.59861373901367,43.65999984741211,15.807750701904297,7.757441520690918,12.550141334533691
2005-06-21,82.61814880371094,32.241573333740234,48.36404037475586,28.628042221069336,15.687704086303711,47.947364807128906,43.810001373291016,15.866569519042969,7.791881084442139,12.284866333007812
2005-06-22,82.6861572265625,32.20750427246094,48.477664947509766,28.542057037353516,15.83565902709961,48.528648376464844,43.720001220703125,15.845181465148926,7.807193756103516,12.355973243713379
2005-06-23,81.5230712890625,31.849727630615234,47.621856689453125,28.2196102142334,15.55715274810791,48.478092193603516,44.02000045776367,15.700799942016602,7.745956897735596,12.366909980773926
2005-06-24,80.92454528808594,31.491945266723633,47.11443328857422,28.214237213134766,15.502760887145996,48.7206916809082,43.900001525878906,15.67405891418457,7.650279521942139,12.290334701538086
2005-06-27,81.04017639160156,31.347131729125977,47.235599517822266,28.14974594116211,15.600669860839844,48.85214614868164,43.90999984741211,15.668709754943848,7.589048385620117,12.479036331176758
2005-06-28,81.72032928466797,31.645288467407227,47.97023391723633,28.310976028442383,15.718165397644043,48.51850891113281,43.45000076293945,15.78635311126709,7.6847243309021,12.246576309204102
2005-06-29,81.50267791748047,31.5771427154541,48.348915100097656,28.19273567199707,15.62678337097168,48.44272994995117,43.630001068115234,15.861218452453613,7.696204662322998,12.235635757446289
2005-06-30,81.060546875,31.330108642578125,48.24287796020508,28.155120849609375,15.578914642333984,48.877403259277344,43.439998626708984,15.759618759155273,7.623490333557129,12.156328201293945
2005-07-01,81.29862213134766,31.28753089904785,48.45490646362305,28.117502212524414,15.63548469543457,48.285011291503906,42.70000076293945,15.775667190551758,7.6426286697387695,12.42707633972168
2005-07-05,81.95158386230469,31.6112117767334,49.21986389160156,28.14974594116211,15.705114364624023,47.82851791381836,42.279998779296875,15.904003143310547,7.692379474639893,12.79901123046875
2005-07-06,81.2646255493164,31.457901000976562,48.77302169799805,28.07451629638672,15.628957748413086,48.09223556518555,42.25,15.78635311126709,7.673248767852783,12.569282531738281
2005-07-07,81.58431243896484,31.568635940551758,48.90934753417969,27.91864585876465,15.674646377563477,48.19367599487305,42.36000061035156,15.818448066711426,7.688551425933838,12.730642318725586
2005-07-08,82.51612854003906,32.17341995239258,49.962039947509766,28.294843673706055,15.837841987609863,47.99593734741211,42.2599983215332,15.978875160217285,7.826324462890625,12.64586067199707
2005-07-11,82.93782043457031,32.4715461730957,50.57548904418945,28.499067306518555,16.079355239868164,47.99593734741211,42.540000915527344,16.048397064208984,7.90669059753418,12.738840103149414
2005-07-12,83.15547180175781,32.62489318847656,50.41646194458008,28.79463768005371,16.27082633972168,47.72706985473633,42.63999938964844,16.048397064208984,7.948793888092041,12.853702545166016
2005-07-13,83.27108764648438,32.7015380859375,50.3028564453125,28.563560485839844,16.259950637817383,47.656097412109375,42.349998474121094,16.117918014526367,7.9832329750061035,12.779869079589844
2005-07-14,83.5975341796875,33.02524948120117,49.9393424987793,28.644161224365234,16.353504180908203,47.53433609008789,41.900001525878906,16.1981201171875,8.052118301391602,12.473567962646484
2005-07-15,83.54994201660156,33.12746047973633,49.98474884033203,28.568927764892578,16.264299392700195,47.661128997802734,42.04999923706055,16.240901947021484,8.048298835754395,12.407928466796875
2005-07-18,83.21665954589844,32.991153717041016,49.696983337402344,28.48832130432129,16.214258193969727,47.30609130859375,42.0099983215332,16.069786071777344,8.002370834350586,12.355973243713379
2005-07-19,83.67237854003906,33.37448501586914,50.393714904785156,28.552812576293945,16.399198532104492,47.473472595214844,41.88999938964844,16.06443214416504,8.12100887298584,12.621245384216309
2005-07-20,83.95803833007812,33.61299514770508,51.00718688964844,28.746273040771484,16.40137481689453,47.732177734375,42.20000076293945,16.123258590698242,8.094221115112305,12.634920120239258
2005-07-21,83.46833038330078,33.62153625488281,50.21195983886719,28.805383682250977,16.57979393005371,47.082923889160156,42.459999084472656,16.037696838378906,8.040640830993652,12.511850357055664
2005-07-22,84.02606201171875,33.57894515991211,50.98448944091797,28.778520584106445,16.540630340576172,47.448123931884766,42.45000076293945,16.123258590698242,8.021504402160645,12.960369110107422
2005-07-25,83.78797149658203,33.45115280151367,50.651248931884766,28.697908401489258,16.39702606201172,47.27568817138672,42.5099983215332,16.0590877532959,7.97940731048584,13.080696105957031
2005-07-26,83.88998413085938,33.57894515991211,50.80270767211914,28.611928939819336,16.490581512451172,47.351768493652344,42.25,16.080482482910156,8.040640830993652,13.050615310668945
2005-07-27,84.19609832763672,33.83448028564453,50.94659423828125,28.939741134643555,16.57979393005371,47.27568817138672,42.439998626708984,16.101877212524414,8.094221115112305,13.116250991821289
2005-07-28,84.72660827636719,33.996337890625,51.46915054321289,29.138586044311523,16.786497116088867,47.696678161621094,42.75,16.150009155273438,8.098052024841309,13.154541969299316
2005-07-29,84.16207122802734,33.715232849121094,51.4161491394043,28.99885368347168,16.775615692138672,47.22492599487305,42.81999969482422,16.005613327026367,8.055948257446289,13.017800331115723
2005-08-01,84.10086822509766,33.77485275268555,51.393428802490234,29.2836856842041,17.049772262573242,47.049293518066406,43.130001068115234,16.005613327026367,8.059774398803711,13.154541969299316
2005-08-02,84.60415649414062,34.141136169433594,51.77967834472656,29.493284225463867,17.352209091186523,46.896610260009766,43.13999938964844,16.123258590698242,8.140148162841797,13.37332534790039
2005-08-03,84.82860565185547,34.124107360839844,51.52217483520508,29.713619232177734,17.308698654174805,47.12569808959961,43.529998779296875,16.1446475982666,8.1937255859375,13.307684898376465
2005-08-04,84.14849853515625,33.791873931884766,50.658809661865234,29.471784591674805,17.156389236450195,47.02899932861328,43.68000030517578,16.032350540161133,8.117185592651367,13.335033416748047
2005-08-05,83.57711791992188,33.63002395629883,49.962039947509766,29.36430549621582,16.840898513793945,46.662437438964844,43.599998474121094,15.85052490234375,8.098052024841309,13.233853340148926
2005-08-08,83.42073822021484,33.38300323486328,49.787864685058594,29.434173583984375,16.956212997436523,46.57588577270508,43.349998474121094,15.78635311126709,8.032990455627441,13.425289154052734
2005-08-09,83.92401885986328,33.604496002197266,49.86358642578125,29.810361862182617,17.297819137573242,46.748939514160156,43.34000015258789,15.887965202331543,8.094221115112305,13.395209312438965
2005-08-10,83.88319396972656,33.31486511230469,49.79545593261719,30.01457405090332,17.482763290405273,46.69805145263672,43.650001525878906,15.871916770935059,8.002370834350586,13.61398696899414
2005-08-11,84.21652221679688,33.58744430541992,50.22713088989258,30.498247146606445,17.38484764099121,47.02388381958008,44.45000076293945,15.930747985839844,8.063602447509766,13.745268821716309
2005-08-12,83.69957733154297,33.400047302246094,49.62123107910156,30.31015396118164,17.199905395507812,47.50239562988281,44.4900016784668,15.887965202331543,7.956445217132568,13.72065258026123
2005-08-15,84.21652221679688,33.604496002197266,50.1513786315918,30.363893508911133,17.319576263427734,47.380210876464844,44.130001068115234,15.962833404541016,7.998541355133057,13.586639404296875
2005-08-16,83.12142181396484,33.059326171875,49.272865295410156,30.036069869995117,17.01931381225586,47.71113204956055,44.54999923706055,15.855875015258789,7.921998500823975,13.288542747497559
2005-08-17,83.1146240234375,33.25522232055664,49.21228790283203,29.960834503173828,17.03019142150879,47.39554977416992,43.90999984741211,15.893309593200684,7.99088716506958,12.982250213623047
2005-08-18,83.1078109741211,33.08488845825195,49.0532341003418,29.638383865356445,16.716869354248047,47.74678421020508,43.83000183105469,15.882607460021973,7.937310218811035,12.954898834228516
2005-08-19,83.29826354980469,33.067840576171875,49.31073760986328,29.783477783203125,16.65159797668457,47.74163818359375,43.599998474121094,15.909358024597168,7.94496488571167,13.17641830444336
