converged,reason,fun,start_seed,start_theta_eav,start_theta0,theta0,theta_vix,theta_eav,loglik,x_final,nit,mean_sigma2
True,,,90,2.5089271924175136e-05,1.0113814978847465e-05,0.00010688491876401317,2.79449369112067e-07,6.360696282543994e-05,89021.22492153698,"[0.00010688491876401317, 2.79449369112067e-07, 6.360696282543994e-05, 0.05411170322830454, 0.07873008018410935, 0.0334753539123442, 0.07987728459739697, 0.09147792318912201, 0.05734588864262123, 0.02443301289838138, 0.03396712602709091, 0.08433836419150856, 0.06384096512545474, 0.07269354051946905, 0.07811068720003869, 0.04524957555569648, 0.09037818408843856, 0.02848967132317335, 0.09687926762200809, 0.03396584173917218, 0.04843344060766359, 0.04977055539238732, 0.06776146259633277, 0.8643578063734907, 0.8495102505915106, 0.9038355524087033, 0.8068761239349527, 0.8797141029635019, 0.8057289985724606, 0.8242220054840255, 0.9148795983397834, 0.8481060253266318, 0.813565890029662]",12.0,0.00021117724346831251
True,,,91,0.00016266959663909186,5.808081226529151e-06,5.808081226529151e-06,1.1690892550829019e-07,0.00016266959663909186,85914.16523754198,"[5.808081226529151e-06, 1.1690892550829019e-07, 0.00016266959663909186, 0.04340206997126256, 0.0867883157451388, 0.0923692225880404, 0.042738983758386945, 0.09144297552910724, 0.05187008906958195, 0.06590400336498148, 0.035319825434402714, 0.08689522047403521, 0.08595626754338036, 0.05813524907496493, 0.0638673751891901, 0.03670931273842528, 0.08368637851047762, 0.025358640050438714, 0.09452756121237149, 0.050865751517279935, 0.05355390466443569, 0.041329483227677405, 0.09362443905660572, 0.8658956424975033, 0.836441720558418, 0.8451255442199196, 0.8938730369515696, 0.8831346236831735, 0.8661662159938183, 0.8494715064975443, 0.8110789208821235, 0.8661729463244258, 0.8172315129283166]",0.0,0.00021117724346831251
False,penalty-trap,10000000000000.0,92,8.820745077614727e-06,4.185185500842688e-05,,,,,,,
True,,,93,1.7369619378402427e-05,0.0004568871728161092,0.0004427469033663023,-3.865879826407489e-08,0.00013644008880475125,87664.07945746256,"[0.0004427469033663023, -3.865879826407489e-08, 0.00013644008880475125, 0.06429977717744427, 0.07925711237208974, 0.03799783299256555, 0.10914758062311382, 0.06782617997031672, 0.09299288895182346, 0.03613230705500928, 0.10482763511796064, 0.10317051521626544, 0.045215148631341406, 0.08328405367783026, 0.09273030140715367, 0.10628993712883819, 0.052004607248064084, 0.048512768858848164, 0.10613742874635092, 0.037104294666279306, 0.046943800986291605, 0.08913066256888584, 0.05444910456946117, 0.866673059698229, 0.8469926031598917, 0.8734652335864073, 0.8422252221261102, 0.8236338643829633, 0.8525910845283349, 0.8254841803793672, 0.844315328155268, 0.8248790196091768, 0.8761710349969134]",4.0,0.00021117724346831251
True,,,94,8.887438012222839e-05,4.4347040140980115e-06,0.00010673908452599338,3.506603987355861e-07,0.00028249020309788756,89095.88880723545,"[0.00010673908452599338, 3.506603987355861e-07, 0.00028249020309788756, 0.039691167043287394, 0.0616218116823054, 0.04376210703815984, 0.06712112331934554, 0.09205655536294914, 0.0597749885437787, 0.09865083094221454, 0.0589506810211567, 0.09472261444945844, 0.08398658004472327, 0.04703898775446983, 0.07275880746138443, 0.050232980741682594, 0.06312949374246495, 0.035932499794792676, 0.04944889665458581, 0.04922770736832427, 0.06759342502835854, 0.04565830919877104, 0.08732154945141396, 0.8652219995416105, 0.867137678432405, 0.8465642678783505, 0.8700507925712805, 0.8369578232511456, 0.8724271876724531, 0.8060943830711513, 0.8474646510580666, 0.8593350188668432, 0.8125645503345036]",33.0,0.00021117724346831251
True,,,95,4.077561620074374e-06,2.8931761219032152e-05,9.75649724737062e-05,3.1779126579732034e-07,0.0002747017551622455,89123.84582160974,"[9.75649724737062e-05, 3.1779126579732034e-07, 0.0002747017551622455, 0.05000349095618148, 0.05470397557584049, 0.05727275885412001, 0.06290028077536196, 0.08224871814120653, 0.07809662578285988, 0.04992891347376241, 0.043223914642769305, 0.08822159679537368, 0.0455653158224996, 0.07676260605458599, 0.04595872806271524, 0.0819589389049797, 0.09248275188325493, 0.043958352832194854, 0.0741215512115569, 0.068333924366378, 0.053694734634750156, 0.05307520229511558, 0.030116052894937847, 0.8351681348429746, 0.8642613366478141, 0.8253006950460784, 0.851876769490443, 0.8292374199794159, 0.8373351018788671, 0.8346194372145487, 0.8062890823624391, 0.8465670946871807, 0.8778148416352446]",23.0,0.00021117724346831251
True,,,96,3.0188021034573273e-05,9.289777646360182e-05,0.0001007620603947157,2.6838484121305124e-07,0.0003854461226300047,88979.56747102588,"[0.0001007620603947157, 2.6838484121305124e-07, 0.0003854461226300047, 0.06928797797718989, 0.060686932622209505, 0.07256170355714456, 0.04135769618681975, 0.09417609339663809, 0.08204185589658897, 0.03762117329376811, 0.08265391908307719, 0.04867023595706863, 0.044937655018135084, 0.06727138498400614, 0.09222758620630465, 0.06605313867008389, 0.0666671696658922, 0.03173878759786344, 0.057362694545340924, 0.07090930516759586, 0.054571190748477556, 0.03524083306768461, 0.03707511423810091, 0.8704480988052442, 0.822890585777844, 0.840632792496519, 0.9033454547205035, 0.7906760137887783, 0.8199601999265419, 0.8561431879213718, 0.7952965611096187, 0.812457278987112, 0.8402274216386166]",36.0,0.00021117724346831251
True,,,97,2.5238659584134518e-05,6.60455706229298e-05,6.738916357896178e-05,3.012250252965504e-07,0.0001108145029595099,88800.64188702697,"[6.738916357896178e-05, 3.012250252965504e-07, 0.0001108145029595099, 0.0981581650802521, 0.02501771673626086, 0.06628184390634152, 0.0205948377092427, 0.02017870183831855, 0.04742601371076138, 0.06640283767773728, 0.08637822675976338, 0.02412675533804721, 0.04366695068907751, 0.08721491850675245, 0.01494656655783793, 0.08161806774518, 0.018886617443274495, 0.03836683350414272, 0.07126526458539537, 0.041023952141323095, 0.021528949753311946, 0.05480086931582049, 0.018860452669669663, 0.8053936889391348, 0.8112341261000645, 0.8286972139271571, 0.9097260460386134, 0.848480165869476, 0.8435535261935843, 0.8278060449592382, 0.8483575257880811, 0.8430986791193101, 0.8554980072798836]",16.0,0.00021117724346831251
True,,,98,1.5662615690206837e-06,0.0003522881213297286,0.0003400639370446951,3.249873490575879e-08,0.00014806121291007805,88084.41143385638,"[0.0003400639370446951, 3.249873490575879e-08, 0.00014806121291007805, 0.05152196734050171, 0.04335440871455822, 0.06367636411812276, 0.05825290011093115, 0.040192914033205594, 0.05908589497098875, 0.06709373403274269, 0.04861715749428754, 0.038469125014774085, 0.05564509578824035, 0.05971531098559109, 0.06928918875330856, 0.10855031598554896, 0.08811977798066893, 0.08040187149022571, 0.058010272511076565, 0.03870183580073445, 0.0580779834269123, 0.05821638268231735, 0.0678194178313483, 0.9068844420487742, 0.9080236846597052, 0.8558213534179524, 0.8398899320930654, 0.9096799366824003, 0.8452860358259678, 0.9106377259374745, 0.8108547147463442, 0.8692269843839776, 0.8636560474545436]",4.0,0.00021117724346831251
True,,,99,2.4079408804083464e-05,2.3214621752418283e-05,0.0001283906748198108,2.582044674840277e-07,6.600461527141845e-05,88925.45631510022,"[0.0001283906748198108, 2.582044674840277e-07, 6.600461527141845e-05, 0.09308311874558345, 0.07349285268789733, 0.06862923120715907, 0.047505576768717396, 0.06753846617477938, 0.06064890151180884, 0.07310911134989483, 0.09731272678729364, 0.04426613393341843, 0.048128335260205886, 0.05064142467269135, 0.046197566595191815, 0.051341824853089926, 0.098942361475834, 0.05354910945791438, 0.08497344771827998, 0.028004651926221355, 0.04727409275758653, 0.08043786440062496, 0.05943919037679087, 0.8361774863901948, 0.8536773364201752, 0.8744289705526771, 0.8715308758216973, 0.8731646454751132, 0.8782455895564066, 0.8610901324238078, 0.8233583263677468, 0.8101800152250004, 0.830292321387641]",11.0,0.00021117724346831251
True,,,100,6.0205092041504755e-06,0.00017930416381399173,0.00010723076746028013,3.725462647372826e-07,0.00017369674067672098,89099.12659197918,"[0.00010723076746028013, 3.725462647372826e-07, 0.00017369674067672098, 0.0510129524313586, 0.09634585488269469, 0.06091355463297173, 0.09052397024418454, 0.09917515632466449, 0.08242984763239207, 0.06209735026487772, 0.08615482054835169, 0.06924051235944552, 0.0662752723106889, 0.07985107252782403, 0.07049503385382655, 0.05650373927159611, 0.10500715047335549, 0.06839138239972872, 0.08867226818747866, 0.08502171807687889, 0.0872844489387494, 0.121536027617644, 0.04850462837180476, 0.8479114465164844, 0.8147544870768614, 0.8232228039415259, 0.8192444219046229, 0.8336327773722493, 0.8315127002814809, 0.8263997182131713, 0.7825892358159833, 0.8208331872680303, 0.8156114059297467]",41.0,0.00021117724346831251
True,,,101,0.0001312702360366506,0.0003520188588678058,9.834658057277417e-05,3.3085366542746845e-07,0.00013801732898187667,89035.5438864716,"[9.834658057277417e-05, 3.3085366542746845e-07, 0.00013801732898187667, 0.06762872730357707, 0.04214980805993864, 0.08724807081607042, 0.08576957089907113, 0.04949146313166899, 0.08879568795216243, 0.03834210966466503, 0.08473442307207658, 0.07478373151031283, 0.05766067103431097, 0.022873206979968638, 0.08814963502414387, 0.06141031761391983, 0.049256593335539244, 0.04873571397948941, 0.0655962030610316, 0.048124382069056296, 0.060944939681074034, 0.05003292491828645, 0.02440599285190901, 0.8301203655130192, 0.8643504349808727, 0.8325752060457028, 0.8401428800356104, 0.8565309680761793, 0.8289305103175602, 0.9008725183540987, 0.8294794944048133, 0.8681597670571002, 0.9142400795094188]",30.0,0.00021117724346831251
True,,,102,0.00016730570490443045,2.7027837635823884e-06,9.18028324347925e-05,3.998516122401208e-07,0.00013026313180733714,88948.87554591363,"[9.18028324347925e-05, 3.998516122401208e-07, 0.00013026313180733714, 0.04763041140903754, 0.07390972063135089, 0.06084784677606927, 0.0947571459048041, 0.06885880328230451, 0.09828111900180853, 0.04328826823213057, 0.03272017694683249, 0.05146098852046146, 0.07920877120347615, 0.06685816819500552, 0.09175215489257352, 0.10292826380949761, 0.09720726760371641, 0.0369254557160217, 0.06778028113384665, 0.0816118617948135, 0.09694721943946209, 0.03566425610483539, 0.06707015759972985, 0.8081170073980796, 0.8369561901808068, 0.8698541477919703, 0.8167451163485248, 0.815205398630522, 0.8245707286669332, 0.8604602382646376, 0.8657358868850122, 0.9179399530813265, 0.8439981381555668]",11.0,0.00021117724346831251
False,penalty-trap,264593952500.2776,103,3.0991228821275304e-06,6.981080821826704e-06,,,,,,,
True,,,104,3.8301630798332074e-06,0.00018334170900626996,0.000179652938905828,1.8790778585564696e-07,8.86631202160103e-05,88911.25566018358,"[0.000179652938905828, 1.8790778585564696e-07, 8.86631202160103e-05, 0.03948111138669731, 0.04900224825327465, 0.07869852776267675, 0.08728248745815645, 0.06201696504540948, 0.0767520454080135, 0.07863983810583343, 0.02479594258934525, 0.07184789082927485, 0.07885406425840276, 0.09434848945213833, 0.036774550693498366, 0.05753406402173608, 0.058350455138734866, 0.05045102556777771, 0.088185008096963, 0.05930804005665104, 0.06366807796445387, 0.05049392252660011, 0.07431179791797425, 0.8111099006925058, 0.9041995984945876, 0.8488147329073179, 0.8263732925376804, 0.858329356599011, 0.8452184479606253, 0.8286406324537209, 0.8921914813783638, 0.8939661306213077, 0.8344473776387138]",6.0,0.00021117724346831251
True,,,105,1.8241892781329906e-06,5.278008220492633e-05,0.00010176677279513141,3.4381683469683587e-07,0.00019494724966665953,89118.2401831884,"[0.00010176677279513141, 3.4381683469683587e-07, 0.00019494724966665953, 0.062483363918098736, 0.05999491340170883, 0.030027430194966617, 0.09377047966913717, 0.07146661367539493, 0.06867117475171397, 0.0426379936537041, 0.0641959241306001, 0.08336756254042181, 0.029458149449061367, 0.034705334380857183, 0.05434234630736039, 0.05804589189151001, 0.06161132955648693, 0.06779928992181058, 0.06781841194366311, 0.08256014841051147, 0.07845700451213039, 0.07363142401258656, 0.07749340315925658, 0.8462924439225523, 0.8440045187801354, 0.8152054142543406, 0.8472018582363154, 0.8468781010930105, 0.8428129561668776, 0.8741161073958902, 0.8306095857270497, 0.8515957486273922, 0.8621405732292947]",56.0,0.00021117724346831251
False,penalty-trap,10000000000000.0,106,2.144853296930741e-06,0.00044821804182458786,,,,,,,
True,,,107,2.274432821435048e-05,5.628322744529351e-05,0.00010197383577270137,3.2529806850540917e-07,4.102037216437044e-05,88896.56753602186,"[0.00010197383577270137, 3.2529806850540917e-07, 4.102037216437044e-05, 0.08061515979495054, 0.05950053378893569, 0.028184176396363014, 0.055191805908181055, 0.10090994873342388, 0.03540652630104578, 0.08147682246696333, 0.04035659170932212, 0.039689862642948895, 0.025395416502576627, 0.030631897330005826, 0.076731999606761, 0.09993312994712719, 0.04379101005612861, 0.04637307636953756, 0.03010153712510037, 0.08844047916352644, 0.045133755997729876, 0.09372410156045094, 0.06386327673862784, 0.8297351130627427, 0.8871411491323744, 0.906814830548526, 0.9063433684405185, 0.8139056074713337, 0.835694970429106, 0.8253889436636457, 0.8161841677434363, 0.8547637376861617, 0.8182877695417933]",7.0,0.00021117724346831251
True,,,108,2.080767527242927e-06,0.00020431565152115977,0.00019785541099182,1.835295610014924e-07,0.00013531568651570957,89014.87576563087,"[0.00019785541099182, 1.835295610014924e-07, 0.00013531568651570957, 0.04653726333321789, 0.0537515740702749, 0.0410244694360604, 0.0720639201972264, 0.09855269687868318, 0.06933605204763495, 0.06726964436498717, 0.060644186210474856, 0.07813055150493349, 0.051139640925403254, 0.03152328982210649, 0.11255248434804976, 0.049666882045269076, 0.06190799124244453, 0.05000050700952725, 0.09002331544369298, 0.08519435837100245, 0.024885916817967937, 0.08168231624123028, 0.027369505153676185, 0.9111583446645086, 0.8492683008479275, 0.8937993121599196, 0.88059770814025, 0.8516639920340563, 0.8680411444165193, 0.8186666184494164, 0.8792182598577042, 0.8471426277167651, 0.8488589323301052]",6.0,0.00021117724346831251
True,,,109,0.00010578712859517219,2.9345669354419315e-05,9.137295607639948e-05,3.2775016296350835e-07,8.028487385769472e-05,88890.6115627151,"[9.137295607639948e-05, 3.2775016296350835e-07, 8.028487385769472e-05, 0.04920208951150974, 0.0661795398752662, 0.038295979673924924, 0.03487160321663892, 0.06290098169494023, 0.06598259594100242, 0.09154532810830987, 0.10107260281147573, 0.06421334153528646, 0.07577059115789957, 0.039324354644620536, 0.07522133532225221, 0.08631114793780383, 0.09912303916288397, 0.033496671621568844, 0.05834741123754963, 0.06539643407716772, 0.06331641693017014, 0.03152180669699642, 0.07496513722482215, 0.8922680854452597, 0.8494437921652316, 0.8095800987690711, 0.834527980997989, 0.9082854683464502, 0.8833618487834661, 0.8260456887024475, 0.8395117471339755, 0.8235365750601599, 0.8612061526129678]",7.0,0.00021117724346831251
True,,,110,8.376818321707503e-05,0.0003246176934073519,0.00010884039670362779,3.3629139354871554e-07,0.0003254442126313674,89079.38590906758,"[0.00010884039670362779, 3.3629139354871554e-07, 0.0003254442126313674, 0.05960020940482576, 0.06575175824852655, 0.08061668894543297, 0.052856748741579064, 0.0730626259435431, 0.05504992504943562, 0.05545483508286605, 0.06380348828145126, 0.06762975441535042, 0.05251883760920334, 0.06927318790414333, 0.08461126357325198, 0.06910252072509922, 0.08068526387830714, 0.07378072944146556, 0.10060523303909413, 0.051034977082694326, 0.0869674143868114, 0.11124088179148663, 0.059567713498198865, 0.8339444211572817, 0.8545817281721171, 0.8076157266946704, 0.87559745651795, 0.8182282682597702, 0.8598703923379983, 0.8472088012317435, 0.8155237787789603, 0.8362317635508506, 0.8172118931809043]",43.0,0.00021117724346831251
False,penalty-trap,252750353029.99207,111,2.3205049976671943e-05,2.5985279383115295e-06,,,,,,,
True,,,112,0.00014308549672577864,2.0621458705792544e-06,7.570919096823713e-05,4.1470436179108273e-07,0.00011262719396657192,88934.46085360712,"[7.570919096823713e-05, 4.1470436179108273e-07, 0.00011262719396657192, 0.024730310948933736, 0.02946108738022287, 0.06278775091125999, 0.08905463384190285, 0.044154045263983116, 0.048205124755147, 0.08073769231431707, 0.027274879223253272, 0.08864738513390022, 0.1001287251696952, 0.08643334417351618, 0.1015583548140082, 0.06381545476268582, 0.038306500198812724, 0.08779009523751036, 0.10144334970581222, 0.08410708921771698, 0.03216947624090668, 0.049194762124476, 0.04128027689944714, 0.8921532017615637, 0.8241678907479278, 0.8056002262671867, 0.8591888048028395, 0.8600970809518849, 0.8579524007335012, 0.8674542167013344, 0.8816209820086851, 0.8687790469686832, 0.8479858090322668]",8.0,0.00021117724346831251
False,penalty-trap,10000000000000.0,113,2.458727174918183e-06,1.5505586275353835e-06,,,,,,,
False,penalty-trap,10000000000000.0,114,1.4780564656567723e-05,9.216130578437284e-05,,,,,,,
True,,,115,2.9423611170741504e-05,7.86301782504814e-05,9.307318847476402e-05,2.8447216314975624e-07,0.0002912385241014017,89050.36259784045,"[9.307318847476402e-05, 2.8447216314975624e-07, 0.0002912385241014017, 0.09205862272368766, 0.027437617128977614, 0.03665668883647494, 0.07665872063399407, 0.051969208772556154, 0.04449386975662315, 0.05114004762026938, 0.0392230640755683, 0.04160773260890691, 0.06346697843764558, 0.03762026823436521, 0.060346747862565234, 0.08036640865565796, 0.07676094735067715, 0.08687896118856316, 0.0968695835179953, 0.06784158935033505, 0.04504820779183348, 0.051733741183955316, 0.09803102996887525, 0.8352456869642372, 0.9067454376785188, 0.8040100625961631, 0.803496008419272, 0.8699596450394431, 0.8062961178449798, 0.8549510677957298, 0.8325989718709071, 0.8645621338675216, 0.8217997323103519]",26.0,0.00021117724346831251
True,,,116,0.0003831732133957885,2.9189108289341317e-06,8.501708546683542e-05,2.817960966356674e-07,0.0003807428969551959,89013.11377797455,"[8.501708546683542e-05, 2.817960966356674e-07, 0.0003807428969551959, 0.08410547446363467, 0.05699461005740309, 0.06430447647483845, 0.0402561298217256, 0.05674332588683472, 0.04128737730757369, 0.05652106456320848, 0.03906613974986937, 0.030423371282269244, 0.08740550717751422, 0.08331723220738782, 0.017900685812258357, 0.03834923149611718, 0.09249149142229351, 0.0637177421232905, 0.06518645484245696, 0.02631614776206863, 0.07351548733493628, 0.06947786719092004, 0.030032237452550885, 0.8176496965249891, 0.8099639937618234, 0.799095474789902, 0.83890239668855, 0.8548130850334009, 0.8551061427455091, 0.8370205132943982, 0.8675886573417985, 0.8821589022191264, 0.8409922289992399]",21.0,0.00021117724346831251
False,penalty-trap,10000000000000.0,117,4.269164587611489e-05,0.00022994845390963728,,,,,,,
True,,,118,5.611907947569363e-06,0.00032501502193669655,0.0003148411978116512,8.510737831072049e-08,0.00013764429216486213,88686.98421103663,"[0.0003148411978116512, 8.510737831072049e-08, 0.00013764429216486213, 0.05172345617818123, 0.07612780352967859, 0.037867588770460654, 0.08715246546857973, 0.10161106210301496, 0.06894711452122586, 0.09839435078987685, 0.0406884949207645, 0.09200791799275465, 0.07201148136524822, 0.06808893114230784, 0.07199490325603275, 0.08225125680215506, 0.07404396879578334, 0.07788679632995844, 0.09901547804111925, 0.08199147422188842, 0.11200269444092291, 0.09656315826993296, 0.061720974962483334, 0.8213782739946384, 0.8778720289293899, 0.8367271451672057, 0.8685834627881587, 0.8344563390867054, 0.8242208245935567, 0.8356207114538785, 0.8424714988801509, 0.8347213022269785, 0.8318076017886776]",2.0,0.00021117724346831251
True,,,119,0.0001623692163490094,0.00038094664653968226,0.00036510444787458073,2.8351121147602445e-08,0.0003312319191478317,88304.07804038079,"[0.00036510444787458073, 2.8351121147602445e-08, 0.0003312319191478317, 0.050965110639444866, 0.09164752820196671, 0.041788901376012016, 0.08315592218889863, 0.04123707220877448, 0.07972359720591533, 0.10609757729551611, 0.050324203014396655, 0.10750354401012305, 0.05512162258393326, 0.09141737160739412, 0.08143060854223183, 0.06766716551532063, 0.049709879905259165, 0.0537417234213198, 0.0563212499348971, 0.10498578567415659, 0.08061387017302256, 0.04657662409192605, 0.09000913436708119, 0.8113270210854523, 0.8508593909556851, 0.8918803541454677, 0.8879514028043227, 0.8585736753485077, 0.8753380012589816, 0.8246317532879693, 0.8235640107623736, 0.8345710574775871, 0.8792629875505058]",4.0,0.00021117724346831251
False,penalty-trap,10000000000000.0,120,4.760577003013484e-06,0.0002014757865645817,,,,,,,
False,penalty-trap,10000000000000.0,121,0.00016774659778375335,5.104472709774598e-05,,,,,,,
False,penalty-trap,10000000000000.0,122,1.0449346076960052e-05,0.00016888918825203953,,,,,,,
False,penalty-trap,10000000000000.0,123,3.933187830603986e-06,6.944599605311164e-05,,,,,,,
True,,,124,0.00041273285479123835,0.00013163597684588354,9.508356799884353e-05,3.2950197779510724e-07,0.00028809818357067985,89001.12266074453,"[9.508356799884353e-05, 3.2950197779510724e-07, 0.00028809818357067985, 0.08931900913918635, 0.07081260928130219, 0.0929668870008559, 0.04479143917731284, 0.06558113409191509, 0.0654493625509542, 0.04682894576643552, 0.04542829427078888, 0.04328693836610156, 0.09030124694117656, 0.039653924420376935, 0.07551891647474394, 0.05910643815978284, 0.08275508393897478, 0.07446942230044516, 0.03489660317272222, 0.02424790088427886, 0.0934716843694935, 0.05040073871769796, 0.047776678964760774, 0.8368563142550877, 0.8239898704775864, 0.8317327366360374, 0.8219397643235269, 0.8295834641028503, 0.8745273385341171, 0.9053340603238008, 0.8104538714930587, 0.9209767378243638, 0.8211545080047206]",26.0,0.00021117724346831251
True,,,125,1.1298867881324664e-05,0.0001989968983879652,0.0001003228497971032,3.4025163546330007e-07,0.00010528542324461422,89077.3267370647,"[0.0001003228497971032, 3.4025163546330007e-07, 0.00010528542324461422, 0.044277793223543215, 0.038103239075306744, 0.08066734752316357, 0.08782684982054662, 0.09841947073577187, 0.044799897689522875, 0.03952016975222168, 0.0641656530006782, 0.07702265314486827, 0.04746208164926937, 0.09193507163142667, 0.05203070207216845, 0.023836610955896776, 0.04944696157321723, 0.030371223122236467, 0.07133685292335226, 0.08990357198874784, 0.04823467341625204, 0.02635485200747842, 0.03221361223487702, 0.8566719739809873, 0.8534524608912403, 0.7928206922458072, 0.8544533925585758, 0.8591912398020414, 0.8898336639127801, 0.8732097264843001, 0.8532066523572208, 0.8828984467314239, 0.8867395954875946]",22.0,0.00021117724346831251
True,,,126,1.5082628639405216e-06,1.0391279915019745e-06,9.801914853767063e-05,2.8778177170263836e-07,4.02907641815225e-05,88877.18436424264,"[9.801914853767063e-05, 2.8778177170263836e-07, 4.02907641815225e-05, 0.09368976533608299, 0.034162127522076306, 0.032550319528002095, 0.08917466183466387, 0.09058544613559003, 0.06646288165417868, 0.03435178790285408, 0.08205631317195049, 0.03253667213216775, 0.032650842535991625, 0.05755809369402821, 0.03860672514913452, 0.047447815225987476, 0.033554839051654385, 0.0750254092382741, 0.06204677045283101, 0.08056929699243999, 0.0484328676970584, 0.10063280780270539, 0.09602967792369319, 0.8348704657803397, 0.8365342660144409, 0.859806796215739, 0.8542676098389049, 0.829241127209018, 0.8955996783240879, 0.8287017623802388, 0.8510665309405957, 0.8452531049948717, 0.8042469965474931]",7.0,0.00021117724346831251
False,penalty-trap,248912756349.20352,127,6.425240452572842e-06,1.4743323418421124e-06,,,,,,,
True,,,128,1.4797356777949904e-05,6.0131932419393226e-05,9.507944072543401e-05,3.019053585567627e-07,5.027962110470728e-05,88919.71782476996,"[9.507944072543401e-05, 3.019053585567627e-07, 5.027962110470728e-05, 0.05305826511697588, 0.030368851946112514, 0.07057066588133933, 0.08875169702631076, 0.0909078879831715, 0.0645534249474306, 0.05678865415930894, 0.08456030525447442, 0.047301042399053646, 0.08906267397691735, 0.07506053510928089, 0.0325918886279951, 0.04396637290061588, 0.09232920307844664, 0.027753369347022713, 0.04875034090881749, 0.025968426574548217, 0.09036658410549947, 0.09647287734531654, 0.06666291065599812, 0.8661470656920063, 0.8366144070997651, 0.8087417227884328, 0.8175720776217231, 0.8307682492450111, 0.8464555602770498, 0.8474253189542772, 0.8254786157948308, 0.8917169149145441, 0.8033670737112917]",8.0,0.00021117724346831251
False,penalty-trap,262139085559.93747,129,0.0002654728193297839,1.0895780858071537e-05,,,,,,,
False,penalty-trap,10000000000000.0,130,6.694635941304203e-06,1.672592684576469e-05,,,,,,,
True,,,131,2.7337181322157968e-05,5.556299879405689e-05,0.00011542104240068036,3.6951215181098217e-07,0.00014446493177426142,89101.63558456459,"[0.00011542104240068036, 3.6951215181098217e-07, 0.00014446493177426142, 0.04417101483491887, 0.03878625641848235, 0.09886091300021581, 0.09220822978762165, 0.0777809221289953, 0.07931449141209265, 0.08279598748672871, 0.08335291895563071, 0.0844942584417139, 0.07508882787273927, 0.04261487943287542, 0.08021993386793291, 0.027261969472242638, 0.09562614082575124, 0.040036280817390184, 0.06482059444377423, 0.04445642799611486, 0.0422517585220923, 0.03204428818605, 0.06879996805313594, 0.8973300204805169, 0.9027059925243932, 0.8320971274170256, 0.8273225087312962, 0.8780516954728712, 0.8446525554117889, 0.8313409026033394, 0.8021855051105028, 0.8770047215733352, 0.8308549255504475]",29.0,0.00021117724346831251
True,,,132,0.00010261937871782984,2.425921241714646e-06,9.47827481715048e-05,3.8778243342672057e-07,6.477237929112875e-05,88942.61069844624,"[9.47827481715048e-05, 3.8778243342672057e-07, 6.477237929112875e-05, 0.08668313016345029, 0.0849582444578814, 0.07256372524361748, 0.06687749934803747, 0.0987893999505251, 0.10113452289373055, 0.04726358080941046, 0.09306073398729746, 0.0933003530907952, 0.040587800276626076, 0.09427152766979377, 0.06715499756569196, 0.04041159227502107, 0.08436473638913079, 0.0403913873224069, 0.09960003471288179, 0.02466499941597428, 0.07672050562498395, 0.0677729366021399, 0.042215483061345836, 0.8231713472429916, 0.8384544980219452, 0.8502102331646957, 0.8620302404881638, 0.8342046198379917, 0.8271762653431768, 0.8219637660844304, 0.825569254437457, 0.8298034198768326, 0.8541174352718998]",6.0,0.00021117724346831251
True,,,133,9.417179486886577e-06,0.00042845382322926484,0.00023130762953324152,2.1157834401636004e-07,0.0002076210046969184,88738.57936323593,"[0.00023130762953324152, 2.1157834401636004e-07, 0.0002076210046969184, 0.0856601839463448, 0.08733236299312079, 0.05981641762335156, 0.10449517190397317, 0.10265152794609793, 0.08279029840298856, 0.08801285813434763, 0.09403386111546087, 0.08878124299916441, 0.05780920023320947, 0.08904290793596194, 0.05901231313034252, 0.07998221185375554, 0.10146084871368212, 0.057501684861261504, 0.04858382245062225, 0.09150419964707054, 0.1048537024742931, 0.09233385873966922, 0.06236551105489042, 0.8485204478977175, 0.8767108410208054, 0.8939327205984239, 0.8278472759282308, 0.8546198302019912, 0.8789402656866253, 0.8162363608924645, 0.8395601667526652, 0.8510740544114269, 0.8143222098517329]",24.0,0.00021117724346831251
True,,,134,2.942660508500495e-05,0.00041103441346938363,0.0003950626182062094,-1.8608182998295676e-08,0.00019239884873126182,87977.24301597872,"[0.0003950626182062094, -1.8608182998295676e-08, 0.00019239884873126182, 0.09863594764109422, 0.06191901636750414, 0.09992261592417169, 0.09160857618385887, 0.08936423095698476, 0.05419253540455216, 0.06511972999577383, 0.06557968570996389, 0.06608702827159695, 0.041649809784421996, 0.06390814814660634, 0.0973476422705748, 0.04269965356724375, 0.05733546059713404, 0.07129451167834348, 0.04520719613040118, 0.08989551831635323, 0.039315796886005235, 0.04548290629765752, 0.07510390455584669, 0.8296125567670494, 0.8455532250266172, 0.8528625204986765, 0.8607707011471335, 0.8729296988292534, 0.8745919553262328, 0.8715139871414368, 0.8753705892317194, 0.8217899575531808, 0.8178134193795608]",4.0,0.00021117724346831251
False,penalty-trap,10000000000000.0,135,0.0002698392657275998,3.0176079867895775e-05,,,,,,,
False,penalty-trap,10000000000000.0,136,2.062426034771145e-06,2.207812519776474e-06,,,,,,,
False,penalty-trap,75950414346.49887,137,1.4201212357874146e-05,0.0002071131221023974,,,,,,,
