Date,SPY,TLT,GLD,HYG,SHY
2010-06-18,84.34284973144531,61.653419494628906,122.83000183105469,34.79878234863281,66.57929229736328
2010-06-21,84.10130310058594,61.47672653198242,120.38999938964844,34.92380142211914,66.58729553222656
2010-06-22,82.71231842041016,62.2088623046875,121.44999694824219,34.673728942871094,66.61902618408203
2010-06-23,82.45568084716797,62.6317024230957,120.94999694824219,34.64947509765625,66.66661834716797
2010-06-24,81.08930969238281,62.25934982299805,121.30000305175781,34.41151809692383,66.68250274658203
2010-06-25,81.42900848388672,62.511783599853516,122.76000213623047,34.56884765625,66.70631408691406
2010-06-28,81.17237091064453,63.09868240356445,121.08999633789062,34.645477294921875,66.74600219726562
2010-06-29,78.66616821289062,63.78661346435547,121.2699966430664,34.29859161376953,66.7777099609375
2010-06-30,77.91883850097656,64.21575927734375,121.68000030517578,34.24613571166992,66.76187133789062
2010-07-01,77.57157135009766,64.31707763671875,117.04000091552734,34.40989685058594,66.74041748046875
2010-07-02,77.14884948730469,63.80433654785156,118.48999786376953,34.41804504394531,66.74041748046875
2010-07-06,77.65460968017578,64.32975006103516,116.51000213623047,34.69029998779297,66.74041748046875
2010-07-07,80.10041809082031,63.576446533203125,117.7300033569336,35.10884094238281,66.73248291015625
2010-07-08,80.89305877685547,63.17127227783203,117.20999908447266,35.27137756347656,66.74041748046875
2010-07-09,81.49693298339844,62.81044006347656,118.36000061035156,35.19009780883789,66.716552734375
2010-07-12,81.54979705810547,62.78512191772461,117.33999633789062,35.161659240722656,66.72454071044922
2010-07-13,82.7802505493164,62.24699783325195,118.36000061035156,35.43391418457031,66.67688751220703
2010-07-14,82.77269744873047,62.87375259399414,118.30000305175781,35.40141296386719,66.74829864501953
2010-07-15,82.79535675048828,63.50043869018555,118.2300033569336,35.45424270629883,66.76427459716797
2010-07-16,80.51558685302734,63.81060028076172,116.66999816894531,35.23888397216797,66.82778930664062
2010-07-19,80.99116516113281,63.41813278198242,115.7300033569336,35.3567008972168,66.80397033691406
2010-07-20,81.88948822021484,63.51312255859375,116.6500015258789,35.64114761352539,66.82778930664062
2010-07-21,80.82510375976562,64.58924865722656,115.8499984741211,35.624916076660156,66.85955810546875
2010-07-22,82.62930297851562,63.84230422973633,116.86000061035156,35.94186782836914,66.83570861816406
2010-07-23,83.346435546875,63.16493606567383,116.08999633789062,36.10438919067383,66.80397033691406
2010-07-26,84.21452331542969,63.05729675292969,115.5199966430664,36.12063980102539,66.78009796142578
2010-07-27,84.20697021484375,62.44956970214844,113.51000213623047,36.0719108581543,66.74041748046875
2010-07-28,83.66346740722656,62.65214920043945,113.77999877929688,35.994686126708984,66.80397033691406
2010-07-29,83.25582885742188,62.633148193359375,114.29000091552734,36.10438919067383,66.85955810546875
2010-07-30,83.24073028564453,63.608055114746094,115.48999786376953,36.01093292236328,66.89137268066406
2010-08-02,85.12041473388672,62.71513366699219,115.54000091552734,36.19873046875,66.87626647949219
2010-08-03,84.7127685546875,63.07717514038086,115.98999786376953,36.19873046875,66.92391204833984
2010-08-04,85.2789077758789,62.594459533691406,116.72000122070312,36.178279876708984,66.86827087402344
2010-08-05,85.18831634521484,62.886573791503906,116.9800033569336,36.161895751953125,66.94779968261719
2010-08-06,84.84107971191406,63.572509765625,117.83999633789062,36.15370559692383,66.96366119384766
2010-08-09,85.29399871826172,63.33749008178711,117.4000015258789,36.088279724121094,66.92391204833984
2010-08-10,84.83351135253906,63.470890045166016,117.7300033569336,36.075992584228516,66.9556884765625
2010-08-11,82.50848388671875,64.32194519042969,117.33999633789062,35.605499267578125,66.97164154052734
2010-08-12,82.00269317626953,64.1631088256836,118.7699966430664,35.48276138305664,66.9556884765625
2010-08-13,81.76117706298828,64.96333312988281,118.73999786376953,35.63822937011719,66.94779968261719
2010-08-16,81.72340393066406,66.58914947509766,119.7300033569336,35.68323516845703,67.01138305664062
2010-08-17,82.7274169921875,66.20806884765625,119.75,35.8182487487793,66.9955062866211
2010-08-18,82.87840270996094,66.38595581054688,120.22000122070312,35.879634857177734,67.01138305664062
2010-08-19,81.43658447265625,67.42117309570312,120.38999938964844,35.805938720703125,67.02725219726562
2010-08-20,81.17237091064453,67.34492492675781,119.97000122070312,35.89188003540039,67.00342559814453
2010-08-23,80.86286163330078,67.35762023925781,119.77999877929688,35.89188003540039,67.01138305664062
2010-08-24,79.66256713867188,68.43727111816406,120.36000061035156,35.70372772216797,67.05907440185547
2010-08-25,79.97211456298828,68.21502685546875,121.36000061035156,35.654605865478516,66.9955062866211
2010-08-26,79.4361343383789,68.85649871826172,120.95999908447266,35.605499267578125,66.9955062866211
2010-08-27,80.66655731201172,66.90674591064453,121.01000213623047,35.60139465332031,66.94779968261719
2010-08-30,79.49652099609375,68.1895980834961,120.91000366210938,35.666873931884766,67.02725219726562
2010-08-31,79.49652099609375,68.94538116455078,122.08000183105469,35.654605865478516,67.05115509033203
2010-09-01,81.8743896484375,67.51978302001953,121.69000244140625,36.039894104003906,67.0113754272461
2010-09-02,82.63678741455078,66.80638122558594,122.29000091552734,36.097557067871094,66.99542999267578
2010-09-03,83.70874786376953,65.97830963134766,121.86000061035156,36.204715728759766,66.96359252929688
2010-09-07,82.76516723632812,67.32868957519531,122.69999694824219,36.151153564453125,67.03526306152344
2010-09-08,83.346435546875,66.79362487792969,122.70999908447266,36.159393310546875,66.98746490478516
2010-09-09,83.73140716552734,65.47509765625,121.55999755859375,36.303627014160156,66.91593170166016
2010-09-10,84.1541519165039,65.17573547363281,121.7300033569336,36.398380279541016,66.90789794921875
2010-09-13,85.0901870727539,65.49417114257812,121.62000274658203,36.58794021606445,66.96359252929688
2010-09-14,85.037353515625,66.12482452392578,124.0199966430664,36.579708099365234,67.0113754272461
2010-09-15,85.36194610595703,65.1438217163086,123.94000244140625,36.546722412109375,67.02722930908203
2010-09-16,85.33928680419922,64.50050354003906,124.62999725341797,36.60852813720703,67.043212890625
2010-09-17,85.37116241455078,64.76165008544922,124.54000091552734,36.674442291259766,67.05908966064453
2010-09-20,86.6765365600586,65.13749694824219,124.87000274658203,36.732147216796875,67.06704711914062
2010-09-21,86.50196838378906,66.04203796386719,126.01000213623047,36.67036437988281,67.11475372314453
2010-09-22,86.07697296142578,66.6343765258789,126.19999694824219,36.52199935913086,67.10679626464844
2010-09-23,85.37875366210938,66.82551574707031,126.30000305175781,36.42723083496094,67.11475372314453
2010-09-24,87.13944244384766,65.92735290527344,126.69000244140625,36.571449279785156,67.10679626464844
2010-09-27,86.72205352783203,67.07389831542969,126.72000122070312,36.63325119018555,67.12278747558594
2010-09-28,87.02561950683594,67.53250885009766,127.8499984741211,36.686832427978516,67.13866424560547
2010-09-29,86.87383270263672,67.25227355957031,127.94999694824219,36.77335739135742,67.12278747558594
2010-09-30,86.6158218383789,67.2076644897461,127.91000366210938,36.95881652832031,67.13069915771484
2010-10-01,86.98011016845703,66.88284301757812,128.91000366210938,37.00734329223633,67.14262390136719
2010-10-04,86.3274154663086,67.05551147460938,128.4600067138672,36.87876892089844,67.15060424804688
2010-10-05,88.06535339355469,66.6527328491211,130.99000549316406,37.0114860534668,67.18244934082031
2010-10-06,88.0577392578125,67.490234375,131.80999755859375,36.978309631347656,67.1904296875
2010-10-07,87.95150756835938,66.92760467529297,130.3699951171875,37.05295181274414,67.24613952636719
2010-10-08,88.44480895996094,66.63355255126953,131.66000366210938,37.17740249633789,67.24613952636719
2010-10-11,88.52828979492188,66.64634704589844,132.2899932861328,37.25621795654297,67.2541275024414
2010-10-12,88.80146789550781,65.98775482177734,131.9600067138672,37.22304153442383,67.20634460449219
2010-10-13,89.49211120605469,65.8854751586914,134.07000732421875,37.34746170043945,67.2142562866211
2010-10-14,89.14300537109375,64.90088653564453,134.75,37.16910171508789,67.18244934082031
2010-10-15,89.32514190673828,64.10809326171875,133.67999267578125,37.26448440551758,67.20634460449219
2010-10-18,89.76533508300781,64.62596130371094,134.27999877929688,37.2147331237793,67.22227478027344
2010-10-19,88.58899688720703,65.01594543457031,130.11000061035156,37.210567474365234,67.2541275024414
2010-10-20,89.45418548583984,65.15666961669922,131.32000732421875,37.326698303222656,67.26210021972656
2010-10-21,89.6514892578125,64.3830337524414,129.47000122070312,37.26863098144531,67.2700424194336
2010-10-22,89.81844329833984,64.81776428222656,129.72999572753906,37.438724517822266,67.2541275024414
2010-10-25,90.0840835571289,65.00315856933594,130.85000610351562,37.58390808105469,67.2700424194336
2010-10-26,90.0992660522461,63.999420166015625,130.8800048828125,37.64195251464844,67.20634460449219
2010-10-27,89.8412094116211,63.436767578125,129.52000427246094,37.60048294067383,67.17452239990234
2010-10-28,89.85639190673828,63.6093864440918,131.24000549316406,37.6212043762207,67.26210021972656
2010-10-29,89.92471313476562,64.20396423339844,132.6199951171875,37.63780975341797,67.27804565429688
2010-11-01,89.95508575439453,63.92755889892578,131.9199981689453,37.56724166870117,67.30751037597656
2010-11-02,90.66847229003906,64.76779174804688,132.49000549316406,37.75096893310547,67.26762390136719
2010-11-03,91.03272247314453,63.446495056152344,131.57000732421875,37.87623977661133,67.29155731201172
2010-11-04,92.78585052490234,63.94038391113281,136.02999877929688,38.36893844604492,67.30751037597656
2010-11-05,93.13494873046875,62.84360885620117,136.3800048828125,38.32719802856445,67.25171661376953
2010-11-08,92.96043395996094,63.12582778930664,137.77999877929688,38.21445846557617,67.2198257446289
2010-11-09,92.29254150390625,61.733985900878906,135.58999633789062,38.105892181396484,67.1321792602539
2010-11-10,92.66441345214844,61.8173713684082,137.24000549316406,37.792724609375,67.17198944091797
2010-11-11,92.3153076171875,61.78529357910156,137.66000366210938,37.642391204833984,67.0684814453125
2010-11-12,91.22247314453125,61.4517822265625,133.69000244140625,37.50461196899414,67.0684814453125
2010-11-15,91.09344482421875,60.16897201538086,132.4199981689453,37.43362045288086,67.02857971191406
2010-11-16,89.67427825927734,61.66340255737305,130.97000122070312,37.02027130126953,67.06045532226562
2010-11-17,89.71979522705078,61.32347106933594,130.3800048828125,37.20814514160156,67.10025787353516
2010-11-18,91.04031372070312,61.57363510131836,132.08999633789062,37.67997741699219,67.10821533203125
2010-11-19,91.29075622558594,61.95201873779297,132.1999969482422,37.66744613647461,67.0684814453125
2010-11-22,91.21485900878906,62.21505355834961,133.47999572753906,37.404415130615234,67.1321792602539
2010-11-23,89.89435577392578,62.522850036621094,134.41000366210938,36.890811920166016,67.17198944091797
2010-11-24,91.22247314453125,61.406883239746094,134.17999267578125,37.11211395263672,67.05241394042969
2010-11-26,90.15995788574219,62.259952545166016,133.11000061035156,36.97846984863281,67.10025787353516
2010-11-29,90.43319702148438,62.792293548583984,133.50999450683594,37.074520111083984,67.0923080444336
2010-11-30,89.92471313476562,63.119380950927734,135.4199981689453,37.158058166503906,67.14012145996094
2010-12-01,91.83716583251953,61.71630096435547,135.3800048828125,37.501869201660156,67.03963470458984
2010-12-02,93.01351928710938,61.555423736572266,135.1999969482422,37.52288818359375,67.03963470458984
2010-12-03,93.26397705078125,61.07270812988281,138.07000732421875,37.5859375,67.12736511230469
2010-12-06,93.16532897949219,61.93514633178711,139.11000061035156,37.5649299621582,67.16726684570312
2010-12-07,93.21841430664062,60.609256744384766,136.5,37.75828552246094,67.04766082763672
2010-12-08,93.55995178222656,60.02360534667969,134.7899932861328,37.63636779785156,66.94397735595703
2010-12-09,93.92420196533203,60.31968307495117,135.3699951171875,37.55651092529297,66.93598937988281
2010-12-10,94.47063446044922,59.95277786254883,135.41000366210938,37.57333755493164,66.91202545166016
2010-12-13,94.53138732910156,60.17809295654297,136.0500030517578,37.384178161621094,66.95191955566406
2010-12-14,94.6148452758789,59.302764892578125,136.17999267578125,37.56912612915039,66.92002868652344
2010-12-15,94.18225860595703,58.53041076660156,134.6999969482422,37.42201232910156,66.8960952758789
2010-12-16,94.72871398925781,58.935882568359375,133.80999755859375,37.56074142456055,66.91202545166016
2010-12-17,94.83014678955078,60.01073455810547,134.1999969482422,37.6153450012207,66.96788787841797
2010-12-20,95.05899810791016,59.946380615234375,135.11000061035156,37.68260955810547,66.98384857177734
2010-12-21,95.66173553466797,60.36471939086914,135.32000732421875,37.7624626159668,66.96788787841797
2010-12-22,95.9592514038086,59.93346405029297,135.0500030517578,37.867576599121094,66.95191955566406
2010-12-23,95.82197570800781,59.811222076416016,134.66000366210938,37.9053840637207,66.86416625976562
2010-12-27,95.86009979248047,60.34541702270508,135.02000427246094,37.934818267822266,66.9040756225586
2010-12-28,95.99744415283203,59.163551330566406,137.22000122070312,37.95891189575195,66.81468963623047
2010-12-29,96.06608581542969,60.164588928222656,137.7100067138672,38.0858268737793,66.97428894042969
2010-12-30,95.91351318359375,60.11937713623047,137.02999877929688,38.12812805175781,66.95037078857422
2010-12-31,95.9363784790039,60.78457260131836,138.72000122070312,38.19583511352539,67.0301742553711
2011-01-03,96.92819213867188,60.326072692871094,138.0,38.22542190551758,67.01419067382812
2011-01-04,96.8747787475586,60.397029876708984,134.75,38.39888000488281,66.99829864501953
2011-01-05,97.37828063964844,59.06666946411133,134.3699951171875,38.49615478515625,66.87848663330078
2011-01-06,97.18755340576172,59.32501983642578,133.8300018310547,38.542694091796875,66.95037078857422
2011-01-07,96.99681091308594,59.6414794921875,133.5800018310547,38.394630432128906,67.04612731933594
2011-01-10,96.8747787475586,59.96441650390625,134.1199951171875,38.36503601074219,67.07807159423828
2011-01-11,97.21807098388672,59.62857437133789,134.91000366210938,38.51311492919922,67.03816223144531
2011-01-12,98.0954360961914,59.163551330566406,135.4600067138672,38.59347152709961,67.03816223144531
2011-01-13,97.93522644042969,59.693172454833984,134.0500030517578,38.58502197265625,67.0621109008789
2011-01-14,98.64472961425781,59.31208419799805,132.69000244140625,38.64847946166992,67.0621109008789
2011-01-18,98.81257629394531,59.03441619873047,133.42999267578125,38.644248962402344,67.04612731933594
2011-01-19,97.84368896484375,59.4606819152832,133.72000122070312,38.525794982910156,67.07807159423828
2011-01-20,97.7139663696289,58.640438079833984,131.1999969482422,38.44966125488281,67.00626373291016
2011-01-21,97.93522644042969,59.105472564697266,131.02999877929688,38.60615921020508,67.022216796875
2011-01-24,98.49215698242188,59.131229400634766,130.36000061035156,38.66118240356445,67.01419067382812
2011-01-25,98.5455322265625,59.693172454833984,130.10000610351562,38.720367431640625,67.0621109008789
2011-01-26,98.92699432373047,58.78898620605469,131.16000366210938,38.800750732421875,67.04612731933594
2011-01-27,99.171142578125,59.05375289916992,127.93000030517578,38.851524353027344,67.09397888183594
2011-01-28,97.4393310546875,59.36375045776367,130.27999877929688,38.618865966796875,67.12593841552734
2011-01-31,98.17168426513672,58.91170120239258,129.8699951171875,38.826148986816406,67.11798095703125
2011-02-01,99.74333190917969,58.6199951171875,130.8000030517578,38.90232467651367,67.04450225830078
2011-02-02,99.55259704589844,58.633018493652344,130.4499969482422,38.94493865966797,67.00454711914062
2011-02-03,99.77384185791016,58.14688491821289,132.1999969482422,38.94493865966797,66.94060516357422
2011-02-04,100.05611419677734,57.55714416503906,131.66000366210938,39.11524963378906,66.8847427368164
2011-02-07,100.68168640136719,57.85530090332031,131.67999267578125,39.18764114379883,66.85276794433594
2011-02-08,101.13945770263672,57.32383728027344,133.13999938964844,39.23020935058594,66.7648696899414
2011-02-09,100.91061401367188,57.8228874206543,133.07000732421875,39.00881576538086,66.8128433227539
2011-02-10,100.94874572753906,57.155357360839844,132.85000610351562,39.05136489868164,66.78087615966797
2011-02-11,101.55142211914062,57.97843933105469,132.32000732421875,39.14930725097656,66.78087615966797
2011-02-14,101.79559326171875,58.01734924316406,132.9499969482422,39.17912292480469,66.78087615966797
2011-02-15,101.47513580322266,58.27655792236328,133.97000122070312,39.102474212646484,66.8128433227539
2011-02-16,102.11598205566406,58.0886116027832,134.10000610351562,39.11524963378906,66.80485534667969
2011-02-17,102.421142578125,58.1793327331543,135.0399932861328,39.204654693603516,66.8847427368164
2011-02-18,102.63475799560547,57.99787139892578,135.41000366210938,39.32386779785156,66.90869903564453
2011-02-22,100.57491302490234,58.86631774902344,136.2899932861328,39.000267028808594,66.98058319091797
2011-02-23,99.95695495605469,59.0802001953125,137.50999450683594,39.038604736328125,66.9645767211914
2011-02-24,99.88829040527344,59.45608901977539,136.47999572753906,39.06843185424805,66.9965591430664
2011-02-25,100.95634460449219,59.8060417175293,137.3800048828125,39.18764114379883,67.01254272460938
2011-02-28,101.58192443847656,59.88384246826172,137.66000366210938,39.38348388671875,67.03649139404297
2011-03-01,99.88829040527344,60.05747604370117,140.02999877929688,39.32309341430664,67.07723236083984
2011-03-02,100.10189056396484,59.134193420410156,139.9199981689453,39.357337951660156,67.04529571533203
2011-03-03,101.8260726928711,58.555477142333984,138.08999633789062,39.498748779296875,66.90939331054688
2011-03-04,101.06317138671875,59.04310989379883,139.35000610351562,39.417301177978516,67.06129455566406
2011-03-07,100.26969146728516,58.66608428955078,139.72000122070312,39.42591857910156,67.0132827758789
2011-03-08,101.1470718383789,58.308406829833984,139.36000061035156,39.39160919189453,66.98929595947266
2011-03-09,101.00215911865234,58.874107360839844,139.41000366210938,39.280235290527344,67.03731536865234
