shift_months,EFA_matched_gap_pp,EWJ_matched_gap_pp,EWG_matched_gap_pp,EWU_matched_gap_pp,EWA_matched_gap_pp,EWC_matched_gap_pp,VGK_matched_gap_pp,EEM_matched_gap_pp,FXI_matched_gap_pp,EWZ_matched_gap_pp,INDA_matched_gap_pp,EWT_matched_gap_pp,MCHI_matched_gap_pp,joint_average_matched_gap_pp
104,0.23635869959270916,-2.1633701788978055,-0.2574941548006193,-0.45540370766400384,0.3091379965299512,0.5922289172884065,0.2818759366274515,-0.38367131978503943,0.6497952427567011,10.705817949368623,-1.7571073244538549,-2.1555925733537595,-0.019311201272176337,0.42948186784127557
105,0.2814326703983294,-2.548123732228824,-0.03416558323307006,0.9180532716917211,1.988584551091499,2.0525622888288075,0.0030401575498495426,-3.1090579588192946,-3.2903562921899665,6.27679377294621,1.519097009942394,-2.2686377575321437,-3.052957521435995,-0.09721039407619102
106,1.192649954093683,-2.165201632640257,0.1434716000141334,1.837905680922436,3.358792331664684,2.8261391207918596,0.583395805535647,-3.0784978476843916,-2.6498638636212046,1.1832370498455314,3.635155562443737,-3.7625039541532845,-2.2858196780896733,0.06298924070176162
107,2.0806971423077525,-1.4403211610435784,1.2628611459326589,7.1232839151516565,6.023483150135878,6.033024723244528,2.1417356301175805,-2.2111623838010686,-2.6313770819232585,0.10738328608901337,5.266428375077481,-2.2388878645388965,-2.6864682131297113,1.4485138972015414
108,1.141457401286916,-2.014217476761415,0.6646443213267017,9.328569869685143,9.763579913244524,8.838383863630572,0.9614653076839619,-2.0039846555239382,-0.4187532052687404,3.2106144968838457,5.880074146441716,-1.7254393876648288,-0.28732927330734626,2.5645434862813166
109,-0.17673723415174702,-2.97439483146692,-0.32365825966793604,5.751307567163155,6.366268561795774,5.552241644540368,-0.16892197823776822,-2.047546875916717,1.3957755446126097,4.8143695553214405,7.239595881050642,-3.897918530366451,1.1750802769107116,1.7465739478143971
110,0.7793508590629661,-1.78941312532791,-0.9127964634134123,4.581662065256387,3.3308827771063254,4.3405331031928345,0.7737604804557097,-3.286706499419534,-2.7776220186614298,5.048841271388982,5.2294621928879454,-3.3393347231553627,-1.9612801375098021,0.7705645986048998
111,0.7291655192678714,0.39199312389841534,1.5681791695438152,-0.17394562656114498,-0.10678572112640117,1.2314515748309995,0.9960303922147529,-1.393471745264352,-1.0943220085660843,3.305177888254829,-0.5384907323148225,-0.6950391408810375,-1.4327039244954598,0.21440298221549092
112,-1.4577999156182742,-3.1490109463945815,-1.8939072150365277,1.727089891966771,0.5780947187223107,0.8950881480045747,-1.892089600714375,-3.6680884654229806,-2.656601609238962,6.131641585043801,2.906784311241384,-3.6572074969750124,-1.9498874872496241,-0.6219918524362688
113,-0.6742075981685747,-0.3590724652142274,1.260334690149345,-0.7618938265540942,-1.4871367602578678,-1.3872785130036425,-0.9453316299858017,-1.260739280888068,-3.367063453396324,6.939954934956905,-0.5830948319466178,-1.4455203205332223,-2.8661067187538913,-0.5336273671996987
114,-0.24737560840227824,-2.815531058336196,-0.07974526141517613,6.324611947613612,5.97981838054814,7.020685040265873,-0.34583252283922894,-2.5028139868618626,-1.6406128746193516,2.483948068528019,7.260258986691914,-2.827397344129523,-1.1813365418312016,1.3406674788625186
115,0.6345872846889256,0.31385814973086124,2.7019455455980945,0.7440914241091612,0.13893948751106944,0.5219288910825459,0.7739580588348449,-2.259387061178131,-2.6568239066556476,0.4749841245222708,2.2195683884073003,-0.37854737777508474,-2.186374605516772,0.08020987718149532
116,-0.9914805163812934,1.0028695098134754,4.360422981906053,-1.0384525353246632,-1.4935519310422696,-0.8424930758052729,-1.0573010840874808,0.2425814106815971,0.09834559693617795,0.8558249805561413,-0.17358779791258883,0.4768920023941581,0.010186261752309633,0.11155813872971877
117,-1.5492994579517694,0.2920588220585718,2.685289796363033,-1.8242900449894184,-1.5934760805136228,-1.0212663254341448,-1.58304267984265,-0.6092790711285101,0.47080560281733685,-5.683611852148829,1.066459429445521,0.20353983369684192,0.18121532811290475,-0.6896074384242105
118,-4.659741068263667,-0.04419171625072993,0.0031442860637831416,-5.579034065396371,-5.442837660447308,-6.042276650103018,-5.500183906370948,0.4852830144351561,1.2311758316401633,-3.2246545379913227,-3.904765379906372,3.5481899855703602,1.5862356328880334,-2.118742787240941
119,-3.3249869708287028,-0.0983099517382291,1.9518996214229811,-3.748654430478515,-3.745456005708636,-3.854841989065172,-3.8315932830622734,0.6732006893723996,2.745314817204769,-0.8329520004416668,-2.3396894624941877,0.5005027153197061,2.5420655765119204,-1.0279615903065848
120,-1.5038253828490777,1.1234346407984375,3.152631398110395,-1.4785820881567435,-1.5587361126191968,-2.2601336637607217,-1.5600034672749397,0.4814876990398176,-1.8426956066271205,2.9125301091120437,0.7456277043924153,1.9395862307831857,-1.7096099602322612,-0.1198683460987513
121,-3.9980263082501466,0.5785513863927116,1.0002930302412394,-4.468353042548268,-4.330126196933559,-4.818426092518802,-4.565584336222495,0.7604240286013253,4.440733974208532,-7.286282311780035,-3.5857289416315274,2.115510975798296,4.046943793026136,-1.5469284647397374
122,-3.652299160858874,0.7910504680041064,0.4127474642334428,-5.389871747638275,-3.9081933581484596,-5.4949674814502085,-4.122630362213709,0.18560887137134552,2.595161080221209,-5.469944870863753,-2.289084080942161,0.9044506055465029,1.9439135750380143,-1.8072353075154473
123,-3.0601866232019326,1.6978789045480447,0.9470753137427401,-7.276863020664859,-4.608064954994573,-4.049789617358613,-3.427565091830176,-1.5080794499207073,2.526329163970331,-5.423723774419209,-1.4173731310740845,3.14292562854136,2.1876998488592814,-1.5592105233694153
124,-4.387647555778818,0.46367708336630953,0.4586531404145,-4.69334793731403,-4.515471224383871,-5.576359005356279,-5.36905114893832,1.1332922954245928,3.8387734202796175,0.08785221099152363,-3.4588790910236367,2.269911458428564,3.307079604135754,-1.2647320576733916
125,-1.9261958565328863,0.47103402525325855,2.445705397548792,-2.0462853450570195,-2.0077890573475865,-3.2174847742122092,-2.6404884465836886,0.10107747418112156,1.4737909719453435,-2.8409357331290352,-1.0445567343206008,0.40756478592555156,1.3007915607200937,-0.7325978255083742
126,2.4927481110224026,1.1542543493516022,3.801320664806618,3.7990679627805,3.292865601378192,0.21528620280568678,2.5883590014485036,0.6125015734455674,2.5025159573344946,-2.835901848250111,5.209812546591963,0.3289500904039788,2.5366982948567984,1.9768060390750921
127,1.2434994869632843,2.2091546427742914,3.3728744245466458,2.399146072273073,1.450570578318633,-0.1749591144645679,1.3067143313965746,0.012314651768696727,1.7517947512313947,-3.4265624433639896,3.0720568923964686,1.1777479462204754,1.4615700236766394,1.2196863264413553
128,-3.079832710095509,1.6245192888419524,-0.1364064988351732,-2.6656459333449734,-3.769080482832732,-3.6691063521082645,-3.344509480084057,0.8664121829462856,2.3493481262446436,5.822092290216108,-2.604564020811173,1.5282762622885748,1.7772561059537284,-0.40778778627850687
129,-2.2441685047988935,0.539469599784892,0.29213055735208826,-1.6859916466540836,-2.590601261848191,-3.3688793999201216,-2.8137831781635314,-1.6359486638642284,-0.12558329391214595,3.7622796427455474,-1.4390557067863963,1.330848287342734,-0.5920223342187114,-0.8131773771493109
130,-1.000223807990419,0.5923074073294621,1.3303409883457684,-3.8761321609545485,-1.341520544980801,-3.566158060725333,-1.432317883007117,-0.18796178121396334,0.7156986451199887,3.12102039948835,-1.2611775923166757,0.6443880205263763,0.6292107033321059,-0.43327120515744666
131,2.400910355639374,-0.2227103140238773,2.2730324935275714,-3.0374863177230593,0.4882621586310698,-3.1065766169375175,1.355999562947463,-1.6339821328077986,-1.2594737345009377,-6.174719437395049,5.034652311155452,0.11654510455675338,-0.7789209208319936,-0.34957442213558065
132,2.152061645020076,2.315526095228959,2.587665819225604,-4.152225166216484,-1.1804927477966798,-1.7750993666818315,0.18615208181961274,-1.9610118592399917,0.18098600140711296,-5.27251228096508,2.2093849492611617,2.431476345490846,0.11276634157763032,-0.1665632416822356
133,1.2551804502589192,1.0678169730504616,1.5301267979459965,-2.5176374793794087,0.5469719122542127,-4.073553557483011,-0.21337517247378424,-2.573757317307801,-0.7691780719923602,-7.479410500781514,3.8374053669728236,2.040533363647601,-0.8946558878346833,-0.6341179325478884
134,3.2717457695364383,0.74917492160812,2.2146523499298576,7.11860668094949,2.9618172261057785,-1.552383091339471,2.8094091725412773,-1.8880992337282798,-4.001371349128902,-4.2430623024400145,6.655719080778044,0.6332994078816823,-3.694159194819735,0.8488730336826374
135,3.271045066417977,0.14570404367767464,3.6904538713978696,0.7747174735603823,5.4782634078885835,-2.442842273402246,3.414130662104242,-1.523284898035504,-3.478866146624948,-2.639006087331486,7.094648845970553,1.9220084096861045,-4.135647659953667,0.8901019011811948
136,1.6023352420409087,-1.1356374975606265,0.46107372270325353,4.442015065511051,6.16308286508076,-1.500648707966612,1.35168111055618,-2.699974493721913,-3.585598214844299,-3.840845101539414,5.5846524158548405,1.6213403538751003,-3.365909773040854,0.3921205374575675
137,4.7260709194739565,-0.716280315979223,4.604588742226534,4.353701115107023,1.5962845257013525,-5.762138409055806,5.579617310834117,-1.547897929997566,-0.18268320830671092,-6.9216895124434625,8.640870481698926,1.6221851078299654,-0.7831616092492166,1.1699590167569147
138,1.3606372547708467,-1.8267506223299201,1.0427614306923183,5.689407986465467,1.4060865793327992,-5.873763025733703,1.715276027565571,-0.9982690619500856,1.4822932644523168,-4.64791194508718,7.099779289155617,1.0083399934113224,0.8427501171624052,0.6385105606082905
139,3.408929485862988,0.6053205023715202,2.061280706224222,5.793852510459141,0.5302684784516787,-6.048048793295935,3.3000206321125325,-2.1590458932385315,0.2308864705948266,-7.542272026751517,6.807285782414086,2.469222970086027,-0.4536826539904504,0.6926167824077376
140,0.9965767195408981,-2.7650425060511186,-1.1893967036402886,5.817980388330746,1.2295578784401018,-5.153240320395824,0.7373014914594411,-3.08371603667984,-0.08043690364268885,-7.393967413259905,6.510002935747028,-1.4239344053146419,-1.090834933984941,-0.5299346007270025
141,1.7038746020916484,-1.5753343633955863,0.5240180415441498,4.956150681656569,-1.4202701094114256,-6.537655521643504,1.4525405583915685,-4.088948311398022,-4.9079344951417525,-10.340123314493887,7.8770591837586394,0.31269122865716925,-5.762523232562411,-1.3697273116882192
142,-0.008443172802530263,-3.691728796392746,-1.0936725549417936,7.0238849557630045,0.7413599352443567,-5.167940928635673,-0.22379078136059993,-2.303238707139188,-0.9274268938244234,-8.487667360536522,7.4812627446989355,-1.3352204102858756,-1.0624219183798411,-0.6965418375840688
143,-0.16426673719553975,-5.078449681474783,-1.6826200955019854,7.574837631077491,0.9386726495953956,-3.381016361453504,0.27237577285916803,-4.527889174713529,-1.8416807012183622,-7.457192322800587,7.743900007450344,-4.9551487704936665,-2.394406572258845,-1.1502218735483387
144,1.5040000045734137,-1.7286953768196445,0.3162659642966026,7.348206293149673,3.179947163210306,-4.0905888143687115,1.557210668567266,-2.5296659741955496,-2.620613158225926,-8.481097786713864,6.489198374047255,-0.7897140131818636,-2.9442901533452637,-0.21460283146202355
145,0.03108354049725648,-2.93939315333992,-2.0323862762331,5.555688891611332,0.10251014015536519,-7.243217783889088,-0.22344219556289513,-4.198838295661689,1.4054804251416586,-12.417871504433275,7.673585730064769,-2.7789825494501375,0.6777108981135149,-1.2606209333066316
146,-0.45931704205200985,-3.5036993425313856,-2.2959955088510453,4.905751960301263,-1.5766566631635004,-7.972949674177787,-0.7910405226641992,-4.7615068185565494,-2.6059429577843463,-13.093953948749327,5.411394688532745,-4.841486713250321,-3.226588809539288,-2.67784548865275
147,-0.295811613566177,-3.46734601649088,-1.9519784737450863,3.386994146909794,-1.752180226921296,-8.898480723900226,-0.6932728389620113,-5.485552831427453,-1.2226391088758226,-10.90837777288981,4.716236660183759,-2.8705190122573443,-1.602855652520918,-2.388137189574113
148,-1.9023585537164989,-4.95158848686974,-3.74956647539606,5.016388398116156,3.2610071621349435,-4.9348209719446645,-2.54602955449601,-4.9316544675453216,-3.151474869166737,-7.75970099159542,3.864533457617525,-5.0974753718095345,-1.9218698266039613,-2.215739273175025
149,-0.4139018332210864,-3.494274014147525,-1.147756714473147,3.374490575663125,-2.046369993385555,-8.63231628017619,-0.5421639293777814,-5.586313297124534,-2.688414499042868,-9.472136320770364,5.766227924645639,-6.090909138951872,-2.6382661497019955,-2.5855464361587814
150,0.3425737295387199,-2.6282436577040102,-0.08618430263517274,4.058369808176854,3.0231171963130743,-5.078183238947032,0.3568748611485595,-2.782532340491961,-1.7403845025303344,-5.789302265156071,2.581862777023747,-3.1280953106561538,0.3084726520143799,-0.8124349687619539
151,-0.3225865443277409,-2.6211620589664864,-0.905854643468651,6.35974227594539,-1.4469767998536498,-7.870325082347474,-0.9861543071097878,-5.971777640011622,1.2934419962033816,-12.987953947741193,7.469578445349912,-4.449111318496001,1.2137717931677394,-1.6327206024350909
152,0.41601334623375674,-1.9008955017821072,-1.2474608201023196,3.2916141370201157,2.208599191148075,-2.72810455712188,-0.08021020499058285,-2.4680590175507278,-1.7215337807786502,-5.440893183396856,2.5710557808029444,-4.645700085507065,-1.744438650161917,-1.037693334322093
153,2.0456029648274643,-0.6912669210759059,0.9366478443925352,4.562450975160415,3.702132471268782,-4.145836688286275,1.831584863209068,-1.3968515167413487,-2.37558701281253,-6.9801802861355515,2.760995883043915,-2.6371370662469973,-2.0047051648810266,-0.3378576657136504
154,1.055861889683618,-2.324076690472332,2.08595048127751,2.2602282398693996,1.4821846503896285,-1.5633136613311893,1.0788510316350308,-1.176705394843247,1.0478151662541957,-4.326052992878015,-0.4504974527847816,-3.860690127958455,1.9400839933768843,-0.21156622059859637
155,0.05962970664009637,-1.9066508018811157,-0.9350169024972987,1.0266531685255154,3.5933001081237315,-4.064439164764644,-0.549706189118615,-0.49554800942474,1.3471989795701078,-4.790682305492466,0.5416986396241996,-4.539387145357676,2.756482795280768,-0.6120359323670874
156,-0.35491140946499744,2.4398123532230587,0.948315515438436,1.3214526397891335,3.9524081150178914,-1.4256639335499144,-0.4726408239138946,0.10468816436125516,2.3025143095583567,-3.0182227116082316,1.7153382465695532,-0.11540026326531949,3.7380503497725037,0.8565954270713715
157,2.5273934393021724,1.436671996622596,2.723171613560471,3.7290282987329615,4.113289667526654,-4.139357436038271,2.4720175372413222,-1.8930518834530674,5.396711121807474,-7.162231232413618,4.795534812180224,-0.6315931281094533,5.5103554585343435,1.4521492511918317
158,2.380001906096074,1.8107190152940045,3.0940655735839817,8.445313507963492,4.466126188280295,-1.1686652461742497,2.1801349438204887,-0.10463614798992271,2.7125160440441,-1.8410951753596971,6.476684909968178,-0.6574238783233821,3.420327646724053,2.4010822529174933
159,0.7065494310545706,-0.418708988073202,1.8578088737809084,6.451775021707872,0.13476593083271426,-5.797560659607736,0.5603287849216154,-3.396565154454778,0.8472246668881023,-11.117268205061082,4.07431098281974,-2.1789358884789944,1.7660294497940043,-0.5007881349135589
160,2.9008281751565,1.370474800876731,3.6424086403845424,8.63479349283075,8.708682760273966,-1.6381253470922785,3.0350208389729794,0.8515568318214206,0.9080919450459635,-1.4451359092243043,4.176375428911683,-0.9079921240153777,2.2473214422336074,2.498792382782783
161,4.603018173912277,2.725884881522167,6.107691894373546,8.173425323569106,3.6588325617682105,-1.8999773659264418,4.927847349337656,-0.545238151025984,0.44309379886535716,-1.8909391633467165,7.481690689370413,2.50964020866572,1.6667752725762708,2.920134267204737
162,1.7442790866365465,2.7035916237006186,6.281984876917079,2.893755239518825,2.215587269960495,-3.7791476775849375,1.3238017012705217,-1.2966807561029525,5.692274448883749,-4.102824386193838,5.918561535089751,1.3574587737633315,5.871512466279071,2.0633964770875584
163,3.999333141950623,3.4777775609952655,4.8302308403005085,6.010079290473735,1.525982896750866,-6.103574492526209,4.157630784744715,-0.3797222410050094,2.7486436853282448,-3.022978670473142,5.810856371591444,3.3679823315942325,3.667816480513597,2.314619844633759
164,5.392591783310685,4.6756589591421704,4.129373646013934,7.285952119983197,6.676214783959233,-1.1072403308256762,5.653610365103267,1.8267312358231313,3.4768966166460635,-4.116288383328626,5.571601133560089,4.813078770952595,4.062514682717611,3.7185150294659755
165,3.9510361619496948,3.8629606739152056,3.558471574447186,3.751014362076066,4.862576874116476,-4.942979380614442,4.070698867914036,-0.1601831111338936,2.497581031141427,-5.4657762600560105,6.936393062822887,4.618096673251104,3.218218572379883,2.3660083924776627
166,5.217130981782681,3.5799760143811366,6.990220788537782,9.916986448043907,6.0993812443215445,0.5849159437955831,5.798504216747446,1.7719851960334432,-0.27186035813338005,2.68425177301449,6.989115106602705,3.8905252947064817,0.3981880044194863,4.126870819557947
167,4.608506516380451,3.269381781931524,8.298001447588454,6.263257288150104,0.9310104700822497,-4.149907789846408,5.162124318842509,-0.9202812409798145,5.626408282551887,-3.4870523631976735,5.94202415677938,5.103594251605015,5.516527732995835,3.2433534502218087
168,3.412393341252029,2.609407051612578,3.952040676516322,6.704533808421608,7.075333326455291,-0.8361465400401502,3.6879024167934316,1.139364107599694,2.5295677851886467,3.5271667661124106,6.783801899214259,5.118033197107252,3.265662402944025,3.766850787629031
169,7.94080593538421,5.307131955946542,9.689430373622187,13.552725268884924,8.687582152426543,0.7083766242390155,8.549441816246905,4.111825768536503,7.463209975323714,3.6596840920300466,8.192343763014854,6.418230492467614,6.94548524010985,7.017405650633301
