Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2015-03-25,27.40934181213379,18.54800033569336,28.1008243560791,105.9177017211914,82.19816589355469,35.43440246582031,0.5061728954315186,97.2055435180664,170.71908569335938,12.953332901000977,15.4399995803833,30.844999313354492,18.54800033569336,28.350000381469727,122.47000122070312,82.91999816894531,41.459999084472656,0.5260000228881836,105.45999908447266,205.75999450683594,12.953332901000977,15.4399995803833,31.704999923706055,19.024999618530273,29.00349998474121,125.5999984741211,85.5199966430664,42.93000030517578,0.5597500205039978,108.19999694824219,209.35000610351562,13.239333152770996,15.550000190734863,30.844999313354492,18.51449966430664,28.350000381469727,122.37999725341797,82.91999816894531,41.439998626708984,0.5242499709129333,105.41999816894531,205.7100067138672,12.846667289733887,13.199999809265137,31.635000228881836,18.758499145507812,28.87849998474121,125.52999877929688,85.5,42.91999816894531,0.5597500205039978,108.0999984741211,209.07000732421875,13.218000411987305,13.260000228881836,206620800.0,68590000.0,53070000.0,42514000.0,37436100.0,43469900.0,542552000.0,41581400.0,159521700.0,85956000.0,0
2015-03-26,27.60039520263672,18.36750030517578,27.934297561645508,105.78794860839844,82.28739929199219,35.22075653076172,0.504489004611969,96.87372589111328,170.31256103515625,12.694000244140625,15.800000190734863,31.059999465942383,18.36750030517578,28.18199920654297,122.31999969482422,83.01000213623047,41.209999084472656,0.5242499709129333,105.0999984741211,205.27000427246094,12.694000244140625,15.800000190734863,31.219999313354492,18.56999969482422,28.359500885009766,122.91000366210938,83.7699966430664,41.61000061035156,0.5264999866485596,105.69999694824219,206.3699951171875,12.986000061035156,17.190000534057617,30.649999618530273,18.282499313354492,27.91550064086914,121.54000091552734,82.13999938964844,40.91999816894531,0.5115000009536743,104.23999786376953,204.1199951171875,12.646666526794434,15.229999542236328,30.690000534057617,18.47949981689453,28.232500076293945,122.08999633789062,82.72000122070312,41.220001220703125,0.515250027179718,104.58999633789062,204.9600067138672,12.928000450134277,16.639999389648438,190291600.0,58600000.0,49842000.0,26899200.0,32794800.0,37495600.0,311920000.0,47846300.0,153067200.0,61920000.0,0
2015-03-27,27.380464553833008,18.527999877929688,27.632474899291992,106.46255493164062,82.57487487792969,35.015628814697266,0.5143526792526245,97.26082611083984,170.7025604248047,12.333333015441895,15.069999694824219,30.8125,18.527999877929688,27.877500534057617,123.0999984741211,83.30000305175781,40.970001220703125,0.534500002861023,105.5199966430664,205.74000549316406,12.333333015441895,15.069999694824219,31.174999237060547,18.65850067138672,28.203500747680664,123.2300033569336,83.94999694824219,41.43000030517578,0.5364999771118164,105.7699966430664,205.9499969482422,12.619333267211914,15.829999923706055,30.727500915527344,18.328500747680664,27.846500396728516,121.86000061035156,82.87999725341797,40.83000183105469,0.518750011920929,104.91999816894531,204.89999389648438,12.09333324432373,14.1899995803833,31.142499923706055,18.355499267578125,28.09149932861328,122.37999725341797,83.37999725341797,41.119998931884766,0.5272499918937683,105.08000183105469,205.1300048828125,12.604666709899902,15.729999542236328,158184800.0,52196000.0,34552000.0,23066800.0,18372600.0,34401400.0,318288000.0,33878400.0,118939000.0,129073500.0,0
2015-03-30,28.073589324951172,18.72949981689453,27.810400009155273,107.90685272216797,82.4757308959961,35.00708770751953,0.516517698764801,98.37611389160156,172.78504943847656,12.704667091369629,14.510000228881836,31.592500686645508,18.72949981689453,28.05699920654297,124.7699966430664,83.19999694824219,40.959999084472656,0.5367500185966492,106.7300033569336,208.25,12.704667091369629,14.510000228881836,31.600000381469727,18.805999755859375,28.107999801635742,124.98999786376953,84.33999633789062,41.540000915527344,0.5394999980926514,106.81999969482422,208.61000061035156,12.816666603088379,14.760000228881836,31.0,18.577499389648438,27.839500427246094,123.69999694824219,82.41000366210938,40.90999984741211,0.5299999713897705,106.16000366210938,206.9600067138672,12.119999885559082,14.079999923706055,31.012500762939453,18.5935001373291,28.012500762939453,123.72000122070312,83.80999755859375,41.099998474121094,0.5370000004768372,106.16000366210938,206.97999572753906,12.390000343322754,14.760000228881836,188398800.0,36418000.0,24788000.0,20487000.0,24527700.0,35049700.0,253252000.0,30570200.0,96180400.0,151342500.0,0
2015-03-31,27.642608642578125,18.604999542236328,27.49123191833496,107.56090545654297,81.50426483154297,34.750675201416016,0.5035268068313599,97.33456420898438,171.27503967285156,12.584667205810547,15.289999961853027,31.107500076293945,18.604999542236328,27.735000610351562,124.37000274658203,82.22000122070312,40.65999984741211,0.5232499837875366,105.5999984741211,206.42999267578125,12.584667205810547,15.289999961853027,31.622499465942383,18.885000228881836,28.122499465942383,124.70999908447266,83.5,41.029998779296875,0.5357499718666077,106.6500015258789,208.10000610351562,12.917332649230957,15.739999771118164,31.09000015258789,18.57550048828125,27.73349952697754,123.9000015258789,82.20999908447266,40.540000915527344,0.5227500200271606,105.56999969482422,206.36000061035156,12.560667037963867,14.329999923706055,31.522499084472656,18.66200065612793,27.89699935913086,124.27999877929688,82.9000015258789,40.779998779296875,0.5352500081062317,106.43000030517578,207.25999450683594,12.902000427246094,14.970000267028809,168362400.0,50122000.0,34932000.0,24507800.0,19734300.0,34887200.0,357276000.0,30488100.0,126768700.0,75399000.0,0
2015-04-01,27.602619171142578,18.51300048828125,27.233016967773438,107.60416412353516,80.95906066894531,34.801963806152344,0.5054513216018677,96.82762145996094,170.66932678222656,12.505999565124512,15.109999656677246,31.0625,18.51300048828125,27.47450065612793,124.41999816894531,81.66999816894531,40.720001220703125,0.5252500176429749,105.05000305175781,205.6999969482422,12.505999565124512,15.109999656677246,31.280000686645508,18.658000946044922,27.924999237060547,124.41999816894531,82.72000122070312,40.7599983215332,0.5270000100135803,105.62000274658203,206.4199981689453,12.819999694824219,16.65999984741211,30.774999618530273,18.41699981689453,27.30150032043457,122.9000015258789,80.87000274658203,40.310001373291016,0.5162500143051147,104.37000274658203,204.50999450683594,12.403332710266113,15.079999923706055,31.204999923706055,18.604999542236328,27.741500854492188,124.2300033569336,82.5,40.599998474121094,0.5252500176429749,105.5999984741211,206.38999938964844,12.579999923706055,15.319999694824219,162485600.0,49162000.0,38902000.0,31955200.0,22058200.0,36865300.0,330768000.0,32970500.0,137303600.0,56919000.0,0
2015-04-02,27.840320587158203,18.612499237060547,26.827613830566406,107.80311584472656,80.85001373291016,34.43445587158203,0.5066542625427246,96.89215087890625,171.2833251953125,12.733332633972168,14.670000076293945,31.329999923706055,18.612499237060547,27.065500259399414,124.6500015258789,81.55999755859375,40.290000915527344,0.5264999866485596,105.12000274658203,206.44000244140625,12.733332633972168,14.670000076293945,31.389999389648438,18.663999557495117,27.399999618530273,125.26000213623047,82.55999755859375,40.7400016784668,0.5297499895095825,105.45999908447266,206.97999572753906,12.881999969482422,15.510000228881836,31.047500610351562,18.450000762939453,27.02199935913086,124.29000091552734,81.44000244140625,40.119998931884766,0.5220000147819519,104.77999877929688,205.39999389648438,12.666666984558105,14.270000457763672,31.25749969482422,18.524999618530273,27.370500564575195,124.36000061035156,82.25,40.65999984741211,0.528249979019165,105.1500015258789,205.6199951171875,12.682000160217285,15.300000190734863,128880400.0,37506000.0,47760000.0,23586400.0,19664100.0,37487500.0,192204000.0,19164200.0,86900900.0,75156000.0,0
2015-04-06,28.291296005249023,18.851999282836914,26.958450317382812,108.27872467041016,81.72234344482422,35.51133728027344,0.5213293433189392,97.68484497070312,172.43658447265625,13.539999961853027,14.739999771118164,31.837499618530273,18.851999282836914,27.197500228881836,125.19999694824219,82.44000244140625,41.54999923706055,0.5417500138282776,105.9800033569336,207.8300018310547,13.539999961853027,14.739999771118164,31.877500534057617,19.010000228881836,27.277000427246094,125.4800033569336,82.80999755859375,41.779998779296875,0.5435000061988831,106.2699966430664,208.4499969482422,13.850000381469727,15.760000228881836,31.082500457763672,18.468000411987305,26.78499984741211,123.87999725341797,80.80000305175781,40.18000030517578,0.518750011920929,104.33999633789062,205.2100067138672,13.166666984558105,14.039999961853027,31.11750030517578,18.5049991607666,26.941999435424805,123.91000366210938,80.80000305175781,40.34000015258789,0.5242499709129333,104.5,205.3699951171875,13.199999809265137,15.75,148776000.0,61014000.0,33718000.0,22045600.0,19062900.0,39223700.0,515864000.0,24451100.0,114368200.0,186837000.0,0
2015-04-07,27.99360466003418,18.720500946044922,27.003555297851562,107.58685302734375,81.6033935546875,35.49424362182617,0.5259002447128296,97.51891326904297,171.9802703857422,13.550000190734863,14.779999732971191,31.502500534057617,18.720500946044922,27.243000030517578,124.4000015258789,82.31999969482422,41.529998779296875,0.546500027179718,105.80000305175781,207.27999877929688,13.550000190734863,14.779999732971191,32.029998779296875,18.965499877929688,27.507999420166016,125.5,83.41999816894531,41.90999984741211,0.5525000095367432,106.69999694824219,208.75999450683594,13.670666694641113,14.8100004196167,31.4950008392334,18.701499938964844,27.179500579833984,124.37000274658203,82.22000122070312,41.310001373291016,0.5387499928474426,105.80000305175781,207.24000549316406,13.409333229064941,14.010000228881836,31.90999984741211,18.8075008392334,27.249500274658203,124.97000122070312,82.6500015258789,41.61000061035156,0.5417500138282776,105.91999816894531,207.86000061035156,13.500666618347168,14.569999694824219,140049200.0,39098000.0,27318000.0,20214700.0,17467000.0,28809400.0,413964000.0,19379400.0,81236300.0,65218500.0,0
2015-04-08,27.902524948120117,19.059999465942383,27.200803756713867,108.5122299194336,81.56372833251953,35.400230407714844,0.5297495126724243,98.29318237304688,172.56103515625,13.844667434692383,13.979999542236328,31.399999618530273,19.059999465942383,27.441999435424805,125.47000122070312,82.27999877929688,41.41999816894531,0.5504999756813049,106.63999938964844,207.97999572753906,13.844667434692383,13.979999542236328,31.600000381469727,19.07900047302246,27.575000762939453,125.66000366210938,83.0999984741211,41.689998626708984,0.5525000095367432,106.79000091552734,208.50999450683594,14.0600004196167,14.770000457763672,31.24250030517578,18.732500076293945,27.299999237060547,124.37999725341797,81.83999633789062,41.040000915527344,0.5417500138282776,105.83000183105469,207.0800018310547,13.724666595458984,13.75,31.462499618530273,18.732999801635742,27.299999237060547,124.37999725341797,82.62999725341797,41.459999084472656,0.546999990940094,105.83999633789062,207.5500030517578,13.880000114440918,14.59000015258789,149316800.0,52728000.0,28386000.0,19314400.0,18966700.0,24753400.0,366432000.0,25866900.0,89351900.0,94546500.0,0
2015-04-09,28.11579132080078,19.177000045776367,27.1601619720459,108.12306213378906,81.4546890258789,35.45151138305664,0.5420189499855042,98.91073608398438,173.32437133789062,14.005999565124512,13.09000015258789,31.639999389648438,19.177000045776367,27.400999069213867,125.0199966430664,82.16999816894531,41.47999954223633,0.5632500052452087,107.30999755859375,208.89999389648438,14.005999565124512,13.09000015258789,31.645000457763672,19.22100067138672,27.4685001373291,125.7300033569336,82.80000305175781,41.619998931884766,0.5649999976158142,107.3499984741211,209.17999267578125,14.024666786193848,14.59000015258789,31.165000915527344,18.940000534057617,27.09749984741211,123.7699966430664,81.70999908447266,41.25,0.5460000038146973,106.2300033569336,207.19000244140625,13.7413330078125,13.09000015258789,31.462499618530273,19.033000946044922,27.460500717163086,125.36000061035156,82.5,41.25,0.5462499856948853,106.58999633789062,207.77999877929688,13.895333290100098,14.140000343322754,129936000.0,47846000.0,32366000.0,22325300.0,15927300.0,25723900.0,379432000.0,23114700.0,85548900.0,57003000.0,0
2015-04-10,28.235748291015625,19.13249969482422,27.185937881469727,108.64198303222656,81.32582092285156,35.65663528442383,0.5475520491600037,99.31629180908203,174.27020263671875,14.0600004196167,12.579999923706055,31.774999618530273,19.13249969482422,27.427000045776367,125.62000274658203,82.04000091552734,41.720001220703125,0.5690000057220459,107.75,210.0399932861328,14.0600004196167,12.579999923706055,31.802499771118164,19.356000900268555,27.49250030517578,125.79000091552734,82.61000061035156,41.95000076293945,0.5692499876022339,107.76000213623047,210.08999633789062,14.109999656677246,13.260000228881836,31.315000534057617,19.06599998474121,27.249000549316406,125.22000122070312,81.91000366210938,41.40999984741211,0.5617499947547913,107.02999877929688,208.9600067138672,13.933333396911621,12.510000228881836,31.487499237060547,19.215499877929688,27.478500366210938,125.44000244140625,82.20999908447266,41.630001068115234,0.5637500286102295,107.2699966430664,209.1999969482422,13.989999771118164,13.199999809265137,160752000.0,51470000.0,26104000.0,14966300.0,12529700.0,28022000.0,258728000.0,17164300.0,72722900.0,61015500.0,0
2015-04-13,28.180217742919922,19.118000030517578,27.190893173217773,108.71115112304688,82.28739929199219,35.69081497192383,0.5425001978874207,99.06743621826172,173.4820098876953,13.985333442687988,13.9399995803833,31.712499618530273,19.118000030517578,27.43199920654297,125.69999694824219,83.01000213623047,41.7599983215332,0.5637500286102295,107.4800033569336,209.08999633789062,13.985333442687988,13.9399995803833,32.14250183105469,19.263999938964844,27.66349983215332,126.38999938964844,83.94000244140625,42.060001373291016,0.5709999799728394,108.37999725341797,210.6300048828125,14.199999809265137,14.3100004196167,31.65250015258789,19.006999969482422,27.315000534057617,125.58000183105469,81.91999816894531,41.38999938964844,0.5612499713897705,107.36000061035156,209.02999877929688,13.936667442321777,12.710000038146973,32.092498779296875,19.17650032043457,27.352500915527344,125.69000244140625,81.93000030517578,41.400001525878906,0.5677499771118164,107.83000183105469,209.8699951171875,14.029333114624023,13.170000076293945,145460400.0,37890000.0,29326000.0,22819200.0,26883100.0,30276700.0,236724000.0,17783500.0,74436600.0,56373000.0,0
2015-04-14,28.058032989501953,19.25550079345703,26.751787185668945,108.68519592285156,82.7929458618164,35.5968017578125,0.537929117679596,98.78170013427734,173.81381225585938,13.830666542053223,13.670000076293945,31.575000762939453,19.25550079345703,26.98900032043457,125.66999816894531,83.5199966430664,41.650001525878906,0.5590000152587891,107.16999816894531,209.49000549316406,13.830666542053223,13.670000076293945,31.822500228881836,19.390499114990234,27.328500747680664,126.08000183105469,83.69000244140625,42.029998779296875,0.5637500286102295,107.68000030517578,209.7100067138672,13.965999603271484,14.739999771118164,31.477500915527344,19.06049919128418,26.78700065612793,124.77999877929688,82.44000244140625,41.38999938964844,0.5534999966621399,106.55999755859375,208.10000610351562,13.699999809265137,13.640000343322754,31.75,19.175500869750977,27.328500747680664,125.73999786376953,83.16999816894531,41.79999923706055,0.5615000128746033,107.37000274658203,208.85000610351562,13.904666900634766,14.34000015258789,102098400.0,51672000.0,47206000.0,22600800.0,19634200.0,24244400.0,220276000.0,23755700.0,75099900.0,45390000.0,0
2015-04-15,28.1646671295166,19.172500610351562,26.81423568725586,109.4462661743164,81.98999786376953,36.11814498901367,0.5444247126579285,99.39924621582031,174.59376525878906,13.85533332824707,12.84000015258789,31.69499969482422,19.172500610351562,27.052000045776367,126.55000305175781,82.70999908447266,42.2599983215332,0.565750002861023,107.83999633789062,210.42999267578125,13.85533332824707,12.84000015258789,31.782499313354492,19.288999557495117,27.159500122070312,127.12999725341797,83.66000366210938,42.459999084472656,0.5699999928474426,108.06999969482422,211.0399932861328,13.97266674041748,13.579999923706055,31.502500534057617,19.082000732421875,26.618499755859375,125.91999816894531,82.2699966430664,41.68000030517578,0.5577499866485596,107.31999969482422,209.9499969482422,13.773332595825195,12.829999923706055,31.602500915527344,19.232500076293945,26.898000717163086,126.16000366210938,83.55000305175781,41.7599983215332,0.5605000257492065,107.44999694824219,210.0500030517578,13.830666542053223,13.579999923706055,115881600.0,38664000.0,46962000.0,37282300.0,22390900.0,27343600.0,243560000.0,21128600.0,99529300.0,29286000.0,0
2015-04-16,28.029157638549805,19.302000045776367,26.937143325805664,109.38574981689453,81.59349060058594,36.03268051147461,0.5410565137863159,99.26097106933594,174.5439453125,13.779999732971191,12.600000381469727,31.542499542236328,19.302000045776367,27.176000595092773,126.4800033569336,82.30999755859375,42.15999984741211,0.562250018119812,107.69000244140625,210.3699951171875,13.779999732971191,12.600000381469727,31.774999618530273,19.372499465942383,27.261499404907227,126.75,83.06999969482422,42.34000015258789,0.5672500133514404,107.87999725341797,210.97999572753906,13.944666862487793,13.350000381469727,31.52750015258789,19.177499771118164,26.905000686645508,126.16000366210938,82.1500015258789,41.81999969482422,0.5582500100135803,107.4000015258789,209.7899932861328,13.752667427062988,12.5,31.56999969482422,19.184499740600586,26.917499542236328,126.47000122070312,82.47000122070312,41.95000076293945,0.5625,107.55000305175781,210.02999877929688,13.846667289733887,13.270000457763672,113476000.0,41608000.0,31722000.0,24439900.0,13769700.0,22509700.0,155284000.0,16195300.0,68934900.0,24886500.0,0
2015-04-17,27.713687896728516,18.777999877929688,26.40287971496582,107.61277770996094,80.07679748535156,35.5711555480957,0.5340797901153564,97.71247100830078,172.5361328125,13.78600025177002,13.890000343322754,31.1875,18.777999877929688,26.636999130249023,124.43000030517578,80.77999877929688,41.619998931884766,0.5550000071525574,106.01000213623047,207.9499969482422,13.78600025177002,13.890000343322754,31.53499984741211,19.17799949645996,26.989999771118164,125.55000305175781,82.11000061035156,41.7400016784668,0.5605000257492065,106.94999694824219,209.22999572753906,13.791999816894531,15.020000457763672,31.114999771118164,18.719999313354492,26.450000762939453,123.81999969482422,80.37000274658203,41.15999984741211,0.5502499938011169,105.55000305175781,207.00999450683594,13.566666603088379,13.729999542236328,31.387500762939453,19.131500244140625,26.86549949645996,125.12000274658203,81.4800033569336,41.66999816894531,0.5504999756813049,106.66000366210938,208.94000244140625,13.666000366210938,13.970000267028809,207828000.0,76794000.0,49234000.0,48283500.0,24215000.0,42387600.0,293636000.0,46514000.0,191113200.0,37048500.0,0
2015-04-20,28.346834182739258,19.475500106811523,26.987194061279297,108.66793060302734,82.36668395996094,36.67367935180664,0.5314335823059082,99.17803192138672,174.112548828125,13.684666633605957,13.300000190734863,31.899999618530273,19.475500106811523,27.226499557495117,125.6500015258789,83.08999633789062,42.90999984741211,0.5522500276565552,107.5999984741211,209.85000610351562,13.684666633605957,13.300000190734863,32.029998779296875,19.597000122070312,27.290000915527344,125.94999694824219,83.1500015258789,43.16999816894531,0.5609999895095825,107.79000091552734,210.25,13.856666564941406,13.670000076293945,31.292499542236328,18.850000381469727,26.667499542236328,124.83000183105469,81.23999786376953,41.68000030517578,0.5512499809265137,106.5,208.9600067138672,13.59000015258789,12.829999923706055,31.392499923706055,18.927499771118164,26.6875,125.05000305175781,81.54000091552734,41.72999954223633,0.5575000047683716,106.54000091552734,209.05999755859375,13.785332679748535,13.670000076293945,188217200.0,100322000.0,38508000.0,24602300.0,28796800.0,46057700.0,231624000.0,28945900.0,92189500.0,38389500.0,0
2015-04-21,28.193544387817383,19.55900001525879,26.907405853271484,108.55548858642578,82.89207458496094,36.44293212890625,0.5307118892669678,99.60203552246094,173.9051055908203,13.96066665649414,13.25,31.727500915527344,19.55900001525879,27.145999908447266,125.5199966430664,83.62000274658203,42.63999938964844,0.5515000224113464,108.05999755859375,209.60000610351562,13.96066665649414,13.25,32.04999923706055,19.729999542236328,27.388500213623047,126.25,84.48999786376953,43.150001525878906,0.5590000152587891,108.41000366210938,210.86000061035156,14.050000190734863,13.510000228881836,31.667499542236328,19.34000015258789,27.11050033569336,125.41999816894531,83.54000091552734,42.529998779296875,0.5487499833106995,107.93000030517578,209.24000549316406,13.620667457580566,12.65999984741211,32.025001525878906,19.565500259399414,27.315500259399414,126.05000305175781,84.0,43.0,0.5590000152587891,108.22000122070312,210.6699981689453,13.720000267028809,12.75,129740400.0,92870000.0,29128000.0,13844600.0,27171900.0,26013800.0,230456000.0,22759800.0,72559800.0,51487500.0,0
2015-04-22,28.573429107666016,19.489999771118164,27.217655181884766,108.71979522705078,83.89327239990234,36.74205017089844,0.5367263555526733,100.14586639404297,174.75970458984375,14.629332542419434,12.710000038146973,32.154998779296875,19.489999771118164,27.458999633789062,125.70999908447266,84.62999725341797,42.9900016784668,0.5577499866485596,108.6500015258789,210.6300048828125,14.629332542419434,12.710000038146973,32.217498779296875,19.714000701904297,27.549999237060547,125.87999725341797,84.73999786376953,43.130001068115234,0.5584999918937683,108.83000183105469,210.85000610351562,14.791999816894531,13.800000190734863,31.579999923706055,19.399999618530273,27.06599998474121,124.47000122070312,83.6500015258789,42.54999923706055,0.5462499856948853,107.63999938964844,208.89999389648438,14.112667083740234,12.569999694824219,31.747499465942383,19.595500946044922,27.152999877929688,125.5199966430664,84.31999969482422,42.66999816894531,0.5547500252723694,108.33999633789062,210.00999450683594,14.166666984558105,12.970000267028809,150618000.0,69494000.0,31806000.0,21991300.0,45548000.0,25064300.0,207420000.0,21429200.0,78264600.0,117945000.0,0
2015-04-23,28.806692123413086,19.499500274658203,27.628013610839844,109.21277618408203,81.69261169433594,37.04118728637695,0.5345609188079834,100.52376556396484,175.1995391845703,14.573332786560059,12.479999542236328,32.41749954223633,19.499500274658203,27.87299919128418,126.27999877929688,82.41000366210938,43.34000015258789,0.5554999709129333,109.05999755859375,211.16000366210938,14.573332786560059,12.479999542236328,32.60499954223633,19.5939998626709,28.058500289916992,126.54000091552734,85.58999633789062,43.61000061035156,0.5607500076293945,109.55000305175781,211.94000244140625,14.76533317565918,12.960000038146973,32.03499984741211,19.3075008392334,27.503999710083008,125.26000213623047,82.41000366210938,42.79999923706055,0.5412499904632568,108.26000213623047,210.00999450683594,14.476667404174805,12.119999885559082,32.07500076293945,19.510499954223633,27.52050018310547,125.4800033569336,84.0999984741211,42.88999938964844,0.5475000143051147,108.27999877929688,210.14999389648438,14.5513334274292,12.960000038146973,183083600.0,159600000.0,78184000.0,18025800.0,73728100.0,46309500.0,259380000.0,29473200.0,102585900.0,66168000.0,0
2015-04-24,28.942209243774414,22.2549991607666,28.430896759033203,108.84952545166016,80.82026672363281,40.912818908691406,0.5299901366233826,101.88793182373047,175.6060028076172,14.562000274658203,12.289999961853027,32.56999969482422,22.2549991607666,28.683000564575195,125.86000061035156,81.52999877929688,47.869998931884766,0.5507500171661377,110.54000091552734,211.64999389648438,14.562000274658203,12.289999961853027,32.657501220703125,22.63249969482422,29.235000610351562,126.45999908447266,82.94000244140625,48.13999938964844,0.5554999709129333,110.69000244140625,211.97000122070312,14.720000267028809,13.020000457763672,32.307498931884766,21.950000762939453,28.417499542236328,125.69000244140625,81.4800033569336,45.650001525878906,0.5444999933242798,110.02999877929688,211.11000061035156,14.534000396728516,12.15999984741211,32.622501373291016,21.950000762939453,29.002500534057617,126.33000183105469,82.7699966430664,45.65999984741211,0.5552499890327454,110.20999908447266,211.66000366210938,14.699999809265137,12.210000038146973,178103600.0,343538000.0,92168000.0,14992500.0,29660400.0,130933700.0,240960000.0,32508100.0,61327400.0,36417000.0,0
2015-04-27,29.468711853027344,21.92799949645996,28.057212829589844,107.64738464355469,81.19698333740234,41.04957962036133,0.5340797901153564,101.62986755371094,174.87588500976562,15.436667442321777,13.119999885559082,33.162498474121094,21.92799949645996,28.305999755859375,124.47000122070312,81.91000366210938,48.029998779296875,0.5550000071525574,110.26000213623047,210.77000427246094,15.436667442321777,13.119999885559082,33.282501220703125,22.34950065612793,28.775999069213867,126.91000366210938,82.93000030517578,48.130001068115234,0.5647500157356262,111.16000366210938,212.47999572753906,15.916666984558105,13.399999618530273,32.787498474121094,21.870500564575195,28.114999771118164,124.04000091552734,81.62999725341797,47.220001220703125,0.5477499961853027,110.0199966430664,210.5399932861328,14.800000190734863,12.329999923706055,33.07749938964844,22.19300079345703,28.638500213623047,126.20999908447266,81.87000274658203,47.22999954223633,0.5525000095367432,110.94999694824219,212.3300018310547,14.837332725524902,12.34000015258789,387816800.0,108618000.0,48062000.0,32924600.0,25446000.0,59248200.0,248456000.0,31121300.0,79358100.0,175089000.0,0
2015-04-28,29.004404067993164,21.465499877929688,27.970478057861328,108.24415588378906,79.97767639160156,42.01533889770508,0.5367263555526733,101.42704772949219,175.43179321289062,15.36533260345459,12.40999984741211,32.63999938964844,21.465499877929688,28.2185001373291,125.16000366210938,80.68000030517578,49.15999984741211,0.5577499866485596,110.04000091552734,211.44000244140625,15.36533260345459,12.40999984741211,33.6349983215332,21.950000762939453,28.39150047302246,125.37000274658203,81.9000015258789,49.209999084472656,0.5597500205039978,110.55000305175781,211.5,15.699999809265137,14.229999542236328,32.39250183105469,21.402000427246094,28.04800033569336,123.25,80.2300033569336,47.70000076293945,0.5487499833106995,109.11000061035156,209.3300018310547,15.20199966430664,12.40999984741211,33.6150016784668,21.925500869750977,28.215999603271484,124.54000091552734,81.83000183105469,47.779998779296875,0.5540000200271606,110.33999633789062,210.74000549316406,15.649999618530273,13.260000228881836,475696000.0,82810000.0,37178000.0,35654900.0,23775300.0,60730800.0,234484000.0,36849200.0,86863500.0,91281000.0,0
2015-04-29,28.577869415283203,21.4685001373291,27.822790145874023,107.06795501708984,79.7695083618164,41.92987823486328,0.5326365828514099,100.7910385131836,174.70993041992188,15.49666690826416,13.390000343322754,32.15999984741211,21.4685001373291,28.069499969482422,123.80000305175781,80.47000122070312,49.060001373291016,0.5534999966621399,109.3499984741211,210.57000732421875,15.49666690826416,13.390000343322754,32.897499084472656,21.711999893188477,28.29199981689453,124.9000015258789,81.38999938964844,49.310001373291016,0.559249997138977,110.06999969482422,211.2899932861328,15.664667129516602,14.34000015258789,32.07500076293945,21.30150032043457,27.950000762939453,123.62999725341797,79.5199966430664,48.5,0.5512499809265137,108.75,209.60000610351562,15.175333023071289,12.609999656677246,32.540000915527344,21.337499618530273,28.02549934387207,124.47000122070312,80.01000213623047,48.720001220703125,0.5537499785423279,109.43000030517578,210.3699951171875,15.33666706085205,13.4399995803833,253544400.0,72434000.0,33622000.0,26437900.0,26430300.0,47804600.0,195156000.0,34043900.0,125684900.0,59041500.0,0
2015-04-30,27.802553176879883,21.089000701904297,27.197336196899414,104.80207061767578,78.08428955078125,41.570919036865234,0.5340797901153564,99.20570373535156,172.95928955078125,15.069999694824219,14.550000190734863,31.287500381469727,21.089000701904297,27.438499450683594,121.18000030517578,78.7699966430664,48.63999938964844,0.5550000071525574,107.62999725341797,208.4600067138672,15.069999694824219,14.550000190734863,32.15999984741211,21.587499618530273,28.055500030517578,123.44000244140625,80.95999908447266,49.540000915527344,0.5577499866485596,109.16999816894531,210.35000610351562,15.526000022888184,15.289999961853027,31.145000457763672,20.961999893188477,27.336000442504883,120.66000366210938,78.31999969482422,48.599998474121094,0.5494999885559082,107.05999755859375,207.6199951171875,15.011333465576172,12.489999771118164,32.15999984741211,21.355499267578125,27.92799949645996,123.05999755859375,80.01000213623047,48.70000076293945,0.5507500171661377,108.7300033569336,209.8800048828125,15.359333038330078,13.890000343322754,332781600.0,72958000.0,47240000.0,72393800.0,28999000.0,64725500.0,218844000.0,44080500.0,161304900.0,58678500.0,0
2015-05-01,28.64673614501953,21.14349937438965,27.315786361694336,105.48528289794922,78.30237579345703,41.587989807128906,0.5473116636276245,100.51451873779297,174.83444213867188,15.0686674118042,12.699999809265137,32.23749923706055,21.14349937438965,27.558000564575195,121.97000122070312,78.98999786376953,48.65999984741211,0.5687500238418579,109.05000305175781,210.72000122070312,15.0686674118042,12.699999809265137,32.532501220703125,21.281999588012695,27.56100082397461,122.16000366210938,79.76000213623047,48.880001068115234,0.5705000162124634,109.12000274658203,210.77000427246094,15.451333045959473,13.979999542236328,31.325000762939453,20.799999237060547,27.1924991607666,120.91000366210938,78.11000061035156,48.400001525878906,0.5569999814033508,108.02999877929688,209.27999877929688,14.694000244140625,12.680000305175781,31.524999618530273,21.19099998474121,27.52549934387207,121.5199966430664,79.23999786376953,48.58000183105469,0.559499979019165,108.05000305175781,209.39999389648438,15.329333305358887,13.979999542236328,234050400.0,71316000.0,36572000.0,47996200.0,24136400.0,38937300.0,256968000.0,32874300.0,103399700.0,79225500.0,0
