Date,COPX,ICLN,ITA,LIT,PICK,QQQ,REMX,SMH,SOXX,SPY,TAN,URA,XLI
2023-11-03,32.19022750854492,13.065925598144531,111.19551086425781,48.17350769042969,35.530879974365234,361.9228515625,56.9332389831543,147.4994659423828,155.8441925048828,420.2569274902344,44.438865661621094,23.637439727783203,97.69984436035156
2023-11-06,31.953811645507812,12.884321212768555,110.90141296386719,48.584075927734375,35.73988342285156,363.3992004394531,56.138248443603516,147.93353271484375,155.55563354492188,421.2237243652344,43.6236572265625,22.989599227905273,97.44020080566406
2023-11-07,31.036523818969727,12.807856559753418,110.705322265625,47.93889617919922,34.90386962890625,366.8342590332031,55.534812927246094,148.86090087890625,156.54595947265625,422.4225158691406,43.653480529785156,23.34853744506836,97.19979858398438
2023-11-08,30.204345703125,12.616694450378418,110.5484619140625,47.459896087646484,34.43132781982422,367.0705261230469,54.78771209716797,149.3936309814453,156.7033233642578,422.7319030761719,42.29148483276367,22.814504623413086,97.42096710205078
2023-11-09,30.308364868164062,12.492438316345215,110.55827331542969,46.648536682128906,34.34954833984375,364.2456970214844,54.15554428100586,149.1272735595703,155.952392578125,419.4351501464844,41.31721115112305,23.366044998168945,97.20940399169922
2023-11-10,30.355648040771484,12.435090065002441,111.72492218017578,46.404151916503906,34.576725006103516,372.43475341796875,53.542537689208984,155.1649932861328,162.2417755126953,425.9803161621094,41.158145904541016,23.514873504638672,98.61337280273438
2023-11-13,30.51641082763672,12.435090065002441,113.02882385253906,46.77561569213867,34.71303176879883,371.2733459472656,53.97355651855469,154.2178955078125,160.66122436523438,425.5743408203125,41.466331481933594,24.2239990234375,98.69990539550781
2023-11-14,31.745765686035156,13.371784210205078,113.90138244628906,48.49610137939453,36.203330993652344,379.2655334472656,56.10951614379883,158.92373657226562,166.60304260253906,433.8307800292969,45.7610969543457,24.582937240600586,100.68082427978516
2023-11-15,32.25642395019531,13.438692092895508,113.89157104492188,48.97509765625,36.348724365234375,379.551025390625,56.75125503540039,159.04214477539062,167.8130340576172,434.7492370605469,46.37747573852539,24.20648765563965,100.89238739013672
2023-11-16,31.764678955078125,13.285761833190918,113.40139770507812,47.18618392944336,36.06702423095703,379.8758239746094,54.145965576171875,159.63406372070312,167.89501953125,435.2809143066406,45.21430587768555,24.556671142578125,100.91162872314453
2023-11-17,32.19022750854492,13.371784210205078,113.47982788085938,48.30059051513672,36.67586135864258,379.96435546875,56.32981491088867,160.38385009765625,169.0754852294922,435.82232666015625,45.363433837890625,25.081951141357422,101.55590057373047
2023-11-20,32.64414596557617,13.620295524597168,114.72490692138672,48.945770263671875,36.893951416015625,384.59039306640625,56.61716079711914,162.68251037597656,171.56764221191406,439.1771545410156,46.755252838134766,25.493417739868164,101.86360931396484
2023-11-21,32.76708221435547,13.352667808532715,114.86217498779297,48.32991409301758,37.175662994384766,382.3560791015625,56.23402786254883,160.28518676757812,168.36065673828125,438.2200012207031,45.77103805541992,25.134475708007812,101.78669738769531
2023-11-22,32.5684928894043,13.304876327514648,115.646484375,47.70428466796875,36.975738525390625,383.9210205078125,55.362403869628906,159.9398956298828,168.8984375,439.911865234375,45.79092025756836,25.222023010253906,102.00787353515625
2023-11-24,32.61577606201172,13.266646385192871,116.16606140136719,47.71406555175781,36.848514556884766,383.3797302246094,55.61144256591797,159.58473205566406,169.01976013183594,440.18255615234375,45.21430587768555,25.44964027404785,102.25786590576172
2023-11-27,32.12403106689453,13.161505699157715,115.54842376708984,46.589881896972656,36.74855422973633,383.04510498046875,54.04060363769531,159.486083984375,168.78369140625,439.3898620605469,44.3692741394043,25.41462516784668,101.68091583251953
2023-11-28,32.81436538696289,13.333551406860352,115.60725402832031,47.127532958984375,36.99391174316406,384.049072265625,54.720664978027344,158.56857299804688,167.796630859375,439.8248596191406,45.025421142578125,25.239530563354492,101.44051361083984
2023-11-29,32.53066635131836,13.476923942565918,115.48961639404297,46.89292526245117,36.848514556884766,383.6749572753906,54.73981857299805,160.02870178222656,169.6165313720703,439.5155029296875,45.57220458984375,24.390335083007812,101.82515716552734
2023-11-30,32.51175308227539,13.582062721252441,117.50920867919922,46.59965896606445,36.903038024902344,382.7104187011719,54.404579162597656,158.3219451904297,168.43275451660156,441.2460632324219,45.57220458984375,25.35334014892578,102.94062805175781
2023-12-01,33.930240631103516,13.945270538330078,118.90135955810547,47.215511322021484,37.993507385253906,383.802978515625,55.582706451416016,158.9632110595703,169.22305297851562,443.8564147949219,47.59034729003906,25.335832595825195,104.56575775146484
2023-12-04,33.18317413330078,13.897480010986328,119.842529296875,45.77852249145508,36.88487243652344,380.23992919921875,53.98313903808594,156.6448211669922,167.32772827148438,441.5264587402344,47.46110534667969,25.72978973388672,104.73883819580078
2023-12-05,32.46446990966797,13.754108428955078,118.8033218383789,44.84007263183594,36.36690139770508,381.1946716308594,51.732242584228516,156.6448211669922,166.3767852783203,441.43939208984375,46.95408248901367,25.17824935913086,103.89262390136719
2023-12-06,32.53066635131836,13.582062721252441,119.19547271728516,46.02290344238281,36.43959426879883,378.9898376464844,53.25518798828125,155.38201904296875,165.35040283203125,439.6605529785156,46.307884216308594,24.93311882019043,104.35418701171875
2023-12-07,32.9278450012207,13.620295524597168,118.96997833251953,46.89292526245117,36.903038024902344,384.28521728515625,54.28963851928711,158.93362426757812,169.7838134765625,443.01531982421875,46.37747573852539,24.941875457763672,104.45036315917969
2023-12-08,33.40067672729492,13.467366218566895,119.88176727294922,47.06888198852539,36.81216812133789,385.99786376953125,54.9313850402832,160.2950439453125,171.12496948242188,444.919921875,45.55232238769531,25.195758819580078,104.77730560302734
2023-12-11,33.050777435302734,13.505598068237305,121.04840850830078,46.677860260009766,36.59408187866211,389.2951354980469,53.85861587524414,164.14260864257812,176.96182250976562,446.65045166015625,45.542381286621094,25.15198516845703,105.7773666381836
2023-12-12,32.77653884887695,13.276202201843262,121.35231018066406,46.01313018798828,36.44868850708008,392.39556884765625,52.43145751953125,165.87893676757812,178.23741149902344,448.6904296875,44.20026397705078,25.467153549194336,106.2581787109375
2023-12-13,33.996437072753906,13.849689483642578,123.1268310546875,47.20573806762695,37.266536712646484,397.3857727050781,54.548255920410156,167.83229064941406,180.98202514648438,454.8778991699219,46.66577911376953,25.195758819580078,107.44097900390625
2023-12-14,35.140682220458984,14.518755912780762,122.40135192871094,48.52542495727539,38.45695114135742,397.0412902832031,56.5596923828125,170.93008422851562,185.99913024902344,456.3377685546875,50.46345901489258,26.0537109375,108.82569122314453
2023-12-15,35.140682220458984,14.623894691467285,122.46016693115234,48.21261215209961,38.511474609375,398.9605712890625,56.4351692199707,171.7390594482422,186.6909942626953,455.5864562988281,51.477500915527344,25.397113800048828,108.68144226074219
2023-12-18,35.10285568237305,14.423175811767578,122.68565368652344,47.919342041015625,38.89313888549805,401.4735107421875,56.79914855957031,172.03977966308594,186.17291259765625,458.14910888671875,50.351070404052734,25.957408905029297,108.67662048339844
2023-12-19,35.98231887817383,14.815058708190918,123.97976684570312,48.789363861083984,39.574676513671875,403.52484130859375,57.986854553222656,172.61544799804688,187.1664581298828,460.93505859375,52.689510345458984,25.038175582885742,109.51778411865234
2023-12-20,35.27307891845703,14.345854759216309,121.99552154541016,47.342594146728516,38.756736755371094,397.528564453125,55.994571685791016,167.81175231933594,181.61807250976562,454.5477600097656,50.390872955322266,24.731761932373047,107.7484130859375
2023-12-21,36.09579849243164,14.808313369750977,123.16620635986328,48.43744659423828,39.696571350097656,402.1540222167969,57.431312561035156,171.96038818359375,186.64508056640625,458.8577880859375,52.79896926879883,25.63348960876465,108.86032104492188
2023-12-22,36.02960205078125,14.827582359313965,123.87450408935547,49.11195373535156,39.87337112426758,402.7556457519531,58.44660949707031,171.98025512695312,187.2430419921875,459.7799377441406,52.33128356933594,25.843599319458008,109.3824234008789
2023-12-26,36.37950134277344,15.029909133911133,124.54346466064453,49.53229904174805,40.078094482421875,405.2211608886719,59.07877731323242,174.35231018066406,190.55162048339844,461.72137451171875,53.396018981933594,26.193784713745117,110.15592956542969
2023-12-27,36.729393005371094,15.06844711303711,124.62215423583984,49.40522003173828,40.45960998535156,406.04608154296875,59.164981842041016,174.54087829589844,191.04119873046875,462.5561828613281,53.41592025756836,25.79107093811035,110.3202896118164
2023-12-28,36.10941696166992,15.155157089233398,124.55329895019531,51.106468200683594,40.3293342590332,405.8487548828125,59.95039749145508,174.50119018554688,190.6830596923828,462.7309265136719,53.95326614379883,25.495819091796875,110.34930419921875
2023-12-29,35.82283401489258,15.001004219055176,124.54346466064453,50.1514778137207,40.078094482421875,404.0923156738281,58.95425796508789,173.55831909179688,189.2834014892578,461.3913269042969,53.08754348754883,25.709365844726562,110.21393585205078
2024-01-02,35.545806884765625,14.827582359313965,123.40229797363281,49.51154708862305,39.91989517211914,397.2541809082031,58.65733337402344,167.70257568359375,182.46578979492188,458.8092346191406,51.813838958740234,25.189422607421875,109.10203552246094
2024-01-03,35.306983947753906,14.490373611450195,121.72007751464844,48.48764419555664,39.3150520324707,393.0506286621094,56.86619186401367,164.72508239746094,178.54605102539062,455.06231689453125,49.83363342285156,24.9108829498291,107.47769165039062
2024-01-04,35.230560302734375,14.307315826416016,121.7102279663086,47.72956085205078,39.19408416748047,391.02777099609375,55.994571685791016,163.75242614746094,177.0445556640625,453.5964660644531,48.53007507324219,25.254417419433594,107.6130599975586
2024-01-05,35.230560302734375,14.259143829345703,121.82828521728516,47.670494079589844,39.09172439575195,391.4916076660156,55.62102127075195,164.83425903320312,178.02691650390625,454.2177429199219,48.05243682861328,25.03158187866211,107.7387466430664
2024-01-08,35.46937942504883,14.355487823486328,120.44119262695312,47.778785705566406,39.175472259521484,399.58294677734375,55.61144256591797,170.67015075683594,183.82601928710938,460.7021179199219,48.05243682861328,25.402973175048828,108.44456481933594
2024-01-09,34.81978988647461,14.307315826416016,119.49678802490234,46.72534942626953,38.33799362182617,400.372314453125,53.954402923583984,171.12669372558594,183.888427734375,460.003173828125,47.6743049621582,26.433574676513672,108.10614776611328
2024-01-10,34.85800552368164,14.307315826416016,120.27395629882812,46.38077163696289,38.11466598510742,403.08587646484375,52.690067291259766,171.28549194335938,183.27072143554688,462.604736328125,48.0225830078125,26.730688095092773,108.65727233886719
2024-01-11,34.92487716674805,14.114624977111816,119.49678802490234,46.8139533996582,38.06814193725586,403.9245910644531,52.32609558105469,172.25814819335938,183.9475555419922,462.40087890625,46.77873229980469,27.287769317626953,108.40589141845703
2024-01-12,35.211456298828125,14.008645057678223,120.3526611328125,46.08541488647461,38.012306213378906,404.1318054199219,51.91423034667969,171.6527099609375,183.13601684570312,462.7212219238281,46.22148895263672,29.228273391723633,108.3962173461914
2024-01-16,34.14154815673828,13.517282485961914,117.36204528808594,45.2584228515625,37.063167572021484,404.0923156738281,49.92194747924805,174.38209533691406,185.73165893554688,461.0224304199219,44.05221176147461,28.99615478515625,107.30364990234375
2024-01-17,33.32956314086914,13.208976745605469,117.38170623779297,44.017921447753906,36.57928466796875,401.81298828125,48.51394271850586,173.3300323486328,184.02972412109375,458.4598083496094,42.67900085449219,28.420503616333008,106.57849884033203
2024-01-18,33.33911895751953,13.266783714294434,119.24101257324219,44.36250305175781,36.69095230102539,407.5163269042969,48.5714111328125,178.95751953125,190.10479736328125,462.5367431640625,43.057132720947266,28.57834243774414,108.0191421508789
2024-01-19,33.711673736572266,13.257150650024414,119.73287963867188,43.949005126953125,36.84914016723633,415.5978088378906,47.68062973022461,185.77597045898438,197.54010009765625,468.3028259277344,42.6889533996582,28.25337791442871,108.7249526977539
2024-01-22,32.92835235595703,13.392033576965332,120.18541717529297,43.24014663696289,36.36526107788086,416.1405334472656,46.89521408081055,186.6394500732422,198.18736267089844,469.29302978515625,43.345706939697266,27.408470153808594,109.56613159179688
2024-01-23,33.68301010131836,13.55582046508789,120.44119262695312,43.39767074584961,36.802608489990234,417.86737060546875,46.837745666503906,187.59225463867188,199.50160217285156,470.6615905761719,44.66916275024414,28.160531997680664,109.47911834716797
2024-01-24,34.724266052246094,13.430572509765625,120.77566528320312,43.50596618652344,37.50051498413086,420.1861877441406,47.7476806640625,190.9270477294922,202.40609741210938,471.1761474609375,43.813392639160156,27.863420486450195,108.80230712890625
2024-01-25,35.03950500488281,13.48837947845459,119.69354248046875,42.688819885253906,37.50051498413086,420.69927978515625,47.57526779174805,190.9270477294922,201.84423828125,473.7389221191406,43.66413116455078,27.362045288085938,109.84651947021484
2024-01-26,34.85800552368164,13.363128662109375,120.0575180053711,42.767578125,37.6587028503418,418.1929626464844,47.53696060180664,186.85781860351562,196.40328979492188,473.136962890625,42.97752380371094,27.473461151123047,109.67249298095703
2024-01-29,35.15414047241211,13.55582046508789,120.27395629882812,42.65928268432617,37.956478118896484,422.4754333496094,48.23617172241211,189.0512237548828,198.44692993164062,476.8839416503906,43.83329391479492,27.881990432739258,110.38796997070312
2024-01-30,35.077720642089844,13.353495597839355,120.10670471191406,41.70429611206055,37.96577835083008,419.66314697265625,46.86648178100586,187.17539978027344,195.3814697265625,476.5151062011719,43.00737762451172,28.36479377746582,110.4266586303711
2024-01-31,34.5714225769043,13.305322647094727,120.65762329101562,40.80838394165039,37.668006896972656,411.443603515625,45.40100860595703,184.47579956054688,192.5525665283203,468.7395935058594,42.16156005859375,28.151247024536133,109.1503677368164
2024-02-01,35.06816482543945,13.729243278503418,121.69056701660156,41.22187805175781,37.92856216430664,416.2885437011719,45.37226867675781,186.16305541992188,193.50540161132812,474.8746337890625,43.206390380859375,29.906055450439453,111.00677490234375
2024-02-02,34.1988639831543,13.469109535217285,121.62168884277344,39.90262222290039,37.40746307373047,423.32403564453125,43.99300003051758,189.7856903076172,195.9761505126953,479.873779296875,42.07200241088867,29.265413284301758,111.75127410888672
2024-02-05,33.53017044067383,13.170438766479492,121.17900848388672,38.8393440246582,36.70956039428711,422.771484375,42.36469268798828,193.48770141601562,198.65391540527344,478.12646484375,40.897804260253906,28.791893005371094,111.14213562011719
2024-02-06,34.06512451171875,13.401668548583984,122.09391021728516,40.44411849975586,37.15621566772461,421.9228820800781,44.20372009277344,191.29428100585938,196.3376007080078,479.51458740234375,42.07200241088867,28.73618507385254,112.13803100585938
2024-02-07,33.6734619140625,13.738877296447754,122.99894714355469,40.57209396362305,37.230655670166016,426.2644958496094,44.950828552246094,195.1551055908203,199.34060668945312,483.5140075683594,43.942752838134766,29.061147689819336,112.88251495361328
2024-02-08,33.47285461425781,13.6618013381958,122.42837524414062,41.0446662902832,36.97010803222656,427.0539245605469,45.44889831542969,197.93408203125,202.76748657226562,483.7275085449219,43.88304901123047,27.854137420654297,112.90185546875
2024-02-09,33.06208419799805,13.864127159118652,122.63497161865234,41.192344665527344,36.784000396728516,431.2574462890625,46.06190490722656,202.32093811035156,206.8054656982422,486.5231628417969,45.266212463378906,27.640586853027344,113.07586669921875
2024-02-12,33.61614227294922,14.10499095916748,122.86122131347656,41.861820220947266,37.02593994140625,429.5700988769531,46.789852142333984,201.536865234375,206.43093872070312,486.30963134765625,47.06730651855469,27.631303787231445,113.2402572631836
2024-02-13,32.61310577392578,13.603994369506836,122.08406066894531,40.36534881591797,36.002349853515625,422.8701171875,44.222877502441406,197.80506896972656,202.189208984375,479.6116638183594,44.27113342285156,26.73996925354004,112.07999420166016
2024-02-14,33.25314712524414,13.979741096496582,123.28424072265625,41.113582611083984,36.458316802978516,427.478271484375,45.41058349609375,201.7750701904297,206.75621032714844,483.9701843261719,46.400604248046875,27.15778350830078,113.95574188232422
2024-02-15,33.663909912109375,14.191701889038086,124.1893081665039,41.733829498291016,36.96080780029297,428.75115966796875,46.234317779541016,201.10015869140625,206.55906677246094,487.3094482421875,47.16681671142578,27.111358642578125,114.80657958984375
2024-02-16,34.428131103515625,13.979741096496582,123.59904479980469,42.866031646728516,37.40746307373047,424.86334228515625,48.12123489379883,200.23667907714844,205.38938903808594,484.8826599121094,46.62947082519531,26.88852310180664,114.1201171875
2024-02-20,34.32304763793945,13.7870512008667,123.39246368408203,41.46800994873047,36.76538848876953,421.6564025878906,46.08106231689453,196.2964630126953,201.9329833984375,482.2131652832031,45.58463668823242,26.052902221679688,113.76239013671875
2024-02-21,34.36125946044922,13.63289737701416,123.48099517822266,42.06856918334961,36.6351203918457,419.96905517578125,46.66533660888672,195.03599548339844,201.4696807861328,482.6500244140625,44.539798736572266,26.322158813476562,114.21680450439453
2024-02-22,34.380367279052734,13.324591636657715,123.93352508544922,42.09810256958008,36.86774444580078,432.2639465332031,46.25347137451172,208.35533142089844,211.39874267578125,492.63873291015625,42.440181732177734,25.746505737304688,115.62841796875
2024-02-23,34.810237884521484,13.180073738098145,124.36637115478516,42.36392593383789,37.10969161987305,430.9909973144531,46.30136489868164,207.05516052246094,209.11856079101562,492.97845458984375,41.78343200683594,25.050151824951172,116.2375717163086
2024-02-26,34.29439163208008,13.189706802368164,124.1794662475586,42.866031646728516,36.60720443725586,430.7640686035156,46.7802734375,208.77218627929688,211.18190002441406,491.17291259765625,41.77347946166992,25.570098876953125,116.06352996826172
2024-02-27,34.61918258666992,13.324591636657715,124.32703399658203,43.56504440307617,36.951499938964844,431.8001708984375,47.59442901611328,208.16676330566406,210.97161865234375,492.08538818359375,42.35062789916992,26.00647735595703,116.2375717163086
2024-02-28,33.960044860839844,13.180073738098145,126.0486068725586,43.781639099121094,36.40248489379883,429.50103759765625,48.60972595214844,205.854248046875,208.5994415283203,491.4350280761719,41.80332946777344,25.551528930664062,116.63397216796875
2024-02-29,34.37081527709961,13.401668548583984,125.80266571044922,45.347023010253906,36.73747634887695,433.1816101074219,50.32423400878906,210.3601837158203,214.25064086914062,493.2016906738281,42.93772506713867,25.495819091796875,116.99173736572266
2024-03-01,34.81978988647461,13.613628387451172,125.81249237060547,46.43000030517578,37.15621566772461,439.7039489746094,52.02916717529297,218.8857421875,223.36817932128906,497.8320007324219,43.96265411376953,26.266450881958008,117.49449157714844
2024-03-04,34.9439811706543,13.401668548583984,126.78642272949219,45.0615119934082,36.87705612182617,438.13507080078125,50.61158752441406,222.40911865234375,225.56295776367188,497.298095703125,43.17654037475586,25.718652725219727,117.91992950439453
2024-03-05,34.37081527709961,13.363128662109375,126.65852355957031,42.69866180419922,36.495540618896484,430.2706604003906,46.97184371948242,219.00485229492188,221.1405792236328,492.3280334472656,42.78845977783203,25.57938003540039,116.95304107666016
2024-03-06,35.65087890625,13.565455436706543,127.42583465576172,43.949005126953125,37.035247802734375,432.9744567871094,48.99285888671875,224.6521759033203,226.57498168945312,494.8227844238281,43.72383499145508,26.00647735595703,117.56217956542969
2024-03-07,36.319576263427734,13.748512268066406,127.76034545898438,44.06714630126953,37.705230712890625,439.5461730957031,49.64418029785156,232.41351318359375,234.34539794921875,499.73468017578125,44.74877166748047,27.250629425048828,118.50971221923828
2024-03-08,36.338680267333984,13.815954208374023,127.08152770996094,43.496124267578125,37.547035217285156,433.2012939453125,48.68635177612305,223.30238342285156,224.8631591796875,496.735107421875,45.54483413696289,26.052902221679688,118.24867248535156
2024-03-11,36.58705520629883,13.796684265136719,125.85186004638672,45.39624786376953,37.137603759765625,431.593017578125,50.19013977050781,219.3224334716797,221.8765411376953,496.3079833984375,46.151832580566406,26.034334182739258,117.63953399658203
2024-03-12,36.40555191040039,13.430572509765625,124.88776397705078,45.78021240234375,37.249267578125,437.7799072265625,49.76869583129883,226.26002502441406,226.4796905517578,501.64697265625,44.400489807128906,26.136465072631836,118.1616439819336
2024-03-13,38.602684020996094,13.19934368133545,124.88776397705078,45.75067901611328,37.9378662109375,434.4150695800781,50.39128494262695,221.78384399414062,220.95985412597656,500.8606872558594,43.654178619384766,25.375118255615234,118.480712890625
2024-03-14,38.76508331298828,13.01628589630127,124.71067810058594,44.63816833496094,37.4912109375,433.31982421875,49.10779571533203,217.81385803222656,217.18472290039062,499.87054443359375,42.479984283447266,25.46796417236328,117.97794342041016
2024-03-15,39.72990798950195,12.929574966430664,125.14354705810547,44.63816833496094,37.6587028503418,428.1689453125,49.46219253540039,216.20599365234375,215.62728881835938,496.4380798339844,42.34067153930664,25.89505958557129,117.99727630615234
2024-03-18,39.2331657409668,12.997014999389648,125.01566314697266,45.39624786376953,37.668006896972656,432.2525939941406,49.4334602355957,216.6427001953125,215.4597930908203,499.3885498046875,42.58944320678711,26.173603057861328,118.20677185058594
2024-03-19,38.67911148071289,12.929574966430664,126.15681457519531,44.98275375366211,37.71453857421875,433.32952880859375,48.667198181152344,216.1663055419922,213.6559600830078,502.16375732421875,42.83821487426758,25.802215576171875,119.22511291503906
2024-03-20,39.92096710205078,13.218611717224121,127.5733871459961,45.92789077758789,38.44965744018555,438.46746826171875,50.448753356933594,219.630126953125,217.2931365966797,506.808349609375,43.87309646606445,26.647123336791992,120.6605224609375
2024-03-21,39.901859283447266,13.237879753112793,127.74690246582031,45.356868743896484,38.57062530517578,440.5423278808594,50.02730941772461,224.6124725341797,222.18215942382812,508.4832458496094,44.17162322998047,26.869956970214844,121.85345458984375
2024-03-22,39.443328857421875,13.189706802368164,128.24966430664062,44.52002716064453,38.22633361816406,441.0462341308594,48.53310012817383,225.93247985839844,222.4485626220703,507.51922607421875,43.813392639160156,26.786396026611328,121.43641662597656
2024-03-25,39.26182174682617,13.074091911315918,128.36798095703125,44.047462463378906,38.2635498046875,439.4455871582031,48.06376266479492,225.37669372558594,221.5802764892578,506.11700439453125,43.23624801635742,26.35000991821289,120.65083312988281
2024-03-26,38.87971496582031,12.977746963500977,128.13136291503906,44.00807571411133,37.9750862121582,438.02276611328125,47.22087478637695,223.2825164794922,219.91278076171875,505.1822204589844,42.8083610534668,26.35000991821289,120.2143783569336
2024-03-27,39.557960510253906,13.478744506835938,129.9747772216797,44.697242736816406,38.57062530517578,439.51470947265625,48.5714111328125,223.203125,222.67547607421875,509.4277648925781,45.16670227050781,26.517135620117188,122.1444091796875
2024-03-28,40.532344818115234,13.469109535217285,130.0536346435547,44.58893966674805,38.803260803222656,438.70452880859375,49.194000244140625,223.30238342285156,222.9123077392578,509.33038330078125,45.14680099487305,26.767824172973633,122.1637954711914
2024-04-01,40.81892395019531,13.459474563598633,129.02842712402344,44.874454498291016,38.96145248413086,439.6333312988281,49.8070068359375,226.23025512695312,225.26063537597656,508.4442138671875,44.8482780456543,27.96555519104004,121.2230453491211
2024-04-02,41.33477783203125,13.237879753112793,128.3778076171875,44.65785598754883,39.30575180053711,435.8392028808594,49.76869583129883,223.3222198486328,221.78749084472656,505.2115173339844,43.17654037475586,28.21623992919922,120.6605224609375
2024-04-03,42.38557434082031,13.324591636657715,127.81590270996094,45.100894927978516,39.78032302856445,436.8173828125,51.10965347290039,224.21548461914062,222.40908813476562,505.7664489746094,43.66413116455078,29.13542366027832,121.28123474121094
2024-04-04,42.576629638671875,13.314956665039062,128.3186798095703,44.55940246582031,39.538387298583984,430.1380920410156,50.32423400878906,218.24063110351562,216.11402893066406,499.593017578125,43.504920959472656,28.049114227294922,120.2143783569336
2024-04-05,42.643497467041016,13.170438766479492,129.4818878173828,44.27389907836914,39.65935516357422,435.20684814453125,50.017730712890625,220.96998596191406,218.679443359375,504.8122253417969,42.91781997680664,28.355510711669922,121.88253021240234
2024-04-08,43.46503829956055,13.266783714294434,129.20587158203125,45.022132873535156,40.40378189086914,435.3352966308594,51.20543670654297,221.3868408203125,219.24183654785156,505.0946044921875,43.52482223510742,28.179100036621094,121.66915130615234
2024-04-09,44.6400260925293,13.681070327758789,127.83560943603516,45.91804504394531,41.02723693847656,436.94580078125,52.709224700927734,222.41905212402344,221.60000610351562,505.6788635253906,45.29606246948242,27.89127540588379,121.3879165649414
2024-04-10,44.24836349487305,13.305322647094727,127.38216400146484,44.598785400390625,40.47822189331055,433.1319580078125,51.58856964111328,220.48367309570312,217.55458068847656,500.6154479980469,43.75368881225586,28.169816970825195,120.35015106201172
2024-04-11,44.19104766845703,13.37276554107666,127.32303619384766,45.130428314208984,40.44099807739258,440.04827880859375,52.25904846191406,225.60496520996094,222.46829223632812,504.3935546875,43.46511459350586,28.699045181274414,120.4859390258789
2024-04-12,43.4459342956543,13.035554885864258,125.90351104736328,43.39767074584961,39.90129089355469,433.03314208984375,49.9698371887207,219.02468872070312,215.1667938232422,497.4313659667969,41.78343200683594,28.058399200439453,119.19602966308594
2024-04-15,43.761173248291016,12.746517181396484,125.2430419921875,43.348445892333984,40.05948257446289,425.9092712402344,49.44303512573242,215.72959899902344,212.4435577392578,491.1994934082031,40.400264739990234,27.34347915649414,118.34254455566406
2024-04-16,43.13069152832031,12.582732200622559,125.84436798095703,42.07841873168945,39.510467529296875,425.9488220214844,47.98713684082031,217.51611328125,214.0518798828125,490.3036193847656,39.544498443603516,26.823532104492188,118.07097625732422
2024-04-17,43.350406646728516,12.68871021270752,125.6965103149414,42.48207092285156,39.82685089111328,420.75164794921875,48.83960723876953,210.8068084716797,207.55946350097656,487.4018859863281,39.90272521972656,26.9256649017334,117.45997619628906
2024-04-18,44.143280029296875,12.621269226074219,125.64720916748047,42.24578094482422,39.8919792175293,418.3507385253906,48.17870330810547,207.06509399414062,203.87911987304688,486.39892578125,39.504695892333984,26.814247131347656,117.0526351928711
2024-04-19,43.92356491088867,12.54419231414795,126.17953491210938,41.763362884521484,39.80823516845703,409.6953430175781,47.98713684082031,197.7157440185547,195.748779296875,482.1534423828125,39.39523696899414,26.767824172973633,116.83926391601562
2024-04-22,43.207115173339844,12.650172233581543,126.67241668701172,41.67475891113281,39.68727111816406,413.8155517578125,47.55611801147461,201.49716186523438,198.9752960205078,486.59368896484375,39.75346374511719,26.916379928588867,117.72183227539062
2024-04-23,42.41423416137695,12.775422096252441,127.530029296875,41.684600830078125,39.19408416748047,419.9908447265625,47.489070892333984,206.24131774902344,203.1292266845703,492.3679504394531,40.300758361816406,27.13921356201172,119.36090850830078
2024-04-24,42.60528564453125,12.659808158874512,126.68226623535156,41.241573333740234,39.4360237121582,421.4136047363281,47.16340637207031,206.4794921875,205.76368713378906,492.1342468261719,40.1116943359375,26.972087860107422,118.41043853759766
2024-04-25,43.92356491088867,12.60200023651123,127.17514038085938,41.546775817871094,39.68727111816406,419.3782958984375,47.70936965942383,210.60829162597656,209.58216857910156,490.2646789550781,39.59425354003906,27.092790603637695,118.769287109375
2024-04-26,45.394691467285156,12.746517181396484,127.68775177001953,42.1473274230957,40.28281021118164,425.8499755859375,48.226593017578125,216.0074920654297,214.0123748779297,494.9093933105469,40.56943130493164,27.38990020751953,118.9632797241211
2024-04-29,45.87233352661133,12.939208984375,129.2650146484375,44.224666595458984,40.80390548706055,427.5791015625,50.352970123291016,216.74195861816406,215.64041137695312,496.662109375,41.41524887084961,28.206954956054688,119.758544921875
2024-04-30,43.722957611083984,12.746517181396484,128.0032196044922,43.141693115234375,39.70587921142578,419.5166015625,48.82044982910156,212.484130859375,211.14112854003906,488.7943420410156,40.131595611572266,26.712116241455078,117.85759735107422
2024-05-01,43.53190612792969,12.765786170959473,128.259521484375,43.37798309326172,39.473243713378906,416.4833068847656,48.801292419433594,206.2909393310547,204.00738525390625,487.2071838378906,40.101741790771484,27.547739028930664,117.56666564941406
2024-05-02,43.65609359741211,13.025920867919922,130.18179321289062,44.923683166503906,39.83615493774414,421.7989501953125,50.238033294677734,210.43959045410156,208.59547424316406,491.76422119140625,41.285888671875,28.36479377746582,118.24555206298828
2024-05-03,44.55405044555664,13.34386157989502,130.68453979492188,45.28794860839844,40.46891784667969,430.2764587402344,50.85103988647461,216.09681701660156,213.29209899902344,497.8597717285156,42.69890213012695,28.624767303466797,119.06993103027344
2024-05-06,45.232295989990234,13.401668548583984,131.70977783203125,45.61284255981445,40.85043716430664,434.989501953125,51.195858001708984,220.99977111816406,217.72230529785156,503.00115966796875,43.0372314453125,29.45110511779785,120.2725830078125
